,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
WNT5B,-0.031544206697917715,-0.039038767223016795,0.04123794697676163,-0.03950605421743029,-0.03767446663957656
LEFTY1,-0.039786203605155265,-0.05779534004378938,0.009786361050561241,0.002912838258480005,
FGL1,-0.0009107203063296209,-0.01476709570268843,,-0.005754610013282183,0.13639813064794015
CXCL5,-0.038123577697287137,-0.04427862087149367,0.008782726672345057,0.03573441690303699,0.05933205655801878
S100A1,-0.0006940864151614181,0.013826658797508157,-0.03154348057474069,-0.027532899196994053,0.0561674887516045
C4BPA,,,-0.004338238982032835,,
NPTX1,-0.004398872992988222,-0.03405948626974892,,-0.06276216538261394,-0.09119716444153085
TGS1,0.02261606907510681,-0.017880061086402457,0.07545656173799163,0.046210833192175976,-0.07090738504357114
SST,0.005287170120296814,0.04399639401120298,,-0.012362520341175744,-0.002634552710169472
IL34,-0.05452184755356201,-0.031048188748085712,0.013732605769238774,-0.038993398944198066,-0.05651844442895458
DHH,-0.018156506387532363,-0.004496471180651332,-0.006895303616412018,,
XCL2,,,0.06373803334278634,-0.03180247576911806,
TF,0.10468752299869297,0.05865388985486501,-0.00831829278467318,-0.009137044592391255,0.056753817456534975
IL33,-0.04602231010417623,-0.05269496415129115,0.007293572203388088,0.1012735399708675,-0.14740190123195696
RBP4,0.022850177880146445,-0.009645329983052647,-0.02202666642734297,-0.07315179166632763,-0.04777808074755343
CCL19,-0.04093051671441524,,-0.043528759878331505,-0.01497422785626625,
CCL20,-0.032720076789454336,0.07385691722684867,0.05809256018014662,0.054524229511152156,
NAMPT,-0.07981864498522008,-0.05210160027531751,0.03767651049999995,0.11012972653063706,0.020010617571323448
