,UKF248,UKF259,UKF260,UKF266,UKF269,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
MFAP2,0.06312040089434078,0.011379009968962626,0.04582380794471339,-0.03826667823213818,0.09254422477786878,-0.04338846117565317,-0.015780163219476555,-0.11979476570158958,-0.029836870634536664,-0.00834502847230995,0.03213244588189324,0.06277024472748696,
HLA-C,0.07830153729250863,-0.002122414078769158,0.02823780980444306,-0.03996444659782724,0.12935468937109784,0.019256547897511203,0.02480461377458701,0.016948143673301205,0.08525729788501751,0.05162784623664464,-0.06685087709315819,0.11379701101409748,-0.05808658780403509
THBS1,0.04500140107810383,-0.015276367819733036,0.015952139743135255,-0.019895086959816594,-0.03858883526521623,0.03377006050689711,0.04032824211857335,-0.007150090707264571,-0.003938856537016602,-0.05827701177147051,-0.10256379071841859,-0.06054607994194346,-0.005472556979741503
HSPA4,-0.014084751808672146,0.08014564318577347,-0.00032065230838362787,0.08485852810854419,0.0010481015435555327,0.04386108044329995,0.024780437827152075,-0.056267062882833875,-0.0391504257609134,-0.019060569968988045,0.030905283740867304,-0.019950373270573984,-0.0929216157586955
LMAN1,0.07228579941274854,-0.026367704659351683,0.00710531357211304,0.047950236891649296,0.07186494900027525,-0.007884842968285994,0.019784266536252537,0.05258111465503574,-0.013018559568726435,0.025311953983957365,-0.014332915432607922,-0.03351260375631966,-0.05520086602173986
LYPD3,-0.0272860878717023,0.038447973768849654,0.014899281764601703,-0.01916830855793557,-0.025184026455120957,,-0.038898625457712444,-0.08519247644938571,0.0845920948391101,-0.008045429685482773,0.11072759251417646,-0.04051627118308893,
APOE,0.06351227188818145,0.04862466103962242,-0.04815257407365167,-0.06810192805483983,0.04465531990849,-0.0948146192382409,0.018693108666503117,-0.12055418449288459,-0.01941608159885381,-0.08789132781092708,-0.12185460056706228,0.0884813353016473,-0.04032904191931112
SOSTDC1,-0.021166194576474034,,-0.025909486089474815,-0.011162327584680064,-0.01049934678053267,-0.028186722714098143,,,-0.03480642375548398,0.08309426783873138,0.0859055906331977,0.0867162278433246,0.0854912364703516
ANXA1,0.04664080321429658,0.055088259144654046,0.0428856307344139,-0.03335260230967449,0.11631963865771133,-0.013228571578040176,0.012258424399619267,0.09955737719996433,-0.06524715773011394,0.0668330683216111,-0.04407146695121862,0.010365636243012065,-0.05636404258160303
WNT2B,-0.01599972210945012,0.043877465913690135,-0.029807104082155277,0.0828748861887715,0.009325953608535604,0.014183176334934955,-0.0039526875319344365,0.011466724891233564,0.12937111363230008,-0.030274377823568968,0.028537529439792302,-0.0388078610129363,-0.028443420411339796
AMH,-0.01301096396850918,-0.016173085884947584,0.0027261022551437904,0.1197195710251456,-0.03330651000422459,0.025262062993448835,,0.07215220449221832,0.10115308398980999,-0.01934193496458437,0.07286949414239507,0.014134610644931473,
GDF10,-0.02070138699280254,,-0.028558029859468006,-0.020180996289631246,-0.02615908645002084,-0.03566222347580423,-0.010135999471067268,-0.041520557066317444,0.09522425341767096,-0.027062002843678858,0.0066641942336510855,0.012509934761008331,-0.05336629080744756
EFNB3,-0.006701013469932356,0.013420886509631445,-0.01922065089828228,-0.024028128628383237,-0.008654969276925351,-0.033377776502772634,0.08290563176872597,0.07849667949754979,0.05669672786935868,0.015491103132066931,0.09281745757989553,-0.013336061695588682,-0.0025862536794486824
LTB,0.04416434348914535,0.01630485432878234,0.01871820282150464,-0.015866578203736027,0.002529208738128629,-0.015019399140876251,-0.04673437746873841,0.02900689854836569,0.04383975048250136,0.03172128186398851,0.04668632008697986,0.07254926758827031,-0.03760082182176708
ANGPT2,-0.020603435291607235,-0.06539770865991087,0.0356939239656317,-0.02659626175161424,0.09484777378354504,0.00962354826233336,-0.00988826326336856,-0.07020625528976092,0.0060181232040986445,-0.019036204445535096,-0.033842007266021545,-0.044150821277094125,-0.07321358743690004
NRTN,,,,,,,,,,,-0.01697340927274068,,-0.014820579356114449
ADAM17,0.010649585022936212,0.007114556074457491,0.03924185683211524,-0.0028398426364986268,0.03609101128904595,-0.021763227652274373,-0.07850446517604968,0.01741863019723273,-0.03680265725494457,-0.00413750819379391,-0.06268229372181351,-0.05501254206390396,0.0005042011638903566
LRPAP1,0.042689594157892786,-0.02774730912041927,0.030734433202630192,-0.024332978244281073,0.04640299279784504,-0.022711032870256984,0.011920956749709055,0.03741863394689986,0.024609613868113424,0.032998339354827703,-0.050300000402561676,0.07335556384509138,0.007106098496697968
NID1,0.06740058363570195,-0.018516682933445223,0.012467142108126649,0.03604094278502812,0.10235669243183917,0.0655254556102892,-0.035227771907280485,-0.0479106671899318,-0.014975665758283544,-0.012428486292053379,-0.09173616903409476,-0.012235555795288124,0.05806306480031319
MST1,0.11034124119329618,-0.004751607962088886,-0.0044126937524274455,0.10021200337726476,0.08823999263250062,0.052629613469106926,0.00017938900518976644,0.07682104199687159,0.051144614639852454,0.04694123759616583,-0.03301746373933525,0.13743868016191263,0.12636626350325345
IL13,,,,,-0.0164442207929824,-0.021740062190905417,,,,,,,
DCN,0.02452553218475961,0.002875841568483889,0.010304493340473935,-0.05445054359519106,0.0763326235684125,-0.014606294120561187,0.012202995054923206,-0.01755057505078374,-0.03296587167024439,-0.06262666540685892,-0.003966662476217229,0.053218452845737826,-0.00312047708059147
IGFL2,,,,,,,,,,-0.017410566561574976,,0.016881447680536916,-0.03702264793163183
COL7A1,-0.03718382556438776,-0.044156270406232025,-0.03652651284714586,0.08796434200637372,0.09897375151931707,0.11239531775961238,0.0845373115991828,0.028905339881077602,0.038882789507509945,-0.007270379535997984,-0.0033521242929896097,0.035847764064246224,-0.05963997103350314
CALR,0.10804091010948245,-0.02668198587507526,0.03870357709347266,0.009399100916135784,0.11447180622327596,0.042966373082797424,-0.07359842481056796,-0.06973207351601439,0.01565699366109375,-0.05844346259991145,-0.08061335632921862,-0.005690358981544565,-0.022617208471785114
PIGA,0.04304742519537494,0.014057338412489273,-0.039778676501157635,0.0017846047871670984,0.03553186678961711,0.07884056187754054,-0.030866440369727043,0.10544629515083077,0.02122834480257731,0.02222866453779015,-0.02115266160433119,0.04493542284281711,0.07971735628082438
CD200,-0.025159562539044396,-0.033577680011786966,-0.02357751363589417,0.01085336221035833,-0.03037046250235476,-0.03296233284224264,0.026402163755692976,0.021587964922260165,0.02564998131411505,-0.02174799334707724,0.06696183629639695,0.022004475682500572,-0.06347617939020564
GRP,0.02015024546155548,,,-0.020635565513760105,,-0.0007491201260671327,-0.04133134205132416,,,-0.016413867741352346,-0.018617055662256275,0.04908360632008491,
CDH1,-0.02617260530275486,-0.013110163379698055,,-0.02387872534208388,0.09541359046891885,0.07304967665014142,-0.016945728217262125,0.11257233226311862,-0.0008699877935955624,-0.03601765941931193,-0.03327212551969333,0.00407198833739415,-0.031281365293251116
LPL,-0.02460102684583244,-0.039304682587509666,-0.028098110243640822,0.05546426426317493,0.09594906488046248,0.10747608555859756,-0.030943135804178644,-0.10212573284395161,0.03907919497296562,-0.0344317582047502,-0.07714809300545493,0.01371805668848185,0.004000328669452226
SEMA5A,0.003428022786778308,0.009178574621273375,0.025324194293257996,0.07800188737737737,0.052062342021302964,-0.00044051679238821647,-0.0197008715484514,-0.045209221901789234,-0.0638174787727524,-0.013029738237865044,-0.09388121772312134,-0.007543469166682211,-0.01178643090832491
SEMA7A,0.018484462737175265,0.07879710394577484,0.07886975750292284,-0.01088219644006382,-0.009464440417500754,0.0375296617285965,0.06354786319316875,-0.008762634510343615,0.02599758990647367,0.0194302728421379,-0.008922090742851156,0.019830114050585226,0.0476898555397859
SEMA4G,-0.010605698816228063,-0.03515497000408576,0.022306704479012212,0.11491463513238903,0.1042822337730878,-0.009342354774475443,0.11104663307582517,0.05544052215294906,0.040360756243169475,0.017371318752838618,0.05477185115744596,-0.03273468358507026,-0.03817187545193535
SEMA3B,-0.013748221260011663,0.03404461491706129,-0.04839303210056749,0.014382907007881637,-0.018289487991790483,0.029446521816077365,0.012753860766399795,0.09025407036058317,0.02543364011634299,0.024341266325911787,-0.11518936010170168,0.04662080124751001,0.015203683030482319
RPH3A,0.043608936656013564,0.048094236052760274,-0.009521875664604622,-0.009542324279176796,-0.04878732011865119,0.03680726721634237,0.07952070419680689,,0.052015732603424104,0.023642756666932278,0.03266354334231257,0.04940587703496993,0.08054314506759301
JAG2,0.009652060248599095,-0.03355244830235007,0.017028534495803393,0.06453093960208323,0.014301201835083028,-0.005301495975237325,0.025699949585236262,-0.030256092839501918,0.10361484978685813,-0.03807359812084438,0.06139294727220254,0.018074016553174303,0.024715037322427955
CGN,0.025603526596397766,-0.017665931915150274,0.036981745363950526,0.048030701930448,0.053605284657889635,0.12626739098806114,-0.04211767482001257,-0.05786241775494235,-0.027280632461187955,-0.020106250506342578,0.035586847780363674,-0.0550438544483322,-0.034005034426260496
GDF15,0.01471306218234802,0.02004343772822828,0.03639038631023788,-0.03493636779457993,0.1165589175620283,-0.01435657921536071,-0.014029595662009602,0.047236088859598166,0.0660953909044038,0.004815230875908648,-0.015988377133404088,0.06925263966356612,
SEMA4F,0.021533536974832845,-0.03589411293400045,0.06734702995174845,0.04722287217958193,-0.003235308800685516,0.023317722624622894,-0.0572799697796068,0.0535220486911951,0.005327164646253442,0.05762587582760537,0.03287135931778035,0.10602089974161877,0.07889960709846795
NXPH1,-0.010180782211327998,0.04100259369287229,0.009068327530999048,0.06225349820727197,0.012243165881385827,0.014255381050162953,-0.011429668843980086,-0.0331304468134098,-0.02857575328530234,-0.052795338210325005,-0.0028573326810290576,0.021461890228073738,-0.030266949002706482
ARF1,0.026576393000630635,0.029098344929186188,-0.014127830882922797,-0.001443282082605181,-0.03230538641428464,-0.03450092577119887,0.014039023784185752,0.06967449341558052,0.0017480097971583194,-0.03719369509707032,-0.006442535282199186,0.017921918104008172,-0.028950947855306004
DSC3,-0.015086468336308922,,,,,,,,,,,-0.019537407008188817,
EBI3,0.01887870936805126,0.008164493106771519,-0.014893108577690878,0.03367930480145794,0.024219505015737032,0.0226324089722845,-0.03366226136685762,0.04971160179269968,0.018903447647529586,0.0320837984448748,-0.01837643120494169,0.11616598431302343,0.07443769290966536
TIMP1,0.05022667316800567,-0.05730449286905957,0.04438841662401139,-0.06629817871095804,0.11436774088763688,-0.06507440856302278,0.014864986445460741,-0.051007582247293584,0.018861103245629892,0.025691929725001218,-0.07945529563261355,0.028489594560921372,-0.04506061764175588
SEMA3C,0.06015395470482253,-0.011637032087839661,0.022561032801756097,0.05230600346124125,-0.03271501005520529,-0.03221481187618905,0.0174881847189751,-0.08012659237192638,0.08265426197249016,0.029596799527683883,0.023972366878618683,0.09873493425395079,-0.10953483511677117
GNRH2,,,,,,,,,,,,-0.0013994616044935326,
GAS6,0.005775889028065447,-0.03522936081290117,-0.06246535017223152,0.04278065538018686,0.0843600308545561,0.015545335940012166,2.4046760951042856e-05,0.0643246172909482,0.030214901158925358,-0.009285012705166646,0.009975313210018136,0.05141434601036141,0.05858938032780974
MEPE,0.010407965246510612,0.07420081800085622,0.003234946840380745,0.034912934057049635,-0.0258837206905774,-0.034341721260990374,-0.028249022392995874,,-9.907253540559799e-05,-0.025012432868156118,-0.002702661039289654,-0.026997606865431643,0.00037495144043126226
SERPINE1,0.05765423360658507,0.02130240007565077,0.033282573750548716,0.03867381659187877,-0.11164140587212976,-0.031819899309681585,0.03404631595283245,-0.05538258150410036,-0.033994710984749696,-0.003538406227389577,-0.013814864383447867,-0.1145837563131906,-0.04772155565550321
RSPO2,-0.040717420968633795,-0.013153012197238426,-0.03409910167115274,0.06716184391046243,0.00033428871702551033,-0.040606721341931565,,,-0.023565278386106177,-0.023564980752449574,0.030694042495215318,0.02703208810715203,0.039085320803638336
SHBG,-0.019541435986553272,-0.02104625594051678,0.03968358532985691,-0.01703350354446037,0.09476725339936791,-0.014938102813671751,-0.026376994437992587,0.1324773609912502,0.009653315582337183,0.04193356551381056,0.030483756914935264,0.04506160762350703,
LGALS3BP,0.06411643932535126,-0.005481551576934395,-0.0023450337260736685,0.0289333545685503,0.08786615973473057,0.023774776568612682,-0.03714142706317549,-0.08815505616397167,0.028255389671183278,0.015605381143574966,-0.06800275390675413,0.05522989614478632,-0.05291887769318668
LAMB1,0.029665292497612267,0.013981520614731789,0.0015452664430235842,0.009890117631794345,0.09925687571395893,-0.022277199042288164,0.07799410480879261,-0.04660868303990643,0.058594611551496624,-0.004509676264307251,-0.10294361488630333,0.039297176858246644,0.1979639804947856
SPTBN2,-0.02482328977683024,0.04916184761218062,-0.020553394190078258,-0.0023422726043428876,-0.07122372236876119,0.027185794514727232,-0.0022399842846819664,-0.006117283536253082,-0.014078538940100081,0.02407955984777152,0.08854630561011725,0.027113082492613457,0.058920717110693216
COL1A2,0.04356471625898638,-0.035402593528637546,0.04664780234985197,-0.026534040656020885,0.0994495014896054,0.0012771594715424487,0.050393513375670225,-0.020744563856807337,0.004068407416348314,-0.021807687014999827,-0.04530180239530382,-0.020489726326139636,-0.05922700177460076
DEFB1,,,0.068769747447128,,,,,,,,,0.021819087432584105,
CEACAM16,,,,,,0.010204714345021864,,,,,,,
WNT11,-0.02162380863320344,-0.017777131034655818,,,0.12866992755226775,,,,-0.04465161727829174,-0.036617867763531535,0.027089934660735605,0.054595418367147895,
LGALS1,-0.010571537205559872,-0.00019778722131386605,0.029047002948787905,-0.1178961025030419,0.06284818189306322,-0.03260806126232973,0.0016366689311159202,-0.0333536256118208,0.03675920406133515,0.03167363530733977,-0.0851585879208451,-0.017561807071977208,-0.03076922699039731
BCAN,-0.04325459297183885,-0.010409124920870228,-0.016633176693286324,0.06251157260338099,0.09094606466409945,0.10030530249955864,-0.026352995660299264,-0.13368555043886174,-0.05452272796361128,-0.013227771024985709,-0.04789148447285625,0.03785512344342229,0.010947189588962106
ANOS1,0.012128339288234712,-0.016479785219546756,-0.0022641422598533036,0.03859931778136432,0.08244101050091389,-0.0038166846667972427,-0.04663023589722368,-0.048481313739975725,-0.0008734800380798583,-0.04326088222622399,0.05935134182126157,0.06976075828088758,-0.06105490692295733
EDA,0.0051803632463714,0.01321768156237012,-0.036249719692936756,0.00971309175556442,0.0010314681908271024,0.05344299669002956,0.003266296866463728,-0.004215952629246993,-0.03434454852801339,-0.02706200128850424,-0.038221853738646526,-0.006194723287128483,-0.04454122454540768
FGF22,-0.022511336116545582,,0.0068494391633394085,0.06478170848903943,-0.014686121410935699,0.028443777055999753,,,0.07841832392578207,0.008018777806125489,-0.02857720954429159,-0.025969543477960846,-0.053366393079903755
SHANK1,-0.021623807244981662,-0.02143405683244608,,-0.013483061650452904,-0.013972911771543653,-0.005004293702385941,,,-0.030205141405276005,0.05838077610985235,0.003358952967982691,0.0752193198933772,
NPVF,,,,,,,,,0.07387119755641562,-0.014990403402783247,,,
RAET1G,,,,,,,,,,,,-0.02436103696024985,
TGFB1,-0.021259276280137646,0.04049148237633872,0.002888035667154612,,-0.008264640335636227,-0.012461070452902658,0.020843014145978986,-0.013208013281840257,0.006946580141757774,0.013956233859764392,-0.1169330941789571,0.010018757460375144,0.09046942176202265
MSTN,0.006577823556118304,0.00232492169300665,0.0024630179335583236,0.02124184524476777,-0.025435007579230028,0.02369536842152927,0.002959146297042619,-0.09187145267780034,-0.02159630666372521,-0.005069472123869033,0.03548177875525758,-0.047114414334730945,0.08282642487714315
WNT4,-0.014570073964090813,,-0.026995549234068366,0.08034478489669031,-0.016651625188999524,-0.004056427245260136,-0.008138641812196225,,0.026562957601400677,-0.014760399727063025,-0.03604183291493411,0.08246302231243155,0.10387779293312797
TNFSF4,0.021658492427815867,0.059036226811323415,0.010035105612057034,-0.01645975451063501,0.046690843774340574,0.03492004822723092,0.04799842377352663,0.050338889775420594,0.027439252300950498,0.06024347949985763,0.03118854199115187,-0.005510530229067545,-0.011345719010010457
NTN1,0.03646376102965243,0.04928122737387107,-0.008545904799281585,0.07715113554287588,0.10082652392991139,-0.023653158917736453,-0.01632303000440978,0.055142880356097504,-0.028901300858244584,-0.04779402727162051,-0.014776694427428015,0.03507403663022896,0.01404371172208787
CXCL12,0.03800912721072687,-0.027853994605944166,-0.02258794339342849,0.004281408510647899,0.059158590832844186,-0.03537650008569059,0.11240486269719303,-0.035227141754425005,0.08579378534935285,-0.02553717158171646,0.006534685608543002,0.037923830685774526,0.0712559581078451
GNRH1,-0.025060884586616636,-0.029178756583889152,-0.030895304299531592,-0.013716033433955083,-0.02229050120032843,-0.03205234430545235,-0.0200238348174703,0.053543662435926224,0.01568490717269782,0.029885912972524315,0.10374759727907013,0.010416595773785293,
FGF8,,,,0.01910060244277256,,,,,0.047087666821332586,-0.020691085923114687,-0.001431595599139951,,
RIMS1,0.016891930123133243,-0.029598792789553446,-0.015906168580974073,0.040579229418621826,-0.04076844077713277,0.027701444730879633,-0.03574823302809588,0.15417642109195626,0.08735205590162698,-0.014997093621055326,0.09555781360305617,0.06002316602307959,0.0916679981447946
FGF14,0.005010903082343928,-0.0385127030642436,0.03676373010603772,0.0031886679284729826,0.020473343287191876,-0.03167986377734016,-0.031904798418887485,0.045409734346396724,0.06300275249871085,-0.05468576610196327,-0.007667397489987012,-0.027762751509957575,0.09110531022783225
IGF1,-0.05465485699406903,-0.01200750445091005,-0.03267500984131576,0.0406571919076243,-0.0013162057849980479,-0.03309462527865971,-0.048133858973978726,0.00729248321149925,-0.028918540286555203,-0.00505375506410876,0.010962934110782547,0.03422030720261737,-0.03504502781587662
TNFSF10,0.05300196235925282,-0.0226030647648673,-0.04602251082488911,-0.028158536562559233,0.13858210963671497,0.0005543645834261377,-0.036389865438805145,-0.08553844001310688,-0.0005566956714058603,-0.014445181619124996,-0.04791484285788683,0.0776918792664228,0.06239814245085734
GDF5,0.0693247127581062,,-0.022380226379870676,-0.015866584365992854,-0.025883736333782336,0.02894812005488853,,,0.010140707868907932,0.056771585070780846,0.021898744090235876,0.05624738089911738,
CHAD,,,-0.008035044880766177,0.000262947472649814,,,,,-0.03845928281057661,-0.03626426424440441,-0.012069606421830175,,-0.045531583687867964
RGMA,-0.015009312839226806,-0.007067698301910733,-0.03668615137022403,-0.011088545311983573,0.08374522489629194,0.00565255570587001,-0.04119176847382165,-0.19498887835565926,0.06313011608444179,0.04004960725398112,0.010790653822094324,0.018456165391606535,0.01635684699811317
WNT16,-0.04655078340261003,-0.005845655171594361,-0.014709418618672062,-0.018482112837128795,0.04475450556546947,,,,,,-0.016973407032423924,0.004159296338941136,
CX3CL1,-0.00297631121082851,0.03552200455523554,-0.0297090005213643,0.023517444854553347,-0.01680565586031737,-0.07464484806260813,-0.04423700294689157,-0.044151393584745215,0.03535583126643741,-0.019861485816477384,-0.0011166317985598798,0.05831776994631073,-0.008828150164557165
FGF1,0.07092292079665916,0.0071437289144355084,0.0019293345169308295,-0.09691049346579858,-0.01206921504284611,0.018575493355528577,-0.051123100706019324,0.04618681975018472,-0.03474118743774274,-0.009107489269281403,-0.019183908392220065,0.04423753499816024,-0.04459846064780054
ALOX5AP,0.03872787229094306,-0.031466047039765306,0.044584093495442165,-0.044104812338241324,0.08132561428557517,-0.011424746150913424,0.04474206196418587,-0.04514162119025093,0.037107206443819644,0.031018789645169104,-0.014303569278019452,-0.02655600680422331,0.026348803850759987
IL1RN,0.04679929869864461,0.0076950799573159805,-0.03065545453514486,0.05827574159696087,-0.014916624398932989,0.12583515783994476,,0.08188936435150325,0.010258194235341205,0.007773907701069537,0.027186447527544563,-0.02013248525055892,
PCSK9,,,,,,,,,0.0860518856861051,-0.015893969236977945,-0.016475343018235687,,
FGF23,,,,,,,,,,,,,0.11506734618016869
NPW,,-0.014734681826995397,-0.026727595975036333,-0.019503068692009018,,-0.018148506224381675,-0.00908059215713114,-0.013188683159563511,0.020117509995297322,0.03120479979782248,0.007237648523879266,0.005502156490748793,-0.0300386786548227
CXCL9,0.03841315949505967,-0.028095998564604176,0.02361777766892105,,-0.01804079780740816,,-0.040533165007289165,-0.05040061678486209,,,,0.0694587976160223,
ANGPTL4,0.05149627353411916,-0.02237934190595816,-0.009744102660479698,-0.03216939540426966,-0.02563324357373003,0.024471148669508183,0.04072605645320111,0.023790095303352007,0.023930193596476274,0.0374473624003169,-0.12669925468433602,-0.06898074165822454,0.008975981720013078
UCN2,,-0.010216940958300186,,,0.00877099328100951,,,,-0.028766715321156124,-0.02760923677251996,0.0010981763234011281,,
OBP2A,,,,,,,-0.03069865751060502,,,,,0.07259912218953969,
COL4A3,-0.029276561828971284,-0.04497347064191665,-0.027937688879512902,,,0.012481814155079462,,,,0.11880568085219202,0.0031076921603412746,-0.035499317702992084,
NRG3,0.04235914026246605,-0.004686342667388334,0.04290325219883818,0.009441557556506058,-0.035235274668518266,-0.05513169648225879,-0.017662270768198093,-0.041520583359013694,0.016928950173935926,-0.016526684437693062,0.008255915449518664,0.1036515555581837,0.061946029300586423
IL23A,-0.02386848262903295,0.18101344848312242,0.09349966761801382,,-0.019336915699230697,-0.011320031419523676,-0.028249016459948765,0.002337150968435663,-0.016636748185859248,-0.02041243269750357,,0.03759365338091938,
COLQ,-0.01941142374577519,0.026386262829669004,0.022646773048597836,0.05807880717116421,0.011538823849986645,-0.03000305180429852,-0.03515076913609436,0.05440121928855001,-0.001134687271103167,-0.037775420578092016,0.07856221377592261,0.02941296197518137,-0.04302172762107418
SCGB1A1,,,,,,,,,,-0.019988046446804717,-0.019062074045939577,,
TNFSF12,0.05978693346151181,0.004350981851448932,-0.020042779594425582,-0.03993003513720391,0.09933922351164752,-0.003203573229069217,-0.005790405762253258,-0.049942913128024284,-0.029945749049369554,0.018131205795333324,0.04012444180221604,0.053949113379437245,0.0685904962893253
DKK2,-0.025001093353117766,-0.010367565587267253,0.006237485990821566,-0.026899601649875215,-0.02815067173130918,,,,0.002480569189526853,,0.012597187357850812,0.08635563144949766,
FYN,0.04414629728544955,0.027837150683056422,-0.007891257075157245,0.035596956964580456,0.07888510328054257,0.05471081483159634,-0.09212338828164433,0.0035818728569576444,-0.03700853657930915,-0.02612889828872556,0.025434594361986133,0.0839339039459874,-0.019745785214031968
ACE,0.0099679855656769,-0.02499573201275549,0.028830465144172247,-0.018962064833012177,0.12425092032609991,0.001588501529263034,-0.03490531220106094,-0.0560479337781643,0.017900724773694282,0.016602906909339486,0.021198267254550002,0.030467829356055107,-0.0398429283203946
IL18,0.070717210129687,0.007153443758345477,-0.02117513488324221,0.01569082040378389,0.07221733672901436,-0.005094920415649485,0.04158347359226347,0.05088434917565191,0.0191626303178809,-0.018157134100955843,-0.03871888086138148,0.08081762974880406,0.022643707441566293
PPBP,,,0.008102762880246294,,,,,,-0.020370098222328745,-0.01881484451739785,,,
CCL27,-0.01583071336112421,-0.024070930023670296,0.0056494012465701125,,0.09398962944773566,0.12864407285309395,-0.028249015718318136,0.0007767126319675575,0.012765611662016754,0.03161524318553001,0.0490420731190125,0.0009147163858365323,
SERPING1,0.08188747347451496,0.0019595495631998545,0.03689128346175348,-0.023745073643673977,0.10323865117455597,-0.03493965541265057,0.0059958092649941485,-0.05259730003098693,0.0006064967529132786,-0.029811385239528584,-0.06339485372340037,0.05312768755807269,0.03493543252966596
AZGP1,0.05274653979871,0.01046466137429163,-0.029130454406429335,0.07917094697058588,-0.022133202399148445,-0.02259941502591025,0.019503324618299466,,0.017674167565318897,-0.04031081017998916,-0.07825030828804018,0.0349537305351258,-0.012220784799014322
INHA,-0.03036318028822313,0.007642885874242415,-0.03368078468692583,0.12298051078047072,0.0329728538574408,0.041199283034770495,,0.03087208080888965,-0.028030789180929407,-0.038608926785043365,0.024410367062927922,0.029243278827426254,0.2781837122692924
SEMA3G,-0.057731130750873515,-0.019261555761773644,0.01530376824800004,0.04657592906905121,-0.030395147763653967,-0.02318863789290846,-0.0188717987993518,0.091836517546848,,,0.07154613935225956,0.022351666014424842,
OXT,,,,,,,,,,,0.030565222365677738,,
COL6A1,0.09770675792298135,-0.03709778263996962,0.04511277267766419,0.009696106674281666,0.11764760452676742,0.06949312812845099,0.0315902333436006,0.07203888442669466,0.06303866633843033,0.04318870666562941,-0.08687167224266464,-0.03347131341951592,0.015780781733124274
FGF17,-0.03793933936442597,-0.019177038425338386,-0.014800056362005844,0.09015462440812702,-0.02327984379204137,0.040004505016789454,,,0.046363059817859875,-0.030112072655129926,0.04520872622765094,-0.020907440223444203,-0.029331260384369652
TNFSF8,,-0.01303320429772012,-0.015391716079382375,,-0.014916624526364388,,0.007203722807632612,,-0.022103089889696895,-0.017410564688387337,-0.01697340927274068,-0.0033359818812153685,
FGF20,-0.03141770347971437,0.08179500878493123,-0.031486508704742344,-0.01645975970698348,0.04041393608205622,-0.01983945816050747,-0.02437641765900042,-0.011890006825006303,0.08755928798794528,0.01880030707660588,-0.02365852894421282,-0.035993611907127056,
ICAM3,0.046223424926304886,0.05423307703383251,-0.009412585896305057,-0.013979076046155049,0.03601444280507859,0.0060150037542243875,-0.04214209347059849,0.04087472863043034,-0.003028580126988532,0.012665847646880543,0.032191562450406074,0.0804384564264524,0.054910474931868826
LAMA4,0.024754685837449702,-0.033756101616003356,-0.012876538784472058,-0.0003100990006735134,0.12370497359178828,-0.05170076824741641,0.017459637971909928,-0.04788425290765827,0.002742379140796596,-0.03371952559083747,-0.08214536394279964,0.01584547323727371,0.11826485990091985
DLL4,0.0057870303471594395,-0.0036909173020052773,-0.001774004393473036,0.01962765973739667,0.09980123557565782,-0.005740222882582987,0.07534773875117494,-0.07573407301407853,-0.017479734427685918,0.030696334962411368,-0.021741743747590185,0.04850502158155058,-0.015921684164885413
SEMA3A,0.0560882530806044,-0.0014149119186279624,-0.035620600887111734,-0.03334863102347246,-0.012796710631482446,-0.011814339855391542,0.06985135216255352,,0.031826229295668786,-0.008745503556284426,0.04376381810389316,0.02393442701900575,-0.06886721568355035
RLN2,,-0.0131530151631867,-0.023608494873775213,0.057424770372652596,-0.019156720515246885,-0.015630351704843806,,,-0.015284232973599394,,-0.01861705360933313,-0.024129531666703032,
C5,-0.0029115135693039366,0.05566420784524693,0.022195985871924014,0.07590155013423397,0.07639174400040846,0.07077967869728644,-0.063020170571184,0.0775279165954581,0.08543995771962364,0.055574596891406425,-0.028311955474188723,0.07175141743789781,0.19902477374856903
COMP,,,,,,,,,,,,-0.0016064741863314944,
EDN2,-0.017886196915937177,,-0.02024267977547766,,0.054765382239991445,-0.041193267545552754,,,,,,,
C1QA,0.0896887018925502,-0.043190878222056174,-0.0082117019094443,-0.005969388442677303,0.11826752198978377,-0.04588710922894189,-0.04711521780668178,-0.07035204817381928,-0.0040010440380496975,0.022692515284938885,-0.10468173939610913,0.07732713701451871,-0.07154233331155084
UTS2B,0.051914985465038276,-0.013153015087621112,-0.016881854686055554,-0.014393299377450756,,,,0.09904557633914675,,,,0.007112363467010245,
COL9A3,0.0381059229615923,-0.0043136326935965,0.01630130998760288,0.06870080885271991,0.08894891823305104,0.07973896541996477,-0.030492849630287557,-0.030118718832882294,0.048611247695442145,0.04607108788237742,-0.007675687886052477,0.09169318106430097,0.022944612366068994
DLK1,,0.03185553067931666,-0.013749596129062057,-0.0378909031126492,,,0.06552210524856944,,,,,,
HGF,0.05712389107960657,-0.03698566530327941,0.08847836353792315,-0.0016315302534292825,-0.04566607660720946,-0.023806762773086413,0.0132668609550275,0.009327076995477529,0.026991120929235553,0.030401791234773393,-0.007861792384433186,0.02455831070147321,0.12451805476390541
P4HB,0.06921161747393789,0.0061298270018896595,0.004620148571582294,0.0005541444914942027,0.07384723062805996,-0.004146345463238189,0.09063253938619717,-0.06679832496809018,0.020036630539507487,-0.015195666822486307,-0.09012698160344781,-0.037164232488565464,0.046231272032771505
