,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF10,-0.05968323706089524,-0.00044998307843079955,0.001065146328374113,0.07053402051953589,0.00024390885098860213,0.044792695786445846,-0.024689089009879768,-0.02902435326546764,0.05845126127299283,0.07406575472449567,-0.0002975173095004986,0.04578213601751996,0.08323555430862294,0.06952107747759229,0.02095614306933394,0.0996876395993398,0.027228181974250597
GDF5,-0.01817843386664215,0.031796995222306605,-0.007193831837397449,,0.03468551107143263,-0.038566893244370785,0.028144554959497078,,0.011832079902284076,0.05662166085767328,-0.004575646016389007,0.05856833799370397,0.022409711007689997,,-0.023633218051906425,0.038338390296517255,
CHAD,,0.07091282642699859,,,-3.815997521589531e-05,,,,,0.035673941290547836,-0.03952908460563733,0.00444024153969361,0.004068498189880721,0.030486733349188718,,,-0.02143784607393157
RGMA,0.024418441896052086,-0.026007792504463893,0.03963992491418409,-0.005200658615916949,0.007701066611123515,-0.06907933539796925,-0.0014584263210594244,0.040108061827427925,0.006349300091334065,0.004083145891096805,0.017114683233065406,0.007413147464335377,0.028402374589752782,0.033428518208281875,0.046966840455588896,-0.008889670054990584,0.05353841981377071
CLEC3A,,,,,0.018804422168035295,,,,,,,,,,,,
WNT16,-0.03388776704638907,0.07108718263755709,-0.014064043677328848,-0.016727837860075444,0.03183415897698485,0.012194027386981516,,,,,,-0.003991959442899098,-0.020123870437851066,,0.0009845441422923684,0.014796904295370027,
CX3CL1,-0.08745570074785555,0.038880783241269416,0.021476280933268626,-0.009087089799703015,-0.017904316677050263,-0.03965489264361714,0.0046043751024413045,-0.032223686759437035,-0.04923056284015241,0.06430888442548999,0.07585125609656285,0.004710378770986466,-0.001113774947754678,0.09645586513553045,0.05512369193961668,0.0017085542198016451,-0.01120925591438982
FGF1,0.07360406955044348,-0.02023904438860763,-0.0032057723421700505,0.03990933063836077,-0.011803482910004678,0.033486965358415756,0.052504471744147165,0.049036715370466145,0.08137101770385506,0.026564338245095725,-0.0013567540253133948,0.026874968250328892,-0.022677171033243446,0.07208994780711571,-0.016104082656258754,0.0012058177969659731,0.018320590011078934
ALOX5AP,0.06006815080805018,-0.05760224027944134,0.024540408122947333,0.05504845928688477,-0.0197632721728992,0.038600734835263606,-0.03881916259051381,0.06752516760957214,0.027508098297374193,0.047335789973234586,0.008223110863521838,-0.06076041641597876,0.005587950736818678,-0.0032159900326044866,0.030032129125286824,0.040933711003104355,0.09913408664743223
IL1RN,-0.01617765503565412,-0.0055250369240220365,-0.018283007486320932,-0.026307994074803463,,0.002472456390270376,0.06301844176116476,,-0.04374587079041724,0.015904603101207483,-0.008621287632871247,,0.03221088597158825,-0.007720333672484421,-0.02071676890665122,0.06704630102072094,
PCSK9,,,,,,,,,,-0.020370101271880166,-0.021041641037164212,,-0.019533359901449422,,,,
FGF23,,,,,,,,,,,,,,,,,0.06439930874776181
NPW,,0.01774864287143453,,-0.013490780858721371,,,-0.018584776811466655,-0.03735878570820554,0.0788879671752617,0.03569082135981484,0.03765776397847628,-0.013043798412023248,0.06074021352929657,,-0.0078238886302667,0.11506472533745071,0.02801612294891321
CXCL9,-0.049182744118971666,,-0.004819012079121103,0.019161129403245106,-0.020479591979798564,-0.026631702137877338,,-0.02914070525282601,0.08226640333449915,,,-0.02332214261801676,,,-0.006429167766520541,-0.026095625925953162,
ANGPTL4,-0.004651575161050497,0.047303215091515805,0.04660363507107065,-0.0050148662450365,0.09461336962614915,0.06918939004323515,-0.017595971912913462,0.011834336689439954,0.0055172637430187825,0.008142086213316224,-0.007935933179692573,-0.03141290687555547,-0.041204335358633624,0.17551739184469595,0.09566857920979335,0.06314494494557475,0.0005078702449069965
UCN2,,,-0.019373894838435057,-0.015237338527452356,,,,,,-0.03522206944471678,-0.03655120006938549,,-0.005125167033880893,,,,
OBP2A,,,,,,,,-0.03510446888175664,,,,,,,0.011744794708322513,,
COL4A3,,,,0.035644067907670544,0.009581710760479213,,0.01047447253682936,,,,-0.016650679876367182,0.07807540326389123,0.04219353897622564,,-0.024721236157365635,-0.00603914558620457,
NRG3,-0.029362511735059,0.045115621485963,0.021261565277899856,-0.004387972210648807,-0.00915254419645325,-0.017186487813173626,0.03412572709146439,-0.027996204994116532,-0.020385358735424228,-0.017613474682169207,-0.013991722097859233,-0.002829658275276887,-0.014066162474502314,-0.08024515116919986,0.05397133191975855,0.07371816277683843,-0.01733024748642362
IL23A,,,-0.02370086991777313,,,,0.056802670768696134,-0.007969711802376492,,0.001351179899960062,0.03497392659315877,,,,0.05579054725846175,-0.028573947473328153,
COLQ,0.019772367727406745,0.09572013670719838,0.0007831309496370473,-0.002266554322242678,-0.008819449830547403,-0.002804665446951913,0.07993291591969548,0.0005523748769950364,-0.04676389466848323,0.005181666828022786,0.04100137628239208,-0.010862315168087791,0.07779630949094203,,0.07191549416052356,-0.005485424958539534,-0.006653602283711963
SCGB1A1,,,,,,,,,,,-0.026461690726651933,,-0.022600218544481007,,,,
TNFSF12,0.001483076995770426,-0.012000202563698608,0.040092878149856744,0.019896076646630692,-0.029317137453124115,0.00983648052518572,0.022695207379298463,-0.09029674356244143,-0.08322147517106948,-0.004823786545576728,0.003019134217083266,0.0008935486306195053,-0.007121867100502168,-0.07105480414023546,0.062100680545055145,-0.000521792597513406,0.06288918243796228
DKK2,,-0.04317641268614988,-0.03450371399344912,0.020197837506597156,-0.014092138455275467,-0.02416161622469786,,,-0.02777073363976324,0.050861191309112146,,,0.0031510124492795,-0.07005234157900046,-0.052961306587364726,0.06226251517459941,
FYN,-0.07442771171888309,-0.036814419353848174,-0.007503198503438209,-0.036946807886001694,0.03986675476457639,-0.0021168064237991266,0.02574773801209527,-0.015759454963238866,-0.04856759977126123,0.037940365734699874,-0.021919122988221695,0.008016636588939195,-0.023492970670652646,0.0791009578071508,0.08416487546750895,0.023884562549767105,0.011694167809841869
ACE,0.017501534742128694,0.035039784337511565,0.01821225432807063,0.09429511348022972,-0.02136932982627607,-0.048140839235488564,-0.004883314234858293,-0.00037082791100126776,-0.06798441225031941,0.008788857035526891,-0.0014273945347350234,-0.009209192794629574,0.002926784314694127,,0.03016358154174021,-0.007828561094744634,0.0400408489004622
IL18,0.07533003875492866,-0.029748286364274214,0.000964930852090415,-0.07354360184533902,0.019364120148742458,0.025859517667121953,0.017366573014162043,0.03428706188199658,-0.029918385335983958,0.04800632496823285,-0.03302386079405917,-0.03362443358085232,0.04088885257407027,-0.10850955150990746,0.07683535808875204,0.08269330923978849,-0.0028713526855882847
PPBP,,,,,,,,,,-0.024941221344617865,0.041593096127738975,0.014891191104255477,,,,-0.023855499581168216,
CCL27,-0.018414212571262606,,0.022474134402433524,-0.0218549499463935,-0.014516930127668652,0.15202620835501207,0.050955741813691995,-0.032303259283614494,-0.005786154264128798,0.03927722856984075,-0.002938245166054746,-0.030253648096496052,-0.02591046240563567,,0.10412457106032148,0.07383742043467774,
SERPING1,0.017888131872767676,-0.04775460991406564,-0.016925048496555455,0.04603699773579702,-0.05332969550892294,0.03417991722127744,-0.031696661207050544,-0.00665724941918315,-0.0377211308040513,0.06442720412077688,-0.03222708751215269,0.03132928898710984,-0.002762095916045333,-0.004854153831974814,0.1393807396763409,0.06875438413271893,0.05755982616839639
AZGP1,-0.04382237507902973,-0.05099572409698354,0.03246395571387696,-0.01752898456381219,0.013680452387777965,-0.013031576075675646,0.04950045461743138,0.041564233739629294,-0.07670205453422684,-0.0012021543704866242,0.03370998379967827,0.010511746364421329,0.05345568277861811,-0.008384796035025097,0.10898057482302059,0.02585042245941117,0.015019303187371873
INHA,-0.02524091662687111,0.040538024915184954,-0.03747584853256028,0.01188957966509135,-0.009228054900403267,-0.04505845543433156,0.0010608973523156243,,-0.04066676497056186,-0.030297942774583607,-0.018403793276157758,-0.04703897050023616,0.06622678272860774,,0.04235996051303993,0.1368207324092163,-0.07860657371637751
SEMA3G,0.006295398402604695,0.025788801525263336,-0.006460895930029413,0.02080532739840613,-0.016219264995321264,-0.03686722074192857,0.03274828932437626,0.013696341954651164,0.056086335005318184,,,0.00827812825755315,-0.03240687338076956,,-0.02280941387512686,0.02867442485474856,
OXT,,,,,,,,,,,,,-0.018925329177640216,,,,
COL6A1,-0.04333023436430418,0.043091683421766946,0.042223904936218026,-0.01325046159924847,0.01916656660896495,0.03948099818479457,-0.032938268781482295,-0.041175799179331875,-0.06618557768480877,-0.01356878674709007,0.0040824175311585335,0.003521371232522258,0.021603943330330905,-0.08413370582589193,0.01472503347856239,0.09281934222436698,0.0029401980718400827
FGF17,,0.06566051091580644,0.025282477358714077,0.003148724955720507,-0.007359785058188786,0.15228480196672595,-0.022092254148904155,,,-0.02401886083221405,-0.0200801580698922,,0.05421522063270328,,-0.02170666086904782,0.09680229766389499,-0.06817495097825861
TNFSF8,-0.01999234408922667,,-0.01828300764251104,-0.012474876251253918,,,,0.019709448409889734,,0.08573728030941577,-0.005572723139375311,-0.014405399330787627,0.018192557587873304,,0.03018119428368835,0.06690964132187358,
FGF20,0.044733484197694975,-0.026419475911713987,-0.029450501728301295,0.04032761470109334,0.012182017788107862,-0.011993230051783347,-0.02031637741502465,-0.027874873514044378,-0.02732414295535484,0.001385442499282493,0.012032981319452473,0.004062585278487477,-0.004974678581412748,,-0.029190362172486856,-0.01988585444870566,
ICAM3,-0.013287980154456631,0.001742439708296198,-0.03186403021177248,0.008410411522724367,-0.009957597129753719,0.01746782035169235,0.01742081205485981,-0.05866677044129564,0.014956912008606577,-0.014251041765014495,0.018970639283682807,-0.04692017373305184,0.018601604468132676,0.022691307856754255,0.05179686653613505,0.027743681116335305,0.0021529252763739584
LAMA4,-0.05903681650160349,0.03160449338600146,0.002118408695769464,-0.005741389380509697,-0.02631552068172108,0.023753045727972488,0.061273549128656915,-0.024009034097326926,-0.0747453895693244,-0.057239323893331334,0.007974502887444722,-0.021567923644841957,0.07241528405384856,-0.07678348969235889,-0.03236731118257624,0.05446044951055937,-0.0360643039262808
DLL4,-0.023944426893316283,0.02133297785288635,-0.0037176544791128257,-0.022012461119536537,-0.020327814881491782,0.09296947722018165,-0.03410656955417768,0.01159880567409866,-0.03772524857109169,0.06411027112131357,-0.02437796255425958,0.006357242689521564,0.06514348522856694,0.089348716387601,0.014299403214539888,0.06237922322757373,0.017292176935053413
SEMA3A,0.007660501366355231,0.0562262012707669,-0.04258488875158759,-0.03126713216576506,-0.025757707690470713,-0.08004404742042247,0.038776677634231704,0.07122224446006185,,0.025537478077823222,0.010949804733571319,-0.015155353396586174,0.04046238972121148,-0.029619455837336824,0.0479594792318002,0.0614544555030699,-0.027451217452460517
RLN2,,-0.03103668283756504,0.09128727025920058,-0.012707219207435408,0.01941922156177515,-0.01877943354404646,0.004954265507691422,,,-0.018714069687665404,,0.009113869119482304,0.04675283597812088,,0.01543703786600634,0.17295960424257906,
C5,-0.05598050235129051,-0.0037493451578777676,-0.035412431170438546,-0.02854067782530901,0.07370688384914145,0.007753708396517166,0.03678492399881023,-0.02317345552480656,-0.007614465347280959,-0.034688504750202014,0.007986622178917801,-0.0523955986559944,0.022735757772804087,0.024272202549465584,0.07063734105919844,0.024384253991963378,-0.017148364919127128
COMP,,,,,,,,,,,,-0.030576910008417658,,,-0.03136430960019368,,
EDN2,,,-0.024988346243786954,-0.015430798740588019,,,-0.0015846436400055418,,,,,,,,,,
C1QA,0.026696141398687444,-0.06599518600814766,0.03145852503589216,0.012354913281716864,0.02598001156970767,0.0321321777413707,-0.018797550560069265,0.08476432371710552,-0.05215363375643243,0.07560078584348902,-0.04890061688657716,-0.03188869252216656,0.03928587790974758,-0.10029356306790249,0.018120151930014223,-0.006511795765208213,0.14817365581120182
UTS2B,-0.016953922895429352,0.0589814907935335,,-0.010984024521810085,0.05485096982973539,,,,,,,,,,-0.022282739769724304,,
COL9A3,0.03156659515343163,0.0036956589930833236,0.06110160549016177,0.0054315745733057655,-0.01742142264825398,0.040816872395320385,-0.041976481313812444,-0.09642621135846981,-0.018549200384482607,0.06752853707913822,0.10257482169820055,-0.0374210894440482,-0.004554690904137976,0.03183364232020807,0.027226871353737178,0.034511282452423714,0.05899350884709784
DLK1,,-0.008103015332030639,,-0.01761673156011126,,,,0.030740050539138555,,,,,,,,0.01698829070130425,
HGF,0.01747638111122636,0.0798918041727837,0.0045216343931553625,0.03452340010185219,-0.01695103940864082,0.025192958415293683,-0.024379051767188523,-0.017248178413879434,-0.04694354208017558,0.05742239271232207,0.012717152678640152,0.006832744341881968,0.04804533888278047,0.0037496286270946133,0.07289700684406974,0.005413555181127358,-0.05459763714700069
P4HB,-0.05394282652267035,-0.01176547753095406,0.056030838029870515,-0.032384348838501616,-0.08436792253985459,0.0235125980647969,-0.022070171095425306,-0.1168788772568979,0.013659526812971026,-0.01461158831187004,0.008242770952383474,0.0626347839426669,0.0186829551018725,-0.050484150524645915,0.01867710772058344,0.0483973464962608,-0.03221271099944891
ADCYAP1,-0.01864720049458779,0.0905655466951464,-0.05027628354918265,0.004929194000198551,0.03465220742110018,-0.011691952407904294,-0.023585425015850408,0.019699691395447094,0.13703857680310408,-0.003825371467623091,0.03721386365692573,-0.04296113090772389,0.015314048107448299,,-0.03911886306185837,-0.005765026304515902,-0.09722484706788126
GREM1,-0.025580367313694768,0.033564657971378836,0.006288876385571532,0.0015617989019217628,-0.016483559838863928,0.014085481593906332,0.02466251083311113,0.09722604740313717,0.04228760641738952,-0.06195537274376814,0.04731201808609151,-0.017359633925608804,0.02897039208636001,-0.023103853033478634,0.07296489488062359,0.027664801687625352,0.18624444146305075
EGF,-0.05386756760588421,-0.02655130465094624,0.007439035273182661,-0.008925318921785667,-0.02526601767869594,0.016088642623292657,0.039772166750251636,-0.02926698957846596,-0.039052939755145545,-0.0228810366658622,-0.02008999453421422,-0.04077540893904343,0.02707663624197946,,0.029039540773166984,0.036747649285894746,-0.07934790112100656
VEGFB,0.012047178180522854,0.09241244459817886,0.026143828219740962,-0.0059956533631875045,0.04173386378197343,-0.008001354815788604,-0.010906617646281279,0.0023515232455617635,-0.0021532301213537004,0.019844173253353418,0.008633128369106655,0.03421412785083725,0.0275023502497785,-0.06548817071822807,0.042117955343213644,0.005980387920954091,0.06289063054635838
FARP2,-0.037399376620037575,-0.030863901004843878,0.012071589839308429,0.03462184024652709,-0.026346297116749424,0.023877113237130602,0.0035460824048966473,-0.03859842817822242,0.008223669648063082,-0.025599622729703956,0.02083638399984022,-0.004129681197839347,-0.03118210743765187,-0.013638392378070612,0.002807657150159406,-0.01302357883071732,0.017032703196983363
BMP3,,0.07424606725885473,,,-0.03256140970860884,-0.029226645742997874,,,,,,,,,,,
IHH,,,,,-0.00834893881013383,,,,,-0.02449708434833729,-0.024506462866566762,,-0.02180428639435597,,,,
LAMA2,0.011909198188233923,0.045577217270462156,0.006348371730700362,-0.02482582757390498,-0.008063676648616154,0.07311022221366054,0.00400934980676832,0.03413256751622406,-0.04820699140680833,0.07385900062592742,-0.0003621635686625607,0.004907671987631537,0.03579605561585766,0.049320871916032405,-0.0119053594368976,0.027922648415773698,-0.007150713649423967
SERPINC1,,,,-0.011751913976603176,,,,,,,0.01963769105429152,,-0.003800222170822082,,,,
NRG1,,0.03768052066308696,-0.040269075426888845,0.01983231377460105,0.07815971386397581,0.018093746942469197,0.08025616761678284,0.02374312994440015,0.01912295969315349,0.046819505621804654,-0.023900756996375866,,0.02961792743062682,,0.05153394253073135,0.03276938117272632,
SPINK1,,,,,,,-0.016006088563310747,,0.06597711779027812,-0.00040577323784870103,-0.039940935436065854,,-0.02646818156458578,,-0.05504654774906693,-0.04298244179404321,
EFEMP2,0.010248644995748351,0.01170903567530746,0.04644957592355706,-0.05705323440518744,-0.0046769540108162295,0.04265707410574841,-0.005500227316830463,0.02657363526465048,0.02425160811498643,0.0317340854067714,0.044098629044596174,-0.015755448712581253,-0.02210039538158161,0.008079697033306356,0.11782778893274876,0.039996746926604654,-0.02200626937418854
SELPLG,0.0635018675099898,-0.012652615189220423,-0.013496540717830631,-0.004858597282129876,0.06027163887133344,-0.017905555079979932,0.02214464810866402,-0.04621492830449298,0.03489796821760194,0.0564926201583361,-0.0065690207128516545,-0.015783419569284498,0.009588401200384532,-0.03586346953669695,-0.024749545763262482,-0.0029315249944108683,0.0299633021252833
GDF6,,0.03335657731317193,-0.023480010826000756,,,,,,,0.011259172979252241,0.06284734797285654,,0.02815339096843369,,,,
HLA-E,0.0029603801902430915,-0.02486072458211281,0.010543203273174557,0.020144553111468913,-0.041551525904424,0.03779806837955351,-0.019514830886877797,0.10714628353037084,-0.025289389598732854,0.07675789761919136,-0.0021428911096524595,0.03775911242351393,0.03163295983760559,-0.02763785808491994,-0.017947165077870565,-0.03499584866849151,0.18143975985866462
PTN,-0.10515180131493294,-0.03755775404799565,0.05194110337703684,-0.037310772510134586,-0.01755846122266795,-0.011698521517099046,-0.01619990776333253,-0.084175585242233,-0.06211899119633797,0.044944648353042974,0.09018467556930872,0.012875472034058763,-0.01211619810457539,-0.05102618081987022,0.057555135706142214,0.07631841434339108,0.07631706940434407
CD274,-0.05149206261086874,0.011636795858458948,0.017829731702437582,0.04883651455959684,0.0386610586973265,-0.027638304250709896,-0.026341879802841778,-0.05639665015069991,0.02090125727382446,0.09129369976634653,-0.0336566384571001,-0.011043673984509606,-0.048404395066722936,-0.04501691570272385,0.08690483356601789,0.12400743659009146,
FGF10,,,,,-0.0029683017471829653,,,,,,,,,,,,
CD14,0.03445133037387744,-0.015801973217263534,0.08202941589730682,-0.024647221077387822,0.0602546957178414,-0.02093606927451691,-0.0323016778833357,0.00011425807250427667,-0.059118099519801424,0.13401404916327384,-0.041486807565979375,0.009408874146906866,0.07118986772448692,-0.015125913752437195,-0.003939001315252365,-0.022666811111039475,0.08637393393940283
SFTPD,,0.017770614447946656,,0.06316042502564402,-0.037754164883772076,,-0.02706309924477211,-0.0154370444822289,0.008844344219016597,0.020152663663624462,0.05299605341844814,-0.008432514784016295,0.002360685289478753,0.12977300402074143,0.11286624589355468,-0.0011653191799253786,0.0922193513986402
SLIT1,-0.02862922405290382,0.11150593201180206,-0.024548761250574216,0.022372337373057265,0.02726134880196892,-0.018498216528274266,-0.015743924335819535,-0.035639393208292666,-0.09457807383769855,0.07583641779811047,0.046986541467091296,-0.012298502386980407,0.021577829064697556,0.0821501160504056,-0.011805343245440589,0.02399223960839252,-0.1409892164917882
LPA,,-0.02310261682403954,,,,,,,,,,,,,,,
CNTF,0.13133630067673516,,-0.024566054449271634,-0.010017546969712925,-0.016483558414228737,0.04595007009866572,-0.01858477689763335,,,,,0.03680194979896787,-0.0052238731080047045,,,,0.028671382639245846
BST1,-0.05491766689900822,-0.037201573936256074,0.010877293898195957,0.05495270968002228,0.006384382949009655,0.01596290755529801,0.06336772826313573,0.16216372530494202,0.007278431430097284,0.12735359294643195,0.05835750998157668,0.008256938417031715,-0.018391963361733998,0.033589764884946235,0.06595903768658717,0.02511551827338148,0.029752775493723696
AGTRAP,0.027811920140932218,0.01973229279287036,-0.013653489403607486,-0.0007111920482422289,-0.011770478974772486,0.02341941674750953,0.05906798214572637,0.038841051451292616,-0.04215786919031765,0.04062047183448118,0.07010616260058665,-0.05676289252155595,0.03850072368297666,0.059711808372642054,0.019341215537865195,0.057125164085698704,0.005974529635052778
LAMC1,-0.012309083608533113,0.009097237489321446,0.03685013880196322,0.002986114606233394,0.004471561706234637,0.0378135992006983,0.015962368953521416,-0.04851243903337494,-0.0216533733235602,0.02443201115029612,-0.03722556937220798,0.038834308359268724,0.027772412171552248,0.040461407958148655,-0.035133133361559835,0.009602415578718757,0.06582544020691151
COL6A3,-0.022840909697236508,-0.01439822929586701,0.06547962678629607,-0.02076953847996436,0.011299535462520507,-0.03639067651956448,-0.013577189689737645,0.06939554392726052,0.07361725867292247,0.03311780595821309,-0.028358531841410073,-0.0504626765945499,-0.010901096800966154,-0.09581399170729633,0.02384198910366616,0.1252745912163147,-0.02298027341523336
FN1,-0.06029564006146596,0.013058777958592593,0.053295296507843676,-0.03964551667078481,0.023802972465707013,-0.014133018301910287,-0.01362788741374421,-0.013055715593066654,-0.09329202064322255,-0.03776994324886141,-0.050619124585202076,-0.035503441699667404,-0.0034600534227150308,-0.08555540703161377,0.0003161742121190438,0.018894454616081316,-0.030972717746112755
MIF,-0.016429679449997753,-0.02624093326555926,-0.045134434226478753,-0.050721698571750864,-0.023411607631637445,0.02899612828292886,0.026301151767200725,-0.044966959726940446,-0.07167788753783329,-0.07316000838595457,0.07071286417993843,0.08485822769443147,0.023055643965804555,-0.02560922252330996,0.05324001909021152,-0.03277884859232251,-0.10310070948689125
JAG1,-0.04797505734323541,0.04479712805279666,0.053802681057493154,-0.051487870728942696,-0.02437809357345605,0.019420400244946807,0.01169635958404332,-0.046128001625509674,-0.007332047197259929,0.07497854363805985,-0.05232743442056021,-0.05890505452368585,0.02743021082930795,0.006152058813477824,-0.007318292362600888,0.019148229956367793,0.06611996959299239
NID2,-0.03717120568070723,0.013707585217215896,0.02718010017889918,-0.026368985401672682,-0.030541558968362213,0.004691255619521014,0.010059032021678516,0.0023482447666627994,-0.05719458608832175,0.05315873093057061,-0.00026057656654740534,0.02826660112549758,0.04298456794545529,0.0019586701039134946,0.057386575896112714,0.011411374486368836,0.09055017123613561
EFNB1,-0.031170224616919675,0.001752150185618283,0.0025727130192687788,-0.06860167433036435,0.02362420730697841,-0.02621695752203485,0.019472464643881398,-0.02743925520679774,0.035521151377770906,0.033593139641007706,0.11569264300061018,0.04054390705347194,0.020753595422327437,0.019546212458325024,0.044598055179575886,0.034469748953007556,0.061752486875447855
COL4A2,-0.05257139952716213,0.013628507662851673,0.04243060973924573,-0.04975333018861743,-0.0008561294610093258,-0.0412867834719704,-0.020607791852821963,0.0005855291025709639,-0.05836869113687936,0.0204543578773491,-0.03795759670900574,0.008200674665305859,0.02509357606119539,-0.04547760713785415,-0.017995257699106725,0.02975112924169352,0.01660379377196445
SPP1,0.11296653511439857,-0.055300880610611544,0.05038223237488961,-0.039365156749633354,-0.01591359306171123,0.04809187789939289,0.003469859274707882,0.03206638457491167,0.020964549307386653,0.054944223135439105,-0.032090734908463085,-0.05349710357903041,0.11994065951884889,0.03618943419885202,0.053849869040871405,0.024815909682296116,0.13799276813155942
PODXL2,-0.06067259039678702,-0.03474822883152156,0.07282413289092964,-0.03525266335551108,-0.02730972314527387,0.047697031371256866,0.0474298859350739,-0.05208130859504776,0.014554672142886482,0.09567854213751181,0.016185547221716258,-0.07640716406201287,0.032237384508883485,-0.0260308442723365,0.06336146863021065,-0.05175937860656825,-0.09011446257285191
IFNE,,,,,-0.01841636618562583,,,,,,,,,,,,
FGF9,-0.019992347286353598,0.09550565684621665,-0.024965078882449948,0.035575854018530285,0.03557098116454409,-0.053907600737898936,0.03462431969682693,,,0.025860597246132582,0.01493878566231026,,0.005450734320352671,,-0.01095387096773485,0.05834143345223061,0.011956096329764798
ITIH2,-0.005043361050411302,-0.03674264636178753,0.009251118896994169,,-0.001137874287931906,-0.0006779151834349131,-0.026048471342033582,,0.0768319694877948,0.02916009437389939,-0.0001177744000160335,0.004788223028303284,0.016281149614801087,-0.04170741277065953,-0.010023787349815712,0.11011126146673027,
ADAM10,0.07125053284716687,-0.018240811567918295,0.0006666610356492198,0.009702580884521753,0.016458078408609998,-0.004416689622692841,-0.014323707336158066,0.047744342131616,-0.004705973686716124,0.06266721848563431,-0.0699225349616231,-0.057732738163157195,-0.034723383509093216,-0.038781194742714714,0.004371095587769519,-0.009200238563166584,0.0978640692136134
CFH,-0.0046032220656197255,-0.002790282324246867,-0.04301775411070862,-0.009454135920640597,-0.0051032053523522615,-0.016720374337314544,-0.026037147123538593,0.0004117202475728931,-0.016747864337619357,0.048217501646662046,-0.03955048065639788,0.0021431891726486985,0.006174773242518559,-0.012437656995545174,0.005883488934452344,0.03917147102103985,0.022995183068885955
COL4A5,0.032250625134917096,-0.015711973093899125,0.02073204475053022,-0.058245021674017225,-0.03670776304799897,0.015376633449724108,-0.029067532988225953,0.05877948776619751,-0.0989747254911218,0.017879835697416434,0.08072915358337604,0.010979296840698547,-0.046969600162778284,0.0724784724546325,0.027033443375861152,0.040582053509378116,0.019988382005425246
LTBP3,-0.053627039056132024,-0.008478445885794989,0.007757107151716648,-0.004031238617907357,-0.02162359101583615,0.11185356419469772,-0.002938528000191733,-0.06403418520664175,0.020443258214927675,-0.003154628426331081,0.0023739107825640187,0.020170595360961358,0.005467395663324672,-0.028780922894593747,0.08406457057343009,0.041940613434701984,0.10153325441618044
GNB3,-0.03117696020662993,0.04480630584839229,0.08928226429393073,0.0051316898032105485,0.03495282190775301,0.01195735202719052,0.08797705034085179,-0.03317032634174525,-0.059601177084084744,0.031410346249821315,-0.012586997249811405,0.00223467837702192,-0.024530685452548006,,0.022147486557059747,0.039679049629030023,
COL6A2,0.03116647914857765,0.020495861302288747,0.053452115537603165,-0.05065511391496683,0.03991078725119375,0.03581118012429174,0.023723255176784565,-0.06613071065024934,-0.04942971591182545,-0.021171672998189953,-0.007778357602268369,-0.007198095195551612,-0.0016519164334316157,0.0774916977351671,0.004792398354397558,0.07459535372661508,0.10396701102265299
PLG,,,,,,,-0.012097515870372395,,,,,,,,,,
GDF9,-0.021463678398669347,-0.02919110465254628,0.0373890961116452,-0.0070452139323072165,0.02000209496254782,,-0.05011958438766866,0.23204064444663397,-0.03872350746589302,-0.01499308734714004,-0.014209274401639355,0.057226157783115246,-0.008690790276496557,,0.0471453651440112,0.05808580670584772,0.1603777484024098
NCAM1,-0.10378106493603698,0.05017782682672293,-0.02345588523875517,0.07137489797432155,-0.0034016879711198495,0.03274164262172175,-0.021733767145863465,0.05115813867909151,0.11668085486107302,0.07911538969491433,0.01891259499399401,0.026220746164369636,0.05110395392205052,0.009571862932253681,-0.02857112822644612,-0.04710242462107969,0.05693956226882236
APOC2,-0.006908755455032083,0.0008312510049664299,0.042395093920713105,0.03389841001516783,0.013565188504955127,0.046829950051428225,0.03967292898450751,0.04068112599333536,-0.11326504389089916,0.05654132111822768,0.02024419530922182,-0.0180068162176141,-0.01938616310493344,0.10873586207502488,0.0224730255474809,0.0005634356414011365,0.056787363168905286
BST2,-0.13231188350848125,0.028623233699105136,0.016462466445400423,0.016163389374973157,-0.008358996669932306,0.06882145570561861,-0.06000256673968115,-0.012545957201386302,-0.07720003192627085,0.10003082912143815,0.0065432776813672995,0.02101514019653842,-0.07019054598107369,-0.0475686970759092,0.056409117599052705,0.018254469647366888,0.017730702727448634
COL5A1,-0.04444789250946277,0.038691567526250935,-0.010449399039232843,-0.061445259150279756,0.01840212808834035,-0.036262874612228053,0.013033309616175315,0.011313042996083815,0.04751247001199873,-0.019515458380469926,-0.03166654004033339,0.0005402482934306509,0.0024294699802483322,-0.017035347780184222,0.034374581839838714,0.05633957458306731,-0.09107913499874334
CALM3,-0.03028967323391646,0.07428997368883157,0.0011327854884400183,0.04417172147472359,-0.0164410443999185,-0.0052805403082971025,0.03288436309138103,-0.08733237718015942,-0.04253630973774954,-0.00682715780166014,0.05414666989177059,0.023427090241071275,0.024330548182291127,-0.049848488736398966,0.0015505370911694208,-0.029048254242339235,-0.09303840933071372
THBS2,-0.00042102831254496473,0.020568417504429087,0.0020166516247489383,0.006370157887439823,-0.03506566733799998,0.038722697012000894,-0.003504978266504617,0.006753797262195251,-0.00872805708491884,0.04663392944472037,-0.03597446061812278,-0.019935261307779065,-0.010171602943969923,0.06081175198238,0.006738227365138634,0.1463723075194385,0.14029625312581143
