,MGH258,UKF248,UKF251,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk
TNF,,-0.00747833590458456,0.0457532170264295,0.00040704569972699084,0.05277005709797932,-0.014255845895399147,-0.025676700907813554
GNAS,-0.0008978621601486876,0.040794094673098955,0.049194752044255725,-0.08807939782080787,0.08913104458637829,0.05003548939224167,-0.013060438828204329
BMP8B,0.027222834153567153,-0.03680208772852779,0.007986456587264197,0.06556596432305364,0.026076778834602653,0.0027727395027921675,0.032233109493512234
LIPH,,-0.013405256416182803,,,,-0.01447328061806694,-0.02862731251298573
CCL28,,-0.018856160667637706,,,0.011742501713315066,,
PTPN11,0.022370764448665335,-0.0013435711644511443,0.004460237991886088,0.006647970314251904,-0.021225399432810623,-0.035722632864087896,-0.025197023751984467
ADAM12,0.01651826973307253,0.02357012247103836,-0.016573309345287265,0.06008478626211733,-0.010593258038964366,0.06527964500278104,0.054735601208867245
EPO,,-0.018012306093499398,,,0.15601096507646683,-0.015718352380407117,0.07127555697952434
EDN3,0.07880985011497157,-0.023351321286265755,0.021207799784394372,-0.023668335100830988,-0.026652077902496678,-0.022303999337297625,0.09815432179344945
CCL22,,,-0.01759532810323325,,,-0.0177897894379504,0.0023902212623096836
CCL2,-0.0407964247999695,0.021249743554444433,0.03127090055387966,0.06708936740176318,0.0267059949370538,0.031478129559308406,0.03130353154629115
DSCAM,0.019729182696059448,-0.03349930535372849,-0.0003973985208976304,0.038294670469422525,0.01982305866491124,0.0047274448124817485,0.02636615375212619
GPHA2,,-0.014940839432143164,,,,,
ANG,0.07310954503222317,-0.02325606450339115,0.0177002891915255,0.10203125181734338,-0.02012627358108773,0.014767599140674978,-0.01377633246517889
FBLN2,-0.0015115180782909428,0.0627170274617058,-0.03199762406409036,0.0012575625495532356,-0.013700576349249543,0.029383788379905792,0.0987254940368736
VTN,,-0.025340606321030232,,-0.022517081546311553,-0.021920089408600026,-0.017967152430182806,-0.02090669438331431
VEGFA,0.08248708746502395,-0.007831005328388074,-0.026707799925703112,0.10558254568395341,0.04084248163558338,-0.02019115364031026,-0.12122783099480473
F10,,,0.012051207060086423,-0.02172024974886027,,,-0.0007454202394192477
SERPINA1,-0.048293345835587274,0.0050663453782082805,-0.017810277506093913,0.10076442144099057,0.01594893042071705,0.00820700946236036,0.06373013471521095
VWF,0.012538082096852685,-0.020046408020057298,0.0038394341284513096,0.10892354159001842,-0.013835306897586937,0.03211620351354462,0.0807603648485146
GDNF,,-0.020993602580488407,,,-0.02637987477841826,0.0783606701225901,0.0005228357537538565
VASP,-0.02199784874113474,0.04211514440921032,0.08756296964364947,0.03345442741228285,-0.023609323617755678,0.03642260217695043,0.0891589713205825
ADAM15,-0.016173048547798545,0.081178782546221,0.042008888514026906,0.05130353340149283,0.014320627167622134,0.005119070395922597,0.00876950427895016
WNT2,,-0.023449221999718647,,-0.03428771937339909,-0.02468765165114975,-0.019497055713704307,-0.0033820707706768267
CALCB,,,0.0005510255666245741,-0.014766094450864903,,-0.017063489857794985,0.04421512328459312
OLFM2,-0.05809369650901474,0.005856044154376168,0.04949165162740567,-0.03531720008989544,0.03283154435878232,-0.06983002315397856,0.036953424960887896
MFAP2,-0.03804865699282228,-0.0008698214580039023,0.029000359120409706,-0.024650861660451974,0.026236073569743928,0.07201423307335669,0.09159455371002713
HLA-C,0.055753033475393884,0.026451374348150782,-0.021198199542199373,0.12459904567101007,0.04559532303081654,-0.04354968430508045,0.03577202781280428
THBS1,-0.03638355395865656,-0.02028646257891397,0.01765543996438275,-0.004023224611655406,-0.05342370435093283,0.04015686002689552,0.05145147485140763
HSPA4,-0.05441838225892673,0.004883085800039043,-0.007457345118256039,0.030549682309691566,-0.03709296778814896,0.038222897320042686,0.023988317144572363
LMAN1,-0.03791161190799969,0.04781222291210823,0.0019991491643566285,0.056291404568414215,0.10414053380623474,-0.017794596213964974,-0.06121897244423978
LYPD3,,0.012226430667786965,-0.016219230754848487,-0.022906399206974074,,-0.03278481108042542,0.042674368141360365
APOE,-0.04130241551932661,0.061756243843683695,-0.002744770149509165,0.0491143431509436,-0.005450347757887525,-0.05582545395111063,0.011003656882452013
SOSTDC1,-0.016762075812614886,-0.030198507846814656,,0.005924706502506109,-0.04011291735559776,-0.03246449154462182,0.054144528723176676
ANXA1,-0.04940528921745617,-0.007004337715957516,0.021358803335532577,0.10528491226388222,0.005244053574239794,0.04232572961457836,0.029291057879249637
WNT2B,-0.037373954717981266,0.00894804973020558,-0.022845391473372955,-0.019846880732369784,-0.010823672680615909,0.03580615499530675,0.1494945146715077
AMH,,0.1280228109107151,-0.021778755096782638,0.04848516127349684,0.007310557820968056,-0.02377672294551476,0.03293410263341495
GDF10,,-0.015515173221097274,-0.018246899898637096,-0.023793275399457792,-0.05075140652255726,-0.02423779189008982,0.038072644602372495
EFNB3,0.14190494155245473,-0.019849325898775586,-0.05191075958336272,-0.00017628710276883138,-0.056565826653258336,-0.01439511181395764,0.002003270582744041
LTB,-0.025440393856448352,0.02389799625155802,0.07365800087275044,-0.02416478461595465,0.01386071944162328,0.024948000447123433,0.061661381238412916
ANGPT2,-0.05564120960577591,0.0016397923856349226,0.05014212016243956,0.08731979608352754,-0.024952246077505773,0.004186903910847455,0.06403591318466782
ADAM17,-0.04716017857936963,-0.038006977101612945,0.054023574345394676,0.008237460049465805,0.03067771764817419,-0.010407792710760628,0.002681316993899146
LRPAP1,0.04942169190354207,0.03559029079282908,0.005635985209855609,0.03361234365221572,0.02155445685850318,0.017609498597947606,0.07828968234080395
NID1,0.028882891705340214,-0.019292332317678653,0.0814947650920477,0.0916152509941267,0.011114176739000132,-0.006489298005756779,0.03731581771688004
MST1,0.10318932073293309,0.0020079949603498456,0.03474975873475748,0.07810845272864018,0.07742766534214938,0.0005752874077880375,0.015508897479688503
IL13,,,,-0.014957015980067176,0.059949483183707394,,
DCN,0.032620191453934216,-0.005928411536684782,0.012627900893903412,0.08801830619022037,-0.06338570797554262,0.029789125869485292,0.0824155929587196
IGFL2,,,,,,,-0.02945911148209493
COL7A1,0.0469894952861253,-0.02499314697686061,-0.03726020279487348,0.07903395034292807,0.015730714003134298,0.03849050618909693,0.029093948311192816
CALR,-0.0051458754368455765,-0.017997790675296315,0.016255546973439033,0.05619880549111291,0.06354819723497346,-0.05500860912496816,0.015313973300051046
PIGA,-0.018481211899547073,-0.03603548108202981,0.00421502463130993,0.01849955865813384,0.07596119557729719,0.008223500347995627,-0.00318477438733132
CD200,-0.03350791727678798,0.02290337486612746,-0.025378829632859184,-0.03250547008651172,-0.06858815033513432,0.009235855570246929,0.08896319022846347
GRP,,0.0032352805097988677,0.026920967167739607,,-0.026652081913833205,,0.05910097467882703
CDH1,-0.043537097402719944,-0.03476582964210306,-0.03708519526571867,0.04023991019264268,0.027260325450984887,-0.005611309079507318,0.05059954517464855
LPL,0.006968220931070243,0.004075648261443678,0.028075105783682854,0.051437265256006615,0.0731771526576821,0.01873724834847583,0.05809088915190562
SEMA5A,0.06519292552765436,0.010537617990869743,0.00766305337095842,0.07370201310207414,0.011663832091793797,-0.03410381260982862,0.06297049897861129
SEMA7A,-0.0333632786252761,-0.03522829449023898,-0.033520196471368106,-0.0027229779927631964,-0.0033678565656787905,-0.026083858092751364,-0.007903483271704474
SEMA4G,0.11754852587995122,-0.02548544823491761,0.05253352255005368,0.16465523020752007,-0.01385177179929752,0.011241229883181506,0.031112703063894676
SEMA3B,-0.003974155153226407,-0.04846048204688706,-0.015458417096682378,-0.016386999196444253,0.04617724702924714,-0.04892141785440503,-0.05687650571471412
RPH3A,0.1229784023811427,0.0331553791454664,0.014566283467138261,-0.027537099860263637,0.0012268732542377665,-0.0197574557927355,0.07444125329618521
JAG2,0.02867268823810928,-0.00364968480742363,0.02807188738011595,0.050774152520904565,-0.04360287371492762,0.06820208116137788,0.04217098998341184
CGN,-0.03080268097242578,-0.0018381589101758148,-0.021087601363210078,0.0533042906122714,0.00783039971333699,-0.0021859783005787744,0.024682246294220767
GDF15,0.01028340379865403,0.024535481367206617,-0.024243575077643128,-0.004888750438511006,-0.04331447774072237,0.10741815435493464,-0.07115848014768983
SEMA4F,-0.046232275770808316,-0.0013995447417915379,0.003169092610831537,-0.02133157827422705,-0.044358576144066644,-0.0015294420646021546,0.05252182986958348
NXPH1,-0.06157175066315673,0.031115689453504236,-0.0021282754406353206,-0.013073478917706155,0.05552071521084773,-0.023020385489346738,0.1064240169956622
ARF1,0.02656086604918699,0.018190274329103102,0.016424469231915994,-0.07063846033701136,-0.04188915088687208,-0.03006198613363736,0.051576628430544356
DSC3,,-0.011306931734275261,,,,,
EBI3,-0.012009510957099146,-0.0038373722370725056,-0.03274187128401679,0.044323249056762395,0.02999619428435148,0.011494717784218102,0.14370621006430845
TIMP1,0.04006697422727074,-0.012206637922519544,-0.012568458293110304,0.12247716116506344,0.02285545167620882,0.020407682873487668,-0.06657667426316906
SEMA3C,-0.005503378346710294,0.003644035677341817,-0.04577412790562619,-0.008711739472602918,2.5323805687577267e-05,0.0038813090008607437,-0.04144158980706047
GAS6,0.01968398885502637,-0.0005622891712743539,-0.01599189822943498,0.08217797753825362,-0.01308094798351187,-0.05299170629203792,0.07523196855907988
MEPE,,0.05507045490232095,,-0.02354281354321,-0.048872181443856695,0.051529912328439884,0.057733967584648826
SERPINE1,0.02481350100976264,-0.03183205251069894,-0.0348598124053655,-0.08540672701815379,-0.030227755048559946,0.024311358690897674,-0.05902899307047378
RSPO2,-0.017710094318299122,0.05348998779164103,0.057322213911642474,-0.046867093976754017,-0.05778799024605954,-0.021979700824387834,0.012735705895479623
SHBG,-0.01989641659917978,-0.014645818873188093,-0.02336237641361755,-0.0193491091210151,-0.021258622000582216,0.04922459356990378,0.01992125819957815
LGALS3BP,-0.014811804132442792,0.0244408632147731,-0.02369985590909504,0.09407088584806891,0.037565618106948,-0.006235471611887625,0.0478946446930813
LAMB1,-0.031223909663184675,0.032016481947697586,-0.006473739125614506,0.10635537066714104,-0.02486329818735539,-0.003584680361523298,0.07012555256818422
SPTBN2,-0.045698645705110744,-0.028243708561928423,-0.057922695482616755,-0.029949300495262787,-0.07317109275161497,0.028635417965210613,0.06741482832603003
COL1A2,-0.060141716983420926,0.002721403407228789,0.04562157038394412,0.08085403404341156,-0.0271631155257582,0.05573167800056664,0.05952851968135251
DEFB1,,,-0.013709348984540237,,,,
CEACAM16,,,,,0.005947192336298806,,
WNT11,,-0.01620650523371481,,0.03709583691137984,,-0.04164725631590919,0.030051679153056222
LGALS1,-0.09541765699423177,-0.034715277046035574,-0.024373409286716864,0.05011067553970456,-0.043146003350421284,0.013432848925565635,-0.06480089682093647
BCAN,0.05139892329298087,0.03483789489890173,0.014165906039630808,0.09836381989554849,0.17692284868716843,-0.015882809625841716,0.0902347771628408
ANOS1,0.05339420942973933,0.08673316487856308,-0.01582761928021633,0.09532241313993634,0.08884682191410347,0.05250011796788915,0.06634860328503682
EDA,-0.024932112506564928,-0.011864724737847871,0.01865861410790384,-0.017424201208308194,-0.03920920308070734,-0.004178463626726232,0.037358623515766035
FGF22,,0.0033072504032805672,-0.01887756114434558,-0.013357917981879228,-0.004703918722834188,-0.023965569041025942,0.0016777521616868727
SHANK1,0.06685547402469955,0.06589025706241294,-0.015300312988307944,-0.012709210566196926,-0.018392617732669696,0.034001050546138084,0.04556715216067598
NPVF,,,,,,-0.017789790630385154,0.022580833451285687
TGFB1,0.020611752457875224,-0.01593329732718776,-0.0057200522958339274,-0.028941378934435262,-0.020051010876849674,0.05322213860929606,0.03588160677865737
MSTN,0.043862414113734614,-0.0313773361407812,-0.017187818515998946,0.030535319653341247,-0.004329723699578327,-0.020143210345449577,0.013415283438727818
WNT4,,-0.010919907032106786,-0.017923874777774258,-0.015145662855137602,0.018046260121187697,0.025736463125102686,0.029921280510598565
TNFSF4,-0.028906790232084815,0.01621603976979801,-0.022450713738924526,-0.024041496371124217,0.044621508626056794,0.005359508921042944,0.0896338552465821
NTN1,-0.0004348269788573282,0.035110092082619906,0.014465784334271571,0.09898066592614391,0.03653700389440338,0.0205061757683576,0.029199924149742047
CXCL12,0.005294548103114737,0.041727528568841814,-0.02773779957537979,0.008982101457458092,0.040695194422197635,0.0028183629260504295,0.060090983944952055
GNRH1,-0.027218549177852006,0.0211632347395056,-0.02473470392530164,-0.037181924393267805,0.11372098738111462,0.04260515877625252,-0.01936054745271114
FGF8,,,,,,-0.02683115724928933,0.010408410242015003
RIMS1,-0.022632529360826572,0.017276559430698495,0.027340007739389396,-0.034106572329660224,-0.05115829124872201,0.020736594438126858,0.0008532737029692815
FGF14,-0.021636322691640383,-0.03194215909959506,-0.011237030703478031,0.03370124264568632,-0.08611451734433301,-0.003988432997947248,0.0756657089638557
IGF1,-0.003501569967698248,-0.04096245212613564,-0.04226535131535509,-0.005168150205810372,0.01846130093517006,-0.04444602244560593,0.03446503644218005
TNFSF10,0.012848363103893966,0.039528807418336635,0.04579669108015528,0.01828209531723134,-0.01564360511448289,0.0061110705290652965,0.13161521264587236
GDF5,-0.017710087327960238,-0.016740588735110824,,0.04570430094639099,0.010165340801555782,0.030576217656552787,-0.013547654005918683
CHAD,,,,,,0.05239668052255107,0.013938974129717323
RGMA,-0.05003137050094153,0.04851317623703071,-0.013340859657946128,0.03385158895341211,0.1074032647478785,-0.0496397500121759,0.052968257012093546
WNT16,0.039897812142754514,-0.014204519334894847,0.03223538073768443,-0.017998073766943085,,,
CX3CL1,0.009200113872302247,0.08044092107750385,-0.026952716414254653,0.023084982834378872,-0.06378779834748355,0.020838181885833206,0.02549474999353421
FGF1,-0.039361538562617746,-0.01646308771016125,-0.022420946507500955,-0.015927612904949522,-0.025520163420488424,-0.007844580088928575,0.0735983811729876
ALOX5AP,-0.09206136264887982,0.0007860798506794084,-0.011039089388899545,0.08079932466751884,0.019304138690386666,-0.02668140154079134,-0.0075349957862315105
IL1RN,0.10288293453311434,-0.03686789525604689,0.015763818331366666,-0.013567574427042019,-0.023188905342531548,0.07801032848564234,-0.056328722396948326
PCSK9,,,,,,-0.015517358606414114,-0.011558088264103945
NPW,,,,,0.0010369907218451052,-0.03647645111664053,0.030735272588807313
CXCL9,-0.02707131680965311,0.015627060459192793,-0.02204974117391405,-0.016409199590272944,,,
ANGPTL4,-0.046444694266941165,-0.01455974278877107,-0.0012830478289128442,-0.005168399391566106,-0.057617513279032584,-0.011045616055894558,-0.08908845566290102
UCN2,,,,-0.014377107287125395,,0.09462075610876931,-0.0012870288833353957
COL4A3,,0.008908300347018509,-0.002081481449705771,,0.01668727532730417,,-0.0020007439904302544
NRG3,-0.012119139454356923,-0.0234331237403303,-0.03897867192240315,-0.0008765807819877847,-0.07845868450540454,-0.018082939618117636,0.04630258409965487
IL23A,,-0.01788883240736245,-0.018564714950269512,0.09224548641721411,-0.01651231921318933,0.15022866584759723,0.01671474817275945
COLQ,-0.028756728597246043,0.016633919354518467,-0.02404568739375093,-0.0341066817857612,0.049858036736906045,-0.0019983522984209573,0.0868018734385059
SCGB1A1,,,-0.014123133402977172,,,,-0.021660728845258225
TNFSF12,0.028114422906802262,0.04253785639423183,0.0684653351994171,0.06870060006766465,-0.05078624132423291,0.018918443461415777,0.004906023711109483
DKK2,,-0.01873769589570542,-0.01657330480422564,-0.02560474298146742,,-0.01831715810370103,
FYN,-0.015648421797304662,-0.007206826983564319,-0.00826119451240674,0.08755850631602326,0.055795735770063644,-0.04345706358234186,0.09314279950727836
ACE,0.012249382159425384,0.007923541885640498,-0.033158676066582404,0.061616096833800905,-0.060554204777319744,-0.015285974681496225,0.08383067872680607
IL18,-0.05212076237597815,0.017204343562242493,0.004136482253052231,0.07802733037368004,-0.03613206274862142,-0.039313646427815284,0.14152984309734987
PPBP,,,,,,-0.018999506704497744,0.01988117251010722
CCL27,-0.0179397914641655,-0.011864724817558217,,-0.003893550523860607,0.0023628350218294143,0.05632405570790507,0.00832061343301782
SERPING1,-0.020135667251497808,-0.0014389132544303973,-0.008220741024341631,0.09898003137027814,-0.030388925468193547,0.013702344765938831,0.025536489230705377
AZGP1,-0.051346496489170834,0.016935976773577957,0.03753409474456114,0.02421720028589879,0.11423942629127865,-0.04517574188365938,-0.0017524333081717321
INHA,-0.024590613304699527,-0.022756446313427055,0.0809233913053527,0.0234672129548278,0.019028081003183782,-0.012150947683119922,-1.0042815570116031e-05
SEMA3G,0.02504619563286014,0.08565564966944583,-0.025863552060497348,-0.027646230036724246,-0.03300007329060217,,
COL6A1,0.07349496517055706,-0.024678884625634022,-0.014046076118184194,0.10135285694465922,0.05993477149214256,0.03050264569895569,0.0006143738804535484
FGF17,,-0.034236286405230465,-0.015488225196284277,-0.021174429606273838,0.012143462329726488,-0.03925372148570326,0.10538764785331486
TNFSF8,-0.019477264230146563,,-0.013709350395915964,-0.013567574542948603,,-0.020615894924310447,-0.02945910831261487
FGF20,0.02905996134313746,-0.023546785143735354,0.01036880066725036,0.1054042466089529,0.02205032607466878,-0.022418042714674714,0.0860540241440924
ICAM3,0.08169971570831196,-0.06390789250800538,0.07149916332121746,0.05139233474589538,0.014429395224923182,0.015303173531958912,0.07945881341839882
LAMA4,0.006911363216870243,0.006375766244954567,0.009231274932380485,0.07989865248837709,-0.02283784544713129,0.003930422755098457,0.07196067221494533
DLL4,-0.02033947833083685,-0.012065147911725999,0.008796462959058228,0.05917590998295707,-0.03741187792573565,0.07347556169834459,0.15936931268466314
SEMA3A,0.007923952971216728,-0.02807402364736637,-0.013257120629162475,0.028945397089653158,-0.03099149852676183,-0.05243158812522543,-0.017497706632511507
RLN2,,,0.02984897643248918,0.028071357354834896,-0.02224377103130653,-0.014255841267210589,
C5,0.0021739539170763105,0.021564812328245125,0.03577529166034934,0.08204364377031223,0.030922907492750777,-0.02279533782528536,-0.007072884512155417
EDN2,,0.037797198595843476,,0.0234065518012197,-0.010903026104453373,,
C1QA,-0.053266558827668675,0.04997982051272506,-0.021592257095591164,0.0891589676858787,0.022371385407656912,-0.11418999220963238,0.11450209530620967
UTS2B,0.21082745124140465,-0.01434513770019176,-0.016747705219405558,,,,
COL9A3,0.008637416155581482,-0.05248838911951285,0.021055677778529198,0.0742389794052916,0.12799675335238556,-0.08925613915774452,0.08056708802340581
HGF,-0.04229785850103434,0.03634736444189519,0.04525103004046075,-0.01643632033185512,-0.013624476475527671,-0.07111878388761915,-0.019623980883295044
P4HB,-0.049062489044744445,0.00567543329326688,-0.0167703951485101,0.0834288877484363,-0.05373935116281811,0.020203633531107684,-0.05511488705744947
ADCYAP1,-0.0181667767203608,-0.02670054814011542,-0.020805339181694523,-0.0043518225781841,-0.03277682687144335,-0.046650918360702835,0.08712619979739554
GREM1,-0.022938119899595637,0.052655867999788296,-0.02280323847766679,0.016377671390391542,0.0058600758215426605,0.04920698083990045,0.03157482699413331
EGF,-0.03389194929216813,0.017256856943975805,-0.008380279514070022,0.041224051438001785,0.08403139479805574,-0.017430117135491398,-0.01010509677802287
VEGFB,-0.0277567235097174,0.001315101665376458,0.01818609128333624,0.09056822133108232,0.03673560805272846,-0.02986096009702271,-0.044332039200505394
FARP2,0.0210263026395246,0.07414507205642,0.002813587086168932,0.050253090473001166,0.03585804647229175,0.00417251346416661,0.001585939168888327
IHH,,,,,,-0.01866117588573176,0.06059520974428993
LAMA2,-0.004309757416524886,0.019701145180972768,-0.006230135804250954,0.12271070304968404,0.013285923149761472,0.021470459536106525,0.08982945565615598
SERPINC1,,,,,,,0.036237060564167665
NRG1,,0.003851807647834522,0.0008077659175549458,0.02113462896459087,-0.014483908372478862,0.029757221479424428,0.04502309774128742
SPINK1,,-0.006815303136800057,,,-0.02224377103130653,0.07879183198143819,-0.03964066942579555
EFEMP2,-0.010091134830389908,0.012926748758934023,0.011330756049657033,0.10260591039729079,0.028054098942431577,-0.04334730450732258,-0.042666855088932996
SELPLG,-0.0613340014790442,-0.02297336224149935,-0.01146600640637111,0.040592690896912635,-0.04923602835108121,-0.05000894501371552,0.04628107928727446
GDF6,,-0.02275644409211175,,-0.017424200841566376,,0.04522145931453609,0.08965089058263061
HLA-E,-0.03180940552193854,0.019839500527897024,0.014859489756664316,0.08345921610513048,-0.016947122649533557,-0.05409900756328445,0.036111616065173886
PTN,0.1082538231057468,0.025511660654791563,0.0396200223047328,0.10228673976941977,0.16036718586694437,-0.04255402663829604,0.05564750676149639
CD274,0.02720873260989298,-0.0066708530986895895,0.06723633250067204,0.09920357864901336,0.0324516771127583,-0.047049514760229005,-0.00015281029353131958
CD14,-0.05113734175145679,0.009774533002876487,-0.012713778621972208,0.10172746399145031,-0.010813240146983082,-0.0782285224845167,0.08265172959843539
SFTPD,,-0.021629902233159783,-0.023362378033995802,,-0.037609774594032294,-0.017565317259635206,0.004049341688940261
SLIT1,0.032668010219402285,0.05357711487621584,0.021822141103386806,0.09843054427837504,0.032717309322778124,-0.00824890021486853,0.050719729506518756
CNTF,-0.021304114593264156,,,-0.01823013923549673,0.04336031663449341,,
BST1,-0.0006247479585038226,0.025663996235695315,0.0049865070585672555,0.14198361496929632,0.018632070830281667,-0.00654266013089495,0.08371116269356658
AGTRAP,-0.022193835988264295,0.038039289323994224,-0.027699811624189746,0.08586878110673889,0.009984320064796584,-0.008510936789120946,-0.010154729893409842
LAMC1,0.03216763448927112,0.031655842436046105,-0.005493315324865855,0.08700451577649058,-0.008835416207975674,0.03701582880579938,0.059388322854360596
COL6A3,0.045783330753443756,-0.006530839835848313,-0.02150469572032384,0.07663048157574204,-0.06468633086940574,0.05209880558107687,0.04378592453402528
FN1,0.05489519718891538,-0.022284064717872948,-0.014666689411797657,0.10139207622256925,-0.008938554602851442,0.07960248322555478,-0.06862648840343584
MIF,0.012314065382523937,-0.013992770583253253,0.001175023196337714,0.008859735139485545,-0.08922466878405719,-0.006089754470843133,-0.05958104543722254
JAG1,0.10014971485008466,-0.07208466400995217,-0.01110258900079848,0.09651739345750875,0.08864144987546262,0.020071560979950692,0.01786925985899109
NID2,-0.0029898626387487204,-0.008361215655789218,0.023842460172949286,-0.004898638030006634,-0.05750781625864296,-0.010275187399085546,0.10098025482972517
EFNB1,0.0303404396037626,0.005285549967348435,0.030158810996130332,0.07322841259453976,0.06455298059404825,0.006747114363051477,0.05355061707129372
COL4A2,-0.025263729540470962,0.007035739138633767,-0.051689172816856525,0.11605669343285528,0.015788880269138442,0.07126381297941835,0.055718272645500486
SPP1,-0.09294790981776298,0.0011764871493597773,-0.04594630488215666,0.11391480805418613,0.11950014361227233,-0.060664089727128626,-0.020022471475125782
PODXL2,-0.04211849423265685,-0.02898203837601387,0.059373212172855704,-0.024409766687631722,-0.0037047927137761547,-0.04966730897120493,-0.022829340907975365
FGF9,0.15438226766415394,0.003102013629524306,0.03686606058674932,-0.04231713333013743,-0.048232889181683454,-0.03347445955620506,0.0931455157801494
ITIH2,0.08833331991402123,-0.02265601330206951,,-0.01775060896645465,-0.03619973924022177,0.03882255173746044,0.15045841896347578
ADAM10,-0.08601159866263669,-0.04481893388828586,-0.05545935627894277,0.021431893991416866,-0.03360514384697986,-0.025801325733544177,-0.0050777156663945906
CFH,-0.0096145843461804,0.011433954558504157,-0.04577590259186156,0.013143697816071071,-0.06479069939505785,0.012561357499814735,0.0890504323184095
COL4A5,0.05538537180455781,0.012702772163874639,-0.005414326686436206,0.0674517160990541,0.039384519392531556,-0.03313259005685577,0.08134094615562774
LTBP3,0.023238593269067277,-0.02023800092784043,-0.008742618124551724,0.040533119368574205,0.025428461123646242,-0.06678291199533805,-0.05367597098001771
GNB3,0.0011863219165130646,-0.046778692197702886,0.004984348704758922,0.0520851274878906,-0.04546679301948463,0.02735037745184493,-0.032178413731723275
COL6A2,-0.005135856998142036,-0.024935044179489337,0.03649672754667253,0.021692109913207802,-0.049666573826297127,0.02976351205416727,0.04184955558353888
PLG,,,,,0.0892603459063938,,
GDF9,0.04729491482701029,-0.029880072159590446,0.01117595198866904,0.03340151999155368,0.09795382459392196,-0.014079170712363141,0.019609429465581994
NCAM1,0.10227127259328359,0.023761974402225276,-0.03543557285882312,-0.07236992466021755,0.04830325481225476,-0.02852519587799926,-0.05038110810170733
APOC2,-0.07983782910793578,-0.033427109276690584,-0.02268268189014905,0.07364807209416017,0.05695696252348331,-0.06908417474334151,0.017961110264563915
BST2,0.11168368890663742,0.035919753987413795,-0.05251296161914228,0.09191629667659193,0.11077578014640384,-0.0036802349932776664,0.043275644088029266
COL5A1,0.01388416777019916,-0.01713658081535967,0.05781705509997355,0.01263156633758418,-0.07983123646344188,0.042767871992330904,-0.011855609506882494
CALM3,0.02607123319193682,0.032901016351055336,0.01010729863638201,-0.07837340500475184,-0.07628605609832059,-0.02826857549212647,0.022021904144892027
THBS2,0.04170628745712728,-0.05650228223329174,-0.0005270361832548958,0.06214472063245671,0.06439809724833108,0.05230357619818418,-0.022235992112042482
SERPINE2,0.06885853266231048,-0.024956080118030494,0.005010644086203897,0.0024590987689746234,0.07352600421403159,-0.09832578132805919,0.029929862116752477
EFNB2,0.08938248998680542,-0.0023414402770009783,-0.03471125408544125,0.06358607674595669,0.0019198070105023583,0.02305461154248857,0.033207513765111836
PROK1,,0.07248403756391009,0.054388300150318876,,,-0.014255844429805615,0.017118751567858134
MMP9,-0.03870556262908483,0.020422724922283173,0.0792082074357543,0.0649922762249097,-0.030248366831610276,0.05467380250195127,-0.03432887029163726
DMP1,,-0.016070436287103675,,,,,
NPPA,0.03156284542323256,0.01687089760237124,-0.009155796417215747,0.05615497140237819,0.04719647182742596,-0.004121122632082535,0.03165908664251682
APOB,,,-0.014123134815079754,-0.013977905706023558,,,
C4B,,,0.003506734238525605,,0.04048895305794236,,
NTNG2,0.0076643225387580585,-0.018326354421702513,0.023223628901319297,0.05791404724975634,0.07838386577412745,-0.03549854814333004,0.039537399513492354
LAMA1,0.05653046724902136,0.029702155881701074,0.005780016735651497,0.07276825353907551,0.029096290995286454,-0.019824815829996227,0.07897466099281031
UCN,-0.025269587864156794,-0.019553438456559557,0.03259477002471362,0.02535929622201965,0.03795023939631963,0.017981033008861717,0.020419781660118527
ARTN,,0.07493181055410626,,-0.02117444117664191,-0.02582739368795857,0.07082656052037084,0.023725386596952388
PDGFD,0.06907934484153312,0.004553979556247341,-0.028827801933384932,-0.029883145349004003,0.023607117214921435,0.07026833346587003,0.04278161878695802
EDN1,-0.011701708793715177,-0.027796525014029235,0.00011595873160793723,0.06195753234670881,-0.004479753685826052,0.08930411167537707,0.010603327453669417
ARPC5,0.0406966265235838,0.012040057920268587,0.06391579213867896,0.028474795794208897,0.04559968367218593,-0.01129539154386384,-0.033424991225604446
GSTO1,-0.028339198377029463,-0.01579846459433516,-0.009844168210284594,-0.07626424658686311,-0.05173216924339374,0.026623870042239237,0.01505846290325852
PROK2,,,,,,-0.01238721424853901,-0.028907014248188243
SYK,-0.06812905407328868,0.019765215145689657,-0.04677316620601079,0.020935970573434107,0.049860283905009815,0.010001156849676729,0.04381147158766066
ST6GAL1,-0.06166835730061446,0.02194529126958289,0.00870508811908283,0.05103515192456154,-0.048109008243350154,-0.021815708851426318,0.11955863449286944
WNT3,-0.02920499970364177,0.05315421234913111,-0.012306138704143248,-0.0522110212568511,-0.03006200574893825,0.0388655813609101,0.09871464210761187
HSP90B1,0.0228225058861878,-0.03272638205011344,-0.02093533397861104,0.031690394861457506,0.04143091765708858,-0.003999001641309433,-0.05800909389498866
ZP3,0.02043014062345699,-0.023644008752561025,-0.019049890331310916,0.054192905775272325,0.11505324692538392,-0.02299116651157588,0.04533791094460608
ANGPT4,,-0.012571591911318089,0.09690257615846799,,,,
NRG2,0.1931426577043428,0.028604552452730764,-0.029146821226138653,-0.022953533377893277,-0.0280791102006497,0.016021640595905426,0.0057320857464760525
