,MGH258,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TRH,-0.021214155355279863,-0.026016845927199033,-0.01950086444234779,0.1449957852695416,-0.01566887126389154,-0.03317103098545244,,-0.029369476235780772,-0.036218588464310565,-0.018228702707899058,-0.06528223703057973,0.03129017153324375,0.09987476029175169,0.012012022618710295
SEMA6D,0.009613476987061078,-0.0031655522329818017,0.01241873775923107,0.10052808847817175,0.007487796781418299,-0.0364161211213774,-0.03296791700678394,0.010823619906614209,0.00993180357607874,-0.0732123110147211,0.04835579846592523,-0.017221894896097916,0.035704041148753446,0.033218705432717016
CEL,,,-0.03847317420503958,,,,,,,0.1037363389674449,-0.03448735031963877,,0.04033174634449705,-0.021605329842787593
PDCD1LG2,-0.0023331007771006107,-0.0071573541463856956,-0.02497874970112247,0.02852600790543041,0.09903121815450582,-0.039063521214107534,-0.00379581887931067,-0.042046405394514645,-0.002824048401062014,-0.06106700318085179,0.055092015779920185,,0.017686752560296188,0.021258576949265712
SPINT1,0.0467408385704052,-0.017757238860780025,0.00163717914665873,0.1184884456213438,0.02706347055197127,-0.021868653714496422,-0.01600782165598292,-0.028522855620920412,-0.02382885349184074,-0.022449797853583673,-0.022599281276042785,,0.08155763644527364,0.04313702857453842
CTHRC1,0.06908314104486245,-0.016499052015638106,-0.04588591629156087,0.12804414453329113,0.04553639335475565,0.023124548745183826,-0.014521751863283862,-0.056493415214321885,-0.014790759575327784,0.006401929128352822,0.021151296669161594,,0.026607897791192683,0.012749810484981671
PODXL,-0.011238799038812353,0.024031600267677172,0.04671878906517104,0.08110692418158726,0.030993609182673593,0.04910601121069589,0.038536633589326276,-0.0013993442620333664,-0.008587863284999232,0.017750496655802413,0.041304921324692316,0.05890705864032077,0.1066650117302801,-0.015410641709345566
JAM3,-0.031566516708612526,0.04020844006937518,-0.030368945414985513,0.04559986254369611,0.03845157860281474,0.054460448110677045,-0.007719373065359356,-0.06523164323695409,0.019945812060212842,0.07889018738878312,0.047222190319808524,-0.03636240700197101,-0.010004014137608179,0.0231209532934817
TGFB2,-0.008007035039335482,-0.034303105880692825,-0.008974796659576267,-0.03769786740061125,0.043751652171676175,-0.02452116248410806,-0.029541352987036026,0.019701166852268918,0.003944640739612557,0.004336593371611462,-0.04502274707834611,0.029405956864822686,-0.04497369067044883,-0.017108661463670002
COL18A1,0.07070617780858032,0.014989345527158542,0.006829458064452976,0.12485402750846356,0.04396580140385466,0.0044421662918917295,0.0028769051868399033,-0.035094682019385225,-0.02140008453916389,0.029975863027724876,0.025940094435770028,0.06086646319159844,0.05475948314132617,0.01328880182721334
NODAL,0.023030534055483085,0.0223161165911898,-0.02242259887213498,0.08253475134758742,0.03179393291294106,,,,0.003727169236509673,0.07028771387757897,-0.015579737756642441,,0.08120267724658227,-0.062068643598520865
INHBB,0.023889352760648713,0.0386053523787779,-0.04825091468845391,-0.03362920329625262,0.009336806764559821,-0.00115141514952297,0.053039272174208216,-0.05230428629811125,0.013872192939184154,0.04861930759264665,0.016596623169043465,-0.02490502617932965,0.006845354310589619,0.028385021199142955
LCN1,,,,,-0.019020171798615274,,,,,,,,-0.017742060479565513,0.021037433393019306
ARF4,-0.03386497232266667,0.022184230335055337,0.03700452397511411,0.07412712953255593,-0.005277999455750174,0.012215201721544586,-0.055650753437341674,-0.030172243492889987,0.012661657339578945,0.00367492603225452,0.04099014369187733,0.011279448079772223,0.0007307136318739226,0.029691135341744695
CXCL14,-0.024982669851716155,0.02524909699489641,0.021701214913419854,-0.027055032847851927,-0.044274261947271965,-0.027465896087188146,0.005665501353034377,0.07042107156674947,-0.009749661407557939,-0.01758234840588769,-0.05926435636197222,-0.0360879226204336,0.01846806952985746,0.04746019768784491
LIF,0.021594501717763094,0.027162984356413473,0.028738096720477075,0.015271888901816208,0.01945428268408397,-0.010090761494202965,-0.011612658004126036,-0.02565934376872824,0.01727413733916391,-0.004785112965674591,0.068891683108137,0.025731560923014967,0.018569760688042333,0.1028743866445254
IL17B,,,,,0.09451481303540288,,,,,0.054466894747376426,-0.019382641470029216,,0.22332810332961994,0.05923147917896566
MMP1,,,-0.01950086018829046,,,,,,,0.07591326893383907,-0.014035572188501273,,0.0859636523892936,-0.02320421961437721
MATN1,,,,0.051356971603362826,0.05608624447721632,-0.010124767174603169,,,-0.014766867828706733,,-0.019975892859371062,,-0.02133798990685694,-0.01392936387679074
ADAM28,-0.04739286521678421,0.033198193371017225,-0.009548643043048985,-0.01150837280435508,0.043182527153248475,-0.029900424739585825,-0.04693305114686183,-0.04748017957386425,-0.025252026939666994,0.03962999512989988,-0.03649945174704707,0.03723119484621611,0.029595893272318874,-0.04875091504813769
TCN2,0.00788219533486447,-0.06560090650368244,-0.06338871056035641,0.03393628039513248,0.02562263704333224,0.03880406574144855,-0.00953478144460561,-0.01853937858160773,0.042747520827434674,0.053758608084405315,-0.0005317195620321251,0.09926035873799852,0.043454425864076884,0.00974868720020293
THPO,,-0.029440356179949646,,0.012051597570758552,-0.009272418389172532,-0.020785707993058945,0.010933294748396823,-0.025471341892616725,-0.01476686952501404,-0.029955063247205652,-0.01732816181564588,,0.049922084576165246,0.11123765015958384
CUBN,0.047359607151936815,-0.009192215511938552,-0.0004086012261923744,-0.012954729661351291,-0.04854680620610513,0.05308530545879804,0.0660277817990713,-0.019586647039441,0.02291776364130871,0.01201170686526977,-0.020899097537665366,-0.03883894803736033,0.0795167850456279,0.028243849061007312
TIMP3,0.00015273657319866168,-0.011243464282541126,-0.003433709958046777,0.044426016648519244,-0.05434181041547408,-0.005345191368645052,0.033389155005452,0.029039689696645242,0.019221328491783877,0.033410693347144506,-0.010643766231316921,0.05790668774519367,0.04041315524792695,0.04177120764557001
PIGF,-0.0011972734810841302,0.03660737771863985,-0.018092440729395677,0.045897136678522604,0.010078134245198664,0.044491824566855236,-0.004634517189675212,0.021328623792409136,-0.05905511796821639,-0.07753872868028913,0.008105577063167035,0.04246854553147548,0.058563944802260036,0.09663522970474425
CRH,,-0.016368186233485814,-0.019816428465145742,-0.017028728462960566,0.024007649883135123,-0.015938746922501995,-0.021863613930449863,0.05347842907738247,-0.020197274075834493,,-0.013070087595665171,-0.009555806693574729,0.151903294302848,-0.0024876551181205616
BDNF,,0.013119271965610114,0.04290736749216545,0.01226905380734003,0.014258205889542885,0.03167331724290735,0.039703475565136766,-0.025282133176594963,-0.016631287763781994,-0.0794666306953029,0.034839677719915904,-0.03355332778875861,-0.03638067673309815,0.0722488312795465
CCL5,0.023791030450358623,-0.03738614155378897,0.0006506051241227887,0.01907843781685903,0.05966619103844366,0.00725578009881563,0.010053365497809889,-0.03357113204187504,-0.020033034309270947,-0.007926745231127881,0.03926331207319999,0.00492820988822064,0.061420037338311875,0.006319507386653211
GAD1,0.05414103615598169,0.057822015605515587,0.003922013843634746,-0.04972197454673702,0.005005880125257425,-0.009427434653401366,-0.04396683725439535,0.11517412968253041,-0.02160925590840967,-0.041853097584443576,-0.03546959314488797,0.05161466052156192,0.11842006265881005,0.014298858262267906
COL14A1,0.05455008415662099,-0.010205434029173847,-0.02725875308599187,0.03188629877448946,0.09650675379065271,-0.021993185348784524,-0.015828445089193625,0.016297864444923985,-0.049468770215237864,-0.08068280045484867,-0.011402727827766678,,0.014125498196719934,0.11154529728649396
HLA-A,-0.06112611526486127,-0.015268792712118917,0.04440831740637876,0.019660900968134647,0.040157011253229735,-0.037704438389858944,0.0024449593046819993,-0.10539980369620144,-0.02934258081080255,0.10952499869270095,0.051642002230483125,0.06260570191280046,0.04742785988865381,0.0100848556793122
CD5L,0.07511465607297921,,,,,,,-0.02658218076931573,,,,,,
FGF18,,-0.013004401557443064,-0.02703773633851425,0.10057025273331738,,-0.010849086912242943,,,,,0.022498543436058133,,0.07448683986086514,0.030667375520232194
ADM,0.015545782622891352,0.02520387511759148,0.041144591466049395,0.054605877983559675,0.03817535683946324,0.03036087979292565,0.03248900805971917,-0.007862094482014546,-0.04243904942254725,0.010856477751102827,-0.0033372251219625296,-0.02191488993641843,-0.031675412979792456,0.0849836248083634
CCL15,,,,,,,-0.015640857492538116,,,,,,-0.01521643660765004,
GNAI2,0.010591335300584486,0.011424938832285802,0.02634986431780415,0.08392418909623546,0.008383448269762681,0.01184233217017946,-0.013172321129664346,-0.06108754881776457,-0.02392721955652379,0.005643934423675302,0.060179436169987686,0.025803357486562626,0.05124324714988028,0.008039394809583674
HDC,,,,,0.0207347431602765,,-0.014710805111123763,,,,,,0.009788451769750342,-0.030635621277871453
COL11A1,-0.008655822722078342,-0.03350645988006191,-0.06321234180286785,0.14158151592583773,-0.034580273346377984,-0.02072055814976592,0.011466953271459385,0.138449002420676,-0.011404085337339206,-0.07204939298371128,0.05712300010603479,,0.010129344645039002,0.02150377492150611
NUCB2,0.040500476268225505,-0.04263431805148494,0.06289312687260046,0.00042612783959798927,0.03584159573367828,0.011348522539772046,-0.007450946000005744,0.0727056235630527,-0.007235646091293589,0.002467111645413329,-0.053502302361520114,-0.0004226450555141567,0.004769806834544215,-0.012921388149095988
FGF16,,,,,,,,,,,,,,0.05711992409716893
CXCL1,,0.04680841620913518,-0.0033751844597995424,,-0.04865432589870378,0.039994214853961235,-0.010996578957142896,0.06759902277558397,-0.020033037705701945,0.1960432791543726,0.009670075457536682,0.1145991950208398,0.09197813183176516,0.05662234675765501
VCAN,0.019113792254755506,-0.015600537863492197,0.008416556556749203,0.09395542500455618,0.00337333850191644,-0.035065143080416146,-0.05119890138109783,-0.015203918736150778,0.02542014229361456,0.013613687254362194,0.03458422968274124,0.04111678726218801,-0.06085290814424862,0.04864487448456783
MMP7,,-0.0024570848619189945,,0.030937015680180514,-0.013883156830300312,-0.009999185194127467,0.035654701034373674,-0.01564323229152015,-0.022823701275384255,-0.04026696443170302,-0.005178233838271261,,0.010934278524767912,0.03813601213989955
PTPN6,-0.012707764913817398,0.09633955764304926,0.03888846188639913,0.13289928094239964,0.03790543161762657,0.003681201986527897,0.014102674932368903,-0.06211853078177044,-0.010731635928250974,0.007721608798707713,0.030110544401131846,0.06483576176853002,0.07992866465741137,0.06319322646876857
PTGS2,0.0167420245282782,-0.0003347137798096512,0.03741757870491625,-0.008304559641150039,-0.019848810569873858,0.01501375272186212,0.1263677402253142,-0.019044027433542048,-0.03408553744790413,0.1758163548388334,-0.017826850846696548,-0.03460811458047588,0.000845574964217334,0.02989096625229907
XCL1,-0.02071699358786157,-0.01414925429993251,0.014645520861665585,,,-0.0164232875471128,,-0.020519469774289194,,,,,,0.06025832666424509
CD58,0.05595542173395412,0.0002973432581849077,-0.005492830105802157,0.03477450796677774,0.02919959795843544,-0.015309356685557027,-0.028209724679818235,0.0348346190673767,0.09854366141199292,0.05127116724671141,-0.012594399513959386,-0.03574330572711783,0.019031098947678307,0.0025718989075612015
TNFSF14,-0.03388966540886585,-0.015914065744767426,0.061640389477810344,,0.041931244871434015,-0.02648329388481346,0.015264567858703122,0.006774556047936448,,0.09308410839181977,-0.02026662963732873,-0.03757624709791049,0.0017572774769730123,0.0534957304367727
CNTN4,,-0.025428755571992853,-0.019043749086196278,0.008729933869441502,0.018520043808914925,-0.027700318073066194,0.007986672404271578,0.07695224288642705,0.011873965130006131,,-0.008491107043572104,0.04716967327433474,0.15239748198033784,-0.061637423709512446
NTF4,,-0.001562540140199618,,,,,,,,,,,,
INSL3,,-0.013004399006705601,,,,-0.011530112199928236,,,,,-0.02026662767924598,,0.058410485467222016,
BTLA,,-0.020641933318475914,0.0475967751614315,,,,-0.013716323026407391,,,,,,-0.020146164588046776,
MFNG,0.03846172706476831,-0.05272031204449742,-0.005092665586456764,0.1080434647462583,0.004077957510917678,-0.023815527416468862,0.013467885760439734,0.03306013193551076,-0.019693378524584543,-0.1026515771680325,0.030933161951300282,0.07270615643217815,0.06470912885736962,-0.04588435380229443
ICAM1,0.019194548961917902,0.0210862034591216,0.07044440612449666,0.048315620361463626,0.018950008384088265,-0.07157710022228299,-0.02770808892049742,-0.020943193671244836,-0.056352331362667644,-0.07791478642844123,-0.01707038659712094,-0.06251458782215644,0.034249085444856824,0.05514100822703057
PROS1,0.030298509221850095,-0.030659185278480112,0.044787383315912976,0.040529784476468614,0.08217058966405563,-0.008370821714211234,-0.04203146422720524,0.022564061962181442,0.006692466276403257,-0.07384388870616145,-0.0088094929725892,0.005816477262195292,-0.02234896815148944,-0.00523840382836008
CLCF1,0.04326841013888001,0.027890584844041173,0.01582822870928001,0.11582970229239448,0.033638155736125185,0.0236022749019825,-0.029334587875197944,-0.03598165423152509,-0.04397655125695152,-0.05840369733640894,-0.021700501827654466,-0.07725866363878715,-0.03883118781604477,0.0848893549164664
PSAP,0.02627628251364645,-0.037627174586446835,0.041743543611345225,-0.06784736580757679,-0.006481513115737766,0.019108749587281215,0.05501702823171687,-0.010763504734072943,-0.05526110658975973,0.02554156346340732,0.024044950483867268,0.019980471329890302,-0.024445455106282148,0.022980369448303235
EFEMP1,0.04560613155256646,0.06135971580605727,-0.004766729369549685,0.06711517991655808,0.010073173392825444,-0.02930421429876039,-0.024273433679949226,-0.10925451806308271,0.009315378508775242,-0.0049312770725592975,-0.017217994028791553,0.02820094987516249,-0.0536748528607536,0.0652348289204714
C1QTNF1,-0.06645454296766479,-0.039822844122250387,0.05294047104097086,0.01773116437502282,0.07214674795730594,-0.02082043219985045,-0.023836141173577782,-0.02884594260399771,0.00045524425312892585,0.07469952885588599,0.07099207294442271,0.005277910361815492,-0.05382014417334027,0.0679165760542967
ALB,0.10589163297259924,0.04246254520448536,-0.020504782174710565,-0.02002228358068053,0.009090926031709575,-0.012587858355016199,-0.012199239408928513,-0.05595099700979242,-0.02088163008907372,0.10437886627853857,-0.022754341150652575,0.11891747931270281,0.012787079636609964,-0.020704544414279682
CCL13,,,,,,,,,,,-0.0227332342683898,,,
EFNA3,-0.060611397427671736,0.04632339394050417,0.06973766414825258,-0.05067571437812555,-0.018513779438367815,0.04782136422003248,0.018945801393778456,0.058002231449127944,0.0186885810305803,-0.03147975665212608,-0.03379116460824287,-0.06623604149401784,0.03273857908960572,0.11853931467346583
DRAXIN,-0.0423455089453942,0.04675986625284197,-0.027589296650429914,0.10451766530462384,0.08371951841127681,-0.03245278612087134,-0.009795390606282126,-0.021415286156714966,-0.023999484259874027,0.017490133735785753,0.03275129183816506,-0.02577739856594217,0.06571957358636328,-0.005762099503095355
RAET1L,,,,,,,-0.011732184716653654,,,,-0.02462206296844641,,,
NPTX2,-0.023662444109226365,0.033151911966608896,-0.008260942501537463,-0.09635139574104395,-0.025815731261882694,0.028775003052766437,-0.022228299213004003,-0.03346758400251137,-0.03865525608018535,0.07832303046488591,-0.018915890150938603,0.020032934173217522,0.01355255947370516,0.04225389611568746
FGF11,-0.07442799253787805,0.022418066356091913,-0.060482492825455175,0.09405207324544256,0.06946965490120366,-0.03291219682446991,0.0292406953660511,-0.015988290326075825,-0.024447684871085295,-0.01468439869111909,0.0536567570787004,0.17675279674165392,0.030777248603571165,0.09175779722092997
CD59,0.06470657911873376,-0.033764505934084095,0.015435165691848102,-0.025887576824440057,0.005846204626303688,0.022120363110370335,0.0257279748643776,0.011835224195803278,0.012667603338752347,0.0859880149489671,0.01883749180939888,0.05199715521941187,-0.0056382428553163645,-0.01908110789801818
COL9A2,0.02257997786609915,-0.010651220908695393,-0.003775732132804129,0.06609582335800228,-0.00891904279924283,0.008308832725341206,0.014038938082335655,-0.043483343501901264,0.00026174950087360136,0.06330810614202984,-0.018139933276380464,0.032385081607750256,0.06698695969112894,-0.043171064457571455
DLL3,0.02876392235692778,0.025558983647339963,0.049921258237190035,0.06637269556230656,0.06376248799099932,-0.048815224811394047,-0.015446960650132714,0.09683368808188296,-0.012140635748744126,0.04938904423360046,-0.05700473112072977,0.015553667605182205,0.06455995313923546,-0.02698212845646282
FGF5,,,,,0.0025616522717946395,,,0.020954670416589338,,,,,-0.053375396187363006,0.02905729607605796
LIN7C,-0.054802157774228775,0.009348905628319647,-0.006795686470260199,-0.000789705084469877,0.020383002443898183,0.018200755147787965,-0.03946272229178198,0.059042027751386526,-0.03405821330896191,-0.007734236462981932,0.009596738217783469,-0.0038281088411516104,0.06527573771134343,0.005879597661295967
GDF7,-0.021458757639017362,-0.023203644472446883,,0.02289196628007838,-0.03317130045438942,0.040196435022847865,-0.010740763611581628,0.01067312387691652,,,-0.01647558535066472,,0.06934633379041238,-0.013540018273381407
PSPN,0.009622652777887038,0.04101794020435726,-0.037275965489108866,0.05128832139213272,-0.004951257384385042,0.08387740517756885,-0.0025633269201811417,-0.029467461307200984,-0.007049246902706397,-0.05702880505823926,-0.004989648124845371,-0.051396736901333895,-0.00611558513826785,0.024508689008638028
ANGPT1,0.0016390482517424614,0.008771576384234384,-0.020672409815322552,0.09885177433853407,0.04071783248838601,-0.009163671950657872,-0.033602713859267455,-0.014243804321915654,-0.023402798337145966,0.04642105342581019,0.026671408076483348,-0.0703342224118242,-0.017509559928313333,0.026542751439865994
PNOC,-0.030304226998776523,0.02348961311390698,0.0023681244668001017,-0.0528552063905625,-0.02114400532107635,0.037019240543051085,0.007030118149455735,0.07814641948459172,-0.029218688915583685,,-0.019532479349019943,-0.033553345930758996,-0.021503399468619223,0.040143514164974296
L1CAM,-0.017372834178418124,0.09838843324924763,0.054191964598496796,-0.03683449930881229,0.01671398282488005,0.016609168036000647,0.04780683141232608,0.08143368431706262,-0.014139671021679007,0.056935064652566605,0.021999859929038676,-0.05602999570106584,-0.026170663864684467,0.043015682640127305
APOA1,0.1445678815143749,0.09632060668542447,0.00571282031747085,0.02470550328862666,-0.020779006527275354,-0.015014211837942057,-0.0173828946819232,0.03450046070326713,-0.04568504007556953,0.006292896728299977,0.0033597232797780113,,0.10847210459597396,-0.03680890177861984
PSEN1,0.012601201654179316,0.02203692323286601,-0.01027762667859303,0.007999533066424647,-0.03385293603885038,-0.0546440931402264,0.021967340754946593,-0.05368162060176057,-0.0041286798796990225,0.08966714566100144,-0.006700080642231259,-0.023393612531269526,-0.03480255023964911,0.08223074201050588
CALM2,-0.0788336097256889,0.03586524606042562,-0.025115848013517295,-0.07633281955934323,-0.04407582079929109,-0.005143338030509779,0.014143467901601555,0.09814543565966374,0.025994522110443005,-0.06502912977454309,0.033123207834571,0.01903920652817079,0.03894428989430688,-0.02613364027773701
CLEC2B,-0.031404278985388,0.028697653252272182,0.07535845956108837,0.01833128049507075,0.07439921874094378,-0.006737121815620574,0.07010667011440982,-0.008088169997435859,-0.04816056170915208,-0.02199927961602271,0.015087006872955689,-0.08255224938969352,0.0020606716690761287,-0.02861086969119465
NTNG1,0.015710639157822965,0.0050384093939437515,-0.03694463957105338,-0.02529724730016391,-0.018076413837390753,-0.03525614859973092,-0.010400639027549294,0.0993652932942055,-0.028438179501059563,0.006419535500616242,0.05517218720225938,0.042544334304038076,0.023857399131176998,0.02505438327123138
LRIG1,0.004001886761365109,0.04675260859385422,-0.04375380037377273,0.05170514977923436,0.02255667018263148,0.015850089098179632,-0.0015775288491614934,-0.04121105249445602,0.06018189570797945,0.009286850294302621,-0.013157103391567724,-0.026466223320030062,0.0015492166988633892,0.03825631769438041
CPAMD8,-0.018881865119501767,-0.015381883572720386,-0.026327239278551195,-0.02050748377458243,0.029235540367251626,-0.012789556569322354,-0.019880265327908205,-0.017091933526498404,-0.027274209368078832,,,-0.01100110237220909,0.16871648306443307,-0.03320642738124216
GHRL,0.09804617977251653,0.013819937331704814,-0.017724969473219252,0.04755314232591442,-0.035674607421034066,-0.022424629839690513,0.018935120787263622,-0.016779384045093767,-0.018846523238502045,0.023226142724417302,-0.017821544312888397,,0.026004621772946386,0.05814490111821602
NPY,0.07536249096133082,-0.0439054838964754,-0.027324905954890587,-0.05436934823037018,-0.004430892587516167,0.012548441279749061,0.04729156235184031,0.0122120243909381,-0.017237991695094726,-0.05664164631737773,0.07882192570016831,0.07330881146740895,0.11608368341584845,-0.052554022621336724
MMP2,0.04943178047508456,-0.027927157948476423,-0.027298229961970913,0.08825743963948264,0.035332119643154816,0.009930485090913951,0.03802661174204313,-0.04755068216865358,0.05893056785412811,0.05756218390069879,0.03702504184147119,0.013820824559324178,0.0740540309362594,0.016805895578691183
LHB,,-0.013396458947957886,,,,,,,,,,,,
PPY,,-0.023319327908472177,,,,-0.009347085135819359,,,,,0.0804394710901134,,0.05266525966442034,0.09268962430516432
ALKAL2,-0.028275748390708694,-0.013201829294332992,,-0.008807514557213967,-0.019020168715992918,0.03090255877788399,0.031275323663350243,-0.019771376602916207,-0.048499371155199346,0.12775740297830496,-0.011725202058096091,,0.022926048332448344,0.018256746595262618
CSF1,-0.02515064730667772,-0.035590386531281853,0.02535755943337992,0.08282830904652973,0.020132333455327497,-0.05774161485130673,-0.038806355256802705,-0.008876762083527067,-0.0015357002058485204,-0.03385752694573611,0.09559727335490445,-0.07335634054900154,0.028402556904155767,0.05325673413936412
SEMA4C,0.038161250692948484,-0.04075440890977672,0.05687550567585408,0.0733430490462399,0.024132445837046834,-0.03756504777580943,0.001356313318850335,-0.009446068009157864,0.02493169389462863,0.047005078075860615,-0.031284052139022134,-0.0033165261148168732,0.07428415100074039,0.07888837909453021
BMP8A,,,,,,,,,,,,,-0.018700312510618138,
ICAM2,0.020268527961707052,0.06582302321044955,-0.02221732928167726,0.005033376000716301,-0.011104467005388663,0.0005313551783584172,0.014363228819098368,0.07076728346631349,0.07572539472148233,0.044668786992203884,0.055846384144993926,-0.035383544269711506,0.0896010264197166,-0.030941189776149566
SYTL3,-0.010364217678007232,-0.0074822418593800235,-0.012531250826262615,0.1067561148546597,-0.029579711307164514,-0.003333727126914678,-0.022067276384191356,0.007198633536369044,-0.03027365153319422,-0.05420130229419377,-0.032062107048877776,-0.0026227376406045538,-0.012354280441837165,0.014905304657820738
IL1A,-0.021940423804876596,-0.0007366941624734465,-0.015904730936161054,0.023633004667835484,0.04478087946809392,0.06275637512469458,0.0381794271881706,-0.03711078487057867,-0.02838188779183775,-0.013601702988446884,0.04587590809976017,-0.05272426163044765,-0.007769525569978718,0.00896492646824756
HLA-G,,-0.014149253022136007,,-0.015447536459938974,,,,,,-0.046123383665757724,0.020882911181664843,,,
PGF,0.030041195881925248,-0.019848708578137336,0.053302760227746014,0.09138132307228058,0.020180767117331893,-0.01780010189144757,-0.0017205129516441634,0.06077406775809454,-0.0036278478783073587,-0.009459980008694536,0.030109669357755504,-0.04434086367055937,0.09369108550880668,0.0076481938571276165
LGALS8,-0.013705193931493527,0.05629004929748267,0.010754879674866921,0.02308047926323317,0.022450527286037296,-0.015829009815615556,-0.03956741760436808,0.031401877724657794,0.02393155030465946,-0.083441821920843,0.045765735975946784,0.10393495225605713,0.057589594631742465,0.058602717839764215
DKK3,0.041893257880667965,-0.0329943604695875,-0.013653903137818868,-0.0775751182601418,-0.023771557870335157,-0.07972152948284772,0.011430530684159586,0.04186313091596627,0.012568269533753763,0.03229385341117533,-0.04080771502786059,0.016013520128767,0.030284340189718154,-0.024837447535997367
COL16A1,-0.03538138276293487,-0.03226140765237385,-0.06004293081405375,0.08719978900660737,-0.040204987731468016,0.03562850700478436,0.04145136582677406,0.04582629552518968,0.054807385299267014,0.031305638287034664,0.035583293338184795,-0.036476590892728845,0.06873567269563198,0.04201143659002157
TPH1,-0.03517592692746122,-0.013805630625788268,0.10690636400212535,-0.01636881904730172,-0.01994135685660232,-0.021617846536020495,,,0.0015057329469306327,0.12816987668729884,-0.006013454735058066,,-0.037972878767096485,0.037631803480617
TNC,0.010075612833937363,0.04705441002499092,0.006187202451648401,0.08867741493523769,0.03313428659778935,0.025966022470880874,0.015206356283202861,-0.06409094474576754,-0.005234643361174012,-0.0970238747979804,0.03311046400354952,-0.008924770250773961,-0.02893557531305136,0.10081845540943589
TNFSF9,0.006588879434833028,-0.023203646033259483,-0.004262839956161601,0.09115566123840634,-0.00025864549061825593,-0.029382899539261844,-0.016361260508348633,0.00019221442773252877,0.006750427458561363,,-0.025462131369417895,0.11447453010492212,-0.015513381532069721,0.013535164250998353
C4A,,-0.015882279448705534,,,,-0.011080500590820263,,-0.0181054657286743,-0.015621631105085895,-0.05416441590634174,0.02816759222400402,0.040087858213239846,-0.025182828693087567,
CNTN2,0.033671153676434695,0.028652099187344487,0.035156730706253816,-0.015487594272725126,0.000806758125398463,0.054637872020042916,0.06642379246981087,-0.10279399887348803,0.02716723547471707,0.03247457640626539,0.025577497795842622,-0.013558800188698213,0.10248428052762555,0.042502971697772986
F7,,,,-0.014216366052154622,0.030184521954803624,,,,,,-0.016475586943813566,,,0.07177997905532187
LUM,0.0814521833767702,-0.00842322135979286,-0.031726671558411135,0.06419920623678521,0.017409930308946827,-0.022055234894620204,0.03069517422477766,-0.04561988468133016,0.044165898300224694,-0.001747040172561784,0.017827312976125907,-0.0326023995218174,0.023979070038932224,-0.013784730716001519
IZUMO1,-0.018042211711524207,,,,,,,,,,,,,
BTC,,-0.019409390994700435,-0.04297899065405969,,,,-0.028145859037120313,0.02738699516337195,,,0.030669144124152937,,-0.008232142227183265,-0.011280985306935623
APOC1,-0.003875343209668066,0.0076692892085100575,0.008384945031338168,0.08033605561060575,0.07482460640171038,0.06458473806657883,-0.034050333738308916,-0.11485601228456077,0.020318749613963672,0.11630475217402908,-0.016091036701200177,0.011463267045914684,0.005052768984516737,-0.0889158462110481
PKM,-0.06242616141165692,-0.003001004017259368,0.030710440783976795,0.012527179998475276,0.07933561674100621,0.022946054232907215,-0.019671738252408272,0.0766227301663201,-0.014864220384852002,-0.013193396170283471,0.01618325878035697,0.06782391070696903,-0.023085944412082893,0.017595512253713814
TNF,,0.007244227210092322,-0.05583315579710503,0.06186419029850183,-0.024619520524728215,-0.02527936999656238,-0.01432064458303011,-0.047090860697995465,0.012431703177419602,0.0023195410926806904,,,0.08098861488099057,-0.01538514358873516
GNAS,0.08553160939894616,0.009380306768881236,0.002206860676723802,-0.0438609166947971,0.002443206326566628,0.027283120060571805,0.05433566488435838,0.07865185887493646,-0.025006100283208915,-0.03431673021332936,0.02349098580736915,-0.022807033730551398,0.0687538398144234,-0.042777445217940885
BMP8B,-0.011035796207297732,0.034781998650125934,-0.03770916678829771,0.036618185462473,0.021120717910288647,-0.028779011105685096,-0.009508760805422895,-0.02148507062326648,-0.007957088442650128,-0.048066510048120466,0.02078408270560226,-0.03510495353985797,0.09900483504729171,-0.003128294636425673
LIPH,,-0.020120763777827733,,,,-0.008933912513844811,,,,-0.046123410268487985,0.045573331406650076,,0.05974345298998387,0.03850142338644081
CCL28,,,,0.01772224795968567,,0.08657595543936715,-0.011246856186670214,-0.02248979953602612,0.08015312534200458,0.015210581480349683,,,-0.014520833100540654,0.06949713308824317
PTPN11,-0.01778278434007961,-0.03656481098593152,-0.0790429499272334,0.029679623210930883,0.02516333984487907,-0.02760668450962606,-0.04794866439576557,-0.005215212809988009,-0.043783750591062445,-0.07571707571045615,-0.026424307265394978,0.09321237020747981,-0.006198171710862512,-0.027808178218410695
ADAM12,0.002239812600903496,0.034587995434997215,0.030251316364867192,0.002513879974993108,0.028066625678503803,0.0089597792971387,-0.010869387338661898,0.07447398442236515,0.0018306079465003854,-0.00849285421042222,0.029639706055524125,-0.05072370001382026,0.010747070528895243,0.04231727952119166
EPO,,-0.020512772790215954,-0.027731492599008672,,,-0.009347085543821472,,,-0.01777128362375342,,-0.015762722434468458,,0.038124702751266226,
EDN3,0.1340224121486389,-0.02553555093317609,-0.014715477381372551,-0.0203904648122272,-0.0297230856293655,-0.01448752159618523,-0.01572466326823581,0.012031194331390905,-0.01795465682306577,,-0.031686844276791255,,0.06167698723197637,-0.006152927546512167
CCL22,,,,,,-0.01882055916624422,,,,,0.01344551262261306,0.06707005564387382,0.04670134764364887,
