,MGH258,UKF255,UKF266,UKF269,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FBLN2,0.06485635267782656,-0.02646126832421948,-0.028766589761740468,-0.011221895401624408,0.025022207123874863,0.040114482878949934,0.08527484806516354,0.030502844186843778,0.02373542015905279,0.04115020431991961,-0.07058284793948534,-0.037685092305947666,0.0394956955959344,0.06059985885248877
VTN,,0.0011192177432656067,-0.01813584160753449,0.10621936127793852,-0.014334198292649347,-0.012532991609161756,0.05598919685498382,0.10050130559046903,0.048464548637906404,,-0.015503215765440819,0.06368311084652917,-0.01781097346423531,
VEGFA,-0.0036530654717367235,-0.08881163896823707,0.03832909955948451,0.12844522733150437,-0.027028466193669023,0.04852269120017087,-0.0032821712151925716,-0.03457249602922412,0.052118108849960064,0.04823071647444783,0.04707322029490937,0.039030417176899965,0.14358992355953992,-0.024551983168200446
F10,,,-0.031537816525897995,-0.022552851437580318,-0.027514094713741485,,,,0.020706974959438042,0.01821540038091063,-0.02862337722098369,0.05547688641900696,-0.02699471069921571,
SERPINA1,-0.05676356004047798,-0.00757473589133171,-0.005742562702706304,0.0002453440198044444,-0.01585028741536713,-0.004338849773530472,0.056121338194266734,-0.03782398311767937,0.035323691725049323,-0.01132701570106869,0.008676028617083659,-0.0053427863821646415,0.003171501520017763,0.09417886096127831
VWF,0.04642459776192025,0.044596888000369636,-0.018319372527395492,0.09891161600292027,-0.00023828557723768262,0.005741955631566286,-0.01948427844492062,0.04899886856993884,-0.034255823407769205,0.06457015402108572,-0.057707612907150534,-0.0560317876807049,-0.0948145858422946,-0.09995510705754101
GDNF,,-0.03435419624510744,0.05283059428216802,,,-0.015082910616183,,-0.010676497673751577,-0.03544990781653256,,-0.010102986178196532,,,0.08556121582458107
VASP,0.015796802670486203,0.009903723740233957,0.051158040375799636,0.12098258007299716,-0.02676920312049226,-0.03826134888804052,-0.10155363067817914,-0.025232111588821715,-0.03876744534368493,0.0031075190279423403,-0.029458696299148178,0.01927814580132612,0.06791825013777451,0.0022271482520304204
ADAM15,-0.008557166251228022,-0.03593050528362725,0.07451472950147058,0.03487529021450691,0.026710894174473296,0.028812351571039316,-0.07494390684763641,0.014679806410684353,0.05158266841171862,0.006211370269816413,0.037850835045464534,-0.021185942208678404,0.04867389766675615,-0.05917964474998525
WNT2,,0.0630299177379816,-0.02984421918978449,-0.03560206950209174,-0.012196190853890579,-0.0141153681094191,0.015189347586422318,-0.027348773033374497,-0.01237344881192157,,-0.02000261634020402,0.04542734041956581,-0.013209632547654943,
CALCB,,0.06987613365909115,0.001650372656074369,-0.015332122711024984,,,,-0.0239351786305923,0.04272511725106275,,0.047561439782565405,,0.0492883542888193,
OLFM2,0.006998391782848945,0.0844411895415617,-0.00021295752359844997,0.006902732152062409,-0.0003244861091754988,-0.0019247935796580103,-0.05074534764526274,0.019545190067742163,0.00785474059868785,0.06390668311855136,-0.038709994505349524,0.00337918045815319,0.02739223506614146,0.06522151947551734
MFAP2,-0.008745084534701105,,0.15986272221675374,0.047612512141588195,-0.02584377494860426,-0.03530419724887205,-0.06109035661597929,0.009204460061514852,0.013266121155525064,-0.014660952989402915,0.008365224173586195,-0.018721040257537708,0.025647287708087538,
HLA-C,0.07798111548261209,-0.03152360401734331,0.035746026199194356,0.10561853958280495,0.022374944045509246,0.05680335527260123,-0.07542810529791379,0.013153634618080093,-0.0077383574066024275,0.010730333639258582,0.05408754583126143,-0.009312979850426232,-0.04625985353693392,0.06623346467237151
THBS1,0.0012083602672856835,-0.015314137967758032,0.0818202375925374,0.04035310576644257,-0.017154812899656258,-0.011140657701533059,0.013971692498518339,0.03962921109957643,0.10462100946328907,0.009916245665292867,-0.007889575681075027,-0.04811375917636265,0.06929507174943592,0.010335278136249437
HSPA4,-0.07615933651340757,0.044047017564089574,0.0749252570496853,-0.03599657028979762,0.01892021795194961,0.01916801168038768,0.020846729251847516,-0.07676015265503695,-0.06931334342978202,-0.01190718782772979,0.05945523259782732,0.017841428189303583,-0.050261179871846924,0.0345296811901055
LMAN1,-0.00897237885454203,-0.06797383050151343,0.03663506665511,0.11873733399489281,-0.005529169874634792,0.047278467837287876,-0.008262859507445802,-0.042837409544371284,-0.02538107618189882,0.024956794320066394,0.09651059721216279,0.04349619202239071,0.03975177566066588,-0.033012371727623016
LYPD3,,-0.026461292483455714,0.10674294094366693,0.009372953154521113,-0.014243450939740766,,-0.058280254963538454,0.0404062847182822,-0.016098830603511596,,-0.052186851685335954,0.024980837162471882,-0.029862760851264752,
APOE,0.008954636629600103,0.020915040523663962,0.03795502858269246,0.02151338187495427,0.050667782518960064,0.0238831037625757,-0.06876630494136278,-0.04700575748477276,0.0476532184098294,0.042821367737057664,-0.09861202013052456,-0.07322684533391831,-0.0805342890567014,0.019558670876912907
SOSTDC1,-0.023252397668135402,,-0.054798916581484614,0.0320575086595266,0.03104959315977271,-0.02293489078741919,,-0.02646257214377941,0.011613531633861827,,-0.025247698347539503,0.10888738462400999,-0.02853565949276395,-0.029197848599172346
ANXA1,0.019878776743162043,-0.050725383455895265,0.0874248680972637,0.08034438894504037,0.017592132769118543,-0.01642487419164997,-0.056509177275726935,0.06679327635408872,0.030069462761825417,0.07632213392751547,-0.029259530526207413,-0.030933760884304756,0.07621724512852483,0.06720610912844503
WNT2B,0.04900436202606801,-0.026461297380606263,-0.006978142956233535,0.016026857870684304,0.040095663536777515,0.029721118200799982,0.14359952101779735,0.008368432052907139,0.0020574476921529396,0.025743467239261873,0.0001915046557673479,0.054826323355123406,-0.024261759032047244,-0.04737759155052482
AMH,,-0.035682746255817084,0.15380107957202785,0.01859724105717336,-0.012090708297237903,-0.035509211487170275,,1.409690722397712e-05,0.056532187451790436,-0.0005256791561033219,-0.0265326205605354,-0.015338611846467476,0.016347594249128808,
GDF10,,,-0.018617164986212614,-0.02470534231889131,-0.01277883648718341,-0.029017534565840577,0.00640909212452208,-0.021238581000051455,0.050078928396701326,-0.028732670560043104,0.003597048759526219,-0.02583126259527901,0.05992201906772778,0.1523662827685481
EFNB3,-0.008689709936821109,-0.01568274809645504,-0.044317442870003936,-0.024164452383550014,0.02334110840618879,0.023722473617667647,0.05481340199048577,-0.040839534666557806,0.03537407817382372,-0.001167257278500677,0.006976097511547342,0.0229991812120918,-0.012527478829175449,-0.004741457737492878
LTB,-0.06413354573296356,,0.06130787572760515,0.03745691851459903,-0.01252634337524525,-0.028033867460492457,-0.029777099554999333,0.019385606786832685,-0.0385313803341655,0.054715049174778964,-0.03576308164059531,-0.027269870026158466,0.05371658688460542,-0.03422650749888212
ANGPT2,0.029616458806586636,0.0679979552722462,0.023665605484562872,0.10285352675056383,0.008502440548909272,0.0802007844718429,-0.0743226536655267,-0.009286338130257069,0.02785706928015494,0.06472423038571375,-0.014565330177860826,0.00036054018141791304,-0.06182174247144801,0.07212036040299821
NRTN,,,,,,,,,,0.11501399551199243,-0.029176331010240426,,,0.10980588063658962
ADAM17,0.011494841298156441,-0.0253969086271728,0.030412314609755436,0.05822637806940417,-0.026496709000947822,0.014373861900716649,0.04167828105114762,-0.00814530326347664,-0.012046033075611248,0.003857844275881693,0.04202516947628333,0.03597809709932656,-0.005928408655801526,0.06902132542754844
LRPAP1,-0.007869967700963204,0.040969124411702466,0.009889617667264098,0.07090478187882172,-0.03283198343101305,0.01893525746178232,0.06050560999640845,0.01857521744791404,0.02380105990181877,0.093216665543734,0.05538024678135057,0.02455497398991092,-0.014575177740272085,0.06121275527520988
NID1,0.04121474233378395,0.0012666019530684597,0.03385903924485241,0.11038099610649905,-0.04356831906077097,0.04793351169663042,-0.08194955658994003,-0.038623858758894694,0.014571636558066875,0.04912140936880073,-0.012265872311924551,-0.05468921263798903,0.013864014438261678,-0.018763528579452623
MST1,0.08300733894063543,-0.018725640068888348,0.05307015782566491,0.1108448113558961,0.0006232542221577612,0.0021527780216493092,-0.03887407512899715,-0.02098182540978574,0.06574234187715798,0.014873750540443327,-0.02649428123123071,0.022707110435725045,0.09703796208742275,0.008719838132107128
IL13,,,,-0.015530362829537453,,0.0009965359777424864,0.02618827107723162,,,,,,,
DCN,0.020559834800774012,0.008477204296296486,-0.04846983125644371,0.08727345292060036,0.048378946253978976,-0.0435664507340308,-0.0040654568016832635,-0.03405909349801287,-0.0014078116971873687,0.04573233251387181,-0.06969380352648197,-0.09301582173197158,0.010629865129646,0.029505730155837767
IGFL2,,,,,,,,,0.06829629446438486,,,-0.005694733562436957,,-0.033700219188478334
COL7A1,-0.012632050655904555,0.024236051376652704,0.007282243818634489,0.08363618566354745,0.034622149624020944,-0.019553583316212327,0.018557422888110377,-0.034167863083739994,0.03911386559111679,0.07406962021715718,0.018620462561964937,0.015179588498305403,0.05296701288116012,-0.005004789180558725
CALR,0.05533753488297753,-0.03514838919418384,0.052103763683332444,0.06585101624718773,0.023895933023178488,0.038004552168484834,-0.01385688128380339,-0.045028739702936194,0.05347764402669042,0.024985884673436383,0.08424733404761699,-0.023545010836649526,0.10222757734484561,0.09229979458878464
PIGA,-0.009974165166206266,0.019574246650320908,0.011192691921184803,0.10025644670161699,-0.043487224436187494,0.08539799264779159,0.055330040141950226,-0.001304630010850891,0.01922407154803399,0.08252638486173067,-0.003370575257965047,-0.008515289844979613,-0.021029546159982853,0.14474488411815745
CD200,0.08593079329065355,0.0796924090372181,-0.041491213171789276,-0.03976339064449352,-0.005367335697716583,-0.03569097960470725,0.03567509619481884,-0.018031954896749813,0.0356132202960073,0.0657043429434698,-0.02622944018109175,0.03382920095800037,-0.0941990183609347,0.037697257298209184
GRP,,,0.007107153950227192,,-0.014955357625799106,-0.015238547287207296,,,-0.025079915752919665,0.03665078165351222,-0.03200166623628192,0.0004453407740181966,0.08287296631301672,
CDH1,-0.04346176617139871,,0.08945413218585284,0.060401150341308614,,0.05729507280152443,-0.0651926982603332,-0.011765142006401715,0.06761194678463578,0.027100044470661937,0.031382990816325215,-0.008341611792080119,0.06063838264197655,0.06302296259869762
LPL,0.037951210470316,-0.01795248421573884,0.059186686594231624,0.12766771646140115,-0.030892904682687943,0.018171363863394813,-0.04347632290633516,0.0656736839450824,0.035240749954537666,0.08940871385390431,0.012666187883401708,0.04942086050244732,0.10141249359325312,-0.03182852252344329
SEMA5A,0.05175261465625034,0.08549059934004681,0.0510269328416462,0.03458052505127624,0.00343610694807233,0.05091080144780144,0.027226774970941295,0.05431155857506559,-0.02848543171382366,0.042756100821147544,0.04948209943871164,8.030628917087572e-06,-0.010258880592988328,0.0052130183435020626
SEMA7A,-0.00015025176055023491,0.09536541731791302,0.07160425251447972,0.030480005975705195,-0.029317361611486625,-0.015761437420069076,0.014559631826371051,-0.042625186751815494,-0.00961261855494069,-0.008633114326261924,0.0321066449701435,0.05099967210286682,-0.039255694442007,-0.029668140581774874
SEMA4G,-0.003993875319005091,-0.008987542403829627,-0.03754790347864958,-0.02657809141700707,0.042684198559609386,-0.022653537875438678,0.03899260220986232,-0.06647269417000407,0.03634357561916965,-0.027388977713618066,-0.03956664164096134,0.030681035883699775,0.011823615956161986,-0.03474631452458664
SEMA3B,0.008099242545461951,0.022749148842536877,0.032649863762849916,0.019028258895320404,0.03046955568137267,0.06291845940681785,0.05098736756944838,0.028346682626690455,0.07942601540801766,0.018565222724192688,-0.0009848245507657026,0.05121861396286593,0.058694390125136935,0.0643223512764013
RPH3A,-0.029495015902097806,-0.03770432183162124,-0.039508958219338405,-0.05423265150777648,-0.011522251312460744,-0.000895044118329741,-0.03896147132840085,0.06237080596550779,0.06446264118006326,0.007263931566212262,-0.0286758467793704,0.025068318002701546,-0.07093346863134539,0.10918811575292947
JAG2,-0.06369001009605903,0.038862073296325406,-0.011853685259907399,-0.0289674593652362,0.07789483587655842,-0.01565426527624681,-0.06312707124823833,-0.018666605381370525,-0.04187568382815303,0.044922827340742606,0.029328417238689477,-0.03479645386981027,0.009670590286660187,-0.014389542498724376
CGN,0.04235251901162939,-0.0016601460546419007,0.07302979950204372,-0.019296725617536654,-0.011326595303327268,0.07731233832619946,-0.008325500803510789,-0.020457341838226187,0.001266937130473881,-0.0023424367309846823,0.03492503090514592,0.09304579952393953,0.10375681667267425,-0.030953407649095165
GDF15,0.0268338057195166,-0.06460103451749505,0.12590171449916765,0.12058373041769165,,-0.014863929924140176,-0.029555078325175475,0.023530654880834827,0.00998433125342026,0.05479236173699376,0.004709065968462887,0.010290774656500103,0.12320429483328738,
SEMA4F,0.021323402421884737,0.045281499711213105,0.018685067841586522,-0.03775600763832625,-0.011357902179140972,-0.008314899587225708,0.13613680988515317,-0.014582865511566848,0.02018009871301587,0.10639161704956564,0.058616370822553776,0.007691988202630782,0.08389010093022378,-0.008730067718315278
NXPH1,-0.008128163253426296,0.09850276707866021,0.05807191521690304,0.04985375944934752,-0.03609524850205862,0.043719257135552414,0.007060685680941988,0.05233832224319392,-0.05453683784090331,-0.0238446140521583,-0.0008153115350525521,0.004811051361118673,0.070265328519013,0.053683356549898656
ARF1,-0.036562515239987055,-0.021095892033906587,0.022657224989476494,-0.0038769868297084467,-0.012551385724749467,-0.01780344272782069,-0.05360147156786907,0.014684670376349091,0.004664746655459333,0.025077819959716495,0.0009969840313217783,0.0024845677546951835,0.005254552612452674,0.008959631425322441
DSC3,,,,,,,,,,,,0.08059937528362739,,
EBI3,-0.01102886800102358,0.07404008147809268,0.04066384695863573,0.04442115128651074,-0.0037625699629154287,0.022240767733412235,0.013053592192591373,-0.006526420107931163,-0.0016494099249872664,-0.056148793469519835,-0.0210286465241891,0.02273407238372834,0.08237040560362692,0.14493213379137357
TIMP1,0.05106741451879411,-0.10578722887644795,0.02861506142874648,0.08452955130652895,0.03937376813604599,-0.01708362828211085,-0.02293271255597487,-0.03655226143686076,0.01890984377257398,0.07527874324494908,0.006649621202648541,-0.02852591553040192,0.07016752167623272,0.0042485238004996515
SEMA3C,-0.015588377750732152,-0.04585686219687129,0.05980335426696181,-0.04134962419299465,0.00439034774443026,0.02208888468347005,0.0356775280377669,-0.0505015275006537,0.027941296254207472,-0.0032319542274791614,0.07108516627593842,-0.05282928668738412,-0.019165805734578097,0.01884938205005089
GNRH2,,,,,,,,,,,,-0.018130974196892965,,
GAS6,-0.020009523612294012,0.059408392079534855,0.0667132006711735,0.07312253058039613,-0.026768889209797114,0.05143510053886618,-0.0740977289332294,-0.032776843662947426,0.03706577498773727,0.03952622249273771,-0.01412381671616388,-0.04227646331839875,-0.08052425561787042,0.0996165581818671
MEPE,,0.02475474879827967,-0.008903574439058032,-0.02444527951574452,-0.024031092696835104,-0.027943072153573226,,-0.038157145152089005,-0.005132756147451258,,-0.025582191512886713,-0.02312043201489315,-0.03466991510285712,0.006125387402932157
SERPINE1,0.050139044314377657,-0.11958901947931115,0.00022091533877133547,-0.0022915246157680937,-0.0031837548024374832,-0.025755325470226697,-0.013838909333872666,-0.050394294475729386,0.06278048133549753,0.03930608116354547,0.0252364246768697,0.04427585271924672,0.14876868943032895,0.05963611254830511
RSPO2,-0.005364270321399903,-0.019584106587746543,-0.05696150267894384,-0.04018071219735326,-0.0337887137245631,-0.03304075924891229,,-0.030831211543655628,-0.01274590742345023,-0.040142586465697745,0.02091587008809726,-0.03532768181122511,-0.016387674435315424,0.005959486774158987
SHBG,0.005783646376872009,,-0.020254582376549958,0.053898888891885884,0.013006021002197662,-0.012154792172111618,-0.04495601535118647,-0.03303696825727319,-0.044777811199170243,0.1143319647417184,-0.01371373904153732,-0.035078762026775845,-0.010085375195860847,
LGALS3BP,0.020072736140721158,0.04723594297078637,0.07733860928909153,0.025989850405980414,0.051284856998713386,0.014539593504294904,-0.03461903557663473,-0.008337356676898606,0.02792974514498214,0.016238384819164432,0.038679422013753885,0.07552718682773299,0.11917207648630514,-0.00039283550074939834
LAMB1,0.03335898922358674,-0.0047598667100454605,0.03975595775817737,0.04184339577011824,-0.01720746462822655,-0.03660248614759245,0.02610600263368732,-0.02029514734735166,0.008265838053131053,0.07875451032085279,0.019282864916619395,-0.03418607385433906,0.022858061689890873,0.03912734082825452
SPTBN2,0.06286830880503619,0.10471718062820612,-0.015591413448425595,-0.0905520449937842,0.041141091872292083,-0.024059202914196786,0.07046915871732781,-0.008532401874808254,0.007585034704265866,-0.00011772020187179168,-0.02287036173223139,0.04727837154084717,-0.06211703055061512,0.1131024118069226
COL1A2,0.004460422669068514,0.07103382585108331,0.032791471266924006,0.11010139968707212,0.013502568173168361,0.053415048934812186,-0.03772280639892191,-0.04777266563855401,-0.0008104061550205636,0.053393063740106404,-0.019748893160027762,-0.08230933271203476,0.03949719747057595,-0.04918707060824255
DEFB1,,,,,,,,,,,,-0.03583147402062241,-0.025455975524148088,
CEACAM16,,,,,,0.040291809926894157,0.09953490900722581,,,,,,,
WNT11,,,,0.01025687854986177,-0.02210600351780113,,,-0.05017635466333621,-0.04056314475194238,,-0.008346295905344395,-0.02220493425839194,0.02135676725894238,
LGALS1,-0.055768480359174644,-0.11700184396312073,0.02870741807347962,0.0009813278625537267,-0.01337212190278123,-0.00948735056467666,-0.023163278642477966,-0.05925177965072141,0.006803465216757431,-0.030705798417263893,0.09897518819813969,0.029387675412360623,0.06555556076941567,0.0018977373915093402
BCAN,0.033427855881170775,0.1036724827772058,0.10153408427408486,0.08526893876970885,-0.0743392131293169,0.07055305209021487,-0.011156911105416212,0.09378545163581818,-0.0010524466655748037,0.0014653133049558308,-0.05305141691770917,0.001937621097508314,-0.014637928891961423,-0.04154314833475273
ANOS1,-0.02293160556605102,-0.0221644133375793,0.060730938024046235,0.06937975160630852,0.007832642598224119,0.016528644886526927,-0.03510649891173702,0.016787815434445554,0.0028569208254121243,0.04551398559113792,-0.04063892303558236,0.01712886190289139,-0.05358404880838491,0.024256655820474704
EDA,0.0069659436049305514,-0.03147284845523307,0.12979098598391445,-0.018092122595878633,0.010577031075050033,-0.026551595673617003,-0.02854027697540911,-0.024313637789559663,-0.041349956214839736,-0.02991026322984715,-0.045824537956391284,0.041251809992799135,0.07263274202126725,-0.04054407542311382
FGF22,,,-0.005058783507396731,-0.013869966655264309,-0.01320773046879591,-0.015006216054002899,,0.018418685460528265,-0.025339578246937212,0.09292098529065101,-0.01610204345544484,-0.032066761825113664,0.07994923325591646,0.0013720534714795512
SHANK1,0.002650632343916549,,-0.016032742892522274,-0.01319639235747764,-0.01653488375128667,-0.017002510808623056,,0.016691115319460808,0.006045066016497089,,-0.0141890495778656,-0.029829077955882025,-0.034475459621163926,
NPVF,,,,,,,,-0.007183818231428269,-0.02290490336393491,,,,,
RAET1G,,,,,,,,,,,,-0.02086250465306754,0.026148780269215893,
TGFB1,0.06430243403084802,-0.03262662933091089,,-0.030050787953821056,0.031746933304692325,0.10497928779502905,-0.08565008374614477,-0.06418091730952184,0.025787619962961524,0.028081874554057133,0.029034610892270534,-0.03749731339140432,0.028646294393147545,0.06620129869423559
MSTN,0.033959868026779166,,-0.011901204037764174,0.1016317823096414,-0.017466219021293267,0.09780098790847323,0.11514744944825872,-0.013231248435564396,-0.008290424544591155,0.0379639221287125,0.018704684605779558,0.033884727848935155,0.041681954616594324,0.032673337711665036
WNT4,,0.008102171301725537,0.047852614477739766,-0.015726241099668782,0.017403740618051833,-0.016862060307750847,,-0.0210659097877946,0.013450181432424853,-0.022178207521823007,0.029009799068669483,-0.08411515865750958,0.10202063113082235,-0.03151924263202739
TNFSF4,0.007833596174712576,-0.034354199653237265,-0.01957233594153154,-0.009479029285271591,0.0339608038779034,0.002480441042851086,0.05300393960275712,-0.02209862483505353,0.07912029013124595,-0.03416874736754645,0.011089472097675069,0.040912417631043266,0.06710560042245708,-0.036762537120041495
NTN1,0.03828161174762064,-0.028137152535832342,0.07284611896375733,0.13678578672296984,0.02617157901853899,0.01508834240108876,0.01716729998142655,0.05549584021531169,0.02704993509502611,0.012760446484725314,0.014522228166922519,-0.008438315137954714,0.11550342751062713,0.047611559918242174
CXCL12,-0.01963208019225103,0.10530495778088221,-0.024080375082027743,0.002730487135478162,0.02571628853617878,-0.03575975842663571,-0.05680476989309867,-0.03784391114721792,-0.01406029918882858,0.009207598598920761,0.04531289190965876,-0.042382324394871086,0.007784844018499832,-0.07673397041456298
GNRH1,-0.037757646278917686,0.02137679992563682,0.07247102523870962,-0.01580271599082866,-0.018284385603058038,0.007847625273044959,0.011282672181630048,-0.03517412468986581,-0.023396250749580193,-0.022473645131111282,0.0049018494252077716,0.03474936446723132,-0.02886676995506612,
FGF8,,,-0.02279308017605746,,,,,0.01085027072905658,0.021675730533425537,,0.04325209406485616,,,
RIMS1,-0.0022385345456627337,-0.026243784687305805,-0.005512060384168823,-0.05147203906771361,-0.027562447533773928,0.0018303578624738383,,-0.009529678668840885,-0.051828947559502965,0.021575493490689122,-0.011579591550150757,0.04782885169005946,-0.06972710182011391,0.0956334120069585
FGF14,0.0679297369742157,0.03013978349395395,0.009630956809891563,0.11288516889117094,-0.004608212439658804,0.00418245173842205,-0.05482497571767487,0.02906254674881792,0.02246381846240363,0.03877972562145731,0.05733842446485544,0.10572023707105746,-0.004138333380708719,0.03187548857094087
IGF1,0.005838746940322399,0.0007676959613037676,-0.0023483497065659178,-0.007121913361990621,-0.026876453795393277,-0.014113539751043128,0.003653719455373319,0.01645709986330795,0.03309223973566558,-0.04186204634666676,-0.014342135399684645,-0.015399720431635665,0.030516814196936345,-0.03454121134214329
TNFSF10,-0.045910619470185036,-0.03184466907517787,-0.008788624208161627,0.024461974699741366,0.018064299314646676,0.05947244756194264,0.005081043980035898,-0.007966233360950708,0.016578938166727685,0.07486925785606738,-0.035091407361071046,-0.007667819335700896,-0.035883402751033966,0.03811397829709927
GDF5,-0.0245674818495464,,-0.018866995814257968,0.10299346507045105,0.07297739121971311,-0.012345278574733446,,-0.049614752988132435,0.014668878219062625,0.06060831731385546,-0.0052277049248976235,0.006948138265122588,0.022783180602615558,
CHAD,,0.10294981104662783,0.0037061980270731263,,-0.01109919442752302,,,0.014610548776023418,-0.04772592113418807,0.057581649417741174,-0.036542432875266144,,,-0.04144555929962795
RGMA,-0.09843996827429517,0.015155351460349945,0.06640632871783209,0.09707793000685669,0.016674751474588415,0.001908281618623285,-0.05644673316011423,0.06138183588757276,0.058214843255826904,0.003099288021104703,-0.03629987925169529,0.04167664324824298,0.13207149055868117,0.08617484731251329
CLEC3A,,,,,-0.026227695911209672,,,,,,,,,
WNT16,-0.025291126152179814,-0.019584109589488523,-0.02197712736990399,0.0014150686675965135,0.011395760923898796,,,,,-0.020642320397752507,-0.029176327159262574,0.03054653967449562,-0.0007351206077300487,
CX3CL1,0.07468159904043743,0.06825650023273372,-0.043459678299715546,-0.005538975858271357,-0.01150939873683981,-0.038254792650705666,-0.0588864330856275,0.009595490445471366,-0.008013769146097178,0.06240684860221591,-0.05257822042281958,0.0385463547365697,0.01660065516762404,0.11733430134913095
FGF1,-0.01680896305273144,0.042072924982106435,-0.05943766054740346,-0.034752235205564086,0.06447324742346372,-0.03152774712332238,-0.07828853902264087,-0.05784843165699793,0.02730979004552631,0.03647136020481875,-0.058484994389957336,-0.02757006581700243,-0.12128022231038596,-0.11703762124970565
ALOX5AP,-0.01672997110953655,-0.026652322033919193,0.06346119296300955,0.09709157218435827,0.026974999222323423,-0.058886842890998034,-0.029799786603974646,0.015035387192529509,-0.01867915374850918,-0.01186426162134236,0.022957080972453518,0.024089293666448904,0.07741425800346495,-0.08450560786809695
IL1RN,-0.021863503169322795,-0.07101041465111514,-0.022388521566942942,-0.014087659854714546,,-0.013258447566804683,-0.08425645332284049,-0.010290836928105906,-0.028051114053706642,,0.05321065261128168,0.0030042639846447395,0.10958403206156946,
PCSK9,,,,,,,,-0.021766400262476893,-0.024285525856811933,,-0.014520130618786325,,,
FGF23,,,,,,,,,,,,,,-0.0031310503746533997
NPW,,-0.05000081325973553,0.008566262992541753,,,-0.014767023908132582,-0.04265748557751856,0.04444272645911247,0.06738681597237237,0.06458389839076757,-0.0077057962572131275,0.07127131186026292,-0.008619966536647188,-0.027342994392761454
CXCL9,0.04374585606781628,,,-0.017038212950955985,-0.013207728505211097,,,,,-0.007659875641180457,,-0.020008449794293868,-0.01420556483096981,
ANGPTL4,-0.05584699609359673,-0.0699602754899869,-0.04620117856482249,0.03213090811709828,-0.04704250548805035,0.009998528077180215,0.05087658361394036,-0.002029874743748064,0.03713253417752377,0.010339524874991787,0.02821335222719833,0.05903672349304323,0.1021978910146005,0.011644257555573904
UCN2,,-0.01585852347982793,,-0.014928224513887395,,,-0.00714217578830555,-0.014971415233278733,-0.0017188076559469692,,-0.03200166623628192,,,
OBP2A,,,,,,,-0.08925933614729606,,,,,0.0030887167031070535,,
COL4A3,,0.0124091203247224,,,-0.0040951153198436905,-0.01672051775556571,,,-0.019217632120841016,0.027565825915408588,0.021031201487515982,0.06647673827158018,0.07360448108381834,
NRG3,0.02423266726442011,-0.020693773204208347,-0.027416043059003137,0.009122032190840856,0.06156484249848886,-0.04485939889398046,,0.02293108560652857,0.05998835700678776,0.03891896423829924,0.030412226109676994,0.031056821916656794,0.017821649305585115,0.020009262210760922
IL23A,,-0.023254199386669075,,-0.01826230142454601,,0.04642931101065789,-0.05644948062390671,0.1183240831608417,-0.03118960749730965,,,0.0969374451171179,0.11181505880049278,
COLQ,-0.039891412999968706,-0.0449759652164116,0.01313354677805599,0.03220455093686705,0.03293302546821886,-0.0564805249646569,0.08039630748676392,0.02571307933725474,0.006764024854943867,-0.0029896847330822896,0.004118799552858536,0.014406484204411171,0.06630706279319554,-0.039160938822489784
SCGB1A1,,,,,,,,,0.02476303584402787,,-0.03276662768034718,,,
TNFSF12,0.04077728100027153,0.04202209879279326,-0.004815814533330436,0.07490635279679533,0.007324303426563112,-0.016474502506658682,-0.032971576382907805,-0.012246593347025813,0.026535883044904698,0.03730421687813822,-0.04504804814460046,-0.03704045215089268,0.004618190645459895,-0.01734613699512366
DKK2,,,0.013578448668381284,-0.02658624883393724,-0.00908832260714571,,,0.008768629752721246,,,-0.03771582840518131,-0.04203234086491306,-0.035678462247185634,
FYN,0.047168549469775375,0.08938477854135611,0.10135898278246505,0.10315795142192205,-0.01799113371981764,0.030687740566119254,0.07208469955210407,0.059890812074544365,0.027039529455011844,0.07152118755576617,-0.0688788289607705,0.027681936139295937,0.034487682510540595,-0.025238158554983316
ACE,-0.009987686108592275,0.014924283818578136,-0.029861314168060954,0.08690579250856524,-0.01378153954249533,-0.030709608906076054,-0.08073296838410061,-0.015215432076626994,-0.017421606940256483,0.039756984740751754,-0.08492931660081585,-0.013695850825234841,-0.051642473946476745,-0.03626740637211214
IL18,0.013430914767401542,0.0176937233796739,0.002020747928653185,0.05757419460779762,0.00889100608939926,-0.02377590965209632,-0.03219585282980487,0.008679523007914882,0.014556809669256009,-0.07427888592536624,-0.0002349716168603562,0.007515585075846495,-0.03330804608649914,0.06275185977615692
PPBP,,,,,,,,-0.026650854582220565,-0.028748538908462205,-0.02654236002256621,,,-0.023588995746500255,
CCL27,0.052885600367344694,0.04314346207864549,,0.012027055526401402,-0.009362279875717179,0.024492065256753685,0.09942432153429254,0.05139396603262806,-0.031518846001724214,-0.00985163198948435,0.016841015068208297,0.004475354917158754,0.07729940374971471,
SERPING1,-0.04208673377186851,-0.008884024379125773,-0.01889965389272601,0.07503445686798628,0.023859384297005983,0.025700371938366093,-0.061854298585743324,-0.015141378997081598,0.04488239740268419,0.06246537022138484,-0.04361226543070787,0.008992932037081961,0.11763692913707893,-0.038122357205040536
AZGP1,-0.02940409870751279,-0.05869913673924446,0.04309399196612868,0.0175585112006828,-0.018064579309944942,0.04236575046010271,0.12432704002097429,-0.012197940797335985,0.04981079771882398,0.03268210869342027,0.010396013894549142,0.0075499871357326215,0.07174658715288394,0.031545931785452036
