,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CNTN4,-0.04852740403131021,-0.012732244635377102,-0.018878618892305948,0.04663483433781565,0.023379506354868903,0.02771197885536981,0.04416714979795134,-0.018629499714302965,-0.006246366269440185,0.01788854568093137,0.006615081555357081,,-0.010142581077671136,0.005858818132751969,-0.025484313008992534,-0.09665192821218759
NTF4,,,-0.01328783280098606,,,,,,,,,,,,,
INSL3,,,-0.009654624744652293,,,,0.02830847349526185,,,,,,,-0.021918288393691438,0.022380271067497157,
BTLA,,,0.0033807828995309095,-0.013499354151899559,,,,-0.02491548972719178,,,,,,,-0.0010042838918165797,
MFNG,-0.012811910032701072,0.022252206429193885,0.029655243939550557,0.011474306203479612,-0.02313567084176443,0.09573011573147225,0.0859781287233039,-0.03685044769439929,0.09117806493922058,-0.00820344727183854,0.0406906139084356,0.048080892185138016,-0.01198587477906992,-0.03140220769313951,0.059942579769478414,0.014958905809662436
ICAM1,-0.0012071297695829906,0.0003121187483723592,-0.0004259629310397037,-0.04918748622325551,-0.007437819946349928,-0.009243229139274991,0.022544237394121938,-0.0025275412146412287,0.010930169469034563,-0.011400591989491053,0.018001896082616,-0.042188983228372084,0.013510210956159358,-0.026214319578036507,-0.002663189742711984,0.02464871388263255
PROS1,0.0022698553548342114,0.05678401463187509,-0.06205176999198094,-0.021511881000095275,0.04093591762388401,0.017046370165959265,0.014629984820820723,-0.03848983214152032,0.04076230198913804,-0.028276824161988835,-0.0072603325511040725,0.10016456882289074,-0.04031258759723825,-0.01225982543097067,0.017039230177441196,0.07625860768582694
CLCF1,0.06000648863867942,-0.022433208665957095,-0.0023016905609840994,-0.007600784501110722,-0.014194969951403883,-0.006700872994918516,0.0015268386145396618,0.016754198291161284,0.051134439827225854,-0.012926181909314834,0.028231955343327755,0.018678790229706574,0.04390811666359223,0.039386034400353945,-0.013010821252423485,-0.008129405095589437
PSAP,0.009413825383697332,-0.03670696792582491,-0.03889225620535618,0.04917628373750741,0.018266445563558668,-0.05319542419427263,-0.03172144129869731,-0.022414230481429646,-0.00984968460381436,0.032827297869560686,-0.035726627982520805,0.051121828886301096,0.05201254925167893,-0.04716727815657083,0.07672757996677734,-0.06340349800547657
EFEMP1,0.009431103025571687,0.04999395492933355,-0.08179460738234053,-0.03849487992010896,-0.026877966703888544,0.0639946869616843,0.08160558064738546,0.04216263281350624,0.08012308420349268,0.008651951282344387,0.019609547200668504,-0.027851358784950177,0.03652904044705914,0.022226413359235874,0.0421681296677719,0.09752645749965984
C1QTNF1,0.023816902410850802,-0.07513980465710278,-0.020203846256466054,-0.039011407233143815,-0.03149304619701465,0.04716159328129656,-0.014566790293576923,-0.0014509026216294667,-0.01605385097153378,-0.024776244095592384,-0.06020730660570102,-0.043201519558490754,0.04978043140144064,-0.03336492390312938,-0.08920786386574399,0.04708814556509756
ALB,-0.03972975062721612,0.08996248226691819,-0.017140407864965526,-0.03188664483512492,0.08891995284815886,0.08451100447485352,0.00850569381701431,-0.02215973067909897,-0.04470617197168471,-0.02962398882394345,0.033903480689042094,0.0807528027179677,-0.013612496241203175,0.0989276385062365,0.05225121827746947,0.03338747801997138
CCL13,,,,,,,,,,,,,,0.022436261049806325,,
EFNA3,0.07016200018083456,0.03569886651571007,0.012892492756522336,0.049754342804292424,0.03691007760586042,-0.05322494385044886,-0.04754701853319907,-0.03857432851815207,-0.02775262737640587,-0.008671384165032768,0.000686755648011287,-0.06571959620842067,0.018320390572706007,0.016367861232857172,0.04564211366306474,-0.0065037814356495895
DRAXIN,-0.03172617455704417,0.0014515674755830011,0.023541584184457606,0.028467035805215014,0.01209198336098211,0.024398751138002297,0.008803687432779308,-0.017793176316625223,0.011057104484229353,0.039796531019296075,0.015562738910787275,-0.04021257388762502,0.051991873313376624,0.006685461315294625,0.06985281568300226,-0.015331353330380866
RAET1L,,,,,,,,-0.021311333017057402,,,,,,-0.026628676735532614,,
NPTX2,-0.0016118034533129085,0.0031050693009032843,0.04964720148357398,0.07765711836395246,0.01291585279003225,0.01948385710892827,-0.0561795641664417,-0.03983463028146071,-0.04391350405938069,0.020014566344852762,0.03520242037655738,,0.08995138476502416,0.004137517432926503,0.042391017170951326,0.034587468600563824
FGF11,-0.003698686605177256,0.07248481336119109,0.061973032454728745,-0.02979440204452237,-0.0012140728856617723,0.034288828178411584,0.016975688342498508,0.018460281798031233,-0.04413607671456052,0.024258375631544708,-0.058527959991947265,0.004307162115203442,0.011203313937201656,-0.03120806910607871,0.03535536989807703,0.11502179540404893
CD59,0.010566605016578414,-0.06900854336340938,0.007841966897715151,-0.016351607939597418,0.003980272157341771,0.015659990443264726,0.08636273741793263,-0.04351598687845711,0.030717490137178748,-0.016796439628192005,0.046352978676159305,0.09956200659636773,0.07070223882951059,-0.07424110190151942,0.05650071653629999,-0.13890065482376102
COL9A2,0.013603912362846826,-0.012472832932474783,0.02485553041530805,-0.01961946421374007,-0.05114187158565217,0.054941359813389004,0.02844663232184405,0.01880531390611112,0.03467655719753196,0.04668783483967812,-0.011197489538698067,-0.022082474549674016,-0.03903175775409727,-0.016361853500797947,0.05207428722778774,0.06328900691825583
DLL3,-0.018283148767528238,0.10565447071193895,0.030090278557609106,-0.0030081604845294658,-0.05336714755292615,0.042076560732076405,0.03920269995075265,-0.06699611583337556,-0.04625135872365673,0.034728650027960974,0.026730819973672215,-0.006176704066032602,-0.06029181860506222,0.04669134752423353,-0.011757460234830288,0.00449954869659885
FGF5,,,,,,-0.020187931678288588,,,-0.01953430983852242,,,,,,0.12431091767735471,-0.026678439903787054
LIN7C,0.03947369227483461,0.0021015210590456736,-0.0031111612467732584,-0.023521140302358284,0.025056678769157435,0.04467878162337588,0.01207378240805894,0.0005044087932101972,-0.008498331047085883,-0.008114769911197244,-0.006776859289656718,0.03281503259547647,0.032177829490990455,-0.0070054349466364295,0.06118761693451632,-0.047267153058165486
GDF7,-0.03616907514728154,0.08242255731348315,-0.017226669219722105,,0.03544556436137458,0.029878109226033532,0.08295968475094749,-0.019510431834489295,-0.03590709984891387,,,,0.024113571135316463,0.02329146504195749,-0.0052771159164593795,-0.026645777493679104
PSPN,0.05833036445824615,-0.024616397892556936,0.020158735041307736,-0.03339102852135503,-0.03508801454205466,-0.006734566277696517,-0.020605258412857454,-0.05228914554508347,-0.05492468556712171,0.044314885505244435,0.023277634058022193,0.02919356875209376,-0.04016539525322516,-0.041021040990818394,0.046049251302020845,-0.04308245131649248
ANGPT1,0.006983983462067388,-0.017948583681793175,0.005164493085446976,0.012654678764955529,-0.025141959341191858,-0.0039507634119243734,0.06486632750268713,0.01719806870275658,-0.047569967494188625,-0.02170032993592506,0.027519848964185807,-0.017163822110793713,0.009092355444562812,0.01998995112899664,0.0907411268758852,0.026883336672043415
PNOC,-0.03641773317684112,-0.02859157318018286,-0.05406131284497821,0.06842890685699017,0.05993812955318938,-0.0167958201132538,0.002349833514648288,-0.004737711557277021,-0.00833456980314926,-0.014519920761178114,,,,-0.021124309490032026,0.06575677584061174,-0.04954460401563894
L1CAM,-0.0037578074128191137,0.023725082922154535,-0.025132382006607397,-0.033671359608704717,0.024213678299450685,0.03440885374124397,0.0238855508363562,-0.017617880986759333,-0.04527781142471785,-0.003113780609046965,-0.015272952666351654,-0.01418917222685877,-0.00559980702013354,-0.01727771472881949,0.017189964924627522,-0.039644315431668714
APOA1,-0.0595194278072583,-0.018920873071163944,-0.01503548287796836,0.009997737001537187,0.01380256508961413,-0.005676979189222162,-0.023468356540955585,-0.031575760722642704,-0.04154174308060267,0.026290291835035187,0.08146197076138256,0.027949605285876658,0.027293121798890364,0.03811674618317618,0.007320830914508006,0.015209450938056738
PSEN1,0.0188510158741922,0.03903747417510491,-0.03662198770553874,0.04305295258465441,-0.029747647451839054,0.06395455403700603,-0.0026799786147697034,0.010363298411322299,0.05397124725526943,0.03483242259951204,-0.08924261410583793,0.014392699837835693,0.028311244430994576,-0.015138725031858355,0.03413652881980016,0.059462775556518084
CALM2,-0.06838269666304451,-0.08244752571960215,-0.04078025582598782,0.050918276256764,0.020668327164445967,-0.03572226314579079,0.013229288594738622,0.009078229102413495,-0.037229123400394554,0.020325050293127974,-0.01220952177141838,0.055702736350139864,-0.028252251473814632,-0.001741360044945123,-0.0129482458936065,-0.057590342404064264
CLEC2B,-0.04251339238382801,-0.007847883052666852,0.005512208082070712,0.03289738310475243,0.046029425165543675,0.06978100018602024,-0.006214788199765516,-0.03133488622212555,0.09777643517593726,-0.02880595778328791,-0.02736860366807606,-0.0677691415447891,-0.043432395644099266,0.05086204462528469,0.14273888187148592,-0.006478111573201279
NTNG1,-0.05521735644074286,0.0013814350582111068,-0.009625322601444367,0.030392722494565313,0.07860899122280314,0.00767815921388791,-0.038049193008648584,0.016944547589097077,0.019980064322304994,0.029030607795027967,-0.04881623603065476,-0.024864490510591617,0.0417918478802964,0.010065095743148478,0.01628512209682784,0.03449803546168771
LRIG1,0.0411213578188311,0.009039654193452885,-0.08590650084378833,-0.0740669945015691,-0.04838317737834972,0.007903564650675111,-0.006685304159393104,0.01490998031867245,0.02100602838464546,0.03598949507848922,0.04374383086625081,0.007933007404514246,0.046465013145107,0.027972213694923236,-0.0251899344660123,0.07212355345460753
CPAMD8,,,-0.011419698340843812,0.027991232667018452,-0.029060236260404486,0.022790577431577436,0.00789655095588822,-0.03611219607453943,0.005426589467748071,0.0011393638422721845,-0.03230329200567918,0.20350658517949013,-0.01949248652580779,,-0.004883766613606936,0.027829582613963788
GHRL,,-0.01732953829775327,-0.030460325873700195,-0.015008120442252889,-0.01552802309686089,0.03515217757187663,-0.03505140423334685,0.03128912855189818,-0.021786340926341713,0.06139716702509828,0.04235221912929372,0.08504246389347046,-0.023380511611550258,-6.247076179776867e-05,0.038432944076770205,0.07064075780391625
NPY,0.0013619381358319547,0.015593812261464342,0.0013719223983373584,0.018842228636531025,-0.034654027980056824,-0.01263002789748822,0.09615951202429175,0.042479180805483685,0.023739451437033213,-0.021573116454217167,-0.03772324974478177,,-0.01564765691992202,0.01950838742047862,-0.012886572682472484,-0.030179733357117842
MMP2,0.005549779728060803,0.059025729902751164,0.007739197459472207,0.013996751988376384,0.08181058483915607,0.09686562985938829,0.03934983932971566,0.023045271818682135,-0.017088455686622876,-0.021031837280177917,0.03834360524921242,-0.05051668079962841,-0.04702806339399844,-0.0546654666934504,0.005240308653351181,-0.03470190529453221
LHB,,,0.10443615797341343,,,,,,,,,,,,,
PPY,,,0.049447738491276205,,,,-0.014610205913821846,,,,,,,0.08248656432061485,-0.030854421164606616,-0.026260501847548814
ALKAL2,0.0006682653109796817,0.19243313709010232,-0.00980119940291127,,-0.03501317521673723,0.016679588244270013,-0.00163154374037472,-0.009469158282848387,0.07923708752570185,-0.04497121842400417,0.013753658384274661,,0.051625209311937224,-0.00482657592067487,0.04150307229946319,-0.008255413658597659
CSF1,0.11294280685676147,0.017324636405291697,0.048609241290644076,-0.0328602177023383,0.005777108067803955,0.04307428101654708,0.04861314928243289,-0.03243713617634939,0.0625830994404353,0.058592811729715935,0.008024929692656018,0.005753955505199775,-0.017238539783015396,-0.004771571412496384,0.06320915471553017,0.0535418036544879
SEMA4C,0.09119551826397862,0.024250243019483392,0.023069800146646495,0.012046790670520295,-0.014278699311271504,-0.011135846476243303,0.03259918856397742,-0.0018557502079297654,-0.00013213987700441443,0.008735146784000926,0.029010002355369786,0.02549421000646812,-0.005129272894311412,0.013359290952084798,0.04903547811631868,-0.0005357430290355651
BMP8A,,,,,,,,,,,,,,,-0.005312321922054814,
ICAM2,-0.05583423748716343,-0.01339074721110453,0.03488218672349994,0.05869629304477059,-0.05673969629598873,-0.002944262630395576,0.0512852940585979,0.021292240899755743,0.03611157875010922,-0.028454579452126687,-0.056233903749855915,-0.05364906773862913,0.03587654679600289,-0.05211567578664502,0.06413825146032072,-0.06653435571013731
SYTL3,-0.017039377113545116,0.04604594935842171,-0.01106072101178314,-0.04467668708042192,-0.020062274247476523,0.05847895411191702,-0.05065253554898889,-0.009821059973235973,0.0621957232373505,-0.017578446897961248,-0.04072632248013845,0.00848185931001368,-0.023223934611569682,0.00923071263300411,0.17019518324236219,0.01699561081009617
IL1A,-0.025775843983371394,0.03582349584409387,0.023450985621625196,-0.013386541747409664,0.0701774510870223,0.006701553832897699,-0.0002273321686489914,0.014706872090870442,-0.023111269102542152,-0.0003894030619974828,-0.05948213201855643,-0.020268186893300465,-0.031361390739194674,-0.02842108399201883,0.06628795742273495,0.004069229697253255
HLA-G,-0.05720419659878734,,-0.010504578356556197,,-0.011269274800574752,,,,,,,-0.05316287343518528,,-0.03231603087413887,,
PGF,0.06126062833697155,0.0019221237073715162,0.006509235165348158,0.006240568073946447,-0.008421829060613992,0.058871327007469214,-0.006857327610729003,0.004198106651519961,0.018962106717143518,-0.026040543230121227,0.011211520428163629,0.019248374732676828,0.052912391063559494,0.055910286482211344,-0.01859294015056673,-0.03986995411005828
LGALS8,-0.012489071102453342,-0.02506865410527579,0.009050480879393384,-0.0004606665019956096,0.02627686933553975,0.0036725669649391958,-0.00960544203399936,-0.058971057047409584,-0.06161812273128824,0.010053334208814924,-0.08773553813358022,0.05182686632125477,0.051929660031542084,-0.03989203549759377,0.02223320431138996,0.04443210707138796
DKK3,-0.051775671525475506,-0.06375086949190222,-0.060744149562748956,0.04917804357159926,0.019486904131224937,-0.04503279604175955,0.013288062850898539,-0.006755122781953816,-0.008615186162088607,0.01463120028759588,-0.013281471598035034,0.023397005521204942,0.04359343061624399,-0.000965912788407045,0.049366480455618526,-0.13215186974269644
COL16A1,0.020620134304334875,0.026223443692700833,0.02587600401813077,-0.023139940609538525,0.027845945066644995,0.002528912676209822,0.02884425077917672,0.07736610738167564,0.03945360205631742,0.029653195260253545,0.01598600706528076,-0.1006829189137778,-0.0345772404078571,-0.06062782114458274,0.040908575013221204,0.03798226637361062
TPH1,-0.010032177592350283,,-0.019115619823493364,-0.016138352489822184,-0.011941368158172585,-0.021709743971593216,-0.03379034048746506,,,-0.01647848500131333,,0.020489170079990966,0.027178778113444293,-0.004955340424092876,0.1254943613835995,-0.01423235788771276
TNC,-0.005076122073770642,-0.06441926373481802,0.003880007314885816,0.02009855699829909,0.005553636671181676,0.025386837681221755,-0.07138584083482781,0.006204104664514819,0.053336141937188414,-0.015472976711695771,0.01792870961948205,0.0814858199522298,0.041833051308067234,0.06514430223986438,0.012479699439189933,0.0876600361015781
TNFSF9,0.0017465307440040262,0.016630215377963605,0.0003524482664773555,0.055465972113894764,-0.030390129259546934,0.0023635304344998454,0.04023895407607184,0.008444633477900209,0.06931040219943428,-0.027957738222694612,,0.15083583666385544,0.0731216661050768,-0.013108975754317768,0.017980317909010394,-0.0471381684870411
C4A,,-0.010806973104675145,-0.011791198354332864,,,,0.09252699294809841,,-0.023508124489851612,0.07928805814641281,,,-0.0421907206862197,-0.018006212295803344,-0.02895659256306684,
CNTN2,0.047502636665316615,0.06505512471249382,0.012190668685872008,-0.02158904934304827,0.030366031086573465,-0.007453644917380934,0.054451431138093656,0.03993184302601477,0.001622322472346762,0.004538770460767868,-0.04348287128941802,-0.006446971821267407,0.011744341060789627,-0.025197324479501727,-0.0006014142222450499,-0.08941849827924231
F7,,,,,-0.010371112320904362,-0.018262690410892304,,,,,,,,-0.017818290827913332,,-0.006179926001745365
LUM,-0.03480150434569769,-0.01593323955835306,0.022647330797895073,-0.011662727435242284,0.04767417403044872,0.07907040885214371,0.0564060743884545,0.01824403130714633,-0.007330261570517378,-0.017204149345115983,-0.04491788318055728,-0.02887503801852724,0.0663172624412386,-0.03254060666797897,0.060778909861966,-0.035774813076340437
BTC,,-0.016910993489496207,-0.026994696354897076,0.033046929507327384,,,,0.034248350203979455,-0.02864997534976071,,,0.00034582143767972423,-0.03620123061614503,-0.01724310394336486,0.06916542491605068,-0.000770795905805541
APOC1,-0.00943692931096621,-0.017377664363932406,-0.02997473431014892,0.059314049569825215,-0.03018846532851673,0.06223879901780969,0.028034568298251687,0.05594516993601434,0.025847848281766034,0.0041829573380126675,-0.0068160342764377645,-0.10412223194319707,-0.04348328025352763,-0.0011795935086196595,0.03911945188860553,-0.012459331351515952
PKM,0.0800953403506458,-0.013325251130230325,-0.013128524891794228,-0.01640143591359708,0.0752393743921928,0.045797226085537414,-0.06664304140559135,-0.05475625370056632,-0.05803532690649495,-0.04907431633909159,-0.04910027116984384,0.021613129691733683,0.08090804818786804,-0.024326911830063396,0.014588893070349156,0.10344100213560144
TNF,-0.03017880260335552,-0.023995974501778018,-0.02603089534799866,0.007274685774152899,-0.02547891568087275,0.002102892533778845,0.0024442335667518565,0.017997704558079575,-0.025250883025346393,-0.034408928554427454,0.0029365647401648274,0.0024138934043942,,,0.054968351196378606,-0.01719023986764865
GNAS,-0.004333211612754072,0.0014850980417885733,-0.04876906244215078,0.04945093718900481,0.03814165744450352,-0.020034539514887165,-0.021466393537988814,0.01858302624827641,-0.04416760115486596,-0.07130085488967908,0.06879774972049407,0.02066209539700666,0.05003963826037365,-0.03656919643474653,-0.04277204584011677,-0.09505501649818704
BMP8B,-0.045528830899939476,0.07145655210306191,0.04265712703503159,-0.013285643824104663,-0.030190850205701027,0.03939837562688076,-0.019841224166220885,-0.017272517693678973,-0.04460907503999285,-0.03476960436792106,0.04384808763520173,0.13675273711144453,-0.0002892118164499244,-0.031227392995402798,0.02325780770544124,0.024669829072736574
LIPH,0.009169672043915139,,-0.014937900917262815,,,,-0.013964385639662904,,,,,,,0.10383238075343422,0.02953915641516388,0.039731053555224
CCL28,0.029779011519939638,,,,0.011579340483849902,,-0.021502856600228347,-0.020429741209994023,0.04882960341684017,-0.013068154433855533,,,-0.02916384834861038,,0.07665181663811343,0.00021246450363342873
PTPN11,0.014117199270302654,-0.006982573254542097,-0.003539476549183343,-0.010461781986704508,-0.012845197194358834,0.02972546062459052,0.019204939591389594,-0.06831272313029393,0.06139423233455232,-0.02521566760572806,0.056187043576606255,0.0224336659012408,-0.009826268671476363,-0.026360808326799753,0.026345390887246037,-0.005472340688121265
ADAM12,0.015444719625604906,-0.01286901637285528,-0.029595558349652305,0.0313160437299829,-0.0447236242608215,0.0432269791141424,0.025447294757739897,-0.019744074855623437,0.03295887822390143,-0.0053214478108767685,0.02506507756846418,0.05513818449960659,-0.032779245640679765,-0.03803180129133418,0.05496830094886194,-0.06229423715287904
EPO,0.1332111934202086,,-0.015228933198660706,-0.0173172713205994,,,-0.014610206551560218,,,-0.016478487421234658,,-0.07266226168255574,,0.00508475221804425,-0.01250509929801768,
EDN3,0.10841501781854733,0.013295886056161343,-0.01895790507355601,0.002657014046694621,-0.014875236053098524,0.018848414004681107,-0.022645099581908607,-0.018627255820465403,-0.03498374548677521,-0.016648520887709826,,,-0.026890566597359427,0.006683197129297194,0.0009291617223199224,-0.02544014429909058
CCL22,,-0.013662604174504081,,,,,0.05907691959748379,,,,,,-0.0362012322182713,0.03480092011604937,-0.04083350368514928,
CCL2,-0.01611209569243876,-0.0031329199992829035,-0.00522220381122108,-0.04244422682167212,-0.01603319043215399,-0.025728343996811027,0.07825718350870853,-0.02700853359029403,0.07082224360073078,0.024177465040681505,0.0345730776592341,0.04729378380229426,-0.002247754864468425,0.04684206678468962,0.010397386776885016,0.0009355510830513863
DSCAM,0.005392396401876428,-0.03132654021424887,0.02264730682826118,-0.023701645633696488,-0.005408306869858313,0.03555310315128651,-0.03585997312317629,-0.0003596603503994308,0.019978237173309543,-0.023832255454391476,0.0009217242741362302,0.021140425007615704,0.0303870446733734,0.010454822385379741,0.010159351743766353,-0.061835062472830896
ANG,0.049086170611902714,0.07269833681859032,0.016124357333951532,-0.01942849507268506,-0.007799818612244567,0.05268693679147145,-0.03305398116601992,-0.05754368028615608,0.04076132219529194,0.00808758148467734,0.008433175251466701,0.013375156901324068,0.01450216553288058,-0.020355360636088848,0.05199595845447031,0.023570632683897603
FBLN2,0.028582846678166407,0.09156176022175004,0.10258132783595586,0.060915496492603645,0.023709679876097615,-0.0034879113176454666,-0.009872974459544735,-0.01989779010494211,-0.02190367830520491,0.016989779721477034,0.022140039765130664,,-0.050525630352577795,-0.029734426428234907,0.1021703028636458,-0.06780534417640977
VTN,0.04768754150342572,,-0.019582184596676856,-0.017459493954689678,-0.011941364253334431,0.007138269278642098,-0.0005229940194597864,-0.0272423940497763,,-0.013692630935367272,0.02605562358683906,-0.04912508340909957,,-0.022073991865260698,0.07180261369431185,0.029129962442500087
VEGFA,0.033866200319531456,-0.044217916613436076,0.02052271759388626,-0.06119252085204412,-0.020648384181320086,0.003977111112315054,-0.03901799551819119,-0.015129621804475609,-0.03336470216094217,-0.016163057268702683,0.03569198869989412,-0.036074361764995524,0.03885140158438609,0.04593149746718035,-0.04743071767339044,0.09084021111157863
F10,,-0.015594998517221965,,0.09884630776442647,0.04977554461644496,-0.002713278770575579,-0.01601977570667499,-0.02311324299422862,0.00329062194425525,,0.019210934233756097,-0.047864487460670596,-0.03132088346293437,-0.029524877003555956,0.023757210063760567,-0.010281149233737276
SERPINA1,0.012521159720681501,0.015389549740622357,-0.03674162116568273,-0.04455026611941285,-0.04125944160109863,0.06187309915341545,0.03317409585017769,-0.0008641431967667402,-0.0013323548508602024,0.03018983909240605,0.05871622444172285,-0.05799920418289419,0.08955196831882818,0.025809515611554812,0.06032922184695541,-0.007999972266169128
VWF,-0.045020614097195336,-0.0596602426800131,0.040584809705945364,0.037648782010247524,-0.008505451236386935,0.0629707297508715,0.07789997058059953,0.013207678058518194,-0.018538430884655236,0.02299053944107928,-0.018935844822180685,0.016045082003805135,0.03223923793608674,-0.05840051776972252,-0.05128427438321129,-0.111068975074576
GDNF,,,-0.012386929695470412,,0.0011607762377176456,,,,,-0.01647848613794291,,-0.03859862932273682,,-0.023871436232224603,,
VASP,-0.01444442450571607,-0.0008067759626157996,0.030732898451396057,-0.07811009487553558,-0.04449709167171274,0.030147807998467627,0.03258488585300356,0.010867513707106067,0.06295468211031613,0.055157656674675634,0.05994486714002031,0.021607748158819787,0.04136902645259697,0.020489089293073835,-0.008936158614244356,-0.04225386966176191
ADAM15,0.09412793553001123,-0.020416959096604775,0.013169209629834512,-0.12354118845147115,0.017160588170240684,0.0020934901038907575,0.012055957804539531,-0.014569555189798427,0.05905908444386198,0.0561388823293118,0.03807381973317076,0.09325531048261,0.042019696726190894,0.014561573793998984,-0.04359179102508972,0.0008415481133435369
WNT2,-0.04205670431462897,,,-0.014029615358934995,0.05576529026166283,-0.002890746313801157,,-0.023179073594813197,-0.03307199583071189,-0.015421419886521057,,,,-0.02046913115320815,0.03540922229101863,0.062427809234815994
CALCB,-0.04401877736618357,-0.0034411276436034054,,-0.021089268072922746,0.01879414936167478,-0.02018793145889976,,,0.14578430092318367,,,,,-0.012947879825199949,,0.05646398556606356
OLFM2,-0.03081639940247165,-0.032557788099893015,-0.03700012550730648,-0.009018208418220423,0.030396975509368936,0.0012853467407990034,-0.030621609631034014,0.010706039709470348,-0.01975150519750316,0.03648129280323394,0.04651755811872878,0.04644453556489817,0.09139913904763494,0.0014130578190878766,-0.040415176352119164,0.0735483939284587
MFAP2,0.0098397938408589,0.09411188111092533,0.01310074903710943,-0.0014829475428285775,0.02343238388736906,0.018682189120607765,0.004549515608769275,0.01065830677695064,0.12281150457435075,-0.001709065210721562,0.021230224996176245,-0.000735360759082658,-0.023596299559016036,0.004004977836747127,0.06725602786788269,-0.0516388158477987
HLA-C,-0.013757234065095415,-0.030416378984808534,0.021431741529086404,-0.024529402336576737,-0.027138038688422378,0.08162867193667728,0.04244052672957402,0.024731115387844543,0.04891473155354594,-0.040794971400668956,-0.04678450444821052,-0.04593260831405837,0.02704944809154595,-0.07708966809957886,-0.008417458094325599,-0.10750937354536928
THBS1,0.04509135976813283,-0.02238451601132044,0.03267508715122393,0.023268128812843104,-0.014082346407146434,-0.0008362102861906725,0.045985251748718814,-0.00045846467263355585,0.0384930576002466,0.018955789293905317,0.02504990926767528,-0.053176150458695226,-0.009643474591797064,0.03191827804890401,0.037169679739495,-0.01504285567866048
HSPA4,-0.008016872434337569,0.028922182150938974,0.03182035118326998,-0.0015596237845873983,0.020136421673661156,0.0353051563193745,-0.0011172337325853895,0.005634346882146108,-0.009788261966159428,0.03553208421096236,-0.019227646174336005,0.05225958523437918,0.03362805148920051,-0.08079053823008225,-0.020856736341547374,0.005454862747702214
LMAN1,0.009701087630309548,-0.009506073267700482,0.006489730936843761,-0.037308120875126624,-0.00027847133728202726,0.020133981249579123,-0.0040313874769627445,0.02061105548091832,-0.015208081029899075,-0.0016952741803338907,-0.04072075105794065,-0.03685704061071451,0.019450403052265714,0.05461379047299942,0.003749723897734601,0.044707071206041796
LYPD3,,0.038232761814158175,-0.011165529446414824,-0.017459495456932643,-0.01500787940922589,-0.0313172056903308,-0.020455464342018226,-0.0059703932873703585,-0.005714972090922918,,-0.01151208478410678,0.05391991742091885,,-0.02715099342872264,0.05273413860885129,0.04064256341498585
APOE,0.0017056090856728257,-0.04819123035215415,-0.05228171363918835,-0.06113677595876998,-0.04245409998836914,0.017042658397904607,0.06765931763326746,-0.03523804355511177,0.024433231351588477,-0.025272786440323724,-0.06842267354994609,0.14388384510652497,0.042217164495426,-0.0035883216154781765,0.032705846903411,-0.08555950077452804
SOSTDC1,0.07601548215539475,,,0.011532532279641242,-0.015366483157137572,0.025295906489349384,0.0051264099697772144,-0.03427973967065239,0.03669136812440782,0.016491072956577677,,,,0.008643409605773186,0.04546627626838881,0.019316748146909108
ANXA1,-0.007235827575380952,-0.0271543536183522,-0.04134316941110409,0.027607761546417954,-0.03645315245813143,0.022109244109177112,0.00417562058972161,0.001772905358591428,0.04643089770111686,-0.013468411416387554,0.0018956503164661567,-0.05275675148566507,0.023047210089440433,-0.004646864229510369,0.07126087935113645,0.10254131543565516
WNT2B,0.10945836256665385,-0.017739228224731427,0.015472635190805712,-0.025075851387402075,-0.0312773754709819,0.04307623466307768,0.029398901730875324,0.09756273934003422,-0.057215310729136916,0.02476851216249161,-0.0032573214833422496,0.10110372375601612,0.03730490851781583,0.014806895397313436,0.03374044455028359,-0.050582225478888396
AMH,0.07159996155424513,0.059467250949122974,-0.015514981665361121,-0.02168035552822789,-0.021737072541780048,-0.030831648574402296,0.08394774692916761,-0.022978602154761774,,-0.026989447374442956,,0.10012186654877331,-0.029163844629599794,-0.06209270058635318,-0.014745132314843819,0.0017970856557046717
GDF10,-0.0410439944200693,-0.014168543448818488,,0.03778975126341876,-0.025057155422748324,0.02911394372536139,-0.01967578071375632,-0.04741767991807941,-0.0477888628201759,0.014351268881722702,0.19688037419332627,0.07451856087919242,-0.023122142824866177,-0.016055282929988948,0.06104582272989247,-0.002960647594546582
EFNB3,0.03789323668632789,0.07358347451649776,0.012902109269123814,0.016121777268903018,0.051135711264690215,-0.06793291536530899,0.04904651137905132,0.040413563418944205,-0.02042717582071874,0.002812065864944236,0.087643907553629,0.12656737136399007,0.01789625353327939,-0.011905780243697114,0.051824129583601164,0.004826426422284571
LTB,0.011765311062879582,0.010627784864151895,0.11635782029783318,0.005616070121891469,-0.012422780632886899,-0.0330376469667911,-0.025420630555427707,-0.01224623505347093,0.0395445609940797,-0.008867130885105412,-0.009793483925480509,-0.09199690535485126,-0.03320422993909509,-0.025889631998837342,0.06426435588660258,0.026479761930637006
ANGPT2,0.07761068518517046,-0.03225654564903317,0.046587364415154625,-0.0474027796480585,-0.0189533412237737,0.0418562332739272,0.014825816618548966,-0.01808836740962387,0.09676827280819206,0.038215193162062004,0.03412016223508673,0.062453766360620964,0.05562019468799838,0.02079392410403771,-0.02148679276441628,-0.09087984758060237
