,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
BMP5,-0.027980590394548588,-0.042115023642409155,-0.020267084279883035,,-0.07509078173226322,0.0402739518725501
CAMP,,0.0025839251813679007,-0.0017572071984838739,,0.014044124935270188,-0.023401508603836548
HSPA1A,0.03822179774893565,-0.00019176781464102244,-0.003051763543280121,0.051314356915643455,0.004469510769282183,-0.028741582121869495
SEMA3F,0.027543892038317624,0.045784114327353714,0.06619023763257384,-0.08218260183753541,-0.02777144705203217,0.049578859839099494
ARF6,0.0640666162038645,0.04757280255497214,0.03577606346193242,-0.0646739920626821,0.030991181075796043,0.013225801849614329
IL6,0.015873469711047864,0.058217864465242505,-0.006396549104109494,,0.039572436212665756,0.0005319268753082366
CALM1,-0.02805004898714964,-0.01556910690193792,-0.050404442675274067,-0.009984808159931182,-0.07685587184028136,0.004915364766100809
VIP,-0.02487458943705889,,,,,0.19494969885835953
NMB,0.06702163810398712,-0.011308455983712036,-0.10115619405205871,0.04269644281605211,-0.09435914590731705,-0.022659850230521715
CCL26,-0.032932875534265556,0.025683684315503934,0.01644026088799702,-0.008141872950447571,-0.02596095025432198,-0.036174039922717505
FBLN1,-0.04628158825542276,-0.02033279944284517,0.02078500275829325,-0.08506963225043036,-0.05817775812259329,-0.022197950156297837
SAA1,-0.0033914391738317736,0.07248872323885999,0.0837471197256114,-0.028788832208062307,0.29902436844593655,0.027399884284427464
MICB,-0.059299395031914774,-0.014652331912684356,0.13196374647443979,-0.02234488190227265,0.00780066461631596,0.046669986827122735
MMP13,-0.01315627084586379,,,,,
F13A1,0.04274715014654019,0.0662530772762924,0.1002119212891279,-0.05860141134515349,0.2722788692309969,0.037287098868821374
CXCL11,,,,,,-0.007182403928548385
COL5A2,-0.03378353746539495,0.024824949513771587,0.05419837624256647,-0.07498184074769526,0.024014603386850977,-0.002531425881638203
EFNA5,-0.009049533758676172,-0.0004060925073379564,-0.0014855063957188346,-0.006630958471816023,-0.03594748779501245,-0.0006237976029942518
AREG,,-0.05299102710103457,-0.02812790659341733,0.03890503919694889,0.06868323315258403,-0.026090573645445432
EDIL3,0.08251156132394497,-0.04115773602897742,0.008374359487991955,0.08953695739656324,0.007156827652794864,-0.02111436368121119
CD86,0.025176073196557406,-0.01706461306070309,0.022777955576213527,-0.013686958107437008,0.05371168452300776,-0.053446314522820046
AHSG,0.002833358742829819,,-0.03107416189037062,,,
HRAS,-0.00146089205935923,0.04404110280870354,0.018775566371984784,-0.00034365094744120907,-0.03529488278253406,0.0558294747897008
C1QTNF5,,-0.017214494831633474,-0.04602021115489196,-0.0352354409345938,-0.019757263705492502,-0.021684913013165157
RLN1,,-0.02126090408674928,-0.03474068268262744,0.024374166941621707,,
COL4A1,0.013046551916339496,-0.004275032237331305,0.08417463170557105,-0.12141710830022681,-0.012077464934534925,0.020697957645537102
CCL3,-0.0356034779481132,-0.014374890614132102,0.01636897240853528,0.027673684360712693,0.024820575143312134,0.007962757919263729
BGN,0.0038355561294061606,0.045695561725855656,0.07093472136654083,-0.08843468803472807,-0.012079327234066278,0.02718685631761962
RETN,0.08126968792659829,0.014019459677877788,-0.021105818182995614,,-0.03566338998359513,-0.023027362395731207
S100A9,-0.005418359569245536,0.03871132621446083,0.050923012608311585,-0.07506293798027058,0.2042532930384782,-0.031737758934616306
HCRT,-0.028938783900282043,0.059252681086758435,-0.05385830963485738,0.04384288936490233,-0.03106183781492743,0.06860483138997642
FADD,0.08322482903251113,0.00940750404375755,0.04467959210288663,-0.009825665039618611,-0.013931651545381963,0.000601372263880614
ACTR2,-0.013230274325886079,0.04794080597297357,0.024075486038820804,-0.08248520523182745,0.0521513358989984,0.03805052994849528
BMP2,-0.021607397565143856,0.07218284698732863,0.057998916429384595,-0.02681903099735611,0.08599200408238718,-0.05083673381392571
PDYN,,-0.02869121485198579,-0.024901281418434163,,-0.058030621457084916,0.032377508086900056
CD55,-0.017790172759507433,-0.014979670424985417,-0.06906170987528201,-0.028095818772721815,0.056541329690387256,-0.06598994784297982
OSTN,,,,-0.02986800897423178,,0.11328317544432542
PDX1,,-0.018339560148543457,0.006000755744603418,,0.03864232434668765,
CD6,0.0379615329313184,0.0474218401554262,,-0.024780356297454845,-0.05019741079363084,-0.032655225073703886
IL16,0.0005893143322502029,-0.002011629950084725,-0.03531959710386632,0.023418856421568275,0.04300705069817854,0.04877003026018143
LAMA5,-0.060349644504156905,0.06302245199718977,0.12584074059759917,-0.05523684272362967,-0.0020699546422838916,0.023115265609048884
RGMB,-0.019116282934314496,0.0603829059591061,0.056445553301648764,0.048353312204979994,-0.1519441028892018,0.024416896595262447
INSL5,0.001129869508718027,,,,,
IL12A,0.003752983311395074,-0.04602397522044853,-0.025870080373864294,-0.004136241285756822,-0.04643353315329531,-0.04463045821930905
S100A8,-0.006533515618443085,0.06263165895597804,0.0309655320621826,-0.05280209659898524,0.15305010689869167,-0.0641683924528993
TAC3,,-0.03515246185711328,0.05589562339263097,,-0.03571925052403569,0.05230779251698417
MFAP5,-0.02559380976684059,-0.04999310386592545,0.01728519549262409,-0.041232730261605094,0.06328754886609536,-0.01111664952980896
CXCL16,-0.056333481801181,-0.00253346482369151,0.015404208305401824,-0.06043146990220221,0.10910891846832009,-0.04034934280329829
AGRN,0.019079153956243055,-0.03549658450837868,0.007620339629826508,-0.07521992246707833,-0.04501136948011512,0.005352536090876964
COL4A6,-0.028573452729907422,-0.023243281386893806,-0.005242062546973914,-0.0548725683481991,-0.0011458413292414489,0.0517834567563681
FST,0.0037776363505325388,0.047388481552421695,-0.03478275932883535,-0.07778980060334816,0.2020165254052559,0.052325085881333784
MEGF10,0.05201155869284153,0.00427661797787238,0.027170822562208995,-0.037782608891638016,-0.049554690058227116,0.06675888892495878
C1QB,0.08118145650548843,0.012292972217825592,-0.061901921359855804,-0.1279057349294157,0.128703760689098,0.0819760605807287
HLA-B,0.03608709478016711,0.09699473728111592,0.11808468237219168,-0.11451130629837404,0.21861691307350142,-0.0069248605546508805
PDGFA,-0.10114018756493047,0.01592410346439026,0.11450762549006446,0.025745909376194365,-0.059548790855760356,0.09948938036535745
LAMA3,,,-0.027350401076406176,0.041358531454663186,-0.0026546206939997287,-0.007902616866876284
DKK1,0.09926689642406036,0.04412536976572851,0.00751992734380429,-0.030324623425690738,0.09052816728433213,0.035813911115683675
INHBA,-0.03893396936970499,0.08904328361930104,0.043765727276481946,-0.011001282725544988,0.08397284392930097,0.020464202053302794
IL7,0.08342973277825062,-0.028698871690750527,0.03131183587580064,-0.031657459820444656,-0.03614436114043475,-0.020104736385611294
FABP5,-0.02771237497820274,-0.03499372410064726,-0.009486908590291627,-0.11215996695851733,-0.22201087198871314,0.006209626790336496
CCL4,0.027553440841194377,0.004524246050020942,0.0348543539655327,-0.09962750070312901,0.07916957649806773,-0.021431771171350783
FBN1,-0.06562998025204365,-0.02727074549716552,0.12763730527134617,-0.02822835565804684,0.03521102174767474,-0.04696132255321047
TCTN1,0.01979674303394501,0.03252586050694711,-0.008071720124072259,-0.014404735826800479,-0.01642510242711921,0.07349623872934408
NCR3LG1,,-0.006551466318981099,0.021821574204132548,-0.03165747662945328,0.021859640208578807,0.0024348639102408196
BMP7,0.06271951973926251,0.0865430715270086,0.11142202601604033,0.10957462489825345,0.13601833448326098,0.042344112145987045
NLGN2,-0.05447815658585964,0.012090370844771863,0.025317087825037336,-0.007454907711109385,-0.019345728374662526,0.0439106272678276
CCL25,-0.026980652269344995,-0.019427989442952206,-0.01908956605788097,,-0.01792140100108527,-0.02167317044063815
NPNT,0.05058661615788081,-0.0026891909959141378,-0.04227813112949136,-0.034576495729278955,-0.14598384802532705,0.025218521727754597
KITLG,-0.0011280594779882322,0.04830262686531093,0.005447383291009205,-0.05297639641638612,-0.028200329901130732,0.01453602157298982
MADCAM1,-0.030506114090474552,-0.025601617374584232,-0.03211242333982444,0.04181803327745146,-0.0038746708999123094,-0.034313085765882774
F12,0.00014946166346433285,0.011456393588487346,0.03617621993192679,0.025500562406000505,-0.023503115682229778,0.0022654127648499287
S100B,0.057957051245884274,-0.040841820777422766,-0.035763871675411674,0.07701677580539013,0.07026022830533837,0.05783252456461139
IL27,-0.024874576423208297,,0.047987486324360895,,-0.0404222433977644,0.009842713565904876
CD99,-0.06508243707354486,0.010578623578258268,0.03130439617549727,-0.10657973445284408,0.05426559096661658,0.04692154732002722
PDGFB,-0.029153132010557407,0.05152015148273204,0.13737514014658167,-0.0725176568977807,-0.06731594816330086,0.02130976226144837
CLEC2D,0.027540731682680328,0.02032432203964069,0.03931764336607286,-0.02965624756620509,-0.03454218386208088,-0.07571260123082876
F8,-0.04873990011187511,-0.026926127079419833,0.003737271337961864,0.00846088927801501,0.003387709331901897,0.023442240206847
C3,0.020029935569959658,0.03734624883260248,-0.04793571973880924,-0.09791159067265838,0.10089435204305904,0.030620076645883208
DLK2,-0.02298795854861384,0.0018701960972115077,-0.03562577939396872,-0.003349170098428056,-0.09631302503754251,-0.03404221214305269
TSLP,-0.03314858670667405,-0.008135609558765274,-0.003282551771717515,-0.05637249783985136,-0.02841158555209049,-0.04299981166750141
OSM,-0.025219214589556435,0.04305172356848245,0.032304846439304626,0.04896353361806604,0.10888557395606192,0.003994908198950205
SLPI,0.0020895906452399107,0.0002772082043290403,0.007812852714875128,-0.056767749594268516,0.2858509128576045,-0.013388801408965848
AFDN,0.02827388086044868,-0.04755194065598168,-0.0065303218569355915,0.002541663622374514,-0.09933706788118031,-0.058686202980600295
KISS1,,-0.029161642288802116,-0.03072083658011756,,0.051826659920413916,
ULBP2,0.02459973410109411,0.012593362042311188,0.06141104651952276,-0.04735063350296277,-0.018810435706795893,-0.05718847917050598
ICAM4,,,0.018523419781814116,,,-0.020026158135428015
ANGPTL1,-0.025946715786567626,-0.03465982970604951,-0.05218188685952183,-0.031133431262470833,-0.0008650753146648799,0.08029863013624683
LTBP1,0.01998381421454165,0.02199168769511807,-0.008443394314571862,0.024423380032986736,-0.02567540544131547,0.021487689837775457
NTN4,-0.029307255068757882,-0.01853020612531895,-0.0017165032371212867,0.00856085322487894,-0.04366075750105893,0.018514361713506827
APP,-0.029614282486857556,0.05183786582028146,0.0791855638553086,-1.704577521996046e-05,-0.1413600951760218,0.04733744083644432
RIMS2,-0.03642106758488967,0.028190987602785447,-0.07160536328364255,-0.009850260226185866,-0.04751685465496367,0.018295048085500726
WNT7A,0.0880943012070741,0.030105736151454884,0.03356147848810848,-0.034540289015405325,0.038078832703463274,0.14794234174546622
GAST,,,-0.00424682027036432,0.128855081213291,,-0.027866726825214294
GPI,-0.0891535331503724,0.01594490376138068,0.08255883233175348,0.03786988903830594,0.1242627985853337,-0.037410156239393054
IL1B,0.04480263854518116,0.015021741016126876,0.07465102942229893,0.0017491219374461816,-0.023042767817921656,-0.0028233151359629534
SFTPA2,,-0.020727112961105396,-0.02654691784457809,,0.00788208980979851,-0.01704631056217796
HAS2,0.010576068092928352,0.026437393456535615,0.10772026006588556,-0.019478199750693714,0.04488332353389512,0.02219613818519262
IL11,-0.008360999814374626,0.030308399686786554,0.07523395137236014,-0.03840498386266273,-0.017093303857497952,-0.0425641310144416
SEMA4B,-0.011168525478434443,0.13558016696377848,0.08376937215568896,0.04331405346125285,0.06826869502241804,0.017069717324441343
FGF12,0.07665769615148697,-0.011608861839369473,-0.025431050843533087,-0.0008720879852741225,0.03188116294128545,0.015976256055574276
CP,0.05314628437623784,0.002250404619970583,0.06767811104569957,0.08261450562914766,0.14003684861182336,-0.028326234163245916
NLGN3,-0.05222786441319347,-0.008577072965273857,0.009727122290208305,-0.029949157104177927,-0.08063147260666888,0.09186537379188359
GZMB,,0.10715800541603335,0.08940593251644816,,0.15170939710414028,0.04878553259242573
PROC,-0.051486604863984646,-0.029359081205925227,-0.007022189344702905,-0.05413018994938434,-0.060923882641212776,0.01379828635042094
TNFSF11,-0.02830697259015266,-0.01961887750342299,0.09733892291049202,,,-0.0177748735582552
AGT,0.00934707086494611,0.09191955832044353,0.17657411699094688,0.07408747392553142,0.11042746008496966,0.1283622384274635
PTHLH,-0.05370267410909571,0.04632663609634845,-0.014013320909064032,0.021661635227559945,0.008443780045650474,-0.020556522836586506
COL1A1,0.0027371743185532916,0.07786988710738578,0.1317449347633985,-0.08296074928890712,0.09769903004813776,0.015483994727805742
LAMB2,-0.006181695143566844,0.051684904956272947,0.04667799084707538,-0.043737467380725634,-0.00229221641382567,0.005402300558954505
DSC2,0.060842929638039576,-0.005564306597405824,-0.004023226652518052,0.017415747179983093,0.010353560206689347,0.09472051366259168
WNT5B,-0.03481629911207706,0.02700106071629551,0.04752652472056188,0.00944977974748886,0.007956134362127488,0.09409460992132236
LEFTY1,-0.0266399834642912,-0.017846112799895113,-0.023517420453850617,-0.008821050322536238,-0.058646924616516515,-0.027220553424240884
FGL1,,-0.028763174434692874,-0.043049483275999015,0.004983052645345138,-0.06081733538867179,0.045668052054033854
CXCL5,0.11172045698194213,0.10533976520193873,0.11644583071631605,-0.001515198311529282,0.10286070876425031,-0.01410789204284856
S100A1,0.07743374741731139,-0.09008062958501896,-0.017421124340437716,0.1414284842874397,0.12539728030929553,0.03424139616906958
C4BPA,-0.02413603376386024,,,,,
NPTX1,-0.060558477674752725,0.06002993177275845,-0.029316254492537722,0.09773424567500087,-0.06339579157324085,0.0066446157353255335
TGS1,-0.06712812672225232,0.011343802767898403,0.0001131688184947947,0.010282345738651085,-0.026071092570317814,0.05349932851790124
SST,,-0.026755420372758448,-0.005170746428148299,0.005672058428391612,0.04952545119594922,-0.017352355144303912
IL34,-0.02805073576254224,0.0005716151326188579,0.026500744423025656,-0.029481432138610618,0.24879056648500608,0.04688005350723239
DHH,-0.02594672831667485,0.03374865515862773,-0.020873851690077144,-0.013550270322824014,0.16238848457628263,
XCL2,,,,,,-0.02023864256564417
TF,0.06425784970720144,-0.027851013023913344,-0.03586897672714669,0.12987257907136784,-0.033969939282407415,0.018763570838445535
IL33,0.019467706888582254,-0.00424719133239929,0.043599837476297996,0.045823576380955425,0.020588705400919196,0.04069564784353222
RBP4,-0.02830698419207608,-0.03380245837064266,-0.0002627201971925917,0.08125471364968058,0.03185734297000874,0.0050311947431280184
CCL19,,,,,,-0.026057537821448224
CCL20,,0.07241724733994481,0.07812304953255311,-0.03377019995378501,0.05219535414390916,-0.05760126267072141
NAMPT,0.029303562615924456,0.0779590042981457,0.10390703544530838,-0.017854985843784567,0.07677335597498525,-0.018433558344982476
