,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
GNRH1,0.030419444707012848,0.0048254418869410265,0.03877710155816626,0.008167426692014743,-0.03973438185631485,-0.021565092910088752,0.0009910486460549348,-0.03252429182062293,-0.011071325420728991,-0.049586603010751656,0.04534836877950458,0.04877536283364965,0.020709014947999486,-0.00457943506864193,-0.01965169848478229,0.01999813875240902,0.07912814765113045
FGF8,,,,,,-0.011167929027944098,,,,,,,,0.0829449570533064,-0.02491366269712366,,
RIMS1,0.03169878593072196,0.016927061051335086,-0.028867398052122305,0.06872672062472063,0.07261783269084346,0.07731631376474316,0.1408105246355456,-0.008602148626505617,-0.01472482297696644,,0.037598147941692465,,-0.022757705585010748,0.01056139484803492,0.01758657930611751,-0.0013583115375839572,0.03890622740515419
FGF14,0.008720299655730155,0.03490177736202052,-0.019804460861072362,-0.034086253963022776,0.10737951228033185,0.11342882258607151,0.030346485778278438,0.03336153604383375,-0.016906177834212936,,-0.004858484481839081,-0.024024236308988527,-0.03671710022396769,-0.017947030715003125,0.02634212052069804,-0.011136163532815612,-0.026702754924046262
IGF1,0.08498726406999316,-0.05424187681011203,-0.021909617678443842,0.008621446820902857,0.11916682132229527,0.02488072874598743,0.0568615581895432,0.1038933266071272,0.034684057956325294,0.03956450058878644,0.01617621761036428,0.11972381915796547,0.004910173948403612,-0.028227096461551224,0.06907685703831233,-0.027273249324409044,-0.03808707756197144
TNFSF10,-0.041882553806624846,-0.02702597800922243,0.01370890224452045,0.07289447847476825,0.13243508228679632,-0.0034010482808571768,-0.00519033512903265,-0.04431336691118683,0.014158273145552184,-0.00799522215354898,0.03761342352087235,0.07817852444895211,0.005935409177878891,-0.04555815049516467,0.07449684273128473,0.05955016265845781,0.027787122940552907
GDF5,0.07556484373857104,-0.02896226203652756,,,0.10153283442702,0.014032931148177408,-0.01546496220564082,,-0.02611489611692208,0.09783801974549992,,,,0.011915804870887238,-0.0275463731181528,-0.015164014925600967,-0.037121894548810014
CHAD,,,,,-0.018910309877539475,0.01377678729652855,,,0.004957722493871144,,,,,-0.009786377775502599,-0.013422506877093765,,
RGMA,-0.020995486728476793,0.02281189210855807,-0.008457349075319346,-0.03384235916671766,-0.054017897516409535,-0.011282303961045594,-0.06772286467999164,0.04841568466403505,0.018354682740838662,-0.011867400811159381,0.0032008133547825955,0.026188752094113768,0.04155968951207081,-0.023718288024713884,0.11618642921854541,-0.012886624959864234,0.017534898402441688
CLEC3A,,,,,,,,,-0.017765384591349118,,,,,,,,
WNT16,-0.037286791641764024,0.06301194156016333,-0.01669818715099746,0.0759611394740694,0.03823449620500603,0.04139165364796125,0.003213988966100014,-0.005895845967148508,0.05939654270167921,-0.024571127045009827,,,,,,0.03502972586769557,0.14340482318225703
CX3CL1,0.0005229297738325138,0.013461980298122515,0.007899890317487796,-0.026204727264450393,-0.01870791353345056,0.08453225895760332,-0.021637889175162073,0.03875596999717101,0.020971319903475803,0.05199507469360975,0.004200120916118417,0.022318332276001437,0.06379749589970767,0.021256554698571406,0.022066692837775286,0.02102353034499711,-0.09220818055275919
FGF1,-0.008043725765455706,-0.03944953759377924,-0.03531538071451131,0.005771247315756693,0.08540233058852002,-0.0884887061551693,-0.024853750456666764,-0.006527942000958992,0.023428742000131737,-0.029049795167710748,0.015956981364964685,0.04782815061743599,0.056360494147586614,-0.03124282818117482,0.04830689771162173,-0.012608987773118465,0.03738297411351403
ALOX5AP,-0.044968932942433065,-0.06708784553750857,-0.026017795759211714,0.028445170810457335,-0.059674445395123794,0.02350379774977737,-0.09697741716484612,0.05311970777650267,-0.03019289817235728,0.04032760379965192,0.049771861532242265,-0.09531490488687566,0.09372921940514355,0.05801725771384224,-0.06946387672761709,0.014243454755201133,0.030812144248309643
IL1RN,0.08457280567890396,-0.04768938028852886,-0.016872515901043626,-0.0017375338802120613,-0.01909774822783678,0.021854757113811307,-0.024934581787675617,-0.0035485685099836024,,-0.06252888230252147,,-0.046334388763326455,0.07212705107641663,0.020164901612320908,-0.04503881133048544,-0.013189545220440572,-0.0076558373736341605
PCSK9,,,,,,,,,,0.018430330261443705,,,,-0.0159739548253632,0.06445748903315433,,
NPW,0.07712967260777749,,,0.03733279150254289,0.06186130421410212,0.004636765462344259,,0.025694944116294274,,-0.027203674768228676,-0.03695425921057122,0.002173128404226834,0.04587066929912497,0.036546404045920584,-0.0013255044696450196,-0.021367621232685888,0.01362291573721472
CXCL9,0.07397036962418416,0.01290688807930172,0.04938249262256767,0.012909604518086728,0.032373696304348554,,0.030948367148326213,0.059280081549576716,-0.014895077973360276,0.043573483319042344,-0.045848516589070756,,-0.05473746363716998,,,0.11032681615707635,0.07193120320000908
ANGPTL4,-0.10346568910444351,-0.03486855020808334,-0.007261883576054166,-0.07318290491641793,-0.0872233410434874,-0.003682491616890281,0.03386635230935119,0.021117126846560804,-0.04404919799209478,-0.09811434282854976,0.04306342083082637,-0.09735424723647562,-0.0291628023940351,0.005732878328631671,-0.11142308962089997,0.08825831549782016,-0.05386538094990261
CCL11,,,,,,,,,,0.002258091933461627,,,,,,,
UCN2,,,,-0.014030877243353803,,,0.015157901471802066,-0.025586409162902796,,-0.01831000651127695,,0.015808275953164343,,0.09940738827240775,-0.02101650775078461,,
OBP2A,,,,,,,,,,-0.02194243821854429,0.09815116795360918,0.0334248252189489,,,,0.023605074154568993,
COL4A3,0.03229651193259812,-0.001226977347935591,0.019531358274138426,-0.05128648595525543,-0.08619922385984449,,,-0.016903562827170683,-0.03757008015724185,,,,,,-0.015143945150191514,-0.031040637416778264,-0.02769839395630723
NRG3,0.029999640587373994,0.03844999440867564,0.028055154351554784,0.027350586931316766,0.14164297742953597,0.11861250408557805,0.1471639243147936,-0.012316483412173299,0.020855963544384123,,0.02316865076224288,,0.04765443695348573,-0.008572681462744548,0.06483354182759722,0.029816529752926264,0.08078010497243601
IL23A,-0.027370899137268426,-0.030948795165305,-0.02227356643343719,-0.022074696460204657,-0.015367312277748936,,0.0361130389585078,,,,-0.03195347561820005,0.07016881132835924,0.014426058152089721,-0.015973949252978317,0.11044599976148266,0.03249658796418998,-0.013757848444116249
COLQ,0.022838025747421893,0.04168325983745311,9.031169586899525e-05,-0.035263130780674015,0.039205862645208464,0.12810773931137143,0.012224272077228794,-0.030368794593717073,-0.021101373791798522,0.05852848812313183,0.03438971363277203,0.130146216386728,0.02746288573541413,-0.04792785525801082,0.1060647134427573,-0.0012601118062281565,-0.010797509507202074
SCGB1A1,,,0.0022572691085794958,,,,,,,,,,,,0.010655580125466097,,
TNFSF12,0.017938432180903623,0.023575989634518967,-0.0055548230726288565,0.016583248383228513,-0.013359576496717639,0.0365473149137409,-0.04101862199670941,-0.009839687028116379,0.03349671126008751,-0.007443640649888813,-0.001226059374304392,0.06800061295651684,-0.06099954193730879,-0.023645919489984235,0.051355873466246,0.017731121419136017,0.09644095687698925
DKK2,-0.03615453734467761,-0.02135502653568072,-0.01988431314821586,0.005941865138182865,0.09969246092790074,0.0024130377282479045,0.017329840129869416,0.03203477333145271,0.06427141717083702,0.07870459051445568,,,,-0.018856138051524463,,0.04036657716683914,-0.039170036242893225
FYN,-0.04376022670838598,-0.00016463009347302733,0.06571160952954877,0.00266251223942239,0.02256644839829387,-0.028858657773692266,-0.053475370537859314,-0.05273381635840378,-0.05357365554909758,0.05096237674428805,0.007108240960751387,0.1291584666068892,-0.014314805429409256,-0.021216447341262823,0.07477172498785761,0.04961300317534529,0.042808765429980355
ACE,0.12445389879408435,-0.014452026654520084,0.011964631341006768,0.02155439372733754,0.05279804151286374,0.017949663743334128,0.03351157138381645,-0.0063673234587082,0.01414752338863035,0.04225666586984742,-0.03715214859963232,0.11551166369547902,0.11725464373956287,0.027657681468734378,0.08124704708541501,0.04685769529626954,0.018416122162776126
IL18,-0.08152993143514257,-0.07357107004314596,-0.01964063015165514,0.02692081554071093,0.04556508785039926,-0.04996661018790043,-0.037187787411299016,0.02279737621649238,-0.010164606188114923,0.01538946328530517,0.017075507140979645,0.17770584322437566,0.00924061540209505,0.00992801853096656,0.0675333529092309,-0.0033387876742369434,-0.02744611840449183
PPBP,,,,,-0.01979525680401903,,,,,-0.020506093094031598,,,,-0.01955856466940072,-0.022654523389786144,,-0.025897467551218637
CCL27,-0.05172947981784128,-0.020526713522129772,,-0.014945290092392871,-0.0036160320606437907,,-0.05650921596660748,-0.020202057373259027,0.01253383341354405,,-0.03195347477931505,0.06717059409597076,-0.021626169326076507,0.016684774983076224,0.023694711772428968,0.024669381699373147,0.05891601631406969
SERPING1,-0.05546364415638995,-0.017668834131417697,-0.0301001337324134,-0.0244337496426255,0.04311342023333734,-0.04130706034190913,-0.06235033709037537,0.04791232056127259,-0.0008424030191075577,0.02597128980810507,0.012361808559185304,0.0005368718945099776,-0.013040812320589701,-0.00020561795463930964,0.029399910004627553,0.10520530313991147,-0.029295341085846086
AZGP1,-0.020664655186746685,-0.0008393792294006949,0.07872751422893244,-0.03597390294639621,-0.10642767072688422,-0.032982693026532756,0.0979167391849646,0.05284770442420303,-0.002682230930037352,,0.017456290782013224,-0.018968616060273488,,-0.02621453411999774,-0.023102544784272348,0.04159366954083692,-0.004970174330482146
INHA,-0.05172947059043565,0.04263278345153545,0.02637557985011689,-0.01822840243117541,0.047460938466122364,0.09030071723938789,-0.01775892315208825,-0.052054784413746065,-0.02852059332396724,-0.0377331516546883,,0.03488583549877121,-0.00012113159296943358,-0.0011950731884803629,0.0289396771558122,0.01927335639818001,-0.028122595760057365
SEMA3G,0.10892894334909495,-0.03217212503394551,0.013203611465765422,0.051681242420168805,-0.03420089072745236,0.02653658299620392,0.04338025062772617,-0.007579617509133285,0.008664141562370907,0.007406328170697728,-0.024398397684518066,0.150230004215059,0.1376478715151108,,,-0.029339421129431477,-0.0018443812700188118
COL6A1,-0.06843567936108685,-0.038734525614686585,-0.006067202231322823,-0.013890173362486864,-0.09160020528442368,0.045723854250317685,-0.11242215428932224,-0.10116678173533969,-0.020588151465561637,-0.10309552184785556,-0.012274945400663623,-0.01003842522782404,0.02733478500934207,0.08307081687627653,-0.04075088259179489,0.024108947237293375,-0.04590757475266898
FGF17,0.024343590397426666,0.014508869454563653,-0.01858245676109697,-0.015005004201702987,0.028008797451505026,-0.022997998227665017,-0.01828155535862231,-0.03852163122558585,-0.03615267208626507,-0.023295250148968976,,,,-0.029108876697671343,-0.040482978681235106,-0.018281485765970013,-0.01365751744192743
TNFSF8,-0.018054988897759448,,0.023508048525632385,-0.017898438518459066,-0.01979525167296808,,-0.02451509560488902,-0.017185602581848574,,,-0.03907473031275419,0.10252162237055049,,-0.021222514898202198,-0.020963662208195923,0.04825947918051879,-0.029162654898371394
FGF20,,-0.005014023039833346,-0.03064533538702073,-0.017431743815811578,0.059061507731010925,-0.0016560850996995152,0.0045795602144318446,-0.030509042099404856,-0.037149721410932306,,-0.027573040230631233,,-0.0033496545046997625,0.03484815891025111,0.09843374387837256,0.020160810462010025,0.07257348613994706
ICAM3,0.02659313134195244,-0.016674804123375533,0.006421270452090954,0.031350668930896886,0.024322138872684997,-0.03767980986787006,-0.018358916985997203,-0.017921410798837946,-0.0060975431574330245,0.034800108786917305,0.1002555709274154,-0.007097968798523367,-0.014465956446076872,-0.008168494498687666,0.004450403863114612,0.03704546461003257,0.027062826964668947
LAMA4,-0.0038642922974098785,0.02359971329990895,0.00869094854273936,0.026005191123562324,-0.02785630641159335,0.03758397235647618,-0.07798403673132688,-0.01203582152166073,0.021207266392300188,0.0558124598340391,-0.02724709013608916,0.1658403129194886,0.022031217615339826,0.03196921072144321,0.02535641152953844,0.029451581396752913,-0.03301513234658492
INHBE,-0.028398277603850112,,,,,,,,,-0.02697471112195732,,,,,,,
DLL4,-0.039653383317499055,0.03838158856741191,-0.023779057810102432,0.013707808965756792,0.11367665955897849,0.004972937570413482,0.020828270140992432,-0.04166799409237253,-0.025921350761450624,0.028315883318260817,-0.06606282187462188,0.1464761335617516,0.1109064101147095,0.02551154458641852,0.05000033667085392,0.1098779574292222,0.011438813270447094
SEMA3A,0.043560566197602464,0.00815654651550269,-0.030966172384845312,0.0419783869001669,0.05098790439961504,0.005471328438648363,0.029950844443011274,-0.0010803462703115616,0.007065609688030127,-0.00332418758010078,0.12773591572135018,0.014691724530145927,,0.018604829218904783,-0.033080844454613734,-0.024225751320422442,0.007748308959424362
RLN2,,,-0.01766427473659028,-0.01806297421976562,0.044727530579049615,-0.046084224914294314,-0.036483696873858794,-0.02838924685216586,0.051318610618211226,,,-0.02517014750572497,,-0.014675317505766818,,-0.0017258502643589465,-0.025361808300783585
C5,0.05745147140639295,0.011948654157595308,-0.03382926594788905,-0.010299442257761858,-0.061661051800720706,0.04850747302347447,-0.010786852495808727,-0.03585637436573248,0.047899981908872395,0.07039492007419966,0.028902224168682475,0.10851180341796583,0.000356148381552212,0.06306239810680903,0.04675691200045187,0.02662676518615803,0.025166060472110768
COMP,,,,,,,,,,0.00554345373916968,,,,,,0.13552622466442515,
EDN2,-0.024418339558843104,-0.02319193277767559,,,0.0038809825111989454,,-0.0008276611437923625,-0.02556013043391713,,-0.021378843569911894,,,,,,,
C1QA,0.05492486342780892,-0.008030219647944294,0.010128871721739222,0.02642669934237441,-0.010227124970260279,-0.07100023787614639,-0.0757407114637599,0.023283935093857712,0.0017532407920945903,0.07104994014582412,-0.021551004063269076,-0.012326733163094163,0.042223301128819286,0.0021035267983618273,0.03227342961414184,-0.01529943684681693,0.06263550527139033
UTS2B,-0.019415915038767467,-0.02481798242565055,-0.02009355521004846,-0.018062974115991753,-0.021711715606850965,0.008344062111260809,,-0.024539451038780285,0.06364288276972485,,,,0.04564149793202288,,,0.12880793834182874,
COL9A3,0.0360175258070729,0.02767986421553121,-0.034830538008416824,-0.013197898645326342,0.01396117743582899,-0.0318148135528774,-0.08746515475125281,-0.0993354270501067,0.042426217930489674,0.043408479688451816,0.03804855476550931,0.12587293271746466,-0.0581792047780041,0.014771095639072048,0.08256395191464037,-0.023316418180497327,0.02088232092529691
DLK1,,,,0.14640440084262615,0.10634125824510943,-0.028672105162156653,,0.0523757697086041,,0.035028994140144605,0.05827725294898486,-0.1464208341735372,,,,,-0.01879139525433675
HGF,0.13110557019417884,0.03219355166714019,-0.013925093472364876,-0.03322367611248377,0.01956415337379483,0.05499312610115244,0.05122952632109884,0.022749436998085158,-0.01725986638773997,-0.004117401100850335,0.005565964153242059,0.08513411445330012,0.058723488297694554,0.0351024749943942,0.058633214813062,0.11822888291935325,0.07630071951787057
GIP,,,,,,,,,,-0.028323171342244585,,,,,,,
P4HB,0.030281792803841533,-0.04187446586816308,-0.041485586833959656,-0.07282658841980455,-0.14274763872796203,0.009124169794820988,-0.06575391362156677,-0.06903740209075714,-0.015233194311521212,-0.07075270406860233,-0.020067638168958624,0.04837728386091873,0.12434953581821853,0.06477728227746316,-0.07929942183026874,-0.019050354458740638,-0.0666833632202701
ADCYAP1,,0.0439807505051141,-0.024961821696429503,0.08387763081009487,0.06688659325767829,0.09482511432858497,0.06210545715190238,0.024308516058662608,-0.002525947185510453,,-0.03383459976132907,,0.01798568643576868,0.12503502017920962,0.018101834018753742,-0.03232296182057104,-0.03281084398164787
GREM1,0.0412079561660659,-0.021217777549389468,0.03152264666898941,-0.015612072491099352,0.05161664390151045,-0.05175755196710507,-0.02275358408797878,-0.024340067597837446,0.021467212667267237,-0.05813241045930984,0.03206161437662298,0.056723987133362574,0.07393143239622586,-0.03346113386837095,0.017939449475736457,0.04260489377540481,0.006637726978073667
EGF,-0.026398741993983763,-0.01260647836759723,-0.00014234699037187057,-0.010580378931031288,-0.02232192153907083,0.002411248274175414,-0.023454480036166434,-0.004352549850507568,0.01401992890831053,-0.02788025847485407,-0.003838199078875157,-0.06051896377454403,0.04817970000970635,0.030039019089153688,-0.01827203318740198,-0.0014386263334454118,0.1468277030929005
VEGFB,-0.04375488712827252,-0.014512460430367385,-0.015802069803371406,-0.011955629148260425,-0.07998116979708698,0.0035273119861382353,-0.07412005537770444,-0.05740270288703427,0.04329152965415745,-0.07311158971504395,-0.09711514086268862,-0.018695139392795372,0.05094628169045166,-0.0193996928622924,-0.03301989767536795,-0.01785940519977224,-0.08446358260312567
FARP2,-0.013051006111651626,0.07006609778230001,-0.0045296037931871445,0.024052827329804443,-0.002837412422475674,0.07302127921773412,-0.020899302899068134,-0.05151357928920834,-0.04262037344666357,0.04875972338639071,-0.008583355192162887,0.061911074443755106,0.025961226540308333,-0.016016367533940493,-0.0011923849131739994,0.031750281386424974,0.015700288339550672
BMP3,,,,,,0.03699102418402607,,,0.07992576700600924,,,,,,,,
IHH,,,,,,,,,-0.01073280385340499,,,,,-0.019210278511164868,-0.0222888514001906,,
LAMA2,-0.00184052231472833,0.04457606432291989,-0.043175499951535266,0.052985851740942114,0.01857157211628,0.061552126747442384,-0.017088714999315708,-2.0662649233955516e-05,-0.009851701239443855,0.006627498482937401,0.03941368644266102,0.09365599697198643,0.03794708877651206,0.05471950750239485,0.10851699772299069,-0.002377029901702614,0.011509284243806896
SERPINC1,,,,,,,,0.060107653693820005,,,,,,,-0.018272034640982506,,
NRG1,-0.033598775985676,0.041300135887813505,0.04114627026451929,-0.031589309103101475,-0.03107030038372985,-0.03866223399827093,0.045385614280642486,-0.004146759232420894,0.013367424749931996,0.0032557284844711098,-0.028497800146472782,-0.06124680785304275,0.06885808747218645,0.028115323696663273,0.0007785478775031629,0.07291841474179625,-0.011845075359943578
SPINK1,-0.04556228210439473,-0.03811310660096606,,-0.03575455213616418,0.04028049258206212,,,,,-0.0363421447447722,,,,-0.015528857780242749,-0.03368279721562967,-4.7793394083998596e-05,-0.007682634668280174
EFEMP2,-0.052545191906448845,0.035435410399406536,-0.026204583631284233,0.0077241851344052636,-0.07844592004506634,-0.012408183897459747,-0.10118790340292112,-0.04258039497211522,-0.01572905955218998,-0.07698837520528069,-0.07521615262216805,-0.03989320463811273,0.00656093778898336,0.04890491460147679,-0.05706523173753192,-0.008268645878583168,-0.004291807024334658
SELPLG,-0.05581097249619085,-0.016796417870943985,0.00023901632925235624,0.025424185472578735,0.11504131783784753,0.0383249801791158,-0.08810731133846039,0.025499688307810065,0.010130659903985841,-0.033763579320225424,0.004937100365652574,0.12002124518764593,0.11337406949629712,-0.03571284414644105,0.04407824123952117,0.02301568824669648,0.09328363286448291
GDF6,-0.02276815715472631,-0.02056815159213933,,-0.006017151609101402,,-0.010549778034521057,-0.027906399972026995,,,,,,,0.023512327199836296,-0.022263412272115445,,
HLA-E,0.1319672003044061,-0.02280014922679722,-0.047137178135598895,0.05267221372201653,0.003441836444317527,-0.11167969227345859,-0.0827488346197451,0.10490997638970913,0.015918933990500775,0.020239528364718633,-0.09611792757405102,0.09079000464506021,0.016800651101685927,0.035315747640201046,-0.011031116869797604,0.01386040444549946,-0.008757083986813786
PTN,-0.0442272045440194,0.018076554553582636,0.061525504417358934,-0.01337754191609306,-0.026411079092377544,-0.010220280974364306,-0.08907830857506083,-0.10481123125896362,-0.031187956208866916,-0.02057615628931507,0.06215914168596824,0.007771030909889566,-0.025095281350243182,0.05786213417473304,0.00986609117154778,-0.021708621894282836,0.034287488426570124
CD274,0.05912904706347804,-0.03852374223985789,0.007425078045727482,0.008837567527633452,0.0906042225985558,-0.003100311342189359,-0.024890373152669842,-0.010158332406696127,0.02132610222148907,-0.02799448134392483,0.043349449919521964,0.049756300561573784,0.003273440945277516,-0.0011629915483007934,0.0034177566725642605,0.1175876271085252,0.0341024625704353
FGF10,,,,,,,,,0.000906565292211395,,,0.16003921727920786,,,,,
CD14,0.052765523511165646,-0.03976825884507295,0.026055923844839173,-0.015760222499212884,-0.09910068920719127,-0.050614578256242555,-0.08075234095349597,0.004956453604571934,0.0232985855956243,0.00947004854572706,-0.0031914202648031906,-0.10299000769794987,0.0110006863206466,0.022187951630497218,0.0555695241947898,-0.02604130576681881,-0.03439522315945962
SFTPD,-0.02468369100717002,0.011998890266014826,-0.01597459098688053,,0.05994171819220575,0.00907624201172641,,0.03337774651762422,-0.002828901183540223,,-0.03659076365510382,-0.04341655229130806,-0.024506193954360496,0.08651353858473197,0.12536522445751982,0.05004600522042541,0.05452908981846619
SLIT1,0.007910775312160891,0.0475658679945091,0.027976508955761068,-0.0012924644820133393,0.0202555667579352,0.04957219863601383,-0.004831245499794525,0.05619257652268608,0.0185615448422208,0.03687156030703226,0.022955606305059908,0.016291599764459274,-0.05928239418766622,-0.04814508606939667,0.02961701870859039,-0.017389275690824886,0.05233951655694451
LPA,,,,,,0.011685561915628327,,,,,,,,,,,
CNTF,,,,-0.014237727878347718,0.15039035277267038,,-0.014431861436614339,-0.02238023985687916,-0.021019283279734773,,,,,,,,
BST1,-0.03875623593569957,-0.009999478880960158,0.002855514645699771,0.03641314382080768,-0.01925937768684822,-0.0014747381618644385,-0.04736794125293025,0.031108069148199708,-0.02410673135759767,-0.02771044044373918,0.05286073375297568,0.15794054612950156,0.06154539340183868,0.013557907183307691,0.08862803756963074,-0.005413382626683707,-0.017702124909063012
AGTRAP,-0.041485873062579046,0.007906719900309968,0.02030072813768484,0.04021152835988616,-0.00109686848004175,0.016962139294751655,-0.06902960527238969,0.060632229926338724,0.06188558957249861,0.024084737381462,0.0364351219091898,0.15716192485447394,-0.015144655736588656,-0.006233467725359831,0.035101154059777366,-0.0017078337241095672,0.05740889288965468
LAMC1,0.024041056941943546,0.0026766043743414853,0.012892675985192921,0.00589957512547604,-0.09285229368291963,0.012489170063022706,-0.02376282642996772,-0.056231787478848466,-0.0018326714794847025,0.09652519208279428,-0.004931673125089946,0.07047054327454655,0.020781383234762762,0.06381011806941345,-0.014298554915401223,0.029499780873818843,-0.032844698348842766
COL6A3,0.02679471082730087,-0.009207274724497356,0.025325583130756953,0.051044130584726226,0.016740225816998182,0.047724805027150485,0.06634737200143934,-0.002363468744856657,0.017659052560478443,-0.07308624403815053,0.05049029131224989,0.050755661923970526,0.08850603683310845,0.07050563739609216,-0.013176502688593808,0.03089837034052025,-0.05427497481699195
FN1,-0.08580251920554514,-0.015614629996074932,0.04170931863911377,-0.013331653176945702,-0.11279881907883894,-0.01248277933045819,-0.03841782614565143,-0.06842941409795934,-0.02675134135840879,-0.08073570995018534,-0.0365162893427175,0.15629572195114957,0.019462858023539524,0.02843740022612128,-0.04341811689968229,0.018671946651638377,-0.08778001203419819
MIF,-0.014643578157293339,-0.013384652104836593,0.09116722375901237,-0.008021689076687788,0.01187444285382053,0.02822568966748534,0.023141549847034735,-0.052121020990749,0.0060229784617384105,-0.13242986383960784,0.0811805173278398,-0.12967589475166358,-0.02268620965415218,-0.03178872542456949,-0.07957597161529836,0.06444809897408985,0.02170854957245982
JAG1,0.02123135352599963,-0.02880471525637541,0.07673314022280561,0.01393151537005824,-0.08901727832015846,0.030565406530685575,-0.046708867082392656,-0.025699239072466736,0.007951314718272182,0.09502677176682273,0.0306592158378925,-0.09224336598786625,0.044075199556983975,-0.0012074873851776401,0.018211869316525738,0.03368169140698204,-0.07639213576181667
NID2,0.036543794807277825,0.018186658834620416,0.012508005668986903,-0.01909693278481665,0.02083854742196503,0.08605619593210778,-0.022924476008251902,0.006601097001928206,-0.03944827393920243,0.0512689212276375,-0.012572145392288696,0.17108016645247176,0.05993693008453139,0.0005960471905419142,0.030999216689726244,0.01891586083122403,0.019059724996661188
EFNB1,-0.029552739480760006,0.015160326947127349,0.012800768441505008,0.00013090115999237755,-0.02063706582123351,-0.013973188533754864,-0.025100493411268805,0.015558530455823779,0.05878008703550334,0.03371346525091772,-0.0021756015964716265,0.030629847853775462,-0.00273763754455014,0.0478834435839426,-0.005212389637424078,0.04967171305107623,0.02698412623150298
COL4A2,0.04964395106469227,0.02538824312415967,-0.01867647690965961,0.0019281596387972447,-0.018396914183277113,0.01212130427629375,-0.07033288723635847,-0.049206699576092694,0.05286048074369361,0.08194899952379162,-0.06857693724809148,0.14568825997059043,0.09226495754874185,0.06055038885879582,0.009890049224515115,0.004409496192714756,-0.03360508001050694
SPP1,0.002663605431412724,-0.07531367080436978,-0.04727826858323877,-0.04709867471845541,-0.12560461987829064,-0.07386662648264439,-0.11462346198017674,-0.046180434882960274,0.020122260209818867,-0.1283394728105489,0.0941341640946864,-0.14497808312908522,-0.055805777196835916,-0.017351335427651236,-0.0494026180461467,0.048115922853168486,-0.03913150660937561
PODXL2,0.10614844317761421,-0.006981481972662061,0.058091539360105936,0.054792778372180835,-0.020681646594870512,-0.061788798868512324,-0.00834747544479851,0.04984292204040744,-0.006422614264070013,0.0003179988411080179,-0.0577945957176732,-0.0358316573879564,0.03911501642339325,0.04139572778711545,0.044555107490052995,-0.0248438162306567,-0.009406635065207806
IFNE,,,,,,,,,0.0009367429690367903,,,,,,,,
FGF9,0.09084411566546328,-0.024034649540989054,-0.00394653370934641,-0.0016742260997161037,0.12767007718943998,0.027258303704410076,0.13350204135552818,-0.02097486419961325,-0.03428185698809783,,,,,0.013879574451757597,0.052325797808221566,-0.029862814979908576,-0.019041755196080336
ITIH2,-0.018055008119698738,-0.012216599369252177,,0.056804507271593155,0.04361619443588172,0.005209516758300803,-0.013092533260789872,,0.025369462715083987,,,,0.04023499178765165,0.05565669116842023,0.12103775475448385,-0.00793117535269014,-0.004473255258571245
ADAM10,-0.01722462789583222,0.018978241269838915,-0.012981134165793096,-0.0031978926103981226,-0.02697110835614034,-0.023492061386005982,-0.11678206827658667,-0.04400352412060882,-0.004987100175190218,0.054018604884771775,-0.014488110769278903,0.10151968003973548,-0.08490612173464945,0.030232562982276456,-0.024102446440561906,-0.015927757986453243,0.0034558843233686333
CFH,-0.00922206308302289,0.06266551568721578,-0.03232298460885373,0.04660923221204601,0.07731416426910248,0.01962252226867599,-0.05543773467524883,-0.019386605362312626,0.025711665529171604,0.01176746896703199,-0.05233816216204044,0.17828058886849588,-0.008697659655481952,-0.022141824100920835,0.10727825738494658,0.05110206001432363,-0.006034432106157798
COL4A5,0.07166589287967286,0.0468730597400045,0.048890231450310614,-0.01729389834618716,-0.0254044369268396,-0.01410769995580037,-0.050383182352372255,-0.0625746563564072,0.0388716474271224,0.08790506303554077,0.04850628085616957,0.11229272755310876,0.020387955576825087,-0.04952112863869288,0.025171247010034748,0.019260033122897386,0.026487581564658417
LTBP3,-0.021206717051908255,-0.04009247073786964,0.054071111334161516,-0.042293385996258766,-0.06555591671047052,0.026227800969664105,-0.01490111902977271,-0.011202605320600472,0.004720501474009569,0.053172932150150516,0.03131756344604769,0.0073744228338779175,-0.05056082555163089,0.008930523594456589,0.000216516297616932,-0.0003346515361094619,-0.009843178049332256
GNB3,0.05238535126257219,0.015451767035269048,0.10260678914102322,-0.026511237521722842,-0.010859398814737718,0.058197904955673486,0.013695226514346306,-0.004500526377725465,0.008841370652098106,0.0378935435592586,0.011446326506185489,-0.09254313649446169,0.016119216326998843,-0.03140341185583638,0.02938530892362987,0.03267172952968266,-0.027343432618104735
COL6A2,-0.018491316969421998,-0.04057607236809554,-0.007278054641305487,-0.019977724092070787,0.03258492477716168,-0.03435418486448221,-0.02755050802668679,-0.09690913629370482,0.028929506211427137,-0.09310463867067582,0.0002558346716528086,-0.014422318737713468,0.00427101616434335,0.07042292221788811,-0.05311820577020794,0.021286751247407445,-0.010582898598201591
GDF9,-0.04475246526733395,-0.014506255313850242,0.0025404709294579793,0.015004649798225607,-0.03419898485617318,0.00668976791447539,-0.014046837288550308,-0.037468518748770205,0.01316118143007471,-0.02982647183672751,-0.03731477769491424,0.029376077353380638,0.057462776460944553,-0.015404269274901796,-0.004732779707262077,0.010616848142889948,0.02544986611235196
