,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk
NXPH1,-0.039394181764498694,-0.022811088770662184,0.028094931127172193,0.018165996496560626,0.0504688297193889,0.017934078514163024,0.034379194317323884,0.0309375696959686,0.013932905269112174,0.0553797652112046,-0.023441353666337834
ARF1,-0.09855430523068909,0.06876345658294156,-0.029219737404612516,0.057838785177609583,0.023906709025111564,-0.007049344895727569,0.010335325782042732,-0.029144889997131874,-0.03174965802110694,0.020370459586748546,0.00587571953437216
DSC3,,-0.014500534632474662,,,,,,,,,
EBI3,0.046829244495704324,0.004174284535140462,0.05759098178838597,0.005747463960345578,0.01414427417788805,0.077345452297789,0.00928460626746595,-0.017595429812705364,0.017238814174065194,-0.0258728657998497,0.07693187417315382
TIMP1,-0.10115207066592845,-0.005377058741436905,0.010067719542730101,0.02156109503280978,-0.008263310731834698,0.08261881510495528,-0.0001992352203700273,0.02047844721308934,-0.03355743465393564,-0.11247378873435855,0.023896458566146802
SEMA3C,-0.0464904507470838,-0.010309424242332636,0.022164593993572675,0.021975048434828337,-0.018061603263508984,0.0013342337282196593,-0.037945585577372924,-0.008456341287962932,-0.0019584827293970424,0.010283650279570363,0.011556152872972554
GAS6,0.044002100886181644,-0.0013811434281625033,0.02255724065370754,-0.01525836958179188,-0.06365847526708457,0.07580078827060611,0.06285572346145474,-0.03402402952556489,0.05681304097095047,0.008385330392801704,-0.015068481449194803
MEPE,-0.03306928676040776,0.06071653707521003,,-0.020056799674414604,0.010902889484941409,-0.0033623657107562776,-0.018592601208588293,-0.0001691671601994136,-0.06743674011570674,-0.0025048248354307043,
SERPINE1,0.04462631544477596,-0.054269702925649324,-0.03716184366510532,-0.02608621291193506,0.016766013533783004,0.04855324125390215,0.0543287531230143,-0.034232642656709056,-0.030172222911264725,-0.13298160264193307,0.06546692606465737
RSPO2,-0.009376328465762425,-0.02963305459764036,-0.022652701520073176,-0.01383577403069829,0.05128031420642741,-0.04575593724399504,0.03227224089219843,0.03116782317723532,-0.03881889340784785,0.012520954177082672,-0.0010063297000973601
SHBG,-0.045630352669255594,-0.018782478640765172,-0.006970837446927391,-0.02213874943766641,0.038722844817957604,-0.030124241244357797,0.005643449960259194,-0.019206375940876548,-0.020519471701443255,0.030747746853123325,-0.0004788053476349367
LGALS3BP,-0.005992910548485739,-0.01957225759718436,0.01813858310464432,0.029743986868897287,-0.060528499580897836,0.01591897251008569,0.02574539639506605,-0.02480624206534151,-0.06683744616050599,-0.02103239010818382,-0.014958295687803342
LAMB1,0.017238536000199468,-0.04268727110572408,0.0463534459668137,0.012719930712781043,0.02030956929592292,0.09405590177626887,-0.035397918404195046,0.008987539222296982,-0.06507874284468916,-0.07207648648480283,-0.004336674157045936
SPTBN2,-0.08609949734880175,0.020929842791482897,-0.012733423210130443,0.015013138907992387,0.08654083087516098,-0.0023862921510768046,0.004789817253927942,-0.004130080676471533,-0.04179332388057846,0.05185227322670626,0.03724123011098164
COL1A2,-0.08350838628806463,-0.01920820998915088,-0.01147147897494529,-0.016332621628732735,-0.010433382535093771,0.10090793083937032,0.050204362887776514,0.02162518847153546,-0.022751501908148557,-0.0010527253481527298,0.009049836200264911
DEFB1,,,-0.012809737389865163,,0.019390090019783937,,0.10118708241419853,,,,
SCT,,,,,,,0.02136808980551605,,,,
WNT11,,-0.020783975346776645,,-0.01869992699932665,,0.08143259572087945,,-0.02312865816325021,,0.13624635279150932,
LGALS1,-0.01707208782975376,-0.04726780688617075,-0.029597841543033628,-0.030403026206701315,0.03528457844965609,0.07648961371892506,-0.03736555447273946,0.0380758941399099,-0.0656527708956364,-0.08423459840213728,-0.0273159458083608
BCAN,-0.045468192837947626,0.025539678823338425,-0.03860811259244773,0.0012512668320980532,-0.03328364469487694,-0.019027690872193734,0.024640579212308913,-0.04901536104865161,0.002239424147862134,0.09166787569450223,0.016619410402711515
ANOS1,-0.02627361433234943,0.02811462592029995,0.015881173171573455,0.02776125407510567,0.010625402383261855,0.008372175805748219,0.005336499808488121,0.02337603361881348,0.08610166867001688,0.03771156213681828,0.03566614970358013
EDA,-0.024725451987033943,0.007369291822969429,0.02265052651160443,0.018447534591271568,-0.040301847101018404,-0.02242585966379275,0.022325015028117557,-0.026163282904796564,0.06057594369315071,0.07041825360063662,-0.0065399400183114844
FGF22,0.05058379618118671,-0.00518909440644617,-0.017638809916713127,,-0.0272315970726956,-0.017192340152686024,,0.0693360613479433,0.03826637734687988,0.007154887165402904,-0.025872254076824003
SHANK1,,-0.020783974012471125,0.03156199848214117,-0.02254668074869824,,-0.016357419728327268,-0.009958602109291935,-0.017299810603243298,-0.0021400279902304793,0.06047572645582945,
NPVF,,,,,,,,,,-0.022600322558700165,
TGFB1,-0.022061889478880357,-0.020433600832844425,-0.0266352687955423,0.0128116762510799,0.006844980119244341,0.01655947990315417,0.09416523514556105,-0.026807819758412742,-0.07480736994477716,-0.014597255829324498,-0.015728703163307052
MSTN,-0.021881045790269782,0.03777536282486133,0.0020799003540804785,0.011251212998829575,-0.019283278241877946,0.02930435461144221,-0.026627874709924462,0.07556739361960384,,0.027271546211910296,-0.00038174086630544403
WNT4,-0.03638601094392155,-0.014004196171315916,-0.016747704735726805,,0.0066355585199486915,-0.019493261449625637,0.025347285572807944,-0.028175824039172577,-0.03170525969554839,0.05866318475010897,-0.01863907825881671
TNFSF4,-0.06427668813002711,-0.0320250331022329,-0.005694141142968148,0.0184074768971164,-0.03876057515344581,-0.03094266516328661,-0.02479372561770985,-0.012869881695584054,5.4827497074523295e-05,-0.01747521597787457,-0.02871620511092981
NTN1,0.022893403573849166,0.04727597832707731,0.08260683706452765,-0.0017523960174783543,-0.0557532095534096,0.0616592953089249,0.007409852331996094,-0.0442277516990609,-0.03786213629597646,0.0806327141942467,-0.012650964793233844
CXCL12,-0.07852286102401876,-0.04362347812285267,0.06745931746487212,-0.04339602123403841,0.05174818236032724,0.03571592529828802,-0.04029573303963976,-0.0034015566429213087,0.03175802622611118,-0.017950896976499472,0.10402839030220572
GNRH1,-0.028850984220264154,-0.0025119373119493827,-0.02311160523059709,0.04929075382380729,0.04704059871392036,0.04178323882282854,0.011198441657740262,0.08579522539131189,0.0715202114534123,-0.05055439651344156,0.03514524033289736
FGF8,,,,,,,,,,0.022878270258738034,
RIMS1,-0.057029555722311207,-0.027902048059818357,0.01786435167704985,0.04850956978691208,0.0027831033642180484,0.0030119998818194703,0.017589256803366378,0.05116580802946777,-0.027638892914916533,0.009834277670972101,-0.054846342377947575
FGF14,-0.09000239200612148,0.012046441579623642,-0.008808844802095265,0.02657797730288931,0.04486491051528522,0.06681040740852433,0.016211401837830867,0.01581526774218866,-0.03106434848284185,0.070987669384434,0.06629930022720827
IGF1,-0.061079535482613134,0.01255890942291514,-0.002461712284466768,-0.029372924892038445,0.01415675795388357,-0.038884132907991434,0.02794174029921293,-0.018101031355944392,-0.034117774081474,0.06966020469413141,0.07657506102112949
TNFSF10,-0.019791188323920638,0.02793541273843933,-0.06665214132854227,0.012928107927782857,0.061095462224225794,0.01589247055972891,-0.006652789721258007,-0.0031412781133073274,-0.003947154692306463,0.021599699087395032,0.011997128115543616
GDF5,-0.05047004946358421,-0.021468908845150035,,,-0.00956464126480087,0.019718472706213592,,0.007193720761911469,-0.030618552792696253,0.020693780646089455,0.01468784591374583
CHAD,,,,,0.057846833128242084,,,-0.01161265868771409,,-0.01611887169855286,-0.021000056817551183
RGMA,-0.006054320731682248,0.009413365929849623,-0.016364019116958773,-0.018724767901786656,-0.03931341830445256,0.06831753504709732,0.024079420954767422,0.008569374980585394,-0.01584426076033217,0.04939750817561652,0.04835305754409262
CLEC3A,,,,,,,,-0.027441025812357366,,,
WNT16,-0.02722522361619733,-0.029128299822219476,0.03629734315021879,-0.02138788161030926,0.005489733513885658,-0.008420549947830721,0.03960856842373698,-0.03061755994091902,-0.03170526243406424,,0.09954661395591873
CX3CL1,0.0098054024742442,0.015423303178433705,0.005950484375211855,0.02670509698983713,-0.010150279230338234,0.014697048260384446,0.020535282237609753,-0.04522409934927985,0.016013148901532444,0.0305287783910977,-0.01634111805028378
FGF1,-0.12306490578366838,-0.002499673424015023,0.028646157841297003,-0.009649181971512908,0.029774960785169596,-0.0689145993913144,-0.010120142647451773,0.018809849303568764,0.04271698520151438,0.03876340212208257,-0.031515611233073934
ALOX5AP,-0.06734999187259869,-0.056653723782195034,0.02105326550360589,0.030237403521899787,0.028107711404500683,0.0803229312540563,0.002806853481370118,-0.02886739303956893,-0.03600871921142408,-0.04781870473770999,0.03845186142485478
IL1RN,0.008316703111096568,-0.009901254817325704,0.09039207470991727,-0.027525080296395405,-0.00014224357536261957,-0.017462178979764563,0.043071529757303086,,-0.04177357444508735,-0.03466732156057807,
PCSK9,,,,,,,,,,-0.006318912073274075,
NPW,-0.0710355628606142,,,-0.015499546804597971,0.05918960667356279,,-0.021215374053325544,,,-0.05530892761306504,-0.01937511825265907
CXCL9,0.07626674423281514,-0.04331591422978191,-0.020602830540739102,-0.022137878380312274,0.09016478481617289,0.12372639106244877,-0.02802059998964614,-0.013818736501333403,-0.02114311289481369,,-0.022727353030002347
ANGPTL4,0.06401044993805219,-0.003365353532862409,-0.012728441869449011,-0.027241790474280728,-0.0033177543749572467,0.038301883709994856,-0.06832320489016487,-0.008295078551136249,0.03027785839278248,-0.10539607095082205,0.1118041031926344
UCN2,,,,0.016453942743116293,,0.0852203560248761,-0.023961981135292774,,,-0.0015018980102827195,
COL4A3,0.03260055208804127,0.09543239494374973,-0.03168978386936373,0.025428005010971887,-0.04875664174611921,,0.024231675093867987,-0.019880267589304577,,-0.01896208326420243,0.0014128328053577982
NRG3,-0.027871325339126826,-0.02738534384612326,-0.03642087977297486,-0.038634049358269106,0.0535589206539297,-0.044757411576803914,-0.03455662091652114,-0.05138764355968887,-0.00669667214532204,0.020383934497871455,0.03406306626294399
IL23A,0.010387820648478218,0.006940096977032754,-0.017346492783780528,-0.016908653977729903,0.029453068907131494,0.07746693677514523,,,,-0.004579212685370261,
COLQ,0.007468538200710581,-0.017492218943331302,-0.031951775466082334,0.006659350061726787,-0.018853134773163374,0.016001741894391817,0.03946999777149282,-0.007524863598662251,0.043842345161158904,0.06070181245838667,0.03783447126656918
SCGB1A1,,,-0.013196369150583519,,,,,,,0.08246011746393263,
TNFSF12,0.061914562773999114,0.012675716791800367,0.015828557520847126,-0.06946723935197513,-0.0508705846155512,0.07884378065769929,0.014385245738455742,-0.016920926816094712,-0.09006520847153429,0.02358983323590736,-0.04754572843254594
DKK2,-0.05064770551396435,0.03421181190891928,-0.015485759569161692,-0.01090573722299068,0.022769578208785092,0.016237645276417977,-0.0008179695857194662,-0.009508761124042404,-0.03785526818252497,,
FYN,0.009568638909892539,0.0008920679629768085,0.01359748020035945,0.020752248190334915,0.005460567513741516,0.043606865252051055,-0.01585802020971516,0.02908911898648349,0.03120447558026227,0.07248261808000332,-0.03246976946857275
ACE,-0.06758611818255227,-0.016502032689362994,-0.008876778854495511,-0.009654487438367037,0.03413718800682952,0.06877481280968648,0.044845184196019065,0.025526510866495485,-0.057755963286358174,0.08238742437509938,-0.016516354550977094
IL18,-0.01702797105528189,-0.04367924163186093,-0.009403714308979613,0.04707017144313977,0.0053767262046569555,0.053298082434081975,0.027813248504080866,-0.01825585063426017,-0.03012770092307137,0.10102651509154753,0.061223203674354916
PPBP,,,,,0.08975595691594773,,,,,-0.028366251631762797,-0.02230681289944185
CCL27,-0.007726270963030432,-0.01521587440032529,,0.0347453671156433,0.03906230122500615,0.01643731315898101,0.008603379293540466,-0.0097953920390798,-0.02588542803597835,0.07826547922896725,-0.0239492930797867
SERPING1,0.03497882448393085,-0.003645748276649018,0.08696042460876613,-0.011191759653371311,0.026871552308531402,0.10280835586182854,0.0014439746941396488,-0.011380729297532116,-0.02708873960338249,-0.027053212751312627,0.04383160920939265
AZGP1,0.045978542641209874,0.04996574412839044,-0.00435820612806795,-0.011760007264570183,-0.040279165437117855,-0.07096929985050215,0.04543486574761484,-0.018900272018241227,-0.029130713538390703,-0.08015035064836311,-0.02880626489076561
INHA,0.09239369951240828,0.017769230918950312,0.011674330347871135,0.017023790640949204,0.04921160320637626,0.05535995934266848,-0.00462820892030319,-0.015091717257806019,-0.03577225387929846,0.010435281001712404,-0.01937511813781816
SEMA3G,-0.03396601652698813,0.03865963780971919,0.024316562468346258,0.009096494978433973,-0.02956539810884562,0.020192592630583775,-0.0218960830301376,-0.018432897503850222,-0.02926916973721985,,-0.017875033806410222
COL6A1,0.027332816369240842,-0.047654591109091336,0.05662721460230985,-0.001741036320651131,-0.0024243867407073593,0.07964442227951964,0.010810194036880745,-0.019630058220693573,0.0352633041094528,-0.06048641324884959,-0.028209308402810305
FGF17,0.0031470769934170135,-0.010187285546470254,-0.014471883210736433,-0.006003784483671144,0.01722841688638993,-0.0272526000551885,-0.034812004112250126,-0.019130243857219804,-0.03729639710133647,0.01292690300646118,
TNFSF8,0.02219782104957317,,0.08840974216587258,-0.013709747003583092,-0.01711225888939558,-0.01746217912894241,-0.01961777963120685,,,0.09833583807839763,-0.0173482899616372
FGF20,,-0.005759554812072194,0.012336348544330043,-0.025030710094015165,-0.035006186815029865,0.08182212036377554,-0.031379820492855634,-0.01965783409102183,-0.03785527904217451,0.05193068410391316,0.12068158922319758
ICAM3,0.0018457583672048495,-0.007955574893601379,-0.011731352415060962,0.023971874647988924,0.013844579016206613,-0.02671451225130733,0.014899832537467302,-0.01729883603968495,0.0037280782063025784,0.03108715875279129,0.04749590071437867
LAMA4,0.0006970624294497513,-0.021346698346040388,0.018121622784476057,0.00971867764426414,-0.0339407873732933,0.08746986513488249,-0.011805324603326641,0.03721599520443615,-0.02774561352380759,-0.021016009521040387,0.05002981076960211
INHBE,-0.039782215644790876,,,,,,,,,,
DLL4,-0.05554912407675141,-0.010238960045196595,0.012802829408594044,0.02254617572114799,-0.05138094173816183,0.030216772786633147,0.06680609444533439,-0.013716323927366726,-0.0294977610092895,0.05644664864040898,0.014260592393894512
SEMA3A,-0.04375924959994161,-0.007169949816176019,0.09951498029383354,0.009688970183374116,-0.01763391890931075,0.04441806031389925,-0.009968639835503309,0.018673455606795248,0.007796408204681038,-0.0008785069769513511,0.05262776377057933
RLN2,,,-0.013756809676827993,-0.013835777150606453,-0.026247539532656256,-0.02242585677269566,0.06603589981628195,0.0532313407770438,-0.027380821195600397,,-0.010439111688413043
C5,0.03316006884178552,0.011121599053288068,-0.01991506035887394,-0.0403741283591012,0.015593451072354011,0.0695442028723998,-0.008172196055504613,0.00040519855037220805,-0.031001934267037963,0.10845738124665869,0.028112129390087556
COMP,,,,,,,,,,,-0.02077504241562547
EDN2,0.034109572526746255,-0.01719152634275596,,,-0.005523769824405861,-0.02386647682794018,0.021237932296368486,,,,
C1QA,-0.08850105653944029,-0.08158228101268131,0.025790136910923425,0.005429023765479828,-0.005689442270671351,0.06951955253703601,0.03800528051736484,-0.055031268358457924,-0.03641907081996499,0.025044519834230963,-0.012093766134841632
UTS2B,-0.027199118544727018,-0.01839687113336777,-0.01564871577675823,0.07063984535268417,-0.018768970687284843,,0.04895573460867346,-0.023899635978894038,,,
COL9A3,0.01693981754549134,-0.018540536719137465,-0.013214863852691598,0.028442420308974384,-0.014056504155226685,0.008530419398030021,-0.03635746564025697,0.10362539558266473,-0.0032529641222632925,0.024220845622722677,0.0402294270989723
DLK1,,,,-0.023028134189900525,0.056209218459323966,,0.012691576475257739,,,,
HGF,-0.06994686681845047,0.007342335456412294,0.00822893831525909,-0.014405428905461596,0.033759626454461074,-0.02142475165321657,-0.013499200992169898,0.01228971198458449,-0.058796866455182235,0.009782674328748985,0.0052235533198063885
P4HB,0.027481382203867265,0.04897061821661527,-0.041838984303640844,0.0021280834265195153,0.02263092473909453,0.0806734614550303,0.02205298042271815,-0.037262776490116646,0.02581612460110675,-0.12614514176828495,-0.05140793761587185
ADCYAP1,,-0.014783608886701275,-0.019440086580706208,0.04517014137669845,-0.019201368536703737,0.004772334509938948,0.06335316850633975,0.013241850997009157,-0.0021941319987576996,0.0573726226355459,-0.03497873478996941
GREM1,-0.027199101681196287,0.06322396260430482,0.01494140078679477,0.036037486163820374,-0.027440559517370282,-0.0011752265659978433,-0.04972281934886893,-0.011122388094543608,-0.021837991646565254,0.028230807338793813,0.04938831813567232
EGF,0.00904502549743194,-0.0016176151771930686,0.02797955543963784,-0.020507429536237052,0.019517838492119324,0.051831565966388216,0.015279022135285418,-0.017048408048575034,-0.012145985125642111,0.11942392457918964,-0.03793743998612276
VEGFB,0.10448137848526745,0.047299385291307464,0.013760398869610788,-0.02344554500478426,-0.0381804814326515,0.01986721285760492,0.0057806422027083205,0.07795351856158633,0.02944201149451206,-0.023412279589343832,-0.06480461378379067
FARP2,0.029089963641009728,-0.002587246838563676,-0.009152956137731398,-0.021743728923255056,0.03246419351985503,0.014243160815488713,0.01200303115849101,0.04508205539738273,0.031727427752741025,0.05399004298018621,0.0700220694056091
BMP3,,,,,,,,0.019932575280172126,-0.02320325855560138,,
IHH,,,,,,,,0.02635444850972262,,-0.027908385293412413,
LAMA2,-0.03642221090612979,-0.004735440111973566,0.027985504098433107,0.0661823757033272,0.0473876546955902,0.04655020021083749,-0.0826758153306661,0.03933304437868894,-0.022864954299081933,0.02675741226308264,-0.006890199240713766
SERPINC1,,,,,,,0.02804533708787669,,,-0.022878836315933158,
NRG1,0.018937130262501514,0.05310382473284994,0.07088040716795656,0.02246918951370851,-0.02430366253828412,-0.0054088185051944715,0.0036832803831501155,0.04188358008185577,-0.053801183149328906,0.039087392588190516,
SPINK1,0.05698086630011638,0.007656885691112749,,-0.027387074213635593,0.020544633315217636,,,,,-0.04287461690112549,
EFEMP2,0.03387916547239065,-0.015371974705646019,0.08582155909994903,-0.06178655717555152,0.02055692880670009,0.039118487645906336,0.06829327369594565,0.04033123151872287,-0.07133274634412382,-0.07592341147507486,-0.03933058247158305
SELPLG,-0.04682187362848382,-0.004329307364464183,-0.002554741736353086,0.04559199334175495,0.00082237980255469,-0.0005333252053781385,0.028246269674201126,-0.02522525521015411,-0.06686764171528423,0.04271463899400459,0.03025193311828719
GDF6,0.005402640189412377,0.01638737850572481,,0.021677552723915573,,-0.022425859191776823,,,,-0.03644472999971526,
HLA-E,-0.07167730405940224,-0.02638374361104927,0.0611250990254037,-0.024051173074477523,0.05466316306914579,0.025210673849243387,0.07793038454742524,0.0070089049779516336,-0.04055003507274856,-0.06476369135514688,0.015522507285901488
PTN,-0.03763155496165595,0.04552185198928937,0.027419927778985158,0.017737836439652002,0.00765479356978868,0.05805991567308896,-0.009052768390586758,0.008161275540432932,-0.06096459442540949,0.04412210978898481,-0.05754892756994647
CD274,-0.014772402733303904,0.06949480989242338,-0.0009116331492612404,-0.01580535814960658,0.05614528341531435,0.03412526891874809,-0.031376891674108516,-0.013193221253934292,0.12595849882122898,-0.01587698721052509,-0.035928480852478364
FGF10,,,,,,,,-0.012426562586722676,,,
CD14,-0.04280886213595594,-0.07400087380802277,-0.02748122709740827,-0.012834527631349648,-0.030182892635168178,0.07800885684713574,-0.011877525096992097,0.009958615879551196,-0.012820112322134945,0.029720524173057854,0.048273375145898176
SFTPD,-0.034578573118233466,-0.02773919165693788,-0.021829331776127135,,-0.019217506665835438,,0.002732578289543143,0.016928674828128525,,0.05694616982793295,0.021196291807020123
SLIT1,-0.06117042559255612,0.07523171426383313,-0.010926920721642894,0.00408995468754383,-0.03677765099671258,0.06324897662883701,0.02447286179184102,0.03175678057354991,-0.05032105716941874,0.001259956719308307,0.005700670919626768
CNTF,,,,0.27772553176512427,0.06717215714850346,0.10610811659694912,-0.015753425119334443,-0.011122387133261843,-0.03710863949360022,,-0.017875040860011727
BST1,0.018967379868060307,0.009124521253224549,-0.012157035256146233,-0.02950641903719009,-0.004888928055191863,0.01662941155401022,-0.009883743501726428,-0.007580911870748998,-0.015551038031805388,0.07332216690302228,0.01339570062172772
AGTRAP,0.026869746450629287,-0.01935347704993194,-0.04638350154238387,-0.0030330435170420607,-0.0054641565824965765,0.06213289263367992,0.026748654288627487,0.028371460161721398,-0.02437986574651148,-0.05063988650364762,-0.034544307519681273
LAMC1,-0.04223766193472902,-0.02235780475720225,-0.011602359287779983,0.025023627652128982,0.006335519092700021,0.06984573963026293,0.020832576309130664,0.05045777722999921,-0.08643859107082308,-0.02216955466010112,-0.03129299990357202
COL6A3,-0.035084779778046,-0.008457162591883234,-0.02009355113338694,-0.013703016790046003,0.019487610769849336,0.07610253893698836,0.04408532017306766,0.011338669008204572,-0.020854919373265893,-0.033352275699347435,0.018180597013664805
FN1,0.10052006964766957,-0.05170533306108121,-0.01776664093622852,0.018670253047025995,0.016760723867726927,0.09013138324368654,0.05393203764863491,0.006057113124458245,0.00887740861686801,-0.11012429454680112,-0.0027328668864436976
MIF,0.05618186077600122,0.01859942669618489,-0.025475218544174654,-0.0047510432475243985,-0.011118722224468174,0.06548693351059308,-0.024392380168394553,-0.028587996303493783,-0.06095295001631626,-0.03443815614710208,0.020989061390539857
JAG1,0.001135992478307625,0.02030777720490716,0.02694161605772558,-0.0088210004605013,0.01223559843403794,-0.012827769691220868,-0.018424887900862514,0.026596276712108884,0.022274721621284698,-0.028181623645532228,-0.002644745538802769
NID2,0.04026534843433178,-0.015522020627804943,0.02985689529951376,0.05300747231533913,0.02988814019178749,0.0840858590311671,0.05908770754467918,0.030493132413104234,-0.03503401190479491,0.04339503946303512,0.016097709813596903
EFNB1,-0.054453121132539944,-0.03586366108440171,0.031186593600041248,-0.022621869145182452,-0.024508655407956353,0.03557194810152451,0.05878344603002179,0.0021948231222003963,-0.00903757875407408,-0.03390280775429065,-0.03659127248112865
COL4A2,-0.032594007985645636,-0.05856982189731684,-0.017292368827097844,0.0029424485941337126,0.030041433949484015,0.10876211051844073,0.03600000514844504,-0.028216777102137155,-0.04156301112646675,-0.008804407522671339,-0.0037371162801400886
SPP1,-0.016748429585763048,-0.028340739898910033,0.02106076126416756,-0.02080445165945978,-0.00357662869770231,0.07005445788405357,0.04766133671723109,-0.04321448657572082,-0.016738264038497624,-0.07641789050730428,-0.04391434306305198
PODXL2,-0.04463213015888848,0.11800165699181775,0.027797477186668293,-0.003220047822090195,0.09641471664349116,0.020044848364496517,0.006467983508120173,-0.024222928765733898,-0.018164747301085752,0.01709060559437437,0.10100515103773483
IFNE,,,,,,,,-0.0124265616171584,,,
FGF9,-0.056539284396300064,0.06657142620870654,-0.02437708228662227,0.031012365628679272,0.015612425991929631,0.04205212642529672,-0.003220892696399456,-0.031406331482745145,0.005813634880446323,0.1036852899380366,
ITIH2,-0.02529266867892459,0.020392104015507,,-0.014570484437696138,-0.011206638366073593,-0.022845963546309633,,-0.029914078619599153,-0.013769174827906905,0.03421304238932673,-0.0010029038750161922
ADAM10,-0.007323860149531005,0.04046970693658364,0.04205878994418292,-0.03083939514950485,0.04579656223450852,0.008124464522106066,-0.030066388659766373,-0.01518952806383962,-0.0010372282515612552,0.04281057490415307,0.0017872319876179978
CFH,-0.03841154432113691,-0.014745971041954561,0.020032991366337197,0.015030250149850884,0.026747986045083622,0.08110642615629489,-0.056447683048353695,0.003906653498452992,-0.05145443582240365,0.016431680137108065,0.060796274994929185
COL4A5,0.0017752212016136572,-0.013804916210109435,-0.019511793542482576,0.011922776983517678,0.001349697679109266,0.003841053386966883,-0.009590825092254408,-0.05970167985994562,0.0029181275181964094,0.04110029140680988,-0.04134593018522646
LTBP3,-0.0028935836942287417,0.04943191177986616,-0.03325902048428009,-0.027970484914081602,0.020633713515888618,0.032752590710052466,-0.003973907548959481,0.06130075546965262,-0.00615054933664315,-0.04722898829467969,-0.04577127750617057
GNB3,0.012557444209394903,-0.01788808734814558,0.06350399834549311,0.004692648412613593,0.0018135020771681768,0.07769599509137198,0.04838975482085968,-0.016448555935023097,0.08443371350746819,0.04729362861514958,-0.030541254391774988
COL6A2,0.036990425067083596,0.014204325875569558,-0.01060916655814565,-0.01351944871404112,-0.006714192237950831,0.09998454749355323,-0.046032889484893404,-0.009939520237432789,-0.032382546065675144,-0.0768613392629902,0.0020718748701172456
GDF9,0.04289469682058515,0.03672843289485145,0.0058560125597873275,0.02587753798475858,-0.022806198216197594,0.023023568990638017,-0.021171131044436887,0.03457701765537748,,0.04346997622821408,-0.026242082801973092
NCAM1,0.060985528287397894,0.047788917283726376,-0.014780790275234261,-0.038057375560008044,0.06550335156597753,-0.09039637549193068,0.05612055090936633,0.01497954863844325,0.013578177704267214,0.039782357079992524,0.06231697602728139
APOC2,-0.09703504979916573,-0.042868478126637896,0.01849064695843018,0.010186288339008842,0.015463664186710517,0.06154877335493858,0.03179178643782342,-0.03602282571685374,0.0026540903649986307,0.09334118171624134,-0.03506525372131207
BST2,0.031323951036704344,-0.022650800953278618,0.0684644522380491,0.010733231864517233,-0.033780436422271826,0.08604239681214707,0.022124232305010746,-0.08901502305378096,-0.026357458550515987,0.07556049874978368,-0.04940205189303224
COL5A1,0.06526572195818746,-0.037919984209271444,-0.010024102994555237,-0.03816241434129858,0.016452115483890074,0.012323177172553433,0.021152545625491473,-0.02053526317217681,0.01685229473129667,-0.05686804710603437,0.016858791369782817
CALM3,-0.04318621468265415,0.04234121232271735,0.03784941734056979,-0.048377504987453315,0.05326161824432551,-0.027172292088441206,-0.03161046614465479,0.029599470025473,-0.030283209879720472,0.09934209633573493,-0.0023963205037058335
THBS2,-0.03886428305549934,0.02256827718715219,-0.02096988945854474,-0.0025480088714944305,0.003613539215157794,-0.008560859003509006,-0.0477428294665131,-0.048096095642038914,-0.08873070872826694,-0.026535593801950468,-0.029788931034830456
SERPINE2,-0.09176955238701384,0.052695145297232585,-0.030561225047863374,0.013690373974317185,0.008681880850782073,0.023847529220328418,0.0018548699586686296,-0.016311747708877552,0.07267859291247693,-0.03156940367892718,0.06186585121094742
EFNB2,0.020407899560057896,-0.007945685484041948,0.014438098994037312,0.015634177974336576,0.05296178643428721,0.032934781668207735,-0.06547068820667426,-0.004010740726024381,0.0238270464684329,-0.06843300552994261,-0.05254561645100434
PROK1,,-0.0032625570491168795,0.11584380678241517,0.06384886127506352,0.09749983930059851,,-0.025449917992145094,,,0.03943721712944387,0.1231438285994684
LACRT,,,,,,,,-0.01573806497829283,,,
MMP9,-0.016115055109781198,-0.038832774478756424,-0.01300443012267774,0.0014183966237459988,0.015034719887355894,0.0027518032912461528,-0.016065923862232632,,-0.03234239687568855,-0.05427267589068302,-0.0026752822289807174
DMP1,,-0.020609474207200638,,,,,,,,,
NPPA,0.0731661657337855,0.02989892366074224,-0.011622782965352199,-0.011951074705161631,-0.008033447614584356,0.055300549327942296,0.10089988642171131,-0.028676517896117918,-0.021448566420730352,0.016730712410301548,0.025199006520032093
APOB,,,-0.013196370470023505,,0.019744197945070575,-0.01799029682965009,0.013332463726442822,-0.011612658669259073,,,-0.019614809852613373
C4B,-0.036737998006568316,,-0.015154921518759466,-0.018604481112050722,,,0.006815415436881347,,,,-0.01985180400274583
NTNG2,-0.05788894165138286,0.0035593908268747015,-0.004724195980653174,0.11454252776378844,0.039363782504827825,0.050019974382471535,-0.012333800833604329,-0.021370870558775464,0.0004914234306105204,0.0444217025279845,0.011583865546255855
LAMA1,-0.015326491375360542,0.00569480542876927,0.01740634770875977,-0.0304115759131574,-0.03500620121581213,0.07533657437256494,0.000627603995383559,-0.01870408744835468,-0.018993912222955024,0.13049456110495616,0.09913219047011862
UCN,-0.02456592123362405,0.09846005480058619,-0.033000148149727945,0.010107787792189188,-0.011885078943498759,0.020425525695901225,-0.001680529342054931,0.05323499030719506,-0.002935762898514307,0.04521576234915397,-0.02385588656909163
