,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
GNAS,0.020010335976593772,-0.057352387812203,-0.013804104114844569,-0.008134145718241793,0.04290730147672712,0.05883859519709125,-0.016939434968662972
BMP8B,0.011252281021715561,-0.002911054986278739,0.016741746615158277,-0.025857361980803142,-0.058711556253920695,0.060479750262478614,0.013815544345001467
LIPH,,,,,-0.023690158686516107,0.11553555728734849,0.028737831382540224
CCL28,0.006509118611811322,,,,,0.0030586404003439083,0.07315756645616237
PTPN11,0.021068500947691367,-0.02723580870757394,0.06330159482193887,-0.013994226225475578,-0.06973724514010483,-0.0006988224931212467,-0.0393830806063812
ADAM12,-0.03942946299883426,-0.058122052661387556,-0.027609448034925068,0.04564758201378449,-0.05237787008854026,-0.019050239374901228,0.004491652996948396
EPO,,-0.011824222611271388,-0.05532365806744534,-0.056044772162201106,0.05133368218875927,0.018408472763829776,
EDN3,-0.016359495464558404,,,-0.04294668820010931,-0.05418988380057138,0.061527695187309404,-0.038856620507478165
CCL22,,,,,0.03518719358416986,0.05871266696977644,
CCL2,-0.07856404697876108,0.13467985715216313,0.11932047243985276,0.042975706520429986,-0.020927124945029768,0.034271531840774555,-0.03132881685207249
DSCAM,-0.04754813105613806,0.004334154349013626,0.009506535260808966,0.04692739345941765,0.0618217397315534,0.08336859528729573,0.08280127880417233
ANG,-0.026706526885522122,-0.00557795163742889,-0.08610012280619335,0.03880055682721984,-0.007677137801498184,0.11995937054527295,-0.034097388879814186
FBLN2,-0.01239291007691763,0.0013649645999521476,,0.0752044147519954,-0.03228540003172344,0.010225350931557218,-0.00044220561323834854
VTN,0.09897011970163538,,-0.058658720136968615,,-0.03779420822380744,0.04518852236383662,-0.027002573514027118
VEGFA,-0.0120099724495077,-0.04640670300543401,-0.12309148408444545,0.02434685835230619,-0.025918670154224086,-0.11841256233053102,0.028661937646216756
F10,0.10871808587409476,0.0465163305327023,-0.03644310645622785,,-0.05055131650251333,-0.011670420222933273,-0.016271236616357553
SERPINA1,-0.02667154413466551,0.09233828249041842,0.05738060971781007,-0.013713710351481594,0.026277118993998226,0.037395370386043986,-0.005103539160466859
VWF,-0.04673854061213058,0.029505494749367336,0.02048129383612927,0.13000880142900118,-0.0011173192519182392,0.006551693288199253,-0.026462869358254867
GDNF,-0.020441837374970444,-0.03928996216705231,-0.05315914374374555,-0.0168192417244817,0.014516886204927368,,
VASP,-0.05823960491406568,0.06212800651428822,-0.0669027201412665,0.028022342312326268,-0.0464005732434902,0.06822267038047708,0.00013856215203930072
ADAM15,0.027037170986886225,0.02458796545306393,-0.1364299960441704,-0.022324676396932516,-0.02406901380455491,0.00557891148611903,0.03873385083455691
WNT2,0.048617737381859434,,,,0.02972714441904986,0.06700248490116006,0.0807158822711654
CALCB,-0.013311579099962232,,,,-0.004328783768972582,,0.08448009824500831
OLFM2,0.01837195804144892,0.05767594902360783,-0.005733865478028424,0.09060871697435603,0.07784041742875193,0.12989821824949413,0.015968214496451947
MFAP2,-0.03295052539123333,0.049468249135484844,0.1132492163487809,-0.007780565181124704,0.0030294370882744887,0.04508861737299834,0.036563838779575655
HLA-C,-0.08371920963782643,0.06348096727322258,0.048210030270606975,-0.06182055764362426,0.008000696294905983,0.10927094431740565,0.012700610308964338
THBS1,-0.06340758103718284,0.10204017644199588,0.10261334583739859,0.06782918236249949,-0.04909933055817927,-0.12075724447740241,-0.04380620502355204
HSPA4,-0.06629463350353829,0.08631082872208833,0.05514936703786612,0.08459452603585714,-0.009705048723956049,0.024458351485815422,0.026430665167864197
LMAN1,-0.00830550671478715,0.014519168549340489,0.046217203797239634,-0.030094831894126484,0.015320132136065414,-0.06298560038505953,-0.0651942963308247
LYPD3,-0.016505374049289662,0.051836426505828814,-0.017224840809377168,-0.03833929103522846,0.0035110924246835856,0.023756679886574858,0.09601151076268166
APOE,-0.05054407083702391,-0.005240142688994497,3.619917414497972e-05,0.0390719460782394,-0.014656554352318487,0.0879597133373863,0.029665638707038026
SOSTDC1,0.04601340346786249,,,,-0.016918005525337777,-0.008982320970866767,0.03737826986091728
ANXA1,-0.049635572681328476,0.07714321618369645,-0.02742844782565861,0.08885133557140898,-0.023871714939048008,0.021714437496375336,0.058829727647274
WNT2B,0.03353719371494756,-0.020332436353380567,-0.031641792701176695,-0.0008683825726155766,-0.040979229995425685,0.10232737869698592,0.026007878462746867
AMH,-0.023906009853601907,-0.02902907876438892,0.00887744351902268,0.010935051931306287,0.013187776209063471,0.07437720761701615,-0.0239884643379218
GDF10,0.0431272690068359,,-0.006513751436294096,,0.02594301192808098,0.0890211891664098,-0.02641101708231832
EFNB3,-0.00991883765736632,-0.04734315116299444,-0.0096767698393833,0.052656930931460795,0.03368593001872619,0.11677212806338519,0.04401330284313393
LTB,-0.013662332664535036,0.05885853180435524,-0.05286637418684926,0.0037789533059622744,0.08105806824346277,0.10744313398542868,0.050075048008935
ANGPT2,-0.054044610990270824,0.05838065136110685,0.03419585254766092,0.14547549946803603,-0.044780530915184476,0.03530314418160852,-0.0005430495545420216
NRTN,,,,-0.020134670022395534,-0.011489850620639725,,
ADAM17,-0.04893494625359025,0.0006693086537087614,0.012186978674475503,0.006643019257995838,-0.05127572875457532,-0.009672406536432771,0.0014937688444087395
LRPAP1,0.0021713513437854556,0.0238570452109258,-0.06612534420428806,0.017907350613693137,0.001951445138771184,0.0588381041293359,0.030705450713923457
NID1,-0.053605931723944705,-0.015232566592799186,-0.02394251120025599,0.03977344896553725,-0.096681356206057,-0.01286682974583025,0.019684695698418655
MST1,-0.024791570517318545,0.03234572452821367,-0.05844051090187741,0.045487624470056866,0.010273475272527623,0.168390270722149,0.03093772619585185
CCL14,,-0.018238916780728847,,,,,
DCN,0.029585275167859224,0.02354264479591752,0.07874095633178624,0.050149424816280964,-0.037281377191133086,-0.06520987508919503,-0.02102908460711931
IGFL2,,,,,,0.02770735340269346,
COL7A1,0.0013871024812364143,-0.012433167609913325,0.05079268100891896,-0.0403958042335687,-0.03393790614943079,0.10197139103862617,0.04673223175238675
CALR,0.02816851984388427,0.0007255137774118288,0.03792816036507982,-0.04621439214075533,-0.06880544144446589,-0.02171308310033734,-0.0015402913468213467
PIGA,0.01945846533869643,0.04384506624656678,0.08470176791147424,-0.08469406805495898,0.013001347235783264,0.048995106131638204,-0.02086628066733381
CD200,0.0413749752410148,0.011140996428716934,-0.020165398917899032,0.03647584641224665,0.07020244839283299,0.08920776627295038,-0.016701929663902607
GRP,-0.01776879407454171,,,,-0.014429090771995074,0.03207625488159887,-0.03641354705086877
CDH1,-0.02056140177418942,,0.034130069704459566,0.07615118042154032,-0.004285151710557209,0.09336910484714032,-0.022360717106763493
LPL,0.012470767936577589,0.016695671349240448,0.05249775422517802,0.0355787338759886,-0.01910710709832227,0.13174690065078146,0.11517796691802364
SEMA5A,-0.050941912574153037,-0.008823293759587425,0.002040656276567011,0.11736787283614243,0.006801195638466752,0.035060373208580575,0.034610192333850515
SEMA7A,-0.0529204184078882,0.004134478424392285,0.14517247061985702,0.04087837752583063,0.012249245332986615,0.16328500940666002,0.004197706375375411
SEMA4G,-0.020996197001131287,-0.03475267568594846,-0.07454303584715156,-0.03420211917952525,0.06275810436946595,0.059590793638762914,0.004435413902780155
SEMA3B,-0.06010455514465892,0.06762136181778845,0.013052175954283741,-0.030873228430979085,-0.05252400078375234,0.12648080523034216,0.022435844801525058
RPH3A,0.04466776700669811,,,0.06558572419487459,0.0432578906251787,0.03866485411823713,-0.05018552089445128
JAG2,0.0031874955577733256,0.08005034184594137,0.027830150452631586,0.05421617625892835,0.05313479395984729,0.04737569852256829,-0.033563665901237535
CGN,-0.0035757991777388577,,0.0015652005916287212,0.05320135762745508,0.04067616438237754,0.03224043771987578,0.11072301456763955
GDF15,-0.030082874377268608,-0.03643783016932008,-0.011186410145746246,0.08114813696059356,-0.03758856998906356,0.12393802219042986,0.10870743349849542
SEMA4F,0.020161662090276873,0.012549084444614979,0.04563881429945493,0.12380170401499815,0.03546051350519455,0.14414234816262075,0.06787336312632948
NXPH1,0.02953566193422093,,-0.0725338771761066,0.10354188306411816,0.016439888910517644,0.0818075062703478,0.03624876996967224
ARF1,0.018001640150842952,0.058240095199039665,0.07882273821004354,0.009385829062236598,-0.039414204879840355,-0.003041252768328398,-0.01985202204680926
DSC3,,-0.03643782937912839,,,,0.02572183934078889,
EBI3,-0.01991625817963977,-0.01768107249231401,0.0017892542915896937,0.023638560552510714,0.03708916998605941,0.1393419589786489,0.05621674837356287
TIMP1,-0.08764624438074019,-0.011514751760964188,0.03772880545927662,0.007541001207767737,-0.07473612158618066,-0.06470397042594941,0.004453011511557104
SEMA3C,0.00326544694146911,0.031674527642380414,-0.021022828637786456,0.02062239202651915,0.04304480443978893,0.0884982631494185,-0.01792716874523346
GNRH2,,,,,,0.04037883651550519,
GAS6,-0.02738657575849511,0.02430713466051886,-0.13697081245368756,0.06652875793498994,0.07070686834147118,0.06513511328921674,-0.02638176834487998
MEPE,-0.031284935499110725,,,,0.0468206808480168,0.06022954379795565,-0.029758568932037228
SERPINE1,0.019181514908584694,0.011300118326558589,-0.07471212870296878,0.08381723692500095,0.018137281433973126,-0.0874290667048418,0.04934002675838668
RSPO2,0.015814477950060992,,,,-0.01594225939960133,0.052072304643382465,-0.04791828391777855
SHBG,-0.014667144287742982,,0.11652403212843453,0.08345828162461127,-0.0030084080069357603,0.04583636803952138,0.06077184873096593
LGALS3BP,-0.08862138002627018,0.0028549390009838214,0.028201951170832146,-0.008679568869535711,-0.02640350672923447,0.11663510748896533,0.059412796920154574
LAMB1,-0.03469055225191402,0.010359555914386007,0.04210260611012621,0.02857782619591722,-0.02775120593455304,0.013164671338577402,0.008722653292286268
SPTBN2,-0.02364916121189038,-0.013717500843000958,-0.09716255099369951,0.05488740279976967,0.04280872610686005,0.08096271819518572,-0.007090821741573527
COL1A2,-0.04856831008943784,-0.07209096737545108,0.028004157262497407,0.04056382589769557,-0.08630491512726637,-0.12155239610315474,-0.03339246619968464
DEFB1,,,,,,-0.021861332049132796,0.08477031587762807
WNT11,,-0.01666425988442712,,,-0.01928414823351941,-0.019749210655657067,-0.027160298150455446
LGALS1,-0.03785709687157306,-0.07764924914220432,-0.03612467550330933,0.08036001769159058,-0.06123172388452121,-0.09023690285992726,0.035236434578484625
BCAN,-0.04936509590169678,-0.01681295077624942,0.08291455430975045,0.07554077736902093,0.022011042060587963,0.09735497511121069,0.09757557430022293
ANOS1,0.045896442762117295,0.09297922120940262,0.048834417492473386,0.04942949298224609,0.023944062991985676,0.10400077007184629,0.005446051563435895
EDA,-0.02513749644585344,-0.01753910817734537,0.09068317561179545,0.07916883818439228,-0.045005505523892944,0.10057367796575944,0.12575034217803344
FGF22,0.03020247998349181,,,0.13057115929478613,0.027625591929126114,0.05105566709017305,-0.010296898651585569
SHANK1,-0.011609943318562996,,,-0.01778142820313059,0.09212626733969613,0.04199151275780953,-0.02783320798633915
RAET1G,,,,,,0.06899520666906438,-0.025013349922719853
TGFB1,,-0.003476487154454322,-0.042666427805846854,0.03462822710679569,-0.06728587168215805,0.029123219461101593,0.02031283786774592
MSTN,-0.02964404178873114,,-0.0643275711950764,0.0605050912045856,0.08698573567566378,0.08962378066390386,-0.0030871714080487164
WNT4,-0.023695607534692905,,,0.052467388707707154,-0.0005254269377031575,-0.033841395207642566,0.04275919498019515
TNFSF4,-0.014173102657252556,-0.03627959623720783,0.06639760909519707,-0.021119261511877676,0.09011064030340754,0.06879635498124341,0.10249454767916183
NTN1,-0.048552708300676636,-0.03286609669926303,0.021204776500792562,0.093377420457973,0.03630612091168498,0.10272943788729817,0.10960992939725135
CXCL12,-0.015103006403605415,-0.044111836351506756,0.12129568166853036,0.010124613073008638,-0.028467911282793395,0.0047492737545567695,-0.053351849081083744
GNRH1,-0.011810549773640206,0.04259591284502444,-0.06346772887470611,-0.029578706212085335,-0.03173818371555732,0.07147123865525914,-0.018903688512686527
FGF8,-0.016505370957012704,,,,0.0062408139931100625,,
RIMS1,0.06223480947211361,,0.07193509705984255,-0.003505489499812348,0.0034986195274301236,0.05556370555546603,-0.014872469933258959
FGF14,0.03995337835165897,,0.024535943032946074,0.06263586369327667,0.004608012012423457,0.13666594563211565,0.04564938268513835
IGF1,0.024407902107836978,0.02819536008099375,-0.07011567427246974,0.017651297927560747,0.01215990442010422,0.12348738478287512,0.035355702308015345
TNFSF10,0.021387070301946188,0.026828626811286393,-0.022138941953697748,0.06036055555040725,0.02525035699429146,0.12063440160517022,-0.0084638025054498
GDF5,-0.013662337970707648,0.0456355714598599,,-0.04786285772256681,0.05174911659396779,0.010615576461917929,-0.01609175589840218
CHAD,-0.006641836889294385,,,,0.03308316717555227,,
RGMA,-0.04091062994310853,0.020687129967883834,0.03576904680870834,0.01379440573278502,0.008199856993913646,0.15039742790290964,0.09648428256908474
WNT16,-0.01591450725430326,-0.03843961514434926,,,-0.025989601495894347,0.07100553975408934,0.014072040547717777
CX3CL1,0.052830514924817114,0.02408018489751164,0.09439891156648922,0.09892494052516557,0.06593741510159899,0.16418548385135115,-0.057855606128415546
FGF1,-0.0077590932441770535,0.008535293548023465,0.016118405925208232,-0.021794951371339476,-0.00770947927690923,0.0665990302783423,-0.029157462005811076
ALOX5AP,-0.022658421762370054,0.020402183773876627,-0.03206409941610721,0.02826930245943849,-0.03506704130790906,-0.009134512153116534,-0.007920392255056972
IL1RN,-0.01621241406546005,-0.003795124549657041,0.07094546511008946,-0.04328673860672503,0.013524061648542534,-0.03175134656115007,-0.02048018680837937
PCSK9,,-0.023047421044186014,,,-0.010332204753318957,,
NPW,-0.016793628029184257,-0.017251991548705707,-0.03407361542204699,-0.02160388274974625,0.09431515354616112,0.10300830848750424,-0.003464366164971968
CXCL9,,0.11716190711078756,0.008738348312895942,0.08095755807054862,,0.0920145010493043,0.048572480802281756
ANGPTL4,-0.026826429069858392,0.006972727285836185,-0.20775891487657822,-0.012981230910001926,-0.03768946371502001,0.05643219290636264,-0.025219519092143306
CCL11,,-0.01739608596740088,,,,,
UCN2,,0.051822588008760384,,,0.08074063288618619,,
OBP2A,,0.040092174185058296,,,,-0.004844985820120477,
COL4A3,,,,,-0.0029958842203044764,-0.03416289413468111,-0.02998380622035227
NRG3,0.049176708639458735,,-0.03521582690624484,0.049654870671683025,0.07029744444580335,0.09023702054600775,0.028323855359047904
IL23A,,,-0.006577069030305598,,,0.16084471144886267,0.029297854222820365
COLQ,-0.010434108365988006,0.06217143576495602,-0.006825003763580071,0.028738613743645725,0.12174011013932287,0.084035554083473,-0.039024544799542656
SCGB1A1,,,,,-0.002578949319679782,,
TNFSF12,0.05826628560594424,-0.036228151944638076,-0.023367479832018895,0.06012278768821502,-0.02572601065078854,0.1307220868043049,-0.0046254656497465305
DKK2,0.04157382748751834,0.05648699971948586,,0.027012574645592546,-0.03359639289028899,0.08556244551363075,0.009270403470404323
FYN,-0.014783594316842657,-0.022700541381807646,0.011596190606515342,0.0882112259291673,0.0025496152692133334,0.09933342807771985,0.048134209988094236
ACE,-0.04514060755892069,0.041443527536870625,0.02774600447080847,0.11993012117795142,0.015139086027270236,0.04505808768244246,-0.03232353251464537
IL18,-0.0379573289885068,-0.006579969834172648,0.05783076652120501,-0.0029584030617708207,0.0063059998541361816,0.15619122377758543,0.051465834078543785
PPBP,,-0.013004527798883142,,,,,-0.028034284221622952
CCL27,,,0.053697448800627934,-0.017763396667183448,0.06363084788014263,0.052146532059139036,0.010816292910718697
SERPING1,-0.025127375327299813,0.040274745131186056,-0.04433395946824803,-0.0024173902421636916,-0.004577584686783988,0.04198166583843358,0.025899699571167847
AZGP1,0.015100490786353313,,,0.02019635419088398,-0.02340307892766233,0.12156732565227168,-0.030515001598399493
INHA,-0.02138192511105225,0.009190483919894264,-0.08134775955135043,-0.0009713102781736518,0.04233521311150353,0.014733019094939062,0.06041237847571526
SEMA3G,0.026789351225977576,-0.01917987552803478,0.030359118790607244,0.054474379405016274,-0.04185286958069117,0.06425010057632198,-0.012989187893841986
OXT,,,,,-0.024441707922167214,,
COL6A1,-0.04086009081579429,-0.07620594860989029,-0.07733472959530806,0.05317073375116616,-0.02819548120145252,-0.06574237222647542,0.04919013582887935
FGF17,0.011645350419264218,-0.014773351840111222,,,-0.00015055067549414985,-0.022263261863530923,0.07563216433319775
TNFSF8,,,,,0.03547653153012878,0.06310431781431301,-0.015595578458869415
FGF20,-0.014173107131704485,,0.07021820260911577,0.06297946247488077,-0.014155676373122058,0.08585212957169326,-0.023369273559247727
ICAM3,-0.030343885274002814,0.07784260098161372,0.03062330739179597,-0.058162290926333265,-0.0012937317348001806,0.0759446002542948,0.03589866349939852
LAMA4,-0.0008646438356265664,0.08767441575163243,0.015319521343633444,0.030357653201828833,-0.04740003680818928,0.02217933348512433,0.05873235351208865
INHBE,,-0.01710678767738728,,,,,
DLL4,0.004486170994700541,0.09796226457725855,0.01802455346683301,0.06357916572408667,0.025112449843175663,0.10861398810010417,-0.00012870027458557957
SEMA3A,-0.03664711515584363,0.04624463525076691,,,0.04738913405399768,0.07931018519960645,0.10026340213709013
RLN2,-0.016650074071851838,,,,-0.0028038116290727295,-0.0054685201450618325,-0.027454427382612022
C5,-0.043272805627500494,0.12092095619164402,-0.018494790891136762,0.05948376238725415,0.0023009388320046026,0.1436333312414683,0.0830861301347148
COMP,,-0.020207243162690472,,,,-0.07179298905974855,
EDN2,,-0.013558007575505104,,,,,
C1QA,-0.03888461216885812,0.10358803281877202,-0.037267472054132805,0.06480898138740852,-0.06054185706957101,-0.00511924639733371,0.010653333978720626
UTS2B,-0.012393727350026484,,-0.04047722680855443,,,-0.0003875863811006927,
COL9A3,-0.09388641894818793,0.006267414839935901,-0.05596330382728981,-0.020280640206764407,0.024562964245530238,0.1638363231921832,0.0634390036290736
DLK1,0.05373468026802755,0.01369343698797689,,,,,-0.07074124930340565
HGF,-0.016585470037333398,-0.03675981785672266,0.03081839200584325,0.007248678143464228,0.01562679232441163,0.021692820098524808,0.03022507198206225
GIP,,-0.017961952449145672,,,,,
P4HB,-0.09573228417950509,-0.06372307356530899,-0.03251440708369437,-0.04517110459478442,-0.08303982907258346,-0.08920995449028285,-0.026620649145308865
ADCYAP1,-0.016398256838591786,,-0.04619550819564505,0.060953914551389904,0.03236085604788215,0.07865384535881481,-0.0008437174719754254
GREM1,0.0007882480299706097,-0.018942543778069653,-0.056171451797408636,-0.013054822701022553,0.010646852506825328,0.11512697360527531,-0.02195666795784694
EGF,-0.019834557123302825,0.06893536403931944,0.21333393249654786,-0.009718275618668115,0.038551526744020785,0.12860315687540513,0.01701635607859334
VEGFB,-0.018407629900666876,-0.013147539070544336,-0.023640269611198382,0.006415316284024539,0.0281625725384554,0.06564382175513896,0.0268333578302218
FARP2,-0.02678071334736396,0.02124592418698788,0.010702251691868244,0.022102026211200394,0.01237242459510946,0.09872993880833691,0.019909137528995785
BMP3,-0.019336640221927125,,,,,,
IHH,,,,,-0.02815982720827814,,
LAMA2,-0.05046819823673412,0.08238065891906174,0.022835337740014526,0.049079441291453835,-0.009763493323589062,-0.013960700995716476,-0.025415210758227655
SERPINC1,,,,,0.05437764405863311,,
NRG1,0.10199837032436475,-0.03515881207266393,-0.001064683460113309,0.08415322533191802,0.047579182903716453,0.0604895281159184,0.0031634528032292715
SPINK1,,-0.02304741470923982,,-0.044221901601360476,0.009042863308491514,-0.02272564808248534,-0.0668899784438821
EFEMP2,-0.03416858092539181,-0.008624110803954546,-0.036569441059567526,0.06589592205845314,0.013748375939617755,0.04802485898826096,0.07206798097026187
SELPLG,-0.025823560965456186,0.10341785736921093,0.07939606847452288,0.11833902144657636,0.015584317299952553,0.1356104794539905,0.04850786279007966
GDF6,-0.024732637992327187,,,,0.020537551093238782,,
HLA-E,-0.07069450029222886,0.016945729055110492,0.09363456291544442,0.009810018937144414,-0.020967351557275415,-0.026170592096224257,-0.09397580313103351
PTN,-0.07031642519636623,-0.05009328562820809,-0.01850128671349664,0.07383955440064416,0.02149694281543647,0.16459508586828028,0.13474269774898268
CD274,-0.027650635073783573,-0.02446731867586703,0.03868960398881659,0.0962992137477988,0.004989570585837481,0.05344822370669451,0.035421059560859766
CD14,-0.011522480370156872,0.0727112468263159,-0.06611760743242207,0.04316287262107016,-0.0543301606738231,0.05156958078445096,0.05522900879915007
SFTPD,-0.02802121615568181,,0.012167400053472062,-0.0017974692756770158,0.0722253771261045,0.12580789035357326,-0.01358126394938144
SLIT1,0.026247117522828094,-0.016056878589840954,0.0009093385941122246,0.12283677481392746,0.06774368256064014,0.027479910018959063,-0.0007371809328715189
LPA,-0.012393730457183323,,,,,,
CNTF,,,,,-0.028506348593693432,,
BST1,-0.019957318405124103,-0.010399520357641938,-0.020497682928578093,0.018860678333700594,-0.028209597893930582,0.15188073435832325,0.01394883806628642
AGTRAP,0.011529578671415654,0.026795702761758904,0.03434527327330758,0.04424404099333545,0.016689531423448853,0.11308956422486084,0.04134853353251122
LAMC1,-0.07217159746819383,0.044679659444186774,0.07469245816780964,0.03211111314289459,-0.06125921161451815,-0.003780444980935744,0.051674929675223746
COL6A3,0.0022154971239431425,-0.10413971062969153,-0.02086528592450737,0.038027571006717116,-0.06222449399924083,-0.029446957480236017,0.011830230087648021
FN1,-0.06541573514547945,-0.07474951997497957,-0.017170664374328515,0.05412337824087986,-0.059032377368190184,-0.1203271008143316,-0.11263192997537758
MIF,0.0041190057921750315,-0.06302099325546118,-0.0758393330631121,0.01584879272384017,0.10443208975474465,0.09267972162898973,0.05473001718207402
JAG1,-0.01648184572691982,0.03666939913409957,-0.07206895208239007,0.06887742685668051,0.06761360450553497,-0.04596591569178462,-0.029500793017678075
NID2,-0.08160186453945865,0.016330141149860394,0.0025325627994792223,0.0032151945833500217,-0.042570383883271175,-0.002048287517955298,0.052548148147565414
EFNB1,-0.04235628059906993,-0.005676077742487438,0.0030556085287931876,0.05641146795547499,0.003654370994884254,0.08840107200315188,0.022604952584556852
COL4A2,-0.058212367290402495,0.0662803856790658,0.04013370644264775,0.08489608670578673,-0.0516947592110622,-0.05884284735876317,-0.021854669086469315
SPP1,-0.058915889128574206,-0.041828676375641256,-0.08550946678126611,-0.09375629939968812,-0.007138180672874982,-0.09396685217333278,0.035135224004821726
PODXL2,0.0016887152436852186,-0.012229732117834303,0.04798373110277843,0.057939051092635814,0.08604663042625506,0.1529927324886446,0.005321873856818595
FGF9,-0.019757614763051257,,,,0.024413052334421946,0.037662856314368616,-0.07073943259822782
ITIH2,-0.019711120119421097,,0.03946512238504379,-0.06275003338414208,0.009828249887408928,0.04808335722432958,0.09598619642768426
ADAM10,-0.014661486623837617,0.009564411736226035,0.005461384040238324,0.08918106346920017,0.03863674712747123,-0.00988138359105412,0.043559891779485244
CFH,-0.01803118056572857,0.05716546952424864,0.020444234406073174,0.05594819877029508,-0.02939042587755215,0.0424687735092201,-0.055861534096128415
COL4A5,-0.018518579024435166,0.08421378619157047,0.015885668142719127,-0.01710044298944795,0.01748609070651681,0.14985213526952093,0.03884124166753786
LTBP3,0.030672315619416583,-0.023822009772344593,-0.0807458579523462,-0.012170954725873333,-0.084642181811966,-0.0010822575851429633,0.03120493197335231
GNB3,-0.0410409592652674,0.02300898157297205,-0.0730639346454338,-0.06171342503379009,0.002417328275315406,0.11056895562033564,-0.009815576545784311
COL6A2,-0.0006022946567283955,-0.08044498226671266,-0.11708027717022816,0.04093579484541675,-0.06987541044651688,-0.031652769662500364,-0.007701349771251409
GDF9,-0.02513749467012369,-0.01891531362725658,-0.046539873254443885,0.020978320747426914,-0.008011825510726933,0.03175935983748544,0.006610201539969606
NCAM1,-0.009746629664993964,0.06495314416049472,-0.054475828543747204,-0.045661292007327804,0.030395681147895245,0.020621235006499216,0.004905563208625874
APOC2,0.005134879762815133,0.04325110915760614,0.012525165542158358,-0.0018928035941082897,-0.0074411956552266675,0.13423349440352142,0.03748732950218207
BST2,0.038543035141027845,0.09178186001177395,0.02725829935251026,0.11314918707346933,-0.02358554117463327,0.12408080561446472,0.05120692630936418
COL5A1,-0.053987978243529376,-0.06057958950468767,-0.03715638400351515,0.07219650632336684,-0.052018444179993135,-0.052832779256567534,-0.01491033307218423
CALM3,0.08276639750424532,0.02402513199744424,-0.03998943770729713,0.0036698141475361885,0.07442342913529733,0.05883214245673212,-0.06924522214161677
THBS2,0.0033663540388700515,-0.08235681869162213,-0.004010460101665537,0.014933934920242684,-0.0035909155421438017,-0.01784965769437387,0.06862032928081657
SERPINE2,0.009495747194341384,-0.022335712854609707,-0.06237714435593385,0.019935661184275283,-0.023509336196669697,0.1235255328716316,-0.06363533774163892
EFNB2,0.031774294718885876,0.018411792193312137,-0.03884323255547415,0.132295740168094,-0.02111070962901029,0.05192281348116991,0.04632710201149437
PROK1,-0.017904162099794157,,,,-0.012624536270196244,,-0.03130964462200939
MMP9,-0.04327011453617698,0.04472147636298312,0.01970559721359478,0.0038255004250415683,0.034348844677579836,-0.044047552822601845,-0.06845791531706569
DMP1,,,,,,,0.04922469112161443
NPPA,-0.037107686683707675,,0.06894088480582014,0.09175459517856384,-0.005614401846544992,-0.04727174231849991,0.0011249253122376142
APOB,,,,0.03221722712683577,,0.0831037298839106,-0.03130964413041549
C4B,,-0.014264406673904962,,,0.03451166074675326,0.10795595739854857,
NTNG2,0.014198472270311189,0.0439720193191754,-0.0010208779139294296,-0.04886238104396434,0.0368174888710225,0.0319106939353155,-0.03675220812409125
LAMA1,-0.030380351254234862,0.11529251729297413,0.03115640402379328,0.0022913017598185604,-0.04658960295243484,0.0703773266454239,0.04018733767682237
UCN,-0.022728632720541195,0.018879519687454625,-0.13885070657683116,0.06263388138132651,0.03659963036001945,0.09639755597318982,0.09122159562096155
ARTN,-0.020321651073767672,1.203710135272355e-05,-0.034204939691128936,0.012206228805026437,0.05120093427004807,-0.03338857836810399,-0.0338988022641382
PDGFD,0.041760661805860425,0.052772743221660735,-0.04056775179688359,0.02584594302814834,0.02074742312274717,0.09157920864136278,0.05762590176467853
EDN1,-0.024936953469653883,0.06345165430869121,-0.0526311916382818,0.11768154222140045,0.03070022965065268,0.03203068951820862,-0.04315240475184671
ARPC5,-0.016971627836973445,0.10134292378764251,0.010974094686057664,0.003918182542302582,-0.0027558874699476522,0.005873284456178684,-0.007871424337289457
GSTO1,0.06804285677513215,-0.05161755670367489,0.033095037476964885,0.027726316361046804,-0.0054727295503450325,0.041309722799305254,0.012518346673054216
PROK2,,,,,,0.07057218156143079,
SYK,-0.007699108452501418,0.009300561429319586,0.054720441360880244,0.0672091005780404,-0.007243206884864159,0.10448441611003266,0.015302712333651788
CD40LG,,,,,,0.0024376171486856237,
ST6GAL1,0.041337282098182174,-0.021887506450616847,0.04655538824407939,0.07477151685297728,0.08780564333963599,0.1688242573054595,0.008733692182984016
WNT3,-0.02409434163805829,0.004178069657865507,0.07373560345079039,-0.03588887800352352,0.06733848692630519,0.060863517247569714,-0.01206727679215272
HSP90B1,-0.06225780096994091,-0.012809875153646696,-0.08551317318134918,0.028718173538851307,-0.03851938871447122,-0.13909977780829327,-0.03975046308837453
ZP3,0.03426610489852843,0.050840434901743725,0.10729974736458009,0.010469466517462687,0.03732529243206865,0.10657030853557807,-0.04430989970313058
NRG2,-0.030082879300233217,,0.004363852601272766,0.03680070092615935,-0.047570812594768856,0.11832592218919427,-0.02740977726220881
MELTF,-0.04436509017928784,-0.050077557784615284,0.024370810453620263,0.05228983561279038,-0.01724883734249564,0.13472134717439702,0.05280130885374856
NLGN1,0.026701441451590164,-0.01904800619474195,0.007260052204130655,0.0765821850048662,0.09217784736172115,0.1236172777135005,0.05539613457889852
SLIT3,0.00685428157824096,0.00831662877254634,-0.04619547132896558,0.027885644106131504,-0.03433417097357943,0.04973222951024435,-0.04920682298384972
