,UKF259,UKF269,UKF275,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
COL4A5,0.0003295790584246463,0.07176412093189283,-0.0003442413311221891,-0.0402711858697566,-0.015111730077121355,0.03211565108044215,0.026271448214791607,0.10230558317683075
LTBP3,0.01565613037374647,-0.0046697566541906484,0.03811930652163323,0.06208836901144023,-0.009735798447546571,-0.07717598715037931,0.023202012184166235,0.051342296625066404
GNB3,0.03393272751712241,-0.023684714305773406,-0.035052018929102834,0.003262628578654444,0.046679458587505204,,0.10096508108705281,
COL6A2,0.0586207668476314,0.08188561756932422,0.01745474080462003,0.02942662585603797,-0.010077155213090714,-0.05562134668848211,-0.12254720040835226,-0.07437670374722793
GDF9,0.049148842173471895,0.04346921146429385,-0.015769167469176257,-0.028761742113672502,-0.023186954061030753,,0.058007934405640275,-0.08102449673658295
NCAM1,0.022575036604920915,-0.031952311937727726,-0.030916989684086026,-0.052924643501451735,-0.007928544315026785,-0.009512193842238129,0.05053389042261977,-0.07871815522183165
APOC2,0.0037266312275881226,0.07122760333696743,-0.02003906193822409,0.03192442142982682,-0.042646741872162115,-0.066815705784001,0.09032225670207478,0.06367533000104465
BST2,0.0429673404318828,0.10214517047039803,-0.05573914431386481,-0.011692563118517267,0.016111516732551342,0.03725678749472065,0.04413878082373063,-0.04209021675225636
COL5A1,-0.0010897913622663043,0.004928216462210284,0.054777975676813806,0.02040407660655976,0.03432137538586886,0.001602111000009541,-0.0636705792335895,0.16735167681834232
CALM3,-0.0038335418031526973,-0.1006552282816952,-0.03260610554280683,-0.0824762663916417,0.07290835694792853,-0.03325648157456583,-0.03249738863907262,0.020274995208904155
THBS2,4.738362919789799e-05,0.11442124244088295,-0.005569058311565957,-0.08234559079546709,0.0005902498394043239,0.03432571198552254,-0.023978897902502235,0.023543284393469782
SERPINE2,0.006017059344077587,0.07194045343073896,-0.007791911991768434,-0.019196945973284568,-0.022554176368533223,-0.17822039805056936,0.005132013473117462,-0.010130373287241905
EFNB2,0.038076970743092596,-0.0002847209918302226,-0.006267265628111153,-0.008385780479493087,0.025151485029110823,-0.016336310448749898,-0.026571600841150133,-0.03117751339727104
PROK1,0.06619512005339483,,-0.014645566453686911,,-0.015793995842985523,,,
MMP9,-0.02278610087397764,0.058174026785661165,-0.015138161358830983,0.08128716305319326,0.06934735985944307,,-0.07361092020389715,
NPPA,-0.005494769271707932,0.029427676907486187,-0.024869431621998835,-0.025410123131786637,-0.015355076166362459,0.054227378123081794,-0.028141755713235198,
APOB,,-0.018557937582922974,-0.0030716374815309023,-0.023419409730396013,-0.017331234658485396,,-0.02133169353797379,
C4B,0.01777360314656741,,-0.01190967492920131,,-0.017540637719718064,0.004662328670423992,-0.023621185577078437,
NTNG2,-0.010303197598345956,0.024251582533481603,0.09644114565905908,-0.029598482702457424,0.04994464392625174,-0.022060725545012923,0.04290084692061668,-0.08481151802983643
LAMA1,-0.05880103121621871,0.14729471636992186,-0.021926595093468306,-0.04413461462958217,-0.023566292634275714,,0.06902974038948444,-0.004824414225847191
UCN,-0.03317424889003501,-0.005123977934267603,0.030479948471072726,-0.05351099419269489,-0.019129336288059087,-0.05400158332199162,0.08069516234629871,-0.0634225231977802
ARTN,-0.021607619852023176,0.05728260904694543,0.020513925105487777,-0.026473759825852903,-0.02185457788834584,,0.028297085831631274,
PDGFD,-0.007342188715127609,-0.019704145736243968,-0.028090554592927978,0.07804664512734964,-0.024573561089441816,0.0643723429861016,0.0016567723168223086,-0.0788286685971535
EDN1,0.015864503627161505,0.058855796773493146,0.022169639017453023,-0.008827278177188971,0.14075524269844117,0.11297114216259854,0.030513062734717593,-0.08775995295692848
ARPC5,-2.1032274937113387e-05,0.05100041347103053,-0.024805905740435504,0.05494642246538902,-0.03714009119636883,-0.047326049346275226,-0.04433478819332642,-0.008728080322132493
GSTO1,0.029343816075257243,-0.07712137151364273,-0.016303827091638797,0.04348863126440078,0.022139255269787106,0.009474700603453947,-0.04908483378543211,-0.035145112044021314
PROK2,,,,,,,0.06781599298431783,
SYK,-0.02693316881168486,0.03938052232681221,0.008431675223163284,0.021341780447697092,0.0013427130405515473,-0.06084237436183174,0.02040351388223258,-0.010357979973452171
CD40LG,,,,,,,0.04830718249059166,
ST6GAL1,-0.020056485295211545,0.056820687689664966,0.02175510244775239,-0.0018699694873346958,-0.04122668980717363,-0.0058495089362995,0.07331386420844127,0.10311622977976935
WNT3,0.003821708413315566,0.004485632247810336,-0.005114376567916778,-0.030440088366374806,0.02585348873956896,0.07375754363411396,0.007322279867059005,-0.013859172032039227
HSP90B1,0.018040877935827714,0.0035149272331548033,0.012806515749415902,0.07911429423545177,-0.025154040648529448,0.025359474813399077,-0.0838260513058482,-0.08069537213621279
ZP3,0.02617398793923092,0.14262446450728225,-0.008198290703105788,0.04565574318115534,-0.006568322505793939,-0.0593570661382615,0.07543590065178593,-0.04663233579941751
ANGPT4,,,,,-0.02185457691074606,,,
NRG2,-0.012583368538578027,-0.00043051311229838195,-0.015946047250998654,0.020010244291726667,0.02468564890433265,-0.020491324808649212,0.10002262214952727,-0.060796287567456746
MELTF,-0.0034723061290657014,0.0441643579363859,-0.016941689446748585,0.0809716685967421,-0.0361565297199205,-0.013116344715644282,0.09026765423279037,0.05564387295455326
NLGN1,0.03697501094596375,0.10495266170970509,0.005502798050065474,-0.0436411673656544,-0.04716721664846939,-0.04604110227869395,0.01051998827700063,-0.10952872091429543
SLIT3,-0.029816771277829213,-0.07310062233230497,-0.036733691247964044,0.017033388373317162,-0.022194174482778266,0.01731985977613192,-0.053064525548047504,-0.00813010015887394
CCL8,0.014171823725463582,0.00809151854035597,0.01669189950951825,0.07807371546313861,,0.015200254773107887,0.00989030245123288,0.029951974936412846
S100A4,0.03474207778874004,0.11170853576525824,-0.025532358455178983,0.07320618466368879,-0.027232457165410427,-0.05169457966145945,-0.0585924541025013,0.020449521240893744
TNFSF13B,0.01487312732233904,0.07546641201314361,-0.006242075523023581,-0.005638634205042869,-0.056021667378358245,0.007591946442327681,0.009405205383889833,0.040416073478462204
HSPG2,-0.04885081639729809,0.013541734479416583,0.005772365068444871,-0.03834947634249406,-0.04772477338542201,-0.06965571854385816,-0.07796778668589702,0.09035487090261923
FAM3C,0.05225849735559563,0.09174551358923916,-0.030420195699707126,0.058617033173396546,-0.027286092361016787,-0.01265858748854483,0.00872606494448979,0.025601053995267638
FLT3LG,-0.02237785598059736,0.023124834446408258,-0.03088044361963991,0.008359758287854804,0.0006091877254081905,0.043529975714433754,0.03711312717147619,
A2M,0.010571437136436277,0.04583154505635432,0.01075552559552495,0.009833365890415759,-0.04814728535985954,0.05711805707004099,-0.05125636562148105,0.03815062781622318
VCL,0.020069715590210962,-0.01898589596224566,0.008867961139412062,0.04830155517651994,-0.009562976984375398,0.016001813838173645,-0.07078611222074571,0.019898673301496132
FGF2,-0.012905625048718583,0.10125688828005247,-0.007993420712353295,0.013345643849658638,0.012779047386510086,0.022551221452795277,0.00235124083499151,-0.006669243600607883
AGRP,-0.02574945205930715,,0.09123790016546626,-0.036921976590001994,,,,
CNTN3,-0.030492965390473005,-0.057885654175622865,-0.027217905644824746,,-0.024765143347278824,0.0414886782290955,,-0.060318761642663254
RNASE2,0.0307022926327673,0.073171280929934,-0.014674811375482958,0.0023540550409384387,-0.002478993991653184,-0.006490926474910686,0.04347274364524234,0.005204958511242886
ADM2,-0.019494980540016683,,,,,,-0.021925078015724915,
GAL,-0.0018984613084367713,-0.028657490048260882,-0.009921578148726183,0.003065063080294261,,,-0.021630303182542877,
CXCL6,,,,,,,0.03722070750694259,
PDGFC,0.015296043194709348,0.08593542086028212,0.04645634452430606,-0.04270905402068319,0.040347217813939344,0.038421714458210375,0.01431546870132395,-0.015370953182679755
COL8A2,0.003927220467199483,0.1000817647106274,-0.0015439480469159326,0.08264609271903615,-0.028505533256247374,-0.004499944762094586,0.04504246480977575,0.142316743313299
SPON2,0.013004784566558153,-0.012040862071655068,-0.007329688231614826,-0.029146077334508712,0.03586142808315686,-0.004599868754745902,-0.020222155693307944,
LCN2,0.05691995912757488,,,,,,,
SEMA3D,-0.030071768649134488,0.10336455498547455,-0.026966892228137015,-0.0280167656814325,0.026355419860397602,-0.031399490101505174,,0.1154138866154814
BMP6,0.02860367635345275,0.09079463496982808,0.13029459367344154,,-0.02080672113570305,,0.09964121314747373,
TIMP2,-0.008670536368880977,0.028058469528821187,-0.00734532587858762,-0.009318880377734502,0.035476724345403624,-0.07350565058396408,0.02574099422416752,-0.02216117523025503
EFNA1,0.049528556412399845,0.03448531921133957,-9.553320010433984e-05,-0.011716683023082179,-0.020689722210564206,-0.013608071770073303,0.023209525534046656,0.1221810922850147
S100A12,-0.01570712302542196,,,,0.012073412246388074,,0.010899923229301195,-0.032755960664868855
TFPI,-0.006726041475022028,0.03394134153881228,0.020792850175128733,0.022755992587224275,-0.028766193912398645,-0.06008862674813728,-0.00203307145430666,-0.08015265521761653
GPC3,-0.01973978671884456,0.043775136025192334,-0.012881305249019379,-0.020953572216663892,-0.022471971292272467,,0.01959534855969764,
NMU,,-0.001838363595140389,,0.011674218098239932,,,-0.0059381463218329215,
SCGB3A2,,,,,,,0.029086997674721844,
LAMB3,-0.025789869949400173,-0.06689079989736314,-0.046759494763078606,0.024841957072414912,-0.017137494347682736,-0.07045690552030837,0.05503369081751367,-0.06110233392747522
LGALS9,-0.010609250458112732,0.10922020505040222,-0.0816429227030028,0.006589308182830014,0.04125783622163989,-0.037115575418292336,0.023008439218631518,0.054899213116693865
VIM,0.0008557340585224382,0.10558713116906877,0.017891820623846953,0.08285769589473892,-0.018423177812254637,0.013327338599034557,0.006788107320159178,-0.10543577147653212
PLAU,-0.003749586127933887,0.07790802520594281,-0.014740602286009893,0.011171495107515248,-0.013209709399975738,-0.025602466775253872,-0.003905862104173243,0.025906855621481442
TGFB3,-0.00795367843208457,0.08704710234698708,0.036321085982351974,0.020673450287896585,0.0514106914913156,-0.03406510524333365,-0.0378910518878758,0.018942933174592128
APLN,0.026925891044866725,0.05546540862117029,0.04816607955409296,-0.009730467006208476,0.009823687003624544,-0.05069154151079283,-0.05783639376455396,0.05213370194921227
SHANK2,0.0014458814374321942,-0.04196150529016651,-0.005438223626486013,,-0.016469088902936486,0.03357528045222471,-0.00976356275658023,-0.048947556519818636
LTF,0.019233563352312622,0.033364059361858316,-0.007503800168115446,0.03305580708321729,-0.0036954847684862895,0.04436760448130286,0.021732475796028074,0.07039649152531079
PYY,,,-0.012208729237578224,,,,-0.03620370207307369,
PENK,-0.013328391404566058,-0.06519369131594109,-0.0431219403468075,,-0.01933189078682196,0.050025199724771235,-0.025971842208088618,0.0682928041460044
CTF1,0.010307379842858202,0.025696026040718026,-0.019282407359846716,-0.05051613246676801,0.08178872669030358,-0.038292197700959846,0.0642203307958095,0.04432326307274121
COL3A1,-0.012875029549204782,0.09858382761634765,-0.0030009664080574796,0.01453271828736014,-0.008123529799601762,-0.05400158332199162,-0.05878200486111474,-0.075435120928216
S100A10,0.026770374170349255,0.1220137364360374,0.0037726736152413998,0.08703210273612001,-0.022397833142736075,-0.00924318093582378,-0.021277401824661975,0.0731894303306889
FGF13,0.03384945122810196,-0.10111325401507383,-0.03665508421288769,,-0.015328585662044432,0.0038285600501022686,0.04806099978886309,-0.031679676887732454
SEMA4A,0.009598120628179978,-0.07971088228060938,0.016743810988012094,-0.02145912693958521,0.0017829492399090553,-0.00410537778844707,0.05180345602675664,0.026315542212157626
EFNA4,-0.004636377635503609,0.006703406380762867,0.030092860876336905,-0.02556387320218339,0.017048900897174177,-0.05711444972862052,0.01127856091936413,-0.025652721902725665
HSPA8,0.06083530956856866,-0.022543053186970627,-0.053981036456661434,-0.02945686172166092,-0.0048136656312613565,0.05795952457678027,-0.01803993219573466,-0.022073966592167246
NPB,-0.013620434579514716,,0.07924123573085677,0.04056918700263403,-0.056235119048637865,0.028271126908944063,0.011170585296252271,0.0016817492139521897
ULBP1,0.08792447704767421,-0.024412297740892912,-0.014975589305728208,,,,0.0011674283825645739,
SEMA3E,-0.03294231005718899,0.05788204171983506,0.013952784520370456,-0.048538570114190153,-0.01174197504842129,0.00835434552366906,0.003890223248201306,0.003366859849313494
ADAM9,-0.0002844225645942829,0.07875367931080747,0.0037580317915590906,0.011051430004750448,-0.024126768774571004,0.011027430687424074,0.019372377819446975,-0.008437245458814644
ASIP,-0.012546788850487,,-0.013432891894746331,-0.038574157618313974,0.008071782523500312,-0.003655264827961931,0.004912064500505186,
IBSP,0.025238536671648347,0.0035495289412471823,,-0.03985312829105201,-0.019896396713805855,,-0.0552150134041211,
FAT4,0.020032076684198315,0.07613082853252522,-0.01984206786391873,-0.0356999455608647,0.011107319521952414,-0.041368548472270096,-0.035154021601154536,-0.018408897462682643
MDK,0.0410244781660867,0.13768017708708347,-0.04795427141494881,0.01665463631524839,-0.03544268969217544,0.02154037987201826,0.006055915243107767,0.06578851954684897
BMP5,0.0493835180825734,,,,,,-0.040364627071606894,
CAMP,0.09416712945911429,,,,,,0.029796546708978428,
HSPA1A,-0.017462143204407934,0.059761051620506114,-0.012218953564243422,0.07215762334310649,-0.025824881624190003,-0.08351656711657986,0.030714442744157928,-0.06451584122150154
SEMA3F,0.08307734871427823,-0.03354485642488633,0.011004398374926734,-0.014976844001560699,-0.03768990756314572,,-0.025735547911433607,
ARF6,-0.01692450658644381,0.03301355364116631,0.015847851465436984,0.01874789633670569,0.03201878375909766,0.14002702284983334,-0.052210425569068866,0.058038620065409836
IL6,0.04038536540979882,0.005516105381557591,-0.00328363136834634,,,-0.0172531459679492,-0.004996471923745073,
CALM1,-0.08899235125455904,-0.1155729885318802,0.015504096720435795,0.03024014224110401,0.017090049229322158,0.05281169844665526,0.03738560826430684,-0.10257382995638215
VIP,-0.007193467292205287,-0.05137360754532737,-0.02369721684314001,,,-0.004440771463054342,-0.029950770241550503,-0.018248687153809947
NMB,0.02958287121655942,0.09107363855433541,0.04162202407783427,0.08603564307011319,0.010380936472416044,-0.030260142771716788,-0.03716460447851567,0.029881186687100957
CCL26,-0.018735361054379392,0.062297316387916926,-0.009065563170979896,0.004227305346358239,-0.01855520671696111,,0.059467076304807256,
FBLN1,0.038996307148040504,0.0184098721991062,-0.04256735854566019,0.052554433469226225,-0.009574894305769544,0.08756775838447937,0.0011850960703683408,0.11083759570398946
SAA1,0.02691704612811624,-0.030758784979807836,0.008698063087128076,0.016999359484606277,-0.01796758517769579,,0.002094808061796662,
MICB,0.012964943968868867,0.02680943465685372,0.028084272647007993,-0.037521716507501926,-0.030259135396327966,,0.018600429339938763,-0.0375011154442631
MMP13,,,,-0.02127591099806565,,,-0.025971831235938846,
F13A1,0.056954276729415595,0.030472772044089037,0.13661111945456697,-0.03204531907268886,-0.0021539450924094963,,-0.032023629472640314,0.0867289642428021
CXCL11,0.06364537140111942,0.056817124823634234,-0.006943624800999923,,,,-0.010778017727267044,
COL5A2,-0.037555132034321585,0.0542903274646424,0.01818591492875845,0.12211721627434702,-0.002682189421420157,-0.03438779418278874,-0.0526281695564699,-0.03583214262318764
EFNA5,-0.03074348192395485,-0.03185677179557952,0.05938183101111837,-0.020953590571112648,0.009526876975373036,-0.020103845467456295,0.01391001608311095,-0.050508176766302315
AREG,-0.031239719383013013,-0.018374629433440457,-0.02805944011442228,,-0.021161077471288633,0.01904223216134307,-0.011453087260611432,
EDIL3,0.04346798725728866,-0.1243728304633589,-0.05766657876311452,-0.02937200937376739,-0.026745477705380345,-0.04578555358229807,0.0070654881481361,0.07124843864837582
CD86,-0.04752129365057396,0.09977047896986893,0.0333202141214389,-0.01490431084553259,0.02491464985500978,0.01673113119568851,0.030359088083043547,0.08895972321929921
WNT9B,-0.01235915597754036,,-0.010746771894490015,,,,,
HRAS,-0.01745048934305455,-0.06720358135543616,-0.005865903500425266,-0.005868928669817645,-0.02795272638892265,0.06765549217324719,0.036810615542045004,0.016369323519944044
C1QTNF5,,,,0.07872008898679958,-0.022584467205825583,-0.02334199936976373,-0.02784313443017306,
RLN1,,0.07597398033612927,,,-0.014849532015101249,,-0.02041119322360373,
COL4A1,-0.009956969030423833,0.07868393754442243,0.0404473421581858,0.07197590112185123,-0.012128611874747838,-0.06354353137887611,-0.11479193967566095,-0.019422817073177744
CCL3,-0.020662144596863136,0.0045901699051389905,-0.033682775937620944,-0.004588817169858262,-0.010477882780806616,0.026272644839666105,0.052451538385696994,0.08206030713778972
BGN,-0.03507203571595684,-0.015608863897352691,-0.008240500383089116,0.020063266300009357,0.05155830480225387,0.08831134571261372,-0.07431322381384145,0.059562683438977165
RETN,-0.015249637475404398,,,,,,-0.02369197494496576,
S100A9,0.02118682881750314,0.07253947499418435,-0.0018388048068105076,0.026675180668754933,0.019703910677010855,-0.01367080371425683,-0.024536819065285414,0.02941766511277003
HCRT,0.0059996201003301155,0.04009058385072414,-0.012881300613581186,0.07506278395753567,-0.052042577165812696,-0.016511219218036926,0.07090502177048232,0.007233766547413401
FADD,-0.007362695111302829,0.10242423028667857,0.008414532062498113,-0.024403231064326184,0.05011240098824511,0.023285442673963097,0.015393932121507165,0.09159088565517341
ACTR2,-0.047309879941038156,0.01049901101396459,-0.010118568792294108,-0.001311911157923176,0.03208048625279233,-0.02188039659980681,-0.053134134148920584,0.13301453259461782
BMP2,0.015062800146351252,-0.0014591021553673788,-0.010456240733054385,0.0511145286106624,-0.05914518757706495,0.08228073016190392,0.010385403199406834,-0.011971767576100703
PDYN,-0.01900144092170648,-0.10757551426028931,-0.004096696874627065,,,0.08792187349971922,,-0.059800954056347014
CD55,0.019960809404032942,0.04761144351917429,-0.04171096790337496,0.005343557178925445,0.015595787490492598,-0.007424570944670912,0.04045110373532316,0.004206998718311641
OSTN,-0.014231791871273528,-0.020842722676832515,-0.005341946007600327,,-0.01532858363813406,,,
PDX1,,,-0.013789308656669844,,,,,
CD6,0.008906666342620356,0.03215123588910146,-0.018184979567098886,-0.038114344549296575,-0.019709847899381957,,-0.037027504727012155,
IL16,-0.026689215305339426,0.003319117003245004,-0.005373610809264133,-0.011510937095954465,-0.046768863733219534,,0.022949851616907557,0.015695240653646064
LAMA5,0.046543516436551864,0.08440833432576524,0.028170783604158225,0.06527145480879633,-0.03835306307283335,-0.011226160054255712,0.001342488359998751,0.1355773081159488
RGMB,-0.0006472866404251066,0.04998726354483082,-0.0655988828385711,0.06794551881316423,-0.05919321147085407,-0.0032355113776689837,-0.004835024054499283,0.09929396772352447
INSL5,0.10676195451587012,-0.02427899231483356,-0.016461789614512737,-0.023711385757179567,,,0.08633404796124751,
IL12A,0.008499094140236222,0.10282281473370901,0.027415333207887024,,-0.03315669062409623,-0.04293369839285356,0.018489136881750468,-0.0250501915974228
S100A8,0.0346044667236497,0.08275795716532748,0.03711459829753124,0.03997647896732752,-0.06100272747925469,-0.04305122520112117,0.07063947715580057,0.09877489399675324
TAC3,0.017154213342678422,-0.061553409758502715,-0.006229686572404546,,,0.04634899827001641,0.029091180756211248,0.0009787221250227257
TAC4,0.03751651922499544,-0.026993344612418164,,-0.02620900546100506,,,,
MFAP5,,,,-0.05403100594549792,-0.021161080907298454,-0.024543640630752803,0.021446763786530352,
CXCL16,-0.024387586069066408,0.09162053558393922,-0.009183299975042731,-0.05755820104638104,0.009650698722434676,-0.10810783462036189,0.0364441522626346,-0.010862568919724116
AGRN,-0.006973575964344888,0.06887198836855121,0.010253578250819954,0.02023172457067936,0.0331487600075814,0.0060387019806176,-0.03490064071794694,-0.0480416775438634
COL4A6,-0.016870000097703754,0.05267849321795212,-0.016536711363433522,0.04388875999697674,-0.014457324106173362,0.08558609646041064,0.02313968659032871,
FST,-0.006884117770741174,-0.03034734700052866,0.03479475706059913,-0.004607794829616483,0.049949352436175876,-0.01177715702492062,-0.0034383973148486508,
MEGF10,-0.009271519513591057,-0.044964749636534344,0.015900393122497594,0.022177355710515087,0.001682063099087976,-0.0899627563196241,0.018402633020011227,0.11056957599709046
C1QB,-0.0232620810584192,0.059209526593213525,-0.027240193652953194,0.034871173578506894,0.0009343763600907235,-0.0646556804113069,0.018868606522738193,0.13283668788995848
HLA-B,0.06033269927127396,0.06537931313563829,-0.07286110901062097,0.0879291792265114,0.0031252963010856864,-0.010156613803576723,-0.06809162738655432,0.043778821137435614
PDGFA,-0.02035682859162548,-0.0012981930167357942,0.0375828060255539,0.030403248987556517,-0.001327539882795253,-0.0904480278848864,-0.03381562828086141,0.033284238091617104
LAMA3,-0.023653915683417265,-0.03821572275454518,0.061200870586082874,-0.031593493788501126,-0.017331220612315564,,0.05989394103906557,
DKK1,,-0.03842436100584977,0.026887845434619893,-0.0006621820282761273,-0.01556292308860121,,0.0004675398072786621,-0.0630155978038512
INHBA,-0.027436294083894783,-0.0936807268725849,-0.030579624751849607,-0.033351364734764986,0.010658899110742118,-0.058161482896807844,-0.02002948952811802,0.11896983841954056
LEP,,,,,,,-0.0004063918945801497,
IL7,0.007147412254118675,0.10507166931198571,-0.007057963736559054,-0.025400459199761895,-0.01624694907006387,,0.00898472921199631,
FABP5,0.030178215900594857,0.06862507918928254,-0.018979001204277788,0.05586495142478041,0.04105868675534714,-0.09593592988788295,0.04844422305203085,0.07204262992205002
CCL4,-0.01770855261777246,0.0047066494596636884,-0.009399823333563739,-0.03187026196159575,-0.016672297114071248,-0.01845940682005921,0.07024391436522338,0.16618950709960967
FBN1,-0.025985126483614326,0.007874133144383743,0.007269717768768861,-0.02498967234075518,0.018258221360867383,-0.05034217393054588,0.011976317714757722,-0.004741226154574153
TCTN1,-0.018673176787400055,0.1481634393425959,-0.029964196165021464,-0.026036222924676496,-0.0324929924957997,0.01213065651204949,0.07388848609736073,-0.036688150534224
NCR3LG1,,,,,-0.01624695769662799,,,
BMP7,-0.011169443932764792,0.10417715519990302,-0.01284446067009612,0.012298482953766595,0.041549732278313364,0.05594511939707699,0.051440474966725463,0.007728303834673172
NLGN2,-0.01563101586465317,0.01565827273742708,-0.005732863199649208,0.01791590627450552,-0.026373254581029477,-0.09716876296940989,0.024120755964121787,-0.07895570605307599
CCL25,-0.021039963688624437,-0.00923671019612341,,,,,0.048226587047289174,
NPNT,0.01485085914340048,0.15290165243846116,0.03514761179315825,0.04472215391751962,-0.03923267137860766,0.05012483447782363,0.031400708914239524,0.01624691165388084
KITLG,0.0366936889642384,-0.0202759080787543,-0.027484140137640292,0.03872308782645308,-0.024201883385453777,0.08666791907022128,0.05601512301016577,-0.07427338751841005
MADCAM1,0.008232606749696949,-0.009273210797783461,-0.018046851461194453,-0.017887191060283362,-0.021510290063619247,,0.0667806416162315,
F12,0.058340104126244303,-0.06639344633020476,0.02561993627738543,-0.037122714201372586,0.04878533332829367,-0.030143843943395414,0.0017562859440889312,0.010837859705208586
S100B,-0.06885453014095567,0.11786805691203113,-0.05552956866683588,-0.021174710906276335,0.04608040935125899,0.03447686715748469,0.05340624009266568,0.08371280834709721
IL27,-0.026697645395970113,,-0.011499632544795906,,,,-0.025359165013976163,
CD99,0.013339265048433125,0.14293274749062024,0.0103987961016443,0.03865858416741076,0.031588789921261504,0.024156470797586923,0.049490451676202564,0.0747650014678166
PDGFB,0.012154674079952238,-0.04649961030275297,0.00021655522993868694,-0.03381599556949697,0.008362643495949344,-0.04785774807471721,-0.008183157210916761,0.12905799789577158
CLEC2D,0.031231167064331187,0.053386258353240144,-0.014137974908277121,0.0014996255417352182,0.04727093557711168,-0.03313126917382444,-0.002051956405656237,-0.13176214062957797
F8,-0.031856320447509995,0.007626942506736633,-0.010829433454427816,0.0053963439538247384,0.03944451752138839,-0.04914048551853559,0.11133747833245736,0.04270721122451319
C3,-0.031522603488798845,0.0372538331556998,-0.061389161825887766,0.09756929462803574,0.01753779798964057,0.0461205933747665,0.04654670016537687,0.13342091649425802
DLK2,0.04156719703989697,-0.004169572399098682,-0.014639241644721678,0.002259969013449518,-0.017331227535066426,0.00514588707828423,-0.023068769748987136,-0.017934654638735215
TSLP,0.046566571737706286,0.1353307809662242,-0.022161311495364565,,0.02719991140803863,,-0.007421908264219451,-0.05511134278845521
OSM,0.028574066456680394,0.0480616070050122,0.018829638913158277,0.035125198796897635,0.016948111325186446,0.06949427239141416,0.02456131670189278,0.11519740723191932
PRND,,-0.0037513079262046175,,0.017557521874296014,,,-0.026955880658329493,
SLPI,0.044566998198651966,0.08570763328766103,-0.029139395990204674,-0.02318662412504502,0.03968406543708717,,0.007407896084373989,
AFDN,-0.010445940224938602,0.09969465784017377,0.019954212744992615,-0.06938301189069271,0.031670119604689094,-0.022606330966241865,0.03963814559131951,0.030235637076623596
KISS1,-0.019861163469497588,,,,,,,
ULBP2,0.012418210183408104,-0.014318916874848346,-0.01840191021619391,-0.029730469054843563,-0.024300854690213446,,0.0771748221330264,
ICAM4,-0.012359154720559866,,-0.013342421393035828,,,,-0.008077588674623057,
TDGF1,,,-0.009940194408599032,,,,,
ANGPTL1,-0.039617677998164805,0.087548798128508,0.014766880660121906,-0.012412222824033509,0.05899159314410532,,-0.012539521982372919,-0.05512586517235454
LTBP1,0.020057360889103183,0.04727338241572686,0.024378552854380897,0.020620768556513226,-0.02655878679626237,0.0015116704410834895,0.04211426371991733,-0.012870187582330874
NTN4,-0.008753763364063232,-0.0037432209869336006,0.010929383554495672,0.1727252308907027,0.04494787059233967,0.007579993987298225,0.038285390913571554,-0.0374192614807339
APP,0.05732715420541427,-0.12298879755129226,0.0032750603244294818,0.012024782197965916,-0.005546509672726489,0.05552115166950737,-0.045822261889334165,0.01869494083075945
RIMS2,0.030740868043098883,-0.0835078487425193,0.03395922246443938,-0.020626620328509166,-0.02286018287848932,-0.020120851612845575,0.04105962239447534,-0.011551361084967812
WNT7A,-0.005836027144214803,0.03266031745125513,0.04137645596397696,0.02031170841319493,0.009693296263970017,-0.0010184516397106834,0.03875159406574163,-0.029787726405831695
GAST,,,,,0.0075534020656134,,0.047572070574819984,
GPI,0.00974485218695327,-0.024669256977114543,0.006910661413329598,0.013879420026838856,0.018569006338546114,0.028467269471866147,-0.0523197386395605,-0.12717795574090746
IL1B,0.010777992632470446,0.08406932813475079,-0.006734970995883481,-0.025027529004354957,-0.049700284594416805,-0.09000735896167346,0.05245457087036438,0.06654032141422495
HAS2,0.05129137487101203,0.14814042402092645,-0.010988670874910745,-0.06977411812195679,-0.029917394327791842,-0.052180967708672976,0.05066726575728806,
IL11,-0.011736898271183727,-0.03320919163713916,0.0018012545533984618,,0.032955428361700394,0.03182847392021244,0.02899396006989215,
SEMA4B,0.03592104590249803,0.09548617462561859,-0.0012406210129788985,0.04052141897402936,-0.003705276316774856,-0.018893283043261676,0.06940319209873123,0.04868892143636067
FGF12,0.017227289727334345,-0.09978065540629387,-0.0034141817142042032,0.05925823395747604,-0.044000467270313565,0.05868161811007538,0.050130994124361845,-0.12862804140647072
CP,0.0625129720443435,0.015393631839386229,-0.04528613236486848,0.018435470940324227,0.04702840015286657,-0.0002110660749419102,0.03295910309572243,-0.02010460607283595
NLGN3,0.01313205757192632,0.12403196125219279,0.022296374281054136,-0.0069537442793195054,0.03155573131411666,0.05094027705161882,0.04097088504251954,-0.005911551631030368
GZMB,-0.01570712362083588,,0.030429522007708484,,,,0.02375878428954388,
PROC,-0.009403637394900912,0.051663593025487835,0.03934271339277988,-0.029416121660377863,-0.0014716859927481145,0.020664715827050026,-0.019245748378552977,
TNFSF11,,,,,,,0.02470866797517038,
AGT,0.031032211275766188,0.1117589174468814,-0.03184359065734192,-0.018647949895865226,0.01713789691699312,-0.044024960224641696,-0.00745047318881159,-0.011424552631429436
PTHLH,0.0807182624216262,-0.03866882032797062,-0.06073006703802412,0.14905617957019435,-0.03713038460473821,-0.07528388924268968,0.02566708835530453,0.07013495886720052
