,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HDC,,,,,,,0.021977194098299263,,-0.021947681121236746,,,,,,-0.06456443509580322,,,,,0.034681837520983666,0.02867507574720071
COL11A1,-0.023909073674781792,0.1090657562093678,-0.004351866685112502,0.011954460592196054,-0.04640070010882137,0.0351478219544147,-0.015271666710916095,0.0076781501108960015,0.03877828339261689,0.011483053809883534,0.0019186185347093577,0.002758412369115545,0.15952017110818603,-0.04112769156657201,,0.08583559002366026,0.040628801179321,-0.01727063299351711,-0.06302304452763327,0.038793955928184104,-0.00653991303355465
NUCB2,0.07349905459099329,0.014300186372152569,0.07842937243967325,0.04980376878176762,0.005317443063653019,-0.014584011298040895,-0.018369748591638355,0.053656110886911385,-0.0019069560143697031,-0.01157111499883377,0.02013476609761379,-0.04299085269280899,0.017713977348470238,-0.036703377872314084,0.0175254059822663,0.03925764864048232,0.06388305262666233,0.07026856448815356,-0.023369940142705454,0.0681348001258168,-0.026281243359338142
FGF16,,,,,,,,,,,,,,,,,,,,,0.032235231569728996
CXCL1,,0.014615626683932693,0.01774247596971345,-0.011968875567364284,-0.0314680475603565,,-0.020751776615827208,0.032479928681995854,0.0008651636258356099,0.05448006114086256,0.0007619090980381472,-0.01894981988844412,0.10512696447623462,-0.03522684146104188,0.0365859890014035,,0.08079143512307893,-0.02306815272077268,-0.04329876647951281,0.10799818358481979,0.03944989410540936
VCAN,0.028774720872212473,-0.010928304903865383,-0.05355945483907204,0.0062221502381571035,-0.056047839658741806,0.026772132228102378,-0.006421815271190901,0.039900835943332026,-0.018757745748479875,-0.08288645109593729,0.05585627550257355,-0.07227282211416754,-0.13326508949097735,-0.00847386922255854,-0.1014140930784565,0.002549318303578427,-0.02944524700017436,-0.08186209780797564,-0.07129557142018426,0.10476860457758098,-0.02509034539868404
MMP7,,0.0015976197255145514,,-0.03808744322299917,,-0.01907667852077543,-0.015221772573022187,0.03538792610506162,0.006278984187681852,-0.019734041129037167,0.010284208361860735,-0.02158958789525372,0.02701658932946066,-0.06714917855485887,,,0.08196319218760952,,0.015555961646557022,0.2275467683839938,-0.10676018283226474
PTPN6,0.018957327628153043,0.07252212961224261,0.012256417724806887,-0.009519387307128792,0.012848789879362697,0.002664957179799485,-0.026040387216897182,0.008851080073904649,0.08318683466339756,0.006147994618410939,0.015838445268719886,-0.010709054168037394,0.11882148408806088,0.013150533970906689,0.023194604846742014,0.051036331958357994,-0.02633079890942844,0.06349768121256416,-0.005987705244112263,0.12140245288132985,-0.012511053154284312
PTGS2,-0.03283719636948914,0.003969565987048581,0.0797673080198872,0.004539649399250796,-0.018531230205161994,-0.009492483315422398,0.014250853154552082,-0.02763680779608508,-0.03498956674278141,0.044048055718445965,-0.013437331677553324,0.02016484026334791,-0.025449772033943045,0.008179588566514899,0.007266644533112301,-0.005789972844233118,0.10415117367627139,-0.03047226477095364,-0.04043440864321867,0.0816762668778019,-0.02707366762518725
XCL1,-0.012402456463723333,0.011032796883704035,,-0.020844609357061474,-0.017784053326698794,,,0.08289116556029914,,-0.025885447005179536,-0.03303890621458404,,,,,,,,,,-0.0034561731797037847
CD58,-0.021776698157738538,0.03550107256766109,0.06168700299946507,0.031190391091216577,0.06911007805280953,-0.02236473046374764,0.05854288763360628,0.011971528046850475,0.022053841219214484,0.05155965183708078,0.02634108503527767,-0.024473130276766324,0.14476830084735756,0.0017142027745154689,0.01530769150923832,0.12295576322160692,0.020369402300428486,-0.019135866056007225,-0.010565777466202058,0.08644310682718127,-0.02015227999587408
TNFSF14,-0.0042118790195047615,-0.032434199434245324,-0.008665927448915601,0.041088614880071254,-0.035356761653484024,,-0.03171680016872361,0.04543738494498195,0.09128112312310321,0.010721853177105856,,,0.012135496736618434,0.05473775908136692,,0.06350897801264688,-0.007404671692969127,0.06474901565222596,-0.025909728104612766,0.026282777502150485,-0.022257026049293156
CNTN4,,-0.02668684994224577,-0.023395998838809818,-0.005484818377056614,-0.00593372774112662,-0.02306486640317137,0.016259551594316777,0.022299110317014488,0.02001438730595404,-0.020440468937665233,,0.052914345030368626,0.07269484122055672,,,0.004287517495700751,0.0131831845745228,0.003953852284345448,-0.04254661914043828,0.07958886628220362,0.04214099814381386
NTF4,,,,0.017433662563397036,,,,,,,,,,,,,,,,,
INSL3,,-0.01699698229693934,,-0.019158014371077454,,,,-0.023469541496609892,,,,,,,,,-0.027957247291477503,,0.03137615591392941,0.09942341338414576,
BTLA,,,,-0.020289933974659845,-0.018540467622445534,,,,0.007605229399741463,,,,,,,-0.0539121676494045,,,,0.10963147270227712,
MFNG,-0.03206445436680065,0.11441169868602612,0.03725456415057517,0.003455855998953948,0.08007772969751091,-0.006052594169903786,-0.008082544529326444,0.07576973795715214,0.08309973852276857,0.026655288906122173,0.015232786848004594,-0.007289756538236443,0.0043792214788805255,0.1516937271122734,0.045463560047702,0.08126267054087548,-0.05159087376874471,0.02153854696882346,0.0017487814254583895,0.12645838871116108,0.01847180645081229
ICAM1,-0.029948221429729655,0.04725938983599532,0.0074309527065465454,0.009673437651838297,-0.019607958343646616,-0.024833973145286722,0.06153097973795873,0.028772468212239447,0.0324726124276111,0.0027692822356172996,-0.033164700258053265,-0.0526393647424447,0.09680581069890203,-0.021992061058616643,0.03848153491876757,0.10887665227889738,0.07271383955957854,-0.058461329922606144,-0.00834860875448327,0.03175672777904668,-0.03289824766382278
PROS1,0.10327818936832317,0.0564544366440212,-0.017783563761459186,-0.057667696411457636,-0.009951504837208346,0.027796954780128644,-0.005807051361239557,-0.03893737279870476,-0.0013084144888769822,-0.017896544083614366,0.028902689551236562,0.013821417690100353,0.06560980863955963,-0.002328452271517429,0.014706329565587683,0.05646101972196356,-0.0517134380047556,0.10349528966926734,0.03260133441747208,0.0946026811874107,-0.09500305788478575
CLCF1,-0.024012530273606735,0.05489264936055048,0.027895465718660906,-0.044819170016740545,-0.008922772659058649,0.0034325121158643277,0.018778498609469927,0.055601437757897346,-0.015306276195138059,0.0020373470981610085,0.03718964569787249,-0.03319946925398957,0.11187424216007459,-0.07922677553833801,-0.008362483256044944,0.13357554142911643,-0.003935328257346068,-0.047612234200170675,-0.031584878185334696,0.008235877826794228,-0.022456263409335014
PSAP,0.1090576993326223,0.12673216931164802,0.012218501631840373,-0.015063458877098694,0.03721656063168762,0.0132465475796806,-0.05573189565397701,0.07088485859768481,-0.036203230582409374,-0.03294079311367011,0.002078627798359544,0.06623688416780303,0.09625486804165077,-0.030764457428558642,0.030432043228140363,-0.029512373309474024,0.032987174935321356,0.03757464846841034,-0.02166226992192438,0.18195300499126363,0.042407779105415995
EFEMP1,0.046207371670694976,0.06268492955884095,0.03466214554613695,0.02441736828752813,0.03737976321180463,-0.03268607485644908,-0.024277194157143408,0.11815286746403857,-0.052490321576680384,-0.03295620448432262,0.043386241888776926,-0.056069456200259056,0.08651273759058604,-0.04237364735298457,0.08005790589652372,0.03980795024413873,-0.06112883537933083,0.01909859071057341,0.04009812542595284,0.01106207487506822,-0.10408030312891851
C1QTNF1,0.012474952216079986,-0.0036792754609061367,0.05011391607060943,0.016061186523384424,0.11301927189663807,0.027842156465184075,0.04737890424558439,0.011344819638305673,0.10117581609867823,-0.04055888088082989,0.004767964966686831,-0.009321359821823921,0.16338192760197676,0.048953201635755166,-0.0016080334994139612,-0.04064150802935163,0.028422470995680786,0.04094401760567554,0.007286595002420031,-0.12778479776837037,-0.032890855912274475
ALB,0.034586041681808795,-0.002820478741148147,-0.031190536431912178,-0.02496824097611599,0.03259484672289839,-0.018247975190076426,-0.010127147606738461,-0.014729246952408582,-0.01820056852403876,-0.0022935235683768434,0.12568869041515945,-0.007570930591864266,0.007054869314240472,-0.05239475265462072,-0.03213143208889047,-0.01928368869954721,-0.01772339512069365,-0.08762766255020246,-0.024631798640996204,0.07182929454788685,0.021667230419629674
CCL13,,,,,,,,,,,0.09059672499825501,,,,,,0.004889638760039658,,-0.029063141201709986,,
EFNA3,-0.03306712748833399,0.007431587273896822,-0.012988580296704582,-0.008363926622174878,0.03813528768315248,-0.014181770912018788,-0.030168295983474386,-0.016393488667038488,-0.008320056160773932,-0.0066484456856616345,-0.03745764672585405,0.02496592514803509,-0.0519241375673016,0.05059637088808068,-0.013217105991648171,-0.045174243842812496,0.02590483340006983,0.036299034967346114,-0.024239138694227017,0.03888236923826206,0.09903587548636453
DRAXIN,-0.05812717229504924,-0.01438536695001371,0.014153621686796809,-0.0282989452002418,-0.037164736481335545,0.021211942929638187,0.023145342183328182,-0.025869987935579968,-0.014614163389471697,-0.027015525303923347,0.016060820670136332,-0.006404936820325365,0.08481454741367274,-0.001656147640800665,0.023233342824753086,0.09844797369571175,-0.034680266744910454,0.03528122796754322,-0.02457881733993353,0.09468847139666783,0.06353301361162429
RAET1L,,0.009130260482792814,,,,,,,-0.017503749595720916,,,,,,,,,,0.01642364383259988,,
NPTX2,0.0403564346249475,-0.004248047880040947,-0.03644055900004408,-0.004522419372717858,0.008846039816146102,-0.037000775275239574,-0.016237434038731118,0.023196765416665332,0.02072286931675447,-0.0338884442754303,0.09048141625523728,0.017417496853553826,-0.0950323917709434,-0.03310764082245352,,0.050726463751509236,0.011855320653330781,0.02393853783159148,0.008418511504283181,0.16576243675439228,-0.04388131215041011
FGF11,0.033640887455808635,0.02254163784928854,-0.0066645388053671924,-0.011426024402615104,0.014478721659905729,0.048462205144482115,-0.0055638598398246985,-0.036641566943577675,-0.006508051719142683,-0.05271827608675053,-0.05153355505758106,0.035583229988590676,-0.02507336164197736,-0.03261698446606005,-0.055381057702842205,-0.026550813203733297,0.014965042445431915,0.020742416648090244,0.043228021901529814,-0.05321639891480301,-0.029114188705867145
CD59,0.03462420942287533,0.10041140495775161,-0.0037339507441253184,0.029430206048405714,0.005996589676642532,-0.044265187928599195,0.023237226594036577,0.05755338191616503,-0.0174640449547103,-0.011106333223407962,-0.013616032751684267,0.06218569620232451,0.06131240259519259,0.12056907662021629,0.01618504157175759,0.02499642168277328,-0.02845934298646595,0.06882872518771903,-0.014895186085424315,0.1301025319716252,0.05619356790850988
COL9A2,-0.035694840248170025,0.06791104372729373,-0.04693542143665955,0.031840026880603126,-0.023182966690872893,-0.004260096360399403,0.04321357187121968,0.025143890288229154,-0.045697766012688844,0.004818904995108807,0.06358892893332369,0.012729951335545444,0.08810740467963052,0.08296953113382935,-0.03300298987660756,0.026800492103701064,0.00710268110594124,-0.018564043544683755,0.012862804018640194,0.02416023378472675,0.060494253712337215
DLL3,0.11321805736771658,-0.018900754915537613,-0.010587714213855983,0.049772282357387926,-0.05810554543063538,0.008325620177393836,0.002701314663889303,0.014885097809710443,-0.03289913386624527,-0.039844946067382134,0.029006724411593524,0.008749144709075223,-0.064941991969182,-0.022753377382492238,-0.043209913128149306,0.010538109758211867,-0.05295651209588572,0.022006354340797424,0.030116862873747687,-0.06248056172116344,0.0647680378960321
FGF5,,,,,,,-0.020331472301774425,,,0.03880257948775564,-0.03637297171493344,,,,,,,,,0.044441894308112295,-0.0009032148229085236
LIN7C,-0.008836791595871587,0.012565726283381665,-0.0036996101845381386,0.028543624802780027,0.008901682154888832,0.014817445940321087,-0.026922544648062485,0.032536144018621774,0.019584730882111552,0.006207041827386317,0.07619564247236738,0.06888488024196783,0.00046987046701609886,0.08979221440553889,-0.09567391992482008,0.058682683925773006,-0.003694138332081778,0.09378767445755141,-0.023589596825065413,0.041311601837978974,0.015235840164528327
GDF7,-0.014176766882190084,-0.008057490422196011,0.06573001986287935,-0.02523528308416072,,0.029445083416930622,0.05006741163054396,-0.05773353869245507,-0.016024605925023288,0.05610567243477409,,,,,,0.0012327004532995572,,-0.04027563498515236,0.15980411820557278,0.00021822926029426497,-0.03937882717496601
PSPN,-0.04001025756488039,0.007797382225783698,0.16343024557108154,-0.03300288286383009,-0.050782387543952444,-0.0438352136569467,-0.029770228328215388,0.027019321888353705,0.011263530676547465,-0.053364056193739795,0.0244864999806725,0.006435648050336398,0.002432056579196739,0.025466672338195426,0.0021988115853719607,0.03758912513425099,0.03062926008281448,-0.022227646033987736,-0.014048018930919236,0.09358734098345418,0.007241331713026586
ANGPT1,0.004999339603077583,0.08111555456567805,0.02308970061351086,-0.017205883434207106,0.025435356453553853,-0.03140967574994843,0.02618127931022267,0.003897070720376257,-0.010523669653444045,0.005828987258829594,0.004104112640480568,0.008424333777849754,0.07173140132760476,-0.05390584358276497,-0.09391174472670336,0.14421382820633666,-0.031896780115028084,-0.004658664925320813,0.013887568024773585,0.13870840039971422,0.038608226945785216
PNOC,0.004914998577745489,-0.037700502822915934,0.020259310622912814,-0.008392723629851287,0.024950510012440003,0.032989895997034994,0.012852553038743292,-0.005233337754225295,0.03293461747555815,-0.005536988702418169,-0.02162583912112049,0.0734235557438143,,,,,,,0.006021062981603854,0.0210454176510713,0.03739028861682314
L1CAM,-0.033585374553138876,-0.0257558177137158,-0.045242771273475826,-0.039631120721637915,0.02737420628575511,0.0985174544737796,-0.04030457771036777,0.03624663261144362,-0.015063763979800675,0.01567288788048554,0.0170009776277027,0.0515892683757758,0.029777767298820586,0.10243131818923178,0.013193701873999212,0.00515335125860257,-0.02105428218662961,-0.025721344361639326,-0.031854741362907446,-0.027136937418569543,-0.0012013710478242098
APOA1,0.019302337870624676,-0.014742546552950249,0.003135425727278634,-0.029835442046751537,-0.009407768659444002,0.053747234254145314,0.0313519831002332,-0.030561425739782988,0.030010901030421606,0.006331938738960172,0.015611925290146047,0.0008634307437996493,-0.045347014371890704,-0.06880605574630552,0.027133664641432065,-0.03078111545579386,-0.01895997542080504,-0.019390507696819485,-0.011615397262304799,-0.019320745653733987,0.07533839471503216
PSEN1,0.08139063104273674,0.017683404909512507,0.006102240914214789,0.007070278228019238,0.015508180884295248,0.009822037885048129,-0.0027719614175596378,0.016538585520428296,0.016152520144905452,0.09606644003138992,-0.02208738252761543,-0.027711026450624742,0.010314820184364795,0.05610270121805975,0.0366555755047393,-0.010749947663766036,0.07339679664612958,-0.047786296572742915,-0.002212415893042369,0.035157216710482456,-0.0015350078309911055
CALM2,0.04488967018959316,0.03258493289620749,0.022115867967073658,-0.05914557264666495,-0.015183886820236789,0.0308495622522498,-0.022459944013983064,0.003311877424527881,-0.01482591687871967,0.03403402621958718,0.013137087143793757,0.05566812134507667,0.042393780017842435,0.041460959357361264,0.02261444610025687,-0.010531857772480923,-0.07105483863229789,0.03184616295035584,0.0488887218301034,-0.16215694308329318,0.03389728114815025
CLEC2B,0.08458176316416025,0.042947652033884044,0.07387648630396622,-0.008230663312751891,0.02311321854313779,0.001615391094076754,0.014891335066118819,0.020551787920213414,0.06952572124785548,0.022849066939262547,0.0035091431320826865,0.017305055200992344,0.15957780053492931,-0.01013460919971049,-0.05488420050430118,0.03378465907905034,0.03285640304883299,0.0544659299706223,-0.04115106811761268,0.17512618346665867,0.08107451611566883
NTNG1,-0.0737271896325589,-0.0066850515846128295,0.03138090000627856,0.011721094758012598,-0.045187427421175624,0.016487714006221073,-0.032821940142924895,0.06272366140273,-0.026280462550973143,-0.037980689306296785,-0.03543850627342913,0.06558267962326403,0.04934422247499672,-0.018314082839202193,-0.05008301065104178,-0.015430632509985583,-0.0013596403712465377,0.014284382227302743,0.004729006195251963,-0.006008164915337975,-0.07405252098622239
LRIG1,-0.015663575090947537,0.027839329630959402,-0.07381356636879037,0.04487717290457741,0.0026579354617452633,0.05199060781374977,0.018762832784625105,-0.034587605059993615,0.04444266722689246,0.028317584261991664,-0.07369793439887223,-0.09169171797524237,-0.04858214211912917,0.08926000594613337,-0.07893288916239216,0.005534835972552931,-0.06059478094244492,0.04923407477269057,0.061240033295524215,-0.1744666082628445,-0.06257331533074074
CPAMD8,0.011342879200861668,0.002830554639328775,,-0.009195303767914859,0.010721748840522686,0.04080175794849196,-0.018392552836933987,-0.026033140304464592,0.01958470412176091,0.007367626102410781,,0.00152600702893488,0.08984724097990812,,0.07462040006883655,-0.012344352476351027,,-0.04941894537640272,,-0.01950497198568571,0.006564974869733992
GHRL,-0.02992967366168291,0.0027122239183783457,0.0719351716685907,0.05889235767459431,0.06032774538020639,-0.01939905175612259,0.022598178580984157,0.02176199813225578,-0.014614163389471697,0.0815191660156495,,0.0010576530168186467,0.01369649428605826,-0.009308011300791886,-0.013598739633219559,-0.01691066377762216,,0.08032026349719483,0.01127692867205226,0.08890528234361962,-0.03166474945627224
NPY,0.1368073648774856,-0.03367380703665738,-0.012405741387219085,0.05398142025335751,-0.018081236579932543,0.016524242984589838,-0.01306142330477111,0.00016317283422347746,0.028041300795781505,0.03125895660705147,,0.0433328574944348,0.017741566149106103,-0.05151414791806214,,-0.04119176633287729,0.02973553670512606,-0.03889005473991351,0.03907947273768665,0.07235048994353269,0.013382176803197664
MMP2,0.004618449718316619,0.10305861337163488,-0.015929553588880437,0.036673766651043854,0.0795210309030079,0.010528015346351859,-0.01794904552156148,0.012462001349563642,0.021576548527508777,-0.015044631477096582,-0.08670293946807546,-0.053668161346871156,0.082921233179774,-0.043868158336425114,0.10625622401540151,0.048756545597982634,-0.003427329502008963,0.04280487829322387,0.04445317032649632,0.1715594888299008,0.04050986714858963
LHB,,,,-0.019735595079341025,,,,,,,,,,,,,,,,,
PPY,,0.09616697748396073,,-0.017680451059498142,,,,0.09591740690364431,,,-0.020002936840703422,,,,,,-0.036695294382379416,,0.013087960890041073,0.026313329368256658,-0.02510101517788908
ALKAL2,-0.013724802850659383,0.07410980292713393,-0.003479108761548489,-0.019448867665082133,,0.09072957800582575,0.051460347202545685,0.01005087632541,0.05095809964592697,-0.00680690078055085,-0.04309731398311938,0.06858729663396396,0.05001033070982281,-0.0478704042958149,,0.058520594888021804,-0.017306694265379757,0.015049747371324987,-0.03193360005847557,0.04528457536816577,-0.02458822479081629
CSF1,-6.586726475479049e-05,0.07389834331773304,0.027298400001528538,0.04912880017287164,0.027407466909648584,0.007658486787092336,0.02479913830817421,0.06149433581012264,-0.021127524736133486,0.03246926266841544,0.01849403775531747,-0.008560517090225055,0.018622475926099467,-0.07622638376890434,0.038358009543542175,0.027840725507572165,-0.016542269964558178,-0.04567248985597683,0.02466265268388846,-0.041223169677370206,0.029579341176664886
SEMA4C,0.005051104043432275,0.01739912419179139,0.07446157252423184,-0.0259481520923021,-0.022781579134443553,0.01855085847708679,0.014549312861527833,-0.0024882244408030918,-0.027470402592943966,0.0032399050701621807,-0.03400427706579682,-0.026455413161901593,-0.0028248781773442004,0.07031957477286256,0.02142853990054736,0.0828252197478792,0.030667710961114664,-0.03942029382664065,-0.02319707888184355,0.16075111862265934,0.07665193741549763
BMP8A,,,,,,,,,,,,,,,,,,,,0.007284657653664125,
ICAM2,0.084725129965765,0.07789442531509974,-0.019932709896868996,-0.04690264915819958,0.06829627276070017,-0.03127598035863645,0.04097276139461892,0.027527204644502187,0.05221512261148158,0.0742438710129706,0.06134527390195074,-0.027909268631956623,-0.052980539846857,0.10674804517872183,0.08096526579277276,0.031085880803664468,-0.03668408942261174,0.05741423822918214,0.06618168842622214,0.2355822216478639,0.06224351989273874
SYTL3,-0.06390574370020231,-0.01722941667226064,-0.046104883760700856,0.0743967626528675,-0.037950517828166934,0.004224021369283623,-0.029080764641546637,0.0704724528774396,-0.032923116147341336,-0.013368889675743281,-0.014909587125889164,-0.04361267508073355,0.04564113754920508,-0.003390594622087389,0.03433801190481141,-0.01965407805342986,0.14197341018041715,-0.026420293962172194,-0.03737141856915018,0.14905289290893162,-0.004877165656189439
IL1A,-0.03050776805065433,0.06500859511008236,0.008540883786226519,-0.04210513095573698,-0.006446157965323632,-0.026066006132600364,0.027240731449633016,0.11889367095929285,0.0016911863377209984,0.026916487594423076,,-0.026847234535792585,-0.004055389499414069,-0.10885038465914526,-0.011480967541027376,0.03875686489256033,0.06113101935369655,-0.037362633363242324,0.03520641603210349,0.07447101275222555,-0.030464477233625383
HLA-G,,-0.024902144187451423,,0.00706935644355004,,-0.014078626992415537,,,,,,,,0.07073593331096226,0.2012568616142687,,-0.006263748951701196,,-0.03820095243904091,,
PGF,-0.06739000452914531,0.07884099144667035,0.01981378606235345,-0.06539903981008278,0.034887908566584316,0.010049055409871306,0.01010852732378811,-0.02746617603613455,0.03955977469992679,0.0144232265047506,0.07494255332171611,0.02371695010837176,0.0277297060947071,0.0514571049250131,-0.02860672144127479,0.0741398378309305,-0.005638311223604483,0.09565735472459697,0.041066346562395314,0.21908486322764562,0.0919380109956778
LGALS8,0.02022428825751294,0.00029518416214995594,-0.021183495701050995,0.019775620791978744,0.011071864611220863,-0.004590680416875481,-0.006005843615791258,0.030048241900971284,-0.0019853155578914276,0.05427497056221621,-0.0214071252254263,0.07867327587180534,0.047578466354379546,0.027066098474890124,-0.02797527731842311,0.06821642595571864,0.017329009011046368,-0.02130520537961048,-0.0017055670425419683,0.06901163250389471,-0.02842875422099994
DKK3,0.08587914585456899,0.06304208812154115,-0.03799453992833151,0.013271775273624909,0.06043279584375293,0.01296364756011012,-0.03961224072560236,-0.07727084595990713,-0.05758769060604199,-0.00412109073059578,-0.021092533594074037,0.0771321832389421,-0.0036070803330898833,0.06573061969321745,0.06859347494918273,-0.011629487375215812,-0.0072869081927648335,0.006588179599196787,0.07632177226212186,0.1147833673473799,0.061886800211041613
COL16A1,0.025323230917292043,0.11792460006284665,0.002823371715287052,0.0398188577064718,-0.016564264687003998,0.02384333606581464,0.0037584662584045046,-0.017955369730032714,-0.042692385781947007,0.039061377459654184,0.014006057897175454,-0.05181263739256528,-0.03613175162632827,0.05820675714533909,-0.07454325613256738,-0.06473359019903964,0.10977030571348437,0.13896391607798522,0.03963053336590075,0.18163855626276315,0.07086381617590971
TPH1,0.001954597972258304,-0.025380059818808986,,0.016023519294103436,-0.022164956815734615,-0.014918268571234563,-0.021864105014371655,-0.03068426295523622,,,,-0.016810359933880997,,-0.05454932611504233,0.09198167999946488,,-0.03464299575211311,0.04538797513890437,-0.03436133303113893,0.09877592060171043,-0.0036766783993320454
TNC,-0.04124263570309035,0.025561313747058154,-0.008554005315938104,-0.020202617724879142,-0.035953238736834474,0.026651460223582935,0.02108043492228364,0.04317517798441293,-0.0036841065254600448,-0.03324372751178143,-0.050517378904161366,-0.06466192837336832,0.09765463402640649,-0.051487812732617225,0.09610755859522851,0.07535336643406483,0.005613067326442464,0.06798134408751896,-0.024690016516659894,-0.002455408257577842,-0.15333754371404018
TNFSF9,0.048000687961311385,-0.005405343743960417,-0.012685838187061071,-0.03418349313469687,-0.04212631000658399,0.002037929592242955,0.05628226987035778,0.002352787000200768,-0.024410066319700465,-0.019036549141887547,0.024140614074414243,0.0075142402238927266,,,0.17184447040229048,0.06071321858099953,-0.04586429317708182,-0.05778943571183525,0.120632764225998,0.027200171266830418,-0.03445530736440348
C4A,,,0.013243918119168063,0.06773195236817946,,,,-0.022554357139827768,,-0.022840164915515104,0.009128778934168497,-0.014776944972296273,,-0.023995120686064138,,,0.08467787866498558,-0.003925099469682226,-0.02128523958273965,-0.04254197775603782,
CNTN2,0.09137910320168507,0.024181273400528835,0.01664046683185566,0.021257025863090574,0.050484262566720436,-0.002755934624499708,-0.01965454631836774,0.04306211137329318,-0.011858414864936986,0.06695002646488515,0.1494055012519695,-0.04261631791523168,-0.023549227964268823,0.024256961003417343,0.027472752629717413,-0.11306687367971056,-0.014473509130076504,-0.1490685461866353,0.01235368843143585,-0.013170567688663808,0.010487276589626891
F7,,0.02920172935540584,,,,0.10370595248003617,-0.01839254214656702,,,,-0.02162584215576526,,,,,,0.04015211512512186,,0.051773240014662734,,0.05565732585449115
LUM,-0.030694390209379672,0.12763298290142777,-0.02927795254341389,-0.03903528886779007,0.11618745599932834,0.027773411775535432,0.0021150738780887097,0.048851209377280984,0.055811407239804815,-0.03410708595482229,-0.054511645828162175,0.011492280420194078,0.07258528646531606,0.15918002106092438,0.02830828413520818,0.07958912568154035,9.456562454386685e-05,0.08370657919439946,0.012043281488300158,0.2352252747613991,0.054366543438934586
IZUMO1,-0.025087373649256426,,,,,,,,,,,,,,,,,,,,
BTC,,-0.022463370853980834,0.02369866924047965,0.12448431156487806,-0.04743581199565716,,,,-0.05597764729954687,0.04833316457965229,,,,,-0.04897805428302795,,-0.018937601453194782,-0.028811485562103507,-0.001630773448007445,-0.006910306952861064,0.056448727579744264
APOC1,0.10402484127459466,0.06075830831432505,-0.007919374050132634,-0.0013301567537382492,0.03137237686721127,-0.025330027742134078,0.013346315285969844,0.08842504993851885,0.00398492563585869,-0.02398554804842231,0.09165772685679623,-0.1369581239016897,0.1879800050447429,0.04751036396907201,0.08415009534693185,0.19960882946691683,-0.09461958231633906,0.04961333535723921,0.04021259172859993,-0.02219067943109504,0.04689143151159469
PKM,0.04597099460546775,-0.06537753475359906,0.0199904250326482,-0.08462921632999573,-0.07281695299581863,0.06645886969405317,0.041513918861152674,-0.009517406521434206,0.013909120703180589,-0.02293026620105408,0.033326689701199466,-0.025657224802537994,-0.047827755899286076,-0.05799667551606127,0.0020644886027565874,-0.017701142018242848,0.04704698778872757,0.11951768416623247,0.0413326065901,-0.024030208635821747,-0.10379549424824547
TNF,,0.07393598990198226,0.05495181137619688,0.09582900712448379,-0.032213747270417405,-0.031830632972400304,-0.026993337816825506,-0.03520943831660206,0.08795767443036419,-0.04699631857379032,-0.0054020530900039014,-0.03510192071012722,0.05169753368375353,-0.06663877463689027,0.11038928973189738,0.06391955560674371,-0.018380811311360754,,,0.0717671314294388,-0.034556467688024776
GNAS,-0.04818010160836324,-0.15059020700239098,-0.015457033328598282,-0.00862729633784825,0.016845766749168982,0.013563045232811391,-0.017524673761657443,-0.06850246832819175,-0.06937816478588323,0.010204027864813489,-0.1138421039699449,-0.044400906998343065,0.002893973262038695,-0.045581962136494465,0.028210529850888538,-0.09038595665178138,-0.06887006413928147,0.10954593371359776,-0.03825485735622065,-0.09671589522920952,0.07719584579847713
BMP8B,0.005234213892451355,0.030533623903403626,0.031515598695210686,0.008132769009901042,0.00929901817055877,-0.00024379179954966368,0.032877412535814145,0.0319971269447663,0.04638692855931761,-0.023535964276201537,-0.01661314909091492,-0.043093011516733816,-0.007370245334388526,0.048732883684415106,-0.015996723573913556,0.13288017564569543,0.0772345680526687,0.04258176602107738,-0.029466891076843412,0.26038698453176645,0.08663617260532976
LIPH,,0.1263999393255824,,-0.029641806700479768,,,,-0.01818497746032933,,,,,,0.06544672269950824,,,-0.01866116132631038,,0.0922127499734571,0.01585398022861369,-0.055102764596775745
CCL28,,0.0020081068998802926,,,,-0.014158690865722495,,-0.0280018736733545,-0.016779667145124064,0.10654635910720273,,-0.013331345672077619,,-0.038150710551259855,,,,-0.02321064177460938,,0.0464022360137677,-0.0034058812174868986
PTPN11,-0.01619162731123311,0.03466915963475773,-0.040364399655057254,-0.021705544696957985,0.058403227354131566,-0.005466695811455246,-0.004946446916968652,-0.04053302667060514,0.01370733848308406,-0.028237522278034187,0.006778990249599561,0.017807456484366973,0.015384079437675696,-0.04545470506873764,-0.027818627599143643,-0.04868766038810666,0.02093481737771401,-0.023788780617853698,-0.028546324640935053,-0.030640726495387245,-0.0504830493835242
ADAM12,-0.01505051239909673,0.012168804716416218,-0.023647322270212507,-0.028365189697655536,-0.0043873914426523246,-0.03262241809469704,-0.02763422270320176,-0.0522079193069923,-0.016216505180384106,-0.027459649564343477,0.009500460631720635,0.04296239969528938,-0.014508670751636888,0.06458565911138973,-0.020450038659186435,0.023868094735711182,-0.017992042457894108,0.09783294964716067,0.02373639764607275,0.19882185623381457,0.07932716952812671
