,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PKM,0.19543964960111374,0.07349133893815042,0.0713639978760519,-0.048231701994026155,0.014523400315941643,0.0034837781808580636,0.08606725877077344
TNF,0.06923582058050115,0.016894397325153732,0.03876479427054782,-0.01337974539889145,-0.01647938448784211,0.01826550532448048,-0.022295829693256393
GNAS,0.10095767573555288,-0.08614792199764951,-0.07783850567356934,0.054083754856858596,-0.09689998478185136,-0.08423461020425499,-0.061960262630576454
BMP8B,-0.0036581297565853725,-0.006347090183080079,0.011747569579685327,-0.05421760009951719,-0.012792833428229494,0.08334547120413917,-0.043877459965329525
LIPH,0.05388457348746336,,,0.11441946178202286,0.0034478381691541438,0.006366042085039296,0.1067454316729131
CCL28,-0.06640883522082436,,,,,-0.018802903505750996,0.10270508990030494
PTPN11,-0.16548568733007651,-0.09081807615379432,-0.07484565392388264,0.016807018900973986,0.031409963375417335,-0.006357902169776738,-0.023358480806148964
ADAM12,-0.07920673740794612,-0.009534531030554684,0.09070421407020764,0.032952470704962156,-0.0009543241101685208,0.06876399630285657,0.07518065310837087
EPO,,-0.017796366117876692,-0.03019321605576962,0.015061364725374036,0.023073277172478764,-0.019995325208132658,
EDN3,,,-0.023136834814009986,0.0069844692471705315,0.006817698240097648,-0.011913412270924803,0.03818308593597018
CCL22,,,,-0.016696508585048796,-0.01745006953145076,0.011616384696474151,
CCL2,0.023239835499363596,0.012617267222328242,0.10817448831378002,-0.08253026893995448,0.03347803689048156,0.021558532701610334,0.11056376330028399
DSCAM,-0.09296220393688158,-0.04311353851071369,-0.049857447761168676,-0.03010593529928766,0.03813856045673569,-0.05613719715168638,0.018346900997101446
ANG,0.20649345476673564,0.017213181875819345,-0.028104513651572068,0.0012743181781593596,0.0030180705407618445,0.0036757004801005197,0.04885498639013609
FBLN2,0.008429744507320938,,-0.041661245663727114,-0.005967212320169674,-0.006882488308778777,0.07624811259703178,0.009535493589630448
VTN,-0.04360152301348432,0.15000682082250605,,-0.016862971641444565,0.04854002639924234,0.03203376025324657,0.050390659253539784
VEGFA,0.22871802731753177,-0.0035018152155272806,0.045441154588992234,0.030916465720999074,-0.003601895299099755,-0.0948365197024844,0.11656587137179605
F10,,0.04259441484885897,,,0.08734648588169712,0.01599274261661802,-0.012022021044632515
SERPINA1,0.16416617026185987,0.07869255256603072,0.03706809568697783,0.020671786529273636,0.042794817192888135,0.14056195731854795,0.045262389362510605
VWF,-0.026026341304538205,0.03770657722605656,0.10820246454339334,0.0362255650846864,0.0117754651786145,0.06955416499285845,-0.06851389134073431
GDNF,,-0.03980147270150878,0.08250259778856851,0.030477326388982345,0.05308463529790652,,
VASP,0.03040379240423792,-0.011920866040706241,0.07597162401651618,-0.05027062570549506,0.016642698592704404,0.031192358283383913,0.00046935446233039186
ADAM15,-0.0525085814191111,0.06193692974039288,0.08850304384134634,-0.004127263700441041,-0.022169249803526078,0.05062077820565438,0.05824540010235043
WNT2,0.0041519699650053084,,,-0.018298853915189678,0.02376103083415692,-0.03125820259718198,0.11672569452579604
CALCB,,,,-0.016014844127036,0.049083520153218076,,-0.00566702125600786
OLFM2,-0.08207407234738888,0.024047211335940337,0.039945020246345296,-0.06961744810615443,0.036616276784634395,-0.07869305314165409,-0.005919781088356055
MFAP2,-0.06262200239104533,0.0644772220926135,0.039393880695695195,0.0019622428883338153,-0.01616624387998963,0.08559018875284902,0.017151496671078965
HLA-C,0.1126631958216868,-0.009349969814307345,0.04934642569948014,-0.020274630742266615,0.032538540450865745,-0.006061808818424645,0.030235188942044543
THBS1,0.04674304464450131,-0.011158774535372657,0.042220567359697404,0.005559104959985981,0.03563591967716325,0.12382730120896787,0.06605814955093918
HSPA4,7.727704700051452e-05,0.02439198936051878,-0.04070360797091499,0.024744633597933826,0.010844828292653473,0.02730549384253838,-0.04679532469334928
LMAN1,0.029194725311287317,-0.02472561270520003,0.05647095272348958,0.021512260341869774,0.003539868115199387,0.01708518585629372,0.04694032224853421
LYPD3,-0.02271858776742224,-0.05409994848771022,-0.03284702919525022,-0.030770003297272988,0.03423048625726298,-0.0003257688212588462,-0.03247225974015256
APOE,-0.048099336869389456,-0.14949558885680014,-0.0590204074649632,0.005762548119772261,-0.01760230341841618,0.024289006426963227,0.05606617412604227
SOSTDC1,,,,0.033222085449807204,-0.011992010562379628,0.016306033982123463,-0.04455150441183108
ANXA1,-0.07493189080404004,0.1335186266550699,0.15303383067167292,-0.02697817027861758,0.04361905077946535,0.056552607805900254,0.1022562305757897
WNT2B,0.004383133907009144,0.06932117295256576,0.17326486001906938,-0.03925725359518428,0.06617980226035457,-0.00029801901421311474,-0.004008069350731183
AMH,,0.04079224164089091,0.006024890329009342,0.05608671089684691,-0.05472808968007885,0.06173946625133053,0.006339543988088046
GDF10,-0.014488780850924874,-0.02636688228922828,,-0.02274824566007542,0.043911677023038345,-0.007033530211992272,0.007171043751836224
EFNB3,0.026176913202218727,0.04007109413001161,-0.022934715027629986,0.050407349944452895,0.045574648686971496,0.03137621626601575,-0.018825850850486943
LTB,0.11920989603313163,0.15208681646131228,-0.010586196375688257,-0.030052226282934174,0.03770493720707915,0.07308646543393015,-0.004282997136246045
ANGPT2,-0.07306889068942723,0.004112356010437615,0.13551593902602027,-0.020635859154016844,0.022047703321681173,0.05100412171654844,-0.06523610806864398
NRTN,,,-0.026410139135502206,,,,
ADAM17,-0.1072341326254952,-0.029225809195842715,-0.031126157635859242,0.046930365478608314,-0.02519164415645058,0.016157757545102028,0.014085994683257339
LRPAP1,-0.0685198748780442,0.003524492461767782,-0.0006511112953965936,-0.04409568722914435,0.041288451800831134,0.00511453682857474,0.003506736487504892
NID1,-0.09852373412809026,-0.007954348118583544,0.09874220252780891,0.04291208001785813,0.001975259139381234,0.08702615316029129,-0.08167587155287291
MST1,0.0850441536005749,0.019488875549710842,-0.009158092161040932,-0.027277294647401227,0.02616056031296172,0.02832436120163454,0.03711689171741155
IL13,-0.0654184724518159,,,,,,
DCN,-0.19162880151940712,0.055021234070580176,0.009086691946589284,-0.002981491224680394,0.025918068167247402,0.08853645825817469,-0.07270206437512934
IGFL2,,,,,-0.018906947061719918,0.023385517948315886,
COL7A1,0.13792972960489952,-0.008215314939926981,0.04381888975869617,0.02492417973694552,0.02104359979555717,0.07211231536814293,0.12077615541730147
CALR,0.03770161919548417,0.001886504373046029,0.038436617841049354,0.002615231379107979,-0.027409563503395344,0.07304242357053285,0.08587436733869233
PIGA,0.09548422802224198,0.01565675415465664,-0.046451169681236686,0.02541386898926343,0.010464349731296722,0.05300667300126735,0.018236983480630405
CD200,-0.01975246368005473,0.005608041381679528,0.0814075049326418,-0.020682380580892275,0.015472514392586302,0.014666048881621709,-0.0463323458773421
GRP,,,,,-0.01782458528079903,0.045600138096756296,-0.03331697182445773
CDH1,0.09041920179460942,0.009318372916322143,-0.011583490427417192,-0.04239864357304339,0.013322216296888303,0.1173759937259553,-0.037200209011986146
LPL,0.003707800816346548,0.04089451896942201,0.02777964919960504,-0.06763004084270119,0.04034076020100161,-0.10571330654442013,0.050479016784987514
SEMA5A,-0.03449138611423972,0.025684526034380033,0.07321838439868365,-0.00689096277103796,-0.000943928802365535,-0.04647651699803263,-0.06955178933800495
SEMA7A,-0.07066560405431661,0.1168348304400349,0.050266250925477,0.03504721025240315,0.03917546230881272,0.038651644363653724,-0.04702845665553865
SEMA4G,0.005738364964523955,0.03411492540752429,0.11252445676475123,-0.07715550433291334,-0.004280567226958789,-0.01811060755078755,-0.026002260389185825
SEMA3B,-0.04974624417758022,0.00011702227395809753,-0.07100542848185103,-0.04194134662931769,0.03187432934831666,0.011424072964987018,0.03232287404711769
RPH3A,-0.0860771835194409,,0.005104055891101826,-0.07354199923709598,0.057235949966317354,-0.04808239142663849,0.012546381323980723
JAG2,-0.06571972838822138,0.09022342552795312,-0.008048137828793305,-0.018419657547707136,-0.00021301784972736155,0.02604025572832765,-0.004604040517512839
CGN,0.0934451034271631,0.06450464224629313,0.08645842621967581,-0.052046943516647286,0.05212077325423249,-0.04834002972075866,0.04934856467560789
GDF15,0.14444751115032853,-0.003922995340264874,0.09367261123288671,-0.04285067265824903,0.039479133751394904,0.0170704486510009,0.040332040949314425
SEMA4F,-0.04234576176548757,-0.008305410403453534,-0.04782712673176167,0.021474419241497573,-0.0242943519160176,0.015622778661085843,0.057874614389344714
NXPH1,-0.0772320663550708,0.0499009591605581,0.033930477419165946,-0.04593084284057193,-0.050292980182006536,0.04049805920046688,0.0021003790014436667
ARF1,0.03398910591090935,-0.06900546421368345,0.05523262307666211,0.07180888466802951,0.05272868298108901,0.0597451418150293,-0.0025683884628301653
DSC3,,,,,,-0.019995331277504105,
EBI3,-0.029243980851057033,0.1512132898048788,-0.020465705449074452,-0.014247942197329918,0.028953725272033114,0.06517556805069864,-0.017720010657517105
TIMP1,0.07978098780806402,0.047446706802913304,0.11838033266869226,0.046953515599305266,-0.01157552229739102,0.04958647612425908,0.05601709566356814
SEMA3C,0.02939123415436283,-0.013810206711367633,0.05008528281708995,-0.05183982665060402,-0.0640519357692291,0.03425867905214735,0.005982082031967014
GNRH2,,,,,,-0.02166766656814588,
GAS6,0.016856212644534456,0.030644657336026424,0.029200178867783158,-0.010340198935365417,0.03503785140482332,0.06020477872275664,0.03756728869646043
MEPE,,,,0.010282823447318214,0.03342964577928203,0.14595402006596706,-0.04827062006738117
SERPINE1,0.10547663005910868,0.04464205872358689,0.07741254835956439,0.015028707473141664,0.03863356861222078,0.006228867562871655,0.06535993146456963
RSPO2,,,,-0.020628926766739553,-0.025590312757559613,0.011320426812943409,0.020391532618338825
SHBG,-0.005180388184342637,-0.020078563593822284,0.0067798715189518015,0.019036846853180456,0.00760207789768509,-0.031321183439934105,-0.014076745543652637
LGALS3BP,0.007024687732383764,0.10715573336265227,-0.022912735839886438,-0.06369554301396456,0.02559611410263059,0.0014496732446925816,0.08980390394674466
LAMB1,-0.047204489412260284,0.03781484371831317,0.1297496267760796,0.022515942255885168,0.03543715667071379,0.06832899599854421,-0.058893172922161646
SPTBN2,-0.04162231424999685,-0.038306970254154867,0.0314562930179504,-0.061388464823515385,0.07341242117656234,-0.022817460152768806,-0.04917104912361373
COL1A2,-0.14939247632382396,0.043929664913487994,0.14847590228439053,0.060244427845296294,-0.00774175791600799,0.07320138685723375,-0.04980251419600526
DEFB1,,,,,,0.028966133411937555,0.10259081055366896
CEACAM16,0.05052872986869324,,,,,,
WNT11,,,,-0.013141335948236743,0.06814186168759301,0.006119433752429659,0.0968127626485561
LGALS1,0.22692518727920455,0.10972815825995755,0.11498488525432095,0.01910409447921876,-0.004555078293748875,0.04312347030545451,0.12456880201731736
BCAN,-0.12336906506365594,-0.11932238096253135,-0.039805499823326915,-0.021514213867401683,0.026514700021618615,-0.07943015599297125,-0.0934402698470469
ANOS1,0.007749629745361586,-0.12687557273020172,0.06704670965398138,-0.05454251567135421,-0.03223742388427918,0.01761205668796681,0.012130914698657154
EDA,0.040787061038859845,0.06470999528720581,0.011378583096568124,0.033774649815803144,0.027934883673472646,0.03645371804316034,0.038746989095755344
FGF22,,,0.012293091750218721,-0.022492752409169075,-0.018009130409037823,0.03147949469093165,-0.019915063610122432
SHANK1,,,-0.03335656677451374,-0.026441429624520105,0.05019786366438393,-0.010406158047325654,-0.03748803016088728
NPVF,,,,-0.016696509704201844,-0.016278778899462203,,
RAET1G,,,,,,-0.024932019079069893,-0.022886237186571373
TGFB1,-0.08234175278560307,0.07749586760596615,0.04719212093067832,0.08605231087292436,-0.014114087015892975,0.06801594566784015,0.052420143468979524
MSTN,0.04076063240000557,-0.10341448903916478,0.06445735265734412,-0.018905298774688085,-0.033478634042415654,-0.020188229310214197,0.05168466784366031
WNT4,,,-0.00035832298875385776,-0.023937010411142077,-0.012662737133911002,0.08648814397336024,0.02676497213112001
TNFSF4,-0.044675166960913275,0.09618441608042402,-0.02504127075866505,-0.037280016149164694,-0.02812777405433412,0.07981648430376981,-0.03824618877433947
NTN1,0.05879502335907593,0.03252933614007973,0.054437154857464504,0.02171487953194494,0.026633173048219348,0.0230008968199714,0.05069128177850446
CXCL12,0.09929170874138958,0.1103554106354719,0.027849076561914498,0.011304110864986339,-0.03894206214942541,0.06648049082583957,0.02610814439731057
GNRH1,0.00011202708451320984,-0.030175588055965107,0.007694128994361654,-0.021288492190369473,0.04566058006497042,0.18111667168144074,0.050373637923003416
FGF8,,,,-0.025182234389119738,0.015880236460603835,,
RIMS1,,0.005369881862963209,-0.02525858890220655,-0.026136775026952556,0.05935440620816797,-0.0026744582113686394,-0.018517171891999053
FGF14,-0.1248411602496231,-0.07765135315583149,-0.06360245092379802,-0.03371792274128107,0.001266441163838921,0.03804281101851761,-0.02001160370101081
IGF1,0.0247659539238912,0.07423202057077119,0.010458993103252582,-0.0038261536162584394,-0.042933253967998686,0.13782657455029515,0.051017902836354816
TNFSF10,0.05304161844271202,0.0011697386757758919,-0.04033092304609062,-0.06060622689969293,0.08243248118907902,0.03054123365648355,0.04617855621764456
GDF5,,,-0.025785341763574488,-0.033196850032728265,0.07454622616313375,-0.009070354729183236,-0.029896437192996155
CHAD,,,,-0.03366706370286185,-0.027861635092326732,,
RGMA,-0.1696288772608165,-0.05498913118817272,0.020414707215785564,-0.041240554456136634,0.02072507654797022,-0.045847097772988815,-0.009419469775202504
WNT16,,,,,,-0.00908170689762493,0.021689041725988928
CX3CL1,0.019679043660621936,0.010416445177795023,0.005720259263623429,-0.08888814525509282,0.04437637774097809,0.004335883177417562,-0.015016259137563761
FGF1,-0.09527309883900727,0.04927056446280407,-0.01802513228348895,-0.033796705189923205,0.02354425125060542,0.07458725819660203,-0.06473562190323427
ALOX5AP,0.019094277715302647,0.06217247731376464,-0.01680459135503088,-0.05251765680826949,-0.020996353675421707,0.012031059408283574,0.07813864177903344
IL1RN,-0.025065422593539638,-0.001590881722384914,0.042536234702583886,-0.01297367942900124,-0.029849527471400492,-0.027042354177480934,0.1628693129223592
PCSK9,,,,0.10536902422586963,-0.017260003222833824,,
NPW,-0.003101549287820934,-0.06885434215948741,-0.03882251618157904,0.037320332177721655,-0.02899542339180908,-0.01262637407592856,0.03763671376407761
CXCL9,,-0.049190960041532915,0.052277003155383,,,0.028992081229934484,0.060216481023629906
ANGPTL4,0.09309948969335496,0.029028576085989768,0.03378129289679563,-0.005752405698776486,0.005632728049512483,0.02385269606804364,0.0553812106184028
UCN2,-0.01813301512084988,,,-0.025182238629086258,-0.002484621244526403,,
OBP2A,-0.010328226316324025,,,,,0.05120450111107066,
COL4A3,,,,,-0.013658192715144029,-0.0123575484982724,0.0453734281014159
NRG3,,0.04263488225380234,-0.04036972169225926,-0.033701768732036064,-0.049698849886959155,0.0003215316517013973,-0.026586733645421426
IL23A,-0.07831049658299767,-0.04361284985755238,,-0.014563726103279278,-0.02216681364432913,-0.03242277870228216,-0.013793472214836946
COLQ,0.07528746806659395,0.03549071227645596,-0.038557333674402894,-0.05982596526943387,0.05492075732883161,0.019719419145702938,-0.00930055991104837
SCGB1A1,,,,,0.09248721336620244,,
TNFSF12,-0.0346097662072321,-0.04078700723047357,0.08698912492557884,-0.028830178380502197,-0.06985461637528925,0.05179754608931742,-0.006050912818429928
DKK2,,,-0.022430766019970714,-0.017191467532477783,,0.037996672398915764,-0.03879615481603308
FYN,-0.04672756922958908,-0.033116313933311145,-0.011409056885731971,0.024813362557619626,0.05011455232967161,-0.015422812980279971,-0.04823255249382833
ACE,-0.1417396079122838,0.0561414348170579,0.08655528941230142,0.030638096798643672,-0.029718667726041925,0.02373584790606786,-0.07603733599651306
IL18,0.051165627145178375,0.08152008380816614,0.04982740603746977,-0.025858532698433235,-0.0034215884249083625,0.004136317852363205,0.07608057229974012
PPBP,,,,-0.017831882041650916,-0.020431918054294073,,0.051382685978673716
CCL27,-0.045296810923625724,0.006621412896588,-0.04036973382606814,-0.033102247966148156,-0.035902621239194014,-0.05041645827679003,-0.03703957239217429
SERPING1,-0.012732997290552484,0.07589229789679246,-0.005100137964421339,0.03449619161976883,0.006884037187740389,0.06406087003962749,0.14538532983429284
AZGP1,0.09416983188992013,,0.014944786300276089,-0.02139284154015517,-0.021243421804043403,0.05952815453634763,0.051639288096734584
INHA,-0.0035005798469266995,-0.04872503192190693,-0.012107007691574518,-0.034960102036021005,0.028796051990523864,-0.0028949356618892265,0.11041749590769502
SEMA3G,-0.10766250040212559,0.02531482344349543,0.04757235136490861,,,0.010457283542831795,-0.024521932105210996
COL6A1,0.16529909036788853,0.07188456131145525,0.11802259375415476,0.04351425041093488,0.00805185013351042,0.06600089883803595,-0.0005495936316459332
FGF17,,,,0.1384403288249021,-0.014660527864236876,-0.021397475788734976,0.10434847587866186
TNFSF8,-0.02161659662777077,,,0.07211830345351657,0.11109317847368173,0.09664212668521385,0.024488857358029147
FGF20,,-0.03191965100851822,0.10624189137272004,-0.02104033012594675,-0.029507517619068637,-0.0030506918514932703,-0.021381971595456687
ICAM3,-0.01350470472398507,0.0030245967163479996,0.03368074370980083,-0.03577069742062263,0.06639535532189669,-0.015416000587620746,0.020367011547969837
LAMA4,-0.14839392011663224,0.03982672999779622,0.13523424958164795,0.06687420397141305,0.0035278700643477504,0.04025290724371396,-0.06005546862777275
DLL4,-0.06850938924742965,0.06849056790646536,0.1887613083432891,0.02645963439726862,0.022782934742296604,0.024911120558727788,0.04512985644966753
SEMA3A,0.10987903361068029,,,-0.03243531857328589,-0.010615079295273697,0.06075393002790523,0.03747954007219104
RLN2,0.11424666093369526,,,-0.013379741055130649,,-0.024695087687149557,-0.0251197276191
C5,-0.09443059282944583,-0.01065713617798703,-0.022364795196771457,0.008793521198663617,0.022909436888869223,0.03874464962136117,0.016668793133828432
COMP,,,,,,-0.002541232753998907,
C1QA,0.00071410692697556,0.06920370507770691,0.05653734219234896,0.05322536429805057,0.012836166876866721,0.10910444921158434,0.06542484890137513
UTS2B,,-0.030306230017916855,,,,0.00639378025441067,
COL9A3,-0.10714687446675264,-0.014230458634249071,-0.042191835474957695,-0.09022084703776534,0.009013362740739732,0.010994189121379326,-0.06318499851599525
DLK1,0.15776577919699666,,,,,,0.02758231210611198
HGF,-0.053517133139751566,0.12400871779708986,0.07479585001383764,-0.019213155359971253,-0.03239041878813216,0.09173747798214779,0.04211097759433108
P4HB,0.006859921089355192,-0.05144008130120872,0.021917237764246464,0.03689213342884376,-0.005103849685656155,0.008267550546324217,0.13333558589557654
ADCYAP1,,0.07678859149843482,-0.024822005162829522,-0.006621103305211573,-0.006108868085734872,0.019675150872922383,0.008151892920297702
GREM1,0.05251448886495996,0.0023865688551363614,-0.04643576445556262,-0.0162228211725227,-0.024694519349151168,0.1147598862012828,0.030713134401731932
EGF,-0.05583410524330839,-0.03191962404653358,-0.03154354384017456,0.009838265596512987,-0.01647938817104654,-0.012039139558050051,-0.04827358003019721
VEGFB,0.103023127493808,-0.03231517083529659,-0.0165937104577641,0.02604336266735878,0.012414046130900308,-0.007866397466417867,0.012462768669375941
FARP2,-0.021804470784410297,0.05737591576063117,0.05365721295088743,0.033381474584459746,0.005367962401981914,0.016250773291834573,0.06297802058147406
IHH,,,,-0.01751434352103964,-0.020102121660098674,,
LAMA2,-0.04411325702858468,-0.09107972624209484,0.03001788788179756,0.016931977353610406,2.9798244419892256e-05,0.10607875524353552,0.0029275745849020947
SERPINC1,,,,,-0.016479389482018204,,
NRG1,0.012498614238271635,0.028430847439771426,0.09504107473103915,0.005351592729091075,-0.011994116562033988,0.044337216820183774,0.011770005493166789
SPINK1,,,-0.023823835443252568,-0.03692934839707769,-0.00832557958412522,0.013664611011683607,0.09040524652354405
EFEMP2,0.04897451074659135,-0.012667525984480158,0.020357657153814213,0.022325440042270443,0.02470980633934544,0.09221957622099655,0.024036420694206365
SELPLG,0.003069772636213913,0.020341709576539177,0.005061162840932358,-0.07924690493183886,0.03221990849820575,0.05424346149846306,-0.05095741285776562
GDF6,,,,-0.017249797437467972,-0.03778780889599979,,
HLA-E,-0.028896829612137197,0.13300406218248573,0.12039655168229665,0.06679557719449461,-0.011285705156139606,0.08840040884811051,0.017228639850455304
PTN,-0.1430026654572714,-0.021818200578653902,0.0628395106426679,-0.0708490945287148,0.005076068771124525,-0.10138535218956556,0.001956812027824941
CD274,0.06218364803475843,-0.04796743844338401,-0.006713181945519788,-0.032175348632873524,-0.0020400512694611892,-0.018446132850826674,0.09436248934106936
FGF10,0.0005136866032921766,,,,,,
CD14,0.10231466398361866,0.0411864124440048,0.110502807817631,-0.03633653911126436,0.006117665303691887,0.10356325661070917,0.10225121396956273
SFTPD,-0.07916449541567605,-0.05005359303483665,-0.0028675358512536726,-0.04399969973822761,-0.02309711947951636,-0.0371106514483268,-0.00889261901234408
SLIT1,0.10380580464208618,0.0352647293103661,0.10779081977508663,-0.03554303718356756,-0.011659485962987689,-0.01721430533465365,-0.06595759614344614
BST1,0.0452635980234453,-0.012827419831747735,0.06167131244251833,0.023070502287367373,-0.0011388979651834124,0.05016125457985988,0.0020317859608040105
AGTRAP,-0.05322966765509335,-0.004053130233347824,0.041901051742471614,-0.04516516083248224,0.03379326263367911,0.0441392475247142,0.021502659837200507
LAMC1,-0.060014216958946556,0.0453486285097394,0.11839592567050049,0.015251389864355086,-0.024087658960708157,0.0650880943298842,0.009412073409652656
COL6A3,-0.03520637060648931,0.1282378796597296,0.08469642257618776,0.004983023606558963,-0.026224611977298525,0.10604063296503372,-0.005280915711430303
FN1,-0.1604569294233621,0.1053126683312313,0.10886673652259714,0.041314387903999696,0.003530643206007845,0.002477905856778469,0.017706507521729198
MIF,0.21189899975465948,0.030071855512387845,0.08073114069791386,-0.05780272874193418,0.012517247202595795,-0.07492357055860825,0.08798312881877676
JAG1,-0.04288410259302099,0.014441271230118315,0.09691428736782333,-0.034168832388800245,-0.030875158753985586,-0.00975694539319056,0.07170658905928175
NID2,-0.12404540179287221,0.11262220747852639,0.1723460388728084,0.07715551418039755,-0.001211444256195147,0.04015535687861195,-0.06630462177692899
EFNB1,0.08237813444099676,0.041725754613248,0.024807803604408943,-0.053010482484793287,0.02688648637455171,0.056376211156088665,0.023765546100392002
COL4A2,-0.06374468572427008,0.04388709370889951,0.1265681603637729,0.038596323007259035,0.009153825292522325,0.031960126821593306,-0.041639485302080954
SPP1,0.11842774427766388,0.020293479368466386,-0.054575363020704856,-0.03701071848665347,0.007632503778924452,-0.06290510989820293,0.0843361128714399
PODXL2,-0.02414254093353115,-0.1096916385633232,-0.0021342918623413996,0.02189571183843526,-0.041565134383059615,-0.01230819349713829,0.05189686917503799
FGF9,,,,-0.02797949396846037,0.0398447039866383,-0.009864544201197244,0.012561441601421548
ITIH2,,-0.011857213528174886,-0.03971219372889725,-0.038491115084471964,0.009003684633614424,0.1070121189904761,0.038854925132172
ADAM10,-0.13425088167081728,0.03614749894644505,0.044163986549702904,-0.03663351042409015,-0.002261331721153407,-0.016051926869988156,-0.017735186969675666
CFH,0.00311254589193514,-0.059680171754266,0.10173039108134392,-0.016902975785743218,0.022438146261590387,0.11194864362500596,0.053837094278733705
COL4A5,-0.020606605893896925,-0.041937516529527256,0.0030954738905951767,-0.05213133952673517,0.020321843706432075,0.011014975407950345,0.03244882567240362
LTBP3,0.08636311082815042,-0.0669469875722739,0.008234210027429058,0.09263595143047823,-0.022720617737876262,-0.01608053044896089,0.06520211700282674
GNB3,0.09179674580205842,0.0558411144934801,-0.003019801103936035,-0.047158177761258226,0.0006331149999526113,-0.03656997449071455,0.06372878238608626
COL6A2,0.11862243002495089,0.056135639527110044,0.09378778892393642,0.06961524627261471,0.0071276847462293244,0.06061441911109309,0.009910379006727088
GDF9,-0.025842144887072017,0.074042002692495,-0.03127745729397449,-0.027436880979925016,0.0031374559497210626,-0.016052075798429846,0.053744839697423344
NCAM1,0.0978106516666088,-0.08987550791860545,-0.1036865576757557,0.0170226250096696,0.029648646792424828,-0.08229937245237426,-0.01772506503043241
APOC2,-0.09528133655665764,0.09972505279560229,0.054626022578724225,-0.04283548732313328,0.026522001830267046,0.031140676395582663,0.015596552601406164
BST2,-0.0386024012682938,0.06683931388196006,0.09238442451961501,0.03733074144645614,0.04168218227412037,0.0074321930782828005,0.04732520193261082
COL5A1,0.051583295183558246,0.0867040383009232,0.10882084068864192,0.023836713385765235,0.01345713336633826,0.048173771718675894,0.0975195647199132
CALM3,0.04198710086769076,0.00853606886989349,-0.03622411726322295,-0.0290213286834108,0.0458282176871893,0.025299023327650088,-0.07058787877840787
THBS2,-0.06954575880372804,-0.020113821299418272,0.014385245847334813,-0.03086242623477031,-0.03521056872136529,0.028655490119245657,0.006343751782429536
SERPINE2,-0.20543473629327216,-0.12509349339818235,0.023938456024086046,0.005359026624625814,-0.03251602583697206,0.020474411702754415,0.030920068027880027
EFNB2,-3.6400411714612785e-05,-0.02472015377313019,0.04575000348636233,-0.03800560322707396,-0.06334255508551469,-0.03484483911988796,0.01138149188357582
PROK1,,,,-0.013379744023366735,-0.018191948689094257,,-0.028647100658664996
MMP9,-0.08646641863474971,0.1795748438143228,0.17454343824704843,0.009530378685176451,-0.061228341285062236,-0.02418488983890871,-0.03761334709905752
DMP1,,,,,,,-0.02430422113099784
NPPA,-0.01301387591308995,0.0337234148785895,-0.0681187782864974,-0.05325748480997009,-0.061581610514646654,-0.026758333011471454,-0.004457513893314953
APOB,,,0.08372977904777132,,,-0.020283047198768275,-0.028647100208875786
C4B,-0.002674445713152814,,,,,0.033111111587702406,
NTNG2,0.0041268310471923,0.0027065260102374362,0.0428269571321429,0.006613347907843412,-0.01376427465229431,-0.008380219500727995,-0.010499859804463996
LAMA1,,-0.07709777304033053,0.009838460410935633,0.0115658264320795,-0.011445139811790043,0.027300598433987255,0.0297158858509346
UCN,0.005158194919803788,-0.05068465990092924,0.04006867123042627,0.03968025508595722,0.052060003871165446,0.03224686508726775,0.012603355920163808
ARTN,,0.054612560789692635,-0.028789351114111728,-0.025182237970450543,-0.013738651704035534,0.04331252753828781,0.012055171300486642
PDGFD,-0.012073407830216919,0.0015540693880566581,0.023265875314256237,-0.02012057435444106,-0.004008790764480878,0.08951944999758973,0.010976547375627794
EDN1,-0.026146083324097968,-0.043787015366929895,0.09457780651073378,-0.014187952163679303,0.019940462542486406,0.05040604643567129,-0.07658574503521691
ARPC5,-0.10857038820830535,-0.03422120033482044,0.07205631273149575,-0.007647885149548816,0.0429411193481644,0.04189120147718883,0.050756333702233807
GSTO1,0.018396500298108416,0.03407284678776785,0.07541300947251486,-0.039903174571117486,0.012773842919367133,0.008802176342464076,0.009302392238864742
PROK2,,,,0.06326368266280724,-0.018552609383180627,-0.01849341974261438,
SYK,0.008142137682579239,-0.0646811269453148,-0.01018113116497746,-0.0572161519125254,0.002619182696173365,0.02850891368977779,-0.026992138644299554
CD40LG,,,,,,0.016551736343054686,
ST6GAL1,-0.07190415962903057,-0.02350020771846493,0.02463261724739939,-0.03106727258276491,0.024302258400044435,0.08238813117803379,-0.0014039087066261768
WNT3,-0.11230509547344028,-0.015994538524639834,-0.03310260415176667,0.026598770769398865,-0.05105253504646906,-0.004135038856181588,0.026165145358835594
HSP90B1,-0.009484662113903843,-0.0002640244926494425,0.08177847229083605,0.07508810341826314,-0.03230832171044577,0.004250437616658805,0.08191039016743003
ZP3,0.20698845603132815,-0.05530854730514577,0.052411190602851786,-0.021578232298911336,0.005402897843654209,0.02469656189258293,0.0012998053291805695
NRG2,-0.027559588536143913,-0.015279347130237509,0.06600233623939201,-0.03507744822779995,0.05667632531094935,-0.026551054409028597,0.06994659160678415
MELTF,-0.000981084924592057,-0.035307464964359304,0.10446045704458608,0.02548090382382835,0.013946103614761604,-0.003245590374049455,0.06353270212509235
