,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
VCAN,-0.0742529832675846,-0.013656562026040521,-0.06311075750758834,-0.038792613858920334,0.06919393344368772,0.053661454431353055,0.026045084991604506,-0.0033484006821571924,0.05273063001745299,-0.06270741034119982,-0.0493455657964357,0.003999651757848423,0.010323739611817047,-0.006409841579053179,-0.0007602547173653613,0.01627454986748198,0.08947376148670905
MMP7,0.06067490393503403,,-0.01598910009384068,,-0.029019820938100977,-0.01695572838737982,-0.0120282071036812,-0.002309694028522273,0.03381856040977909,,,0.06116584393184557,0.01927818054362703,,,0.0011057210681543242,
PTPN6,-0.06736421473128199,0.06887737666165396,-0.04449994814211469,0.06935173649072997,0.02727319932135708,0.02944979149672877,-0.006452118102988649,0.03403260671587197,0.013586120813551908,-0.023425342663522142,0.09683840082112395,-0.011638327609107043,0.03162637004015255,-0.03999954289199594,0.17101202764050596,0.04684562719954436,-0.03316021919135219
PTGS2,0.04631276178455327,0.04351367275239941,0.008167445076100711,0.01210588810481299,0.042380967533962026,-0.07708937178302112,-0.02576022039659984,-0.022470329516014197,-0.04623290592520999,-0.027608067318786407,0.0480517251740589,-0.04663797136411371,-0.06929771108989521,0.06874397056784175,-0.06189899247644111,-0.05439949496014546,-0.009066301807743503
XCL1,,,0.0257880730215013,-0.01539171915576737,,,-0.005100781149515724,0.07450690276524197,,,,,,,,0.11015967628666425,
CD58,0.02146779484220138,0.0017460303969324244,0.00474384037917197,0.023475749538833884,0.03697730149875698,0.08475000970576159,0.01618882573941392,0.003765070572314085,0.016124007755092425,-0.02709617978808819,0.017350808742964217,0.05460008549565811,0.030293534347175827,-0.020095042580134885,-0.00994407510096839,0.03137553153579893,0.002392582349337681
TNFSF14,0.049135666336794004,0.008909845821877956,-0.0312970071537551,0.05793361880496869,,-0.03532975193249171,-0.013377046194465909,-0.02707834571894529,,,-0.04254336554040098,-0.02960899783185623,-0.04321735510448719,-0.004779822559652234,0.1278891233539449,0.06321232673033293,0.07660390909057258
CNTN4,-0.038084023514651275,0.022531550426424716,0.0064185434628969435,0.17704638187056781,-0.03192822461347257,-0.018959698075680154,-0.01468646722202693,0.009580182002341864,-0.026602241341981803,,-0.021799602646403828,0.03707503269072151,-0.037583200734476165,0.003666825914163719,0.0396948715706392,0.08408809740947065,-0.0686082842913326
NTF4,,,-0.018468092984030467,,,,,,,,,,,,,,
INSL3,,,-0.013418479159139367,,,,-0.01386978786540216,,,,,0.009819358697739913,-0.025085681983304187,,,,
BTLA,,,0.08721491509340783,-0.016046379608683506,,,,,,,-0.0519405469295473,,,,,,
MFNG,-0.04403436059463467,0.06932796933388397,0.016293288148213732,0.034951779511909,0.10343346925502599,0.06522231662997295,-0.05466742521184352,0.002911927637137197,0.001830929686440458,0.03882384425461276,0.034638707257186194,0.015311446605090593,0.01523075647449181,0.009784154035859794,0.04691371876891823,0.019218935130937028,0.014225831499263633
ICAM1,0.007978214750005227,0.003907910773131659,0.007087317361860165,-0.027797087953999315,0.06826045046281913,0.08514153205022991,0.007423419283226804,0.003330778606430851,-0.03240507235710887,0.03282895440039661,0.006273888174563456,0.012590267069692209,0.025322700206295068,-0.033645013189953644,0.021704725402069833,-0.014072353441026959,0.006355658954127323
PROS1,-0.035605021942584796,-0.008321565851900558,-0.018699932796181075,-0.03389037612498066,0.0892911447689305,0.030911356474724306,-0.005552088649427822,0.022132407083711548,-0.016298962372934805,0.029969316843079304,0.025459271496256455,0.05068959983888514,0.0637764510789842,-0.02839521085671611,0.047829697181938975,0.009735291304375018,-0.04120629818125542
CLCF1,-0.05902958054445837,-0.04367637571207801,0.06350388706827856,-0.004619887220098289,-0.013169435784939027,0.0512858904938579,0.06357147944746977,-0.028728429176260444,0.015676042406960577,-0.057662546603160086,0.064191063127427,0.02721108610906887,0.087018474563834,-0.07029675308291339,0.0022608544721705475,-0.027285995690822774,
PSAP,0.02621583121815456,0.03633693872190366,-0.03585791387686139,0.10379808294590062,-0.07561037997062668,-0.07304796106604881,-0.030632330514624037,-0.032619078673844164,-0.019974780559079114,0.09917186575589686,0.023510926589715958,0.034539645869414985,0.040151867050612015,-0.07163708731089102,-0.1254365003005226,0.016250051826103885,0.029657303405476836
EFEMP1,-0.06916775458122114,-0.005083761608416976,-0.07458128635988835,-0.06520143192318158,0.08929442455218607,0.10579473272071027,0.02144438844743384,-0.035816670738104926,0.018489546058504,0.12821112519939665,0.03147494882902805,0.04299815959434295,0.04678403814409901,0.03884782216839076,0.013219024439660616,-0.015385498088268801,0.12386314288343599
C1QTNF1,-0.04172112970992537,-0.016182921388758747,-0.01701212289772324,0.09263393709930513,0.08141238138249067,0.04102783812396878,0.023994611217496756,0.08878027380165517,0.02196682427320212,-0.005815348820991898,-0.021123650692213166,0.012304608902902378,-0.01224415447969124,-0.048806821880210995,0.12467219834469608,-0.005435910211596766,0.11246375300331497
ALB,-0.03258423468815096,-0.020025791830041603,-0.011824516513682362,0.020632592664707076,0.05303116271071212,-0.02844110107957559,-0.015142170521540247,0.005629339626547342,-0.02870534013528527,-0.04352264766333499,0.07586886530215287,0.05872940745761665,-0.014678557308182315,0.023882478915969615,0.016327955853656633,0.04651749326317984,-8.271927675882358e-07
CCL13,,,,,,,,,,,,-0.021979676773641498,,,,,
EFNA3,0.06161366365514116,0.05483709902801141,-0.011362285677281847,0.07160909130793834,0.013332708312872718,-0.09044589324827441,-0.011840691014137688,-0.032917193887262594,-0.02695705908566106,0.1036770222461677,0.05730634183674295,0.08435057771419019,0.08799839419088334,0.0034050813827096412,-0.03733455776850884,0.02833928483297457,-0.010013077884498227
DRAXIN,-0.03776206100124224,0.010058773194357613,-0.00346946803870609,0.051475567143678326,0.045116572759266976,0.09724588464344706,0.06507975701448576,0.026906480262532347,0.051316055825008144,0.05711098604785417,0.02933073043527008,-0.007711678443313796,-0.007514248288212382,0.026054909443644417,0.08944871375664494,0.06665800992418419,0.002784005520490371
RAET1L,,,,,,,,,,,,,-0.02539480043430005,,,,
NPTX2,0.07205031440164747,0.0037431108774834522,0.01926143955364918,0.06194672456164873,-0.04101719490632288,-0.07871082899315125,-0.0618876187524753,0.03585164699822864,0.06686748760718357,,0.08992726507982424,0.05987768291698279,-0.0037963508493723533,-0.02370962144057276,-0.06249221088484658,-0.023573507901781095,0.01347777092869592
FGF11,-0.030846759191092924,0.028651359824196528,0.03132184532470774,-0.05888682706321132,0.06878768076541661,0.07114752780404895,0.02958936539868654,0.025819460711951892,0.0735322583980839,0.01169245699791575,0.034305751012435125,0.03948153778804792,0.022511138162858137,0.04818648115485793,0.07439828907644692,0.02649428922185183,0.1462257127757217
CD59,0.04067563435441203,0.027158969239772075,-0.0713162157850097,0.09371032603368357,-0.011600261872838885,-0.06173207251283673,0.022103622335285244,0.0014565716602168788,0.010660040320160819,-0.025991202990331138,0.06031429280313373,0.01842276907623539,0.0536381612793773,0.11963120942742396,-0.048424550616123954,0.04296007161663179,-0.055751629746519274
COL9A2,-0.01098555935370518,-0.019112048645169914,-0.06427672496309257,0.0045198150962518936,0.0349495139258628,0.047291340120382726,-0.0022188889966565234,0.0004361522942400559,0.05110161073719477,-0.05045993536119034,0.03853530774600869,-0.004498836683164854,0.020919936707595392,0.005996717507343816,-0.006168932700964076,-0.028608060601818162,-0.04766179184975425
DLL3,-0.006484949770370229,0.026549510325415,-0.02501319249676066,0.053738530059478394,0.08216130492569616,0.06567407113916814,-0.06553837454015646,0.001183156411835568,0.05388025594896514,-0.0590749941110361,0.05918735171857395,0.01660674796614194,0.033159901109948285,0.0065068464035736955,0.0026661721994339625,0.0070500731476340174,0.05588863837985463
FGF5,,,,,,-0.022647488681797993,,-0.03211249349076214,,,,,,,,-0.04322640766503687,
LIN7C,-0.03590524489514273,0.05160096897023967,-0.04164657928051534,0.011342607701950207,0.03126883790251082,0.05994517900271225,0.025655539162204036,-0.00045565733875335305,0.05810585535283153,0.013775143105237064,0.09724256955336308,0.012118230018065421,0.0503463922435695,0.013583855096754749,-0.040197937730718315,0.03119928798295875,0.006565997759522978
GDF7,-0.023021370372369676,-0.00516061350784876,-0.023942484355413827,,0.007107840852713608,0.009833276707823033,-0.03951203380282364,0.0456461926401481,,,-0.009242738277257292,,-0.02176965970878162,-0.004471185360317977,,0.0011066276059652075,
PSPN,0.045243599527519676,0.008355768554636404,0.02184809970424121,0.0016826543479609936,0.03870578302897726,0.07768710131044006,0.006198282368358082,-0.052579872660621994,0.06370370755984357,-0.005698411716929533,0.01832914681864809,-0.015200547928901506,0.05939443640018163,-0.01801259953604785,-0.009409585083057427,0.032783281528631414,-0.04262305616253391
ANGPT1,-0.01358565827688187,-0.0014344901785060668,-0.032432670814882464,0.03721782343275711,-0.006262745380914406,0.07909077512434519,0.014919229362458073,0.09470472641379848,0.04240452207366334,-0.0564269971511902,-0.0032602833123293387,0.035060179685915134,0.10861233727974008,0.008324411615373626,0.04107459282506101,0.0553072712388954,0.08743589201400702
PNOC,0.06629476005042469,0.04603716711674163,0.0027361269942267103,0.050862490287751784,0.04082771899785131,-0.07345104087299115,-0.09089133409276162,0.01172950050365906,-0.03763029463902571,,,,-0.023149951892363737,,-0.05520556670773114,0.10578744736484516,-0.06383330577306827
L1CAM,0.12184074424414267,-0.026626471443433733,-0.020543357720785613,0.06252777033056592,-0.011629285878315932,-0.03815154415341386,-0.06702258236090347,0.022161563982042908,-0.02561111365741106,0.04645601888015976,0.0936588877528314,0.08767811129660313,-0.08054902899682302,0.016556853541719287,-0.03659428286656341,0.08938819838192509,0.033055427920830494
APOA1,0.012690888746138175,0.02981535766071678,-0.02089706425486569,0.021035118460602364,0.13430109518562783,-0.04035195084133227,-0.01806087655935927,-0.0003612853918657493,-0.006917008071848864,-0.03060466434179167,0.03386244515582862,0.06147614165794917,0.05447191097803807,0.016675938855285375,,-0.0027601806852129026,-0.012215177077503052
PSEN1,0.028198118680253726,0.005947927967283321,0.009189050888034057,0.08196976659226808,0.0029848043019382797,0.015749188215321216,0.005147273214829338,0.08413722325971631,0.01902400107672704,0.054754177694116564,0.027763893986352466,-0.024226064335835677,0.034735184592977954,0.04027548351504703,0.019818294503950628,-0.07216158247809525,0.03221928741578263
CALM2,-0.022798354750565325,-0.0025899852873380955,-0.061411868685453216,0.05798531563563576,-0.041008490653613706,-0.0976544266482711,-0.022245720086597975,0.0156302361730384,-0.0355078666421448,0.006750302366132929,-0.033030302292282016,0.029102797357948063,0.05563023962241495,-0.007002193165201828,-0.10433421941271699,0.03768096510798461,-0.0665773597915384
CLEC2B,0.03391305706462449,-0.06732133932623402,-0.0097300913883743,-0.004496303604234884,-0.010680183483373207,0.07103422067435394,-0.005204377044499668,-0.04056871512045392,-0.005789440990371282,-0.02566601876349203,0.05359701842240863,0.05452251182830942,0.0028993195191637255,0.004786093889821447,0.03460622878965992,-0.07934948961859183,0.03140432600963586
NTNG1,0.15666792446399697,-0.012066572709423032,-0.02725118477646411,-0.029598656208209513,0.05626106165605507,-0.012896580129635907,-0.0019858565978045414,0.03802909613212216,0.06280444693691013,-0.030092443789150408,-0.0451879863036607,0.02404136990007265,0.07037762356329308,-0.07838001059388089,-0.018660344544209225,-0.050526682510885705,-0.042310118618487144
LRIG1,-0.032731706978481837,-0.0419581366376367,-0.04592544575867829,-0.038172179078643224,0.0005511666839998358,0.060959397761695816,-0.0186638873186418,0.010282924329807925,0.019280539874902896,0.058485219670588375,0.1274499846132299,0.03560401396825314,0.09982738859729538,0.013847982124184106,0.026607979930129116,-0.0033429228471323854,0.06346157229834495
CPAMD8,,,-0.01587166650626666,-0.019542296922828408,0.009796208501489817,-0.020487701334225564,-0.015384797080306446,-0.07244160785519385,0.016570299036504938,0.010728588953514896,0.03084909511070162,,0.00893739922725989,0.048116922414370385,0.010827227746430397,0.07893492644422596,0.07835718973027586
GHRL,,-0.03549383183596657,-0.04233528062737357,0.06548255577717992,-0.029510221484234964,-0.02493047204179001,0.046651038422823705,0.09166896914468366,0.04049169042281071,0.008766456528396185,0.025432759265109663,,,0.0020235998454267673,,0.08143027837213951,
NPY,0.07996126453993713,0.02402620992824794,-0.003194496548682633,0.06212566433962344,0.017480498030106824,-0.03358132146949339,0.03657873540869466,-0.04243950530657402,0.004847935638236801,,-0.03858504714690707,0.03351441140664423,0.011119067658993799,0.013465875986637768,-0.04604657437155314,0.0010674555853099033,0.03675642146180421
MMP2,0.02733887964408403,0.04441536671819953,-0.005231074300217817,0.03563143246514636,0.05645274992889716,0.091498054396331,0.024139366178620652,0.03743660362444965,0.094516474176377,-0.09111671724997612,0.07878565637882523,-0.0092710611452575,-0.0005261174855938571,-0.061144876090459904,0.22027685732121946,0.03602427241606802,0.02752705043608821
LHB,,,0.028525281819061755,,,,,,,,,,,,,,
PPY,,,-0.024061851330739834,,,,0.01290317762394757,,,,,-0.002633795830464035,0.0420484083197236,,,-0.04962079576720338,
ALKAL2,-0.010645557207910331,0.12892181513920192,-0.013622195932097885,,0.07857962541045305,-0.02322964571909532,-0.006846301155716167,0.03400589689910592,0.05972070906934131,,0.034882445390919156,0.11377640160727609,0.0021820397251935933,-0.014657418867796035,,-0.05037407488161,-0.015915645030255405
CSF1,-0.017536581405872626,0.04283666808059359,-0.014019310351937453,-0.050837231018306304,0.022556502963476218,0.0648659860309328,0.04875966548780119,0.010802722522177817,0.026552321941158547,-0.02708781099856564,0.04964592731958365,0.0005715551698496463,-0.02686208917457925,-0.003909353935372757,0.10031025782230907,-0.01700932661356022,0.0777098181975123
SEMA4C,-0.09140258913432073,0.013297125759466153,-0.0230182351416031,0.027799887875167358,0.05862497823342894,0.015095405174143412,-0.01624889074453805,0.006592543689188589,0.0014796327302797026,0.030200556108354003,0.06532511530018252,0.013347642438918202,-0.009559543813327473,0.04905559483108913,-0.033971959488614416,-0.00717791502717446,-0.011887249225144185
ICAM2,0.02249849919880657,-0.025106382672364293,-0.008805567809132763,0.13983506849535904,0.09838591253634459,0.03361398101726683,0.020555050286938076,-0.007729927627409478,-0.022130838212892915,0.07199198260365931,0.0034151858626567024,0.00784792497846968,-0.007682520015371689,0.023108333332471795,0.03360555143301397,0.12208862461361515,-0.04568301971248206
SYTL3,-0.010621107501904632,-0.06326925782444111,-0.026504408862674283,0.04089475697745912,-0.018925697346954637,0.07750596832156405,0.006679167054351384,0.04917506394723847,0.027321462978847466,0.005829828101775742,0.001637317278187819,-0.03426923333808242,0.049398507461832955,-0.005054403050799616,0.08217778308770914,-0.01389424018870551,
IL1A,-0.005559248003525846,0.032875991066074514,0.012009205542832638,-0.014596703355507492,0.016516924113050644,0.12142373011147943,0.07146496364584741,0.02510441213282726,0.06660916324456316,0.07347204117992495,0.11802931197468348,0.07421768511459247,-0.004809080453180829,0.029085605054394295,-0.03367890767460094,0.05563650627053507,-0.07324268610125413
HLA-G,-0.01888428937424033,,-0.014599787094891611,,0.014887880982670292,,,,,0.02081869662911167,,0.05067930745515551,0.01350889316078953,,,,
PGF,-0.007790451148744415,-0.01891595760001011,-0.06178661068802851,0.05443388209888861,0.10503933659904734,0.053832893796918094,-0.0025732310986079925,0.01932521748932285,0.02440006988731901,0.08593465215381545,0.007706980588436869,0.02225914982758994,0.011772853620132855,0.010936145053058746,0.017469868074801914,0.05322920075338953,0.12139957792168962
LGALS8,0.013674236211708022,0.017477919584322214,-0.022680660214690937,0.02805763405343064,0.031314728773661135,0.004993623561814895,-0.05133186002313258,-0.03886465667494132,0.000722561962974651,0.011998414731382202,0.03086384184860948,-0.03727720606488071,0.025059085183734987,0.06454937009076869,0.10373394188959603,0.029375501804114267,-0.027899281072525827
DKK3,0.015578328838809198,-0.03564630009293862,-0.09388099002152873,0.09998241616136827,-0.04794610615374676,-0.05210860395017279,-0.05474058250369959,-0.029168226923084965,0.013287330784762423,0.05726591900815093,0.034017376898163046,0.05330642587639484,0.058346466077143826,-0.04307490762803136,-0.041457706460360386,0.06288455729517559,-0.04185005974226124
COL16A1,-0.0012211148885638758,0.0604617337784207,-0.09389525661007898,-0.028090436161851102,0.061194969357090116,-0.022929091590044075,0.013719342235350448,0.07274030282868192,0.10193127313873118,0.05262565451923149,-0.00427529574740887,0.030937449444278287,0.05801176366194373,-0.037824054103772764,0.016875958648705124,0.03444807931646102,0.12338340975497934
TPH1,0.04891977546564766,,-0.015812294992254287,-0.019183297763470376,-0.022693965418154407,-0.024354707986760468,0.006183347407647894,,0.0248272326305153,-0.03257764108984319,,-0.053254949758176566,0.02597920362915213,-0.0013429956352583017,,-0.019938737783075942,-0.008102049625426226
TNC,-0.05976779494036012,-0.01885357501021984,-0.028051299134470874,-0.036959874975123284,0.053699544174309014,0.09667390806163259,0.047009097495731456,-0.01977888557650152,0.0205236834183148,0.10592041058256885,0.04833899517539089,-0.03176255729577489,-0.057703720016530714,0.019545463798987295,0.05106957074463296,-0.03352395317359318,0.04179349883397688
TNFSF9,0.06762104065247741,-0.03756025872980426,-0.02394248596592511,0.042855638858929346,0.03996866659377884,-0.054978433819212226,0.1253970266642635,0.031174029973392293,-0.039387710517867915,-0.033054787965761265,-0.01003253999416514,0.04625027388267147,-0.016495706909848445,-0.02734192965814312,0.026924532992924882,0.05824837057816611,-0.08908801632691846
C4A,,0.03700662023182334,-0.01638799575991104,,,,-0.013328941641877248,-0.03864505584792582,-0.024231944997844344,,,-0.006883054703987904,,0.027408677424950394,-0.03511878136674938,,
CNTN2,0.019815984109290505,-0.04102282609704611,-0.022372474430911966,0.019925960557511318,0.0031540872139426885,0.05392768850283296,0.0472216120604906,0.06077873090704585,0.038529557266411225,0.08183144326504299,-0.03670288140078097,0.07029201224805738,0.04727364797225512,0.07859908507123316,0.025306549546247985,0.0630693787743207,-0.041710051087754926
F7,,,,,-0.01970977372448892,-0.02048768942608821,,,,,,0.024383193995172397,,,,-0.03426251854469255,
LUM,-0.054822446384472145,-0.0008621925272959514,0.0056440638325771795,0.04344182206089109,0.04022666238629984,0.06817621410585556,0.0046567776663553944,-0.017823772355779335,-0.009224630851876619,-0.0607022871776545,0.02436992078651419,0.033868529557428556,0.023999532371975812,-0.04193410755888261,0.04061387546158423,0.02052812341104256,
BTC,,-0.025405795113120452,-0.0031563646665515883,-0.027848395458349186,,,,-0.011902882979369877,,-0.03573174901533242,,-0.02230528446834755,-0.03709767895703523,-0.03156337386939637,,0.025862962847502228,
APOC1,0.024358574491848386,0.02001159749980304,-0.006238739013787634,0.05311814626038804,0.05336456644230792,0.10389045195457466,-0.04837941915630776,0.023942743713418993,-0.015163188450492077,0.04173440131345956,-0.059408064171516575,-0.031246846000408134,0.041113123545074015,0.05300813635538059,0.07509827085957639,-0.06199507282662982,-0.05970915529614478
PKM,0.007899950157284914,0.018768767390272573,0.002880240868787952,-0.038521462623125745,-0.006301193632699535,0.060744176778300366,0.026383403796168835,-0.013499990045281912,0.039898113772368564,0.031716673313120315,0.06783901005147966,-0.003575420044687872,-0.00854781329371404,0.0016793999039147192,-0.007753341811334085,-0.051464408843955686,0.12193354016684607
TNF,-0.015928250182760482,-0.04914782316022077,0.04020236970096157,0.031087092845189603,-0.040678977441440375,0.08718204668337559,-0.03040902752234403,-0.003204312924678349,0.01837133246564412,-0.016407369970304744,0.07223725764540948,-0.0021404486239346384,-0.025394807360737584,,,0.05188027159394771,-0.09444551982722234
GNAS,0.00944089123264434,-0.029539323072319358,-0.0584687569696283,0.03592381319913414,0.0010552952603280162,-0.027277707384494213,-0.04378071029644862,-0.019831350542664824,0.05866624127044569,-0.021090357330351157,-0.01020330881747475,0.010880195919796184,-0.00531383251731307,-0.06745395241179009,-0.0522550636723043,0.08767163712050924,-0.041010686509232806
BMP8B,0.03629032175288947,-0.03212696999274235,0.005950907901189805,-0.05245858110540388,0.04169487962945633,0.020124267678384183,0.0606534233094923,0.06285865486509178,0.04619594209628329,-0.02457985853749063,0.06888327456001352,-0.011620646116402695,0.03930653817318789,-0.005193582279003616,0.08502510032040421,-0.005701337743435881,0.03138962166658718
LIPH,-0.03149735575355294,,-0.02076143997731305,,,,-0.010746770649453048,,,,,-0.021979684857231938,-0.0283130254596563,,,-0.03023846780834808,
CCL28,-0.023021350164482875,,,,-0.024646734601327425,,-0.01654825884601609,0.012986337351993931,0.03968830956946489,,,,,-0.04432690329515672,,0.14136953997074508,
PTPN11,-0.018540111551428814,0.06409334370062299,0.015898477263965326,0.04218795179079069,0.013696629402180447,-0.01086170626956533,0.022042037967547324,0.03965111119640361,0.006023633150578325,-0.059413467464261224,-0.038441380726313465,-0.041034166566519245,-0.00956478094623841,0.023764845686059518,-0.03384852554109827,-0.0004446425047948157,-0.008005133405823449
ADAM12,-0.01147150252630586,-0.0007472178559103133,0.059239302881906424,0.06785834503222647,0.06244687101654432,0.04727932584169844,-0.02169864427123495,-0.004183013018011113,0.02672444623068918,0.00326464756046741,0.13929377091283424,-0.01779204349137389,0.00875947933787893,-0.013797417435903818,0.03343184752617415,-0.00283634709483001,
EPO,0.012057635134687801,,0.0073573729682597675,-0.02058465214484384,,,-0.011243784223832437,,-0.027566440688238044,-0.006137017319816036,0.08945686722612221,-0.023870499088161325,-0.029405235343508085,,,,
EDN3,0.04527949562975022,0.029328702955937726,0.0504302183789458,-0.003965268303230655,-0.02826963276773822,0.007751961053301734,0.013643962265087819,-0.037389969722458165,-0.02785088533104932,,-0.002048313039510608,0.13330534360546414,0.14986769284292073,-0.04005677865933814,,-0.030104221590467016,0.06141574294535291
CCL22,,-0.02798332919660611,,,,,0.02513035709069762,,,,,-0.027016263682095806,-0.011881002713505246,0.04852804909432228,0.11168636736689473,,
CCL2,-0.04298434903443291,-0.03485983891204271,-0.009894317377717909,-0.05150692992261992,0.025529360522939828,0.0885020064622859,0.09424864814610656,-0.04001152424003955,-0.02060660156086616,0.041487981747151424,0.056593451496922735,-0.00907975883286848,-0.030885134246230295,0.06819402782560709,-0.034311334488843916,-0.06067673548382812,0.020465326588895008
DSCAM,-0.042899436136049844,0.07672778693465765,-0.034184488879825316,0.002166152270273751,0.08775637252541135,0.07757605181337135,-0.028057573306254642,-0.013609782353121,0.03580107836765727,-0.022450805783840656,0.03842868679324062,0.011185028333083052,0.00519070088267305,0.043925159160802585,0.025700753987854447,0.03362559193971735,-0.01777874330814493
ANG,0.006951589547683511,-0.008842663620846469,0.029354151711950785,0.016568402518828303,0.01797513675072,0.012170838729629239,0.0018400710137497823,0.019698478635922313,-0.02936246545940353,0.009156222899004206,0.029914138063857783,-0.006762350743964102,0.08397573532920162,-0.005291885115239554,-0.06713627675331041,-0.03498922083551047,
FBLN2,0.019275230946291938,0.010689890996592675,-0.004901806527674001,0.12258386003107435,0.0002881641848673413,0.0022108462636121254,-0.03246854869420155,0.0490367202374183,0.056735177645102414,,0.06152909505900451,0.08251521926779337,0.08808927823002427,-0.05090107974914805,0.1594368454877726,-0.09763453651334897,0.02766125404582403
VTN,0.04814046704265457,,-0.027216297147796772,-0.020753709001185252,-0.02269395799720725,0.10580131389221087,-0.018472274779400777,,-0.022906052533640503,-0.0492598652505636,,0.06698822113137855,-0.02067716870326278,,,0.016566024591811435,
VEGFA,0.00038100141961044557,-9.20283359302989e-05,0.032474044675647656,-0.06485358068198942,0.07196517369618778,0.046292643140316864,0.041407094082257456,-0.0034181552477795044,0.04762141315372599,0.00848952664820534,0.04043877620474156,-0.008116832090107532,-0.0632510536152677,-0.029843331485044165,0.06181763400092572,-0.06180348083268709,-0.023495006907119236
F10,,0.010778504968424339,,-0.019363561699720012,0.06310415025732173,0.012496041930537776,-0.012328566384354854,-0.031152807459770202,,-0.030603847290802826,,,-0.035314715222908764,0.016284399760327337,-0.052035227525520325,-0.0351074496809401,
SERPINA1,-0.0017714931006215368,-0.02660274396498952,0.01915775153830266,0.03172368263693427,0.08222042309668409,0.08585473284170446,0.008203155149059605,-0.024715691601232912,0.0245818551934974,-0.022509530904079138,0.059600142828116806,-0.009802869717194518,-0.005766666964030916,0.05770908091094125,0.0727268474516677,-0.0010472106179262848,0.053351551510178424
VWF,0.045659339675659466,0.015042437532485653,-0.09299340942848218,0.1129423033223046,0.05329118542796112,0.09241623211422274,0.08509448045201577,0.04154326068153875,0.07432715411555992,-0.010530478110043455,0.05038281644055886,0.05786701424746813,-0.010189690204758923,-0.0070165698055887245,0.07217226475934496,0.02538170176539999,-0.07392697450183941
GDNF,,,-0.01721597290008193,,0.01686088526198317,,,,-0.027566438541452055,-0.04464148299754521,0.016281212552884297,-0.008351159602652274,-0.01621953452618356,,,,0.13909326434494199
VASP,-0.03192907958138828,-0.06958558044780914,-0.05223787370250946,0.03601818233049359,0.05013592919448486,0.040607968091275565,-0.003293901453679021,-0.06212623300165183,-0.0069469139390360935,0.007867300399784305,0.06828810843147115,0.02747429046942589,-0.0061036777798592476,0.04075293389457317,0.03730940570177067,-0.029453983689775316,-0.09559567720633415
ADAM15,-0.06950156523507743,-0.03399919335942381,-0.0030249740772740137,0.03126550586986723,0.06945706294153588,0.019173268176176272,-0.02250702387864465,0.07206051222821148,0.0390562674991889,0.039493470069868634,0.09905580801476452,0.0243797022528714,0.01311638132621023,0.09159150924652376,0.0134084483405656,-0.005325299757097325,0.09333574028064175
WNT2,-0.026768806300016244,,,-0.016676689216395518,0.003801872098033506,-0.05258876885684727,,-0.023819465587035755,0.000786736128572866,,,0.07097172103275073,-0.015867510905268365,,,-0.01817124916902218,
CALCB,-0.02801765245473688,-0.02326529072203193,,-0.025068340111648144,-0.023002754182113134,-0.022647488435680367,,-0.03639713735564827,,,,-0.025913276991999554,0.07004334617750997,,,-0.002089018546941485,
OLFM2,-0.08822597899211643,-0.014705665489732579,-0.05348337434425805,0.05296776968794271,0.07999586360912803,-0.04531543098540933,-0.0036605090674154436,0.06352292966840675,0.03418306979480659,0.1010826694689094,0.1358236781988134,0.05707325838971282,-0.028346864552645595,0.026091793297018547,0.1354170024717612,0.03188750422477569,-0.0134775253196485
MFAP2,-0.035919985858446024,0.06194429257904024,0.05685386364814368,0.03523981762870108,0.08519706412394491,0.07228792752642926,0.03630582271339499,0.014172873561252157,-0.026216007818094328,0.0007434320998994583,0.05030785108590883,-0.06597259640945496,-0.004072428198394802,-0.06462690340026608,,0.011495165627102432,
HLA-C,-0.08056749713169835,0.04510079539891319,-0.04500071594012176,0.0432951824101349,0.05604161694148817,0.09644534205112802,0.030594215616800043,0.024626662229650053,0.012482403392365862,0.03443373591578381,-0.03082248686460113,0.027681342022017517,0.027943380871316682,-0.02420621547121226,0.07809476272780731,0.02523015800942294,0.04706152537737621
THBS1,-0.07152189945099573,-0.006903538403593908,-0.021558921221539604,0.016510593332785754,0.07777952032796798,0.031302161574506396,0.034894564003633305,-0.0599749195488354,0.00968537242072848,-0.04074384238513741,-0.018531266500660153,0.033625393518954924,0.021982215114345685,0.06683704620863418,0.005338656429329776,-0.04403858011779458,-0.05880543058232762
HSPA4,0.037413843018198285,0.09949409770838628,0.010658228181901376,-0.025450605565902003,0.011130652573106069,0.04161860101197914,0.04395120801557246,-0.030107009165020012,-0.023784171042485806,-0.06652518265970873,-0.015185886091026812,0.01237221753261697,-0.015490538489431493,0.004109928295026511,-0.017670155000245817,0.11167366675776405,0.030146036271489953
LMAN1,-0.009118889250191217,0.017978938451422087,0.040943915282396375,-0.058620481007308885,0.011873357926559825,0.06323067016479109,-0.0024210493901297226,-0.038544522266249014,0.04256563848250115,0.05677336598017643,-0.018330125425847263,-0.029892138043971138,0.020283756591615923,0.008342229905594689,-0.0012678839717510935,0.017584892138441933,-0.006935683458654098
