,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL1,0.03713328417478634,-0.03392276448662267,0.058000868012306944,0.02685740998267017,-0.014816628844066074,0.01686103324537898,0.01426613290641276,-0.00319378424009247,0.038576957053322015,-0.0492370387589186
VCAN,-0.020399039370158842,0.016584163146964752,-0.05077500578439445,0.007695457816806572,-0.064908354280775,0.066388317390472,0.024678218572816255,-0.0007124353984716257,0.00089305896774075,-0.09303086292181026
MMP7,-0.013067011248056084,-0.009679613287945504,-0.00969802209637321,0.025071729151611464,-0.016880630666858555,,0.07057689648966972,0.033130390800580764,0.06900116918619446,-0.07101957905367823
PTPN6,0.0510470690855124,0.020906674559410966,-0.05429934851509405,-0.009186053120540334,-0.034814580037824436,0.053708048156977994,0.013510777900957687,0.06956482054530516,0.06568053804837075,0.017788967403301707
PTGS2,0.01702116006248984,-0.018166760262469266,0.006798111988488709,0.008092739268005994,-0.025209993847930746,-0.07465427101452293,-0.07716402221603329,0.024232969873039953,0.028787292764489714,-0.039120799363271015
XCL1,-0.013802397129357529,,-0.015928638427512316,,,,,,,-0.033783676212250376
CD58,0.015360820024411677,0.023556933122666057,-0.030247072678816288,0.010886330455006482,-0.01993029233375438,-0.0699728669681623,0.043421044467631495,-0.01103225183744429,0.00895339090361528,-0.007889718734332567
TNFSF14,-0.0054428353741593095,-0.020168896814842845,-0.02568564980979713,-0.013625874135847593,,,-0.0035261268882458684,-0.023030314590871702,0.06518489147832011,0.04533954496443866
CNTN4,0.06006222960405632,-0.03437030757429536,-0.026866018733899814,-0.04060432674008977,-0.024157917944767123,,-0.042433097396183186,0.06335371888235757,-0.03246274628974145,0.016775037467045242
NTF4,-0.01745942792937793,,,,,,,,,
INSL3,-0.012685607008987704,,-0.01118283947318407,,,,0.005073021968785411,0.056865779267041096,0.027465985396081534,
BTLA,0.1692598738834599,,,-0.01740070731098795,,,,,-0.0047860826130550075,
MFNG,0.021938792295549993,0.02645203376680531,-0.04399173230272467,0.026285390065747663,-0.005141949435549951,0.02615659708614265,0.017315880202943258,0.04428583993107498,-0.009785880145425583,0.020465843863166105
ICAM1,-0.004555489035217584,0.0011512868386450814,-0.055313842653601446,0.023884679280933633,-0.01776812732961635,-0.1050838456460487,-0.031648269737553414,-0.07109081674954874,-0.0009436615566729765,-0.05038304006430437
PROS1,-0.044578897022287026,0.011898767268627722,0.028688320763534305,0.02014712425457769,0.005317206326465078,-0.019008075931356772,0.06673552855269901,0.030333647392467755,0.007909708643913618,-0.07480272137709812
CLCF1,0.03732869779263751,-0.009138972001510997,-0.026560236417983815,-0.014258051313054892,0.0017179527400353776,-0.05766256734454638,0.012045957789247752,-0.0016780798059021181,-0.005407136092968966,-0.053117412268589924
PSAP,0.036848693454547846,-0.014995424120035208,-0.08128658859239389,-0.013536982093804656,0.013607178063888151,0.15426431966756027,0.0031680758096587804,0.013800948532110991,0.09590525857546302,0.013177530043813857
EFEMP1,-0.08128071205962872,0.0002036594016546661,-0.04321397822282438,0.0063229221364308665,0.02304140809525228,0.043578889769390845,0.04878228287378053,-0.008961748010991403,0.051489038873087374,-0.04257989803335744
C1QTNF1,0.01084742436781938,0.019552373862684557,-0.010634219274983188,0.10527439223567973,0.04573712749996014,0.06964993665378968,-0.016074669412219775,0.019027098844127305,-0.0929031855758156,-0.06902393311911068
ALB,-0.022521484148739484,-0.016236333446964544,0.009945521895319645,0.09357931666160253,-0.023629121858728428,-0.04352266331855837,-0.00039512181083895757,-0.03855217154627052,-0.02653420665704613,-0.02687651055459588
CCL13,,,,,,,,-0.025833280927218337,,
EFNA3,0.02302863733086211,0.008628744372576437,0.01965891376139229,-0.010814129169100016,0.027883289952733377,0.012650546121841135,-0.016582963449700394,0.06042190465066592,0.014875396897421529,0.020648870375395326
DRAXIN,0.00978759705609869,-0.026815542915127465,-0.017108245628768767,-0.01242656101118084,0.05053572926727188,-0.05729682104516459,0.001404137660281723,0.04501876546894045,0.08167755205638644,0.006336322130772819
RAET1L,,,,0.061646393254031304,,,0.027185870637577443,0.03905929356231433,,
NPTX2,0.023856880466820257,-0.04559448773835144,-0.020457408176671923,-0.033131056249690934,0.038936422049840075,,0.004719025641917427,0.009832624063554967,0.10470341735744405,0.03730042405925795
FGF11,0.017915236232531797,-0.016524089120565032,-0.03506591089097629,-0.008246896783648244,0.05954343694000753,-0.013640346115044069,-0.05291058803279989,0.02064029739752851,0.04664600511659058,-0.0878576077186321
CD59,-0.08499795021858242,-0.02961465549589714,-0.05480572921765749,0.03914823434848338,-0.019314038002797407,-0.02122118225083212,0.0019400317290863133,0.028291365591993668,0.0887943151155737,0.0370077489122847
COL9A2,-0.0550925594706029,-0.043225670452578406,-0.05361322246543998,-0.034003284921678076,-0.06661931705772675,-0.026008394210754394,0.04520928975414601,-0.012409540894068698,0.07489558198748887,0.03204036767027731
DLL3,-0.01671404044158951,-0.0008939122101981816,0.005442647275213883,-0.01631941542310169,-0.052850909761001826,-0.05968493403211582,-0.013565377567179838,-0.05011914134556811,0.032892166629020586,0.025465157285942217
FGF5,,-0.012928900922126847,,,,,,,0.09377753402557194,-0.03208694300759681
LIN7C,-0.017718580506847756,0.003187103924469459,-0.046007076392600744,-0.014209067233107615,-0.02477816985902254,-0.08587568374818341,-0.055037985791171404,-0.00454867705949814,-0.019045772614108083,0.022447967134670687
GDF7,0.05688397842860572,-0.023127690955414722,-0.01108703144168214,-0.013625873606346102,,,-0.01533456266671182,0.06009749096343638,0.13502942076480745,0.041750665878263836
PSPN,0.00736907778165245,0.10787289983974956,0.013351997758768568,0.01879033107170415,-0.00757342124139286,-0.04149030385899396,0.00653762279353337,-0.03470083812996188,0.029190794937589287,0.0787589687965737
ANGPT1,-0.019337727249450782,0.06485099991626708,-0.03263008304979507,0.01986521747141117,0.002913925254952465,-0.022184640092081407,0.04329072133274493,0.016969695055825983,0.07751772402774695,0.05738184270499432
PNOC,-0.07638038411722116,0.02454040148105693,-0.01931551930720403,0.006562411914730247,-0.00514864051430089,,-0.0163068413918117,-0.02219605095654799,0.031024617445799735,0.06841739806305533
L1CAM,-0.012493088564055246,-0.005262657132843329,0.0011257030131471349,0.0075543212320240425,-0.04443080770152768,0.14751800563472042,-0.014886450975185194,0.034042000019249556,0.006885437082981864,0.020216095163403378
APOA1,-0.00448533459545072,0.04381496369633151,-0.014562002336901025,-0.022052168208311684,-0.0012407956483727687,0.09349707795798938,-0.04382676352756489,0.006888395692574079,0.04572300595683294,-0.07055493382970535
PSEN1,-0.004692344209808088,0.013613001021947851,0.03214576442646596,0.048641007917362165,-0.021397021695043438,0.024358727438091615,-0.007614923779556572,0.021440704067458835,0.024186033829335665,-0.05533711356780093
CALM2,-0.09461731428150687,-0.01703694256672275,-0.005058246098689059,-0.03065941661839065,-0.021368218159455932,0.09242560556849731,0.027292473072362815,-0.021688380272507097,-0.0743472045200645,0.09936502535388972
CLEC2B,0.019231397864735756,0.012448772778634341,-0.013897231210039815,-0.012267745190314353,-0.012633014100687009,-0.07785246450887032,-0.04692723204187659,0.024089025293660055,0.11052828480202011,-0.02811133700796252
NTNG1,-0.02135939581272312,0.014401183539176252,0.04049376800904191,-0.0033491443882535444,-0.033034733519955915,-0.03009245461349026,0.007185725476206642,-0.004017788561797985,0.10508891941609672,-0.03673726003422949
LRIG1,-0.06573939685287246,0.005340048604811694,0.005497766613276037,-0.015894630998659058,-0.08246887645663109,-0.07833398352420867,0.04464563378184113,-0.0034808127403725604,-0.01664009365509202,0.024196097247027173
CPAMD8,-0.015004809523371155,-0.011695930811314096,-0.012404350935009013,-0.0030025950409061546,-0.02017226958581288,0.010044827088762307,-0.01722714272882153,,0.036390824121258554,-0.02057596227644209
GHRL,-0.015243589495863581,-0.02487304640117726,-0.02174922770867687,-0.01242656101118084,-0.013939071244620637,-0.06185874138287044,,0.05616349102841001,0.04684093992619014,-0.018137924840477382
NPY,-0.020242564030335815,-0.057085375362619484,-0.016824799941730077,-0.002925086677471346,-0.028317198736880336,,0.0005555060470537677,-0.03000979770067164,0.027525691890855325,0.10478480702795535
MMP2,-0.04757138410381295,0.011579288876056908,-0.05737093168735783,0.033519063405528016,-0.0768524210761777,0.059670865814528136,0.013197004732995234,0.03594619546415006,0.10872417634931901,0.06556733651276439
LHB,0.13980433995309266,,,,,,,,,
PPY,0.03060261379761349,,-0.009065562485740895,,,,-0.07834093093431577,-0.022184559658091126,-0.035417335612348916,0.024282083615231386
ALKAL2,-0.012878197457744394,-0.01326124022747267,0.003557802903640301,0.014250334801981708,-0.016162512216633562,,0.025995954608986897,0.009885227146177233,0.01622739187479288,-0.04949909741443354
CSF1,-0.0034239556085943986,-0.05496003171071991,-0.02504235440894756,0.001028624803294345,0.007958561167984797,0.04321393697515212,-0.021338884532126106,0.020199099505441947,-0.01648581002584074,0.006825927588703567
SEMA4C,0.012162870444907863,-0.020208260383809525,0.03497161053578434,0.023540348772023177,-0.04622818838042047,0.05554203436373155,0.009420390179745405,-0.00821672755410397,0.10751630208532277,-0.055044275859452305
BMP8A,,,,,,,,,0.023303585248325966,
ICAM2,-0.019749571068876818,0.07570962539174036,-0.012642671140007859,0.04827837408513888,0.1192737097414216,0.025624884849924895,0.04561715207654035,0.0798191098499743,0.16270610677199657,0.05415357746088832
SYTL3,0.050972369926548196,-0.007588594454907732,-0.041836364916752945,0.012629104412920249,0.07657946625615585,0.005669670554171528,-0.008385863735301919,0.0017548461972118185,0.09266264324058725,0.04558733320913239
IL1A,-0.006363080337049001,0.028821836410946832,-0.009126129326863776,-0.02629291443521607,-0.020991519283463312,-0.0008417455296549875,-0.01978072105343236,0.032817574466497954,0.03801204297121203,0.03256736938979669
HLA-G,-0.013802395882885142,,,,,-0.005469735003488412,-0.04337175783686385,0.014144892358369665,,
PGF,-0.05058518951625185,0.04272236711249573,0.013322963502074282,0.04205476579348483,0.06154371373219009,0.04166960260545042,0.005390530142305581,0.05216536635960065,0.10696914617997794,0.012290422813083141
LGALS8,-0.06337248018675479,-0.012734179420971459,-0.047767688890945514,-0.0010341330341997394,-0.016402091673872018,0.0054706063198138475,-0.0799723407070517,0.023250507600661517,0.016458616366106054,0.04096367113252118
DKK3,-0.06271807968150296,-0.04976443413007698,0.015533931819449101,-0.06829507612884884,-0.004871542083149416,0.06067279545665016,0.07679998984208995,0.02397947973750696,0.04767334610308395,0.14433488158865215
COL16A1,-0.03281209702686906,-0.008241167147363572,-0.05275913793665259,-0.017958172370063277,-0.09302857641599137,0.03551821736933954,0.028201263660233664,-0.03132204296969983,0.11956414324540345,0.04075189829604287
TPH1,0.019851234129181397,0.04004882883440909,-0.020966743720824344,,-0.013143811674292597,0.11893391766931252,0.00382616410055064,-0.03142493304215082,0.053124179096765145,0.010378539486786405
TNC,-0.006781771427701514,0.015257214956158274,-0.010359645313213527,0.0329766446391124,0.02620758032398031,0.1430302686434929,-0.04613806527260068,0.0011196921562662996,0.011263993126770237,-0.0959925342671056
TNFSF9,-0.022634827999495104,-0.03138585181294685,-0.028497922926223086,-0.02075610969474003,-0.022300062536633834,0.14150034681997956,-0.03852368657671086,0.026744027255207987,0.037346297990074974,-0.04031799623340331
C4A,-0.015492938611719836,,-0.01074676960996403,,-0.011553909767618305,,,-0.018919757156590784,-0.018914919664640095,
CNTN2,-0.0055458752513894306,-0.02578348272942931,-0.02543737395061384,0.010952829963091468,-0.03563676592664819,0.05209040994089399,0.03668368552495411,-0.044347307054024454,0.05006970011323736,0.09555613070773872
F7,,-0.011695924013247861,,,,,,0.061064506943037215,,-0.025433052137004156
LUM,0.022207250006839586,0.0650130620200849,-0.021390958482731908,0.03348929374353544,-0.03711984308599249,-0.030242774455824475,0.07859468920134159,0.04980051923491923,0.12201989985034715,-0.010946768673609464
BTC,-0.03546943753301828,,,0.04420220653551017,,-0.013127859432970687,-0.026131629541583285,-0.01811793251545472,-0.008828775681808712,-0.030601924118918503
APOC1,-0.02805244151245668,0.03365636482981841,-0.006151380112804798,0.032193774974654615,0.003070281411888117,0.09857459924888598,0.060128095998871804,0.004107895024744797,0.011390897870886206,-0.03785751753729041
PKM,0.02470837772759627,0.029783729338553108,0.0022222442432388587,0.002652422616385473,0.036178472245038916,0.046261505527490636,-0.04014414666126877,-0.03169841898406551,-0.01759074334414051,-0.11015823705604841
TNF,-0.016590683823572667,0.07069389262211538,-0.02451798662085374,0.04591195524733809,0.1653828392505695,-0.08595872961995114,-0.017888119065325506,,0.0014195143896411045,0.08289486766363678
GNAS,-0.03802024467807508,0.010190437406816123,-0.05230980660089774,-0.08753678139226419,0.050984306144186746,0.13067309139941377,-0.05288512922437386,0.018371484182376503,-0.1296065289751336,0.06219835575288457
BMP8B,0.09623340351825942,-0.03719354820306033,0.05026807839529622,0.08084232339139279,-0.0005465823906731294,0.016167163156423473,-0.01469471131666551,0.02130910485240605,0.04505527273831835,-0.003026825953992549
LIPH,-0.004646931650132728,,-0.008664834112405142,,,,-0.01994371382021046,0.02016930987046444,-0.04163157273567861,-0.03156348368203693
CCL28,,,-0.013342419078904233,-0.014267909285618609,-0.01042361362682791,,,,0.014426638753371879,0.039074263820166925
PTPN11,-0.027294254329147307,-0.02221248702613418,0.012810446884387245,-0.003213933052322339,-0.05228552021777611,0.018972892853138804,0.03127066629330425,0.0044611219955361945,0.025288799741953232,0.060217047219268786
ADAM12,-0.0015004908730926736,0.039521085782593446,0.033305563701485186,-0.013789047353702675,-0.010785611288263186,-0.040924439422504,0.055942612838087394,0.08345728666096873,0.07549936125399449,-0.0522903697201212
EPO,-0.02000991927017598,,-0.009065562881454487,,-0.013143813604505856,0.12510923730636048,0.017903644267131792,0.02327965085766557,0.08584788385174022,
EDN3,0.022421900086592214,0.07252125292920211,-0.0140511753541683,-0.0002306194592345332,-0.013279438199940366,,-0.00918110412255395,0.03721532197147817,0.023888840056660865,-0.03156347479946791
CCL22,,,0.04583880545723177,,,,-0.0189417827897087,0.08029055415391051,0.07037862161853065,
CCL2,-0.06289241016710564,0.0017083703715324717,-0.035544110015203675,0.005664385689016766,0.026384762286776175,-0.026005405853696654,-0.017993832859406703,-0.04917466972954801,0.04774923997343706,-0.046789707520884266
DSCAM,-0.037367472226670945,-0.024008118937381074,-0.0108594163081805,0.02687397146623174,0.03012311637488647,0.02183292297696527,0.009173868088531994,0.026560820940343243,0.03528459125847588,-0.005002186623481623
ANG,0.029176457837112594,-0.05383168961846173,0.03291519404219704,0.0367276664529416,0.09297541898911768,-0.013292546085823856,-0.02869027625205854,-0.027594692989679297,0.05833390334426636,-0.03829885308698493
FBLN2,0.0559456411895811,0.003014017910585123,0.051319693618374504,-0.0020891328454532418,-0.01833944590991775,,0.014706411146869231,0.04276917737941211,0.1439561516924277,-0.027849084716911363
VTN,-0.01399522842222106,-0.01971551205856962,0.11173299214710211,0.12991206824986057,-0.01092171776262906,-0.008655550602258326,-0.014565011281386776,-0.023193915450204352,0.006686894426070993,-0.03208695414635066
VEGFA,0.09328604841278024,0.003851281166639824,0.0315965287317174,0.06871099690179525,0.048627772599592396,0.07081257721944113,-0.07658560773701209,-0.031051825736785863,-0.11844076256463658,-0.1017720007893019
F10,,0.0007000104222613925,-0.009940193761336674,-0.004986618402234223,,-0.03060385829909601,0.02609066482095892,0.031095629689381492,0.027107548340988566,-0.006936605663480459
SERPINA1,0.004374849516627691,-0.007953551794895423,-0.02815491935139598,-0.005687298519574074,-0.026654721459968753,-0.013460823761316172,-0.043493058417711256,0.05047151787118085,0.13192032352740155,0.04550198707406314
VWF,-0.03348586482178666,0.04868642150188746,-0.04181234938729521,0.040478260756324526,-0.003775648503558552,0.057751974826768915,0.018708834368083377,0.09008832765897454,0.0541315670462152,0.05204677778273714
GDNF,0.018721034490839936,,,,0.16208808402315175,-0.04464149905521692,0.052601701374699036,0.037201121504216186,,
VASP,-0.030475037213779522,0.03476241192711054,0.06008571794157519,-0.015623099632926898,0.03074628739487601,0.020923096415327733,0.021490148961028663,0.0354751518206718,0.06543571286468859,-0.05626923546319015
ADAM15,-0.016814711917763125,0.017332583324291172,-0.00038171430564286265,0.02246695206702342,-0.02109717169867095,0.06446431854476849,-0.056135815053036206,-0.025661678489568813,0.06295768854585998,-0.041851635241227675
WNT2,,-0.0300216501582033,,0.053425226676086596,-0.012300659843575954,,0.053866409366954526,0.048010673977116565,0.029369447435767047,0.005274755053910065
CALCB,,-0.012928900781624274,,,,,0.05604326015346329,-0.014794765983521982,,-0.030494399539806205
OLFM2,-0.03702498671409576,0.033049128741939056,-0.044665747258413026,0.01978272182513106,-0.005385307985170036,-0.00896892636881868,0.008714196386265022,0.004302639838733926,-0.06367116174353625,0.051685291447541665
MFAP2,-0.004824602003622077,0.05240205407001326,0.02654314197132061,0.007867975109846537,-0.03076539825547324,0.0858488307013067,0.04017581626833568,0.03994243348786938,0.1342476234571589,0.02139925123280088
HLA-C,0.008370079767819063,0.014522689748625854,-0.03871741028787405,0.004014278270857715,-0.04616904163735637,-0.008875060441609824,-0.033451184328154686,-0.011859033146905125,0.081955548344414,0.038477785669151034
THBS1,0.012616256649313323,0.05592929053081482,0.04330606006418758,-0.0016228637829553646,-0.029483750561267404,0.09281603164733103,-0.05159941945167768,0.020848042665263192,0.04839995930068843,-0.02543847946201844
HSPA4,-0.033293927377172704,-0.0575093122193928,-0.03783663142483498,0.04004533015941862,-0.003796211690900711,0.03355714251238829,0.04948742579999561,-0.03515502657704397,-0.02610935382280441,0.02565713359752959
LMAN1,0.07983948197395384,0.00928126716019333,0.00783330358558068,-0.04994986889404838,0.016049347461625185,0.023243833062725646,0.007744462009348319,0.027152167979920153,-0.02691008479251785,-0.030417879028338243
LYPD3,-0.014670846599496669,0.13114963445192335,-0.01269251722126496,0.041625780764472896,,0.03486433531405274,0.0015284218750169262,-0.028528498597750546,0.02142902152736424,-0.02882901199258958
APOE,-0.035484641811686216,-0.052419992304477615,-0.04936378531290432,0.02202627854462435,0.02072642390501993,0.03297432812189815,0.04350657342583923,0.004200906223405693,0.08032817375753558,0.1351503578872002
SOSTDC1,,-0.03583566950348011,-0.021926591766241645,-0.009964842894381144,0.10209947685748731,,-0.03919437427520319,-0.005834798918915983,-0.005899975476245962,-0.03955301741407392
ANXA1,-0.04767929053964437,0.01764045117357948,-0.022404774527399644,0.03460181681208464,-0.017735040102298556,-0.06060069414238428,-0.007678659934945445,-0.012385202878607088,-0.00990542809037293,-0.06298016288600519
WNT2B,-0.007520848633699645,-0.0004434504941769717,-0.02256341883737634,0.037054686971182874,-0.021522931381977767,0.011179460347949715,0.0776724649858095,-0.04304703178726406,0.0904403590431837,-0.018946410467416852
AMH,0.007621099484280395,-0.02652508271016929,-0.013067549962787375,-0.01604800607528387,-0.03822917357443721,-0.0533221374129927,-0.010345975346274582,-0.03881451767726905,-0.027099523390339754,0.04737705037369594
GDF10,,-0.02083292220113308,-0.01220872728067072,0.018253937791201737,0.030354549723792475,-0.029573205987400073,-0.03190010628670525,0.011591675546778438,0.044885074858313286,0.0006171541610444968
EFNB3,0.012397109160373022,0.011271001206417575,0.058494480018809414,-0.04797029723647759,-0.015853701805502527,0.025295560008813427,-0.00326790904150186,0.0342673484912518,-0.013178301537943943,0.06521979284697513
LTB,0.023800049253980424,-0.0211582083365787,-0.01577337897128109,0.028839775982634305,-0.024429760886030574,0.043934534315902794,0.012479692811319875,-0.03823018428534126,0.0397674534245906,-0.05590586971146882
ANGPT2,-0.004428126202819852,0.018530182910434057,-0.02651534295788249,0.016179056456638204,0.038215895695076836,0.012971853026955651,-0.008606368037170506,0.05964479903393294,0.047867172443762665,0.006284529192506025
NRTN,,,,,,,,-0.015949552261399106,,
ADAM17,-0.00469702053324542,0.025154275693530542,0.023740246647286484,0.06649005112774953,-0.022436788669123856,-0.007307834509883825,-0.016194485028687804,-0.02230874738626456,0.03600930640489114,-0.060299078380943574
LRPAP1,-0.017204372752336834,-0.024306997926342153,0.0027827272743089185,0.006946278454845042,0.047731322667945435,-0.04235265172480465,0.06061049617752378,-0.03811376181604669,0.008187172386110646,0.01725237211728495
NID1,0.03798420624856285,0.05626964356717407,-0.015418717151018778,0.012301210402966225,-0.03870105536060437,-0.04832444547639708,-3.836893128827577e-05,0.025504325911693854,0.050841055589177654,-0.016984084804357598
MST1,-0.04848722398275948,0.06469225301275641,-0.014107797650205428,0.03218218517696888,-0.0038500161439267737,0.030527898015093886,0.024756188288845734,0.08345547763062049,0.06985063355815654,0.029868413224643536
IL13,,-0.013096067903326356,,,-0.015415196881360537,,,,,
DCN,-0.05624010386499714,0.055713076309056545,-0.05331105497692136,0.004509749367066025,0.010364046806072233,0.025141347699517192,0.006181031558356874,0.07955128082322503,0.07759681713048279,-0.006480599617187607
IGFL2,,,-0.01074677074710299,,,,0.019140945096977564,,0.05404534908274514,
COL7A1,0.00760623626733693,0.00929627026326435,0.026524404182097606,0.050184656853887205,0.027281623160901915,0.013529665103844131,0.008468466026839521,-0.02557715943229719,0.06437178831979792,-0.02901163204297137
CALR,0.00619575810195781,0.026512154867370342,0.006105448896399949,-0.04954142047970146,0.04062277169879197,0.04967650760432383,0.0016131649932090934,-0.01263585958092564,0.055944567965497564,-0.010652425660209661
PIGA,0.066420471601151,0.01740449143263055,-0.00922628399785233,0.007656642576275878,-0.0025994885918102554,0.010797632636546192,0.01508230473864655,-0.023251226055419297,0.10410260730657145,-0.016140228390961697
CD200,-0.0613820983245185,0.01024648900800959,-0.018360610531291236,-0.010936731443384995,-0.004409349465609281,-0.041819484072697595,0.02675063992262568,-0.0071208406168690565,0.061955184787204,0.09259379244104246
GRP,,,-0.016685661987872018,-0.019850257250164188,-0.01327944019859487,,-0.01934831389049853,-0.017494051870616742,0.07321926436538671,-0.029578951017578563
CDH1,-0.007275075995736038,-0.03871562493580902,-0.017984983558070045,,-0.021610431506091873,-0.03831825288188493,0.03801992804799316,0.049353391106817295,-0.05638273647171928,0.033247759115565385
LPL,0.017495971754230216,0.014113317217591133,0.01581637525859482,0.023352083864798333,-0.022597315286064106,0.06915310674931997,0.026473070363877527,0.003072283709814916,-0.09722552611381056,-0.06213921483352433
SEMA5A,-0.0229603164952979,0.010309831788282493,0.0045504168721384845,0.0650188841264208,0.0013475431542734047,0.045613446160689304,0.017187106220656338,0.05985848216965391,-0.006169217908979881,0.01545134297208206
SEMA7A,0.04595814345355135,0.041056096673513606,-0.04703994240184382,-0.038912955774469626,0.015184533690982396,0.11127264165479414,0.024376256831428,0.05344771398695862,0.08039031927988674,0.05779548214892048
SEMA4G,0.022709905633736444,-0.012649227046377456,0.0009491352185211061,0.01402275894216671,0.010750733099016304,0.10883972564260826,0.0031825457636191256,0.06309846922228628,0.013398623803751997,-0.030291357604735135
SEMA3B,-0.008794574469211577,-0.026108827487839166,-0.06700247281846504,0.04656941637057685,0.007828218317060646,0.004194754855524155,-0.012019757996761518,0.023663030630048428,0.05208891083058792,0.032440384495548535
RPH3A,-0.03745474638109601,0.010531065799730392,0.026417491969819528,0.011982120492260896,-0.018834872443555056,,0.03420713646667314,-0.014245341744887582,-0.007339930232497951,0.1239727753757908
JAG2,-0.03651473439089175,-0.031371625107035374,0.05576590895019192,0.0052351334138926574,0.02073090306253613,0.06017766325076545,0.047729257752700927,0.03178356748751133,0.12271218383117946,-0.017676652156035942
CGN,-0.04570504306085547,0.054413618593630225,0.005858647659554986,0.003695488076933374,-0.011160332076459327,0.09576352988259489,-0.029431564218505592,0.01011587560126759,0.017259830117718884,0.006232244729337031
GDF15,0.04305652455222571,-0.022323002591502494,0.03358780846661911,,0.05771968007264583,-0.037489857806936436,-0.05798394932084447,0.04481241988069325,0.04337384618821874,-0.10463775266663759
SEMA4F,0.005432279300488053,-0.04326431088447659,-0.05581799800652236,-0.02458472412954922,-0.02314100495520657,0.015285911105069716,0.026246504899371612,-0.029972411682388716,0.00785393960548034,0.010183558562344375
NXPH1,-0.044520782428990935,0.027936784279935085,-0.01645851493997728,0.006330365391849801,-0.06949659217034458,-0.04053113834067355,0.04376582011275475,-0.06534007021940139,-0.011942370182648073,0.08692643669363201
ARF1,0.0023553024513373556,0.014685695982135163,0.008122405960787818,-0.030822432761494035,0.06419560756586683,-0.11773791612565553,0.03275850062935165,-0.002197765182009008,0.009976018981443457,0.03563266998841771
DSC3,,,,,,,,,-0.03792320884689426,
EBI3,0.03476571981727539,0.01945231166708315,-0.05158809178603672,0.01194344683405261,0.0033309201342390567,0.035561407069087544,0.03000369467687701,0.017232132898992978,0.12235096683397353,-0.0035842277499544377
TIMP1,0.004827341466696781,0.017561003036546296,0.002705699097252525,0.01796297501096008,0.018051592034717286,0.041819577131776475,-0.0442942420760227,0.03952519196668378,0.01414440767424894,-0.10291739846945328
SEMA3C,-0.03060434609254276,0.021104715950294686,-0.031313881209371536,-6.178905184915011e-05,0.02028894812799387,-0.11416279592815337,0.002110893412624376,0.06260179909002792,0.0837300504408579,-0.03526532195497922
GNRH2,,,,,,,,,0.0028224219448812478,
GAS6,0.049570161063494336,0.04310708841252851,-0.047406150904014156,-0.0020814568303260694,0.07862357696056964,0.07628681989196655,0.04530913998789087,0.09868545919558508,0.1133203611902171,0.054491937860452686
MEPE,-0.0540231481033181,0.036450928904975186,-0.02260731434725884,-0.031896487129924454,0.019885819625126425,,-0.029484117328353366,0.0017809795572372846,0.07475300602062089,0.09730596082082225
SERPINE1,0.08538496961428131,-0.0071097542211288915,0.025875795668649348,0.06582173536182084,0.028993838332475715,0.03125751957587347,-0.06196417760486642,0.023562984907651376,-0.019331394739978146,-0.1464973112852344
RSPO2,-0.016579042756016276,-0.00021446610028943273,0.031278678038293,-0.0007852171483330595,-0.028792953704349547,,0.0014582397656848476,-0.01479231759878452,0.044561832174993314,0.10642934023427818
SHBG,0.12224542344909804,-0.027756353401009015,-0.01825370725807872,0.034631373449940286,-0.010592140624284272,-0.04530443147076604,-0.010142399753367977,0.033906695518787416,0.05066255180921111,-0.021368450592300848
LGALS3BP,-0.0035400602611980157,-0.018626069203310825,-0.037159334151661845,-0.038797934048230204,0.013307745646147185,0.07618533142038753,0.02389683851552585,-0.005816585579558267,0.020649299403437075,-0.052658162034152044
LAMB1,-0.015548048071308647,0.030896854873409818,-0.02141293263860291,0.0042574044872053084,0.04629533271007572,-0.033874535799476885,-0.0611847157764461,0.03868546735297107,0.06403774844497445,-0.04767258100893126
SPTBN2,-0.0023633197784560496,-0.0327838740566023,-0.05734215582995708,0.03701992492922057,-0.004089943081368421,-0.0018602030462551934,0.01849079513177593,-0.0037061799505570822,0.025833474737514076,0.08552019110338448
COL1A2,0.032542491340654664,0.06236534565341556,-0.010985303921289963,0.03585084602280936,-0.018100610391897583,0.04074916096583429,0.009549398422008923,0.04889022370646448,0.053449927601901086,-0.024789751779261123
DEFB1,,,-0.009574739818241954,,,,,,0.060926503603869135,-0.003914105858103381
CEACAM16,,,,,-0.019227134378692452,,,,,
SCT,,,-0.008800365804855919,,,,,,,
WNT11,-0.009703028781567659,0.016790223047805898,,-0.029341314837193013,,,0.004794586907204862,0.0025079759944082926,-0.013762758091332246,-0.022062479315537706
LGALS1,0.04340356738049937,0.02807803891251198,0.018776738221074243,0.013274032618384184,0.03249080563745747,-0.0017817244258208624,-0.06313620721676635,-0.016555711782021584,-0.025777044659225576,-0.10751433310098364
BCAN,-0.03737234768238515,0.041966860168952375,-0.05051394942558309,-0.021147699809164037,-0.0725112235861287,-0.02993227314780313,0.0755335966593368,-0.08498072666588054,-0.021993587071748973,0.05319337210641418
ANOS1,-0.0435964380730911,0.0600591393419469,-0.05302422968523334,0.021222628411474397,-0.08582685480006341,-0.05355048435906618,0.04049799428465409,-0.019711807316865636,0.048966732641428666,0.049518861196220884
