,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
GHRL,-0.05088456456536146,-0.009854749265103933,0.0490763461943154,-0.03103701845516649,-0.022191397883693228,0.03677588634268018,-0.030338224562503204,-0.016529271321988743
NPY,-0.0008680760223259911,0.020779467910139196,0.02740283284395703,,-0.03426672792153294,-0.015190854311454258,-0.010754512125626975,-0.010340503667559656
MMP2,0.03662393733644936,-0.008888226734190489,0.01668165477531344,-0.06889830693866093,0.0858347281890201,0.029444726505230667,-0.006260813790798938,-0.08370653954569163
LHB,-0.016614475929821716,,,,,,,
PPY,-0.02892095692899434,0.04976830726131753,,,,,0.00038028053408801485,-0.03356672984667594
ALKAL2,-0.01637309350869518,-0.0222096427701795,0.01440886515925732,,0.015014104773565191,0.028888821494616152,-0.011950556715447525,0.10094433620560773
CSF1,-0.06894269097221836,-0.027301743482232597,0.003172674716691848,0.013480543324318185,0.015647117664139672,-0.028228617108242086,0.057809618695726483,0.0914636113969593
SEMA4C,-0.009761392020632156,0.003916658065281786,0.024926042630763565,0.06153308492361609,-0.04029054565878094,0.10385469741837733,0.00364000476481571,0.02456959005774867
BMP8A,,,,,,,0.023957312409562122,
ICAM2,0.027629978655957847,0.05486528221817872,0.0015891115430252973,0.006186423133696054,0.01050765698723172,0.02174360156059631,0.0007638425136067516,-0.022206213762747277
SYTL3,-0.038111879345979996,-0.0006904617518405849,0.023299257208747648,-0.05423664364927762,0.07844219206820606,0.08858348499348423,0.006937581361589319,0.04133947393787997
IL1A,-0.006785074256070612,0.05323354952042085,-0.023168846554677516,-0.013210055067649811,-0.020152902656442578,-0.04097187957917875,0.01874752466037112,0.039728803300708104
HLA-G,-0.017548101679292733,,,0.08864974789019464,,,,
PGF,0.02930382671802153,-0.023915249189642038,0.016906830572826846,0.006686852402342059,0.02086113303358204,-0.009108283315303757,0.04156860353195489,0.005037046743102466
LGALS8,-0.000912446221140985,-0.032931343397237654,-0.044396725512855395,-0.0040652952577293145,0.06234046946980344,0.07569719007743722,0.02754430331231583,0.02384757129460109
DKK3,0.016621362495444575,0.029342334506330364,-0.02418976194967714,-0.06943019267908225,0.023617015526870958,-0.009235631527861497,0.010941748761661015,-0.0510815083719115
COL16A1,0.008181011745784315,-0.06063055190554843,0.0029195175206439264,-0.01402338872851376,0.0008520164081121925,-0.010614872046566056,-0.01736806612175666,-0.03996503823529803
TPH1,-0.022444689638662207,0.004190912727433223,,0.00940565292401444,,-0.024433921824932328,0.027150983791054472,0.05002221323588592
TNC,-0.06529224501165867,-0.05204277529469465,0.024156197277832553,-0.086818313692891,0.048811856854545345,0.034082241890484,0.10775669367208188,0.06479953635026658
TNFSF9,-0.02877748664787719,0.01210656169684263,0.04155197467137435,-0.025009416993465546,-0.034717789736925915,-0.023186540526189937,-0.01591829803982536,-0.005063881757311637
C4A,0.04055076485118599,-0.010914866468074014,,,,0.05356102035785413,-0.02549324064551303,
CNTN2,0.0030687635017982123,0.008396825189587055,-0.016951921960586668,-0.014391023633355196,-0.01837592334635866,-0.01847536191739392,0.010980590650776974,-0.024894685024916326
F7,,,,,,,,-0.02317739339070736
LUM,0.0035234955700582118,0.0033694388609522377,0.04820463768886621,0.02999706623129147,0.10808696137411763,-0.012210364542600468,-0.03655803151403206,-0.01771086161451634
BTC,-0.04509516330483784,,0.02031818912164663,0.029547104636613107,,0.08020833212353079,0.16835749255931975,0.014954867382982705
APOC1,-0.030037022821086556,0.026625547939935518,0.04624662009053489,0.06472196463480513,0.06993168271754223,-0.02743275301556156,-0.04164063185638939,-0.08846137560097406
PKM,-0.0052225032983179084,-0.010461574533961189,-0.005812066666262529,0.06304681923818309,0.016586522752931723,0.05859092515197988,0.08839076840949563,0.06412678700919199
TNF,-0.029072570032371833,0.01891846066982178,0.02164114820883973,-0.03799667310595096,0.1271249757082357,,-0.05800633264337794,-0.01803877308846842
GNAS,0.04743811570205693,-0.042514960176385036,-0.06337326120832078,0.002805404786032865,0.032296816851947574,0.050350423905303775,0.041147480215363456,-0.10024641939475763
BMP8B,-0.014096328295077665,0.039831693288726204,-0.01646748208215143,-0.012022846508549768,0.0316528392155498,-0.003673928671427635,0.05589367962717459,-0.043196083561269714
LIPH,-0.024954052916148165,-0.008800366132091232,,,,,0.061976927681639024,0.04040868521989591
CCL28,,-0.013551116092811656,0.009801603062221201,,,0.021112933116550627,0.040849414620746954,-0.02729186774857273
PTPN11,-0.005391425805956902,-0.00892057422515297,0.010049199622830622,-0.0864551155090399,-0.07335006165256466,-0.012257837898944636,-0.0220116229349895,-0.02877416443725846
ADAM12,0.004826698536112644,-0.007266643571692819,-0.018823845178784885,-0.055688326145267836,0.06663209448964393,0.02187745509184206,0.044343948580758186,-0.028856865957428892
EPO,-0.014193327030150844,-0.009207362947211745,,0.02482588390758333,-0.03458318037296799,,0.08827120199647383,
EDN3,-0.03166954775005402,0.11984297524517322,0.007490540543509091,,-0.026500831516408568,0.015718514955612852,-0.028403300586796076,-0.02876410854128491
CCL22,,-0.018539224692089025,,,,-0.035456106012200464,-0.024155596249967822,
CCL2,-0.05970630963868147,0.04187118019993277,0.005999802342175447,-0.08246000604465609,0.06941161229094345,0.008837351012850197,0.10108600669357594,0.08110197667522608
DSCAM,-0.021434811766815925,-0.06029207104789231,-0.03296253613378402,0.04360022660197921,0.06787555574549146,-0.030106747791977542,0.022862442316753665,0.014907906270369586
ANG,-0.0703929777243519,-0.010920332496768591,-0.00802606204256567,0.08626735238484459,-0.0014181094696757946,0.08055436224576856,0.0736857691575792,0.030687138579753793
FBLN2,0.0067873088554402765,-0.03221832671317201,0.06027543028757385,,0.011529520791933954,0.023371180854531177,-0.031177280455948073,0.06281863264810346
VTN,0.03181770179572354,0.09485025405776341,0.018382229097101417,0.016171150801864858,,,-0.0254932459382153,-0.010649251380455417
VEGFA,-0.02672110345251786,-0.06943656599526611,0.007442386261381583,0.07404862989005093,-0.019986365489863975,-0.0053063645366465085,0.001918100081039414,0.030895383130696286
F10,,0.20635495257468625,-0.038153008796407366,-0.015915200910782072,,-0.04037134233324468,0.001629498172533144,-0.023748959701786393
SERPINA1,-0.0056396033833982385,0.012276055287510022,0.047398155038435356,0.04425427044402692,0.022199525848585082,0.04277866780429332,-0.00450789135356337,-0.01697285213239071
VWF,0.07969684090966758,0.057156071830763815,0.04016707433869212,0.03385756280236654,0.0656895963991849,-0.036083608859428046,-0.026683312124725467,-0.01406240862621589
GDNF,-0.02069260606302209,,,-0.07859466304564712,-0.029534436528289854,,,
VASP,0.002692998057818499,-0.0005306768973167156,-0.00045923947433056957,-0.022067130461952342,-0.006968959685058386,-0.01763489054211912,0.045197460410984006,-0.044684824278617225
ADAM15,0.052336506323954854,-0.003580951776709972,0.00777024769838826,-0.14817220842805992,0.05366407133933444,-0.06768705771190223,0.038052280282633084,0.0015594000887738666
WNT2,,,-0.022098745873228576,,,,0.17039523383969923,0.030404760774553004
CALCB,,,,,,,,0.04533435579938314
OLFM2,-0.012108446559376228,-0.05747529360691159,0.04819492684696473,-0.010234806729843315,0.047518499095999006,0.036443970275487306,0.051834682258652745,0.04381243199349408
MFAP2,0.03968618165368668,0.010410601348485336,0.036502535851809625,-0.017133572038635046,0.13882497716793019,-0.00016583832378818064,0.06692628540300168,0.010596351600280008
HLA-C,-0.022059873343755823,0.1006828058364589,0.03710179160958552,-0.129261040694153,0.09214872034782114,-0.026264004342351766,0.032569847360414524,-0.08249495387360699
THBS1,-0.007666980068190703,0.030775100531009774,-0.015470212406628343,-0.08487143622614339,0.09591210138800964,-0.02086834588837534,-0.006219685068813629,0.042867413717354134
HSPA4,0.0015479527482253883,-0.00598522321797092,0.042912023880103546,-0.02850888757991959,-0.00311484483002152,0.011236745250622264,0.023242998291854656,-0.05610350430331479
LMAN1,0.04304867869688256,-0.04607554838879423,0.05014255195059194,0.004271385721210599,0.035305897362853,-0.004261337304490376,0.00252059826551839,0.0072323626243693
LYPD3,0.01275234796364954,-0.012891048718992739,0.019807612035128083,-0.07469672609093854,0.0030013991017067694,,0.046481235615209116,-0.02627216538613899
APOE,0.09651322964608765,-0.04474973427929363,-0.012123923165660414,-0.038442174633277294,0.06731013106020366,0.023621183689849796,-0.05543170671860056,-0.07780926176158
SOSTDC1,,-0.022269559124688424,-0.032443918323232915,,,,-0.010139154736424363,-0.021579356269552107
ANXA1,-0.015712333152801024,0.02343690877191075,0.10473345168112624,0.0717359855439162,0.012330035181390557,0.1029195979543451,-0.023829942740203423,0.08194477899404484
WNT2B,-0.01850257742012079,-0.03290214097455357,-0.03666808644960216,0.09481831754153291,-0.04868637834782516,0.016973874677831388,-0.05066857624598518,0.03151576650724173
AMH,0.00827651456398252,0.02784099687801348,0.0038769043967765144,-0.02400934600348559,0.051684291019146594,0.0741600867652829,0.023724551509286762,0.04565422975014245
GDF10,,0.07560172029700879,-0.011312057541629552,0.03727712335849826,,-0.035912209736728005,-0.041302473874839235,-0.011470868971068242
EFNB3,-0.04192339539677608,-0.012993530382171414,-0.024385951827270075,-0.041602659378858264,0.05905404229098577,-0.023984979276892218,0.025024857186587698,-0.02336379554566796
LTB,-0.03039522301032105,-0.016020100129645935,-0.004358296656136167,-0.033193066283780416,0.06226973748216667,-0.01040319868779639,-0.01795513229416051,-0.03573790434932406
ANGPT2,0.012871817082994784,0.009366586732108289,-0.016826960990542563,-0.09877234987081399,0.03249869067685466,-0.03816940192152572,0.02098155413573558,0.009144236177624495
NRTN,,,,,-0.030250060268876937,0.030847982397516707,,
ADAM17,0.01154981168995627,0.038276512277201476,0.0696303050317308,-0.0565594327331581,-0.05101277382950727,0.024266786447800816,0.04737373558191672,-0.014632444950784897
LRPAP1,0.07233257556578487,0.027159724627746525,-0.014663993084708825,0.0030620092823066825,0.017530159756508814,-0.05846358474025858,-0.0015070371509268838,-0.005057392985938392
NID1,-0.0014463240693280493,-0.0525597587169714,-0.01938391735503975,0.014050588914521414,0.0478755884056459,0.006402906608729656,0.01872377177696783,-0.034636730931289064
MST1,-0.011673687975038212,-0.02738596290473619,0.0566701773991585,0.0965361351021958,-0.012244986208254337,-0.042821699145680896,0.06233919283729584,0.06975160225983063
DCN,0.0004304547593058812,-0.007073878427951968,-0.02445348782121657,0.05425636121708739,-0.01448839716986799,-0.04211116220251163,-0.09551950405716722,-0.06431099267698001
IGFL2,,-0.010914867622999666,,,,,-0.0011938575147642622,
COL7A1,-0.017418986975384944,0.0453919073000432,0.050250843011153574,0.029775003111221488,-0.029976500584167266,-0.006419125652474651,-0.0210946939393633,0.013329486375319213
CALR,0.04290483296261597,-0.020872340750374727,-0.032666195515592224,-0.02667890741894599,-0.005071145554447394,0.015870505946568237,0.0450696852247691,0.01818711945218424
PIGA,0.06408929049579243,-0.01844344165002531,-0.06683748959445424,0.02689891321415676,0.06105288954991744,0.03840364708241291,0.013932510874706414,0.018812732175421423
CD200,0.04509878650252353,-0.01620586115391792,-0.004855920361036085,0.10106918946853004,0.07078717549777802,0.06144538852808224,0.07279302457029022,0.015894211303250038
GRP,,-0.016946652728107667,-0.005936039203745978,,,-0.041767998638664455,-0.018548422432176515,0.046992876060393034
CDH1,-0.060780209676895444,-0.03494807438326657,,-0.010622257022658628,0.07405172267705949,0.07086825850225163,-0.031452564630446135,-0.03904004643306421
LPL,0.00545850169268659,-0.028256732094087703,0.019532570787978955,0.14655277990391294,0.07939228432001005,0.005087595075176424,0.04089253751959853,-0.06861474985631036
SEMA5A,-0.014753144392239423,-0.010782134194632363,-0.00467997442136488,0.026600489455668324,0.04531072990649894,0.14362438230402394,0.011006284195755498,-0.08706617460875644
SEMA7A,0.01612988677840685,0.009962479617091893,0.05527397424457342,-0.018252031417259753,-0.05194129799918843,0.017147532263848447,0.08086335633915166,-0.013812770605502732
SEMA4G,-0.04388798743797487,-0.02464086074323971,0.027781269723852663,0.019746035888567784,-0.04964031632015981,0.016774529769099596,-0.0070710306177196305,0.017239726880571953
SEMA3B,0.024493532234791254,-0.01645715400098927,0.01441153584870068,-0.026294416548385022,0.004932846496902542,-0.023927577591993154,0.03986801200723042,0.09712102012437641
RPH3A,0.018733982970942285,0.010552129222122907,-0.03774707166088213,,-0.032485923288002205,0.027408349369052155,0.08705950824790822,-0.0058678847994089196
JAG2,-0.015282342374097006,-0.027565674058436185,0.061311007291294406,-0.010071065609337022,0.087023320678996,-0.03308511093657474,0.02090559309345324,0.058474566483962764
CGN,0.04999605312648125,-0.0228294438565504,0.06238891760950792,0.04848078323591353,0.028743637200822673,-0.03862048499585396,-0.013242281739913259,0.10439278862337295
GDF15,-0.020657633928386713,-0.051347129724927124,,-0.07192049403950676,-0.024226284898914766,0.031059728210891743,0.04116214482233757,-0.01062596435136499
SEMA4F,0.009323499964398508,0.0131091158170687,0.010073947883925615,0.04447363117467948,0.025575039029338994,-0.024632738539756484,0.08431477480340673,-0.012033026988419985
NXPH1,0.026318025025742858,0.03949765060974096,-0.042764257360583334,0.013870999578929443,-0.0400613364326854,0.01937714293630084,0.008513510451088441,-0.03965665597494065
ARF1,0.022130423987672305,0.001230777934457522,0.038000246434957724,-0.005361225187067216,0.011733217289123394,0.03859724779618028,0.0505758612385759,-0.055865941260530634
DSC3,,,,,,,0.14433562489136234,
EBI3,0.0042904692876986365,0.06690175673293285,0.04880975317072642,0.029673619331025206,0.12038973845555559,0.06676661857390956,0.023864374415029765,-0.054432528474747874
TIMP1,-0.013920591977662844,-0.013616877650841255,-0.016757384876282408,-0.025136306842262833,0.01839015861188915,0.07243700575723175,0.008723230028303393,-0.04036102559782035
SEMA3C,-0.0009030730205797845,0.013356366764095249,0.007985340682154665,-0.005997294965494988,-0.05666983516761382,0.004437794644940684,0.01674610211677686,-0.01713855104188982
GNRH2,,,,,,,-0.016939449585378397,
GAS6,0.03372660753705607,-0.006486062995269411,0.0534954988385013,0.041983817263956134,0.01450757680532449,0.04113255611514225,-0.024366596172768668,-0.006876849989933429
MEPE,-0.003965655030639206,-0.004830465059414878,-0.04354285833383389,,,,-0.021601012072234166,-0.07831764015963341
SERPINE1,-0.051942693128367655,-0.01823765083768087,-0.008866691097528962,-0.02520672811967391,-0.007397863957122496,0.01456541204793381,0.02601419363449332,0.049137732132266194
RSPO2,-0.021078277314786124,-0.02178653384540401,-0.015568486007661305,,,0.05846772009409174,-0.02110062177954486,0.029415074267040035
SHBG,-0.015812816199349003,-0.018539224762436267,0.003277510050715429,0.03603554728692388,0.033842826243678056,0.004190594368568015,0.057024780885897804,-0.03256447465666988
LGALS3BP,-0.01624343866673189,0.06354346128845746,0.0054613885051001745,0.03622658196777771,-0.003232405361316988,0.07219549493341539,0.06892238527620738,0.04809399290343476
LAMB1,0.056927275020303245,-0.014493635615767494,-0.030601970592251997,-0.03068041890192493,0.05506876665821258,0.06173851782643707,0.00816989771200977,-0.03558635935992329
SPTBN2,-0.011407277606416747,0.03245341183701597,-0.021759502453830695,-0.020293800152690847,0.06347991475733582,-0.00013428784363621508,0.021126611631083966,-0.045348547324052725
COL1A2,0.01932389002692837,-0.02177864882552138,0.07006713518138835,0.02782286117406449,0.03247132439603881,-0.03983786988721572,-0.03861143450271785,-0.034303147882865356
DEFB1,,-0.00972450423481368,,,,,-0.03347671455216908,-0.022395236742071032
SCT,,-0.008938017759415664,,,,,,
WNT11,0.0029555516439768465,,0.02152425366020158,,,,-0.000729362537531578,0.004331876865536047
LGALS1,-0.04388922437671418,0.006327050061825474,0.024570909846592104,0.0398472813480854,0.03284841129157223,0.03149280279199797,-0.006979508970105558,0.07440749340207227
BCAN,0.04191808235867237,0.028841553040485073,-0.011971453471083589,0.017679153632131277,0.06686822173278612,0.009828795233152408,0.01866369871498937,-0.10577280162832386
ANOS1,0.02092573540118238,0.034028176054502896,0.04317347192311223,0.04288253882690437,0.021659611355725538,0.03826928282022354,0.014663303505817833,-0.054489887897083
EDA,-0.023746115729159203,-0.014004993890141551,-0.03233618294616307,0.023383670364084196,0.08414163068192393,0.08627011949488868,0.022283266361284203,-0.03564102847147568
FGF22,,,-0.023931593289138395,,0.0036177047765506586,-0.050832591168734426,0.08092043484911422,-0.02795418730794722
SHANK1,0.010757270791524004,0.02900689873402777,-0.010652110658530235,,-0.0011012344170503083,,-0.013103564357675025,-0.030330249150155697
RAET1G,,,,,,,-0.01949147034007254,0.034346345796798086
TGFB1,0.015892162834042135,0.05704778739750486,-0.013280320605653246,-0.08718062264697991,0.03551848642245705,-0.0028165907829961535,0.018429466089932452,-0.03673524239957819
MSTN,0.03133672234395743,-0.023614094747678012,0.02398903650224443,0.0030165818299970272,0.006449501744479828,0.03731082901626082,0.17426151807607318,-0.003899350355703156
WNT4,,-0.013734321783868738,0.0974341728998507,,-0.030250053809920307,0.058697333457630785,-0.07318401704505503,-0.009364030200250627
TNFSF4,-0.002165615935901831,0.023721078804295595,0.042089503731278476,0.09637200737243537,0.12176926432998594,-0.03723498065227196,0.08096726311672388,0.03647553161298631
NTN1,-0.006200178272543896,0.0090693658400868,0.03474737715017815,-0.0018593061247018895,0.03606314360998527,0.04058142304743747,0.06115679123417333,-0.0031269182316206036
CXCL12,0.01785362688462196,0.016282777043699036,0.03444005839538091,0.005498649269735902,0.011411216775968002,0.012044412570676505,0.015128728099645232,0.013584251769172344
GNRH1,0.04205901044722484,0.005746739604428131,0.010349038340649156,-0.06080004314814986,0.03165006536830219,-0.03710902026797042,0.013219866883590912,-0.006006227592201326
RIMS1,-0.012048129407862882,-0.007453593182836029,0.033094039434294,0.019195842753822506,0.05045779228900585,-0.002231736853849008,-0.03370862276818766,-0.027039724551249162
FGF14,0.0603559153965471,0.06296442992730157,-0.016801818935817028,-0.08027386287722256,0.0744251644787589,0.041469880395623084,0.05223431635070288,-0.07175493008472741
IGF1,-0.0008122091870261358,-0.023269258033030666,0.020605194040491333,-0.050398672762682735,0.05023662540471336,0.03855963605865129,0.0161764057664471,0.019128393967062382
TNFSF10,0.02972297881189367,0.045451414658399955,0.046522080896414915,-0.06615374957933128,-0.057970611091999844,0.013163398384919329,0.00387341956170196,-0.0022674418750336686
GDF5,,,-0.023931593642211993,,0.017440559970801284,0.07483295452146829,0.09610373322616217,-0.005735431362909816
CHAD,,,-0.020111055983774006,,,0.013730686001196977,,
RGMA,0.018157080987895723,-0.038715124057320936,-0.008328315569381588,0.0013698316437322949,0.03919406470303303,0.016885403957509922,0.10680047803177999,0.04360454292323614
CLEC3A,,,0.08746390464407731,,,,,
WNT16,0.03357076968416857,0.05579178769780733,0.007194872663354095,,,0.07268545154006294,0.0073803885734267105,0.044113582063502035
CX3CL1,-0.031220545076536557,-0.019237181852256292,-0.031494506114825016,0.0656138967396282,0.06220684937553344,0.008046638485367321,0.011152979711886502,-0.084608572074103
FGF1,0.03854842895674947,-0.031229644638713812,0.027832122932793996,0.023551392830886274,-0.02919407914260116,0.00899922059195462,-0.04008107473087552,-0.04472056455718549
ALOX5AP,-0.10327088392236725,0.0973943801018059,0.02140022016825631,0.04465974397624897,0.006338943670154272,-0.055277585299848594,0.03309981015017965,-0.020558978354513154
IL1RN,-0.026924753250846034,0.09421784297796826,,0.0033453520330518184,-0.040471506722541954,,0.0048894418824222095,-0.010464502905616874
NPW,-0.02361297207340516,-0.012399692689873135,,0.020320854562929078,0.0846653374502738,0.0023727588892069294,0.0332765127431447,0.0012207981411863262
CXCL9,-0.012231792814833444,-0.012238593960315344,-0.02393158973124378,0.02552171392317416,0.03403144377983555,-0.02022141223170346,0.005761530595494807,-0.04114478708297073
ANGPTL4,0.006757033947546862,0.04804823320360714,-0.0103994711006291,-0.013841208267300375,0.005649870356960076,-0.006984629377714313,0.11771467422502935,0.06075942908729184
UCN2,-0.016373094740462838,-0.014004994753867824,,,,,,
OBP2A,,,,,,,0.005420966232729587,
COL4A3,0.04272632150848343,-0.018116946194918517,0.059825241072696746,,,-0.0004091919356524797,-0.028403302340114577,0.046115676957349534
NRG3,0.05275351262593456,0.015128957092382373,-0.0366331779840779,-0.032915542244462435,-0.04623930634984932,0.03512807573708295,0.02933455913724467,0.005041018307125008
IL23A,-0.025759693441911802,,,-0.0621421300490768,,,-0.009138637351307537,-0.024857479572377342
COLQ,-0.004816364568897321,0.001642579898021686,0.014733267615812918,0.0034089831829896165,-0.004112695604095356,-0.023830094495956963,0.04371884746519552,0.014151098911401023
TNFSF12,0.024872654058077197,-0.0036949705151215952,0.06087902851425169,0.032951844945396484,-0.030499212333641484,0.057724288434823925,-0.010163874785062841,0.0730775310797614
DKK2,0.01870117652804357,-0.014358611700841599,-0.01646748022520188,,-0.02569210334333546,,-0.02901739039240555,0.09202521780059104
FYN,0.04320551087834828,-0.07030880091675024,0.006185128113950703,-0.06822376242382855,0.04886805909826391,0.030218689883953678,0.042024587537059815,0.04034356827180778
ACE,0.03472969240903608,-0.022966925101499672,-0.024971299952583327,0.02474524802468357,0.025118796169001784,0.018140792762820067,0.04319799836227983,-0.0043739349613318304
IL18,-0.01549250414683712,0.016446119241818616,0.041423971789720154,0.06981972195738374,-0.07369708940724973,0.02693302329903975,-0.009025146992974907,-0.02265328197284353
PPBP,,,,,,-0.021493131659090354,,-0.020752736179740622
CCL27,0.008604685855164166,-0.020087396417283666,-0.016963873905065745,0.014780816264224785,0.03687030548676405,-0.03603039794858262,0.004602599337904749,-0.038403270039830954
SERPING1,0.0023027749519320758,0.06071442420895766,0.07825886879595614,-0.016745791639594023,0.031789348303695786,0.02376141464330756,0.06371295879619174,0.0639674839852365
AZGP1,-0.036976660897835856,0.06245630683966136,-0.023355382092186072,,-0.0013661481349560103,0.03542554277999178,0.08062441914062353,0.02368398236731883
INHA,-0.0017889454795182124,-0.025499597460089778,0.0194802824734615,0.05501302245506646,0.04131255251984457,-0.024929066542898972,0.0668526294335649,-0.01808199022801278
SEMA3G,0.07853877616373714,-0.009096620081338326,0.0053282352592563574,-0.004714723861650839,0.04731459910171487,-0.004650377899193161,0.007396699759184545,0.02247622696139145
COL6A1,-0.004976464504408727,-0.09782386548329414,0.04195611224961783,0.007055262925245638,0.012760687581181098,0.04424094895963938,-0.00813681087993093,-0.029557261088968334
FGF17,-0.03073204281605249,0.020086494630878866,-0.033130174195408896,,,,-0.016728218575713813,-0.01524026906138735
TNFSF8,-0.020886279915811677,0.012507653761419409,,,,-0.0021865530665461405,-0.017727130591118485,-0.02336926891441335
FGF20,-0.00024002832897966194,0.017966225671680106,-0.025475165198696016,0.0026927129190004095,-0.02527893982504933,-0.013150373881379252,-0.028798791285633906,0.0412220050130111
ICAM3,-0.0006316159798610306,-0.022318086374482606,-0.04136400408420978,-0.04316881043755019,0.06328447580277442,0.04785056407333902,0.08377280623336646,0.025055227172204
LAMA4,-0.033610038963940436,0.00215504630261893,-0.044582673312245656,0.002273003711382603,0.06759737063544212,-0.009508068866397299,0.026132996481176635,-0.00459824314194686
DLL4,0.015075828625738629,0.018291241709854546,-0.023754229398535023,-0.05514652219181205,0.09880537538806013,0.02767013143258595,0.08457043115353344,0.04623892363630961
SEMA3A,0.03150677660166733,-0.03616017959435497,0.06138521392071859,,,0.005338215369478428,0.029813071864535225,-0.00012825410717288258
RLN2,0.06390097154009555,-0.011679502822343377,-0.00983056730384778,,,-0.009438836667232333,-0.01930624100972423,-0.02032348976464112
C5,-0.031046912048364506,-0.015356299390727232,0.018831760810203508,0.04479523648685893,0.07173492743622788,-0.008386936431906087,0.052145524832292976,0.01794719101798715
COMP,,,,,,-0.0029819604126349614,-0.02384951363721341,
EDN2,,-0.014182808567294994,,,,,,
C1QA,0.02529582167203907,0.10235469421386534,0.04138454734581018,0.017296178665003097,0.012469146203035384,-0.04137851142568208,-0.0406482089059678,-0.06902283074322889
UTS2B,-0.021078281946750793,-0.010095674223366219,-0.012439093733158902,0.004020477418851526,,,-0.020570761667720885,
COL9A3,0.04571583661168165,-0.1021647842800514,-0.005085688721042878,0.026768288277215627,0.04867279889866747,-0.04318299331193544,0.0019860416706545783,-0.06798463371230519
DLK1,0.06764356185557709,-0.022024191389845068,,,,,,0.011557084478352008
HGF,-0.03596235462720039,0.03924373992825927,0.011977016859444618,-0.0817948801618172,-0.026967535102898035,0.07490766314701343,0.0369545443878485,0.009341321725569241
P4HB,-0.020335899049194986,-0.0061342274400234265,0.044167196985551056,-0.029811528115970026,0.02612115012834452,0.06733445921459576,0.009082627832925233,0.032940384680119415
ADCYAP1,0.04388672247062735,-0.0046150294535625015,-0.022974298066830035,0.01791965675763084,-0.028431018417491172,-0.002135250302323677,0.055682935396049786,0.10213524704892968
GREM1,-0.018218243774659592,-0.031942267414217025,-0.019261994660988283,0.03811900775641214,0.02668288107790591,-0.028340781537930473,-0.005870749023852473,0.06643730975980809
EGF,-0.006207781660717625,0.04362446172832058,-0.029524805466112167,-0.06303063495401624,0.024474037207160848,-0.006201009286202446,0.0028279736126555904,0.03284325958544465
VEGFB,0.04950559864159967,-0.04758278858700122,0.005371197543807762,0.09144899501083181,-0.03393340166734241,0.03378890299579914,-0.024446433202278392,0.01990412009626291
FARP2,-0.035472406819271704,0.035389160536802425,0.006247330987941504,0.07875695112281522,0.03673012955628632,0.055402713797964534,0.037437954760129885,0.004891825839211085
BMP3,,,-0.014303150664517768,,,,,
IHH,,,-0.007599748566946021,,,,,
LAMA2,0.011964355618002662,-0.05049246250033933,0.0017727206044839173,-0.001582235122578138,0.04678896943025864,-0.0021964652047163492,-0.03328979045024261,0.011529986003374706
SERPINC1,,-0.01080145940800015,,,,,,
NRG1,0.05701373628452471,0.06480440780302826,0.01869276181622823,0.020298403155356956,-0.010107117962698134,,0.07810023018998771,0.07531607532572222
SPINK1,-0.014531643430754694,,,,-0.027287719095179713,,-0.026912113199849715,0.027721358615094404
EFEMP2,-0.009921652265928475,0.0024828996148194976,0.06226221825609069,-0.028473106739933647,0.08901248386624325,0.04808337720330514,0.04277269086836229,0.04074812418782844
SELPLG,0.0220620449388767,0.01370567678339902,0.020197751286859342,0.04864753536674933,0.04039180467457481,-0.052881724357591614,-0.019534923199279484,-0.008706523170509772
GDF6,0.014211424644900078,,,,,,,
HLA-E,0.0025582422260123708,0.08043795163145524,0.012845136986873786,-0.005644549051222638,0.05120537853973645,-0.01735379741216293,-0.07723452076677664,-0.05707595817196366
PTN,0.005929997137910994,-0.10400066177502439,0.015109148508177421,0.02702189181993585,0.10194700850724962,0.02105562424007074,0.09038054083939716,-0.05145522812888329
CD274,-0.023393984646382496,0.047244978254139834,0.02737703070064249,-0.04414257535858665,0.043535263600831084,0.0732097340232065,0.08326365575346302,0.03745687490463259
FGF10,,,-0.021520592535097176,,,,,
CD14,-0.00528676343161036,-0.027511960768920592,-0.04812343307870234,0.1042505298881749,-0.03172074895885681,0.03969454560425468,-0.02470183349933726,-0.062106643867556766
SFTPD,,0.010712747700906649,0.006738968910420461,-0.027553589229675154,0.014786585908639408,-0.05214307782483049,-0.001379309222041458,0.012611487535998214
SLIT1,-0.029522833318747912,0.02667255188470888,-0.00912296975240888,0.05931713848747545,0.09405785610719748,0.07589848606992267,0.006230391157447625,-0.08415674810383407
CNTF,-0.01661447558822733,-0.009207362066852439,0.07152066454733869,,,0.09985989248050407,,
BST1,-0.02331883290602171,0.048547938498345315,-0.002968873272810156,-0.06615448020716026,0.056181818458037165,0.1266984306068312,0.05505376825263541,-0.002550573406274128
AGTRAP,0.03429077135567219,0.033183216772827484,-0.003261678279698522,0.03449765697617546,0.04339759308235523,-0.018856771434616604,-0.008259257056480852,0.035316137051341005
LAMC1,-0.00404250769637935,-0.017611298679914414,0.04131071416320832,-0.09615000578572148,0.0210576010378351,-0.039397786868785166,0.01842591849612395,0.0023376864522506166
COL6A3,-0.023111581103157447,-0.019089769314247208,0.05811204924427687,0.1286532779844907,-0.011228786771842239,-0.024313969341615886,-0.014598837732440069,-0.02060173915477362
