,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
MTMR4,0.0014494504441862949,0.012275352760341557,-0.010530044919522663,0.039949611605893325,0.06833461387990086,0.08142620655234961,-0.04933819823876549,-0.02868689779751124,-0.014906821058409516,0.05844152372385035,-0.03507630692379371,0.018512314882160343,-0.0045235484399025186,-0.002227116538515385,0.10691054784547142
LAMC2,-0.02185653222199059,-0.01612402082080888,,,,0.025904070331062887,,0.006778224627947693,,,,-0.020347728645375113,,0.016384200988353293,
IL10,-0.034676150549384055,0.04174353555995811,-0.01916955125576732,0.043037171241033546,-0.05375044462106623,,-0.021876588322486883,0.013780562650099379,,-0.09424214806040089,-0.013611405777912665,0.04386302787292299,,-0.09792015938111533,
SEMA4D,0.15719594499785006,0.09288204890516152,-0.04756630550237819,0.11192465479882859,-0.0037692943527471625,0.011213271223553074,0.008571974099223325,0.056860152254527105,-0.0034421669019651475,-0.05426770990580242,0.03580897995877209,0.05341754469760685,-0.043894461601552345,0.11480554928833629,-0.17245748637336178
TRH,-0.015943787980883868,-0.019519028438154486,,0.0253786384377762,0.05525284413383585,0.1368183228482183,-0.0289157015249303,-0.04861319435226722,,0.09958821844439356,0.002234502745959147,0.057414254759095035,0.02712035494727668,0.014668677624575669,
SEMA6D,0.07497856329628695,0.0252972309520561,0.00027393102176895924,0.10985801629245402,0.06496455731509508,0.09337543694990305,-0.09263920725801483,0.020979471404357637,0.0175808171932948,-0.018889802203274592,-0.08263906882275292,0.0173566282555687,0.022720931108640666,-0.05303094430478444,0.056817234855103614
CEL,,,,-0.0449568167924794,0.013161201940801394,,,,,,,0.009534686259100051,,-0.01484095646172559,
PDCD1LG2,-0.02584358636720082,-0.013143076688040078,0.003029922037415241,-0.013758874081720437,-0.03758275891225613,-0.0011392096864891346,-0.047071161414659474,0.08334709440735429,-0.010053876988424276,-0.03269273708878024,-0.02328392634127847,-0.007595582516016215,,-0.04180079658668336,
SPINT1,-0.0338405781069993,0.0016870624635472395,-0.04306756181481466,-0.012517434387082822,-0.004600547597332648,0.029904871788628447,-0.056881154887622666,-0.03131839523862283,0.030903850242891,-0.01462636369435933,-0.019978613397962815,0.016705935413921236,,-0.03412155144465325,
CTHRC1,-0.0005999970056353544,0.012724325638434297,-0.02007683775057038,-0.04813368262280943,0.0003644723503869292,0.16752992661140415,-0.09439455592587725,-0.02189375354935885,-4.561025902578165e-05,-0.07530310213081473,-0.0067548682692632825,-0.05155284113636276,,0.012779559411135117,-0.04489664197243624
PODXL,0.04968582130102627,-0.016372223525435062,0.04524090665035478,0.14309034416614128,-0.09622360250011816,0.1596471437366107,-0.14933174737143431,-0.03421790585221657,-0.017427141328556706,0.0074034248912953115,0.02506890198632671,0.026577351459111283,-0.0328152517051368,-0.07488779199771729,0.1453349437123682
JAM3,-0.02454624935869496,0.012246763891292518,-0.029113617889157468,0.03429267421107014,-0.01480752537904864,0.02635276412316093,-0.16611323168649428,-0.020831016419650236,-0.002533263219647344,-0.1625722623478497,-0.10708899542209033,-0.07380639585995567,0.021048090911497445,-0.047214979853867634,-0.14821908610986828
TGFB2,-0.00647726856897804,-0.01816208911854104,0.01943067269407067,0.10313373476331411,0.006953944713371359,0.04773333444844951,-0.1713170159986791,0.054090237385368126,0.03931097478174806,-0.10515416246117576,-0.0786989395767227,0.012442542464389314,-0.0017330521738696337,0.0022782799947126905,0.04684373758749256
COL18A1,0.018936833033652154,0.019714765169952155,-0.052458905014447825,0.10513802491174287,0.0047658326434192756,0.19537710470259825,-0.09669898135468269,-0.0743524174559699,0.00931329451751402,-0.17822030314872284,0.07628205405308622,-0.06389077186961084,-0.004280582742109482,-0.005357464124538817,-0.013342619854107519
NODAL,,0.008957001537680217,-0.01289060411484155,,-0.009556910952511467,0.117767490353753,-0.06773019798444588,,,,-0.020904614604858512,-0.023269153813840336,,0.02343271035503058,
INHBB,-0.1396305115203986,0.06774816689732756,-0.006104398600933279,-0.013554275294653521,0.061974740388693675,0.06839260301777467,-0.09891667582606357,-0.0010945181991270868,-0.02450034581800418,0.011254797638554656,-0.0071439787032795575,-0.022732842375304176,-0.08422096578013413,-0.02287402123975613,0.005070116374844813
LCN1,,0.06639366669218962,,,,,-0.004399112453510918,,,,,,,-0.007104363648160436,
ARF4,-0.10652856114561554,0.013544011945939858,0.04792845498060939,-0.028764365959033707,0.010845875641534,0.07652064503098896,-0.12241811153313856,0.013514101448267144,0.02813546180005894,-0.09330705389773762,-0.055366757294275676,-0.04254648426158871,0.004243149907048391,-0.06851860735374837,0.042456471039718106
CXCL14,0.15002685262920185,-0.03438039419165809,-0.013740095064735551,0.04393754467613372,0.0650680423253207,-0.06512626359677819,0.09558841052871889,-0.08740044610248678,0.04824105136294574,0.00013098367190815733,0.08315277138016541,0.033258223155991765,-0.025290195412603824,-0.026689408702882386,0.13560691380033704
LIF,-0.11063368494977721,-0.03159701601413746,0.061278678741034084,-0.08732907496581582,-0.11184818399296904,0.017137294087380944,-0.05075254099977877,-0.0751918365138279,0.06402562321111385,-0.08191583210681437,-0.025182726441601855,-0.05515101741096904,0.1355190101863007,-0.1302662365232571,
IL17B,-0.026124221970087028,,,-0.04096741727961442,,,-0.0372480463234255,,,,,-0.001922597042803007,,0.01874756670673173,
MMP1,,0.037615828924340226,,-0.08400952456272857,-0.03417173827924249,,,,,,,-0.020962861713140914,,0.020341216196472268,
MATN1,-0.020583452152038717,0.08880299560024542,,-0.04750469939865432,,0.0017008493569298,-0.023646196168927592,-0.020452421600827067,,,-0.012380853470334399,-0.029835041563220314,,0.0030525528511885997,
ADAM28,-0.08270284182700591,0.039542561670245974,-0.0006486271342936165,-0.008617413847605785,-0.013488285861715018,0.03765440324450647,-0.09693496379472448,-0.024057706656749396,-0.01139813817162847,-0.1437906378219074,-0.06169233746205998,0.021190107417843433,-0.028771772073540522,0.04665798243776379,-0.01216260017247498
TCN2,-0.031759610554191006,0.013409452484051829,0.003946731728283596,0.10427645924970592,0.02880478664437078,0.10341845803904456,-0.11236793692659361,-0.024809202846414354,0.03720360707291213,-0.12956658622070005,0.11158209940397991,0.021802027962910874,0.04517782260809804,0.007835538020019784,-0.008171952572268076
THPO,,-0.027585873520074147,,,,-0.01999522326503559,-0.0277876593262928,-0.021294112897989763,0.02252040813341795,-0.03784747340456697,0.09580810271940285,-0.02588051666193604,,-0.012831403435269628,
CUBN,-0.10731631858935932,0.014962984197449021,-0.03104960770147831,0.07439308298755319,-0.05370039955967138,0.12217700979261074,-0.05756615762624316,0.04217502476217062,-0.01721451153461697,-0.043138212495440795,0.016751358111139755,-0.04705885780212055,-0.062177349991575405,-0.031013912339252422,
TIMP3,-0.04891177818576607,0.039380066315655285,0.050401482218994355,-0.005192178896003606,0.09258049294291064,-0.04683334133127298,-0.10384744036497523,0.02847691505461005,0.0067786256129815274,-0.03209361222881685,0.06384227062539402,0.02969366187475365,-0.031177057819336235,0.008099766216850593,-0.034712120235648375
PIGF,0.0019732293512765586,0.07072838411084613,-0.002519803753584129,0.02818791467887293,0.018523805409806048,0.16518152770013583,-0.10421145953115409,-0.004484666391541806,0.017822420303309553,-0.06370947907533576,-0.03712942686157824,-0.034767196089117804,-0.08315730655877335,-0.0011539226849054689,-0.05679514851590851
CRH,,0.06972469448870633,0.06406673187216401,,0.048917701690448304,0.011292714437606334,0.02207267682374703,0.00286333603551897,-0.037066723617488,0.126417006730135,-0.016933820613398855,0.06545112664296081,-0.07139180507958223,0.007008663442321203,-0.01956002147848307
BDNF,0.14995569935084269,0.003528603490869807,0.07471295202766254,0.11718125193345899,-0.009922758177727399,-0.028628994753040846,0.15141513766123427,-0.024888980843806363,0.02018265001788956,0.03510903274115975,-0.013944022470768171,0.0066607125291608124,-0.05057171123078267,-0.04373491367388343,0.14845420322495256
CCL5,-0.014153264876248666,0.004087125812799788,-0.03988244759176173,,0.0011936358404902579,-0.0023220110398606757,-0.05119746928654716,0.018816311845841434,-0.039740144317831,-0.12547168605434514,0.06487465683071635,-0.00024565927000383067,-0.03717446129050259,0.004302282230743838,
GAD1,0.29044136584056884,0.0014708030647646723,0.027924948413403997,0.050244367661849934,0.083088308886401,-0.046498356049240706,0.175666040521851,0.026322861056566945,0.007557806021846943,0.15363896874228022,0.14621041926070932,0.07548857412985892,0.0634002304157422,0.18252716747018197,0.1916654056892448
COL14A1,-0.05681585201633159,-0.029265156671811086,0.011377127559829892,0.04838293749145135,-0.019881016011993335,0.022367530648487934,-0.04000925602857362,0.03768291685713738,-0.03176524024286041,-0.09954587847012177,-0.04147566041065743,0.004339630941467895,,-0.03433740894290613,
HLA-A,-0.1764544955890894,0.009628377814451234,-0.058844453506200524,-0.006702360200519095,-0.14429977068566582,-0.04103288035901258,-0.19403129912282388,-0.08318379667743638,0.03223505566054012,-0.24803940476086386,-0.11200089160228609,-0.13400133764271363,-0.14665232447987553,-0.017894280890107528,-0.07205542596478151
CD5L,,-0.0005184116502148874,-0.0336371532711101,,,,,,,0.0342695797496365,,,,,
FGF18,,-0.0170931325297111,,-0.040967371530823395,-0.009154496253597494,0.00029103535242969424,,0.02957089080327307,,,,0.05613215093857561,,-0.05353907637674143,
ADM,-0.2052179204888255,0.00832093194066042,-0.01083406222648934,-0.15148497647791873,-0.15120049488062595,0.15365779572981178,-0.12538631059946195,-0.0769702295050994,0.02348430159144588,-0.031626762310565694,-0.11120295062580511,-0.00916193341632468,-0.029764333524847184,-0.15830458633820757,-0.008492788030931862
CCL15,,0.02291247865070839,,,,,,,0.04354718485400807,,,,,,
GNAI2,-0.05403630773389999,-0.024622425278475104,-0.004057369329808498,-0.01484247582416362,-0.0749715818753872,0.022675850842478043,-0.19484909175901044,-0.0494508853101448,0.023396777786545447,-0.23223808782648694,-0.058789604214199334,-0.10448704370965455,-0.006469756405106951,0.01906112072319257,-0.09493951177297211
HDC,,,,,,,-0.07381891086286543,,-0.029522309733365684,,,,,-0.04506313386004643,
COL11A1,,-0.007597048588710742,0.07989263069609012,0.07250928918729493,0.018181744063001895,0.22100121115460447,0.03103899177580454,-0.015221180600843017,-0.006719657485687892,0.031190932505463963,0.002599500812512876,-0.05011641760181658,,-0.10287187555201249,0.10013082924113494
NUCB2,-0.05957252746345317,0.0020859131654463593,0.043176839760625293,-0.08889494500184783,-0.03448332330997218,0.009670601615675156,-0.056636604413740424,-0.026174676903664977,0.004308773036665177,0.023954003448596727,0.029276383707679564,-0.0768125811315173,-0.019371610689741945,0.04631921149872745,0.004480889459335838
FGF16,,,,,,,,,,,,,,0.042739315429542075,
CXCL1,-0.030428149421231544,-0.018531256431534946,0.019529802695747455,0.057055210936443924,-0.05485405658692534,,-0.018037955184063426,0.024452990320727352,-0.022068432524790908,-0.10532504475445405,-0.016796121376384098,-0.05979702775023307,0.028346639564144148,-0.018514858628875648,-0.02738353530432945
VCAN,-0.07571091024482828,0.023547034918667723,0.025733110729487915,0.12327618551061212,0.03325041000617047,0.2554260060280652,-0.11481311683103475,-0.02298145780758058,0.021938762617937212,-0.10616657181130762,-0.13375444309187806,-0.12751391528849185,-0.014244018352978744,-0.06420449344399794,-0.13688129158813306
MMP7,-0.016368103665544736,0.0012990418143397123,,,,-0.025928023335838154,-0.016462462866247557,-0.020198741139255707,-0.029538622985527566,-0.04994002970418029,0.05344502618717181,-0.030795669419992268,,-0.030743643905232584,
PTPN6,0.06347332022159248,-0.0508144452910897,-0.008451483092225034,0.04637317332920134,-0.03930358844866406,0.03246085285719346,-0.08686543849178349,-0.04587172023269542,0.06594982046996917,-0.11393535543709384,-0.027153999130870164,-0.043903025550880055,-0.05469379261176471,-0.03335188148369849,0.06951083239915216
PTGS2,-0.0726218713257429,0.007451170751779179,-0.015488226790397098,-0.10360081245737378,-0.1094481594334436,0.04863918498121379,0.13250783566803173,-0.05391005783238758,0.05425403355108675,0.06753789722619934,0.021300003432583436,-0.03896426359600936,0.11116146138923819,-0.09469991705304857,0.17242475431413057
XCL1,,-0.02070138964082946,,,-0.03633541679438072,,,-0.01669770221960675,,0.013450789611511757,,,,0.0644432346043467,
CD58,0.0014337743446917496,0.06569800310245766,-0.035760121300913085,0.04183009152182091,0.0785483588136509,0.06481372845219979,-0.1214276885204097,-0.013531683339167669,-0.03420765628312538,-0.04919312465076412,-0.08475704778567741,-0.09633781888214585,-0.07658240046395275,-0.041561660468882614,-0.05126424896891388
TNFSF14,-0.013802839371581985,-0.020858784180735772,-0.018100458722704514,0.014916116000547227,-0.042974907766992705,,-0.0343019607282268,-0.007784716203846461,-0.02155505154482707,-0.04875925745843967,,0.11776705511672766,0.07789473144719022,0.06804646609506985,-0.029735599955480488
CNTN4,0.15493564131447607,0.05029802493832645,0.008220479428799157,0.022743196329663925,0.07937617287086064,0.021506659867308698,0.08775533586963923,0.008039831480862245,0.04770506261056037,0.19017403445128206,0.0364083229392424,0.05572397170735844,0.07454590026243137,0.06728233439722477,0.35696574239609324
INSL3,,-0.018544624489883456,,,,,,0.01332764042915958,,,,0.05642710823350487,,,
BTLA,,,,,-0.019153894347671535,,,,-0.016975677166284547,,,,,,
MFNG,0.08296302561297313,0.03179777250847466,0.04239473291833531,-0.004904712446257584,0.029206360968225605,0.11230628424441318,-0.08015488928945183,-0.022903577440044745,-0.005830071208513269,-0.08302624773913117,0.04054752725620857,0.009374869586278799,0.04344097123858701,-0.016040685936079088,-0.04077185377657892
ICAM1,-0.14143361984444386,-0.024210472686207025,-0.047085708226252555,-0.0898581691347635,-0.15180177889207097,0.08986780710728993,-0.12558629011076516,-0.03608735615411944,0.010176332989546502,-0.09022023191441393,-0.019585460048852903,-0.014365821099950288,0.06900116535183563,-1.6668189126944842e-05,-0.06946821667330595
PROS1,-0.10645165630874509,0.05359732684356995,-0.03917785072948508,0.007084392498791072,-0.13346583034413856,0.0681542164764245,-0.1341413138237395,0.00021540667677871577,0.0123889108618322,-0.05173136480098748,-0.0008782156126086493,-0.008545430514636732,-0.03650038072559596,-0.11879578428846528,0.05747530925420374
CLCF1,-0.04149214583769612,0.06002510844918448,-0.0025973228486801804,0.0008013907605376041,-0.1176073527582966,0.09063832394718459,-0.06091348649724371,-0.0528933249351919,-0.01731243215302281,-0.09599307836527622,-0.036870868186720314,-0.011471623839427604,0.10972848811496388,-0.10687253926448412,
PSAP,0.1392472657702446,-0.03400370309088748,-0.06300129037118707,-0.05359593915478135,-0.0757740947315398,-0.2185119140605497,0.08365861403050905,0.016434779344559017,-0.016836990899899672,-0.17680288917701908,0.13572841730790974,-0.009401763378106743,-0.06325228857241183,0.02982801130669829,-0.14061517229841367
EFEMP1,-0.16787043547692196,-0.02166180833164221,-0.04720052935930686,0.1084237125345944,-0.1393802647480141,0.07202828234723521,-0.12636826970127527,0.03390230742980972,0.0057654025557801435,-0.24205295266156815,-0.06472347096716578,-0.01778699266012497,-0.05987125425401576,-0.11716904292450095,-0.1570736872654741
C1QTNF1,-0.1947463664341707,0.01688278318708412,-0.024732263042185152,-0.03108688453982865,-0.036513530132405284,0.0856743851438308,-0.08475096810511223,-0.014525559946426637,0.007351812424840026,0.029882358075183076,-0.04302729755802037,-0.06586019593110128,-0.045578411883506746,-0.11907371916040685,0.04367175243827613
ALB,0.009860065967401148,-0.005030155033057541,-0.023877103525630338,,0.027284776240227796,0.027314162050226083,-0.012982068456979998,0.040406077952047495,0.05522204806800434,-0.06566638990361695,-0.02678595805654666,0.042689699180051895,-0.021366392496883563,-0.06380130757802348,0.022837827198688113
CCL13,,,,,,,,,,,,-0.03395327528229387,,,
EFNA3,0.06275730717302895,-0.008600835586957676,-0.043255510092224954,-0.02259520645974408,0.027054689583594745,-0.0155931320918053,0.1425438610671717,0.0024575053617952257,0.05583114324518021,0.1661697710242403,-0.009684016776422945,0.016971613894429,-0.0618691959137143,0.1506613963644162,0.23744649111159485
DRAXIN,0.08837329208487592,0.0141666341012245,0.059691832060227226,0.0174258497119549,-0.051188546348061616,0.233366151075923,-0.09917626351259241,-0.08940849741463186,-0.019657833358100337,0.0411851779260397,-0.04830111617946504,-0.06709302852915343,-0.02862606118273158,0.04439313536630028,-0.03864965121032691
RAET1L,,-0.014446442580916378,,,,,,,0.025770104569683542,,,-0.01597235155136762,,,
NPTX2,0.1658034908944367,0.03343322137939696,-0.017039381676277218,0.02014335232660594,0.08106896591414142,-0.09782113681774188,0.19238149115438857,0.10670306275114737,0.08007590504297517,-0.12352621601461035,-0.04941053481568276,-0.0186695125118391,-0.0780379748511764,-0.0053298605768116614,0.16956623587238495
FGF11,-0.17763223317240223,-0.011592562770403762,-0.03248648638309394,-0.021569803288956645,0.0015630614283002745,0.04907209857174427,-0.10808199560501516,-0.05741351291187225,0.0004979852512105176,0.06660213575273227,-0.0806111177642543,-0.03615734984006546,-0.10493629345836822,-0.06218933524977477,-0.060681699551120794
CD59,0.08871824273296114,-0.040421037314009624,-0.012959818238300344,0.01004817455627548,0.0045935185654417,-0.08113104179488766,0.04424560419110819,0.04225654024246273,0.005554016863333512,-0.1265456223506226,0.16489707890016986,-0.03594513758088281,-0.004983476359383328,0.08324903769028426,0.028980137951993848
COL9A2,-0.020710085203290707,0.03824022434139788,-0.029901748809734303,0.09069442805733711,0.08434654540660053,0.150149625709759,0.0056393884321112,0.015714475552272168,0.022763775169028916,-0.051261889359215135,-0.0346755579974871,0.008196336928924363,0.01974887019382922,0.002189639994970102,0.006024521347447403
DLL3,0.2707162264696983,0.04069152857718383,0.04264415493108693,0.08050613051630715,0.09549657243537353,0.11777002358754902,-0.013592583543545846,0.033243505647783986,-0.005385574441590884,0.1588739625303376,0.051171893157903964,0.03560356240532142,0.015566153729397559,0.09119961371607642,0.002652900473060866
FGF5,,,,,,,0.012825643574079844,,,0.004978595307460054,,,,-0.02622326305450796,
LIN7C,0.06315010377656992,-0.016658315930771068,-0.03646163398241541,0.06088003765482716,0.050985012797063384,0.05180090153877107,-0.0508245679300462,-0.02861000597235144,0.0013590422506529964,0.014820280637661415,0.055711433167124534,0.03029689808792691,-0.12314837197133285,0.08848477436070848,0.050188489234552734
GDF7,-0.02058346615975868,0.06093891339412727,-0.015204325233742612,,,0.09308763745343802,0.014126245547930249,-0.006321822113256876,-0.02155505070719773,0.0032552729554928893,,-0.024607149085947896,,-0.017705151026427692,
PSPN,-0.04680415066708268,-0.04432976200471295,-0.0025962835194083943,0.01081513888535717,0.03142096235313188,0.04879697126340252,-0.05320191488633323,-0.04472789776833109,-0.02455878093834033,0.06982452933750732,0.05304941721487681,-0.003095994306515418,-0.0817862593646821,-0.025734452372455217,0.15008117089329265
ANGPT1,0.08223409534313764,0.030967949497277384,-0.04720429081151838,0.10070424620933142,0.06685258315929885,-0.04469849844958557,-0.05326202483091659,0.09428699029452638,-0.06645582349854975,-0.0571785652506593,-0.019621399769335204,-0.016968343322799728,0.03091677198959845,0.02899152832469017,-0.059576594448173106
PNOC,0.2695982175338773,-0.0006630085164626364,0.0195834483129243,0.07405757567839838,0.11688957059657111,-0.0028018499110371046,0.15290577832758256,0.11169462168732644,0.031842995219319284,0.13082207458600026,0.0037625454965972355,0.039452871190375244,-0.06603119933202753,0.16029526052809925,0.23735047531259557
L1CAM,0.30506961013651607,0.01064439004956025,0.01430273067167338,0.048103706066129064,-0.01331348067231283,0.028171563216656488,0.13562231749242595,0.08115518635431691,0.0265384633369283,0.08289391804987417,0.11942854161183111,-0.04655121052763334,0.036431931940084795,0.09451535509036253,0.1460002117706291
APOA1,-0.04421736272615679,0.041627134001867176,0.011183384955927593,0.10176901458951972,-0.001739421587333025,0.07951423832224395,0.02445042101885352,0.007988560940887415,0.008702009159563939,-0.014399341577421227,-0.03830330125000634,-0.005855017604441751,,0.00235227054547959,-0.024840012400533077
PSEN1,0.04049715605849756,0.021690776720548213,-0.04173568772389259,-0.007282189251621838,0.023746045585870706,-0.0173180039366286,-0.029378883923361524,0.03889204972949653,-0.025061177218641355,-0.11270129096327405,-0.06937847441319835,0.03457233221805021,0.004965197749560329,-0.053580435478510144,-0.17698501539051875
CALM2,0.2335440795172335,-0.009919121567067247,-0.05040175451263524,0.0660677630055678,0.1447111417942391,-0.14322560159189968,0.1752713829603534,0.1272245193496724,0.03416052638409127,0.2857155467302066,0.13140496715485026,0.11683298442653087,8.303803391765658e-05,0.17253981117616404,0.0646876974132842
CLEC2B,-0.07527355014908424,0.02705286527140304,-0.0375584462987634,-0.08313272475586321,-0.06510338659179508,0.10536750050340936,-0.12874640047373276,0.01660236762073754,-0.000995731175414048,-0.05839299978886349,-0.038180660416005534,0.056583210939717445,0.04981653570676635,-0.02530173349967379,-0.04652428268520344
NTNG1,0.13648243177136424,0.008968964771401147,-0.031028330011009263,,-0.02668075555244606,0.10118100236684294,-0.06430395604713256,0.03505223659496679,0.011450667865598166,0.009933341561827435,0.04948339377076149,0.017349051985443176,-0.018209567851066536,0.005815445595752875,0.11235175003675056
LRIG1,-0.06591058322859344,0.027471745611201765,0.018191712484374612,0.15849603349674046,0.06833130373506312,-0.024435199526175438,-0.11435024321442201,-0.0773947770095734,-0.02507026555748877,-0.06622857438927793,-0.04152987832299973,0.06404435188043237,-0.03434293693847888,0.04966081695248685,-0.07249262278178518
CPAMD8,,0.04042822216374202,,,0.03877958875480802,-0.01035549886020658,0.058285237333526425,0.01682769526167639,0.056256386468755075,-0.053086575660778325,0.06947634983656498,,0.08818209751712311,0.01010759685172496,-0.05472199654878785
GHRL,,-0.010288840449912164,-0.01928504454084679,,-0.05776653521495395,0.015674396444433063,0.015394985817556963,-0.0012327681488830805,-0.019657833358100337,-0.02017377746936523,-0.015801322619515938,-0.026617409246183683,,0.0067195114358109004,
NPY,0.22445470297162223,0.0002927323462353374,-0.03241827349619807,-0.0378806919990226,0.03437589176455366,-0.1162461661184207,0.09000650469414273,0.11120096839067742,0.13806003000335773,0.10474107497281983,0.10810861007134459,-0.011097248057689501,0.03425992931481339,0.17680346050303394,0.0315219630101247
MMP2,0.0473030544410851,0.0434585923729642,-0.03994628070954672,0.09022346053520901,0.0455528953127748,0.18867131357421218,-0.15963904753740746,0.05823188671547949,-0.01679381549403171,-0.05171391679112086,-0.09256731805838388,-0.030928091749188712,-0.0912612675187361,0.04931811170794185,-0.036305684653136786
PPY,,0.03317002561380737,,,,,,-0.018881473780071812,,,,-0.015112481628520124,,-0.009240552847043082,
ALKAL2,-0.0269042852901389,0.02274655213653323,0.014022359218355932,,,0.050669940692313245,-0.022553863290905696,0.021600183756512684,0.004323636320230439,-0.15539404363142606,-0.04066289579084516,0.021782949916525372,,0.017414620495912084,-0.04522540245655613
CSF1,-0.19569392413649025,0.00949245236941377,0.05187678594539592,0.11394170390658157,-0.0995767906853894,0.0919235240227683,-0.1406348047550341,0.02925562188546922,-0.014117978956537523,-0.08281332811839329,-0.07412902734521154,-0.04095740922266098,0.010721329247249008,-0.025204335127524388,-0.09970364769461357
SEMA4C,-0.0021128451921034685,0.04045856032906108,-0.0050809560355713655,0.012408807307375008,-0.02875907305533687,0.14310706931544634,-0.10991614089869617,0.010461830034626267,-0.008282453073994387,0.01797167267475188,0.0011449658881131704,0.013595920858784704,0.03823590815413678,0.04632539111212772,0.11273369955402202
ICAM2,0.2479032708501322,-0.009181171545809384,-0.0223413269919159,0.027919003865271325,0.010108152672368578,0.05077045418592667,-0.08503265820162119,0.037489972430420675,-0.0430459323961045,-0.009980188873480159,0.07518663996411526,-0.02388223635346452,0.004576088811333611,0.07001586704814876,-0.01871722619538124
SYTL3,-0.004698488836574446,0.013368038170814635,-0.04787715320434132,0.0069735171694554655,-0.04768679130661204,0.08479280065713021,-0.08840841872838408,-0.03682363119632093,0.038253165732355376,0.011598168655701995,-0.03865597607349855,0.018080092678870972,-0.03735091693128607,-0.07601261933644253,
IL1A,-0.003187799569768966,-0.03676958158425871,0.045919421701525145,-0.051400180097640594,-0.08290969942894086,-0.03548269156091729,-0.054711082287105084,-0.01287829774791453,-0.03407603689988373,-0.09005556594222533,0.005527050552337216,-0.03924966346978958,0.10457197274144649,-0.00648962507951876,0.02498124316277117
HLA-G,-0.01473733422073229,-0.022229625581978055,,,,0.016437953240055016,,,,,,-0.010005273057182247,,,
PGF,-0.06528549569767743,-0.0036950433721231538,0.05336522250683769,-0.014936067982586596,0.025360798999473865,0.16854882841099658,-0.10938987400350872,-0.029956616555490406,-0.03554481541533209,-0.09418650573679671,-0.07512786459454701,0.03850212234672598,0.06450788160942422,0.008284119457135095,-0.01635419103208498
LGALS8,-0.059753746864969495,0.008102900658038493,-0.05572247933787823,0.013837103965064821,-0.025401264092389735,0.029175494976074277,-0.01114719990109353,0.03785491872076501,-0.03367716411786088,0.0030311025406194606,0.0007592566660406313,0.021026901537972455,-0.049689990645135136,0.05124321569441545,-0.011809571976582056
DKK3,0.22392783606707498,0.008994786560413361,-0.000642084382382744,0.05191640352596871,0.1570824192416827,-0.20806846301145374,0.20375606900716264,0.04245534648054152,0.08871709519602745,0.33442640935200213,0.1570565265905532,-0.003220789931060546,0.024898909898571162,0.19660164556134133,0.10556660889215133
COL16A1,-0.06472279978798517,0.05199073960553577,0.01822537275554289,0.15906184589591385,0.06572260588433028,0.01339396598557109,-0.06055101645354725,-0.048435739521700556,0.04737953906732875,-0.007507307382310368,-0.0910682338148814,-0.0197231503886096,0.005046657539283533,0.007108165311972645,0.006377831136861644
TPH1,-0.027413410289733157,-0.01632219075818291,,0.07425020480716668,-0.045286242080711636,-0.03848062311322783,-0.023646195945717454,0.013958106984937458,,,-0.014899816858014036,-0.026966896216495218,,-0.04380316453696191,0.07536652264531882
TNC,-0.20956672326366432,-0.017322830484521323,0.027747634427722975,-0.049607128497309944,-0.11847505469766226,0.1021895446456788,-0.22243723581199126,-0.13339997447129995,0.015831785106629515,-0.16268895307842499,-0.09672708830622545,-0.08003396775378455,-0.06776144592008411,-0.10559728117510563,-0.10697066768863497
TNFSF9,0.25487669640796173,0.007650561323631902,-0.02040780679633484,0.03083270089654812,0.06751261073237215,0.013671589213936115,0.14164642274140632,-0.005592291256876512,0.009653912812463377,-0.005069557015769273,-0.010876607895052582,0.1415862887737657,-0.09051022574707775,0.04512591638774459,0.041634905448085964
C4A,,,-0.012026457606341058,,,,,-0.02238304009598638,,-0.01749542286357001,-0.013097505031073677,0.09771991372354344,0.024852969863446497,,
CNTN2,0.11218764030499068,0.06527782749431829,-0.009905159431937288,0.07536515376517149,0.04890566927583903,0.0060217940951149546,-0.009053233391096,-0.006445353466583825,0.069601524102224,-0.21895596950042212,-0.03617857261146977,0.033018241598067856,0.07278593931830092,0.13050793511127284,-0.16207641578204873
F7,,-0.015923527232595137,,,,6.68636013123574e-05,0.038340263491096635,,,,,-0.024607151465399085,,0.06276746968179936,
LUM,-0.0031341081389267816,-0.02272126156776563,-0.017731184136778648,-0.016779202912834707,-0.018619724791784364,0.03969730904537954,-0.13715960629483415,-0.012436006330938477,-0.02702662842978095,-0.050489714325020196,0.020953639302870104,-0.021893738181428275,0.07286693773656508,0.02292837921088245,
BTC,,-0.014446436563508745,0.08420206778258409,,0.01774656165747322,,,,0.03392949587967869,-0.06103765942924521,,0.041367973531429465,,-0.04922774018677634,
APOC1,0.1030759094743466,-0.03979864351669125,-0.10212753844429695,0.015488370595039287,0.111732690227457,0.1289267324162699,-0.19191277728433156,0.030202641414102695,-0.030564919281940904,-0.25949108451848074,-0.06545929885740777,0.08039580914115338,-0.11020432180638998,-0.06816727294798591,-0.14871839857355051
PKM,-0.1713777650031442,-0.0064548006453596,0.08501962023084449,-0.013698052511495773,-0.1379214025174036,-0.019567136858728285,-0.006143628723360891,-0.019314310325371512,0.0771712108414659,0.1370280475307691,-0.10422869796184109,0.005047318032697243,0.008750264517982026,-0.04301140594575166,0.15764055634035645
