,UKF243,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
FGF11,0.02125042368694192,0.0579408454638609,-0.1338043081363004,0.057454408029644466,0.04196509163139254,0.10057505324939947,-0.007102464406019198,-0.026209352095139575,0.0550563747624052
CD59,-0.01070255523112534,0.09084115710649598,0.1563648328742278,0.006069663572774794,0.046451568512125986,-0.02501588385646745,-0.06982091473941314,0.056721108146408114,-0.02339282377593037
COL9A2,0.08242461424567304,-0.02981550906312683,0.10435466378149207,0.05328672521358965,0.038348326278232515,-0.0824011703653925,0.046090138738089655,-0.03468163741328755,0.07736354872630874
DLL3,0.04824689879430813,0.025120161793293287,0.07491574971882975,0.0837129211283487,0.0014979909444131007,-0.034355605661781134,0.010939463066621434,-0.012496797120269262,0.07603700198105733
FGF5,,,,,,,,,0.0018838246004170538
LIN7C,0.010755554120984582,-0.0260020425189663,0.04720851122721898,0.07084284806726193,0.020758910790378587,0.04386989466737824,0.046409719614874285,0.014437025887530396,0.06883556988514468
GDF7,-0.02231520728919517,,,,0.11842524784102547,,-0.012813579515298112,-0.021378389128408715,0.06455304848670121
PSPN,-0.009658240234860371,0.01705408677021677,0.07226374062174962,0.058203629817772676,0.008987918307436456,-0.005343429941767283,-0.016941919431473232,0.07018124458111645,0.08881674696708869
ANGPT1,-0.010924748809907783,-0.041356089350328994,0.038180860546440085,-0.046556141565221656,-0.036413890730262403,0.0054250089766834965,0.025432527112433705,0.081609929643773,0.06646961738246876
PNOC,-0.042497684460615484,,,,,,-0.013626016819567932,-0.025344953473784057,0.002169198696764168
L1CAM,-0.06220363784008296,-0.039912619544167395,0.059330796181262885,0.09376545771103469,0.01573597586680202,0.12860785418304338,0.060819277768063215,0.04924609309185658,0.09278537568993794
APOA1,0.060311036538152576,0.061456517043991105,0.07553031993572819,-0.010048785382125574,-0.012399142499941286,0.02386358107749052,-0.02163078514629513,0.01240161593089567,0.07240206129067679
PSEN1,0.0017371321242165827,-0.042990771690012246,0.03986104451828169,0.0014133414012406495,-0.01702538047835343,0.040688882460881266,-0.03200721066111785,0.05313857097086433,0.015516049993002599
CALM2,0.017832342359579926,-0.07594427363725617,0.06204090545309282,0.09055861613790431,-0.07806926375552965,0.0003437202103647233,-0.003055968974423424,0.016868020739194047,0.06573501868199327
CLEC2B,0.07179908818971502,-0.002060407631008387,0.009419031889399195,0.02131055714786532,0.081480938977066,0.042623330405923573,-0.020966432739542854,0.017249295104898737,0.0454840193021117
NTNG1,0.06737042494795556,-0.014391101590305256,-0.04866399820117005,0.02649362897347709,0.0820242993482617,-0.04914776655869174,0.01878058814025195,0.047660871452113854,0.12610704154570895
LRIG1,0.031801142749677845,0.019875138791462358,0.09255442951675162,-0.024885166389194885,0.08591438235867697,-0.07316658486452868,0.011869478613005989,0.019455235531060044,0.040742884833813414
CPAMD8,,0.054867997574917664,,-0.04263217273043652,0.021620437139006934,,-0.014395021754114216,,0.03617627787880188
GHRL,,-0.03699090396877598,-0.06192074242543738,0.03664652270012806,0.0010757722221841274,,,-0.006720136455201385,0.006133462280225431
NPY,-0.010290524658244014,-0.03206170303113829,-0.04544243076522377,,-0.030831159834801634,0.07064474255718374,-0.0631261902249545,-0.0036352856171251572,0.015106707678423353
MMP2,0.008343910953888178,0.16517969728190268,0.18118900775994623,0.11804164402647503,0.04505721741375951,-0.04617523971143252,0.006712977909111559,0.012298439539259725,-0.023238329223309356
PPY,,,,,,0.12271674249506195,-0.014769202226296003,0.018092817350150586,-0.011183133952505931
ALKAL2,-0.029167813552745808,-0.04388848471581161,-0.00028278191685100643,,-0.04271470378842636,-0.03488555467766132,0.004551928157463324,0.0775068841354345,-0.01832270358275784
CSF1,0.12045543369772593,-0.05996170440963145,-0.07109988361626861,-0.07923880279704312,0.022883769048536597,0.01141397708444175,-0.05963515669471525,0.00869184570909356,0.057593180952761024
SEMA4C,0.023030645798573213,-0.023532958409167852,-0.0012062713037356597,-0.05668345803989621,0.06417431676441206,0.06611702238366417,-0.002809514812408331,-0.02599109550388785,0.06702068523933573
BMP8A,,,,,,,,,0.05064369944211816
ICAM2,0.0201825710581365,0.04759421215821111,0.058256732458493526,0.0500552520175099,0.07693285506210305,-0.04514386612985598,-0.014213669621669187,-0.00495351908922028,0.040319815413658255
SYTL3,-0.03076855244447687,0.1564982068815907,0.06267517955847378,-0.01838756580333608,0.04022901127186355,-0.011141990188893168,-0.06278216286137173,-0.005852357200635954,0.048902344228139064
IL1A,0.012592500094993167,-0.01745523048434855,0.0779911128218275,-0.008507604947401834,-0.024145283603813683,-0.04021221534290558,-0.033760841831831284,-0.010254274947536864,0.04142731222157062
HLA-G,-0.035293230465964956,,-0.006587108113381055,0.3102373896415245,,0.1730085998578583,-0.010607428426474141,0.07871092970317653,
PGF,0.021029104839570607,-0.020911150571461014,0.07497354851575924,0.04246833902263499,0.054736044175321685,-0.08183091331159192,-0.007742499445037957,0.07631920856612313,0.09299764696281754
LGALS8,0.027933793716430042,0.05863418209105069,-0.02972448073024195,-0.04263260863011924,0.03112508196913294,-0.054760280346025966,0.009988534189176475,-0.028017217499491143,0.09880775577030199
DKK3,0.017891875844180945,-0.028809317980664703,0.14708411131246196,0.0015564912222049419,0.054380002650806385,-0.037941849712726204,-0.002079785654289421,0.06694261078620169,0.09537044321498224
COL16A1,-0.014462045103649826,-0.020791361103346374,0.1322332794899885,0.07573036766241555,0.04779221918643733,0.015687304754186608,0.004185896976094958,0.054057041367119946,0.013528028153004128
TPH1,-0.029719772577230658,,-0.042466483785237985,0.01767585668618062,,0.009417600013505466,-0.03902698345020342,-0.028889531196977986,0.0536696541227723
TNC,0.10416692467166197,0.08697409620532319,-0.08178356069532668,-0.030837558521487417,0.1184008249062774,0.055013788757386974,-0.04879888891421613,0.0735732121365297,0.06750454203618791
TNFSF9,-0.02731708306968104,,,-0.036325523248231406,0.049399039265825985,-0.03911980956555448,-0.032190440112431,0.014126817291550135,0.08000207711386305
C4A,,,0.018105928192265443,,,-0.017720620445223594,,0.012151532554996609,-0.04062322247238596
CNTN2,0.03377912167259581,-0.131881324978681,0.060129231754158796,-0.05915456499719672,-0.09039168672753053,-0.06542421999472355,0.0686115527106362,0.004352113897733015,0.038809343120030274
F7,,,,,,-0.022326958638609444,,-0.021378391195646707,
LUM,0.04053800108759191,0.007308801225505176,0.093581282270358,0.06947529746564923,0.14013705970403367,-0.006768331960552607,-0.011499838881953092,0.03533227553920554,-0.007544199013862391
BTC,,,,-0.018325333452991744,,-0.016152769641886465,-0.021835621939336986,-0.020688281782390336,0.016920996510414357
APOC1,-0.10973008391381779,0.08045250452594362,-0.03725101187037199,0.07535837494604364,0.08273149109256726,-0.10546945693755357,0.03573998006846103,0.03389408802795463,0.06072631379671518
PKM,-0.03923915299323869,-0.033800990902031355,-0.08146432866945338,0.028782138081788748,0.044758609415570645,0.10174390660766232,-0.02582458787136245,-0.0354627419823084,0.02331617517382096
TNF,0.02700295906018433,-0.0475598910003532,0.03934475701442865,-0.021531794390248445,-0.0381246894773735,-0.015677857181501935,-0.014947334397754823,,0.013036866824656311
GNAS,-0.04248960221119472,0.10761407363039394,-0.06914217323707124,-0.11366834184729814,-0.03284008418935508,0.02581386809009425,-0.022235493731620443,0.016650886638176734,-0.05206239176425058
BMP8B,0.026500268925737567,0.07094259103579276,-0.030009208110657895,0.04570720033165583,-0.0037482553927697332,0.05598280270100427,0.010285570233685908,-0.001772286673450287,0.06726505943464432
LIPH,-0.03053119824463816,,0.04785930985087358,,,-0.015916980875269226,-0.01666499191531323,-0.00021216678194464485,0.020995667770676914
CCL28,-0.02231518770116998,,-0.06377512111668517,,,,,,-0.02342401803692394
PTPN11,-0.03950287867294974,0.017660431664522337,0.014376157895248619,-0.09903925591265127,-0.012926587793271846,-0.03265893585502768,-0.0029692386962428146,-0.03318191842213127,-0.006843467080787849
ADAM12,0.10141540997607526,0.08217924631297252,0.08267580883663905,0.06651264723797111,0.0987726480604418,-0.027698136836033057,-0.03675544224123962,-0.015917946852306613,-0.021036922014418032
EPO,0.02055290778628146,,,-0.051056263485327026,-0.031115884893250473,-0.017286247729997924,-0.017307864536261174,0.05206539609074194,-0.02490949646081016
EDN3,-0.030797521535788748,,,,-0.023843869018031115,0.09726578843978223,0.01469588917368355,0.006833137583064449,0.005605986219816087
CCL22,,,,,,0.0022848395023322846,-0.01582777710800423,-0.01794696153201957,-0.0037731535898612896
CCL2,0.13366564785292998,-0.044460278315244066,-0.04965350954730571,0.0722870658530017,0.016404040570368178,-0.01464085455707985,-0.07662877571416166,-0.009562031019481122,0.061856239045915945
DSCAM,-0.04451957593922757,0.02696502056234273,-0.06426975569940394,0.08792432718714292,0.07982333333175809,0.02555008533789989,0.02775132452217954,-0.027427672091638895,0.008946120811323172
ANG,0.030028924265371366,-0.060726388558982575,-0.06519970955795061,-0.035499287897265835,0.0873693306865535,0.07325228680146706,0.03938965300630015,0.018745896323367067,0.06464173884167904
FBLN2,0.12913943069800593,-0.04690619689762264,-0.04768292244329178,,-0.04293436387125936,0.02056922741239129,-0.08077822683105544,0.03779969585944134,-0.004602339674023705
VTN,-0.028888351598382038,-0.023284830919192173,0.08914739001771921,0.024121463615491993,,-0.019759364111083116,-0.012170541426681744,0.0014451555077778456,-0.000706248111388384
VEGFA,-0.0036088480381250634,0.07777049149192646,-0.1493966864694245,-0.022867324247508657,0.011248515034017227,0.09075659798610006,0.013786359453971357,-0.023696137128840163,-0.05952449040226607
F10,,0.03566692962930924,,-0.03363206466182452,,,0.06159092241151625,0.028977351295728027,-0.005241835918214681
SERPINA1,0.012241581196135887,0.08052037923121953,-0.02199568263359709,0.013404920005250199,0.036583094202393036,0.011621983408324398,-0.08485835103540133,-0.007598271480813644,0.029753975362513434
VWF,-0.0030757776506541044,-0.06514839979954117,0.11299157398084082,0.03816363601338377,0.07832573102212989,-0.05253214896528542,-0.10031267944566848,0.012922043966153565,0.0546646489908873
GDNF,,,,-0.04905870913897749,-0.02657332603567049,-0.021392081972086203,-0.03794547098103855,0.0940375303349738,
VASP,0.06532890022060803,-0.0013693441871939504,-0.043405975955627146,0.016159049632469127,0.02835396488148823,-0.004018545407770995,-0.03078526787254708,-0.03567947702668155,0.0362944258924832
ADAM15,0.022651894666681296,0.03311096718632026,0.05039809528526105,-0.09046881517041833,-0.024536589872185856,0.06320972250417134,-0.013099402419153293,0.009734418553340382,0.013637935948761223
WNT2,-0.02594769346077327,,-0.07764373409674614,,,-0.02144187424457873,-0.017776043850782602,-0.02455887028977902,0.04410864400862962
CALCB,-0.02715823220647508,,,,,0.028782931350773838,-0.02105280890220481,0.01569469740552201,
OLFM2,0.033236586127880004,0.03782758633025243,0.062170148605979504,-0.04935615923768634,0.13776447651951734,-0.07192066999469032,-0.0237031359729943,-0.0012939072786595544,0.07595447504990657
MFAP2,0.06327816640641666,0.00873426344009653,0.11298560592137938,0.0009662368808739276,0.13115916831260077,0.026363267519761226,-0.047880346983089475,0.035539598947585405,0.02962460156992458
HLA-C,0.031921591731432865,0.08556677228201756,0.08109877117005959,-0.006424669646233848,-0.005136336490670028,0.08306087054264227,-0.027897964230083765,0.05066440758912984,0.12513858433553693
THBS1,0.1308276339070251,0.029789756104070204,0.04667203857639673,0.0195160239211374,0.09529235251695355,0.018588455367218183,-0.07440694986729111,0.054921065241901185,-0.06034919784844112
HSPA4,-0.04513955869855708,-0.00735283307757698,-0.0317465979834024,0.04839979242781547,0.024743802299784602,0.005145221349987598,0.010461864673308178,-0.04015205555737205,0.0338759122792162
LMAN1,0.037141148924087236,0.03186819347968376,-0.041829852492577604,-0.11907899978497238,0.04018581641039578,0.06433732957973916,-0.02249930680512016,-0.02930284201417486,-0.05649264540438328
LYPD3,,0.04590028531267383,0.015083445702769694,-0.06668279983498276,-0.033850795411684446,0.015990702239233056,-0.007611440041043755,0.012479351160522163,0.04465133018120969
APOE,-0.07993519665620835,0.016279351359494196,-0.04604818537867917,-0.11265776456510303,0.0451854113194401,-0.09621039702961891,-0.003354276216797406,0.0629421823509323,0.0249593844791885
SOSTDC1,-0.015182063408562752,,,,,0.0009559117735434165,-0.032750867582150726,0.04058119928232171,-0.04154018526554801
ANXA1,0.10904502586474171,0.07147797878013785,0.08455801817768839,0.08526868861745797,0.0756372492673495,0.03291004004004646,0.05237100131829699,0.02272122730124738,-0.006930568035618768
WNT2B,0.0019065067006980014,0.003540893342915519,0.0363032914078945,-0.024677505334323502,0.01941546286067701,0.023040880978413752,-0.04009006683454244,-0.02392332300796995,0.01301983755857226
AMH,0.035455277101841605,,,0.020710266025234948,0.006283651379713916,-0.008835751277179484,0.0017665136260538537,-0.01659539045796158,0.07215101054471923
GDF10,-0.02532288259323257,0.0283677934687548,-0.009799291053928787,-0.03249943083336896,,0.10234704635044906,-0.010580147150424402,0.01671319503588583,0.012531744151536251
EFNB3,0.005583510623612076,0.06789220149400332,0.0495406473809791,-0.032758928219577446,0.04673111047646314,0.04963821248027716,-0.032317721672683285,0.04504188950786131,0.05180851991089879
LTB,-0.030797514788536977,-0.03308743202726549,0.061157916680389876,0.15701830929133728,-0.014403394196220222,-0.029453934103175945,-0.045479641681359144,0.0001768606815338794,-0.02509853837695565
ANGPT2,0.004418420809158705,0.07155820963773821,0.08808109347462821,0.00013249102739935057,0.12746026910583957,-0.07966536661669006,-0.07497404809856807,-0.0265978391006067,0.06762531928873179
NRTN,,,,,0.07582996821915446,,,-0.01821227842665382,
ADAM17,-0.10251348316722758,0.06263868866743566,0.08694695418501788,-0.14211302318260005,0.038775389762729005,-0.03759056036647598,0.05277655004332737,-0.023989469647809628,0.06822805868154554
LRPAP1,0.07314019328652228,-0.010459307896231854,0.13301162954341128,-0.05155655078744842,0.035747609717528966,-0.004358838211267177,-0.0028920710336037894,-0.00734724984162869,0.02621483835303576
NID1,0.015331210553593287,-0.005185016629769882,0.12587150084492454,0.018775368917957818,0.10875477381303134,-0.07300968661584013,-0.0502725099825226,0.02261387638828502,-0.008040493432727122
MST1,0.046512756198936946,-0.007233462768134888,0.04668057759381969,-0.007501510957520223,0.03642197832191246,0.03862727703547892,-0.022867554198723924,0.024633096162685914,0.07911604715208709
IL13,,,0.12947199872158127,,,,,,
DCN,-0.022636771446571356,-0.06910755921805238,0.11415715779593136,0.0632977033125127,0.0697352137011099,-0.06242141972397615,-0.07692618355745731,0.05425331117081832,-0.04782664301704768
IGFL2,,,,,,,-0.017149212118976524,,0.007741049714018525
COL7A1,-0.09244862559268198,-0.04421662344234643,0.15023073064953485,-0.07273232133573257,0.065100908288451,0.011585907418037262,-0.05668977854042796,-0.006771606833079399,0.025889759332619007
CALR,0.06427957893096127,-0.0003376533539899205,0.09436840801489006,-0.021309836117783507,0.004633304628611795,0.07133861302419986,-0.008712045671804515,0.046333377860020876,0.007218396153650429
PIGA,0.016856762530430617,0.014673662928408401,0.10388335174753734,0.021275283660874257,0.004007820882916001,-0.052151985921360354,-0.017182038432134204,0.030793410623580295,0.03444886067804588
CD200,-0.08662945149456873,-0.0022004813639072097,0.14371954495672626,0.04553095832928289,0.10060166325621435,-0.06093490921383722,0.028231212045806264,0.06704131230648519,0.04754064771015916
GRP,,0.05762337924307442,,,,,-0.0161674749982297,-0.019975892630483646,0.14038448069374235
CDH1,,-0.03560000396408678,0.055492890018375124,0.039514829705924445,0.058661960052927994,-0.03152466419069749,-0.03504257377746146,0.04021957694789922,0.012549310666005712
LPL,0.027855918111350998,0.054876156251036305,-0.10238354312875346,-0.013511047707495645,0.03972536472043248,-0.002568373514373122,0.03060941766983281,0.061864652200558215,0.04107813189724955
SEMA5A,-0.022635800793421305,0.015660711688440354,0.10428953047835658,0.07358335464969791,0.038874660596161674,-0.03280886920796102,0.05919373825271917,-0.010002230534793903,-0.0031107057630531377
SEMA7A,-0.01601045976826425,0.00197867266204163,-0.00880611427521516,0.02361584090916803,0.00856331088053511,0.03673366023691669,0.09339945007248995,0.030524219768762077,0.04838135118751891
SEMA4G,0.05405136264988863,0.14514978054681607,0.06052828365235049,0.03749647257113712,-0.012738148848838173,-0.011597121643466221,-0.028196817900198973,0.00569062520887802,-0.00900814417535168
SEMA3B,0.04457985174979179,0.055231705489854024,-0.034453291190668665,-0.046147865797679835,-0.0071350036011028715,0.04252925424024108,-0.026988748979083457,0.04903470248506105,0.07814154868255851
RPH3A,-0.028561812124227468,0.06814406721764253,0.09099822154073824,,0.0035046260183892813,0.08230864791861797,-0.042079490193940645,-0.05135092746067497,0.04908891129245572
JAG2,0.10625817136426327,0.032981355809521,0.03189057878734078,-0.01281937026290218,0.050517986177850804,-0.018903467413670723,0.00464381894274535,-0.02136633682903181,0.02572008859177096
CGN,-0.015858567103349833,-0.04093411407196922,0.001772625393868599,0.020119998502661742,0.1190002379883182,0.05176287705219065,0.07503131024020633,-0.030113454880690983,0.011672964990844024
GDF15,0.03495865664305583,0.028567729425520005,0.008969806543780016,0.0902239331805573,0.008023103913887114,0.07873907969916315,0.004500637619817369,-0.009989137350865575,0.019779908749198542
SEMA4F,0.0926033090429851,-0.019476392037184664,-0.014732996806202677,-0.011165558097588513,0.19154861108780083,0.009604116504774048,0.047261668494230864,-0.00405706870166451,0.0047019440569457715
NXPH1,-0.003884437162518809,0.06219462235309218,0.07803019391110143,0.05483013347032316,-0.018705504601151786,-0.01740603004265552,0.01273999358716332,-0.008425311627986994,0.00043390881851817977
ARF1,-0.053317916934631185,0.03903878516038575,0.05023101615732964,0.00019399593423827743,0.030934579707230268,-0.06206294640872256,-0.03350230873704248,-0.01721039091329867,0.02046347361593102
DSC3,,,,,,,,,0.007636946840305584
EBI3,0.09077925598320409,0.03444793725441906,0.04449123245781052,0.00813732161426799,0.09758760496939757,-0.01217060489858726,-0.026724961028777985,0.001386917117011038,0.041331808511590275
TIMP1,0.07287444448524129,0.03499856795716039,0.008444163904376486,0.11780568025139054,0.06829639700349441,0.043028514398002767,-0.048025346645653784,0.021603426796333983,-0.048607267485150166
SEMA3C,-0.045750634951854295,0.01280344113812339,0.11496789796791956,-0.048315826073683635,0.054590637560305716,0.04588489176275905,0.017196860342203735,0.03221453985400652,-0.03447418621397298
GNRH2,,,,,,,,,-0.011320830905071867
GAS6,-0.024529121142857126,-0.05891081380498583,-0.017827531117920375,-0.02419678204206455,0.05418912800832488,-0.07319455398972205,-0.06177578829901345,0.044815412151578304,0.04645402244699277
MEPE,-0.02625506444313066,-0.0009152383224181006,,,,-0.029915810368706643,-0.02463696487708479,0.05826559564915338,0.029999108963870588
SERPINE1,0.09030823245037665,0.06899528740418558,-0.04834972748339343,0.07571788571797565,0.10097329203255442,-0.01790615211868714,0.006940014354779867,-0.021007993231250507,-0.06777353184113674
RSPO2,-0.04118833772972446,,,,,-0.02417216157815688,-0.023211240833210404,0.005644083817861095,0.04782230541007155
SHBG,-0.0031475050395616527,-0.025635767022149307,0.017028328949413387,-0.06668291851673766,0.0048949217513870906,0.008962329330560358,-0.028865493415932114,0.04814364052371993,-0.04348050157538553
LGALS3BP,0.0693146901451929,0.07510673446273451,0.15611220643400175,-0.03470894023386048,-0.034965995445981064,0.04903573066420903,-0.04841500768166174,0.012317746249150103,0.1210747601902038
LAMB1,0.07520176541707918,0.022429004136177925,0.07672231750272292,-0.015362203474847253,0.11532063331820215,-0.004230996214248396,0.009324915453361443,0.07732332904619164,0.009805670891484541
SPTBN2,-0.010721654426875435,0.08168194134257666,0.16351301137535454,-0.07881174658676574,-0.03590087479052728,0.019639601497227405,0.01247997655435628,0.01854241836014818,0.03586628703915939
COL1A2,0.019488315030532565,-0.022067966180478252,0.13479674521559365,0.09941996108549028,0.03534758573396999,-0.07576774114738502,-0.03193037368642739,0.02055557758092092,-0.05598353011493143
DEFB1,,,,,,,,,-0.022228647874905173
CEACAM16,,,0.018153342976550826,,,,,,
WNT11,,,,,,-0.015806291603665784,-0.03606818763769329,0.011522097640673955,0.02898367383646204
LGALS1,0.0015045417871929717,0.0023304080477182486,-0.10625359824872416,0.0922077944068264,0.0863772351205604,0.0877902912524361,-0.03055928170869223,-0.023588930244479188,-0.02450547355946786
BCAN,0.0033383381663939903,-0.007786856578716952,0.18139178246434093,-0.04377425664745522,0.045396278097893504,-0.09862015116121933,0.017544250762074803,-0.060705681381374,0.053655758244621356
ANOS1,0.04346207023241038,0.028694502082158478,-0.018682304467478397,-0.04147633655924529,0.025561840292893843,-0.06939759393170597,-0.0038113503109791927,-0.03404234322214309,0.0838476145817666
EDA,-0.039137626624951356,0.04733781926010991,-0.03354690332306022,-0.04760441695137491,0.07054209554605648,-0.035229033272844996,-0.02665576670461855,0.08465618700449433,0.01853371241481951
FGF22,-0.009185509734278627,,,,0.0552557291897332,0.0070287692987965646,0.009138782751311265,0.06956457187066416,0.06189663012920919
SHANK1,,,,,-0.03437590385445067,-0.01693802339118871,-0.0207861707583065,-0.01869509746843566,0.03396452789399901
NPVF,,,,,,0.13539300458142134,-0.014765378644869456,,
RAET1G,,,,,,,,,0.0230995469469531
TGFB1,-0.014611784558303392,0.0031736751771469264,0.05025408019022519,-0.006584757118332754,0.05478192327394835,-0.009404516418200615,-0.03724632538052025,0.05518117674148288,-0.01294091963474881
MSTN,-0.037593530826035344,0.034483318010214814,0.07441035362293032,-0.10727739686076702,0.03957009765390053,-0.022152482377410593,0.054028164618542575,0.00558984630366229,-0.00015667382624976085
WNT4,0.05152421284856719,0.01780394654643863,,,-0.027217195822158927,0.0031976350324451537,0.04274271983015712,0.07762654806942508,-0.024312162138893513
TNFSF4,0.05565963663848569,0.051634674491024844,-0.02002163437220796,0.011786258236842038,0.04415293346229872,0.022593918840417525,-0.010987444199472446,0.08239938741135308,0.03776378831882891
NTN1,0.11495132393943586,-0.021289016995963972,0.18025939431825053,0.11979990458204592,0.0846477056559119,-0.013877864638078947,-0.07656350261582999,-0.03721497789513036,0.08133251987435432
CXCL12,0.04079890891348286,-0.02597927886717285,0.06340579843616528,0.07411744992725902,0.06655613248753377,0.01792820520269084,-0.04032905148100207,-0.01125399632372138,-0.010756835635388151
GNRH1,-0.033605893168454894,0.04242574151027134,0.029856684870364754,0.016356142283959253,0.04606679057939249,-0.018095915958502077,0.02073311455992298,-0.016003111708149522,0.08374588334375424
FGF8,,,,,,-0.029507547602246338,-0.0003765901023311491,-0.004891051888707799,
RIMS1,-0.045278105678561345,0.02919034832452751,,-0.027491577994076147,0.011653877983573908,0.0508789178658157,0.050559128971968265,0.08289471619055558,-0.021678879784540916
FGF14,0.030403093446848158,0.04098683025971329,-0.010961876729998862,-0.07038361682008622,-0.020948298835052295,0.043120228937292095,-0.0014053203130191952,0.03233461146033859,0.08402577897253277
IGF1,0.04085398217829483,0.09921131745773058,0.06628673780521907,-0.029862119588780142,0.04841184768141927,-0.03140828806645574,-0.03520913681477734,0.08368765485049913,0.0662258648717337
TNFSF10,-0.02089302751867195,0.022086434593091234,0.12450466596282042,0.047382922525685864,0.035414602152432514,-0.06779032655151536,0.03805239310816379,0.044780286250327865,0.022575796591270788
GDF5,0.014931103389355766,,,,-0.0004302614154105671,0.04150880866069123,0.1511116629136321,-0.00590101662065135,0.0915650871265393
CHAD,,,,,,-0.039449735455932354,0.04014551748816485,0.023938129886110455,
RGMA,0.051915378183931445,0.036680972926159704,0.08968839133930147,-0.10117614347117626,0.05298195981573845,-0.036709470068443426,-0.023165355008703405,0.04171937258980493,0.04456724395861589
WNT16,-0.027701870103187053,,,,,,,0.0639426208225977,-0.05122901989416234
CX3CL1,0.03138363067202741,0.07753222464200754,0.05128130036487753,-0.0017760220152216,0.10347405411563405,0.01800011601083987,0.006266982942134461,-0.011707226660496676,0.06649529991160257
FGF1,0.02521740454695916,-0.06631813002650974,-0.015991561017116275,0.08614556759498493,-0.1037986652513651,-0.05026880700626544,0.01997126431695399,-0.02342909454673568,0.05361275911934495
ALOX5AP,-0.05305407461228014,0.026302765537738186,-0.022547523854848154,0.006107972354246551,0.12055669254550361,0.059528739786522476,-0.010074777904162634,0.03141893977177294,-0.006991501812441524
IL1RN,-0.058990942106973684,,-0.022001713679499327,0.06174421473491225,0.021452184728269628,0.015618050112116996,-0.036843755557718655,-0.002496438153602774,-0.044357855942192555
PCSK9,,,,,,-0.017065204958761855,-0.015655380822527657,-0.017677858902785185,
NPW,0.017056551269552973,-0.031751974488650185,-0.016852893094287873,-0.059890320356836384,0.012929591548480947,0.047418356000943906,0.07222835115247174,0.028578708581751253,0.032459228630080474
CXCL9,-0.03803986830010151,-0.03939413101973872,,-0.02852926973279445,0.007068560282932174,,,,0.044556648499970895
ANGPTL4,0.049983589765571254,-0.015091979253654278,-0.08429787643978846,-0.034511255135099644,0.0317149010890415,0.0773291143100349,-0.016314375230489335,0.017827217511348196,0.01726731567996884
UCN2,,,-0.03461766710225755,,,-0.029507552570471635,-0.027194787497608022,-0.001059825131357069,
OBP2A,,-0.029835985812738313,0.026055136297206294,,,,,,0.07546163282781795
COL4A3,-0.025491141604880734,,,,,,-0.01238842226982772,0.026488071591694105,-0.04526037650360459
NRG3,-0.01095855039054835,-0.0028629959081225443,,-0.002830043688717286,-0.04160337246051204,-0.06530741043073704,-0.03416727058647713,0.054479292628757794,0.10551130282106765
IL23A,0.03729105173910556,-0.027455182821323032,0.017107667729500155,-0.05375655649552011,,-0.01706519900570319,-0.02010601647888903,,0.16197354040177617
COLQ,-0.035528795435990884,0.033926166675552094,0.015483773367468224,0.0757129278848196,0.02313412465996755,-0.01562931884399561,-0.03853570802411301,0.003605122910626667,0.05005997614054219
SCGB1A1,,,,,,,-0.019688000798131457,-0.02045339238191167,
TNFSF12,0.03886794968191375,0.0980490090593782,-0.005040592338173112,0.033636051159301475,0.033091995598531224,-0.03306435755059271,-0.010530403418111726,0.08061951206294748,0.024020880488696234
DKK2,0.12447571083489267,,,,0.18350735058746012,0.022257309380693265,,-0.02354275346567644,-0.02715234626835407
FYN,0.04150295783003404,0.0018695780017165412,0.15405932076044662,0.04571332461403689,0.05231320033577122,-0.042498170991469894,0.034623421547737475,-0.018626498642265888,0.07369886997421118
ACE,0.09681932944049675,0.058677492240437494,0.006572502130448534,0.009070911392039818,0.16188708394061627,-0.0416366641019092,-0.022382714701509307,0.011616498372607009,0.044520640500154515
IL18,0.026396636422009512,0.043406154722307584,-0.06433300145662306,0.06673138944785562,0.02754089882336479,-0.06554788040141667,-0.002041915284334007,0.031023964532692933,0.1041044170562522
PPBP,,,,,,-0.020894695047751436,0.0266262192875722,,
CCL27,-0.046911578345646486,-0.02745518210053318,0.0187863103383432,-0.01909336822982355,-0.006101041775981662,0.05562849944365828,-0.019290664618050034,0.03340380332940726,0.017377725231691496
SERPING1,0.008975907730483781,0.017654147412246853,0.10441605562130005,0.04957753674130703,0.05232347034138046,-0.046437948455625065,0.04227711666052507,0.04555321166728997,0.04310741079907793
AZGP1,-0.03722716427231517,0.02112667430231862,0.08063452044019619,,0.10720129970134559,0.056333895612500615,-0.031033062684620347,0.07843075791018375,0.08057937821750445
INHA,-0.011022711156069469,,0.013135370636548033,-0.019556985368873337,-0.03385081735102262,0.012384309262549258,-0.025411335418026107,0.05239572803095587,0.020824440338768534
SEMA3G,-0.0029441799926683103,-0.01524268113954996,0.08798845782039748,-0.026615498142388554,0.04565510065633347,,,-0.004228534312191253,-0.018210289378136728
OXT,,,,,,,,-0.01712758586228999,
COL6A1,0.08931314659550811,-0.019726374502857302,0.0280427830669988,0.012238211669272376,0.03779459163643354,0.020797814055746724,0.014348122416368693,0.04258308454357564,-0.020424582705189424
FGF17,-0.026559201485992747,,,,,0.008729768954637621,-0.017670764580451078,-0.015097148195831519,0.038393376832628646
TNFSF8,-0.020080866694674366,-0.033573933466552595,0.09252339164057855,,,-0.02267231693325907,-0.017149210273907776,-0.01821227842665382,0.10311403885052434
