,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL14,0.0016340623306702843,0.0981015669583881,0.05494461519006795,0.018027543092331597,-0.03641570869137125,-0.01863856138729303,-0.015906507191369684,-0.07911643674249949,-0.013097652202058118,0.02813985579033179,0.054078517582176557,0.0776206277553954
LIF,-0.033751767357515415,0.02091495805830821,-0.002894962231530614,-0.01819592051705923,0.027693865198529205,0.014870229145548626,0.029649193098304803,-0.045189926077014726,-0.013176212013947908,-0.03301829422470321,-0.015134634414048992,0.06750236394748654
IL17B,-0.029718190178835136,0.06983675969477401,,,0.05312450381543881,,-0.03333133478875133,0.03729479393820672,0.04379044006470579,-0.026056975745868297,0.04475208772986619,-0.018983007195746738
MMP1,,0.0290085485931706,-0.016093273305588636,,,,,0.027679706877588202,0.009336710545066677,0.07990824059148985,0.017910737136154372,0.09846445692895087
MATN1,-0.016473466577951627,-0.006689571860458535,,-0.017566173841392512,-0.02027325126709189,-0.011265181979487428,-0.03642142194680328,0.02388922124841011,-0.026840612910629478,-0.012752111695701894,-0.017433880156272955,0.011933059011794344
ADAM28,0.005947645527969521,-0.03610757148306371,0.011496105254974104,0.08698001021410828,-0.02254047085661388,0.03776399509896928,0.1365627841388706,0.005423283248507391,-0.002194327103850966,0.0022306692638047036,0.006822812378159916,-0.03588909616631694
TCN2,-0.027578650399867923,-0.05351177533420033,-0.03128373679732441,-0.054133726368163444,0.03583169214841716,-0.02765921896708378,0.09427093598089388,-0.01704826035562099,0.03755861629366381,0.027643320328763134,0.00794974174401472,-0.04754228094021089
THPO,,,,-0.024979865135497454,-0.020419665791574206,0.02726059267270742,0.019427117747042387,,,0.07477016665322983,0.06320699521853054,-0.025924731375631324
CUBN,-0.0024428506011457463,0.04396094369538281,0.0324044094032934,0.09738771565065424,0.007621619160039006,-0.010140773874609503,-0.003415465989446902,0.03417625605175079,0.055771482337522875,0.057727563893937274,0.08828651305732502,-0.011159699221057176
TIMP3,-0.018557846737584774,-0.019541760524203176,-0.06297680016841804,-0.038723485201713724,0.026768874965463332,0.03588968069477378,0.0758983901760683,0.04154729080579489,0.0005473033711911232,0.05698503162840089,-0.041105709534771336,-0.08826470701657779
PIGF,0.0007181080368901002,0.005615103515777468,0.030804992032422738,-0.06797158040051354,0.01864683293760232,-0.03280876814735114,-0.0315825694379685,0.10611481792827815,0.05552766031746482,0.042811884967414934,0.11700787898943267,0.00229856409129549
CRH,,,-0.01635369907537366,-0.014803160304865037,-0.029734812435777046,-0.017734026028506437,,0.012922683144430925,0.04465423826792252,0.01030202929009723,-0.002146781137467802,0.11128392029952525
BDNF,0.015204471403466325,-0.04420924406130949,-0.013595713588843959,0.021048470002664438,-0.012872859673682102,-0.037853856836287794,,-0.07135501322735839,0.01682557757823694,0.012473931756374535,0.06504132640146774,0.02535843209119225
CCL5,-0.05151850398887025,,-0.02124904691759907,-0.02162377388216646,0.019930306947656535,0.011813275878709575,0.05631946827112973,-0.008714615932824629,0.03225893332405136,-0.007289247240843874,0.07868351328471124,-0.037257935027691584
GAD1,0.08053660969828483,0.05330109373270002,0.05652574987609163,0.03583737514820171,0.03517926527276424,0.02649486238111989,0.014732480062124752,0.044716889378607044,0.013186219912380255,0.020400161259482085,0.09525263226228319,0.029278642994441
COL14A1,-0.006413235830045524,0.025282435260590826,-0.030763402323816608,-0.022916399899323425,0.022108385176843447,0.03530723800532309,-0.037905312227065384,-0.021945979355117908,-0.023212074657590488,0.062165028562551336,0.04439908334158324,-2.8598288035051786e-06
HLA-A,-0.02757948439348441,-0.046354244970137466,-0.03368161604335717,0.02336124423021775,0.013552568979009407,0.030333701162541766,0.08662676463173315,-0.11536493049177729,-0.05165962948613298,-0.05099840399108372,-0.05540334792806682,-0.07459015230800134
FGF18,,0.07113353168276738,0.04421050833138802,-0.02053841142023938,,0.07847764817179737,,-0.025788520510420247,-0.023688448265702645,0.01234489314911973,0.057853928728485916,0.08391029444237615
ADM,-0.07648317183286917,-0.008597540326336483,-0.009022363127486643,0.006430842976778969,0.017107009640632484,-0.05844721211401009,0.06619677156327135,-0.07882788616187479,-0.03499963944771408,0.012333355501401183,0.004086678082669279,0.011567567200150326
CCL15,,,,,,,,,,,-0.027812020525577626,
GNAI2,0.0709559473728543,0.005770177308541789,-0.06393781740291007,0.0007693181301779179,0.012710800664130257,0.02422824529851514,0.035211552183964906,-0.05023264221907115,0.008696425241438672,-0.012190620907053758,0.04222133397263634,0.016820697982927593
HDC,,,,,0.037417480995109574,,-0.04156673065100653,,,,0.07275527029738975,-0.017299397241533076
COL11A1,,-0.06061100900688129,0.06465239151381337,-7.785825658808118e-05,0.0002909289855863277,-0.023054442067485182,,-0.032013722702303155,0.06018030112263852,0.008490617975963975,0.03212996750189449,0.06001846038826113
NUCB2,0.020942712361056166,0.07210399469123493,-0.015604363342436606,0.015112945559479065,0.05913030542571777,0.021240451648348136,-0.01228015538705474,-0.02980529099131532,0.005911370716329814,-0.037804640822700894,-0.0009729061007390386,-0.027855482466724958
FGF16,,,,,,,,,,,,-0.01704630707394561
CXCL1,0.056786287437415484,-0.022155526094067075,0.06303027933662607,,-0.022755863569471606,-0.025490147250664612,-0.03380688842624174,-0.06885788107303209,0.05224315055569427,0.027982882898322497,-0.0012752120752055895,-0.026463389835217458
VCAN,0.01222250540451292,-0.01329605065371177,0.028322363580898405,-0.004419285561616222,0.015595961135372384,-0.007972151044139831,-0.06864423998181735,0.12622359517148607,0.055537634663142356,-0.049298679068494576,-0.07578516382901393,0.06819791337705591
MMP7,-0.08370208569162253,,,-0.018195915409554522,-0.014114221322462397,-0.011125454928088967,,-0.07144485149412581,-0.02697335478043086,-0.0062427893112937125,-0.019254678957511765,0.06721536106703603
PTPN6,0.06900568049252324,-0.01908841763569426,-0.042040190480254695,-0.03455486194902981,0.01594012340265403,-0.0013622322516224459,0.04962094797655461,-0.003991638202380395,-0.01624381918237876,0.034334515367767486,0.1117809510183143,-0.077455839002028
PTGS2,-0.028839766229752022,-0.0009864622028027327,0.013415283858376335,-0.03531253318402467,-0.012483788679735376,-0.026568908696690527,-0.03112491124272576,-0.08521062430630959,0.014421920490678888,-0.04684578750173552,0.01260823708120605,0.052665721632805924
XCL1,,,0.06674649055809238,,,0.011928466333288533,,,,,,-0.014246885180759209
CD58,-0.036780373381887874,0.034079488555221644,0.004339156872475816,-0.05207532814509461,0.024306223381310003,-0.008817288111376723,-0.08322987072747944,-0.03189280657791819,-0.0225538252044684,0.056440558514716674,0.045546282032813946,-0.007255079959088956
TNFSF14,-0.05096243304460437,0.02511863275028465,-0.01817365811811286,,-0.02940905437091274,-0.029466270175280675,,-0.020629460005739453,-0.0258253249471521,0.02883217174813894,-0.005306774448502604,0.018096693907863542
CNTN4,-0.01065186682311454,-0.025848520712892342,0.01722666293111938,0.015413625418823615,-0.03269121243679871,0.007586188220541509,,-0.030960876010154417,0.06672986639423331,-0.07379565125068756,-0.02975788305320274,0.04928735883365382
INSL3,,,,,,-0.012828819659370643,,0.014798001805547705,-0.014990410384287604,-0.027245359034537182,-0.015326738409496974,
BTLA,,,-0.017840104469764372,,,,,,,,-0.000788978462712911,
MFNG,-0.02675507625067568,-0.018720072501976236,-0.0647704479610514,-0.03232231297817862,0.05993369151233822,-0.014006545736414105,0.06659314704286869,-0.04154927168087644,0.004604999257454343,0.0019688658226300437,0.0271874017783544,0.06733555489499285
ICAM1,-0.08215152600452767,-0.056888040573695606,-0.021270357540013163,0.0068957736218615,0.020292781478387582,0.01955563418082878,0.08126621267028315,-0.034127244839349924,0.05206646813649768,0.04295647794058207,0.07368109734425159,0.041590655557421786
PROS1,-0.06431438932278456,-0.03334736792075868,-0.03676306123563575,-0.05151046580845599,0.04257423713887189,-0.050586248353396965,0.0543377820539768,-0.0716763206970542,-0.042322233020373204,0.03201007065866582,0.018421588476193365,0.04155421423486282
CLCF1,-0.05836041307787604,0.008841399104264326,-0.022274931364128777,-0.016914920424833488,-0.02586636278107234,-0.03750748546838251,-0.061784466394898624,-0.040535685266518004,-0.08427926384801528,-0.0069278569104291084,0.003654303494106811,0.06254712764050736
PSAP,0.06648550450013613,-0.058288308317580154,0.028760750243055605,0.013388076306449507,0.004093163898119034,-0.006256404907167627,0.05626802669905019,-0.10190618372572076,-0.07241748379018419,0.0071925575424523274,0.0766123220150927,-0.07503934683776893
EFEMP1,-0.05383632304244368,-0.08297579540944082,-0.05222760080850667,-0.023884945893630855,0.02883614213091706,0.0050177019051406545,0.05690238088283634,-0.05667828246590699,-0.07263874605736181,0.011348283707959119,0.012767068757091622,0.08170570685890886
C1QTNF1,-0.01910481713182487,0.07334400158434483,-0.025424768973897612,-0.03752754476985869,0.059431719339701206,-0.010075353667454039,0.04337436696185666,-0.09343229894316173,-0.05275597107205023,-0.03308684401389125,-0.004652530191416447,0.01382066280580922
ALB,-0.021820669893363325,,-0.014687851005089245,-0.01740547300163779,-0.02367483048327401,-0.014005706270161877,-0.04663379819969599,-0.034008601818497,-0.022679225008125723,0.07260379229840497,0.007747082282023809,-0.02449284081638271
CCL13,,,,,,,,-0.015313887539046485,,-0.030561331636481132,,
EFNA3,0.04675309944755651,0.018899442969195893,0.0062697079993692464,0.027190816484323765,-0.012936308929565356,-0.03352494565068552,0.14678163050083715,-0.000789214571045382,0.02873851344651189,0.07487056734890774,0.14312096104765618,-0.03899360390105177
DRAXIN,0.02025305122720469,0.0008411539863467987,0.016807420892375042,-0.04848501826841766,0.06457030564399217,-0.02935975728867666,0.029150033547419026,-0.030670737753621398,-0.09077074475677979,-0.053684951844612264,0.08743773446311688,-0.029524115800720077
RAET1L,,,,,,,,,-0.01517512979677427,-0.033100570867706555,,
NPTX2,0.10027411680671086,0.034267186788032276,0.05123974581075946,0.05100161438852263,-0.03578689028275426,-0.00749677990387065,,0.009863337832338696,-0.013944469261270522,0.011094369377642606,0.041345658498974015,-0.0183222007115123
FGF11,0.03743918263951358,-0.010382717800193593,-0.01280701663599985,-0.03801428420804445,0.05139707582729338,0.07272483885446532,0.0400141407884064,-0.030300295674595763,-0.008099925946607455,0.0024322615194462514,0.0915618258796021,0.03769302504151978
CD59,0.060955325934685334,-0.02986540181798816,0.014694332982873603,0.022202737728044628,0.0067323263751934695,0.014870851521676533,0.08895931311489899,-0.09727543115418404,0.01111310326983032,0.02973637295832691,-0.027024757872980205,-0.02902455632811794
COL9A2,-0.06931819683796955,-0.0034265855682164567,0.06522152145962612,-0.037158402775958436,0.0203777304553751,0.003113464603022185,-0.042834753844809254,0.10500144882518692,0.055734320966278436,0.0026161063515065626,0.1017729940054402,-0.014218256914991748
DLL3,0.03185254468752375,0.03496967875358493,-0.0011831086688208461,0.023939356567283677,0.01904132039653677,0.06443552578914333,0.027192462257701357,0.1201349538239432,0.0694038487594462,-0.004149121186175305,0.07719751771136098,-0.022112990086529047
FGF5,,,,,-0.01885213423746375,,,,,,0.04650015998254361,-0.029241161562732113
LIN7C,-0.02721106492183215,0.03597968711633694,-0.023151004570090915,-0.0005052879200123427,0.007772247892612493,0.010049503973728844,-0.0996858515058541,0.05563057911538818,0.021541447100943818,0.025193026823060988,0.03165911309421948,0.041988018390589105
GDF7,-0.034044852848994674,,,0.0053912100797797805,-0.010135550379837212,0.001026514387090938,,,-0.013008860320326191,-0.0221488865975813,0.06208683593151652,-0.026444434827658153
PSPN,0.1233486449103161,-0.04021179476081855,-0.007672288849113144,-0.041811358240005064,0.0019471093684662146,0.021288917868536067,0.017839404013485025,-0.010996231238112846,-0.041823420932999296,0.040454614644442576,0.08834615313329879,0.0020743851665260783
ANGPT1,0.039610410913129376,-0.02641780560252894,-0.0106967634153901,0.02171928112022445,0.06251203828523687,0.022247240396393263,-0.06046059556207132,-0.046895744928614376,0.013045133980787769,0.044572971992445524,0.06796186247500373,0.03428003222010164
PNOC,0.05274138184791432,-0.005941822870126807,0.02482003841542292,0.06712396359733094,-0.0060587221032265,0.019381350550032487,,,-0.013833679286615061,-0.026258409693078782,0.005812105108801463,-0.01548198617959591
L1CAM,0.10656076867793875,0.004303401459627501,0.04059555992002657,0.06775317645585964,-0.005462347880913095,0.01578690098405549,0.016621822038210884,-0.06900177707110004,-0.019371362715427557,0.022152710730471033,-0.03886112451897353,-0.07278083799330107
APOA1,0.0016151236517139421,0.03140960982452593,-0.0009286865943908936,0.03323347111771897,0.01638701810033819,-0.01670535487050554,0.1072130027254905,-0.01175527784955316,0.011090464500726429,-0.009374081796169923,0.031360608186880336,0.02201987272680185
PSEN1,-0.0006815052402851957,-0.04114270026797754,0.024254858884296453,0.0006850602108557219,-0.03345166959879157,0.02619213231960534,0.04325172418780009,0.03269380850399738,-0.010261203249874094,-0.034522312433433275,0.038888225611516024,-0.0041809722455566625
CALM2,0.10793051635959527,-0.035189429849095136,0.0365662638882806,0.055398618496780135,-0.03024955847864009,-0.016773686432714853,-0.019237246233497207,0.014428798754655225,0.012700446159024149,0.07013434960969821,0.03585513219817352,0.004400785357900692
CLEC2B,-0.029462304531263358,0.02625616235177661,-0.009352650846529316,0.06542584157852714,0.05647494795784691,0.024449843046852254,-0.02301119380375696,-0.027582574447636357,-0.005617553843719375,-0.04113992955445421,0.008450020692785007,-0.010694875267194263
NTNG1,0.06235142418285148,,0.016568316229195856,0.041818008387791754,0.017178538834421254,0.0018478815463706959,-0.03224355654679404,0.03311130341657169,0.020954346918922086,-0.06548255757469548,0.0836946084102732,0.022350206659993942
LRIG1,0.027869527462199555,-0.04182745600356552,0.006923291816501361,-0.010997053115111193,-0.01840653172087431,-0.02725090695116038,0.06156045741536129,0.13161799531832713,0.010881685406197222,-0.004053148809767552,0.07854582537340145,0.04706741180482819
CPAMD8,,,0.04692103064224822,-0.023386076020669444,0.028473049856905533,-0.01423012299500232,0.05529962375551754,,-0.01461440396758423,,-0.03990153480572691,-0.01875108629362654
GHRL,,,0.00617795823337698,-0.018503404793217045,0.08503029136511342,-0.024950453833686177,-0.05207037751724723,,,-0.023958321090182665,0.008846156464782857,-0.016529277673710503
NPY,0.027134588937158532,-0.020790530908087797,0.022747701684634247,0.0018118341463503843,0.01801386520862335,-0.04134329301716573,,-0.07094169075790022,-0.03855635311173989,-0.0710748612689599,0.05711112794685631,-0.05315034075286811
MMP2,0.07558517207711485,0.06874901281712859,-0.031621170831345566,-0.055589875518467766,0.058688022315946595,0.037015469621981316,0.08097496670001056,0.014931460289738787,0.02218938204036859,-0.051678490357430426,0.02851294646631841,-0.10145607859305722
PPY,,,,,,-0.010399904829109718,,0.044007918464608484,-0.06935574040250242,-0.02239919824495502,0.1595755857218917,-0.033566742745401126
ALKAL2,-0.03134524204844211,,,-0.0007039085921603118,-0.019336731128916623,-0.025086247007410644,,0.022774530162280933,0.06442027470423772,0.004196491683060447,0.0034851288974455143,0.04568565523948677
CSF1,-0.08827313252977353,0.028476138055315545,-0.012347650908625161,0.0033853331892254954,0.022461494064012096,-0.07026944141602602,0.009532608330437972,-0.09727214625094573,-0.039153390539985504,0.0335489399992459,0.043272955050576156,0.10468008537995717
SEMA4C,0.008654135157532933,0.014176302241915106,-0.0041824059441684745,-0.03880955285439092,-0.017144485053986244,-0.035372891361093124,-0.09844956578705422,0.027714143856008996,-0.008130379094805828,0.04784404827713564,0.06765483202017866,-0.04750456025739758
BMP8A,,,,,,,,,,,-0.02213984427371357,
ICAM2,0.024561012420196402,0.0021509676203275326,0.07070816940432473,-0.023132875867435027,0.0498929336303152,-0.030816320617512664,0.04661264554539818,-0.014178959796207005,-0.0036654574048564544,0.014702431574579376,0.020594708446884512,-0.05250984988913065
SYTL3,0.028299380243397426,0.07202497812294228,-0.018019620193533165,-0.023906480506757942,-0.023037750364758657,-0.00012179160064524273,0.006992379147511443,-0.04706553720083362,-0.04836923364851741,0.10277992484761135,0.035409540932001216,-0.0010317192095643452
IL1A,-0.08499479695090773,-0.00513603297328317,-0.02221178373912008,0.022621609383890743,0.028401751330228004,0.00483030313934411,0.07396988405664323,0.06219680475898448,-0.03427536194414451,-0.03532860885871741,0.09477942052497317,0.07512865141837742
HLA-G,-0.053844574339276426,,,-0.01342862205061949,,,0.12385299989999773,-0.03377953907544946,0.0081625831300732,0.02635160556376553,,
PGF,0.009065359243900494,0.08797219097860469,-0.017500538757627068,0.004544933697750482,0.054118324650180044,0.06055394345874878,0.02821257136469027,0.012392855791772349,-0.006458551625355653,0.0218687750290393,0.04759867186357854,0.010314523529454304
LGALS8,0.060621109789018496,0.05035171237299917,0.039155338983809164,0.017960648301771485,0.061078242480820985,-0.009878430447881455,0.022769133173446483,-0.01848022814085405,-0.013749488645229721,-0.007288578255537128,0.06302659444161687,-0.01451435500300558
DKK3,0.08861582190496171,-0.0450657160420817,-0.021562742267253732,0.05568595909658463,-0.03546447934419617,0.021603184608082703,-0.05575151437806423,0.08097195291804633,-0.0019341174982811502,0.012910141381804227,0.07401316042641033,-0.05317808120220861
COL16A1,-0.0029953855207224206,-0.010250726581125708,0.027974701780754098,0.06358460458390355,0.043483890171984015,0.005666060721766331,0.016924895858621315,0.025027300335851595,0.006061154023049571,0.0413320530855873,0.08853328621427242,-0.03166031783388638
TPH1,0.1239708303018106,0.17367432813501718,-0.02132767917254742,-0.014229497691832255,0.016723380210586038,-0.02405279756395462,0.01993923246107359,0.009419099753123864,0.02645934055450134,0.04168121562280446,0.08173266552195546,-0.025402181912580292
TNC,-0.0345272957316156,-0.03370367562052525,-0.03608964117959082,-0.0390021258915317,0.048713086899474844,0.002685759815770961,0.003997195470443724,-0.11444765036170682,-0.026834100357858704,-0.0008660494757703832,0.018833765681636933,0.07965609923624183
TNFSF9,0.05470005883903479,0.0127607909915398,0.035313499078318995,0.04776591514670393,-0.036430755996291975,0.023403164843876483,0.09993375063566848,-0.025532465843461454,-0.007582674055550544,-0.0342299134283081,-0.029400176252024523,-0.0128961432439339
C4A,,,,,,0.07738574027156751,,-0.01704919359712184,,-0.022382483067996378,0.1133796566108226,
CNTN2,0.03836256305906994,0.03871686146672256,0.038222262893291614,-0.022186920617725387,-0.042298034176831534,0.015143566853353746,-0.030594687392851733,0.10450020485850348,0.07920813019360567,-0.06276587691528981,0.06422561969711871,-0.05146672574288357
F7,,,,-0.012358359350225872,-0.017054282560984506,,,-0.021480999575677173,,0.012212806629658107,,-0.023177402297110496
LUM,0.035685678164746305,0.002910963503034753,-0.03003832188526791,-0.04181136031435741,0.045174035480568885,-0.02453945166378365,0.009333597213581861,0.035884287957452896,0.0851906946721731,0.05458590598099994,-0.026532735058643002,-0.0824309317282054
BTC,,,0.002114354133951211,,,,0.10459036848172808,-0.015540748000641461,-0.02216839997575621,-0.02143390712670961,0.10531630197465092,0.09344703957007026
APOC1,-0.01784223051269801,0.08399688186002642,-0.003639212519858998,-0.051410272283826865,0.057982148838015335,-0.011047845934472913,0.14670171614062114,0.02419563006672796,0.054882614061397335,-0.005727544230966252,0.05691768775066087,-0.07297195763028555
PKM,-0.028623269373264367,-0.03897546445418444,0.02411791420747908,0.020530172303978085,0.06784087970133629,-0.048240358823614785,0.091867705428816,-0.14089248880187508,-0.002139305342991389,0.0067935133253507335,0.026042857261299075,0.08407857486852806
TNF,0.020214117942193497,,0.030044858040903823,-0.030361024555066528,-0.0250292758186326,0.05525201242652903,0.007720283124899366,-0.015083829773437755,-0.015175133935794335,,0.12718582285411453,-0.018038780020248127
GNAS,0.12173471038011262,0.04077156440110011,-0.03279926284447577,0.06824668002997103,0.0156305696413868,-0.03922608816495767,0.040587188593991755,-0.030333195636214783,-0.0032651429587671017,0.01819294681286721,0.023450524180072936,-0.06165550997766061
BMP8B,-0.0681423703570238,0.013463138733388483,-0.04631527607733899,-0.006567312437006204,0.027675134159847896,-0.03202056814782401,0.03816773080809302,-0.03713724169246484,-0.02472840130076542,0.06885932219184158,-0.0012454411815458954,-0.04319610016027753
LIPH,0.019432485765560784,-0.02215552376474129,,,,-0.009940194033274287,,-0.015313893171121794,-0.016918968802343386,-0.012976306327233933,0.05230115707096695,-0.028764127689278
CCL28,-0.03404482296482525,,,-0.026576282472852857,,-0.015306263547237737,,,,,-0.02654062305478845,-0.02729187823604957
PTPN11,0.05357865176647219,0.021973084822518564,0.09186331015455113,0.001907789952061852,0.01338979641214501,-0.00047278969470863577,-0.050347442721586276,0.06782701990310157,0.029601921039023947,-0.014305710210920232,0.02863290355261321,-0.023776607687074413
ADAM12,0.024749709456897025,0.04369739681625844,-0.041078350241722295,-0.03650161917256618,0.00113426796675739,0.0333068626140778,0.06431084635072977,-0.06047001795866242,0.0111243679074108,0.014864269229908854,-0.03518305752554292,-0.008256533723919924
EPO,-0.0666829832646333,,0.009237342163796016,,,-0.010399905283067617,0.027008095784196922,0.08531434399681587,-0.017571638895012592,-0.021190552216471426,-0.028223746882743067,
EDN3,0.005422018287086766,0.014063127669844765,-0.007789351029698688,-0.01772553481974023,0.04610356168629985,0.0009158170149799093,,-0.015006907715473554,0.033962662501822664,-0.01992919288658132,-0.03332799493078642,-0.028764119594501383
CCL22,,,,,,0.0352211821531779,,-0.018823025834892523,-0.016068994720285473,-0.018593787088271776,0.016171204358047052,
CCL2,-0.05707793236784259,-0.03818357508432284,-0.03907032207059605,-0.0452834810554664,0.027735588738411095,0.0044321274478136795,0.05905099951054319,-0.0975844106650757,-0.023350910850822783,-0.022348044646906248,-0.005816906845202696,0.10023718231493103
DSCAM,0.056569264183068825,0.011106268869591344,0.0237976259113215,-0.011706780676616955,0.0574790669496729,-0.04062352608127225,0.007366071412754397,0.10648034557667083,-0.01675146551319089,0.016629310559329914,0.0689342226102625,0.013933780578024685
ANG,-0.04082426075769381,0.02329360329827341,0.022186532016609715,-0.028936556952456675,0.04859439897665704,-0.013547612258050876,-0.08797333925681683,-0.020891189594909255,-0.02118409454953421,0.058962697195747565,0.07367526724907593,-0.023972189102790968
FBLN2,0.022884468056137426,-0.0303803719751394,-0.008388599302104765,-0.02869656067102969,0.06351195210828861,-0.0276784841171264,,-0.023291988958801132,-0.01474483417835145,0.06241443474269091,0.017843180721817793,-0.0458205523043717
VTN,-0.030924678110451825,0.2012729768029834,0.10581446104690427,-0.014229493038773678,-0.0022235475103373013,0.016409080878500275,0.01708419297955918,-0.019010690123814494,0.11985402564245974,0.02653251246095197,0.04007623385534653,0.04512649325015848
VEGFA,-0.02010306782408523,-0.02077506134859862,0.008261985331158864,-0.054191370046247786,-0.02263461432609332,-0.025907697861204542,-0.03383632570720882,-0.10844543193545937,-0.051211077823520954,-0.0033316900870718367,-0.09283574784148814,0.026977509642880017
F10,,,-0.02152809369178789,0.05087247483814275,-0.027730627137014612,-0.011403271364949723,0.025066019074653747,,-0.021102957222689105,0.005540808884890931,-0.049828876487049534,-0.02374896882782596
SERPINA1,-0.07551316498673284,0.06679126326110725,-0.03135082706979794,-0.013628252913827802,0.020438113681309985,0.015003335801324324,0.02157549395609323,-0.10996294286231748,-0.010060063191175162,0.04617202300369591,-0.03000538549845875,-0.05600068887837945
VWF,-0.003518658656058089,0.07303136270273503,-0.05502722787372311,-0.03949063008825118,-0.0038246492487568323,-0.03690219158905614,0.0930349526648271,0.006326291198856092,-0.0010729259264715503,0.015041706556507977,-0.048508941714975,-0.0797771928814243
GDNF,,0.05205457498505919,,-0.00521311166905625,,,-0.04783261178286417,0.006606027493577025,0.00621787695844398,-0.02967320436408776,,
VASP,-0.0401351556095055,0.012228201831513791,0.028911340274991894,-0.01573024589665762,0.010516327167460397,-0.012298679791708548,-0.05711297115861777,-0.013288635491053706,0.03400354201448241,-0.006129920018203177,0.00824032165889259,0.020780197653940808
ADAM15,0.02375240175055622,0.03908944322125606,-0.033221778929407066,0.02054075396923284,0.02704657225188974,-0.05681462074716011,0.0749691523463964,-0.00841679929367465,0.04596447339825135,-0.013946746046529965,0.011432105487086867,-0.028577120557897035
WNT2,0.14465964330941777,0.005407753232112999,-0.01854087246379795,-0.023415958211293973,0.013363904306197983,,,0.000890617502373805,0.23348470782867095,-0.02544399532377269,-0.01723287207677176,-0.03201257729896073
CALCB,-0.026887572356368246,-0.012222236417456822,-0.027870573760661453,-0.014423113436064396,-0.01885213403259147,,,-0.01805454255357989,-0.02137365675472069,-0.02150415689797478,,0.10150793360341337
OLFM2,0.061939062218552186,0.024453935799905006,-0.027996502522429807,0.017729615397457328,0.03462675553726709,0.009262038781516256,-0.0259476906186162,0.06500639450358373,0.0525557039997694,0.0015012249036823343,0.07484876117279933,0.024676605229805706
MFAP2,-0.04150007222300291,,-0.017576217904854533,-0.03570193753324328,0.050332786257078224,-0.027312140488056576,0.03561336496532306,0.12011795220668832,0.043644102570303184,0.010579918195883347,-0.03381365366344066,-0.02582129803185457
HLA-C,-0.07263099686564675,-0.03765476153776947,-0.02115239457371912,-0.02898839494306743,0.02904553090456189,0.008471315906274937,0.00823909819209851,-0.0796187868446796,-0.06732933811345598,0.02748365765563477,0.07388203356645251,-0.07149808148983638
THBS1,0.01534535480379565,-0.016422832101862034,-0.06269680923804505,-0.024236373222756565,-0.02703744358942312,-0.00961913036152819,-0.06885962076095956,-0.012419595421293934,-0.013302576041276251,0.06655106995675787,-0.10601637382666994,-0.028921191602829497
HSPA4,-0.05524109842664797,-0.004822387387390902,0.047269889162234645,0.045962512254815256,0.047201948281289555,-0.02608653321218559,-0.03565863580728137,0.023773665522599952,-0.03593057083158991,-0.04642847155285252,0.006064579171469233,0.04272733886156345
LMAN1,-0.05226036616419304,0.04916215630216273,0.00931461713902025,0.03452183519547214,0.01755793416940858,0.033535057898218416,-0.05642918564570987,-0.04706358707418775,-0.0020927160483018054,0.008944137714462081,-0.02881713176779247,-0.00787766311385635
LYPD3,,-0.030380399712531824,0.08520958344455488,-0.017883594457869675,-0.003359095333594165,-0.014560703911159878,0.04712804006960858,-0.009757409449996257,0.003593670768793109,0.012855205007806087,-0.036990260732824035,-0.026272175481773654
APOE,0.04692884842393586,-0.02715021206698979,-0.01905572345159539,-0.025196453692276254,-0.02471069494504297,0.0500236605871311,0.03404613757875474,0.03901727128081927,0.06008686669308132,-0.008104533387392534,0.08923377411571409,-0.12053674135388041
SOSTDC1,0.09894489091061226,,0.049507781606485585,0.0019415998913579497,0.04343636534298189,0.020128749876880545,,-0.034350039116116164,0.005087101421266035,-0.016201421644945237,-0.0096438807254334,-0.036045072047675736
ANXA1,-0.01112905978605961,-0.03691814252330511,-0.04425104062574496,-0.06689275237326665,0.004431314768708936,-0.011590958119281116,0.08356754959080678,-0.07249354031317232,-0.037833532705454344,0.005739080395374999,0.04770407720335451,0.08454631583016067
WNT2B,0.041081898184109115,0.05358587378499181,-0.010390813210003761,0.019228376701151642,0.059621404444897295,0.004060390444313039,0.15764336264595707,-0.032767643089447865,0.02805870494430536,-0.014096260176131484,0.033896766566820426,-0.052644113267711616
AMH,-0.011952522111624685,0.002539724464452812,0.023434212679571752,-0.011297954922570968,0.0025517066480035544,-0.014990936985584987,-0.07562626455192378,-0.006379042656366937,-0.024745974156158253,-0.04095206164466581,0.036082582127925374,0.029036682566522587
GDF10,0.13153569914535557,,-0.007869781595562165,-0.029858449260511125,-0.030377295661864485,-0.01400570587906044,-0.031687190419396834,-0.025645530236274246,0.004663414997743714,0.07610596608073834,-0.04351472571958067,0.04227003768407895
EFNB3,0.030414724098949464,0.0010444144807411106,-0.007730011215020024,0.009041208194573661,0.009047224898117868,-0.01860791821991402,0.01448726479578994,0.007839342498456026,0.06626211277518422,0.02647768723055136,0.022867276617923198,-0.0028812061049717915
LTB,0.042419584779256135,,-0.010061304621153809,-0.014803155383901508,0.01994514877618354,-0.01809503165333898,0.02119117331032927,-0.0014513414278400597,0.0017759969927468983,-0.02851576585316626,0.016662845871939586,-0.024563886443508678
