,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH916bulk
AZGP1,0.03609112329923254,0.009604098877481369,0.02905426524498347,0.01419983771057628,0.07483576225890474,-0.02889340652335005,-0.05723288183914378,-0.061847402275764816,0.03248180711936841
INHA,-0.008855990973096214,-0.022572071658909003,-0.011219315315074316,-0.03402241736636865,-0.016347784641376085,0.06580151798966982,-0.01859476543712432,-0.01573774820516063,0.02990231590150547
SEMA3G,,-0.019767520942906004,0.007545078326880358,-0.012385116022368801,-0.019967047723057435,-0.030546951653950917,0.07117484903226257,,0.021017146688018972
COL6A1,0.0774401829875879,-0.06799106439708932,-0.025031358262779236,-0.05280893129048335,0.010990031173009665,0.026690217664857012,-0.0833602181009696,0.011532113279129154,0.0032062404990823717
FGF17,-0.02527364819088056,-0.01968078349351792,0.03125909710951513,0.053475957350901555,-0.007286228482296969,0.05641238147202638,0.040532177918937415,0.014711297097343676,0.06115127716351644
TNFSF8,,-0.013375562290749845,,-0.013389985029184707,,,,0.14128220140158718,-0.00218801735746858
FGF20,,0.03053435405250964,-0.022152926456853166,-0.021568758540964687,-0.02129393446393286,-0.03950789821269334,-0.01633664420302541,0.003991356298709816,0.05931868932047323
ICAM3,0.05079403136567029,-0.011370394523883455,0.03952778716819779,0.044277690576389084,0.0264823510956346,-0.05566989460668094,-0.02878311160275112,0.01414253484855053,-0.04907752869288542
LAMA4,0.06893824236802985,0.007972726522762815,0.02090923840627686,-0.045038746046380855,0.001840847017952792,-0.0028197168670015833,-0.021128586167944444,0.040195099313212836,-0.04085451616117833
DLL4,0.055487138421953054,-0.022284067057990735,0.024107354143480374,-0.03154790009471473,-0.0148579188044332,0.0031989952637438653,-0.024212950467772186,0.12639670680087803,-0.02935936696869688
SEMA3A,-0.0027675031502453207,0.016535168786305537,0.042860547219035816,-0.031188031750717993,0.010803449775322415,0.06903055673588132,0.10554818071150585,0.02068601727127413,-0.026075536428537157
RLN2,-0.019344663107711556,-0.013498520364416905,-0.026024488701549327,-0.017196129087654242,-0.004058188788828203,-0.028576164914028267,-0.012870688932345995,,-0.010694404323901322
C5,0.1148343788248446,2.2968724717807495e-05,-0.04419513899903551,-0.01923274643409179,0.012625660900576366,-0.020253909029666322,0.023280505150949274,0.011546752424202068,0.019599107111297934
EDN2,,,,-0.018300795397055206,,,-0.022549159347883964,,
C1QA,-0.015725707646219146,-0.05977350360902794,-0.0277786816633184,-0.06867401030455239,-0.0005296961100808229,-0.1670796879269717,-0.13309050579657974,0.08913317700300305,0.013877667498861363
UTS2B,,-0.01349852028686635,-0.01937171066020212,,-0.025888776957317755,,,,
COL9A3,0.12561894304024449,-0.0019764487864661006,0.010943660111971428,-0.05618764534643732,-0.014696656965876097,-0.06079053405170876,-0.12723984692326532,0.026398199179475366,0.003606365341485078
DLK1,,0.004147100355019948,0.04354763776916844,,,,,,0.09479578214027597
HGF,-0.020782503203633833,0.03912899272473744,-0.007340430847997976,0.07964072649128191,-0.036169897342416574,-0.016662000226930738,0.01518119511906922,0.009724605670527544,0.05029096289813443
P4HB,-0.09115316444184687,-0.04047686615554451,-0.001539994292585608,-0.0646593523102226,-0.03357215373293077,-0.049854879386178885,-0.048401319133941315,-0.03257309454798647,0.0016070995044457916
ADCYAP1,-0.026932805046753616,-0.003652312348821472,0.09036256484340603,-0.0006621272455618849,-0.020305779038891473,0.05502444579617105,0.06958763723116079,0.08368189485394467,0.0314301103722314
GREM1,,-0.01166695339803192,-0.04749195710936305,-0.04112157898187954,-0.012048092484197354,-0.1061837629210017,0.09192025748731086,0.0043910444649246155,0.02800080672775356
EGF,,-0.007171537413747013,-0.03100191659977514,-0.030241360405892793,-0.01846732870059907,-0.03172427944724302,-0.008478350448072365,0.08791003503279651,-0.010303992918454106
VEGFB,0.0050032826318448355,-0.057617604449730124,0.029947008056414832,-0.06974230626604311,-0.0027958458248098614,-0.06900929776160478,-0.07863883042804294,-0.051267087275062614,-0.0488362987698579
FARP2,0.03649461576770423,0.03637212908742047,0.04705342896850027,-0.01691517292078432,0.0051328304773441465,0.019301686372031654,-0.021832149250520277,0.010374492323916499,-0.02415733597812965
BMP3,,,0.04358137408006323,,0.010297534898477026,0.021360653127534525,,,
IHH,,,,,-0.01666646447693455,,,-0.018785137657520438,
LAMA2,0.04583138721861666,-0.020613861112131964,0.08808280495426914,-0.0034452554040411347,0.027555859228357196,-0.003880970355528321,-0.028373347579786733,0.11582455887713299,-0.03305962040960678
SERPINC1,,,,,,,,-0.015399747607043721,
NRG1,0.04188157964557076,-0.02360679515112591,0.10785809011943617,-0.02949199210809364,-0.03165805912115102,0.11391678931832716,0.0824160437919862,-0.03326148247383926,-0.05161976628052097
SPINK1,0.010400688125851373,-0.026719495043207822,,,,,-0.012870688932345995,-0.04205141753527241,-0.01623415064675755
EFEMP2,0.03622428002936789,-0.019949661619636575,-0.05409669380538419,-0.05096242072436977,-0.04801635039938306,-0.033545776104560394,-0.08618627998982553,0.028533284432514273,-0.06058563031912619
SELPLG,-0.03745465922920135,-0.0327055799185119,0.0026556366872294195,0.02515951786432408,-0.006735873743827978,-0.004198345609614692,-0.03134453659089047,0.037763420398345675,-0.018541843345660242
GDF6,0.003943758571826442,0.0615638759376645,-0.01988638036313155,-0.01719613094260375,,,,-0.027762142267327553,
HLA-E,-0.027798025028358035,-0.0032640976000349923,-0.04249408600382134,-0.07842283229803178,-0.048325214920139414,-0.17483311510102598,-0.08945567637483554,0.062342763818965176,0.013017200712939487
PTN,0.14293568760029537,-0.009098475045735731,-0.017316205739078647,-0.04559703259334822,0.011645690383576773,-0.01034171861779687,-0.15438934349473538,0.014735528441358017,-0.0035375515786336357
CD274,-0.03331495408091159,0.007736251590480302,0.048932168497008266,-0.053433881551572554,0.005936030851077847,0.0777869165756046,-0.021181823372686405,0.04617037997955699,0.0202994867899374
FGF10,,,,,-0.013460812015627197,,,,
CD14,0.011278583609373486,-0.05413111062082544,-0.04445294525028241,-0.08968790528611269,0.001760365437126831,-0.14674076243148976,-0.06757342433680344,0.04202494630734668,0.015092466106619679
SFTPD,,,-0.007861764789942716,,0.04039382511737781,,0.01047223379485016,0.0404140633312786,0.02376331178952377
SLIT1,0.05036712745036832,0.026165292571197703,0.056118592625666916,0.004558239564859446,0.027231588894744887,0.16287125226235288,0.06218234351727312,0.05474373643545834,0.04809945668479572
LPA,,,0.1931546078266193,,,,,,
CNTF,,-0.01063990112428986,,-0.01799152019917365,-0.012048091442909145,-0.03872866318833173,-0.014944243334675915,,
BST1,0.04823824376052746,-0.015878458431771315,0.05470480047722198,-0.034281591647348196,-0.02263043350097193,-0.06242245022896042,-0.03111134825027901,0.05209636816340666,0.11993429117064729
AGTRAP,0.03420573275057801,-0.07558451806074526,0.014259016738117823,-0.050806068633955564,-0.011981372520857474,-0.13737008671655287,-0.04589216218687884,0.02407888952039193,-0.030786694068997682
LAMC1,-0.007762254677097041,0.019203482900745097,-0.068422018722781,-0.0411087786520449,0.00046774607683940485,-0.006887791511176226,-0.0937263172909729,0.04039199168943496,-0.03270745264536005
COL6A3,0.026015477259296343,0.056046256850371644,0.07254718809750364,0.00483205137415637,-0.015694723351339337,0.012852718197507823,-0.006946416807632863,0.08526368532443122,0.00855387251830012
FN1,-0.008830375889172687,-0.04413574680652536,-0.06809956277770897,-0.07822412917774924,0.0441436574159088,-0.12651318046445195,-0.07651862826535367,0.04576120100491809,-0.0838351727165273
MIF,-0.03775264489765989,-0.021452918169589004,0.014421765993246696,-0.0010854221309669154,0.05444257997955561,-0.0035899764499960217,0.0847044677064445,-0.09071923595694815,0.010695267996103838
JAG1,-0.039530410453045825,-0.0397771848587359,-0.049952024261944984,-0.044424481228296925,-0.014038910519514745,-0.07199734610366956,-0.11785767916273614,0.045899985134868086,-0.08059433201585524
NID2,-0.019373391826500847,-0.014304913300109856,-0.006622478885588834,-0.05042413925158194,0.007641704638599939,-0.04924609560297374,0.01126665007365457,0.0737556221391587,-0.0604829667693387
EFNB1,-0.03578306956547721,-0.03801108870427382,0.023046665690622428,0.03138271689353388,-0.039878679862769724,-0.04204118830034351,-0.061667735999775576,-0.027979591075496715,0.01429963486651142
COL4A2,-0.004387826920120251,-0.03891968901315366,-0.048032182173662154,-0.03420793747020702,-0.017525256410950887,-0.07978750691748385,-0.03237288225005597,0.1377138491535449,-0.026630676885573037
SPP1,0.004928328155530949,-0.015273073605941963,-0.019119372564650586,-0.08130554211582101,-0.037187207751395245,-0.17326693062604884,-0.1597354579976851,-0.052185024044466094,-0.009133754679610612
PODXL2,0.05092376627420793,0.0067735920209035915,0.026869193907742703,-0.02409026089951725,-0.0022619845602587663,0.07238830901957292,0.03660817297275992,0.09153514274553158,0.08184681400764726
IFNE,,,,,-0.013460810965367132,,,,
FGF9,-0.022273662259230997,0.009998186209024252,0.056124492521112575,0.04866714364367714,0.11245864622858999,0.07278375717276099,0.1600422952111893,0.06653325941212512,0.006420904814732533
ITIH2,,-0.014215318645331028,-0.030808981427294203,-0.017518266626607028,0.019436094873588838,-0.019525710284821227,0.04618534268914712,0.02736545635141861,-0.050591104799654556
ADAM10,0.019229984397053285,0.013773600353673735,0.08757333568221637,-0.06714145970031067,0.030172941887472778,-0.11273796703025643,-0.02442112931958325,0.023056053864189952,0.0075341618703596135
CFH,-0.041355058175956555,0.014626999270797855,0.03389304060994556,-0.021402362478809455,0.046961176617749775,-0.02557505961717265,-0.04597641484073528,0.15416499900391326,0.020764209008719732
COL4A5,0.06154421113708459,-0.0022684377892108207,0.015845517812556855,-0.05873266944161286,0.006301914355637758,-0.07580962681415808,0.028889318227688487,0.03314200380755637,0.06164491415558019
LTBP3,0.027043262621691124,-0.027216836147922505,-0.08128294934226983,0.02795041802704621,0.03340109128262572,0.0033282379474776475,-0.09628637922594029,-0.06087999622965835,-0.07450142687948486
GNB3,0.041344896248571766,0.037019821916339984,-0.002492145023414594,0.03899410107259631,-0.017817551541280164,0.07540970297130976,0.010884820293946738,0.01319682448693171,0.0037882471362369555
COL6A2,-0.014442228110426385,-0.08568245585085205,-0.004857747050606168,-0.04496633058640004,0.023363958124481325,-0.08152507764238116,0.012970574985726166,0.000483473493765845,-0.012160830399703828
PLG,,,,,,,-0.0691087040536339,,
GDF9,0.12235351318939897,0.06002618136278952,0.00876335096644237,0.014462523218828629,-0.002714299660392847,,-0.04526485918079233,-0.01454135842285008,-0.03432495848102213
NCAM1,0.07487832607595767,-0.01293402154200837,0.06799032081740009,0.014069405832592368,-0.010871198124145833,-6.135206082769276e-06,-0.015398445114184197,-0.017563702649729344,0.04916096584713745
APOC2,0.012887817881211077,0.02933514261703961,-0.005146660194495314,-0.057932892244568206,-0.03902096672851133,-0.08548465260218957,-0.027888919595970896,0.10878425153875773,-0.004683805987487356
BST2,-0.035092058889460154,-0.04659492280628097,-0.025171894204850737,-0.06255220271981624,0.013059163191070937,-0.13558101065519504,-0.13538597536681318,0.08397013578442167,-0.053705553348404295
COL5A1,-0.01708530736512872,0.03373220793665732,0.021175010869125172,-0.01252619473916258,0.016222628826652243,-0.06298762204567701,-0.06583395287554263,0.01861249418441499,-0.06393762413998269
CALM3,-0.010272598576876632,0.08282083353784275,0.06319655369768443,0.08358238684060218,0.08214233676011665,0.16486309582854403,0.13965439387848175,0.030843864983102678,0.022676258640285916
THBS2,0.0380753838196755,0.005010041268407784,0.0018934350813076754,-0.07010509779373168,0.0014307823847563037,-0.07373406878613052,-0.12162075695331555,0.02692992629156513,-0.01980754563631437
SERPINE2,0.0009417117826059058,-0.05590999924297465,-0.00028346898917953287,-0.03862403127058888,-0.001316558091519511,-0.00394509041973749,0.06825202898439865,-0.010981297462203426,0.04530120502666324
EFNB2,-0.032397729109697085,-0.01019700861358902,0.04126409101912688,0.024852942590681458,-0.01126359637805702,0.11197417594760832,0.03665653428393872,-0.01000733085590011,-0.004208389711836088
PROK1,-0.01400259410557601,-0.02583107192750189,0.0799794045708765,,,,,0.07769664065798652,-0.016463911450567775
LACRT,,,,,0.03192849922095082,,,,
MMP9,-0.034175135006825376,-0.04545761366735181,0.04809723716468122,-0.030978166726743882,,-0.033754344335849736,0.06853680517622834,-0.03427899280502298,-0.01866713808508556
DMP1,,,,,,,,,-0.027840250758553117
NPPA,0.07961987141261037,-0.0021127718313663727,0.03234653094641309,-0.023848486916360368,0.0058336933079354905,0.025958613331699888,-0.012663181061936934,0.08095636460184051,0.02167809037609406
APOB,,,,-0.013794945260889284,-0.012579167751149267,,,,0.029319582483027132
C4B,,-0.018150983817299966,,,,,-0.02232848667904247,,
NTNG2,-0.014257189205067371,-0.03407947588727196,0.05740788993757571,-0.036995176523639844,0.07420033995443011,0.11786190870190556,0.014680794095630511,0.03637557826341956,0.032229263365688744
LAMA1,-0.02620653741269453,0.047224566676363794,0.00646510169670242,-0.020233232484597023,0.005498319917231192,0.004604393760995409,-0.024892639261660767,0.08542034968321706,-0.01631384505348972
UCN,0.04361341963098076,0.02993073526884231,0.015565370620314229,-0.006271867805817938,-0.017817554977019662,-0.036723164155192355,-0.011505268831171351,0.058444839353017496,0.01527609811420959
ARTN,0.13767169880517482,-0.01805743554340064,-0.019886111285682927,-0.020897283406041238,,0.007807551830524881,-0.014944244373991203,-0.02678395700914132,-0.04732374579702424
PDGFD,-0.03721591821720424,-0.01841056313242667,0.0038317879693723356,0.027241123587554653,-0.018739654664866018,-0.027281120230115457,-0.04761355529590386,0.053770140382034544,-0.08848186258606017
EDN1,-0.04731293874575246,0.02988023129341616,0.018265688632755867,-0.03327637945931029,0.03481636999070542,-0.026944605483916216,-0.03631364110595704,0.05721473957134544,-0.03271885924182199
ARPC5,0.008199674526974024,0.011688450045002165,-0.011419079448957214,-0.035121689636597855,-0.035916928881986075,-0.12632498586643479,-0.12164576942249718,0.029965440574478797,-0.010988224073532296
GSTO1,-0.05977813278266749,0.007773875167651193,-0.00592628225100421,0.05541842365845428,0.05131026576614405,-0.01054468172123029,0.07739987702890262,0.028200873629310595,-0.04804175514136153
PROK2,,,,,-0.020556648838846628,,,-0.017337141176546965,
SYK,-0.012221111166175289,-0.011250533324642962,-0.041690557493834164,-0.031473301500910024,-0.030683410850664616,-0.044389825226144645,-0.02375489937961443,0.02794024732824456,-0.06701275509479832
ST6GAL1,0.02702815372788467,0.010256773597577196,-0.037117233978064164,-0.03207088073521351,-0.005503937769662599,-0.14337856748426678,0.059980694134722776,0.04745233139196548,0.03574772865883929
WNT3,0.026791568478763732,-0.020847211289781568,0.05103790988269326,0.11179787558227534,-0.019940097955427814,0.12636009419536037,0.05167571824698355,0.03499918048263854,0.14340915523233444
HSP90B1,-0.05780244828851742,-0.010547967353230084,-0.044887679325512055,0.009549069677404489,-0.02259095249751593,-0.039465412853829436,-0.1174407717279097,-0.048341616529041155,-0.03254138153072977
ZP3,0.12231774623039166,-0.007201764243784291,-0.029424395780488635,0.013850180504884851,-0.012579168870645932,0.015170749210601367,-0.017392493796451643,-0.024534786449007143,-0.04886158541839063
NRG2,-0.02546258295255063,-0.03068151659533341,-0.008262325693082476,0.07854158031046973,0.029091712703213354,0.0022996825332585414,0.02615311526676596,-0.02134797997723388,0.042270581979483614
MELTF,0.044108837809560125,0.04464346166122511,-0.024593759532231665,-0.010189979196955867,0.05829151227309324,-0.003034372085273825,-0.029357588681962556,0.0132121697021892,0.02141024778508731
NLGN1,0.04686751955003313,0.03463387999428091,-0.03390483080255589,0.0016820329656871656,-0.04908422259648,0.03663021643909189,-0.032797554779496016,0.02173156723216001,-0.019154587465126372
SLIT3,-0.0028135360652946782,-0.024917803494738336,0.023054130902242433,0.043500219394476104,-0.012231234761554714,-0.029895831522114363,0.019504259455987015,0.0009711983294509187,0.027080096160072658
CCL8,-0.019344659118170553,0.0034743497833822482,-0.03342049169500674,-0.017991520589821713,-0.011351152337268107,-0.04483839510562091,-0.013944025894521612,-0.028888628877077695,-0.023559852926170532
S100A4,-0.007196260509866457,-0.01608620647306473,-0.02692916310482827,-0.0906517352702558,-0.0019102666882329306,-0.08982387413631988,-0.05271840924439585,0.05369840841972324,0.02928927826221099
TNFSF13B,0.03374953045979151,0.005271390700445403,0.01265063128845376,-0.02771748306734026,-0.020739090976696274,-0.10162318482519449,-0.03754851147699549,0.033034508478440326,0.039561577699980366
HSPG2,-0.0674065882474643,-0.03762634785265102,-0.020346156136786874,-0.05866396852104704,0.12013611022012678,-0.08137022429208157,-0.058697477339900675,0.06872490823121094,-0.029898569574510574
FAM3C,-0.0032427881244124217,0.007458770783246029,-0.008185316612570817,-0.007215129293023793,0.008108777068050379,0.151284790776973,0.028946616185849837,0.005304981626738391,0.048692621733439564
FLT3LG,0.08018101828149797,-0.004309373561303648,0.01968228698601706,-0.019121209839589932,-0.00988191600441893,0.010012699388225167,-0.03599957855619082,0.025107508329990296,-0.009913652790004914
A2M,0.10752204922327087,0.0020305099534361896,-0.07150299601310871,-0.07419692219424222,-0.010850308530451375,-0.19154755841157348,-0.032760084976293215,0.10626141878424254,-0.0058059382134919004
VCL,-0.014931077262672197,-0.050935080193239085,0.0031395678176734765,0.014414947079409391,0.02011285645974005,-0.03256019317921401,-0.012302351415576352,-0.0022351778054319864,-0.0039152258937860986
FGF2,0.010529623468692547,-0.018702286364448616,-0.0032279480456956673,-0.04382975593498176,0.06923856140716032,-0.003661878827946144,-0.0532806033625998,0.008192450701715164,0.06101743728732924
AGRP,,-0.021518754681131035,-0.0202440734163536,,,-0.021742975412499903,,-0.01320140901337155,-0.02449283606615294
CNTN3,,-0.0020506702521722584,-0.004557637650373696,0.04656871031727121,-0.007547201901403589,0.11263294440053855,0.1548346992985156,0.025547836856375454,0.12633984692633052
RNASE2,0.05046466486185589,0.03758978230169387,0.01861785958817956,-0.0485842416364075,-0.020965755372628892,-0.06599748755312186,-0.04034036920951766,0.11049712864471457,0.0832752504061222
ADM2,,-0.016291907990423092,,,,,,,0.06953111605067719
GAL,0.024135794248909416,0.023292509162575227,0.05915752246079506,-0.02130239444786256,0.04703335979911924,0.1213767554112307,0.10155070404102173,-0.01695476477312403,-0.0647750135918373
IL36B,,,,,,,,,0.020294993530545542
CXCL6,,,,,0.06419341308599463,-0.026747499131789976,,0.008034621982926012,-0.04559298656860816
PDGFC,-0.052043850247233625,0.003631172601950933,-0.001511991767775106,-0.03801216775332657,-0.008748070279582826,0.09851902865304414,-0.043968496329955954,-0.021266908426985424,0.03418292756378951
COL8A2,0.0036156467976015206,-0.014554717921378673,0.033547466005509584,-0.057710193070247315,0.036016349372254466,-0.02908817948948006,-0.06678525228070382,0.07516865820422314,0.06559662290605649
SPON2,0.054576005140458135,0.027707004958433337,-0.025047499306012695,-0.02853353923272513,0.031443153715616484,-0.03170521086118668,0.07067467741652748,0.09353213196111913,-0.04770990136883547
LCN2,,-0.015980559352700912,,,,,,-0.027796812410185265,
SEMA3D,-0.05775882321345898,0.07079573979803051,-0.02222498019273311,-0.011421904562268305,-0.022847402832277812,0.05019224209445378,0.09666528062645319,,0.0038337158025934805
BMP6,,-0.01138256307476567,0.04492321825129106,-0.015313396301541717,-0.022935340292292033,,,-0.0010898322700896904,-0.026876494400875493
TIMP2,0.020208583442623704,-0.04475427842957329,-0.014917308527961637,-0.0437963546274677,0.03526965366305366,-0.10748633776089654,0.04271750804756854,-0.02337905024908506,0.04470033415261129
EFNA1,0.03973551203722564,-0.002541089159262691,-0.021522209032481907,-0.015511905743172105,-0.027201747429230903,-0.14815411475893187,-0.0589981445362162,0.04322595683528616,0.030761331516517897
S100A12,,-0.013126404645501202,,,,,,,3.8758307396709016e-05
TFPI,-0.03174751134375495,-0.06931938981101396,0.011815180052728578,-0.06960180045338543,-0.028276713974779485,0.011597781434202023,-0.10874693546916159,0.07898993137716401,0.04272038006791936
GPC3,-0.024118443113640985,-0.016496491920771936,-0.04276768691927995,-0.020206126725614882,0.01638711671673062,-0.0233171485331947,,0.04707566692001159,0.028511719304983203
NMU,-0.0009538499598957752,,0.0005172253627788458,0.009591172071902859,-0.014968857614880456,0.09896901541669074,0.021024485986382346,0.0610830539989559,-0.03785706495907137
SCGB3A2,,,,,,,-0.02082704057552622,0.010896320766452215,-0.02687651845845895
LAMB3,-0.006364826209363738,0.020494843100944377,-0.0004741963564969933,0.08400098945415486,0.1004928248062246,0.18130305449061784,-0.010873310956957863,0.11885196645116985,0.03992334091827729
LGALS9,0.04453901258488813,-0.004081035206833472,-0.016195357773601832,-0.05107036995942159,-0.04264785640352008,-0.08818992596329328,-0.0869195192768064,0.07569625756777654,0.032002158472611626
VIM,0.010164586592248661,-0.03344763386676215,-0.07262833799753438,-0.06961084613292158,-0.056328878476110296,-0.18568213667739855,-0.12321261640378794,-0.10211263013540264,0.03295711428302569
PLAU,0.06467646452087755,-0.06864719729484198,-0.026579102465447493,-0.0035163783165402173,-0.00960293651595467,-0.08979615645159635,-0.0768295373526523,0.04705656089204224,0.008694144893033003
TGFB3,-0.0051078404052352245,-0.03702833820414499,0.04807609037299801,-0.012973608067529535,0.09798090305838512,-0.0023634322143773596,-0.06324081400137616,0.04456462780960941,-0.030895906029797426
APLN,0.03563150615078331,-0.038206552573098414,-0.030608342770301458,-0.051880413565676436,0.006870140534426797,-0.051208465717288314,-0.06688941935649706,-0.047913418231232276,0.0022596348799704047
SHANK2,-0.02442630005812752,-0.007444519675064532,0.0017096632606883604,0.04212857188592271,0.018567816631891675,0.05993252221030075,0.14305036258122303,0.041524181125373025,0.04141941805599957
LTF,0.10630733357475007,-0.05108509568575036,-0.03305847886733205,-0.025427390997384516,0.0546968622589509,-0.13912348663679522,-0.050934416702154546,0.04686517577921124,0.06828947629932226
PYY,,,,,,,-0.01249343640525169,-0.018939799315843605,-0.02449284211665393
PENK,,0.016158217066316552,0.03286304653734212,0.1061519579958504,0.025037779632685647,0.06810416682797976,0.100112944334686,,0.09654457056626435
CTF1,-0.010956761432743723,0.022715098764766673,0.057621607115712785,-0.011129645882046903,-0.0015663310474208507,-0.030936471921766125,0.05262890516619983,0.021026732239083037,0.06052277092754143
COL3A1,-0.02603683283526694,-0.01339950215981357,-0.02126811217605334,-0.021258573376830917,-0.004823718763066369,-0.08672845713038078,-0.03385293072776509,0.08760964221804599,-0.03746770922068119
S100A10,0.07067269604394608,0.003133537557529509,0.025172872165883313,-0.034044950113358834,-0.03574714406466842,-0.177813931643565,-0.14796094602920803,-0.09277538149188541,0.02689918317097247
FGF13,0.05530206753700849,0.020059501993935063,-0.0033007777355301402,0.05794357411804471,0.04755219613792358,0.1406296005829342,0.07333972197027587,0.01577337117346678,0.11306722877238597
SEMA4A,-0.03301212052646181,0.04453705832369968,0.04125257686145063,0.10090215541070119,0.007702949403017869,0.03261165365083394,0.032855760589972284,0.008563379490292974,0.00476717122641436
EFNA4,-0.0251735426902665,-0.00525991867144763,-0.027816113488376867,-0.01143055533573681,-0.005825448137088506,0.01862511378340359,0.021581641784272697,0.07016896189270519,0.02433178670909306
HSPA8,0.009592381502281453,0.05839261198719436,0.10255349788530847,0.0006712828861956868,0.010572550070124842,0.07397478693558984,0.09241299240787147,-0.007136912784459507,0.07563890624247951
NPB,-0.01934465984354146,0.013942858434936941,0.015970345492347743,,0.04911921032674262,-0.009790494044305221,0.04833540179875542,0.02174634655030846,-0.02963808502811285
ULBP1,,0.04318529086216364,0.025967435261650497,0.11193653458526782,,,-0.013944025561678737,-0.01612922092024394,0.00958688777720779
SEMA3E,0.04066708952127984,0.007003316338749016,-0.006385956999491687,-0.004963053396508072,0.116163112287039,0.007917596356912132,-0.013855379428178686,0.017306235802769607,0.022277262038128524
FGF3,,,,,,,,0.13062243542112767,
ADAM9,-0.014410862785677325,0.036080410420255546,-0.02570857459007675,-0.04323961802738152,-0.018429648510254283,-0.09577096674882497,-0.11948212381442383,-0.0220403681498905,0.02448392912229698
ASIP,-0.021190636772696985,0.18457059990485686,,,-0.011206805662218338,-0.04957359683926886,-0.017901680173365832,0.14653380773395278,-0.06729925791605379
IBSP,0.03342980137913389,-0.054151826731889535,0.0015183271474809514,0.011619196058759768,,-0.1319929614710615,0.02388947094296134,0.04788699297740255,0.0069171275112018754
FAT4,0.020270957316808863,-0.025412810767776302,-0.014736261867574455,-0.04076689585521007,0.006730387140697453,-0.07184104277799955,-0.026581370267576027,0.015801458363575428,0.07621476045481687
MDK,0.12209480486016923,-0.013091793587951468,-0.036393539459138244,-0.044810848846594684,-0.00765012049413917,-0.06038736989623938,-0.12587408262158403,0.035665873787603636,-0.06150138826267321
BMP5,,-0.017195112417391467,,,,,,0.01877005678088408,-0.04358941095790691
CAMP,,-0.02036567209331691,,,,,,0.08712266378082344,0.08629704793377167
HSPA1A,-0.06855320850574514,0.04292720024940781,-0.053510645532897555,-0.036000181207472656,-0.017516776348168266,-0.027288278079644446,0.03641189299362074,-0.04039537756725015,0.02232557132474243
SOST,,,,,,,-0.017206560295683414,,
SEMA3F,-0.0412261128589104,-0.020446785576512534,-0.024842716762184806,-0.01215585906703041,0.08359580886837241,-0.0030763736312095207,-0.007227291777726709,0.1371870158197241,0.014548272870845211
ARF6,0.007533147547175537,-0.01867137230174264,-0.016262668871936437,0.011653093408015746,-0.05504622823859249,-0.01250984285183282,-0.03983953341285478,-0.010670650187676814,-0.03491650529913984
IL6,0.004558242268501827,0.005357442175264268,-0.030419875033754058,-0.021260794458201195,,-0.050982701822904174,-0.01776465413147874,-0.03916786039500523,0.06755917053576463
CALM1,-0.01868333588430035,0.06338949705538226,0.02637277662410843,0.03885088568281234,-0.02203489629029166,0.19647502876549422,0.11060204617421393,-0.03128353619895522,0.05785912122226559
VIP,,-0.0010449751911771083,0.04846417708590776,0.041992943680747304,-0.03787509428417562,0.09280718561508007,0.10538719543407744,,0.07042481719942448
NMB,0.09162724423355867,-0.024017279539327984,-0.009714828922730163,-0.009673732779298002,-0.0034835002398167494,-0.07108824511167267,-0.1309422747531101,0.012233334976335119,-0.02470442675085603
CCL26,-0.03494399129647296,-0.00808938612182485,-0.020527031314462128,-0.02298521279998387,,,-0.01972889067023704,0.005092317595040349,-0.04116552173831231
FBLN1,0.02745032614055996,-0.015999564979206637,-0.021241094953738226,0.015143918780385388,0.03774246645973749,-0.041779670316326255,0.03659171402358584,0.05426015169072397,-0.0940802748881707
SAA1,-0.02711178675588423,0.04286141412380527,,0.046448940422170584,-0.012963937727238159,-0.0650833556054912,,0.013537451189637319,-0.011736837060270865
MICB,0.03796078191660737,0.03327934185858328,0.01947425029437341,0.017270197352175037,-0.020639685428298433,0.06472987029170457,0.01441363986879464,0.01171724459998351,-0.0415059692827034
MMP13,,,0.019974340185264627,,,,-0.01190614839145878,,
F13A1,-0.006626574163725979,-0.039725736826618015,0.026005004021677075,0.03530621860784393,-0.0010974545817589692,-0.06844072026167046,0.08513174071688748,0.0004376289869306353,-0.020041043826451832
CXCL11,,0.02136790831302761,0.019621195176864503,-0.011332707113107937,-0.016550564897451533,-0.022066129582701207,-0.014618010931106287,,-0.052350057228603926
COL5A2,0.016288719721420902,0.011928037971734985,-0.028309230522002977,-0.022361762833655072,0.0356728947915459,0.0030262578868065497,-0.09798476779275406,0.03342750036931438,-0.011566553694969192
EFNA5,-0.02583685619991321,0.0468886051617249,0.05713242751064268,0.0047543075135417084,0.012537828882253877,0.14465369087078742,0.07354919445841411,-0.043605147509301063,0.024258184716531198
AREG,0.04386112610191791,0.04049940710268831,,0.00649481969462006,,0.041057516560379405,,0.03904926087276188,-0.0624662949156707
EDIL3,-0.02497853397486573,-0.011001755518510348,-0.0018942479410692624,0.01533391806521441,0.07213475494546509,-0.1406135973582104,0.08303256286629158,0.05811796285873864,0.022255199214044
CD86,0.04660635817410961,0.009221564197194908,0.010492214834704366,-0.034552244147406326,-0.0238938245769338,-0.10937332369835713,-0.05727759430170053,0.03491939502747361,-0.043723073260930695
