,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
TNFSF8,-0.017084881104531033,-0.014668764180170789,-0.01583797432070058,-0.012843354264137689,0.08450456791355557,,,,0.020581974081885036
FGF20,,-0.005625327387422482,0.09370576741101268,-0.020688238737793567,-0.01580843900570329,-0.0032059762980385315,0.013508524252486514,0.047745486076073144,-0.0019186393717562325
ICAM3,-0.024300689036209733,0.010459632815696597,-0.03873219556834227,0.002185639391610501,0.07792237211096939,0.010134707860666578,0.05225666062756869,0.027804474527734307,0.0004153601687031048
LAMA4,0.001384046369962257,-0.004572759707908041,0.06193806552027048,0.07665721542618022,-0.017470832650323617,-0.025737767857822013,0.10219511894595606,0.06811309271271648,0.08395695493111756
INHBE,-0.026872417323693536,,,,,,,,
DLL4,-0.02178092236337899,0.0010989756519061593,-0.009075948027591861,0.0715604608061488,0.013308079239166345,-0.01671866945982028,0.06430507292417775,0.10295167125597823,0.021567789678265073
SEMA3A,-0.013860141615334524,0.007802435044409641,0.039044916232772044,-0.017392308278200305,-0.003997127473144686,0.012744742860293689,,,-0.05577568197109365
RLN2,,-0.01480361032326845,0.03935236331139491,0.030439480412595612,-0.011856740373508081,-0.03328303187198475,,,-0.020443736518674996
C5,0.004597222310823563,0.05314750244914761,0.014072389213203213,0.040460996917228466,-0.00981983943275277,0.07351235701635687,0.1206970807624821,0.043832799410100966,0.026572512183999173
COMP,,,,,,,,,-0.025254692130495762
EDN2,-0.023106324268339595,,-0.00277643925256224,-0.01755368643710812,-0.014398034018013352,,,,
C1QA,0.0029500566009648013,0.007156120541656548,0.08822379482755355,0.1166684490283533,0.08194195697946259,0.03773336312698211,0.10262276073468506,0.0012785872644953831,-0.04870787590749477
UTS2B,0.20394251759117651,0.004352813552823816,0.06896649450152068,,0.016142356067221624,0.04746019826086635,0.09194839358128176,,-0.021782760886053618
COL9A3,0.07690239312172616,-0.034952271484276515,-0.02734003061066053,0.0719576495600897,-0.03315123208874221,0.05737680437085618,0.004763730686880237,0.007771082366132282,0.1061014434009122
DLK1,,-0.024638986397976216,-0.014148243723374814,,0.004323322852440808,,,,
HGF,0.08164115740051738,0.022543488241543508,0.10254565709202486,0.02924237510328705,0.0025495757743868195,0.011697362662935909,-0.057548338696719964,0.02371521129663341,-0.010336529523665709
P4HB,-0.022586017274034736,0.028648782482445498,-0.051799627112994115,0.10039459967190581,-0.003963798936715105,-0.010936567939356028,-0.018408147553226756,-0.010657088852265371,0.0009183805985617189
ADCYAP1,,-0.029890075671212775,-0.028591720474253617,-0.00043613290422074883,-0.019653826608041245,-0.021556184703478223,-0.043805400412036864,0.0535389211787674,0.05252523124264008
GREM1,0.10661687648153849,-0.012794960269829394,0.021397222045901224,-0.019834861564171514,0.04639986321289958,-0.022236176610947723,-0.058408690773977825,-0.03352848977432157,-0.03355170513946039
EGF,-0.0045279264793840574,-0.04271703853849267,0.002842448736929563,0.029897302259144692,0.048361695929995334,0.02490410499611446,-0.05525498025482783,-0.04891366032918188,0.09813458194914966
VEGFB,-0.0007497817995481579,-0.012598298078914178,0.002690633902898077,0.04193682847402165,0.019309680922465062,0.040452382244708505,-0.04582627954113321,-0.03777717251228302,-0.033102743828158344
FARP2,0.05270930351595158,-0.029544331986111363,0.0206197498335882,0.005526130515311369,0.03671050655644363,-0.021750539691707246,-0.03574728303051056,0.0927802102459393,0.07195763503396216
BMP3,,,,,,-0.004207927441510904,,,
IHH,,,,,,-0.0061865765628995525,,,
LAMA2,-0.01963054894196144,-0.018000101719931272,-0.05472201663889214,0.06601803581617548,-0.053243373869114506,0.02274751700563708,0.11292756788745484,0.12943595392225238,-0.015213340826058748
SERPINC1,,,,,-0.010965372567969303,,,,
NRG1,0.022326071710986283,0.020326425017023014,-0.020023034365011575,0.039299073247293904,0.000935167487033484,0.09639832149419088,0.08063669647860265,0.10679186441006627,0.05816618435639538
SPINK1,-0.04311418727603235,0.0608017823666485,-0.028322771093730152,,,,,-0.03694293198360972,-0.028497735584123527
EFEMP2,0.00299285212850623,0.004940468536114386,0.039831639166765694,0.04443128557956003,-0.012374484230630952,0.031380508152705905,0.031845715350982094,0.06774940255505638,0.027043256657078987
SELPLG,0.0750296792049464,-0.026097784021437594,0.02802876046922405,0.052863941858791556,0.01508252706155327,0.00758018848023578,0.056426890430154975,-0.025385147212963047,-0.03762779434593032
GDF6,-0.02154480737487735,-0.01658376457184883,,0.02946597510170985,,,,,
HLA-E,0.07939662554965835,0.0383626247913266,0.08651727066763455,0.12522327692031834,0.08488394176128403,0.05589250097667071,0.09302877635583688,0.07135594476226656,0.05205412159107691
PTN,0.08825662405640698,-0.03404072048361349,-0.03462683430047131,0.09869716806815919,-0.023260470878061795,0.0430689740357124,0.018850460083685662,-0.019473230564223523,0.0783204140167503
CD274,0.07178653750375334,0.08407985944066267,0.022169389502863703,0.030158005594645723,0.005229299925900495,0.07437522204091934,0.03251033922769499,0.01286356878951623,0.019913926307405662
FGF10,,,,,,0.034284115592027535,,,
CD14,-0.07600343864781318,0.021890288829855612,0.047641016485711535,0.07732288225816915,0.020452340608185588,0.04274346532201334,0.04934677007662913,0.09849964180573499,-0.03794952037106168
SFTPD,-0.023357418188765272,,-0.017786452335057226,,-0.003928100550988211,-0.015645296541590505,0.007715362504055963,0.05021516948424495,0.0778070037635116
SLIT1,0.1292718462365301,-0.030608603701523084,0.06428261134055147,0.059620832481599745,0.026000967875892587,-0.010628070290059563,0.02123187344738681,0.026789243526443064,0.0860306096532151
CNTF,,-0.011668608548926455,0.07498698693938755,-0.017257037044084413,-0.00934708465010263,-0.022236174689127433,,,
BST1,-0.019366302165739473,-0.019216884688721132,0.04592877325562734,0.07747150397254352,0.057646658926611714,0.09840474021901129,0.05105915035988905,0.00929552156514287,0.04122411808058239
AGTRAP,-0.05284936084167697,0.0009023429068907821,0.1289673779278569,0.07712311244722783,0.03855400649213954,0.007198266696301224,0.03567701612080585,0.08795199182061958,-0.01013072995954996
LAMC1,0.04142286473772046,-0.015820148120366584,-0.05383990836152687,0.0668520575981821,0.029192707849174975,0.047999995590897286,-0.046703730751015575,0.09981322406377714,0.0390568013054374
COL6A3,-0.029042963981109407,-0.00491235812864136,0.02382258438527531,-0.020101407684791912,0.08637576210635195,0.0022944708475273025,0.02081977931421574,0.024028963502331534,0.002517564053692688
FN1,-0.11524416111335108,0.007161919992859326,-0.022377263103737263,0.06464910769937512,-0.03159374948133445,0.02132136087591512,0.09907420139324505,0.07821726921600806,0.015956203686184806
MIF,-0.05635529750372672,0.05352948325299334,-0.00513773881027546,-0.03022307221981494,0.0013837341806435548,0.013208253242548505,-0.07570512718514356,0.09127834328208355,0.02729936382024776
JAG1,-0.023056473432917175,-0.026535149898849572,-0.02567130751254457,0.08643857692783809,0.023689280311199077,0.004750390223378505,0.004465743398682479,0.07696424836034303,0.01537253201004777
NID2,-0.014587116911001776,0.005909326701486373,0.012469389547512606,0.01448086630213172,-0.024604141056881745,-0.031107368412300874,0.02301791354798417,0.0453141866832583,-0.031303124189200095
EFNB1,-0.007733297507071749,-0.014347639773352646,0.01767306486077053,0.06323916532769368,-0.03199864666412489,0.02358532691852019,0.08621108130265745,-0.02715784743320596,0.07649698234209494
COL4A2,-0.011970014352349758,-0.0429720585278709,0.0507561605162435,0.09470279530894121,-0.027367454548409446,0.025059141510325553,0.09065954610713854,0.0733558703550184,-0.002780529661140001
SPP1,-0.12290268020090837,0.0363396927983947,0.009835461997522506,0.11857507422026638,0.03654597055183902,-0.00038742161881332934,-0.20916265957211522,0.041385199790049516,-0.01908634489970342
PODXL2,0.04581802174959512,-0.034441755496283595,-0.052185529369866195,-0.023106803657632104,0.01515146202480732,0.012615158384917004,0.012235251126196138,0.050669529589300974,0.061964137940418995
IFNE,,,,,,-0.02484351529879759,,,
FGF9,0.07142926182249201,-0.03194903381709162,-0.046826907684848755,-0.040058297308870935,0.023250489699498774,-0.016853236996137826,,,0.029393205118985632
ITIH2,-0.017084899293661426,-0.015589711476918839,0.08073349916812919,-0.016803103505249682,,-0.012211649806514562,-0.014044291020505546,-0.06158054925039763,0.04560616545889201
ADAM10,-0.031100376890334017,-0.002732274642857114,-0.003114985326825566,0.047452169032455686,0.041466838824783504,0.07406071716053625,0.046530574553035275,-0.003313131298549641,0.02056770899676034
CFH,0.05693196253382247,0.018217500603704067,0.0035981600355921286,0.03002789907234574,0.024745690389778925,0.023905542218004814,0.05295685202815311,0.07976718017172053,-0.005022906615569289
COL4A5,0.0492542205761235,-0.013169035809590798,-0.010804519738270372,0.03541454549904982,-0.043600589487339296,0.0801723498532607,-0.03779094496640893,-0.03643222692379832,0.051691029008987185
LTBP3,0.014400390456659955,-0.03543211200760758,-0.02623504184802576,0.0359824417419128,0.009039968557494383,0.06663840884001618,-0.045156777970683265,0.006463128209442946,-0.042278374871055194
GNB3,0.02081268901997103,-0.02531212697119265,0.08965309867366825,0.07219998081004726,-0.02061899402873301,-0.014450769551726394,-0.011654535110013181,-0.0019486660457465408,0.018049327724269062
COL6A2,-0.017705030950446444,-0.014315063659080099,-0.009280293899737594,0.04098335401209141,-0.029643454424858134,-0.009659465740873691,-0.048081760656213855,0.09312959267238045,-0.007056363084043728
GDF9,0.019900458264827548,0.016806249966999524,-0.04521589724135205,-0.02873346367224271,0.02095708783379459,0.023543993477683274,-0.09073374739069619,-0.03297062515302973,-0.03155625154654512
NCAM1,0.010268251354389945,-0.006502793806111966,-0.007285388949207242,-0.02152492437696244,0.040049998720910945,0.005261214807636301,-0.10681976139859194,-0.05597282223810205,0.03661939754122858
APOC2,-0.02249629103864702,-0.04464824972194622,0.08526515389926974,0.04254868612267306,0.03773264912884506,0.06484453668348879,-0.028225767818507143,0.14007807644785292,0.04455060882640567
BST2,0.04137718988511642,-0.04189913965582456,0.028443098667959483,0.10680252914647857,0.07519903447459761,-0.03285956694042315,-0.0017947308073234904,0.06706607696790484,0.0026801929583029054
COL5A1,-0.10425730586388843,-0.008884787971689886,0.022787955472117528,0.0912038775426167,-0.03817373595255699,-0.0036525444102315638,0.10849044062068733,0.0799757607925429,0.010190535644003516
CALM3,0.05937652166563057,-0.03638489103072181,-0.031224322003241083,-0.09568543381217082,-0.04725932133558427,-0.05505216475203672,-0.0623181360364378,-0.03315642530169805,-0.01051778907614083
THBS2,0.011235214020089694,0.011759871967645661,-0.0027101939162127602,0.024949260055576707,-0.007571721939358641,-0.023418217565770772,0.046353158700607765,-0.05724830997463497,0.010316440699364535
SERPINE2,0.05584337877887705,0.029580299572798063,-0.05324306511845312,-0.03434096609347528,-0.007709861697309117,0.0005956782602488983,-0.07224611922626034,0.045954720120202595,0.04052923441647669
EFNB2,-0.07583861983934638,0.02552287752577837,-0.018015169391639864,0.02408529940716953,-0.03090601484197105,0.006526940564995127,0.05476486671312398,-0.06704142736549011,0.06744857588009351
PROK1,,-0.017690370353977122,0.04479391610696907,,-0.015100369348808658,,,,
LACRT,,,,,,-0.02236146449721058,,,
MMP9,-0.02259666991316643,0.0016627727095138852,-0.03909486260545709,0.08753286576675282,0.0020708212895957545,,0.07059204400110733,0.1438027198965148,0.03789734308341847
NPPA,0.11742446132315584,0.00572532238042695,0.01096770419352833,0.04451289674091885,0.06698653979206069,0.04166888056754739,0.06781299278384967,0.007446235990479948,0.03486825079848041
APOB,,,-0.022866733073172954,-0.013231782459339776,-0.004479652218105999,0.025599288224139535,,-0.03949224988467473,0.031211271007927192
C4B,0.021716990706885902,0.05348193116508278,,,-0.01227951754709446,,,,0.0033288123374722567
NTNG2,0.18977158598761423,-0.037374413449513685,-0.050416904879388734,0.07023583316849075,0.025788183026568927,-0.026295104250885708,-0.013868938309867324,-0.03815343936826445,0.01147611333346803
LAMA1,-0.030710117333931187,-0.038799416419324294,-0.008878091911286527,0.08442644654007117,0.025917093879005107,0.05707590218302625,0.047544809346892765,0.01203363210215668,0.0995958108567646
UCN,-0.044916702860995625,-0.005263311511395841,0.03381794872852651,0.012472536194617039,-0.005760401537359892,0.021645043309403228,-0.03855245271052417,-0.023119945696330562,0.006595629422223774
ARTN,-0.028381960481620665,0.041166481494172256,-0.018786633905916315,0.05964775817441447,-0.015608262793564656,,0.02979740427953752,-0.044642813395611866,0.016148701419991345
PDGFD,0.025366912236351243,0.006893888686167118,0.09719063379767084,-0.028288020163740095,0.030667580067376597,-0.03458624436214158,0.19887054359277573,0.018374344991153865,0.049443249276670466
EDN1,0.012939964539967982,0.033108768623250656,0.04839039187732712,-0.04137606861754444,-0.014407349461817355,0.026193593265805594,-0.03228529623434377,0.06605207292760536,0.05148768526575043
ARPC5,0.004517349201259422,0.01247189846415682,0.003998503840481662,0.01293366960991659,-0.022984991403450745,-0.036636379838810434,-0.048844659635756654,0.024399576333608838,-0.047573854494933114
GSTO1,-0.015490881563922343,0.008779593299663779,-0.023322583575848384,-0.030449052698919978,-0.028094434697576245,-0.05749749535463652,0.07583269056596557,0.0012314155192632548,0.04056966244996978
PROK2,,,,,,0.02807101129093743,,,-0.015309708770299581
SYK,0.0020502157079961485,-0.07264327054046776,0.02564207655072306,0.05362138102624748,0.009865129888860154,0.055109031772511106,0.059609519878677304,0.03855389465119458,-0.011698663138869183
CD40LG,,,,,,,,,0.027983520583587822
ST6GAL1,-0.005145188350008806,-0.05962934459778834,0.06136889020855982,0.06502591490960548,0.020360680552538892,-0.018728960073512095,0.028033953042244417,0.026175710555234537,-0.006937436889732576
WNT3,0.07265469796457943,0.03580239451894161,0.0032465451526769943,-0.0898013491119698,-0.002237773794368486,-0.009734902898505026,0.04158031806488129,0.03439261456133406,-0.04844086817483395
HSP90B1,-0.039374788331036636,-0.025653598788653805,-0.06265938469943409,0.04683443538288462,-0.045696133831081905,-0.024194769849709218,-0.004025330415173039,-0.032785991915315366,0.026386657292523027
ZP3,-0.006315640691723207,-0.0559528204363319,-0.0027665430002163497,0.07324615805589263,0.001538067102101152,0.07637798711710503,-0.004502401889606734,0.07591260813709437,-0.011289711912423159
NRG2,0.041654036181734355,-0.0063292157894129985,-0.015817777321369124,-0.020197210324897734,0.05360674434913185,0.027168444082889574,-0.022008663383001507,0.04468046358443062,-0.03398274560016242
MELTF,-0.0157998050536919,0.022168393862387812,0.004219892020808175,0.08972483071369398,-0.035122403549468,0.027607548662205154,0.0885990952902341,0.09849963505033363,0.03685095555320928
NLGN1,-0.0668947588926475,-0.024678223854495078,0.06412135444798832,0.010999422906599431,-0.024167190252326394,-0.003340331933391406,-0.01941934030475353,0.006738897892690849,-0.004728283716964516
SLIT3,-0.04866893186917202,-0.027326954591279557,0.03419121487377522,-0.03756304762648857,0.02962476267501632,0.022004839349051813,-0.010323185865787605,0.0035078884856251384,-0.016698098965228173
CCL8,-0.04188343418426901,0.021050533500689687,0.03771007763355565,-0.01725703741878472,0.015958172371876727,-0.02094989131601781,0.07891178112764889,0.0639331526302599,0.0009302569697106897
S100A4,-0.11017814977800804,0.0206706426854708,0.01600465363534653,0.11150262317482658,0.06312742254001165,0.028603813186038243,0.012302227982412095,0.03748710304091863,-0.016225918023290563
TNFSF13B,0.07330885198414383,-0.0020343141540558837,0.05900412228842606,0.059989215116343135,0.07309146527532284,0.027892651631260777,-0.07230263801040937,0.07216408735127257,-0.008125954621936899
HSPG2,-0.014139748566195097,-0.01357108947809393,-0.00424432532292661,0.08926887310906079,0.042306900576296616,-0.010228058152296424,0.10584495582154078,0.02868601608474052,-0.0006369942281813804
FAM3C,-0.04153189893949141,0.06773531916961029,-0.0061539492598692135,0.029784502787630146,-0.04844026505174531,0.02244241813683402,-0.01613070996946117,0.0989817404639659,-0.04649127247361427
FLT3LG,0.0044225674810394675,0.009946682150230993,-0.04115541055524045,-0.01012370674154029,0.017047542284826443,0.008944960701224539,-0.0030284777418250605,0.09720798474428322,-0.0568973669485838
A2M,-0.0601122136725529,-0.023424160550408243,0.037577175604695166,0.09089805280523802,0.04564904963474647,-0.021709662513523114,0.10973925213635827,0.0581018455568761,0.020100693117696813
VCL,0.013786129526737969,-0.0589761658219025,0.024170567140465362,0.05717656031153071,-0.0012020383279710278,0.014893240176810053,0.024657950037429894,0.039786826066018986,-0.016904323298422536
FGF2,-0.011838923115452068,-0.0441444554207374,0.01625686846473772,0.048148309074876945,-0.015280493485589283,0.002785485920989887,0.01327615764887932,0.04193731607411925,-0.0212767029121018
AGRP,,0.01366260553785799,-0.015837978426000904,,-0.011080501763272022,,-0.05027993026847487,-0.0003766857757163658,
CNTN3,0.13313182672606907,-0.007210487342193839,0.0022883921264508916,-0.03213490881938851,-0.006652153478695246,-0.01030951675731641,-0.029942062959647978,,
RNASE2,-0.01760355774145066,0.02834956517466584,0.009511363636218456,0.05794283685286058,-0.052269647217641185,0.007198504224514997,0.07112738747897906,0.1297216033616212,-0.05466607413919454
ADM2,0.0007368283208521527,-0.01786707363486541,,,,,-0.002450186878627812,,0.006226306213834159
GAL,0.1334720557070178,-0.017571129333539888,0.03764304268157316,-0.02043274865296525,-0.03214521905498287,-0.029879569099234123,0.06692668693469626,-0.03841002770497214,0.12674173780701864
CXCL6,-0.02233790918893486,,0.007035421004328639,,,-0.027215866922266678,,,0.036491958531000644
PDGFC,0.06475374429221831,-0.007486069421596545,0.022681139337193245,0.05829010668821985,0.0502959088904562,0.00833770072476069,0.0025490368087571946,0.03297259028903417,-0.0074176321234014015
COL8A2,0.007197475231565868,0.006890013397450096,0.03273811844009909,0.04622191448687385,0.011998502251751343,-0.027645840802207642,0.09607414121929789,0.16681381465505504,-0.01584408481167424
SPON2,-0.07724659136150262,-0.03847909329450762,-0.014280427300275646,0.0663896678242116,0.045542494794285675,-0.029524123898064216,0.08975951913492827,0.013313148223681546,0.02405614537951244
LCN2,-0.019285621645648898,0.032547436350088464,,,,,,,
SEMA3D,,-0.027560658687595854,0.028163936263540655,0.043013981409284446,0.04574962349256228,0.05331829700588086,-0.05525497580978843,-0.032832161844263186,
BMP6,,0.07923717587657836,-0.019173048807902358,-0.014688244479673726,0.09713801276455114,0.03490231094619197,,,0.0014846432147267695
TIMP2,0.05413205104722486,-0.01708469594935388,0.021099603130221085,0.10895710966870058,0.08970801032790092,-0.01508211200771182,0.007335092974074051,-0.026458629965980897,-0.06111729434479185
EFNA1,-0.0373818397066729,0.004481729607419194,-0.02659635840087472,0.04816367946559591,-0.009406314188670694,-0.019869917942260572,0.020904141422117665,0.06352857428131908,0.021216131434897527
S100A12,,-0.01439551699531288,,,,,,,-0.01880730497078897
TFPI,0.09498078287035977,0.039316805940506586,0.0028458664219443474,0.02262885983239754,0.01254293326673087,-0.04108949413133858,0.07516408232325479,0.08472317035300642,0.00662236383093356
GPC3,0.10220244839501262,-0.018091437543021633,0.04745801679272137,-0.01938123480179378,-0.013281320839998868,0.08003443145155098,-0.04723344448524056,-0.014767733840173016,-0.005921246782704106
NMU,0.05792391789554347,,0.06012656799013941,0.0023336036411690966,,0.04585293616402022,0.042979421594678505,0.18641060505973975,0.12058063673259407
SCGB3A2,,,,,,,,,0.06470261762755218
LAMB3,0.007825569298067101,0.034458699002951544,-0.0240391614347661,-0.07879274168102007,0.11369173678147342,-0.007295784385712872,0.04926509995715045,-0.003347870628558373,-0.0327432037647902
LGALS9,0.09552079264422979,-0.022743304708297198,0.024649915207775708,0.07981225705042533,-0.05041629749031155,0.04197812800833815,0.0330628324536603,-0.04880026913626808,-0.020968491166323752
VIM,-0.07796755941092674,0.047036661293520625,-0.027099827363261574,0.1224492667976552,-0.012666801763158963,0.048186356493267156,0.027615325501109157,0.1147829560091703,0.0025042414444499013
PLAU,-0.03462309261224788,0.006906767465094479,0.02187851862548484,0.09332630495941255,0.01517691213172845,0.020084413532936215,0.03766005999539384,0.0966040049731435,0.09042816270456258
TGFB3,0.05747100577311871,0.05142084934825594,0.0788112434170353,0.0050513194110434955,0.038387327464337935,-0.054290106996466116,-0.0701827096302529,0.13251544282709837,0.03513200789999004
APLN,-0.07615783827616061,6.0781944195474464e-05,-0.014655058627217186,0.06322539574545849,-0.045991834851541784,-0.011884207839534625,-0.07620440488247324,0.035129983637237454,-0.042047839901412816
SHANK2,0.028290934366387115,-0.031601263871519215,-0.03950977974102782,-0.0487537850894263,-0.023045829541829366,-0.042718666944625436,,,-0.026841078187449314
LTF,0.024206715768343618,0.016388852994608103,0.034719627334886996,0.09228840561049526,0.0839349373373363,-0.03417016513058452,0.10955638220850072,0.04701827563358113,-0.01229476807682984
PYY,,,,,-0.01258785867723266,,,,0.08027295014431492
PENK,-0.03752274701387047,-0.001160767770070298,-0.030721727763316897,-0.05684761203398726,0.011199644560364227,0.018556084002973615,,,-0.020443738804869042
CTF1,0.004530589652251434,0.03570472579450348,-0.0559008457909979,0.005484370893081035,-0.043737393407926484,-0.0063356733895714255,-0.05677600268086423,0.039695907664028515,-0.041879568024589545
COL3A1,0.004821776463555731,-0.005312063612995333,0.0773039782000935,0.09092454394697991,-0.05187315078056159,0.01499570571392582,0.12229999495711127,0.026582563896697213,0.011341481152497878
S100A10,-0.09880309562400043,0.02916671479774638,-0.024984975760963948,0.10522067681736372,-0.030493124901231947,0.030136771088898017,-0.02335738330082605,0.14453890668513641,0.01727410564950703
FGF13,0.05983362027581809,-0.03625454294735274,0.056733047505884884,-0.05634695120555767,-0.03441372839473885,0.012828698214409047,,,0.06278894208938669
SEMA4A,0.023429381142045003,-0.05221294952856861,-0.05440795904499542,-0.028710086807818398,-0.03194849691950293,0.019020346285981808,-0.05923422328496938,0.1854869534554839,0.04638609199401264
EFNA4,0.022887063424601308,0.02017269071194485,-0.01349000558885041,-0.04425632929360735,-0.0014442571696607774,-0.017628254339394203,-0.03411890814155694,0.09653728019649468,0.03503240918802601
HSPA8,0.03548563863683013,-0.009330337957453402,0.02135461425200498,-0.038760424118872434,0.06720137996902041,-0.0029190713665014595,0.029059809672767698,0.04284252730095298,0.04919340555094043
NPB,-0.026202635106408627,-0.012483075172684849,,,0.021544862830769295,-0.003177345333624686,-0.06889895092998033,-0.011943264661962794,0.08038305457927776
ULBP1,-0.03760034704232088,-0.0213922412961271,-0.014894868584100641,-0.01740593272268404,-0.015440640718654943,,0.029010541757764498,,-0.024926468493129503
SEMA3E,0.04715069512436599,-0.0557816305942729,-0.02320798602960381,-0.001028264307381674,0.02889021668530614,0.07226969495902223,0.010101206271616647,-0.07323221585717331,0.019459712629571888
ADAM9,-0.017597644481386433,-0.09006890056004574,-0.024061319423953485,0.10638624439565657,-0.026885409004948055,0.035481730493816886,0.03271875358489008,0.07043025866768356,0.0026480773515483915
ASIP,-0.02863829047205526,-0.011499083049229229,0.04092753750611187,,-0.013850036437629488,-0.020683482491233335,0.03434755926623018,0.018596708815753774,-0.03585099966877743
IBSP,0.0198140311164577,0.0019511868895375076,0.07504757983151426,0.12048137723545702,,,-0.011865044326083934,0.16255737374132948,0.032935485290897654
FAT4,0.007059527754526202,0.11749011234476021,-0.0326401737175863,-0.03830256744774736,-0.007220396717263662,-0.028414734013684537,0.027675778388883007,-0.011662500297881502,0.06843350711134195
MDK,0.05517881956659483,0.037627888932666186,-0.01806773087190044,0.09385583454271457,-0.005694793263300903,0.08127329023030931,-0.023498808131799363,0.031094101515568875,-0.01949996309212658
BMP5,,-0.01885760341280588,,,,,,,0.008374898176974146
CAMP,,-0.022334705249300098,0.03984050399788875,,,,,,0.052215202124243965
HSPA1A,-0.025180664843506975,-0.04411551914851209,0.008539817866250793,0.041737665346672746,0.040564036212950176,0.013092041485163136,0.053044183606392716,0.03506038526816051,-0.035800184500114456
SOST,-0.02433851421294015,,,,,,-0.05923224398370459,,
SEMA3F,-0.004111430712347617,-0.02423894525895342,0.020471689252272413,-0.005603506228537744,0.034451422235758256,-0.012767643156198336,0.04495432851541008,0.09673302683890021,0.01738747891606944
ARF6,0.01253958524753865,0.03965871603812806,-0.014381903522586066,0.03556032987285791,0.023641087109139942,0.02398746604154077,0.13353325091239088,0.020222671218356546,0.00015508654649141774
IL6,0.004268546143181306,0.04278331611782969,0.04959817286833162,0.022912319622914835,0.02493798707615465,,0.0013986166510627607,,0.10189918401725143
CALM1,0.08842494383049142,-0.05341472582772205,-0.01705400218547294,-0.06889150135170938,-0.043781454757517775,0.017378754951914276,-0.06341911153660776,0.05082770034640023,0.06352854134956423
VIP,0.09453789441035303,-0.01949263835968166,0.07386159240041268,-0.045654909377432384,-0.02443310936465288,0.0011251729268288526,,,0.06375649669733922
NMB,0.05370106812322182,0.015276759117698427,0.0013783909365641125,0.056498472679751645,0.002711156947708542,0.012707402723590625,0.02536975917807312,0.07866996685996656,0.052201775814705885
CCL26,-0.029826091249069053,0.004149115516149171,-0.011152215201273661,-0.022046867877996406,-0.009347084844389312,,0.16427194179293642,0.10611105059361484,-0.004141470243545769
FBLN1,0.05061667289789281,0.011414228044905241,0.005927871774696009,0.03695906570342827,0.025424111350892037,-0.04140550244972179,-0.010573651961408859,0.07425273585906221,0.01527675564432182
SAA1,-0.08295407659315446,0.025161296455704123,0.00929967268509391,0.08141322581043779,0.09498837324150128,0.04949547306640371,0.009023169646282815,0.04444839344966395,-0.014390602255959336
MICB,-0.03885193154707335,0.08433460992508751,0.010742960066454416,0.06550323273317818,0.04374750977776886,0.04616372890674678,0.03703786567132393,0.1077169808152683,0.03242042349192262
MMP13,,,,,,,-0.0004064593919221003,0.04260438796496664,0.0618077917153732
F13A1,-0.09198347052354638,-0.0036562914703168335,0.04387314562806161,0.14747957608079842,-0.030371016433754935,-0.04713584199549712,,0.06677289089814264,-0.07975257545590501
CXCL11,-0.005086726682470311,0.028093190644179887,0.10347725739101503,0.0478457402316097,0.021065918039568615,0.08310403793603446,0.012790702231383615,,0.12606907934044412
COL5A2,0.05986736836299983,-0.09341098823907963,-0.00014201675241788938,0.08310935826347327,-0.05347348548710984,0.012271867116214499,0.009998295894006765,0.13580463711304872,0.006941073550378498
EFNA5,0.09554661968550844,0.09529751772761871,0.10447375636585696,-0.041647442948093506,0.04867584953148639,-0.00825392437265074,-0.05858519835147991,0.08222497471681695,0.032625384254335525
AREG,-0.01898585066158091,-0.02863108098020948,-0.006583051383440801,-0.0357768211140008,-0.018856404368448047,,,,0.02721179231161121
EDIL3,0.02571258512901618,0.020233615275795407,-0.008807281874433765,-0.03778111905339769,0.0408133078290371,-0.013429375907492417,0.14085927811071175,-0.02709747460737492,-0.051041380038606414
CD86,-0.044926425596015056,0.014954806189604387,0.05203243610035954,0.016208962216994104,0.04061384510134661,0.008315056314813102,-0.06823455949406305,0.061176409078114745,-0.017609701450168016
AHSG,,,0.005295778969499748,,,,,,
WNT9B,0.019561008786255763,-0.01132711825293833,,,-0.011080501763272022,0.09560526059179915,,,
HRAS,0.030974925863149448,0.000708301771804717,-0.023429986533555727,-0.00690373247454688,-0.039333677406838526,-0.040718206750027956,0.005093862734581619,-0.0886104244136436,0.03841949774747097
C1QTNF5,,,,,,,0.07582028105048803,0.0423225506340533,-0.02046629257799159
RLN1,,,,0.05952833540646645,,0.03465157674439767,,,0.08847913107369108
COL4A1,0.02855223624359942,-0.046317691757350773,0.02224010443473812,0.1040905340346927,-0.004895095552484723,-0.02321692362298853,0.14806818768884777,0.09196241029467589,0.010045900404562328
CCL3,0.021836622434963465,0.0037761769210034883,0.032604216404999775,0.00023153264832506668,0.006909058722074599,0.009251361304605724,0.027577066234379916,0.03296250585284663,0.06482675122886886
BGN,0.08956750740620434,-0.0029488972535135524,0.009690577341071514,0.010573199981180744,-0.025262412253001507,0.018626453040633036,0.07653819879739678,0.04066673392073135,-0.009210060738937745
RETN,,-0.013976233272906884,-0.015211923793226204,,,0.01727521534740153,-0.037382351816659345,,0.04688663448327074
S100A9,-0.12043291087375278,0.013516770898207632,0.028507967358551607,0.12060652204866508,-0.014758048273274415,0.009119727555969312,-0.06634804683126966,0.09876897499273399,-0.004270067960180117
