,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL18A1,-0.011883503067957202,0.10040794617327783,-0.022808758860770037,0.026848491822510843,0.04222879331537415,-0.08338443489432369,0.03389312019523393,-0.16510827722316382,-0.17345386746328123,-0.1475465497525318,-0.017734357322409265,-0.2320707262474255,-0.09641685634420775,-0.12025510813934195,-0.002956946530852097,-0.18156563520594718,0.03641589854049906,-0.13986759074804064,0.0028788919414637674,-0.012139478986687031,0.06562593684155908,0.06810131677377855
NODAL,-0.03284028487859915,,-0.009632244153849353,-0.022993494178233452,,0.0178365943680282,-0.049111549621742155,-0.021394803274120244,-0.11048798347571175,,,,-0.01120196683166458,-0.06553099491947323,0.05398621807891535,0.01314524016230164,0.0507366116681072,-0.0006885195014359645,,-0.035929856299445576,0.1307651998441488,
INHBB,-0.027709349643435695,-0.1579761852618729,0.007953209717129024,0.03552082577749874,-0.013178824048224685,0.00726924980666687,0.021367825665190455,-0.011946030633618921,-0.13458974874561272,-0.025541368622718864,0.027899365284257578,-0.05927596824001065,-0.04843696982605334,0.11368518832994137,0.004837914448714134,-0.06007760711956251,-0.009712484754762997,-0.043307393021687346,-0.01358366539520932,0.0664189161686459,-0.06985414293007026,-0.030744131773816727
LCN1,,,0.031163282930641693,,,,,,0.013457819845911618,,,,,,0.026207726665796235,-0.013182944826537635,,,,-0.02654863864951604,-0.01783235667255727,
ARF4,0.006080725251877171,-0.15738974409156492,-0.0016536925152700476,0.0449893873188335,-0.0904808321940669,-0.0017105559200108053,-0.11314307834503533,-0.021962375684418615,-0.1743097443369122,-0.013544621696596986,-0.03485295402623873,-0.04424906535713617,-0.10137342977386223,-0.1274529706614983,0.041150171586636315,0.2330049495348406,0.007055079767949962,0.010827135285441696,0.038557843488666796,0.03456367621424736,-0.08944571837633448,0.00405255738658982
CXCL14,0.034494387457860966,0.29890431840026027,-0.0660035828200575,-0.036210174279301906,-0.023390691501823394,-0.045871838762157474,0.25950974250935477,0.16252241347154991,0.14779319885415662,-0.07955150829680097,-0.07466325480289683,0.16465107102006526,0.1986537015442678,-0.05474535425961969,-0.04345783586885124,-0.1511426894917646,-0.01749023696063956,-0.07696418961998629,0.05692501960941869,0.07242466415407421,0.004151900565093438,0.18360610694679808
LIF,0.1739352816475004,-0.14328045253322697,-0.03867274002727384,-0.03563595712037238,-0.0833826279186197,0.014492412908782639,-0.01480646403263194,-0.042569536455710676,-0.11686565506561677,-0.1598855139745174,-0.013135403957711088,-0.12192400452143966,-0.006941501598431883,0.08501194229867533,-0.019904482844444196,-0.1667293512159046,0.008163196311442971,-0.010065949217183805,0.07715702457167488,0.0014802342930877747,-0.1802614938756927,
IL17B,,-0.04446894423136474,,,-0.04643468123193733,,,,-0.06667248044476876,,,,,0.16022185179298376,-0.06016742419713022,0.06088060916178848,,-0.05442620809476016,,0.06040656810204633,-0.041491531807767115,
MMP1,,,-0.00892010676202905,,-0.08791257425857765,,-0.03964508773967499,,,,,,,0.06408636513300518,-0.008049096022065223,-0.0716426460587079,,-0.03149674130857772,,0.011185328611095292,-0.04426651567922007,
MATN1,,-0.0187610954223711,0.04285055903725273,,-0.003275687529872806,,,0.00794651781575469,-0.0031679312589653168,-0.027125871651473035,,,0.028364616344239004,,0.0580173919184539,0.07743331680890522,-0.020596009470062952,0.026805697834295233,,0.09777784950033071,-0.006109267895889945,
ADAM28,0.009512968910819267,-0.04340643534985655,-0.02105113785567999,-0.028611923270973685,-0.019947885358240332,0.02644658753917873,-0.015369426544743776,-0.06066627576567515,-0.1805905857093616,0.07161193854225943,0.004334676578503767,-0.1693248474371737,0.046879806519024354,0.08147094982310922,0.06525869649296731,0.02906185933653085,-0.025855866479859088,0.05632108877653153,0.02517394070002829,0.01592562147179303,0.11062330070810822,-0.013647400881462468
TCN2,-0.05134638262808582,-0.08240908786446921,-0.0023123244838517388,-0.03224237259595478,0.03734688333033396,-0.005538945201266052,0.11909021152727543,-0.03751806603478613,-0.14438226086963218,-0.02054632181906999,0.0007750299101249829,-0.09655596529712031,0.01716368759090192,-0.048650809520825546,0.06921621425796039,0.0007083186376644809,-0.02376556128043805,-0.03195654654983861,-0.02255640771990688,0.019562596594415928,-0.009922873079987713,-0.03129566989409538
THPO,,,0.005613825841351018,,,-0.0026718941093485248,,-0.04233415957672243,0.02382731619967325,0.023665391701293295,-0.04555412314803577,0.0781146362846507,0.006447697330789164,0.09391864651631147,,,,-0.03477583515245321,,-0.03456474793621049,0.016505373172354676,
CUBN,-0.02440888937755465,-0.17018674623419774,-0.05444392041234087,-0.006950532784840136,-0.007062819742499329,0.05018363660151041,0.03951945964780602,0.004118948290823643,-0.07166614885972693,0.027764276170312657,-0.01162707157286006,-0.046038281888671685,-0.0003676281730694392,-0.026829677085711517,0.13655619769221705,0.0912073048221899,0.06252197184649247,-0.05629810403491868,-0.06390188528836645,0.0718192124882852,-0.01700462573562573,
TIMP3,0.03183919439189557,-0.18519905126289404,-0.025745237798044204,-0.00992403258553582,-0.12152605149644441,0.02626011411624871,0.1775496526927032,0.016473699985323196,-0.22895953183443618,-0.048066326593833496,-0.007956006300610052,0.06651096955484166,-0.0008059091306087727,-0.073953341558541,-0.06155394754472431,-0.09864934592048831,-0.019217873008192134,-0.1344317208233951,-0.012504719574239109,-0.002566533715104764,-0.007979558031171577,0.11738247789261931
PIGF,0.0005476039568342993,0.007240082938756812,0.07716145994357038,0.0419788402875976,0.10791028818349956,-0.035117293972676794,-0.01974303678499895,-0.08334871530061053,-0.22790009214131393,0.028098876815589223,-0.00628950511405574,-0.0015033605757560767,-0.04953022418673232,-0.04158436312461863,0.14282368628450623,0.1982496532692782,0.06158997213107283,0.009486659874368447,-0.012506541961817516,0.0860841854783671,-0.026411670772720428,-0.07839589854537718
CRH,,,0.009066125436807172,0.039157955196212735,,-0.03291023676662387,0.18583259163837063,0.015233336991789158,0.14660770384426605,0.04214153143098572,-0.024147078893039537,0.12460068641628534,0.11099230246645445,,0.0820649437877159,0.035770609306473675,-0.034714315731818005,0.10396609178350553,0.011112980165416314,-0.03936823322795107,0.012110897598761487,0.07069691691703738
BDNF,,0.2290137932192788,0.036107490338667864,0.01966429637983203,0.15474763526358176,0.008710784893860776,0.056752641765510974,0.10997953381292275,0.41536858362531137,-0.0306523307918205,-0.01975057677316632,0.09986081084905679,-0.04184727424587017,0.0069055075975404945,0.01545437173658823,0.08034306686709614,-0.044127129208810796,-0.04126842679356601,0.09399176837982538,0.007320042024404058,-0.14941855821652733,0.13817587228606204
CCL5,0.08415023608451903,-0.0993126577651359,0.04644909565885706,-0.02866313441848321,,-0.01938071543244598,-0.00344525156740012,0.018997515323362545,-0.08241557004802054,-0.08629374319121377,0.02760585652100614,-0.12302705790763545,0.030770310162926463,-0.01354556458805989,-0.007065825769366241,-0.023156785091017477,-0.045808982455037915,-0.012564541275795264,-0.05751342985309783,0.05282751037231946,0.03989061417603868,
GAD1,-0.06339145929114012,0.36183937531748445,0.09357604521957767,0.040201398996988644,0.12814526919474284,0.14985727715204059,0.24837439884775858,0.20920251043498955,0.39692898022119316,0.19847757386566617,-0.05176454458314761,0.43387543604066,0.2991362257332542,0.12291041683472402,0.05166361132875648,0.1337454394052363,-0.010230895021893113,-0.02737063752687431,0.046379540980146856,-0.0065943460958869295,0.18816654070262617,0.1743813532679955
COL14A1,-0.040241204375784705,-0.04960956307517155,0.0030279380802567184,-0.026883161006789183,-0.0028218420181794503,0.02082798240727863,0.03132571011620942,-0.03998167562840632,-0.05218834138209177,0.02419821718232672,0.02286023785124391,-0.163134206709789,0.0015056663018926245,0.044011780357829766,-0.029124095265942247,-0.09485254873503816,-0.028858158062062374,-0.08395866474949196,,0.005057567489615085,-0.07678844596837092,
HLA-A,-0.02480430867884279,-0.27795076890672143,-0.020772005059843345,-0.05916932239155583,-0.08559589596102486,-0.08843503159007214,-0.255287514761564,-0.18308336138317208,-0.36677481187994826,-0.17303532819033138,-0.028227107577204525,-0.4517043310749136,-0.1651743823440913,-0.0062915975492231265,-0.17913480933792647,-0.32133062143166097,-0.03525814450308898,-0.20474534291906613,-0.05988475680041635,-0.030021883394824745,0.03233968933224638,0.13020200751472
CD5L,0.007082023285357927,,-0.01996242699917223,0.018523778600693836,,,,,,,,0.02954621850104303,,,,,,,,,,
FGF18,,,-0.02928982223967908,,-0.046434629377789104,-0.026146937000762614,0.012084649540191224,-0.0056154130241826495,,-0.0007248343699185573,,,,,-0.04202342583600283,0.05514296114198768,,0.07479693085684411,,-0.026253176274516957,0.014416703111270381,
ADM,0.01355332231262203,-0.33093770218491414,-0.07921416085656023,0.04205853989446042,-0.09589085885298208,-0.031149248386248152,-0.21047614417366173,-0.02786527681176226,-0.1038240717074288,-0.1941280336437705,-0.024751015154220325,-0.02887983713551931,-0.0621068548993328,0.15802378303940648,-0.13071955829423954,-0.2688879486733615,0.03763508696582161,-0.0683757011274446,0.09338872068826466,0.03623380881474182,-0.18927186003583787,0.0025789637445321665
CCL15,,,0.005774298921487149,,,,,,,,0.0786532960240396,,,,,,,,,-0.003926957881160219,,
GNAI2,-0.017444765928193766,-0.013123407376278578,0.0030975542222272962,-0.026524360958793288,-0.051433079309439585,-0.02325410681803262,-0.06070411618259504,-0.15341740851220234,-0.37969113605394844,-0.04941530813286088,-0.025718246972548556,-0.3466909649141465,-0.11801346405721917,0.1059255754085306,-0.09489653874592197,-0.01884697521244981,-0.045928698501947425,-0.13651078123140237,-0.07587903656842869,-0.003504853911811843,-0.00535000521844863,-0.11690321060352658
HDC,,,,,,,,,-0.1323153060219626,,0.019142794115624723,,,,,,,,,-0.006101772876583261,-0.03283075394019574,
COL11A1,0.027930538905740286,,0.0139871612209241,-0.025399819333282638,0.06710385139360793,-0.011499935699530454,-0.0903974281083571,-0.2068125855166805,0.05408454524521752,-0.02116883940547447,-0.020324661401268176,0.10135434630093254,-0.006015761179405042,-0.02080503389738352,-0.008416908731197673,-0.015655516089785,0.03054629767279547,-0.10521457087869578,,0.018230682882683175,-0.09098068361291399,0.09033752664950184
NUCB2,-0.01575564835925611,-0.04719697124382908,0.04445304876302548,-0.025144914381733795,-0.04032683364822258,0.0038469870119961975,-0.017029475561168794,0.03642880516401265,-0.07285335631702541,-0.03114559885663074,-0.06696159516921113,0.04298942211730967,0.001116331262961236,-0.040372566888836225,-0.09704789811300268,-0.09669642579221116,0.015473959825105283,0.0002197102142077956,0.03860948118977662,0.011320747335852033,0.026599153655218886,0.015734950999242645
FGF16,,,,,,,,,,,,,,,,,,,,,0.0480901414085184,
CXCL1,,0.008526227864583492,0.04832782071896776,-0.0174328480988008,0.017647197870072732,-0.010592899481558688,0.03557082764117651,,-0.004526962864792334,-0.026428104559258522,-0.05810694449664417,-0.04695998773502338,-0.05344224934105845,-0.02050757635572056,-0.06268350022364547,-0.14298251927164687,0.000810709327276529,-0.07767659773799052,0.14424135411010705,0.03722824294679954,-0.037810028688181924,-0.05462400880544113
VCAN,0.04957945476501133,-0.10784685551402269,0.013118893492317284,0.04858297506854467,0.10153501678352557,0.007570230465144479,-0.11178916836540809,-0.2238240604606119,-0.33826756475773817,-0.022009035551497833,-0.04270466848738752,-0.12991783963891015,-0.25514874965176654,-0.05604637737354055,0.13860689587698724,0.17242203596604716,-0.01030694562526323,-0.0585063681317667,-0.016821478589737777,-0.017825745312520812,-0.04914349191849344,-0.1983607895906655
MMP7,,-0.010247284587994333,-0.05793277276715408,,,0.017754763794886275,,-0.041813743938979187,-0.034309952727923386,0.05301417142893615,-0.0371299455185774,-0.07433103285227799,-0.025266014914601495,0.09071146402572633,-0.08721924028843127,-0.13872366690198054,,-0.06504174895138091,,-0.0007899239808298601,-0.009637149233879969,
PTPN6,0.0341432949060872,0.066902188599396,-0.018508011766224946,-0.011831820549479989,0.03222359571348068,0.019382108446679456,0.002526843920163788,-0.08502029796359073,-0.11668135079320646,-0.011454670443546778,-0.08427151784256609,-0.07493321995088344,-0.03565172774116099,0.00814717964340915,0.030162808624983557,0.07361308606235016,0.0704777795505314,0.023382201858924128,0.1186432179604094,0.041246214577634395,-0.006952472466412514,0.004988097673585317
PTGS2,-0.04499110609246926,-0.06270568021537135,-0.03273440701319687,0.026661269206772906,-0.06276993123061195,0.002382107047204517,-0.06965433016830973,-0.005533308377836148,0.3615221369508627,0.012768789374918264,0.00916438144878623,-0.043013161922246815,0.02937545977710045,0.17031557790878732,-0.13454076360162626,-0.21383584756739066,0.11199715668817496,-0.06772235232031924,0.07742422230822808,0.047940284787625395,-0.05899157850554037,0.14122443332778323
XCL1,-0.020271566962152498,,-0.010733312831076262,,,0.004582030797659709,-0.04215532657716519,,,-0.037687315860519315,,-0.044511641902442785,,,,,,,,,0.025024886791708768,
CD58,-0.03435693861752751,-0.05444137829259408,0.032279297438044946,0.011420346057995094,-0.001437808229385271,0.03924951929031572,-0.008971479447553523,-0.0696820843052284,-0.28418237553468023,-0.023289010797484355,0.00788831168402156,-0.05794600027171455,-0.0791290595961109,-0.08918432301353021,0.08778286072685638,0.12238470760638483,-0.03633926037021826,-0.01974599233269694,0.030265481788669134,0.026217807196527936,-0.11745188763932482,0.10681848432452207
TNFSF14,0.027655203722838355,0.020698845475548525,0.0011266511024954635,-0.017294987162046294,-0.022890919413594207,-0.05473008518664494,-0.07559730968568334,,-0.05766729756774709,-0.04401772474159653,0.041672625913869055,-0.12701914223986285,,-0.060345540628395304,-0.037259029631886,0.0014999317911684501,0.04353967902651742,-0.009087901930753876,0.04685084855002858,-0.03021282259799989,0.09286981053484081,0.04488625060400827
CNTN4,,0.19416277175162822,0.06639327199761014,0.025248063360401692,-0.0296790570086993,-0.0022814250690894175,0.27837210127935086,0.12883633433595496,0.18453479827791552,0.09189454165838694,-0.03755174495934808,0.32315016306668604,0.1514961527221827,,0.0997691521659884,0.07771579628521905,0.054790800251378266,0.04196283932220843,-0.07364905675925688,-0.005982643002251667,0.16442338642459897,0.2415430035787334
NTF4,,,,,,-0.02006103460865374,,,,,,,,,,,,,,,,
INSL3,,,-0.009786073896647329,,,-0.02614693187219353,,,,-0.004478256110074285,,,,,-0.010152210486951325,0.05078162577647452,,0.037656451983656906,,0.02061589702996376,,
BTLA,,,,,,-0.026117574780636955,-0.027021485269564157,,,,0.026234380287098857,,,,,,,,,-0.0024759148051663265,,
MFNG,-0.03990111770911656,0.09828532795110685,0.02178142479234417,0.02615562877067081,0.07986771947757049,-0.012586030030357874,0.06785730516362107,-0.10322829379192962,-0.17511840204362672,0.034364819788780004,0.005701975464633862,-0.0635232990283449,-0.0025661728686437978,-0.07111632241621209,0.05750497661577551,0.12573107881254453,-0.0013439543638702047,0.03806892404008451,0.08738249976185483,-0.010263598978361503,0.019974216392977005,-0.050557305122611716
ICAM1,0.044370757600429446,-0.11451797331551722,-0.03679739162585972,0.022502108982320308,-0.04819944658156565,-0.027192022900196924,-0.1948482764189582,-0.06448225511119057,-0.20812767938837262,-0.06915941207783081,-0.010624617718953037,-0.1183187491756428,0.04788822390064166,0.10718729130303944,-0.07182818655877561,-0.06873804136863537,-0.03013011192716603,-0.015891833639545015,0.06313055836892212,0.01599796987273087,-0.07871034394829356,-0.030197777422043378
PROS1,0.024134819540741752,-0.12787789134674185,-0.06622740570866438,-0.02749250785446349,-0.02785408534637233,-0.04265853950115218,-0.14343806512503915,-0.08902177827577601,-0.27108379944320443,-0.049631669955578564,0.03533358701754785,-0.08807856163895336,-0.015189137387383485,0.0955571535846749,-0.03310306535163728,-0.04583495146392244,0.00261550389141863,-0.07978087497047007,-0.049064686142737714,0.046525024723235275,0.01008614279562399,0.11050532179693498
CLCF1,-0.010228472466072972,-0.06509062177533412,-0.005223316851670072,0.005370490762702708,0.0168880842240828,0.012937841214714196,-0.075088156001189,-0.007062930543664617,-0.019958697986223583,-0.057919473652071576,-0.018362393930202718,-0.13565854929980206,-0.0717801715691342,-0.020660861125547783,0.006011628547563155,0.03868338009410601,0.003145243347645563,0.019593558503485094,-0.007325857259425969,0.02831197990090116,-0.09128901417478967,
PSAP,-0.000681300551707771,0.3022910122331366,-0.08055863967887918,-0.023154586658139204,-0.026393421819735183,-0.035380478701007724,-0.026634179515696816,0.16998165024753795,0.14636396414067154,0.16158604089826573,0.03352045720562106,-0.1455991521339102,0.23615389834138106,-0.021766563238765194,-0.08649114280069745,-0.2446351870906275,0.053755796564425605,-0.12188422271877633,0.07229564945914471,-0.02659641712522076,0.12251361173906937,-0.16408906950125587
EFEMP1,0.03861467691086478,-0.2583130614765024,-0.08856640598138366,0.03407792827171339,-0.05982866141024437,-0.02628126126680575,-0.28415467263377564,-0.16274826299006154,-0.30922764047182905,0.020038414695842326,0.03795432685297899,-0.36949902590890366,-0.0801578798743109,0.04837742726483355,0.042728591638703475,0.005003220579773379,0.03623042270184944,-0.03474519063305339,-0.08535458007769667,0.003642408856301634,-0.09234599166249972,-0.12337240124538215
C1QTNF1,0.018543378846513317,-0.28916922206379686,0.003326652421639607,-0.04151184129645088,-0.09092457593391898,-0.019212165705137223,0.03322602644028299,-0.004664717200410042,-0.2145664116502536,-0.09332014230674955,-0.07398052561233312,-0.03933854829576376,-0.05514219267360144,0.14114931701300437,-0.13492893254731586,-0.21352922592918377,-0.08575312582904969,-0.17041670189648067,0.04198400892345041,0.002635176928297357,-0.09965813054464788,0.068364027177477
ALB,-0.03051836981700345,-0.002980078933245416,0.0885404298992507,-0.035348487023621734,,0.020977272669160378,-0.035250983162436335,-0.028130295359995394,0.045335542637958484,-0.03535123233312164,-0.019227466437356705,-0.1550236631682978,0.0031423736001544612,-0.0360644661090387,0.02997707003164737,0.04567078535151225,0.019039170613040828,-0.008272225612049293,0.09889386292217528,0.10047977783820933,-0.08144381669935859,-0.051551324564925845
CCL13,,,,,,,,,,,,,,,-0.03560130019946096,,,-0.05329171714715935,,,,
EFNA3,0.09300670085118866,0.08543273556557217,0.024543807550290023,0.001204240213094646,0.03141384816116082,-0.013533068228556868,0.06950087252402896,0.15758575220352966,0.4148566037815169,0.11243585758071434,0.025218495800018493,0.2937961678571538,0.02694838988110388,-0.01844912594688849,0.13036827822296657,0.09224125995143546,-0.018440552986644567,0.22518217274647218,0.041459354607882304,0.12884600376318692,0.17246708068814115,0.16841020467117473
DRAXIN,0.039802816198266616,0.1369507167007933,0.06392563831665708,0.06334124785887882,-0.010584057521530868,-0.06895474211059631,0.03548485100056383,-0.07343485212495698,-0.2347278034027796,-0.1355239721443069,-0.02044323743990206,-0.04741522876047749,0.005401376183262733,0.08600238714699719,-0.06885145808333512,-0.10514978031438493,-0.012278414193266427,0.011324638640495719,-0.021645432865360983,-0.033673745129359646,0.07339925343271421,0.11111245164262865
RAET1L,,,-0.004340372801967429,,,,,,,,0.04390599979634983,,,,,0.03569729587838424,,0.0720207288947087,,,,
NPTX2,0.02493641652123547,0.35297623320577354,0.1369970770552007,0.025683900898484793,0.10174126908756054,0.06773715357700262,0.2554242161162001,0.2352996040092853,0.42479441957947556,0.26541532078223384,-0.05246937428002297,-0.14476291845038863,0.0033608291175388195,-0.11498928170538486,-0.03480588880671836,-0.020192625781484043,0.061880148171924915,-0.08268393513255407,0.1617285418954338,0.0347338558137979,0.12275952887463108,0.15331070453802326
FGF11,0.03230487576011926,-0.27343070928035057,-0.016698862485342376,-0.007012794183804681,-0.009104088036609654,-0.007567993534203522,-0.11520591326968682,-0.15731943827953004,-0.2142821295877657,-0.017890523201788567,0.005191944458272082,0.0472598474424618,-0.04139122599363468,0.0680245850099833,-0.05430650736371041,-0.03672596048547963,-0.005319108143975467,0.061645189920364316,-0.048049406325997204,0.060858369351783334,-0.12167838620324156,-0.08545020780659351
CD59,-0.022207803204485538,0.10286431394632922,-0.01486237277310908,-0.013801134657344283,-0.1135695665283242,0.02324645614276698,0.13298239289646185,0.1027841188472525,0.23254293693134973,0.05198826380662714,0.04965124203640564,-0.08245466307288517,0.08529141209739284,-0.12578397191899415,0.034366967887374554,-0.09081883861692942,0.030627528185919618,-0.17319664732282963,-0.04422399554223524,-0.005736027356458868,0.17619174800971615,0.10455795702531984
COL9A2,-0.009646204700763359,-0.0641382547260871,0.07265633228307021,0.024625400654107576,0.0721747672726632,0.016765116624977858,0.03756039089319611,-0.0686685001990184,-0.17663011354509672,0.10608241911554736,-0.016504762488354825,-0.14950610758193722,-0.11032072638968457,-0.03605421065252209,0.16931291061120138,0.23816698595428434,-0.01855896902068833,0.09467738064966896,0.1086629755410573,0.03912304563069944,-0.011651290727312663,-0.08212519255502049
DLL3,-0.010893183786792382,0.3121057072929458,0.08491044784502838,0.029017706381602178,0.13472069753781088,-0.0013377613050939484,0.11500531402564451,-0.12176000030236138,-0.0927439985986033,0.1443926627413902,-0.03205662553337775,0.2496787136534022,-0.05515330276486765,-0.06919101255129637,0.1799329337860475,0.31871044801657505,0.05518960892859092,0.14621680515675478,-0.12543485033112572,0.03860913234482908,0.11761546476703988,-0.0342202441052681
FGF5,,,,,,,,,0.11280270943725962,,,0.08841886905663326,,,,,,,,-0.04178813734810025,0.0002521179559339817,
LIN7C,0.013758863203006089,0.02399873116180372,-0.015692847001397194,0.01773513063422998,0.01941579007973986,0.027915822241233974,0.05527537059027333,-0.03962795721856471,-0.11355746186995515,-0.0072395488356425146,0.04025010701984119,0.11410235464788619,0.045765714780949845,0.0011379415578685272,0.12078491837568171,0.051371081324865814,-0.036539522162439095,0.11803134205843073,0.015400957699762645,0.021297842790821774,0.09711938772703306,0.026640394951653844
GDF7,-0.020997382682920607,0.0009088013651632835,0.020552685634523383,0.0832782273695719,,0.018749661185146555,,-0.01549141361254089,-0.007913802405326503,0.09344927328659518,-0.01588284548262299,0.13532023429485052,,,,0.01701416297802137,-0.03365338061353038,0.032119185575866856,,-0.005440581712482658,0.10001453753702591,
PSPN,-0.03427231120668989,0.025229360553321964,0.0408555474916618,-0.005020583475616137,0.021751707852056636,0.03503183208870262,0.054021152579913,0.013972262927656057,-0.037619336476687346,-0.026623115333150055,-0.012004578298265896,0.037859887074146246,0.026464891645506097,-0.045796872967735505,-0.025514702937937457,0.06269370035395382,0.029241993463963955,0.06563487258325462,0.000692255590388355,0.032754154052613046,0.044738402615428975,0.07196652141285537
ANGPT1,0.09989022057113964,0.01662087803842709,0.009819154375141503,0.006378127722181412,-0.03600291967418784,-0.018332748650376183,0.07938799465133703,-0.04867987298332878,-0.23577275373869977,0.13574047529667485,0.07122838975733221,-0.12707736291502353,0.00834954292625765,0.13449837946159002,0.012815688779011907,0.024305357033850505,-0.0410764848991384,-0.000685544126281436,0.0226418654437593,0.038642515906371445,0.06350378861962441,-0.019604224028641187
PNOC,-0.029652669642273994,0.27621657118326326,0.1254341803436032,-0.03549742940563393,0.07735149091696143,0.14538982678274837,0.29060652686877275,0.13803066191790672,0.41748022590287126,0.24429201775439507,0.008447464615709265,0.23988267912356867,0.1875233801836015,,,0.016616299357474437,,-0.0014067608884827548,0.07867629471737468,-0.018627402113421083,0.23874066409005137,0.2645046901871413
L1CAM,0.07273664911997364,0.5744815021176575,0.06776499294197105,0.014062543933421101,0.0016912304015829437,0.07530674198605306,0.10653836202892748,0.11972414099599907,0.39008375851729227,0.17621157998049716,-0.005102881887579006,0.2933465708209598,0.2952951523497488,0.037402934552669305,0.025413646216014163,-0.15610517715827812,0.013031832615135163,0.13125852651254039,0.08357909328534809,-0.03916092490845064,0.22306057736594656,0.27077018612894366
APOA1,-0.04422449148762297,-0.057758226504842455,-0.018222115512741992,-0.0316104047585485,0.03743274364941218,-0.040719526327890374,-0.000645467666581683,0.02643910646956479,-0.04468445741545626,0.07270106134096253,-0.027610634458032007,0.10068600873480135,0.04233320973087251,0.09144723828615765,0.03559277003536398,0.08708703792048623,0.007461573161424846,-0.04195098898174361,,0.052307620583404095,-0.07312816305634465,0.024928475730551854
PSEN1,0.09162346817344767,0.04370117927419568,-0.002374661344864789,0.014642532096608657,0.00946233525679348,-0.010117953582986623,0.061513138763440445,-0.02648720619089623,-0.17204074289296814,-0.003031405438436864,0.014494034141479168,-0.23308196487723795,-0.0753780641157238,-0.040236890052295464,-0.03130272250951013,-0.019903835361037528,0.0027449820567723906,0.007744010225527683,0.021240488997602707,-0.03420750245414072,-0.014367301225136252,-0.1549266625956029
CALM2,0.008479550929478004,0.3698461922538187,0.10780513124270108,0.008870484353480198,0.05587501893636495,0.008959606444979885,0.22599556445131339,0.2483761974728662,0.3823979824946216,0.25011538491765295,-0.014350024428823065,0.47986790996195716,0.19715757102394402,-0.1018635845138322,0.18754780472554491,0.2510575471133194,0.025338240407378504,0.1539650920612399,0.05922315801311312,0.05634608873269385,0.1697422106672087,0.10199234235069837
CLEC2B,-0.004023656815642322,-0.14334782433220675,0.0034507331741476985,0.024555524547891776,-0.12556157495194528,-0.02778847120923455,-0.03195817026776025,-0.00282077056715022,-0.2553290691369883,-0.051857099096817516,-0.02656132530763995,-0.06801731238329997,-0.046904255163297014,0.04634110896323122,-0.020087437835989944,-0.11442072344545534,0.04805165085104817,-0.028155582912203506,-0.002498917627026121,0.04272137711868371,-0.0342193685016008,0.046800178072559435
NTNG1,0.005987365455232978,0.21088855243777416,0.06253205573353496,0.021897869121740746,,-0.007745429318390814,0.030390587631907807,0.04125127683166594,0.02267711904320104,-0.0010198577120596399,-0.021350938290592668,0.07055421274160305,0.16576736734304032,0.19485356031526788,0.0677258620248378,0.17724998519039878,0.043448574934354375,0.00583099114216478,-0.019459589720279447,0.08270478859285764,0.04282979447785685,0.07216853282757495
LRIG1,0.0610372208364566,-0.11422826987190601,0.023541547069581593,0.023329954733288683,0.03132119760893574,-0.02415746251037224,-0.1083115117191892,-0.09324460555161196,-0.27541344243135774,-0.07823582096505176,-0.009402172304574404,-0.14528394627468447,-0.19734143684409203,-0.14361147667601631,0.18317125036938084,0.27961295257504404,0.015499712316153548,0.027270191401843225,0.0570891447515829,0.03328873293642376,0.015806512839307955,-0.10222002295954354
CPAMD8,-0.0184758947535988,,-0.022599877862221795,,,-0.012105235257495245,0.03707306758135447,0.059070355739197555,-0.02754843941244235,0.019446830273041484,-0.02359773733103387,-0.020152772481040946,0.08487727078157363,,,0.028833762326860125,-0.014984095878399741,,-0.04369873993591673,0.05777333813064294,0.03941131073963809,-0.06020972899056512
GHRL,-0.012926933326888468,,-0.0036346306578519606,-0.028919797624612973,,0.043560322746845466,0.0462644230121058,0.015518332561834896,0.034521336797480234,-0.0021416698253562674,0.023816625830914605,-0.06164543075197828,0.020806771436644517,-0.03728100935480849,,,0.0630534183207163,0.030889327409198773,,0.0683902187374266,0.05647924742849288,
NPY,-0.02710485868358867,0.2889651344098403,0.08265698129186863,0.053687350096534095,-0.004471562661295099,0.003624639440428528,0.14904653245626667,0.10187355046721246,0.26444351560360735,0.12308626317036928,-0.03374867908369499,0.0475825026313359,0.11057094249670729,-0.06835426537445391,-0.09383204215478293,-0.06441366305176134,-0.04970366066363266,-0.018180331308056543,-0.046806814612631344,0.0016353233008340226,0.16915203382737687,-0.045709204348915074
MMP2,0.006430287384740698,0.1246143403545843,0.05590056444214011,-0.03766492735857653,0.06692543804395464,0.03639518627017615,0.12371392113501198,-0.13085365029491983,-0.2666554042354739,-0.04162552280780148,0.008556612830715354,-0.127635716791794,-0.23915999209945732,-0.07461303387952035,0.06618917677153437,0.04715548058472651,-0.0349228766898908,-0.04303848770381798,-0.04975395927731473,-0.023869973055972687,0.02796875397037817,0.03746450713361535
LHB,,,,,,-0.02693521624953798,,,,,,,,,,,,,,,,
