,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.007232040076575932,-0.039798086679640896,-0.020186148642555714,0.024834326352774928,-0.006929148587373132,0.08098297878947945,0.07325427942454414,0.009711218506930928,-0.018764982288249177,-0.027173008616411882,-0.022076612217780726,-0.03719355382397386,-0.05274123417237662,0.028106286879418296,0.042259509794929706,-0.04964117260136729,0.027494380015502504,0.04436120954320397
COL4A4,-0.04536829465982852,0.04824001580695177,0.006241342047582995,-0.0008755868507446909,-0.04230263196548702,-0.02546357193659744,0.021448315689586,0.05390310427630401,-0.003107551547391814,0.06270539065050773,,-0.04537539934953427,0.0003771653304645042,0.0751759535054293,-0.03251979090840102,-0.02383243590324008,-0.05054784887813393,-0.026289027055212036
TAC1,0.012745263478872755,-0.03491111215659659,-0.007324265561252081,0.05656844726608816,0.006073706349172821,-0.03557431598890985,-0.0676246751447318,-0.02202699425622761,-0.009106695365313604,-0.008785079956424231,,,,,,0.01607267264849996,0.042014700004208934,0.007542882728961464
RARRES2,0.07392713574441422,-0.09850583707247966,0.0062605694013750275,-0.03009558388880937,0.04569635528158461,0.04875172932114787,0.0977534645560152,-0.02494401457600864,0.0038246322539124563,0.05045359250853905,-0.06733842303182162,-0.02304461965490437,0.010779735301019767,0.00012947407064968573,-0.017000357174829894,0.0005187234043562931,-0.0023315140632282094,0.08429314176990696
FGF7,0.026682165488566865,,-0.00014787801860348542,-0.052719111313776754,0.036591505250556364,0.012819578963551573,-0.0048594923789849545,-0.01636637323101717,0.012199914660708445,0.056455133349037574,-0.07288752370110237,-0.00787005306581098,0.0794312501746435,-0.06397783227639478,-0.005409704313335449,0.051704429540366394,0.04215567630571661,0.027013287118556575
EFNA2,,,,,,,,,,,,,,,0.04281379535937144,,,
HBEGF,0.05048133750340552,-0.008745062362530729,-0.008889674598626749,-0.051147213401257455,0.03957060638792328,0.06538001444944157,0.04006409379069934,0.00519012777481524,-0.021187812655540657,0.03926414920075791,0.03535510376962535,0.06374750584156312,0.08147710735663716,0.08503891401122417,-0.020618999111792834,0.025561828942501297,0.04944691399678274,0.12111546132057227
CSF3,-0.04536825874161412,,,0.004580476078863592,0.019799495755948145,0.012157329873400513,-0.020346032084305254,,,,,,,0.04436326892228895,-0.10276503165279668,-0.029728989661051367,-0.014807530963653061,0.056207503000789666
PI3,0.0027592840129813715,-0.022137214873853575,,0.03375369369616619,0.0025969946175606203,0.020416225378313523,-0.022909900665484456,,,,-0.05829987490495315,,,-0.001645939671595007,-0.08345027273832559,0.008653904757137046,-0.057560350734934165,0.03824895743715367
PCSK1N,-0.04941456958519292,-0.01963365131760119,-0.04362380927487353,0.08552882347261216,-0.027752736087334542,0.004603353788738047,0.05133141489682824,-0.020118799386630224,-0.013232406138108877,0.0026280538890506933,-0.07069494952316195,0.01593076398611589,-0.09765627958777798,-0.0011970072814752096,-0.023651602899427443,0.04088124614919587,0.02513017519635787,-0.06008147988555928
NTS,,,,,,0.0011929524188763606,0.09671960547149841,0.03611773551443676,-0.024490681707962137,,,,,-0.044569576970520976,0.07674957513587483,0.046503055204159836,-0.03328889019609874,
SFRP1,-0.00198590377949738,0.03026213146699557,0.034298999447334624,,0.016549559932645494,-0.02715080618359294,0.02488510602198083,0.03597353570899791,-0.022494165837226396,0.0034187787257728293,-0.011692938380823803,0.03112163222275856,-0.06268717266335144,-0.04712991847317539,0.015387150000252045,0.060739218565593486,-0.042931660612672035,0.0037287816586169405
CXCL13,,,-0.021842689583818922,0.00201012229569907,,-0.026906795659574503,,,,,,,,0.08604873530794292,-0.06472828816523628,-0.048494168617124314,,-0.01557218863080415
MICA,0.007742100304149629,-0.019962843691888704,0.00622965206620074,0.0628282097308815,0.04780892991004975,-0.006639161775499545,0.052823807254260675,-0.000663603139427365,-0.03432827744652096,0.01511874899807701,0.009674664065581734,0.03255113550513605,0.026966269753538056,0.039826888550483386,0.026919671501104244,0.04666011257361073,0.1177510864054748,0.020791976539683007
TG,-0.019827581531776058,0.062183026739979094,-0.021549205019030123,,0.034875928898225224,-0.022351599951793526,0.06887144906368521,0.0007441610881300908,0.054840243531620154,0.045106745313713,0.05070697393181556,-0.04605741239376718,-0.033906604889140386,0.04522199545005302,-0.015619082891229897,-0.024467415323967564,0.08271849591801707,0.023483953568660707
ADA,0.005661670461226497,-0.038874177166292545,0.04812188121849625,0.018789520550996516,-0.0015041516503292824,-0.013391479522819915,0.05537575771751959,-0.020317780009266827,-0.004137789980090611,0.01241198338534098,0.09717298381765767,0.0025412141432533523,0.07541968687530429,0.024679443845036172,-0.032605013754982363,-0.03236651446550905,0.12472933739245606,0.04739252832955548
LAMC3,0.08596796291641683,0.02954711806653406,-0.02056142699042852,-0.0034798716222604336,-0.0183292373360706,0.011353108336671814,0.11018484541815417,0.0235324127109943,0.005831503599823516,0.06651882023987582,-0.018528400131871327,0.016698991052620755,0.03269593693732306,0.000690381670908978,0.004216705229323026,0.03110069759010667,0.05398750025939384,0.00519509523427424
CCL7,,-0.02801449879953316,,,-0.02104625493857187,-0.014893449967380106,,,,,,,,-0.013126521778064512,,,0.027573788974419297,0.04714137959871917
NGF,-0.02613794352178166,-0.026459671998665273,,,0.07189527190828568,-0.027806148467687673,,,,,,-0.027826757366159853,-0.030946019933068294,-0.03306967135909313,0.008308025973930828,-0.05103817860558803,-0.002668701235321845,0.10381611257781108
TNFSF15,-0.03233589824082959,,,,-0.023436034233242906,0.0005705003348232142,,,,,,-0.05025494294193627,0.015866114385148008,-0.02791467611262587,,0.10468747986559426,0.025743113333760326,0.022213160576745015
HMGB1,0.051714677008146304,0.005454713726524647,0.04587737912791071,0.022802697813178337,-0.02246329216153274,-0.05873157208627107,0.10782251959267854,0.04810286250019767,-0.018647889082379052,0.01501368129074457,-0.0028430782400462244,-0.0632176662950696,-0.0025752202898878455,-0.10732086550654715,-0.05867100148675918,-0.024560941932472123,0.008488257951643121,0.01835417709715602
ITGB3BP,0.037035212116462754,-0.03453564023338885,-0.004480538344830505,0.08056994783305545,0.02180651393923285,-0.011760866298605833,0.03143140954224309,-0.026772087645911626,0.008410851991589967,0.0011348197398848767,0.04019225404065025,0.04349069721491918,0.04635953556004919,0.007960403896340909,0.004403536673719697,0.025871481763802842,0.06658139408333287,0.003976614910060288
AANAT,-0.009885038652572183,-0.022670293870363716,,,-0.02132439654257083,-0.00823043358852349,-0.018352671542747417,-0.01170454021725022,-0.0187649833320054,-0.024833337177919124,-0.049599864524768875,,-0.021689237958552442,-0.0251198648316601,-0.021752681551315458,,-0.032907699403029116,0.036099301620714584
RELN,-0.032221781695870935,0.046955901409351866,-0.036584643276903084,-0.002520872353990494,0.04325792034714701,-0.0018301469286734423,-0.039233884316518745,0.014698415743989827,-0.025306508889705044,0.02104089023510368,,0.0424832185327424,,,,0.07813706084295356,,-0.01827442781218338
IL15,-0.03257369511282166,0.053555322889119183,0.045737578985654295,,-0.0048835445462417654,0.13982909518629774,0.09688378786910393,0.013236337397736837,0.023189131119226686,0.02213870247204606,-0.05716899887769525,-0.021883255082470687,-0.036664312199657705,0.01960182533093012,0.004669199502429078,0.03165651352776509,0.039855647063249074,0.0453023055125145
UTS2,,,,,,,0.01529455006385769,,,,0.03715158560966311,,,-0.02139140336648404,,,,
BSG,-0.02826164535921318,-0.024310557121715724,-0.006577449766185586,0.07522078820444023,-0.026780841692828086,-0.020492943210007494,-0.003299989507885116,0.02286172296732284,0.011869408167077133,0.03307727367214545,-0.021980375058810182,-0.023135042901891008,0.16223493490093754,0.006844185176899157,0.051249530464841556,-0.037966970919783724,0.04899795806394845,0.11924705811926195
ADAMTS3,-0.013539449311441486,-0.0406538483928179,-0.03786351557039879,,0.07205711069292423,0.09966771484630281,0.09215957034429308,-0.0332818927416322,-0.031750048282793084,0.023809060191568455,-0.02306773848309991,,-0.025970654399414327,0.1405122479547575,0.02726916962831702,-0.0056890607172602,0.12171067660193839,0.13319994876525187
CD34,0.05968887358028638,0.05269876809277135,-0.020972604384097034,0.013469518049107952,-0.003817810845267699,0.022144077718337807,0.0914854834798717,0.01035904030350258,-0.0180648796859986,-0.01371805110722113,-0.042206282917970336,0.0646420048794835,0.07222102007457272,0.02180155768332573,0.011126361740399845,-0.026478261194387096,0.05188770368669184,0.03466910899446152
CCL23,,,,,,,0.01571150166598295,,,,,,,,,,,
PLAT,0.01576860446457426,0.07355192110322464,0.019087957256072013,0.056334553501756264,0.05657247247717175,0.05958317101108745,0.04797851295152756,0.010916471262991799,-0.06425509884214482,0.0017736702759212023,0.07113965865501498,-0.035506318242104956,0.11407535313643453,0.03922957370850761,0.047289318131347936,0.05268563483066552,0.0636672929221357,0.019301148423014124
NTF3,,,,,,,,,-0.010816196213652287,,,,,0.04121638939944462,0.012601378308054925,0.03921447703956942,,
LTA,,,-0.01584735310536329,,0.038268104660041866,,,0.07654488623024505,,0.005802963032457547,,,,,,,0.03155780551123273,
CKLF,0.0013538870660657525,0.024036521304649065,-0.004530072587518601,-0.009877268306874866,0.030060541254372877,0.00739198310402512,0.07391115131093488,0.031130155614347867,-0.010038172677236432,0.050816350458455124,-6.76631729736581e-05,-0.027787615756856485,0.07189767563301155,-0.031017071425987922,0.032520697771978586,0.021811137674172653,0.04453333381531872,0.009551096445432915
CD24,-0.0282037966624922,0.0054416317004039975,0.006139554992231791,-0.020733816614004696,0.015895933818068336,0.017238388323680222,0.03854359026595691,-0.0025980910704239014,0.052236069398725986,0.020815813005023994,-0.05104366084554628,-0.01213950663626281,0.022512576997358796,0.01820377809984954,0.09580213884499944,0.10029305965782949,0.002976556856561181,0.048697314602571214
HSP90AA1,-0.13176304249785686,0.008427457392740183,0.047352050371153524,-0.022014322456825382,-0.006178035497426753,-0.011973759818646849,-0.06591531666303578,-0.0004068428888417188,-0.05273673879326125,-0.026958703601974814,-0.07722045138639652,0.10022301047191598,-0.05320875929191865,-0.06088423329182066,-0.05166757519075026,-0.02614420005240105,-0.12188160522449826,-0.0494500149819078
BMP4,0.0014666564988436712,-0.04253877385006935,0.11757094224769288,0.038447409295468145,-0.008909364738757308,-0.010941202316388161,0.03813472894014567,0.005186733409370975,0.010335641441120801,-0.019625451377063445,-0.03748658582802346,0.1038582905094337,-0.012795956635821226,0.10638406501833583,-0.016011131254983223,0.03717396387311462,0.05575514697203475,0.0345947080604718
SCGB3A1,,-0.0037768855327632517,,-0.046937709815078874,,-0.002401563036190438,,,0.019996894362476567,-0.01607126822003546,0.016653025522739083,0.005971128584905916,,-0.0435817548124292,0.004396641684818555,0.04242297320743302,0.03221919059476848,-0.026841847972106953
IGFBP4,0.07355909421601031,0.04454205195083344,0.03042474494578512,0.05413415837876219,-0.02526403811108905,0.019783735951302922,0.0348746340386245,-0.008342172717767979,0.08665010526989493,0.019752045626657173,-0.08880340502610481,0.05801532790403907,0.07320091781471971,0.028298028254212126,-0.05751221250079153,-0.05427427219970118,0.05489599466252309,-0.013965291152606476
RSPO4,-0.031930177772496654,,0.00039695342708409223,,0.024982764610003746,0.0008543147212913465,,0.017077661932932205,-0.015828444659752933,0.009614798792890872,,-0.056852902183068786,,,,0.0346052031660289,0.0021661070114898013,0.06579367222256927
LEFTY2,0.03752999591358948,0.03850837671083837,-0.016041982712822592,0.04772092978091185,0.031393250919490225,0.08791833983565055,0.06440650004061992,-0.06354801817367592,-0.017356083155550688,-0.028432469394194915,0.058255460656508364,,0.14758426446228612,-0.024306798307923583,0.00013693240834759793,-0.013692192056834517,-0.020838534099240497,0.02820812310528759
PF4,,-0.02906054261365737,-0.014415321529890711,,0.014375768128945272,,,,,,,,,,-0.0052791265006705826,,-0.04428879383839555,-0.029942796104492977
ANGPTL2,-0.022109954133389113,0.06164158051538387,0.008535203187496686,0.0347389841027193,0.02177265133760563,0.0056285453667243345,0.05901672029585131,0.036986407509596614,0.017087880506260696,-0.004722516915281959,0.024042508847491584,0.03496805328434739,0.019158147202615543,-0.0587570403431457,0.038322961255202105,0.018777607512851107,0.03453198585826756,0.06555639553176373
LRIG2,0.03436147629187726,0.0431458800261806,-0.005051183045719207,0.04731668886072627,0.03112881006242934,-0.030167358900201193,0.1074084857123217,0.03239211165321409,-0.019903483190556032,0.01447333543369584,0.02507772839711107,-0.024006149727535116,0.06083001881355453,-0.005223119747747186,0.02750991523557693,0.05804922533438347,0.07244557259213515,0.08576227975198975
ICOSLG,-0.0374812355616187,0.021538393827672257,0.039482751680940106,-0.020366257758274726,-0.004813479734382544,0.008103265272787827,0.03134738368334389,-0.011636408038834627,0.009358603471299534,-0.02103531599484566,0.0007398407477308706,0.0007962858183810161,0.013383133624526696,-0.008855280342864381,0.02231709204340743,-0.02573700861031393,0.0642183493872453,0.04367845707277825
WIF1,-0.03454843373548871,-0.016464361662826655,,0.000514366528849528,,0.041498408422035137,-0.034211359053888245,-0.005340417612010556,-2.4015251308271044e-05,0.010642377634837405,,,,,,-0.02400131636639733,,0.00010681041780985957
NPPC,-0.037332411506094766,-0.045206721822790834,,0.05119704639123745,-0.028484677076014316,0.0032636962221515033,0.07441181866819896,0.0022098468693497113,0.06930657210893917,0.08802708068890606,0.04861322600729394,0.002257442034671349,0.08024340907532275,0.018631172770102625,0.023857822353762718,-0.04090144625375225,,0.06633435073610773
LYZ,-0.020438462927176496,0.03740336255153748,0.025901733085873277,-0.0492459118955156,0.0006847530511267869,0.011772596550468485,0.04429509994611611,0.059900241293077784,0.06434170616078803,-0.000538782985411739,0.03097266162985281,0.012740279372518142,-0.005284848198244219,-0.011480994883282032,-0.02953371958157715,-0.08549013009204742,0.05192137859214811,0.010767801383482099
EREG,,,,0.0005657379688932579,,-0.04603245318677151,,,,,,,,0.0329412454728391,-0.062026744185781135,0.02813489161170784,0.08042401494678847,-0.03447302835430191
SPTAN1,0.010018008782831394,0.006739175570207386,-0.000502171011022798,-0.03802400900110245,-0.037639121301509565,-0.0005428991362507295,-0.012385748320652545,-0.004190974360859107,0.030988368399710448,0.030638287110698038,-0.06876219864737082,0.012378347528629792,0.057127097992600975,0.00017640515553407133,0.07678540744359244,0.08066673432123386,0.009567650033320763,-0.059540388703403786
PTH2,,,,,,,,,,,,,,,,0.005755385605670999,,
LIPC,-0.022243158599251446,0.006183935565398686,-0.021695829323195526,,-0.03299867729405904,0.05578576121337136,0.008794410727517127,-0.016968663708144448,,0.03906778309874343,0.08123151944711093,0.07921421623010706,0.05337999888296764,,,,0.013758039193346016,-0.04669399818015304
COL8A1,0.09027205629841739,0.040315286924191875,0.037640225660557566,-0.03379381331332514,0.009055641705316905,0.05125479797975673,-0.012081271862434627,0.02489560592879431,0.007975866313515108,0.052959888404886524,-0.0579681087989228,0.0393482547952555,0.028902897689707177,-0.03316595125206657,0.03390421807165538,-0.07216037700348973,0.023719092084784787,0.07831868530061338
GSTM2,-0.03730630766984692,-0.007378593815756248,0.04164159498210054,0.021359590804933153,0.012039776972867818,0.02614821574347532,0.011039078089319735,0.019643191504966913,-0.002787671957434692,0.030478278026935732,0.026884110311646628,0.09810018546352907,0.05544723026700729,-0.0038238185000054876,0.04265877198822633,0.061120772624921375,-0.005500338422482514,0.048823210094137884
IL4,,,,,,,,,,,-0.03532723863264078,,,,,,,
SPX,-0.04247891720409342,0.045961614114770115,0.039022030805759944,,0.007454795329369287,-0.013504954994554756,0.006364550280013707,-0.01609464540397915,-0.00859265036424261,-0.0048468522429576085,,,0.1055567007022687,0.0024353748478791234,-0.014565749022581882,-0.014767162676970168,0.08068870224985301,-0.07472829819166185
MFGE8,0.05211720548111266,0.04983088115600535,0.024579317429096623,-0.021382108392528815,-0.011098617191326767,-0.0017214141910227043,-0.0036306429590111638,0.03440623834306553,0.009936699480628348,0.04835028570322534,-0.054718126834561245,0.01564737823792863,0.09097401093675818,0.02069059533112192,-0.02427048299870831,0.021033106908448895,0.10522357445950789,0.020300016506149533
TGFA,-0.045585188498092885,-0.04921439881580278,0.0027409490020567384,0.019151284849212368,-0.004483408697099622,-0.029154963011847862,0.030283222047255493,0.010182061331483354,0.031776613422994246,0.0939538284400389,0.08384824074246758,-0.006918713736025438,0.038340936199734305,-0.025669061478897255,0.08733259024957622,0.03554884143795983,0.08319196713990346,0.024774274885263504
SLIT2,0.06663009635485098,0.05564843282898317,-0.020327717271933263,0.010514944796750228,0.041465276296230175,0.0371722161011617,-0.027204849060006007,-0.027802226156821944,0.0321905075776481,-0.03700079356572533,-0.04604848401244825,0.13790687135238558,-0.029370456942615458,0.010119348712204046,0.07956105823748744,0.00371497608984848,0.06887471174529038,0.0838413154974987
PLTP,-0.033396696995040824,0.01844922203506794,-0.022851259809240382,0.04281140646767625,0.03514320608091077,0.0492378366547327,0.040227493587749755,-0.014878053839610219,0.05909850201571248,0.008568748929865134,0.02232220994320771,0.018780951521033793,0.08927230492993456,0.00873638985660055,-0.09040264872465992,-0.08397323932578565,-0.032075518306907934,-0.018678158882320963
APOD,0.05081247586409461,0.008895133531286152,0.032799730615743115,0.02744040573227408,-0.02794506130584013,-0.015707127864930896,0.049654026664964254,-0.030198353451864324,-0.03680305640113378,0.0116743215281103,-0.09847182087487012,0.009754139943054109,-0.16837393122409858,0.0022265733095267366,0.053392366379211874,0.03326227043316886,-0.1064788978895031,-0.061098059726493126
B2M,0.11294374793809489,0.07237039354092599,0.0045132964285747815,0.04793309837107687,0.032201371051271,-0.005190484269257073,0.055409161389328915,0.02282302801597186,0.04365521267366565,0.03611746149683098,0.0030258222605363044,0.04140833719463123,0.004732759627060913,0.002867835741058626,-0.016991471804380882,-0.10608585146924336,0.03360281794284237,-0.006957426279174542
OMG,0.03662569835971561,0.008173954298820485,0.030110862514565656,0.027294802372037172,-0.0004300449123487459,0.030782965166179947,-0.02312943796757344,-0.0525456507305468,-0.04833015517011513,-0.024551458134021945,-0.04054311511380794,-0.015073844998709628,-0.12941479093918506,0.043119575778544535,0.08889731274051865,0.025402396048163918,0.08055426275063375,-0.07476859585487033
CXCL3,0.04545251949449765,-0.037497128646790036,-0.02963652918506533,-0.0686502300993701,0.09133053025551596,-0.02105192408295907,-0.024096180430532153,-0.025845443357345496,-0.01693309002172919,-0.016587048955154178,0.01850148957031174,,,0.020494421406312684,-0.06359905861037188,0.0030924667800531205,0.010083267859055941,0.0322006560196075
CXCL10,0.025811903317031582,0.00826288789132777,0.03947918806972898,,0.0284646922265033,0.15488360381103675,0.04207330301848808,-0.006213874867370029,0.029348701198653897,-0.026358828117268994,0.101235673730649,-0.04467309901972667,-0.01407879924062958,0.030048401191458143,-0.005300708473698169,0.006510951545759515,0.02797342544119637,-0.024469338653491518
RSPO3,,-0.00046512741179338815,,-0.04391211764818171,-0.021324394966939362,0.026256225608517765,-0.030136059812147176,-0.03045918988785598,-0.013282716621740341,-0.017333146474082718,,,,-0.023030697951741615,0.027937025254167643,0.016343256763571578,0.06921531133029873,0.04319787986589283
CORT,0.03234626476472013,-0.006103817265199604,0.06560025490183234,-0.0014938623377012262,-0.04179573970716837,0.05083915066486803,-0.011162709662171342,-0.03795366045538556,0.03283222528415716,-0.037925362667568976,,,,-0.032650035194266035,-0.024163800579314946,0.07402826054359941,,
NCAN,0.028604266905015892,0.0520702143389797,0.02465104820793251,0.0658994234180675,-0.0621705215194601,0.0026710594997281577,0.09182458937376216,-0.017080635717497412,-0.0020016945137855536,0.06217016995118464,-0.024471554907167008,-0.03054687760002308,0.0012019743905514239,0.024190661608445678,0.08336634398665124,0.07257607083316062,-0.004521289461790182,-0.031450837317462316
PRG4,0.0016635870140765978,-0.042130460548530764,,0.03377448697090588,-0.021046258218318285,-0.02267548387778163,-0.02610601536945359,0.029578532489320852,,0.01250654109594173,,,,-0.03136186333633597,0.02223575610393731,0.019731025615359894,-0.006671930129331254,0.04490072035607613
ZG16B,,-0.03884765063473686,0.058742445202129207,,-0.02442675661428904,,0.11024040007723501,0.026733091900168125,,,,,0.06225202542776797,,,,0.03382134972547772,-0.02554427600466239
TGM2,0.058737226744147754,0.05320623173969152,0.002548694093487733,-0.007544145954522736,-0.037496207090750404,-0.014561824460974173,0.027027228279170225,1.815431248440103e-05,0.022326492456372093,-0.022728987707878272,-0.06791000298511224,0.021421591273924612,0.06971284212188301,0.05017086903755995,-0.026519834826616993,-0.0018741210417016843,0.005686820452050628,-0.02872234965955453
VEGFC,-0.03505638545249116,0.04140110464226244,-0.022273569586799342,0.03635251056983579,-0.013589003920446385,0.009275851321145836,0.03250552446193355,-0.010329777343932658,-0.020433391840457175,-0.020681560202450492,-0.011651572569901328,0.03559742971938594,0.06361209717913523,-0.03684997171518092,-0.022348543966958182,-0.034640319660350936,0.028724458839933187,0.1278935332274526
WNT6,-0.04446083607779376,-0.04520077449661774,0.003960283511453273,-0.03398930645762913,-0.02910968509242116,-0.00796754961220577,0.09505855203493331,-0.0014986201687192196,,0.018990382215015474,0.13170521866700158,,-0.022929726680838015,0.06858028454112373,-0.03549774272250292,0.046066624986335805,-0.0007723435265877597,-0.026394900948630232
NRG4,0.07350661329282214,-0.025802336914377357,,-0.0002779674894656376,-0.02561425903115122,0.08479837544112805,-0.032516698262886015,-0.026453064946948712,0.08404590023422971,-0.010429136106858404,,0.03979078357078056,,,,0.021070420930570447,0.01052990192550731,0.06459812528324373
PMCH,,0.018647868834491647,,,-0.03549105131905005,,,-0.025720490686187033,,,,,,-0.029104220379373182,0.041499407645816874,-0.01963034216441914,0.02682927939549183,-0.030683899293402796
COL9A1,0.0297755522708413,0.04475427368942841,0.01210650965214941,-0.0034520030483224298,-0.026752224082731972,0.006624734160240531,0.017500390499980197,-0.023692091758790963,-0.024703099263346927,0.0709862351151251,-0.023984048207755647,0.009824167597631847,0.1431485457195723,-0.036518926572913515,0.025411938714002075,0.04367470812810158,0.08347191780626982,0.04928549840274056
