,MGH258,UKF259,UKF260,UKF266,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916bulk
ULBP1,,-0.02313240757080391,0.008978350409934523,0.02805040814588798,-0.013778665527389638,,-0.008950760362731706,0.08539347651211907,,-0.0008436191458727475
SEMA3E,-0.026278060510930915,-0.030583900495214984,0.009552923826337888,-0.07302933664467849,-0.000148080297879606,0.04522857477871347,-0.029338618206343155,-0.036677082151304954,0.05631717763186699,-0.03846274419843035
ADAM9,0.026476154526532132,0.010809428570968452,-0.01724694050881579,-0.017262871131959543,-0.0656364908507624,0.11913680815962156,0.026588747222660337,0.007221074401921122,0.09534414246029947,0.111581461153287
ASIP,-0.03740032327314366,-0.012434483703839419,-0.023727189919107928,,-0.017689386927473086,0.0982678697881354,-0.04387141937069046,-0.050553317952283794,0.039453731332634356,-0.03531783592845459
IBSP,,-0.00467372588415518,-0.09568400562176634,-0.058439954423629,-0.031162095718164622,0.20429326686627414,0.14900426725849936,0.034249316258606506,0.0529958993883805,0.001346272464568279
FAT4,0.032833424049000234,0.02823371846463519,0.10278854579920826,-0.04475958412657454,0.0276943995018934,0.04083971180458446,0.023724594528517357,-0.04759710263118685,0.020416536332233025,0.10508806018867373
MDK,0.02140135699797719,0.08562618574364877,0.06789035197983206,-0.059179822347874424,-0.025645966463562587,0.001096178244042824,0.07593885965034253,0.02994285078592872,0.1224350520308264,0.08226458032387324
BMP5,,0.008286080498623082,,,,-0.0284116265566054,,,,-0.013460537406060137
CAMP,,0.02468851298413984,-0.02324167208309755,,,,,,,-0.06559025520967433
HSPA1A,-0.0521862182950412,0.03835002469303285,-0.00986613074189174,0.06292414325251178,0.019411933154827705,0.03468946663009625,-0.020615664059586272,0.1219711448610792,0.055383518783675985,-0.013107852870835228
SOST,,,,,-0.017002510368500902,,,-0.03837814657423203,,
SEMA3F,0.011410974055075514,-0.02841780488235038,0.040321346247438876,-0.04716128317622711,-0.04326879130572754,0.1139605102451577,0.23199399462991413,0.11850116598173675,0.051146306915494134,0.09072671727418692
ARF6,-0.04295861398111511,-0.018713471224414115,-0.044909424174688455,0.012808373168993125,-0.03176821310257004,0.14072470090947323,0.009548513902566332,0.003967031161706562,0.035438875904301156,0.036406037857676356
IL6,-0.025126650123024653,-0.04838884816675607,-0.028551832434848445,-0.029473822223642258,0.002083707634517152,0.13680275148757715,-0.01707959325826157,0.12257704612587088,,0.0007140725347552503
CALM1,0.07543432797471283,-0.01149108184083533,0.08025305781116303,0.0911871397131206,0.06958905706715113,0.015120463241735453,-0.0022152695241013866,0.09650633202402548,-0.09767227070310716,0.0337855406434159
VIP,,-0.021078280154220058,0.08195340415465661,-0.01604370061212895,-0.013023515451605528,-0.02525777819085223,,,,0.15197796401320732
NMB,-0.02043479878370212,0.025673455796754053,0.007326567220710951,0.0043164576008354015,-0.05875323606735524,-0.024588328215847534,0.004345676299070867,0.06188446050708709,0.007504048759976984,-0.021763629718680993
CCL26,-0.011288244594512097,0.009026448809482918,-0.010869183410366605,-0.019888644219289917,-0.019494928818741156,0.12623230875480781,0.006018531840089363,-0.023025207805794423,0.04724211032811242,0.0006942978308854217
FBLN1,-0.016959785833883384,-0.027798390315535486,0.02645085049773344,0.023992523411824583,-0.024426658016007623,0.09864119111310829,0.1743129453044207,-0.03858862358519135,0.08008638551070454,0.028633014354463308
SAA1,-0.020936448331529793,-0.013146113721118312,-0.07261763861361448,,,0.09061463570231275,-0.045161099283594956,-0.04891634426598427,0.001651053132322566,0.050515463416736614
MICB,-0.04342338395898377,-0.01067052827744307,-0.0631879369318903,0.01367230669387492,0.027555910818302696,0.07256066896546208,0.10564059028522291,0.06365773297541799,0.036297660073302866,-0.027118411979252136
MMP13,,,,-0.018769253835957393,-0.011764955226145499,0.1455616098268956,,0.13666898355862014,,
F13A1,0.0037939955630675766,0.0361901573357589,0.056564804468856006,0.007650237909520259,-0.025196876223160605,0.04682550360080115,-0.10101276755979119,,0.16372447255989112,0.03063974272452293
CXCL11,0.10905216578325848,0.06615223181343896,0.11412435484934953,-0.003614328098278521,-0.014444658208959158,,-0.04669276994353118,-0.0193128963819185,,-0.0017232642126766406
COL5A2,0.02080211115409156,-0.0003030546814324511,-0.06493999239495678,-0.058879498413500125,-0.07887721833356065,0.1597854870817799,0.1230750698705008,-0.008760259816393142,0.11572214333496732,0.1326649522765199
EFNA5,-0.023919667573351188,0.02633840669925251,0.07902905387266757,-0.004719187040665356,0.014920899108442699,0.16815807302694494,-0.023712782195827314,0.16582953853143206,-0.00014926871154710504,0.007581411265109471
AREG,,0.05473870513748289,-0.030303302142584698,,,,,,0.06517303312979557,0.04904304941218905
EDIL3,-0.08102366801326415,0.00566669351947335,0.092318111486989,0.044653342165842526,0.04086709022379468,-0.045340691190544326,0.09144810638736724,0.011271002910539283,-0.10269149400228282,0.12820064143721657
CD86,-0.07397463523018119,0.03229063487613468,0.0032126845753546,-0.05023667401580285,-0.012096924307903026,0.004979761403327334,-0.031315347686836865,0.08489218890002397,0.09433243247401454,-0.07508507312418375
AHSG,,,-0.02513331567822186,,,-0.026346419007520216,0.060809778496347944,,,
WNT9B,,-0.012248530315385843,,,,,,,,
HRAS,-0.01704992284076042,-0.01537485708893082,-0.019522798412702547,-0.06533269822800852,0.021082382340474916,0.07779664655121178,-0.1302314751107161,-0.017795021032739153,0.016463397716437626,0.06654558668124769
C1QTNF5,-0.030985487808756033,,,,,,-0.04070399046140978,0.08726918101332479,0.05843206806485295,0.011687020716947128
RLN1,-0.019081879990118268,,,,,,-0.04597648392912619,,0.06206373333763224,
COL4A1,0.06310993718109084,0.002644767199350391,0.005727568459839201,-0.049986934802035546,-0.011883340408320444,0.1541688588367976,0.19399321682826312,0.15007622095115652,0.14880206970176832,0.14184583631373243
CCL3,-0.05226666001492588,0.04011966114679425,-0.03463642630607968,-0.021258627183664655,-0.042761069977542865,0.11204026263750703,0.01630786400519695,0.0818708696667406,0.014352082031524917,-0.0339498455655328
BGN,0.07965743632610742,0.0011367371682334242,0.004909545696985769,0.008953866289911735,-0.02220293850590899,0.10947819399526007,0.18894794744226506,0.07552903897617123,0.14364146870501532,0.14671917452316582
RETN,,-0.015113139380680245,0.02475362433527396,,,0.10718302686131037,-0.09917927391034823,0.043344628161209216,,-0.009490153846011347
S100A9,-0.0742057262592358,-0.04238165761021085,-0.08190843187161864,-0.006658739967266481,-0.05932019361587225,0.11247099629909481,-0.10040133031468906,0.029907151090439423,0.0019157676221698366,-0.005774322407121912
HCRT,0.04724433300266818,0.007244987505043792,-0.021810033205958496,-0.008462837286193965,-0.022393830655283012,0.09838787965739251,-0.04689690883482844,0.027603429440202845,0.03247370312194018,-0.01086820229061107
FADD,-0.0003082964918029237,0.03453777657083762,0.05211303767373236,-0.05628041817784249,-0.024756978983673506,0.0475998463220042,0.00862200760880989,0.05521640712326147,0.04553541375864057,0.009072795542735301
ACTR2,-0.03832469189817099,-0.01610595562279894,0.005471800586835303,0.03564143823819697,0.03462428476265457,-0.02402526947820457,0.0034661244190454916,-0.019467930616748782,0.017548955704576156,0.05364338447271527
BMP2,-0.06046201041629931,-0.02613046873569524,-0.01986231785820066,-0.07744813007588255,-0.0012120416132425187,0.06935947444248114,0.008451151242193358,0.08864058212850895,0.0326812564150753,-0.0009193025426414219
PDYN,,-0.043882329172355114,0.12207485281528352,0.042016798967295974,0.06585642011105006,,,,,0.03905445134172597
CD55,0.03935693519985604,-0.0393492590781525,0.012254036095039708,0.03512600696716503,0.01240324322115431,0.0013671256164112036,0.10159779256391455,0.02954590891926137,0.026430887625458175,0.050350051406177765
OSTN,,0.05535648734321539,-0.017950635748900202,,,,,,-0.0027465850698723997,0.28059443226118147
PDX1,,,,-0.0138350570704344,,,,,,
CD6,-0.031164299780345083,0.01025746507434292,0.009547133839504061,0.04736218001098571,0.1605029885182888,0.0007510639924593891,0.05200418124993637,0.048239715875426435,-0.01876344734054039,0.0811979915793219
IL16,-0.04974500979983636,-0.020191277715723585,-0.045944437065339974,-0.050761279519951345,-0.014001254564587087,0.008639272706430836,0.005415389082107701,0.0241160564661927,0.015428613903793919,-0.017015302085051545
LAMA5,0.019321684635185524,-0.0249314905840265,-0.04921350226478648,0.053437024987641545,-0.037661531919017666,-0.0033797218368944856,-0.08349761596645072,0.06878409565255236,0.07795465290977482,0.042094610952790636
RGMB,-0.049661792063396014,0.010715464636478458,0.024549421950976417,-0.06341912718314627,-0.0012152925844941785,0.014835986804329843,0.019809666554453573,0.09050426645025195,0.09500396114860787,0.04759327646712231
INSL5,-0.018520247167280658,-0.020965234738809752,-0.015984170393277156,,,0.025791070615084077,,-0.03633389181289084,,
IL12A,0.11416885897586727,-0.041873604433062234,-0.025736359641752037,0.01952103513236985,-0.021161492757004883,0.08622532895305525,0.036665640753963114,-0.05918314917048644,0.04718074446683058,0.03816529005565869
S100A8,-0.05042491510679751,-0.01752062604052686,-0.07557032026439764,-0.01682752169714873,-0.019523378336061787,0.0748123970342753,-0.14888264290631212,0.01774901588867842,0.03435060927269248,0.04598428131287073
TAC3,,0.019903937011079918,0.1045418592072621,0.1195071655776882,-0.011653148524726419,,,,,0.14682466568687375
TAC4,,-0.02364674506200529,,-0.008907216651359129,,,,-0.03600241563555523,,
MFAP5,0.03581673883496643,,,,,-0.02598807798558627,,0.030210427047168663,-0.002295535701606594,-0.043390547532607925
CXCL16,-0.04451064228712266,0.06114959466304403,-0.04312065981219401,0.009604950297801791,-0.07128520274963053,0.019003187517245022,-0.1034955339759411,-0.02238463447729073,0.02544786308554028,-0.1000815754305766
AGRN,0.08408841869466803,0.0009123643020104786,-0.01838266061255467,-0.060501054507274596,0.04092727412082516,0.14803901256481325,0.20488351687559844,0.14573948766460926,0.10263761243435415,0.11355001516460818
COL4A6,-0.025553649580992946,-0.016718998287001904,0.03993443326126932,,-0.012718057430505803,0.015768811670060504,-0.033128585509834295,0.01014189714526853,0.03449363300462384,0.03148460442453167
FST,,0.04652660315388524,-0.018722801849579494,-0.057869129576214366,,0.060545216681978695,0.049867177126424994,-0.033670919842352716,0.04731390271415113,0.03817810663064165
MEGF10,-0.03334357729353808,-0.003589714649348192,-0.010982996950181834,-0.05442059328224659,0.03389888115473173,-0.04008239758933166,0.04459976985231922,-0.00184979492146307,-0.023687214805177124,0.0038696380855131975
C1QB,-0.12549450694242092,0.09399686616460236,0.018307131882203394,-0.02301248419032671,-0.04787091370710578,0.021586197730272098,-0.033028795475344826,0.15024706673043287,0.03215373155081448,0.06067728837445421
HLA-B,0.05171249098705569,0.07037001874657395,-0.11472814869147534,0.019982396143658362,-0.0535707565728767,0.13673230148957335,0.02840647956490501,0.059085266625467016,0.1496530509335777,0.13637925892567423
PDGFA,0.009999510094939467,-0.017313411458267224,-0.009112198056770734,-0.008403080329013612,-0.01027672455994576,-0.0775809300159271,0.06869246471272938,0.08082360132234637,0.06799017804975004,0.06809070110936385
LAMA3,,-0.023442191671698313,0.002438218006016068,0.0655970186303811,-0.029889590251837163,,,-0.009154692747175433,-0.008981373208344518,0.02535446644206494
DKK1,-0.019081884744821868,,-0.04833904992260526,0.05692056988379201,,-0.025074925828497137,-0.11683436431974908,-0.018257031167995093,0.011609054664381445,0.055657184029602395
INHBA,-0.02380463410684531,-0.02719071435291538,0.04155065660808278,0.04540226025549128,-0.024898669737877004,0.10735366864127109,0.08508132369264439,0.08518282547451139,0.08529546958195704,0.11508285127783108
IL7,0.04160685448459056,-0.020275107172282824,-0.031081655840949355,,-0.015082909642299715,0.17189674781667644,,0.10052237658049107,-0.03497871441620711,0.11637680261667403
FABP5,0.08188415340382156,0.02142232438814448,-0.049871701607533236,-0.050026470970067724,-0.06931850791590115,0.03562778524453071,-0.013409136913719632,0.037831714201145124,0.08627810863092816,-0.0022354184752763264
CCL4,-0.061916645821319914,0.06185172238321966,-0.029636487557057403,0.0187350616230504,-0.033762736830790396,0.10140570031039729,-0.04687894569784049,0.08305871858192987,-0.009378207471200464,-0.023191011105316902
FBN1,-0.014331080978276761,0.021081190022905802,0.04350146375495941,-0.05230679693286737,0.04373890760451883,0.09870538188895797,0.08528247786466027,0.02780385841029805,0.0464250302128858,0.03150097225239737
TCTN1,-0.010914543134868223,0.034833433998858965,-0.013372994564269127,-0.001479501323664982,0.03524948569518113,-0.011674225557756964,-0.08109549368749115,-0.00014975421240934886,0.025200538446291908,0.03223181709861889
NCR3LG1,-0.022650000483406662,,,,,,,,-0.020725076206853158,0.03742486170007398
BMP7,-0.056340662959584085,0.033625551807139754,-0.010788683320030712,-0.030790447585413785,-0.06721345097770873,-0.04116835569981304,0.10413378975868792,-0.0621820897924714,0.015836821405037994,-0.007133722727198334
NLGN2,0.028986385788766302,0.012664608043847647,0.07126818563380377,-0.039600964561399866,-0.010017492320138465,0.02016667353949208,-0.03163810525643822,-0.024676708298374105,0.02711217304538179,0.07299758030659328
CCL25,-0.018520244722284012,-0.020851636919467165,,,-0.03079513616823457,-0.0273962845572982,-0.03740045153051746,,,0.034994634340482694
NPNT,0.0771484333477061,0.009085737598980516,0.01904760835876334,-0.0225615189830434,-0.016513927698931414,-0.017046464036218352,-0.038625687833456386,-0.0066774060204569784,0.12008485314559607,-0.04921549878167142
KITLG,-0.055195943447241574,-0.029701516371873724,0.12473987826634812,-0.007082541196263743,0.0764406451753593,0.02966981738716744,-0.008378500868791506,0.10649690625609513,0.015311347367344349,0.0005401103798012807
MADCAM1,-0.019081884744821868,-0.008486169403338854,-0.018762218311153843,0.020091315864778924,0.009311208719282912,-0.03097605550884388,-0.00473060203729715,0.00509887275191363,0.05660617977707976,-0.06306061518178371
F12,0.02489107031134333,0.008324663386598211,0.06548490221463696,0.020808150856714884,0.02774647055413707,-0.042194290845054314,0.007325932823145874,0.019595571539611983,0.13772893575205655,0.09801337319026908
S100B,0.03013613503547549,0.01336668253330479,0.09764174498261477,-0.0387800404703504,0.04584527432539682,-0.21413241035472066,0.06911779523769872,0.03607435449723741,-0.10124754841448452,-0.02617525223972034
IL27,,0.01719501169440122,-0.017531663001510933,,,0.033212475193250074,-0.04525036126864116,,,0.17723240998517162
CD99,0.05266671405960785,0.010038205258323706,-0.07306078696577516,-0.05716940086390809,-0.08441927033876165,0.16622478385217562,-0.0512316889038549,-0.025409532343296057,0.049772171797662024,0.04907803394447734
PDGFB,0.04004096898287811,-0.004225673255814715,0.023316555266384122,-0.029801795490321317,0.009309285473435238,0.07800863174597929,0.18257210786227923,0.15728626159346312,0.12260195979442205,0.03866106240539957
CLEC2D,0.004267597669601745,-0.022467895195259612,0.01794065408713786,-0.054575528561089603,-0.003319149553354375,0.0058542185173578835,-0.02279683775335945,0.0482526689742142,0.09054208569890537,-0.0071702686422075125
F8,-0.02624405784210075,-0.011583517382464513,-0.01770550858164059,-0.007998207481144022,-0.037002587542608566,0.13213525263380468,-0.02702241849260482,-0.04059452097502962,0.10592951118256648,0.05813698214438431
C3,-0.12361334233685456,-0.008837659562269165,-0.017678502026595547,0.01821697906439916,-0.017013544356453258,-0.09762414461426884,0.0706348415736445,0.0974990222668286,0.09887130078158315,0.03484827353682668
DLK2,,-0.018826718628319812,0.059659749921137754,0.025511575519284475,0.09773374572533375,-0.0233420840794406,-0.025234894645636663,0.052954979315789366,-0.037313101420894064,0.06972209798980727
TSLP,-0.018803030187927474,-0.043748579358468855,-0.000735381142777931,-0.008991619679743379,-0.01755398550621196,0.009998401786145578,-0.06724473460979799,,-0.005415784927845858,-0.028540531374698006
OSM,-0.017942099539370034,-0.019338580107961127,0.012921509358674038,-0.029473826751280522,-0.027126503031635742,0.12808812881550327,-0.08123301106986858,0.008294807482433426,0.020336699471325985,0.04026622677551256
PRND,-0.019081882367469626,,,,,,,-0.02026539308336485,,
SLPI,-0.019345694739018128,-0.048116182687651776,-0.026618369241810276,-0.025357074744660254,-0.0505193333396855,0.0618219243484342,-0.06575569811446187,0.007805407625080391,0.07294370911820773,-0.006557652483796079
AFDN,0.0009570911799495256,0.00014039861541636074,0.012659717654418848,0.05797792095463838,-0.007382759665973716,-0.025764625300092887,0.029411303061593185,-0.019376331205272004,-0.04591572716534452,-0.02928235487955571
KISS1,,-0.01968338803208382,,,0.007691914525016173,,0.1338550942665306,,,
ULBP2,0.01777807965595849,-0.018238373737490914,-0.017813325891338647,0.008420464780898113,0.0481798601844437,0.0026764882030366356,0.1984087122312918,-0.056426944383083814,0.06214764381209138,-0.002040776517494966
ICAM4,,-0.01224852906965647,-0.015275611867229259,,,,,0.023466954058209557,,-0.04691360845569409
TDGF1,,,,-0.021209080780884255,,,,,,
ANGPTL1,0.04900084253018384,0.09387818843830475,0.07370261742315679,0.007629978772460846,-0.001550636039779966,-0.0263464204615912,,0.034372986828537365,-0.041060478984869114,-0.047296297989736814
LTBP1,-0.009923905147872334,-0.0018426242565425296,0.045906740416586246,-0.030558613095284067,-0.05207069674592141,0.09813586896729946,0.027031112080824895,0.010073226745118794,0.03332855002727979,-0.01751880954376312
NTN4,0.11579077102067291,-0.032829971849249566,0.01670992698079443,-0.00814466150074065,0.07430881989502483,0.09893662157848802,0.10801882601084715,-0.032418482750044206,0.03356619183743361,0.024997541591332082
APP,0.04185486110864895,0.025703266513312846,0.037220788769357464,0.08451232391048001,0.004766500071731479,0.025139810214936366,-0.023915421773353474,-0.043282546651518,0.1195901721049287,0.1682215602068054
RIMS2,-0.019081880782568623,0.09763132383872163,0.07047853850419777,0.07704931277720728,0.027732455992807138,0.0651675156987698,0.1671149727193494,,-0.028010113759293652,0.0681742290438146
WNT7A,0.10215443656986839,0.06282221840394543,-0.02070874371447577,0.03162996116487517,-0.0004149212457739572,0.2008420747404674,-0.05186713884360339,-0.013219393923994757,0.02741660552223547,0.04189630981488275
GAST,,,,,,,,,-0.015719511934226885,0.023859485070581606
GPI,0.038848171798667105,-0.04370264175033263,-0.08627741042951877,0.0728545458760401,-0.0036786062360838587,-0.005808668858832663,-0.08931982075291582,-0.0838255831374904,0.13478401100292475,-0.01814597953515653
IL1B,-0.023804643616858107,0.04545617788363072,-0.04582704120197316,-0.03808035580315892,-0.012405228980572546,0.006725810268324775,-0.05317106580852885,0.11208069400372501,0.030471789402532166,0.0026352544541376794
SFTPA2,,,,,-0.01196139531516173,,,,,0.04580222700252916
HAS2,0.026433302125432726,-0.0027435603891629197,0.04433027489800321,-0.0287703024212935,-0.028304819711256948,0.11497899526770625,-0.00371165110271393,0.08527466525756112,0.0858136289523068,0.09180738496170916
IL11,,-0.02364674685353932,-0.01575135551369419,-0.005198748783730966,-0.013433977515634516,0.11594060708186489,0.07408890920597178,-0.03160436200124438,-0.004326309873538398,0.08441896485980407
SEMA4B,-0.031630506974132305,-0.021092741259777448,0.0066009149204897455,-0.005072194731905278,-0.019506379009724104,0.05159336066365074,-0.06040438376079729,0.053407820064478674,0.10390498794040046,0.11698392826652794
FGF12,0.038050944906441106,0.05702081190850523,0.02577529239994886,0.03300813527269879,0.01960192241572759,0.0683075613118607,0.022440375929243275,-0.08340014435101388,-0.03135315939861676,0.018385165043826146
CP,-0.018267217749761717,0.02991653098206665,-0.028401777548871455,-0.0493382118475394,-0.053520797512818796,-0.0012692935561200538,-0.12080293464788688,-0.04858957883218158,-0.0830965580779282,0.03893687320339728
NLGN3,0.0726127979091367,0.022978940847164397,0.019375490026312454,-0.0727440720224346,-0.025913945356173286,-0.030770805772423377,-0.004505899727897692,0.036983603765379076,-0.034362165857578224,0.09648824924438694
GZMB,-0.023577827372050914,0.0029942957740244696,-0.03601301484298132,0.09943162691565638,,,,,,0.21831200927604297
PROC,0.0019422568202353263,0.05209339622751029,-0.01710303689384986,-0.029571859699856113,0.01199256869711394,0.12624959992493995,0.08108201789122861,-0.05966114532690218,0.04554916666897904,0.02279744892452985
TNFSF11,,,,,,0.07354889514490034,,,,0.0009683888950065352
AGT,0.04560427099493221,-0.027868150366052908,0.03738732046533318,-0.020866520177088975,-0.020240538708772363,0.0908907292167298,-0.1017997192575281,0.07387950755170346,0.0071381992979772,0.12061520247311962
PTHLH,-0.040328260494963256,-0.05280946613702189,0.017614956927163403,0.057628468495703765,0.020730967733787502,-0.039432740911469914,-0.04451382142538893,-0.034287059489004644,0.05406296472164016,0.013704324783065894
COL1A1,0.11395523823566284,0.027510794129641355,-0.01311124738081045,-0.05625905255916495,-0.00831805905697034,0.12370877126966565,0.13385721462719283,0.028089171893266002,0.0957123291851715,0.1213425834039994
LAMB2,0.044745498169607385,0.008231933773447926,-0.06634752061557922,0.005837472126320826,-0.03958723842475142,0.15129273443504224,0.04535669942936031,0.022994092119180895,0.16196751363753595,0.07780636990030382
DSC2,-0.039683755115266915,-0.011780326756453945,-0.0024725400319778315,-0.045469224205275736,0.03135347575629415,0.019330341236785155,0.16386946816873885,-0.003952721320796459,0.0859626597612078,0.05831696059860825
WNT5B,-0.03538816628767559,-0.03557153757493624,0.05650540721801663,0.06320254749916229,0.04025409148975592,0.17712314667775866,0.02414791552356417,-0.0483881158527092,0.0184410733545471,0.13871650301370594
LEFTY1,0.022559198720260167,-0.033563678215006935,0.019574190579155947,0.026935818369636398,-0.04067798005998446,-0.02705036780814487,-0.05134446460893127,-0.026338281294543964,-0.048001464064940665,-0.00022342974439959983
FGL1,,-0.013326835831144086,0.06537542731954862,0.005020127114707506,-0.013778664431070673,,,,0.06244157599552366,-0.019302829301077247
CXCL5,-0.03134224066147061,-0.012248527734946843,0.05902295388726207,-0.01758227240639275,,-0.03219196581914448,-0.053505121852980474,,0.01880795869984132,-0.010453038429673114
S100A1,-0.0458705361566775,-0.011460824017245802,0.101406695779578,0.0628652777074763,0.010754250740221481,-0.10334415816404358,0.09364003108718706,-0.01412625848147996,-0.07912811465447962,0.005787423899990462
C4BPA,,-0.01588792285175194,,,,0.03547384214634201,,,,
NPTX1,-0.02857527123108869,-0.02617975274695585,0.10462335646417684,0.04628585730679298,-0.008145959853482739,-0.038161909781028104,-0.0633490397471333,-0.03986071303974264,-0.03350603883443002,0.03393578681758787
TGS1,0.039650525617847106,0.036818611231309036,0.0781930876266468,-0.020789327124163273,0.042071341122478574,0.054279741801662534,-0.005548451358047778,-0.0861604868681675,0.10919364026107878,0.0868880411703844
SST,0.2481829645802279,0.0026388225663846986,0.12650845073635963,0.08160815496389845,-0.0018832359333881114,,,,-0.027882117119232518,0.010970269373029614
IL34,-0.02303814125275377,-0.02323332257823846,0.03504388030282275,0.0381001174325564,-0.0008666373072334393,0.19336149797452412,0.13216243155145826,-0.06439889264987908,0.06665850074952559,0.09139263974752374
DHH,,,,,,-0.026346433184722563,,,0.04618306819150849,
XCL2,-0.03586760030119855,,-0.023566343199822242,,,,,,,0.032547741877431265
RSPO1,,,,,-0.012718057430505803,,,,,
TF,-0.10065633702642257,0.004554200633895394,0.044397721855541486,-0.048726891083204764,-0.02776883719886631,-0.15419258096266056,-0.011642086566415126,-0.11072024589539232,-0.08905869711897982,0.020204011165510884
IL33,0.029991255360073934,0.022259294252186645,0.02017248516471506,-0.03314129590352145,-0.0429456589092438,-0.0768315341660235,-0.02334044426522533,-0.04743185159956729,-0.04198820447153957,0.09976763780078644
RBP4,,-0.024940795022694025,0.15363937867934285,-0.0064400699005942585,0.037207163905223495,-0.02874304839420716,0.07311140012360726,,-0.033165717294757924,0.08341306271556206
CCL19,,,,0.011726922945594293,,,,,,-0.057827675474965305
CCL20,,0.010683213971104184,-0.03571882508520994,,-0.012532989863885733,,0.001108214856021633,0.01055097234589652,0.020911499380649755,-0.08297892501388379
NAMPT,-0.013489876619076847,-0.03977473211396022,-0.09192293131332306,-0.0626529240630699,0.002182393242245578,0.03187145318880548,-0.09156727415444423,0.06827818249485872,0.1365566876088334,0.06417257107448052
