,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
IRAK4,0.07498169596537857,-0.02212575950053584,-0.061654715730277955,-0.04568360298342823,0.042411306955811905,-0.03687042212743141,0.027874902949552353,-0.018856885057377842,0.029887545236746173,-0.06353077444496041,-0.015897373670461495,-0.032806333872203504,0.023168015794481127,-0.05976535011586651,0.08102500402655927
GSTP1,0.035004877265165796,0.02956946477090874,-0.025212771863086493,-0.04298923358672836,0.04317424080907653,-0.012001805274491899,-0.04510747323468961,-0.07458666999155901,0.027109391558029772,-0.07639905987691749,0.03102739791492036,0.07347489509423524,0.06566833951950178,-0.06750713971356319,0.026920373489017376
VCAM1,-0.01815432977558527,-0.0186376844690758,-0.09349226520694956,-0.01565429656267374,0.032755974865219514,-0.020113464755141315,-0.07006353425276017,0.041590531569154036,-0.01782970572496414,0.018595736770954725,0.03779875306763835,0.006387934169357466,0.028550449049127822,0.004373187324237654,0.07541980334656276
NXPH3,0.069468571506491,0.003492516148945912,0.047955029263930256,-0.0017848124968271155,0.017187893830057414,-0.015926959060378467,-0.01820650002945268,-0.033908489641235856,-0.030722711154213073,-0.03998862288483735,0.024609303765724157,-0.011924229323277646,0.02308353369726547,-0.0993421697041882,-0.033823028843956625
MTMR4,0.00188052462425209,-0.014116974261573103,0.011157230225243014,0.02986725819383018,-0.05623901590993787,-0.020871773886839327,-0.019372376920579304,0.05896150701400786,-0.04726497719327209,0.06787455224357772,0.055552891154841605,0.047123715433677466,-0.07808041381076644,0.034145021599439294,-0.07050707233623657
LAMC2,,0.09751492724162411,,-0.022717880179822885,,-0.019798069361880694,,,,-0.026091145273974513,0.08830500273797626,-0.01895085679828976,-0.023256211899968838,0.09861811534904318,
IL10,-0.028027431178657615,-0.00515920788181721,-0.006958600676139878,,-0.002952538935763194,0.00895789509520088,,-0.03238610691879329,-0.012563673424677974,0.006507669760395874,0.105226879912748,-0.018279921322936727,0.014485744671786354,-0.015619251529030112,
SEMA4D,0.026020839829416453,-0.004741017014067471,-0.027966482679930182,-0.0009459533376273095,-0.09129560117717939,0.033331526831595064,-0.019277078965397824,0.011682745244864748,0.03024884448325098,-0.021581199539182326,0.06623427126394427,0.02573728651755936,-0.02855466081377517,-0.041651119066194134,-0.08114108200552149
TRH,-0.020743215513279484,-0.025854882943264386,-0.013599906410016072,-0.031078497095223263,0.06906917338887889,0.022623602183937854,,-0.03113084338847366,-0.034604836766587814,-0.0003278374392482189,0.05663244241032065,-0.015419733726435904,0.03301621214508501,-0.019802412533074135,
SEMA6D,-0.006064070462250675,-0.059948949355845306,-0.017055544197817987,-0.05255948715926899,-0.012602872793186042,0.00902801020464196,0.06801591377218527,-0.017237065515854754,-0.008167028343546648,0.04429167873497592,0.033435510425163614,0.021138817328684775,0.031349052693060174,-0.046372715229621414,0.016445566203393845
CEL,-0.022763186001023866,,-0.02683119869027655,,,,,,,0.008988043055319637,0.021472338876138426,-0.03694118391781862,-0.0038487617057431675,0.029676163771724245,
PDCD1LG2,-0.028027416655091845,-0.03507084221331032,-0.030238213122437654,-0.0159536465242447,-0.026196379257101898,-0.015332041510920552,-0.03862447759600014,-0.04456804237421948,-0.0214916557017772,-0.00015265900603212828,0.036876888351447853,-0.04755809087473463,-0.005155935861506775,0.10790510377413111,
SPINT1,-0.027331207048409228,0.036654817373181575,0.005968110730385145,-0.020635072863675448,0.07162265168729419,0.04725280626140901,0.04673293659264442,0.04549469050441319,-0.01844076786081921,-0.020557387852655012,-0.0013196601616665173,0.03544483439400824,0.060041363778002343,-0.016182622772973748,
CTHRC1,-0.02437174267730965,-0.006688715005907801,-0.026072721845727505,-0.009398349746326936,-0.012679528846123384,-0.02472768838608741,0.030025165640649464,-0.01215570755103986,0.006127910550905738,0.04058476714904158,0.04586486014331939,-0.024355204156372108,0.022690407456624682,0.01194521128114087,0.059654303537461366
PODXL,-0.0007537610111279483,-0.05971948203539091,0.005349847406163879,-0.02023821270109054,0.04313274258039754,-0.015207267558244164,0.004553613536834568,0.0012078306795276503,-0.010875237095797045,0.06497019098400088,0.06212942671393689,0.02248913210395248,0.015122269051925522,-0.03914628085610213,-0.07764160402302969
JAM3,0.04052262207388491,0.029405260770898025,-0.0021847310643203885,-0.028017887244256336,0.015035955265356959,0.02223393913894474,-0.06425409880219862,-0.01641224078989179,-0.0009553394569004883,0.035442221322849785,0.014908915816668573,-0.01205475213042881,0.0178895005220619,-0.013639733681774758,-0.04385863518442032
TGFB2,-0.028250389060760085,-0.019183351839730405,-0.0008725201724236581,-0.013436306152355129,0.07335013073154903,0.05732457462134835,-0.03769452576938172,-0.03928248688731287,0.02826197445821558,0.06250977204653786,0.048027811049982806,-0.03190686119908493,0.016377933077871124,-0.01966441133290302,-0.06371730874680039
COL18A1,-0.04206798352853086,-0.005940492640765724,-0.016498138720782953,-0.00034631953765399683,-0.0013529929977986238,-0.037193054596006817,0.016545578711545352,-0.0031650630137705768,-0.04003269172464306,0.053987231600740336,-0.04836390428807953,0.0067979158838251605,0.010119323385177553,-0.008457316358624312,-0.07766910850261495
NODAL,,0.04592574228659263,-0.03275530425563713,-0.006687467796966483,-0.005187189075247189,,,,-0.019295490506232794,0.06936394792823852,-0.027189146553821084,-0.028508171913559893,0.09867607013027359,-0.027101402372757207,
INHBB,-0.024486643519314923,0.03404775764310809,0.026254852328652604,0.019705876979313523,0.02450200009696183,-0.044210503151905126,0.021113762831341944,0.02725350952451711,-0.011139145993004067,0.05882919419640537,0.018154249417248962,-0.010359624326808068,-1.4986246266794652e-06,0.006445606945515906,0.11492541190873563
LCN1,,,,,-0.023758174934554486,,,,,0.030993359687428827,-0.008702210163064977,,,0.06219673691709635,
ARF4,0.005884996693992784,0.03871070553482764,0.030668927004804804,-0.018852081685867716,-0.020341279859134517,0.013808342324931864,-0.048185431719866716,-0.06436929176873994,0.01740338721741835,0.02081376089351712,0.02401363408008357,0.02801878329531724,0.021154178806380312,-0.04064400340692089,-0.06080264919761519
CXCL14,-0.029983451909432097,0.026741016569809595,0.009572946537272748,-0.009947295300506831,0.07821046168103916,-0.014636138900330735,-0.05369084291042932,0.013286556880727418,0.01927451121408934,0.02305152157411845,0.07912017659416042,-0.020915080348168958,-0.023762292502280572,-0.0906670231590907,0.026596257357347282
LIF,0.05018346070571035,0.049080834903063475,-0.019637816253877942,-0.02012680890425383,0.002704800287478746,0.014827041635363249,-0.010376576858981502,-0.027198204213874044,0.06495544991665672,-0.0043393774565349905,0.0052836557120479605,0.031809261866221024,0.02671343301806143,0.009171169868894182,
IL17B,-0.020743215513279484,,,,0.012509705569818222,,,,,-0.014384100219984715,0.02827010721417147,,0.013728955572903415,0.017572928860160812,
MMP1,-0.013284460358629693,,-0.013599903443235717,,,,,,,0.021019970858700988,-0.03156502155075473,,0.08790391611990717,0.07775224153014831,
MATN1,-0.03313722953671431,,,0.01975047910231591,-0.009536880533962821,-0.01592414150297355,,,-0.01142784237411267,-0.0001974949269013053,0.0029737147352079376,0.1093134209746992,0.03417187972419659,0.09781954193795049,
ADAM28,-0.01612693643790273,-0.05275703404421298,-0.01864749736403189,-0.011444216483597556,0.034529139538419885,-0.06796829467335952,-0.01014267198300999,-0.05124960762577537,0.012997850247902556,-0.043340161270893185,-0.029812766591327963,0.06769095006570772,0.059220575809115515,0.06026853871402221,-0.0010708404281747884
TCN2,-0.009743617287605229,0.013852414972440082,-0.04314939808662827,0.009340281138651211,0.023908411778437246,0.006486866584580805,0.006935278508595023,-0.028425991557085414,0.005304424805167418,0.02536104270456028,0.014460706987638546,-0.03973879543240123,0.009689153730374484,-0.017132363835928574,-0.02914726393656107
THPO,,-0.029440356179949646,,0.02667365239439644,0.011572499352354573,-0.015972378934541124,-0.010797813609363766,-0.026998927355309007,-0.01142784368685771,,,,-0.029579850904266028,-0.026071719684184338,
CUBN,-0.0325360645776967,-0.04911430146956355,0.01404473719972885,-0.03456582791333523,-0.00596391824208067,0.0055662061993010815,-0.021958331201948487,0.16224220073758153,-0.012235390879505844,-0.023379547366972623,0.03284587669518042,-0.044832647879378955,-0.05945439216760459,0.016118360478034114,
TIMP3,-0.0669003680549831,0.008676519536509,0.050061220720810345,-0.06565345700452718,-0.04907042756064982,-0.03582134183031302,-0.007243162758721965,0.0030901684796786786,0.010935404038869419,0.010484395422282067,-0.05225915049024235,-0.04979445084324352,-0.006454580747466214,0.0216239769983196,0.05372360215376397
PIGF,0.04466474615451407,0.03225664254078286,0.007077359512630903,-0.015395646367233973,0.057438442017080954,-0.03800739602796955,0.003932513089852492,0.001729826814689318,-0.006880005369672405,-0.013220047507941758,0.022696946350460316,0.014333473732288313,-0.03771595982665887,0.014066524454229581,0.1670265385152061
CRH,,-0.016368186233485814,-0.013819980816928036,-0.01637402066884862,0.007458947649498979,-0.025068315843416306,-0.019536394706862446,-0.023161217336519938,-0.015630346746700916,-0.021127658778786015,0.012041133935620115,-3.893059707364494e-05,-0.008781924103855523,-0.014997306368651195,-0.056772362583231
BDNF,0.01179787367949172,0.015593777791283731,-0.030129743031998554,-0.011269500641466217,-0.002956319727419552,0.043491351285847725,-0.017565401435821047,0.05552965160759263,-0.012870687084605311,0.02968190726044417,0.050866101203190274,-0.041071264803321114,0.08112514740911124,-0.03059454451527792,-0.04827954174739673
CCL5,,0.041523334369946235,-0.047562058057344564,-0.023918414257037977,0.04017735732212642,-0.0013110779946328738,-0.01552412601936615,-0.05662626212695514,-0.015503244223293714,-0.0090569527234903,-0.04712026050518824,-0.052562340600574665,0.07540830820000154,-0.03266811681168218,
GAD1,0.04053435833650049,-0.013172202226264784,0.05486639707569502,0.08018211380755201,0.02193267812147514,0.05049413622213116,0.0772108736449684,0.06501408858146522,-0.06008710845371195,0.014587398723068443,0.01520243386996869,-0.06710509902731793,-0.035931144603440386,0.0029532852155619697,0.0485048867106599
COL14A1,-0.062448886807481084,-0.01692700951897363,-0.05307045309270374,-0.025348209293106296,0.04627281140939377,-0.017395524956699823,-0.014143624738438765,-0.0017027373294548408,0.08277419630454907,-0.048593755346193986,0.02219143499103693,0.017943913527199866,0.005013111365170486,0.0250540452389066,
HLA-A,-0.05145995347839385,-0.002331514331544527,-0.09692855568570466,-0.0661010939936199,0.05605059832303782,-0.014726412284725224,0.0013637885262353768,-0.12083622958252785,0.04526017189988954,0.0040979620132089705,-0.031165987153724945,-0.02725671240257517,-0.034976254972291426,0.03735720223788355,0.07156944620996565
CD5L,,,,,,,,-0.008588580555171118,,,,,,,
FGF18,-0.020743192349089626,0.030759187415324185,0.06074272698173379,-0.02271787687050804,,-0.01706334498258586,,,,-0.034717054081024476,0.04292508998288829,,-0.004269240734743286,-0.019802414121806153,
ADM,-0.006623370159075352,0.055996248406926706,-0.07039464318303466,0.013360701265091498,0.002264162260095261,-0.02471720152368755,0.012247476604731048,-0.043888377769731104,0.09007393373402059,0.0013612042484424714,-0.03174230709180371,-0.031168626913284328,0.0014803057233980573,0.073801931408914,0.006656797745461195
CCL15,,,,,,,-0.020033164426315336,,,,,,,-0.017174632230516764,
GNAI2,0.008464311278867691,-0.025860813482506066,-0.0376078390764246,-0.03350276997430713,0.03862879830980987,-0.017037797258592145,-0.018325591351727528,-0.07595103080151791,-0.017151941094682436,0.038240817882778604,0.022921476777480323,-0.09466894639392011,0.007079231763449404,-0.018588897531001514,-0.007061436899678814
HDC,,,,,0.007457707106406171,,-0.013144949230299996,,,,,,,-0.05061965732327869,
COL11A1,-0.03216838687281642,-0.017551315457369078,0.017058365755482374,-0.06327781036826831,-0.043194361867318794,-0.03258910494506227,-0.018299830875968995,-0.03420149018188522,0.005464206441222756,0.019208319528085636,0.00882786162323137,-0.03677440174840496,-0.023806762852923335,-0.09568450734255562,-0.05160392525033147
NUCB2,0.010685090001069274,0.0036786323701422487,-0.00831107447068908,-0.02738773375954255,0.034510514965363226,-0.0020534242504681903,-0.020939023686335444,0.04747913047417825,0.014199920858680323,-0.039267481832238,0.004060380360350734,-0.07990600421737375,0.02711662648657549,-0.014939946547420332,0.010461620223640613
CXCL1,0.16202392655038447,0.016993944735317876,-0.043342568734586945,,0.01161678052514737,-0.019034423511125897,-0.009826074848162164,-0.024152089917276492,-0.015503246851737236,0.013312325182612007,-0.015145081791276105,-0.028814869645579905,-0.02351274869094017,0.009540566804986486,-0.03462684616966147
VCAN,-0.01877847339847746,-0.009703478401129664,0.021306404885643244,-0.014174274933469518,0.07613364321894611,-0.04988117716103372,-0.0071213428791092066,-0.08954103588774667,0.022803322255484842,-0.05484356249647098,0.05415919284079108,-0.05156816775941741,0.01139894076817387,-0.036302279231969846,0.0026226588702358334
MMP7,,0.0740942629982326,,0.017174886611305815,-0.01734150837912742,0.0015975313266546167,-0.018981847920517065,-0.016581399363313546,0.020113072932416848,0.0010812188009904295,0.004042395977438494,,0.0023839394274978694,0.003001894411382782,
PTPN6,0.059027982999087486,0.0028932504520814244,-0.019678733238520846,-0.003457239591059206,0.0644212903335008,-0.026171983644497836,-0.018584896583871448,-0.02021987077048051,0.005665722851197096,0.06771609673745844,-0.004108607576664825,-0.0073259589019621565,0.0008547841700427759,0.033598102444256,-0.03377481379900494
PTGS2,0.02728043988698695,0.034127005647103116,-0.03781600853973103,0.05769561440291532,-0.034675549438305205,-0.005570658944882708,-0.0209560215442996,0.04586526865093638,-0.02637825121142682,-0.05724893227505838,-0.05733655025987391,-0.02369864073781279,0.009497240539458864,0.06554394463283315,0.05346446602579783
XCL1,,0.04700942060916154,-0.014461019101082077,,,-0.025830396920164037,,-0.021750078034407754,,,,,,,
CD58,-0.004369274934737541,0.0212799234191165,-0.014246676684158627,0.015137319244887515,0.020419889420448707,-0.07598808295501178,-0.0687865818242001,-0.02340859542876434,-0.03491111946709352,-0.03359989776114823,0.05680196498853109,-0.03683043718044023,0.06134651172206063,-0.05313746909997918,-0.0715269186563729
TNFSF14,0.050090618434171265,0.03044720454364196,-0.04070293990995909,,-0.014364442492475272,0.016271717929997098,-0.009597489518004229,-0.04722980504447094,,0.022300024002310712,-0.004941870016133085,0.01713023732610124,0.03311331779632641,-0.018800639112211016,0.02576548615189135
CNTN4,-0.02384654758079855,-0.025428755571992853,0.07031587232923563,0.04536168249112275,-0.04792691161575741,0.016719101686886288,0.008462606168518655,0.10402485516393684,0.04124025367191484,-0.022439065332882185,-1.6411334209152604e-05,-0.02405650010446524,0.009715739899668814,-0.0006180583892652103,-0.02693792747880773
NTF4,,-0.017898187060468352,,,,,,,,,,,,,
INSL3,,-0.013004399006705601,,,,0.042663078074430226,,,,-0.0013191154581968579,0.0870254901907452,,-0.023034371997533287,0.04791203292607985,
BTLA,,-0.020641933318475914,-0.015076093818762064,,,,-0.012256322373014345,,,,,,,-0.02273876444115774,
MFNG,0.01939321332703569,0.011540233513167653,0.022190067144962845,0.006480613697570984,0.011724491018958061,-0.03826671138665982,0.06767732978538828,0.00977054065181383,-0.010292238919508038,0.017482328788368376,0.017831752490216533,-0.02268657125377758,-0.02687006945703858,-0.007680310752622828,-0.05705315498349096
ICAM1,0.01623050899243176,0.06380152646982681,-0.09624840723562833,-0.043080544108216455,0.028427680162242966,-0.022938412701429566,-0.028485081649862475,-0.01400983594997949,0.02957280127402377,-0.03605554444633169,0.009827688743902994,-0.012102450977679105,0.0477107443142548,0.010613801252379762,0.0300701919225534
PROS1,0.00015404145619607587,0.01763664389967056,-0.12384269212340013,-0.05943084509123298,0.062206511489780375,-0.00963659275645452,0.026113473545247137,-0.10052597896645937,0.02669697290126406,-0.03287527928088212,0.06903353295748318,0.020647125615935114,-0.01302472804607399,0.0009156923537533562,-0.06484554436408707
CLCF1,0.004528904212439536,0.07245478654918151,-0.05030016998113931,0.13854256931865605,0.06330423155981782,-0.043054770440236326,0.0076414997677858015,0.01716040585868415,-0.012850597866005429,0.007389314741115497,0.07424095770833367,0.028322459538100194,0.062030480915266244,0.03382805574166469,
PSAP,-0.059609343554002575,0.07722286942193737,0.009483804456857241,-0.03884296156927685,-0.03572132927074044,-0.07081172950601039,0.007937295851537853,-0.016773306129435173,-0.0518884137532753,-0.009516437672240051,-0.01217094179477918,0.021041651232897633,-0.020786475445452875,0.02590385252756935,-0.03297263438414904
EFEMP1,-0.03266030063421673,0.003443806237186643,-0.07845441553920716,-0.03281398072996396,0.024485195606049177,-0.022664173793564033,-0.0436923889093007,-0.03711460303193672,0.05696893252388053,0.06672539432819141,0.1182637171200673,-0.022424588202935074,0.0029652444983626278,-0.0004825897625963526,0.01206053923137934
C1QTNF1,0.05516837296766421,-0.022067307518768634,-0.015779530680606654,-0.0415098385113658,0.03664493805076707,-0.011814141640024683,-0.02129896108378315,-0.023239077731908916,0.025812814541571236,0.005982796761525618,-0.020284104179664714,-0.015661362725523226,0.0047367566318824265,0.009728359357434524,-0.008537551283868718
ALB,,-0.010714922040048308,0.008623828546871755,-0.019252481822157917,0.02489624455761889,0.03484228270581786,-0.010900721032418764,-0.05930653006398433,-0.024724119968244876,-0.0018365414942333057,0.01927863966398275,0.009569906516383791,-0.057912723888619726,0.03694597674186505,-0.0193550048895664
CCL13,,,,,,,,,,-0.020615880684934248,,,-0.028311128876190576,,
EFNA3,0.0110496587258912,-0.0017641060459589538,-0.022116713681344005,-0.009549744213962034,-0.022956177934770783,0.008540497186299631,0.01989164679375852,0.01852576725660204,0.055340216667077266,-0.014732185843663837,0.016148990297567896,-0.012153730475606929,0.02803027906929741,0.01852847783601142,-0.04661391232085319
DRAXIN,0.009294887724193209,0.01035202506345947,-0.05425590628422478,0.029301612170391084,-0.012361349923908116,0.02802421926982926,-0.008752744070626877,-0.02269961895513246,-0.0012414750666080857,0.03823226220213574,-0.003803018271373082,-0.017810795894108892,0.04464319873970552,0.05063054674854918,-0.04887300022066422
RAET1L,,,,,,,-0.010483380841222563,,,,0.1463882629980652,,-0.0329944378266683,,
NPTX2,0.020081805224195576,0.012865732875483342,0.0016037298528309206,0.02922241860916757,-0.032432424200088524,0.044912384532218685,-0.02674834060132633,-0.05069791406805531,0.02006100314217532,0.06743955616042391,0.05570108481596283,-0.022213800517859678,0.01835098590764259,-0.07141142561915789,0.07359193851985144
FGF11,0.05324453111036641,0.07415027542655583,-0.007818820868709131,-0.02682139190837168,0.08274029454809421,0.04182286874823316,-0.019838941542734086,0.06856427224694052,0.08427789912508801,-0.022030553433576523,0.018845393320012137,0.007939206135066868,0.09577881217745705,0.015019036832395385,-0.05850522878655811
CD59,-0.02769215716168672,-0.05187646571542514,0.019983716721873004,-0.042291348257270024,-0.028715587773344757,-0.036099263782712686,0.03513098320137713,-0.025211738643870413,-0.08520546526456663,0.05787462653851403,0.012131235194502238,-0.013519307859172464,-0.03178445071275535,-0.019031640287332487,0.08609579960080822
COL9A2,0.030116567613818018,-0.04625720167209437,0.0441364511544815,-0.022612968750591843,-0.0023339338655786954,0.023274885461583635,0.003065715048851,0.031276979359437254,-0.033388123572268,-0.05937588718617421,0.006393910665950523,-0.0526579979489124,0.0258012401286909,-0.04187380768590476,0.02635666748096279
DLL3,0.016939499092548247,-0.0818458410804007,-0.013278266650459452,-0.06167725596295558,0.07919526589472345,-0.06062147064971503,-0.002124404896043705,-0.013627466759888927,-0.02912133867721837,7.182720319295542e-05,0.008397891571573517,-0.0040112215462145395,-0.04197599797819097,-0.03707930762193945,0.08451166588817974
FGF5,,,,,0.04478984004098966,,,-0.015947201279732454,,,,,,0.00022143331145503417,
LIN7C,-0.013078924622230528,-0.050867730637349486,0.020671624039780928,-0.050175638134449856,0.025138083581980438,-0.043976294653251854,-0.0420420810603401,0.05983114064741356,-0.0013247353095390798,-0.01355116550691218,0.032173715697080336,-0.043905521782111046,0.018133542655735285,0.0057931078659776815,0.01663808700500998
GDF7,,-0.023203644472446883,,-0.027500879957355638,-0.031233225755320854,0.013482400869335475,-0.00959748914504577,0.06762259378939652,,,-0.022011311842450143,-0.031322837707495374,-0.028124469486032845,-0.033544402341374756,
PSPN,0.023202566619608664,0.05090941836484052,0.07441469101528321,0.04866320320282992,0.15096483856661422,0.021904102179956624,-0.01580657594378196,0.010899258897235689,-0.007107475468781033,-0.029175522636986244,0.01570763549898752,0.0433997488327015,-0.0034973381478754935,0.06090963707710068,0.026052571991925608
ANGPT1,-0.02437174124114515,-0.04539293879500417,-0.01983562889619655,-0.03313870197196513,0.012956493701219528,-0.011193776795774978,-0.042816280774498824,-0.043132700927986836,-0.018111050604119387,0.030560432115948954,0.056842379185555604,0.013163315725881775,0.0019879389613175515,0.053958556801689324,-0.03956871417665569
PNOC,0.05036291055634646,-0.05229594145298695,0.07703893223300061,0.036829370865804525,0.00041085770081425194,0.026604415802551434,-0.02636663954312187,0.047227647697031236,-0.02261187512333593,,0.048175472220453514,,-0.03334270726933016,0.010462742457250547,0.03116288612563911
L1CAM,-0.07201296655077434,-0.026278329751165216,-0.04288544182287235,0.0985258702435472,-0.014299640565055956,-7.759379534596036e-05,0.024424360408776838,0.0527895253738146,-0.029462665983254366,0.05963388589051963,0.022553623165590966,-0.030602292626718545,0.04400998567173724,0.04427584874951261,0.11531646388966264
APOA1,0.019082519353609148,-0.02025220283283342,-0.04216376804614754,-0.010042149131237417,0.055128722128276145,0.0009288072583115838,0.0027020784508049005,-0.015629081296233534,0.008060786264907534,0.028476172459587855,0.04936322058924124,-0.026443892728845814,0.018729411611960903,-0.042113234371418826,-0.03141052748253991
PSEN1,0.07118406838648167,-0.021997477404299914,0.009913079481447679,-0.025391034172840474,-0.011361394982522524,-0.040336521503448956,0.0140056671181212,-0.09828635051981947,-0.027319961929414535,0.02485300774884225,0.024670181971281076,-0.0027641780445870285,0.036769960569242144,0.01264068409889797,0.09350542845904405
CALM2,-0.03467548395220027,-0.013907172082043682,0.0036642243180225144,0.07140348703584258,-0.06934148724093848,0.01429239565454189,0.03175073663281129,0.08227507896314434,-0.0800683937556712,0.028675767948163077,0.07436866640137274,0.05285066378755451,0.039935756657595294,-0.10975575475268629,0.0034703685401267564
CLEC2B,-0.01459072630266809,-0.022389013929441186,-0.052355134195869596,0.026372501384102867,0.06491480196984939,-0.02103707475332093,0.004466752979687152,-0.0149619327493049,0.011988464818476062,-0.005633567558550511,-0.02713919127169062,0.00010093822763541925,-0.05607008493755081,0.07592598683914216,-0.05883057690654281
NTNG1,,0.015483592898585993,-0.036743943524132475,0.03912771326096702,-0.005710032421737678,-0.03514097456366555,-0.052729376632585825,-0.024754480180228782,-0.03456559746695313,0.003633462080389942,0.06613237108963921,0.04123251805342599,0.03936100276758782,-0.01632093905699533,-0.05801325017845563
LRIG1,0.003794761948043063,-0.018649308405141535,-0.01677297812136289,-0.06669375256764862,0.026436025156146202,0.0050912002622484,-0.0037525009481136065,0.0026997742089374045,-0.015492254477997597,0.014265605354283981,0.029181726060085077,-0.039074822410195,-0.0013041902927644403,-0.059090496560809294,-0.015830663439054957
CPAMD8,,-0.015381883572720386,-0.018360621462752365,0.003578919156183422,-0.020953841453427265,-0.02011529796764502,0.06358831231150246,-0.03597481154263385,-0.021107073561736422,,0.025077331673846674,0.03340698390453804,,-0.024640215733023985,0.05261220526924062
GHRL,,0.0004987812668914891,0.031819519213634524,0.016056445187595015,0.03835643282220759,-0.02742521263134356,-0.008752744070626877,-0.01778568921928822,0.0769132010977142,,,-0.038556250624582865,-0.030422074151167544,-0.03382549122472155,
NPY,-0.019180300104465923,0.02385186463740492,0.008471948835947775,0.021905133460896856,-0.011681550591685654,0.0471094760288426,-0.014586330000184786,-0.06166749173810352,0.009521850071774165,-0.03907688275089095,0.06257004304875978,0.06283866575201343,0.06215373614692446,-0.029694915065902973,-0.0013340526856501285
MMP2,0.03204349554047627,-0.04434671643128232,0.07838424682453074,-0.022593049795504836,0.0835869869131504,-0.013903265962820944,-0.03619891381411519,-0.027725448828635948,-0.009547571548013348,0.014907417843357178,-0.015044918229351858,0.0005823887734826409,-0.009005616863386556,-0.04623847400224739,0.04464449881996677
LHB,,-0.013396458947957886,,,,,,,,,,,,,
PPY,,-0.023319327908472177,,,,0.08147197905696957,,,,-0.006675326822129313,-0.04179344558767707,,-0.05509415657541144,-0.008829757111515506,
ALKAL2,,-0.013201829294332992,,-0.011692179338171954,-0.006433879779629269,-0.027442960971201198,-0.023272528119608834,-0.05384206501408447,0.0026971837657017283,0.03716469555353021,0.03392626967846874,-0.03381667429921147,0.06852476885493085,-0.0260035071496615,0.03749235909708902
CSF1,-0.03071002561592359,-0.03429700362717903,-0.1352479248732487,0.02234950292068007,-0.0054879119094699965,-0.017668191338560724,-0.01804130648241957,-0.01112938075633917,0.02033034794721875,-0.002754759575913833,-0.0031654626161629054,0.025857637876831496,0.015275326199881312,0.003737367615006951,0.001162227172620431
SEMA4C,-0.07901583025786839,-0.02037011484414647,0.008770295075770408,0.016050662784717718,0.051988875620505096,-0.02632574081278579,-0.005862195179650445,-0.06269114657395965,0.036854637903201225,-0.018323955709921267,0.04002110426713615,-0.035171079124274654,0.010503532680832064,0.009418074144975372,-0.03886530108991317
BMP8A,,,,,,,,,,,,,,0.017673381279569106,
ICAM2,-0.014488197688638947,0.019956009142255808,-0.01966517676688938,-0.045646283249847285,0.03739398092485539,0.016152670991751085,-0.016179980746246662,-0.04152050126615593,-0.03734390861770077,-0.025877417281635482,0.0032792450222832873,-0.07003847568295397,0.029884463947611472,-0.014804324933290952,0.07973256948070342
SYTL3,0.057732091672025886,0.02359857211877029,-0.032733787344666726,0.03308229313013475,0.053991481038474495,-0.032697607370642465,-0.004522594974447937,-0.03247446325861007,0.034987550024963475,-0.04587720573171704,0.007717961807035404,0.009993029233095502,-0.04440734681494661,0.00038467268582910663,
IL1A,0.006953648397928834,0.05664359355792714,-0.008203149096964398,0.02699054488075318,-0.03630207190022616,0.011994379753453141,-0.024672775516489744,0.04657442682174526,0.00826580616446268,0.020616165586875294,-0.03480947083655266,0.007040396493522022,0.03837474055839542,-0.02499568118463124,-0.038252297041805966
HLA-G,,-0.014149253022136007,,-0.01485362115133864,,,,,,-0.004694791162587882,0.012381139193616992,,0.004807027038571974,,
PGF,0.02972562633425424,0.025757919445734672,0.01735489704291502,0.03776605234086582,-0.02695516177477221,-0.035617768362921874,-0.015826498612568345,0.011600878832850428,0.04756772716723716,0.03092428549624874,-0.019852952100270806,-0.005342812797065557,0.0010291046410097287,0.0434964843032032,-0.054232191278669364
LGALS8,0.021639863887216945,0.04863808110327923,-0.03022520634143589,0.015657499933153476,0.017939901285701183,-0.031268634959006426,-0.014188553370573117,0.01178733868072278,-0.043245741607863715,-0.004863965017527002,-0.02701562459921334,0.0324952106009545,-0.011676409985966628,-0.004332383764952026,0.062059630351504504
DKK3,0.041959192792556985,-0.041049767584494586,0.040504230303004485,0.046603715542102034,-0.004193405950264379,0.02222566989164586,0.08488273544625519,0.11033719806801687,-0.06960151934222633,-0.018296196899811188,0.02520432216816022,-0.002154233671090963,-0.061411572591668885,-0.03521557595294794,-0.023440756996543452
COL16A1,-0.005962190494252348,-0.022998654163533225,-0.025346532309924508,0.06013103842826176,0.011573836831863823,-0.02937968822048262,0.02351122259374977,-0.04488944724203996,0.025432935687853046,-0.016687912085794544,-0.011143227088128965,0.03839455162284344,-0.046427189953547984,-0.04811517246867573,-0.005588159964064266
TPH1,-0.028483250626448492,-0.014700145985685845,-0.01802333011483925,0.07883354003801003,-0.024908830984693174,-0.0016034659205226263,,,0.08641106156367453,0.027583841128429328,-0.04146749104359604,-0.037192862902006546,-0.018634485151159265,0.04734545163278263,0.1320058284096497
