,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF14,0.007288939588861104,0.018929097566510778,-0.021230976503694377,-0.040434750595294854,-0.019384883210735702,0.19234017966489508,-0.016046144287464426,-0.013837760267406459,-0.02678199938188512,0.025419050625304248,-0.03006261635181539,0.025481650206039756,0.018935316306062887,0.035770497949026724,0.03808526982314826,-0.009999664872469383,-0.005648338735191295,0.08622356608037943,0.05938929685942868
IGF1,-0.0031593778044621537,0.018167909236491843,0.003346448753682404,0.008491425853909215,0.07025979880906232,-0.08199661517566513,0.005022118840209762,-0.040826104004349155,-0.02212895157254308,0.02234519360345191,-0.01986086474781121,0.007590520079730576,0.07711646928111114,0.08299917838627008,0.04129894757223524,-0.04491099287634363,-0.04582688116642856,0.0580943633072681,-0.0029456705240714243
TNFSF10,-0.01146862147778148,0.06721294878134662,0.041107382614974396,-0.039690378652561274,0.05795913632473374,0.20075563430514964,0.0506190657483013,0.04533393636558815,0.03311681401467873,-0.031558465848691646,0.03164121365396949,0.038122019488015364,0.05362279406160465,0.10164294294291044,0.09470178260151062,-0.023880481082057436,-0.03505049260350926,-0.08894656952736733,0.004965045333516473
GDF5,-0.028055825940222358,0.022023194934638734,-0.035747038655220255,,0.05669337254010125,0.14169545189316302,,-0.020062921613127994,0.060626134202266264,,,0.0537999595763775,0.04407673950963035,-0.0659951306666259,0.03316076586949743,-0.0266157792839398,,0.07865510843341701,0.0416128444607964
CHAD,,,,,0.037800086981143836,,,-0.016859994607629998,,,,,-0.03609276226326424,0.03198369134554751,-0.037916207411269214,-0.011346951729832463,0.11031410507602117,,
RGMA,-0.004572455995301247,0.13607083705042525,-0.0017121628232772586,-0.005843980592439267,-0.06966928618716968,0.33470480494427973,0.0402622314002701,-0.013900944969779377,-0.002106942040741172,-0.04520710408415579,0.05640318449294638,0.0923071053593387,0.004944471619315142,0.07054376449454622,0.12334345302774857,0.020531460932993684,-0.007586769139326804,0.12761705000556536,0.02461250688469093
CLEC3A,,,,,,,,0.025745167689017454,,,,,,,,,,,
WNT16,-0.05230094631534468,0.08887717051256203,0.031397453498479215,-0.030427346427318976,-0.02025264088855465,0.09253627242444544,-0.01122105977297157,0.019589089902456863,,,,,,,0.05203745113513295,0.0044840409194134775,,-0.022946274417311566,-0.0006623887155332552
CX3CL1,-0.013689498156181272,0.00397605269568198,-0.009669145894657482,-0.03970717790104317,0.05277620408809626,-0.02044891473348914,0.013605163887839155,-0.04611771791076867,-0.03580873984742967,0.08163308764417858,0.0059514591384684035,-0.005927649892591268,0.12320483044950108,0.029631423774664736,0.10048549259225133,0.026813556956434777,0.012103066145369155,0.046507305452007985,0.01403672522106597
FGF1,-0.0006109441579105399,0.11707599323946742,-0.038569189745907013,-0.0009500848455786301,0.0009556474120968063,-0.02958122233054098,0.0046682168439275825,0.017883242305891646,0.01768015708232432,-0.0886159195639109,0.027560537668176927,-0.04792583373994045,-0.04794395116290107,0.056467449400174306,-0.0943650218458445,-0.03951597609563519,-0.08716887117576605,-0.016614323414403918,-0.017322318915778057
ALOX5AP,-0.006309036964147967,-0.0194371068987001,0.02996038874862338,0.04719327943847326,-0.018083281039115204,0.27463453141739463,-0.008805148020891475,0.038826942284751594,-0.033707049288769254,0.06795087922775521,-0.024921685025825608,0.021142922176616865,0.12405064440001248,0.046714508399411624,-0.03510983842714197,0.010544936060423506,0.03176472025798684,0.05537204260697617,0.04445529459058208
IL1RN,0.032051967769527304,-0.05487198792464051,0.007774323839433828,0.029724251324989848,0.038984257835241586,0.007303929510674363,0.013468918549265463,,0.009876198816071472,-0.08259297819614174,-0.07603152975115866,-0.014933477893803782,0.08129949962214743,0.01824140637368297,,0.08138841345281772,-0.0136907913332737,-0.0743123892932391,-0.06378730076224351
PCSK9,,,,,,,,,,,,,-0.024124476416647705,-0.036499095556251804,,-0.03602144436413901,,,
NPW,,-0.047354842773146735,,-0.022050340874461574,0.023391119181044164,,0.026980921330930836,,-0.015171216876536357,-0.04181529885558498,0.06939250688490972,0.14061753681792682,0.07926550189527994,0.0046624865947220906,0.05032749441786954,0.10109767205063341,,0.08398289803337758,-0.05453713296596252
CXCL9,-0.06830559410544267,0.03695291055543385,0.0003449916898635509,-0.024429567238533085,-0.008137336072304366,0.12570578142184147,0.06707868275964987,-0.0057321526155100526,,,0.02601678700721273,0.14861549203833752,,,0.008044356622123681,,,-0.017818234102338848,-0.01363461431633929
ANGPTL4,-0.013008540431801626,-0.03188344920024517,-0.060010971584067645,0.05283382453791432,-0.00499804826270688,-0.010679374863114887,0.009893358084163488,0.016680843401290744,0.08318540972002943,0.14367357246529125,0.11773585359815139,0.06110049655225599,0.08409724770632285,-0.06231906669023669,0.014874377577768275,0.08538872700298983,-0.044671492443580575,0.034395701460357496,0.061244355717239636
UCN2,,,,0.06000390592776131,,0.11051201373794749,-0.020512069204407984,,,0.03936960317235317,,,0.044076649042008205,-0.031384896244319956,,0.02978015564933453,,,
OBP2A,,,,,,,,,,-0.06220286291017769,,,,,,,,-0.030676807106154447,
COL4A3,,0.09703015398683125,0.08045985167284918,-0.004103322531128061,-0.009059919721445162,,0.0030323753849878653,-0.009268353582475415,0.017762263825097126,,,,,0.060426268635599606,-0.02276640638910055,-0.010136286765828601,,-0.021137467117023582,-0.01711907861015838
NRG3,0.03046493575360619,-0.014555400242955357,0.050596300232893715,0.0069848990007442685,0.06968392117336161,-0.1764136428210176,-0.05204963968097614,0.0033433599807228052,-0.030325390965790178,,-0.02736427890327354,0.03379387203111271,-0.02430555299081792,0.01174827190788286,0.00860232582065856,0.011501239528431248,-0.04804719294627425,0.14647969642197645,0.06350580862150967
IL23A,,0.001692430145385213,-0.01976460885206579,0.05878597273920617,0.013372466743774881,0.050534852387039086,,,0.03596151706005342,-0.055334998548888285,-0.026429358724369266,,0.08697599799607991,0.0188757511807479,,,,0.09095681766028943,-0.03666366426457297
COLQ,0.00874365768467543,0.025477124293303698,0.04972890151125316,0.02447507108589504,-0.06498589333292401,0.11736584902015719,0.02111649531394121,0.03359117086375479,0.01635364382113255,0.004704841395295229,-0.0002549264180089091,-0.027347343860165907,0.025861160135347287,0.08773928473567721,-0.02578917277035134,0.014143163138534866,,0.09538990577397552,-0.01698566565830965
SCGB1A1,,,,,,,,,,,,,,0.05304422717270523,,-0.04167703452067137,,,
TNFSF12,-0.022060896801345587,-0.030279508286516026,0.0472731626099094,-0.0033477288422880044,0.06452435205357511,0.19217228341050854,-0.0028406340730714103,0.02121033969363882,-0.007503883978525632,0.13382646821340588,-0.00892473954875676,0.09732223971856986,-0.004886401076387839,0.05529141520338506,0.048302266925087135,-0.009202908009555427,0.09895799305572806,0.007259278506620857,0.055782051208403564
DKK2,,-0.042313188620217435,-0.031571929463661,-0.015514984166047423,-0.0057052307898361205,-0.06425502028406285,0.00924254110142135,-0.013805422650216084,,,,-0.029176030148084238,0.09404281966007252,,,-0.014540311549945773,-0.040316267267140514,-0.04743882314101715,0.02030582956747593
FYN,-0.013506084401005234,0.10369230443610801,0.038504006576303235,-0.026428249882116922,0.015052343880861881,0.23787451782485047,0.07309642731341291,0.017199850253355065,0.07117549856221446,0.006862955429173903,-0.01956560081250696,0.021876154183961268,-0.10988524976076607,0.05015668836216542,0.11761873158095254,-0.07141812478748655,0.18414916458796357,0.02643666165875436,-0.013668358831262379
ACE,0.03486276360913629,0.1343544593967798,0.0014971038757990128,-0.05996101036752263,0.008544653668362129,0.21540205309827146,0.07191552272064715,0.006218924697853992,-0.0033625045787421845,-0.16110340928817043,0.020240175200784864,0.08121372188175047,-0.012330831933488355,0.019418375240759227,0.15694105858121768,-0.055307356596520856,,-0.06378285127655632,0.027264085870166672
IL18,-0.018971988921464452,0.048794952755615,0.0007858631684898552,0.012066748995256763,-0.012276088179443213,0.273454227285239,-0.013321492634803683,0.06773369230099487,-0.03115878600270575,-0.10521580306332665,-0.03296728100782028,0.03895443737961443,0.028053575956629783,0.10652003189706566,-0.03235872298198832,0.020510477756544184,-0.0012055310663325006,0.014874419716038683,0.06905190815931647
PPBP,,,,,-0.02119206661364004,,,,,,,,-0.02045372050378787,-0.054686206263997346,-0.04027559315328749,,,,-0.03992673458901973
CCL27,0.10923034634221662,-0.0013028517111335549,-0.02533535608561122,-0.019600930339748128,-0.025032348864739595,-0.03139764488683993,0.007008172647443079,-0.014221571596970484,-0.007164487209050594,-0.006446625410289274,-0.024395589736470352,0.035084024054745346,0.02361010153302208,0.004917511062019287,0.03141512600232097,0.044097063085066134,,-0.026070380634267813,0.006972477793065389
SERPING1,0.029013896995994517,-0.005215491696122883,0.0025653393837116014,0.02645008263189742,-0.05853722048075088,0.32136992140477877,-0.00950368102397991,0.0038233298588676488,-0.042256269692746706,-0.08317850177936037,0.019069916014503852,0.049499038905501655,0.0382267250210536,-0.007536849442486428,0.13710907142455164,-0.06818461443686978,0.1228668899801356,0.058406361664867484,0.0016789512730937257
AZGP1,0.07314223099771867,-0.0543630001488826,0.05632048356620365,0.027061856693781174,-0.056782916384466246,-0.006304226385007692,0.04528620013692872,0.049184398852909206,0.08990820565288059,0.11544586222611086,,0.019215131694501553,0.014591737411827581,-0.04633531022778953,0.0921374932465534,-0.009590433646396621,0.15988672898973294,0.11982915459415833,0.07415374637295974
INHA,0.0722549684386928,-0.01936257608468157,-0.004427858282295072,-0.010664172293006641,-0.03132862859255844,0.09516067805604285,0.012554796611579457,-0.021911112556479772,0.017574666907576843,0.1577029395316945,-0.06423647154443006,0.08094241052180431,0.03091907322908298,0.07912579158668079,0.09421108118577441,0.03241176554424999,,0.11685148027458268,0.0035662144635951855
SEMA3G,0.03164094821271052,0.09780857986926565,-0.011436087507749647,0.013829323269043502,-0.02609786835354614,0.08206494822966869,0.0008934837050460955,-0.015310387127805717,0.027069659338148,0.04813965604409396,0.09025880193273714,0.022942801381573678,,,0.06766963356420172,-0.046148864683040906,,-0.03643336563535283,-0.007483548690075089
OXT,,,,,,,,,,,,,,,,-0.03490017567304427,,,
COL6A1,0.023869975204090184,-0.03518863767932136,-0.020512533750076455,-0.0002503690321149156,-0.016498619318892186,0.3476619920482117,0.11414455117794851,0.07897355955862574,0.141650552038771,0.019482383050659375,0.006178038912855156,0.024294799500572888,0.14202296133427947,-0.06049665466464111,0.136706573483233,0.005021438791987363,0.16094389689975402,-0.11887577120614692,0.017418892812392398
FGF17,,-0.006432052871373895,-0.03372364676548272,-0.018712368902563243,0.08997460590676619,-0.03797157458327158,0.018919757499462477,-0.02777450168380544,-0.01356256964394527,,,,0.024175465378329642,0.07743072343471266,,0.04789652861618363,,0.029836925891126985,0.07856599304916895
TNFSF8,0.028089727307812173,-0.02113051934487808,,0.009456867054645445,0.06973328047370293,0.09471939175128667,-0.011424929575364728,,,-0.05771784675047014,,,0.01103532371905328,-0.050604602703009705,0.0007177170795276723,0.04550658073081334,,-0.0680645642281026,0.00024838589970893615
FGF20,0.07964769773934129,,-0.015223793852893948,-0.036088888113987604,-0.009611709926105959,0.009882019698459242,-0.021898224224442497,-0.0285404906563696,0.03705810939599269,,-0.057808490577006474,-0.028706840408944737,0.08091721452181555,-0.00021220641563421844,-0.031585307880519685,-0.04190469448852804,,0.02889990092267682,0.027505580830835465
ICAM3,0.010702574293075435,0.02749211456762567,-0.06952787774299758,0.017151795138052414,0.013005573947601578,0.17772612222648002,-0.00335836109619536,-0.04000609309551389,-0.01415149724793809,0.1408192232056778,0.029232535572599225,0.11447984381990034,0.021193471736043683,0.008412755407895985,-0.031242162400618563,0.019551771792851846,-0.03458135480264561,0.026392139970987532,0.03678408798607504
LAMA4,-0.0024041238402548936,0.04353080948146788,0.013497420020321095,-0.030958813247887927,-0.006589276172407031,0.3536871541476879,0.06501861727156352,-0.03295883017501657,-0.016231281638375315,-0.10524277138683999,-0.04671135578664929,0.04798165901282902,0.07959949463181444,0.01375037720334488,0.17723680355767907,-0.05394972336549437,0.06328582139160671,-0.07989532541341533,0.03034476660327401
INHBE,,-0.033235708848529895,,,,,,,,,,,,,,,,,
DLL4,0.04994243243814666,0.053365989759411654,-0.016038672759071542,0.05903754424910395,-0.04713290388317337,0.19502172237921123,0.08055392455016121,-0.005404812556274107,0.020112724453456902,-0.05337175546770932,0.008180286835405094,0.06256522944518737,0.08524674140979568,0.03358800219594908,0.11682766388966569,-0.09970460616617129,0.05517292785405991,-0.0773324018176763,-0.05822184065144592
SEMA3A,-0.039737540271026245,-0.018714061849721405,-0.00806310441828567,0.015174718543263015,-0.04873509845422533,0.03337093671683438,0.04479247547197648,0.02620734040237263,-0.013375072111010647,-0.05652367007880443,,,0.021898159938255935,0.0006376145330900394,0.022263642842004737,0.020689667866271397,-0.06368090892659707,0.09942630496172153,-0.021813680716899545
RLN2,,,,-0.005334844286574725,0.036341949772887024,0.02183829912090241,-0.0035588399754394253,-0.015939511203345615,-0.02538032337310205,-0.06171080668327635,,,0.04333977227769036,,0.16021645313908423,0.030014047931736343,,-0.02107816474197629,0.13706589086163828
C5,0.04833223253027129,0.04304101662364825,0.000928318341381954,0.015129620808745707,0.01891676020168757,0.3233998775935232,0.016660413200402617,0.005665639973306235,0.01234321270849651,-0.07215648412898581,-0.022351375412712836,0.029590904262992008,0.07915578216623975,0.022492618227690008,0.08767276900855425,0.027011937899750163,-0.04031624894544049,0.06997094255067841,0.06320530399809005
COMP,,,,,,,,,,,,,,,0.03628456636084214,,,-0.02161546020465422,
EDN2,,-0.028577818537565865,0.07246680015376174,,-2.1751413044105008e-05,0.04900505602525995,0.013405564865456887,,0.042795773758146784,,,,,,,,,,
C1QA,-0.09104099126827175,-0.05611630405478053,0.010432515477292932,-0.045391944313173394,0.011864101785581192,0.3060088183361754,0.035268330391727026,-0.003197506437865065,-0.002958460885343212,-0.014057583366560863,-0.04609455856116486,0.11728082523562554,0.06596431431595391,0.10350623890894667,0.14841561315349736,-0.05515955143908222,0.02163919022506096,-0.10883508151963968,0.0317343933200968
UTS2B,0.009636323918448495,-0.022723268934056108,-0.019092016939438846,-0.01968338845821704,-0.023243756218579412,,0.04952307237105939,-0.02565699197321093,,,0.026596835180753294,,,,,,,0.04566454789024958,
COL9A3,-0.006791256091004454,0.08490111117919781,0.008197597950204657,-0.029496758058031224,0.03740345313515633,0.27933659865715,0.07772492428741899,0.03821002790453574,0.04621248325208651,-0.02859409891206538,-0.05602238553072305,0.019379929586903735,0.11090059147011407,0.02320778495274333,-0.012611711369426713,0.014459522834895622,0.00712714118745027,0.037330132702646866,0.028409808660145967
DLK1,,,,0.05162692385042073,-0.01893111073819546,,0.024655873111475362,,,0.0766123410979051,,,,,,,,,0.0429404094708797
HGF,-0.003721595525831656,-0.05843650643297741,0.014906025544760799,-0.016768239787481265,0.023066202541791578,-0.07479871082429392,0.06042596465304827,-0.02237242003683886,-0.03371842404222561,-0.023878905890423772,-0.013905849101179464,0.05313584008874695,0.06050329593377948,0.05308575600884817,0.002494304424706175,-0.034264459939775546,0.08925806353313541,0.020260971585213713,-0.00425018132968671
P4HB,0.018571644064536482,-0.06763658094183445,0.007477050848191386,-0.04669307154279345,-0.055119272904745886,0.27374681003251666,0.12424442622931008,-0.01865074955089859,0.03639631246634196,-0.0916055728878938,-0.030942202754168174,0.01777862159353315,0.10931840822331453,-0.045042497263203425,0.12966907213542248,0.11285529613425314,0.03556256202543619,-0.12984484615181394,0.01939623753483725
ADCYAP1,0.03750276612056204,,-0.027732972845091047,0.03195948188619028,0.050071039386758734,-0.04899279093287591,-0.009924998716308451,-0.027216055253264395,-0.037140259537929945,,0.034653423658027316,-0.03228635037795122,0.053908358168667216,0.07836034257440887,0.06443135755821564,-0.0025612446519259232,,0.006813505984333305,-7.41321139602707e-05
GREM1,0.022795886787959987,0.029321508313864986,-0.005935134449995726,0.05119258284647404,0.023836362414612018,-0.002183701698630946,0.06244940755752824,-0.016148188656949725,0.06393986521864059,-0.07316755948132778,0.007182008995679683,-0.027150200293267,-0.005759577302375744,-0.014123729307566816,-0.0694116048233655,-0.026403598630432713,-0.07815593467590737,0.017925704608589967,-0.041144790578605435
EGF,-0.034077124848408955,0.035514541806252006,-0.05158641056979941,0.04418696706078604,-0.043190351023683696,0.13982394513397117,0.0046480450140624656,-0.02475196038197104,-0.031182933626927825,-0.035269121378542156,-0.05780844174716073,-0.04102915545723977,-0.0528343013361927,-0.02491472184152673,-0.02532743046501726,-0.02801507872859962,,0.07061670122088867,0.048207790484656725
VEGFB,-0.017783544301395345,-0.027099626849579728,-0.0360681851758713,0.024029747924905077,0.01698987782026109,0.2009403747624393,0.0117197558223613,-0.032863543480224015,0.042967708071901346,0.0686275752813216,0.038575124807433935,0.019889450963429544,0.025156172843913076,-0.008698145576258061,0.10321624154464026,-0.004281477067596403,-0.017137619224999637,0.05910274271713561,0.010110824150721976
FARP2,0.08493635337654157,0.07385790379583027,0.061495831648407585,0.043286200151468404,-0.04624949148857164,0.17638178684150546,0.0516851071424324,-0.007091852359015056,0.06344392348058607,0.011138719579592497,-0.004107777235318903,-0.06263734132781029,-0.052926198924673346,0.013426528074516319,-0.044256151221019335,-0.053389272079498395,0.03661053663469296,0.07604967844074113,0.00018795069897327652
BMP3,,,,,,,,-0.02432558722527459,,,,,,,,,,,
IHH,,,,,,,,-0.018295767386347105,,,,,0.0002371161823280386,-0.022480452153251153,,-0.04020925704623742,,,
LAMA2,-0.022988814861493997,0.0010931533777932601,0.012843212051607818,-0.03563493148221762,0.03835741189180618,0.21159518995611765,0.02283483745020534,-0.027732723230021968,0.044016980387165276,-0.012587013221329022,0.026068652336854185,0.09474970423105727,0.10737540759254846,0.007381390493536595,0.16558161444314018,0.010603898174646444,-0.041239535922588895,-0.06628139240386324,-0.07002369195848743
SERPINC1,,,,,,,0.02967986702579213,,,,,,,0.11415588013210054,,-0.039708665184154016,,,
NRG1,,-0.008785600736910586,-0.032026923351814625,0.009832995570092689,0.036065100439223015,0.040257182902244074,0.022095915183015534,0.03290507794452319,-0.005128771672842932,-0.023045651209684728,0.02887277158185745,0.03722028833014665,0.08870187391744952,-0.010419335612263962,,-0.0108265850233179,,0.114947031337867,0.11577743518602837
SPINK1,,-0.028545141842679752,0.006677748679615192,-4.245504446569268e-05,0.08197816453996597,,,,0.023942151770447482,,,-0.030988016214715176,0.03791088898902471,-0.06232023790992211,,0.019958821174914057,,0.08356922087595997,-0.021720813817594456
EFEMP2,-0.01860704051716507,-0.009206926698081958,-0.0062750417933891646,0.01415479347275193,-0.029574485040360726,0.2966395716753112,0.02946216719342334,0.013418466645100692,0.0825700830311299,0.12882255404876958,0.009542338426410103,0.14176367247957003,0.1266953871179054,-0.015379373113549206,0.16897151517142223,0.0436997341676424,0.005502748358883445,-0.015521474864623309,0.03172834971617643
SELPLG,0.01513465551082926,0.026846645873300528,0.025914418506122226,0.020938533971150218,-0.010713808895741445,0.1257452202922473,0.015600647622197017,-0.0009965296691168415,0.030354547865088705,-0.017225998236062787,-0.059926076324452744,0.0008275298119608976,0.0452611867314597,0.06282373671169685,0.05124536753717108,-0.02227615005173853,0.06460640278566156,0.017351954728728393,0.059265251693077926
GDF6,,-0.02664654007429888,0.04136077349968011,0.0333199284962304,,-0.019793974528761867,,,,,,,0.03558316882108282,0.05080265588081419,,-0.04949636115554418,,,
HLA-E,0.01365710696396249,0.035410005292762926,0.041047595230330705,-0.01500120564508958,-0.023836027816789132,0.31984367602525193,0.007666300522635358,0.018488554251258293,-0.018966882961170675,-0.05968701080383146,-0.023294356914518973,0.13984773421715266,0.0440397265000509,-0.029768858905069834,0.10126276985394086,-0.03670771574174318,0.00059484095934547,-0.1369938796890726,-0.022408177645309058
PTN,0.058450974288395095,0.14782437475101115,0.022767630979051438,-0.031128592488282966,-0.03827705717231822,0.414214557403831,0.10449642279265287,0.037687020665394096,0.07553759032338946,0.03721056553881079,-0.07459351062447195,0.0923919129397466,0.1231103867394305,0.051966260099343096,0.21915164707440798,0.029490455190528092,0.12281068574696181,0.15859268918451835,0.060365686136515925
CD274,0.001112210656855334,0.04950136739324925,0.0031980434571487293,-0.00581699184314486,0.04165291744912094,0.11782491455916072,0.017220717868261178,-0.019154755614572163,0.026995515043620712,0.035211103393451536,-0.05176311425516235,-0.028115954002451402,-0.014805323325933506,-0.0097705904631171,0.10147678702216963,0.03303934932247732,0.14408034842773568,0.002237130919439743,0.08653389114314669
FGF10,,,,,,,,-0.018041671923517338,,-0.04983214410319769,,,,,,,,,
CD14,-0.002434822460925148,0.02283104782210134,0.003184944871462902,0.018817006323715274,-0.02548789978297889,0.2780266645996359,0.008528913168861492,-0.002163619573118034,-0.00853946010206236,0.030820962010524915,0.00684252358834725,0.09828635686391368,0.13832939585571888,0.13741250137762184,0.16454738794000118,0.03707044148566773,0.03352918136720713,-0.007363338269930018,0.06871804512182558
SFTPD,,-0.028888370592945925,0.08718101558041498,,0.09903019310302284,,-0.02635240632510862,-0.0012737352085704103,-0.006469729047616201,-0.03515104028516299,-0.07121489674556748,-0.06132976380346632,0.06532764675588298,0.0702976164678083,-0.014697169714919167,0.009352543945773253,0.11848397793323007,0.028301740164087378,0.01982596806290503
SLIT1,0.07452614759941821,0.0670074791037095,-0.020887314822846878,-0.024572160354802162,0.03990734325607705,0.17165220088542057,0.03666992805461118,-0.048066808237724155,0.007764475948960109,0.08255662464127926,-0.015312921554079113,0.010429902778257415,0.03411515913787167,0.037973865398135895,0.03220651962759571,0.04812737735248815,0.04114219806390054,0.14731526422566482,0.05879739631467217
CNTF,0.15343926850963993,,,-0.01551498257110343,-0.021192063054721565,0.12344765235327644,0.043013359630234345,-0.016148187261299872,-0.04135340026229314,,,,,,-0.032273901095670916,0.07281654029683757,,,
BST1,0.025601567218080212,0.06014129037973045,0.06152401052827186,0.009139644037817482,-0.05292182425454623,0.3355527798583602,0.04565294469531226,0.010036097635019559,-0.03640185188542907,0.032222474516111536,-0.05187744371751049,-0.044171564905027404,0.10685085027087873,0.04970865007460579,0.06801830210207897,0.021088632377773187,0.05592928521041676,0.10210148343833295,0.024012197101140453
AGTRAP,-0.004362361979892842,0.0939028705087547,0.022420382942395203,-0.006901165012754099,-0.034181014523872406,0.2651678009883466,-0.01771045593150418,0.02085671489823307,0.05891903405058072,0.049372987696340714,-0.014687160882280286,0.09414803224010293,0.07443397841463525,0.02369890633224767,0.053778255824164165,0.05316044445284069,0.03091762328034093,-0.007599753325496026,-0.029578684459919423
LAMC1,0.01484259336265844,0.016037985696532014,0.019493836872078434,0.029593298147832896,-0.04578236232578886,0.3195531837354047,0.04628203166446341,-0.0010854489701068966,0.04112680836756244,-0.08402009891296008,-0.005866114232422312,0.09638970617371673,0.0953515257603345,0.0132607617714047,0.12032643601457312,0.028604642615925824,-0.09395322399584363,-0.10375851362418492,-0.0479677879687492
COL6A3,0.06675996358090318,0.003105407520108493,-0.05075117663124933,0.008233453528086849,0.03572465129080633,0.004503181160168396,-0.027448882417796094,-0.031502926247161854,0.023113530815021873,0.028795912837091445,-0.02435053433453401,-0.06770934878065568,0.071597559731202,-0.05468719413752637,0.08484989730682015,-0.04249893422825063,0.040126617263654914,-0.09359041345733715,-0.0028581266523913305
FN1,0.020140257399827926,-0.08247953541877477,-0.05225420608678263,-0.04149559459495496,-0.03651190999787492,0.35327234636774424,0.04250425701564303,-0.005295410367231251,0.054794636374635365,-0.15034757533615267,0.022248871523946112,0.09983754938982267,0.050074550698715935,-0.08781117205216658,0.14096233631881508,-0.021871932715112827,0.12750867731085866,-0.16620242093920923,-0.04275821357690253
MIF,0.012351909401946,0.010032015621004156,-0.026398758068774675,-0.00023366369678525864,0.08302306653548824,-0.04274457493513287,-0.00535870752374925,-0.02727381182516411,0.012561508821054791,0.12210298518641159,0.06296621737406992,0.022364944302424264,0.044827985010515145,0.03376029131279091,-0.013396673058676574,0.13487984063584324,0.11607755146513883,0.13959202598919296,-0.0056309320843403055
JAG1,0.04045432726293219,0.0456738409148962,-0.04212257699043065,-0.014437742462899628,0.00027981414323585897,0.35241607653600016,0.045957635798215234,0.011276100610431637,0.09522529219926001,0.03552101527229649,-0.015769562335712327,0.06658324784159836,0.041903722413119036,0.050375211892995014,0.08181811997478755,-0.019868624136048,-0.04250879401744522,-0.05412757402821631,0.061765552503219
NID2,0.05486429069458303,-0.0017882839838239686,-0.009580843183489543,-0.0026921095853880213,-0.025688296260547142,0.2203160915679011,0.01798299667844231,0.033693682992221544,-0.013148734310675293,-0.10778789358699149,0.005359590562553515,0.06742637570402422,-0.020824935201781036,0.0314679903834509,0.05396766104361284,-0.03158538077301587,0.025154995699295593,-0.07601135714910198,-0.029536302045395167
EFNB1,0.08411187670660088,0.09275948049671003,0.0437999959894392,-0.004108093323828784,0.02426622099563517,0.19809863582213263,0.06634339282855536,0.058621947891043455,0.06534693966310372,-0.052115285092585124,-0.08568381154853853,0.05126187628780588,0.07532731219539664,0.011981944636355766,0.09704872624683003,-0.07920857889144034,-0.012268842723087356,0.07635812565690958,0.0369998744651538
COL4A2,0.021067238388566955,0.04459358724043556,0.01035731338462994,-0.0164979269790224,-0.04620006954030318,0.36001952065692205,0.06707461390403643,0.05481595485888171,0.04331043292242505,-0.17318308252082135,0.06073259195260677,0.07125958074172456,0.012058551043456623,-0.045237690964326324,0.14194066786467943,-0.0542742044339454,0.18226134963753135,-0.17494192923259272,-0.036697583412520024
SPP1,-0.04940913669724424,-0.09881812056718445,0.01453663134831037,0.017837326886479616,-0.026838259897442835,0.35862946915728444,0.07114051895495309,0.009756509477206588,0.027147522186468917,0.11901550649697246,-0.03087663582536515,-0.017489418612096165,0.10172788732619535,0.08163437222609121,0.07698916142548207,0.1163999469510622,0.002062438816021579,0.01621143698294506,0.048924591972989054
PODXL2,0.036685030918469134,0.0738319266346942,-0.02021801255527087,0.012739289836487666,0.017070691472647292,0.03705396113064827,-0.010839112632481378,0.011100074682818564,0.012316578391733198,0.046029003146878224,0.023358176082966656,-0.007472005287263652,0.04259111792076965,0.017613524868067394,0.055015578746301946,0.01601623825819996,-0.0492485380862568,0.11262754223968276,0.06457227637227082
IFNE,,,,,,,,0.15795915365346247,,,,,,,,,,,
FGF9,-0.03085534318947471,-0.02095163250676983,-0.023046741931124645,0.01813707914614104,0.11915754111262926,-0.12641431601632477,-0.06740716734274742,0.0298555483541083,-0.026125302758915104,,,,0.05008800545397908,0.0003678371985217925,,0.03153527443066879,,-0.011290942386615271,-0.013978697749110104
ITIH2,-0.015758904155150053,-0.021130541841128968,0.06227996901413692,-0.02072861565616408,0.09248831366494259,0.06962482623023691,,-0.02172922890041852,-0.02520078624057643,,-0.07135587545647194,-0.051654239558706815,0.06400102495832768,0.09598250442785411,0.16058949801619196,0.008137595594793356,-0.028994641206576213,-0.013026827627993363,-0.04963331305666721
ADAM10,0.024113830515071745,0.009839667421492318,0.021963260731067972,-0.014379024769823777,-0.02390347371314619,0.15334107212480608,0.04648251498302178,-0.0020963794852697343,0.0242605520935306,-0.04588801401489935,0.045599066986078005,0.05556340435255645,0.0409602551769969,-0.0013703623382812062,0.038374630365901226,0.021023026221648197,-0.046731715599038236,-0.0337159896802084,0.04520342445763912
CFH,-0.006482727276118182,0.020714590812186236,-0.009948100280019271,-0.0032684734837663044,0.010002339106278367,0.23109382606281922,0.03277900814985059,-0.015769749078987216,0.006349857381907941,-0.05725096171598109,0.009390095347143414,0.15626305185141998,0.04823203950745343,0.04754872577768547,0.11745550519342395,-0.08563061603501046,-0.0462007220613764,-0.05854057866057909,-0.048793907792287344
