,UKF260,UKF296,UKF304,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LGALS3BP,-0.04144929999533596,0.009354261880367037,-0.009591428890023089,0.003940803107933141,0.007189986394172669,0.000277405490167333,-0.02602366718909222,-0.013329188833294413,0.09541748064670695,-0.026393634501334664,0.07521062474472229
LAMB1,-0.06414204627703106,-0.005963799909749884,-0.04926530157434634,0.04982783255527149,0.01663088453185908,-0.048536184026336214,0.014841049148407484,-0.00920480038330551,0.03168130142426947,-0.023268206014661397,-0.06170501095954029
SPTBN2,0.058475348804467996,0.03123081743267109,0.005835021375297805,-0.01256867497939537,0.07006201996419913,0.06129297005767601,-0.03515035419755318,0.03181463838091657,-0.07300445149483756,-0.010653985082976186,0.0017292209867374544
COL1A2,0.05063225439265219,0.010398129154616511,-0.02570960286269843,0.07278358698386074,-0.01555377060100695,0.010774111945493171,-0.0077603730787554615,-0.03248084829362084,0.005825694981912955,-0.05509856028925272,0.0695268009929467
DEFB1,-0.025043838396689517,,,,,,,,,-0.024574780750563026,
WNT11,,-0.007540660402917485,,,0.1221915768751877,0.08765082895138444,,0.04060461632896002,,0.0006156219219542893,
LGALS1,-0.07513184666423221,-0.004127078348593322,-0.055679879059994795,0.01132322460096222,-0.03213327078038526,-0.12890635826340674,0.07882976959121529,-0.1393957105958631,-0.015129956492124565,0.021238626412033067,0.06670894196776479
BCAN,0.1606241516895585,-0.041644243196477665,0.046646290065577335,0.11753209939714593,0.0640536559874296,0.10965789436222478,-0.08536073627996375,-0.01203915160133209,0.06416204626671966,0.010129080555568373,-0.08288212883657818
ANOS1,0.08042870710315357,-0.006208240661110663,-0.007439833406651988,0.004827598557279184,0.03234900264238765,0.06729495427203372,0.0737038863963004,0.07492748387339443,0.06814745933336429,0.018169583581465167,-0.0030525053087388492
EDA,0.00362002812801616,0.0013879716409992454,-0.02777524236582938,0.16925774930481066,-0.017929135868495285,-0.03224409904300218,-0.01856836203967995,-0.034856753058006985,-0.0460213399924227,-0.02519602578137225,0.05657504323389823
FGF22,0.0037276210011087177,-0.012784773419547877,-0.0039033863031682314,0.04767823231679068,-0.023605528392830193,-0.01975943738506118,0.01602041592934504,0.09835676869950385,0.18865998339942508,-0.03067473820727497,0.017270393301143834
SHANK1,,-0.0160053797871025,-0.03715378785153142,0.1604857170568846,-0.02774955711930538,-0.02514395312964163,,0.10550279125311426,,0.12453620798806304,
NPVF,,,,,-0.01752253022280351,-0.017860913051512738,,,,,
RAET1G,,,,,,,,,,-0.02031850479765631,
TGFB1,-0.0053827335182878525,-0.02480196727802016,-0.030106583529340505,0.08061927575024842,-0.0032679302655084035,0.027435079599346067,-0.03354963128748934,0.01490893044245795,0.06700887800545148,-0.012982864338460604,-0.04967392533111447
MSTN,0.056701950873561356,-0.0359576765087262,,-0.025278750081083212,-0.019840593933667168,-0.013459212722195895,0.01085444401350464,0.08119277968392735,,-0.008994457291754831,0.03833266820809527
WNT4,-0.0023599705076552714,-0.015034810442295096,-0.035073296182364565,-0.03303413042957752,0.057069999484526304,-0.008715768637767952,-0.02678662991925247,0.0337270602324636,,0.01599423704618671,-0.013974836306123757
TNFSF4,-0.036955166619247116,-0.01190691326495123,0.02132690546427874,0.1331837825706953,0.011397651281451692,-0.0019468429487348783,-0.04126869088217756,0.043187478116386804,,0.0011849115674762434,0.10287173240714723
NTN1,0.05152786845263129,0.029378319494560125,-0.02024318314525532,-0.004345833579298358,0.069903603604769,0.09780268129992174,-0.0179812249837826,-0.03158415114053681,0.07282258629509732,0.022885491740044003,-0.03933245001901702
CXCL12,-0.0036639523515106056,0.0009086173251528861,-0.015590109533103625,1.3026103182514484e-05,0.02575879671336752,0.031344153135675366,0.039441902141195154,0.004288554676072336,-0.012659957222426932,0.0026114468077460293,0.04395656323429535
GNRH1,0.03831510509488111,-0.01769885656002877,-0.025978649599488472,-0.026228721486172783,-0.03707113142394314,-0.039952866962541723,-0.02714345667797256,-0.039378875696122737,,-0.027867505684460718,
FGF8,,,,,-0.026428066163434495,-0.007999441990155967,,0.009737993469895647,,,
RIMS1,0.07993043541868071,0.04794542340314539,0.024564198486602396,0.014673305101295421,0.03651061819525924,0.04426444332698001,0.07480215208679095,0.06172449086466751,-0.021559055246139415,0.0971783370065872,-0.09003137935373293
FGF14,0.012675589253308323,-0.021632505197651357,0.003208538426152665,0.02138121933201542,0.030262907024352977,0.06165886512869072,0.0511821393491922,0.0315873360656641,0.0022598504300147455,0.03422196216114535,0.0039693345355368845
IGF1,0.07462852278816261,-0.026015777116806655,0.0012557811618971028,-0.017139051369025184,-0.017496126224462557,0.024655174203595923,0.034105223272607614,0.08856018738505766,0.03196474765519666,0.010754312484217429,0.060112827995740116
TNFSF10,0.028126276752725252,0.007721489872184725,-0.018184026053668974,0.03169000524425891,0.002808621736193612,0.04581730444972154,0.015377362042861142,0.06371587267269868,-0.03882636994735004,0.08409707540996869,0.07352942853171877
GDF5,9.034442825367986e-05,0.07694407747906715,-0.01811879951675118,-0.032252632994223276,0.1267974934896694,-0.03813714480263367,0.06073159860992094,0.03319731427116736,,0.09339741724578257,
CHAD,-0.03546511646834952,-0.01074375996925736,,,0.044056730024077395,0.08369540084130064,-0.030179644210084965,0.04073423459354595,-0.04373246070576742,,-0.01237043514843058
RGMA,0.049679353230035084,0.0075066655370087994,-0.0026451253721598614,0.007386919848739061,0.08231104188276812,0.07072949827405006,-0.049125797345084786,-0.029605833167045296,0.04251535053626799,-0.006926705014172703,0.06955057129074442
CLEC3A,,-0.014446770226313245,,,,,,,,,
WNT16,-0.02182107847040654,0.009764481102337604,0.07358301667457286,,,,0.01634342202461511,-0.024889776428712682,,-0.01428531834001497,
CX3CL1,0.0455405168849491,0.0773957714207974,0.028274951239870855,0.04260953449216546,0.045450883024134726,0.08247715556610098,0.013706539502052473,0.006312178194049835,-0.012131498936956765,8.81799208240559e-05,-0.06854772964165079
FGF1,0.05062081297644101,-0.026614764699021253,-0.07658439032935885,0.036319055975795295,0.035738394874131676,0.08503731428522189,-0.003643380456202171,0.009202558532785203,0.019798360424004933,0.01117330865603813,-0.01682888915391878
ALOX5AP,-0.08445253339999047,-0.03546997020083689,-0.04575491580138538,0.01282553130769747,-0.007193763354519407,-0.04039273195070665,0.015690294356955268,-0.026316145820244524,0.010929428570964395,-0.08363943082669838,0.021480810390658602
IL1RN,-0.09641909498563173,,0.03766907309205477,0.017436766959724154,-0.007461445822669545,-0.025619923748229974,,-0.013777252870666747,-0.02192349069032849,-2.0301772904236588e-05,
PCSK9,,,,,0.095552811398571,-0.01893750254461955,,-0.02415941616947591,,,
FGF23,,,,,,,,,,,-0.021526427859144926
NPW,-0.012103413053649302,,,-0.00372900149364641,0.035919212620480506,-0.011924633155425446,-0.027844409206782317,-0.012219330256728313,,0.06405309803857417,-0.036232973260181836
CXCL9,-0.024244087711044714,-0.01278477151884382,-0.02338913694124673,0.023399095659896115,,,0.030040724647733528,,,0.0929792010482531,
ANGPTL4,-0.05257507944802184,0.014947194000354437,-0.050113502316615294,-0.03074695764673097,0.00604725767677944,-0.12810702015216738,0.039125516236600544,-0.04835394885527361,-0.1194879519502721,-0.04503307528655724,-0.003946544257987093
UCN2,,,,,-0.02642807061316338,-0.03289612455132789,,-0.027300020102580723,,,
COL4A3,0.08140665164059853,-0.018392758182935905,,,,-0.014985632155373237,-0.0024503383207965528,-0.009449372173164246,,-0.024356038372407653,
NRG3,0.020139064941533082,-0.04754264485316836,0.05021531969166508,-0.02133562066945592,0.08721537382681409,0.031101254476194867,0.028521841170707184,0.09351373039413063,0.029611553759810692,0.019296464060586306,-0.08646758175185586
IL23A,-0.05375151680569389,,,,-0.015284232173214117,0.04428030566943169,,,,-0.027276653403498753,
COLQ,0.0585677927244306,0.006270379056852071,-0.006399432694542096,0.11904636507382214,0.015860959570800207,0.01952037732897624,-0.03670304826370045,0.006545466883907192,,0.01570321943200222,0.0484026892679745
SCGB1A1,,,,,,0.06274092551355338,,0.18224997475299076,,,
TNFSF12,0.009456331674311232,0.012060242624877109,0.025684440876616393,0.09070895268477666,0.012952008682667418,0.10451882634226488,-0.06915712253320767,0.005189162688267182,0.054047594537573386,-0.05611430682007772,-0.12960099641067543
DKK2,0.055400072089423325,-0.008797283194915566,-0.01594753079264966,0.020884900489894834,-0.01804197492463815,,,-0.020582300496519827,-0.04465940965558684,-0.0344434015663664,
FYN,0.06226485927614005,-0.014247043283180091,0.01106002299677424,0.036403147015940114,0.047720171773205075,0.09826138041279263,-0.05328210857551473,0.008228107708389236,-0.0008411576774521105,0.020363198777130262,0.0011683132638604476
ACE,0.05106396669865408,-0.01334020714910948,-0.006385442932752463,0.11106919878413994,-0.00013577461527131753,0.0963003308983338,-0.08099099982360336,-0.023780211013797136,,-0.010380538383091229,0.0007976921117192823
IL18,0.032598880940091154,-0.04526512137600611,-0.05100973879893033,0.07025388698668127,0.019184659401401873,0.08832160852038873,0.0018549516352214443,0.02771660097198958,0.10552791641149625,-0.04143118743251369,0.09519605055821741
PPBP,-0.02283325671308657,,,,-0.01871407243429216,-0.022417695706613217,-0.032057612158622344,,,0.0853941379881667,
CCL27,0.023259127811294356,-0.009062467407570366,-0.028635226237892168,0.11356080553463947,-0.034739903770642275,0.04869595550030472,0.024330033308152473,0.031975471185115976,,-0.02896589459544187,
SERPING1,-0.04835731621256369,-0.03999117473032235,-0.044650062333672136,0.03794992655639674,0.01701515703208316,0.03434532465288843,0.01849360646979772,-0.020895276204970628,0.11989454979465211,0.04017175440851027,0.0319973867090402
AZGP1,0.09626840435674369,-0.000853581637545487,-0.04961156271079006,-0.016457991865783134,0.03104431462022547,-0.031038117472837155,-0.05185864309823525,-0.014083694081235724,0.022489026929427253,0.012721361787719938,-0.09588162235059879
INHA,0.012033940313706025,-0.013962503514661022,-0.02619431205284688,0.08256305362221579,0.01220126279012633,0.1227999523518893,-0.027844409041741913,-0.013494532557721641,,-0.021819941771903616,-0.032699007315167124
SEMA3G,0.08091501847917408,-0.017053685262343066,-0.03237842140588268,-0.02241274701876688,,,-0.025688604807480135,-0.020506082468391817,,0.008899713226194856,
OXT,,,,,,,,0.023683418872398474,,,
COL6A1,-0.08643766725695162,-0.0026478620558121366,-0.033877284189833864,0.04385085201943045,-0.0006729859661788112,-0.08319970893375928,-0.01739626533149699,-0.04404179482595313,0.10921868400022866,-0.04073094253379718,-0.08866496217662644
FGF17,0.04783742589826702,-0.017698853783826112,0.03526776229609047,,-0.015863971339950166,0.015363891311518376,,0.005969615473832103,,-0.020324031032403888,-0.03537967782826129
TNFSF8,0.010041970502508801,,,,-0.020306177255642634,0.01790704776208492,0.01630360682706522,0.00585576513804925,,-0.025643607454874675,
FGF20,-0.03007458673185791,-0.01818696791742157,-0.04187662951389303,-0.027605497846363042,0.05481858184469017,0.10131014609652805,0.04422490256130764,-0.004269150805051914,,-0.018983011008054808,
ICAM3,0.020348078574526345,-0.013979200015000056,-0.060012104965866966,0.056576560633762964,0.05395784163373134,0.05169094815074085,-0.04394823254450277,0.010076693024449298,-0.0383066934332803,-0.00034590386892075414,-0.055510442432416
LAMA4,0.015753837513548002,-0.05706123579579033,0.009464350703870066,0.11278411308771523,0.02872133456180332,0.035953857791093696,-0.03459355094854107,0.008720234811552752,-0.03442562903149167,-0.04412586313946663,-0.09752463762461272
DLL4,-0.03760185606040929,-0.012690021802855365,-0.0006552668012749774,0.03804433123071148,-0.001610539890953149,0.022689049464234466,0.03606367998193481,-0.010630232553582305,-0.03934002098888902,-0.03867837062256299,-0.003754694298174155
SEMA3A,0.027670553569033036,-0.007612000885700628,0.05647044022230268,,0.009015851953392202,-0.0631699729404407,-0.017309121387582938,0.021938669330868035,-0.04104950361673087,0.03499620297605181,-0.03614196481688077
RLN2,0.01011179576229407,-0.030521610531473547,0.04066527121512253,,0.016788006816222875,,-0.04151279846386985,-0.02730001709217757,,-0.022301407696848498,
C5,0.048307328168647565,-0.036578724289282695,-0.036220116753627,0.013991424823149681,0.03799978266857084,-0.007817903505113135,-0.0007205733592639157,0.008356748021893045,0.0012669151682451535,0.0009720869170461549,-0.029534794391151392
COMP,,,,,,,-0.029856271056799614,,,,
EDN2,-0.030029541974643106,,,,,,,,,,
C1QA,-0.065685629703204,0.028168536052115393,-0.028883628399609073,0.0011833951360464784,-0.052313336404475864,0.029664533019712995,0.013428042765407027,-0.0038627337383339505,0.06436440246523792,-0.022035716383201755,0.028073011388477478
UTS2B,0.005524586645556103,-0.022111383724859077,,,,,,,,,
COL9A3,0.080102585013239,0.08324981235483211,-0.032895526731848895,0.0451804286479852,0.07167663865778148,0.06369930130336623,0.03219265944038552,-0.004965055334185896,-0.007274315375281848,-0.047035338201441686,0.03233889788832814
DLK1,-0.020397204257128376,,,,,,,,,0.0007174190629947063,
HGF,-0.009019442403800055,0.08948643611883397,-0.03758834083730595,0.07227395816687651,0.03850466219598816,0.01818207315406946,-0.04747675678681457,0.036256660344096706,-0.06299656406518844,0.03956199076984407,-0.057821549019296654
P4HB,-0.07066897923363478,0.022847360568941544,-0.05601393763490254,0.04095296517785992,-0.0012734190330879205,-0.07505858315853324,0.015596539755680252,-0.022071944060408882,0.04605649632207152,-0.0368580328658258,-0.011191784241297366
ADCYAP1,-0.021483737384781633,-0.01734299279187145,-0.027929729858931496,-0.008459188799195643,0.04725449620263112,0.008273834200142294,-0.05026871022548485,0.14840260977442948,,0.021166687291702815,0.04431526191352192
GREM1,0.0218782983434928,-0.010290173093533389,-0.013121925956287804,0.02120947149993101,-0.005488077447518303,-0.01525984853128231,0.06690700563696007,0.013883938473766812,0.020516781954982827,0.0297365033924215,0.05236455395064236
EGF,-0.046535167637560625,-0.01577278802877661,-0.017752769777265448,0.07390322214818734,0.031895513793263885,0.004752821775784009,0.0773177884264818,-0.011402100986062928,,-0.01776889224631881,0.14865306652740515
VEGFB,-0.021049259441194783,-0.013165573719092506,-0.013709876960000804,0.03818038193005264,-0.044116860551252135,-0.026133419701426665,-0.0067796704036498295,-0.004367746619497925,-0.02484062784116878,0.04618772163826159,0.02239940163984184
FARP2,0.051525219940893735,0.033062197744182904,-0.05238054207222753,-0.05239130105247749,0.025171003361554253,0.0439971461062609,0.02986486695153304,-0.01830593650433233,-0.03316431020845446,-0.04246637261589299,-0.07528038572455426
BMP3,,-0.02506950692664288,-0.02566813101457915,,,,,,,,
IHH,,-0.00849043661688056,,,-0.018380824442772403,0.015148835777792018,,0.0017372761279414773,,,
LAMA2,0.070866052687169,0.03647441002729157,-0.015489392313224052,0.052879845998636675,0.01512454354586612,0.06614302002454107,-0.05713447014042142,0.00968330534476524,0.002924404110171769,0.009746363945078858,0.001666657462901242
SERPINC1,,,,,,-0.018081020972037686,,0.044943555757479214,,,
NRG1,-0.01190147372802855,0.01879819156009007,0.05054190437023331,0.11392401361700798,0.02919041067102759,0.0032656637012155234,,0.02912209967435509,,-0.038954868658069706,
SPINK1,0.015821244122243172,,,-0.029799155974401043,-0.026421442217514374,-0.04937305349156524,,-0.0327366012244841,,-0.0030290006433424436,
EFEMP2,0.04972979071102278,-0.07101381686820667,-0.01454968485712561,0.04196539022186736,-0.028438004004063093,-0.05547707021114174,-0.02219511730337214,-0.02692183329045496,0.1124642993182297,-0.037682386905379464,-0.05290124966706991
SELPLG,-0.02247313010001005,-0.006708301323967231,0.0352908897880332,0.046291433622597015,0.041986632039941026,0.032993901922489875,0.04547019511023654,0.03130755007116069,0.09763194588963653,-0.004097930093485247,-0.011685133634279019
GDF6,,,,,0.00688870615295523,-0.037119926809194036,,-0.03415792363067066,,,
HLA-E,-0.026308423343770784,-0.0169972026726993,-0.022635029045796614,0.03607462932249303,-0.056658932958351484,0.03596475280088071,0.034796886530747154,0.00718856402438366,-0.05891318595464799,-0.051770384674040784,0.04500187692805648
PTN,0.10977029547575713,-0.021332129109582015,0.05558527720733027,0.08304122501922397,0.022295945344767493,-0.06302557316772418,-0.0650217130037661,-0.08673642607997002,0.15548796746092106,-0.01572415106939434,0.13738142483499127
CD274,-0.04944387462551789,0.034992490166977544,0.0054709406110205385,-0.03945656703061573,0.061876538170299054,-0.012349454339585559,-0.03404977038590193,-0.01891411274872703,-0.011836322799098891,-0.0345283067832641,
FGF10,,-0.011496764803390846,,,,,,,,,
CD14,-0.05365452997055659,-0.009424637981768534,-0.0307469865228038,-0.030898830491407278,-0.022761679902161304,0.02381763690113624,0.049636309109656745,-0.032156914365301985,0.020428296773446084,-0.053871130462553936,0.04121477273969424
SFTPD,-0.01103641618047298,-0.007348101490642326,,-0.033407650770630466,0.06761401642887896,0.0590440422086429,0.09157282665541548,0.0018219505757001429,-0.036710108641621275,0.00765291742890976,0.06077176954601767
SLIT1,0.06823775409637341,0.044495371322767555,0.031274400684312774,0.03441855435145432,0.08805187099591992,0.04232074610962282,0.003426404778903916,0.035145630555748535,0.001979784394985221,0.001384197726038026,-0.07347170572156125
CNTF,0.010531255409291613,-0.010290172204178003,0.01130218593363196,,,,-0.025688614944366223,-0.027300020102580723,,,0.14301527809326767
BST1,0.029633819661289976,0.04014974839740027,0.06996839757249709,-0.032746966765716395,0.0386415175855795,-0.036239888565177285,-0.052527077328140166,-0.024140139557430527,-0.045571164009811614,0.005830338693323792,-0.04739510883869841
AGTRAP,0.043344997738677817,0.02163751747889552,-0.034755993601862475,0.008203012735361488,0.008345732042655842,-0.003602398242537161,0.0906802967469421,-0.052065062993803764,-0.05125394246338344,0.0672524479822632,0.0729583769918334
LAMC1,-0.028385888999778418,0.01288383338010027,-0.07529603428898805,0.04349736843164118,0.020574151932556548,-0.03422883527412213,-0.06569107703955399,-0.034403369173873946,0.19460310933822123,-0.009539799072501961,-0.05971217440124223
COL6A3,-0.012314317565447666,0.0035702429935272817,-0.007913286655991388,-0.031162686978125246,0.014073839804892178,-0.04169526430851454,-0.04096580376401455,-0.022551458016286403,-0.018776499184911866,-0.06697627608204862,-0.033409325755540224
FN1,-0.060763177232652114,0.008023065819265797,0.004923443799925632,0.08974184803653726,-0.04149452085453671,-0.08210715394750108,-0.03688079779196028,-0.08917388803732731,0.05604609805591309,-0.016286264016566496,0.15290608627788946
MIF,-0.08725024533827881,0.05457941196309045,0.09596476682490229,0.038132649327200153,0.03827602439783457,-0.06873673208086135,-0.016625666790116445,0.0663734500736464,0.11976237601036095,0.04142586074851347,-0.07392272695458553
JAG1,0.018728570900353052,-0.013236519366028054,0.03882800707100053,0.08347852198524681,-0.015389403935613806,-0.0474151500781389,-0.08890095511828618,0.017399677553618285,0.057231897262374806,-0.019783081690673412,0.08412618796442208
NID2,0.11554819294427648,0.021747151805151417,0.011028820198927022,0.09765507270694557,0.03219618384478297,0.04934788166564422,0.007926043708046091,0.014258067056073844,-0.04865313566014467,-0.04818245730397669,-0.02139984261938419
EFNB1,0.017774914984254892,0.08216563008767735,-0.005439260876511721,0.050800770995386546,0.042161781405786115,0.003375863367614927,0.04958434232140715,0.016779116244743854,0.015071880540671188,-0.05740029035824143,0.02304360478407863
COL4A2,0.035843062162185545,0.0011762683010314704,0.00302322950406329,0.08812695559535494,-0.011959444728019348,0.015109181687975131,0.050454011742031415,-0.035705286214705305,0.03170829860534115,-0.042415858653254625,-0.011521613183140702
SPP1,-0.10952302164959672,0.019820662965006716,-0.043271485255944576,-0.026886235394734625,0.00289586165243234,-0.07935058327972669,0.01603852766702891,-0.030332153613133624,-0.05176261385926753,0.00976460483982772,-0.027106617718243006
PODXL2,0.04015788305500845,0.01128111271082241,0.022670177453854686,0.09079613212931896,0.03892185792284099,0.09702240324875484,0.016325715309854324,0.11793387408116329,0.10831605228958006,0.004770852452029969,-0.04021708652864752
IFNE,,0.08530358923272797,,,,,,,,,
FGF9,0.012551083095278418,0.03320422843927372,0.04397330141248173,,0.020072383014122255,0.04074695742777286,,0.07044237272166913,,0.05644727466366829,0.0011996180553216947
ITIH2,-0.0347995401844223,0.03931783146645034,0.03328169207728438,0.02241530582938094,0.005963714439474233,0.10875609774410501,0.02698214505658611,-0.003755130545809427,0.0004922360806983389,0.015834440136831055,
ADAM10,0.02798610811664913,0.00994508891965807,-0.02818575124816761,0.09321383238877115,-0.00889160695649785,-0.0150202003559427,0.00671367413632721,0.005359337012810336,-0.08042731178515596,-0.05054829201970923,0.031832547424984245
CFH,0.07025489039126831,0.030673716672143907,-0.07116799890491798,0.03723173397713877,-0.04374116798796164,0.058179536162939034,0.049991240339493176,0.012873437848641242,-0.012177026306228293,0.04510160031777,0.007885276939627222
COL4A5,0.07067767426307761,0.07165533032528279,-0.012465823992474024,-0.004772689002314631,0.0578935641645098,0.051695600001622766,-0.025874094958273638,0.07133043367505518,0.0020724818016972946,0.033036265921363196,0.020831529897222013
LTBP3,0.035416476461045385,-0.022930046269040442,-0.07393880611401092,-0.053902476820703614,0.012971487757048449,-0.05504763727675664,-0.07455645955862696,-0.024943788185588477,0.019622783249307864,0.052424487594516164,-0.09115786677652843
GNB3,-0.040249270735955904,0.059275544515616646,0.12794898116264117,-0.010916933176139157,-0.0001391541294593548,0.03203321832833318,-0.0315301662841863,0.03082070033184577,,0.0022740951444857574,
COL6A2,0.0012744349156464064,0.002468442419457979,-0.038973900834172744,0.024308888920734954,-0.03686315114686354,-0.05321827192581882,-0.06379476838316556,-0.05942350409830112,0.04016218697744628,-0.060607721241429324,-0.033077376007465686
GDF9,-0.04812455570684083,-0.015772787944826915,,-0.039122240858567886,0.03015227627299271,-0.02362091950463189,0.0050421727750090736,0.04498348378395389,,-0.003654026869664563,0.12638534175778512
NCAM1,0.09550076878899758,0.062013587473705674,-0.05656345488663606,-0.03546671263263348,0.08726720002515688,0.02225353624180081,0.05108182043944383,0.10257536481696052,0.014488270752891436,0.056515070060959446,-0.03607686514961054
APOC2,0.012649420547265294,0.03386437817133532,-0.06893543266947032,0.06311026415860466,0.09243009008716001,0.08063429007968491,0.06366455904365922,0.06689204220161134,0.06707503181478948,-0.0030953904473690927,-0.012608973748062944
BST2,-0.0012181695950306591,0.001406130716088619,-0.03414711845238549,0.04879093934289678,-0.0131741960539682,0.05678522087618895,-0.02620747079109679,0.0036946442674215163,0.07266007378430794,0.05032785329609695,0.09696812534826282
COL5A1,-0.03556671046451267,-0.018998744762972763,-0.015877398328815937,0.023096852895652557,-0.02242077841534567,-0.036890672885050935,0.016664824020549543,-0.06067829766161174,-0.013810482659595376,0.034015028651855184,-0.03788738219692306
CALM3,0.06852559160530705,0.0597445027145382,0.044925165270347914,-0.04693669469171696,0.042740359572888416,0.09673719730634248,-0.005418483663314792,0.0994811674062298,0.08521606390599339,0.09969487957376742,-0.0020451227586825754
THBS2,0.018332031856500723,0.023186102322910605,0.006077780772883484,-0.021037303068885575,0.008664998401503074,0.002662646469604803,0.0693696652053477,0.02113341721259539,0.07120678264913713,0.018175001862476108,0.05088365295983716
SERPINE2,0.014156311266410003,-0.05310741432714947,0.015612393219222183,-0.04713010071893558,-0.0036349040047061383,-0.0987117737424546,0.00013155879015503379,-0.007516314862354619,-0.05539999536443141,-0.004501370507076815,-0.08666649584286668
EFNB2,0.021147464266649107,-0.03744456319931513,0.04047176944656401,0.10903572590130851,0.015522724729292368,-0.01027609027224075,-0.061814319318915824,0.012302393911640858,-0.019426485656651303,-0.06080205758912358,0.09676866480354962
PROK1,-0.025043840000713323,,,,-0.014041675366667639,0.021049613674755,-0.005871009037120939,-0.025600307603494403,,0.1941262099111084,
LACRT,,-0.014560489294862563,,,,,,,,,
MMP9,-0.09306379391346133,,0.024732799720360996,-0.018330617613302933,-0.041166031388925585,-0.06986511330423012,0.01506248540966317,-0.007783202699127441,,-0.05933334467034974,
DMP1,,,,,,,,,,-0.021577397351419315,
NPPA,0.030983847221144355,0.08206681704273633,-0.0013525052371668794,0.133270278702162,0.07260876831249474,0.03485310434544797,0.02797258729974556,0.05658501585818391,0.07766436424091158,0.03577655261337344,
APOB,-0.010084131918664281,-0.010743759952183211,,-0.008679965463603414,,,-0.028188875284641736,,,-0.005666167932162373,
C4B,,,,,,,0.00943956028672648,-0.006361823307280524,0.013554129505287003,,
NTNG2,-0.020907300345971158,0.01083128629239898,-0.0002698987708610031,0.09302731631575728,-0.042620422248662984,-0.043277427391184904,-0.02852690543876145,0.002604836772530141,-0.04015470962757884,-0.049124508695666404,0.023312032274674935
LAMA1,0.045927107230573944,-0.05818908568471743,0.011478102723849137,0.06088351239972226,0.04608116475150291,-0.012095345096177056,-0.009153903209305925,0.028128783165447653,,-0.018451311991673363,-0.04645540096827466
UCN,0.01820596974303369,0.0031661762422529427,-0.03892493424038383,-0.0590637415117297,-0.03572400243592473,0.004225700437391913,0.03820257256960211,0.0025653143309023775,-0.03671015351855072,-0.027852385528105872,-0.0549204522832424
ARTN,0.04102093421939882,,-0.013905819735594563,-0.03601008604574573,0.006778713403356065,-0.03144735230432825,-0.00684614054682745,0.03419355442567685,,-0.03667794791346271,
PDGFD,0.06320212752474628,0.0015253525816013229,-0.010567193586482556,0.05703069202627218,0.007111929471138346,0.0666822651383649,-0.05020248644077275,0.03604767690611097,-0.03778096154041292,-0.03403906771239771,-0.022503048987499084
EDN1,-0.01677146387816654,0.028779150263400072,-0.04057032167751421,-0.011065541811902545,-0.02954238306275752,0.022583393482368992,0.0011841287305664578,-0.025531877916887522,0.06659032066095741,0.00019691425322815475,0.012739806708963547
ARPC5,-0.03971155706917616,-0.02223981260032637,-0.0046150598321543345,0.04236629869347667,-0.03666853453272428,0.008471057917090923,-0.02667252985541779,0.03748248945521601,0.05821502637995511,-0.025501636441723718,0.04113820277647905
GSTO1,-0.032716658471230765,0.04799675112417129,0.028694657006889192,-0.05646875982260384,-0.01792252667325041,-0.04573802060289071,0.009765157333982127,0.01954311735613948,0.07862277904354942,0.05392546010121495,0.04237774464944331
PROK2,,0.0810446761074404,,,-0.012201118076996042,-0.0004309873519396377,,,,,
SYK,0.045497712507799555,0.016777291400063836,-0.00903919597320023,-0.05815398871697846,0.020438100753930544,0.05883327118833871,-0.013558818284814126,-0.020016959235310484,-0.024711942729362432,-0.019862374432569538,-0.05499727346441081
ST6GAL1,0.04559231297594514,-0.010987220956035456,-0.017143994728129688,0.035981799192038824,-0.01436709000690518,0.06475783520268658,0.023008818475613327,0.06892220135968288,-0.03463018668516936,0.057528019836384246,0.05863809135483243
WNT3,0.07316303303576811,-0.030757103202424266,0.025788542091139132,-0.006698497780992086,0.02889852167755593,-0.0048157456706683635,0.0015484889503630422,-0.005757306992681558,0.04257595582979541,0.061854894389891175,-0.0664475670511734
HSP90B1,-0.08709821852127841,-0.009292580273594597,0.010917686047008199,0.07442000852598987,-0.03163953352208184,-0.1323467952666651,-0.0777903547297132,-0.04669295409926677,0.027306506966117482,0.029882232295745218,-0.006955504232969656
ZP3,0.095751746318362,-0.010743760908335771,0.05333813285935972,-0.024925281998253886,0.03476709488294326,-0.014534763900352302,0.0442712659026588,0.032018421447768994,0.13763897413811363,-0.07847078715846381,0.006241895234789246
ANGPT4,,,,,,,-0.03554599283173457,,,,
NRG2,0.006931093078346014,0.013203621877581737,-0.003179501848058203,-0.02407831361293436,0.03827073055944985,-0.0005976282997006979,0.03507466426295161,0.05769841492070112,0.03275965851955393,0.007171341570694025,-0.019516090694635262
MELTF,0.026046814894441276,-0.013434500700173617,-0.024361126186660288,0.05946182397518557,0.05739752725984724,-0.018901521289476263,-0.006730015522634159,-0.007685710935385854,-0.02209333373402614,0.07702223346904084,-0.05415296077653779
NLGN1,0.03901058181358806,0.03625338626371943,-0.005033041936269933,-0.03262207397455625,0.028232916602962257,0.04673165766942671,-0.02906361149327411,0.03200256661129015,0.002006639511313097,0.016801292411850004,-0.052501942840539044
