,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CRH,,0.044250450132426226,-0.020356894675455303,,0.06453239485348362,-0.014994989619735668,0.007383794520865447,-0.0359257801781407,-0.022981170501563716,0.03917935553370196,-0.024100679699667185,,,-0.009385058791906046,0.025095798299406395,-0.03548812725623994,-0.009287064528326686,0.08648739296249901,-0.054824563035358834
BDNF,0.03731388719224397,0.01591634022758819,-0.018210440878979144,0.040975472465073645,-0.0018072461351864705,0.045276079176690895,0.008867418745611701,-0.1078204640920854,0.06456499620026342,-0.018490171536874773,-0.027885363419931523,0.008633073949402588,0.043300895955012665,0.1044368388086477,0.002186984601504417,-0.007378035510579378,-0.01046508889354689,0.05382461805849433,0.011092122827745224
CCL5,0.009739039871103397,0.010670551156039673,0.03970676647056382,,0.046237626723389595,0.07455944475951887,0.0258410143866202,0.08753493031699892,-0.026956158757201355,0.016335327285101512,0.016693630841303073,0.04541791705668402,0.06365141310841595,0.05711766139241294,0.09415959758207913,0.04127991748396968,0.0019476137979714913,0.08113528321397064,-0.027682423001282548
GAD1,0.035673079396833146,0.07298411483721777,0.052501266877643345,0.020824830187053306,0.02358007205742136,-0.03798026243701989,0.006037637429155633,-0.09589049042282921,-0.036829127086684926,-0.02567253549401475,-0.10850514351741407,0.04470099606707368,0.1156739373381669,0.007890360644250126,0.07864997964266986,0.04612425137635917,0.04823718068467869,-0.016416770402241317,-0.043065993922146856
COL14A1,0.07793671151956964,-0.05253520273936078,-0.025402835673482217,-0.016752752578031008,-0.03179695349513587,0.0016337767027925772,0.07926397496348203,0.02432958097236541,-0.01342666130343306,-0.014888247702304472,-0.006587388550101619,0.03202221093978919,-0.03474556076844122,0.020963019619248832,0.00620597015406082,-0.01324412136381252,-0.0044526215203669894,0.05015561614523492,0.046559597001146036
HLA-A,-0.012611598702517558,-0.025426276264761207,0.013880971166081106,0.04344359841551158,0.016538550292217905,0.012931821403107445,0.010986422107885536,0.12553232837021802,0.0311770456267384,0.009955218238087914,0.045167660930843276,-0.019192701226013877,-0.021371037419580137,0.00922012166363826,-0.11011728594798675,0.02960550361476732,-0.028857023069124316,0.014346422657292976,0.035620090239669805
CD5L,,-0.008551577196847258,0.016198477575483088,,,,,,,,0.08071072120284069,,,,,,,,
FGF18,,0.011986972176039615,,-0.0224846326465821,-0.016300004916064658,-0.020459316190617565,-0.022250824359746214,,-0.01564267990004578,,,-0.01587772790689018,,0.025135376541421547,0.07134257044443018,,-0.025995858705154338,-0.01094703191930589,0.007639185859914231
ADM,-0.025539567074911024,-0.05253477695830305,0.03464910370640973,-0.04149734878116414,0.0015610759753277382,-0.005412482977068428,0.07655331614337538,0.03751036489951949,0.03138332079406537,0.04232032120029501,0.05893780171978447,-0.0020640632836204887,0.05605533671067584,-0.01321919272037202,-0.049258217388543676,-0.0013384927220397665,-0.009742877137869557,-0.007591552813140238,0.02761173091220428
CCL15,,0.062118823301133705,,,,,,,,0.028993505830176083,,,,,,,,0.05064380719600678,
GNAI2,-0.02157742022859305,-0.019296043046393496,-0.03264019189918114,0.013323058935966475,-0.0011700062088719852,0.044680494654723055,0.08395234064261531,0.09607878296742671,0.04949806360947632,-0.01735904254199466,0.007785772621376284,-0.012819892404443064,0.0017960714537735682,-0.047188096565288135,-0.0379190765635257,0.052873064829430765,0.026821922414489517,0.10158720515407496,0.07506355048845091
HDC,,,,,,,,0.017341178349232152,,0.1116870784251122,,,,,,,,0.05060767463042236,-0.006683302867764408
COL11A1,,-0.009993558977455321,0.045330240726526506,0.005020773297371326,-0.03880657030611767,0.019443052652681855,0.031009075999704448,-0.032737355683889365,0.008032629849994343,0.061296546112327314,-0.03558876669341676,-0.03220911837028591,0.12281821979118118,0.0015243094722939806,0.035756123509622345,-0.030320867837609428,0.0017593943539577022,0.00795224432221704,-0.014026412251486545
NUCB2,0.054362976275363385,-0.06646632155305893,0.06044827842242629,-0.05047998300082906,0.004648221054815321,-0.025559472985915908,0.00839749973602456,0.0834874992879277,-0.0011424814928403218,0.01096382385470836,-0.014981811656229206,-0.04073621713846306,-0.07642030972214413,-0.023718695887445126,-0.048110923699255626,-0.03831383840081877,-0.03557009550428457,-0.02045711478763114,0.027288326124381146
FGF16,,,,,,,,,,,,,,,,,,,-0.03444847122336969
CXCL1,-0.054134299476027575,0.03763047084617529,0.03757118262866585,0.048325940741863575,0.05559824500383141,0.028732251864216758,,0.03761023173899498,0.03656765302379671,-0.010343390678574423,0.01515065093266737,0.05602697519893797,0.02631411763670852,0.05841440245207854,-0.01217295477088059,0.0045971669784062585,0.06602455940567557,-0.006266251595614617,-0.009269182344015683
VCAN,-0.06469700329450778,-0.04688476613031964,0.061217428618071695,-0.0028783217071901464,-0.05924204809987113,-0.006216270876276206,0.043791798323976436,0.06269185729588282,-0.026955227744710014,0.0357244920584486,-0.028418096732400835,-0.006598040689076775,-0.043468296866679766,-0.05284434398935888,0.08528621405604055,0.02359382684462031,0.00606385847596908,0.020070796526842728,0.013641414743063164
MMP7,-0.024899579093148744,0.047338646626370794,,,0.038632945834960145,,-0.01971302013376838,0.005528801323645362,-0.014417255066553433,-0.005275592973816256,0.1982345561020886,0.01657438349690258,0.0015604960612875698,0.06907063767120007,-0.039668854613449864,,-0.07680793808489504,0.03934270759816541,0.06658834414871198
PTPN6,0.039173678824251934,-0.005497702128109801,0.005726560198606618,0.0021950019638599973,0.010399709709254851,0.06056252163201224,-0.015535618390184278,0.06635496532714272,-0.025123412945520045,-0.012316320942853473,0.01114086731837706,0.06083032202039128,0.005917788559032665,0.10929295708534134,0.06108008669000013,-0.06173314953615853,0.025236458968543832,0.07867375130672673,0.06781750087038799
PTGS2,-0.04097626952705944,-0.05306732435736655,-0.01948934056254766,-0.11135574511080747,0.006716330105949213,-0.0008584558610666693,0.0631458736060079,-0.09851016482390229,-0.05054255021174265,-0.02205929847378016,0.04024301510887117,-0.002767007348025602,0.06660569152894771,0.029923518007550734,-0.06007726467109515,-0.04014917148730627,-0.023532592952903452,-0.02224762941897015,-0.0050859876634989755
XCL1,,0.04587746834776115,,,-0.0015918026180997212,-0.01569053055746033,,,0.07068619704174485,,-0.022632301943969837,0.038672159793488446,,,,,,,-0.02155458468884967
CD58,0.048779866832822615,0.025471678262433184,0.014630232769215953,0.08951451674599648,0.039341850393670816,-0.04875512794222087,0.012356221884397337,0.11401660991631919,0.04472129708874506,0.04820328093273172,0.011327300382874729,0.04095810827345471,0.014976365398543195,0.11958849369930649,0.10119578836871812,-0.036718486391806415,0.005902220027832334,0.08824756733908398,0.014944412450104748
TNFSF14,0.01803942849112846,0.07667576231561851,-0.02277639714081693,0.08734226941305262,-0.031208531018668644,0.030904685673555754,,-0.012922775809687172,0.06712218790858156,-0.010102770959129004,-0.005362569001895645,,0.0068104190438636435,0.0003876034201170017,-0.05796037624677183,0.028789491589069707,0.006958909439295846,-0.01625180919017874,0.017844920302883097
CNTN4,0.015571088252114765,0.027568451698189934,-0.017829291024660625,0.038160864733861884,0.004884159107617335,-0.036953441814077274,-0.04319692507084586,-0.04773732842046199,-0.0018274947682554103,-0.034596136234474474,-0.03542351010582524,,,0.12600477066111623,0.0880439631393679,-0.04075544073451855,0.06329033915284152,0.04776725278962835,0.009241316784541844
NTF4,,,,,0.029288868143727824,,,,,,,,,,,,,,
INSL3,,0.004589592624630797,,,0.057453735270312924,,,,-0.01662461143633718,,,,,-0.012884506127196153,-0.01116187729079499,,0.04756885850289769,-0.006985258586232971,
BTLA,,,,,-0.02587305637110701,0.07463246837856075,,,,0.030639959363078777,,,,,,,,-0.0038177376778437263,
MFNG,-0.03466543171579179,0.017569861244729243,0.010393552623888752,-0.05544119406224897,0.017363094022176687,0.06722948161179668,0.06151606971772985,0.0855294295824839,-0.05692616224185594,-0.0025426167436255675,0.06076321152274451,0.049120366665502055,-0.004857943206983637,0.09063350440302365,0.02659083125029551,0.05021863951055146,-0.024465268737229887,0.007731335832100557,0.05617010623577977
ICAM1,-0.037112167270336144,-0.05739386176155823,0.00962078711968711,0.04298042776088897,0.020220535618238538,0.034287876161794004,-0.017319335159547568,0.07450603545654147,-0.02448977809442842,0.024085304008665178,0.07901723583155303,-0.007076486815411471,0.08673253095011585,0.08688859407113049,0.027578033365790403,0.05019084901315626,-0.011937744465410571,0.05907112275600258,0.05503735644349595
PROS1,-0.05426144534944526,0.06082905380094876,0.05254796202363356,0.01378419918271797,0.003311349561482809,-0.05457000584618591,0.017471486579507065,0.12179881191594367,0.013645677069405938,-0.05688454096914684,0.008514281017279437,0.0778623888739755,-0.07678603683244355,0.07113451354666607,0.011559655955957369,0.0371360814235642,-0.017744973633954154,-0.0050315653218126165,0.024066265119366045
CLCF1,0.0026546287962628807,-0.0091992395962522,-0.029759285832174128,-0.04248547450849869,0.020879003721049182,0.00495894463303375,-0.018325220764696667,-0.02264316268058364,0.009636441393974907,-0.02759213606073887,0.002079893735320057,-0.024847457610005227,0.05660286361449014,0.09634667766407734,0.07055195451226662,-0.004362172100759098,-0.046547572665728884,0.014579340093974016,0.027318440250302854
PSAP,0.009162524763200343,-0.005883506940689908,-0.027914310944689567,-0.059258974316516416,0.0014175045101068738,0.008954698888364808,-0.021676442136609308,-0.055916122897863234,-0.05357876816469889,-0.07258368930464303,0.05858818553071921,-0.01772252064501362,0.03475268147962719,0.05595200629121167,-0.032017811284163186,-0.02935735022724406,-0.030185086896945486,0.0863006314306145,-0.00398246938561919
EFEMP1,-0.029516734761843615,0.00393932433721993,0.006433309184809454,0.0699816479233813,-0.03557220266023136,-0.026941271672046387,0.09673285911800104,0.0817306607054026,-0.043283710900987246,-0.00534058555253147,0.07577515950702936,0.022293175308929037,0.07269429857409418,0.030897975071140723,0.0725137700056892,0.06706574557611338,0.04069144623185479,-0.0003136633510888677,0.061440197418084604
C1QTNF1,-0.05944952806456093,-0.0048514214559290435,0.013909403604989263,0.0353748331796067,0.012793993839645348,0.028223762616804243,0.020150237807762695,0.03323175397015239,0.05706756299122357,0.040283941575368194,0.04352925774745355,0.009553875365780876,0.08853502387983786,0.04634937411482704,-0.012341354625158186,0.011111547234043772,0.04523504061011891,-0.0267042086257201,0.0428296111555668
ALB,0.1020503086467402,0.11740931231166005,-0.030045337568709897,,-0.008088215971828894,-0.038638778995227455,-0.01885667370924802,-0.001823485929585091,-0.0181497153140537,-0.011474614030397788,0.07063068502905735,-0.014475366456560721,0.01986402541019104,0.07659724747487073,0.02214505729426502,0.01501056969839451,0.020946543078167162,0.03557438468008466,0.03457944884333015
CCL13,,,,,,,,,,,,0.08540825668687109,,0.0571106761486557,,,-0.04096874562357701,,
EFNA3,0.05113893068782904,-0.02898929990349445,0.029389410359313327,0.04249405152943626,-0.002951530728199746,-0.05488249790149265,-0.010387683642253828,-0.07829744777563422,-0.03072321912501839,-0.0413895173998798,0.017111484106455424,-0.04424857257089357,0.07153352395856899,0.06493126479920475,0.0344503774419552,0.0439179648430211,0.08060804099715314,0.012985436889186804,0.06139423807876273
DRAXIN,0.029922413775496665,0.07676444410073166,0.015375766158946915,-0.04696018956088653,-0.030510878791066138,-0.011083868506673644,0.0211789610071021,0.10110788592296928,0.05915672198509047,-0.009213551986020396,-0.023620358023217,0.04303496098197352,0.08748530429767062,-0.03636814531034139,-0.02782599787281699,-0.010282143177583292,0.03965980108182518,0.01657916826189324,-0.019344666387753437
RAET1L,,0.019302925239063722,,,,,,,,0.0935155535920236,,,,,0.017817503854201847,,0.010212963587681622,,
NPTX2,0.03071237378084714,0.06443337489530564,0.0006262981096064987,-0.005878622043167819,0.03961738402794012,-0.045197307095424695,-0.01342216968578962,-0.13204226324455048,-0.05905815774674659,0.010453632058622452,0.031708666545362356,0.013614314043616411,-0.013934333662664585,0.06851251596950098,0.121615661582231,0.017294255554642212,0.03387018798725968,0.047339585187122835,-0.023651248750587828
FGF11,0.05608885355856014,0.063121120938852,0.08035079875529218,0.015796547580828654,-0.04201657363338563,0.02561124551492443,0.06913248462966293,0.12926774454709367,0.02090964792773012,0.04810231775868954,0.002774215092670179,-0.02921253644692586,0.019305118910596334,-0.015129523043133522,0.01576074267686351,0.0305112538280632,-0.0002944698300157666,-0.01793273785679459,0.11558999957154965
CD59,0.007927721996253792,0.06157008630725424,0.03194515819169851,-0.05621030214057997,0.05015893176460582,-0.012975321786521703,-0.05205429038557888,-0.05834830679497411,-0.0011248457421217904,0.03684451993583716,0.03379924585128046,0.027196006707924006,0.0554298522944367,0.09581145825517433,-0.04436625953979513,-0.0014349292782970694,-0.04278913564569871,0.04910957621062071,-0.046176599417905716
COL9A2,0.03526687553252138,0.010659588116302412,0.08610420505381573,0.061987978188986485,-0.03807061497290413,0.0125963403256495,-0.044922090630801284,0.039510067154232734,-0.010780172489877386,0.031427498545948084,0.02733564398192892,0.04085143678594228,0.0006666798282327393,0.031705775608261516,0.08469352317041222,0.04969264684660469,-0.03550749459561165,0.040539691577493694,-0.030010182074066704
DLL3,0.030373023196475685,-0.03721340058665505,0.03236009883399155,0.0462009177477849,-0.001164945560299867,-0.046497195984746525,0.04660117808556441,0.06165502735678839,-0.023213410168432622,-0.006179166686783753,-0.05133194860300996,-0.01854901881624861,0.06440944292904888,0.08316930593523415,0.1252907288965458,-0.05872459403528734,0.0031048216465947333,0.02369228161029693,-0.0016488616109169016
FGF5,,,,,,,,-0.022777262576205777,,,-0.016594049637578455,0.012092320827865823,,,,,,0.0076668115747013325,0.026895363412487393
LIN7C,-0.011494875226038611,-0.015929512632384596,0.008317037312441563,-0.019938838168826512,0.02147765099435514,-0.10659046961743122,0.050057445355464227,0.05212048035375193,0.038041764983838176,-0.009681524301537412,0.01961494266105137,0.07249843021021894,-0.05088887171810822,-0.05708699683800837,0.011864123492822202,0.03556481655882915,0.07679163791638736,0.027215735732053013,0.02165492992843016
GDF7,0.09506043760993976,0.022498949706066175,-0.019132097980891556,,-0.018480596415236316,,-0.026935494595622438,0.07429567400811997,-0.03493052550233775,-0.010102770566535307,-0.03050244427163403,,,,-0.008881584016939656,-0.01168909160390278,-0.016529018919348798,-0.03669012871177229,-0.012695856118489906
PSPN,0.026919772485954906,0.0026528733453854048,-0.015043992057854064,-0.014360313470131706,-0.03328240903899763,0.005675643955984293,0.038528010095251156,0.0711392129843158,0.037143369609849645,0.01841103217064584,-0.024130487063052125,0.008782015719021428,0.03297781982851391,0.02074448153515842,0.07913041748064345,0.019223494778459083,-0.003546258349213528,0.10424596900524886,0.037298659502972224
ANGPT1,-0.07743120318996742,0.012653470812705821,0.001980460064671622,-0.02641780684200008,-0.020581426452290715,0.027415978947053325,0.01718991877388661,0.05353341399391163,-0.010829529239556712,0.015591593113760713,0.06481895720517147,0.041765376969819114,-0.06610188694026584,0.044903469125171326,0.012692223576941122,0.02905855019708088,0.02584172906552571,0.05627931576454713,0.053528111736422315
PNOC,-0.018936858067584664,0.07313817724826861,-0.015404058861213689,0.03861588935958488,0.02835431298619362,-0.07173408638655453,-0.016385193159141494,-0.07676639967262751,0.03019035874958487,0.00875762655598721,0.00834789752670206,-0.014475366456560721,,,-0.023425556666065366,,-0.011997324908273925,0.01571623289587122,0.020737204064329925
L1CAM,-0.0017029536401927759,0.077781141683105,0.033445595846757166,-0.027640794575230415,-0.008948065826752814,0.023907151646644125,-0.03628453377339131,-0.08852300671094343,-0.022791106929895003,-0.00838018620976678,0.04009338248789947,-0.02958951069736799,0.05668995376423923,0.0001124425098022276,-0.0403624943377475,-0.03263154609218105,0.06163269135942691,0.04507219381601159,0.00838508638831427
APOA1,0.15469705914603898,0.039128870068193954,-0.013928947580538536,-0.01907520798636061,-0.014260064676736132,0.012526665087960189,0.04988064391537321,0.08958462177379728,-0.02164813607192775,-0.0163503641923888,0.035137144357376054,-0.02116730750412713,-0.0073735962690947765,0.04360685686926121,0.07329017334552274,0.07628910951577413,0.0005564890692862986,0.12050094214208944,0.04900703108171597
PSEN1,-0.004376478014210568,0.008132930242672157,-0.016858393090067186,0.024940369624598616,0.0098186205868303,-0.010812551541404135,-0.06472599313075857,0.014195089445887068,-0.001064439848452333,0.008576923024100295,-0.017867168786409284,-0.02743424560969628,0.04031582162252334,0.006767654998059538,0.09938179335580956,-0.03682657878171203,-0.00910658927877609,0.007601793347471604,0.1027526967351606
CALM2,0.024915842575917106,0.03533579800797156,-0.0262543104939182,-0.0352552235756758,-0.007003431423614046,-0.022614320700324163,-0.009686210067638625,-0.17105844172703627,-0.04914189754154521,-0.011385527897960102,0.007723166763656974,0.028172924447987323,0.04049913515681297,0.08514811910053895,0.11632279967974514,-0.024828886191199728,0.036826077510007466,0.0015560642204738206,-0.039585732073719765
CLEC2B,-0.06179342352813547,-0.024062012216158956,0.06615296853300778,-0.025242480374341153,0.0349697373566152,-0.0132541183655785,-0.040496854729430584,0.09107816079690685,-0.008741294219008692,0.01921769418586559,0.05735828475393687,0.03451361253220978,-0.0879486756374583,0.07350729061977793,0.01800330173147846,-0.0269556708075378,0.01481535122425046,0.06789559343543931,0.06960447376024075
NTNG1,0.05381895401682718,0.04256836111539182,0.013893318211377171,,0.07302925078045792,-0.03986800408996465,0.004687271652114394,0.004980085014633729,-0.050833830673038705,-0.043809260658475756,-0.023371006874098692,-0.02372094613799354,0.03320976892909194,0.05347956876633144,0.04879920960091693,0.01987864625939558,0.09391856621287827,0.038890114888210606,-0.0234484873460949
LRIG1,-0.008755029291841826,0.06881112084262295,0.05565041761214625,0.036344463979587883,0.03124984421112137,0.02708108621463413,0.004013105249884213,0.06897083552134477,0.04008689486968321,0.034945745178136874,0.04209722131203998,-0.008831836497160548,0.08291387618442536,0.04039893182205471,0.1090792748605026,-0.0008489737228484229,0.010153580195818197,0.005913637829314792,0.009266945783324907
CPAMD8,,0.038520804237820575,,,0.04047540474865326,-0.019921686715268994,-0.026705753039626624,-0.0206050992862441,0.08641645166873199,0.013518916461085372,-0.007747071868882492,,,,-0.002983763330970435,0.00550736732147686,,0.002297005081487025,-0.03789361847060768
GHRL,,-0.0012772717271391787,-0.024267000083798954,,0.04007724799550441,-0.03373884217882429,0.05579108252608671,0.04692298072459452,-0.03233279531233592,-0.009213551986020396,-0.018507110092007582,,0.03592066936394961,,,0.07817021625236348,-0.03211713331038247,0.06522663639414557,0.029901145901435576
NPY,0.0298657288825342,0.08979714854872924,0.002815690100141425,-0.020790531883538348,-0.04617001308203879,-0.020505407294611578,-0.01354303135359321,-0.05835403056725422,0.027023072069558084,-0.004822333637372225,-0.017692030546761894,,0.06779973650138724,-0.010778879082299922,0.0688150164499503,-0.0065325545719329406,0.0020670643078609056,-0.04092872716223926,-0.0227279166832771
MMP2,0.11433859597843528,0.02022576899716751,-0.030674021417176338,-0.016393421186508498,0.013174163844365934,0.03826366002366763,-0.0025482213217515575,0.15084097417851247,0.03183717611805934,-0.010178410514447327,0.04865496113426044,-0.05777282699700797,0.0807410781632178,0.08050948966174311,0.029862985887453546,-0.012437200503243491,0.019097090179014634,0.051382828811163996,0.03233296870396835
LHB,,,,,-0.01679141833209482,,,,,,,,,,,,,,
PPY,,-0.0011404649625387834,,,-0.029228962045536586,,,,-0.013477029169440952,,,-0.013389068482149087,,0.02598850873859599,-0.010998490161136257,,-0.008261489472935611,0.14067715715275925,0.024167861875738734
ALKAL2,-0.01886559527903032,0.0029309283163478756,-0.015356643237404396,,0.0005199208291514127,,-0.04920439285622874,0.04221965442561395,0.01966402080193297,-0.024497762752565027,0.03379228316340561,0.01416104669604276,0.040368033927877904,0.022158617461788224,0.08409265346648415,0.05328058805033927,0.05640808567731532,0.011241776369195966,-0.05803037531776986
CSF1,-0.004798337477937391,0.012693643659299484,-0.011675744817971885,0.04432194731141619,-0.08536301938052177,0.02276406582513916,0.061570486966134944,0.11121667750981601,-0.024298556518574654,0.03173275595196103,0.015037384615667929,0.015606761151607402,-0.0037602716511114277,0.07544925720450671,-0.0321929300801845,0.019649249439497782,0.018936053426399715,-0.0015812774126819596,0.02259300704523022
SEMA4C,-0.019002794764106285,0.08365337322461075,-0.06855971988820685,-0.002137927715583477,0.027510677442978297,-0.023242166444297302,-0.012717527255152431,-0.017391855149908812,-0.009423614920873338,0.04787794771879445,-0.012214586790294912,-0.044093325594586515,-0.06082898376673838,0.03738004855311144,0.011180302366031195,0.005927760571805551,-0.01827387588532192,0.04381463264824651,-0.014290483286830585
BMP8A,,,,,,,,,,,,,,,,,,0.11482573928179259,
ICAM2,0.10268622280674923,0.044352491343136353,-0.0652650950267871,0.001887105569792113,-0.022174696125042057,-0.022789683123981396,-0.00867589159165966,0.11189572491234559,-0.019394368985190848,-0.04138951887521649,-0.026312148714418632,0.006187602172718312,0.03067257927674893,0.06699308158850581,0.04353482816829197,0.018767780947111554,0.002387053765235205,0.048736742959825156,0.03361269177412471
SYTL3,0.016831712043912622,0.00787249581769202,0.032329132070181066,-0.0017081994016165721,0.06209311150352192,0.09849242321639742,0.07600525789734795,0.09389242687054884,-0.002006048253666931,-0.02075649724731062,0.03265761859253785,0.022535882342220787,-0.04433225598608251,-0.021536082406166713,0.09826142088162068,0.027411233043838017,-0.03252469896954392,0.03787525917834834,0.007495319739739552
IL1A,0.1026626322173635,0.014001970710464778,0.011506988118686353,-0.05132682923560626,0.0037476964450579423,0.051687807873785366,-0.026935491057276276,-0.005600555886807112,-0.060301157382302864,-0.025971729325830546,0.06691533008403859,,-0.03102297254142531,0.01778390515118506,0.01693242564715141,-0.04613674748671091,-0.022413646428688566,-0.024559539770728,-0.03244983982186708
HLA-G,0.011965932273662959,0.027037943857703296,,,-0.01773498709653863,,-0.01454824837851392,,,,,,-0.03215221493765837,0.029873053581560866,0.0790472260913532,,-0.02379418794415064,,
PGF,0.03777359994341001,-0.01864221709105397,-0.018781470531717324,-0.021004694941735506,0.02120945802893839,0.09338769913109876,0.034153778493042734,0.09569862831043073,-0.028904651829792648,-0.016659720259949808,0.12510194661117616,0.014019780558854346,0.05251308239938273,0.1099842326601294,0.06427138459533129,0.048480342164081085,0.040309593727011025,0.0750189038347597,0.02502158632692048
LGALS8,0.006580418142167292,0.02846157281888827,0.011354428835177992,-0.00013358287117027563,0.017700733314263903,-0.045706363678862306,-0.014833565379081754,0.028772221463919164,0.025596793744025407,-0.04165906197402338,-0.05279533276230041,0.013714157437409384,-0.02712824700400895,0.017436001070203985,0.034189430083030985,0.014470919692893719,-0.0551613731418611,0.010471704316703636,0.026885377352153902
DKK3,-0.00029793045906682027,0.07636764331772439,0.013322417760821374,0.01774013271540142,0.04490102751601781,-0.07938149287979271,-0.012677658728420985,-0.11265079330307437,0.013035193632999154,0.015715773349163225,-0.002623366531448109,0.01492153342823515,0.05247548075922807,0.0751293145509962,0.12269062993987409,-0.003616757376652234,0.01767770907211183,0.03892022971728509,-0.06156155626520228
COL16A1,0.04661268818351326,0.04051506293242776,0.0018370699250637981,0.010128862092752948,0.014788788753081252,0.02867702596639757,0.03292645630165775,0.08866833281358755,0.09624107445715827,-0.02868350070198643,-0.004977060783118671,0.03837741361521304,0.006096633330484722,0.08977833593648976,0.08569030297373387,0.02467806947913308,0.0066435369491159085,0.0519205123138207,0.06773619352220248
TPH1,0.04526662969241633,0.037115354080694336,,0.05689190533984671,0.033903473250494344,-0.01955571802632634,0.008845101316572054,-0.02449426453305191,0.04129056485595647,,,,0.03651701440396459,0.06513656720033917,0.04205363221701475,0.07855663985147236,-0.005850695914592978,0.11737324675996542,0.03791555300105889
TNC,-0.028752136398825224,0.04611663001491522,0.03529250943347095,-0.016004782764938087,0.027771703607941896,-0.006425785461198126,0.018916252939305413,0.12104771821858441,0.03861107833379484,-0.01116221312435887,0.024090560522780427,-0.03048344043545936,0.04835426338832187,0.018946436166674394,-0.05818495033488785,0.022257969287449327,0.04729274693167785,0.033485367451232054,0.054860657297196955
TNFSF9,0.08862758203558174,-0.010843278009963339,0.026390725027101446,0.028275218986242943,-0.019047502695113558,0.0050635769335517725,0.03948775216708204,-0.048307246255751016,-0.01536010746124034,-0.015389414297967283,0.03642241388386019,0.019918049477586616,,-0.00836968170141942,-0.013091588661189892,-0.047150179050674576,-0.010949058449621744,0.02221849219163209,-0.0731051038863807
C4A,,,0.07097276546618891,,0.038678962764816485,,,,0.05348080436486383,,0.08527083578741133,-0.01587773652328449,-0.07783658954814705,0.0029493206338318113,,-0.0442416296554113,-0.003949381514560677,0.016589689521360942,
CNTN2,0.019575835824415595,0.03722110696539217,0.028855201612877454,-0.011956588776384664,-0.01964561189472628,-0.006559094350709107,0.02089138063011872,-0.052343840213192695,0.02723445782176468,-0.037333183116590486,0.037421333719910445,0.07218836893812697,0.0521047172918621,0.056210204189457234,0.12164330501425574,-0.040981726568607775,0.0576085473340564,0.04194513747508853,0.012930736020652506
F7,,0.021591738336012297,,,,,-0.013388751332808693,-0.020605087309871126,,,,0.17316052130497647,,0.06952448839177033,,,-0.004505007483044784,,-0.02359629995942387
LUM,-0.06570096882511772,0.04075647968265115,-0.02231172689395141,0.03350627746022372,-0.005495677474433517,0.05108836411168495,-0.02832534155733959,0.11821604392816361,0.02435798395305659,0.0005766766756562176,-0.009228569460651365,-0.051216032139442744,0.00858025541299038,0.08886854017888049,0.021822730677865738,0.031516162553100614,0.03598898767300283,0.007342215742203796,0.06917144829892585
BTC,,0.05181234729718652,-0.02368090097818317,,-0.025962921903327798,-0.020990628154651365,,,,-0.023451368493382002,-0.024337645762727858,,,0.018206538047315965,9.061206968445149e-05,0.01995353620894765,-0.028733050615678216,-0.006937287495674305,0.14524396506392875
APOC1,-0.060024793493228465,-0.035826151893960746,0.029700725496269367,-0.014560513910924305,0.06229697681551313,-0.021201341619886998,0.03466639104499707,0.179990463692195,-0.030573395769377107,0.05189357919402756,0.05147986595077759,0.014335194465551222,-0.14298646317403646,0.07793305466711828,0.04947393844223625,0.04244043496368555,0.017879561876704156,0.023940355318548878,-0.06204488638585037
PKM,-0.01087686517148523,0.006694358821541971,-0.0063749578520329265,0.05750808746901305,-0.032953891433544276,0.015371481306818566,0.045690262000522515,0.049782184287184804,0.052284878396608794,-0.044393282426324385,-0.0410229058537298,0.0393721312726124,0.08249015244432326,-0.0034890306275954753,-0.08969209450821551,0.03257426792129607,0.010721036915704578,0.002159546039157,0.04499374557481142
TNF,0.04287724466353194,0.0026941667475270164,0.015619499781702012,,-0.04394822690050862,-0.013793353761820648,-0.021345685661849842,0.12193684886503177,0.0607293468572664,-0.01347000937915115,0.016354069316396786,0.1444711186755832,-0.06757093514374625,7.345861349542761e-05,-0.030378627140215893,,,0.04841123629740279,0.06454902342271027
GNAS,-0.016974625903515856,0.03880625906838531,-0.019976418451522284,0.05972026121501769,-0.010124263766654719,-0.004454546530340431,-0.031842481949160055,-0.10265208770014088,0.04477579911569667,-0.05759618578299676,-0.02719521419595962,-0.006539775889384954,0.03472168410011828,-0.08819583158894714,-0.050498340247243104,0.07048273190728305,-4.437081547454109e-05,-0.003907006482677629,0.010651031295493638
BMP8B,-0.02983314174591528,0.0028165673415682362,0.03504786805642486,-0.06843261980535066,-0.003568223392531973,0.020622650967477767,-0.01903561015354632,0.007909411636823741,-0.041494815389309485,-0.00894394777347725,-0.015991068865638555,0.06552960265405164,0.11112211087818866,0.05682845412056177,-0.004180864528798068,-0.06492468283236387,0.010139787262048595,0.024949125373311957,0.028932318681266566
LIPH,0.043013894176391725,-0.04247856797179774,,-0.022155524804234605,0.022289491113166745,,,,0.029113218042697044,,,,-0.031958462792795586,-0.00672166434762129,0.0199040113929425,,0.03699361939553867,0.04909545737985767,-0.011831601916371177
