,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334
TNFSF14,0.07712549563025099,0.002445110982295637,0.04250016175959543,0.0036355637649445422,,-0.004432056762413043,-0.009806431990601161,-0.037428643107323016,-0.0550894171718144,
CNTN4,-0.035089030793644366,-0.04456912739570168,-0.012920166171659952,0.045764235106762544,0.011316630292038282,0.0644701528516699,-0.02481814404548606,0.01796316086771195,-0.048247629188353854,0.0015892455162211348
NTF4,,,,0.1364350956092292,,,,,,
INSL3,,-0.022537960978729742,,0.09015863742808598,,,-0.03136312123073052,,,
BTLA,,,,-0.017788786612922762,,,,0.008840049457627753,,
MFNG,0.07513438620055733,0.006805696525874477,0.02944395593596015,0.009132419328790909,-0.015998027547235203,0.03623916060022214,0.021403673571788105,0.006754028811412913,-0.027529427404615673,-0.015757755732138456
ICAM1,0.05310709134172797,-0.08363173726769366,0.02782067879430982,-0.012237843833731145,0.009322808163214936,-0.007791581740878879,-0.04342434153730204,-0.03794117879436269,-0.015914840065605895,0.05690387984995697
PROS1,0.09595305393571711,-0.0031921931394246752,0.021353505058182797,0.020536687648966157,-0.0003249009165207936,-0.006704791326901069,0.03702322915909882,-0.006340772007657725,-0.037981838940189645,-0.008084524885327562
CLCF1,0.09568190223133118,-0.05375463741331784,-0.031021688297627567,-0.007973428102594455,-0.01605700203119071,-0.02316919359707379,-0.00976131078497367,0.043239963553274,-0.04448645872043582,0.1164165280708944
PSAP,0.08057354229806285,-0.04306843671415148,0.02423225831134233,0.018844025432874965,0.01812734005603453,0.009658264539403378,0.10402620573360469,-0.0021498073947433132,0.038297403691298096,-0.020417075188556087
EFEMP1,0.06280225988613738,-0.039132874622360855,0.04622335057722609,0.04972057316242481,0.02461626625915117,-0.030434944634363036,0.03808769028958135,0.03259434882147405,-0.003563732806606499,0.08474589589701793
C1QTNF1,-0.005000002106557583,-0.01858549636269515,0.06561447201239527,-0.017627706467080066,-0.014216851488047853,0.0325746882489155,-0.023905868224652696,-0.05430860349209315,-0.002485018238566435,0.05679191383647961
ALB,0.14316554979664312,0.07854911552898954,-0.021772641073300257,-0.01989628506380877,0.07188814461938389,-0.02405672684295004,0.11519128448424161,0.014641165884879001,-0.005585449367140899,0.08588699645704105
EFNA3,-0.02427337512985439,0.0045353506450107346,-0.02547913511498446,0.05280150774980061,0.03919798747889511,0.04292288265775718,0.0634604695680024,-0.0007400144586477408,0.03312382890512661,0.05837470664158902
DRAXIN,0.013969736923340562,0.06126642935599597,-0.004938775008895771,-0.029699891114285056,-0.040531328895644064,-0.07225023264028249,-0.08699444194727408,-0.025352114793095817,-0.026477110737235857,0.014763296113569633
RAET1L,,-0.017557290488560296,,,,,,0.013953799989714811,,
NPTX2,0.015022306599014046,0.030078479512686117,0.027911808526474537,-0.034165630688088575,0.01203729218597575,0.05008373870116329,0.029608160518831566,0.009446026328633407,0.009274781088265285,0.0023338437329436467
FGF11,0.00988370384153645,0.007002029928946882,0.022481176762769763,0.024837639061757105,-0.040916757132017936,-0.03526784509431834,-0.07332704061064327,0.0014441519480725817,0.030162448064514662,0.04443960100795654
CD59,0.07909499641460975,-0.011652098050971981,0.027234230881919497,-0.0005253160079360697,0.04666836899114635,0.02624566564560904,0.02440997901281407,0.005787669380400182,0.03069349534000568,-0.027338970516130816
COL9A2,0.1564471260835843,0.009370004131242737,0.025253009259202878,0.04158762543787709,-0.04548024054701977,-0.06388409744709242,0.05129572597782823,-0.005596212819717418,-0.018582608463730787,-0.0035392723422997753
DLL3,0.0846074786032084,0.015096761630500546,0.016018514875986378,-0.054610717864336675,-0.07632629908335029,-0.03995614498156143,0.041451122897117804,-0.025453655587638548,0.04053834058322617,-3.099185598314498e-05
FGF5,,,,,,-0.019156236158805812,,,-0.01860100890094442,
LIN7C,0.0016783564593080013,-0.035508529121117585,0.012708138689665747,-0.006076246339162281,-0.01612855668755971,0.06591752109938703,-0.05475660054217107,0.009517709733800589,-0.005837859992010082,-0.003825435306299071
GDF7,0.12037452027607547,0.0650702125912669,0.07958516665239534,0.03875698984568811,-0.007798207569799647,-0.03426737604521144,-0.0034703317897581674,0.01045950637117798,-0.0019187078886398134,
PSPN,0.03789965393365658,-0.048373546393779096,0.013790031312854318,-0.04698208798231988,0.05841388178049053,-0.025741377469910225,0.01871002896863308,-0.0027837128837431735,0.13196753254717616,-0.0015158042721624564
ANGPT1,-0.004193017842174118,0.004768913486293347,-0.0356545092259202,-0.0033797344510457313,-0.028439968072613328,0.0007400676154144015,0.04248380173306943,0.023791027537581395,-0.030782739497981382,-0.018111050604119387
PNOC,0.06901062072856863,0.045492363835392215,0.048105535989677047,0.006204992143839645,-0.025210288674411427,-6.353028553741965e-05,0.07239795218994861,0.023526704827671132,0.10275300689572285,-0.02261187512333593
L1CAM,0.005887066478213935,0.04745423304834096,0.00831421365794181,-0.01233516932821134,-0.051950232240973566,0.019748110325349986,0.047970447589538306,0.023264301056461097,-0.02737692018858261,-0.04802314930982998
APOA1,-0.07277506403115584,0.02735068864786471,-0.01920013565503438,-0.0012746294032488785,-0.004785537578884842,-0.0037350199217962977,-0.01128418768942766,-0.02136037788129166,0.008945405680316858,0.09318864813622217
PSEN1,0.013815314965320303,-0.0057110279043766565,0.011323482538282977,-0.03447605644249197,-0.05186116378638271,-0.10905179786408332,-0.016458428462736204,-0.019911060426261142,0.0058289893234096946,0.008364820689730844
CALM2,0.13012576177311866,0.10552349893354966,0.06117016911594619,0.028211117171805203,-0.019957950989168312,0.0264959640464148,0.0706376932798447,-0.02675169016691169,0.008429873967917521,-0.023064474501449668
CLEC2B,-0.04815462508739855,-0.02347977979229776,0.014111816416288924,-0.0011413233575325228,-0.03531408367215599,-0.01689251907344218,-0.021509675051951126,0.02554286461757441,-0.018973210068768256,-0.006419163247354031
NTNG1,-0.06007139459304767,0.02479126651850654,-0.026069177776627237,-0.018916977919911454,-0.007208757039673075,0.006222731719697389,0.020364749422729853,0.04234768265825192,-0.0027113471524447094,-0.012723020616115188
LRIG1,0.08283032106477346,0.06140551484862168,-0.05614420262169488,0.03120003205542191,-0.00035558156452479334,-0.01769444240641065,-0.053032492370663986,0.034469032155530294,0.023965817060460998,0.03627384574768796
CPAMD8,,0.004782245266949416,,-0.013255785703707907,0.014623214412464176,-0.01732939358635978,-0.03478894274536543,0.0204281524444357,0.050011965460035286,-0.021107073561736422
GHRL,,0.02191536729713341,-0.01758531357958674,0.04407849555596005,-0.017564919070646754,0.00917686145242353,0.017725322518946058,-0.034134273698832374,-0.02074544352167114,-0.014585022319422701
NPY,-0.020687273340042757,0.07071157740599102,-0.03384044435123164,-0.005965846075169679,0.03224627248959581,0.0632089681775334,0.011334042160616564,-0.0423161680964969,-0.008676976718129992,0.0007284225034195282
MMP2,0.0638527217595715,0.019796772470124225,-0.019201298790938716,-0.000969697517433414,-0.03356184908213139,0.031418076812142974,-0.010951283867365741,-0.006778968304926044,0.004102688114068673,0.061256572771580906
LHB,,,,-0.011544788267516688,,,,,,
PPY,,0.017953134985896856,,0.008390322337105639,,,0.01776042753365691,,,
ALKAL2,-0.016831568734385217,0.02245609585574772,-0.011128338316522574,0.08986165655067345,-0.013992541167439154,-0.019648650035004867,0.09752511765267918,-0.01476902946816773,0.04933342827232813,0.04556729361096811
CSF1,-0.028467273457928828,-0.06113209928875796,-0.039364821758916056,0.04663004977409683,0.01581588490789681,-0.03363660571090429,0.00526296555035339,0.06234991144272194,-0.025064561434063076,0.042735437968399674
SEMA4C,-0.0014159967624909184,-0.014535790065950968,0.023355437885945997,-0.015467300469313668,0.011585359388236231,-0.059209460015689025,-0.003736482125412507,-0.023946411090069914,0.020843874003422407,0.007853166735104644
ICAM2,0.05065032036701723,0.010095705460302353,-0.0007667002968671403,-0.038156309133268985,-0.014314752405726622,-0.02788744834559349,0.010325056680078784,0.03240450803366713,0.01260874598427281,-0.03734390861770077
SYTL3,0.001554353919463031,-0.007098216186722415,0.03644090008939473,-0.002461186393139377,-0.022693952818841723,-0.02706674662339329,0.04401243620396242,-0.00810408551583028,-0.0427198064345454,0.015062442827282746
IL1A,0.05736316107195358,0.041370271463526204,-0.007494775794980804,0.06112132074043738,-0.02360152928967803,0.01153970986926165,-0.012491439868242858,-0.03734781944565061,0.02501503060938487,0.010427784754797728
HLA-G,0.08330572604075707,-0.000669910398358732,,-0.012193530463434998,-0.01274752739754684,,,,,
PGF,0.04007550433814139,-0.00944903557305065,0.0016950388438144945,0.006812835635288549,-0.02999998048740035,0.003357896807718308,-0.02074642617967231,0.020980645061488896,0.04131389225875388,0.005609204813334701
LGALS8,-0.04879577477864104,-0.005202812309396999,-0.019049180526144027,0.05863263957991043,0.014937648652209269,-0.07732017379362763,-0.022564268697132926,-0.017450217889331557,0.04296982011685269,0.0125361797712796
DKK3,0.06378690610287746,0.014548707917525482,0.0183148033255906,-0.01584093664765353,0.05179052069297142,0.0324637672693965,0.02884804257213193,-0.05448875065757673,-0.004726633629159183,-0.026314686416696043
COL16A1,0.11370748175715108,0.005659452970628245,0.011086132822380438,0.0051325576387130385,0.005111504328264979,-0.06919003865790081,0.0018859804827943128,0.07103282942809967,0.03265621420321594,0.026885107057513676
TPH1,-0.03175504402741576,0.04817145915546348,,-0.009286618982271863,-0.013507782927853958,-0.02060027689286821,-0.0345818802826845,,,0.010282659940540043
TNC,0.03761044301017366,-0.03868346119286679,0.0012757630497180392,0.0680938645340552,-0.06541712047993455,-0.05961900857076663,-0.0619727330104645,-0.009443496923441248,0.024936211583813143,0.04913526089674363
TNFSF9,-0.036253454384191634,0.026325157983663378,-0.018609118647615615,-0.01999641707775466,0.003274687484437317,0.05511656764782057,-0.011466011442219249,0.011116252486480044,-0.0018571115474999992,-0.023333470653351153
C4A,,,-0.010966478600096995,-0.013687016408824028,,,-0.020690760791509236,,-0.022384964531376284,-0.01208932997615188
CNTN2,0.10326088169083501,0.03003585383320609,-0.0022166906438620543,0.0573786547694945,-0.044893555467793896,-0.06789287688268826,-0.020971593433161247,0.005599281674950442,0.00392861832597638,0.03215008336614342
F7,,-0.019352445535241194,,,-0.011731548018247034,-0.017329383513936533,,,,
LUM,0.07492391172159936,-0.003546980040751406,0.1211725856807351,0.01841079938510918,-0.0018583586334239939,0.022018537661123896,-0.03675975852742994,0.0363089642280743,-0.03325267009678663,0.014370047223556556
BTC,,-0.01755728317538453,-0.017160591260166228,-0.012899593458334767,,,,0.056332710696288105,0.0711998559270636,
APOC1,0.007913744993513772,-0.02552219458421057,-0.006541915443448723,0.03579487058490193,-0.04581463163643504,0.00023573728878128417,-0.005399941787370964,-0.0156314628670011,-0.017338268452617815,0.007434689872401769
PKM,-0.020579023977427738,-0.014035774924444782,0.002042581233519169,0.013252318713381488,0.0010008085013640303,-0.04324709978373849,-0.02961627019174544,-0.023150578480567306,0.04642785023750287,0.044677172541424955
TNF,0.053173617775427354,0.07412904653198997,0.07207954336425944,-0.030216207128219156,0.028439144485575593,0.019271043891035237,-0.047281936623835376,0.01779141966918983,-0.037061671516339344,-0.028717620797602796
GNAS,0.07578639573090712,0.05383557065204959,0.024505156346370363,-0.016636935523117968,-0.02241731484344961,0.06859837576622599,-0.03843026253825573,0.013112185170914026,0.031178552575019575,0.04100646437008663
BMP8B,0.06318379985600064,-0.0007925790730114862,-0.018730585013564997,-0.017677478274789448,-0.05551240597383281,-0.0480943430503372,0.01661985045383917,0.006307607355024927,0.0366536643495388,0.025710620009370355
LIPH,0.07550273060836116,-0.01983695102748208,,0.08289624065494267,,,0.0011301897499296908,,,
CCL28,0.004027550734953642,-0.027903139195361606,,,-0.025228343434686728,,0.021730395928673724,0.02406510946776055,-0.027805601494934287,-0.010906654735335726
PTPN11,0.01282372584667589,0.02919483822625423,-0.003293069873000614,0.0020172062924517335,0.016593507490207108,0.00848039933246007,0.018123321169900446,-0.008567613268976237,0.0036838642229856783,0.005207966834649129
ADAM12,-0.010337351599521488,-0.0387134045277237,-0.013058956591292224,-0.030599858596174315,-0.04241747941624346,-0.001894672180869469,-0.08765938621417016,0.019913621846110664,0.05662910226575946,-0.0031213018777748462
EPO,0.04161990872369618,-0.026654412476394076,,0.04647021773760094,,,-0.02542505848873753,,,-0.013752911612244727
EDN3,0.10789582940362977,0.024475278161088528,0.062315503585316304,-0.02200600397188131,0.005826723352730132,-0.030705222241315822,0.017059982314330528,0.012135629663022663,-0.002025350646275689,-0.013894821192643665
CCL22,,,-0.013864257350328507,,,,0.01216157537185101,,,
CCL2,0.03560170934153978,-0.0028043487766432527,-0.0010397247890953976,-0.013121261198134646,0.04788532967911884,-0.004648530542329155,-0.005624940857750979,-0.00832881007175263,-0.024144692773588296,0.04779010224478352
DSCAM,0.0594432920756645,-0.021884345058738926,-0.024582350843838707,-0.03634500139643051,0.04285003185062579,0.0646184262272065,-0.04043805471386449,0.022150751569144478,-0.04411804107693881,-0.007963984492400426
GPHA2,,-0.02210928988774186,,,,,,,,
ANG,-0.04875184401997997,0.004833882983618655,0.027417555154061763,0.012236714469391782,-0.027468905681584745,-0.012926862561409921,-0.035442322966261534,0.004268395537135765,-0.025755213359150157,0.05573832240153003
FBLN2,0.004912968359140589,0.006137268689175344,-0.025212561653913952,-0.00474010865548654,0.03157547729971652,0.044770840299075146,0.0242840085084612,-0.006790491010214256,0.008624075502472024,-0.004262574678489094
VTN,-0.04385610980495194,-0.010501724150720456,,0.02881408487826464,-0.01350777851079676,-0.0032653600508683613,-0.007540711124802835,-0.02746129963940794,,-0.011427841535414691
VEGFA,-0.09963068126224449,-0.035398619161144826,0.0650082806202912,-0.016187576924907788,-0.060408502882616566,-0.06499581309186918,-0.0896322239760758,0.02663202334302487,-0.02021755426540428,0.056346185346513915
F10,,,-0.01582517286303545,,0.08907752157252793,0.040490641688043415,-0.016938459599585926,0.009553938671793022,-0.030546978177477584,
SERPINA1,0.10811123275105555,-0.005597411959439117,0.004402512379252686,0.02202919629828196,0.013472490795889323,-0.035854254442035036,0.01452303874252263,0.025143291272490827,-0.020470140230877943,-0.019530307982834366
VWF,0.041946455997669656,0.015668686076280317,0.031824377870035864,-0.047605815135404225,0.002629296057024084,-0.007855250048906212,-0.001244892618910261,0.0385814046091942,0.003188779273132733,-0.030658680708654833
GDNF,,0.05106344083878781,,-0.014378530909417948,-0.021025380994627193,,,,,0.010616377671297871
VASP,-0.01546518728558745,0.007331746054825011,0.02467438242311076,-0.006166285731302554,-0.015286114230147526,0.03033626258114321,0.04742891504610549,-0.0035521732603073946,-0.006355266258510184,0.05797432388274305
ADAM15,0.02325389860441318,0.001028273300623647,-0.020645095724989522,0.024273511199549694,0.01093845491517334,-0.027149409514708678,0.03757985202891917,0.0064303773769673386,0.008118008106889443,-0.01862025867713643
WNT2,0.06428781002707905,-0.03469990084482328,,,-0.004817851520376917,0.013102256706774148,,-0.04446653189354764,-0.014164645204899535,-0.012870685228143733
CALCB,-0.04122957343894489,,-0.0032557167071743105,,-0.013691578554456001,-0.01915623595062876,,,-0.021082868451684413,
OLFM2,0.1572912084535127,0.07992052773046315,0.021044063300606684,-0.05494180212441934,-0.0002757893137542016,0.047516809657280105,0.03886683075127918,-0.02786050920833492,0.05828678182736006,0.023722304205186204
MFAP2,-0.04091789020746557,0.030921245039880925,-0.03010938710920235,-0.01676256142170999,-0.009950639514253255,0.007074556811491957,-0.02945010879177186,0.021122376973292913,-0.024509209467161158,0.03246635653601107
HLA-C,0.1108918132866058,0.0063194653700091395,-0.02671994803695675,0.03244380256606655,0.019661306221793583,-0.065007876999626,0.04504958248540718,-0.004801325568611682,-0.0030748087473839755,0.045355387503779515
THBS1,0.05412254509246564,-0.029136319651884207,-0.02271490022543673,-0.008188478359164933,0.009735077498086643,0.009982991207571464,-0.02229820028168137,-0.010108914025525544,0.17019197225506333,-0.008602149378861671
HSPA4,-0.022697804434138682,-0.07989940838101674,0.0023329284353739137,-0.021831747476029936,-0.02004157661856059,0.05835038752915052,-0.00490788813764552,-0.04232145806272264,-0.018548708352347548,0.025697112442306245
LMAN1,0.012734575333970603,-0.05772933396420635,-0.02220654334894149,-0.01354190377205169,-0.029447249933408127,-0.05359348813194964,-0.03395932979517276,-0.008390340736295257,-0.011742610001433361,0.02369000166470742
LYPD3,,0.026234636460115857,-0.012779959992235754,-0.01296075090536751,-0.016976545282082287,-0.0036740197522114218,0.03071384408655824,0.006087634525268962,0.1198218756184373,
APOE,0.09966039373459573,0.002229448082257319,0.005201484244353531,-0.0333320513162413,0.03716458125015177,-0.044323376308518875,-0.0018560624205426943,-0.049998572105644325,0.00614418423192093,-0.031086338911419636
SOSTDC1,-0.025340967068838937,-0.005340924796757308,,,0.010193305142853902,0.0007557210530241799,-0.016134738829550403,-0.015645644066976647,-0.015915920576952458,-0.02091250881865056
ANXA1,-0.03569327939607156,0.01899982230996064,0.0168992926839715,0.047545604812162724,0.03285155106348123,-0.06038298194354627,0.053584425653550864,-0.02391252233211619,-0.04775046406451249,0.03873522246692847
WNT2B,0.0668969824557549,0.01999212529945709,0.05311992243872036,-0.011433453498795945,-0.03538020039402771,-0.052516687429623114,-0.052358718979817205,-0.03409131973302802,-0.03495139033449579,0.007222303250666373
AMH,0.050195539417631975,0.002109977858183094,-0.017160593065388117,-0.018009518816920655,-0.02458844359307593,0.05263685491691329,0.004210313325460175,-0.018244570965623225,,-0.031107606024776403
GDF10,-0.007660853403697397,-0.022959182712705455,-0.014377664034233116,,0.06252598483010265,0.033111919429558316,-0.018459426109416335,0.004200807126648503,0.03713930228346983,0.04855002454141036
EFNB3,-0.005357285500894089,0.020315909155222522,-0.02320049672310115,0.023823835368623765,-0.01628827423307384,0.023547274989598806,0.05312588308671084,-0.04118473089710528,0.02042272722186966,-0.022622209305921712
LTB,-0.04675445691963109,0.016422584072285303,0.04313445422537518,-0.030709440450365312,-0.014052344917825888,0.0544884382978807,-0.04423763732644268,-0.016798841703450515,0.09524304892975,-0.025561861441695574
ANGPT2,0.0790755274088985,0.005422334381812289,-0.03273263606255709,-0.03088705797388281,-0.0035260564676151763,-0.018428854388459218,-0.06836835638189516,-0.003749200440323569,0.0010088996644264045,0.015713664775564132
ADAM17,-0.025063858079039623,-0.044114721418232306,-0.01638197352667318,-0.003882608889028577,-0.062463465092207696,-0.001629050583425176,-0.008902183786307576,-0.04148715309532342,-0.06558598248646894,0.02934995909664729
LRPAP1,0.026708458786963693,-0.041447363509423324,0.019684511806739014,-0.006428378780728015,-0.01712381335888055,-0.004153116928334041,0.04757469934024074,0.0031752248007422385,0.05612090264979362,0.0037048459556427763
NID1,0.11229681079698717,0.033479422668318444,0.012859033923395224,-0.00687594176159251,-0.04533512730100076,-0.008904983836922948,-0.010265101418300558,-0.027927220592561385,0.0583645566020871,0.011103141775797144
MST1,-0.04840610024146121,0.02235738815630159,0.04191589970678064,0.04204370974456454,-0.03777134303441103,-0.03935854878400382,-0.03980189569893309,0.014758470884676135,0.006613307006544418,0.09422111905035946
IL13,,,,,,0.019454836597818125,,,,0.026333884194010594
DCN,0.0057209037369568986,0.046092836616868096,-0.026625425707751258,-0.03227877587745828,0.04360127744638416,0.037017624762309256,-0.009326938516132104,0.00788219944969478,0.012878596751850992,-0.00048821514733038077
IGFL2,,,,,,,0.017323494046378035,,,
COL7A1,-0.06795551925636753,-0.02015454858055066,0.04013376057597271,0.0075151642542443916,-0.040889121803635915,-0.019309377694888743,-0.04431549549002498,0.009083835909781755,-0.03666811721290229,-0.007103566059586874
CALR,0.11452003330104146,0.0294577645368889,-0.0278702725667429,-0.027110077626735847,-0.06321618112513709,-0.04993172923665802,-0.08459150457710223,0.025651251658959033,-0.005635655953412486,0.04124487806909948
PIGA,-0.04620173191174702,0.0422336855129561,-0.016666443434206545,-0.04988345827327465,0.00731723605287862,0.00178829743059341,0.02523608271833202,-0.0038133175215236893,-0.00772928721310091,-0.009780692137501969
CD200,0.017476056414218837,0.006302690592999635,0.08291683766444873,0.022545345196944948,0.05244997565679371,0.05965509147365257,0.05273371907601055,-0.02919620993048083,0.04452588296692945,-0.03134942641030467
GRP,,0.060104433317859626,0.04117902231724596,,-0.01827603157090735,,-0.01510909854421662,-0.010527187019158503,-0.023317183551154017,0.10791984086531803
CDH1,,-0.018618973649327932,0.1068473192792852,0.03460899862272329,-0.021148358543115607,-0.05629774808987501,-0.022793758099672608,,-0.03872869384105608,-0.022611881402811763
LPL,0.03424523648637144,0.04083909708447437,0.02927430412479104,-0.007061053278917075,-0.011729347317034757,-0.06249302097371045,-0.07381442705313049,0.022444973626987736,-0.021627560907644616,-0.005493969989470975
SEMA5A,0.06605761418702841,-0.013464844084768201,0.0512458067002892,0.042253920501699696,-0.07071500351141996,-0.026116374350897524,-0.013324484521481442,0.014804659299130322,-0.06088730194306019,-0.002372045144153796
SEMA7A,-0.01682319072753381,0.013608846392135745,0.014537319091376733,-0.0391230528670244,-0.011802990224030219,0.005017595226495928,-0.07108983771912813,-0.02456729370041834,0.04714965428214883,-0.03823532924234298
SEMA4G,-0.04225626769091904,0.017300547752242545,0.09352355674495884,0.088651202392618,-0.0023988809477837572,0.006367572493967109,-0.028247073019667904,0.030927388790515067,0.050817808523603916,0.029114879349166276
SEMA3B,0.03166383300615314,0.012262365651456017,0.009983554650848462,-0.03937411891246652,0.02218224375290672,-0.04221810470600977,-0.008011257704418554,0.06439180462080571,-0.008414023581859076,-0.0005478767548950199
RPH3A,0.03615622136769795,0.05988982439024074,-0.000261831539771406,0.06022414339745272,-0.01691177059028403,0.0441121914475223,0.0641589386753137,-0.05780369135588227,0.014082104042318338,-0.007914580938109438
JAG2,0.03719034448116545,-0.025353504723386704,0.013611130756800116,-0.006968040437488206,0.023178901199885468,-0.03624158118756623,0.030620335753647258,0.07330501824811896,-0.004834453932891684,0.025268292307351004
CGN,0.02246213543969191,-0.027602150938899745,-0.01661599775152582,-0.002367764911531879,0.06123633385934411,-0.01962782425214975,-0.053751042244901744,0.0025267555515714833,-0.042876102738634986,-0.0032287545128144445
GDF15,-0.006384277619754528,0.013568831071759015,-0.019102750570856974,0.009985932321262141,-0.03094163619411415,-0.020514956172511076,-0.03468956893011015,,-0.025123468217301017,0.07011907425982068
SEMA4F,0.028005032441594246,-0.03925294728048643,-0.031505626807936386,0.0209289516736391,-0.0555089787665007,-0.026952941816091168,0.034166424280675456,0.04052295291721017,0.014153591286245009,-0.04565397495216527
NXPH1,-0.009976510698319988,0.013546903432130275,0.038464559070500635,-0.06337725797074933,-0.07300694077557358,0.019514944758281087,-0.015430483819443876,0.026153459339050587,0.017262088331680255,0.013652790302306832
ARF1,0.0064848185168423465,0.023275083808793506,-0.04662129260351243,0.005451687624709825,-0.025528496288121805,0.008979205910458652,-0.003070383990715017,0.007316983134962818,0.0015327839325911137,0.0567688101784632
DSC3,,0.023588108060928457,,,,,,,,
EBI3,0.13026031845752897,-0.008388750710308365,0.01835512155605907,-0.03158813486821077,0.061525143376675286,0.0499236691896985,0.023403015981225222,0.004462506883125541,0.003654046859078497,8.653726771677047e-06
TIMP1,0.07827561627376198,-0.019770853625678007,0.029314598652740765,-0.030936406639868505,-0.03181299487824183,0.006662896074365421,-0.09396712152572659,0.03555206320679319,-0.008515876515679728,0.001936119638329839
SEMA3C,-0.018956727524176605,0.004366133973475078,0.052242781722246306,-0.027036974562920767,-0.01587884056921142,-0.028559306181261335,-0.0030286723343053625,0.0061660935109678575,-0.006556642616138075,-0.05352785819287054
GAS6,-0.06548324141350677,-0.0414025120502955,0.058151449330606654,-0.010484284506122873,0.006801278578457407,-0.03772776671658528,0.00902842085716111,0.00109993395535936,0.030169786566175447,0.0015772480232192482
MEPE,0.039211322902547294,0.086147777340847,,0.02769448768435566,-0.012180017435290158,-0.017061654629069015,0.021624842001920563,0.0005986516384525133,0.039400381862265785,-0.02547907239882461
SERPINE1,-0.03043326996853203,-0.006894948097630775,-0.04557010952592297,0.01415162053830099,-0.00455652292266804,0.09099899386891774,-0.07597618993522794,-0.01697152080257118,0.0035155042385197088,0.01985685026316025
RSPO2,-0.025927336954089268,0.020519886230788206,-0.019102748137768008,0.004644049711876768,-0.04071686145635619,0.006526288794262657,0.11633324760535727,0.001266295948734798,0.06778380041608939,-0.030127249158160965
SHBG,-0.04420741297481878,-0.021672721708932002,-0.01840840915345702,0.024740104775702324,-0.015085840430887983,0.05760986984405664,0.0718685909809835,0.022879921294059486,-0.021415300442178497,0.049397477869954555
LGALS3BP,0.04444470169473431,-0.007150270115976927,-0.019919711476697275,0.008905902483198584,0.002794861927338337,-0.07085769001966821,0.019018581099530567,0.06379584548678417,0.018462267688142808,-0.02472299111744531
LAMB1,0.028701494069945932,-0.031391802645584756,0.02006759237249395,0.006490322297194906,-0.03679181978982034,-0.014786059622289805,-0.03497226616028139,0.012809975642261297,0.0606915554467951,0.012516244122728707
SPTBN2,-0.033460011503672046,0.0064551648581698045,0.005518612085621269,-0.03602007580392119,0.013123151115856818,0.03254256514194015,0.045960349165351716,-0.018121533907499508,0.05714891660323973,-0.03619645689230046
COL1A2,0.05682340367475418,-0.011900869261823585,-0.03337698413406685,-0.05813768713029028,-0.019808200738478495,0.00768116062841672,-0.017376699018685396,0.01411887485498583,0.021298993323506127,0.017634599744603425
DEFB1,,,-0.01080229600221005,,,,-0.005190017271379405,,,
CEACAM16,,,,,,,,,,-0.0201181398050456
SCT,,,,,,,0.025390282806083846,,,
WNT11,,0.03377472786344063,,0.08208828692853141,,-0.01890551413832392,,-0.011506740177774137,,
LGALS1,0.008699813924156629,-0.023204494857531382,-0.022515932564420898,-0.004713556040142903,0.014475635013947547,0.06939532423462812,-0.044290859927387856,0.028552966167213107,0.0028202308897052547,0.047765505026271055
BCAN,0.11711097639246382,0.032346861588837705,0.035354372337159753,-0.026347994061376813,-0.07697755713160571,-0.05514400886045786,0.06970834163055666,-0.019554431507429793,0.03504231042683351,0.04184379682652184
ANOS1,0.059203731489877065,0.040452972938224425,-0.014238681148488485,-0.029324240661235033,0.0009790828489292254,0.010210142433854865,0.021327509219200885,0.01828605476336073,0.07193109768190344,0.04743162833851272
EDA,-0.019982904270567457,-0.017557289191060702,-0.022290731902396135,0.014659315229638302,0.03142766440038356,-0.022604630541153803,0.05655770842101506,0.014574680296034025,-0.0262041807149443,0.03457926964220615
FGF22,-0.019111814085503828,0.0030679392928027803,0.029091141891924924,,0.04753826450949764,0.02750991128496821,,-0.005581705279229614,-0.020253650697581473,0.0020663705490891896
SHANK1,,-0.023982206682792263,-0.01205589776819765,-0.02386786619405475,-0.011941366968201233,0.006918759582808707,0.05724490391908619,-0.04523444865378723,0.029340453581857433,-0.015503241786508727
TGFB1,0.05745741917164691,0.0633636935764388,-0.022461198763958835,0.007157241539532092,,0.08185957190186353,-0.01858547745311611,0.018395599281545556,0.020563189682143317,0.02271332619866679
MSTN,-0.025606300701027707,0.05365863230725829,-0.031076019796800018,0.01914455968276058,0.008427443046515548,-0.02481413570774858,3.259396837280774e-05,0.024892272029427384,,0.034066635026146375
WNT4,0.025499091090830015,-0.01615915834023578,-0.014123136049305093,,0.03515054175894496,0.13809551674926057,-0.029698895508160704,-0.010068145417998525,0.04863478167254865,-0.015375176108529343
TNFSF4,0.021006121185612115,-0.03695303710542398,-0.01769006358669772,-0.027497868189615318,-0.014577695623856753,-0.03118932894706392,-0.040209120035368445,-0.014588944863188388,0.04194408337955033,0.006640095978925282
NTN1,0.04152352161890961,0.025038682865757955,-0.01282409463529705,0.024235421988132593,-0.05049306668035159,-0.023984507912108963,-0.046888770018127746,0.053768010451046774,-0.02086938618104649,0.06421596421878231
CXCL12,0.02872269626916327,0.0026056096867147368,0.017678651947429486,0.024293466059195225,-0.006650087626312295,-0.01529157696399612,0.016478108979054083,0.005838232841067282,0.041349306122859156,-0.03260648896832982
