,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CCL15,,,-0.018646456196349113,,,,,,,0.0018738691907236788,,,-0.029835972747557334,,,,,,,
GNAI2,-0.0012372837288242052,0.007677558387684848,-0.018548734622448288,0.027281561598422766,-0.03665586770516263,-0.03792617771630668,-0.0529565630666687,-0.07467417237106563,0.006123958313148312,0.004203581164102434,-0.0003896696312206971,0.031350325597677614,-0.07346223582107449,0.12797221042493886,0.029422991951381972,-0.01929015096203594,-0.11235358548814599,-0.06346769056197318,-0.0033626956638192823,0.0663587668025289
HDC,,,,,,,,0.019022566346045485,,0.014897958753309156,,,,,,,,,-0.022593028504591738,
COL11A1,0.06440919276707872,,-0.021000726044661987,-0.03417062840387214,0.012001411549158321,0.014618827910968295,-0.042909825296032024,-0.03187356811160288,0.002969309243509613,-0.008365333301773595,-0.013182031451479623,-0.03917954896552124,-0.0902898979645209,0.1106608280288776,-0.048746187153951334,0.00620921528810649,-0.06795701520813335,,0.005436981154034348,-0.006293166481033582
NUCB2,0.032345351832173797,0.0012817078893452903,-0.020303887069592925,-0.014427436507305314,-0.00539668310117211,-0.013182007892224592,-0.0009006781438360802,0.028959373162588422,0.013023488917380859,0.004801045389450187,-0.035725572242343205,0.01721498827183177,0.021133110486153413,0.054424603995065574,-0.05870336225709997,-0.009818652508062634,0.007439719262750925,0.047379864866842855,-0.05821125348244649,0.024466764903775817
FGF16,,,,,,,,,,,,,,,,,,,-0.022262492515926924,
CXCL1,,0.0632376099127101,0.06615964652225448,-0.022711573969073265,0.011009555019590469,-0.06506304297787731,,0.06293203986493856,-0.010091171734911126,0.08647903617497013,-0.050336993095733314,-0.014690394777930705,-0.03195348374881798,,-0.008626591914010166,-0.011798880230406926,-0.04003677185820495,0.005959023505403535,0.04334839607126289,0.02928940668674256
VCAN,-0.013277425611040554,-0.047093778028254485,0.011187366250125745,0.010074636911962039,0.06179015841741059,0.009769205839661047,-0.04973568310580823,-0.041892966702726055,0.013264569301983855,0.02550136257825017,0.01565779435810598,-0.025277714513898524,-0.055135491819369005,-0.02265961052322708,0.12125814089052471,0.04235616730331603,-0.13087192253052599,0.028314625838472503,0.007761393522448528,-0.013503474187623401
MMP7,,-0.010441841974054181,-0.08426549097246502,,-0.03792192296087647,,-0.029167035468439444,-0.01279647909090316,0.05629174620589339,0.005465101547465344,-0.02914068059374319,-0.038807478065637224,-0.013273712199587407,,-0.04260247151832008,,-0.009111810928379448,,-0.051103839012309436,
PTPN6,0.011879314160464425,0.04721997530004301,-0.050086469507161634,0.013640333340080244,-0.018250111210195537,-0.0159239799567746,-0.06231144839570604,0.003695298670524903,-0.015759588116187998,-0.006260173242269332,0.03161794742174451,0.015018581764680237,-0.04524603218113552,0.05382384316438974,0.020476172647015706,-0.02945431154038055,-0.06480739450961193,-0.07916052031348876,0.09639130926660502,0.12276936059697725
PTGS2,-0.05887262750502186,-0.09305479888372875,-0.076500606911155,0.013585346165354154,-0.028511730781965058,0.045325037579475355,0.016498091895322864,0.05649878876474636,-0.0007526082742423065,0.007210476946696205,-0.0840316992979063,-0.03843607507534155,0.038883023939604335,0.04942452092778768,0.005997406518943226,-0.05303065870805745,-0.04621934850324076,-0.07857243770966718,-0.026369486649072633,-0.047446590556431155
XCL1,0.025869846916333535,,-0.018502363777974144,,0.03690936328992073,0.05539711964779707,,,0.07128282904881923,,0.033183770790421785,,,,,,,,-0.01319832739151507,
CD58,-0.0006451249953339239,0.012082343076995666,0.021197654478381227,-0.02372545760421665,0.009856138191286442,0.012198245817013818,-0.0005448745691347994,-0.05344050365158851,-0.012031384200782626,0.038633722122670605,-0.051004149359506756,0.04355261040453459,-0.01401853256444862,0.09521499649961249,0.044799839323201335,-0.007432890347226281,-0.015390838087810887,-0.04260134183746781,0.08453791175491834,0.10077985128536289
TNFSF14,-0.053981282169784525,0.08319836089820888,0.04910184404428725,-0.014398100602453494,-0.014842089675137334,0.026711797256085298,,0.016775986059481943,0.00883763898827609,0.0019801457383071437,-0.07626993724685825,,0.0029423648947675346,0.09676509322882253,-0.0028321636569272352,-0.03501466569471275,-0.020266625103830455,-0.04231057866961369,0.017551019211602247,-0.030739638062518403
CNTN4,,0.11757401273929437,0.07146715148263721,0.1090190903874846,0.0032248993513909114,-0.0005933566458873614,-0.02439715477773561,0.0005725404454930836,-0.02824491149712887,0.025550594956638254,0.037201972029697356,-0.024485370807132482,-0.035481114640563055,0.058816061958534734,0.04986055412329173,-0.043095112216277785,-0.020069921001434045,0.06487020143471985,-0.030064260096997055,-0.046506772602918765
NTF4,,,,,-0.0308510669117447,,,,,,,,,,,,,,,
INSL3,,,0.022425753980162624,,-0.009804529752327597,,,,0.05535929841363034,,,,,,-0.003103985259912007,,-0.020266623145748144,,,
BTLA,,,,,0.014388930560559128,-0.009414657399962677,,,,-0.0002930537197978142,,,,0.1452088063837398,,,,,,
MFNG,0.019572103813411422,0.12554364543932603,-0.07513996204922034,-0.0012145918731293346,0.04013280933284472,0.0011154533003948695,-0.06239508602723563,-0.040101025123209275,0.02122933523714116,0.03879916977106904,0.08080664275808123,0.013670987229398827,-0.014433040349387046,0.026127616514637332,-0.0375368355862499,0.020549920693032193,-0.002293579558939244,0.010823850025607809,0.06711446483428188,0.06225770546062783
ICAM1,-0.05034889555670117,0.009218899082091711,-0.07736782763565415,-0.013104195152395432,0.02174581695831917,-0.010076624905183507,-0.016764196690660708,-0.016497109762955087,-0.04348876461961197,0.012312201046885875,-0.03607706014302219,0.06482118120758175,-0.00405260077034699,-0.0061858146805353785,0.005445572893059942,0.01539546627025039,0.016147396458562144,0.0023729488268916144,-0.046927172953169075,0.06134754214690718
PROS1,0.01722282935776892,0.010310413710532498,-0.081374396441717,-0.008335869342389333,-0.0024080976649025784,-0.0112077802340433,-0.028823250906978584,-0.06559447483053946,-0.008254050947789431,0.04381784079738617,-0.013107869798814677,-0.0026013395281879706,0.0042250810865944585,0.02800598563755744,0.02421136164845033,0.031894810237458035,-0.07519417818929605,-0.04658350566202695,-0.008346142287846232,0.06514669942142023
CLCF1,0.023966119591759698,-0.04111908276458505,-0.09988706106553172,-0.04665200574150132,0.006990225509287684,-0.04241123201417722,-0.027113672100162155,-0.025367178108639327,-0.007463355022510509,0.057747414840732314,-0.004785482002641941,0.048798461107033245,-0.04551805830228199,-0.009206415000347863,0.06493001058216859,0.004378543332686743,-0.025331226928942175,-0.07957771668625696,-0.09134660348166443,
PSAP,-0.07671743610361798,0.10281256552099484,-0.09971352951216365,-0.022807661056702785,-0.02076556107314496,-0.025821731198984746,0.04508437948227658,0.03615030545200441,0.1013238668886683,0.022811481202048296,-0.03199664777581305,0.06617996937578872,-0.08139060867011189,-0.002197783322193002,-0.1053353037041845,-0.030886004286248703,-0.01051534886854933,0.009440617623982347,-0.006841963528635544,0.11827979271239673
EFEMP1,0.025311997675395482,-0.10812118080737677,-0.14292815848147242,-0.0023010359645061515,-0.012782774803476837,0.005495929494017143,0.029696348575628806,-0.055991885887169024,0.038120632165626084,-0.013840468595660085,-0.057759523254234404,-0.016733333929748195,-0.06561853536582674,0.04625298378073262,-0.017363922589864845,-0.03256154634599975,-0.07483319324344909,0.0695609238171218,-0.0743493701123547,0.07190370259562738
C1QTNF1,-0.06045664418084255,-0.029288538714134667,-0.11426081961790142,0.06672987181614026,0.02225867832714757,0.010879175496622791,0.022791177411221834,-0.06403395061333131,-0.0026472787347685037,0.06593405390558678,0.004389607297649282,-0.006728822644650812,-0.006660150181914361,-0.022607716926868224,-0.07540582863541835,-0.03157426144431923,-0.007797820407116672,0.080813843493674,0.024830199161852536,0.012003180744336749
ALB,0.0654711792992381,0.009229102022539985,-0.05356946282402975,-0.03757737730354523,0.014467093618517708,0.08881195744781677,-0.027900000464783612,-0.02146448368198314,-0.030560936881890998,0.010791371741509806,0.004084361472528872,-0.027518551077482824,0.03236695496762899,0.043384108893891694,0.0013716657084788205,-0.024793015501513235,-0.02191761987377526,-0.018132045004891142,-0.03198767234469974,0.012604574736354969
CCL13,,,,,,,,,,,,,,,,,-0.022733229183129935,,,
EFNA3,0.008877842705826392,0.010940101989896278,-0.017947517476679924,0.008086288349331519,-0.022583249593323473,0.008884364050348943,-0.022415882755341225,0.07570206464544638,-0.02878849735099043,-0.015864791825145733,0.015244017228095109,0.0061424429127176095,-0.04851767008836326,0.01637318865520208,0.050529276424137834,0.022303499764137903,-0.09349419778318106,0.016947196836540453,0.0038736957553599403,0.0036209446003705966
DRAXIN,-0.044766176306035584,0.15364244290852858,-0.019856788393762526,-0.006687531156567661,0.013249696239757103,-0.025928440494763113,-0.08091890043722558,-0.05606619051592323,-0.03252720546534087,-0.02242447890759317,-0.025795156819311858,-0.03633570418697546,0.06666425421409788,0.10758560493915588,-0.017885806396526066,0.042409214318214795,-0.10350731727952583,-0.034081445123036,0.0313809884500799,0.15006266595199225
RAET1L,,,0.033077478696273595,,,,,,,0.029620475053993362,,,,,-0.02209135302730844,,0.021741441816031378,,,
NPTX2,-0.02363841292916426,0.0940750529745357,0.05563915032449429,0.010340189915638358,0.06482750441905505,0.02286518432772422,0.023540370672816446,0.08006858970130992,0.07997166591051738,0.009790277116114014,-0.05116278680914036,-0.017790923588969235,-0.014175357310823172,-0.02601841850223786,0.0121452716630387,-0.009637148598455833,-0.02273540518801044,-0.037410895119902886,0.010107085773904548,-0.12423183835361915
FGF11,-0.0415112694320394,-0.018162949462438408,-0.03150299893271635,0.018907744565661702,0.008322422563760106,0.0056833810237552525,-0.0033967022524898946,-0.019159823827593275,-0.040259628018605775,-0.0007082789829417355,0.0008414873437911874,-0.062282115459188755,-0.04070061656819199,0.10619702162441266,0.01861642363750044,-0.05869251049441746,-0.05141592929246186,-0.06106795496670184,0.034231221908414315,0.07396630665635467
CD59,-0.02106338526879066,0.07559768671984492,0.05759869081365652,0.015220151270747726,0.07701796311468019,-0.004025176829990972,0.05652780532451589,0.02602869103688146,-0.002174466154320361,-0.0005890349120196304,-0.03750307736488144,0.08282057073171878,-0.05136139740854187,0.05642435442016289,-0.053521143961798565,0.04609261628608377,0.01643003513873986,0.07902257929341382,-0.06748930917247231,0.045027601649734454
COL9A2,-0.00031289434494309425,0.06808751625345381,0.03558816505929288,0.07186689103978687,0.06109999426952827,0.03156478983202361,-0.03434570619941622,-0.012495510470999623,0.08046462311906569,0.00691729027368773,-0.028102322108238344,-0.04617196772317245,-0.035275897854617946,0.018769058619951987,0.06154512209463789,0.020581861105263593,0.023422331158045352,-0.05745664298269786,0.060670408117571774,0.1493237400976406
DLL3,-0.007563778157566157,0.05133546154688543,0.1602824697785132,-0.03234455680609973,0.03585854249470078,0.027066784551681072,-0.0903039336245938,-0.0039007632051744614,0.1086297983055525,0.006924351200683218,0.013159661182773293,0.03053813214985813,0.021809650011834013,0.03300113150424098,0.12163917198461487,0.005392184258952859,0.05690273191787475,0.09577956950691541,-0.00019096699060075972,-0.01216642679818489
FGF5,,,,,,,,0.09480775457417434,,,-0.028026120635209775,,,,,,,,-0.02488011629521223,
LIN7C,0.0074155964042057375,0.008363519848019486,0.01968655735164295,-0.007109921630224657,0.005792808781839818,0.012193541944155832,0.0021608189043999665,0.007796032613294458,-0.0059767434548994025,0.008262216212360443,0.0513373809219938,0.009787602843439344,-0.03408234519392905,0.051814940144100916,0.03313925165223704,0.011589665600690593,-0.042561470215149715,0.03313616647086723,-0.03932722016967218,0.020138618299369877
GDF7,-0.03951974507622352,0.024830362962739758,0.004725046002253017,-0.006481501379459611,-0.039996072551778415,,-0.030081789799821946,0.16778776742346754,0.04352692771136355,0.03362335473040738,0.003470401967444033,,,-0.022408635362182055,-0.01893778370715213,-0.018407879901824103,-0.0164755816651956,,-0.004522247144251006,
PSPN,-0.055219603409717745,0.030704889598880063,-0.0647989058954447,0.0013498847943224537,-0.0003151127495955481,0.010651341457687319,-0.02828980332506194,-0.02556114726359207,0.04680196034234393,0.019340311792124688,0.014210434033604509,0.00809422639682017,0.04039946382389011,0.1000546162568049,0.050951512375217424,-0.02726824001331068,-0.014479822055808103,-0.057872348836726956,0.0328775368551472,-0.015636352905998133
ANGPT1,0.014427579976087547,0.018635496996060437,-0.035034553782316624,-0.013150876015250435,0.02861445019173228,0.02266951134484541,0.058650032464820395,0.01359713294329992,-0.008545954084632504,0.026862659038946978,0.1122895666314642,-0.021847926562866476,-0.002411565527669658,0.026053873378819606,0.033339997975781376,0.0231260092309995,0.018321668037253106,0.13516857585029957,0.03920446782529317,0.11084231166038007
PNOC,0.06931005262229692,0.13269311363623673,0.02594731904717527,-0.009492145829157706,0.04669895740898457,-0.0008952148346888874,0.06576825841773522,0.07894481899503933,0.06918257010626963,0.03932870113929622,-0.009977406610008874,0.032030638682956095,,,-0.020138522495678365,,-0.01953247497974577,-0.037780821457049765,-0.07979175802705704,-0.023494934233963358
L1CAM,-0.059344989126521315,0.023181652795077296,0.060058967446824214,0.05542444205611587,0.026118907878156412,0.026112017037810218,-0.03160336087712853,0.02664713147443189,0.04699755657369787,0.01480787931278293,-0.006930211752721106,0.10950013814310261,0.0649188550509929,-0.025419383743390058,-0.08910459536787853,0.018994340062229123,-0.07872733392431815,0.02891971685331183,-0.02200702701240053,0.023632190100475018
APOA1,0.05009939100296254,-0.048807741368481206,0.053865001828848645,-0.015266270638145674,0.02357599354017219,-0.04187466115559751,-0.030317712171040366,-0.03657956683195645,-0.036451663767557325,-0.017449257185150675,-0.03586167852704614,0.009307552734144006,0.014098973082244752,0.00455175514530851,0.022197158506492533,0.015770656256822422,-0.045739868966831375,,0.01950577046761343,0.050291257307084794
PSEN1,0.02447387468498324,0.009870881934546594,-0.011513974188339242,0.025122262012942678,-0.04996566890616519,0.016068094558597604,0.007883081906180518,-0.04502362251677706,0.003095066483601251,0.027327142514053205,0.040707133269801486,-0.04716753707436168,-0.062347649289494336,-0.06922788550832104,-0.0006252826636102052,0.08002676612728069,-0.020711512350562022,0.0068979496865071216,0.03297213720416268,0.012643456794200206
CALM2,0.028508002890723663,0.17751005143565257,0.05395228360041685,0.006067297301452721,0.10615056032696855,-0.004878751629697427,0.051738404662184566,0.050177010657574676,0.043253582350260354,0.05136068793625632,0.07539084934804868,0.07306000474937469,-0.019109634170463182,-0.057800768315729646,0.04833820357136856,0.10287497357933707,0.057885882730814846,0.062196675041415475,0.0239161588431626,0.06478512675807611
CLEC2B,-0.018343731405171867,-0.05206712306741419,-0.11319370784434078,-0.04764652268250387,-0.008397987492969576,0.02622694132989424,-0.02448468656679572,-0.00015429945189494193,-0.0301893881839875,-0.01778168530836124,-0.09700174370802628,-0.005628614843091562,0.0077311607355112985,-0.013105853936659882,-0.08667966146757954,0.08102401990118008,0.0007914448446281981,-0.09295322742196953,0.016821946831614715,-0.005914500454919873
NTNG1,-0.01713334976576617,-0.00027510309605238893,0.032078057111286286,-0.004001205800261338,-0.00531560968780691,0.005884530566615288,0.014969491466024332,0.039739049641313876,0.022835465471624784,-0.03544255459618496,-0.019772842894701652,0.012710599891967128,-0.07224796518534796,-0.030919781406935267,0.06264323170139721,0.012802270989765666,-0.05959910502714014,0.013197298286083613,-0.04407780953231129,-0.05947644794267548
LRIG1,0.028395454732063338,0.06440929642198233,0.05074343003942497,0.029160338979765235,-0.020352320865649982,-0.00560064348648635,-0.03824726783670908,-0.03905820176219779,-0.02394582670970751,0.08251356611991462,0.01180888619938753,0.023811702599754122,-0.10745514526038599,0.08126363268347846,0.08032976051590549,0.017061849432114952,0.1135343790877735,0.05046528708126463,0.04647403365095925,0.06960335299910751
CPAMD8,-0.03477398405998853,,0.0007879015090830992,,-0.026513719949815162,0.07604031433054993,-0.041175125102333385,0.008867872152054226,-0.021909267557838705,0.02705813322175285,-0.03571217962360572,-0.021187072722668104,-0.03195347955439281,0.04928867699398622,-0.021275070569757366,0.020660217221078515,,0.1668759951425145,0.017053979176062314,0.0712876025385263
GHRL,0.011987054331209192,,0.0036840242428345473,-0.03668559625611787,-0.011100823894477098,-0.023535143718923564,-0.029659923765487914,0.038342884963178565,0.01734549195549603,-0.03228107234304276,0.04368181942100538,0.022870314483090896,-0.043051553782898266,0.06503491365552626,,-0.034276756749211434,-0.017821540326338002,,-0.02158725164977819,
NPY,-0.010160379743473094,-0.04181930632104522,0.0012827693612186368,0.002937647975400423,0.05266301555610953,-0.02563917366674441,0.03593269304112269,-0.006415677593761608,0.016770448055826736,0.05169911967052169,0.05849451323374538,0.15615921307253122,-0.03731474455399843,0.004501952278860304,-0.002059365703732328,0.07017180507435315,0.031674449083938475,0.10944973101145498,0.02578504343593737,-0.06332403627078247
MMP2,0.03913008177837091,-0.011806537714860524,-0.028374292959173212,0.01278917636198676,0.040970867569720695,0.016506076462291814,-0.07244009998971022,-0.02464776966011326,0.0011705643510275313,-0.014846755395447291,-0.07231647072465698,-0.027916777812752924,-0.06390041568019979,0.08203077888452992,0.008829907030445594,0.0092989747010752,0.0122604267897635,0.017985488614227656,-0.0364403148619087,0.05098179642802873
LHB,,,,,-0.023091447753204715,,,,,,,,,,,,,,,
PPY,,,-0.06007098060469598,,0.0675017833127944,,,,0.0285510855957526,,,,,,-0.030268641135901192,,-0.036133443075050814,,-0.02081176570824005,
ALKAL2,0.04009640079307043,0.0655430164858827,0.07768161137589856,0.03239542299802215,0.0697587799641938,,-0.044172516750165064,-0.01753140112545922,-0.0392117744190635,0.006056700447077252,-0.07948960072327463,0.002853091446314958,0.03048598585831742,0.03733833123830648,-0.040238432342130113,0.12095228619218053,-0.0480268699423791,,-0.00601357117203826,0.06267033851620149
CSF1,-0.006108080631706185,-0.06610277214586475,-0.09974845989414863,0.004236696750541762,-0.05152652989945774,-0.015371026029118827,0.03078533374221678,-0.06535423157931913,-0.043262254178132856,-0.05282937442770521,0.003332183751975774,-0.04776743164180837,-0.019708547368574515,0.07527910539695087,-0.0049310200350663495,0.021610284858097874,0.035468778002918436,-0.08810677495031724,-0.04993586676741269,-0.01822276379127265
SEMA4C,0.08685631141780498,0.01191778421412871,-2.6315750516960067e-05,0.04542403972696129,-0.009475635243811908,0.023395768992798424,-0.023585378418132123,0.0028548227141878576,0.07936570577220925,0.020685931803922048,-0.008533648497042379,0.0005581943820714012,-0.0030194463171877373,0.045148735044958074,-0.03281782200665558,0.08299464476056535,0.0037091563243919156,-0.08970518978310224,0.05045777883902502,0.000740929475404955
ICAM2,-0.01028826205691529,0.0528018845686262,-0.0022256488947991655,0.007166890025570427,0.0002023460340257149,0.02644382282992421,-0.014083975696256272,0.006299579152048146,0.038336431883140974,-0.01867202805094864,-0.0010198787250218233,-0.028996799068245205,0.008154314421903652,0.03906753988247911,-0.007181928563224277,-0.03263757200093416,0.019698767457694322,-0.03330648038686521,-0.022578250329548813,-0.005946898911175295
SYTL3,0.07138873699414792,-0.018215018048384147,-0.03109481422626618,0.004627593900668268,0.010518034650115167,-0.016420813163981137,-0.03832075216727093,-0.03121179333265993,-0.005398879140105916,0.047281501562425755,0.05417287327207386,0.040972735446700694,-0.002175921768643726,0.024722317558408438,0.010140630808798564,-0.03151386502985551,-0.033004223409735384,-0.031722164887678116,0.02219988341392959,
IL1A,-0.01681383516312782,-5.62190140778662e-05,-0.01389599477114387,-0.01706100090828564,-0.03492406875594347,0.0021235134203659925,0.031081840508577742,-0.03327202918901858,-0.03339379544098814,-0.020527499396343987,-0.0187975095993644,-0.03327382170875461,0.02204327865105917,0.022690597324853186,-0.04054991837402928,-0.0031621830438107886,-0.026279396835826196,0.013760147222278559,0.027243573688359765,-0.10397805439583595
HLA-G,,-0.024180629271021353,-0.02772777474773737,,-0.024389037295361758,,-0.021525330648493917,,,,,,,,0.028144745342373934,,-0.029880837751958746,,,
PGF,0.05780977266040811,-0.0366051625493514,0.0023512883301973235,0.026517568840501896,-0.054132775381992924,0.013940322989155342,-0.009826971223601294,-0.026233920699875474,-0.01583635232686456,-0.04737998010956122,-0.019908314076323375,-0.04349597143263781,-0.07821671453069583,0.08746271154210529,0.023227870102127346,-0.0299885691569651,-0.0489136684840822,-0.04992748732260018,0.021484287443344758,-0.002248393478739653
LGALS8,0.0463830353378182,-0.005276588939454109,-0.07911600917272887,0.05609507390527228,0.049942522389521925,0.04069050186835645,-0.024671822213997423,-0.007252754864667996,0.05128683139779607,0.04816650679029352,0.012584467607680318,-0.007556326559919872,0.006834961506358599,0.008963743148046446,-0.020719368163838275,-0.00511164530381896,-0.028294577533014006,0.005682599870129966,-0.06640024036697449,0.006046839179158479
DKK3,0.033613219202008306,0.11943065594016848,0.07315432139750906,0.058765848172705144,0.004712221556151286,-0.01702580276890487,0.0716280439514758,0.06290687532298646,0.1239024675831657,0.009686122393904224,0.06304126521210278,0.08175895218099927,-0.0784926457434129,0.023614663337715586,0.07237517334328815,-0.04996247709592328,0.053314361659168696,0.04489522714874276,-0.0281316850888226,0.004652365303030465
COL16A1,0.009239733833190949,0.08300328380592102,0.04291123044378348,-0.02692068748973156,0.028134346789426782,0.03337720037294161,-0.010526908980593573,0.024676507961203846,0.056947015154096586,0.004949611140844219,-0.0038438476959150223,-0.024840545794547184,-0.024832221584773828,0.09867806440630966,0.04482394499752257,0.06384594432509383,-0.03446347576743927,0.08761662164012858,0.11310530009080993,-0.024835426906014563
TPH1,-0.010391633856502538,-0.05229686068151559,0.026271638711235234,,-0.023684359787102743,-0.042932788110420235,-0.02280908954203088,0.04362354826482435,-0.012331120297628433,,,-0.03021677289879957,,,0.0025418778357077297,0.008954832571830773,-0.007807833002963142,,0.0021960410419223984,0.06048287834246295
TNC,0.04602952118297622,-0.042068789449234804,-0.1625843923143086,-0.0561207516667146,0.009100069475291331,0.023984745791544623,-0.057595135737993394,-0.06924505876896565,-0.06573897055938108,-0.025691096447812308,-0.013778146055476776,-0.02040496057311406,-0.1323430255795754,0.11329927150340885,-0.08812997142549903,0.023888791092362843,-0.0834934239769167,-0.006091789530366294,-0.04344537570927351,0.0821092281552992
TNFSF9,-0.019879966693667324,-0.04154720197628789,-0.021620186722862183,-0.003229033141084628,-0.02518078348389596,0.03214413604498189,-0.019205644461774692,0.00564922491932324,-0.003758884798581799,0.03681935000325434,-0.015016447349193971,-0.043699615554702455,,-0.05246295311213815,0.024275562280410282,-0.005827732519730072,0.005589334128209912,-0.07477711159306417,-0.008077121350187203,0.05238652335779697
C4A,,,,-0.022877715796977525,-0.016919970872816874,,,,0.018252066961808307,,-0.002559290058939402,-0.0004421722207015568,,,,-0.04918114531539322,0.005930300311202453,-0.05158910976245154,,
CNTN2,-0.01743434014338825,0.09416224060016058,0.01937787010730755,-0.015572623589715413,-0.016077250919760592,0.015026900905091066,-0.020933904916108373,-0.014356124856909194,-0.011111379584634727,-0.004679445388888902,-0.012893092408406314,0.032797725710232505,0.04962625986677402,-0.03445278034950291,0.098765024604758,0.04195627009012563,0.021711524695636118,0.06138290694194383,-0.030311301016407017,0.04893211142791426
F7,,,0.07386575477430367,,,,-0.0198097593545904,0.08446501636893095,,,,,,,,,-0.016475583258344088,,0.03564958961314987,
LUM,-0.018036547712087975,0.11320132643696923,-0.039905809833622866,-0.033729715324587024,-0.009910806913149588,-0.02330707096965183,-0.003984550774516881,-0.035515431681070575,-0.009630296155049036,-0.07276669397879426,-0.08758594381693549,-0.0024620039315142485,-0.049493921540252894,0.0543571544084682,0.03146508221543309,-0.04933519793774418,-0.07159791815518551,-0.007492545742424489,-0.0465907334307881,
IZUMO1,-0.0035206108656789313,,,,,,,,,,,,,,,,,,,
BTC,,,-0.03874389087518626,-0.026342341660651025,0.0012902453699093022,-0.0035269970967630147,,,,-0.018816983645022073,0.010629726282469346,,,,0.06147267140630781,-0.005315132806790868,-0.01594373991281734,,0.06328590923124103,
APOC1,-0.03679530783996025,0.024508734604056864,0.004954685000314699,-0.04590452035790911,0.008859830474727194,0.041267038216676856,-0.03806935931237298,-0.06430170255708759,0.07918701790717614,0.01563637994090514,0.007064015304534823,-0.0215533896136387,-0.058046538049327426,0.05276796080561258,-0.048237130986815695,-0.08720843074658069,0.08451738550612252,0.02659148503217955,0.12080463867790797,-0.005670002438781035
PKM,0.024653679493314755,-0.03269304838620888,-0.13589837714654185,-0.01212314890357356,-0.04907682601078762,0.016840078289249077,0.05586164114402929,-0.05477188220604189,-0.019851317373090954,0.05753677130857405,-0.03204543297301029,-0.10745782769030456,0.029043359162391306,0.04269180532657017,-0.10446005600602898,-0.028296356510829106,-0.008793986879352149,0.06451004266528082,-0.03765956518546733,0.04641531193366826
TNF,,0.01416084283295784,0.022492475015366588,-0.024149889182190198,-0.054897862198274194,0.026830102919553494,0.0020604584318895556,-0.022692474303478063,-0.02240536746431489,0.05269008980130632,-0.049020397654601894,-0.04061672985157405,-0.060590228312224985,0.019486594327376722,-0.02209135905272995,,,,0.04241810905879907,-0.044933223984375575
GNAS,-0.019593382787660533,0.06327792632237063,0.025453227183703093,0.05098256354200244,0.03644872172825821,-0.0023115367131878732,0.04071715553691018,0.07743430663378698,0.01015157837987699,-0.007333693228473404,-0.0019482461026317224,-0.10158154081263783,-0.020269112029964283,0.01499955731614436,0.0474831156574004,0.02667302501648157,-0.05936881656270936,-0.030498342975092053,-0.027553030511127233,0.013983304075291542
BMP8B,0.02067160665053901,0.039964554033869316,0.026241311193882972,0.009094484957216827,0.0056002672513056585,-0.030364677572371823,-0.06170792363094397,0.04428528364090632,0.0039413639181783006,0.05464210711062713,0.023175009024000968,0.0015009058414838473,-0.04056999841062534,0.015429918819302587,0.009382249266582769,0.060113825919778006,-0.0497333273434353,-0.030750673183958493,0.05401042265576741,0.04180462313530732
LIPH,,0.06265844106054311,-0.04377446431932641,,0.010857653598094564,,,,-0.021689848165088926,,,,,,-0.02462996479608598,,-0.026163954929159718,,0.10173220373589775,
CCL28,,-0.03926726758279592,-0.03709815717431658,,,,-0.025017445178238076,,-0.015752240456679445,-0.028904015303444122,0.01319180636023054,-0.023963213529810644,,,,-0.057968771026395825,,,0.01960740113065472,
PTPN11,-0.06038135013948893,-0.029110472391877737,0.012889502859778714,0.05364782176553793,0.09175964364495146,0.04290339853083006,-0.039014346736446284,0.0033776200802656444,0.007458612598235744,-0.005852655860415689,0.01961845178060481,0.005470456173329441,-0.0417974315202071,-0.05082360555020527,0.024460598833279553,0.07316642497465618,0.054120998762334435,-0.08340866568912733,-0.015770837727757923,0.050713697292002036
ADAM12,-0.007732913269613962,-0.0019860145961190503,-0.03566603160785815,0.03195007920878951,-0.03119815269092961,-0.03445366470159705,-0.044292258246055,-0.001156374054981883,0.011228602537949248,-0.0019885274755213596,-0.010225305454862155,-0.03799831013952636,-0.05882833346326528,0.059869290317610895,0.016869667932651333,-0.05552517322856837,-0.05566994149114661,0.025215892742064518,-0.03288748060976817,
EPO,,-0.044303390538455834,0.023707979364015145,,0.027332065925519972,0.024842108017222354,,,-0.022692954057632164,,,0.0044536526862594145,,0.04230076157232184,-0.02558009607144326,,-0.015762718908461603,,,
EDN3,0.06972406781413786,0.07941511049782,-0.001233110976247585,0.012779384058793876,0.012208089676177189,0.02965375554507423,-0.028413041671591224,-0.027396567540256787,-0.010520128778976843,0.013994512289058214,-0.05019162076309113,0.0037600201113263225,,-0.027743874104576606,0.06924646735071341,-0.004764372344362121,-0.012106924889991714,,0.07146364457351966,0.01964453144732268
CCL22,,,,-0.028922916002787527,,,,,0.00434685974347643,,,,,,0.06704662403261516,0.0002586079473310181,0.09379430802759714,0.042952654459060775,,
