,UKF248,UKF259,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916inf
JAG1,0.05338902384018895,-0.038466074644533985,0.004358585332991789,-0.006251571217354345,-0.03057526810801747,0.005567959235509508,-0.0479621026967184,0.08550450729350763
NID2,0.013573866608920246,0.09434591381859676,-0.014644905035312916,-0.026888651236485744,0.07286273893179782,0.11289743956148737,-0.016727789587567887,-0.06208292540315969
EFNB1,0.007862314470783277,0.04876551985621662,0.03187602887958171,-0.012927008413625084,0.038733741264064044,0.04355603539752338,0.010505837379101381,0.06450226553809452
COL4A2,0.012308089950158647,0.004482398490792298,-0.007595724341443153,0.04795071748585475,-0.0009858989534674584,-0.08203328648447691,-0.03807279860175668,0.007619648368327966
SPP1,-0.016001593700218527,-0.07111598361746736,0.1694535134572677,-0.09416206849601148,-0.17493263064755554,0.11651950134235134,-0.06286706991690208,-0.027381287040079395
PODXL2,-0.03747270165830701,-0.018928021325427535,-0.053694543012816155,0.03535192496207871,0.06226458077665438,-0.058429458013106506,0.06531181783191262,-0.055325445083886156
FGF9,0.01438514907203473,-0.0033698108682918746,-0.03674134182936971,0.03662405490600956,0.12774271279054972,,-0.023424020089684562,-0.062496591333497054
ITIH2,-0.029293385655638382,0.07398273687224081,-0.02143703890504048,0.11764703308325929,0.11444104412241994,-0.029458489103198978,0.0033659930371155,
ADAM10,-0.020663243425599893,-0.010153636664548805,0.05621641376629345,-0.020868624647677657,0.04625460185304415,0.11261710021766584,-0.0179683468652974,-0.014121182686723034
CFH,0.0685257506227144,0.00375953490857481,-0.020209294024665363,0.07555062925849007,0.11734491761572524,-0.046939827870547846,0.01458827900473058,0.03552264507959616
COL4A5,0.06208451615556308,0.036004093388254034,0.05884884191198794,0.07937890637774778,0.09525927937782867,0.10931694433184175,0.01798228043411644,0.06311372152721373
LTBP3,0.02034509064894033,0.03373198693554791,0.015239222301391084,-0.042114039518483345,-0.02054602242388602,-0.05928353601356711,-0.05940438676791034,0.0801639916646284
GNB3,0.028984526494396944,-0.04848819791302813,-0.022077228847780545,-0.05412704981041425,0.08393767177465464,,-0.019839009507273152,
COL6A2,0.020244928591784426,-0.044653844764506144,0.030013970811782798,-0.04143558904124358,-0.048861975434232215,-0.02046602229546439,-0.05307232596436629,0.0011185090420309273
GDF9,-0.011414121188143717,-0.02763204622752463,,0.016259000770753537,0.054437950599460806,,0.003744496075881816,0.01686263694551269
NCAM1,0.031836843564551257,0.02203507777188266,0.010623103844021936,0.05095137198797957,0.016430692120663348,-0.08149862229486536,0.00795925535117549,-0.06153963332874374
APOC2,-0.026029349334712595,-0.05014695484263488,0.07442605244589104,0.05662364513202061,0.08602476314810305,0.0545355002341433,0.04671118657110799,-0.0007398043573207072
BST2,-0.006868744385113053,0.02587688997376415,0.061728671153720216,0.05452297101304955,0.03310270063469865,0.02823508586586565,0.023509682655496134,0.08261123627454313
COL5A1,-0.015547209910735948,0.014550080080428627,0.004608392482976941,-0.08486479580129626,-0.06552551843257312,-0.03561117058276308,-0.048113125643356,0.1173599541213978
CALM3,-0.008997163942594713,-0.022560420513622618,-0.09992038505036338,0.09515432570815391,0.13890245852258884,-0.10146508185466355,0.04756438398852781,0.017185698118078848
THBS2,-0.020379137770319952,0.01420895525381501,0.020167696482725744,0.020259459656993085,-0.05511996933006856,0.03963030313927718,-0.04822070761896161,0.05857635586625195
SERPINE2,0.05830094138128876,0.008919643909947898,-0.10853698141289934,-0.04106076600946127,-0.028742311446196774,-0.015681306957545195,0.07594212281462896,0.023916501990971503
EFNB2,0.009826913124193945,0.025481148978884243,-0.05126371797970512,-0.023423523338407633,-0.02201335171017744,0.04308623609729382,0.009432349926227716,0.06107916898808484
PROK1,0.02273603363252206,0.02706630641480513,,0.08374715397699625,0.04859359329537726,,,
MMP9,0.004101862448005743,0.009140354027495246,0.05015369284685475,-0.06302633592493882,-0.08458429591426223,,-0.024249320624446236,
DMP1,-0.02077847861121674,,,,,,,
NPPA,-0.006072472999792814,-0.015913921743954507,-0.018655738201871462,0.013486794419967639,0.05187902250833436,0.10412546624540311,0.07643784347883252,
APOB,,,,,,,-0.013592922306305799,
C4B,,-0.01696671239745622,,,,0.06683949445134992,0.04003387986678721,
NTNG2,0.06783796479054924,-0.03185594080494308,-0.021297795582257643,-0.018627067054885565,0.053293332825126875,0.1260264144870768,0.002132067077715217,0.0948440094807426
LAMA1,-0.016025150549137706,-0.006423698216851482,-0.02236280099776853,-0.04166863199891225,0.09766003581167122,,0.06136395653874862,0.00957136691169432
UCN,-0.025281871349778405,0.08024232828389334,0.04013916105756092,-0.032793927729084814,0.0069540568045000925,0.025624367767204902,0.0012553656490624206,-0.04707889146224287
ARTN,0.08754888268923375,-0.0168792677347038,-0.02423528582080348,0.10888624012685136,0.03521117664392662,,-0.03454170486735952,
PDGFD,0.002736576309436436,0.025069427792930154,-0.02273625302294625,0.05626574519223979,0.06960769090000904,-0.03465238045551455,0.03195756419507597,-0.0406278966133503
EDN1,-0.03992298534710906,0.0012766764373040192,-0.031782853770384444,-0.016691173810022886,0.0449395329051053,-0.024162297561136265,0.0054868059845075935,0.05540750542566547
ARPC5,-0.023912853905161176,-0.023998857846583215,0.12292109224097506,-0.01754919088282941,-0.04720148285320235,-0.011048142633483887,-0.02076538020946164,0.04377448536344847
GSTO1,-0.042227127642139414,-0.01096979344868355,0.07497998440867792,-0.07154393318392709,-0.05177772322274967,0.034132547923153844,-0.009664075896423615,-0.02024250124752007
PROK2,,,,-0.014761746727692444,-0.02761885201431274,,0.0209624786984016,
SYK,-0.012140470241794082,-0.0073487332936162724,0.03623995992843693,0.06398346844126418,0.014590963172061173,0.03049558271852209,0.023699047387167358,0.008611547036811175
CD40LG,,,,,,,-0.014699826117566973,
ST6GAL1,0.06869124448877947,0.006222718956814206,0.09566708311709014,0.06233240642391276,0.11516245238506731,0.03334291011985919,0.06563508457906612,0.01509588107343193
WNT3,0.023832832153652728,-0.0037413480703920835,-0.05990319181257659,-0.020261617261052283,0.03161300897780697,-0.03561115838090088,-0.01626461639946888,0.046941564065505884
HSP90B1,-0.044746898633294445,-0.011496392659153237,0.05261263186171127,-0.11505664904443898,-0.17108458550487585,-0.10584560945150497,-0.05047316590423699,0.04124243243052542
ZP3,-0.030570827161846382,0.08483968691023817,-0.02160908397280776,-0.01132743987081162,-0.007548018120913324,-0.03700941337241247,0.1128694362801058,0.0011029065803738343
ANGPT4,-0.01625460248692146,,,,,,,
NRG2,-0.028793639430687287,-0.01780059834053517,-0.02739008498375028,0.0007521532198660605,0.08897738245083933,-0.06469961673415998,0.05841426090992616,-0.02891717138247989
MELTF,-0.06297770790271086,-0.03630014056207632,-0.0018306691253917459,0.019744613981340694,0.0321856879564116,-0.05607909431760217,0.026429034524738118,-0.0158153542656858
NLGN1,-0.022008720193936623,0.013377857970447476,0.0022051741885555213,0.052204832904351385,0.06818119317201521,0.02949650565622199,0.04785686901900728,-0.04404449358401441
SLIT3,0.011298167280515721,0.0020193283821050858,-0.05036219798433414,0.07330315368152165,0.009609913688681922,0.007083202042123786,-0.025006232458700487,-0.017278883367955914
CCL8,0.010795425914034729,-0.030786170828705283,0.08036532325812368,0.07562311383205383,-0.008743626429216706,-0.03513457468497607,0.0327622449268132,-0.04858294415097292
S100A4,-0.03340737029006983,-0.026579177685783963,0.04426805090261224,-0.06411554409415302,-0.051733634857499856,-0.08040023461515111,-0.03913578073648444,0.11960496380754361
TNFSF13B,-0.0106176231357587,-0.024459758717142916,0.09109831668937973,0.005472462702393612,0.05098470313856008,-0.023614881159283677,0.019160672988976984,0.06139833686964846
HSPG2,0.02484769247115679,-0.010755410642299398,-0.04265487204236119,0.009074964040394708,0.05289905847879058,-0.04343067218546943,-0.04541191485187216,0.11071370710044773
FAM3C,-0.004774614286989686,-0.0382595755940002,-0.030438091654157774,-0.011493490389418734,0.06291215915302746,0.07083197529415242,0.0017337095014503799,-0.008646761475046975
FLT3LG,-0.02587800202697672,0.02204544407238021,0.09011166459616161,0.02880612718189061,0.05914363422325081,-0.015467958865118663,-0.038191171160774466,
A2M,0.028909973534002553,-0.009113612230378515,0.08223897281770344,0.009877653396431261,0.01684707746839632,0.04295516011922015,-0.005237416103571777,0.019989978647033026
VCL,-0.056754820913498996,0.005171780393507442,0.004260016230491032,-0.06651258384171985,-0.023438404090610123,-0.03293713716136435,-0.025639446654043625,0.008830254596752183
FGF2,0.008011867549219245,-0.014070059764621628,-0.04103538037095383,-0.052609191968078756,0.020812216546388613,0.03217268540770016,0.022733037182686617,-0.013348532906651075
AGRP,,-0.020114751106668965,0.011188914981725612,0.006836906504853237,-0.0009951959893258443,,,
CNTN3,0.07488281066063457,0.0014722411300110338,-0.07145639985099694,0.06521205904032386,0.056781781782699846,-0.03513454647159514,,0.009715307643810034
RNASE2,0.0020945228515386895,-0.03639889650481959,0.0944707536799128,0.0008730470288045363,0.01915110863047306,-0.05445124554993063,0.04498809020435727,-0.05053390286948174
ADM2,-0.023129598290115936,-0.015228933046365646,,,,,-0.013971037109496667,
GAL,0.013232110211248645,-0.023820251177811492,-0.04629189969520895,-0.04081571944843379,-0.029183761553746006,,-0.013783201511813585,
CXCL6,0.022428605021780082,,-0.02229152992478998,-0.028005141838872046,-0.07487926920706053,,-0.02524358424700275,
PDGFC,-0.006627289620271394,-0.05582076370143216,-0.004139615321599744,0.059178927627995384,0.03437903412115344,0.049746147019060084,0.015130653807681064,0.059027257265507345
COL8A2,0.011777519615267216,0.020134726983113655,0.02918049697205007,0.012229279513957086,-0.024734450448332335,-0.03558737485638658,0.04337968600177234,0.024812266984701306
SPON2,-0.011184148747855508,0.053749436238706885,0.0830040740887075,-0.005666037472089241,0.07482129042493132,-0.03700941337241247,-0.013218940529729967,
LCN2,,-0.014937898530289602,,0.010612370062102848,-0.04428158256362682,,,
SEMA3D,0.003808719044605702,-0.023491223825713788,0.015899785818982413,,,0.15179889190038,,0.02443507825498278
BMP6,-0.019877312125767384,-0.010639901174468797,,0.0968346891087224,-0.02082668459261823,,-0.028796452207003515,
TIMP2,-0.014216627406501387,0.018865447898066757,0.06530751113118977,-0.05399033625396326,-0.1242928149380936,0.03500047412626703,-0.03909828066126483,0.023522982853694138
EFNA1,-0.006558016793739952,-0.04455166229451175,0.11600752021900894,0.07781278257308187,0.1118177373972333,0.07946884027430329,0.01751461014162673,0.06464141742963811
S100A12,-0.023762355878454662,-0.012269964794998173,,-0.018731437168477416,,,-0.015224971830823273,-0.04858307830639119
TFPI,0.012970725169534094,0.07204232374504478,0.11277854845061645,-0.023162416525643124,-0.009093494860572012,-0.03746554489607642,0.0015915274106387026,-0.04858306936266206
GPC3,0.009583074930565677,0.05944594498029777,-0.0194326546839932,0.04255409076133005,0.0841541065598047,,0.06526212757618219,
NMU,-0.015868317009679056,,-0.02464875229099665,0.07971713689006214,0.04202038573550392,,-0.043113792426439736,
SCGB3A2,0.05058566946435755,,,-0.021199958358013714,-0.03809571504740088,,-0.02197752735799886,
LAMB3,0.03954961554711659,-0.03941030507529615,-0.04213121720074127,-0.028829055427298852,0.034070653675020456,-0.0331236195191135,-0.023815132412033136,0.01603961723780393
LGALS9,0.0417738993735853,-0.0284577715955427,0.06338771665657875,0.001171989798238013,0.012309099635101376,-0.007639029534729962,0.018409742039610617,0.09521015983475382
VIM,-0.02785810398499952,-0.015846522957320863,0.09882115265819058,-0.11495230293680005,-0.1745028499215825,-0.023193702169243328,0.054688254297048926,0.0540593837671047
PLAU,-0.05538150013585798,-0.022371879191200632,0.025699541037877985,-0.023879922409889724,-0.0045970650214572206,-0.03259070297512294,-0.0015989470750889384,0.054059983083960546
TGFB3,-0.013347242179991817,0.024810090212643056,0.0063680549783263745,0.05011192164342399,0.04562432872367913,0.14467964315054269,-0.026806630269480516,0.08111102244601251
APLN,-0.007233385887537646,-0.021003536040578304,0.10798221186328276,-0.030968590070771258,-0.06655189582814051,0.04018060507629982,-0.05467765383273152,0.08329565833561735
SHANK2,-0.013554768567190413,-0.015432019255943247,-0.08480547451110644,0.08169394322345513,0.11246419518684729,-0.052035104712551884,0.018214035828524808,0.1208051264413591
LTF,0.008520857059377444,-0.015115864934223453,0.11686777547532752,0.013036046321224503,-0.016144013468445594,-0.033931835015732124,-0.043947223061423714,0.01731569623566238
PYY,,,,-0.024753040153624253,0.011541741707124777,,-0.02306962213777785,
PENK,-0.03686475058371398,-0.020536143697107313,-0.02206455388753424,,,-0.0688786915091356,0.03347194380053628,0.009878808924376805
CTF1,0.000546895359760635,-0.014169205638033784,-0.05178688394461367,0.04257965057087388,0.019035115967252398,-0.024510747712466967,0.05450821560452121,-0.0024431664959661615
COL3A1,0.0012440943396889925,-0.015254639560443217,0.08761421927040845,-0.014114147030998343,-0.010413304592775627,-0.03367024433574706,-0.061910253679550255,-0.0388788793294145
S100A10,-0.004429640169113009,-0.0651043768642232,0.10116505279963857,-0.10026843511161393,-0.13249257716494933,-0.14348904183002337,-0.01625682411406038,0.1587179060114086
FGF13,-0.01893591365327938,-0.0023882157229897444,-0.10007241791936834,-0.00043959331585167744,0.08717467550475072,-0.045729673120447734,-0.022830776113637326,0.04785882949070967
SEMA4A,-0.002908955099793808,0.01160061770068296,-0.0660223654817452,0.06967439717092008,0.08343795517047939,0.036879306165932144,0.03569447931217575,0.10183147947723571
EFNA4,0.04320764323362517,-0.04776383048837462,0.09855472567001959,0.13561083386955525,0.09722693763876716,-0.03561113136253634,0.017469839340272044,0.15029018659552665
HSPA8,0.021721076659812683,-0.046467016415166436,-0.07281868324880864,0.1063679857102556,0.04234666202814075,0.08568218201486177,0.031959469249314545,-0.04119479550774415
NPB,-0.015103918669507955,0.042849244391482244,0.014154917560869016,0.03082178738857491,-0.049457386888945916,-0.021117259493176766,0.06459243964006597,-0.011010793681352144
ULBP1,-0.020820866383091222,-0.018233596450551146,,0.015300405220184199,0.021804269144813294,,-0.000720310270130236,
SEMA3E,0.018914828354048358,-0.004381461763027396,-0.010403601719860886,0.11073323363976142,0.1336001668770448,-0.04934212296064567,0.015863723365787587,0.03809818289315604
FGF3,,,,0.15598006753631294,0.13391255348954473,,,
ADAM9,0.021763600763806894,-0.011756029740542101,0.04928439848630668,-0.07919532906251203,-0.05543609524673872,-0.05329543281034822,0.00758256327330681,-0.017928691018672737
ASIP,,-0.009801200209394515,0.043263912169519775,0.04888884058106919,0.07708469512783747,-0.005583183019882742,0.10541265389710203,
IBSP,-0.0199745035888972,-0.02326899050600099,0.1194973156927205,-0.08864868653781266,-0.0419579502811498,,-0.03701727963191407,
MMP12,0.02970865024066319,,,,,,,
FAT4,0.055647955304512955,-0.010869968775529351,0.048888124464688966,0.042877218376145165,0.08201253140436164,-0.013524090015867813,-0.015431797210411364,0.05630997740791722
MDK,0.03435248232486861,-0.03294175327385541,0.06377287962419395,0.060245909749838324,0.05695999235716749,-0.013732305598194872,0.04429995027119074,-0.03317642168530443
BMP5,,-0.01607320737897101,,0.07252070956288782,0.11605456769215645,,0.0016532852797119105,
CAMP,,-0.019036902058106098,,-0.03673478348031755,0.026242655792750903,,-0.01808011511886251,
HSPA1A,-0.03516000607724725,-0.0072425218010700385,0.08219439122190385,-0.000354626907801506,-0.10603064188709103,0.0817489802702127,0.001253782132486102,0.028258203372119296
SOST,0.005617583961527443,,,,,,,
SEMA3F,0.002717959675657997,0.005589285417285377,-0.04463014566145778,0.03572283925444837,0.18313750454224198,,0.02125399709548353,
ARF6,0.006904900901509963,-0.022848059673045994,0.095134998223422,-0.0391983105286552,-0.06483661235765949,-0.01826816452523757,-0.023919996457643578,0.014995558222162513
IL6,-0.03639766809701079,0.004999461683337571,0.028214613706743715,0.015821033656491415,-0.0008029465658842832,0.017772760721385897,-0.011806528307434798,
CALM1,-0.0598245938286172,0.05631784912469679,-0.11248031009073381,0.02488082320533471,-0.007057264073155238,-0.05353852807207117,0.07348585365520237,-0.019707145157508887
VIP,0.0024876096198976337,-0.01661447702870268,-0.05190511535518292,,,0.0005737124533328173,-0.019085146342585336,-0.0351606021011016
NMB,-0.008580619213844618,0.026071038153962372,0.092268298582579,0.09097037514197664,0.08330157618427862,0.05274520531575626,0.021926485807316837,0.07389143691912302
CCL26,-0.050488725431328665,-0.02734954025896884,,0.07670999341831236,-0.03391544612243118,,0.07939515523542874,
FBLN1,-0.0006025941727969534,0.01338931900150229,0.022104047428512776,-0.020345044323659474,0.044325698528186734,-0.036552847666796985,-0.02891111552075653,0.020552211458337712
SAA1,-0.014234871187280717,-0.0016151226726300917,-0.001206135435294887,-0.11492162932915144,-0.1478381434716124,,0.0026567611951351855,
MICB,0.007444672555087075,-0.027991432651882617,0.05191861886658109,-0.025633273675059597,0.01628896922931693,,0.053759821278699785,0.09281197288249171
MMP13,-0.018151161441268434,,,,,,0.008200273047392567,
F13A1,-0.012528881210579625,0.018085534001635758,0.026794382306037038,-0.07062454313869258,-0.10829983136002562,,-0.0383069214228997,0.047252266957956805
CXCL11,0.026916996156416875,-0.02649747100161734,-0.018390047813197547,,,,0.08609109295238576,
COL5A2,0.02867822476443434,-0.017894745105305202,-0.03260223323681729,0.02013179410041513,-0.01178397919203657,0.02444271835508619,-0.03613706129698963,0.048256740223680934
EFNA5,0.10184081863685537,0.028465569751981563,-0.050000240165570295,-0.034929402604614544,-0.019841776704974712,0.018699247706831852,0.016784587341130704,-0.044005693286714026
AREG,0.007457295232709915,-0.024403594242867043,0.02001779150274824,0.04732806390209088,0.10325315759886211,0.04493446178724165,0.02957742833773448,
EDIL3,-0.02239118325351906,-0.029088341046755894,0.11018665291894154,-0.006629177613027115,0.017602087584589136,0.08645143013396384,-0.006525365377199827,0.01279762320428653
CD86,0.010285717631922403,-0.018648504903889366,0.10337110976559007,0.004546145794509112,0.015525547102406037,0.09092789443465109,0.004341593882572333,0.10055864439871026
AHSG,,,,,0.08770880573769738,,,
WNT9B,,-0.009654626661729962,,,,,,
HRAS,0.035863869553013454,0.020996600600664043,-0.013677583345246635,0.004086500049406428,-0.012731823015639684,0.05037894301991171,0.07864404682607336,0.0904048388187128
C1QTNF5,,,,0.15603360674582686,0.09907143650150511,-0.009971859125709564,-0.020903981383792684,
RLN1,-0.015803932951440443,,,-0.018968145011122407,0.10727739819784964,,-0.013006363661353939,
COL4A1,0.014383011952844894,-0.017930292761206074,0.030939942373949057,0.04928768126030673,0.06467252327826851,0.05409469285602374,-0.05227005628651298,-0.07158830121299428
CCL3,0.006880436802549829,-0.029235853542560634,0.13986514406880496,0.02526039986962903,-0.08816944039185845,0.09349241687410717,0.08977965578944275,-0.029036916471280257
BGN,-0.016298322973744298,0.005044405140917076,0.08579059765074575,-0.0004942386142714277,-0.002594103537356432,-0.014323702060977139,-0.053207598094234046,0.05359140174936545
RETN,0.10681812653498447,-0.011912589890386384,0.06958897653978273,-0.031376721336792576,0.09047518850514075,,-0.022589793308358308,
S100A9,-0.00902854885378486,-0.049436640751808654,0.10654265643889056,-0.06615028420705897,-0.11282237463796259,-0.07263774213592641,-0.11189984363245747,-0.024063857520503273
HCRT,,0.023827446483760263,-0.034507375472157986,-0.006922700387923474,0.0988004228299564,-0.0212764352739462,0.02030526145292248,0.07084652192841737
FADD,-0.0735499079032256,-0.01822669658709112,0.011085841053013551,0.04077481027378516,0.01016696094639301,0.021367439096300574,-0.020914291221123885,0.10951501184011156
ACTR2,0.017199106483539343,0.007867797994748387,0.012219285378922912,-0.07627867270704856,-0.0711028383016883,0.01653061679715065,-0.012847980756691215,-0.0326414054533684
BMP2,0.01735606910902329,-0.02060170917773525,-0.014147867744396329,0.043425163620477526,0.033324521472723204,0.07543884527343689,0.013567582213187313,0.038024827065188664
PDYN,0.02032042096500939,0.025871445599164343,-0.04131491708816181,0.10206930848223707,-0.02942721076962606,0.04980664395581576,,-0.030419876181065616
CD55,0.005252206533638912,0.04223498243023201,0.07376712844191419,-0.02275191467878503,0.02644930269596202,-0.037473978564753194,-0.020807260326036657,0.04453312436399785
OSTN,,-0.01996382441064277,,,,,,
PDX1,,,,0.03362690841970307,0.06867111319756374,,,
CD6,0.045886196588847745,0.08746344232398356,-0.022514885879436546,0.09359004514365064,,,0.05218018229848291,
IL16,-0.04984810947480671,0.014252051461287737,0.09278199534988991,0.025890475603127693,0.08893676063351036,,0.06587893286611006,0.04276725462354157
LAMA5,-0.026849155826092732,-0.053172720042043924,-0.016297368688693994,-0.01878838123215728,-0.04987640636294331,-0.08068046218929044,-0.017777060848651806,0.0034363601926769615
RGMB,-0.01815923286832274,0.05097575734557044,-0.017730311927514123,0.006008345890267116,0.026014191752080175,-0.11547174898422995,0.023375415420245144,0.055248002416403486
INSL5,,-0.016525371539839608,,,,,-0.022710560892733076,
IL12A,-0.005248564747697603,-0.03300592049597596,-0.018390057927462438,0.01610846646780031,0.01074384829747222,-0.055798852117837056,0.07242303519899954,-0.05607514616148716
S100A8,-0.016237547276990005,-0.058548166155966905,0.1269936332350902,-0.03296799179286333,-0.061909240300388156,-0.022568794766812304,-0.06523032201837498,-0.005325376593030058
TAC3,-0.020397898886517905,-0.02056187543658715,-0.04785100158480124,0.023297444244745495,-0.016525817923389148,0.17681984082990077,0.052597741274029955,0.05686477941804058
TAC4,0.005630605190241877,-0.018639011331179116,,,,,,
MFAP5,-0.01669368273869784,,-0.02183870959883403,-0.01685222936375534,0.04218247385783621,-0.03700941337241247,-0.025695977606088192,
CXCL16,-0.006397696742542619,-0.04717875140563292,0.08211864704739182,0.03409686848141553,0.032613273882876784,0.05906398567826209,-0.0029968919076707157,0.06959125431069842
AGRN,0.02812969373943939,0.03859863710918742,0.006835905357571698,0.10967618189186898,0.15268699726319995,0.019586750407181733,0.014782403709695599,0.023869474049617544
COL4A6,-0.021302256659063875,0.030031349816616416,,0.11200877465158941,0.0608950039716889,-0.055798893994414546,0.03946780598301949,
FST,0.048503170344138986,0.03471992706385929,0.05384546544821611,0.001457589206034657,0.049117706187928906,-0.04540626751274339,0.019603867561332745,
MEGF10,0.07038588082460707,0.04125310575627731,0.046645790721917456,0.04025745176484463,0.05116462707400716,-0.04891712926301126,0.06666213884035516,0.04782752663580405
C1QB,-0.009630129718823235,-0.06905348299437464,0.12280539206326271,0.034322512923417106,0.04392448400882913,0.046584284466953646,0.00930552122890001,-0.09367042196843087
HLA-B,-0.016456149763024258,-0.05288391724761539,0.10424945276242202,-0.08893453020147843,-0.1323415737935494,-0.007294420257627347,0.0039124254109705586,0.10678493535023437
PDGFA,0.053804484274220465,0.01663518916044775,0.10143182529046181,-0.08865307918565402,-0.1425081475776948,0.023296183713914387,-0.028102764781726713,0.12465901584810053
LAMA3,-0.028236280348634114,-0.018477776753237606,-0.026439201878176038,,-0.022363855656335134,,0.027622822310845098,
DKK1,-0.02968149512697257,,0.09140070391672034,0.05697322218486141,0.013659528988474933,,-0.00697511058978838,-0.03247792000251771
INHBA,0.024257276931793574,-0.021432464874041567,-0.003467979613961158,-0.012353911995664255,0.01844880691655841,0.0017222211951258113,-0.03950727854546019,-0.007341638699846633
LEP,,,,,,,-0.013204623024054719,
IL7,0.041654254793672046,-0.01598139411297916,0.007241386752237685,-0.03566011330101545,0.015164909991683679,,-0.021957364708511836,
FABP5,0.02073623759885672,-0.0338009395457539,-0.00926856794146654,0.011195886407583882,0.0680436786205079,0.05674781229518141,-0.020016561445010277,0.0038616946251179467
CCL4,-0.011331827327748433,0.011110936807339695,0.14575689550273996,0.011559691007412371,-0.028024305290684393,0.09153278005067578,0.04819674243455495,0.00936580068743621
FBN1,0.03154371649578278,0.003925069723025864,0.008419772898277833,-0.01439180072077674,0.032318574514107315,-0.046081103064577904,-0.015780019642924546,0.10150806287446484
TCTN1,0.06426324914352644,0.006540305965567989,0.09022341168388934,0.04202596996733244,0.0483314254337858,-0.024420467111180053,0.03128880758818203,0.044721018459581235
NCR3LG1,,,,0.013017852135421922,-0.009867816839122863,,,
BMP7,-0.04007195798504255,0.049318775309956354,-0.05393046221775217,-0.07875085613565867,-0.06702849028543924,-0.006494388565872002,0.05113112311190807,0.07542940287611219
NLGN2,0.04994836164663851,-0.046414801510921644,-0.05397910933962741,0.07534096656295962,0.023497139199401076,-0.04843738373348661,0.012559809128089326,0.031254532778022315
CCL25,-0.03584747284061938,-0.016435830631085703,,0.06055576955444129,0.08563804146358153,,-0.0204442881784654,
NPNT,0.020095020981540073,-0.023174039572442823,0.061159197352429334,0.019605766662831103,0.0663305575808991,-0.05317144988219035,0.00370387550032837,0.0367180972346356
KITLG,0.028950616090593368,0.005546585746586845,-0.053801273972461545,0.012190554496268357,0.07088446192816493,-0.07851162049455104,0.01837605662262862,0.04988091869633096
MADCAM1,0.018822938797942668,-0.02758422422573416,-0.026050555324771192,-0.02284075921225952,-0.011054518966184597,,0.06509635017200206,
F12,-0.05161696371512374,0.014212488988740467,-0.06602235971299149,0.004997626102862622,0.0707415281088648,-0.03574012479677178,0.09670306517730584,-0.06040818513068279
S100B,0.055711486286158636,0.009020582848288036,0.12905592344695047,0.15155504464011674,0.23112301083619977,0.11280830849488897,0.06989099969480943,-0.008433690620305214
IL27,-0.023605600519076585,-0.020855453197107573,,,0.021095464320486836,,0.04650348237847496,
CD99,0.03965368955430429,0.03564709475850148,0.08646281502035658,0.06264038324789492,0.04703910127056768,-0.02187881671039504,0.026075591027620314,-0.026476948042763966
PDGFB,0.01962249863752147,-0.017503310009655885,0.017735080481758352,0.012481768075760886,0.02701798344309372,0.08726145769877856,0.04434377595466268,0.029182734336552336
CLEC2D,0.02303924247208848,0.025485652076755332,-0.03298856376151837,0.07591263141994208,0.07168699648599815,0.00015039504987004042,0.012612950068580995,-0.01731837962808764
F8,0.0034310115625024867,-0.023036700547066854,-0.05051340991915522,0.08349411053557339,0.01930533625748953,-0.02001147327720981,0.05685654444722223,0.04189870242694999
C3,-0.02320664795813272,0.014482249865646713,0.10701793676350471,-0.0294815726283973,0.0005556154977430834,-0.007408177653141415,-0.016898063641525192,0.07746387196085121
DLK2,-0.038386608704778766,-0.014839734640942412,-0.03435181052515598,0.0015965783486815142,0.006220433695529962,0.08636493938931337,-0.014699817168375868,0.049900785077143614
TSLP,0.023779272660294223,-0.03448382702343641,0.007297633855492349,0.028264215761183455,0.026888823732921435,,-0.010273487025527306,-0.05607532423507215
OSM,0.04338465942321228,0.009184349865740843,0.14025892463982337,0.033975837768339325,0.006174836142062961,-0.06939851946248124,0.024934888946468996,-0.052894833624085584
PRND,-0.01733250310292189,,,,,,0.006882599629255037,
SLPI,-0.006746548054253264,-0.054746983845434284,0.05618349163135778,-0.10469135502478545,-0.1946278756726681,,-0.030477471095781947,
AFDN,0.025500616009501566,0.021502973258151783,-0.0720842465424681,0.03134144351114169,0.0042759802965467,0.04729952177275981,-0.006120216805832569,0.14696510399753818
KISS1,,-0.01551498489978196,,0.04000312410087668,-0.025119790857922056,,,
ULBP2,0.0034292839850353614,-0.03027920891210961,0.017695641691926917,0.026548545713516704,0.0641806263182727,,0.028792712372859637,
ICAM4,-0.015573937568154679,-0.00965462567981199,,,-0.02203767470846564,,0.08974691969979312,
TDGF1,,,-0.024853232237117506,,,,,
ANGPTL1,-0.022961299914865674,-0.00940403730469661,-0.03260269156732617,-0.0020311331245980403,0.04903154893659788,,-0.02330639243040866,0.002159190749096004
LTBP1,0.09071097882093183,-0.04023984902966916,0.03567671728282207,0.04999787306876153,0.02923092296713244,0.08602148689722976,0.0012417410051084243,0.03657215011028811
NTN4,0.05024745042555531,-0.036412428554990404,-0.07382017651136358,0.07765300212098744,0.13877208679462832,0.16983560483103158,0.009599855542836783,0.06939593485733281
APP,0.04870651977762335,-0.025410049162488277,-0.0007002945084858216,-0.02063665612567081,-0.08165125513985978,-0.04829435905843813,-0.06839130990243604,-0.02312765236521559
