,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH8812bulk,ZH881T1,ZH916T1
TGFB2,0.009614037284255098,0.013427537087670428,-0.041821557123003776,0.014488164524337429,0.04654433519119536,0.06847567275645627,0.0006701006193843016,-0.057268358021288546,-0.031624391510226016,-0.022927185833890095,0.0449320624338843,0.07332354578450648,-0.04443167064654514
COL18A1,-0.005037337483881035,0.05028486406352563,0.029538205944357354,0.024775790439780534,0.074585397961571,0.023274947474230957,-0.015856976349521348,-0.08677137311501018,0.043083234585422854,-0.023516296874088315,0.13705122447240192,-0.00861924405107444,0.07603120812693329
NODAL,-0.01901430497296696,0.02000214331347483,0.012933910564220018,0.018766805108482096,0.02127066129136072,0.08914305616606714,0.004430783861134916,,,,0.055230536233999226,-0.017367024581295052,-0.01674048175078295
INHBB,0.010068614434719061,-0.001938059838129379,0.030174104078104422,0.0277465680239283,-0.00911849547583072,0.061405206906074754,0.024797010618219546,-0.02417146114877163,0.03568980835424852,-0.052863303119138665,0.013360111376116054,-0.06520218719848157,-0.016576678333154148
LCN1,,0.010243403229916332,,,,,-0.02650232230864578,,,,,,-0.02279986695967095
ARF4,-0.009735713829020954,0.007837996142764493,0.0037127821499280266,-0.018326487483128623,-0.05720646193636545,0.014640095092683698,-0.01274422732653072,-0.009088749541919563,0.05508867194332538,-0.04960807154080459,0.10256270024460366,0.013892476160592958,0.04999138647312911
CXCL14,-0.01056728806602469,0.033808553185121985,-0.007021570535629551,0.02015754230773341,0.12923988157104366,0.0245798902119908,0.0014567864353759515,-0.006070272212218336,0.0164830844317429,0.11930581291281549,0.0840199817080418,0.002963707825107116,-0.08323702338210623
LIF,-0.01003084166134918,0.021142752884038142,0.09239313058689448,-0.015127580209391598,-0.06643432387122276,-0.018860114069196906,-0.030920226666205378,-0.06913471079019351,-0.030594346416599125,0.012694500731163077,0.0445903530975485,-0.042287862043264124,0.004337208851502522
IL17B,,,,,,,-0.01661069224762907,,,-0.05364640416671513,,0.013877700824790224,0.016291024414718518
MMP1,,0.014321486947857722,,,-0.014189012345140407,,,,,0.19150895298277862,,0.05653540443096535,0.06254492671560691
MATN1,,-0.018728074715960868,,,,0.002520090787628203,0.001248315003938793,-0.0165030584552448,,0.06442917458751816,0.01761284560353422,-0.02226750075906142,0.032129186867771165
ADAM28,-0.003953639787284871,0.033866383538473654,0.031351091286938006,-0.03502952705596125,-0.04596998367209186,-0.025110429504407377,0.0065904159913453995,-0.00945416511132432,0.0075794294526794915,-0.06212480306754684,0.01415995180645935,0.05642097976888175,0.08164744463752074
TCN2,0.0024217878157345007,0.049968063632260626,0.03623245607902476,0.01524006917567478,0.07139966571348587,0.014335484947325044,0.020328912796804818,-0.06353129317145552,0.06587751423008323,-0.06453473808464666,0.07121156340711862,0.09846586605849779,0.0994028684016182
THPO,,0.0035209191487526516,,0.021054811492021777,,-0.025891688493964594,0.030086136123222598,-0.03388006342541359,-0.03183632276773487,,,-0.019316025526339466,-0.015898444877043363
CUBN,-0.00482309565834771,0.041700966351555756,0.07015567398385476,0.03130704473910488,-0.024173934900517575,0.04687643917868471,-0.02299863092048283,0.051251889084838645,0.056941663440620904,-0.057636813477361104,0.049422862234057605,0.06016911647875971,0.0814479729769774
TIMP3,0.08769888310797976,-0.00010986137252851639,0.047935277672217065,0.06697237480426359,0.10087617096324132,-0.028030290187371073,0.04318503360746175,-0.008691339846257164,0.02000322551972535,-0.04147049731447468,0.051225747275629376,-0.005531192284215155,0.11080463551135081
PIGF,0.0032051179612189984,0.03388176288796588,0.021394627435328592,0.02189023929652275,-0.05702530273401397,0.030885348577498955,0.018253104465863815,-0.03963423886787518,0.052352586711882615,-0.07457407589073198,-0.015316890021675515,-0.025899877966297565,0.059212299010398046
CRH,,0.06290275481842082,-0.025193088705091328,0.026100019277156182,0.08597307471123829,0.00823374268777879,-0.001598378657933211,0.10364505748770944,0.03200392284553232,,0.08027476377007293,0.02812275651093634,0.02712525483264382
BDNF,,0.004119964519903989,-0.022536701188325122,0.002062647146161581,0.12272459854501473,-0.004675512136801177,0.01525557178717414,0.041859360236176875,-0.051789909502668555,0.02291715162669127,0.0553064393522041,-0.033004216741330784,0.030879044867228204
CCL5,0.03540213348190568,0.003406547766880825,-0.05173931321379257,0.01813726233599304,-0.03239031518039817,0.030286999794768003,-0.04703466171766319,-0.04612043502281343,0.003127331601214089,-0.06851830050389313,-0.04270226361214181,0.0011885946289405046,0.095251432566991
GAD1,-0.043868295711390747,0.06530910227195089,0.009908022443962676,0.030550040821729678,0.15399249659861636,-0.0022474882351230458,0.06066262904031494,0.09963412677066132,-0.03132262347073333,-0.02190978673739644,0.09324225360460091,-0.07503122730868123,-0.007435066460145225
COL14A1,-0.011732548427178887,0.021854272033274322,-0.011302051561099896,0.030249654670273574,-0.021498968752164817,0.056826654237481504,0.011763341607831528,-0.019224845340188187,0.01223517332834018,0.09809501083013818,0.021125551098267397,-0.0496353588526582,0.05098083776170015
HLA-A,-0.012796958623751352,0.010910302431130505,-0.021458957314371804,0.02667624320123935,-0.1392055599525333,-0.014323047926471068,-0.04879112879213223,-0.07238624573456584,-0.016579082920233076,-0.04958813992060022,0.0827142126900693,-0.06574485446903605,0.05373990205627232
CD5L,0.01765987491277016,0.02309545059456521,-0.01024994224759149,,,,,,,,,,
FGF18,,-0.015121200382137242,,-0.018326121521857166,0.05434641811633216,-0.021288111355655368,,-0.01768367730449012,,0.044106204528341235,,-0.02703690778038917,-0.022546125028474404
ADM,0.11359549261152753,-0.018299342819233663,0.004913599770835415,0.02607095393619836,-0.0641818884383023,0.061853467142877,0.04932672917657122,-0.07753122522144779,0.02205334950534351,0.05814946284528502,0.14232900414978383,-0.06850749485724503,-0.013180830531738175
CCL15,,0.0980639019191892,,,,,,,-0.0030160477929375004,,,,0.06351468111402159
GNAI2,-0.027364775273757542,0.030899279536970404,0.007963367430829742,0.00698511486104574,-0.04956683143533727,0.005585584370582036,-0.07022565801870143,-0.04586692994692418,-0.005098375769953789,0.029589128532340934,0.011410188345632805,0.006840475120167959,0.0360672169512399
HDC,,,,,,,0.030414637499147794,,-0.02369030831405789,,,,0.06086302298611634
COL11A1,0.09004829776777298,-0.0211380220040915,0.08389545520698913,0.018616487861891316,-0.03751157276055881,-0.007424721163447855,0.07212739866888271,-0.0010995683975309842,-0.06701831857647467,0.07125940414548633,0.004002527920200767,-0.0056131291964448705,0.012421310509150409
NUCB2,0.0025824394910578907,0.027447762426488134,-0.035489311988203355,-0.03070068852197928,-0.04085512600502867,-0.033915708480921285,0.040851301871023996,-0.04387767442025344,-0.013295453064092274,-0.023277498645194492,0.05456964714903704,0.00976417213967667,-0.0007109350680847908
CXCL1,,0.0030020562791279915,0.03540543543945708,0.006178597431305443,0.016125429743311513,,0.06473533888990404,0.0018255090304728752,0.010741207713866935,-0.08387473250870536,0.011711966046713596,-0.044629747137989575,0.08615172774271568
VCAN,-0.016916956097403773,0.04813475507343773,0.08183557334878415,-0.0735004227186335,-0.08752486185744345,0.01420645753822432,0.012206820025175515,-0.02514497285206057,0.022730608302712296,-0.09452718572159555,-0.01587641699897143,0.005884707047771839,0.015287128764005006
MMP7,,-0.008484773708528605,,-0.0364335761804001,,-0.018860108775256363,-0.019344509653949755,-0.016298363697432046,0.015097796015841766,-0.009095324923222941,,-0.05512625439584031,0.02105139965375152
PTPN6,-0.017185975171112138,0.005071999535752129,0.06879405419506825,0.002139625392770153,-0.044538955520965005,0.044349018775285534,0.05006320212771523,0.010959219787432235,-0.004476693932306327,-0.012640336516968472,0.05474387121282907,0.0694615192864235,0.05076231582307215
PTGS2,-0.010797918323376149,0.031892151877604025,0.029324541327167317,0.008978636342474805,-0.03363951735910744,0.03487755012240438,0.058979003711903226,0.03508956943392758,-0.014410249800975237,-0.05883164155881119,0.026237361171846146,-0.025440559333874138,0.10597593034006442
XCL1,-0.007906733536936527,0.05680124754966838,,-0.019939476076529825,-0.01508742906925714,,,-0.02676945254574899,,-0.002097687716039155,,,
CD58,-0.01844906354862746,0.0334218197763996,0.03170043105852956,-0.019591067236657548,-0.007408308068411657,-0.020090748354980467,-0.015033055286561098,0.046814308822204324,0.06005185281108538,-0.06082263799721203,0.09050178245148166,0.0507125255862351,0.007009113045823246
TNFSF14,-0.007780374086288013,-0.01845243139467959,-0.0046175610558293985,0.010364244899501142,0.006291291467322465,,-0.040307128760001795,0.004851703979145135,0.01631729309449976,,-0.0025535427044529415,-0.0225915904740712,-0.020757862059159807
CNTN4,,0.009298385858277317,-0.02206500144026105,0.03676475775394839,0.19751722334401625,0.037925074583832596,0.04033825611831985,0.07242260075845988,-0.02115275188589336,,-0.05521609887196334,-0.06087032798800894,-0.008551336633472031
NTF4,,,,-0.025222564040506826,,,,,,,,,
INSL3,,-0.01640524242327143,,0.04661669563915371,,,,-0.018793727534619074,,,,-0.0225915882913598,-0.026774207061672793
BTLA,,,,-0.02908911853955707,-0.015729147063709953,,,,-0.004124604400069571,,,,0.057460046873037456
MFNG,0.09643882160754895,0.03163512274262542,0.06903345957692679,-0.04359538393613007,-0.017243563449290344,-0.011582809001674655,0.007418591436662688,0.0027708440901921295,0.014970991827383621,-0.05563206798172131,0.019968316181992657,-0.02341258452716779,0.061297170387233764
ICAM1,0.028352917402171857,0.0449873478077434,0.06784253557815084,0.03386317231887064,-0.0324169221075455,0.024871000390838335,-0.005692767049438486,-0.0644737748849236,0.05264896227689835,-0.12664639792474155,0.09361217744127472,0.028042521232118672,-0.020049323379892
PROS1,-4.101033654385476e-05,0.01960081064553454,-0.02762264906748821,-0.018430620719803264,-0.06598983908325418,0.022749318755983308,0.010852347777659874,-0.023607904414040686,0.07432242579936628,-0.0905000954156883,0.017290113507620084,-0.03506029565712432,0.011095951321269473
CLCF1,0.041464435092670615,0.008255661542212344,-0.0007240791266437349,-0.04308733227685562,-0.06160409193904798,-0.017532354484878068,0.0050838930387751835,-0.044139444005463255,0.03934999421251368,-0.024820175677589058,0.01058302071028156,-0.020314173354700402,-0.013054960176581509
PSAP,0.03232148094899891,0.043401311809240437,-0.009141050027123353,-0.004406557406434847,0.015763487958789273,0.008066379320026934,-0.04016831851176179,0.06319827306578721,-0.007607861897262735,0.08313680114293101,0.015334507836814634,-0.030715204140905786,0.024881629165106695
EFEMP1,0.014231096188577942,0.0134485866919868,0.09444704869224751,-0.01948932835117838,-0.12342841811735637,-0.025643470078194577,0.016715432325283136,0.0037852140215077243,-0.0158832172553887,0.020103067616841528,0.03116804788964341,-0.0505987365827444,-0.0051257764745470955
C1QTNF1,-0.009018576080384273,0.03225288794721706,0.03477535278492448,-0.02385762576521008,0.022513993084964237,0.04969774400828183,0.019033889792382633,-0.03217090195938429,-0.0022621391143488783,-0.054933456414302986,0.08833369958128766,0.013054855608062447,-0.04801676311926796
ALB,-0.015462704984452158,-0.011811069119716213,-0.019773943641444337,-0.03253540600107626,-0.03715360900501982,-0.01804081337525372,-0.03244798110898675,-0.020517821168299224,0.048350514580122524,-0.021134571534328545,-0.026446169799045,-0.027575443114042805,0.024323245263087337
CCL13,,,,,,,,,,-0.04028034718225524,,-0.025341160712614528,
EFNA3,0.008128884017529986,0.04308341564740996,0.06682474458143658,0.06047141812719777,0.05385970564720238,0.028173131178281224,0.007149899385826528,0.017126197653597807,-0.038754906918262985,0.020145200688114488,-0.022922407260150476,-0.01149697417841234,0.005854490952954902
DRAXIN,-0.04772932328564157,-0.005581159462406777,0.04934937214762954,0.05770714733093402,0.09775143369320759,0.026859165513904996,0.04664196063417861,-0.05334762137948315,-0.02580663043620308,-0.04905969849764011,0.07171179879884355,-0.0065293258775804735,0.030617197906591155
RAET1L,,0.09216499256409295,,,,,,,0.0059218936311287666,,,-0.027446673332668287,
NPTX2,0.0722351917481039,0.09544581975234384,-0.024448774455314206,-0.03396682970271671,0.12016428560429443,-0.043686413261539964,-0.029739407223067282,0.12207314577210786,0.0005166088966819987,-0.048669793920897285,0.04598263346319856,0.01620656230064149,0.014006966042771896
FGF11,0.012077319870218333,-0.0042727516460230345,0.00342081944760014,0.0020520622312047137,-0.04444423666944143,0.006262055522748536,-0.0006342460441326264,0.014522857549799187,-0.025198162224236154,0.002077847001430316,0.023069181861400577,-0.003909383353604295,-0.01717120558611048
CD59,-0.0038222913683859405,0.0780349237389273,-0.04190167176438225,0.00923897125446621,0.08333338533981118,0.009787772273525855,0.02590148490864478,0.06552944124620283,-0.025983016630475253,-0.055255491670440735,0.06585673765493229,-0.030848554372787294,0.0575056839418914
COL9A2,0.0017707341577202916,-0.018856470343246452,0.031075266853072624,-0.06243440796568342,0.010952973886532373,-0.016480731247816564,-0.042439029999548274,0.009671105199558949,-0.006180202090850288,-0.06908401350743525,0.0009463605080567404,0.07802833829873981,0.049099346553407204
DLL3,0.017645802087824045,0.02894204290995898,0.079690172406873,-0.018496075584852424,0.0794457781267813,-0.03158510483618488,0.03711986310237674,0.026882270306732573,-0.040648287070649686,0.07317891254333744,0.03044629786573627,0.06494843926415146,-0.02539060066164835
FGF5,,,,,,,0.004194338280889136,,,-0.018556279607832942,,,0.07473148296251833
LIN7C,-0.02605022780182852,0.015433058069785637,0.02626627694235682,-0.038104920804503985,0.07583535721734617,0.04092034578049644,-0.011357393829828645,-0.007170704492453847,0.01275519001140043,-0.03253989468131729,-0.005330168930784788,0.04383060349192516,0.004960227273810602
GDF7,0.06518118133172013,0.06135795207503616,-0.023677316665014346,0.012544832660942196,,0.059972204343193274,-0.012035052639444885,0.038434380851186514,0.015072322789347736,,0.002712055121242155,-0.018365642621566345,0.06275747705373479
PSPN,0.06448507453321288,0.051823474182780244,-0.03501468844089893,-0.019911958483856414,0.012211226881416792,-0.04333757036667894,0.07210699659233977,-0.01608625014057982,0.029405234470155476,0.04984833429469503,0.03326145810240211,0.05352697485849573,-0.004081610589322983
ANGPT1,-0.007308684524232528,-0.0033020952852012854,-0.0382989974660568,-0.03808475452935105,-0.0060128705874550135,-0.01797309921846876,0.03269077410006345,0.031056290652365027,-0.023382851358632575,-0.0805598115598564,0.013506256825612092,-0.0030069503561352515,0.026291382136306874
PNOC,0.06339421613906136,0.05986937803678991,-0.04954924457288195,0.06505087105475311,0.1363424821389294,0.003702618266662703,-0.006106427995769594,0.09735100020206018,-0.02156036985779673,-0.021134571534328545,,0.04743716763654532,0.031603690638054696
L1CAM,0.01877294841691495,0.060633628556665604,0.01999002424170943,0.012754607512561762,0.0512937993181253,-0.022705221288581448,0.04883158313345527,0.01789630156118458,0.007375824492028364,-0.06840791646872774,0.07398100830536694,-0.025218393221978958,0.019496354378127467
APOA1,-0.005120525615807393,-0.006664221800732246,0.027123114687869435,0.012290244663820496,-0.011221883106164681,0.09648770025485028,-0.05529753760322357,-0.024472702566683744,-0.02591227321390851,-0.010567609677148626,0.047535382490787446,0.0746413576887747,0.06461953111714527
PSEN1,0.031085037691696384,0.06989602288583624,-0.02795945532199959,-0.006390033905578034,0.03354992555498147,-0.03708591911825774,0.05946082836020927,-0.01850811288841157,0.042243859903834766,-0.06080070494075842,-0.0019047640180954583,-0.02262701447042932,0.07714227979357173
CALM2,-0.015497494557015205,0.021983974207209378,-0.05947563234584244,-0.012061207749990881,0.104009058140968,0.017408128287128354,0.0009585233371899547,0.07664851395567569,-0.000845612464237886,-0.06450695725820516,-0.1182814399418631,-0.033484243667917336,-0.05916133924723657
CLEC2B,0.00809052872008685,-0.01569855438666872,0.002221926809075828,-0.010185131187798471,-0.035090231611240655,0.020955696191631176,-0.02526024354914098,0.024950861621194777,0.01986500108257315,0.05447878025572536,0.011221362894290985,0.03524251610809821,0.05734795570992023
NTNG1,0.06620250431479306,0.03393596101625211,-0.03918291107698612,0.030453567078413884,0.06877262937706177,0.07713599350470304,0.022567748872415902,0.0019306004254419189,-0.002687963738851,-0.034633460542766316,0.023001860053631678,0.06492458083156677,0.07918741243931905
LRIG1,-0.005993685543082212,0.03712396701944346,0.004457664259621798,-0.011873360344855475,-0.09817508197417396,-0.05806915785857656,0.016075227528285888,0.009257182900746638,-0.0102054499783524,0.11174810373890737,0.03389405837745865,0.056966780611540695,-0.05940672213915373
CPAMD8,-0.0033509645679866487,0.0295397788989907,,-0.02167652746983904,0.13419489823078412,0.06525958891782703,0.07763378135707237,-0.007612676383551322,-0.007873368928171429,,0.007513274958180479,,-0.028054225168111502
GHRL,0.05529001166429665,0.009718751848430416,-0.0300321191156299,0.06353249327348999,0.050136765317942686,0.0007047454773782379,-0.01652712697038488,0.018238826597993706,-0.02580663043620308,,0.041420235783167794,0.017764968201863903,0.004169146287994312
NPY,-0.034598524663403886,-0.004627600327274191,-0.012412587195194412,-0.01757852392134219,0.05198435650085964,0.001570411812738452,0.0017458077286699291,0.03173251615915965,-0.013401404184159941,,-0.05237734093195107,0.03028483527975043,0.07907130411670472
MMP2,0.05480934156561936,0.009892208976837964,-0.014063996042255247,-0.03418584639343174,0.07957430783231077,0.052036273124345826,-0.005740369283129515,-0.0019371431424621722,0.06560914668189022,0.14764700090690974,0.08282816283771659,0.08388746303732188,0.1025002663093949
LHB,,,,-0.018878618409190247,,,,,,,,,
PPY,,0.08850386357237909,,0.019221506741220834,,,,-0.015235460699729385,,-0.019548536229682188,,-0.04027863268736473,-0.019714329603985302
ALKAL2,0.01865896804143121,0.14498688166642704,-0.019004925921183847,0.011875948413485238,,0.03594073826707114,-0.026502318013382202,-0.028934408567757877,-0.051024370460386895,0.0004532729757041478,-0.007045857795111436,-0.0072571909822195324,0.018461676036105042
CSF1,0.07537625881345957,-0.04058445868065734,-0.08572149728535079,-0.007005961703226464,-0.06916109658618966,0.028219498366281702,-0.07193347429773037,-0.009250932156668971,0.02323834022986687,-0.06373315872343943,0.05951299227559152,-0.020246427252729092,0.0038586411982823926
SEMA4C,0.009594989486066111,0.06106336291128599,-0.029681817065158236,-0.021530984838225405,0.012859878105167352,0.014548187803136619,0.04322288814352194,0.0032962179038233093,-0.04818117760849973,-0.02607829675796419,0.09008600169860286,-0.09039300823354793,0.06569439886861042
BMP8A,,,,,,,,,,,,,-0.024031292072159885
ICAM2,0.08297638764917299,-0.00890190994415028,0.03177518971396286,0.02592337300436481,0.0005921281073548443,0.028780791561978318,0.05479803517097169,-0.0283036658456539,0.05429199357765943,-0.06410992021884414,0.1310027403280899,0.0631141263346925,0.10325338285437657
SYTL3,-0.004590496654124207,0.052038253107112804,0.06220268677633746,0.06674116900545327,-0.05205628161910418,-0.02477912282194101,-0.08927893442852125,-0.011596987379704443,-0.028052843167440958,0.01836479043016643,0.07021818090835837,0.02896971042183717,0.06964474437363921
IL1A,0.043925368071817,0.06727465849757241,-0.028865061470430175,0.055313163711879984,0.052903900848474204,-0.011666142933959909,-0.05134546639942056,-0.04057627587537014,-0.006344668005599151,,-0.019212918381679912,-0.029294140893166176,0.03145747020257794
HLA-G,,-0.019665127047994384,,-0.019939474275827665,,-0.013918798086052996,,,,,,0.013182111242647617,
PGF,-0.023900833577843002,-0.014782536850873974,-0.031461019902201875,0.021082665677159187,-0.0010324496429051039,0.06768148378891693,-0.015797944287763575,-0.02887774478630581,-0.021211113269972215,-0.1365496104573625,0.06149391792248542,-0.025585695706123533,0.10049397083701729
LGALS8,0.01719706457128673,0.050554708866752035,0.025839254141906787,0.04012557016507079,0.050342127722752976,0.015173669995209773,-0.019338301445894424,0.016037939353987646,0.029978926691335925,-0.06444877226135134,-0.03139306028128416,-0.016538637606344282,-0.013981951998376018
DKK3,-0.021402530566832605,0.08790766437927765,-0.0390381833520023,-0.013033365200680002,0.1583837600710007,0.001292017784585606,0.0031350884985482308,0.10429876112851494,-0.0017541467819532034,-0.0013924350470541377,0.046477332746437394,-0.00815442553386236,0.03889956188484785
COL16A1,0.06698827910499434,0.03931379389318589,-0.03193771722941269,-0.04506642595156931,-0.020330220276923782,0.014408737001650783,-0.009366208934451918,-0.04212501543413855,0.031713168691695055,-0.011542461194699837,0.03766845245082394,0.04379220903762969,0.07922254877586873
TPH1,-0.020188733496611738,0.03319013439139182,,0.039835106726077776,-0.018804049202804523,-0.014748907556708954,-0.027785882918464174,-0.018197558374355865,,,0.021724919189814968,-0.030243990366860065,0.03242835574971115
TNC,-0.01793003473434205,-0.0049503940985274365,0.07598245424424092,-0.04305914370828558,-0.06931475159392707,-0.036389102353876344,0.008954906923047049,-0.14936667795266415,0.036921492369831076,0.15396566271771917,0.03778983862291232,-0.07808258998564024,-0.005548923909677271
TNFSF9,0.014948890994363077,0.02833748954209321,-0.02073733644363547,0.015034085272706776,0.15371074555709316,0.034001708192566836,0.004708892454312771,0.06615159734078276,-0.0027490196635320883,-0.046264001611122756,0.02644653260762991,-0.0007369502180250904,-0.03803128779740404
C4A,,,-0.01872850262843359,0.0305587487880198,,,,-0.01806087446853794,,-0.023182083808488716,-0.04112707676738722,-0.018559338556321414,-0.006248843885157481
CNTN2,0.05945409127676506,-0.0014980525213019492,0.004818997071213014,0.0011383218433558223,0.01840369961271058,-0.03610622313568146,-0.004909472598523645,-0.011194303984971546,0.02494488981051471,-0.0245461283406181,-0.07897241341386431,0.04746773554079892,0.03643405240436386
F7,,0.03336317963639456,,,,-0.012809468300043763,0.09744814952270398,,,-0.021134574500036217,,-0.01836564439747911,
LUM,0.004921444712262011,-0.0204929700222555,0.057350968587933544,0.023023971865751475,0.06570203725560456,-0.01670000992767185,0.006788923136488756,-0.03594935314888739,0.05497359148757674,0.08185014639915113,0.12981267992251325,-0.002209546315115047,0.10296941988994611
IZUMO1,-0.022535167795108287,,,,,,,,,,,,
BTC,,0.06783212588710165,-0.02930678025657708,0.028608059664321072,-0.01980005855904837,,,,-0.006409114606691536,,-0.030542459978029405,-0.01777278855705458,0.01853318013717061
APOC1,0.04922792420575435,0.010926427243753974,0.05945381501411761,0.016943688317701707,0.11796514913609503,-0.051556399480921014,-0.03308284118626551,-0.07359657478906272,-0.048106931264442314,-0.11755980667699599,-0.015171422245729614,0.0044359346748077556,0.017666027461451492
PKM,-0.015873379562057505,-0.017279317929603848,-0.09195763280257552,0.03403485177844025,-0.02500394215954878,0.008590570593464502,0.007561188584887365,-0.013587868400661288,-0.031148956673744413,-0.035402092437401216,0.03295692913579104,-0.11596621794174936,-0.043822087036043754
TNF,,-0.03287042238800903,0.03985570134812281,0.015889081257282778,0.03243535735650716,-0.018384004319271008,-0.034304341461214846,-0.04120459399910911,-0.004232273395366956,-0.030085365047481393,,,0.05356861447603812
GNAS,-0.00013539935089521243,0.019874003165982264,-0.008613231574175227,0.01828354102848305,0.13681839631083642,0.0023934551736350613,0.007460431376430349,-0.005966193775507847,-0.03403746379762813,0.16177184634592628,0.06800522734497888,-0.0110920245853783,-0.031484102248316624
BMP8B,0.03491295472787505,0.08625184592873247,-0.005617134820124645,-0.007209007910863841,-0.03901819488512503,-0.011802365868985597,0.00463967850446078,-0.002084095419443405,-0.012623168230391436,-0.04925721000271419,0.006486777979728953,-0.0019361813533868924,0.05385814945563915
LIPH,,-0.01443919398261148,,-0.028354673644632827,,,,-0.014562002059647618,,,,-0.029165455615494457,0.04023750842875107
CCL28,,-0.02031052246927768,,,,0.028068320241826417,,0.0019225262082181688,0.03299620890209668,,0.009061300778515155,,0.1356864805454037
PTPN11,0.026559358597337636,0.058648053295337454,-0.069025685555388,0.022710910225566407,0.06566186886427403,0.01670575930520421,0.024347057601721633,0.01674839205069575,0.0026424925351076515,-0.004261628653650995,0.0023311048080996897,0.04404475001422496,0.004352703834657389
ADAM12,0.019924289484421157,-0.009760180219244609,-0.022302027092129046,-0.04664184512610827,0.02392304808057066,0.05577232291194057,0.002222357441239859,-0.06372609004388949,0.014071138060580675,0.033534094259332944,0.0924418401815551,0.009509869004725969,0.04821672390648499
EPO,,-0.00201471587614422,,-0.028907102356323742,-0.0201776991905606,,,-0.015235461364760254,,-0.019216370665715958,,0.02419421620932721,-0.019843731675770422
EDN3,-0.018244196281653274,-0.025152391519765317,0.014739499144456589,-0.002805021425688976,0.0679299812665352,-0.018372558196459506,0.06046886720385862,0.046054298761589944,0.03582061146668387,,0.07827348763699665,-0.05461926817246965,-0.0237827112274931
CCL22,,,-0.023677316091658688,,,,,-0.030676931402434476,,,0.023321340564327997,-0.015417788480707873,-0.01652009645711141
CCL2,0.0764983316437727,0.04230952040617597,-0.012135651015549457,0.025336601477447512,-0.11576524998718044,0.006105608079702835,0.010030274141121988,-0.03407683327942235,0.005258069075710882,-0.0792686013967174,0.012013418471600586,0.054657986656524986,-0.022540175453469112
DSCAM,0.026366723904775843,0.016087934236381912,-0.001934343259285356,-0.0362242317263418,0.008720701522119212,0.01820515869207852,0.02593058452131944,0.08679453051477125,0.02539407683107033,-0.028271599926764514,-0.022575012033286827,0.026504688231147305,-0.047305706657763236
GPHA2,,0.15652713643908178,,,,,,,,,,,
ANG,-0.02148006300823926,0.046661822838390106,-0.015909066064548647,0.008048108379866841,-0.014124101786621239,-0.01790454540817465,-0.002208711977585584,-0.010961892714602862,0.018252100655831424,0.023652532319306658,0.01637592950644999,-0.0024177280350051265,0.004517203607942769
FBLN2,0.015135953417282938,0.06863795934120123,0.0368900753323263,0.016614075593263496,0.04802543119609031,0.04278218939458012,-0.015505766333730193,0.03557872821379974,0.05081148873472791,-0.02487855063776604,0.07636653968298629,0.08577368183863379,0.10461924104009053
VTN,,-0.02729510864593644,,0.03293750498883948,-0.020343413838996533,0.009797005557245705,0.07548565748241608,0.02014824127529781,-0.03218879269430383,,,-0.022752074761016827,-0.03236181410470574
VEGFA,-0.0050048317337252944,-0.025541470879611925,0.023490817177388667,-0.03414897570203984,-0.07962466980769228,-0.022216185819570987,0.06914675301378612,-0.058679764074190476,0.017649475716197117,0.05029816150499901,0.0028930321325088787,-0.09754187444858566,-0.07431535891920303
F10,,,-0.027026158748730333,,0.057808471524602015,0.030835501049570464,-0.03800672896551068,0.016205491000257834,0.04222064136064976,-0.033580549763626705,0.09347150792398318,0.008295873483249613,0.014162710099881227
SERPINA1,0.03295162726196564,0.03421711909553689,-0.023509441163836648,-0.05581140203473004,-0.07914969665865172,-0.05095996387981396,-0.018457907826727564,0.015262045332060555,0.04427768370450824,-0.04223377767566041,0.032925032238961524,-0.08355155196936956,0.07693705862932709
VWF,0.050349999593356544,0.029846962279795348,-0.02299774132901444,0.054066112819817505,0.1421536556220853,0.03531058401208785,0.012639398189052117,0.010702278984442657,0.053482416484390775,-0.08326637031030032,0.1839604425902326,0.0939215840138095,0.07310956586913592
GDNF,,-0.006955561880817893,,0.16624643347347262,,0.008563001746780409,,,,0.10306918946588275,,0.036921972527991884,
VASP,-0.020000271560777015,-0.0024988895398648566,-0.057984301874092495,0.06955335773578408,-0.04159641801747214,0.03746698390309206,-0.0053942036930722265,0.01444722871269434,-0.0003768915003034109,-0.03150533044708582,0.11942323640700225,0.03849079623415416,0.04507801677679886
ADAM15,0.030925698212382724,0.03372513173968937,0.010188663217594296,-0.015614811897252548,-0.007442543544428442,0.00016401585051434214,-8.54429912481473e-05,-0.07220750397477135,0.021188506646351406,0.014916017293491667,0.09879223620290141,0.03250784716764876,0.04060871255170394
WNT2,,0.0022873174382662736,,,0.1604570356053541,-0.02427069531824526,-0.019280120763620123,,0.029032365565490516,,,-0.0026155404937281117,0.013879941182207015
CALCB,,,-0.03425492262457174,,-0.009494529523077631,-0.014949590727334323,-0.01042875340587978,,,,,-0.014045180175830924,
OLFM2,0.012786659367099546,0.014327715209066571,0.002377154134160798,-0.014753869553673468,0.040596821892437754,-0.0010677615752863973,0.01458283917762838,0.025792966748829423,0.027249183608579797,-0.036037765277487366,0.07029096600968296,0.04630266903300454,-0.03913832541066745
