,UKF251,UKF255,UKF260,UKF266,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
LIN7C,-0.021054392347378843,0.050559223456660855,0.03420252831577625,0.023204364457336316,-0.01206362295878903,0.1562337896132837,-0.022956569059031002,-0.01720106091211732,0.003767248812717555
GDF7,0.05839375513573735,,,-0.008921332995708508,,,,,-0.015499922575898308
PSPN,-0.03112102950030919,0.06818177992042733,-0.019665953071879117,-0.012111501444600957,0.045786293037651256,-0.05271842400109618,0.03787264702379333,0.03379264178555825,0.0029765762280648833
ANGPT1,0.058110280593164906,-0.022444018016008368,0.008906361830432816,0.03400525249915888,0.12626759652422373,0.025561777466099618,-0.004246733411179072,-0.0015013881577148223,0.044223758063385306
PNOC,0.04053528971545076,0.012592562833859825,-0.061247438570994225,-0.0446710273541085,0.12579241938037045,,,,-0.01648268584660805
L1CAM,0.006976723525252243,0.05580888743229073,-0.06371695208314963,0.022858779562770926,0.0720736601755841,-0.04600544328695451,-0.04222950390493576,-0.07652082000413203,-0.04323195791828154
APOA1,-0.023920520442893098,-0.006960989849850013,-0.01677669937134075,0.0005394998751077134,0.10910116296065711,0.09104472435255066,0.1623238237180252,-0.02677594697162665,-0.033639478086244255
PSEN1,0.03777396608259388,0.020101176718446283,0.005520973270468919,0.04972210101108603,0.03635122174969343,-0.005065266163679315,-0.0014097932232300337,0.0031588404357870137,0.004803037913521131
CALM2,-0.040725409537399504,0.03304332327238414,0.053889021207473194,-0.08406409598420067,0.098874243376224,9.057019117279959e-05,-0.03497762366710929,0.03109521389834281,0.12223948271479668
CLEC2B,-0.01132520377679801,-0.08898958414422925,-0.0058887100407176325,0.08774634549170393,0.03947159915562268,-0.00412189994395659,-0.14629308425986512,-0.01301552857036197,-0.07172746450982717
NTNG1,0.05706942844482131,,-0.031988093715979944,0.014614090317555006,0.022952447677033427,-0.051168433376911585,-0.03201238878060713,0.058452273484946644,0.05438277632889672
LRIG1,-0.023138886640822195,0.13231416991090372,0.08777689173037322,-0.03662156547141107,-0.05890230998689434,-0.09315056486906438,-0.05040549819582257,0.07585073818421562,0.05200349484921946
CPAMD8,,,-0.015984165652998514,0.01019856206549011,,,0.00539082300718895,,-0.017412911232240574
GHRL,0.08251240599263907,,0.02903162746988218,0.022297850184955236,,-0.020791440750874367,-0.04693014122025325,,
NPY,-0.04210165168032931,-0.01766320251137105,0.054315670402548706,-0.06966851287946677,,0.11002845351403706,,-0.04805183812926639,-0.022348126350822978
MMP2,0.01438929872596604,0.10931854088372102,0.011293946515459395,0.07359824068353427,-0.0935101748028095,-0.07825998838579527,0.024053989888446387,-0.004147894921150254,0.003755654710889928
PPY,,,,,0.025905662487155385,,,-0.03708418175210081,-0.023124000077806205
ALKAL2,-0.013864258512465812,,,0.07451344026552591,-0.010397933023221,-0.054569720710858735,,0.015107870126940355,0.07205672980405631
CSF1,0.052987958871095135,0.036931133049215185,0.02844301940126214,0.14543698638610977,0.08964668293917154,0.14983723311172972,0.03577434890739681,-0.026987822909369436,-0.027494972529092877
SEMA4C,-0.0075670397487464505,0.035244548881867746,0.07342482826778722,0.013531752368179502,0.08055815642284385,-0.0977144156241074,-0.022353933324701838,0.023144642094413487,0.04244271281735976
ICAM2,-0.01750760665343114,-0.010106506247953886,-0.006974443054293179,0.029272448218141543,0.028078937289574057,-0.016053961978890707,0.005955766544468535,0.14404758120264546,-0.024398321243781773
SYTL3,0.01905784866903409,-0.038482300959521806,-0.02315156322412964,0.04304507927883379,-0.011044854256841109,-0.014029366710049933,0.06661871625942749,-0.009425760854240359,0.028279032554466024
IL1A,-0.0034319694625981017,-0.051224736230738484,-0.024753201550686485,0.006329430360016723,,0.0017348124153405335,0.0004650600108447376,-0.011705533531165635,-0.031123356091131458
HLA-G,,,,0.04221263557473187,,-0.023457211347319176,-0.025343617108104254,-0.030959045679266516,-0.004121071469844593
PGF,0.04172076778241492,-0.06080737763307799,0.030677346997415363,0.04992214465640567,0.15800318749135273,0.01818546864426794,0.04558205805518317,0.08954659106506002,-0.0034155762086612823
LGALS8,0.007503906745605054,0.06128389638441394,0.03399967891854445,-0.002863665284485874,0.02238737276869692,0.05364021420339987,0.052082327643951654,0.01729762340092619,-0.00470776415277987
DKK3,-0.019434599562743703,0.023917861829768267,-0.028462000122803623,-0.08807209172414408,-0.009237961168055833,0.019297051202086128,0.02202657048225294,0.06056165816951036,0.005999930924366983
COL16A1,0.008939327094742934,0.08238778026183673,0.07308245417608424,-0.007236496145423105,0.08013854445686516,-0.03931435501022736,0.01979506679633394,-0.005672171948438414,0.03699767168308872
TPH1,,-0.026230320759160253,-0.015690530669601927,0.038318660969108485,,-0.005029092855982466,-0.057046986205772,-0.03400618999151823,0.07846603290425966
TNC,0.008360495517231338,-0.03446295629398754,-0.05785720627869383,0.049926308911593546,-0.09490152239440737,0.1670151393001471,0.06335968667049927,-0.13181206812260382,-0.04198864587398974
TNFSF9,0.06097746991128303,0.026675099576777137,-0.029821134534592945,-0.009318894026829797,-0.041122757986994975,,0.026458627699966666,-0.022217267814862694,-0.01749340774232576
C4A,-0.013662605319738303,,,,-0.0206058963533652,-0.056155119101333854,,-0.01562563545313651,
CNTN2,0.058378490201886624,0.08191568801302619,0.04350470649566609,-0.007247951481244877,-0.004309581017860422,-0.04968228076221533,0.06087752265772512,0.08922105604313094,0.08747992588674948
F7,,,,-0.012048811477656391,-0.018785923440616376,,,-0.019687398505180625,
LUM,-0.020143435302568284,-0.022835040594549615,-0.05026604466294441,-0.022011527566926172,-0.07192165238113317,0.10435940203598051,-0.06993099108892395,0.05814198535324167,-0.0004357441662590784
BTC,-0.006126035424091106,,0.03488206560603514,,,,-0.06623522953088003,-0.014243140682505805,-0.02641341937685986
APOC1,0.0452302285257954,-0.007627078768663693,-0.013191750001440121,0.06243548868824914,0.12260557494686065,-0.12421407635726006,0.08125931629355282,0.044695901124440524,0.06420274272530138
PKM,-0.0017336029418984808,-0.07452790556597412,-0.0915124176916254,-0.060285016867947815,-0.1185360669728899,0.06094997514539907,0.11066373906054569,-0.11829115873336857,-0.022897993573529674
TNF,0.01450450356757025,,-0.011697546890345105,0.14784513373384478,0.04639707481468378,0.04370122449861445,-0.02159353797125933,-0.013824373800101245,-0.018081015192098034
GNAS,0.029755783215575576,-0.09002667317194031,-0.00013798185384746256,-0.07985900310844554,-0.1257756454369391,-0.008275645548999443,0.039461662511648905,-0.009050683766009577,-0.014732043540011465
BMP8B,0.05171360638238416,-0.008364810724273006,0.021355320507311645,0.06249218940845889,-0.017115955372643748,0.040246745953821404,0.08518388325373816,-0.040256321229026476,-0.04141171490836483
LIPH,,-0.018822872043632317,,,,-0.04781858261824947,,-0.014035227572324682,-4.812314402578125e-05
CCL28,,,,-0.025910609023235383,,0.10967721343344922,,,
PTPN11,0.01564846957968522,0.015106483457548312,-0.018048186996062032,-0.001673198127290266,0.030693512607469206,-0.09508992649495834,-0.015634784019077152,-0.0432582635816846,-0.018053701281179443
ADAM12,-0.0162695224511579,-0.0006445671539068013,0.006741337492601313,0.12958008754840813,0.03922579384402391,0.04889357055876241,0.060280427333898164,-0.016535555983250173,-0.024943015426427666
EPO,,,-0.016836735778391496,,-0.01708088649393096,,0.0015659802175697003,-0.015242615585413155,-0.02093642607406435
EDN3,-0.005600714689528759,-0.02220338581490983,-0.017248518378432477,0.06733270359716216,,,,0.043820882523037175,-0.017207506552652223
CCL22,-0.017272807720350978,,,,,,,-0.017251357851356282,-0.019146041075387477
CCL2,0.009022190800458504,0.014387543399790172,-0.05061676131893056,0.03359172442259896,0.06793941314885098,0.1867212395188545,-0.02704259941375153,-0.09012966358417633,0.02852606767615031
DSCAM,-0.039391045406844835,-0.001860544156687493,0.004610710755657,0.058727020799534194,0.005100516319538382,0.059587823091986555,0.11570524033655215,0.07142736380675731,0.04813096145442168
ANG,0.009144687534539897,-0.037936726144662564,-0.04012948090012414,-0.01540428060171769,-0.003223075681770819,0.02075977224175375,0.05738373015098957,-0.044341000614526754,-0.027777907202551338
FBLN2,-0.021320486996205697,-0.025810531964766643,-0.0027184817243429116,0.04406146084333057,-0.009078618534135365,-0.06730560160839229,,0.02910182070271613,-0.00780452102452527
VTN,,-0.021960369096783047,-0.016975011888267794,0.012699401344952989,,0.013174458593244103,0.018397703620013934,-0.017423352717246113,0.09525609589911968
VEGFA,0.0719062035569342,-0.08417149895866503,-0.03799127068807198,0.07242901367232046,-0.13223643541544908,0.003585191706807096,0.05963284789304766,-0.16571757600573192,-0.056050693397792284
F10,-0.003192027334867514,,-0.015837973348917164,-0.024124966871556446,0.006705169105286356,,0.09141141918246408,,0.0071542752362480635
SERPINA1,-0.017259601671892395,-0.014504270564012017,0.004926331158902707,0.08291288592130301,0.032626311250162715,0.018897680608075614,-0.007320576976671234,-0.09660373544930874,-0.06997943616343281
VWF,0.012094286153531279,0.005509690437925353,0.013139191065970664,0.06087982250835046,0.0883972163280829,0.09576535086313165,0.010506034699853811,0.10862509954227767,0.0037860659315050505
GDNF,,0.04318605843667925,,-0.0215939832881506,-0.056756998425125375,,0.019965953582685526,-0.002074194878938365,-0.019188693933028342
VASP,0.026711356707969813,0.0069591517953657665,0.020917171334310775,0.026251922542484624,0.043648534122707056,0.014994215729727856,0.006696568323286997,0.07672608804584093,-0.013541541685433974
ADAM15,-0.00729721266737815,-0.018814285756186537,-0.011382593920844843,0.05146442353409107,-0.010938985107135151,-0.0616214896926628,-0.020667050464510284,-0.034663559892605056,-0.03289437409453136
WNT2,,0.05715025332902666,-0.013640308712485758,-0.02282944346098859,,0.10592900261801828,,-0.018906951447520637,0.1308196613521896
CALCB,-0.01213332491673641,0.04715390823154736,-0.020504063702062376,-0.014061848323646342,,,,-0.016547040691883796,-0.025466491045672907
OLFM2,0.002180460157379729,0.010204205203082725,0.03339170124502463,-0.018338786874879998,0.025124900580050392,0.014358657656386702,-0.034900984239719185,0.051000002669655306,0.04793466343837908
MFAP2,-0.03751182922917566,,-0.027437272262509742,0.08701269511264895,0.13400683798121074,-0.003125588986206577,-0.028724325982436873,0.03992279946621395,0.01411097122124218
HLA-C,0.01684896517692481,0.012147963784839864,-0.042696105947787555,0.05114194759845289,0.04956767947572207,-0.07747036382277228,0.07349452178907641,-0.09991641481066027,-0.0733767807090529
THBS1,0.019047358702742462,-0.07463580441517263,-0.07542379187809793,0.05243444973427099,0.030867380230449097,0.05799272981412532,-0.03520242791985701,-0.006669268864272177,0.008360802207804321
HSPA4,-0.02379949157851151,-0.010231731838929557,0.06562394185937469,0.053980719047826926,0.07313052843083606,-0.006401946927440169,-0.02999976741977928,0.032422795510555984,-0.018343192130578223
LMAN1,-0.0024185268986643706,-0.0628948855395643,-0.05145871084185889,0.02263132223387114,0.03844003343584499,0.10895070720950399,0.001590341771333911,-0.09146184472450423,-0.06766338306428202
LYPD3,-0.015921934081412292,-0.0050275964610786514,-0.016975013348825146,0.13207484942257125,0.03552253804968047,-0.05294718487330786,0.06726721044716698,0.11147684449701493,-0.020241113990591857
APOE,-0.0004916115953171992,-0.03003311456004659,0.0755967442371496,-0.012279868571876476,0.05617199277911082,-0.04611724822406828,0.10449177667495993,0.08624482919544847,-0.010871203223941634
SOSTDC1,,,-0.021192058164976397,0.009947598965550421,,,,-0.03148191062362156,-0.017427930310991376
ANXA1,-0.06292468395385392,-0.06469604317698684,-0.028363208575647163,0.05250425675218676,-0.010771420242296218,-0.03477911562330375,-0.026382286725527754,-0.06988357969947363,0.04779843296313662
WNT2B,-0.02242663802007795,-0.025810560306597827,0.08025742434092413,0.007195205337303556,0.08753863847900814,-0.11826421491637067,-0.06572961181269382,0.024430638984814252,-0.023084682819966024
AMH,0.03876791715946873,-0.006119284399693229,-0.021078749120027523,0.03199690948189924,0.05168561762333432,,-0.015624582383562367,0.003127010402275936,0.02664157187207479
GDF10,0.1062581271120682,,-0.023358372596391633,-0.016574929537328538,,0.0024455855715843633,-0.032430817655674085,0.054236568213724363,-0.007602495457861445
EFNB3,0.08471696474192296,0.0459286086317843,0.0347112460179579,-0.019756588752921606,0.09037168018271903,0.08661036558981473,-0.020538686504656147,0.049045285695585306,0.036445255764286845
LTB,-0.0014260560769645061,,-0.024178567757922553,-0.014432371113389223,0.0257825318013671,-0.07442521957742478,0.02156194780135647,0.15153368600933223,-0.01685973712724374
ANGPT2,0.01762325914253575,-0.0022215081878382476,0.007910305259713507,0.04276582251525318,0.09789958691245564,0.017780892657116177,0.0060229256799323805,0.07239757459046864,-0.011429877868228352
ADAM17,0.020572018912391198,0.016168835204715792,-0.04434157271013508,0.003446225622316939,0.04585394387753229,0.03398286079081839,0.06944395082965771,-0.05618622312346209,-0.04765758631037327
LRPAP1,-0.02894825022147567,0.013486202289716797,0.006716576902798193,0.013610572880140098,0.053112772122722196,-0.03589677477209377,0.0353685676936788,0.03936504875252537,0.08024129073467794
NID1,0.022395006750177637,-0.015575939006202756,0.06962756965549126,0.08150132780535373,0.0918501766256442,-0.013829833661096491,-0.11220689738032165,0.08573088427691018,-0.021116743822253523
MST1,-0.03582919853602027,0.022754209347143093,0.0004676529898451258,0.0950976344327707,-0.051488958235319994,0.003906799157617689,0.083561628281116,0.012202163220875044,0.04378779011922926
CCL14,,,,,-0.011230183484355635,,,,
IL13,,,,,,-0.042841217319181474,,,
DCN,0.03474333124453168,0.041730211527544844,-0.03668491867486686,-0.0037405154985236974,-0.06620806776923768,-0.07444983357421867,-0.05153372193106184,0.08046492873773223,-0.03807947382437524
IGFL2,,,,,,,,,-0.020744512473227422
COL7A1,-0.01811250227604911,0.020140073158609228,-0.04666554015179878,0.11395915369411978,-0.027351103930037188,0.03988779492559109,0.039730304669795206,-0.01841438305465529,0.0473573970581446
CALR,0.019796104251888772,0.02194834417493118,0.0275191701082213,0.05353202847111904,0.008128228410134863,-0.001663681175042808,-0.0197158604558617,0.046797333333774005,-0.07560428005104643
PIGA,0.07452932517633205,-0.0039417583702117355,-0.053467417057487164,0.028275563578258472,0.009452974700906116,0.06015885757547828,-0.062888650778456,-0.01104328479315553,0.06976048547503057
CD200,0.018073754305719503,0.004666839909932185,0.061171687019340046,-0.05707936747171049,0.08784348384538149,-0.11440127956823042,-0.04384934573977382,0.040893547425865796,0.02187954274953438
GRP,0.13346072693829003,,,-0.01877028151911897,,,,,0.02132747898264897
CDH1,-0.008463370706550061,,,0.04975392408428935,,-0.05922708899161731,-0.05654329263216778,-0.04380761217022672,0.06004456492021684
LPL,-0.05488735229310667,0.02690176228875719,0.05570943181982966,0.07872426301984506,-0.012679442655810641,0.07443585632532014,0.007955921182902547,0.1185937855696454,0.05525614620654917
SEMA5A,0.013512362617666673,0.019568004786648944,-0.013423080549238041,0.08413749112029373,0.0411986914462912,-0.12721195931123735,-0.094533306498227,0.07796938606873005,0.004654176466313904
SEMA7A,-0.024740730342072238,0.07307180101665484,-0.04080225722529437,-0.0055967008114807424,0.0688147419320426,0.004974979573945371,-0.0026859240969944295,0.07420654484285547,-0.03716757882560965
SEMA4G,-0.0247552368218886,0.013808759159358072,-0.039026825949191955,-0.004588172138205549,-0.01999746334276972,-0.07398175752429713,0.03719792269947419,0.052628784734064384,0.016099516457038963
SEMA3B,-0.0014904692965012293,-0.0080084646318,0.02141822030250081,0.08224288033909034,-0.019684328662591493,0.07181448101600683,-0.06529392456875019,-0.004440069560753223,-0.046510283711400764
RPH3A,-0.031246393586025215,-0.0220114754356464,-0.025830810391260367,0.04410635990869149,,0.04799314341250075,,-0.01258564731805748,0.03576563594985304
JAG2,-0.012339570409383506,-0.031050699194521608,0.03643048596635136,0.02067536804756747,0.051980104301430324,-0.009747803405698342,0.05257889573904684,0.0022931530424434208,-0.033114546511289956
CGN,0.011613147537819083,0.03228139590823969,-0.00451376304951611,-0.02282945063378284,,0.03664641228358331,0.06180152644764242,-0.031240045355182336,0.04653371163389228
GDF15,-0.023799193076318594,-0.004121653257391606,-0.03077165386047545,0.02716749592401368,-0.008066206398093061,-0.06390411670204307,0.023271338344623468,-0.014936802588906731,-0.035495738886970295
SEMA4F,0.04119593966280722,0.06239029935136581,0.002762101178381083,-0.016575272893606073,-0.034346208085336914,0.0776855030602113,0.10221750222323887,0.04887692790990756,0.0012137662159076592
NXPH1,-0.02646680110958187,0.04835173657804959,-0.052367330000920934,0.03891409709454248,,0.07416131246557771,0.06712108565309548,0.006522701733952957,0.08784889056266537
ARF1,-0.007197884890337947,0.07784853749764037,-0.026470966700233085,-0.01009791452777388,0.04283252261307802,0.07489793588305121,0.01216034409634391,0.009085993459246279,0.031021329600576773
DSC3,,,,,0.04943250366504581,,,,
EBI3,0.03799691240877014,-0.03500946841947059,0.045250966830205575,0.008590442422016996,0.07955358858467179,0.057092937273765874,0.07901004895397497,0.05959233272949967,0.0031145652420617176
TIMP1,0.005806985645080756,-0.10953588964270367,-0.08008499498653412,0.038866283997517605,-0.0002475594132688083,0.1117963717166127,0.0048213820455842915,-0.09547096182321643,-0.10380945350575692
SEMA3C,-0.05055310609526308,-0.029036251649080566,-0.02655299663921652,0.031127299284728568,-0.045404667225519016,-0.08711786877944364,0.007084653408495667,-0.06760663213350357,-0.03198859844103483
GAS6,0.013431598986790924,0.024268409244243637,0.054150379811804615,0.0017152286934959354,-0.03154439599738464,0.15479399191472762,0.011447720398829428,-0.020162798881311537,0.02572915571750136
MEPE,,-0.01881629622186238,-0.00669728308173653,0.01647709217751738,,,,-0.026379073382420338,-0.02980205863974426
SERPINE1,0.08432870954834865,-0.10541120570366254,-0.06801796401697173,-0.0038976517845062996,-0.09485178332881535,0.028434406754113923,0.06951981760105713,-0.10379185095799283,-0.12676051353440568
RSPO2,0.0038052423545888226,0.008776660650356722,-0.027890562687851457,0.014187260640819096,,,,0.07997051970846228,-0.028077434207651252
SHBG,-0.022934146684580832,,-0.0099402319257844,-0.015493816080457566,,0.06749365692668763,0.01554251908170744,-0.022839355683389986,-0.011073020108245617
LGALS3BP,-0.01608655885507409,0.07405632428913615,0.008511212941714173,0.0529956781401741,0.0284919139728158,0.04100726631257824,0.07737363995150945,-0.07297253915541985,-0.03886070075717068
LAMB1,0.024111579786072163,0.04307378685466751,0.013503866703740633,0.06032175202918033,0.099673306071231,0.055566126401601586,0.001136202565015398,-0.007470783220397763,-0.057737015004056404
SPTBN2,0.0988973822691138,0.16356859241374974,-0.03880677795615012,-0.03498150425632449,0.012093401924508801,0.008083684232659516,0.07969899127117734,0.02400548014361506,0.061662648497634934
COL1A2,-0.009666093781536355,0.046540426243343716,-0.01650494078687788,0.07418341337489673,-0.08584482453757815,-0.0025308699328287815,-0.0029177335211586714,0.04719695832872844,-0.048467745952968266
DEFB1,-0.013458058161338816,,-0.01380811921130561,,,,,,
CEACAM16,,,,,,-0.05071984930267625,,,
WNT11,,,,,0.008000774102601426,,,0.051038848296263754,0.01543992875614908
LGALS1,-0.04659621685453566,-0.15449738729820348,-0.10609884477269754,-0.0007350297712792056,-0.08513456628685728,0.025772013613648392,0.02850129174115632,-0.11549493218701681,-0.0731787449132489
BCAN,0.023109314927449238,0.12853232560665007,0.10340028614316617,0.09572764585674844,0.006957622533017459,-0.040470956689346874,0.01890149653419051,0.12646067072039258,0.0757743394522853
ANOS1,0.0045005794789743534,0.056613994505,-0.02969810127166543,0.010203258811982743,0.12094900357822423,-0.046222916963783674,-0.06454659968754105,0.04059238021378775,0.015869862018663302
EDA,0.032012649532439215,-0.030698867156437052,0.021988593053827686,0.0619632644911747,-0.02533642386742921,0.0455218218107515,0.07431499383293622,-0.0015165899347705108,0.030875776951415104
FGF22,-0.01853153757420033,,-0.02003397615325235,-0.022708530834998752,,,,-0.0038693599229174466,0.02203170066952702
SHANK1,-0.015019859974061456,,,-0.012264304690359938,,,,0.08704692986028763,0.041435480639929474
NPVF,,,,,,,,-0.017251359007700414,-0.017860912754789602
TGFB1,0.03051752870977591,-0.04481544622287326,-0.02594502886407137,,0.002045351603749268,-0.004764944416669804,0.021688457828869745,-0.022192369696421247,0.01662572357237687
MSTN,-0.02049646864950444,,0.06926598879039084,0.07551155104672233,,0.04951275031025368,-0.05336949377300281,-0.019533549351808892,-0.03673242111549716
WNT4,-0.017595332171342307,-0.041156672956036235,-0.00480523838489283,0.03463128668069706,,,,-0.032646634713908315,-0.03735575046025132
TNFSF4,-0.007309016256748289,0.06355047619672732,-0.02851571416239423,-0.01497192920127108,-0.022198524537739923,0.079754538193741,0.013083471129253944,-0.014429651758158246,0.007503457206659442
NTN1,-0.03538300257192286,-0.017612526809238162,-0.024773650382145063,0.11610524234591242,0.04850791328445499,0.09043856744675074,0.05523183982983332,0.0029857785513510075,0.02280191570901463
CXCL12,0.016186884566810222,0.04193625421269773,-0.00792581826677071,0.02432160580394253,0.0937170748383599,0.08478959481489227,-0.04351974971663387,-0.00628480516347793,-0.020237675627001
GNRH1,0.017015798677992765,-0.0602216314529918,-0.025270091559488367,-0.012476217756635306,-0.01596583187401045,-0.04740344293678513,0.10778376863364354,0.026521586548932212,0.040338662010166004
FGF8,,,,0.026087166583617045,,,,-0.02601907666686983,0.010540355856994475
RIMS1,-0.02679066246379674,-0.025598396692428384,-0.03874154248782411,-0.0474853022872336,,,0.005879095765920597,0.03059460140804561,-0.00942811139850298
FGF14,0.015186492480953918,0.03306322213347803,0.002168582986770771,0.009317782614020569,,0.09632330929206398,-0.0833490425095706,0.008627577773088096,0.08752770445572196
IGF1,0.0184668865337388,0.001235515753053549,-0.008385505725092734,-0.02327292758065809,0.1334167976514794,-0.0711653691703848,0.07498346576738886,0.06701722703905687,0.10888950478669666
TNFSF10,-0.009198839860950905,-0.03106154395176892,-0.031167179431239946,-0.04184226696820457,-0.02439509797285635,0.014295219726496953,-0.05784434004182538,0.010834147614836476,-0.04178274324506488
GDF5,,,0.06374285328480123,0.1630102117183277,-0.0324757379138036,,,0.028976316870538872,-0.03813714416906174
CHAD,,-0.04101140490067202,-0.019553973647367936,0.019332235795876437,,,,0.04088775988717298,-0.023238235815185897
RGMA,-0.03697481602308167,0.0692040021860074,0.028404544253212014,0.027617821495403212,0.07528515547899889,-0.022412619804005073,0.004909906815169176,0.014419345730207131,0.030938029913306485
WNT16,-0.013662601986007156,-0.019102496538245445,-0.012031224929101005,-0.016811483106179102,0.07460236211932246,,,,
CX3CL1,0.038178967993537836,0.05397581363850085,0.0028315203272340746,0.0013762577379123494,0.11920875685855856,0.06242788251180839,0.051988915620682793,0.008756561623022465,0.007496609572638935
FGF1,-0.039059835946681276,0.06935305421131595,0.03658873077173403,-0.05492189574030853,0.007324260645094147,0.09564188533229712,0.01240022952910954,0.04134147228460586,0.010877482201432675
ALOX5AP,0.00418777753639552,-0.0734548005709438,-0.03614952289113738,0.039582858610986614,0.0027214747074200013,-0.0418193725285374,0.020739261199141986,-0.09349536563768342,-0.08949265932502606
IL1RN,-0.02943418501504018,0.031228329617586807,-0.06454658522948901,0.004626239112104648,0.016053322631798796,-0.020728823183931253,-0.0631644700322656,0.02590064133042394,-0.035250776772539925
PCSK9,,,,,0.060421419121233444,,,-0.015047705154733686,-0.018937502230011047
NPW,,-1.9909519654046775e-05,-0.021861212011574874,0.023699877002406156,0.05373353622312326,-0.03875401328488303,0.05648319990705752,-0.0512616740357629,-0.02115509934071134
CXCL9,-0.021645571901017176,,-0.019187004060306097,,-0.03214364770338536,,0.023387642014694905,,
ANGPTL4,0.08317446973234195,-0.07970653283646781,-0.08769670050145369,0.039558433485354434,-0.13525132471818077,0.006619531818306385,0.004885919255149477,-0.09713467774505034,-0.08426756701404857
CCL11,,,,,-0.025129818645717276,,,,
UCN2,,-0.031953310105763494,,,0.04003530245355187,-0.047220652507428025,,-0.026019081047736602,-0.007942028316533742
OBP2A,,,,,0.018220484388305962,-0.050695949364956326,,,
COL4A3,-0.03329365321505963,-0.025499317802617473,0.07072046961756208,,,,,,-0.014985631906417109
NRG3,0.00893194596905138,0.0318481661698227,-0.028387750742846576,-0.003967590149056693,,,-0.0517859083428989,-0.04056259945664918,0.081363613607642
IL23A,-0.01822442581563491,-0.022682331369404722,-0.0212089161231997,,,-0.02955201117374763,0.09334392327827541,-0.015047699905463506,-0.024321205355649994
COLQ,-0.0012120510479139335,-0.047855063847049885,-0.025815840247082746,0.07924868443547252,0.013590079876144644,-0.07609538847872725,-0.004099861760464648,0.05757067280976901,0.07728111086716205
SCGB1A1,0.009426228294181015,,,,,,,,0.043618767902907175
TNFSF12,-0.02710785585658449,0.025377461571186234,-0.004801309481332718,0.008840014830769204,0.05143836257967663,0.04645030442150496,-0.014736377273304312,-0.005893873225215499,0.0003783717679603028
DKK2,-0.016269517993333427,,-0.013298709492495921,-0.02446810073528788,-0.0010580282536015002,,,-0.01776276500455442,
FYN,-0.03264864707418825,0.09228869706626602,0.025797725807207808,0.09118980105932482,0.0703509797362343,-0.1052156720204751,0.07087358734832871,0.11968308674421599,0.02680631842653872
ACE,0.1258549176423967,-0.0055068085018268615,-0.01792393210972476,0.013028043394525565,0.08482774777798667,0.0009943770816204847,0.018190673253493668,0.12214374414735056,-0.00278465761389349
IL18,0.04980346988185306,-0.05975988748292219,0.05928516587640854,0.04932526947027802,0.1440244904628578,-0.03970557900699777,-0.008962525511188963,0.09383875423287372,0.0633490860139944
PPBP,,,-0.01258929744245276,,-0.01878591688794402,,,-0.018424461419386896,-0.022417695334188307
CCL27,,-0.02940026099591765,-0.025367405739745736,,,-0.029118725619747796,0.09591805442256184,0.049057260311114494,0.0023946647382347796
SERPING1,-0.014495482905237096,-0.015309049706117059,-0.10583049466696373,-0.009198391594732352,0.029532372790817222,0.033119524275353654,-0.0601723807372224,-0.012129848978012734,-0.047804044723926804
AZGP1,-0.0015620655293997914,0.020592749341187412,0.12521205215098932,0.10171089790049077,,0.07733150874772264,,-0.013480678995418703,0.01148013889188956
INHA,-0.021245419444284177,-0.02587148393881664,0.031065844601728485,0.044515191504562686,0.010529981083750445,-0.06457041335359698,-0.009299933560118833,-0.02410246403505202,0.038530576263590625
SEMA3G,0.06055570707062783,,0.030749019673594235,-0.017802036515623613,0.08602312325844247,-0.054398980504453666,-0.08572978597629624,,
COL6A1,-0.02405568929913151,-0.026214099077112432,0.0025447055178602898,0.060191937328978554,-0.11110261438310247,0.05200994682676009,0.07863213260741943,-0.04584275310377161,-0.07313058188863569
FGF17,-0.015204327772424675,-0.027052756219413304,0.044550738668060946,-0.023893887630141997,-0.02134110243114858,,,0.045170462631206755,0.04856134831119864
TNFSF8,-0.013458059546844182,,-0.012589294179230302,,,-0.05349234038641359,,-0.019991927504579544,-0.020744510241343453
FGF20,-0.0004257960944395619,,-0.02575365337539432,0.03363522056374432,,,-0.06269179103490372,-0.021739530900395047,-0.019311541454635532
ICAM3,-0.023377080969497126,0.010376906559822392,0.05562160274501023,0.025529042573249363,0.037433165072400576,0.03791083868648153,0.009930304702688736,0.08755244888035028,0.03300732921818503
LAMA4,0.07706471841089943,-0.00956338570336442,-0.05220822755686315,0.08392768467027321,0.047948048951970225,0.00491931105279549,-0.025489373634554134,0.035143356778918784,-0.017205031103809824
INHBE,,,,,-0.024711907767593237,,,,
DLL4,-0.012847493714645454,0.004052492632256933,0.09083959176023669,0.13023636107092135,0.0507289955920021,0.03577670620248962,-0.01968956989848222,0.15072688955043906,0.00786207254628092
SEMA3A,0.06784008894032238,-0.020998253760312887,-0.014512067308150746,-0.03871262537305858,0.018535705623933814,0.09273936809908827,,0.06024477323683538,0.007333586610946405
RLN2,-0.014453063252623683,-0.020706407371312144,-0.019310016216640934,-0.017588508051349178,,0.1826275143487968,,-0.013824369311990955,
C5,-0.04006089534493869,-0.04867316743108757,0.014865875014681198,-0.009764786435278222,0.06564445915611142,-0.07728406959252813,0.04181690045170158,0.10645120704947948,0.010981312157696975
COMP,,,,,0.0503447860428085,,,,
