,MGH258,UKF248,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ACE,-0.002753665130352543,0.09111748796787598,0.08705234173770442,-0.045186817574542446,0.029994237264509168,0.11464190463591147,0.05473228795924977,-0.03886637045280285,-0.031781856564078385
IL18,-0.010765123624354167,0.010754592007479696,0.10307856803768733,-0.02025674736319932,0.058586294143232215,0.06978542650738595,0.007085358680157182,0.033927142063067565,0.05079228036576709
PPBP,,,,,-0.017528477110272327,0.007761046062434101,0.10898651995599096,,-0.02848977463543789
CCL27,0.09511894522050392,-0.019245335051661868,-0.012993912274909508,-0.00521770504488749,-0.03253902164773783,0.0218808573953778,-0.02932885007082503,0.09869062038955077,0.06261304927410426
SERPING1,-0.008695028823891353,0.07796024800918727,0.1112596460879336,-0.03212700035059165,0.04408667973177285,-0.014809479100667785,0.03931869505099269,-0.1730499920783285,-0.08342666246940553
AZGP1,-0.009730067078051132,0.061815426412900984,0.023266885900413436,0.027124853820725173,-0.03761042813337515,0.039940035921453385,0.0620123382778589,-0.005516292205073097,-0.11548693753218048
INHA,-0.036255953864525764,0.012950184152513066,0.05792567754303899,0.005898520930413727,0.04693275194991166,-0.01657838387341885,-0.023727211198905765,-0.012483320253718426,0.10722281287855265
SEMA3G,-0.04013053898853922,0.057659466073496014,-0.036451328538999246,-0.01886806738891134,,,-0.02189017374218894,0.014909757522568779,0.029197064584940993
COL6A1,0.03958922754331613,0.06180579196071034,0.10648885302688636,0.07281150615851625,-0.025311442635003067,-0.019931200839139285,0.06070578956597271,-0.20318189300416034,0.0622228677074717
FGF17,,0.015023577342405253,0.010132292284291768,0.03902118676356895,0.0010501784094452573,0.05484265101161929,,-0.044898538831018985,-0.009091835826032396
TNFSF8,0.038254545319573,,0.011909093245141465,,-0.019019717085760404,0.050837110456941725,0.1406307442174524,0.0014034702636807372,0.07664228890968171
FGF20,0.02374177724546514,-0.038194376730091184,0.10585112699152838,-0.016142915994493152,0.082200823776389,-0.012141325680119238,0.082952764929776,0.037041915012605044,-0.02374896864972719
ICAM3,-0.004530213023671089,0.0265679659253178,0.05747140235778463,-0.03214240510924923,-0.0023166246105396325,0.047634646205880975,0.030886486932064826,0.03509779087244162,0.06565752604804327
LAMA4,0.052004449534098836,0.05648796885278474,0.13595594758275537,-0.0033367058465513335,0.012630413955172247,0.0879203439619829,0.09671206150525535,-0.0714164277597047,0.09318228898751671
DLL4,-0.004009806301162052,0.037889544184408055,0.05095501253181607,0.017038483156358353,-0.007082124308074068,0.06471200014105935,0.05305243945253722,0.004675309374830804,0.04155266950513673
SEMA3A,-0.04257518425735972,0.019851849001560975,0.054019796669857116,-0.026266150861094063,0.07298689613010745,-0.00935036351412514,0.007406927409517681,-0.03473776436614887,0.07771542071819491
RLN2,,,-0.0005863232923663701,-0.01271806177841816,0.05234608151367392,,-0.007427189618313446,0.0023961327517127953,-0.027900496502504615
C5,0.028597879859301508,0.010502971255031253,0.07973738634045208,-0.029443503819999325,0.012414868589902017,-0.018475785477675047,-0.011334445742505153,0.16793447106540452,0.08670338389397689
COMP,,,,,,,-0.02544159037149904,0.0675865714824257,
EDN2,,-0.02174417820567292,0.13715293281110752,0.10907320726177734,,,,,
C1QA,-0.0664164552340812,0.033862870666598,0.10175421289089051,0.029921671322889018,0.07392859631582381,0.029116946013592573,0.0235580774994727,-0.16520915331053806,0.03241087942410975
UTS2B,-0.024352548499171126,-0.02326872183279458,,,,,,0.054703550070603464,
COL9A3,0.01706982491586832,-0.029729847379109373,0.08523112855737125,-0.006006745218406281,0.0032683396162707626,0.03287906614584447,-0.009235272222676049,0.23013935974614447,0.053671304239882506
DLK1,,,,,,,,,-0.06280532515437284
HGF,0.04185424833586132,0.03582912416840672,-0.031145550079865185,-0.019371021548953964,0.010454832944529301,0.018843384316157622,0.07988976977366873,-0.011593969948160265,-0.05956131356877633
P4HB,0.05323003193670098,-0.01629289690648466,0.08954030818083177,0.055762873171213735,-0.027614550301214996,-0.0669339898884178,0.06666528840093582,-0.1771438012951508,-0.09827883879994369
ADCYAP1,-0.008478525246322756,0.016382040541645774,-0.04090228948896416,-0.018740424385093483,0.044256275416386034,0.004105625294276756,0.02986412048791188,-0.008638529589523384,-0.057496248665937943
GREM1,-0.04068123054627751,-0.03058588471143461,0.06566671567765332,-0.020207241908768128,-0.013692315762340226,-0.04435379646012519,-0.061711660684947454,0.015225578419000784,0.0031514256640372026
EGF,0.07516033053079085,-0.03407855352601028,0.019389907683708178,0.03475244660711619,-0.016080596932892998,-0.02008998918886923,-0.023436217210569925,0.11181102423012594,0.08342057190900139
VEGFB,0.02887612426980013,-0.004092485050885728,0.055129745618617325,0.06345934272868808,-0.08596507365795304,-0.04584993572693689,0.015925166292507714,0.09140237089098208,-0.02469011903322024
FARP2,0.03254204081619334,0.04390012879619757,0.09704134424520716,-0.01238115630600447,0.03954223941797049,0.011865224460118463,-0.017446957221743678,0.12006884985193293,0.07567810709705668
IHH,,,,,-0.01721634142671611,0.11348087787515833,,,
LAMA2,-0.0011364096060681233,0.03787239754801652,0.13324912836053185,0.009300889363448157,0.045390632086984496,0.06046481460902844,0.019386144341449932,-0.04811539145431176,0.06944055566285769
SERPINC1,,,,,,-0.020089990787072163,,,
NRG1,,0.09140833583088173,0.07268017037750407,-8.419074009664114e-05,-0.027712129842793226,0.01391496374388215,,0.07507740000651218,0.08868174584529873
SPINK1,,-0.002747186185973699,,0.03998502218193029,-0.0363010049395503,-0.006592835672840769,,-0.05388472899998978,-0.03804246826450229
EFEMP2,0.03920136260957092,0.04135267573529525,0.11951571455122492,0.034014310403065635,-0.03216522690498729,-0.052066900044298904,0.07035282695772978,-0.01030951578284165,0.04534737349833005
SELPLG,0.03829153679559084,-0.03272451432230535,0.007630313633161995,0.009863887985188224,-0.05383208082090891,0.07302476547614632,-0.07695624963522102,0.10600039192590519,0.10245135668854448
GDF6,,0.05772615532762476,-0.0013021754049372058,,-0.007284588752718583,0.02487630174374527,,,
HLA-E,0.033205354170694125,0.07262854311603407,0.07638143082996096,0.005386265415301662,0.03813404393600767,-0.04348271118491318,0.009058307605810964,-0.09783947831645266,-0.05654127267933012
PTN,0.1187146698218323,0.044519777408058264,0.15522514964783493,0.044656881255098646,0.0720340434148883,0.02397231178526084,0.11464492474629726,0.32935759374194185,0.1632943164751029
CD274,-0.055529837752549764,0.054607903203931545,0.07831634751573613,-0.020930638573382433,-0.04340672394030428,-0.03645079696557443,0.04049811962057288,-0.11143564274807842,-0.030145000854719207
CD14,-0.12859520871911614,0.06862888922521387,0.11612850601433662,0.018999786193099992,0.031530399564348034,0.005710593275587316,0.03506115375516082,-0.06254675289748599,-0.01406056118365757
SFTPD,,0.06573220735995088,,0.009830892409142018,0.011473626746685941,-0.01343463935572831,0.04631040924306802,0.06900173674775724,-0.05565368992856047
SLIT1,-0.032406707817975035,-0.02290996307618477,0.055246932374074215,-0.02107907595511251,0.018440666401570122,-0.0025872691256840887,-0.001937380688331036,0.17930290244514935,-0.08156141075934292
CNTF,-0.01668291811639749,,0.009912688015686458,-0.014767026921493532,,,0.023400547107844113,,
BST1,0.037976368432870874,0.024194814886914925,0.15012474571872036,0.024468870819015318,0.006552704212381761,0.08802628442261301,-0.04209671335762454,0.07797570034079282,0.03453296531144184
AGTRAP,7.044988999978442e-05,-0.03520568243719392,0.08295160919122858,-0.04596720961405308,0.016843702905900027,0.017862392317062135,0.002145934312168312,0.029343758504060794,0.07551076311529059
LAMC1,-0.016046741951426732,0.01758273393143659,0.11816147244614601,0.02668680147359788,0.0029102909612368426,0.05225193225192562,0.07677584784499912,-0.1434585543730148,0.041685991869589975
COL6A3,0.03725961683281719,0.05830008193008466,-0.015386605385819211,-0.006745902189469357,-0.01991085778512353,0.03234353869650429,0.09636341868947523,-0.14102788882669204,0.03695337944902779
FN1,0.0665204470841836,0.046601776895596074,0.10711139529958869,-0.04440663266127454,-0.06895452853896332,0.01819939674828448,0.0591844727344993,-0.24262120339312676,-0.10607993033627128
MIF,-0.05160930872706802,-0.06825068784204369,0.005399580772073696,0.002544755964929354,-0.032477274381763246,-0.07361033317650559,0.007439170202972649,0.12842507380850005,0.00996166508404649
JAG1,0.028753039266910956,0.06572600138933601,0.08895923099678323,0.03999522602049072,0.027994733591988747,-0.002939437958281266,0.01985196661895313,-0.1806182954918265,-0.06919511242142805
NID2,0.006912919774329712,0.06691867751691188,0.10777153548430198,-0.02264848074149566,0.013120460971723069,0.051567191252978685,0.06148639515664441,-0.09442456484445204,0.02588356352395994
EFNB1,0.027899066125950056,0.018476887187061475,0.12929714146453616,0.05269491386112489,0.0019350680796159998,-0.002375765473696623,0.029526624777602137,0.14014184625667223,0.06768047737135031
COL4A2,0.021075964230818183,0.06333397160829649,0.11838442884265238,-0.05298645846879463,0.0353014778391242,0.0552713751632335,0.04141268128823424,-0.1931172724803664,-0.01925472363429951
SPP1,-0.1174408882744828,-2.6839026088640333e-06,0.13707122091609414,0.07326801657697495,0.014861893770965908,-0.06918556580433281,-8.73890443362503e-05,-0.19604686952357014,-0.09104999760059156
PODXL2,0.02321454145512985,-0.015411832627140755,0.029746175717475926,-0.02353005999404825,-0.03500318244505477,0.011266911673393365,0.04549226611893742,0.26542425245158296,-0.05606932148174536
FGF9,-0.02871692940366346,0.019169277582906322,-0.04645281241694755,-0.027577557038367707,0.10253009676105258,0.029272792506762124,,0.07790734597528892,-0.06712978100687118
ITIH2,0.08369815700063372,0.020848437257764224,0.02801903810533265,0.04309214397578982,0.025999357374872727,-0.04525409649722862,-0.011760549838764945,0.038638925822390154,0.21476424433188054
ADAM10,-0.0038476873485036585,0.040003847796168175,0.017264767243949552,0.04841949638412486,0.053251933575286556,0.03320183804550626,-0.04599512119023411,-0.11361842651940152,-0.12038305031890793
CFH,-0.0034090944654256044,0.047174230147387766,0.10115962799837691,-0.019306421019099962,0.03529315891132554,0.047382284729758015,0.09207057650643631,-0.023225418363342833,0.08647810262009592
COL4A5,-0.0579441244167364,0.011379645000114224,0.02659366640449256,-0.028275875890530804,0.036077500008450294,0.06194236397687027,0.031678804490906744,0.13874808745335895,0.09607338231525935
LTBP3,-0.003415940988821467,0.0200204279123434,0.035454462108373046,0.0065042963026381686,-0.03564256663618874,0.021548841438417368,0.13133256597403695,-0.19135345028299872,-0.04646830944217757
GNB3,-0.00979752367846288,0.04741424689122876,0.035912515078050364,0.046558215631711655,-0.008451450473107455,-0.0016832114508572346,-0.037401516113530014,0.0561892104222351,0.005557675977105948
COL6A2,0.02502986838838344,0.02996298589361275,0.09447176709503735,-0.0478025012488176,-0.04108800794161864,-0.014695339186784902,0.0712887393051462,-0.19773179536114516,0.04058546775020651
PLG,,,,0.09207494867108772,,,,,
GDF9,-0.01463436364011086,0.05843579934762794,0.1482503405455913,0.13366633253176297,0.007219020896878601,0.004292670769748707,-0.015584705991436815,0.05112990121703684,-0.010431247635391432
NCAM1,0.040073979264643,0.022030567572561527,-0.04617629656392987,0.06528084384309893,0.015600241688473064,0.03569903535450799,-0.06377731924264277,0.21017778893303612,-0.10803358994419127
APOC2,-0.09410830403153311,0.005517723264670073,0.04722279733318889,0.05557516280693912,0.08035851718053565,0.020803938046795152,0.03693943785187896,0.20249608595022056,0.060450446206953716
BST2,0.06620237730136198,0.04988638309926723,0.12445377975189731,0.05025786657108881,0.04096374166702275,0.03934128326168255,0.09411616074353045,0.0633039684945304,0.012864564962194857
COL5A1,0.027967832955943833,0.017615548478128067,0.06054739371988117,0.027508252177047592,-0.015180176662884175,0.00022872394382108193,0.038611285036626995,-0.19966045699542717,-0.04962147096504953
CALM3,-0.07038374569225242,0.03503289010124323,-0.11490124837521716,-0.04527059289293555,0.034145814722730296,0.04286176281825315,-0.015122134376649051,0.05801160437455925,-0.07357018022338431
THBS2,0.08903811084042869,0.025630791161240462,0.025251210432722195,0.007320377465906215,-0.009981412363616268,0.021907720193983432,0.04587150553060499,0.034799807854413646,0.016018796878061452
SERPINE2,0.11993072060859541,-0.00627313913419396,-0.013689431616608103,0.01827992773721903,0.030484054083966233,0.007325021751632868,0.012992652061619937,0.15275962329977222,-0.07082739612944555
EFNB2,-0.02357703562232591,0.006213400412917035,0.05617379295894309,0.0013384834805078517,0.03825903880051099,0.03355629913684594,0.05078139179791975,-0.04482442099544559,-0.021525517833483044
PROK1,,0.003090448936761162,,,-0.01315209108646469,-0.0221777682942435,-0.02189016101252168,,0.08149807765183739
MMP9,0.15922314006784777,0.05387655709205586,0.10266927023249349,-0.03130810340353925,-0.04349406347506695,0.033827406365061416,0.030383541919251092,-0.1706531976412341,0.02447539632095786
DMP1,,0.00014357429833767853,,,,,,,-0.026994712958030038
NPPA,0.040355801644085705,0.013456143951430634,0.010485565189217998,0.007848662667758471,-0.018244706500150205,0.038206041895262055,-0.0833408244940277,0.04810440319834232,0.023379693885456482
APOB,,,0.010540013895714483,,,,0.11914454850616078,-0.04256012210303464,0.03529511202572152
C4B,,,,0.008418508361157408,,,-0.024310971571989387,0.060154458589220146,
NTNG2,-0.02868355096084026,-0.002069473895745245,0.06338749179994548,0.04415692300193521,-0.029499579278198275,0.016963723588229604,0.011229393450465013,0.05526661780557309,0.02505481547011808
LAMA1,0.08575603356744602,0.015972951512327613,0.08883229023482762,0.03299747014849501,-0.00637691857296937,0.05272830247440445,-0.013858111902848988,0.03978231647470379,0.043164137059903886
UCN,-0.024563816234674477,-0.020059409028501184,0.06429637563076779,0.04510597253916291,0.03311423227202128,0.046421473105646135,0.00742667015983061,0.04708111377002163,-0.004428080396563747
ARTN,,-0.034572350833296094,0.057530124806849034,-0.014767027948484092,0.04561705660432529,0.0951081200171213,-0.030290005999276937,0.059647370981418917,-0.0015257813347250523
PDGFD,0.011773941077922343,0.0715396330017671,-0.007454427295803145,-0.009318187454224226,0.0013691731288313232,0.03136602922449112,0.07437211664546209,0.03887886878159277,0.15986030613715213
EDN1,0.0186644089971424,0.014972986680965064,0.027768969618153606,0.07423131258114389,-0.029479837299841275,-0.0255201865265742,0.051241468044743096,-0.0034284312228754876,-0.0092399406078435
ARPC5,0.039336781374579056,0.06132306427839456,0.032305205670878245,0.003583906868362779,-0.032929708864261956,-0.028521958163237972,0.0028730269598517912,-0.20657244982063502,-0.12490098926994615
GSTO1,-0.1302798491716711,-0.018263400429112953,-0.08829990709481883,-0.060270568636293535,-0.042313125819678735,0.01044212706557935,0.040998173063131985,-0.05751136870608683,0.026918204795266486
PROK2,,,,,-0.011428138887635138,-0.022617449025702663,,0.19072371508593186,
SYK,0.009610286198620886,0.05038123288371108,0.04763191968862838,-0.008809039769603622,0.03631984304615832,0.024079648374173947,0.0012072976906102872,0.045959818828704854,0.011646213206739848
CD40LG,,,,,,,,-0.03648325829165184,
ST6GAL1,-0.035212755993779786,0.029311210379792032,0.04927864557689272,-0.01726206683185513,0.0643505820960762,0.09333106613930348,0.03742294240424657,0.12595415273455432,0.009353495303847733
WNT3,0.022971357033913255,-0.040179339534969036,-0.03410688683050462,-0.018674682564083833,0.000672206612159457,0.048823150767287826,-0.03153388962456135,0.031919291812682805,0.07069904376756231
HSP90B1,-0.0074490768777978385,-0.021618010191864344,0.038457219761769836,0.06407925749355328,-0.031948954031619306,-0.06206676737046021,-0.044076688811584996,-0.18695068039556534,-0.12859410243844946
ZP3,0.06022805933453999,0.03517458052574435,0.07073083353309191,0.013711253727764461,-0.0212110841720546,0.021079534391718866,-0.03578748771213729,0.10727650118096439,0.0443908529939842
ANGPT4,,-0.0034982024650424518,,,,,-0.03029000464434328,,
NRG2,-0.04319862686520963,-0.011405491441239396,0.020911756518559428,-0.0038146900080255355,0.006898551075112786,0.026502263025702723,-0.02716878625500686,0.17959767430988602,0.1109827422288327
MELTF,0.011510879202974429,-0.024934697164459382,0.02584448310680702,0.03436953311157981,0.018594443729794033,0.06227543256635966,0.0157110756744174,0.11990831132719876,-0.03257862446911385
NLGN1,0.02797593155504603,0.01755013592542122,0.05932363675819164,0.028057878964016063,0.050786168012239605,-0.009471553584627533,0.009714064406105498,0.1663764478990684,0.009898770967031758
SLIT3,-0.0365084680461466,-0.019325674440389455,-0.07211170269708479,0.009370888722853197,0.025908522791360213,0.06991904977626401,0.019503556294002,-0.03928308048424871,-0.0001132503266503102
CCL8,,0.012813905301214122,0.04794035135350669,-0.013778670566787115,-0.03263201762547349,-0.003932261260657543,,0.07217571667629356,0.09134849217163783
S100A4,-0.005905561583402561,0.040939716174684074,0.13322875174615553,0.020659377453895237,0.05896404812341099,0.011308391261977154,-0.0025722472173684632,-0.08763027758641248,-0.040088880818011235
TNFSF13B,0.02512778342013837,0.017429013807301334,0.07313024448356266,0.041406753841589185,0.04329807779383814,0.06188722519423035,0.05885708540083028,0.0387246040919066,-0.10394746838353798
HSPG2,0.030298909614824284,0.08412153968633776,0.10980622687195873,-0.05126026565372426,-0.015523659051260833,0.06724153780670018,0.044992887916473,-0.14229844080415427,0.027901027689055224
FAM3C,0.0606716530031094,-0.0007870647901779978,0.08240010715282653,0.014701449204706783,0.06010210267102594,-0.01584236974088191,0.07014991473571658,-0.0578759946461121,-0.03749075077715551
FLT3LG,0.036944510113012835,-0.0044808168393572715,0.050821383767645625,0.05513527054460394,0.002507157176157758,-0.007853194907716708,0.023433766300440396,0.021915830229632532,0.11626160043635003
A2M,-0.10540313467600901,0.061801028208492856,0.08548062981288473,-0.01447409198106183,0.03482666643732589,0.05951038885832686,0.0845581764334364,-0.1358848115391389,-0.07418878831051252
VCL,0.005094262271936169,0.04583958094009501,0.06396512385514863,0.028971981365896786,-0.010222786690036394,0.06481704211234475,-0.0011938595155251914,-0.1340121756306027,-0.0245895194417836
FGF2,-0.01348714849590921,-0.02766601564529135,0.09238297211569278,0.07133537692197939,0.05673594517812905,-0.02801675925321345,0.01726904420684485,-0.04609700340852103,-0.020889387574121083
AGRP,-0.023986306336203897,,,,-0.013550492203387138,-0.017222112480187533,,,-0.0017617941771192562
CNTN3,,0.016433001275572026,-0.0658910698268905,-0.03157756870140009,0.009020717416334862,0.03869448074219821,-0.03432399126601508,,-0.023311660766666648
RNASE2,0.0058137691303735365,0.061433288795788105,0.0747525616632803,0.014558785343668508,0.07563899212340111,0.016604858760107116,-0.041267645960810465,0.025195683705444897,-0.019460540656719184
ADM2,,-0.005205664472505682,,,,,,-0.023626087114387396,0.014002741018941878
GAL,,0.09408914923311823,-0.03532382299140648,-0.019494930816116068,0.03783125474589633,-0.050548037014909855,,-0.04315589584745772,0.029996286440871673
IL36B,,,,,,,,,-0.0341248168139144
CXCL6,,-0.021744174809527353,,,-0.0026051298468991184,-0.010939924705075545,,-0.02688068484080052,0.0006582168244557653
PDGFC,0.009827907972084203,-0.007037649746161706,0.10384782153111227,0.08119746828752408,-0.02953639349707797,0.052643446772922924,0.06450135012492297,0.1105834198916492,0.02051933570650179
COL8A2,-0.03517259404454021,0.07115138644809062,0.06924146470941388,0.039220452717647514,0.05772652854225224,-0.013690565247392114,0.10327551834639134,0.06189479219368531,-0.029231302953078925
SPON2,-0.06599788823299042,0.03310031287092629,0.026413724832501262,0.004416730144429784,0.05458925611645199,0.04120817830674556,0.02829597600693641,-0.06469678140495701,0.061387552993694604
LCN2,,,,,-0.02864413218990856,-0.013600470205086208,,,
SEMA3D,-0.01807647754441845,-0.020669084028834214,-0.04105829205510637,-0.014925748693712585,,,-0.017361428292660037,,-0.03485761009743262
BMP6,,0.0023175413402575108,0.020677584974520918,,0.011368629930512996,0.0035557109707819194,-0.028837697586545776,0.005203899188957611,0.012904736926292086
TIMP2,-0.011822167497040485,0.07735001529089353,0.0725265826477099,-0.04508080567350247,0.00399517302601113,-0.017411724637144566,0.020686171911976692,-0.0706294305203482,-0.024930963504995126
EFNA1,0.02082933712616918,0.06541418838829698,0.03364675205039595,0.0680936126591997,-0.014830593811210588,0.06272179404083497,0.0006451075848412037,-0.0661454190178545,-0.0017015360091230996
S100A12,,0.015842449302909376,,,-0.014501364199996251,,0.0643830043079823,-0.047670151092859776,-0.02232887971820268
TFPI,0.11583948893174174,0.05837742402347928,0.05279844787632851,0.04485673905938759,-0.036924239995326465,0.04811469773593297,0.018169151550845922,-0.011059183272631567,0.06696540848541954
GPC3,0.036411889927535336,-0.011139228727459129,0.024261934580406434,,0.03264109890242245,0.04047581286826443,0.16681449506773205,0.10603751804654646,0.051088540970590395
NMU,0.05286915440625312,0.03361921972490635,-0.004388429291951078,-0.016626094152304306,-0.04795353924365492,0.030339572802940102,,0.22271408129362144,0.0994269029003994
SCGB3A2,,-0.014446382683386275,,-0.020580062970481837,0.06362654612972007,-0.017496686706552682,,-0.026350813197115006,-0.02606025022509537
LAMB3,-0.027730061859838433,-0.007314061655446937,-0.06687399945422755,-0.03687317376719618,0.006738661912923906,0.03692886947176122,-0.001719551024847511,-0.010476895980730275,-0.039489859294000444
LGALS9,-0.019476660679765966,0.015620904729291207,0.07204772859254564,0.08887338416733565,0.05533472887430902,-0.021952431963208015,0.04943422520080639,-0.01884961283976333,0.02402269758892247
VIM,0.11957557129525016,-0.03098846938819939,0.12711676474318964,0.09752179467931654,-0.05711702051494074,-0.0725651876464443,0.0820361533469997,-0.061168471117790876,-0.10369213809625093
PLAU,0.06335827221837335,0.05283664844897016,0.08985146943882578,0.03364665042490647,0.028184033819879196,0.04184021905778141,0.06024543032503924,0.0032751603775570677,0.05445120158478221
TGFB3,0.04646688799157566,0.10167319010387121,0.010850101910685406,0.057825450963497046,0.01312021890125431,0.05518517994910954,0.03376432128020881,-0.13046295749641895,0.08860759052533217
APLN,0.029075428631659045,0.042547202976305896,0.13023134121177038,0.07246250258454234,-0.05037868723288164,-0.0406522220770541,0.03219004011373296,-0.11849061026898022,-0.09439312779623493
SHANK2,0.005848376037214403,-0.023808793805343825,-0.0714580959210667,-0.02098544743051746,0.015043010147687405,0.025585367671562602,-0.022825826434222152,0.0069955491966416546,-0.020926949258639572
LTF,,0.026293277285490038,0.10478514189773828,0.012287257958728325,0.027951166131391425,0.018121601806762408,-0.03884299460572057,-0.17474036874556856,-0.2096109406188031
PYY,,,,0.06823127472187637,-0.019163123848761995,0.04272234746831478,,-0.02277714471537226,-0.02374896864972719
PENK,0.050780791156267144,-0.0017498118425346417,-0.09261824308951415,-0.022063698030995782,,,0.01072210856126894,-0.04317451900599727,-0.08727644189243237
CTF1,0.0005257279191468657,0.005812974954259973,0.027151290093079962,0.06643939749036477,0.05609211206975625,-0.004852805228317389,0.014488992209037793,0.07456663337510124,0.007126816898286345
COL3A1,0.08813267456470406,0.07103809414117557,0.11755094461397671,-0.06305989933374766,0.04099811310109352,0.03360348865539297,0.0799689589589399,-0.1979933109787473,0.05929180193647345
S100A10,-0.0797006727322373,-0.00018824858835292258,0.11327000907280353,0.0018907260990531942,-0.06586766134481174,-0.08089887642343624,-0.006964039556694884,0.05122425694992483,-0.058138281058391056
FGF13,0.0580978177368801,0.021564798708468055,-0.050342161227669095,-0.022905746750651188,0.06403020539652551,0.02755288976259493,-0.021245111849602465,0.04291415686909876,-0.08214824278817355
SEMA4A,0.019392509794014568,-0.018010285457891018,-0.004131776660848593,-0.04616140979152836,0.0697632701814686,0.05591134350319929,0.019771330565872863,0.035253146918509004,-0.020955599729382653
EFNA4,0.019296946588553278,0.052145509399373534,0.04024485001098361,0.04732606273261103,0.008566801471310543,-0.00040278964680345674,-0.019075591760714897,0.11625638501227108,0.07234630295145628
HSPA8,0.053978460160586925,-0.022166265781170515,-0.027359220119699365,-0.05276851047157807,-0.03567540114429957,-0.03210164815121155,-0.014862704358362422,0.08027480561786847,-0.1320557947680278
NPB,0.03322111359193178,-0.0007372027863288952,,-0.015727092003495285,-0.012239763340219437,0.03990049053691972,0.0010139118869039146,-0.001828339312797072,-0.06598466001811182
ULBP1,,-0.02126724076365414,0.021636749381727882,-0.01377867023789126,-0.017682691007424943,-0.021041637042294174,,-0.020622186564291604,-0.018837132117747082
SEMA3E,-0.0601809206119106,0.050848161126113775,-0.02269484815858126,-0.026646189787421923,0.05748335545409594,0.06825989348724125,0.07092123099449678,0.1716671000064484,0.16409018079830853
FGF3,,,,,-0.013329100038612055,0.05047044319279546,,,
ADAM9,-0.018547232779804464,0.07420577547726327,0.09266777377200913,0.033984740674287174,0.02604486304212637,0.024814835857211198,0.09647907823503951,-0.027301953691084926,0.03228165116686229
ASIP,0.021910906925823613,,,-0.01768939297492998,0.05156721463816877,0.06342063638564031,0.032265510474878495,0.038551809511082974,0.06075267757785637
IBSP,,0.049805884833113157,0.024086291745175816,-0.020361123915127816,0.07029842674080648,0.014200232668399801,0.06838275174972117,-0.09181223298472142,-0.033770349651660335
MMP12,,0.07152840021437287,,,,,,,
FAT4,-0.025850476374873563,0.02835628567622606,0.031027906446270976,-0.026266154903987676,-0.0006282334506073217,-0.02273941739741822,0.023260309620629756,0.034685971656484016,-0.04398754744483718
MDK,-0.011097354252773393,0.038400831601830006,0.13843039785462194,0.03923208169767436,0.02265056838534959,-0.03702020003921864,0.07133286412883108,-0.11400049924856392,0.051779288486543326
BMP5,,,,,-0.024152097596083756,0.08950100843306356,,-0.01604988775530181,0.12819221866969782
CAMP,,,,,-0.012980466461931938,0.004097716728775887,,-0.03338581914680094,0.07428422356959169
HSPA1A,0.015083272258017203,-0.011264752875839272,0.03119781754066033,-0.023368833132492838,-0.01335525529024467,-0.013289940651375915,-0.06159998381192259,0.03945862848557574,-0.06340794842325181
SOST,,0.03029845871601032,,0.16334322153438263,,,,,
SEMA3F,0.000447172349009425,0.024693160109966323,0.07892594575658232,-0.01054397642521286,-0.011122825965718081,-0.009069966885929063,0.06030126414351691,-0.011077273253032338,0.006195882919760478
ARF6,0.05075052642650743,0.03416249599274035,-0.02878862018248746,-0.006011383057776443,0.012463623299055126,-0.018683519057117993,0.03174652638208339,-0.03842044557540264,0.026587978928718323
IL6,-0.032542520713128194,0.036407702162566405,0.002256719488527343,0.05876806250433353,-0.025642045809744503,0.09386582927871168,,0.013410209685690875,0.018410560922957866
CALM1,0.05881549203130003,-0.04347024587964717,-0.13605366933322763,-0.0859503802207926,0.03481522055523909,-0.008481036727641614,-0.036702887936624864,0.2001701881315408,-0.09352612002683712
VIP,,-0.025626242627677032,-0.02484182426938115,-0.025881545687774888,,,,0.14790809524826978,-0.06695580087426341
NMB,-0.03320147590209109,-0.05407305994148924,0.12414524769965618,0.044977635254987956,0.019134082500383186,0.030103113480097553,-0.006945226097251834,0.20934303179376687,0.11092107999923262
CCL26,0.07491575271475631,0.08733567656509013,0.08521461010085699,-0.019494935483457244,0.0075933832860657,0.006041437960230042,0.034206212613269234,-0.051743655368447085,-0.00872135862666796
FBLN1,0.021960174518847464,0.06391948833913345,0.018118769436590212,-0.02290721264789728,0.006553708688983653,-0.03343831984642289,0.04997675087528225,0.07490505999085259,0.09032641362090942
SAA1,-0.0271156242536214,0.02836163810451574,0.002470442998914175,,0.0026612777633695686,-0.075180538491247,0.07949255794051467,-0.05296556519306042,-0.14949590279025832
MICB,0.035858160543844546,-0.002790623172513673,0.03609346078869533,-0.03116211189849158,0.050211384331970726,0.04550817705233862,0.007107197045281929,0.018308863174345234,0.06404066793206332
MMP13,,-0.02277121205763613,,-0.011764959248221553,,,,-0.0162760081195852,
F13A1,-0.024453596719196908,0.0056732912758962785,-0.016444664951622626,-0.025196884837197,0.040571594925968575,-0.02867595299830587,0.01413582370613151,-0.2605326063685358,-0.04966687032714203
CXCL11,0.04536697528815563,0.04933313522230418,0.00933132668784985,-0.014444663147143178,,,,0.03740362188554086,0.00909639087327577
COL5A2,0.025744553796044525,0.07472009747124982,0.09461586201288028,0.011510726071433403,-0.0074723766270877665,0.014224855151477691,0.04245456177519039,-0.21632922140299393,0.0007465916957056458
