,MGH258,UKF255,UKF259,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,,,-0.019194054492225873,-0.00951513422448245,-0.01275368180848105,-0.011035611155225845,0.036405435949261995,-0.012819564148377934,-0.013783647563083439,-0.018343353729913102
PTPN6,-0.04179323623996336,0.0097528036261836,0.0009836329289208171,-0.011320385443056729,0.09781722892679587,0.00372023818022147,0.020509290900989786,-0.03878721121591698,0.02429288754948667,0.005073820460402626
PTGS2,-0.034788160631979155,-0.0032663177708898163,-0.016774737150248797,0.05197335821748584,-0.019482329861209204,-0.025715788500228657,-0.02304153403932117,-0.06347984804857586,0.06268477508579791,0.06151997795893416
XCL1,-0.020495386725517133,,-0.010504579305207935,,0.07006910306319869,,,,,0.042471724757613974
CD58,-0.004015383339614429,0.025719484066601548,-0.003454050934335731,0.00926186428379901,-0.003176595470025807,0.06625817753405952,0.06297593582026546,0.026631461031095514,0.03504311416057792,0.03545288135558845
TNFSF14,-0.005332438278363357,-0.020111508644213884,-0.016645625035833198,0.01901947981503014,0.05101493534459596,-0.011777379120193448,-0.01698075769155487,-0.016257668557468734,0.027870738404867937,0.04406702468319798
CNTN4,,-0.025114629229290884,-0.0030822626248493143,0.012333041394023105,0.05013381569761553,0.034656602981089295,-0.005426944430807735,-0.007085127547665354,0.06304129688409858,-0.031044292435310167
NTF4,,,-0.01328783280098606,,,,,,,
INSL3,,,-0.009654624744652293,,-0.01470633650233157,,-0.00431550124116694,0.07697561252604543,-0.03621994923703028,
BTLA,,,-0.015324823553265171,,,0.022813092025550034,,,0.05370348082093892,
MFNG,0.07449670050410967,-0.004219750919733543,0.033347944608068836,-0.0270846338124206,0.03220966194228887,-0.005927111432106499,0.04579822787144987,-0.04322521269998957,0.06131403617372114,-0.03603432978934075
ICAM1,-0.008299277479379918,0.03038026259946293,-0.03959576253578722,-0.04193187182245049,0.06802620575258125,0.038681610051164245,-0.00111265527543319,-0.002840839302869637,0.04631562242990417,0.049536828927915055
PROS1,-0.0030128445512029567,-0.03302614279656846,-0.02704904873162822,-0.0023978949591915554,-0.04148793324798914,0.029740048487756333,-0.022600934766119893,-0.042511086538752574,0.01588061087070636,0.06765418186221425
CLCF1,-0.04599959504384741,0.026478948092002838,0.03129482027663211,0.0517035474299421,0.03118728547556725,0.0703423039305149,0.028640098352156373,0.03585512221507936,0.04100043248021548,0.12105045277072682
PSAP,0.0021465182363996672,-0.009533876119827008,-0.008979095271465714,-0.005807862351873715,0.008966908405420207,0.046658439780618725,0.002883438002702365,-0.10248906257711422,0.029243061228978955,-0.11280134854375595
EFEMP1,0.02835626222186006,0.031914425331923416,0.062034461937569764,-0.03923254844273317,0.006855911908397768,0.038234281066071345,0.016908308773812036,0.0030423555705390046,0.004402587206395623,0.02602947401844944
C1QTNF1,-0.031077771959732648,-0.06875983927709858,0.010347521670212413,-0.009642313485452542,0.038011225613160796,-0.026136620319239825,-0.019688392222750647,-0.04485615580481671,0.006201429643388002,0.07204273394953377
ALB,0.09548414118338319,,-0.017140407864965526,-0.015960440511989925,-0.016055462219500903,-0.013376615211866259,0.13825340251122267,0.06509277079154248,-0.019283971597172184,0.015482686488753299
CCL13,,,,,,,,-0.009015579799488313,,
EFNA3,-0.03399478428608232,-0.039465260603472545,-0.033706420368419414,0.016739238013149207,-0.04112023640180173,-0.027848540716503726,0.0389174835313503,-0.0020860674916748194,0.00957613747025065,-0.058925803432324425
DRAXIN,-0.03985921154404021,0.04124624599930574,0.08101733291536106,0.004228824040081133,0.0013040056150868285,-0.010740765600047678,-0.07100388124800851,-0.06506176685545725,0.0894111891284102,0.01356786556796212
RAET1L,,,,,,-0.012864484029582481,0.04946154044080635,-0.014419246210163451,,
NPTX2,-0.03389872783234238,0.046641715652092866,-0.034668346002054484,-0.0026422205478809115,-0.06576192169260911,0.027556073447206727,0.04314761048590359,0.01266157081774795,0.05481690027945036,0.00449642477476383
FGF11,0.05681737963909656,-0.004906452012050627,-0.03472938500705363,0.011230942194433987,0.04568503914667207,-0.02434498474354384,0.008912276857644369,-0.05030647692544795,0.07012907629828194,0.15173036658295744
CD59,-0.032706548692817174,-0.024502950657409556,0.007807877376108384,0.013561589676775806,0.0193698802618728,0.013089036319529346,-0.06122926622464525,-0.03831373015566842,-0.01663845584613949,-0.04261102322546581
COL9A2,0.004752967667229304,0.044508165393922376,0.04308258608065392,-0.04709703121904557,0.043287496218933165,0.00744774421572889,0.06804208111120262,0.057326261022375535,0.07731297757587142,0.0304488261322238
DLL3,0.03292577102651883,0.032120944928516096,0.020058218903519522,0.0005646558589749202,-0.036951214642298745,0.047338097546806845,0.06004129739529017,0.05577264669367638,0.08909305014931189,0.02711912009237548
FGF5,,,,-0.012709208931133127,,,,,0.021113330097492413,0.10453296136699941
LIN7C,0.06935539971810238,0.058263615599638274,0.07470174313120626,0.0006561292549947825,0.007468440843793734,-0.032786673175390496,0.04076432123889761,0.0015059430328265076,0.013126824621054512,-0.009472266503457618
GDF7,0.04461319985335098,,-0.017226669219722105,-0.022734697884798264,-0.02703214070761376,-0.011777378662524476,0.06838864725263673,-0.007257190891896911,-0.009289227751004134,0.10915730276006862
PSPN,0.01708355996763412,-0.04586953913089853,0.05397934023791436,0.02245377413374226,0.015965850204097944,-0.020035074429594533,0.012064008660591116,-0.022695149687456173,0.09391602143646431,0.03063562671724608
ANGPT1,0.0041766742001751725,-0.005203452602536674,0.03418035420095969,0.053563792115002506,0.03732240915110344,0.0533535816249664,-0.004485990384518263,0.02747331958212733,-0.01573693712128772,0.050913442164686705
PNOC,-0.014040353355727819,-0.003099092758719254,-0.028037435487920606,0.061438735957376235,0.01852710540455224,-0.025607787830583977,-0.020571907184724965,0.05623701408047523,0.008693198902778056,-0.03394646942756279
L1CAM,0.07254354577848111,-0.018405589748316045,0.04572810712488003,0.024159128890811114,0.06074643764778256,-0.022934840099284638,-0.050883323139721985,-0.013730431801622917,-0.045496104888425655,-0.05285167935056444
APOA1,-0.04471277713609611,0.002002342266570675,-0.01503548287796836,0.0632389014986573,0.010246575461601034,-0.0034435636334241323,-0.016307158440024595,-0.03023704573930863,0.007179846015735477,0.05213884638680476
PSEN1,-0.042801179779452636,-0.005167925923870978,0.013375622956550284,0.010000371000009587,-0.009297589436077858,0.07219165900202427,0.03844186793418765,-0.031364587386843716,-0.005958988857172534,0.08588133714581925
CALM2,0.04066804070190483,0.0026481406648179726,0.04925062308447928,0.014440334912872164,0.020064621981106683,-0.06561403896873423,0.05853908699030856,0.07741372537583775,0.06607884488820097,-0.10436664843984109
CLEC2B,-0.010150499509093002,-0.03142747543869259,0.027014934354502047,0.031897945142464516,0.009253343346095918,0.001742933348240435,0.010204772387963282,-0.008367320518869665,0.032815388259415885,0.022683798014115575
NTNG1,0.02696041127533462,,0.018723549612595057,0.11662769884564182,-0.020665120786974026,0.005238928077165136,0.04689255804774892,0.05326650838043641,0.09691475452532275,0.05268458379086919
LRIG1,-0.002833140198950021,-0.0071714414900004375,0.03358145125483596,0.0071009411047924425,-0.00554824525624787,0.018037039282290446,0.014216671035906436,0.053182380221239466,0.08425894995428496,0.04556057971036795
CPAMD8,-0.018679888376756847,,-0.011419698340843812,-0.01149718984006379,0.051016073377677516,0.005903770367186313,0.01650652297612478,,0.041090525509172554,-0.029217587092974607
GHRL,0.0016879782912605375,,0.016977479065858732,-0.024450395696460205,0.000680427294256868,-0.010740765600047678,,-0.025396726967055742,0.0319271050083121,-0.0257556070327376
NPY,-0.010239490872505672,0.08245960751630561,0.004985239335309875,0.08002096590690834,0.003796725927392466,0.00036969854889075144,0.04129686864550358,0.05433955138678226,-0.036458065587656345,-0.043539860427018275
MMP2,0.02810756344801887,0.06924028604895575,0.002528993269860789,-0.008667257494602662,0.03766534005554954,0.020262216255250758,0.01952493571114198,-0.10505143748128505,0.006835972870909904,0.039112139216134614
LHB,,,-0.009945694836261251,,,,,,,
PPY,,,0.05051057837292599,,-0.011921946373093984,,0.011462619162471929,-0.051492248781689974,0.034437303167652734,0.044892902400298036
ALKAL2,0.05710347755330459,,-0.00980119940291127,-0.01303590102144368,-0.02875765657849213,0.046857166543029544,-0.03857340008814658,-0.0006920760914528425,0.00842027779676723,0.01747209440833664
CSF1,-0.019337540572340238,0.011499674212800851,0.03285528735724859,-0.003278720336915505,-0.011535659174549382,0.0583677261207044,-0.04266797457339862,0.03980139368324944,0.07075094332032811,0.08116800712036147
SEMA4C,-0.008685484538159602,0.05725737737999289,-0.014994579875918011,0.020098568527680438,0.0015608620118471902,0.04235097516070767,-0.014309350810370823,-0.022756101768525862,0.02629244549188977,-0.048808410158731316
BMP8A,,,,,,,,,-0.032509354131345,
ICAM2,0.00592943059936989,-0.005673055048050987,0.039908598189290524,0.05208145324643894,0.10950004759511338,-0.03657422212943868,0.017668584088829785,-0.033111900982238165,0.03449767987910668,-0.05616604307528977
SYTL3,-0.05104647460280445,0.028805893128817782,0.01291245278222207,-0.016838785023921787,0.005611528443402091,0.09962043917750392,0.03603231571207339,0.0039022042136934625,0.09466136733441699,-0.018119972815352832
IL1A,-0.021705730075919957,-0.019370656674420304,-0.004758392473871304,0.024186888456504907,0.04288234420884554,-0.030276733374911973,-0.008379157269206442,-0.016394232466868195,0.007455160228625976,0.021370117403378488
HLA-G,,,-0.010504578356556197,,,,0.017064668043199553,0.01591891577506958,,
PGF,-0.009078937070382624,0.015612493637756304,-0.01320304538617155,-0.02079064559562087,0.009015056624619768,-0.019421190714068455,0.042995912371986175,0.030442186359233004,-0.035259349532709004,0.009821986774711957
LGALS8,0.03231216044964062,0.058873111004882114,-0.025403446512483132,0.009138705060481275,-0.016915470733525093,-0.053209163235632434,0.000505051789878158,-0.050216344297493894,0.011111676730046018,-0.05335733742389789
DKK3,-0.07814461236656164,-0.03518174746169397,-0.03586231727844122,0.050273376402856965,-0.0023396494032968786,-0.02419245410149973,0.03639925144770609,0.010613510214912157,0.07110011229770834,-0.115168904451935
COL16A1,-0.01633638429807665,-0.006448187131717114,0.039971675601432645,0.033887904981900405,-0.016450712556812547,0.06462579693563691,0.03278340458578004,0.0016044254111395738,0.047747441406372014,0.060688944223293094
TPH1,-0.005510697483340494,-0.013133991089088522,-0.019115619823493364,-0.013667258061563657,0.05282872866414123,,-0.008562567997770932,-0.02406538763104745,0.0257863427259279,0.013810596033664567
TNC,-0.048968549273738914,-0.07857399037949356,0.05450849695010872,0.00514696238171387,-0.0028783931154173245,-0.0035457770485420245,-0.05457533857180732,-0.015238829743899127,0.010697844271843709,0.04627238342057349
TNFSF9,-0.0186798795109779,-0.0019901316373637074,0.04891839146938632,0.04716242841693936,-0.037477068787004304,0.0471625694302244,-0.01408625229488019,0.027897698490686778,0.03175088125671243,-0.04554962172873446
C4A,,,-0.011791198354332864,,-0.014132869435902006,,,-0.007313190809087136,0.03669119182598069,
CNTN2,0.0429033409740263,-0.00877025712687512,-0.021763702774187235,-0.05174916377269959,-0.02172449879132529,-0.01319089277508185,0.041706091237815435,0.00025458614992934574,-0.0467891288113531,-0.06230279029937182
F7,,,,-0.011497183157512457,,,,-0.02347866020406656,,-0.03611458875504778
LUM,-0.02089983460179778,-0.00214127744098879,-0.01270550374958408,-0.023530330450849003,0.031061240907807746,0.018809345092053585,0.003831258904320269,-0.013467745223270697,-0.02403137597498769,0.018624253496087997
IZUMO1,0.034392113499115216,,,,,,,,,
BTC,,,0.05239513509438939,,,-0.018013725849571123,0.016375747864794357,-0.022720752638937275,0.013281925563267292,-0.0014066446449208603
APOC1,0.01925383708821557,0.040896100653775656,0.021742358353389397,-0.013135242183454106,0.06991729056295942,0.04500047165415218,0.05135415524546404,-0.0448429877703441,0.02075153303858365,0.016735721546979106
PKM,0.04379033251425585,-0.03070948540436475,-0.04706280639397447,0.030599938395629238,-0.017999030554773955,0.02851951439194754,-0.028288621156403657,-0.06507577668932156,0.06439839678544237,0.0029171240687455384
TNF,,,0.09812247005954834,-0.016873542897960784,-0.005918063447176964,0.02061325261523917,0.013363812023673025,,0.038904377086156454,0.08022298364504112
GNAS,0.04946442476208781,0.042331945858376345,-0.020358714497354345,0.01604009225715198,-0.006287682781475509,0.0004650822849587206,0.0015100008596627321,-0.08095688183813408,-0.00048306695279262945,-0.06995543764021858
BMP8B,0.024403643669195948,0.023261032680226036,-0.015228932772234551,-0.036561543618442695,0.04462231644173587,-0.010426472517846043,-0.08464525737825554,-0.034814171107118395,0.015260767309241469,-0.03486721553438251
LIPH,,0.17286789023168642,0.004024372201144811,,0.03589828351781896,,-0.009072399519955851,0.001813468919521882,0.18649963539830258,0.01597836090476519
CCL28,,,,,-0.017546357988954098,-0.012332315360757299,,,-0.02524358377859154,-0.030118693973233333
PTPN11,0.005226655836055985,0.02578320021542641,-0.023274160789283314,-0.017612353807666764,0.02675660950666609,-0.01982672551700701,-0.024888603433345976,0.015864951810175713,0.02563496945987472,-0.10569190523082155
ADAM12,-0.014075208043404213,-0.00023142700918581517,0.013625676066103314,0.001763257049144723,-0.006385981348226196,-0.011918416152370737,0.0287976742017909,-0.07336612682639668,-0.01291168922319725,0.06957643014361575
EPO,,,-0.015228933198660706,,-0.011921946893489297,,-0.026130584419537493,-0.022462787225244578,0.15828552196479728,
EDN3,0.04622025883749626,-0.025392555714258018,0.042077553317996494,-0.02037138619020271,0.04044998554566299,0.005417407852816053,-0.007471944881377702,0.00193242364108075,0.0318852728677278,0.034885358681713184
CCL22,,,,,-0.024005098255899988,,-0.023896019351655418,-0.0007315903105395347,5.017283392226811e-05,
CCL2,0.01598538897100656,0.04747703190052982,0.016281932655518732,-0.033819572608095975,0.05579682567597803,0.12396371045635382,0.03281865547711652,0.04782567126376835,0.026031402799123037,0.07533309313707794
DSCAM,0.03427569706640096,0.030115953466686444,-0.010282227192463685,0.02194601504025611,-0.028569701104804043,-0.008413776696201403,0.048775536943328424,0.01656310861537922,0.0017286360756526978,0.01801479610910941
ANG,-0.02471305612055458,-0.009418206147848678,-0.029507004903860653,0.03550307199750542,-0.056899816260169815,0.0796422626563871,-0.008259562491042287,-0.06681958629555158,0.09234257612345569,-0.029772409366556108
FBLN2,-0.02459730918550222,0.03903610593605262,-0.023091448663408193,0.01933867753608239,-0.033962436142487555,0.03891508264250534,0.003499942382422726,-0.04266054003485697,0.01982395739856422,0.041636924032625165
VTN,,-0.004513991604494026,-0.019582184596676856,-0.019380499815557135,-0.01958641988656859,-0.016444740594144698,0.24930448158521223,-0.029086277654638483,0.015535519826964155,-0.04556303927484611
VEGFA,-0.05091553044781176,-0.06820625235451852,-0.08938616213772084,0.010370952769978792,-0.012398597178100313,0.049631859705946156,-0.08593278352409786,-0.0695621051293018,-0.015814033228785808,0.09197851223281657
F10,,,,-0.018694664998475156,-0.013072157094192058,0.04561437779170747,0.021492698158044464,-0.019539244429432886,0.06473065997766961,0.06378641101733355
SERPINA1,0.04217066019392313,-0.0010908451390191883,0.02192342308698069,0.019594549247917023,0.05708987792719931,0.00044326644030453133,-0.009458406578691556,-0.05485964605870203,-0.02703712434239619,0.010307371874150753
VWF,0.00318534602859493,0.014177651061635458,-0.008674220418946972,-0.0075974537175333345,0.06126384369798926,0.04143578593264907,-0.029845025298908402,-0.013904664204960457,-0.05828978268653962,-0.059602359934373315
GDNF,,-0.03832245294892995,-0.012386929695470412,,,,-0.029216338714656755,0.04239085580785978,,
VASP,0.04598074938190051,0.03475363378331779,-0.07147775615685446,-0.009290936302124948,0.026560078774162978,-0.04695664877162482,0.01660225310015365,-0.03592553793640438,-0.013234325646710107,-0.002780813877875405
ADAM15,-0.050217476586154434,-0.06104603214785115,-0.02096385583905043,-0.027665099727878787,0.012356340158061512,0.030926092095247028,0.024853365743303303,-0.06969027778970975,0.043731437044214165,0.08494833672559275
WNT2,,-0.02495647792762863,,0.07908452210279115,,-0.013991936677181353,0.06426517057780248,-0.02697159787434719,0.0764622417504728,-1.4659423023702493e-05
CALCB,,0.06068468139354259,,-0.012709208793018017,,,0.07152797115998841,-0.013201323806666285,,-0.020589612617402376
OLFM2,-0.014565428893772664,0.08274559513023469,0.017008831121751486,0.04774478232897692,-0.008478377576094865,-0.02625988763905236,0.03633737906764222,0.06556772930848757,0.07782450245876268,0.0904820744410892
MFAP2,0.011738093964950711,,-0.02896297253938868,-0.004154103183797763,-0.02244931596526893,0.009547314636751236,0.012349096826883366,0.013116627137300663,0.025184897888151224,0.005987794214714535
HLA-C,0.048126760950225236,-0.02638640056853353,-0.015947717011629205,0.010750885203382257,0.03869891796171265,0.08606463452224068,0.0029707981031348208,-0.04885135131140834,-0.01488539501418115,-0.057094299121803756
THBS1,0.0053589490037936425,0.034939921560375814,-0.0010206767157129309,-0.04670867866036599,0.026466891928529614,-0.01326713816129963,-0.026984257766846105,-0.002517192990023236,-0.05558934139389329,0.002887038712860205
HSPA4,0.017542444159066597,0.1046546547284126,0.03202031842256017,0.032069890081442294,0.05297734461107107,0.0033994426905950914,0.03276463430835445,0.013890917043877363,0.003115736368764799,-0.044012221691952375
LMAN1,-0.012059178507819783,-0.0025684715814290977,-0.053893167451838975,-0.002882804178196212,-0.02055998652423403,0.042338732537002245,-0.03654007578082174,0.01837858210703611,-0.007355303741351525,-0.0033572680124197463
LYPD3,,-0.029517839070664423,-0.011165529446414824,0.06049099154589439,0.05140484840806902,-0.016340631759613495,0.03915470001370295,-0.004057277145201144,-0.018388512324146303,0.07364071893507868
APOE,-0.07168995720116197,0.02643169243448743,0.0021345205270559046,-0.018546251846112312,-0.03128731536911067,0.01666166336916406,-0.020492058670873455,-0.047261341565893705,0.020302676121903507,-0.1177843346049635
SOSTDC1,-0.01867988682524462,,,0.0521904355388754,-0.028835237922966356,-0.02521775678017474,-0.02292630641651006,-0.01620886170623273,0.07034454363943228,-0.002552643334512346
ANXA1,0.02588052323743555,-0.05381789392041763,0.08762201544387449,-0.0390498379806088,0.0030503565815250037,0.05402225960717518,-0.03576996444444711,0.011837782206211593,0.007263949624230712,0.05717558753369777
WNT2B,-0.041650046936209204,0.11724475700101711,0.02101125264598872,0.07813901051734203,0.045844738029829614,-0.011163096056823484,0.011154877109996896,-0.030070222221522912,0.08183222425322943,0.09110806827600171
AMH,,-0.020595970203589734,-0.015514981665361121,0.047440683149947815,0.04607675441485845,0.10868006386642133,-0.016661900622847243,-0.029887317832038452,0.012516017247099264,0.005279351959909808
GDF10,,,,-0.02047892257006225,0.05339150618889136,-0.01820206793754078,0.13112070036599785,-0.005860035520243168,0.049059884407081214,-0.01026835844894163
EFNB3,-0.007861120166968714,0.015765411829047088,0.06822655875951061,0.06827561816412069,0.026092256695799235,0.008932932569308584,0.03818240041586593,-0.025139122237946124,0.09922243794042858,-0.06711725570149331
LTB,-0.013310597157320607,,0.01857398128340446,0.01810507233539229,0.08768239772188756,0.0030729088836169496,-0.018533955142649734,-0.03050034764934333,0.07228969732304232,-0.05278467068042586
ANGPT2,-0.02992755355925734,0.008997663129591677,-0.005216466964055491,-0.028739504223486676,-0.010932351796174782,-0.049025371869161644,-0.0001553682865589485,-0.019696454366903576,-0.01660487969527085,-0.01880130841032207
NRTN,,,,,,,,-0.0012190850296216885,,
ADAM17,0.06686256421870629,-0.03815187465284985,-0.0075713722226867395,0.06360954460313205,-0.04054841582904499,-0.054239480345574693,-0.01311590367536439,0.03205370736111845,0.034833644286785266,0.029974213912096124
LRPAP1,0.02887040509491577,-0.01691079920532262,0.0005444582353131154,0.054721754510949926,-0.003810190896288411,-0.06235856231534438,0.04264004220580197,-0.025646457757269113,-0.009993750371315365,-0.02748557762739308
NID1,0.02941444689469734,-0.026001476066552665,0.020177722629528567,0.010330290140131279,-0.004427846192487416,0.03645456700693365,-0.04551922449675895,-0.012038944076521969,-0.043718206024076445,-0.025491083488834432
MST1,0.037257897705260314,0.019409389650915737,0.018958116880749578,-0.0037010373306588197,-0.010905791733493183,0.03967374394607382,0.006406823205469448,-0.011937672890526952,0.03944575919224011,0.1083711194890441
IL13,,,,-0.012873535357891899,,,,,,
DCN,-0.0022599777982173458,0.02490591273167734,-0.00620791175614189,0.010711545218991507,0.01644741410406748,0.004952933945138062,-0.04147657885323114,-0.03253064312275463,-0.025229131045353032,0.0501372149602603
IGFL2,,,,,-0.014132870931331521,,-0.02589105860313566,,0.050300298928316056,
COL7A1,-0.030156825898254153,-0.035585987033771214,-0.03650228941291662,-0.024908823894988302,0.05641576207658919,-0.025145965997884812,-0.021362984241251833,0.024069258267692115,0.06655043014323371,0.07684866567514474
CALR,-0.02194397858333253,-0.08001166936841134,0.03489923257737772,0.008989427741885053,-0.03623184454176544,0.10488384272174803,-0.013798711967110106,-0.07460823748255631,0.0011360698041226155,-0.007920522082842196
PIGA,0.09371696186740759,-0.013484708129733888,0.007512048228830616,0.07472508946576858,0.0039229112016325295,-0.0320011712592206,0.008381195928508117,-0.016639545438426877,0.0589220665183697,-0.007756574210992266
CD200,-0.012948703590343015,0.0037595293057863725,0.007710454586271571,-0.01610509332413846,0.05251845881876253,-0.04162459766053964,0.020837453778641657,0.003502393097221948,0.03557868822898426,-0.045740221790801554
GRP,,,,,-0.021942992255788916,-0.017157358341767036,0.11459812900757202,0.012657470940234242,0.061285265996764086,-0.04200170888067791
CDH1,-0.01369834396771494,,0.01943995556416128,0.029100673770922385,0.02104976576839409,,0.06968120184739524,-0.01979406313653325,0.1034569618221182,0.006947313411751849
LPL,-0.00797711722206166,0.006510784383641961,-0.0017054635252481628,0.0002825056730344748,0.014856853808224312,-0.02786326263639327,-0.007681690795072797,-0.026693801814517183,0.05436759677583124,0.10863478469791435
SEMA5A,0.05638739732386367,0.07155252459945666,-0.006365473531159146,0.019974892153377093,0.04067558426945668,0.017860860523783828,0.052420158696347335,0.04499053979562396,0.04404419311943443,0.0379652973204537
SEMA7A,0.05927383040574803,-0.010575105899762127,-0.0025546158539550695,-0.026680130619091212,-0.006831329449794856,-0.03363399869059056,-0.016906911571743646,0.02061712849640282,0.011003076932970743,-0.0956502006691155
SEMA4G,-0.005113850909314381,0.004587717120005819,-0.03372446785602897,0.004085540442355582,-0.017767929558192144,0.03025487112243593,0.024537464376176227,-0.008973351806934652,0.0468514307409198,0.024297056222929346
SEMA3B,0.022205694295817785,-0.014767019696982098,-0.0037733726597159313,-0.05545955838707443,-0.032551437488835766,0.02185117155247491,-0.0005912839747725628,-0.019255165633659185,0.07394249605899189,-0.010958139149681469
RPH3A,0.03679175227301696,-0.042059551882818284,-0.03392799638441179,0.06404058421756013,0.017765249540542278,-0.0565699044969484,0.03623492657314155,-0.01102026109911029,0.028009928119401763,-0.1076140067095896
JAG2,-0.0010692850950963374,0.035540920719458795,0.02998899578762902,-0.03719882338344152,0.0595057486909354,-0.010758501642670408,0.05439196906660988,0.036045905095596874,0.009542689800470202,0.018917829578443696
CGN,0.037770076427376106,-0.04867351006552809,0.03639107251037996,-0.03378629643593906,-0.01078493069032367,0.0084647951268757,0.01606635012820994,0.01850783852816028,0.07199422313286392,0.02336669544243833
GDF15,0.045214273667245154,0.000960751313780194,-0.017878526884583114,-0.03297382634916156,-0.003458538905527535,,-0.025813960670097256,-0.044134603979439434,0.03457457504364294,0.1518865121320314
SEMA4F,-0.001627883590526841,0.02551648122079646,0.03708529545087792,0.03384150558176117,-0.04164474309642707,0.031951097936973594,0.034794369336034636,0.0023453106480913867,0.07844788459964956,0.01520342439498912
NXPH1,-0.015619179943794156,0.03081433408724692,0.01980786805572576,0.03340785212572779,-0.033131644193975435,-0.02108545235908545,0.07026119112837922,-0.008677550882819993,0.04714182501734233,0.04572205697867173
ARF1,-0.00013405081894932188,-0.017450814169725288,-0.0012933894826175638,0.04543417674597035,-0.0004211968925696009,-0.0072553458270582976,0.04995770428530924,-0.028834620437529525,-0.017838270426142323,-0.09756846346093136
DSC3,,,,,,,,,-0.026844461555098887,
EBI3,-0.006469953166237497,0.02588973350384529,0.02089477343290589,0.016500285835462442,-0.02108512007536421,0.017447918166839452,0.0034373787372498996,-0.038668768595619095,0.046616681577385966,-0.017977135277648163
TIMP1,0.022467739708096932,-0.029758184872959413,-0.010531677730874954,-0.04387737888636724,0.014967453012045273,0.06405227491051238,-0.07359511278165799,-0.026424679886185482,-0.04384651331033589,0.056428336175751485
SEMA3C,-0.03543646082154346,0.01200980035515339,-0.010412692595050134,0.007685671792270902,0.03333106968323468,0.06977038690693871,0.020804436869276053,0.0037744427901904025,-0.03291481980955214,-0.05873073065434716
GNRH2,,,,,,,,,0.016319528599583855,
GAS6,0.05101084087019012,-0.004368624361888041,-0.07566783853450156,0.010872034362781566,0.02100055895245446,0.015631851546519946,0.045225152932831206,-0.04757440817927131,0.04492151004011613,0.037847371263958415
MEPE,,0.06450918586208956,-0.0009692442473955411,0.01939084315412251,-0.0008447736851436039,-0.02756938878095132,0.030599430249644014,0.0349692526273053,0.04670588430313464,-0.0644834291089072
SERPINE1,0.02890028259126702,-0.004527339066711788,-0.05301205478007724,0.01818415636721112,0.001717553197338511,-0.03007473691775206,-0.09689982852005616,-0.018026716805874823,-0.05180108995188008,0.15841889928900083
RSPO2,-0.019736371630133257,-0.02184626873238608,-0.01261779876370741,-0.030026729562408077,-0.018188265405400316,-0.005951365371799836,0.03604158058441127,-0.011995094687379899,0.049762644807935345,-0.029995041275120853
SHBG,-0.022172839119417944,,-0.005846817481533835,-0.02728470862794427,-0.02400509834698753,-0.021060023037804788,-0.03365691348423962,-0.00833335529731691,-0.0028401143918210174,0.033866524420791064
LGALS3BP,0.0594171254908765,0.022663988421513903,-0.007987249196583767,-0.017737400296997163,0.030167836628980878,0.007116829844244374,-0.00207389023456361,-0.018766848958360144,0.020462026973095494,0.09390721069415818
LAMB1,0.05661480637330617,0.06301085360238773,0.019771694429855685,0.0027606057839037563,0.012692056618363005,0.018027356440387752,-0.060192334566574,-0.0516989023167531,-0.03221183636400517,0.021635043585938138
SPTBN2,-0.030333976245172,0.004956454871358313,-0.011479467587056437,0.05212924107660274,9.597097892416486e-05,-0.021540805341507308,0.03805749476036506,-0.008461525806894502,0.04662193270745477,-0.07803041328716809
COL1A2,-0.04608673887290762,0.013949285223373237,0.0005709788077871851,-0.0030365185522625814,0.021426295480304836,0.04556751676112101,-0.02013400936899953,-0.03772858854779718,-0.060348390742655876,-0.00403210428617165
DEFB1,,,,,-0.01259155566231577,,,,0.0036377461822482125,-0.005653886751854308
SCT,,,,,0.035969316899027215,,,,,
WNT11,,,-0.017053756099947963,-0.012542867353616321,,0.06789605596176009,0.04905330189567269,0.03382043891825202,-0.03562596108986911,0.0015639591139586146
LGALS1,-0.0052393168398859645,-0.01893483358336875,-0.010167210666278655,-0.015022813093614149,-0.026623802882286263,0.01853550917350794,-0.05095087260704788,-0.016447342500381455,-0.0840419220067845,0.03584825852356149
BCAN,0.02023314682748861,0.08607494646102744,0.026553390212088124,0.011915615422399896,-0.010331790071521966,0.012449780348349442,0.05115026364545483,0.05335737070285406,0.053919758959004326,0.024220125012848998
ANOS1,0.04148131470814299,0.0320368045101774,0.03733934952419924,0.014728119536292808,-0.026945063530114964,0.04102093158280635,0.04120600539969147,0.011726060393682621,0.11181125023171407,-0.03057349647162219
EDA,-0.027784687597367748,-0.020337903588121146,-0.02342497625871658,-0.014997046913442615,0.04250100319688886,-0.018318339878434762,-0.0299250046382645,0.008549168772904576,0.13168017518491296,0.08438385786762875
FGF22,,,,-0.011497188321301099,,-0.0151524136168892,0.009357943271052665,0.055208247504235884,0.054243727060650414,0.061759770798354006
SHANK1,-0.023523295535905018,,-0.020561876758424632,-0.010938844473581597,-0.016939946314303768,0.010641006323899005,0.03596386555798407,0.035111497847597456,-0.03792165453757402,-0.04726003724539537
NPVF,,,,,,,-0.022292061066104433,,,
RAET1G,,,,,,,,,0.015667115803506177,-0.02885199401522024
