,UKF248,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
COL7A1,0.000833577223226347,0.008332713317371987,0.06809143502158135,-0.02659043476118436,-0.04623902360905662,0.11102715106358206,0.0018185065115151455,-0.0013408324305126658,0.022367585833508924,0.04485330037182321,0.059862407668662236,-0.05570044724629248
CALR,0.03034792943792698,0.0016099519030809747,0.12082430252958784,0.0020127361866049075,0.05695262785145147,0.06652315696339338,0.030474505633391512,-0.015709655652652334,0.02647032093577894,-0.009458193032090157,0.06670552081602339,0.017116142533393008
PIGA,0.04216184948869423,0.010885764894175112,0.09793337238481749,-0.030619954501856898,0.03518510747574362,0.05994150801812783,0.038724029540188186,0.040262765417450164,0.04435391667189339,0.023228960331115867,0.11009954596798444,-0.08429307434783571
CD200,0.024981763106674666,-0.0019222468727684576,-0.04406442204726947,0.05305501787201888,-0.014335706836618375,0.03350054846176437,0.023172319934386384,0.06616020344152083,0.027178431079767584,0.040153377449578094,0.04442947332910281,0.04885171888475927
GRP,-0.026487152143598272,-0.01852471893481895,,,-0.013279439388736217,-0.03956584571184171,,0.0054994227156855285,-0.024931612829631713,0.003558363408595624,0.11031039848988888,
CDH1,-0.030832863195670576,-0.021436130509187114,0.0655879750574136,,0.025867876217305446,-0.04183167167026437,0.024046318508184072,0.09659180527317367,-0.019388731866782645,-0.0011146892560434509,0.03994207855790465,0.03605104062380014
LPL,0.004081509708948964,0.008345150082898933,0.1635095286941934,-0.012221903576672058,0.08689852161561931,0.055542598501153215,0.015948796274109042,0.07262501542675447,0.07929031502270437,0.010596583006132958,0.019341102749854625,0.019780698156537508
SEMA5A,0.03279173487463919,0.07691324743889703,0.06927723766361901,0.03897467471094334,-0.0392735189237706,-0.048002771610273415,-0.02029351167209443,0.05393580933260157,0.059982171212160436,0.04298296096184454,-0.031689201266500905,-0.06093765913793222
SEMA7A,0.037278992248818504,0.05293620019665547,0.05547584617686855,0.008881135624236156,0.0030825606836771212,0.15939540897234583,0.017859817553565638,-0.008267693133771216,-0.02243966877694504,0.03590045889445632,0.09261770360968608,0.020438274573210086
SEMA4G,-0.021521902606668742,0.030893915434618318,0.06850570541941511,-0.04312339466197627,0.029194347370731896,-0.06050348277477383,0.0052910935095221365,0.027978713365838615,-0.04821344761162858,0.04700001332634592,0.07408651977574986,-0.05589900437369956
SEMA3B,-0.010381543804521755,0.03933908510114096,0.02847287698599118,-0.03252411471272621,0.018231531671609534,-0.0389026639259084,-0.003471936562887217,-0.0008402651947649578,-0.030162684868627145,-0.08613880815337778,0.055245451393146405,0.09344553862362075
RPH3A,-0.05352331140312436,0.013355568365574373,-0.021553577788093168,,0.0445589851313678,0.03852390773443685,0.05137451906297608,0.06818151600028868,-0.02732152169383034,0.004213121549621654,0.04423686750292785,0.05970283204762824
JAG2,0.036172099562620505,0.06446522174770783,-0.014544163395492075,-0.022988984655465297,0.007156114274734041,0.07647061761699767,0.0222020446928255,0.028908019495305356,0.030846382528971004,0.044569948040661236,0.024980333873265266,0.05078653684031454
CGN,0.01244063823759589,0.04228132240097168,0.019717631992570296,,0.056992592400903645,0.008997084769720795,-0.0017885874645881014,0.023115577949458788,0.07204764308284478,0.048950144339844515,0.014462741615185423,-0.02383279655947673
GDF15,-0.020751812259294077,0.092231073942395,0.0849403060462787,0.02374326712810752,0.021039656042237363,0.10226730988295576,-0.01244422332766822,-0.01654261256880662,0.1975214368394808,0.02476319947421305,0.12486396823660159,
SEMA4F,-0.053438308390974215,0.029335625386969818,-0.03674796540909518,0.03587632175431512,-0.02929430387902281,0.07317266734979343,0.015350892951105805,0.013326905437878945,0.043057831421937295,0.039093132075732666,0.035551569041896276,-0.061388185237835055
NXPH1,-0.03220292370436087,0.03157157503175239,0.07924338941696796,,0.0021586125934457442,-0.03935152590888731,0.05051097023557392,0.020511266706867787,0.028201530411242785,0.01472521698635832,0.026390215590813972,-0.09262033248331163
ARF1,0.025444176305306185,-0.014785513855066074,-0.057546581656499625,0.042172636738953787,-0.041469425304745434,0.026454797931817074,0.044026014177807216,-0.0034487473279309,0.04772143980883999,-0.025855688973430994,0.043792988418168415,-0.0886549451817988
DSC3,-0.012037831089849666,,,0.01964424102386505,,,,,,,0.02001310790206619,
EBI3,0.023296801138989433,0.09017493433220591,0.10239773800133957,0.11861647614991946,-0.02513283067087358,-0.03548005243109016,0.11290554655920565,0.05154900141312034,-0.017546970721388343,-0.03375305156861225,0.07608615822588757,0.04239616105441049
TIMP1,0.057669187377690626,0.0697599626254344,0.13865715794012604,-0.1007186339329691,-0.03301455029347435,0.08282275927920209,-0.0001972563355144925,-0.06571241788747353,0.11545310000802522,-0.03986193672775063,0.018968642912122087,0.09684167655514421
SEMA3C,-0.0030896976214225768,0.029423615329760382,-0.02989209380601641,-0.01765334148022089,-0.051157178033621103,0.021970674080774022,-0.01373149549011593,0.018394371429687126,0.005892279131694182,0.04580752900993896,0.040666135683184904,-0.14179430105380994
GNRH2,,,,,,,,,,,-0.011640631363989126,
GAS6,0.017617688685331964,-0.0495198966366124,0.11449270524342345,-0.027247007911503553,0.05679863854430899,-0.11653475112630723,0.009362199918824017,0.042636869994235035,0.0029573072260675173,-0.008906736554132412,-0.004701789747984995,-0.017099734370033256
MEPE,-0.021879947263683967,0.027921849137658435,-0.00598570370160684,,0.01934564798561982,-0.026514214051274496,-0.02634434238755148,0.025281103361342018,,0.01941247119907685,0.06890206469225503,-0.04979670840964278
SERPINE1,0.04230304932859557,0.0013946777788135809,-0.057066403062798456,-0.12442310901699068,-0.01578684924334191,0.07871781030666249,-0.11214190642971254,-0.10764846170608271,0.05924713400862506,-0.008357112956171477,-0.040711285555316896,-0.01926159120919002
RSPO2,0.03197420890956394,0.09370314130691504,-0.037231568162883685,,0.08107713753534304,,0.025442220784271545,0.04464583930226691,-0.042604818516773744,-0.04588049327787797,0.06451647199529266,-0.021186401098139643
SHBG,0.07260754406376092,-0.015291117920948828,0.023881737544714284,,-0.010592139978313011,0.03574898062382007,-0.04009854358815735,0.028266158821121466,0.006000894735654514,0.02528774567557685,0.007226315718062154,
LGALS3BP,0.10654757686546158,0.05170308471691609,0.06438663381135853,-0.004148746093403821,0.018546144934687814,-0.05565435395695066,0.02635321438346144,-0.0666812566114285,0.10095265411146276,-0.017326267970437466,0.09916588092656083,0.10008601005644154
LAMB1,0.07118156460734687,0.1112407586854495,0.12610008637698703,0.021719050595553274,0.014672068990209937,0.1773456203046924,0.10185745294451852,-0.035559741003875094,0.10251080512910844,-0.0344143491680968,0.08401344070055969,-0.002476357746602792
SPTBN2,0.011580764753915786,-0.00025187145450838045,-0.05240281869733697,0.08559310946290473,0.010292649602051273,0.0007119485170528916,0.02811135997915612,0.02229747617447506,0.02759909523149964,0.05001189348624084,0.01700026541693338,0.00020090863834188792
COL1A2,0.07252426249747014,0.057624761268510884,0.15679850546581311,-0.08522192391089439,-0.04691273105913385,0.14959064017264678,0.10410338012281051,-0.020699918283164788,0.0805679676163375,-0.004009913856868689,-0.010441125372433135,0.17613492265288888
DEFB1,,,,,,,,,,,0.013637439192204176,
CEACAM16,,,,,0.016801301879944653,,,,,,,
WNT11,-0.01725412137837836,,-0.024210390921148964,-0.02067810439230292,,,0.01665606850672676,0.05097556867115416,,0.08708888260192711,-0.042974046779180486,
LGALS1,0.04318625784351229,-0.005039428930601328,0.07305755052514873,-0.07762535691777946,-0.020458567638532033,0.10294495957944245,-0.007640470189825801,-0.0706491555949527,0.025896322972492433,-0.06625453278962293,0.02283113724573329,-0.027668992466737905
BCAN,-0.01640472668443443,0.03235896976501445,0.13544570539365833,0.03435839926570571,0.013198406860415672,-0.14790897097712688,0.04035692982359264,0.05308158662588427,0.04740268983984892,0.08962682908152353,0.022813595733336803,0.06271120340254123
ANOS1,-0.02397992291903715,0.01906667802777101,0.09556421926089029,0.052561169012868,-0.005702402178629685,-0.05687816959988271,0.0930878396280221,0.07694974479935182,-0.057962406604511824,0.002677075776879553,0.057425450165360485,-0.02249947203019421
EDA,0.09355289171653951,0.057745808423489677,0.053064820161530635,0.030448392332201073,-0.023138052386268218,0.08019306034994769,0.12357719895727347,0.1526761891075103,-0.03313844551237754,-0.052275156281358856,0.009364459165552305,0.07115964730430223
FGF22,-0.017962299441918846,-0.022411446025065614,-0.022192008884835624,,-0.024032118059433494,,-0.030420627748643188,0.05252290052757626,-0.024409797653739563,-0.0390843967230848,0.1308854606804017,0.05672170143799013
SHANK1,-0.0172541202706851,-0.012103856678360758,-0.02111428698595816,,0.00761870867801015,,-0.012623443816705156,-0.007940979232547593,,0.05139971443260215,0.07209643949151791,
NPVF,,,,,,,0.029904531006972324,-0.023355231980804466,,,,
RAET1G,,,,,,,,,,,0.02484025966309277,
TGFB1,-0.016963252846713444,,-0.014911644807789304,0.05621411354394111,0.038260583115318395,0.0955520696241738,0.061479995020177265,0.00023159966211248903,0.0709442850075214,-0.0366211547085636,0.031229892361153637,0.027470348097885726
MSTN,-0.010370524565522296,-0.03090516666041308,0.09304221682867818,,-0.009683685166752505,-0.0399635242023986,0.016928410551902907,0.10174145941258714,-0.005899216859710787,0.01828175086382893,0.05032918894126395,0.2663240102781931
WNT4,-0.011625788450715251,-0.024703672501831593,0.0681798078044388,,-0.014694229286145343,-0.04897911288303307,0.023968512149877504,0.05194737259657472,-0.01758548472038597,0.039640901935366485,-0.013247900520155623,-0.02466284643915292
TNFSF4,-0.026586050025228097,-0.014776058637322629,0.021285584927085772,0.008147478474499002,-0.02195750513272448,-0.029528213359448923,0.06037634523359814,0.06944872403309527,0.029965752821302285,0.005668066792855985,0.12464123624952893,-0.037917454158807325
NTN1,0.05192665835526474,0.023867403864050743,0.14957928279305854,0.03315124634387056,0.09362415205758787,0.08466269435533692,0.024891988418625725,0.05014791971790995,0.07156083947654172,0.04034527980504694,0.09898604915528068,0.020993719464523917
CXCL12,0.0566710016158093,0.030053771898490674,-0.02322186837131524,0.0926321609836759,-0.009507799223650278,0.09865930606414204,0.041298582020066865,0.012064190841801456,0.0001609904029548027,0.029801667878126416,0.01805942650961632,-0.05083436071074949
GNRH1,-0.033654954486456376,-0.012312997387697922,0.01981697772684218,-0.008348371676287068,0.00034787102635905223,0.031186514295464998,0.003997630494541556,0.056889719757066866,-0.01781974231576892,0.06966859696709861,0.047555301450645945,
FGF8,,-0.017207546928109135,,,,,0.04058512080088506,-0.032236965122591554,,0.012323792987541523,,
RIMS1,0.009619706930941887,-0.027640426843992823,-0.040398325447992794,,-0.010326274920332756,0.05360714107758955,0.026747545239092504,-0.02092809392446751,0.059379459068448055,0.03921612141209033,0.056117139141870845,0.008525004992447655
FGF14,0.00611443042581241,0.02203876879632921,0.08752515881778218,,0.007123709342456473,0.032047178093320694,0.07571373866545976,-0.01033973612520038,0.0036247169894069627,0.043827910154993564,0.030067934667477664,-0.05014983391619975
IGF1,0.04295703295854735,0.01984545188105437,0.0006108420238416881,-0.0024011545268827726,0.03481547861446416,-0.000818754095539388,0.021140077746110833,0.05123036863529463,-0.048092366203610494,0.029943939425026406,0.0016835946752293365,-0.05000887852333388
TNFSF10,0.06641088021373431,0.020600456530442464,0.07903120980558785,0.013861987437026489,-0.029001448647889738,-0.055738362536990486,0.08681287637916983,0.0628950759146558,0.042728685983232054,-0.014761495023722758,0.02925537463925184,0.09167653737365018
GDF5,0.1353593010114081,0.269708401440617,0.010647881984800328,0.02868889969526701,0.01985739875832183,,-0.021344817284383432,-0.03181495905721168,0.028393335132535488,0.014405174472286165,0.04097797732321901,
CHAD,,0.03502019343449964,,,,,0.02735301805662558,0.0013592577629167586,-0.019813006478343317,-0.036284978424014916,,-0.06667658231554237
RGMA,-0.04727003919383309,-0.005129631931956391,0.12824689588396557,0.04408004661499147,0.032368589381210025,-0.07495419427223346,-0.017794684946493864,0.02795015528425136,0.027126939894324242,-0.02089879662260778,0.03880434427509099,-0.06030476431500348
WNT16,0.011732491957969299,-0.016591546541388398,-0.01791136161403161,0.033788699160654925,,,,,0.04389433282657897,-0.02321414108572997,0.0006241320325136015,
CX3CL1,-0.007308997704382074,0.017711546787818836,-0.044021894738297596,0.021947273809986147,-0.010560586926254122,0.07070541136126889,0.036443097220532655,0.0330628270355415,0.07939092491948076,-0.028636118397673667,0.042099120822708544,0.026209764673777888
FGF1,-0.009121476413873102,0.010642380136463285,-0.011745325403595385,-0.005671366541260546,-0.014645396229929317,0.07171611646735529,-0.02366565479894658,0.0648600668267399,-0.0037845781399442474,0.039120569229805086,0.0816345840863342,0.14340153795257773
ALOX5AP,0.009143438376815667,-0.0011570803496236605,0.11928282068943041,0.01170157277052053,-0.02348554345977946,-0.07085662750202192,0.04495503760611081,0.02793974674333916,-0.05322728639036573,-0.00992978811933185,0.0122539164449067,0.09114978475716469
IL1RN,-0.020088507858170956,0.004648813958080114,-0.022540318980774778,0.06644016253863687,0.017215888629850372,,0.05056509698446646,-0.036926640935492944,,-0.06468135191983994,0.032869090010457305,
PCSK9,,,,0.06904858908460004,,,0.008804736552267234,-0.024762998609928543,,0.061185273447603966,,
FGF23,,,,,,,,,,,,0.11616249208047608
NPW,,-0.017508067110882968,,-0.003631025090266319,-0.012868536301008733,-0.03631299951327872,-0.0036477302681501254,-0.024217515975636116,-0.018279919278016806,0.02874722856944694,-0.010546231093496427,0.038958051561330545
CXCL9,-0.023075137634368404,,0.05953700317200747,9.848930377619812e-05,,0.024534591960022153,,,0.026030183285000733,,0.15331846951462702,
ANGPTL4,0.030633380540609927,0.002841282414211605,-0.01548318708974891,-0.12225756905481602,-0.010204284742167143,0.04336943368856977,-0.06502194033913246,-0.06389032173476993,0.014103993589238759,-0.08039484673613856,0.04451219753454831,-0.08016216625181867
CCL11,,,,-0.021586202096352963,,,,,,,,
UCN2,,,0.12244638093258803,-0.010898247483149012,,,-0.0351216268757965,-0.033230202225526174,,-0.025462121771953224,,
OBP2A,,,,-0.017267173009838214,,0.04785287306397642,,,,,-0.013200296513770495,
COL4A3,0.038021899777523425,,,,-0.014570883818415129,,,-0.019595466052509676,-0.030747477405465254,0.10498594011825017,0.008858731825907577,
NRG3,-0.0155822961818389,0.024183984135002036,-0.06057652601735385,,-0.012452548309318386,-0.04543773687673243,-0.02737194411318103,0.07854123099699054,-0.01637214513759211,0.003896930653668464,0.015394662853331492,-0.12672990316364438
IL23A,0.0549668386703094,,-0.01624307001957319,,-0.01772797852881978,-0.044109468041339785,-0.026418908612188124,0.01941025652214732,,,0.07097622965459258,
COLQ,0.03723794716077898,0.0858123913232778,0.06554213143410864,0.04190500090728675,-0.03205297916423237,0.11417502399944647,0.06114133011114791,0.07304524515331787,-0.015032875249564748,0.023023757451784414,0.046008827662231244,-0.04181733531933435
SCGB1A1,,,,,,,,0.04871699239479054,,-0.026070763250050887,,
TNFSF12,0.05785770884816558,0.06753341981726196,0.0877449832630707,0.018029165060871814,0.03914718789380857,0.02071036960837024,0.07346671921633653,0.03725015234089422,0.05366697734424365,0.034842080601317604,0.0276424750262324,0.006874896178488772
DKK2,0.030717520546814234,-0.02414799631685652,-0.04253811743038705,-0.034257544218298575,,,-0.031185687400950457,,,-0.005386278092526853,-0.0013317123325156935,
FYN,-0.013526113536304741,0.036011287283682504,0.09130430013780327,0.0006318991607159046,0.00559212874136834,-0.02279725818213186,-0.018329885413156662,0.024264579893262504,0.027855750534717838,0.050008518467410404,0.015954522321720305,0.08924678142721207
ACE,0.09265648330274474,0.09017321539653626,0.07839468903825218,0.0988150578346479,-0.03937747307379233,0.16137021706084234,0.13393838923444087,0.10047751009870841,0.05651235705478115,0.07286912312688619,0.09594372836930673,-0.014805529653347685
IL18,0.014824792769392385,0.06754236765623686,0.0832857722974063,0.101282380789115,-0.010327524502085107,-0.07151453726996933,0.05986482744129758,0.0865651328778478,0.0962544634946962,-0.014253249595525059,0.12504930735782624,-0.06466373270910288
PPBP,,,,-0.016136869279697708,,,-0.03234741292859236,-0.02931375804769914,0.07767344953461554,,,
CCL27,-0.012631680869564206,,0.06199629893359007,,-0.008108542866288633,0.07282241208554242,0.04755744234463859,0.09660113878163351,-0.022595534053268772,0.06338167809305115,0.023351531609147956,
SERPING1,0.10722178607356184,-0.0214436376444125,0.14342280673086516,0.045662358692280365,-0.006725560054230114,0.004885891111016823,-0.0074699794031116385,0.05884794601858555,0.04711691341570913,-0.04637784952151064,0.060314664907694014,0.10382365340139466
AZGP1,0.03159809725379953,0.004586787454317233,-0.018113497112199468,,0.059977725911920056,0.118262683003363,0.011605999601339208,-0.05299127035603066,0.08505809557993521,-0.03513334603802074,0.0751901806136225,0.05831947230448631
INHA,-0.00961670141761211,0.04293529548295061,0.02618486343278226,0.04841331176077352,-0.02574059732035057,,0.003622978868604013,-0.025004103269645795,0.008705314028507462,0.02151535785233886,0.07175298555055155,-0.005767260535423015
SEMA3G,0.01840339281969508,0.08419508107037481,0.07062850747246144,-0.023799644937769378,-0.01644233551822285,0.18632858750379125,,,-0.01686462868571943,0.004061335273716819,-0.019432500695889282,
OXT,,,,,,,,,,-0.02183154890508908,,
COL6A1,0.06549766544718909,0.06274112419602883,0.10484253469680505,-0.12196253559846577,0.01870170799897847,0.08838337417907152,0.06105241389757882,-0.06426756381290759,0.11308151554357854,-0.034076384260242544,0.055168022494730316,-0.02109292069353587
FGF17,-0.036449378361467305,-0.023581295366171134,0.008823340629179183,-0.018331741925095527,0.0285794315156215,,0.01984535940382394,0.008581433441155858,,0.010400022991952265,-0.010287029930764184,-0.042952782201558584
TNFSF8,,,0.07974057222263933,,,-0.02593982542442771,0.01474120154615578,0.0029872363180308927,-0.016367659591798076,-0.02321414414976002,0.026187889374314294,
FGF20,0.003424927582327292,-0.014776063302127905,0.02794635090909301,,-0.014067537260330783,-0.03806259298324541,-0.038167605928986374,-0.021638598400871123,-0.04337551825335221,0.011913870365594112,0.1275601053449578,
ICAM3,0.041723588406147545,0.06497989103016558,0.08003943057012236,0.027632629253138502,0.010367414606614677,0.022987370051316045,0.02505022140609445,0.0012921522421659734,0.023758200432590342,0.16382074412652448,0.07910014246642035,-0.046599118718425286
LAMA4,0.07477453005107508,0.054943262270342956,0.13637053233183563,0.04342696242016557,-0.02771687738963723,0.12206623445213348,0.10906644598406622,0.04722983227351731,0.10588827833907986,0.03925858164592419,0.05413821727549851,-0.002458180441668793
INHBE,,,,-0.021227221842630064,,,,,,,,
DLL4,0.03776441470082828,0.05298166736032612,0.028246093184191735,0.010977396087285991,0.019753537379884476,0.13489267244980496,0.044782897466042144,0.028062586373588237,0.08285657009000547,0.06561739765200554,0.08852783894452952,0.002479808815794344
SEMA3A,0.05286015864134258,0.012787940334462948,-0.022840581395291285,0.04211749506667148,-0.02288930054829983,-0.04640649184774449,0.06456824688537585,-0.012456676242730863,-0.00741346038274581,0.03255162150243805,0.05595969092960687,0.0012230509723093475
RLN2,,-0.017358406042134684,0.04068301516377373,,-0.011082991945700433,,-0.02427113457665524,,-0.027253248553008647,-0.010951877974003073,-0.02950214117113962,
C5,-0.04392265790723656,0.04502329847794871,0.03899110427793068,0.05182644217407206,0.02114355728935501,-0.011400957676331465,0.011606291294827924,0.047022356905717044,0.009748908515934785,0.02206432389186942,0.16335801372427514,-0.05000710072338956
COMP,,,,-0.025074469943261304,,,,,-0.01960071125258237,,-0.049403547200366105,
EDN2,-0.014271797249966594,,-0.01838413105664332,0.005815654254359591,-0.029208853456762725,,,,,,,
C1QA,0.11083237069201274,-0.0034888423382280634,0.11063365113097147,0.07796159784992462,-0.00980736163169604,-0.11444013769033808,0.10302346173239668,0.09016113706626024,0.007813496899693646,-0.0183705127383647,0.04145960721189519,0.20654991723898497
UTS2B,-0.015272431872218379,-0.012920984662823305,,,,,,,,,0.11855389922243044,
COL9A3,0.014373173584166694,0.06566662045292798,0.12182418965969953,-0.00713197431634012,0.011310751351701197,-0.045920506560606034,0.012686272081629538,0.06732789686993425,0.00766586004404897,0.049421590670479736,0.0708409215156161,0.05776662407588046
DLK1,,0.009406288340511416,,-0.026739626490363683,,0.05369288736976012,,,,,,
HGF,0.04322751610321856,0.015693401308904467,-0.024930798094380417,0.014184040223526467,-0.01688062847527296,0.019170797506538897,-0.013963958742930082,-0.0020856727392082083,0.07230050763268633,0.037018755608907855,0.027128278401046785,-0.07019838941548233
GIP,,,,-0.022288366264625367,,,,,,,,
P4HB,0.024133339859055268,0.053863736612321536,0.09180368533758752,-0.09680437540620374,-0.011376034184924971,0.07661544161901654,0.018135740310832458,-0.11353548815340408,0.028386002357629895,-0.08261596761105348,-0.012408919039503773,0.05003760078601496
ADCYAP1,0.050351889655023095,0.039339576567967896,0.009258886936002478,,-0.016331102658382605,0.023110400759663762,0.046888048932073795,0.08839584253412408,0.17206733206436767,0.06155505178251361,-0.02390414443908171,0.015008637945300546
GREM1,0.014597124130962664,0.04084015489817394,-0.039681262002467216,-0.030145302906151066,-0.005025801753874199,0.02329757600274892,-0.03967220086955675,-0.015303466417293203,-0.02697261422407139,-0.06417575378595612,0.05788779800600759,0.04223605641053387
EGF,-0.03748843653579985,-0.02067836423588429,0.05012348022160907,-0.02193982463796821,-0.0029227009142594644,0.08025469028551901,-0.029675465007836282,-0.006495513856455758,-0.02187743682495518,0.003345409541344919,0.006493720038429299,-0.05754013231954316
VEGFB,-0.03379976380387395,0.02306460972123409,0.0810371181720534,-0.10427680669435746,-0.03171383067444368,-0.05554466504103743,-0.07924086069684254,-0.001112827205785858,0.0731886889139066,0.016575018776444565,-0.01916790034544693,0.00765164360910127
FARP2,0.016374566023390272,0.09851173075933305,0.07617000698564551,0.07151350938820443,-0.0014148409524163727,0.02965281605778596,-0.014126773897328932,-0.000819682007423163,0.0034006166554691186,-0.018058742439644223,0.11397729143935567,0.02082316187123774
BMP3,,-0.001718588675955767,,,,,,,,,,
IHH,,,,,,,-0.017865098470848745,-0.014190312248541349,,-0.025152605816830785,,
LAMA2,0.03183136870420267,0.037602078208512246,0.06030400365814689,0.0014943767353793249,-0.0459747860239082,0.1006644056977513,0.04262663531391037,-0.007937491663809547,-0.019516861198875676,-0.005763734261379745,0.008564841366380886,0.059019068020419535
SERPINC1,,,,,,,,0.062318766591793584,,0.05057692108863433,,
NRG1,-0.026487151143736027,0.024319550776869002,-0.0019972502780104947,-0.017193935780867378,-0.022385023496320412,-0.039339157337030174,-0.00036322651486747436,0.029872208966292977,,-0.013329409052877765,0.06321319497143828,
SPINK1,-0.042704244738005805,,,-0.028598740696292396,-0.011082991945700433,,-0.031578708520035276,-0.03919890461954959,,0.06122331095344984,0.01080233773049251,
EFEMP2,-0.014328546209540157,0.05222980948779433,0.09516308817210425,-0.06983591790679464,0.025326674996314892,0.09488064269755335,-0.062432292335549755,-0.031279194485266525,0.044763607037891846,-0.02121060864633668,0.06903966911694945,0.008829488807891802
SELPLG,0.041547694135102925,0.05088084496541114,0.04658310029452669,0.061924360275977,-0.02832074670118598,-0.02281123659214968,0.01924785497517778,0.04287562597529238,0.05319146709644784,-0.010281743314804956,0.10744060195511422,0.10998162234289384
GDF6,-0.02422745945799302,-0.025784820590662557,-0.028947476725920317,,,,-0.056818129961420605,0.05611043064436452,,0.04738071909232781,,
HLA-E,0.08853587088395376,0.09738280977634643,0.13793363838881811,0.007025865599408655,0.029846874321401873,-0.017284562582029938,0.032174086433140583,-0.010169789514278323,0.037267035661219444,0.005609774813365279,0.037839680213111404,-0.011628727883671142
PTN,-0.034832663058422954,0.04574413067520864,0.16452073174477916,0.07940148413846522,0.058770885730225916,0.046415739695114505,0.02535083609058277,0.07025069155792364,0.0851509432092068,0.0275974626900706,0.021487667133165165,-0.04943093914955193
CD274,0.10289708904038282,-0.01623993300430757,0.06592795388755823,-0.03036065047521996,-0.018239736743598092,-0.02137530172306243,0.013787362847386022,-0.01905572785331587,0.0026138830672644284,0.004961263532062894,0.045989823566000204,
CD14,0.08160999517167321,0.03749937598020508,0.10643464397000789,0.08429058460459758,-0.0030381864327526436,-0.06078278027807928,0.09342072807347632,0.0920228189521943,0.06462502719151787,-0.06913940473916116,0.03984167743541031,0.03538188465792516
SFTPD,-0.023028096011532963,-0.029213302338819618,,,0.07112909242860167,0.008270914228492144,0.010383243986267415,-0.009037100714880193,0.09370461786524703,0.0454333402857132,0.06279709856434659,-0.05589899366522224
SLIT1,-0.026409786343694338,-0.003912518769452105,0.105603187520635,-0.01992442592698315,-0.04021632107250489,0.018417051341511177,-0.026308705125551793,0.009475707239103705,0.004542847268108313,0.0581318544768715,0.012011719395465633,0.08853664194217707
LPA,,-0.012920987902165655,,,,,,,,,,
CNTF,,,-0.017330600731909996,,0.03881197819738353,,,,-0.01686463534060868,-0.025462121771953224,,-0.05589923353658907
BST1,0.03372402570137645,-0.0021732427451092106,0.12406662551387293,0.019764162656208274,-0.026790082791230515,0.0007326750853373691,0.18288845476124632,0.08326053890238097,-0.026347714442653488,-0.005597841709940347,0.09858199517998083,0.16210287504376425
AGTRAP,0.05111417817109192,0.023670267857742885,0.1092157812592594,0.02198480673002797,0.012275987274097271,0.022308303623409853,-0.01262175277764168,0.02031431134821109,-0.050400712973228005,-0.045887262479156275,-0.007213716786544176,0.07603560739502489
LAMC1,0.05619174197983942,0.03141223948325386,0.12955954049638105,0.052476733506164434,-0.010896972857305526,0.22580316775406054,0.06920817791213751,0.07547961367982801,0.05535612743315455,0.03411242063369526,0.055678301229169,0.06385105827088884
COL6A3,0.05451242907536277,0.12229921233370944,0.010247311477519248,-0.0647416930836769,-0.034778357617721974,0.050638969376031365,0.09112370112150288,-0.05442846712665694,-0.021144312346291674,0.004111314500425585,0.04603730492800895,-0.0823482945863902
FN1,0.07248701534246432,0.036372267697214196,0.1499903217999596,-0.07582212506332243,-0.05576020414137592,0.24082939793570143,0.010788752032108155,-0.04171305792654249,0.11734245955395863,-0.007616289676918953,-0.0030201076425234413,0.16887754336113378
MIF,-0.009191520236815036,-0.013377630680786463,0.024244094023208033,-0.15954832552577855,0.019599628520142857,0.033446804336997586,-0.06714127176568012,-0.08357300133424779,0.002050337477508624,0.02145393246096014,0.019788431252971677,-0.027814845939042793
JAG1,0.035888611097178114,0.05242258997708979,0.09863544659413409,0.09772920202237345,0.07441249589689188,0.1718076615600128,0.08534242217644199,0.03438449304353313,0.00035671995571910116,0.028568570498959913,-0.029045904703699138,0.05180135372480191
NID2,0.051741708682092685,0.05861055416583398,0.1323509650845426,0.09593170585079326,-0.028653354843129936,0.07186263302867672,0.07429011025130058,0.03233002698551594,0.0800245470278276,0.03465544378531078,0.038449782079844154,0.036665024577550456
EFNB1,0.027441057763080364,0.05344557972378131,0.07402134621909699,0.04281996516672057,0.013745175724912817,-0.015249981990590952,-0.011561081248744953,-0.03211130990119652,0.0682315860224925,-0.014242813364659834,0.046142118835381246,0.006653064851379912
COL4A2,0.08104407930608194,0.0461786716366902,0.15606989026694967,0.07374809105349416,-0.009849688963985689,0.2105613214122773,0.08136759983514179,0.030357676813637244,0.13458657872543128,0.00829921204845836,0.051455677296420504,-0.027061216729702475
SPP1,-0.0012658067411065472,0.02571148709450731,0.15729794757507642,-0.10984621707522893,-0.033869074070989845,-0.07822881398929696,-0.01104494914316862,0.024324364609894733,0.029484866269599858,-0.10335930621410953,-0.030820338172555636,0.03700314353382012
PODXL2,-0.03085548677652454,0.022555861130035645,0.03585848443779112,-0.015175452085862096,0.06037016583799414,0.0272056225289249,0.03585256785616717,0.02011440660255031,-0.0031385394958528675,0.07826089110751089,0.05012061325221591,0.011429790932406382
FGF9,-0.04552594307986583,-0.016799143347060553,-0.050524072356586666,,-0.02403210865487229,,-0.020481641654868623,0.16209096670625267,,0.01938430247741033,0.03546893111404688,-0.042081603932577524
