,MGH258,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk
CCL2,0.07257052450505588,-0.0032092557791676725,0.02673097660561551,0.023862563426916474,0.01763785140931748,0.0012958941149611041,-0.03542885686144016,-0.10490397475758426,-0.04739731447473355,-0.06251406482880505,0.033945095804029095,-0.040989997600030637,-0.09035122918085665,-0.018486031804540736
DSCAM,-0.008706287800206344,0.014377103199390999,0.03947445964051287,-0.0367656588954781,0.010257344029844715,0.003701965376187169,-0.001008546165954295,0.018356786607938644,-0.06539317795565353,0.007876232200767753,0.14765565021518665,-0.03844168681702057,-0.030090612824436605,-0.022895144272780745
GPHA2,,0.01915047664461072,,,,,,,,,,,,
ANG,-0.05148876035104771,-0.00982724240236211,0.02791536229192446,0.004979544724645635,-0.023707740290150225,-0.029854596195154043,-0.02033079860049522,-0.048357100159498664,-0.059740136685657336,0.02737708142361326,0.09730074734592839,-0.07289776541985431,-0.03997520530553022,-0.07443228388979209
FBLN2,0.03755910565233968,-0.0002720879404474765,-0.05780067043181894,0.027310970329384843,0.08699328960543544,0.0007564440834400483,-0.042882583098095894,0.021679748418815096,0.046923265729412376,-0.03824820251106018,-0.047144475412374306,0.12152710353069374,-0.004730587171408568,-0.055199155118361994
VTN,,0.024240046557745965,-0.024538409224293272,0.04891580701560523,-0.007519447979445294,0.022588063564052546,-0.019896796522581812,,0.01711330510300176,0.028002554697286818,,,-0.028907350345942162,0.060851632993945845
VEGFA,0.02916783395254983,-0.05820155560448298,-0.0275240559035241,-0.04786573403211389,0.02482861610641102,-0.10069125399652497,-0.029830815372332405,0.048691025516244255,-0.11245668100251485,-0.06167496056842873,0.029599328788189334,-0.04132692989385791,-0.07782549954098078,-0.04779831723388935
F10,,,,-0.03910636626750499,-0.0043356199576496885,-0.005264637799268564,-0.016986586353206597,0.051065599445620107,,,,-0.025859558597911416,0.05916586710151009,-0.030097169130209676
SERPINA1,-0.004803491899386834,0.028823124176742085,0.002298218048409688,-0.020750833959105448,-0.007945205999805529,0.02386979240265504,-0.03230040449282538,-0.07602377306936199,0.009691456824192587,-0.09664213290588627,0.07832911943837197,0.00023933561340518176,-0.0782046616127657,-0.03628790866371275
VWF,-0.05431937625754965,0.024114488099099544,0.005518461008931584,-0.012474654317135363,0.05192106070459058,0.013456199382202747,-0.023491733550598123,0.033288888604841776,0.06286765571188585,-0.024985351319604922,0.022123224702409683,0.03588830189306514,0.04179018565664793,-0.002160846851542398
GDNF,,-0.039795063417421554,-0.008246992918366312,,0.04634202661922657,,,,0.03322127433110967,,0.020737483170266257,,-0.03126122246659551,
VASP,0.06883875825636597,0.0413941850736466,-0.032144085602053084,0.01216626354110767,0.028591572385222426,0.024511597919872997,-0.03597688469539816,-0.06066806302167604,0.003974637900668385,-0.038027165277524595,0.0020712694428358038,0.10361941746232443,-0.002338756885974441,-0.07947508466693212
ADAM15,0.036099154190694836,0.017441355505203003,-0.0003375653991830081,-0.03185103558606011,0.07367232530415323,-0.0513857971611401,0.019219610736928235,-0.05107233061132502,-0.039304476241545004,0.05846617843454649,0.012658809983801207,0.04858038973055308,0.03115108026669533,-0.05323447625368528
WNT2,,0.0284885254931062,,-0.033679997860886504,-0.007953617692068636,,0.05588092473870037,0.061781694611942786,-0.013055398444125435,0.02277182498224179,,,-0.02680567924164354,-0.04444673480438207
CALCB,,,,-0.050627653389751864,-0.023466561957050363,,,-0.03161250803858134,,,,,-0.024272959197248856,0.02423807685292614
OLFM2,0.021403614756791842,-0.009583932596150294,0.03677101170789743,0.0874001620172463,0.032457420899705984,-0.024035105495674752,-0.02276320089210387,0.028291641085398684,0.014407650743391794,-0.04064112592924685,0.09384135886204363,-0.006514872855504408,0.02183027609802687,0.038397874776530845
MFAP2,0.04219411913912754,0.0002480596869199755,0.04028864629947198,0.04331565525616171,0.13151322716153369,-0.0164216402531408,-0.05522169637060012,-0.0054425994705489126,-0.032653088340392544,0.017931127770547138,0.017072006801579255,0.051414848394225554,0.03452981787854239,-0.04475663086618386
HLA-C,-0.043755884382404166,0.04761874813807707,-0.0031072077284860842,-0.004250569217506248,0.07759220482091864,0.07633452115682499,-0.03236476607202869,-0.15984961669984818,-0.07306998683769182,-0.04367567932055082,0.002469088472685419,0.06487907248274788,-0.017835994910397304,0.030850510907403966
THBS1,-0.025176941683139994,0.058918242317374026,0.009991428039686199,0.0009193264883649344,0.06670342665643508,0.05043241409917937,0.0040689222552443265,-0.06380339074368117,-0.019598445864452124,-0.0669435939607766,0.021195320921779223,0.024765608629041005,-0.08170746589367606,-0.031206475529273626
HSPA4,-0.029006579525642912,-0.010905258031001085,-0.023089962902609666,-0.043101002430145176,-0.01025848177788081,-0.0005228777896416727,0.00035057384864621815,0.13144282951914624,0.018437400750639675,-0.04652639901872937,0.01378425023016526,6.336282524571156e-05,0.0015827311984881324,0.01946191159337863
LMAN1,0.003785925280700507,-0.008374435394114942,-0.003691099543666649,-0.08145042667550816,0.022371516895989298,-0.011418989780171678,-0.03763626043852107,-0.1062168845152695,-0.03341439564434167,-0.03868255886130447,0.059258034248972406,-0.027859099098751117,-0.017927135145348026,0.007151076515368481
LYPD3,,-0.04438512257605728,0.03461127851039435,-0.041913891050986564,0.024634679875225284,0.033542582190534326,-0.03606969784085494,0.022104123730362333,,-0.02336875553559069,-0.01850960813713499,,0.05957426154769018,-0.011880925061198505
APOE,-0.03428746296372546,0.0433332185129647,0.043665612190825334,0.044110185991541116,-0.043076557752064745,0.05028339188607269,-0.01218902890813095,-0.14564315548978016,0.039636126841797216,-0.08120909919297609,0.08608201669546225,-0.03541498075710714,-0.019138847947480706,-0.004610692705585412
SOSTDC1,-0.021528102974333368,-0.015005637920198767,,-0.01742049187388856,-0.018606669945473362,0.09421959399300961,-0.0028081998307058612,0.09639134472793931,0.07594958966555596,,,,0.014623094524002043,-0.029305635533947664
ANXA1,0.004164819121404685,-0.0036520206739627244,0.0456876823144393,-0.0070813352554449606,-0.010325700543017536,0.07126331140036701,-0.10952838478721515,-0.11675418489017557,-0.04036777572880998,-0.057070132434711526,0.12066544812556763,0.032161917825843996,0.02057123501939809,0.004478084057359703
WNT2B,0.03569439613521231,0.012919932176207303,0.03702600645563588,0.05139513190194304,0.020363586261120087,-0.008410307395836081,-0.016635445481041712,0.16101224927405197,-0.02284352615636623,0.11060744802115095,0.08787119394172098,0.04074839434450051,0.05584343236959052,-0.007515786969966225
AMH,,0.008361896324613366,-0.030828048204760195,-0.036071992360062886,-0.04214314899552355,0.014800151984158676,-0.020981240635547523,,-0.04057482277786613,,0.20601854009874185,0.061814272441311484,0.041122307160940556,0.0741049170005079
GDF10,,-0.006917761639651233,,0.07648016300325831,0.04523281409997011,-0.012013907812144762,0.012967885741790494,0.0036616749348082904,-0.013259016348532241,0.04889982581260855,,-0.030389942668321377,0.05917677492090929,-0.040400583113454874
EFNB3,0.022012328169290322,0.018696080569134608,0.01900262392703652,0.008531739935687477,0.00697989985641282,0.03315572347229381,-0.01164720750332232,0.18254598226859406,0.03509768020194209,-0.11356121150079107,0.025788520071911805,-0.016472211111808563,0.03792398575632588,0.07311171762740076
LTB,0.00908051771831635,0.022061146258477674,-0.05550757348830695,0.05680444291091442,-0.02408489432715417,-0.017233603323300498,0.01186594219633092,0.048033745541480266,0.029480981989943277,0.08009714008371575,-0.020487270407276895,-0.04118464990861494,-0.03193855239457932,-0.001586265452290361
ANGPT2,0.04132836608244171,0.029464452070013806,-0.015578437186508849,-0.056913703415192696,0.05531912101295509,-0.07471164911028444,-0.042690758476789624,-0.06347894299160127,-0.02010520079248353,-0.049103957124712994,0.05865205993479067,0.039335318797136684,-0.007933029202669376,-0.04289485299909419
NRTN,,,,,,,,,,,-0.006423164635474133,-0.03038995357057017,-0.019878458903199798,
ADAM17,0.007387328711363947,0.011509086000588727,0.03294214787974078,-0.0015826443558225386,0.022121005585445226,0.0040029690167904496,-0.049857667269295365,0.0009621270756137079,-0.0770427051914705,-0.005617814092187471,0.0016084259761628217,0.06859334513681284,-0.02565149154002264,0.06062748302079597
LRPAP1,0.06536561338154082,0.04326757127403526,0.02143940028522941,-0.02896483223362527,0.007685394163580309,0.04666333817794874,0.014178003189047555,0.022713819741298425,-0.062185825900239626,-0.011973329614600606,0.11333489294516544,0.049406902317886914,0.03104395150726672,0.0802337789455379
NID1,-0.03320211415816486,0.02056968220356441,0.05813605945762006,-0.007680959447528157,0.09830009073609754,-0.021975059768776842,-0.022359056422306456,-0.0276400811762826,-0.0013779184740691905,0.006166756471491104,0.06307055285606986,0.039071112105181605,-0.02958360429821369,-0.030287337932697885
MST1,0.11825130664535777,0.02519963203628957,0.05966102232965093,-0.0032591102727607298,0.053566198377478495,-0.009911102421426043,0.0016446070624540543,0.04734181769507255,-0.05271852201504743,-0.05120365640964936,0.11888830126888618,0.07127203897610153,-0.016079503072227563,-0.05911874559952907
IL13,,,,,,,,,-0.016361035907021336,0.04148684983896153,,,,
DCN,-0.034293884453178276,0.030499233461518116,0.016816504281654203,-0.013096722638303275,-0.0701196322058617,-0.06586891813404157,-0.06763740834923489,0.00044358160715437075,-0.018946502512349434,0.015289631358887737,0.014806319651996079,0.03814592696823698,-0.010011597358795317,-0.01637153709714383
IGFL2,,,,,,0.02367275418583023,,,,,,,,
COL7A1,0.0317228249588724,0.050921412804230994,0.021528775776278052,0.05042300127078462,0.018337621298331715,-0.05070112104400209,-0.03841383624551669,-0.0733483570378759,-0.047963781538633045,0.0867919581796316,0.021248339828647798,0.07640411735988561,-0.0038956177740257117,-0.028075607179287927
CALR,0.015177479737179924,-0.05741747539217994,-0.004128671768721007,-0.011007858660671561,0.05028475215842233,-0.017767382064312057,-0.031053095876163898,-0.1250637139974787,-0.09845397710035543,-0.00019342276695663108,0.03939408552388713,0.06090231378953256,-0.007687521678415737,-0.0038906299288086954
PIGA,0.029587130371503473,0.043412577219638634,-0.004938266316452556,-0.013099610313775026,0.07689154192104002,-0.040530824354461405,-0.014327891438044032,0.1423195995803296,-0.015665398133164154,0.008132325628916226,-0.01408898040605697,-0.03109217913708393,0.05809377199305054,0.047868029613852114
CD200,0.027956721773312564,0.03298090501572452,0.02537003652672427,0.0297845586690948,-0.025912814946997882,0.0537303705921052,0.02965366562282555,0.091667664246402,0.0770291680052114,0.016703571775993565,0.019138501366565874,-0.05040095527771655,0.04725891117353207,0.030205686132215484
GRP,,-0.039327895850709574,,,-0.00694711285040094,0.016917695278552736,0.007897975911915843,0.011806971402168317,0.010036682963829905,,,0.04107932259319545,-0.021803420275447603,0.03720676827459195
CDH1,0.11479185904148789,-0.006580888377030788,-0.003080105534133629,,0.05762785435657046,-0.034763023085019266,,-0.005275385446334929,-0.02293639507549309,0.1393047531171676,0.05534058212564312,0.13569107036455685,-0.047533777973757976,0.01107724967838613
LPL,-0.03652794201219928,0.03592117057201091,0.06102291412087709,0.012359458892061597,0.07045897253054689,-0.07489462639096904,-0.02354231140084347,-0.025192473092576256,-0.048721423653231635,0.010136134394315792,0.07156317073275938,0.010712469548944736,-0.050114339602458764,-0.025427852772242028
SEMA5A,-0.023708271022894422,0.020286375116603143,0.027278465954628572,-0.0021028733732491953,0.07815235521730973,0.009878885232771485,-0.05441710640882819,-0.031548112789495424,-0.024438832872921836,0.13633675060517547,0.03518896683369487,0.005067609316894682,-0.09605055913734213,0.03963882397758196
SEMA7A,-0.0016110458470284265,0.02663025172421939,0.05440775089065417,-0.006101921519891933,0.08080818134368245,-0.05043618034136896,0.0076265550294009835,0.06358911378220179,0.05142246445245232,-0.06672833426549073,-0.01218359034667699,0.011288501778120125,0.0028549294491235122,0.05950537002342438
SEMA4G,0.010293480338865383,-0.030268045801925745,-0.06337243667411865,0.0324697002952068,0.04751912975252519,-0.028720238196079353,0.048429930537258865,0.00450853136633068,-0.03658623266326032,-0.026460116464469507,-0.04904305795349319,-0.0007482148515383225,0.002920637001892242,-0.015398653848708201
SEMA3B,0.009892666915566454,0.037557743424489774,0.07330484161976503,0.03100851178152389,0.04986198303499365,-0.030745094693640174,-0.039378991797324146,-0.11061155168702647,0.020506320091967237,0.004896283517127571,0.07142605140754915,-0.06357522520002394,0.00647136102417356,0.04472074708461719
RPH3A,-0.011873882751054698,0.0070815872537342076,0.05945844640449828,0.03849795566795254,0.013020988523387747,0.06975013533961007,-0.001551324692948836,0.14501620813605198,0.026785080295679307,0.02726308924268037,-0.04436531786585393,0.012122873140218727,-0.018025383057120346,0.1085145551125611
JAG2,0.0035838704359828183,0.018869010310721565,-0.05765826755878036,0.011780908455993078,0.05401573206209598,0.024805616799476574,-0.006259300042445363,0.02521716756311754,-0.0076261404380452225,0.035638722391755195,0.02878854755254231,0.06182325462753065,0.05375310240630756,0.018828713508537445
CGN,-0.03956092880577861,-0.027441915268993564,-0.023022121603232637,-0.028505078642851518,0.0019392666396319815,-0.04221392609640401,-0.028683138088170145,-0.011369253288261494,-0.015281103444940498,0.04263532369421591,0.09676511933531862,0.004065431774790467,0.029949198194938954,0.04268189330225177
GDF15,0.004656381713972244,-0.00982436442302795,-0.04800380363077255,0.01796734856439545,0.05049235853744514,-0.07071290343094057,,-0.040489459221738376,-0.033158238760731,-0.07239276213135687,0.1117974074003134,0.02368219223264612,0.052045351147448626,0.02301135859199062
SEMA4F,0.07799030341927034,0.03810273021353889,0.013185908377042057,-0.00831016001499359,0.00230032276898776,0.016228142182657525,0.010497531147097932,0.09859837391268485,0.03648350934472222,0.004044758953188895,0.008672978709975318,-0.005315964374634274,0.01055330305371813,0.05340533883208893
NXPH1,0.03139488776841544,0.042760536098952834,-0.0010454631137489872,-0.051361055155591535,0.033391803193449594,-0.010056841811763377,0.0014040324907829067,0.15618840788234856,0.04735122194988127,0.106737816083828,0.02610239557220367,0.031128488086887594,-0.04429680982555755,0.015168869085132753
ARF1,0.007067589625352973,-0.04275307477646175,-0.043830446378297826,0.010057792886449493,0.013795620110043186,-0.02046750085760383,-0.006599439551684394,0.1376287882067711,0.05331031325330958,-0.007268464650291847,0.07429491875554253,0.0008697250746962441,0.01660557172273798,0.04912006169786899
DSC3,,0.08206265067732577,,,,,,,,,,,,
EBI3,0.04335712022746965,0.03258219862818972,-0.0012825479385436967,0.053720157575530704,0.06680005869382306,0.14108756027404898,-0.010315420858377581,-0.035161653693074606,-0.026674921721292367,-0.09943856145045069,0.060862266111917356,0.013859047629057064,0.040240264956713415,-0.0007276506237535107
TIMP1,0.05395124451907321,-0.023311768206455235,-0.03493056069924628,-0.017362344119688306,0.03733791504342876,-0.07965843738273047,-0.037169455374346766,-0.06299827541737893,-0.09617233923687436,-0.08563707178505907,0.07807308483298105,0.008422947217284977,-0.048526295985067504,-0.08339646186774398
SEMA3C,0.009515804847462237,0.007536149222146121,-0.018852818158896244,0.01907076790010942,-0.023250587972089055,0.05688099779026859,-0.0554448216431233,-0.057168917117320514,0.08314894007895826,0.023730098039920294,-0.01746533360116449,0.010691918891241341,0.060906350595647744,0.013369907518188716
GAS6,0.025425555381248736,-0.02397282240307032,0.007271087010561818,0.004502555261665904,0.03051048722968303,0.00037039237222123624,-0.007906690533575667,0.0353876584243247,-0.005526831122238437,-0.026587527573643667,-0.038583147080934264,-0.002757154620248714,0.04125317374407686,0.03821711616267519
MEPE,,-0.01717435739390519,0.05463199644604377,-0.013176136623820296,-0.027114857503640014,0.06961920536926838,0.005276465708777306,0.04099331745056137,0.05781268856885382,,,,-0.021905429193291134,0.05446704171510029
SERPINE1,0.023367453313924896,-0.03269423568610266,-0.03664228661933294,-0.059460091986596554,0.04358050786440307,-0.07985925783556995,-0.0174611067765542,0.03013370992675994,-0.05531404813884617,-0.06530931525560943,0.08184701887757798,0.015252208789381947,-0.055309425918440125,-0.06376464847299791
RSPO2,0.12005443325467421,0.028428680572241162,-0.012587498491236372,0.018692217290710734,-0.03926332088959252,0.016682398187994805,0.03252956264377199,0.134213107178584,0.06772274871605555,,,-0.06683906613785096,0.06501333632967256,0.09682739597514103
SHBG,0.010531504064751212,-0.031105188858276418,-0.040958972917649654,0.05428700191741845,-0.02585624497113904,-0.007844892874162086,0.0006055441844777117,0.033625601160885685,-0.011242048636802046,-0.04626223465106042,-0.0397104721872294,0.12729500843924507,-0.01923015692706553,-0.01216145918352545
LGALS3BP,0.024274835019959886,0.011559225794817427,0.038983203247623444,-0.009882771812601766,0.029924302394275328,0.049992277426147876,-0.06396612873020825,-0.1032328188019618,0.023733006593922593,0.06792103797195106,0.016422227814063634,0.04567643159045707,-0.03451416138067347,-0.0274942866035327
LAMB1,0.019863115122005195,-0.0003906230216780227,0.031151286696009483,0.018538258226778234,0.10427438058124427,-0.03622089952203117,-0.018122718975788012,0.03846038923791146,-0.050395349900208546,-0.050748507279386575,0.01685185133665733,-0.012231023673929973,-0.010312889111599794,0.012405250817402938
SPTBN2,-0.019586509381904437,0.033882338866262525,-0.029939407253227055,0.029713707425874796,-0.00502042899491552,0.06026787309267122,0.031926952880059215,0.11460534718557498,0.07024229948466233,0.02150006684343414,-0.023486874115397557,0.011863676561057511,0.07275184015504123,0.11331493108791245
COL1A2,0.012995109009194187,0.0496595555931735,-0.050842384136019665,-0.01725691133120157,0.02736731399949946,-0.05719059006653945,-0.07631909892246358,-0.032889823227164904,0.005039627659002408,-0.05490302981896956,0.023647508142023776,-0.001458253172872312,-0.014420821998931013,-0.031090547650859085
DEFB1,,,,-0.023555689283303666,,0.0008878450058669316,,,,,,,,-0.03946263332858929
CEACAM16,,,,,,,,,-0.020406864627157927,-0.018678446851626306,,,,
SCT,,,,,,-0.023508264090593915,,,,,,,,
WNT11,,-0.045101888296989,-0.015455971187684667,,,,-0.0033969209812906,,,,,,0.05565520629630095,-0.03542834217748195
LGALS1,0.02553343945127464,0.013303985228865842,-0.01280523410534253,-0.04910456610022657,-0.023059211105472547,-0.057920301301568375,-0.008084970502930024,-0.09518916120276982,-0.0020045468970189013,-0.10769480997880948,0.057683529745411445,0.016427925777077877,-0.020026054588896423,-0.06915930377534808
BCAN,-0.03668748248581771,0.05763339904029663,0.02092578770794516,0.06939884449535696,0.05208480051236775,0.10556685147121318,0.017897954236840537,0.11144375445195813,-0.09295092082687849,0.13769971099233355,0.10068305877238899,-0.03187659550001785,-0.05748704572986372,-0.01392865394083766
ANOS1,0.004048595439580976,-0.007368614579612872,0.01974138185690575,0.09006448676135523,0.033754213594106706,0.032906430038660735,-0.018345355287822305,0.08730888831949195,-0.05009990668179634,0.08332180822099439,0.08867964273389585,-0.04739828953642274,0.034714281432187834,0.07265766293472128
EDA,0.04355422294723799,0.01040847071918201,0.09908932229305634,-0.011249046659429218,-0.03610068759762544,-0.015365663749468426,-0.0018888224731242887,0.001908719360640116,-0.02455774855882612,-0.06478292868119868,0.10941473721971319,0.016598351705674655,0.01248371697266129,0.015152292786459921
FGF22,,-0.01726232392870085,,-0.01712925535430921,0.0872547984072402,,0.11498724215890552,0.05972270557129133,0.14341635366511046,,-0.03599422687457139,-0.03256043257519086,-0.03346828420655903,-0.03853897443228413
SHANK1,0.007947504458729084,0.03156921535571567,-0.0013807242578345294,,-0.020466802034303688,0.039810278215818846,0.012972934291572674,0.03976270900088039,-0.01572573605140351,,-0.0009937959398340003,,0.01655383509440466,0.006133964270035713
RAET1G,,,,,,,,,,,,,,0.02887737120093125
TGFB1,0.02848579261804408,-0.03577516785893907,0.018765535476231828,0.09387645254209197,,0.04575860455398659,0.028496846849410347,0.02608344749129356,-0.018662341584639197,-0.060146981378867266,0.04456175038908834,-0.00031726371825376693,-0.01918906747412727,-0.07214571133591476
MSTN,0.02804363732773377,0.01836941048978163,-0.01688082949038666,0.06401551764142806,0.012225073592774128,-0.009066427132660265,-0.007206417121186845,,-0.026101648687706903,0.04517570632462873,0.0868024818239772,0.016225647258369322,0.06507298050949539,-0.04411958267157276
WNT4,,-0.03038955160740065,,-0.023437161914585163,-0.022946118464138323,-0.006587956395889205,-0.026672722446866096,0.04332086080042195,0.02866603993967368,,-0.029886093644687573,0.21530184633076552,0.04035510119715528,-0.011693101887530024
TNFSF4,-0.037125971969738734,-0.005393850184693465,-0.01825232232461044,-0.03420604579839918,0.09175794608794599,-0.021817740017753683,0.006617887860153981,-0.04185006174106037,-0.02330476571781806,0.01785231326748452,0.06611823198092127,0.018286660392684582,0.08536636608623437,-0.03008309237715443
NTN1,0.014665796654405398,0.027330222491721796,0.05164417618385476,0.005428192189183275,0.054096673627793336,-0.040624681317228,0.007215920138173164,0.01098265452637101,0.0216187462613471,0.029666974218269877,0.1007361394842408,0.022635837986514792,-0.01912064204537624,-0.04288989876896428
CXCL12,0.022836358380620484,0.0234839826287129,-0.013350770500001436,0.0934229035824636,0.07002928889858248,0.04535113730529606,-0.016880897896931195,-0.02111875268467384,-0.021346175422312538,-0.051119998963099794,0.003391901717006915,-0.031746308761889566,0.010991096268091222,0.017495903093464504
GNRH1,-0.008835007686855845,-0.035484467118240756,-0.04812984867363027,0.09966997570979103,0.015397678015490942,0.00033447271831926864,-0.00571428899353257,0.03717451220551202,-0.038832507768154036,0.1890414311797712,0.14803893666851695,0.017586558043092074,0.0050309054619140535,0.08536944377191312
FGF8,,,,,-0.016622537459455636,,,,,,,,0.02864023361980504,
RIMS1,-0.029067725745686678,-0.018399921862579608,0.0496944050788209,0.010499333935279843,-0.05325617326359642,0.001013364768835971,0.10028570588192977,0.07485932046803534,0.07164772137897386,,0.04936945629151762,-0.021677908759717764,0.014582889498989234,0.16962811882196221
FGF14,-0.016608152530452534,-0.02728023181403948,0.030623362056392777,0.07689683270702667,-0.0126504636578577,0.08487005972801966,0.030097766208476373,0.0577226311889133,0.07626780450128633,-0.06540051546926348,0.07590512059512616,0.02596811845749248,-0.04230532948354685,0.13351062374712439
IGF1,0.022985808886237608,0.003742042471742411,-0.033820503751995544,-0.01910166658487923,-0.029358344083203498,0.00333212061395401,0.018617059898970292,-0.036277102756995715,-0.024906200716393486,-0.047002544058349714,0.033893049400856926,0.017620262908393303,-0.027930699207763504,0.003745892039221011
TNFSF10,0.031181113088788546,0.041273682937753325,-0.01569219252851587,0.06497908779154991,0.04752850051497868,-0.004040402140794474,-0.027824182738945907,-0.06701744654063281,-0.0184933823944201,-0.10786162546490227,0.054684880452285124,-0.01233628597787682,-0.04238964852992974,0.014537369746363403
GDF5,-0.022745666344846767,0.07905139720224655,,-0.027690565982073003,-0.02408490368123812,,0.03849448136529466,-0.013915390272997048,-0.011418230785587565,,-0.02917907017434466,-0.009722316334606509,-0.018552074199779032,0.02147912869327171
CHAD,,,,0.02397000667496706,-0.022596322350459358,,0.025392466510566546,,,,,-0.006865780868713759,-0.031071119734247383,
RGMA,0.0337059119605755,-0.008162046204862666,0.015948358459484866,0.06669066129626473,0.018887881886537925,0.01591931640741964,-0.07359571159662881,0.027007311630143454,-0.04577685525182387,0.06823899280317358,0.05297011606793247,0.03695006847611256,0.07582551576124552,0.03250773523031841
CLEC3A,,,,,,,-0.0010325615736817154,,,,,,,
WNT16,0.04836686361392921,-0.03183201350124221,-0.005132620303021934,-0.02970692514496045,0.062235837913858776,0.061358741375168314,-0.03155202347681831,0.061551249467741556,,,,0.0689391773878412,-0.01987845627944615,-0.006959822451604369
CX3CL1,0.05475517766025737,0.022484576270400073,-0.013851867914399822,0.051087143110756524,0.021586247897233,0.05618303642823641,0.013143141815701071,0.11732645214169081,0.06071291894424631,-0.013641520993073327,0.04979674341422855,0.062140045638704365,0.025419654903914554,0.03117044902193188
FGF1,0.029834410741200915,0.0070782686303350025,0.07832897105322453,0.08390715376886738,-0.03620169284350219,0.004615249593983987,-0.055121024276919714,-0.1585655280036846,0.032556935702164586,0.02144022872271678,-0.16491701700761074,0.03443487508501008,-0.004777261067288447,0.08364204186160824
ALOX5AP,-0.04415447283643214,-0.03826812328927055,0.05484668926397311,0.007641579215644629,-0.0008667646266372199,0.06513262275076558,-0.03212129666646222,-0.13922627485466818,-0.009362431365370835,-0.08430134445273742,0.013824289990644036,0.026980817328715396,-0.02293377827440449,-0.06430208169284063
IL1RN,-0.020242202732230694,-0.060905206654910705,-0.07216873542891919,-0.008756942246423212,0.02311425363349984,-0.04295682580302292,,-0.0557700694514536,0.014764564508109935,-0.056673490196475954,0.03745750544424391,,-0.0478573221273885,-0.02123856530162468
PCSK9,,,,,,,,,,,,,0.05637281157898072,
NPW,,,0.07186477604322097,0.04091883719213453,-0.0033874321058765876,0.0012234854913409478,,,-0.013658119254144714,-0.0438969199559922,0.006512361541639307,-0.024383736709944145,0.01960216514670861,-0.027888424024014456
CXCL9,-0.046624551959373255,0.030057788091252393,-0.006934979964876162,0.05834657611060958,,0.02613927823179245,-0.02482052433766864,-0.03308690763408539,,,0.07793069730949398,-0.028602550197156722,,0.064351455485638
ANGPTL4,-0.024662998048107686,-0.026666149875454567,-0.04309137029752678,-0.06196586652023942,-0.009125413200039817,-0.03586613904502375,0.02801167166207102,0.01826284056373316,-0.020793742383110683,-0.012955198028096242,0.059126974866477625,0.029331144152614987,-0.07980343394018793,-0.043139332920423025
UCN2,,,-0.013607022850352824,,,-0.04496035546136204,,,,-0.05348713662635952,,,0.01228517066468024,
OBP2A,,,,,,,,,,-0.07814219188774112,,,,
COL4A3,,0.00793860962703416,0.01515848068900658,0.01755359989225628,,-0.017475609018446983,-0.04811819228637075,,-0.015464918789140093,,,0.07506258272983236,0.05414883636079855,0.011773710388807139
NRG3,-0.036739682850119255,-0.005259882404468198,0.027749226927108815,0.13145125158336687,0.03618170915006562,0.03918688343030791,0.01556081630255099,0.04609616061832334,0.07752755773998085,,-0.012901577619571189,-0.008354401987552445,0.007864910505220441,0.09182519152428366
IL23A,,-0.034119617478755075,0.015393884859352109,0.011049951588705002,,,,,-0.018815725364395745,-0.03658400349752555,,,,0.006419449684437304
COLQ,0.10437258071763382,-0.08878025816057392,0.04801299720708927,0.02886690917041591,0.020694417711173942,0.02639438106083511,-0.019569798863894462,0.030893957235113866,-0.04329879015252097,-0.039112797591186,-0.015902068812342348,0.02911475233331407,0.027351835739590276,-0.018509320528766318
SCGB1A1,,,,,,,,,,,,,-0.02232460488303402,
TNFSF12,0.0030792409101855255,0.029009425585335785,-0.034800813255578655,0.044664248409371055,0.02318747396716425,-0.005360222843053059,0.002025061975813014,-0.03284972877479644,0.006258437140836731,0.0717783545135304,0.06707968723671366,0.06455551896853991,-0.02814481095862592,0.0464371217670236
DKK2,,-0.030356217814879866,-0.032067026267599545,0.06228118533045015,0.007064206390518101,0.024237288896217648,-0.02301500189152355,0.030856818389656003,,,-0.025382983160053333,,0.0037579668860127685,-0.044986292894745546
FYN,0.04307589016734507,-0.03223065129585684,-0.002189928184507349,0.026997082573331985,0.09809142067932776,-0.00476746008758148,-0.004121266770684395,0.027228388126816844,-0.0036447041593423483,0.13686576429100633,0.05494977687072476,0.04979150389156347,-0.01678035829702195,0.05750541191673909
ACE,0.03319772670546229,0.05918266650188495,-0.02279192654552304,-0.0016693758850067557,0.1288479003825343,0.027574236293117286,-0.008214891558486424,0.01056916048389686,-0.03308616256525726,-0.006483785000561835,0.03999062729149788,0.07013565417374047,0.0504173900021745,0.060449865451120695
IL18,0.0017933050451242709,0.005874376511281904,-0.024641342737483033,-0.008380274942383551,0.004862101204011357,-0.000822734828706905,-0.007993862656204328,-0.12189850575420627,0.01116594991091378,-0.05005209686567582,0.033328632327535815,0.0018422886401822417,0.009685327916942774,-0.03440620966064465
PPBP,,,,0.01516766067146328,,,,,,,,-0.028073297178628928,,-0.03656838406568765
CCL27,-0.02304068316454971,-0.010045884631826403,0.010219998681590453,-0.020600536013799953,,-0.022852508914079084,0.025433213195638564,0.029870581964697066,-0.03293440938553416,0.03280950628625564,-0.015027280021916837,-0.01225512506850296,0.059484058060824394,-0.0021869661899133514
