,MGH258,UKF248,UKF251,UKF259,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ANG,0.07135378855030158,0.01568816591501257,-0.0010947174751816992,0.00502350012287313,0.07240064283718337,0.035810910348743424,0.019922407363367135,-0.13210370558913437,0.02277089341268721,-0.04676633457056821,0.03516224459747933,0.045336987650288964,-0.029754047224790275,-0.011893682300124492
FBLN2,0.028913371938833837,-0.02742060690662858,-0.05365340759090287,0.04543138942453229,0.09745154196433815,-0.027297277217185993,0.060991684947851905,-0.04354636367910408,,-0.04714441907041057,0.025019090149802675,0.02335433324648102,0.049969968571123576,-0.05741869825473058
VTN,,3.777461571502983e-05,,0.026893130566227896,-0.030515963240229496,0.03294151392579207,-0.016723853015667475,0.025796751174072968,-0.006422727501525108,,-0.006707705215258165,-0.029099876101755046,,-0.025497773282171086
VEGFA,0.04597880951842766,0.0028371443990731237,0.03817729096188417,0.009110800095067987,0.05033140205632499,-0.019365332574821037,-0.023848446389314215,-0.08022088513871961,-0.09126300100225697,0.025911577548360362,-0.051174532250569955,-0.13035187334964318,-0.0098263796008842,-0.026469304948067877
F10,,,0.029411207021710517,,-0.03885397009869779,0.029304951164701765,,,-0.04158865627295642,,,-0.024936684807174266,0.17054353894506227,-0.022925812908254812
SERPINA1,0.02060199806233146,0.07480111706668899,-0.017992506952508185,-0.03885839074147096,0.1026976146202283,0.0474994682226522,0.004826354290160529,-0.006141502408828768,0.04603304918661787,-0.024065669174551624,-0.024410617095829337,-0.00480730141440171,0.024054972447727054,-0.07984776666636803
VWF,-0.043575316060572265,0.005881060833340628,0.007815157500345511,-0.006143743471227611,0.1273376391833156,0.01274426575177795,0.0013633286295937103,0.08469330844533682,-0.011956536523122143,-0.014194151979622684,0.04367459018063394,0.0009269704929792462,-0.030223819803909195,-0.0051031847252869965
GDNF,,0.02549390884747542,,-0.015281707862773454,,,0.013310308742394618,,-0.01359335590597378,-0.02917905159784902,0.053145498206902196,0.06463671944145413,,0.000777547709941082
VASP,0.05488853289787818,0.028943358163235722,-0.011593058923203047,0.026797818711482412,0.08947453511209598,-0.026774558157118003,-0.034913035925782814,0.08348441186802655,-0.039873031840931245,-0.017177795929901117,-0.00342210480021794,-0.03455807876450611,0.0008667929379041888,-0.017702924217182375
ADAM15,0.055656352021786655,0.009143435480463164,0.009660906442089848,-0.007587401058413878,0.08291583110676429,0.025276084675080853,0.0331817289946351,0.06376083507464642,0.0037857541348668903,-0.0023955986170961473,-0.02766387656560171,-0.03947625603663219,0.048203070152364386,0.03056404613869809
WNT2,,0.0075703922084429266,,,-0.06133511532741443,-0.01826571852909064,0.0546887378359623,0.12488721642010939,,,-0.013665477121909625,-0.012137139330335582,,-0.023643991019535637
CALCB,,,-0.018902520408978014,,-0.0264141250170734,,,,,,-0.00439892236964577,0.055738508487334325,,-0.030758905430220765
OLFM2,-0.05256591208329537,-0.007445887171304553,0.015484704407913927,0.057739710816202765,-0.049657590216196326,0.03852075973798476,-0.00980097825808411,0.036465997394669325,0.0275713209773809,-0.024943594637928366,-0.0022669466720925727,0.02288573517687439,0.05005986216464944,0.03120298697114891
MFAP2,-0.023809945891897236,0.06501801203505213,-0.033733858399334814,-0.035731508619631265,0.09857685034075049,-0.009543335844181806,0.04981174926300641,0.0852919152571072,-0.10122316693678376,0.0003088036008143912,0.019991380987317647,0.10074778082678888,-0.019148494365068075,0.00704613050291214
HLA-C,0.03456273002975175,0.0788089179576564,-0.10374040896535869,-0.00045046241996924384,0.14845525577165505,0.03631496565768104,-0.030251598962271684,0.0061791146560474285,0.0032120152061723426,-0.0026374770838284776,0.051130118121568584,0.014776588314274766,-0.02577834801060713,-0.025950520661951477
THBS1,-0.016188622830918438,0.034442532375304265,-0.0039477394831985155,-0.032015301878099985,0.020146082802675123,-0.023810039024640507,-0.005867368604617818,0.021300209251317054,0.022174498967109203,0.03566943810036729,-0.028940588498105192,-0.04021617220864363,0.046092460155851174,-0.11042496719628221
HSPA4,-0.05346242368259197,0.028290328221881503,-0.03537826258390495,-0.018907406284984222,0.041257899874226484,0.004345221251953483,-0.06080005317846073,0.035107801210944395,0.0035161045828820056,-0.03763454290445418,-0.027290426292980167,0.001382486628410009,0.008496623483480306,0.08407627744483956
LMAN1,-0.013360443434001612,0.02373922599309298,-0.04035316628547225,-0.07088499108396554,0.1225430504667199,0.05888086330825488,-0.04390697877554654,0.07067957628834586,0.019140801327592015,-0.030489430283727036,-0.04993102486752103,-0.021295867697059576,0.013812190627114218,-0.06598139030784725
LYPD3,,-0.01993545146789274,-0.04496359402211241,-0.01377487103972992,-0.0040661327379739815,-0.021331813257515833,,-0.046446896892376376,-0.04410853092702651,0.06076526708226215,0.09725612751657553,0.19089098434944587,,-0.018968193726840287
APOE,-0.057299865028214145,-0.056409280314760134,0.00770485451781524,0.048049239259576854,0.047281348685003846,-0.02831408410643423,0.01765850851953391,-0.08527511405999426,0.10627356299560124,-0.010932676892144883,-0.07467826442540539,-0.04131178011774783,-0.03693459066410808,0.042207104571213565
SOSTDC1,-0.02374815169788665,-0.013876028601887936,,,-0.01786508723490638,-0.0147904920512667,0.014941746329687875,,,,-0.008834741939310263,-0.0039009748610351093,,-0.00017586149005488846
ANXA1,-0.04467315436585843,0.05186166072831678,-0.022533798308412428,0.024480855633673075,0.10666820462299052,0.08726777514153246,-0.03437170266454367,0.03138303795315963,0.04538037106357709,0.002794655281476934,0.039257141773025604,0.07613228580536248,0.04850354636832082,-0.04198413277136693
WNT2B,-0.026997885141100707,0.04019049383128031,0.03532851479925459,0.020376708188241482,0.03619271157346825,0.018565492523078136,-0.02265250436865044,0.008556371966899828,-0.09380023584699686,-0.04810054001073738,-0.005868700191309214,-0.00918352577128806,-0.03845613838456438,-0.009011955079551597
AMH,,-0.0404161569295316,0.04869866599961918,-0.019140773632794157,0.037279106591272766,0.045686358848384775,0.006221281752492209,,-0.016776336683361204,0.05668351904235381,-0.028420741318519353,0.05465868982202165,0.007005524770029148,-0.02662797375314147
GDF10,,-0.03344529213308577,-0.02120475643481842,,0.012181878628603952,-0.0373663766648536,0.06893519340727731,-0.009548887694231626,-0.040188066703198924,,-0.04555467556407657,0.08169695203320657,-0.02447776144164359,-0.03301168736521683
EFNB3,0.02106941991909218,0.009366402789472752,-0.0100096468095622,0.01563836731031235,-0.07678673531677317,-0.023761786112465298,0.0462523202680647,0.059248218866530665,0.010800214360103708,0.07873210340880638,-0.0046098946906819515,-0.010817497079077344,0.007527883061835264,-0.012998166629134432
LTB,-0.015880081654118534,-0.0042527040557957555,-0.018198639530147418,-0.014201017391220922,0.02962842782631379,0.002615618492634717,-0.028074698359092973,0.03201357846162384,0.008939229796268624,-0.01849900344737173,0.0577630098722498,0.1143210235638613,-0.0023954687635944264,-0.04202759872674548
ANGPT2,0.029177866612155594,0.04171131066368029,0.054956353285989204,0.04827465058185023,0.13818201040098213,0.04503775960431359,-0.020919843243540757,0.08738718936823002,-0.07549555508490315,-0.04590083783836252,0.0608890507625887,-0.032760202852873586,-0.025376058573565483,-0.05073480091211826
NRTN,,,,,,,,,,-0.02988606430930654,,,0.017061144159856104,-0.01753382555810388
ADAM17,0.03476495932540104,0.035346757946849515,-0.01737043318854499,-0.003028326779024202,0.08455976922838244,0.021648288330970274,0.022052484398428343,-0.001230921456757932,0.002170500408343299,-0.024623004516528355,-0.05142027381038042,0.003232457129255447,0.01618414518416678,0.007114976833177792
LRPAP1,0.016606551765220832,-0.050310579934974536,-0.008061945914862072,0.04510470337538602,0.07337471833012635,0.012807669962563025,0.058020279872310065,-0.06495824165424989,0.028160856018773876,-0.04587364372134853,0.09130695431927054,0.0614277828519017,-0.041754451286271116,-0.003812770596145469
NID1,0.053033413340614975,0.03614691024247439,-0.01831094830783098,-0.036806574091895486,0.15415494641023358,-0.0004705818638274699,0.011618201504141048,0.05948272614702102,-0.06659748466923573,-0.02307868503113593,0.00639097540504272,-0.042566515083140306,-0.04695592138079086,-0.07920568243278021
MST1,0.0009552800060536147,-0.010487407798164487,-0.0022582228928475765,0.00796648571797681,0.053912237815039246,-0.03659722356955545,-0.031622121746193915,-0.09637026181148223,0.11442564993204717,0.03712160877638303,0.06705228128264472,0.12426362127007123,0.025556952305156633,-0.041099531785944374
IL13,,,,,0.04909198721805203,,-0.00966785515653719,-0.03758163173980276,,,,,,
DCN,0.003882161316764475,-0.014271154297524262,-0.025920555283087593,-0.03218896936341239,0.11370630594405488,-0.009123337894705923,0.026548116378876142,0.05097130544006211,0.017938748345115656,0.018884497469274213,0.013752101032152624,0.03657953857508475,-0.010545661143976098,-0.0007258373050218075
IGFL2,,,,,,,,,,,,0.008724455698765468,,
COL7A1,-0.0025361237673920535,0.02106616980162561,0.018113543057430258,-0.021490030464496813,0.042528559369658,0.047043895665076274,-0.012835093019311957,0.05689411287769578,-0.006025459178127532,-0.03623816230584145,-0.008578383944682664,0.035482676305814864,-0.0036831982081287494,0.04487675749510426
CALR,0.005459053394538663,0.05375337463485326,-0.05528915632105168,-0.026149450639228206,0.14137432715040632,-0.0072929891887433115,-0.032862199520733965,0.06362504796291808,-0.03421753230707717,-0.030201436882262483,-0.04419948940589596,-0.08501913326521622,0.018654699191385304,-0.0756543908769562
PIGA,-0.004903387678130348,-0.021966746565403334,-0.0079609781276295,-0.021260353285362646,0.07608901182456318,-0.008272472388884743,-0.03489710880850239,-0.08253344090820552,0.12266544456457082,-0.03737172872845311,0.0679327781178443,0.03934140560477362,0.042835224636414704,0.07757720290985123
CD200,-0.009216493931787863,-0.015184834816683456,0.06764854026310077,0.0034819089569043137,-0.07009060224217167,0.02464738755339966,-0.017136564838432684,0.02249637493684389,-0.026924410788303453,0.008427419795165115,0.058035177988724415,0.06212630250646844,-0.010435127902801884,-0.004831654377029751
GRP,,0.007093913738126907,0.016111030718460165,,,-0.00967722150345886,-0.020334109600556746,,,,,0.07408836952008721,-0.0267866360982735,0.057615386843766464
CDH1,-0.04462216043037579,-0.013505808233044722,0.020324915045264222,-0.011924413235183862,0.0640431887024277,,0.07995237715292476,-0.05195582167799182,-0.09099926361660163,-0.030017083312083016,0.007490498314963764,0.03610343614221894,-0.009678426471142016,-0.0465110715139669
LPL,-0.021354278972838654,-0.05103196057015191,0.009871117434003329,-0.0076246907723306915,0.12885041403910677,-0.011969835732564191,-0.024158603126613002,-0.06846583058724974,0.06666255881728705,-0.09298651534503807,0.10033617289388246,0.12066597321854267,-0.09032124606399283,-0.06817403745206736
SEMA5A,0.006682077704886145,0.028647505992098175,-0.015470388829530876,0.044496755298526716,0.1306421237437061,0.006470406530467093,-0.059182909487041906,-0.018538651761146448,0.037396554430715136,0.04360136037114752,-0.01471303113930176,0.06075975968902572,0.024958196875412137,0.021715218740461655
SEMA7A,-0.008596801755119036,-0.0073938473237313024,0.029431739879217204,0.02405801804870419,0.04271189467201045,0.0009066220352138543,-0.03236052130088301,-0.004912598086451742,-0.11281106254863955,0.0063960442031680675,-0.03234062914290046,-0.017172777540567633,-0.018506679134576518,-0.019358260078609864
SEMA4G,-0.012333483853425973,0.07490977974039037,-0.010329921705846307,0.010091564308919313,0.04045160516241061,0.01161796304489589,0.05334249954271274,-0.001966852357976056,-0.09885908865885469,0.031773714745549735,0.045527325013257076,0.06370562567735914,-0.03652643885311533,-0.013409998968829868
SEMA3B,-0.01348360699391216,-0.01417590229360182,-0.022914264822411837,-0.0033869574176155917,0.04009193883295165,-0.01913337893353192,-0.021016816019694132,-0.005257112892814244,0.021647458352401727,-0.0032939496650592655,0.02180294961035032,0.0090692636076336,-0.004502956867599081,-0.09999688941773371
RPH3A,-0.0003005713174593721,-0.03474882713382099,-0.04279947745239647,0.0559614379281302,-0.09572222998713993,0.022316912962991927,-0.05402953877512725,0.05761199157608733,,-0.05744643840924645,0.06597934104953178,0.13185604318471617,-0.059303586195139944,-0.00851556789543371
JAG2,0.01030757020333564,0.042857969991499045,0.06604074047697929,0.04829220439050944,-0.030603685886524505,-0.04758223796048477,-0.03696927435752391,0.0712982751692906,-0.12500190680250783,-0.09186304028059836,0.030030773329739247,0.10082985521661052,-0.017291731900995384,-0.01774867871091432
CGN,0.004843443252630792,-0.04408584769606183,0.004259426680989829,0.01975281975162782,0.07311481212011096,-0.01696336210067577,0.01369701422736472,-0.008009794476128528,0.0433231957512545,-0.03080293552687728,0.02796648178599477,0.04422105270397951,0.04424525040967725,0.008545825864679326
GDF15,0.08960348243392145,0.008955677732180596,-0.04968056755275665,3.372209023444515e-05,0.14769797297662612,,-0.012498164947002682,0.0021390787606800957,0.08053166000505045,-0.004102357135897331,0.04874264947877601,0.006814706244911228,-0.03064835443956943,-0.06333440368168186
SEMA4F,0.07010900105080488,-0.0022986930737924826,-0.008178439680594783,-0.04248051950673718,-0.022880430319258238,-0.011287191215345105,-0.02964463744234997,-0.015654232265606475,-0.011212338932216397,-0.021465044944637978,0.0035763743721311317,0.042876166276815314,-0.009637480429702564,-0.006864192097225478
NXPH1,-0.046374855910853295,-0.0050169326669414465,-0.006259509504914131,-0.006696392266414093,0.07866159417206602,-0.02181257697840253,-0.003816070840755539,0.05131086946433369,0.1693552950165329,-0.012056534081206294,0.05134434020570514,0.12369583412169351,0.01937782422395678,0.007686855394698944
ARF1,0.03561236687168586,0.04913463475079169,-0.015387947563578207,0.009549465868235713,-0.060815448262866265,-0.009714546721594323,0.018903781028677135,0.08546602102882128,0.06714429624897635,0.06708047914823806,0.03996190352974151,0.06202520170880543,-0.04698117131625489,-0.09394626339549297
DSC3,,0.004108164014898267,,,,,,,,,,,,
EBI3,-0.07237457008660486,0.012885088759164704,0.04938284509110723,-0.0006774884599365233,0.039761117426317286,-0.011307872114572235,0.007499057319507311,-0.016154816644763485,0.053894884291488115,-0.03275718867031475,0.03423348121480808,0.036092323779282474,-0.03399909003196227,-0.02379973173185423
TIMP1,-0.045851798760378024,0.08519889348566091,-0.01674010373165738,0.020823575148538102,0.13809444857994393,-0.02722942756586012,-0.014668773950278362,-0.021987512828567077,-0.06452946646590736,-0.013105577240791358,-0.03884174657413262,-0.11081612953662434,0.01148632724557462,-0.07724672795826634
SEMA3C,-0.02704236902090579,-0.020890903434623465,0.05338324253862625,-0.028735282440653567,-0.0040951153030328495,0.023443540338338138,0.09057800575277881,0.0746139158850779,-0.006349907043459624,0.01576140060198692,0.004886238394733368,-0.028171490007599324,-0.013202670673106655,-0.008133854775002378
GAS6,-0.003280259075339109,-0.059982244690247655,0.01653445407968867,0.015026945095904349,0.03669728451136983,0.036772332587343845,-0.042511566982894246,0.03135635488940727,0.0035613356745830384,0.020670664260412443,-0.015725950073273536,0.007624033712725665,-0.00451402519355776,-0.020011941282693492
MEPE,,0.03517906522253986,,-0.010232513748215372,-0.0421142382810353,0.04691682854321913,0.0371025409084879,,,,0.04417505897505984,0.07325568830223081,,-0.029677940071062028
SERPINE1,0.03451234770364234,0.004538141526601858,-0.015265965757861223,-0.023150758284964365,-0.08060263256008803,-0.012840766093551361,-0.03231226026396143,0.00023075213442821696,-0.007871464445798823,-0.006935229713397616,-0.0052902184435707,-0.09357549708990247,0.006240749967662008,-0.03818826909846475
RSPO2,-0.025091284108041335,0.011097517274812146,-0.011169985585199913,0.022418826209170895,-0.00630734017253758,-0.050603925581896976,0.03978536435984721,,,,-0.020462983307627476,0.018456998008363895,-0.02550263494916981,0.028875316809712802
SHBG,0.10154183276201265,-0.010415848610204842,0.03518135981842854,0.02191796295491441,0.054840243053165684,0.10972077921066821,0.06898698878809931,-0.03582804177872924,-0.017624000391327155,-0.039710424729580036,-0.034513856916685674,0.04803382498232756,-0.03240773411222304,-0.027906705011241605
LGALS3BP,0.003430420920460125,0.05435045979387967,0.029593230202499342,0.013795622178480769,0.10416741019564814,0.02789606366267987,-0.04093006005750968,-0.005989914118226682,-0.031085211349427305,0.034985324670739615,0.05409990372129772,-0.009669648271691712,-0.028369378664355155,-0.055021311049081555
LAMB1,0.05583279575585408,0.06005825145316495,0.016694852952811704,0.0077807260565155726,0.12241439626555406,-0.04880220462737426,-0.008349766113344622,0.11026353024766283,0.01579315389518037,-0.05971498882152943,0.020271932488406412,0.0028963607063955035,-0.02586668026112825,-0.09754204217849723
SPTBN2,0.03342864055604497,0.0790126159844202,0.0080702422410083,-0.007950197761127143,-0.048287419894385855,-0.01901040748760709,0.056305954415157955,-0.016850084517296703,0.0436530791088371,0.037526503309428375,0.0018592608837869242,0.1106147550125959,-0.011946326012019108,-0.007667982308388227
COL1A2,-0.05176407248866035,0.04611952170297016,-0.09585078864173642,-0.04471957363303774,0.14143608397929652,0.02690014172788107,0.026377853872915778,0.08154575416675294,-0.0781483034123418,0.010757988204356176,-0.029981062185953665,-0.0091285221181839,-0.01939170866321487,-0.04960578716395526
DEFB1,,,-0.04329462836162234,,,,,,,,,,,
CEACAM16,,,,,,,-0.029441501442382636,-0.04449300971515646,,,,,,
WNT11,,0.04760051870010978,,-0.02103915377655645,-0.011610269346337744,-0.006459343733944189,,,,,0.0342260791038078,0.03306788777980656,,0.013181228547817796
LGALS1,-0.03420254911290901,0.05882940792767643,-0.03398291362656264,-0.003023618605624976,0.016201161852731127,-0.07622977435471891,0.016098136384609763,-0.05158777699271598,-0.046407342798462196,0.03557491612863802,-0.04794613154098333,-0.10017207607062463,0.03674575287942704,-0.029292493248641912
BCAN,0.060622743476233275,-0.07291377185007084,0.006644005902679202,0.029661965149483487,0.1833088429823574,0.012966654524134811,-0.011600047390166448,-0.03955076253724468,0.1086495762761965,0.025876140764705916,0.06860175766345607,0.1328946156519649,-0.07181914306492414,0.08536178700222069
ANOS1,-0.0024520497422526586,0.04020520210701893,0.042542353788673916,-0.004993182244173034,0.1370811841033805,0.01556436374963918,-0.022417677449803487,0.0916610009748635,0.0572337512670933,0.05396635086924613,0.05019416776548244,0.08622091561749416,0.024778472651126645,-0.010705000189237522
EDA,-0.03532328552702771,-0.025576200747561322,-0.025479807781498942,0.012374920119550336,0.0987316014021748,-0.02163192829947457,-0.02597576672991675,0.08567951387316514,-0.013918639223482977,0.028897622665037516,-0.029628871095466008,0.07462986088690507,-0.021504959151796132,0.00039866043379873246
FGF22,,-0.036369457417791344,-0.028787901981878496,,-0.023895127903675553,-0.019780658571291725,-0.02754669039978829,,,-0.03599418385817536,0.034706232923724156,0.06660597083168884,0.011536012886873141,-0.0048217259385505045
SHANK1,-0.02990568390735293,-0.034935560143356366,0.019111913608888923,-0.02536710883630017,-0.022734696563191256,0.022032004676458168,0.007453711108878877,,,-0.03774673411018509,0.07170574642832829,0.05154409503707523,,-0.02088791371151929
NPVF,,,,,,,,,,,-0.019871626392053886,0.009957756259274291,,
TGFB1,-0.015667877672418375,0.04795205347628913,0.048526809681662536,0.016424322195676407,-0.020428528535433196,0.023986425093565952,-0.04617868351580745,0.031498369238248246,-0.0047742282053175565,0.06690187827483038,-0.006588259745695279,0.0184742045891606,-0.03133665783443934,-0.02564014092446258
MSTN,0.019217355140125954,-0.03326355073454779,0.033343378470263405,0.009620436637482742,0.08828655102161567,0.04145721424791936,0.03102113604899351,-0.05988442199344713,-0.09109506115327302,0.021709108597135367,-0.014319542137763087,0.007406195081492115,0.006653919811748801,0.03521974430187907
WNT4,,-0.02353950391339039,0.05551780867371877,,-0.027093110737796786,-0.02508591575290827,0.039734818676724924,,,-0.029886057928069892,0.06309143605323536,0.05254549335113046,-0.018893923270654544,-0.011233967104134329
TNFSF4,0.010208716666615106,0.08191653511974382,0.04393920841134145,0.012383817948068056,0.037510622083491166,-0.002979367172104372,-0.03362237688304238,0.026878481730949484,-0.02889003153418212,-0.04714446811509851,0.07283496268228262,0.09769883728819166,-0.029108830836827537,-0.037902937957031285
NTN1,-0.050675660369304446,0.025249305684638675,0.0024454287629852873,0.04599512439005204,0.1309252684034674,-0.014290001745276455,0.007728702041463596,0.01523719394440999,0.1193042267584689,-0.00842703158986406,0.02139556172897933,0.029268836013021222,-0.06930302328027826,0.015743624125486334
CXCL12,-0.020139513285350814,0.013324803457748842,-0.004490965709958275,-0.028977943389920886,0.0012097221637894942,0.022630755490850422,-0.016533049354988828,0.03401515755087173,-0.0101709031670713,-0.06144508564124973,0.028399501558988963,0.04507415235788875,-0.058378807547350045,-0.03772652488691622
GNRH1,-0.03856266026344742,0.000994408017048283,0.0333963552782288,0.011524988467523962,0.06964458331936907,-0.006776560935442126,0.06197161900486483,0.04732216623572923,0.08003358740241909,0.0361999663668036,0.004763823231802036,-0.008394244547683673,0.08970224678426915,0.05245023155183282
FGF8,,,,,,,,,,,-0.005849933594807921,0.0312052144421462,,-0.014505057943103637
RIMS1,-0.03206528514584589,0.04349907473690481,-0.02665587510069364,0.017900242762320433,-0.05032960367768992,0.005021898770489767,0.05601293508085561,,-0.031789184559787104,-0.04634346386088603,0.00878710238508649,0.040850646717458944,0.03801460233236589,-0.05539568312951736
FGF14,-0.02314126499574554,0.007360724593922417,0.03363351075956652,-0.0020048004589277024,0.04239232921074225,-0.03121629593430504,0.09846801527787251,-0.02187802581140819,-0.020516265726993815,-0.051998469094005614,0.010433019910674399,0.04463856497023174,0.010361939769143055,0.018054282042151648
IGF1,0.015109408073616987,0.017448151417355735,-1.2461676997622199e-05,0.008978647388379895,-0.06524518573642483,0.03622545695874454,-0.005053314982715563,0.05735068964057466,0.0608358086898379,0.005872413539004388,0.0047276487579473135,-0.013589291936429361,0.0808338744848585,-0.05710980226174223
TNFSF10,-0.058488898863818056,0.053546910597134255,0.0010842828076764485,0.022116750364115517,0.13557406640523964,0.0031177820444109644,0.03946845514069286,0.03560198682873697,0.001890063605592388,0.028277842608628426,0.03921669595036021,0.08517313330482354,-0.019421525230067096,-0.05473486252923998
GDF5,0.011075458524383169,-0.005772039634610613,,,0.052869416775680585,0.03696595278954468,-0.016473371303495174,,,0.018436974327385953,-0.030737007323302704,-0.008269208398112935,0.03154542560822584,0.04055944733647033
CHAD,,,,,,0.01828530162072216,,,,,0.08542861641663414,0.020243564934088625,-0.02128718258922031,0.03053221517941457
RGMA,0.037975187601340214,0.020974477856440726,0.03208087075474863,0.014314531465577646,0.1109859721567911,0.04963877624472322,-0.06856264536470227,-0.02730002342749678,-0.032152601313806956,0.04900961600046743,0.005847689956102541,0.05905078987261658,-0.046615653324464185,0.06990103362348314
CLEC3A,,,,,,0.03526912777898038,,,,,,,,
WNT16,-0.02550930191884322,-0.03342037864640706,-0.025764060505617494,-0.02406335223502655,0.0810796048870318,-0.008781961211640616,,,,,,,-0.017585479680431115,0.0036611418691959974
CX3CL1,0.004624275882137367,-0.0006477407480765796,0.017918597445876528,0.04824969811638806,-0.03339581860165026,0.003596755267628635,0.03408596187025411,0.04879380175501512,0.12583510979543291,0.08460040350456219,0.0996349026714093,0.09125610035783202,-0.02892953841162877,0.0036155680993079854
FGF1,-0.10236973754172672,0.02151593429484804,0.02399251354286274,-0.0022522857140179734,-0.0779323971284535,0.008441795244605057,-0.025265166983847644,0.052436134539939075,-0.01672245555256315,-0.08550656194088592,0.08022136742459572,0.04357225871270207,-0.03644305012463729,0.051615459555464024
ALOX5AP,-0.06337193300822834,0.07072934446059828,0.06687337849415699,-0.0354433035265701,0.1043523372371724,-0.01707679865087677,-0.010336944277131471,0.058903012696779854,-0.0716555355897042,-0.014438157833734096,0.0681643729868633,0.0016022824044787196,0.01072423562597328,-0.07163334902580958
IL1RN,-0.02232964519714147,0.00755148700952025,-0.03952475147834112,-0.03096827046911891,-0.024270168952721584,,-0.017691891548150946,-0.0005855060441815621,0.03991233085998086,-0.004028493816494983,-0.001539319999864194,-0.05385141870497724,,-0.03332954239012201
PCSK9,,,,,,,,,,,0.0003683174794818157,0.059194948500150335,,-0.017019314496564
NPW,,,,-0.017438428968231424,,,0.10172403563454775,-0.0021082198305669175,-0.05159873749653807,-0.04393207507536676,0.006117038628322138,0.03861448397621298,-0.01964002685875512,0.0012498662023545108
CXCL9,0.044209597294423295,0.037762324800179034,-0.04510710202811698,0.06095333154980671,-0.0030258330738530586,-0.01978065563051391,,,-0.009149817134793705,-0.019364496234594318,,,0.06439341993326017,
ANGPTL4,-0.042646296595357264,0.025408387825857137,0.006064334437809493,0.010977287001028208,-0.07479830187307722,0.006615340813763154,0.010653675643100066,-0.061388900687814614,-0.17103667896354974,-0.01146155443324342,-0.011450188775519453,-0.10756829253055333,0.002297871816972558,-0.029442399699650755
UCN2,,,,-0.012091703184761804,-0.025718290677990568,,,-0.041423406805314825,,,0.06720520177452274,0.02256018320378739,,0.05885010829018312
OBP2A,,,,,,,,0.10531019865840631,,,,,,
COL4A3,,-0.03116405073994108,0.0003659539489881014,0.01745817367225946,,-0.008114537990496771,-0.022311630775011887,,,,,-0.029620831194730107,0.01597512706407806,0.0006333385242932488
NRG3,-0.04052839967818362,-0.014679489225238661,0.011167231100376694,0.030936931666507204,-0.08888075772079491,-0.035833681354784604,-0.005570719557653133,,-0.015706881272427177,-0.045682913386163246,0.008627214686458582,0.07484710089274452,0.002185021912168525,0.015521659825383165
IL23A,,-0.0017404336730210575,-0.05862805267542234,-0.01902380534452632,-0.019419740452166965,,0.010615814869659677,-0.04498784721870416,0.13308796349261243,,0.04842460947948002,0.003342124854149849,,
COLQ,0.017299451487093578,0.03338286544317445,-0.028750492471322883,-0.023956372551782512,0.09524888198945801,0.041143701061905624,0.012741408265781231,0.007279016199627802,0.033317838755502815,0.10483403537211151,0.03202004863046311,0.08398448404535257,0.014345733648333145,0.0008666721633840311
SCGB1A1,,,0.03060956537332587,,,,,,,,,0.006374705498584025,,-0.0004752524659291742
TNFSF12,0.06170417190583506,0.07306705757040897,-0.0390054333003456,-0.028416411280681318,0.04104969434953052,-0.02003594793629481,0.041576808377037956,-0.08535912914083849,0.022360592657221418,0.09866004165780538,0.05885398184468515,0.013971727000132198,0.0010979104872092416,-0.02405555762626145
DKK2,,-0.0403919250015611,-0.0017051717842542838,-0.01226996674850541,-0.04580269240407697,-0.013611195875205519,,,,-0.025382952825064895,-0.03442690647951201,,,-0.022665727085551698
FYN,0.04199569409388124,0.0036401662485258724,-0.04250612429909105,-0.026704875029389112,0.15416285239609162,0.011190313139681737,0.048878864289323476,-0.027789144388632767,0.023459010371239625,0.032571211471911735,0.029025651919652194,0.10313746414849496,-0.04588733827220623,0.031143807041476766
ACE,0.03677393514838316,0.020462570648173754,0.014550730527538558,-0.03677749993884283,0.13998255656189953,0.006796047733683063,-0.011814550593304381,0.13704209971147274,-0.020789483444167634,-0.03364676971373764,0.061182506695187704,0.08968636382503102,-0.009953462241659009,0.0007099170982566863
IL18,-0.0332649809046802,0.07760104078911358,0.02677617199421819,0.001954615268412656,0.15969477040131094,-0.026876991529777978,-0.018361518273948125,0.11047866099059914,-0.009485790757802074,-0.03713499762179953,-0.008459484711421635,0.13955613757614063,0.0151711629004831,0.03708414708550262
PPBP,,,,,,,,,,,-0.035709373515777194,0.00212692987515688,-0.022611805448884765,
CCL27,-0.025416714127902064,-0.025576200919388982,,-0.028487836272650495,0.06345379749679013,-0.014021490074162616,-0.0085179724499389,0.07517139704894507,0.10819902839353847,0.017341016276799803,0.10271346183960912,0.005117199860863831,0.057640530085931535,0.0003068669662030827
SERPING1,-0.016832803546422574,0.045682231028694634,-0.008662738035982404,-0.053502373274774015,0.13203547265866528,-0.023042905262978274,0.018240822929405667,0.018145985760549786,-0.02949810331259994,0.04030913653465315,0.029301070090498225,0.02976225558008134,0.047945876588204865,-0.003807467623961507
AZGP1,-0.006856973869241825,0.08034178388092078,-0.018808216629344388,0.01877138158343009,-0.01104238164442361,-0.02705455539150003,0.0010602772119310759,0.03906807906160775,,-0.009357558502344595,0.024497121186151796,0.023576805391998353,-0.047411516597760925,-0.0861865126871609
