,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
TNFSF14,-0.027570291562554115,0.10191744179057188,-0.014058215132584028,0.046730437779267976,0.06112303339570621,0.018675397488295005,,0.04583009720460934,0.014662635406092606,-0.011490344441645107,-0.03947868880999705,,,-0.012426524137172308,0.025391139517752008,-0.0237162960332752,0.016100646265849977,-0.019598914905114114
CNTN4,,-0.05024882611554152,0.004760200680867481,-0.015161642680963447,0.0821498425110691,0.03948958494734409,-0.0033670714777141453,-0.058153840800975784,0.07501836579624863,0.007985507282926147,0.11065968913244793,,-0.014251876052576894,,0.009440021819358196,0.03242180448629263,0.10957720968705252,0.007856132661926992
NTF4,,,,,,-0.019293678795660043,,,,,,,,,,,,
INSL3,,,-0.02404627006210361,,,-0.014018330265423701,,,-0.024344081124272915,,,,,,0.029641796604658547,0.0833820003776989,0.008282909052550821,0.02556307628286676
BTLA,,,,,,-0.022251350364291357,,,,-0.014673562850950738,,,,,,,,-0.0289088692852986
MFNG,-0.025657934585975258,-0.002630793496605244,0.014597600302134518,-0.04252832011214165,0.0236601326129873,-0.01209849006169746,0.030419517544279396,0.05534371230371401,-0.0016316000081957177,0.050433182117568136,-0.0435579471652551,0.001168555397365641,-0.04502687565299369,-0.024102954373022897,0.057632594616003174,0.06610122717892629,-0.011411857769705163,0.057750303385753154
ICAM1,0.003362182783530749,0.056952770761846135,-0.003423239562349883,-0.0538052414959115,0.04024716463689011,0.0038627983221430824,0.07160162120208836,0.04178334561465655,0.02568037940372613,0.032423181665403665,-0.012799335295629424,0.031718783514744026,0.03149175103639906,0.04749175902772326,0.027102552013267497,-0.03218601407118959,-0.04035420924242831,-0.02643782913315357
PROS1,-0.026738745324404595,-0.019927746097396254,0.051865824453015935,-0.03234202738769518,-0.035014769230046865,-0.020480793740300502,-0.001829046595601279,0.0613396284848225,0.009998981580950179,0.07514498310694355,-0.07455697647229495,0.0405360284400424,0.03384444795864778,-0.016930455675675818,0.07628908807406272,-0.026082066715929653,-0.05391588290461461,0.06260018580487768
CLCF1,0.02331243123540841,0.08719404179968673,0.06921534179555763,-0.04068193961287867,0.06048503139940307,-0.03283209206074091,0.07964095765888314,-0.0012083450380074815,-0.00029576226580402693,0.06916371042290595,-0.03188029843563913,0.05738637352825902,0.0653811318259023,-0.05593433212297429,0.05005729820883199,0.07378671056407864,0.013797943604192805,-0.03937640114609925
PSAP,-0.09038097752702025,-0.030022725347123087,-0.019060923277551153,0.027673730735224684,0.04783458987608082,-0.07811196476615409,0.02372679966281816,-0.06356387549457079,-0.02894471355214413,0.056977102770877405,0.016453405146281092,0.038438668903070766,-0.01408512146911285,-0.05209159165538704,0.07269857461065993,-0.11343141214106894,-0.06658578149569158,0.04749528506207478
EFEMP1,-0.06176338604562636,0.0675698529151753,-0.00784770519392077,0.003116860638102556,-0.05399872114640392,0.011462676076145662,-0.017737497717837118,0.0650747966844411,-0.009660880044677453,-0.040182335009175355,-0.1141732858344539,0.032633607144471936,0.06067977412200494,-0.01102334124051726,0.07781740780260872,-0.030876904622375096,-0.056090864153148894,0.0563057812672206
C1QTNF1,0.028876692274116208,0.0460717922837165,0.022961090256430484,0.002163841466688351,-0.001862041787632828,-0.017572077695199657,0.08870727819597853,0.08816876727341023,-0.014830332240837662,0.03317508885686096,-0.04116485883023473,0.0365549359748964,-0.029874035532406813,0.01485794035720971,0.01564880709591008,-0.1170346715443432,-0.02631240578952503,-0.00857539014830279
ALB,-0.006018876703205771,0.00959487938747221,-0.028062024310572337,0.0012285899558581016,,-0.013314183426333006,0.17163363635902631,-0.03288356209416278,-0.02657735151764424,-0.013050604440860373,-0.04957344292639351,-0.022226639547474697,0.017737820327793738,0.010392459689688317,0.05383575747044994,0.038708534903634385,0.0347004197330249,-0.03380630707601824
CCL13,,,,,,,,,,,,0.07042980681748963,,,-0.007048162282080668,,-0.0356040688003302,
EFNA3,0.027082128873929866,-0.002494374484618678,-0.07651399381384308,0.04623609968235795,0.009965548380058118,0.028938816165517692,0.0012332622778405656,-0.06787650867433313,-0.06300755735556948,-0.019468291500969785,0.1104403397879531,0.08591487142645918,-0.042293193868912185,0.04887912416553836,0.05563784714992082,0.09263154189345339,0.10568750727529609,0.01919596487938596
DRAXIN,-0.005624495538282362,-0.032413786213734946,-0.03023699101258048,-0.0036363164439601925,0.006875982138560229,0.022699174917111105,0.026550630636786986,0.061124971147805615,0.04084333521571644,-0.010478994948877357,-0.018974272538101335,0.0628511648753086,0.022171642516119267,-0.006550739766163003,-0.0608475443190092,-0.10338525581972087,0.013048995043967958,0.009562465246385021
RAET1L,,,-0.01873227791303589,,,,,,,-0.01255095476297424,,,,,,-0.027436727591241144,-0.012791822094829751,
NPTX2,0.03811623309631391,0.042676362118139216,-0.060743237548713865,-0.02312327284684171,0.020817240962831142,0.026713590950135757,0.009194243063754852,-0.0766453159094878,0.014069913415547662,0.04808625544184662,-0.01637341759666439,0.03289234883934202,-0.03366781452344398,-0.022197073693584198,0.07285192054885425,0.028938529059809828,-0.018322041274903896,-0.008119952666143827
FGF11,0.07183789552889161,0.025597739569314288,0.0032003562047085783,0.012951272876015444,0.06556901431160067,0.024053156408924876,0.011067645989379385,0.07391880857155468,0.0006329919581016031,0.02637520463676951,0.03370206013772064,-0.03929788453987457,0.023044392934010637,0.08290022067210369,0.004324961909286582,-0.04315313160899966,-0.039238764920483435,-0.0388340176061631
CD59,-0.008902578716302473,0.004167914948316275,0.06377309008707796,-0.011003960637477833,-0.005539489707531225,0.03463556934699706,0.01089052894112386,-0.027025013288908963,0.003049852356079707,-0.005003210666772565,-0.08578100678689313,0.0004909332743450706,0.035474009020879035,0.07744700513866659,0.05725950750100687,-0.017276336846660124,-0.0389336574714351,0.03065956026812435
COL9A2,0.051495602305829016,0.11936552800766081,0.0409845182203452,0.02926538423398,0.03217483445175466,-0.008269097273434745,-0.016163084466614935,0.04656736327805878,-0.003847306239332217,-0.04475090920152197,-0.0006485586689789212,0.0529161902491864,0.03149854701876608,0.06010095309346072,0.09334791175751768,0.1617236757933362,0.02611587189499794,0.04716609319736908
DLL3,-0.043239739210481784,0.03296633388225594,0.004413406574713843,-0.010028584561986926,-0.060871831594683026,-0.025923814163927906,-0.03884621055318141,0.03741270329327442,0.020398269568927648,0.016971901733814354,0.11478055938361417,-0.028481652359220483,0.002559852270569055,0.03819608459683711,0.09252992514485381,0.18424308196305855,0.05114676981948937,-0.015139794467709656
FGF5,,,,,,,,-0.026184995379084187,,,-0.01333002742908097,0.023005080101513507,,,,,,0.04892380775230796
LIN7C,0.03699323842352893,-0.004472288296714902,-0.03147558508437089,0.0056858364875924175,0.00883326380404357,0.004015991664747534,0.004669439720923038,0.0715211810579706,-0.00314075348693279,0.01955418820719197,-0.028297077976102113,0.036852928749987676,0.06586958532865958,-0.06522426789915448,0.015367047233996643,0.046039843046842166,0.03644406956816181,0.0399133340200677
GDF7,-0.017457363403862926,0.08551860346581479,-0.00554599859393511,0.00348918443873852,,0.021273234815800537,0.0917548631092109,0.11854546365677285,-0.01198293680305791,-0.011490343995130303,0.06281921856125586,,,,,0.044072507157742545,-0.03750254423949683,0.04777247996797694
PSPN,-0.0551082116754173,0.04768599375385269,0.0037912465369284256,0.07920779782012619,0.008752660981139433,-0.022115486407644828,-0.026882855042235934,0.006433044843725909,-0.02255247889265104,0.04853154632826018,0.053271286647178166,0.0008572857323742798,0.01003375323664417,0.10973953999146183,0.014278685327378332,0.07372828420072815,0.10557998887138764,0.08374099199647242
ANGPT1,-0.01902686823584018,0.012756784249704476,0.05899202169554445,-0.03569922211664317,-0.020349861094857334,-0.054072550652468354,0.026687813764577746,0.06105431904398274,0.0219180521321439,0.008935327051027907,-0.03462759744315199,0.051114985522699975,-0.02686892265463667,-0.08529815244982049,0.0038638100374305774,-0.014618320372211373,0.012527405795194775,0.03469461521897956
PNOC,0.07508987399898523,0.028746135570379958,0.0012410465964426197,-0.034047037946479966,0.027130661596842253,-0.01033935693831279,0.07184135176424965,-0.07132168425277886,-0.03204225127543009,0.02745415654160688,0.020917938535081202,0.03155655971412184,-0.033546188845998054,,,0.026324631183416103,-0.011347404792289293,0.051969625198177154
L1CAM,-0.02621492217072207,0.033035388900717846,-0.053560394131274405,-0.04329938981893184,-0.020448896717571437,0.007351053302460536,-0.04942050781073105,-0.056308931696970106,-0.03572112316704001,0.012577193817801842,0.07016882043393965,-0.032492326168586654,-0.05687052966969968,-0.02457522589958416,-0.00625084721308281,-0.08636299530832502,0.06696169513854476,0.07977188459480317
APOA1,0.04268328159244133,0.017952710114657478,-0.02013908191258068,0.005751173010683311,0.042440837291459185,-0.02183123324396743,-0.025715650201682868,0.01629142077148045,0.09298426726104093,-0.003196518788008213,-0.01955183211809891,0.04335079414024567,-0.004620472773682186,-0.02902699885440026,0.09996416834019439,0.12526352745111016,-0.041721268078321626,0.02358502658636091
PSEN1,-0.029020572683075712,0.05338431955781272,-0.03820777159660777,-0.007918498459180265,-0.06856765426385734,-0.003176323133997445,-0.017727012057341413,0.023243136832601326,0.000389194440119764,-0.013026715776171729,-0.015114660917291153,-0.006924616993869017,0.013035296925252886,-0.11876162666987458,-0.02168517957175483,0.02230931566247163,-0.01263205859710649,0.03635901756120948
CALM2,0.062274469903231953,0.04641707246846425,-0.09547715200858656,-0.01600947508639556,-0.005149312902826371,0.022690600690295222,-0.04440060042753599,-0.08968461700807814,0.0024580971911400233,0.01780409478366771,0.14432309138619756,-0.004221255577557874,-0.004998168823844663,-0.049210174776288786,0.11086058499608889,0.12763563958501362,0.07698293579958787,-0.02804784015453376
CLEC2B,-0.01909932293116936,-0.10294615984624289,0.028840979511419933,-0.0374183025005804,0.048495527142834526,-0.0256932251863775,0.008006705972254627,0.055427127225868615,-0.010777465947679428,0.00998114783379229,-0.058492724704778766,0.0178131186448163,0.005094969393905858,0.13828783126244062,0.013239762818463806,-0.06961090341946496,-0.019584622971166084,0.08028317366542251
NTNG1,0.014050427296293036,-0.0011825929390750656,-0.02277786497372431,0.02339375287561341,,0.029754168524709253,0.005782456122287918,-0.003613584742924431,-0.025800432465382432,0.004002272396181721,-0.014108364634282937,-0.03642304470262878,-0.02379979368748328,0.06303901531745776,0.10168658340239174,0.11896219779222907,0.0370398419430254,0.03560077716874417
LRIG1,0.0021138295866228764,0.09485522188395105,-0.022090531104861824,-0.0763892503162566,-0.038830632754953326,0.0027018799225745765,0.058555146706261996,0.04411013890654303,0.026576492151004976,0.004280731442630544,-0.05102446078122458,-0.04227014251271028,0.041047173657438166,0.012924740849918926,0.0863656229622645,0.16092175453570198,0.02326626120638806,-0.043567383779621965
CPAMD8,-0.015360981594503916,,0.05392340307433364,,,-0.016581183330002643,-0.00534687137261886,0.058144060385614094,-0.006387900397149881,0.08940953342107436,-0.03007080779928384,,-0.031313717762294205,,,-0.014842315617227271,,0.02249882167243865
GHRL,0.03296651451243632,,-0.015824492745212387,-0.02063613094320856,,0.05330240853758025,-0.016828652313504194,0.02702738191150486,-0.010246124478244826,-0.010478994948877357,-0.014866792045795215,,0.05609942428016526,-0.028490234798144085,,,-0.02105411966125835,0.03783865126177237
NPY,-0.0225351595098871,-0.02691513191502398,-0.02199397480367238,-0.01683388898161982,-0.01601512337676614,-0.029814963421831975,-0.06381606539570703,-0.10621877652102779,0.025275172668282515,-0.00909354800461401,-0.049192440625686625,,-0.004803817588977714,0.08266276356172186,0.012023468234610925,-0.010756386603325053,-0.00504615284288193,-0.03775255336760618
MMP2,-0.00946283295911391,0.08195701117406483,0.053279991407687737,0.025184311458460028,-0.015571852918800764,0.0021428533902627194,0.0031505468637330167,0.09263294555275753,-0.003305593353204753,0.06765929668755669,-0.024324066561594648,0.0008940810205555656,0.11470701655293498,-0.025530369452507855,0.048759694732285565,0.06114440159726107,-0.0007248737620800499,0.022285848440648293
LHB,,,,,,-0.014440958465118526,,,,,,,,,,,,
PPY,,,-0.03158632236571642,,,0.020669482760747006,,,-0.01973495095939208,,,-0.02055865044399634,,,0.03331715840925681,-0.07413792642237532,0.08294688936332105,0.03660146308405147
ALKAL2,-0.02300319633953412,-0.039702441777905474,-0.015567906412690012,-0.013058956591292224,,-0.01423115386264886,0.016774097035684138,0.016414256179121647,-0.004364954485290255,0.026348300358504207,-0.006494097967803208,0.0361024884448694,-0.015941243029696992,0.024862015934819556,0.027410324074685462,0.02569862726597924,0.06424533318539236,-0.02796471015695466
CSF1,0.05353403519931536,0.06035071623807477,-0.02819315518141238,0.003481931067468945,-0.040925249376460214,-0.008226957946770419,-0.036710554024367674,0.056908136233161204,0.023171523655704795,0.02586099348306408,-0.05877245178407205,0.08464875436477429,0.06145486677156258,-0.05045098234623735,0.010556189847651025,-0.009264302296746586,-0.016343694044831332,0.03568718528509308
SEMA4C,0.03194821192304031,0.000876149727899899,0.06092850048017161,-0.0625987473372171,-0.018087057910886342,0.030918971774250677,-0.02509914414706352,0.014228129120616082,-0.018415846937505496,0.009821249719814686,0.009404353646721805,0.004188866830280872,0.025866816068272815,-0.05444202673360413,0.09400639084848017,0.007906953154278541,-0.009551011494086081,-0.006907889071910641
BMP8A,,,,,,,,,,,,,,,,,,0.09939631462283055
ICAM2,0.0033596626635408154,-0.005689660069207269,0.11046551493433754,-0.019086219660104847,-0.019356758498993872,0.011676219517525538,0.04239505523173541,0.05587603212664026,0.026704437681743305,-0.020585173541162963,-0.012918014543469167,0.05632114241347818,0.02135857002559638,-0.05697709019464658,0.1190738789434463,0.08884747832821097,0.023243369675530635,0.06968291566266704
SYTL3,-0.029192660289581406,0.06903809816336384,-0.03720833293545259,0.008487785848876682,0.07997051121961818,-0.03877539264402392,-0.021742692925102877,0.06497286969159646,-0.01754007070295189,-0.023607315630386167,-0.03793008249746948,-0.015492534462309733,0.04993679221825872,0.038644697212548984,-0.0018755842244555063,0.025181622969003264,0.0020096601230926393,0.09197237417031023
IL1A,-0.01784921373547117,0.12035874502937634,-0.0331995471503774,-0.02605737581226916,0.07721031212199513,0.01508974514386659,0.044813417665886576,0.032492837582971626,0.005887953034925213,0.012932482670780121,-0.03288072552868571,,-0.00034613950261622704,0.040867946706966536,-0.01648198023007005,0.03376320359492149,-0.02633927663057353,0.007497568016168823
HLA-G,,0.026765828576053256,-0.02882450277789641,,,-0.015252446635255512,0.1675363290362438,,,,,,,-0.008022656356953966,0.023826212852695237,0.04649918806928098,0.02136985105921865,
PGF,0.012228244750512176,0.051830062007778496,0.0684531200473468,-0.032314377527387826,0.10033315966165024,0.013294205005854256,-0.028779773853683986,0.12863031935223773,0.023653497352233238,-0.018947863399328236,-0.016851596432686675,0.015662278574875326,0.0029644140250827036,-0.0033553131624410415,0.047192674147612385,0.09969676150862233,-0.038372544261554495,0.07699725919702603
LGALS8,0.020848347448917934,0.0008663741172299779,-0.038832580698205936,0.006126639508849052,0.04281713739829096,0.11015944665418387,-0.03815373721868147,0.008699549888670678,-0.04220529496594227,-0.02461127924518807,0.022862457438513666,0.05820732303021597,0.011351705464114854,-0.04409080415673641,0.03065482987626972,0.01095091815932252,0.03640570259427452,0.05315873553713092
DKK3,-0.03481104056395614,-0.0684594682962611,0.03684393196710034,0.08127988345919214,-0.017556650914972514,0.004860856155655647,-0.0378110102521257,-0.10345417496797812,0.06336217301646302,0.025344242766069208,0.1205380053557756,-0.013040910509255644,-0.05035728549807144,0.003996319827451214,0.05602717284279292,0.10012813878356773,-0.05606332262012059,0.06182026012729358
COL16A1,0.03598571900451511,0.06832739312739454,0.07252167596049466,-0.007692806552715597,-0.04068181403262817,0.0024073213511162073,0.01930673649886496,0.06621807731756592,0.03895724520598085,0.010593647737500248,-0.010681731169606077,0.04752587590677947,0.043332473153819176,-0.0066252726323986055,0.024793588959935615,0.07981020951183218,-0.026841327921653464,0.021429194506925778
TPH1,-0.0286167051126888,0.016286334006529794,0.010860051102687833,,0.06287576572425572,0.06736465444005353,-0.012941578694718802,0.05717680656283049,-0.02107990764775121,,,,-0.020403336736041375,0.012449720406309785,-0.005502000640889276,-0.012125397572850175,-0.017260455258167457,0.07472402712490869
TNC,0.02484422018981188,0.029282943582466796,-0.005664007192556303,-0.03523363716333484,0.029167147342558424,0.0030913146129712054,0.013066450615254036,0.11672180294408438,5.145167421895155e-05,-0.047272278034263066,-0.03868586596355449,0.014585171129953894,0.05857816249450037,-0.029096128083433724,-0.05106368093990073,-0.10226370284573384,0.027096026227414357,0.07127077123623496
TNFSF9,-0.015360974303932124,-0.03499593389918715,-0.00901897900457577,0.03708592093191665,-0.026485261550735786,0.024457687521434034,0.0121017354073112,-0.01591213922439565,-0.03727017139995655,-0.0175030862081493,0.12836879850313393,-0.03220061662832779,-0.03461672279279739,,0.03155276059737689,0.03454303137324443,-0.050919586615045566,0.006757883430418668
C4A,,,,-0.01286901637285528,,0.017090594344992743,,,7.982916919848173e-05,,-0.01604172079005351,-0.008627739609292109,-0.01793530807106921,-0.040375325081497764,0.05020906593715972,,-0.03789807030476136,-0.024749356252197666
CNTN2,-0.01270785830198765,-0.008713258281959964,0.05742371004417574,-0.03837024068633741,-0.01506492004373404,0.026919147378414204,-0.01979024535789136,-0.013394123887494468,-0.009210110729147082,0.021853362711063536,-0.03498806916426657,-0.02581447870976699,0.0029799081428874817,0.12594051038488838,0.10706869449582695,0.16025070287098647,0.03203241803898937,-0.009375390588574518
F7,,,-0.020647570210177407,,,,-0.01123979802606566,0.008173314403921514,,,,-0.022226642666426755,,,-0.004337936025673825,,0.057672646729119405,
LUM,0.04533657436708128,0.028534790876302157,0.060560658744103095,-0.01897340899834085,-0.03720506858341756,0.00433104065953681,0.031798939816134394,0.08579422426208667,0.01561051935117104,-0.019363370185701403,-0.06250673540138976,-0.03845561850720004,-0.015144321129306125,0.09091127065176954,0.08669340624591913,0.0882214696594718,0.03411822764093881,0.0803678083997528
IZUMO1,0.049234073879989834,,,,,,,,,,,,,,,,,
BTC,,,0.055417041828878716,0.02967957881310582,,-0.00183130860894873,,,,0.008883482038332896,-0.019550470961695942,,,,0.005320122839463869,0.05524394150669145,-0.025598140411644786,0.023328694170469077
APOC1,-0.0811198854452073,-0.05118526567059328,-0.07841982308056121,0.01913625469798469,0.029383616497528745,0.017670891445584567,0.027539961785451084,0.09457553711831487,0.06543870499522764,0.005104169100976557,-0.1099886487861844,-0.039355652109572016,0.009502900263546981,-0.13535496735235908,0.055475435050554446,0.08040013230144229,-0.017110057965910096,0.016648764180990937
PKM,-0.033373997618177144,-0.0043078888070493485,-0.0068477564252464925,0.01692572735616533,0.036562014834529526,0.010251507349456977,-0.0027982209631054757,0.03836823661743271,0.019024243139912723,0.04692977689312461,0.09102349018356125,-0.03755909666902839,-0.026466282622515415,-0.02634548784854296,-0.05656583807809862,-0.15186074868283164,-0.10805558438014687,-0.0023725997961081815
TNF,,-0.04802523009815165,-0.026487382036416308,-0.028574568082565963,,-0.029496338457135805,0.03904277314245915,-0.0010221715404566518,-0.019973020974136942,-0.015320059023883935,0.03401909112015163,-0.0316399394933751,0.07825591277950807,-0.014589201596600541,0.10642159781622042,-0.016158020056034735,,0.06689338000256842
GNAS,0.10522955933005104,-0.12825137202351244,-0.022156918540472133,0.004234555943063664,0.012856684856947421,-0.037334549812559285,-0.023939256343159448,-0.08064546318175439,0.049568558343513924,-0.04926910467926466,0.11918301416078272,-0.008420533545195216,0.0030940352184444337,-0.077549231199061,-0.07649505005187884,-0.06714351382843337,0.08728085662889147,-0.0032395823901189267
BMP8B,0.06137291111538553,-0.007335870724985504,0.02794983499024824,0.005089891549485024,-0.06874233279821909,0.005472827794995814,-0.006342938155991855,-0.013198389652545842,0.0038953825986493356,0.04591405983097988,-0.050845014988032226,-0.05180243422802735,-0.0021965612340162986,0.050364134650321635,0.05927651897029804,-0.005214567238879186,-0.029827126989823472,0.0758036770628008
LIPH,,0.046949812838123224,-0.021164500287569592,,-0.017066589022561942,-0.021689546105492615,,,0.07161596377556659,,,,,-0.028061256459384926,0.05828201724712643,-0.005234239381568035,-0.03976159994987039,0.0020764331580321233
CCL28,,-0.030374832137026256,0.06488716468636567,,,,-0.024170849771662888,,0.0003121971309654736,-0.012031755946034681,-0.019926307899930638,,0.004628899154929463,0.15091986973540703,,,,-0.020836763453537625
PTPN11,0.023465130378778853,0.005996332121346355,-0.04905883795859582,-0.023043413279915763,-0.00801960369618821,-0.013690101916866487,0.009796909079793113,0.04448269236159518,-0.0473676673168555,-0.015480288215444563,-0.06628585463637789,0.03133756844605356,0.0017112039117338578,0.049127945330127,-0.09452697113389288,-0.06108382403742488,-0.0072510625627133325,0.014317953908619783
ADAM12,0.04095783184707397,-0.010090926060981489,0.04924955305733393,0.04807367065084331,0.03388016926116589,-0.010136378705241762,0.018889546098682337,0.04359887995258793,0.059126599243975,0.08545246832361136,-0.03422139373175401,0.09154075283860307,0.03289893038454159,0.023166091133797962,-0.0033393607564816095,0.029455700555765206,-0.0003330378505153493,-0.010810863759997975
EPO,,-0.029343396188634446,-0.004269102141401822,,,-0.02211211940548495,,,-0.019734951820826588,,,-0.020209321182772896,0.012908185092401572,,0.021280588867031304,-0.044418504605115934,-0.03587989032570016,-0.02215816623273032
EDN3,-0.02157267629527259,-0.011875088317519808,-0.03686755633272938,0.023688317172075733,0.05672597220911097,-0.017049103387907914,-0.01612118774279152,-0.012346955327838026,-0.0032873648985205384,0.003588407140938227,-0.023872575523045694,,-0.020613871833599345,,0.07301953580001651,-0.013067945385364958,-2.730798538130223e-05,-0.019056372621561152
CCL22,,,,-0.016269521087405276,,,,,-0.002894488133355291,,,,,,0.1161265383239234,0.038686392328856296,0.01900702733903929,0.0022322407030399066
CCL2,-0.07769719569655986,0.06647891927123496,0.05120727483261203,0.03515539245381164,0.04555487418724564,0.01641844422375274,0.020176070952506463,0.002022278758610253,0.02666739825206732,0.07337843995441061,-0.0496081816179785,0.00354898149900389,0.07640874647206618,0.07971485863986795,0.05924731456572092,-0.02971978057910733,0.016914091986313433,0.03693389285376878
DSCAM,0.061807844709634435,-0.042205352821467354,-0.00039686334673261843,0.029072157103284195,-0.06316190160544685,0.08227841102047284,0.0019393940075269984,0.03360428288360848,-0.03380259657273455,-0.027989172696968694,0.031432124365807376,-0.003499231853135483,0.04744125029901312,0.00850844555986657,0.0740579811255918,0.15086610219422542,-0.0035882075722427306,-0.03392951448171531
GPHA2,,,0.004607363627946125,,,,,,,,,,,,,,,
ANG,-0.025979267438312095,-0.06843024531067766,0.01075174163882212,-0.0014219737023759254,0.04963258864905375,-0.03945587900639977,-0.02631749462030449,0.028990198134174795,-0.029847917426292534,-0.019918410076424305,-0.04340329958434802,0.052593826803297695,-0.006076014692440988,-0.006502854947281543,0.017161032180183652,0.0021753168574802435,-0.027612529168382503,0.024257073059735696
FBLN2,-0.02022703808781651,-0.0374492733681798,0.012760564736146254,-0.029586604830740482,-0.023402259786672073,0.044985907308424854,-0.01734972455194829,-0.03764039186846228,-0.06507841943676007,0.0696874499057778,0.04346498255187757,0.010314653425715904,-0.015087624055249597,0.020625502768242227,0.11946301346755615,0.033853564910718344,0.026723132940329106,0.07315894135247196
VTN,,-0.023089068384272663,0.03880964107570703,,-0.019911339422049316,-0.00813513477460708,-0.012941574462810898,-0.039929967385425605,-0.032422309565479014,-0.016043954410556713,,,0.12206932376130583,-0.01877715957405727,-0.001054915057149643,-0.031234196990346706,-0.004948334768908405,-0.036136270548364297
VEGFA,0.03097120345535409,0.0073602644907075025,-0.059308322918710694,0.06700151892967962,0.03422837419558326,-0.053737533143634705,-0.01853298938498607,0.059173103914066244,-0.029330237851638796,-0.015128044043341586,0.027471173141749246,-0.04677062484859795,-0.011135308359662591,-0.020487843552844696,-0.11234963521981815,-0.21769523104686195,-0.05758121260296161,-0.05360189265453191
F10,,,,-0.0006786358108537018,,,-0.022505103970185344,-0.03851693045972723,-0.02163894813095011,-0.020282497568979947,-0.02189085867060898,0.04584813051895627,,,,-0.004812450575190807,-0.010808177590759162,-0.018316546293236778
SERPINA1,-0.09017945376462098,-0.011541750750610551,0.004198722662469007,0.04113312064235376,0.06226403229575054,-0.06864763009881655,0.0056677511910932735,0.0514518962992253,0.033702444695752655,0.06584939495637197,-0.062101717644617145,0.009654453314685344,0.06264363156493336,0.03076750747877326,0.008272142625575608,-0.0566072996172658,0.005860010535228756,0.09344241350580472
VWF,0.0853282854512164,0.12172367586382728,0.07812411850293481,0.0055533341994319415,0.005464189127375776,0.021250577987767433,-0.030442149096676755,0.11811445730997115,0.050679136948965475,0.02607903602631407,-0.009831649160012902,0.03855698169088174,0.05091134983076209,-0.03839597990496768,0.1382001649429981,0.0652257223797827,0.005866550482874191,0.0363502215854178
GDNF,,,-0.021938155515154004,,0.10545125035064297,-0.017985584736669346,0.016350194876720917,,,,,0.011295926066156385,-0.020403338143393818,,-0.033437537264218276,0.021838971243441974,0.0035294977421259986,
VASP,-0.0050311954396894095,0.06536418441896548,0.0614901970524,0.005999646759353587,-0.0283429333250657,0.009194464247368729,-0.015057280111641163,0.05272063873812784,-0.01483217761278906,0.019096762181738596,-0.010861919649156008,-0.04966215067762811,0.007287691045969096,-0.0035424019115395653,0.005834164345443543,-0.02731015068042722,-0.04292110449925124,0.054696687510480846
ADAM15,-0.029974845102153563,0.07145822088107581,0.01306404633848955,0.04530745448056028,0.012538597242833061,0.056090104175211444,0.015356264312767666,0.04037249205119698,0.02437880218868503,-0.016717112059412162,-0.0029653516423914757,0.036471590519286806,-0.001905387697061275,0.04206263503725493,0.02913967921188333,-0.006963513522213892,0.04949072342998711,0.017781211353904897
WNT2,,-0.017341185574136598,-0.008344114490686458,,-0.0370527680029282,,-0.021296568049457766,-0.046847060832018166,,-0.013650929479789074,-0.02256801572218673,,0.017412778673467886,-0.01805834015146673,0.00852236962616665,-0.04562002920652019,0.14122150445621842,0.08776398673866659
CALCB,,-0.004276007123970796,,-0.023537768547349923,-0.0303827540641268,,0.04369864622529116,-0.026184995094523322,,,-0.01510860062705471,,,,0.023179601752044574,0.011271782253467493,-0.0487610781465158,
OLFM2,-0.039436834235318456,0.05681638512778454,-0.030584019025300353,-0.013663364602293305,-0.003137521080305428,0.07039651273864567,0.005195516567649814,-0.005730059385346063,0.05787667090973016,0.05348357180407721,0.052347393815384814,0.029537033960760337,0.015492214294303815,-0.02143273083922091,0.05232294745105068,0.05026616307110654,0.022470199800518443,-0.02041565662147361
MFAP2,-0.012543338877870503,0.0038279929973272196,0.04354856940538441,-0.035332964191580656,,-0.012582389630574464,0.013679394719526894,0.08399794518802456,-0.00546437348844388,-0.028926371646799537,-0.017564016887587287,0.05967967867903958,0.08380326860777465,-0.03782132679617477,0.013008011559528658,0.03137549123383166,0.038390854447993235,0.04683314953034282
HLA-C,0.04016333084906407,0.05110878954862154,0.030382784247634343,0.025240559884597353,0.039688113239077186,0.017471741459863365,-0.006081785910629147,0.09725318360326948,-0.054157559773820196,0.017328181084527643,-0.09759298400923577,0.02178353118529025,0.06965670285079971,0.04239590606601959,0.053185158340181636,-0.10015627366609989,-0.06398694053727991,0.03942726619720373
THBS1,-0.033342353448906764,0.061584930359292876,0.022025360179953886,0.02273371887002027,-0.017362594891284836,-0.011167383590585035,0.06601783378494282,-0.005813811069733461,0.030870479030660994,0.02376408688230538,-0.027373840821150304,-0.01340637802045178,0.0352840866873319,-0.05220549677332463,0.02203282983960683,0.006692890394174006,-0.08353404652217332,0.009864250807116875
