,MGH258,UKF269,UKF334,ZH8812bulk
PTN,-0.052555712723096955,-0.015532450716399379,0.02906810496414736,-0.03538096397459768
CD274,-0.030023347284409984,-0.007566424675439166,0.10071683241115181,-0.032146111128421716
CD14,-0.05644836173960225,-0.04940050004910093,0.0568978194382348,-0.0037102411387291948
SFTPD,,,0.017663790449859156,0.036532227180048414
SLIT1,0.041298330273331046,-0.07271392402466832,0.030376157084637936,0.060480831825819314
CNTF,0.08070664104410911,-0.01799152320802067,-0.02050851116758589,0.07134077262387176
BST1,0.007071217846439935,-0.01620190547447217,0.041852755302907614,-0.04188087214236388
AGTRAP,-0.018561048186681296,0.029666937747845245,-0.00033580437028493486,0.012289112658780249
LAMC1,-0.08014053195208555,0.013719172948559497,0.035903367545912605,-0.023235329781014974
COL6A3,-0.031031448637457784,-0.04899602973692799,-0.049083617447336025,0.044843212607629246
FN1,0.0006712024166219746,-0.05186441551771637,0.017059008614849956,-0.0012527107062277282
MIF,-0.00754263354157834,-0.07671308159132448,-0.08063788139005204,0.03192633958849519
JAG1,-0.06600313033777416,0.02842404600621258,0.0029195471176301294,0.007688091322427511
NID2,0.05051385627567228,-0.07251606992542904,-0.037796207287842935,-0.06145168361239651
EFNB1,0.034975867070077354,0.0034299722161747963,0.053124043469132756,0.06141116829600584
COL4A2,-0.07036308637200206,-0.02933021184207827,0.0696487177187409,-0.02671111227467461
SPP1,0.07624958079735089,0.010509857049078229,0.05598476407829079,-0.03975641539206239
PODXL2,-0.020778838885427735,-0.024090264928299084,0.013617244638002844,-0.03606014205591429
FGF9,0.2804835045522614,-0.022157985058080545,0.015008290850122577,
ITIH2,-0.05016283001195918,-0.01751826955630856,0.06688911651067152,-0.031322944314322365
ADAM10,-0.04469805709814597,0.04149099712304317,-0.010630849904906274,-0.0053225471926015965
CFH,-0.004603432345372754,-0.05733190277108948,0.029329791389488595,-0.002981428441775351
COL4A5,0.045342077325715505,0.06800734240153183,0.058554707110861415,-0.030527875451109604
LTBP3,0.028195806279966068,0.03893257659818296,0.00873937008698359,-0.050551752071544
GNB3,-0.026938755986119993,-0.037543606954155706,0.03146350852422183,0.07411599660540366
COL6A2,-0.01995133280319683,-0.05526614376372826,0.00023261855300704595,-0.04840513439211528
PLG,,,0.02392917889484815,
GDF9,-0.018545900277453932,0.005557899182283835,-0.005234988423307111,0.05470555895389595
NCAM1,0.002905621076639735,0.09892317039749865,-0.030644898584527333,0.038242806470327406
APOC2,0.018448584363936687,-0.022453546341979613,0.019493934787801436,0.0016801703774624295
BST2,-0.0364789833292517,-0.02950641302249679,0.02709818206850248,-0.029031832384025916
COL5A1,-0.025121775867705226,-0.06634830035071086,-0.024866060023861075,0.09277050540993384
CALM3,-0.025963008323603615,-0.029954827025397982,-0.001858861307548703,0.00952557637898519
THBS2,-0.0084412565077309,0.051839000260488544,0.029205238726772036,-0.05687675844548332
SERPINE2,-0.008362962765560604,-0.011018958149167547,0.003311566245294198,-0.0074576522110151346
EFNB2,0.023778655032032105,-0.0246603683579308,0.01673822291028498,0.0034376686480116748
PROK1,,,,0.11141583528180181
MMP9,-0.034328348812587624,-0.051254033538049665,0.03209267691286104,0.001598011137759532
NPPA,0.05852259871624898,0.009099694058138957,-0.005184876060100036,0.09152927865331716
APOB,,-0.013794947567913897,,-0.01849692948038283
C4B,,,0.03475268113322533,0.007611928255763147
NTNG2,0.1215528813125144,-0.021896093389882017,-0.023512355405661295,0.0931432997866818
LAMA1,-0.031313287998692256,-0.047967857966650006,0.0075335161154996035,-0.020963462594778628
UCN,0.1634474655000134,0.09946232210781458,-0.030538003925444573,0.003210855222377362
ARTN,,-0.020897286900839245,0.012266660616184047,-0.01154494077468757
PDGFD,-0.022175172123742082,-0.02949200201545311,0.005236283798855833,0.0014108745151571844
EDN1,-2.0178576636432477e-05,-0.025995019531907596,-0.01836631124707861,-0.0017164500717054775
ARPC5,-0.05370919329355737,0.074233882470489,0.026664147878739747,-0.028282118243574867
GSTO1,0.03913176425919631,0.007833360998287903,-0.019055466340559157,0.02861301287079874
SYK,0.0643374438615894,0.01891776621437714,0.0032013165004873174,0.05426682132730865
ST6GAL1,0.021953795683609473,0.030780821287525947,0.06056854264051049,-0.005080573988652594
WNT3,-0.02590220497517769,0.0007754509196420616,0.0006721814974325144,-0.016183220528227942
HSP90B1,-0.05727766431577733,-0.00719419755698609,-0.036200580071483066,0.007172029620559942
ZP3,-0.018346740946857294,0.03089740518887282,-0.0023800233774809573,0.0804765555238544
ANGPT4,,,,0.028173637932178707
NRG2,-0.031485640698874544,0.014584076186189178,0.041941615239436035,0.06603120644879452
MELTF,0.026800455738463878,-0.05341032574622883,0.01546608694088065,0.031125290048939564
NLGN1,-0.05205950749672435,-0.03042208133694132,0.02402205554761251,0.01128062193501337
SLIT3,0.06671251755416775,-0.003894199402418303,-0.04251742391232416,-0.05705670679484555
CCL8,,-0.0179915235986688,0.01589030902455713,
S100A4,0.059212980429990056,0.03093938913518739,-0.002252952065999619,-0.016934343780580275
TNFSF13B,-0.03938300412357658,0.014396813659758737,0.04079630289249275,0.07329178447923285
HSPG2,0.010851105147327237,-0.048356180640113086,0.011921202267890311,-0.008005472042183184
FAM3C,-0.053898623868081204,-0.04812583214334214,-0.013101734720437247,0.04700240357727193
FLT3LG,-0.06308097327878272,-0.05503363604840954,0.0029383503525824838,0.03694530524378211
A2M,0.03975046911240461,-0.042300585713381904,0.02538593055307233,-0.09019882115292253
VCL,-0.011141202459279282,-0.02074567549214214,0.029791966278773993,0.03494334938069487
FGF2,-0.020413230572595024,0.07169951959060233,-0.029045901436686696,-0.010613661400169772
AGRP,0.07998497328050452,,,
CNTN3,,0.016849457301705038,0.014650323997490828,-0.028951473386984384
RNASE2,0.017200833600376022,0.00531716473252056,0.02547829954168269,0.008444949869010038
GAL,,-0.0213023980104101,0.03700980413906855,
PDGFC,0.0006766799506423553,0.0007496782155475922,0.07468654289337316,-0.020726594077266684
COL8A2,0.049479903225648596,-0.026860119529628294,0.03091592323998769,0.027817531546165685
SPON2,0.0939423456987785,-0.01832004676203727,0.030875857219884516,-0.004666333086690785
SEMA3D,0.12088243104013978,0.005471284127791136,-0.020728944654664835,0.01118736341127183
BMP6,,-0.015313398862507455,,-0.010690020378229364
TIMP2,-0.00206931958145959,0.05747236814198531,0.010480697537212346,-0.02771919948256476
EFNA1,0.059607346642078125,0.012483848786957595,0.024081472256744826,-0.0009081894851900614
S100A12,,,,-0.019206690105395524
TFPI,0.005824475194201336,-0.07017612256744955,0.045351004565411294,0.038850370206642934
GPC3,-0.020398449521578932,-0.02020613010482595,,-0.02866033557777924
NMU,-0.042033680580692595,0.035379821149654204,0.06517084579479301,
SCGB3A2,,,-0.028581680896472554,
LAMB3,0.003933697500881122,-0.037213329011733645,0.0618241646047133,0.05619478497496988
LGALS9,0.024697777399840765,-0.030772881983979348,0.06443076898653559,0.013263245632278226
VIM,-0.07218176469121636,0.0020269879206356164,-0.007394580014950481,0.020918457174076206
PLAU,0.02029458769930401,-0.05730032685458363,0.03471900824802279,-0.042789547176576785
TGFB3,-0.04020592849287438,-0.029504530480721866,0.015782434278618574,0.013244709950004171
APLN,0.0037858368743841735,-0.06182002952461571,-0.01593169453033966,-0.04300216811358106
SHANK2,-0.017085932663873163,-0.019809912893189174,-0.04971716314957979,0.04961338048006687
LTF,,0.008696700712677228,0.02477088788437169,-0.056162025276865916
PYY,,,0.062190236048548474,
PENK,0.10823769040115677,-0.0020237328744885995,-0.01895964935383377,0.10427574106828359
CTF1,-0.005108286867869324,-0.045788749117088114,-0.02042839168008496,0.039746771888478735
COL3A1,0.0032142557924391994,-0.05422414195752887,0.021925998265635002,0.014135854057549734
S100A10,0.09066493083116936,-0.0008444370145305147,-0.031163588857252542,0.1326146078709275
FGF13,0.06251443059635498,-0.012286490209142006,-0.04755926062112066,0.014046390805031613
SEMA4A,-0.024279711119742593,0.005961567804186006,0.01211728157988526,-0.0022937118751320284
EFNA4,-0.029755550725143437,0.022642956696284473,-0.0009252073335766159,-0.002822522862094739
HSPA8,-0.011618532432401078,0.00042946257519337603,0.005335372322906033,-0.032571277357085156
NPB,0.09577946800054787,,-0.02998149480590196,0.011104767283397527
ULBP1,,-0.01814675611679033,-0.019135877109899398,
SEMA3E,0.026518322710033435,0.019166567481876305,-0.0007965171601827319,-0.05687395535892464
ADAM9,0.005902026114957964,-0.013850436547595227,0.04723575092302744,-0.040987462860340405
ASIP,0.034475325058526504,,0.11659435584927827,0.0630954421035388
IBSP,,0.0011188343042493872,-0.01922819790688602,0.008186617507720033
FAT4,-0.06523666676659726,0.008744059309146623,-0.03647855008606501,-0.006938901669480881
MDK,0.027243865552569243,0.0024610522754304064,0.07906509145457213,-0.037541078953040284
HSPA1A,-0.016371176498408174,0.05017719541418469,-0.01287063804908926,0.07200265009559406
SOST,,,-0.02361316836704305,
SEMA3F,-0.029873255559795024,-0.05832123807090988,0.04068196939115933,0.08676368084784428
ARF6,-0.005350549908312655,-0.07733994961550228,-0.031220477196209847,-0.0043025331363414155
IL6,0.07663994519583915,-0.029949472315560836,-0.010649689810875685,
CALM1,-0.004787300203609855,-0.011545940000204367,0.0009589609248622453,-0.01832090965115655
VIP,,-0.00933489585416885,-0.025891609173033226,
NMB,-0.051074742170281594,-0.06350512021545424,0.00804193594200003,0.037834550757327445
CCL26,-0.022262637195780838,-0.022985216643960825,-0.027074651126417295,0.015411762140694955
FBLN1,-0.015303828967258707,-0.06128412428501577,-0.048588873454523535,-0.03324354178474443
SAA1,0.09688653260976428,-0.03917127950036405,,-0.059509279572403144
MICB,-0.04610468572363721,-0.0388950435308571,0.05551302643410838,-0.006188927247401647
MMP13,,,-0.016339226535651324,
F13A1,-0.022411848428970444,-0.030199287791633726,0.016699885505730632,-0.014990571716994205
CXCL11,-0.045928026996674864,0.0013069382568579513,-0.020060810956742045,
COL5A2,-0.02383654400989797,-0.02970137579049313,0.06402329131470538,0.032600650827755824
EFNA5,-0.03529913189904291,-0.03400943478014274,-0.0014426421042987793,0.048180595774586145
AREG,,0.033191552017839916,,-0.02364012708583023
EDIL3,0.09419944152034146,0.09950425983063108,0.022695738335005933,-0.007902249298280626
CD86,0.056192086385864384,0.03361268254825426,0.0022767278033089663,0.00949347932283132
HRAS,0.0176036047685182,-0.014725969513584744,0.054403575569042004,0.0500755819298181
C1QTNF5,-0.024140401543250267,,,0.0516061450308193
RLN1,-0.014866451288573753,-0.020065362083023935,,-0.03817512540886554
COL4A1,-0.002684495483819468,-0.08234399085092178,0.04097939672016739,-0.020018203758099498
CCL3,0.11387001365003101,-0.032054093821368,0.031174720164795132,-0.023449442575015404
BGN,0.029313758852141814,-0.05387361102335267,0.02821569200304843,-0.04152203718673581
S100A9,0.023113725859379326,-0.0036535900504391823,0.021509246754680335,-0.01552680543414852
HCRT,-0.023184419649837595,-0.03009904467280021,-0.03110065997229977,-0.03312550403345875
FADD,0.007933719178472765,0.012356168666380262,0.029910375376379958,0.022523826412242515
ACTR2,0.01778382880379423,-0.01758028008306561,-0.014989723718594514,0.005461845446702015
BMP2,0.08122077994764319,-0.055517765992621086,0.019438197687836046,-0.004102295026042225
PDYN,,-0.03580723520090763,-0.03647854601035552,
CD55,0.006737089564520685,-0.038195333919281,-0.03661666300119662,0.055736592425543456
OSTN,,0.009007922316981847,,-0.0394066696600918
CD6,-0.004296445427713253,-0.020065361611047883,-0.005312014728077631,0.06714069666876299
IL16,0.037002832919593866,-0.03371260048957238,0.0017006303091073077,-0.020567378783029788
LAMA5,-0.044021147805097686,-0.02005822893707579,0.019480825353053687,-0.05075742847871206
RGMB,0.016954076567908875,0.004674445456394379,-0.04797752726590153,-0.062029718885387664
INSL5,-0.01442889026171983,0.03180521318420697,,
IL12A,0.05210332418977271,7.205852789798258e-05,-0.029389183158202985,0.020433619092414243
S100A8,0.07507979408897394,-0.035395486225250426,0.015983621094059926,-0.015379717323776644
TAC3,,-0.029411244638186562,-0.015420311242000804,
TAC4,,-0.020065364049591177,,
MFAP5,-0.0029644693496542304,,,0.022620618883120454
CXCL16,0.049459887222911454,0.015263598787349213,0.05367379885802995,0.07773754362602892
AGRN,-0.05433716503341444,-0.06079235780882965,0.06150896364607177,-0.049739445356126843
COL4A6,-0.019908525100139268,-0.019510169379752154,0.020287101679119103,0.014157411392239368
FST,,-0.029897756797045837,,0.04799142322112817
MEGF10,0.0564052724468819,0.10020604931105824,0.0017424206096951717,-0.02932920572019078
C1QB,0.03256686519107441,0.013494437905256174,0.060916649206004675,0.00318625827207312
HLA-B,-0.0582599464954395,-0.0015825160687815444,0.025064175303192545,-0.023310057945275603
PDGFA,0.02708988164210539,-0.04549409010942417,0.013066315677768496,-0.002253816323764682
LAMA3,,-0.05433898461996485,0.001982145986962652,-0.044555041848525954
DKK1,0.04630699105673703,0.028011297487416677,,-0.027488695302960286
INHBA,-0.018545889271654716,-0.02127634105253673,-0.015380471910762866,-0.02848770902778016
IL7,-0.022112535890087836,-0.01783504590890364,0.04305322748062746,-0.04176760032776769
FABP5,0.01055745387045408,0.007717523074632459,0.027801127710041822,0.07820162314158609
CCL4,0.04180461886094294,0.014964364186389521,-0.018836935517906,0.02864677072881289
FBN1,-0.020570165546391128,-0.058071911618323646,-0.0018358982271549705,-0.036727753876207324
TCTN1,-0.02664766289722546,-0.027873204047003042,0.029049175959890493,0.03591617331000834
NCR3LG1,-0.01764632882331895,,,-0.018224105962736464
BMP7,0.020867973446158625,0.018258144489746077,0.019196239137398596,-0.05153185219606586
NLGN2,0.0913822865221477,-0.044742993961269455,-0.0023517686985082354,-0.005798863507609407
CCL25,-0.014428888356853874,0.022914734841388788,0.040339654889939985,
NPNT,0.0008265683148284322,-0.04387955245815551,-0.002273127463990537,-0.055773623465745804
KITLG,-0.02563387370469327,-0.052723803449289744,-0.05137203260849532,0.0263000590929403
MADCAM1,-0.014866454992903174,-0.008232009719742469,-0.030021394047170337,-0.024446738619125052
F12,0.06155405135464463,-0.04348500790519966,-0.003796027262208195,-0.017042113896868303
S100B,0.017698494727191424,0.1206898756994897,0.02784835219944204,0.10714779365686095
CD99,0.02091299490455198,-0.0012072539801546741,-0.01041640201603534,0.0029732937944759066
PDGFB,0.021807316613463787,-0.033853684536949556,0.06376121958767915,-0.009525445619138385
CLEC2D,0.03529958600729835,-0.012607402815201391,0.02317554949042325,0.1167235289436879
F8,0.03373698421930162,-0.02178689635739161,-0.003358377786692793,-0.02806329780620739
C3,0.025443491986773273,0.062417094427672,0.07056531172902997,-0.04176713558566558
DLK2,,0.026436772572864135,0.04742218275532361,0.08170178004324949
TSLP,-0.014649202935516057,-0.02162730535922352,0.0889822007169597,-0.038633204245872875
OSM,-0.013978462759168258,-0.044832078240481146,-0.0007791976015294492,-0.04513226766655256
PRND,-0.014866453140738119,-0.016194415145605403,,
SLPI,-0.013778750713867693,-0.039153212310209025,-0.017814015194688084,0.04279606544955285
AFDN,0.018013609967803598,-0.011158862568046931,0.027454242423595798,-0.06123976831518335
KISS1,,,-0.02072895190318888,
ULBP2,-0.027943994127445086,-0.03829468968687301,-0.02356690125224596,-0.0008484853170827837
ANGPTL1,-0.04609157244442988,-0.02077426817132347,-0.026902560434309296,0.0223531639553094
LTBP1,0.01021766312777187,-0.0729520314424086,0.03763206160270293,-0.004979461256114938
NTN4,0.03062794722467649,-0.008051187181415646,-0.051529140862634285,-0.003769677165632617
APP,-0.04699244827413877,0.0042001487611527735,-0.022293413750132503,-0.028846615272922357
RIMS2,-0.0148664519059618,-0.013430639998493688,-0.003808862635073203,-0.006489234017447997
WNT7A,-0.015292247476097934,-0.06346437667877573,-0.04194827931321871,-0.008875172675514645
GAST,,,,0.05666483413074042
GPI,-0.05946790955269681,-0.03019569265276233,-0.053765580805434046,-0.03831820249112537
IL1B,-0.01854589668078537,-0.024678570540900814,0.04112567069678603,-0.011445719659162036
SFTPA2,,,-0.016612043478293554,
HAS2,-0.017723683605962656,-0.06430022770092855,0.005585932862646398,0.028114275210166333
IL11,,-0.024685882003865605,0.01820351795780083,0.002900040161559802
SEMA4B,0.05722231029604596,-0.04192718916772254,0.017503771891542178,-0.07011224940535947
FGF12,0.007837621992504621,0.0032195452351592687,-0.053168061177617694,0.10806880297533625
CP,0.02983127058630581,0.07555107000637554,0.01291498731836843,-0.032363813863088516
NLGN3,-0.06296948471794166,0.0645637305080868,0.03125294482663023,-0.03641518375384488
GZMB,-0.018369187013989985,,,
PROC,0.07157853489063389,-0.04936057646829545,0.0660863714407879,-0.01631207297200355
AGT,-0.05487060433976633,-0.008094739648909671,0.02889080924552632,-0.08929550641618694
PTHLH,0.009113347808385604,0.014266513371225647,-0.0382815884572869,-0.013481405553506763
COL1A1,-0.034138281225152965,-0.05642238666640695,0.05402863434791301,0.02391299207486243
LAMB2,0.03530824409164399,-0.011184803411032822,-0.010492240564454436,-0.03924547542411307
DSC2,0.07534213402718383,-0.0007978676236027254,-0.025890446209263687,-0.0020511579538796316
WNT5B,0.04168815519680916,-0.026847417139362877,-0.00829996284961915,0.01912931574185259
LEFTY1,-0.016508107707010986,0.0464561691938833,0.0042175337981749505,-0.010330581106817283
FGL1,,0.018432610330951147,0.05283344116725497,0.002436560137926868
CXCL5,-0.004786421145500207,0.08161864961954966,,-0.0005064583279108682
S100A1,0.08994135596645735,0.018922097155473404,-0.0609462037365794,0.05277142290463822
NPTX1,-0.022262632300106507,-0.0406470514241073,-0.012634966661360287,-0.0400090987321908
TGS1,-0.03549365242622813,0.05099221724399869,0.0798614669411125,0.04051226636298221
SST,-0.019067130506730937,-0.03940556697069003,-0.024560248245698184,-0.03554225008649722
IL34,-0.04521770257365886,-0.02714531234453689,-0.0060241089364873384,0.04425825077788893
DHH,,,,-0.03684123611148386
XCL2,-0.010763570680426793,,,
RSPO1,,,-0.017662899471869862,
TF,0.07916895599200933,0.10465538204201603,0.041526851803091125,0.10979415720326388
IL33,-0.015491663732628285,0.037493409558344265,0.019919977969598587,-0.026541628721195348
RBP4,,-0.015635262961397754,-0.024261414094803202,0.00048685021449180164
CCL20,,0.14056973664996097,-0.017405876743157134,-0.020606529444825456
NAMPT,-0.04306012835168661,-0.051488588856467406,0.031361099275462934,-0.01993422556614182
