,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CRH,,,0.012555396293442994,-0.019391111680195482,-0.018010946026694896,0.015209781557417769,-0.013056612018662733,0.0318900402625408,0.028599996498895587,0.015005368499692334,-0.030923049562719355,-0.024707855855343356,,,,0.029936656080328805,-0.012227286448440015,0.008919398201186474,-0.014234826270482701,-0.028202711579736226
BDNF,,0.06458201247467171,0.017298450099602614,-0.017346491125468468,-0.029182316426264166,0.025032517483584944,0.04314430918625683,-0.058123304239538535,0.002275383049832815,0.009797734331471228,-0.035779093612903025,0.04936604301000636,0.09695518755353438,0.08711806686602412,,0.029219713259961793,0.036763378675157235,0.06958283705626345,-0.05484432118282434,0.10039619917746324
CCL5,0.007222838986676493,-0.03646614155459878,0.017197535305364182,0.019957819248030712,-0.03779434786633585,0.018147369897455492,-0.019072496692881958,-0.04460961508767102,0.015506986293337128,-0.010562089779679023,0.00010623815631493495,-0.02450693703517333,0.07835617900115455,0.05616251507014509,0.0008745304826286673,-0.01569484081406844,0.03159612502981201,0.05310342838508924,0.03539432233358384,0.018638458065507187
GAD1,0.06565709170447633,0.02779435564235557,0.02126755749187067,-0.012918863781089782,-0.02695077612496167,-0.019964075206388255,0.005658881015740611,-0.006115744494018585,0.04600202309165193,-0.043821727497533255,0.06053219908508054,0.06493465256955626,0.06434720043899275,0.08496707459069287,-0.018506156823635392,0.02398298961200217,0.17822800525930202,0.10141071521200674,0.02150579906172492,-0.00429600033251392
COL14A1,-0.013681273854730095,0.058751221879315946,-0.04218668058412836,0.00428545702792153,-0.005007540973973625,0.029167971071333617,-0.020212612454899415,0.05596801069064429,0.021457077409378203,-0.030665394229064086,0.006775745820970342,-0.032299780371428374,-0.04776474443443659,0.008906866576638445,0.04061604252634315,0.03666037638269894,-0.011060481006004935,-0.03435307169408637,0.11235385150515342,0.05849584384606355
HLA-A,-0.00983156101519926,0.11666246835700546,0.04623121362308362,-0.014806752737959571,-0.07374104673236558,-0.00867972852895854,0.012025298754475238,0.09393487658711767,0.015346844917179246,-0.009333952160648484,0.01896756442493454,-0.054738116959536016,-0.09526949466664562,0.008090246274458897,0.020463778340262907,-0.07623261814248931,-0.17261491625566158,0.06934946449140215,-0.018207616190102825,-0.050421074942353206
CD5L,-0.01689087817110749,,-0.020858783923489006,-0.014897798621241768,,,,,,,0.03560365153995352,,,,,,,,,
FGF18,,,-0.01887342935022424,,-0.014309561928212105,-0.002073525814541626,0.0019684881845902923,,-0.005730424193765393,,,,,,,-0.0009217700726687607,0.10243646584848404,,-0.04158453638278121,-0.018807314878344382
ADM,0.052167318902091614,-0.046392268813674906,-0.025709679139495154,0.02470724071340104,-0.028603088985879037,-0.031155663478848888,0.11162176005103101,0.05022961568386563,-0.040924857862982944,0.04110856823748607,0.0458059612637358,-0.0597178703327733,0.08280670845968367,-0.1173192403958906,-0.04063192994776948,-0.016223287953638643,-0.09816748753946045,0.04851670275769648,-0.06093393058981883,0.044610452853953826
CCL15,,,-0.03480103332887112,,,,,,,-0.011007748578761434,,,0.06718017335371769,,,,,,,-0.01631158273391515
GNAI2,-0.04748685942687607,0.11435656821493571,0.013408052772780088,0.03454331814531296,0.04110023995288696,0.007838028328633256,0.03486196621338961,0.05836993566959765,0.010437385388239476,0.0014065864163985546,0.034853120763181596,-0.05480021802901958,-0.015753209366448768,-0.1521792051634907,0.0248409040505669,-0.016357256690394922,-0.0151984504319609,0.0021216083086388264,-0.050114124836861625,-0.009523442391533566
HDC,,,,,,,,0.047916592603463294,,-0.008637007072500072,,,,,-0.04619554105501205,,,,,0.004058557466991934
COL11A1,0.024744838861228753,,-0.05409787426277668,0.008887262574292532,-0.03179117478076896,-0.022792342396187056,0.06266325255002539,-0.02200526108342749,0.017454336943704154,0.010538121794386165,0.03646525970937201,-0.013067444898768776,0.06927033843164167,0.028264455545423017,,0.09777886988372275,0.018562649969259135,0.02052540209340307,0.05586759679736609,0.02521602877648784
NUCB2,0.004697933305731612,-0.0198798695613914,-0.0009422357774631318,-0.047101297979012156,-0.0033093305767001157,0.08184684295412074,0.06680694825976065,0.05669216439722272,-0.04148290781153268,8.609485095746309e-06,-0.017014234320496587,-0.06415802586439817,0.014010224435219312,0.07077842172260165,0.000559175337686874,-0.04873662140672547,-0.09066393646983048,-0.014685588090474114,0.024878430517465962,-0.004333561701354905
CXCL1,,0.06093989938384507,0.032058109676736016,-0.02080202548065556,0.02512726492173643,0.0025298396339657175,,-0.03834297520148015,-0.060269417155169334,-0.021304330715468695,-0.04101407116859382,0.0025548130402923957,-0.04570507172426525,-0.004721897624152537,0.0028213951736309755,-0.05441223246596225,-0.03513412686056436,0.02309243815948262,0.012806132075408486,0.04698908952063694
VCAN,0.019277339719461876,0.026123213969865642,0.02890557606594204,0.031426209169704795,0.001954745879346526,-0.012410277512429364,0.03561919437161956,0.016962431278698103,0.004730986753641839,0.032853206479057186,0.025347055533226637,-0.026993514165365277,-0.14473874678954954,-0.019126862968362985,-0.06843569947065646,0.03287432757808579,0.11437376873156754,-0.11179592951267334,-0.11249169841236256,-0.025414473918486526
MMP7,,-0.07898356323945935,-0.002942983770681574,,-0.028448382490417718,,-0.016049073504181447,-0.016858085630438488,0.008150162581631091,0.06133225805552969,0.025340725867515776,-0.027920833231269142,0.11199799793898493,0.08941485219123578,,-0.02334408563331272,-0.07892626484014836,,-0.004530908599074953,-0.05858620005388928
PTPN6,-0.0046595089455013635,-0.02162114292409034,0.024797647369008774,-0.026340128920382202,-0.006538554281709912,0.010947666981797116,-0.0192282315734519,0.06931995411314652,0.01893960299114094,-0.05129031872093501,-0.04045424958694056,-0.021935065064475023,0.02470667422129073,-0.0077832475546999475,0.0292208363612531,7.52010086566175e-05,0.08044184636225729,0.03699198187421684,0.008926144243035717,0.021213057352146583
PTGS2,-0.018156093717191207,0.03181820086674477,-0.007984383865066126,-0.018564716546742802,-0.024598506624215914,0.0015602043028022467,0.008016258687835861,-0.05399622092775795,-0.05569952908540394,-0.006149526190338218,-0.010438780747537079,-0.02535534420027008,0.06940622886248622,-0.025170020683930837,-0.04208909874066699,-0.018413312302851665,-0.09463552650884716,-0.04758386741631453,-0.020727136494602786,0.08596516821230167
XCL1,0.03650826822432084,,-0.022857496375139983,,-0.015569315492801146,-0.021417118412163937,,,0.030028997699316457,,0.04252581598038179,,,,,,,,,
CD58,-0.036899740364671314,0.06439772777400639,-0.03292434614672681,-0.02131070420817942,-0.004552969897736436,0.045850530258641685,0.013455906825398536,0.083965140817555,0.0026387583960292543,0.020071087767974453,0.0493867347886524,0.01250186008421958,0.0811082538065674,0.02598854197202482,-0.028311937181694502,0.02940715351546607,0.07405618952441405,-0.025507054484259585,0.025357940530604372,0.056906458117372084
TNFSF14,0.02728033570468777,-0.0226622293069819,-0.008385779284512625,-0.021695826778658125,0.040831417467199725,0.01973079583781272,,0.08728079801018791,-0.036913078248170444,-0.020808725140949773,-0.0055735525057243685,,-0.054392383275870315,-0.04331289954661494,,-0.037302797061675934,0.009125125703606326,0.04761969847626598,-0.013216928027694627,0.005750302777467325
CNTN4,,0.03945954334581412,0.006954655354675088,-0.016983423992204177,0.004073650776366257,-0.042431372436469494,0.05453181802286033,-0.03052059639779271,-0.0009974894149976084,0.030089339911280155,-0.0432009639805983,0.0003186318638759538,-0.03423261004562863,,,0.038866857303448195,0.12719308680926658,-0.048302403675202436,0.04871982121050404,0.01835674041827931
NTF4,,,,,0.009398833927036405,,,,,,,,,,,,,,,
INSL3,,,0.03030343030586474,,-0.014309559121475052,,,,0.02602510730641959,,,,,,,-0.04148536268131236,0.0004963274838530278,,0.05327557828208562,-0.02233425664902139
BTLA,,,,,-0.02271361906459255,-0.022328058918417392,,,,-0.026573453716255104,,,,,,,,,,-0.021596109452050392
MFNG,-0.02531793376043552,-0.06521195571163035,-0.01588436256565397,0.043369865677315864,-0.02865331489487993,0.040356428551123626,0.025058077882189958,0.09978942040854784,0.08132101253009749,0.01925384501635861,0.00534713659316528,-0.029548511819994863,0.015905637027050275,0.08931268699247748,-0.005276689773825699,0.05488121566366908,0.05104137057056923,-0.011917505276902099,0.054781735598715055,-0.012672595988478932
ICAM1,0.03766713805211373,-0.03599683121210197,0.013459680427056137,0.040076614078821286,-0.01268631941483588,-0.035417460374990654,0.037391799714777296,0.06815407121487174,-0.04452216110283915,0.0781698813703277,0.03815542588012366,-0.028076657391529352,0.08823354179412536,-0.02235505169140879,-0.015325620582389734,-3.905428046241829e-05,0.011579090638837733,-0.0057436139828465965,-0.005778807879928931,0.08201244837231071
PROS1,0.0005793654688847536,0.029005848923125157,-0.0189256298486409,0.0289190149652068,0.01679378054739609,0.0035995812873581496,-0.004884882951972733,0.06955926747363389,-0.06140434544437387,0.002649696011246488,0.03402845465309292,0.005379542396055369,0.039595833610802815,-0.11796938133385027,0.01587542497036935,-0.013408184682007012,-0.013816550585853418,0.10064217316857381,0.05505636470413203,0.07332718478818634
CLCF1,0.08464844953540651,0.0112424809318874,0.02935285142074701,-0.013507439113680342,-0.016156733489338004,-0.02131291044594685,0.08356465783825663,-0.009155106756980743,0.010929282389092026,0.04919405362894696,0.004685037292789426,-0.04050440352205827,0.09359227035352455,-0.0633334363227704,-0.03866681961223527,0.01053812525938115,0.11406693907940527,0.060085486260418285,0.06159507450223234,0.043138862133069666
PSAP,-0.030730213945847153,0.004820739641472545,-0.008880767814865433,-0.05403186922733739,-0.03184219410434313,0.007733651002521112,-0.06383665145248874,-0.018845626650173197,0.03248699487632558,-0.026166637422345203,-0.053395050370026995,0.06229564866063947,-0.06512341788227165,-0.05383683392932368,0.044729053339139,-0.017439536158907018,-0.06418664650011216,0.03803123600432658,0.043728077858288826,0.012371415718441872
EFEMP1,0.060959841868879296,-0.03529547105525413,-0.02743666517650221,0.03988812810289301,-0.01675862222138875,-0.036194253735793415,0.01944144065583587,0.07061035046108274,0.007024147198202622,0.027266878867055516,-0.04298440567314967,-0.07064631515750545,-0.007506769388122615,0.023035932227813867,-0.041927977009005364,0.049354711363312265,0.05599454771497089,0.013132732317666082,0.07850427805962774,-0.006443205968694157
C1QTNF1,0.015295680276482801,0.006526900107214717,-0.011393932683736396,-0.043425074789144306,-0.01747711640055411,-0.06197900861426641,0.012559722680446236,0.05526745296105089,0.02000283726213324,-0.0005341557208133953,-0.03573495248119087,-0.01822418663818092,0.09735684774150978,-0.00935420740213485,-0.004161033092110017,-0.061947736182588156,-0.10926305346436581,0.06266590990498597,-0.05277595211107138,0.08372671472207624
ALB,-0.0020951581037542315,0.06774083599376413,0.043935077644935074,-0.028619910136220023,-0.0019925510617082613,0.1533054669940058,-0.015351891305872447,-0.02827731763976042,-0.03076426079532582,-0.023634316805061856,-0.02115882221099508,-0.0390829456457547,-0.05783837682496977,-0.12383552052452802,-0.03345940331847107,-0.04038754717750026,0.09122274821611961,-0.052030690754249376,-0.002457618864223527,0.10586551074147105
CCL13,,,,,,,,,,,,,,,,-0.027691022398814494,,,-0.008562911973242783,
EFNA3,0.020261050358553908,0.005874100957685878,0.01106560781306735,0.04787943577152792,-0.01453033471739475,0.0033117046317185403,0.02035321086423967,-0.029830653729873494,-0.04520538171693845,-0.014179100320858288,0.0038656692008263295,-0.04370080402334779,-6.915950908755033e-05,0.05247937713967367,0.02053607988702807,0.05171627022443122,0.09493137988277918,0.008086744864587757,0.04829746643466436,0.019288945887399107
DRAXIN,-0.004185526046910029,0.13759340263454395,-0.05571831134090651,-0.0050287210998490395,0.03290658915230452,-0.015915406935731544,0.11987359879498184,-0.0014759754053423981,0.02190900104779424,-0.018977196615123443,0.005648167567801734,0.06031455010120484,0.09685221693129509,-0.1255182238586571,-0.06188851803002278,-0.016635766149015505,-0.06738698884939212,0.04728794721386376,-0.0519089953748235,0.0459951176152261
RAET1L,,,-0.015951079355353517,,,,,,,0.026973161932492024,,,,,,,0.029243912728028777,,0.11151652543596008,
NPTX2,0.04651505249871172,0.01375193829722569,0.03995673608223302,-0.04977391926236421,-0.039624024190554795,0.05013458436758317,-0.015455364878170893,-0.04411424413646813,-0.02431900641835003,-0.01731031223506597,-0.03529774513488785,-0.04720809236227756,-0.036773466086687585,-0.08262459960582233,,-0.0005150176311739535,0.07868037282770744,0.05272632709437448,0.02975499226691781,-0.052396630382969774
FGF11,-0.02110586271992127,0.052934898279570326,-0.033880609908679964,0.002642934884238628,-0.04366574508852886,-0.05847831978217715,0.0817963227303717,0.026919295013490063,0.009691756440734242,0.008104803708489872,-0.059140812297171316,-0.011997172370580251,0.12341480253881872,-0.05662686563558319,0.058630873718908724,0.0016173333845280035,-0.033403155717444656,0.01093847815491435,0.03430592857134311,0.014764603959970013
CD59,-0.012587774974197583,0.05308359703386591,-0.035568501126791274,0.0027267132340009614,0.05627891169722819,-0.010431451657230818,-0.027485407718884906,-0.021346630295415173,0.05161826578460508,0.027960967301284532,-0.09404114986153377,0.08997963581912787,0.10675830979466758,0.09871136403619377,0.04592178252176934,-0.009696421559989475,0.0009870863363252767,0.04791579938644676,0.05177842720965195,0.014199056695326251
COL9A2,0.08054454250847978,0.07823156461314487,0.015231197816226354,0.057531265272898015,0.0533698328600961,0.005213153428362181,0.04862004412876323,0.037088636860799086,0.053608569821386044,-0.0027435389847237203,0.06571297630120006,0.03445050722233471,-0.037294249167194524,0.0064601130254230135,-0.025771222794932703,0.07167026650919345,0.1480456275147067,0.054034774233573245,-0.0554532553266092,0.032507215871970016
DLL3,-0.018780324834518945,0.08092868113171617,0.027377030390184635,-0.05433864247846512,0.08782519621870132,-0.003760857784174851,0.07634708840866009,-0.02018486329594732,0.012677342084236144,-0.039672685209263696,-0.030244408254035876,0.02872623365733873,0.026575354622053512,0.03374515506185426,0.010676846449966682,0.07589369518626805,0.18718924935449197,0.0237413767094864,-0.028030654555809414,0.06631405464303305
FGF5,,,,,,,,-0.0225170688506845,,,-0.021291458406301703,,,,,,,,,0.0018310712374573284
LIN7C,-0.029484204526185803,0.023142616654354492,-0.020810846855531393,-0.020635870045720574,-0.021370440763684242,0.015035049599933632,0.006798344083978151,0.060585034190489453,0.033999683544799465,0.033556029025869086,0.020356159005020295,0.012868781186508233,-0.019346805189917105,-0.02271722001708624,-0.06454067391977002,0.0610010357667673,0.01716235531787191,0.06282170095220405,0.0339238335326096,-0.02342017105662993
GDF7,-0.00723979582948511,0.021482869029297417,-0.009465128325778928,-0.018224422464160193,-0.025532431159714198,,-0.021929147827334426,-0.01902174821281081,-0.042253659114765814,0.035547065901015217,-0.03913701222330463,,,,,,-0.03569565586496597,0.03649152977667464,-0.028247562184002453,-0.031858748805045474
PSPN,0.016019930869935237,0.014265172705073714,0.054960941823220096,-0.012376962865851574,-0.02828514234449569,0.01057333236195153,0.10887118698723722,0.11713849205174588,-0.025133639315349912,0.04589447162763571,-0.01409678659392628,0.0005370720048945614,0.025795290709654462,-0.009749796054185625,0.07019856460390596,0.014332655102046123,0.039393004955922066,-0.04485438431028682,0.03551459053864392,-0.005364480825215605
ANGPT1,0.05434776326384745,0.008815811147221093,-0.029365819851678902,-0.0025915320280878586,0.009383450356039493,0.04713607050189361,-0.026424736062121222,0.02690848883072828,0.018199647392907033,-0.004537519607379626,0.03859259765996,-0.02862925787681974,0.15965400190800552,0.07355665217496671,0.04777945724368644,0.0748682833029696,0.042801368201477626,0.0544649217831571,0.0732611720264531,0.00935412864265231
PNOC,-0.04044480625218298,-0.01095347700057364,0.005184822135168049,-0.029317603599401047,0.03446818091296902,0.0349606274139897,0.012810656889300281,-0.06332034822142789,0.06006359690118886,-0.005121665286286015,0.014947792435949203,0.013524958743985998,,,,,0.07183011007514173,,0.02501981506088477,-0.023051026238066027
L1CAM,-0.00783567480954512,0.0163704345474587,0.02315124832648816,0.01849932934992267,0.06303220138258406,-0.012073768183191043,0.043468833204987255,0.023331067542545877,0.06176706379952001,0.00825299735149847,0.021538685293456022,0.08027439129786192,-0.05467024403616,-0.034362657810335734,0.010939692495893692,0.023076777838496727,-0.09241275856622205,-0.061445525551244315,-0.014175269131334947,-0.028054199536813276
APOA1,0.07290124585001993,0.014837110461865472,-0.0406188078475337,-0.02523837853204572,0.03019443529267905,0.06332104046878653,-0.012633597730260735,0.11035033179196227,-0.031988854881710126,0.0020338225761250147,0.0025241846504106737,-0.05588770943517132,-0.031745181758225556,0.012302974037440026,0.014413094446790701,0.12368708460056317,0.06744042891717875,0.19998899273382958,0.01888934963814378,0.027257246397694605
PSEN1,0.018136866557695266,-0.033475815011683605,-0.0131548665553986,-0.0894161153927251,-0.006769314656369884,0.039212479288916906,0.07912064351384088,-0.029291393510086625,-0.019748426574177365,0.02715265778264721,0.037903690208645,-0.028700806780711227,-0.03653083809211679,0.06479704230064152,-0.07694900681528287,0.005035893254159981,0.052463609068278856,-0.014132313292895863,-0.03783537468737625,-0.009390994005303119
CALM2,-0.03382882522306255,0.02815939997176267,0.04669346858056256,-0.03652631011649256,0.024325223130422003,-0.0008270335481857116,-0.02166744047768223,-0.07320689221738726,0.02122577998162484,0.022305115086764266,0.02517681728633351,0.12096834001460992,-0.015433217309720812,0.1707142207251204,-0.03792097221316516,0.06677447975992983,0.1484150708354327,-0.03747385393509186,0.045487129608765185,0.06114762520781377
CLEC2B,0.031003359649043306,-0.05520359929019714,-0.06024477690608942,-0.010522823820256441,-0.009841439034032076,-0.02369764357120529,0.06717712383487402,0.049433359025557275,0.04171513260376907,-0.002590423035294147,-0.001982099098921185,0.018675733906201107,0.06253256696379762,-0.00784683820897376,-0.1100716897000169,0.0102004639910359,-0.04775638023343601,0.029519764004176028,0.03714008764852826,0.02731643187047704
NTNG1,0.003712539650227557,0.015008352062416309,0.052696865496584915,0.03058198819245306,-0.017928800471022608,-0.009927784514418399,0.013849606975457509,0.03512030733977366,-0.001561530683630415,-0.01653327366529007,0.05023069532170361,-0.02702110167920098,0.07171239882365243,-0.054687671365563156,-0.03583415190198411,0.03700479632294257,0.1354382498209251,0.04396089686548185,-0.0057219394826837945,0.07473771172894624
LRIG1,0.05044833504231842,0.08624924132086825,0.010523375242540557,0.03453438099231385,-0.02245931594301673,0.02401494780671538,-0.01091608426414653,0.03901872556979987,0.025501104306036262,0.012897834126025715,-0.015556853328431982,-0.051808682276198365,-0.09014866784163769,0.1144776416790662,0.08320678938018189,0.05107898253632782,0.1772993602361574,0.11699551031779727,0.05441386838401884,0.04175123389088806
CPAMD8,0.033185440548301685,,0.043793302973905796,,-0.016925655101015555,0.08085632185765201,0.006094673403289841,-0.020369719045528766,-0.03860509953026055,0.022915356115821527,-0.0004909404776284512,-0.033365256672990125,-0.011526136563273299,,-0.023648814930005792,,0.022621850870733224,-0.055654434574073444,,-0.023402010134259816
GHRL,0.018043694673807627,,-0.033192264006409115,-0.023115711716857622,-0.03192651436557633,0.014521189838447461,0.11923397936575716,0.03228558533014026,-0.0004424968659741757,-0.018977196615123443,-0.023746064001910993,0.03532744728474249,-0.061579337294050636,0.12914232889659574,-0.0599216749450528,,,-0.034221613862113,-0.01781438070556635,0.04735232104599745
NPY,-0.0017064229223282931,-0.012593583886155538,0.021032428865889755,0.018992753295954925,-0.02016068465363508,0.03274979133248575,0.008630876402724167,-0.05470110768459424,0.03026865693497165,0.0064801108206621015,-0.048309290331384626,-0.01700337495546783,-0.039052578707491965,-0.01703599648424251,,-0.008135319011662492,0.026728929052555483,0.018335491066688074,0.03654094863446886,-0.028202703695360917
MMP2,0.002679903597216811,0.07340211894146885,-0.03199170550419624,-0.01634611190205331,0.04792816802619953,-0.034223670485554546,0.060029285339232644,0.046661491044517736,0.033816566908828116,-0.03211454292425322,-0.0369622154834946,-0.025877967561401122,0.09719883580537447,0.10630538594610107,-0.0632116047820706,-0.0018468002540767785,0.04102773270259694,0.09000395575375018,-0.08600805704874072,-0.037408136783725135
LHB,,,,,0.005059194728999217,,,,,,,,,,,,,,,
PPY,,,-0.026896671987163844,,-0.02565972492902455,,,,-0.01728825152673209,,,,,,,0.03996317527019385,0.028196838441593874,,-0.035906297967715314,0.02147262749698356
ALKAL2,0.13479267386466698,-0.04406045343946638,0.005517439626171066,-0.014628084921442821,-0.014526804099248895,,0.08014254422133371,-0.023095873426984825,0.009129946429285376,0.03165111574319023,0.07582441449135037,-0.028031088729337267,-0.029383871295504987,0.02112889757250313,,0.04950427896197811,-0.014096663684412758,-0.01335012231977237,-0.007449581224856559,0.0038795919182627848
CSF1,0.06934271090171372,-0.04447895279174917,-0.01361027933361032,0.01196899128277364,-0.011600366360892532,0.005764805462717584,0.006232798471428611,0.01587752106165139,0.05060604588918391,-0.0012989816078149588,0.06112945848358777,-0.017469480031642746,0.07219645836580726,-0.10461159731917265,0.058791979876690305,0.008161216311204124,-0.01557191310574484,0.05888994016058962,-0.052013731942669776,0.1034878384396697
SEMA4C,-0.027348833894980572,-0.011013848448569277,0.043597429523873174,0.02261047852328094,0.03878113210741043,0.04986091165088171,0.0016417766677523707,-0.01808606889602913,0.04941606168231392,0.0044009128678784695,0.004629182298258061,0.0023829401218326478,0.08079051950710264,-0.05214939108604795,0.04852533193599046,0.03526862237585034,0.006980850219151475,0.0341511102231205,-0.018864766015064288,-0.041386527597352916
BMP8A,,,,,,,,,,,,,,,,,,,,0.0640542662919853
ICAM2,-0.0035130050553116923,0.0955377017519539,0.011198925621585832,0.03191676881204288,0.06174271236970104,-0.0028509346816546245,-0.009438664456500956,0.0449778343545315,0.0001559628304953077,0.02557513768477154,0.014423620334203078,0.046852459018932334,0.07475034009119992,-0.005922918769529323,0.09944755838501258,0.08888015753245378,0.09184326007066718,0.05456779060340674,-0.06895328240135107,0.009058810049472735
SYTL3,-0.030451570616244285,-0.03997946139255515,0.051709720792983575,0.040170928956916874,-0.0414719876140857,-0.06791057614560465,-0.021085878574582384,0.03246395232064695,-0.012680600545713289,-0.03605190813690354,0.016958479398513197,0.00863605304398158,-0.03480816744355358,0.03941360484389407,-0.011190945377136332,-0.0033015390849125614,0.027652980560851317,0.05229367110320074,-0.019268282321805746,-0.01148632959904778
IL1A,0.03386933651625681,0.06393746273791555,-0.014875229196404275,-0.006625485410016961,0.02028553048417007,0.006170513601293414,-0.021929144946640486,-0.04932134762248614,0.009505254682913886,-0.02656513883460805,0.01370169282210072,-0.03472030878178211,-0.014811410727806383,-0.006482076717039086,0.14554614882544786,-0.025733484182598083,0.011119098216697964,0.11682138835043986,-0.02755722108498036,0.04872342124845874
HLA-G,,-0.05331341462608933,0.03236435465866274,,-0.015569314086761188,,0.01887792647404331,,,,,,,0.0341270637960081,0.008919166448423577,0.03524395231220795,0.06414156044657544,,0.028744892510691643,
PGF,-0.020858791152751997,-0.018693409388159367,-0.040855924704943494,-0.04637663874233886,0.01582408300436094,-0.030121533759095015,0.05659209940079317,0.08905414645007434,0.016103801859121136,-0.03431410463692185,0.029341944231628576,-0.04239903196307638,0.09466726773674192,0.14221599835756854,0.026203018073726204,0.004924478860386026,0.10739683527509447,0.04484498576450746,-0.02815789110502425,-0.0038321054486389066
LGALS8,0.014688149833215876,-0.03082863408449817,-0.022535853231350537,-0.0014491480557776116,-0.03933840918607841,-0.0199294603369794,-0.03439769313429542,-0.00039166413342656175,-0.0023721178740822215,-0.037859218363343654,-0.05113938092630352,0.08046945197951319,0.052720127236105564,-0.06961405867895225,0.01891392851938415,-0.012657322791104075,0.014413153391472566,0.03343688494563099,0.005274713932175476,0.013990288334749287
DKK3,0.0699676930482711,0.07353499871765813,0.0008186646153724019,-0.01305505062071009,0.03743608563277954,-8.982003654921895e-05,-0.03958623943972421,-0.04523093184598969,0.012239575098868843,-0.034565232290595035,-0.019635000626014892,0.09632103113520984,0.02481899517964806,0.05690004055118426,0.11002958307457651,0.029288159936822784,0.1517103717320209,0.07932642516166462,0.034155729636121554,-0.02522381870658431
COL16A1,0.04154836655159854,0.1184075535463677,-0.013833531911692069,0.019517086509056633,0.036276714172008236,-0.018912807990330224,0.0003674570695857331,-0.0029950705456780213,0.004347420304549732,0.00931677890329094,0.037732122389887185,-0.02141571295912817,-0.03226173092650968,0.04088078607769612,-0.00810121664464477,-0.020791274350729052,0.06893871439851117,0.09655351919861023,-0.051839886412052796,0.04012082853641337
TPH1,-0.04076677470343037,0.08418106039567394,-0.018022191870330908,,-0.006493516748143963,0.0008437004473299219,0.1034205594128683,0.0841800857175612,-0.034008062906922105,,,-0.021740074824433516,,0.0010018754773889924,-0.03879353061523884,0.014779498402490958,-0.0015538236052530191,0.03632255213580293,0.04693686442415838,0.00902734607181135
TNC,0.0830986276707947,0.004440905047733118,0.009286442476912153,-0.05585706084938478,-0.04640074164472296,0.01660129346065523,0.03451112907519172,0.0543658852165097,-0.007710654280909303,0.0345076848750659,0.054782742900474274,-0.05109131932297056,0.019492154401818725,-0.10606122329338316,0.0422774532603215,-0.03850807623362858,-0.1381345052314819,0.12441789755732288,0.022105931566423157,-0.005746296886213027
TNFSF9,0.02720170307061264,-0.012813701299299374,-0.03204736444757045,-0.024461492825605374,-0.02553243287717459,0.0035962273988864174,-0.027822651919751994,-0.010702617460112546,0.012396450909522135,0.005171617201129429,-0.019142235139378815,0.0022416756295155138,,,0.00831743048113701,0.021380590812643957,0.008555981074457476,0.011298419750129888,-0.007874105095930874,0.024137420507734344
C4A,,,,-0.014415322008428337,0.01689217940367774,,,,0.043814594132291655,,0.1202029521451996,-0.01911035163065009,,-0.10542369338750938,,-0.01641112984687026,,-0.002552419023546632,-0.014850445741257412,0.048070808628348435
CNTN2,-0.007058192123048171,0.05081041789350556,0.0010180485301133125,0.00627542822841448,5.836945304099954e-05,2.507492033093645e-05,0.029689163599713263,-0.07218783382798868,-0.03849283365360499,-7.269410382351153e-05,0.06016521082113092,0.037768677314268875,-0.08747063451158996,0.021661390786468417,0.09250491347637105,0.08157371991341053,0.14626505050942504,-0.08702092680528285,-0.03455145041875647,0.035831675039080635
F7,,,-0.017582006440795758,,,,-0.010900260478168432,-0.02036970720596666,,,,,,,,-0.0139850116747729,,,-0.028247564915472693,
LUM,-0.00756685645054888,0.02583348683337019,-0.048499454830703906,-0.02125320167325355,-0.0174289648265887,-0.061955440772231224,0.024800012088305335,0.05199564071385801,0.015215327835501507,-0.015201382422456899,-0.0163174481701988,-0.002672319901816617,0.09121193694913117,0.010682361124484719,0.05242493467901518,0.06745778355657357,0.12093066700016915,0.05942796312930353,0.045733161664718074,-0.04641412288178405
IZUMO1,0.0032185055025283626,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01595107271121631,-0.02255741864741607,-0.009689610395678913,-0.01191544629705259,,,,-0.00665909044043565,-0.031227095481922575,,,,0.07183800834690525,-0.028101238165870006,0.03475531533974432,-0.044990482964069135,0.02958045138802363,0.046961554013369086
APOC1,-0.060752881603168614,-0.06692958609270595,-0.014545991634126877,0.08152627056835443,0.04091465446151186,0.04669146378375884,0.0068952283413999576,0.11084612976214207,0.014858424730239217,0.06327725185859145,0.04924097032961981,-0.04490906085683026,0.07419735214555008,-0.10029863552639823,-0.01686707278657818,0.025935033673674914,0.07076796241881117,-0.001518037525581871,0.07392230677487908,-0.02292184426453534
PKM,0.011285371365496719,0.0716503388917292,0.004176105317759244,-0.08042718408532654,-0.056764640103742055,-0.013462499499009456,-0.029534408226784867,0.05545202108704562,0.03852585643031747,-0.00015849065778201032,0.01412003956531939,-0.07977751752311822,-0.06615611409047054,-0.11677827107553866,0.006926648948970845,-0.039100467277258355,-0.13079368686481538,0.0794160958178339,-0.00468218684384133,0.05545659719851851
