,MGH258,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TPH1,-0.03364772819345823,-0.023168486267797942,-0.0053129173942619585,-0.004745729377770005,0.03342089514055475,-0.05064908156589629,0.08078170765617572
TNC,-0.0559636295910906,-0.02217445329985969,-0.014845111594590921,-0.08276417929969367,-0.05660114742168884,-0.0284353218977869,-0.019659102640479164
TNFSF9,-0.01806154433678059,-0.022174624385867772,-0.0029022306430572563,-0.031012315037542572,-0.010716723700255603,-0.036848706234303294,0.09972218742004225
C4A,,0.07918049007333726,-0.020392771891033546,,-0.016649343271214517,-0.031355518117886734,
CNTN2,0.07174373882380514,0.06197218302719888,0.015840549162966337,0.07970603073304663,0.0292416094276859,0.04470516280573825,-0.16196496047436224
F7,,,0.059820366227790994,,0.02796890903928611,,-0.028368630355711223
LUM,-0.015545719836878767,-0.02363724832339987,0.002615028610265549,-0.011875726927301735,0.035718005157046394,-0.04860541637379373,0.044559775186285504
IZUMO1,0.28115760479728985,,,,,,
BTC,,,0.07488509853807158,-0.03730405752683276,-0.015943739410493596,0.033560924850474315,0.041938462750817626
APOC1,0.014910224808391595,0.03405011507666419,-0.05584214270433814,0.0029394910322635267,-0.034767342386349036,0.07920900506851321,0.11551238613393426
PKM,0.08829004120109661,-0.04815415130931623,0.0061040747770373755,-0.06425296765868203,-0.0009341721287063966,-0.022679164759458373,-0.015757008676076115
TNF,,0.08510848644638827,-0.018041973543242773,-0.025536081536662782,,-0.019680264600953092,0.11491103259552209
GNAS,0.04587802985628031,-0.02889060920980201,-0.06612144304682321,-0.057378041011087,0.08466823296929687,0.09317795294709581,-0.0449012012070768
BMP8B,0.0425592219352294,-0.011812232624608773,0.022384419065822562,0.03657035655657436,0.028586077575760857,-0.04915444225117421,-0.033565761466885446
LIPH,,0.01856804783658823,-0.01831715549614398,0.0003673677047872341,-0.0261639541048377,0.09272075853686106,0.07069015246371688
CCL28,,0.18832316142097696,,,,0.02675343373761963,-0.03340465835932327
PTPN11,-0.039162242014906395,-0.019535439763247963,-0.01644586839601987,-0.061851035932274805,0.017184139921624358,0.011863297960166,-0.0985914916060974
ADAM12,-0.03143441785530615,-0.01616574477912628,-0.05588915316792027,0.0026845333637384376,-0.07854980489211319,-0.03000615479894451,0.06920631241400949
EPO,,-0.010017548357794259,-0.01989289866567627,-0.015088624123645913,-0.015762718411841112,0.0024587137889972477,
EDN3,-0.025365308323596507,-0.01552670589072616,0.026028504061476075,0.06812909510102984,-0.015370433915532559,-0.03493475853230996,0.10081614545695278
CCL22,,-0.02017055056195605,-0.02251447670902128,-0.02704023312911437,-0.01383109921290003,-0.029710276790468858,
CCL2,-0.006104288046820447,0.07434676713376595,-0.02327760378382553,-0.06596278121782255,-0.03402935578634181,-0.02299205694856531,0.05661824154855697
DSCAM,0.022311370483864057,0.009517723830082672,0.05569506471804149,0.08646092681690845,-0.02655440185976511,0.0158591373879554,0.04744218620030487
ANG,-0.03382297128443357,0.00903252873654642,0.04988684395822751,0.06575223018334245,-0.012044225327082126,0.06339952992975564,-0.03213895962247885
FBLN2,-0.023783097217429067,-0.03505332066377951,0.05570564689416691,0.05563931933881262,0.040623111407872496,-0.02084633756841103,0.1398852942673531
VTN,,-0.016457706960338433,-0.02273894451239732,-0.020792198123550334,-0.020410592849467758,0.05411940369753331,-0.021052730485968344
VEGFA,0.005302235806316913,0.0009222693961785452,0.03154777706170493,-0.058262383659849565,0.03318403401961757,0.0005616212184275574,0.07333979495661642
F10,,0.08954894304937326,,-0.03551117496447243,0.08829036973538364,-0.009032398083228449,-0.011250187082603242
SERPINA1,0.03407706873302423,0.03322553887161167,-0.06587073925454606,-0.09840554796576725,-0.01917022249143023,0.027441922319309028,0.07123041230301874
VWF,-0.004956543038603361,0.05542272645120598,0.013441347969174962,0.06042486227669863,0.04634418049660594,-0.023457887245438177,-0.007583191393604963
GDNF,,,0.02136760489101566,-0.024835517833477705,0.16299861434542823,,
VASP,-0.030442914954615936,0.015426898334402991,0.06439894024715892,-0.009166596094135645,-0.006882980802664319,-0.020607825769967388,0.08622765265553642
ADAM15,0.08386189390740785,0.023140809786451687,0.014712934231514567,6.54017197359017e-05,0.029203307333034403,-0.004508543954933777,0.08686862622058537
WNT2,,,-0.02467516595920205,0.037215459923224614,-0.018926667387605012,-0.046756700762987394,-0.0017729007509923733
CALCB,,,0.01805764480786845,-0.013098725637150003,-0.02462205182718851,,0.1178360895530247
OLFM2,0.006760926007796269,0.006663357065515308,0.04195222481852729,0.012136441387356083,0.004663329496964842,0.0914489045000038,-0.05680867711280461
MFAP2,-0.0438315893685055,0.016588036367487062,0.030858433907169903,0.04704563856251991,0.029151075484043876,-0.02958356319799423,0.08521477225143156
HLA-C,-0.014013555349409684,0.06539242688781602,0.0598087288827828,-0.059703172121533706,-0.02463750693484605,-0.025906491275313897,0.049491233169177314
THBS1,-0.03920417957836717,0.023478560328262767,-0.013043072207340882,-0.016376351813727315,-0.056625248377741896,-0.06253483753035509,0.057348428888867604
HSPA4,0.054858438011822566,-0.009761898832306996,0.00498984054675614,-0.10208826743370251,-0.008295390181870173,0.029143697536696062,-0.0689732290729059
LMAN1,0.008992751992340037,0.012405469131229592,0.008283490225251397,-0.07625415770500307,0.0006446691625194624,-0.04725385042044698,-0.009517634336546255
LYPD3,,-0.014025373460953637,0.04498159174170291,0.017198672597506705,0.03426940726697802,-0.018283554315671594,-0.016692052620796267
APOE,-0.020518166892521533,0.02322655118382185,-0.03595494128858396,-0.07634298316216104,-0.004103088007207973,0.016732441018816283,0.03069457216179807
SOSTDC1,-0.01806155140893288,-0.024229129091286848,0.002909508888840682,0.048915861901205386,0.03439976238580738,-0.01886875886822723,0.023898535283018593
ANXA1,-0.004878478654774013,0.027883085196370613,-0.02683314206263829,0.032467259235848867,-0.006314132390573433,-0.027666691636521926,0.1195155577109316
WNT2B,0.09617249495119076,0.050846216176492494,-0.03467613243733158,0.045356804639694805,-0.02498861613926032,0.05926743929365927,0.13435883587832445
AMH,,0.004382761261178219,0.041355476164006096,0.10592918275629003,-0.04288220581430272,0.017236710501912313,0.05566391656470722
GDF10,,-0.013490780166715781,0.056679246034629434,0.04466741684910153,0.011195580457903366,-0.009496519401066559,-0.006932168653839027
EFNB3,-0.05185432217488167,0.0006905565408793786,0.023273230689800677,-0.04996289318813455,0.04701360323250325,0.010674949238559214,-0.01825831110556151
LTB,0.030544995165954547,-0.0015659789149083598,0.020065665335979935,0.03494093351707059,0.02518169999443705,0.019453889273441678,0.142435376535509
ANGPT2,-0.01387069078526613,0.0020850348289521755,0.0017671127105740193,-0.015124069392071594,-0.004876032888670245,-0.025337516633184436,-0.03007410242189354
NRTN,,,,,-0.014035569718171784,,
ADAM17,-0.013050609070379984,-0.007653769882239324,0.0049996586895362715,-0.0032514518300792274,-0.016603454326123708,0.054605125071871013,-0.0020941010511982554
LRPAP1,-0.011847434915337707,-0.026741034538244755,0.05028835779112435,-0.012773757328968313,-0.01644409045094957,0.09921740808841707,-0.012498017301146757
NID1,-0.01733919964109437,-0.001481385562599618,-0.0031485982142706796,-0.050117101842142985,0.04442520774938449,-0.025780363111208515,0.03243010248837434
MST1,-0.01368512034525703,0.02468425409047075,0.046776987776664246,0.10968582099212187,0.01944946253905879,0.004179027782972271,0.009547625618207262
DCN,0.017706592234652232,-0.010210686391027993,0.047946671898192475,-0.051308228542125855,0.03592909732033661,-0.09401089426287947,0.10483811197760651
IGFL2,,-0.011875301849096045,,0.041185689086555996,,0.04329871294611005,
COL7A1,-0.0291585846524219,-0.03346136636205744,0.023090988354638266,0.078365988444353,0.0012826281812396139,0.012115550225573824,0.16694411523499103
CALR,-0.09074144369835191,0.01526635379033976,-0.034493477819573855,-0.11195359803233203,-0.00727520750697581,-0.07024839037298425,0.14541053515183042
PIGA,0.03303708654710473,0.016296635185907418,0.014800889883869562,-0.019811952702946924,0.024657212395936826,0.03860767641679665,0.008209587179123682
CD200,0.0009503820844835738,-0.030946164548369688,-0.04921098382314801,0.028038522399330204,-0.0042383103151225916,-0.0037645974592404896,-0.0800004711305903
GRP,,0.10624026235769284,,0.04601512076791059,0.08116169997448686,0.014745141223104422,-0.03299306442684062
CDH1,0.08153180439345545,0.033729451546889166,0.01851646622207176,0.012622653118878224,-0.05350816934497867,-0.004772009179877201,0.035110883213884746
LPL,0.0026748170223273963,0.033073386612097494,0.10346878945429357,0.1067405296379975,0.004392830251240434,0.07544901348064194,0.138702117987158
SEMA5A,0.007214923199245716,0.056613833973192834,0.06454444381491421,0.025454803275239354,-0.04986865964431,0.0731490046676637,0.014059003391646467
SEMA7A,0.006021124616808421,0.03301174695439902,-0.01231998265713946,0.03879053543298876,0.014939624142180306,0.03294551152260657,-0.06012464563149819
SEMA4G,0.045891722888003375,0.05333597724094525,0.048921211401395215,0.029066678115671884,0.06421580599365725,0.015630974312993668,0.037679483763324174
SEMA3B,0.0241507961154524,0.0013009409527350618,0.06861463707242976,0.04380362779681456,0.015233403694671585,0.031244640184268316,0.022794938680835986
RPH3A,-0.04285855109405831,-0.01241438369435913,0.090886195885033,0.07508863424418528,-0.005182762730103409,0.019878917316997122,-0.07032853431195722
JAG2,0.04103368495366992,-0.009829536099603756,0.04826422193147588,0.01904358889512041,0.058224318267879056,-0.02798207018502806,0.003895282075456044
CGN,0.041723027047140156,-0.0017635048866413976,0.13266517838022923,0.03859394250794836,0.02384905186814823,0.03836297316759592,0.06525655523506359
GDF15,-0.01860533823037387,0.03601731451033228,0.0059124780380388296,0.022052850477188853,0.05802843408492043,0.03317307399852227,0.1633518537586664
SEMA4F,0.11074701415967052,0.03827947493135989,-0.016947065679445154,0.0641763176572751,0.008913335453740503,0.038299811716716085,0.088491771588131
NXPH1,0.02580288968361748,0.044072483000503856,0.052944027002485586,0.04284691878269776,-0.05013423394367916,0.07358150093627587,0.03455035168150016
ARF1,-0.02168102528044476,-0.01921883031539365,-0.0035073065287691556,0.005550786302524454,0.006056162773487197,-0.05578586425560752,0.02965524809199958
DSC3,,,,,,-0.019226697369832974,
EBI3,0.02419101988323998,0.025291970913178276,0.05214235636998522,-0.026906533607959693,-0.015792276168765808,-0.005559938024786272,0.08630529100708861
TIMP1,-0.011620488172245218,0.04493445553195077,-0.017311674135568812,-0.08044969623181962,0.014053868915595414,-0.1144574177218836,0.13347822552955155
SEMA3C,0.018074884302051043,0.08615987093736047,0.02318355953720842,-0.07291348011338783,-0.04968112625853184,-0.0390118749288307,0.027803513594368497
GNRH2,,,,,,0.018070135925009535,
GAS6,-0.00010296211465604545,-0.0034693702137267046,-0.04099866440159618,-0.05526459162087208,0.00014782258669225728,0.018014312634052454,-0.0319789773136946
MEPE,,-0.035352071510961335,0.03077390253916933,0.005644307323085856,0.0395959667998862,0.00505466644915659,-0.10842146767399848
SERPINE1,-0.061520723041692316,0.02787112372387888,-0.03823570178407987,-0.0882522012393113,0.016796865880423166,-0.09309552507199785,0.19256756729750948
RSPO2,0.07736266041681698,-0.011444342584835118,-0.02781716242387126,0.06721360608428384,0.0292050950357499,-0.00794999005982955,-0.024101194537945476
SHBG,-0.021438881155112183,-0.02017055063849337,0.02907929766262067,-0.006833746250995041,-0.005788268273355517,0.07472717628317338,-0.0008536138623828529
LGALS3BP,0.01625059120768707,0.07290370974010822,0.038949511942361875,-0.09498286267629359,-0.0393552136059273,-0.0432452809544124,0.1199072405476395
LAMB1,0.0343391375722021,0.0053514570489649775,0.03328662388632059,0.007726884538264927,-0.013216744082008037,-0.02915935186504255,0.052611264750733945
SPTBN2,0.01929821292235037,-0.018123316481022406,-0.004141059730362018,-0.0004529534073529923,0.043776927056337504,0.025362300558609916,-0.05286127098399033
COL1A2,-0.00011671689015592653,0.020472414277744603,-0.003212144038998889,-0.07785957589453801,0.02514566537017402,-0.09602337055186559,0.09143905923538623
DEFB1,,-0.01058019456671048,,,,0.03197213077226369,0.33182963724653886
SCT,,-0.00972450262264123,,,,,
WNT11,,,-0.0261192968700571,0.012964761293135061,0.03943882772087732,-0.0255162343628477,-0.02460901338390205
LGALS1,0.009994445411421249,0.04475989694071783,-0.022756975940760985,-0.028990916870816844,-0.01524840370075392,-0.039471738641124514,0.05894038815466396
BCAN,0.003165112705673215,0.028550831252011546,0.055524668812573154,0.02908927587022313,-0.044224967426857824,0.11912536599093163,0.05685627905375311
ANOS1,-0.04542929470074801,0.027241632893195207,0.026039984786649647,0.04090628893838186,-0.028070259379574497,0.06802703732273309,-0.002741846216190445
EDA,0.00903012387070548,-0.015237338242171904,0.003236843451958107,-0.01865758630775775,0.05206640211726028,0.0403302254047755,0.17887240565858087
FGF22,,,-0.030330445892831515,0.04447937116203504,0.025508917163709146,0.056457986959900355,-0.019833686732348716
SHANK1,-0.022744635211338116,-0.014233978132770397,0.0035678098401341345,0.022461700851286025,-0.02757062764242018,0.06586944119244169,0.016276425833093505
NPVF,,,0.14932058837374088,-0.025225227653414974,,,
RAET1G,,,,,,0.0480281109041747,-0.0226637373277184
TGFB1,-0.05317838586888874,-0.010461904170782051,-0.04639972220005261,-0.07394478984190646,-0.05426204956657582,-0.003604518604008281,0.10137115843477756
MSTN,-0.0646123956263809,-0.02569197471812879,0.16374074935445976,0.14088657280989852,-0.0238820191754259,0.018438239250061366,0.0014574274673330842
WNT4,,-0.01494284882872752,0.06640473845340673,-0.02303843883678458,0.09938823740401374,-0.004688592368123532,0.18381287016428866
TNFSF4,-0.03114778167577031,-0.02556739162410842,0.03136042949002435,-0.004763801507984157,-0.04226140999751824,0.03390939010816127,0.1442132497840412
NTN1,0.023897987560928095,0.04779911562990694,0.06613133156894611,0.05952563319661831,-0.05303362564187851,0.026442528607474525,0.11430017519374049
CXCL12,0.04329666886914345,0.030203139796403898,0.004979862134863583,-0.009850432844889007,0.002153378104422503,-0.01859227433237905,0.06327892224708036
GNRH1,-0.013518732031333391,0.0018392639999905086,0.0487242202161336,0.002324473053007635,-0.0053312983241621875,0.05104548157536627,0.184142322066197
FGF8,,,0.12475944878826752,0.04959638360298524,-0.0283984026824838,,
RIMS1,-0.024387110351637424,0.007577887208576989,0.020936848295769674,0.0065109029248409216,0.02961955372490423,0.0005130783025695386,-0.04824368270735031
FGF14,0.006222600388769646,-0.020787368385586216,0.015860274877449457,0.027292686869379378,-0.020132404650302558,0.000769378302378885,-0.03826839125717087
IGF1,-0.028644889977590935,-0.0034815006194095534,0.007018600169076611,-0.0070212779753916306,0.022177592759184,0.030605446620136645,0.055428394240939156
TNFSF10,-0.06535479407026282,-0.02933770360137432,0.023948454949442307,0.015091575118228426,-0.006581322302184037,-0.03727599912444118,-0.03694475455030294
GDF5,-0.019083057272054216,,0.05582905191363936,0.0556299815889898,0.03030894872453427,-0.006115557336361655,-0.03759864853115465
CHAD,,,0.01639616252622173,0.010610122567985365,-0.021938364003735417,,
RGMA,0.023054418602781308,0.004006968878264928,0.06890000955976272,-0.01329625304702239,0.006856354788204694,0.05830739986720076,0.06137708661881546
WNT16,-0.03557414264134993,-0.01672783857854066,,,-0.014035567865619861,-0.035123624983048794,0.0530384488502753
CX3CL1,0.08195238854670414,0.01339728993022621,0.06830880900935707,0.010737747284810925,0.05312426705501233,0.037686712601637674,-0.007253879696378852
FGF1,-0.03830315928022392,-0.0440681912326382,0.03176157883448815,0.01926731091760345,-0.02875274880514362,0.039895767038959695,-0.18711712230373392
ALOX5AP,0.04965119366506432,-0.04617748047409194,0.012205760635381965,-0.024610186286460257,-0.05232835546624429,0.006238235545674662,0.07063758362466657
IL1RN,-0.01698271258336674,-0.026307995204739018,-0.051324012553203964,-0.010275363544946046,0.0028051214275494687,-0.007616636741342156,0.13213058124882354
PCSK9,,,-0.019638524117905055,-0.026745710675451406,-0.013623711173606994,,
NPW,,-0.013490781438154105,0.062254572254250594,-0.006967058047965383,0.009617190335192493,0.05083867331182468,-0.045313704259679455
CXCL9,-0.011343602085251054,0.03829588256830394,,,,-0.020007884694521926,0.001170618228937702
ANGPTL4,0.09668738002461927,-0.05123073316644492,-0.008477538232385668,-0.03655969111257436,0.009698325019139684,-0.05186448997054761,0.046652150503025264
UCN2,,0.0029775428451627433,0.018798666050079984,-0.04645967584798573,-0.015394725861841584,,
OBP2A,,,,,,-0.021596606852035526,
COL4A3,,-0.019711114424799836,,-0.02116442656427407,-0.02153127030974463,0.012204448951996967,0.10488315261635528
NRG3,-0.030823694560382725,0.03268829725717495,-0.01639537320909559,0.030936809573914124,0.04188786305586402,0.03811127925050179,-0.03691272386683203
IL23A,,,-0.01963851726716483,0.08833323726024707,,0.19131605288004072,-0.014280827351974262
COLQ,-0.015225101878574274,0.04310281102964918,0.08662048424286974,0.09132629265406052,0.006439288665969925,0.023697022004289303,-0.005038541653350612
SCGB1A1,,,,-0.009687054373990249,-0.015762718316962923,,
TNFSF12,0.04211878044788237,-0.05936140141143377,-0.011759500359188758,-0.06671587978539154,-0.0016077956521878922,0.005114871505238481,0.038454069042792596
DKK2,,0.001944438521719227,0.05477207680595482,,-0.018143581483008542,-0.02140920800091442,-0.025241916488532065
FYN,-0.015261434269488831,0.059967043817607216,0.04072151131638194,-0.007736425771731464,-0.04292773965338615,0.06678073629441662,-0.017345351148557564
ACE,-0.01021675762872598,0.011362644023894123,-0.004337891566833399,0.01716326388335739,0.004382177820412432,0.022604287478037107,-0.020820664172927116
IL18,-0.05738640144283679,0.002201380340095122,0.03372803470316297,0.03112426263224983,0.0009802937837225054,0.008252159544696673,0.09387442394724595
PPBP,,,0.06528442509333804,-0.018826283443981674,,,-0.025400902147551148
CCL27,0.029083392255739856,-0.02185495088506959,0.01831961789598326,0.0464707917751014,-0.037113528652578436,0.02237714647415542,0.11504061467022475
SERPING1,-0.016629925290504145,0.04751436670745011,-0.026873206535059316,-0.053617713938077134,-0.04849825005963643,-0.03479719705379289,0.0840488000339349
AZGP1,0.045649110086336445,0.07296855101668247,0.05109893140429426,0.05569339368622978,0.011773956307270359,0.01970326354978057,-0.03343175272520963
INHA,0.044718890903001976,-0.007413035436944459,-0.006557510651514437,0.07628528082248458,-0.041035031310737186,-0.042026058688124396,0.1877663418553547
SEMA3G,-0.029328663222997892,0.021442164777556186,,,-0.005909583635760901,-0.028332521712132637,0.06437471886638617
OXT,,,,,0.042337766460071556,,
COL6A1,-0.09233423839609724,0.009765665420858532,-0.005601274805216849,-0.0026133208911934616,-0.04797931410298771,-0.08590224181655713,0.12685734808227442
FGF17,,0.05298152121774853,0.003635064417439539,0.015585449580669583,0.07318570847518537,-0.020574942508263777,0.10492651415812504
TNFSF8,-0.020987234106972005,-0.01247487678705327,0.041693931413178426,0.09764086069886056,-0.014035569718171784,-0.007396474227724747,-0.028603481864444995
FGF20,-0.01050068966722957,-0.008748475886031589,0.03235168913379856,0.029056465962354238,-0.028398406292274327,0.013874940062245544,-0.021174096197539422
ICAM3,-0.01898200322721809,-0.0400847596916195,0.07331840606602433,0.10002143629905005,0.006778322281401,-0.0013976145217907475,0.049388285996438415
LAMA4,-0.021796042083566856,0.003283745642685814,0.0035439199345369127,-0.034955964775470236,-0.024216195159043493,-0.036128849913952286,0.11146881946679697
DLL4,-0.03881670958284875,0.015097662808719634,0.010295896372499162,0.01761443208854361,0.0022541985013305064,0.018173311112599132,0.0941766871231871
SEMA3A,0.04558176540137537,0.05330683079406577,0.1307212984234147,0.052845872194652026,-0.013697097898884614,0.03468494707509574,0.12132949461368323
RLN2,,-0.012707219753213954,-0.018041967685880386,,-0.015394724164248284,-0.023745791999780254,-0.024875513779834435
C5,-0.016227093921503094,-0.014324138970069724,-0.03149410483224317,0.16575979391263876,0.03005853799323521,0.03112145595878342,0.051537104880743714
COMP,,,,,,0.013285872253034419,
EDN2,,-0.015430799403345052,,,,,
C1QA,0.011407353531000138,-0.016261919144567157,-0.05327270594410775,-0.07297474732236982,-0.003734996014764862,-0.017032918291765526,0.05283116111365765
UTS2B,0.08613684280957541,-0.010984024993576947,,,,0.042451476189049424,
COL9A3,-0.04825445509674453,-0.01198534975895382,0.13202872569272947,0.09753680448469809,-0.03612164876959935,0.1056524776331601,0.023810342244354892
DLK1,,-0.017975045685896945,,,,,-1.864135666768667e-05
HGF,-0.012670932833963729,0.022793472498151234,-0.008320548074373098,0.015185971065813894,-0.0278062144236534,0.030225754931591613,-0.07745364492019911
P4HB,-0.022576548925733003,0.028349445991309345,-0.010372019332398886,-0.12325695786202424,0.014814122697309804,-0.06036281577701884,0.11594223495506413
ADCYAP1,-0.019575151391599325,0.044358453269593895,0.031130735105356893,-0.014333237165014993,0.07100119498902653,0.03227593645856329,-0.013218448817980712
GREM1,0.06608040398356595,0.020553288597996513,0.011110165337091483,-0.0317114040550385,-0.02101849180012331,-0.025302193172154753,-0.0408278022949697
EGF,-0.03630382261481137,0.039965910731069546,-0.022059281120291135,0.08657980334107515,-0.019382636249194785,0.10284737292083995,0.13596138927996376
VEGFB,-0.011443959631840073,-0.01629735354427071,-0.04737433429713837,0.02414558622430705,-0.015424379843252723,0.05319949082862312,0.029546559246576197
FARP2,0.014889414186329938,-0.009267872140107972,0.03129490703232878,0.048776107084181765,-0.05363136353707368,0.09855755618637344,0.03042810946961802
IHH,,,0.012549249657449316,-0.01836655593304792,0.08219231758756057,,
LAMA2,-0.076222285379987,0.00373307129576589,-0.011814558574633802,0.027917037376778506,0.02576397790486266,-0.036828547295570946,0.10529323541959267
SERPINC1,,-0.011751914481351102,,0.005699157683782467,-0.015018259126137313,,
NRG1,,0.010980896490249331,-0.01312567946739344,0.003339810151835686,0.07504503091451471,0.04023060217009082,0.053850269398507025
SPINK1,,,-0.015425776845761945,-0.022820669672620975,-0.018460462651883502,-0.03310066635945825,0.03829822300024463
EFEMP2,-0.06728077515608771,-0.015598589145355146,0.010277773744165178,0.006325493194415343,-0.0632531359185829,-0.038257305743484266,0.06847126408479567
SELPLG,0.011133799869198237,0.00016422192518058913,0.06646579441708039,0.023762310654524405,0.02320874971339805,0.07416993405429186,0.0632917897295558
GDF6,,,0.033281209380252606,-0.028627216996130578,-0.03658122648301409,,
HLA-E,0.022639818808471948,0.04966665887593032,-0.050873127468539316,-0.1210537025457385,-0.005377673260013749,-0.08003932098894467,-0.02102895728770132
PTN,-0.019095533467914205,0.034961260382208315,0.07345220754124955,0.017299359196218826,-0.045401019397221846,0.07585248204449502,0.1444002806034544
CD274,0.025164675768668324,0.03938666655638391,-0.05208791100451501,0.032796095599586614,0.025579840342656694,-0.03625302651421269,0.09740031432933152
CD14,-0.03176420167243175,-0.0033894454614916197,-0.028882351568219444,-0.055193431230361294,-0.025523239496891493,0.005948295301597359,0.10194685896593429
SFTPD,,-0.02017055064942727,0.0704445180519996,0.09129643591821504,0.04164569629934014,-0.0005930112887061108,-0.04961969514027326
SLIT1,-0.0030840529687084835,0.0365873157087641,0.0030193933269892434,-0.013296661250887526,0.0469703067979506,0.028227273508265077,-0.09275947574715829
CNTF,-0.02295571057246108,-0.010017547399969313,,,-0.015394725861841584,,
BST1,0.07152140137380905,0.04602117205126416,-0.005826726215475139,0.06916412797807463,0.010957560808323934,-0.024182554829818667,0.08251464716924743
AGTRAP,0.08333866159658611,0.02132994372243152,0.016831789893122475,-0.029200365548646516,0.014029570297877745,0.008408149787194091,0.032384983296453555
LAMC1,0.030025506254948382,0.0034553083968169437,0.015498705283023608,-0.029985142878004217,-0.03957169415934162,-0.01854218779416602,0.09489995277273343
COL6A3,0.049949896927651886,-0.02076953937202173,0.0031985160358019775,-0.006206614955668006,-0.05341512652107329,-0.05742484082763148,0.13451883424735805
FN1,-0.051799504933159546,-0.019454263093148197,-0.05782170562711201,-0.11557872199668874,0.04825547884472948,-0.09834487291543001,-0.009909965623340096
MIF,-0.06619337911075,-0.009709671728824247,0.06097285588099548,0.04103953755074469,0.0490212431184084,0.024282514866381902,0.05025882313564161
JAG1,0.002836143805143531,0.029985320566697875,-0.0016514150831071321,-0.07507698618769998,0.030297115533620456,-0.050160399698534495,0.06298078184643843
NID2,-0.005519686351953108,-0.02636898653422783,-0.02100138420077781,-0.009497342998499941,-0.0046440911136630975,-0.06863459230549612,0.0765053428769125
EFNB1,0.05303058581728627,0.056507034095792656,0.05627369673894412,0.013632383695969617,0.03943533965601995,0.04701193212190286,0.1122258261723885
COL4A2,-0.009286675296612054,0.01835052460349041,-0.009047559524040929,-0.02964946922386853,0.025475309669106046,-0.06907840327875162,0.03141509631333803
SPP1,0.028598990230940313,0.0347605771818611,-0.041773752225341375,-0.050592183076421,-0.013254174006288682,-0.05749458904843957,0.035844917585308264
PODXL2,0.007400668439880312,0.03174085498754347,-0.006360107927653257,0.05827341157257269,0.11456034258147786,0.07616952250379708,-0.05047227833838588
FGF9,-0.020987237463199315,-0.03505331760879702,0.0023188126588515987,0.02970951286682897,0.045891686925714686,0.10700954588287212,-0.05659432719340904
ITIH2,0.02147928209928046,,0.02818606504245734,-0.015079139648818055,0.01972274475127111,0.027386980338151973,0.23467299619055576
ADAM10,0.04304937712437541,0.006838778681498729,0.05687110667982586,-0.0015216259939335676,-0.08272509171454993,0.004902947988753187,-0.0016488416643211773
CFH,0.0014774982330368932,0.03478285719089549,-0.05037140164425988,0.03000808933135084,0.041060391726009074,-0.013050821128967206,0.07195312113016177
COL4A5,0.012794848434851335,0.021619305047822914,0.005231297432047204,0.06434468357642278,0.035745346814370034,0.009904416089266104,0.057560657458237546
LTBP3,-0.030463292114151823,0.04828379777799257,0.006266821758591856,-0.025392607603110608,-0.022471204503526975,0.018885795080322815,0.04100137559526533
GNB3,-0.018510550600684527,0.0300292141455158,0.07578990880724636,0.06717005300492686,0.004827600176388441,0.10928335050798856,0.04464991764059643
COL6A2,-0.0111560895634887,0.03693456350909704,0.014187668916775786,-0.02529202236084207,0.02401640790622081,-0.0712932690268291,0.11380570251599713
GDF9,-0.022531787235113357,0.0075614870244990395,0.0011796302255949022,0.06788152058263801,-0.03430091820132693,0.03343127272002423,-0.013214056470446186
NCAM1,0.09287517671393601,-0.04854834796851812,0.02312401089487837,-0.08239112296895096,0.08851525828065723,0.07692706908257055,-0.14664416222781654
APOC2,-0.01222957015752476,0.07449410582483294,-0.06629666453118263,0.057419928341007564,0.02298784790302367,0.07195339058603244,0.015698393824923062
BST2,-0.014171514003344262,0.02364699864478314,0.0070272620948809835,-0.022331254338601822,-0.04517966628028038,0.00464272111658437,0.11466894599578956
COL5A1,-0.023130214361803444,-0.021890466510607078,0.01616385199556921,-0.03965790472912532,0.026983667807870444,-0.09305043577278757,0.07782775846657115
CALM3,0.007199722685739757,-0.06743617245237815,0.06344895372463802,0.08658706081072683,0.03974384580510565,0.06231526937043691,-0.15885622080562994
THBS2,0.04433071737321625,-0.01043782415184678,0.017570427592713562,-0.04054670902704081,-0.038000837271821554,-0.025050104967381446,0.15957586315180583
SERPINE2,0.007575702855385423,-0.0645317622553006,-0.0086126907231724,-0.05442433050085703,-0.017396148234818252,0.04551355315809581,-0.10346402866853198
EFNB2,-0.05876193571894188,-0.028794669709773592,-0.013617528402391455,-0.02790149498700017,-0.007576746147673587,-0.011896224542263766,0.056987926426866294
PROK1,,-0.016183512974505213,0.1763422752816775,0.031191225531927887,-0.014436242759299622,,-0.028368593720143886
MMP9,0.038378292638801145,-0.016727835794915304,0.013726197119678077,0.009245605313169323,-0.04543020134687555,-0.04100991709192609,0.01019677839501733
DMP1,,,,,,,-0.024067935640853938
NPPA,-0.03061155259526053,0.04717261236647402,0.044545955302256426,0.1319568631110252,-0.03143898829515968,0.07359318084362554,-0.04037016460335664
APOB,,-0.0068170281434109204,,,,-0.019503353298652337,-0.02836859327472753
C4B,,0.02794414565087457,,,0.003593596970163166,-0.021596612890705868,
NTNG2,-0.0065941892762764265,0.035679513868578094,0.010185514091831825,0.012716800333625537,-0.0209385678584863,0.021037777407609183,0.007386479547533445
