,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RGMA,0.012652721319529783,-0.11547305317365414,0.03141810938716545,0.04024564819266875,-0.04482999219110741,0.043346452989424696,-0.17000013707712563,-0.25635010838008676,-0.4275884953605028,-0.010673709875348132,0.01334969443240667,-0.034508956396946226,0.05509788406480346,-0.3572766824841668,0.05766880151205372,0.12939126829109157,0.12728932711899635,0.1253735633160149,0.038250088082351134,0.017343553083285217,-0.15054242601973197,-0.09883828665179602,-0.03799537756083101
CLEC3A,,,,,,,,,,,-0.02673089072805272,,,,,,,,,,,,
WNT16,0.06265547987105198,0.06196511657436977,0.12122488644267938,0.06082949374361395,-0.010692868659473206,-0.008632129623403395,0.15038331599732113,0.06541884330177138,-0.06817994903971089,0.09847346681512292,-0.028868053001618023,0.20010514252621953,0.08839192656150499,,,,,,0.08799663853229255,-0.040057524903382165,,0.01719491631110253,
CX3CL1,0.0647087051885717,0.07456573812082362,0.0073637985087861785,0.017274289161399906,0.09551364001864585,0.06920272220723052,0.03117828516699829,0.16140580596674292,0.07520594343821196,-0.04498889867432305,0.11779595462745363,0.4941064107890188,0.020237618239873526,0.3357782382588777,-0.0026369703694427314,0.10212652577134708,0.06329115522652855,0.03620752338135056,0.00011672985529176517,-0.0030422071216206353,0.15762427912422597,0.2111929023478244,0.11170078907101638
FGF1,-0.09775070728281438,0.18734226947709484,-0.03169697390791822,0.015287353034223497,0.06758571240054642,0.020469818390826493,0.2752956344563478,-0.05637696318424206,-0.24485998876756082,0.16255436580087143,-0.09492515185291014,-0.44906908868249806,0.03725622753749152,0.11223431446980504,0.062211283169802116,-0.05144712503567392,0.0962898717613979,0.09623221775649188,-0.01050217508651462,0.014230687950221088,-0.17774485546169055,0.37625895549515725,-0.2582459144442706
ALOX5AP,-0.07327373424595081,-0.08585396785835196,-0.13000832606042712,-0.011351593116076619,0.0656849788177417,-0.06500362326427588,-0.22218047542868896,-0.1407537562669953,-0.5224380261089753,0.1788902277504268,-0.07252117287804331,-0.6649467229141262,-0.01745143440728718,-0.182395050902535,0.06022754929653058,-0.05729874181609716,-0.04990961300834919,-0.11827542726183983,-0.03157735688203474,-0.004137870919809733,-0.09278488529285074,-0.33824286383608154,-0.0358970128382546
IL1RN,-0.02440268304727794,-0.12023438231315514,-0.06432356782741604,-0.01643121339718291,-0.0006926338442008667,-0.10364825367922924,-0.19751091477789243,-0.06561535362726607,-0.027085070379077793,-0.06745904759430629,,-0.22298420796788446,0.006512586200138994,-0.05246756938108155,-0.023180291482478726,-0.045959556163779544,-0.059794722476966114,0.009226468896052806,,-0.05944324877200605,0.024179082947646306,-0.16041488000942097,
PCSK9,,,,,,,,,,,,,0.011903091713402805,,,,0.10144009011761423,0.049602711999399154,,-0.023364151962110377,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,,0.02506551423590049
NPW,,0.4487230017829809,,,-0.012415612870646619,0.016123232562560902,0.1374343059726853,-0.026740777427291036,,0.025524608221169007,,,-0.01725199596160926,0.013015902984244172,-0.001959385244778612,-0.05049701277924279,-0.004144119521970547,0.016016848517182464,0.011195526681766862,-0.059333981112381855,,0.044256663218166535,0.028761269672893202
CXCL9,-0.041990489236358924,0.03560638030525774,-0.02440729400732826,-0.052938588453053485,,-0.010500300586464997,0.057512019668066565,,-0.06989474997162644,0.006246388389303207,-0.03337693125413023,-0.07004554968422588,0.04628423033999994,,-0.08456467584461337,-0.04371558279963633,,,0.06573863873814462,,,0.07401031257001926,
ANGPTL4,0.007491976142303139,-0.489294861649227,-0.10779965904486973,-0.05849509385809585,-0.1301057414060606,-0.12928952467138477,-0.24951198620449236,-0.12464779723735202,0.04222882523456423,0.028766189137373624,0.016602764461162576,-0.1086740697640423,-0.058889041711026914,-0.3168267397857773,-0.043053470003534086,0.0031352935101935844,-0.10079878248943552,-0.1689214943405361,-0.05818415717714211,-0.1399082503196784,0.024905690051191493,-0.4436123594858682,-0.20077936975522861
CCL11,,,,,,,,,,,,,-0.01739609041716248,,,,,,,,,,
UCN2,,,,,-0.03650540742296411,-0.02491452346041315,,,-0.06131105832322839,-0.05038868649007633,,,-0.014295752062061868,,,,0.012363097110228295,-0.04213098870106927,,-0.03123225486570437,,,
OBP2A,,,,,,,,,,,,,0.013210352717482554,,,,,,,,,,
COL4A3,,0.009018010055271052,0.05673543775042819,-0.07786608136196792,0.04062848729062364,-0.05464215470744999,-0.17040713788951,,,0.041821274203515744,0.005333307947731211,,,-0.06288241969866042,,,,0.01668944280888365,0.014763655722371228,0.02961754359434509,,-0.01789529167458475,
NRG3,0.09204189922941215,0.27254264572188464,0.09598458782243767,0.05735958251885227,0.11520558148412378,0.129538240656692,0.2040639652267297,0.21200104192011485,0.3188789212621082,0.105751116609294,0.038483319780658075,0.3663621329955292,,0.4158500708263837,-0.024034444402752878,0.059152080720999284,0.10595820108104223,0.1068266633679237,0.08683172311856084,0.019268564493142286,0.041254557035801234,0.2560901128642609,0.28963882261106694
IL23A,,0.03660002230235283,-0.04480681441481029,0.06275232295968072,-0.01797182097072954,0.03926367227491879,-0.05543087889973864,,0.002357020380718221,,,,,-0.08609050369107173,-0.03572348160909589,,0.00030446478798742434,0.07388899645994149,,,,-0.14460281939228745,
COLQ,0.06564630230525298,0.02688199510867426,0.09681659080889414,0.04074176171862081,0.04001946554932831,0.007741059593863248,-0.025326675122039205,-0.013973379867419694,-0.05524204872479285,-0.04510699227352011,-0.015672271205367672,0.16137421708738114,-0.03540690539166528,-0.04239813903211306,-0.013815666572428933,0.08049681257961024,0.12573038128148825,0.17729002106474043,-0.006723585017948717,0.011384104845406215,,-0.03170039539175237,-0.02802107604683772
SCGB1A1,,,,-0.007287000391439243,,,,,,,,,,,,,,0.04711856525564353,,0.07299303133567017,,,
TNFSF12,-0.016038581200806187,-0.0464063273757656,-0.01742265430559059,-0.023320156728065092,-0.025530722498839795,-0.06983641713572518,-0.0014663163435869844,0.05820560368054382,-0.18325063968635671,0.005741260431080928,-0.005041046993840697,-0.10609587080478804,-0.017836266672634226,0.14395170585304048,0.07066633212464445,0.007280405152180062,0.07768297508120976,-0.006237514705695349,0.07824550543964832,0.0766559674635051,0.02659266716654458,0.11497015572757058,0.08357075666048497
DKK2,,0.03450481836555795,-0.06309944877435177,-0.03341614324064338,,0.030521398917605334,0.03268919214858028,-0.03313111838588315,0.13669672075297998,0.029281141894976884,-0.024392727949277413,0.17958416137854877,-0.02760779010737375,,,-0.029176024373611224,-0.01664978909739955,,,-0.009451487276973949,-0.09125057746258897,0.07889090633652608,
FYN,0.02461956571694055,-0.0710861433302475,0.026428928763969982,0.03169485335439021,0.08209061893780782,0.09424700268951967,0.07627927185405128,-0.3798966625576602,-0.3438329093552751,-0.036001760714021155,0.017877648708023244,-0.02466068084745704,0.026270616192278565,-0.10862790894408156,-0.006976332452869201,0.04067512132749186,0.16754792489635165,0.18289411011080395,0.05740940331204766,0.03877051352833963,-0.01965007625647646,0.11410027178969469,-0.20613104038183708
ACE,0.015728411061294283,0.06524819561040926,-0.03480315572084169,-0.030945614380262082,0.0022379611897826255,-0.07406177843768191,0.07684233744538792,-0.11919187450872672,-0.1827370250846789,-0.11214634195681165,0.06116598391186413,0.05435398273670763,0.02471932950986475,0.12287920563442074,0.012598645824145226,0.05211406198358425,0.12392076348462688,0.09702172952206145,0.07303893874689942,0.03416583891723415,,0.27849560519430955,-0.014924979631238912
IL18,-0.038514977132325046,0.05924496892497584,-0.06954192209978512,-0.010693897092494149,0.10722530234506372,0.039867399606488246,0.11145024806923293,-0.1344094423809067,-0.39499882236569317,0.07319032469376141,-0.0742744824161932,-0.3575164757001008,0.005392250560174016,-0.015581966419675644,0.06625133711772349,-0.007014088540927929,0.11647316061556892,0.1455263303308953,0.009670059135892018,0.061513812188819565,-0.009097565995589404,0.0733598477205748,-0.03624915586602147
PPBP,,,,,,,-0.03373558835170338,,,,,,-0.013004531125323845,,,,-0.055684512169642035,-0.04760799699140027,-0.012011982640483422,,,0.014884065421596586,
CCL27,-0.027776349041401922,-0.0802327965094015,0.05524204351719454,,-0.007447031609772871,0.04237313649521467,-0.012538602439439939,,-0.059639590886639886,-0.03003419059479062,-0.02429423800254988,0.018956632796384952,,-0.07094991540620141,0.04898828336906264,-0.03832764582750942,-0.007086316699842303,0.017425379266926496,0.005874655798990158,0.0075983535366838054,,-0.07354165802667151,
SERPING1,0.007970142979971003,-0.07198219817002709,-0.07419935384962974,0.015975055992817615,0.04733143799250618,-0.09291861333037162,-0.18130767743142992,-0.014602861054950707,-0.41347357070597573,0.04768998055703073,-0.09478397259768694,-0.5314083501406154,-0.04780141320425539,0.2290442411217796,0.032318872004138896,-0.01441242559014854,0.06046305279744377,-0.021728565253135972,0.10168907631961435,0.0200633550446141,-0.08334623816293114,-0.12166432787822047,-0.010335608816762737
AZGP1,-0.001195553619877015,-0.10602096828633593,-0.04414982620705478,-0.02174303228358669,0.07308701360715214,0.04278564587334758,-0.17636000596728604,-0.289256025047845,-0.004566778400339031,-0.10096828994417972,-0.04539100227928609,-0.09635355342603401,,-0.15503388370948054,,0.11385667346704094,0.041269869258584974,-0.014926304032483325,0.032342207806233196,-0.06828527893848124,-0.12323551861211247,-0.09665464764182687,0.01589322797543565
INHA,-0.013193625329710598,-0.03138511067021763,0.011499771711464294,-0.040327870598987646,-0.03988412851114891,-0.01130975754477086,-0.044054606625179425,-0.04557487312398114,-0.11845495289232727,-0.023795941127872765,0.016257861099519554,0.09923629037554779,0.056537032688550905,-0.10453849934222449,0.031960600319884645,-0.042724637431910045,0.08209128072290925,0.007933828588016683,0.024901581055129934,0.02304917027272454,,-0.016483922018541864,0.013471595419140945
SEMA3G,-0.04214274188047826,0.04200731471923979,0.04085625646953419,-0.024591306549719232,,0.03244256533467255,0.018033386663806328,-0.012096559108074155,-0.0157401121258339,-0.03103476258816275,0.005748059529383066,0.11178012563537382,0.019821967020027472,0.09816873296573322,0.046130297449838424,0.03797541631384315,,,0.018502410757206426,-0.009661477831566517,,0.05238263032552508,
OXT,,,,,,,,,,,,,,,,,,,,0.05468470037915274,,,
COL6A1,0.08116369756371646,-0.3230752358575915,-0.1261159524370705,0.009628393851385985,-0.18928884845695412,-0.08476839418332835,-0.26698309348516414,-0.2676421689796746,-0.5039903704322474,-0.3636270201709874,-0.04495021087759887,-0.015171757780927888,-0.03831914730970911,-0.4230425855049252,0.09626658341985231,-0.01941858277313374,-0.157028229281207,-0.130333270399157,0.08567632156188876,-0.10354909180482386,0.040412431655411626,-0.08642748807067345,0.08209317207646397
FGF17,,0.2227215089765648,0.07079219937471094,0.005498177877777155,-0.04037463578587469,-0.06513370942476207,0.14041562117342252,0.05549345266509214,0.07410682577149784,0.00742402107389309,0.08930388337713019,0.16437756835281075,-0.014773355619001132,0.057951644429768336,,,0.09247366262183365,0.06218557888534599,,0.10515888712499814,,-0.037141029526982915,0.0855827588791293
TNFSF8,-0.030156832687203657,-0.05793348098506916,,0.07495305259360233,,-0.002315596500676838,0.03372873331106936,,-0.05538460086067435,0.07996903384370539,,,,,,,-0.02494649768146438,-0.03604976024513223,-0.013945370773318835,0.015863996765137115,,-0.08498827872573375,
FGF20,-0.02722845392183041,,0.04621434617508272,-0.03222422631907703,,0.05363600904299309,0.06478482433382364,0.0012664040389353702,-0.044440318684502454,0.048299256548052345,-0.049241996121693256,0.005091562576008043,,-0.02108011491298136,-0.003256417553967947,-0.028706834727333003,0.017541491966433453,0.0539053188449398,0.008245656890119607,-0.0024571615730287996,,0.03596148768423366,
ICAM3,-0.003996852117261547,-0.1592981139553961,-0.02880671035809839,-0.03116424498380694,0.0385013037856308,-0.005444875980755019,-0.04378093531540518,-0.12015477762696694,-0.17313541534963037,0.008566750608747259,0.020378157135932863,-0.10591297438055892,0.04415573982745806,-0.11459058335422947,0.05171196424654702,0.06032320087015994,0.08796284057209544,0.09489686364419736,0.035858341778145154,0.04725554243698612,-0.018833504374097136,-0.12714768865013817,0.05810201428334576
LAMA4,0.0973475090947877,-0.17624616549394442,-0.019016222814038874,-0.0206727367876724,-0.028084074480560082,-0.10249233090456107,-0.11890024283723835,-0.21047411638469424,-0.42661405739364516,-0.1876811029562571,0.01194181458186661,-0.15839474087661445,-0.03482888333875536,0.055930407018451825,0.02818277603779679,0.015151472906511457,-0.007639995151988084,0.06746095188255948,0.01819679826475432,-0.03928755244171223,0.012007863091293163,-0.036642525986173145,0.11556527530407792
INHBE,,-0.03892266845110895,,,,,,,,,,,-0.01710679205314899,,,,,,,,,,
DLL4,0.048786922141819705,0.09147632155883215,0.0006388964886428395,-0.06527356761668836,-0.016330618822105437,-0.07922571011752201,0.07475099916570405,-0.05233624123499087,-0.24362012616220627,-0.05137458414117508,-0.03797505328472222,0.00954101038544546,0.030589026606037465,-0.07814808260908314,0.007706242475603761,0.014556852100135046,0.039593073720156545,0.041878111693674884,0.09345107445570551,0.009765349918804076,-0.12254633310987136,0.0034069245465471114,-0.015685718242791656
SEMA3A,-0.033106288064117556,0.12737954477871208,-0.016699577749141683,-0.03361139753323364,0.07198592734267369,-0.026637511758824985,0.03373226473566652,0.04858953868678147,-0.024087476822838697,-0.001818239983123578,-0.055323782665639726,0.32643641554796027,0.036112326038704304,0.2227687424519667,,,0.09001200713823795,0.07916759276662706,0.052963140371176685,0.04569361828529289,0.02251964803571241,-0.1087504268947745,-0.06479266628265273
RLN2,,,,0.057166637697881155,-0.030903086150266185,-0.038878414030402424,0.03197027064804165,-0.06661682676435902,-0.012580271495021084,-0.03257033777591736,0.003919830054072679,-0.027222240540204935,,-0.026750670584152345,,,-0.019691023345676115,,-0.03102117427534828,0.016646769048803616,,0.083735299157845,
C5,-0.008194430672760756,-0.026075802158998122,-0.06414487679871539,-0.02935972881945257,-0.028786293841828806,0.07833506915928672,-0.016179329851262806,-0.17389746936090802,-0.257897514310443,-0.04259136828147622,0.04407457984657451,-0.04100760954707094,-0.0335141617437581,-0.07533623265899919,0.04862200481714297,0.045101859045053816,0.11127595453257463,0.0750400569907969,0.0764519083526515,-0.012407995349976676,0.04310078364649712,-0.11917926997396108,-0.02352354397672905
COMP,,,,,,,,,,,,,-0.020207248331520683,,,,,,-0.03629739235283255,,,,
EDN2,,0.11127246415945798,-0.02318603996800106,,,,-0.07731562279152468,,-0.07970413433209722,-0.10434886365271054,,,0.12652401310370978,-0.1399333850060237,,,,,,,,,
C1QA,-0.10163534554371319,0.2693842169995706,-0.10517725741148096,0.0065917757063774325,0.07356307219878376,-0.07819789592539236,-0.02622042920831574,-0.30053517727212287,-0.45654530439206187,-0.05626827619685235,-0.14036058513795827,-0.7418739365978738,0.05161401186939729,-0.28325396888084614,0.04568155621894881,0.04090621976482095,-0.046527972551796276,0.004408276097089205,-0.03750355100412689,-0.03378921014453757,-0.06108718181550306,0.14370931419696897,-0.22315350969176487
UTS2B,0.14212466134237792,0.05777992327106252,0.0019306173550653382,0.01055637847822466,,-0.003911753647072231,-0.06447916597038623,0.020900074955101388,,0.030587492633284787,-0.005605855617381747,,,,-0.049326951747732675,,,,,,,,
COL9A3,-0.0346198017991486,0.03168257822314188,0.03721145756555215,0.016493597036169236,0.045216488506339476,-0.004942224125088335,0.15226437863367875,-0.2840763301241777,-0.4289039509944653,-0.2026685839605866,-0.06898496098451645,-0.23361738023634665,-0.008141223479263784,-0.4136043743876904,-0.0935261996843775,0.05983750758457359,0.051935469293298064,0.15731935984605366,0.0006755339388601682,-0.09985854604941427,-0.06304252371040968,0.08426847444710313,-0.02182651275209452
DLK1,,,,,,0.06685215042149818,0.1365362476263819,0.07132603370065688,,0.20223438585466266,,,-0.02154918026205779,,,,,,,,,0.14969457204256648,
HGF,-0.049252374791691624,0.27695725118644454,0.027818918530606515,0.035161448980430554,-0.001406693672142089,-0.023233228775186514,-0.025644706110050444,0.02709648062839711,0.22169728691276067,0.1379855791227945,-0.015140332025793603,-0.15638969974218098,0.02560098613214951,0.0175479881759817,0.06275402434066245,-0.04931904016945962,0.10038206665936068,0.024374038646384794,-0.045138115162292804,-0.015363117931189897,-0.0111291949800365,0.14915017963965993,0.07065106565173072
GIP,,,,,,,,,,,,,0.1290606377199424,,,,,,,,,,
P4HB,0.023505706489866867,-0.21984986994835104,-0.1471187500338958,-0.06989586021060809,-0.10073463737826498,-0.08094965971149909,-0.3695436705926416,-0.40670994115276565,-0.47185815538212866,-0.3639681303094591,-0.058679202442224035,-0.3391290098173096,-0.07117414145223504,-0.22905112667451016,-0.06435538875693775,0.022833914560968043,-0.21830570051095488,-0.19597209428489537,0.015015489094070557,-0.1463969565096797,0.10208017055443591,-0.29956349413512473,0.07190568057934028
ADCYAP1,-0.02812779246346881,,0.04410911183697437,0.00041207640347657576,0.16034248325836453,0.006975118369557271,0.16146107196558246,0.15819879017720298,0.22927969790049735,0.12001856711383506,0.0865528952096711,0.1764093838402497,,0.23724426601264545,0.08287761968891472,-0.03228634398788862,0.08587941292252552,0.013246771841912024,0.04398670781351624,0.07578768584283622,,0.14167303910409595,0.1574898803624098
GREM1,-0.0633792010124075,0.23208355070562386,-0.0005827649595171097,-0.05116381687899554,,-0.05096153787288696,0.25019290643778097,-0.08409120519289022,-0.08118781754572374,-0.04721601310864317,-0.026479221989716358,-0.3581953221888935,-0.08401893727306255,0.03945681215321271,0.1087754253661995,-0.0812409072163416,-0.04654377949331822,-0.026751983053407327,-0.11257843703211355,0.029991171313066292,0.08485806569519079,0.04087374800267204,-0.0862586810417131
EGF,0.0743438199968113,-0.017117290472990685,0.011201152966368073,0.013681921949446132,,0.017405145390658495,-0.03205072149926511,-0.11491623614780845,-0.12527200356417847,-0.013952019753088542,0.01127263301884516,-0.046205157020057216,-0.01768107105803793,-0.02031616108291071,-0.04016662470536664,-0.04102914733681524,0.07198746736975054,-0.011639678399467846,-0.018400212299000986,-0.007812780353720827,,-0.09524147430726286,0.055641950367530356
VEGFB,0.0014539982789900068,-0.2440495393345834,-0.028173869282221826,-0.0409016172320046,-0.000300869146144997,0.018609294162556664,-0.16512411200719526,-0.13508909806791233,-0.3732869809337457,-0.1504355899507283,0.004205898359559643,-0.1795024990587625,-0.0799164049559198,-0.3446599950279157,-0.032199345644435926,-0.0007660412025674932,-0.07141741889275367,-0.06029096492040597,-0.013013335054885717,-0.03771511126948755,0.0025254992979090464,-0.14632846531808696,0.03961925678171852
FARP2,0.11812190559347077,-0.03852960408410683,0.05068598058597814,0.03935047543909045,0.06629906668200423,0.046845547034675555,-0.08246718226602413,-0.1572542772807941,-0.25689760931543,-0.005541452461736667,0.0957809605733792,-0.036874030496819206,0.08784470291388416,-0.0958449568808961,0.013779662692466003,0.10489079948348726,0.023909460660905053,0.12066503481329735,0.09257416754178065,-0.04693558780587505,0.0023855082555454135,-0.08840256020895745,0.08797489421153487
BMP3,,,,,,,,0.0524310125866319,,,0.01668612204375849,0.07359483512957038,,,,,,,,,,,
IHH,,,,,,,,,,,-0.03133811415037034,,,,,,0.04253402007514671,0.02355056282641427,,0.013237303819945596,,,
LAMA2,0.07415011519908501,-0.027783926299518535,-0.03991730896896029,0.04045944710319393,0.08969927479206533,0.021381198049112617,0.03693174760251002,-0.09264098320545588,-0.2827145451889822,-0.021653181458825162,-0.007576837122403688,-0.0048181281726528335,-0.03666622066338336,-0.1316078898808431,0.04342667226122018,-0.008265694451633884,0.14403549578408964,0.032602542545528204,0.05462682822505362,-0.004564244592310622,0.035540571967097506,0.008863581780346788,0.034096172595119656
SERPINC1,,,,,,,,,,0.009427330639652839,,,,,,,,0.05069370031724832,,0.021830744240020454,,,
NRG1,,0.029085028099247213,0.05936652055462636,-0.037033289598494744,-0.027668842295528302,-0.025194647227399152,0.052547998356246226,0.12934602268815018,0.09640870589534287,0.02800740307977679,0.007560285694183866,0.30111602563788115,0.07667790056296554,0.17359719815646377,0.024065764882907497,0.027873022837712702,0.003708115374447688,0.04936815760652488,,0.05078161007851696,,-0.10844193007134428,
SPINK1,,-0.06950345015168433,-0.00031185197094800215,,-0.04822633567436816,-0.007184437729397634,-0.0666671069450786,,,,,,-0.023047420604560245,-0.060394534232050226,,-0.03098801008161679,-0.0681804327778606,-0.029249416706667537,,-0.06203243923985817,,-0.23890446263483953,
EFEMP2,0.00024960341637435057,-0.15366614859300443,-0.08605120277825316,0.0583570308261994,-0.019058351329960227,0.015583442682882826,-0.17223195326969445,-0.21013306145053115,-0.43711015695711,-0.17818945678222334,0.010099676993995122,-0.16063501719871162,-0.07250528987340588,-0.36318341036469426,-0.015089162528476254,0.049492972600331066,-0.09251283235777247,-0.052754034494530255,0.07087283141536166,-0.14123185017265988,-0.09196014729001883,-0.22675616519813663,0.09616720952506103
SELPLG,0.04237464281014838,0.093958084073405,-0.023369084597935803,-0.061589482005715734,0.10904187806768165,0.099077645334987,0.1264059743024581,-0.021113647378635917,-0.2063908126813903,0.08845891572563205,-0.007534176664873872,-0.18874071620434812,0.00134916968653482,0.0911339667385866,0.10961258474564058,0.08023826823261566,0.12085749921100451,0.10112189407366123,0.03472325561751505,0.04087630108220956,-0.021317717623230655,0.0991622526922543,-0.06366299102340157
GDF6,,-0.07305673833740713,0.06474527242260142,,0.020854301435361697,0.0047542287937781735,,-0.12935877074514873,0.019555393418518467,,,,,,,,0.011492838015953067,0.039446582164723513,,-0.005953781612561584,,,
HLA-E,-0.04418446897747296,0.17293725869674642,-0.19263607814001693,0.0333251478918263,0.011992121991403542,-0.018127590051580798,0.030260496485768725,-0.22124898386839997,-0.49256756595982837,-0.043635039114323385,-0.13493637259435087,-0.6614509135141042,-0.05198180920635642,-0.2408824654134492,0.03670251819946137,-0.02838766533135759,-0.08325165362318425,-0.07931205506600204,-0.012307143186648438,-0.013043601942705554,-0.07277401824224748,0.1161835517281345,-0.1815272162991432
PTN,0.11517303915207897,-0.050202235028624476,0.15433397231691937,-0.14197993737444514,0.043871909397772454,0.03815122630012474,-0.045917076771974104,-0.46973534291663877,-0.5623076403432437,-0.3675118888279311,-0.033769413765414355,-0.2596816002421597,0.07741375856718331,-0.5964305214205293,-0.04087817220022098,0.06777261992687503,0.03513989308334265,0.009895924116295555,0.08658254532348987,-0.1882673123845342,-0.19236546303089389,-0.2192529188076428,0.059051018597189635
CD274,0.0205530145245256,-0.09773434941415832,-0.011463242450704285,0.029259741347038914,-0.0036369523647132324,0.03641067469690579,0.0046552817264727325,0.037167689674843914,-0.13418422848508552,-0.0899913115798481,0.04591912776327096,0.03310184602314626,-0.024467324934386064,-0.06990942800046605,0.028997903174822443,-0.04219009870025019,0.08122428724258521,-0.01917439984590963,0.02862066652260752,-0.051277514417982534,-0.041795565768722974,-0.12758780620003032,
FGF10,,,,,,,,,,,0.022391980081480255,,,,,,,,,,,,
CD14,-0.05214231128018934,0.032722094752629376,-0.13078323240776718,0.05295726704491252,0.11608153805990125,-0.12724717294979476,-0.36503346248756036,-0.28801934152951564,-0.3624412718462357,-0.09041793578113606,-0.0406966127287401,-0.6477321147385,0.019291379680237697,-0.33201068798104433,0.07068772617226811,0.0008185533076909228,0.021443404565467023,-0.008090359251398352,0.009010860765949811,-0.08273019840346901,-0.04219970351282231,-0.20906072911776508,-0.17688604241090777
SFTPD,,0.013753852715299645,0.0856316029348567,0.03584878384805608,,,0.15720069499463007,0.01827858660798906,,0.01694816441308918,0.01378340407896568,,,0.06350764434363432,-0.06566911635920776,-0.035556671978264336,0.12228954236177027,0.1255674998376306,0.028416714825784915,0.015991694363599405,0.0675349293074023,0.0243031518142152,-0.018810435529200847
SLIT1,0.07578679493331462,0.2877090287548803,0.18238045730754782,0.011646531193283393,0.07572694692771174,0.10234557744682132,0.15542682454414045,0.051378920518460776,-0.13435343406527042,0.09835060982882024,0.13787713402557011,0.6118059156586212,-0.01605688269704541,0.15559171336088376,-0.06955037423399557,0.13890667412913318,0.09822336015218634,0.013801281910265849,0.060513527171651774,0.09016245333568593,0.031755907326705315,0.39098848509356565,0.15620491372615689
LPA,,,,,,,,0.05072706913592338,,,,,,,,,,,,,,,
CNTF,-0.032985362407503084,,,,,-0.0006195629742299151,-0.010121875910581326,,-0.06177595831874477,-0.02296159577907803,-0.05533346526013143,-0.16550228458520846,,-0.07012449919288519,,,,,-0.031230615968839904,-0.006763690622312035,,,-0.062231284139755864
BST1,0.05289352907886509,0.023464490535989205,-0.0668189267944141,0.00030834265573476805,0.029008048739130158,0.02508632594843123,-0.05046719448826946,-0.0403968752596889,-0.3148545003527224,0.013379848480157322,-0.015365891334029443,-0.18495261299068072,0.07046970416861642,-0.05762395924421072,0.00013820640628376467,0.06772385802271598,0.09100407845198666,0.07912088455781467,0.03368953142504209,0.0409868452139455,0.025187193003616767,-0.05947862477700589,-0.012252025042212348
AGTRAP,-0.010900122538261451,-0.047082979835613055,-0.03514627944948002,-0.0652353305923306,0.020244101114453388,-0.06370187174780213,-0.12344321015130448,-0.2000486059524632,-0.44270381194801106,-0.005488995214469989,-0.08840436823806172,-0.37347698179216665,0.02840673556609034,-0.19126653185666206,0.01861520245356009,0.04948051635031995,0.04585212183035112,-0.004757946473764495,0.02657803066182852,0.031194493182426043,-0.04817756322242047,-0.15743101971237555,-0.1378494198908383
LAMC1,0.019845787055486726,-0.021101334265823397,-0.1018203344214749,0.0010767429325515801,-0.03958837368996559,-0.06269229608309644,-0.16614471642706585,-0.2485342670752901,-0.44324179994117197,-0.24287469643218002,-0.0075611830821039954,-0.11919480714753015,0.007805679707129381,-0.22516445365806545,0.013405628267204837,-0.050286689978709984,-0.06793948557561989,-0.099449139392146,0.04018279350137794,-0.042248819633446275,0.00635589132480404,-0.06310543228582767,0.135716654484072
COL6A3,0.055270880522604066,-0.00258876373940828,-0.14979601789511138,0.02270631412572009,-0.07943757776889032,-0.06482553957195925,-0.00939820280449146,-0.1508083524208668,-0.005086025611668333,-0.04757936257877778,-0.04722178481532806,-0.1636269322796595,0.03391168846346745,-0.029765813172056753,0.11067727409880336,-0.06770933537973015,-0.039299598653744605,-0.07918106650779054,-0.05484325934849187,-0.09009064269628063,-0.031026665182891773,-0.09425348724656535,0.1365489202852237
FN1,0.07011332995525921,-0.4274737535752706,-0.19024002922160213,-0.031174266183618772,-0.09850105557978518,-0.15617320525761255,-0.242135582170244,-0.30061443313774133,-0.4400943482392313,-0.2136473563864953,-0.05848072234922628,-0.3483104888225398,-0.08930616924421558,-0.2646363423407435,0.012276732466900617,-0.06086788705545425,-0.17318899649836933,-0.19186389789215136,0.026896253142389318,-0.10598768352542955,0.01102497528528504,-0.10836711861864562,-0.04142663104027219
MIF,0.04502278275068957,-0.42459002872829865,-0.014487188629927124,-0.010296760348463913,-0.050626998827822144,0.0056400158138584,-0.06275699782180062,-0.11101770292622469,0.10028570312176875,-0.031698541932602915,0.08332189120273656,-0.15604705847323116,-0.06077190826968233,0.05755361650712839,-0.027112564134613996,0.03956589337650783,-0.03511109808083011,-0.02904321955767665,-0.0483388949436067,0.006720022095130183,-0.0955670886526595,-0.33328271108656105,0.03620262214517533
JAG1,0.13474638135668837,-0.20986079808778454,0.05583012658408217,-0.05253988463542988,-0.006612439048671233,-0.06752709438026777,-0.0876536387760692,-0.198416707387042,-0.47207116615865796,-0.24331718148871467,-0.018048968788651688,-0.07772092152815226,0.06450512153630755,-0.4632888226158677,-0.08382033131967685,-0.009968307126449498,-0.006107366419571649,-0.09187779682812011,0.06012634265183164,0.03108633526949792,0.01690863812456353,-0.17229535473053068,-0.06608446114003794
