,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PODXL,-0.009694498261633456,-0.016314777504223325,0.00954467416349042,0.017793126115077895,0.029308522843215463,0.09527333114579822,-0.058202825358987055,0.0968856019990446,-0.10022176461253483,-0.007324528148225492,0.0024484663996612887,0.05292493710277039,-0.06018883011758255
JAM3,0.034408781391901046,0.05890167766068511,-0.033011150311753404,0.015229672000898002,-0.0184209923316777,0.06316518883530259,0.03007810137920571,0.03695573995971978,0.0177552216605742,-0.02791163011635006,-0.019520036131527446,0.017154420651321365,-0.05395309325603589
TGFB2,0.06849463598121944,0.03035112406598628,0.0006962190016984932,-0.057325464879452205,0.028849600615358177,-0.03082190467355137,0.011107988140097945,0.03309372780789588,0.07576019114503955,-0.04215585567607464,0.002862530092809478,0.021385343168942444,0.0660218781878623
COL18A1,0.015217484172063181,-0.02359094175671385,-0.0047164551988561785,0.03884855683887434,0.02742954428214126,0.10695135981895477,-0.07733307610471231,0.09149502738654568,-0.021424631069272435,-0.05276170786448788,-0.08108884631728175,0.02278245746355613,-0.03938701438839351
NODAL,-0.0385816498508314,-0.015125651742783415,-0.016341245283812242,-0.006835461757517713,0.01965105056714431,0.05445908879164713,,,-0.04997915197912769,-0.025390838898697768,-0.0007633616529240248,0.05507173838799407,0.042494336477730946
INHBB,0.07027066837450195,0.034172727129087394,-0.014438423314464717,-0.034458374901336075,0.004387563504012226,-0.026480469334772584,0.02131520754476218,0.1264508308494689,0.16456027066753254,-0.019295542634811966,-0.034211076878514865,0.009597928972601031,0.02819376473983683
LCN1,,0.03902122252871237,,,,,,,,-0.02700726127939867,-0.01956087553684799,,-0.014885387422922731
ARF4,-0.031025737283193636,-0.06202156022788425,0.03492040552932912,-0.04282545788023419,0.004244754071241623,0.0014237005033652956,-0.03601454805265424,0.017447482652717547,0.09843579661442935,0.038207197999200145,-0.019021229488077388,0.02058592843389048,-0.07832268624131246
CXCL14,-0.03477585499758803,0.019547399710012004,-0.021393864237589006,-0.008795473554271979,-0.04292477548806329,-0.09306396411664146,-0.04688495079943281,-0.05990698458904218,-0.008549105104414334,-0.03729778795674443,-0.046626211274106474,-0.009133695187887734,0.017323945417138446
LIF,0.038396879797729884,-0.06666155815983192,-0.03571988204453976,-0.008125461580059804,0.035533584795665624,-0.023370426740472846,-0.04177095333248487,-0.003254300483732753,-0.00834850226723785,-0.03844290047562617,-0.059433946742519304,0.023972652151086734,-0.09232462503896423
IL17B,,,,,,,,0.04110610469593314,0.09903643197423126,-0.02350203100952703,-0.03132002210110352,-0.024592255378211195,0.059107259819045604
MMP1,,0.013971134689776246,,,-0.02127334624969154,,,-0.08528985671254002,,-0.012553925604209334,0.0073235625161985505,0.0030900051745942543,-0.007630749824090786
MATN1,,0.15501707963378158,,,,-0.0065533506829736085,-0.011265181080195677,0.05844549785053383,0.00999427751120031,-0.0339829358593432,0.024102460221070515,0.03442258009975666,-0.0179023314093538
ADAM28,-0.05247525852793881,-0.0008056958276243904,-3.259750437685303e-05,-0.04425487600710868,-0.04014700021984987,-0.014368348053934775,-0.014354373437224238,-0.009179533966958676,-0.02583227811795883,0.02289272150256514,0.02687538838616035,-0.04594886920683005,0.0499587067500378
TCN2,-0.029689304452067546,-0.010552040454598509,0.003907075424053387,-0.008178334235269133,-0.009676471001313589,-0.003200700657264031,0.007717689986670448,-0.01770014981701277,-0.05534053251769882,0.01722244260667697,-0.01902071014416091,-0.0034114030028865087,0.01180107527245409
THPO,,0.011127030614498329,,-0.021856880207978505,,-0.032083571017399976,0.09622298812317219,,-0.037535791422876275,,,0.011685845557941782,0.024099061959621765
CUBN,0.01625350792726163,-0.02169646489181114,-0.0031286991254581547,0.029881850006059606,-0.03255602209531643,0.010601199082047291,0.017919777630088573,-0.007543115811754316,-0.07629630526998528,-0.01824085839622874,0.05313101068668296,-0.014916636386689736,0.023941251914208626
TIMP3,0.06304414465287124,0.028762224900290845,0.006681233780653498,0.03354545720382416,-0.03684751505761319,0.010685374903879009,-0.02636358290083867,-0.06985814611303076,0.06346309473740211,-0.010589366247881026,-0.08164308095286696,-0.018620380630292966,-0.0497892902626689
PIGF,-0.0007113499532227551,0.005648229559516186,0.03199133670884184,-0.0026469002675996935,0.03709964101954472,0.08425491027667965,0.017380656203041193,0.07153707333750342,-0.007931047018664268,0.06447992908794367,0.023638579399275637,0.024920012113711434,0.07468687013616468
CRH,,-0.012626003762933123,-0.026059807483293018,-0.012151941489445466,-0.021617597382930884,-0.01901284263733619,0.09268462108698604,,,-0.04591597423782178,-0.054872259463951,-0.05717299152774884,-0.02207312440725521
BDNF,,-0.04849258144532418,0.05616263832799617,-0.032590798264498004,-0.02960131186558817,-0.045538046775884085,-0.05021382265490178,0.02234429259666602,,0.015655354415990325,-0.019024235287874884,0.009938858405993518,-0.050148084580032073
CCL5,-0.0015097976004282854,-0.05551444842845643,-0.007623169864714153,0.036177079543958136,-0.041280291866694276,0.10544529815709326,0.05385111451473211,0.011944529768587103,-0.05170208223344225,-0.043887866293792537,-0.02350693880606254,0.008551025654025077,0.017222232439017243
GAD1,0.07201654918375613,0.025444902139435746,0.014322860854565295,-0.015596791241222686,0.007388481636011532,-0.07092111618450128,0.07175158162559807,0.026264789641959607,0.049240500533314184,0.08189667382507167,0.05733132668479315,0.020303747837903098,0.03685674590587575
COL14A1,-0.02705922052953658,-0.009534716842598701,-0.02879721528732763,-0.018783317403818955,0.0009565540222025542,-0.0030643736693535388,-0.013076641526128622,-0.02095497636703203,0.0006612135561021928,0.05083927473769307,0.034020491126108346,0.0209007705902695,-0.049864877369103944
HLA-A,0.006457474315490912,0.0010166704146652094,0.008173703281984461,0.07205352780648891,-0.07223738745452483,0.09125791459437879,-0.04633699842301816,-0.015014549725310217,0.14677951285265378,-0.022277494927352624,-0.034591583519422486,-0.010767922167902726,-0.05034638572374846
CD5L,0.06665864077051747,-0.011986777540843204,0.03177834383392332,,,,,,,,,,
FGF18,,0.007918371444185592,,-0.009654626638350958,-0.0294952695103397,0.0013460659299544026,-0.012071085340882214,-0.019993469794399005,,-0.02778503015131071,-0.016881738527888945,-0.018376781576224094,-0.014719726502269896
ADM,0.014715759510594574,0.03378737805835038,-0.038899740595750784,-0.06297827868078912,-0.05279217109171271,0.025547056031046393,-0.09730670594401274,-0.04677000643627313,0.10924901187393912,-0.010150489474641915,-0.03505912796507165,0.013912742399902556,-0.04987474711538373
CCL15,,0.013822615561775333,,,,,,,,,,,-0.01276641765267851
GNAI2,-0.026146772815448204,-0.03626376364327432,-0.009642116422909916,0.051377006429236385,-0.020607267526668943,0.0703768093532412,-0.018127551950570007,-0.035028476790747526,-0.12225899296268578,-0.03641115971922166,0.026028931487958002,0.02173146599662694,-0.05355488677822718
HDC,,,,,,,,,0.06659046257990682,,,,0.042329003164044095
COL11A1,-0.030713791195077795,-0.07328573580015156,0.021681868927926794,0.05138595047611719,0.035831211172479144,0.15846103287446783,-0.023054440227064887,-0.014139569189644045,,0.03569420705133358,0.01661672104108167,-0.012912974875529244,-0.028634778687876627
NUCB2,-0.0710523411316195,-0.004161395003444363,0.014424334215129422,-0.033912121446978326,0.05025557998345341,-0.021113255905635803,-0.01883434458362068,0.05908033407221325,0.007133571646888011,0.006733249980864537,-0.024923713849173412,0.0016125407534456993,-0.045648043346531886
CXCL1,,-0.023887089376910274,-0.02088271157200606,0.020062218052967488,0.0049363384380867155,,-0.01397585872663694,0.1024068788926703,-0.02699143829992039,0.034225841337703004,-0.030624161172957038,0.018079202164793164,0.06319431701601537
VCAN,-0.025206809448099856,0.038816262409971616,0.030038750426537454,0.013186490360558757,0.09177813528389067,0.15348863221606407,-0.045771109445072594,0.10995518762229502,-0.06270293775419912,0.04070995441552687,0.021537632998290243,0.037300102867144504,-0.10849118686766199
MMP7,,-0.029268384253823283,,-0.019194054492225873,,0.058751198077447365,-0.011125454039951532,0.03991115212832615,,-0.008347465082114059,-0.07299136859548477,-0.027125839996143267,-0.08036001315423444
PTPN6,0.04352981584847568,-0.011045979478690586,0.03310732212427319,0.01721910926289223,0.0034720025248905894,0.08208957884189033,-0.05821319583459244,0.023415477694511955,-0.018927961435259797,0.054710550143054634,-0.005597517068415432,-0.014113878295609944,0.016449987708329443
PTGS2,-0.04384994692650451,-0.009771991972706093,-0.033915324904377604,-0.0359162059938324,0.01415855031468241,-0.025506602357447318,-0.018213290170732456,-0.012441464312226029,0.027597354957448337,0.007268663163093189,0.02383586653601657,-0.025635369063809237,0.029592510943363463
XCL1,-0.02381558203141908,0.05748822856081059,,0.04422697235679854,-0.02262032725046533,,-0.01827314198537111,0.018410251983532633,,,,,
CD58,0.0030115912739589233,0.02177503102426294,0.02086979922698772,0.005035116560380463,0.005047618737277566,0.06700154354154615,-0.007080603879422321,0.09174882536759733,-0.01653141907926709,0.05209116605632822,0.020304797934957156,-0.0066954278930957765,-0.008897491378582086
TNFSF14,0.04069082537122227,-0.028368171111416374,0.004919536841849508,-0.034282426762873866,0.02542441326769351,,0.021288486012969263,,,-0.02222656270774133,-0.02004546861410977,0.03276843830767657,-0.030619975989466478
CNTN4,,-0.02887263193745878,-0.031026508874193722,-0.018878618892305948,0.035539450053899344,-0.052125795431791445,0.11194115443063879,,,-0.024801371844494387,-0.04640108980731224,0.003119867151144011,-0.02172285355101925
NTF4,,,,-0.01328783280098606,,,,,,,,,
INSL3,,0.0012753362512653306,,-0.009654624744652293,,,-0.012828818635254771,,,-0.024718709794470148,0.022699598541050237,0.0038910207533364755,0.006009675777347897
BTLA,,,,-0.015324823553265171,-0.023582444187048857,,,,,,,,-0.016902403490532267
MFNG,0.01128571820153149,-0.06695659025171001,0.01284835742882848,0.019017313305087376,-0.01512668307311591,0.10311533638996559,0.007753564065240613,-0.010595234806931107,-0.03592045371548624,0.0005312580784009661,0.038566822736745277,0.02679132601325813,0.030335817337539976
ICAM1,0.013549703915545601,-0.022889340101152872,0.0029986082118848767,-0.06126981769005246,-0.04689784728234,0.06223497128484733,0.0037889342447979947,-0.014120860799738103,-0.04349798241885934,0.052987785556789554,-0.02606879037524426,0.04031945592150416,0.02204776777649158
PROS1,0.03599288205808218,0.010027232319259501,-0.04767174344110662,-0.07235115337261239,-0.056981002446843745,0.0357073832318959,-0.019377828147208814,0.10600021705844241,0.018210839430841196,0.014700034673069986,-0.010522292492898254,-0.02237926392831963,0.006808192105208448
CLCF1,0.0374460570808666,-0.023895202842530026,0.02673043920479924,0.01886561066536679,-0.04384349898135431,0.06200608881155858,-0.013007022790098605,0.04568179183160398,0.0059146916436179945,0.02019050960302983,0.002137573626421047,0.0802780026793786,-0.06807613101214414
PSAP,-0.004968718985158026,-0.011505506505636986,-0.049030216114981935,0.02667226233738402,-0.016566627958165898,-0.12279573063344994,0.0651731525025712,-0.007288831689249966,0.12962513980018542,0.015288230920258317,-0.02224467937720373,0.014842081559658762,-0.025165444576344814
EFEMP1,0.028023665183847597,-0.031485340742760645,-0.03399692123265197,-0.02163643335998793,-0.06626526006455374,0.04864962798408362,0.023370950251016,0.01941725394539056,-0.0025747311463721317,0.026394321030489387,0.06262890256496767,0.009011018239164508,-0.06971607810790283
C1QTNF1,-0.013933199936770755,-0.029305168960893028,-0.04643255117397965,0.02789365582257174,0.0538586847490546,0.014595416771913762,-0.02963769485338198,-0.04092567393088543,0.14067209959416632,-0.045845458494403746,-0.05135814960206353,-0.007371183713967327,-0.051253499091011255
ALB,0.04720637062327263,0.005691139555386728,0.06126595023353155,-0.017140407864965526,-0.006986525559146562,0.042859711193669575,-0.014005705152095954,-0.018227595516768617,0.04542626457665451,0.03952258063858984,0.034923162817643016,-0.005477172623483933,-0.019765831623663046
CCL13,,,,,,,,0.1112167222217998,,-0.01649946637436062,,-0.028843411439323365,
EFNA3,-0.008158707315809545,0.03425369473548088,0.021382250233177486,-0.0012644980047892868,0.0060752020050272686,-0.08261540453218796,0.04610062758189509,-0.020414392563312,0.1259720485494482,-0.01823785647502789,0.02969369000825388,0.007851249872133408,0.095336554770922
DRAXIN,-0.03597951254010296,0.004881914974095427,0.0024530724631721336,0.008973932814846904,-0.06723314010054791,0.08775692785061172,-0.034057365746694,0.020648537693392567,0.11334504765185852,0.01233609020902831,-0.0200694772676295,0.02011593615132969,0.010770332474207426
RAET1L,,-0.01964731748196416,,,,,,,,,-0.019560862717469252,0.018270784642414033,
NPTX2,-0.031936930430167126,-0.02166083578173525,0.058082733936656215,0.02375709426361562,-0.018517337007577933,-0.10417511563612042,0.06081663760925677,0.12186537396572687,,-0.06675479472977434,0.0029303212669078847,-0.00868055403318352,0.011266919228171916
FGF11,-0.006639785214662866,0.025597201487987158,-0.02191388137166254,0.015403468390261993,-0.001979584367781966,0.07123486149684424,-0.011278354843943765,0.0008625075901432061,0.0556155141764504,-0.03932431191692294,0.0678463016431627,-0.0014857795707876114,0.01983478212718499
CD59,-0.01154324424327242,-0.021841008533250505,-0.02747883094002915,0.001916955162804044,-0.05054605208124358,-0.07395259957054161,0.034751904932546304,0.006593758845455672,-0.07244142708033423,0.010659417193527356,-0.05501965145145441,-0.023130477132656185,-0.023024657957173966
COL9A2,0.06257333997362365,0.030446364417569358,-0.023988814220868345,-0.04304145638613684,0.07909275147520733,0.08536263949309071,-0.03168777436028211,0.017234842469837135,-0.07309749978250162,0.043826756259368924,0.035294001058187696,-0.044831445813538116,0.09866473486654112
DLL3,0.032958295893800706,-7.338673663441023e-05,-0.016451756980203024,0.005379680856390043,0.07414103058309791,0.10259683040997342,0.03151953389585484,-0.023357198812902578,-0.10815386377791772,0.01868047770126167,0.007510727317519655,-0.006820555021570551,0.12904340624877064
FGF5,,,,,,,,0.0011039453877147107,,,,,0.00923067617984634
LIN7C,0.007642074759879539,0.01942350167407795,-0.028813935942141194,-0.026764965540091175,0.013756862594016147,0.005046968747745222,-0.05202336309948254,0.03186196002947087,-0.013780480547627554,-0.01942510709012701,-0.015398893688113827,0.0032757355335874742,-0.011894905593217304
GDF7,-0.024668289859576586,0.05457180763314664,-0.03329365183197881,-0.017226669219722105,,0.02743012049974895,-0.02059238525319427,,,,-0.01676852417372565,0.014880274164982995,-0.007458145282406784
PSPN,-0.03470279656822358,-0.049466223547240395,-0.00772554103365597,0.031042759478836796,0.05869615184987671,0.03751088677308891,-0.030231290553854217,-0.009090569899377638,-0.09481712099114355,-0.07982218815277885,0.03611695849204505,-0.007267392365015759,0.019238919107639363
ANGPT1,-0.042113046602099476,-0.014558153792866707,-0.04671608034578799,0.03610152107361785,-0.01891022599283028,0.030923352825731523,0.042689680845995906,0.06765042117906421,0.042610385159951976,-0.040175253740815,-0.034405291952910935,0.016038253111098074,-0.045195726274552386
PNOC,-0.03483675374649778,0.0135147101999535,-0.016642280334059636,-0.032991369096096464,-0.0002111292754051418,-0.06303801794931745,-0.015352836156885907,0.0035545304535791055,,,-0.01783172236592636,-0.02478236627672661,-0.01804110815476752
L1CAM,-0.010197730115056583,0.039982591696512464,-0.022244461150028438,0.009258342268317812,0.01880638821104935,-0.014370988958593362,0.06603821613608939,0.026203376035071117,0.11589160301906141,-0.022599339499983502,-0.06895749448013754,0.06053434677767947,-0.02195689002354548
APOA1,-0.0317084527873966,-0.04769811808723219,-0.016463989638264093,0.024401838023897265,-0.048375343935584514,0.04639282380162001,-0.01670535353692852,0.0818174462213141,0.06341439478892238,0.05315586744509216,-0.01633275689771202,-0.0014514151097932521,0.05847327294158237
PSEN1,0.01159476606653816,-0.015111190007072364,-0.0017451056590949252,0.010241916987992058,0.0761027902213457,0.058660161907482404,-0.0075219292047582955,-0.024574052296158284,-0.09904312695699226,-0.03623578239188179,0.02679547808993419,0.06632967748395101,-0.019986083602227454
CALM2,-0.009058028840515165,-0.025341762306609013,0.007877505033306002,-0.019225080753791708,0.04583639026411042,-0.11989063508249813,0.05937678780003699,0.011111102016906542,-0.09537061384134647,-0.004768084471551183,0.02202389128740672,0.03215407369972441,0.07348416995272126
CLEC2B,0.010460640948523718,-0.018985701740214314,-0.02437171842763045,-0.0007513388168062322,-0.02289738235931569,0.11814610389930078,0.015346057655169165,0.027208615037714427,-0.05634712667488724,0.020629226535311934,-0.03218861029934816,0.021779487212802377,0.04562678713613672
NTNG1,0.0920208624524317,0.01571751731613922,0.020007152284274157,-0.006408036701048876,-0.0041196805153389335,-0.005213439160483142,-0.009342098437161531,-0.029869766183531304,-0.03467229245794735,-0.040604707791792816,0.04564872865867465,-0.002516893934773764,0.020825119163386217
LRIG1,0.05586605317724477,0.057299509572915686,-0.01099371918196488,-0.0031126145562841885,0.09180570623415935,0.03375538774094878,-0.030681671597115996,-0.00253405123424317,-0.08719562199518899,0.03622908333729262,0.028654738168608005,0.020705704220928402,0.06599122320430222
CPAMD8,-0.02170597802970608,0.020405429635528608,,-0.011419698340843812,-0.028720193445999843,-0.0007556930068510053,-0.014230121859021363,,-0.000935228862930976,,0.0022907037453711882,,0.026720019208258686
GHRL,-0.034630327487534314,-0.010275384811711877,0.09422046009252087,-0.019564651288526642,-0.03155351973198635,0.03795557441725349,-0.0013938360903084394,,-0.07127316132416534,,,-0.022611570752848382,0.04652764140286639
NPY,0.027200027350009665,-0.02919473448643524,0.037288949377919524,0.0013877196545277577,0.08326231530739889,-0.09211110744314456,-0.023778742762158734,,,0.050612798761449494,0.05435974002990265,0.041875900037422704,-0.022073118236472785
MMP2,0.012708660497631603,-0.022187078802722006,-0.030919959879909358,-0.018528901241438876,-0.009636105802256318,0.07432860267021177,-0.0018723178970935178,-0.0635691602798248,-0.05622055045961421,-0.015784798422254227,-0.023261952993994976,-0.0719108108898001,-0.03472829452771354
LHB,,,,-0.009945694836261251,,,,,,,,,
PPY,,-0.012961647820988098,,-0.017312554016352868,,,-0.01039990399889245,-0.016859713042243343,,0.11951174759849073,0.02550112565641775,-0.019913070339862306,-0.021106374121383168
ALKAL2,-0.03250488071267479,-0.009299591936172618,0.023922733556448004,-0.00980119940291127,,0.052125311602187106,-0.025086245004792753,-0.016323636057043484,,-0.008652546405028652,-0.05162868520313378,0.0933686049614359,0.03600510599078797
CSF1,-0.02172499877427088,0.04898122466559342,0.010254049937722562,-0.007908785507526765,-0.02702413154490444,0.08692151370856874,-0.06351251307733523,0.10077287998155773,-0.13031919076672366,0.05529000733789391,0.023347309262766406,0.03377224676859502,-0.04563231997270893
SEMA4C,-0.0720798067089031,-0.020414440216961042,0.03817551175942243,-0.027434251313755424,-0.04414376575649904,0.0527437128579882,-0.02123941286308513,0.031700741658548866,-0.004972548923547319,-0.018368270183660728,0.0019152120638730255,0.0028380725128889163,-0.0016985603469576508
BMP8A,,,,,,,,,,,,,-0.015689350003675374
ICAM2,0.058929156436334534,-0.0028405434869868728,0.013101983411747073,0.019624971722412343,-0.04454128330987173,0.021274126346053163,0.0038565079241474126,0.0645935892280674,-0.034789161868628446,0.00560331851127906,-0.001062853361088787,-0.013202527317341688,0.028684095108011877
SYTL3,-0.032272127494078116,0.017645634191947004,-0.030351403491051126,-0.0025677336568951485,0.003866704485188352,0.01705845278833856,-0.012333175128967503,-0.0018556578125429187,-0.005741968583054151,0.0018051801623140701,0.036741805389904125,0.018920970457602757,-0.06877429187897807
IL1A,-0.006956673311394601,0.013302012791320358,-0.05332333830111051,0.025308177832358288,0.06005514512908684,0.02656362602015976,0.014560346136557165,,-0.0912698743083483,0.03418012777502633,0.04900920181414744,0.07337516644159002,0.018700557727433717
HLA-G,,-0.01851368694686754,,-0.010504578356556197,,-0.017247416945203372,,,-0.039164822181498915,0.07544205853122758,0.04996024302646202,-0.02835167880745519,
PGF,-0.0011588246092529182,-0.005190490784106435,-0.011097257336387525,0.012044311946783353,-0.03324777806765595,0.09590206882110502,-0.016264856592570556,0.06383939681540249,0.1787931456868527,0.021636413886910625,0.008660200437170175,0.003160141300695555,-0.007170258234653352
LGALS8,-0.00965981192394228,0.05118568761889063,-0.05564960659560886,0.03175486044461201,-0.014389804644530112,0.019055716154307078,0.0011184011108401116,0.02943695425240638,0.030925573694048497,0.00023340264587176098,-0.04801003946897431,-0.011754476985046211,-0.0009631092142915235
DKK3,0.03174396877709296,0.0028988731206719925,-0.007746189925628243,0.007922670671556265,0.01790718074851299,-0.13801187080725827,0.07601942599724218,-0.05503581438884052,-0.06895475430035487,0.01716530009563736,-0.042924070120557385,0.04512662634627582,0.03749314980286265
COL16A1,-0.015336162125052477,0.004752228245316227,-0.020139293545442034,0.029536277122963448,0.07524267080097197,0.03733493460275973,-0.0326063188533182,0.08994945236746149,0.054761499045679125,0.04000504663738177,-0.008472118652690647,0.01650561792370308,0.08044162377917437
TPH1,0.011265240670668234,-0.022198355202742163,,-0.019115619823493364,-0.02819259296257511,-0.018276043415825984,-0.02405279564383629,,-0.037535718513640064,-0.017620400264051022,-0.051072763440614705,-0.03212470234643291,-0.04412634706318893
TNC,-0.04264711437544993,-0.052469349450892495,-0.03967143122018856,-0.012120980868078767,-0.08380406019887936,0.11405256545534034,-0.08178578724895928,-0.0848401522463323,-0.019477613356661004,-0.04885212268387116,-0.03416058194591803,0.04039614320696631,-0.07114869665177577
TNFSF9,-0.021705967727695747,-0.03947348826587748,0.032065123650862906,-0.017226670378488455,0.01949016413790571,0.033416375642924226,-0.03269247364040805,-0.019049124964825012,-0.03808548363551401,0.04743916739080453,0.03733036833583758,-0.020489991257411588,-0.02482955071879959
C4A,,,-0.026334920238943817,-0.011791198354332864,,,0.009693507860937369,-0.019993480644290143,,-0.018369117296207552,,-0.021124314079078586,-0.021128107523556542
CNTN2,-0.034619444769906124,0.05122820394461379,-0.04641769294162582,-0.020184954729085044,0.09392284851603817,0.05870535237587133,-0.012136401863375812,-0.02116990629162959,-0.00380212082794902,0.03358684957571269,0.02360217221967669,0.0354098120769495,0.015296569661236119
F7,,-0.021656168514785572,,,,0.05246291045437408,,-0.018227598074555026,,0.05114246513382786,,-0.0031020969636667713,
LUM,0.0450872988214713,-0.020300919877281286,-0.020822638082021377,0.06324441449214993,-0.038825050618891764,0.043376558625688365,-0.024539449704816058,-0.017755316541234228,-0.02469865264089706,-0.03642793670272349,0.013256161565561695,0.05223993953147714,-0.04461901823624215
IZUMO1,0.11406195752696334,,,,,,,,,,,,
BTC,,-0.019647309298224978,0.04348247530509847,-0.026994696354897076,-0.010571251385618879,,,,-0.07817012412663389,-0.016743890041976975,-0.014308552013946985,0.01782163797148377,0.03820418833236956
APOC1,-0.01532699236472853,-0.012707861615973665,-0.029178202131079703,-0.016210180429797928,-0.02070976342327914,0.12235853602504317,0.06305408783457632,0.0027983767958574524,-0.0539437736105083,-0.028079263668789888,0.034458986615192685,0.017944451797529553,0.0806016731663457
PKM,-0.03940001969148067,0.0032085264912927137,0.010545587241285188,-0.029782670837729553,-0.04605940587172201,-0.033578180737257934,-0.016341846747381532,-0.0296360647494528,0.1674454616893851,0.00708125057552973,0.021066985566308177,-0.008588353995562858,-0.11100590179839433
TNF,,0.019252076481030122,0.01757792669388372,-0.02603089534799866,0.02214322149898935,-0.01926635847169331,-0.007379000035480872,0.18847290602239491,-0.06575754992274002,0.17084107380826236,-0.019560868052698962,,-0.023814470061186952
GNAS,0.06248918901664493,-0.015010785768314211,-0.020428557888526423,-0.00616456220072511,0.015230636802217609,-0.1469904918393093,0.0208913621470069,-0.04926797965626454,-0.014429536936243678,-0.05679917235713379,0.0017529187217510869,-0.028427796926264574,0.00832709864146291
BMP8B,0.061554960629390844,0.04877743934982507,0.04267744678642905,0.023306067098020362,0.018453524322566178,0.12270074080766065,0.027505367211607262,0.06929662508262087,-0.050829477032972685,0.02620513656578643,-0.06754010183020512,-0.020160934482773875,0.06516129141270954
LIPH,,-0.022198349737680666,,-0.014937900917262815,,,-0.009940193239755417,,,0.08813475262105133,-0.021808685032409618,-0.03319623933856651,0.030596752724527353
CCL28,,0.01483345010192338,,,,0.020504180336646378,-0.015306262325349217,,,,,,-0.012182814203237413
PTPN11,0.07806353218984016,-0.008208339237973258,-0.032622772842847196,-0.0173255616406347,0.03415702619423045,0.034074379911492196,-0.039637347926598954,0.06180430046842463,0.14002215455812972,-0.046954816966432084,0.06474876716149117,-0.019286197256250612,0.01800464237036441
ADAM12,-0.01802663628156745,0.0013906397654312344,0.024217534097301444,0.008716370900658613,-0.05241091008715975,0.013635602330693821,-0.03573849364748495,0.06892274737165122,0.024859079612787854,-0.05301576867528173,-0.019002792661602822,-0.009641329540615792,-0.03995783021345489
EPO,,0.016261905499803452,,-0.015228933198660706,-0.03025208315855255,,-0.010399904452850313,0.07789956734108801,0.05731215347841509,-0.017918848448064423,-0.02264998196057257,-0.019999384302893095,-0.0129554104167733
EDN3,0.0015531946210043024,-0.021393998728001903,-0.01727474413290795,0.011558206641619634,-0.005528611161285178,0.0418635543238631,-0.016119338980322653,,,0.054244981022442566,-0.011678516145168752,-0.04355155096092863,0.10107217574798037
CCL22,,,0.05998167771115487,,,,-0.020940432839788987,,,-0.020280277038384725,-0.020713061696385437,0.025729924963864732,0.02285120567996338
CCL2,-0.008613478479788366,-0.06055621300107001,-0.030341852784438243,0.0002647269161329612,-0.06659903099756949,0.017486547531503846,-0.0370642114075755,-0.020570626180036806,-0.11857547360149354,-0.027103766015299752,-0.06261457410750425,0.05897625592706559,-0.10590969504592948
DSCAM,-0.016790801364597513,0.05483573386191369,-0.0229165544182399,-0.012230854089973117,0.009462940231695015,0.036754085060307036,-0.023468268268512126,-0.024382954120453177,-0.03831668468146099,0.03135667039694257,0.039455508417801356,-0.0509187339854598,0.008246569676958786
GPHA2,,-0.024741188739132388,,,,,,,,,,,
ANG,-0.009000637456954484,0.015048161210650309,-0.0077290341252414215,-0.024705299842963813,-0.0129767590828346,0.02220986662675202,-0.017999904204613434,-0.021166883917211506,0.06775982001062116,0.046249180424552415,-0.02579490720531789,0.035356446585971965,0.04199046735838016
FBLN2,-0.028582004453235093,0.022583543235404797,-0.021653186461324157,0.02924872660597009,0.04822946382529122,-0.044379504910526356,0.014198089711105269,0.10285668913572378,,0.03254928142039349,0.027609498209231764,-0.028581422475699624,-0.009030398546477894
VTN,,0.07394803188627734,,-0.019582184596676856,0.03259881850461223,-0.018276037439543303,-0.017085875085130736,,-0.056756854523806,-0.020482470022814142,0.009629481286746127,-0.02589650335564862,0.09943118690153102
VEGFA,0.03918035499295177,0.033160310243227305,-0.026262343692982748,0.005415631077495159,-0.02415553698194076,0.09712118417043071,-0.007212629378468992,-0.08837186625214884,0.21725810811411603,-0.05318117018078983,-0.028102104298088924,-0.04308304340107354,-0.08216976980552501
F10,,,0.028235715525027388,,-0.028457516535319468,0.029748437447352578,-0.011403270454634393,-0.0040353974647819495,0.07550678882291813,,-0.01242990161129351,-0.01305412981479281,0.012777965340202339
SERPINA1,0.01522987057184308,0.0015372845863875107,-0.01347767222231917,-0.005360558789641486,-0.04540334279645377,0.0689523243706401,-0.022166741949392027,0.08868772157782505,-0.07786550604678687,-0.006990882427366009,0.002254047649301431,0.052582011541894534,-0.024336702795677595
VWF,0.05855322065085068,-0.0037304216955121425,0.08434187213435657,0.04318485636709786,-0.018785336256785114,0.049916708035843436,-0.03818023394991735,0.12409311723438847,-0.0692330004991263,0.014116491510179723,-0.02592975792777166,-0.02946587235550952,0.032760606593221483
GDNF,,-0.024444563400100514,,-0.012386929695470412,,0.025580835779484484,,-0.010064308236721851,-0.015299652606433095,0.03801071910107995,-0.015575188269750325,-0.02800520776963943,
VASP,-0.008396581225104886,0.0043423141107470885,0.05329528333031934,0.030664439810749265,-0.048060402310901716,0.06671348910827324,-0.05384899279497032,0.05265633320055139,0.03361455515620197,-0.020936491905310904,-0.05440411322985529,0.05523095422331944,-0.05380943560843317
