,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.019949769895524418,0.010738824175280028,-0.01716466809174346,0.06953082073397425,-0.0054269735715582555,0.07030901459634178,0.0696310006294088,0.06273961031213533,-0.012052088984022716,0.03931802797557349,0.029074156688671325,0.039186138707738925,-0.02929687236213081,0.0009496695267604602,-0.026520259225364683
QDPR,0.10602436500694945,-0.0010728035387993166,0.0016228989134967604,-0.027644108514050657,0.034970656004754894,-0.025418799386229377,-0.10984690269555673,-0.012564640917236502,-0.012253215924284331,-0.020746135027265734,0.004730959417833406,-0.0344682144502777,-0.01106197135786874,0.025628577156650192,-0.05434122282027634
POMC,-0.02655645549026633,0.022874160513632502,0.05604512080547871,,0.10579194241951884,-0.02690434560920306,-0.023381578479668163,-0.017297334030166495,-0.042648451704808084,0.030445301968426413,0.006723530417572147,-0.0023232557394012375,0.12611291141789893,-0.010910040878066312,-0.025623905828225272
CCL18,0.01584851562315741,-0.011399148003908972,,,,,,,,,-0.037670430841566016,0.012901116925104577,0.0002582623259903497,,
CCL17,,,,,,,,-0.018592393549603917,0.07590244175420643,,-0.014604112855033893,-0.026376824339766493,,-0.011367774120823453,
VEGFD,-0.007319617178294736,-0.005364779275161318,0.014330697730078617,,0.039287616017716485,,-0.02855596075703353,-0.005931937107506972,-0.0253939346735479,-0.04341092864433854,,0.02611893806401593,,,
TNFSF13,,0.019259099712442773,,,,-0.016320288056787587,,,,,0.036055681801361955,0.028467166273211972,-0.01891975440457575,-0.018522839100328824,-0.028663491060926877
WNT5A,0.09624948794800862,0.04526436228852676,-0.09158870688524338,-0.005012853526442563,0.0020863421079828797,0.09465471247555715,0.06978437970325536,-0.06311779136457714,-0.013765444262215805,-0.06985007750234537,-0.04795562966228817,0.06866107191730486,0.04966540351466031,0.05371335654526491,0.0047810656803134845
CXCL8,-0.06583473976174803,-0.059152149193850014,0.019572601597951964,0.03458073305029728,-0.05958952281511674,0.039297922396155566,0.09590531570180735,0.03899896172040562,0.03788687146600617,0.04638548564412615,-0.02666154142015084,0.011426128436556751,0.018589769748493343,-0.029694066884654237,0.061843523157493266
GRN,0.0010030782308662841,-0.0006821750274459192,-0.005948626689883198,-0.07093560602104107,-0.0388759440508304,0.10892832746883056,0.07391184485455299,0.004303794741753187,0.0007247406842351935,0.1553965678486134,-0.00058508585967218,0.006653245713995608,-0.0665315036743783,-0.023819460512238235,-0.03257290049418928
MIA,0.034320999760617414,-0.017579550325650294,-0.0266291803496564,0.042618189856158964,-0.009059546589496459,0.12408532793073772,0.01580895863237059,0.027398070899599117,-0.024593485315765756,-0.027205095718707408,0.028715770569485703,0.047711990551947435,-0.05487294069732771,0.012427714958392937,-0.022357496144963476
COL4A4,0.006957346087214935,0.01532320568765505,0.0077916786139886965,-0.040411416067087064,0.012057674463501238,-0.01552803304892015,-0.022883573382307974,-0.005234506857421382,-0.01296863536995187,-0.03399161207339215,0.0420210743087165,0.02943305255199383,0.05754442813708338,-0.03338357898238082,0.11437880291917712
TAC1,-0.07867437711099443,0.08032973210662586,-0.020040474378011004,-0.0669853108478375,-0.01059400975103808,-0.07868111873748171,-0.049438981723085224,-0.07621797915245658,-0.05978743452473274,,,,-0.029068490203555144,-0.01494409500574797,-0.04218392865043311
RARRES2,-0.019318837277364116,-0.020072558946496625,-0.006742384455195544,-0.02945948654324829,-0.05530287884800504,-0.008696047115904087,0.06289970771056459,-0.053945096347289626,0.08877986734904017,-0.1294375350162873,-0.033889515423917424,0.03786036365812065,0.05559106836888036,0.035001472376088805,0.04742315577067981
FGF7,0.08927897508662026,,0.005446974333345493,-0.0046173703694786065,0.10405687695863525,0.025809421823844915,-0.014636162560335236,0.039744711005202944,0.06991594710274918,0.031301994479280185,0.02327537787720145,0.023456493561054257,-0.033168616654030716,0.018850887737401845,-0.0044700547488908705
EFNA2,,,,,,,,,,,,-0.017366342963295492,,,
HBEGF,0.07452006939740319,0.012074654845486844,-0.03181710740016542,0.02801782292265811,-0.04943443512109159,0.07875705909822668,0.05692633761163805,0.09809459419615321,0.02428418643679345,0.11106675343199315,-0.015652332578201464,-0.012111298048851134,-0.029879119476159625,0.006642278219427877,0.059235569763368634
CSF3,0.09344619276994344,,,0.2500734864674075,-0.045039914987801834,,-0.007134599709748711,,,,-0.03313025857413893,0.01557672705399408,-0.02415464938380207,-0.011968512463083503,0.010088846584278813
PI3,0.014087992371386615,-0.04677212836964551,,0.14376800530245978,-0.04380167008958154,,-0.02726120763005252,,,,-0.023403302081631123,-0.00955723609502181,-0.021319640539001712,-0.02600360143381297,0.03152550170511003
PCSK1N,0.01108281966460655,0.03856034702327458,0.013741048992892524,-0.03151508063972451,0.06059102853444045,-0.06015171516159021,0.027287039518774057,0.027590798082475245,-0.07795076044186622,0.0410230173750255,-0.04090216919096961,-0.02093981377745381,0.0185730274465947,0.05446788912956166,-0.03350386891808054
NTS,,,,,-0.033737233279437104,0.11471860950591518,0.07450248663793886,-0.022174850059370924,,,-0.03406987505867277,-0.021157593404075473,0.060948152473652276,-0.017723734916895703,
SFRP1,0.016773894155132366,0.002518556451827652,0.0037119622814168135,,-0.02139235949950915,0.05916029842048218,-6.428601487742376e-05,0.0002827211861809032,-0.022682854282760564,0.0032405714041522592,0.012548965743603225,-0.007179100357153341,0.02856899026054925,-0.01731188021947932,-0.03034818904780729
CXCL13,,,-0.010923406357439954,-0.020539313338782242,0.08215239718177676,,,,,,0.03299475107925371,-0.044619085697007364,-0.039401259627744455,,0.0635393289435007
MICA,0.045638846558548156,-0.027454442638293195,-0.024089434678126645,0.023546666868699825,-0.017002294186795972,0.005665360361672173,0.08832881498968381,-0.031464856902919676,0.030621434841359287,0.004682146122034219,0.023779739748200045,0.11346109960911822,0.04662364671870863,0.02975162223487469,-0.020782359788989895
TG,0.008005388842097255,0.04910280393906835,0.06336546659190931,,0.018551857194966066,-0.021880452202189423,0.03613323007858098,-0.018731132900104492,-0.03559220922739237,0.09223518653896447,-0.01940521474686721,0.020504723449497338,0.11634959450091224,-0.02334088220555907,-0.030121818347361114
ADA,-0.02007523065172243,0.023224775528336412,-0.03293377161474231,0.06519900698022356,0.046615420877375656,0.1442406242180322,0.03635121509489196,-0.010189730338586106,0.014955056978258323,0.10861369311636801,0.014511178278285913,0.004748924456927913,-0.04103947883735401,0.06292959671963563,0.023824626143646895
LAMC3,0.08076940214666349,0.0322946781517385,0.026071862757891667,-0.007986507484738791,0.05275921691122264,0.10054372859850452,0.12181342789549528,0.08769671766626377,-0.03447246944664799,0.03365889225568386,-0.007325688050109938,-0.0031353866738710917,-0.029376881103018393,-0.013639001244437596,0.019466148895633105
CCL7,,0.020405459984021396,,,-0.028107420418478305,,,,,,-0.001891335500524549,,,-0.012541840897262905,-0.039130317916583515
NGF,-0.016689019112494614,-0.033040144868200304,,,-0.018008245895742524,-0.020879820110656713,,,,-0.026287006193579727,-0.02527911746124214,-0.01713291009698552,-0.022280438016445425,-0.015007285979008494,0.09910876581722458
TNFSF15,0.04175572546881149,,,,0.04807088071048451,0.019460454845066835,,,,-0.011277638878401806,-0.021338536107029238,,-0.014999622583177184,0.08190698711715698,0.10133217780981056
HMGB1,-0.05492348243193973,0.04662756098359546,0.046714853785111185,-0.04086627709032468,0.049478774805732595,0.09186398420415462,0.05295033581550533,-0.03737905603191904,0.05550577203919786,-0.0848287864347844,0.00661594228700385,0.005704969084280698,-0.040627112126802783,-0.013633017585180447,0.006497996034125005
ITGB3BP,0.04190002966386717,-0.06472702904169174,-0.013858484752760749,-0.006865365108437611,0.020014206570679618,0.08577260527099768,0.09362882155361779,-0.015639897776651795,0.05872636304696979,0.03988272830980067,0.10170263969240842,0.03416698647633549,0.040801065731956035,-3.7925161804515174e-05,0.016160618742684534
AANAT,0.01124452562882965,0.06266996003430492,,,-0.01875163006240285,,-0.0218384181057039,-0.016845017282145366,0.06660200755551579,,0.11738845722373863,-0.023370394030421033,,-0.013269790691388162,0.029540201043075056
RELN,-0.06413343012652048,-0.03503855149151464,-0.011747320588271574,0.016932437258374258,0.064896685220977,0.0529716787812099,-0.009100298129144787,-0.000461879567927658,-0.035187256571498966,-0.004605662003729999,,,0.0026455213420145235,,-0.00427607544937933
IL15,0.011233079213335561,0.011553231846196941,-0.01881360225998816,,0.03533371224861835,-0.01803993842251287,0.023021438696351773,-0.04149850249101684,0.00480111805330844,0.031040124273184325,-0.03517908254349664,-0.0016337043480968265,0.04917315540229211,0.02055529317475135,-0.027913873280779898
UTS2,,,,,,,0.07520678477683367,,,,-0.0163520160962673,,,,
BSG,0.041405617421957065,0.084609755660848,-0.027040590338116136,0.001786295370307309,-0.00680420824381128,0.023674962982780445,0.04898043308932916,0.08564165730783617,0.039478345477920396,0.0855985991987164,0.03858895524455168,0.06185337292728862,0.03772798572077643,0.03362839514516675,0.054405325420667006
ADAMTS3,0.1399667834504527,0.026223112413282,-0.0036384620912736703,,-0.019863058508324913,-0.029057122071632403,0.06821213519456949,0.0033838355523886565,-0.020416870592801114,,-0.02933444033673852,-0.012710472622270198,0.10195570296697595,-0.0031353054095171686,-0.002715199420010582
CD34,0.04534297470362126,0.03113212635288287,-0.01552877098565376,-0.024182195502173202,-0.005552863259133714,0.05138753479889573,0.06952190194149128,0.005033869355273728,-0.024146217962703737,0.0826599416941037,0.009435612722438822,-0.0378697239894888,-0.0015731423743525852,0.0034329329102397183,0.032931659281495086
CCL23,,,,,,,0.0840953526005258,,,,,,,,
PLAT,0.0818805693998222,-0.00024724476693024157,0.04022928450191696,0.0014003325156037919,0.0407290376534902,0.14299568165596174,0.09552289308988324,0.10929973174445765,0.054832577300420834,0.01403979556283539,-0.0992710367413329,0.051249231784146615,-0.04578451137139449,0.04103501473593914,0.025522824888932975
NTF3,,,,,,,,,,,0.03144992977268468,-0.0414099893543421,0.07943966718283783,,
LTA,,,0.009610438246670395,,,,,0.0006379190028888976,-0.017057938691510267,,,,,-0.01785913846515578,
CKLF,-0.02601781067416228,0.05483506796909569,-0.0745975723335765,-0.0005981154663113295,-0.02141429167069511,0.13290357629817212,0.06968451357451542,0.03459204620476994,0.0044859020477368795,0.03707154410978066,0.019469235150003067,0.022311762318973364,0.034519756381771086,0.016206542010028767,-0.012078453779364142
CD24,-0.0784862737013578,-0.019232138970070867,0.03403665165772627,0.017808118372680905,0.02016168322092542,0.06202909713424308,0.0017230302522854566,-0.05478166170245399,0.07256943557290611,-0.05680614043127606,-0.00169432173647252,-0.06303041546475283,0.051646090869880215,0.044670989319715554,-0.02049286602741427
HSP90AA1,-0.06279938767179703,-0.0334883497883143,0.0225329984375213,0.032342257365892864,-0.017769543807482177,-0.09376008802794705,-0.10014230388692828,0.02524548937847774,-0.06510522317564961,0.008746955679252435,-0.022258838970043316,-0.06541886566142519,-0.05693146005681999,-0.09261299948283282,-0.019783556364551133
BMP4,-0.01996621073832302,0.01768275303153825,0.006963839675074647,-0.022609299022858617,-0.03639056724522301,0.07015675281003717,-0.0064100540736136925,-0.04653372982705116,0.030249077548555197,0.03188925738889406,-0.0276965628814798,-0.007968080248968643,-0.04365173827745234,-0.036294183289419725,0.040194380820523026
SCGB3A1,,0.020635801536144808,,-0.03023542324874059,-0.022330876523046987,0.040949428951300354,,,-0.0205692752574929,-0.046578946688996294,0.08606375234631851,0.01817119504738285,0.005418951580721348,0.035048851897603144,0.09564373816560433
IGFBP4,0.0360504461143118,0.008504830206215673,-0.0048775337694563475,-0.014937751653616105,-0.02405427450824952,0.06872155784876881,0.0853886893327693,0.04673222246589214,0.013583636952449553,0.13426728191625426,0.013040311443498178,-0.0020415938021005713,-0.04041860987173503,-0.010626744902235781,0.02910363690114187
RSPO4,0.017967771687630023,,-0.004513392203262717,,-0.025773461506868798,,,0.038682220899258615,0.028743474971807296,0.04796554797212869,,,-0.020977851194446853,-0.023554334195579507,-0.02594545724365645
LEFTY2,0.07426382586424946,0.031300481957220884,-0.005669948219763076,-0.048415458013268825,-0.0400043963257409,0.09990639197194669,0.03992375882329552,0.04473457877821432,0.03194065479745451,,-0.018580602234009383,-0.019968174246363945,-0.015444900727992457,0.0020850232707545677,-0.02235933600952721
PF4,,-0.029335240142957568,-0.01901641584113214,,,,,,,,,-0.015917455653794692,,-0.017859134332418668,-0.02032454477458385
ANGPTL2,0.06251756819033402,0.021645303767094254,0.0038801884237968415,-0.033779459629558375,0.01679408184704531,0.13878201002617824,0.06158451178060517,-0.018998604029846284,0.08329949541615177,0.00859966615776858,0.0045417031129338864,0.012789783502898595,-0.013724665488564014,0.017467963273107328,0.007351762038887807
LRIG2,0.025987320345900025,-0.04781562563225203,0.035138311956537466,-0.030294170521484354,-0.0024040613127789823,0.03573899978863363,0.07505858028637548,0.01431253991630261,0.06392701705968215,0.009765950480395445,0.09233059776808912,0.05116467629433676,-0.04418634493562392,0.028280180160634973,-0.007629354253653572
ICOSLG,0.06826743217217121,-0.008239899960641232,-0.023016792591036263,-0.043326685818450617,-0.03864042977088015,0.07111195991163455,0.0028678954665002595,-0.030510910332292432,-0.008232518331592956,0.12046194883923188,0.03787869989718764,0.03410247745553349,-0.01801820132845167,-0.011183145180697506,0.005832558487472041
WIF1,-0.08828280823304965,0.038548443310271054,,0.042049086769126574,-0.012434418840913404,-0.07708727206294783,-0.027688135234739914,-0.014560703655432758,-0.015333947148858636,,,,-0.00036462606628077406,,0.03362494882221238
NPPC,-0.033542549266913975,0.012410223649059166,,0.01734417901656709,0.09730139485306041,-0.000690962345176364,-0.03223471763930982,-0.008116281235911797,0.1193778185876852,-0.020045598352696283,-0.018206264969614916,0.05192412293740057,0.00694588492220538,,-0.013652437029574806
LYZ,-0.01790742951599224,0.017259766304627062,-0.02701663308221018,-0.0728786350638053,0.00689517656057903,0.0036345149598994166,0.07611743407519797,-0.012983931576112544,0.01206300320243407,0.055107922536743084,0.04110551659577755,0.02041408924151665,0.02714106412473568,-0.037589278027840206,0.0140314788790521
EREG,,,,0.09729108574511235,0.0037112712034164386,,,,,,-0.00028371618856161786,-0.0014274664429999265,-0.02612826735073321,-0.026971429668141814,0.019827710858933232
SPTAN1,0.017085618595036618,0.044899477790028196,0.030321649881412224,0.004855194797277607,0.04628351330833077,-0.06756590917455554,-0.036589636314807605,-0.04074559006301445,-0.043535230080500954,0.03481031960758168,-0.024682656001601924,-0.007811995520087331,0.03207824605250674,-0.008357433436020332,-0.014921962754251979
PTH2,,,,,,,,,,,,,-0.033361772001247694,,
LIPC,0.14595399695210473,0.00205554827952726,0.019255841003551547,,0.0052328419236988485,-0.027975318811765678,-0.05015587814605001,-0.03527737965691563,0.014069827898035852,0.07165507674301269,,,,-0.022580705437859075,-0.03169491096973581
COL8A1,0.05473643751060734,0.002740264064918963,0.03698236931368604,-0.03531615543853199,0.004173840606568394,0.061318393475382,0.01738075800080903,0.04177332718014973,0.01605992076087774,-0.03620122381204002,-0.04289558189804583,0.044554064048846515,-0.020308545303803306,0.0014738541086488038,0.021221930302752347
GSTM2,-0.0013016111384231326,0.05556748758081948,0.06261294915340614,-0.04706818885286779,0.04300226622114906,-0.015255197061051131,0.06099266600055945,0.015970145704913924,0.04982170478775914,0.009525962279019563,0.0024387144894138326,-0.030730790763607727,-0.035660257133400805,0.0828031094097976,0.08025737453261901
SPX,0.07104336990200368,-0.019256491091936598,0.03047637055308539,,0.023400384833992427,-0.024641688176838525,0.02680931764524203,-0.04706268926186275,0.007889550938578767,,-0.022068690410529224,0.06157055251919327,0.045691140039878744,0.03135970338367432,0.05625137367136219
MFGE8,0.0998833702749311,-0.010285849188452685,-0.0014463076296299699,0.002470791871511049,-0.009957996876297294,0.00366955660406588,0.043515822576009604,0.00755963881156257,0.057185681831694854,0.12872327908902495,0.006011939835029362,0.024243078893451887,-0.09228423675183503,0.06436413038877203,0.016539920220812875
TGFA,0.06627658817725408,0.01760276353557564,-0.016604443307443886,0.022530915267128762,-0.028524783822629348,0.08845413694703859,0.04562038637573949,0.05591999938026215,0.05430305668284557,-0.04748510682620029,0.019875204927761708,0.03178884134539828,-0.012759114054569127,-0.014971444092287753,0.05954971096573735
SLIT2,-0.10650261200440465,0.03894415056702953,-0.0006905318348119394,-0.02247308859943681,0.006499248157312062,0.024691883547142184,-0.04286450614021119,-0.0485566798950808,-0.045627557210819326,-0.00658292137291267,0.04093848430871599,-0.018121810190490476,0.012605117003923524,0.022783863768176503,0.058106081582253825
PLTP,0.06849472744134506,-0.03910205500739402,-0.0001761515543425292,-0.01460398989405269,-0.050703891677724065,0.0408218300427516,0.08378841677172137,-0.01802017837585274,-0.03929606180036942,-0.007597987560391829,-0.025215616457084623,0.011266834686932766,-0.09635295521745621,-0.013690980309487061,-0.07576847887978068
APOD,-0.07694180386082107,0.01590934846978379,-0.05754719779446783,-0.020104528003662782,-0.0055522754442952635,-0.007740175823095925,-0.019605777833967383,-0.04282935551039906,0.007928375453047882,0.09850424934086904,0.009131273695438008,-0.006581109551710563,-0.10806955228929863,-0.03863078557694993,-0.07740664981136795
B2M,0.07961919994797449,0.09169986635368788,0.03465203839107114,-0.06579361341456583,-0.028445054877726306,0.07898530580603087,0.10152116718678043,-0.04177984165168928,-0.02757978285533593,0.10602374073515299,0.008147389602887843,0.0654525144439638,-0.08637366731302262,-0.025592306943351316,-0.08325621856668028
OMG,0.050862494964583185,-0.006070415057061506,0.028049695972443868,-0.03889858251631669,0.05761015372690027,-0.01952106656326337,-0.11634170037163137,-0.07153827144201827,-0.052124538210652674,0.04553106017048214,0.04517557760289691,0.03894561490978185,0.05244445278109489,0.04319029520575573,-0.09227170700703925
CXCL3,0.037092291288045136,0.001797030294086703,-0.004701533199183217,-0.0015947384825913398,-0.02225130588954408,,0.05747143064513645,0.055581591718316295,-0.021229412078552414,,-0.021157416424305655,0.04384483782393705,-0.04427783009247279,-0.025990579015428682,0.045688230339291896
CXCL10,0.08645866118999845,0.08055322072200155,-0.0028575069333708156,,0.029913676553733542,0.03783149174078097,0.10213387266757094,-0.01994711632963014,-0.03373610492874054,-0.05675555139268794,-0.0026304485649867666,-0.02134992244623909,-0.028664303221280746,0.003611735044574778,-0.00454642305069629
RSPO3,,-0.038413843586374834,,-0.008770308918108705,0.06353064854034986,-0.05988020313856419,-0.013102240968123199,0.01244820896952951,-0.022184326465249142,,0.05662314130215456,0.04871948261511224,-0.00886137523476185,-0.012727516073400408,0.019360767504808186
CORT,-0.02709429357106473,-0.027978662773736968,-0.0033294713025328266,-0.022812920377290512,0.04566784651869625,-0.032805550100316765,-0.03381058455684432,-0.009761403745362626,-0.01098661865321109,,0.061122881913976274,-0.0166568083194405,-0.013837901760496474,,
NCAN,0.07785975672040513,0.05896991085341538,0.0018588345558131626,0.0017210200445495656,-0.00398741067565152,0.010882189526874692,0.04355678236848465,0.04265615695962281,5.783039766139752e-05,0.07380491805837469,-0.0012979225812232264,0.013834611250030262,0.045512019210678115,-0.020290217569509002,-0.056679097203340335
PRG4,0.05285809519139079,0.0393249369436053,,-0.031627911948281136,-0.01786621360922831,,0.059925371987687354,-0.02411373899710489,0.014729394345544444,,0.014189920522899054,-0.02457813997282434,-0.02517481031709988,0.0023648458026043883,-0.02828899736585258
ZG16B,,-0.021245889343842656,-0.008484097248135819,,,,0.016522903924808548,0.030517875267425807,,,,,,-0.01586984280976262,-0.017338921174204745
TGM2,0.11744647343312643,0.010899336836235063,0.0025230493987798697,0.01142088447904869,-0.05275609337885111,-0.0021095921099546578,0.03880248078491422,0.03396617124089238,-0.0008673965753475936,0.1754031772213806,0.012498872726804054,0.04875199011230098,-0.037669739304186885,-0.021983757199797782,0.00428944901679774
VEGFC,-0.017203805667267827,-0.033584109562517964,-0.006753914694093791,-0.01633346637259975,-0.014031438555051923,-0.01742736786796938,0.07000723529463125,-0.010682978738098951,-0.026469890162636848,0.14998177119606773,0.03696303786265186,0.05365075477202245,-0.035803249320703376,0.009701120064463149,0.06927669996415686
WNT6,0.09355895835259456,0.05405174859704812,-0.021162276648280565,-0.06458865861443153,-0.024617922291891664,0.0015361530867808745,0.04861689362819753,-0.009749936171590888,0.05054071321512922,,-0.018458336851417314,-0.030957422758285974,-0.02784103209964129,-0.019166096814881215,-0.017916307624679155
NRG4,-0.05453420454875514,0.001252766710428741,,-0.02120221931340257,-0.02544808487626542,-0.0226516045970216,0.0016098383181947522,0.02110683084474746,0.08260351262968493,-0.03399157457763802,,,0.025289802872377292,-0.012727517499851303,0.05136413050282314
PMCH,,0.0177613333555851,,,,,,-0.018868925587797722,,,-0.022247847509550445,0.13633821593859657,-0.015949550848235648,0.005148718721801486,-0.03450487402397122
COL9A1,0.10018800468041641,0.0026455409788284315,-0.03885853804440511,-0.019941479282312116,0.04256657480857976,0.09583157944262174,0.029314630416121444,-0.026600883704047833,0.04415987192308766,-0.007828392053113302,0.0403551861110139,0.05294071396012557,-0.0006867348521518523,0.0435466128680137,-0.013991491831354922
GDF11,-0.00582766808837304,0.02354607252920066,-0.03562803154606318,-0.011403543666418698,0.0024774851164856455,0.12721599937505337,0.02223151198915582,0.016871493626098404,0.08803791603125434,0.061812854261508975,-0.022926657882905148,-0.0034761664168417726,-0.011579328009678591,0.04830566480655153,0.025246538008453813
RAET1E,,,,,,,,,,,,,,-0.013961996265885698,
IL24,,,,,,,,,,,-0.01658745899828992,-0.01566365991612694,,,0.07085028557050789
SORBS1,0.06461857922256634,0.0933747135638871,-0.04521278308781501,-0.04430588271919438,0.04238478207822586,-0.01091686260733393,-0.030697861320868172,-0.03669025915453262,0.0291436574930462,-0.01744889886049757,-0.042706388201465925,0.025348879118093012,-0.04091948070978763,-0.020526997329754784,-0.009312801461860455
DLL1,-0.06455900199436684,0.03035869854124649,0.022938258069513006,0.018125876474621466,-0.018266820682182792,0.08353755138686701,0.04441391248789883,-0.008273517965921889,0.06711994509860893,0.01657585835681143,-0.027600895204499674,0.019860786732124276,0.03914024089512027,-0.004749545446160482,0.03760923258218354
TLN1,0.12807383873987022,-0.03789015480772023,0.049627577917253765,0.11408386172658119,-0.01558489076092358,0.05929513741283539,0.06359709512249456,0.051491279419356405,0.0796495071566722,0.08494358723356225,0.03557235413864047,0.03339445886050628,-0.045771333205966526,0.0359623707317527,-0.009902140647311592
COL2A1,0.040041109817061375,0.07589041980974268,,,0.029592993313991404,-0.020046150950747584,0.10971242270566554,,-0.021552211722065884,,0.06548587980271446,0.1135960368992904,0.07280623363601393,-0.018522837668449407,0.06044882389002249
SHH,,,,,-0.04045268072881328,-0.021880454541290045,-0.022540311643435857,0.07229873868158239,-0.020569273459610193,,0.033163395036422155,0.06852129934982634,0.02802297042733527,0.049077612543433215,0.007219950943963933
PON2,0.13261879797469533,0.07434066563488079,0.023922754633731894,-0.052727178281819116,0.018081226070703307,0.022828013194019402,0.07263009691061954,-0.005941521490770747,-0.002471878816700887,0.010260869034860403,-0.03610816600436441,0.04521280183605272,-0.08477985668889253,0.054294794504398704,0.04530303414945599
ICAM5,-0.11523870300667274,0.008119019945230612,0.010668290501556228,-0.030235425388498386,0.06323361050230082,-0.01289549125693364,-0.018632252513588916,-0.0006785635689133618,-0.006044071812118664,,0.03741921285109801,-0.007572489478054393,-0.001777475901717823,-0.027445361633609527,-0.01066604648491509
HPX,0.13595871393399406,0.08201352658412084,,-0.028286463423978208,-0.005101393196096737,-0.018503419570236324,0.1290347751636951,-0.0034713351772162637,0.022241649992158087,-0.0008515298278880208,-0.04200865856558306,0.030521682451175057,-0.044149083523758244,0.04716390225984467,-0.006302182783435685
SFRP2,-0.002171748857680277,-0.037597412254629835,,,,-0.026465130165864135,-0.022883566643927038,-0.007855196429836092,-0.022727788285134293,,-0.003658534886372465,0.023237787331383267,-0.07687213214327634,-0.06510515399343195,0.08993273592013563
CFC1,,,,,,-0.007921028050935263,,-0.016223508148527334,,,,,,,-0.023840650795412057
CD70,,-0.016356749361807126,,,,,,-0.011746540929335724,,-0.036890727384194175,-0.00046239115147287785,0.010759051106532145,-0.040340816172794065,-0.019418127633401644,-0.004838377178503232
HP,0.10426755792240774,0.027474622230718823,,-0.03485768968233478,-0.050812820337718737,,0.036510153007272415,0.013098494625447944,0.002020661376757068,-0.028583795456040464,-0.006941971079612151,0.02743695691844219,-0.014717909459980678,0.07204411877348815,0.016133446453149326
CXCL2,0.027162516541490534,0.012738598754145413,-0.027554292815837805,0.029590435946404686,0.03562538346888137,-0.028597835969881406,0.06513190587327224,0.01700595009296843,0.030908026897444787,-0.03348716038077551,-0.047301692394319465,0.008889163613188205,-0.05042354044795949,0.034946043914397276,0.0380919833526738
NPPB,,0.049376180465635695,,0.06569512107540877,,,,-0.014205963523640707,0.02471838630934665,,0.041321903684440595,0.024506408403046735,0.039433174346884516,0.01896725906894426,
CCK,-0.10167603117772474,0.051071459226901664,0.041709708360424445,-0.07397260936685207,0.02934671385472514,-0.1505568211440009,-0.047757988702903556,-0.12412843887932534,-0.05571637832539578,,-0.04216431118089226,-0.028186301871707085,0.04786311770562882,0.07965340910923306,-0.07728597046429135
