,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH916bulk
WNT4,-0.011207314310268435,,0.005648846113443169,-0.027169560275583537,-0.003692474566970518,0.01998423901625981,0.019621321863995664,,,-0.035670789329854465
TNFSF4,-0.025629076269912704,-0.023689079377154913,0.015581092246231693,-0.005758795153085824,-0.034023222475395555,0.019140080114980026,0.011246911525547083,0.01928966935482988,0.008567192215075473,0.03407427167738241
NTN1,-0.06844433261109023,-0.02275405277317867,-0.0037781583677265994,-0.08001980771789731,-0.15169336068083983,0.0054591619616940895,-0.00949689578857676,0.021443726698140084,-0.022936521886653363,0.02190574678242564
CXCL12,-0.019463000404746272,0.017208340261194225,0.032905442589318365,-0.017670907598551104,0.12723759615347935,-0.011014837668273327,-0.022990037695856506,0.013172860344179462,-0.12715564211465322,0.04786620615302271
GNRH1,-0.032443533152737715,-0.027991434450886955,-0.002700451837986633,-0.018797198885758155,-0.04420906959400999,-0.023415016930646636,0.04457187456318418,0.005896618652735759,-0.0448189221487361,-0.028866782495489744
FGF8,,,,0.04580933760776755,,,,,,
RIMS1,0.12502206508568856,-0.018181190207783315,0.05433178398998616,0.064331400224959,0.07623240647598305,-0.010244500234766949,0.1450902708294173,,,-0.015631334024373188
FGF14,-0.0018248490865817868,0.06992315639551928,0.03502799340599075,0.026938540116976207,-0.05251437038237869,0.037573001566193844,0.08451965030174881,,0.04005606235977318,-0.0035854002181479774
IGF1,0.03206858863719959,0.0032414994158968756,0.009580385069305569,-0.012290927812421276,0.10039144468118882,0.05023469165513066,0.025696842618353095,-0.016475223557609265,0.020515747004952824,0.03127981024317219
TNFSF10,-0.07107405042302896,0.05667797444709751,0.026925807332499115,0.016976449879403964,-0.07533165984553107,-0.03254520904184469,0.015192008215766037,0.04237942031995598,-0.03141697002505018,-0.06392972845847503
GDF5,0.06357246538540376,,-0.02079342243556734,-0.021744430953842292,-0.03331751296216972,,-0.03772528677361526,-0.04140486430592657,,-0.03993002215661491
CHAD,,,-0.022211719927202465,-0.0063682778509790774,,,,,,
RGMA,-0.01342438003342171,0.013357628655742798,0.003602046618365158,-0.021544928016198003,-0.16114407838199152,-0.027330945943099174,-0.08012404798633883,0.04237354303857678,0.03932435116901125,-0.0067751525794092415
WNT16,0.05699928340170842,-0.01950508771985635,0.039338192351909364,-0.025328893553765275,-0.03738396227055693,-0.017366317588589426,0.075294147961624,-0.027761535603442432,,-5.368365228302798e-07
CX3CL1,-0.01783402104571244,0.022246401016307944,0.0057542645589653595,0.04541847547412746,0.03940031842355944,-0.016212457906215883,0.1697622523654063,-0.027312515988615817,-0.0009682460598770844,0.027666077001402938
FGF1,-0.012967661569625017,0.03017725824094365,0.030021568057538753,-0.03470003553154298,-0.06011928789841564,0.07940401297977784,-0.1273562068620892,0.005438824693215411,0.00628985494819017,0.03010952795404086
ALOX5AP,-0.05656424851895028,-0.028760428180858114,-0.05555222094070818,-0.041114142375608516,-0.14864932177331866,0.09593554438829519,-0.14146002800710034,0.02748500832982571,-0.05240295203082201,-0.02067161250241642
IL1RN,-0.037838242475664655,-0.00037519751337928604,-0.03534008822647998,0.0027394954481184982,-0.019200660227504475,-0.027312135856612452,-0.051469450113129,-0.0069789885799191095,-0.06410435872908365,-0.0006818278855377082
PCSK9,,,,,,,,-0.032777222058171115,,
NPW,,0.02735864609456374,0.004875003205265943,-0.026728067035673958,,-0.014005706348325516,,-0.007254494674014305,-0.03245485241900964,-0.0031513501622572274
CXCL9,0.03392585824325815,0.03101118020328188,-0.02179487239346777,,-0.02322209232257199,-0.027248706726004567,-0.02605054532277031,-0.003933209828470414,,0.01866713859523885
ANGPTL4,-0.07503002502415929,-0.021383676029096764,0.015286705718663286,-0.04366335447487666,0.03585683028411273,0.029149746029081817,-0.06079266789713774,-0.026129120935871886,-0.036257379361005905,-0.05902168733404332
CCL11,,,,,,,,0.02886963970991796,,
UCN2,,-0.00980120014026737,,,-0.020346300922018036,-0.015818927842680186,,-0.03261231855432804,-0.03954530584980005,
OBP2A,,,,,,,,-0.02562870687748252,0.11966420754028845,
COL4A3,-0.022519558318643242,0.0029707352286491547,-0.05044254080412732,,,0.0776305633149759,,,,-0.025229400510722443
NRG3,0.042968082425150766,-0.017181284343528433,0.0185283124972927,-0.02311780721388079,0.10968576076024208,-0.03649482926239104,0.14596853943593552,,,0.02795245738549274
IL23A,-0.01835965881793291,-0.015420170406280407,-0.017515858334561676,,0.05405556825269263,,,,-0.04294813765920071,-0.02825474335303417
COLQ,0.02606393502223639,-0.03694557650709015,-0.04239814061259172,0.03371725146828258,-0.017813521063551118,-0.005821840274481843,0.05532154035630738,-0.04575912253947556,-0.014961398287069034,-0.014572741478880253
TNFSF12,-0.007819048800234322,0.03944338263013287,-0.007148085821616817,-0.012297008328106707,-0.09734252813053502,-0.01729212238723573,0.017383885525900467,0.0222207185582148,-0.025525634720155326,0.11155677500758188
DKK2,-0.019230864029881972,0.04798923512342758,0.0830664142794078,0.06750439442287814,0.09575967577453984,-0.016218345412371323,0.04009442298675533,0.07983083468584441,,-0.020488961195416787
FYN,0.014811167041260892,-0.03841019056257745,0.030322919252612573,-0.12232310121693775,-0.15435066140920778,-0.007596441046189473,-0.042230243905095735,0.044718184495489914,0.00016334537992847918,-0.001316190808927965
ACE,-0.0683900549907789,0.02854621494559963,-0.0035083413775212303,-0.029233385817900623,-0.06179397947561705,-0.044210414776340135,-0.0030367741200672967,-0.010556167781041358,0.03782804228329927,0.09394427538415996
IL18,-0.027316450327789975,0.009197571067928125,-0.021506689116339323,-0.055091956704091324,-0.13599581291250024,0.040749065049482176,-0.12840110869832727,0.07700443323270675,-0.07470594517522701,-0.031060500123312716
PPBP,,,-0.014300415553114272,,,,,0.0951542202623584,,0.08435204905154817
CCL27,-0.012176999295346836,0.06927435629331886,-0.00275979106314883,,-0.03054672477434237,-0.022689124848444892,0.07418120846203138,,0.04010080446094417,0.0034374303066393294
SERPING1,-0.07624026794098385,-0.024929634526161506,-0.010700289815867918,-0.027239147765713175,-0.1494002504109086,0.007928160731970777,-0.10104479052287814,0.04704290078452375,-0.05188863686327978,0.028949810681519608
AZGP1,-0.03610014936508858,-0.05478612006032774,-0.022391426173792858,-0.038170726599200136,-0.000812829052320454,0.020952357410545453,-0.030651278649300832,,-0.11964222984510393,4.889985100295838e-06
INHA,0.09497414465199282,0.03985065163487698,0.05197289992349324,-0.023307160825807426,-0.031149591439708614,-0.028802316554038622,-0.0053647633060664715,0.028336233186826227,-0.010358928167521401,-0.03799314465648856
SEMA3G,0.007296154996410042,0.014374241181244017,-0.009084529213488768,0.05198034499306064,0.05478928318827296,-0.013334261648262059,-0.004000523351207478,0.019830883510566978,-0.015538556237792489,-0.02977962599131631
COL6A1,-0.1023471714442421,-0.017216512331074043,-0.011647395374957872,-0.045463906937637834,-0.1731323452314854,-0.08297081465890761,0.04661627982655615,-0.06595824863032607,-0.08853506495119019,0.02519857480019713
FGF17,0.004899995559799243,-0.0021890404115039747,0.004102696228755868,0.025481989571962686,0.008944163298858351,-0.022981763402679604,0.0019457133107094516,-0.02720878745375659,,-0.0069311242283461565
TNFSF8,,0.08139349413508476,-0.014300411846359593,,-0.01920066039153401,-0.012951025988522484,,,0.1953092176072271,-0.02656313942056029
FGF20,-0.009629186186638536,-0.031109695043415417,-0.029254050669824328,-0.02255735073217452,-0.03092866847195254,0.021222418417230028,0.03466766630107019,,,0.0062301314457208655
ICAM3,-0.05220518208383653,0.011449028209381977,-0.032861482948923014,-0.048294114786686895,-0.1011731987143014,0.04177558313327399,0.004672298916918412,0.0040148443599332066,-0.009132074804769375,0.03218460562363867
LAMA4,-0.09005444006189858,0.008661124902790382,-0.04527457623261581,-0.1063992619759704,-0.17374120420897174,-0.01576747566437798,-0.06123631424659045,0.032706080355449044,-0.008940712556809604,-0.04537177827314285
INHBE,,,,,,,,-0.006797433200830048,,
DLL4,-0.010948845360085285,0.009283611122302984,0.0029980404883492443,0.010659427063822259,-0.07947792952222886,-0.0131345580535128,-0.0059669184350331925,0.01827679869085826,-0.04423563898407672,-0.006142474069987129
SEMA3A,0.03800711711284774,0.04850661951930279,0.010627234831589887,0.02053996641001314,-0.0063560567349320255,0.012998278285431583,0.12347235949062177,-0.023288750852197115,-0.08517172004263103,-0.005594668453501131
RLN2,,-0.012617801608967331,-0.005662411117338158,-0.02649959229584112,-0.024658506633232033,-0.0131922371719564,-0.033736059920751967,,-0.047896707147323546,-0.02310109460880601
C5,0.016734214311766995,0.08673476941039832,-0.01510945727203256,-0.024960781608917848,-0.08874433390775176,-0.043510356038393525,-0.053758684937340324,0.014554538609954194,-0.007189540989159645,0.029984364206301795
COMP,,,,,,,,-0.03721664454962862,,
EDN2,-0.01375807913853446,,-0.018807432268781846,,-0.02624255042465878,-0.01601977217953789,,0.005298891086945942,,
C1QA,-0.07523791182133129,0.06299992765995167,0.01827517915291027,-0.05210897299508422,-0.12101601601395323,-0.04200552793576702,-0.10861715635350747,0.01901328439045369,-0.02804858809781092,0.1092028453689971
UTS2B,-0.014722695583161279,-0.01261780153647661,-0.015684896570069624,-0.019725361003453425,,-0.011403270395265997,,,,
COL9A3,0.0388655903167249,0.08018836343916429,0.035586674123971415,-0.09063069082953701,-0.1490420841153625,-0.08686937595789551,-0.0995576309031021,0.00838584316910031,-0.010262740111088497,0.0017102794477744363
DLK1,,-0.02100094743287379,0.015281032690463723,0.008665424163272529,,0.0879859400327642,,0.050444647567775405,-0.040793316364596044,-0.04307476725868585
HGF,0.013494087378218096,0.016428492890757755,-0.01482648089116528,-0.011175279397239089,0.024194255508653603,-0.017582832515981087,-0.06158614079644468,0.014296015147651598,-0.02151285431338143,-0.014457134767362462
GIP,,,,,,,,0.062374222419927385,,
P4HB,-0.07038682372824812,0.03174291284468766,-0.019751296474315384,-0.08977947382615946,-0.1607706003300329,-0.07359119583161096,-0.1140007713072033,-0.0029451448948319523,-0.007363682575637074,-0.03236694974491194
ADCYAP1,-0.038616929458533296,-0.025476693634902067,0.12135909234029929,0.043494988031632834,0.010377489821422963,0.12239429175025622,-0.06499377227031647,,,-0.03616396472165824
GREM1,-0.019352445440877764,-0.010905736286881776,-0.0198213938416861,0.011375749172997628,-0.058966568750733465,-0.010436685312636088,-0.131750389555619,-0.08303125347706486,0.021740858910652132,0.0666538905161377
EGF,0.01999902925621346,0.0753985952840095,0.020652278549216165,-0.03156788821886831,-0.03368704963465188,-0.045548848004946414,0.024394602849459632,-0.020655409966294797,-0.060518890385428126,0.02821506200890716
VEGFB,0.0252462094555336,0.031842031196942615,0.013520231324149756,-0.05072306291538775,-0.06489227034610918,-0.00510258834645505,-0.01920894863222043,0.03834856245676448,0.03543643653699482,-0.0494750182858299
FARP2,0.007938490372558157,0.009017680737400429,0.0036078300420970513,0.018368222122069205,-0.08890773246698112,-0.042504821528108146,0.0777966963879314,0.0685092675075359,-0.06195778704467196,-0.0037741604903182998
BMP3,,,,0.006346766310161244,,,-0.028588862086950422,,,
LAMA2,-0.07412770968681234,0.03514361845529999,0.062299068753198905,-0.02796539144462521,-0.11894946127359735,-0.0726989958307446,-0.00039018233990301934,0.037057022204642805,-0.0831053520971961,0.0634926206917655
SERPINC1,,,,,,-0.012200469187866292,,,,
NRG1,-0.025533737286710458,-0.0081834537115759,-0.028925493492177157,0.1160798718792472,0.01614642568445611,-0.003928866671047491,0.15226038921870255,-0.034767509408164705,-0.0207263132352014,0.03219288199895495
SPINK1,-0.04116709117754618,-0.024976166160826898,0.004217879448235129,,,,,0.0639509696585818,,-0.058802438575388166
EFEMP2,-0.06515712260611617,0.06717065144900873,-0.01619498523883571,-0.045624699532385043,-0.12031952093578784,-0.07663683789957536,-0.0918711385029014,0.05989841543225918,0.017603304656140933,0.0013381572848534162
SELPLG,-0.042112674120500404,0.01962428810513603,0.013560617643168764,-0.026990926724753315,-0.07606252958506866,0.020248650229677364,-0.07480732509272016,0.02077845781507896,-0.0028522567703889216,-0.009584670323175816
GDF6,-0.02335538395835068,-0.014135109390748248,,-0.039363477926221996,0.038777693464639156,,,,,
HLA-E,-0.08566505312127622,-0.026498152063387445,-0.05603942751534326,-0.06299255199083563,-0.15906021618867602,0.012833385071341963,-0.14341140434927305,-0.005465769405389008,-0.08847615429164565,0.09760824313653307
PTN,0.05949489740635955,0.021957526408492738,-0.004803319214181222,-0.11238794226648868,-0.19785276085184186,-0.06530201838883175,-0.08696721405785332,-0.012956597646559247,0.05404221831999074,-0.01923124267229578
CD274,-0.016317499974519537,-0.007120973572096819,0.00831709308342448,-0.01825457572988375,0.020256656369311517,-0.018585871465130892,0.07226034441084493,0.020122978801942297,-0.014775145432462333,0.07082700148800394
FGF10,,,,,,,,,-0.05872590959970915,
CD14,-0.07784535960303929,0.004527447324913079,-0.03888989969075889,-0.0668010088195207,-0.13208645865401455,-0.0009155644043401767,-0.10031291456321872,-0.0010442598354032436,0.002987322765780878,0.028240038545680538
SFTPD,0.00940817337748919,,0.1435926874234883,-0.001223891163765996,,0.07060184247789716,,,-0.04341649964165596,-0.024574513310635943
SLIT1,0.022635018929272974,0.026412883851659644,0.014214340533060456,0.067659141318034,-0.06834503505740526,-0.010412067261535448,0.11995803961756546,0.010376770353335597,0.09823083203259876,0.07087690134776033
LPA,,,,-0.0012488769812936014,,,,,,
CNTF,,-0.009945694631777309,-0.014300413151554574,,-0.025799063144493397,-0.01039990365699669,0.003491730199451012,,,
BST1,0.006413759157500825,-0.023968804309083623,0.0033584049248167884,-0.007353581653673403,-0.1315091125710194,-0.007476099311474732,-0.01820358046718931,0.03369810828808592,0.04464511875433373,-0.03822825128790901
AGTRAP,-0.06524070803541286,-0.006514779987808453,0.01158102206424017,-0.055326588838115864,-0.12246891349030642,-0.011088847494404466,-0.06252418118842017,0.0040388045522027575,-0.05917265675666985,-0.043178711823806185
LAMC1,-0.06413858462593251,-0.023967980481396207,-0.053856202003550895,-0.008372322690940043,-0.11584001431816814,-0.08911761183642433,-0.02553707477427049,0.01604378873087283,0.023857490397020904,0.0273753905566401
COL6A3,-0.06939885909078604,0.03065299464284315,0.03422344059946422,-0.06395825331740754,-0.01105240702663232,-0.02156228464363315,-0.0469715973903615,-0.04171997522420622,-0.05407573251199461,0.022207907162381406
FN1,-0.12785834639631596,-0.017167139206029233,-0.022276926085914344,-0.07023400898547698,-0.11198973721358321,-0.02283770369734829,-0.112204907803693,-0.050443669951234366,0.06269179471180472,-0.004555630528718838
MIF,0.013813397015375707,-0.0030354123926792783,0.026503363995408702,-0.08928184913499124,0.011710165145107986,0.05001387505356518,0.01463015038595199,0.022626107083706395,-0.11702130400494633,-0.0750451641111275
JAG1,0.05815273106323307,-0.01701095729753047,0.021769744808717417,-0.032622009628007397,-0.12150173390077691,-0.048129974920840174,0.005544997964319928,0.017500725673803882,0.08191699332527864,0.007165366920331816
NID2,-0.03459179765946887,0.031215274876713394,0.008751874368745253,-0.08524303489118551,-0.09228645874580355,-0.027375455142788,-0.03714764279708998,0.008556307034920224,0.048017440537486876,0.10626908497734693
EFNB1,0.022075998973745868,0.03298468983795332,0.04839728158118454,-0.0716872617453109,-0.008641269563264806,-0.01778896324633179,0.05775781845718274,0.013816792308182151,0.06526515725375288,-0.0295315008269395
COL4A2,-0.09727046972497251,-0.007098947113867349,0.00272240641113496,-0.10049469378790434,-0.16501379305216035,-0.07486354984191453,-0.056323127833800495,0.01961997159231981,0.021460339472187097,0.06305484980369774
SPP1,-0.03708207904703059,-0.05198749960087209,-0.0580427358710953,-0.10115256246251106,-0.18993051726300333,-0.0610815756783466,-0.13554145560989564,-0.023117211013255305,-0.11996098622560201,-0.02397561664204248
PODXL2,-0.018244363250395985,-0.029356300823022263,-0.0005258445856300617,-0.014704987066156836,0.012183727457951394,-0.020150433331172262,0.12509491357919156,-0.0225240815633366,0.07998246225245556,0.05987800636842673
FGF9,0.025290771399174572,-0.006430506425176172,0.023307091325900284,-0.0010320612235915926,0.08359852709742015,0.06038197005979699,0.045829220661631635,,,0.11014141466890619
ITIH2,-0.023252309872909976,0.030126140779264135,-0.005334775363618625,-0.018953835745945953,-0.025120437955135348,,0.011482873292431391,,,-0.0013875712364550584
ADAM10,-0.0808425597219405,0.002714536339075692,0.0363097566979053,0.018981772541348772,-0.06346666261613508,-0.0281068238329914,-0.0474198927718414,0.04068431196151197,-0.08182554950108625,0.020843765879019704
CFH,-0.09890023061089101,-0.005977518470412465,0.0447919948161233,0.006223504871205939,-0.10794959163536527,0.027312257014945666,-0.10308216125095633,-0.0034770787487723906,-0.09385377478724305,0.05670685739012721
COL4A5,-0.0208681319467237,0.005072169315522972,-0.038052189660651124,-0.04139928834777908,-0.10322552173236142,-0.018470877552549104,-0.06391202659047099,0.027919697071465452,-0.01577239729966171,-0.014924168497756097
LTBP3,0.016382021752278146,-0.03869117640449641,-0.023835849186145484,-0.06014733931511815,-0.09000000260940855,-0.03601995042775781,0.055076847522828785,0.016092593823445734,0.0694980044017989,-0.03188436400050582
GNB3,0.05599104997000591,0.05334160474549069,-0.043681718514011626,0.05849187699078632,-0.06328996841397035,0.024701453476249465,0.018997128287394183,-0.014941928374103262,0.0546645950001319,0.025989217044648877
COL6A2,-0.08252196794084746,0.04561528432057324,0.007479045854209197,-0.007232270479926258,-0.08563019047379396,-0.05959115286203059,-0.07962237639363078,-0.0382281961996472,-0.10762355800662393,0.03271849166709565
GDF9,-0.0006378661807400824,-0.02855715419158723,0.047718042544582735,0.018275345710350627,-0.041534116824003896,-0.038779845152369215,,0.04560862489917235,-0.03532732256693541,-0.03651836468472668
NCAM1,0.053953778091211956,0.03567692854920904,0.018246962042319535,0.03212864532003494,-0.019623529209905625,0.014078166381531148,-0.040692611105168565,0.06927397024552755,0.045892880224309915,0.05644817217363042
APOC2,0.020844192293602782,-0.01849387121961311,-0.014077170058712752,-0.033835555018141276,-0.0611176330435654,-0.006605287924138652,-0.06773141192021634,-0.010543176674616038,0.07112388853824131,0.07549744677292608
BST2,0.01165766898158157,-0.01780464497147968,0.017167204572986212,-0.0030133186838433705,-0.18366142774880065,0.0006663410607338306,-0.04097166503653971,0.035470971016826405,-0.011626186159836453,0.028603925868017223
COL5A1,-0.11003774144385178,0.020435709050606158,-0.04269585479870139,-0.03630216397826128,-0.09514058206670974,-0.030889616109729647,-0.07436106972337216,-0.04046175909961464,-0.07640820492644314,0.008044013827820953
CALM3,-0.018380706677749322,0.016656885186815424,0.07400164786776346,0.09783902878709841,0.17695705039000081,0.08549526899564558,0.1422517170245156,0.006258975677461624,0.08109966481022067,0.0668599063979743
THBS2,-0.013787217019101959,-0.06473024381966529,-0.03637578955437279,-0.05406371854237872,-0.16828115434290133,-0.029632103312408627,-0.08095323111754908,-0.050146469376993956,0.006187882777850131,-0.03227659582222691
SERPINE2,0.006411443190226542,0.020110367920009857,0.022359767112814198,-0.04427478871330311,0.06708474798454162,-0.020364201314776377,0.01912334820597413,0.017467222273673005,0.04096154653392381,0.007668374937695178
EFNB2,-0.00979496431965586,-0.024157872862973606,0.008004500304474188,0.014404526040217518,0.0538680550508901,-0.010797693824840804,0.02276481713122514,0.025373691616918187,0.04332187701442889,-0.03195460870715039
PROK1,-0.022519561555201968,0.0013973215127286586,-0.015684898722775915,-0.015620684186612707,,0.0816338793546197,,,,-0.026345006308134467
MMP9,-0.03350234453231942,-0.006416520852786998,0.005017792420781927,-0.034553358993252965,-0.09594394478195337,-0.01736631469871685,-0.03984924451989376,0.04073586866791496,0.07883268544378493,-0.03637352739925674
DMP1,-0.016493403290262817,,,,,,,,,-0.02235112260188748
NPPA,-0.010681886630168046,0.012570279203359663,0.0372586539121825,0.012024784858811711,-0.022260133236364204,-0.0074864727713346915,0.05676702185541728,,0.06016065355017034,0.06969147839281235
APOB,,,-0.020646813405912918,,-0.019781355878802226,-0.021097363590500327,,,,-0.026345005894490528
C4B,,-0.01696671239745622,,,,-0.01366263431055805,,0.08235398849834315,-0.036957059073738044,
NTNG2,0.00766356770367125,-0.002364476352344911,0.04782758354485737,-0.017087599565876552,-0.047580329704439775,-0.0040698747789718786,0.07768424536016234,-0.004272481775832314,-0.0469764513992777,-0.04004330659903991
LAMA1,0.00824608804579452,0.040968471182141426,-0.02925406270430316,-0.03340914191876977,-0.1419210265409986,-0.025153923362190717,-0.05334785267582956,0.03959568861963449,,-0.0008131720899411616
UCN,-0.020068076585710085,-0.021175674621312014,0.04049531463894442,-0.036173983246986695,0.04184905403303122,-0.021202120754522623,0.11176992317217085,-0.020237828979157504,-0.04103209181687171,-0.019642030839256017
ARTN,-0.02187478111477083,-0.0168792677347038,0.025918381891108736,-0.02011938887550406,-0.029965802120801018,-0.017366316384475673,0.1050674531944826,-0.01849593084039098,,0.029112161310625963
PDGFD,-0.04180642192659351,0.013021601413579081,-0.011012650563215345,0.02106935769353727,-0.012665784730935747,0.027440437014315356,-0.0322071736902877,0.07083014173260509,-0.07126706322822596,0.011602458188588348
EDN1,0.01791839494025871,-0.04363535143038138,-0.00355173263101686,-0.02985289808755982,-0.016473793462750057,-0.03044780322988642,0.0202730710163199,0.07113135988036022,-0.006390554419273285,0.07949172575277541
ARPC5,-0.01586186083227324,-0.0056868922846412566,-0.00903793769708237,-0.030526596741007044,-0.10655535490325621,-0.07239202895987959,-0.12602320249161145,-0.003240539698173662,0.1390814154451914,0.0636967391127427
GSTO1,-0.013409218600498839,0.03726895505811083,0.015128226350707525,0.06193376942801779,0.14881626315897434,0.03742824596792816,0.0218753945186009,0.032024986559267124,-0.05147557577822546,0.003590544551877201
SYK,-0.046538720483774054,0.03368865846431588,-0.012636651467598374,0.02327649940649232,-0.08495967778233886,0.06203303261495421,-0.03443827494094407,0.04454883159713903,-0.06202448828519103,-0.031423236825270096
ST6GAL1,-0.017837391642875008,0.007479735792741444,0.04244509597699586,-0.016184310563057386,-0.08263356519650898,0.06657908768792908,-0.07071553099525875,0.01345342671807368,0.15117544818409323,0.008936681106696612
WNT3,-0.0033755167784717734,-0.00638783281588451,-0.017426618926622336,0.06331487822506762,0.09308348106961412,0.009817198252548539,0.06690186494884252,0.029064453663674022,-0.06339941542433736,-0.010850036420222139
HSP90B1,-0.038429215248986646,0.005910654704042833,0.0014923073643579288,-0.015490846142914684,-0.045626644125781844,-0.04866266282458981,-0.07356874248897463,-0.008679964378420526,0.09520004118832091,-0.02564627385822931
ZP3,-0.00950172083851361,0.06042514931671658,0.003899419856494133,-0.0002864451350843772,-0.08460932004557027,0.0018878998485700974,-0.030610475705818187,0.03570933000954391,-0.05043532250072798,-0.010827752467973403
ANGPT4,-0.012902470828397463,,,,,,,,,
NRG2,-0.03573293420583089,-0.018066321751072395,-0.017687462430745392,-0.013814973577259616,-0.03929017229268887,-0.022446495252456424,0.05928265185602518,,-0.030492799639524313,0.0292947331764714
MELTF,-0.003938037622070798,-0.023507614534183766,-0.00974429037831821,0.019460269738839815,-0.058380080772951204,0.027294281383433483,0.05318539476275034,-6.495114772790874e-05,-0.050507169714329544,0.029435086869331197
NLGN1,0.0013482412656305592,0.019893303842999113,-0.0833635122627679,-0.03883076832367281,0.0001825755542703801,0.06352251545621133,0.11863494327438785,0.03244682278909157,0.08046978323921727,-0.016824081072995687
SLIT3,-0.03326219908707175,-0.023292027017764377,0.11637806103076144,0.03656359403830779,0.0450773270449986,0.01897019210885975,0.03794591754637886,0.034088448080011054,0.01867998255830133,-0.01599137964445663
CCL8,-0.04999103274683201,-0.030786170828705283,-0.007782688734233614,-0.011498421648598406,-0.025799063704665857,0.010897236266567549,0.010617196608532503,-0.030136811298868853,-0.08272594921121917,0.006002803145549157
S100A4,-0.0654505905805405,-0.019011768150613624,-0.00954247712030314,-0.037155745392333635,-0.15192555082003126,0.001140219366810792,-0.024237502192250647,0.011887171413947026,-0.03765597783455609,0.02791483988658479
TNFSF13B,-0.055458259424720165,-0.030435042847513832,0.02964910084288458,-0.05571092803074102,-0.0965605374256019,-0.0014054930715948523,-0.08638598101050056,-0.003865958870395335,0.06759124025452584,0.0012446722178583542
HSPG2,-0.06566442496995288,0.03578084252420557,-0.004208305878957454,-0.072312662401694,-0.11815727598796898,-0.08250017826892914,-0.0378938874467197,-0.03577061315805174,-0.01347598986145396,0.0725722353929105
FAM3C,0.0894543552184548,-0.04590164163980879,-0.007635067775888901,0.034679005849325054,-0.04379027334293541,0.02693256320293673,0.05535230581707667,-0.022410437378686032,0.02241465422557325,0.040622129832784695
FLT3LG,-0.014240762393719842,-0.030329445273071444,-0.026113355459252637,0.056829948627161515,-0.07891584470463446,0.02447075534638454,-0.0124034192207815,0.052062390735847966,0.04070104408455328,-0.008172375865622314
A2M,-0.09863474470226591,0.013127097946117453,-0.0827965169747786,-0.09207367000063695,-0.14892317450647777,-0.06692338423932047,-0.1315557408227069,0.026266714444112074,0.03804575270037719,0.03531369199423983
VCL,0.008152759570597098,0.03132678806798142,-0.010037983697780205,-0.031649445995314746,0.03993111453013348,-0.009519255573103798,0.020027575137474312,-0.033508964305947145,-0.10437891815141266,-0.019370078051963217
FGF2,-0.03312144906591611,0.005356572590635084,0.017871362162613365,0.04113893436235762,-0.08190418009093725,-0.026926557431983612,-0.03623887868663732,-0.012087293534641441,0.01856078321976353,0.052572656692588246
AGRP,,0.010588869693969204,-0.014300415553114272,0.014988735865016752,,-0.012328566084821505,0.016980707163045578,-0.024635079443235487,-0.051669453097862,-0.01966370154242702
CNTN3,-0.027638244640071086,0.07707826302414202,0.04670763506296551,-0.0031691659464633307,0.09226003754933623,-0.0021801910548100824,0.10921126039393757,,,-0.04866929792566557
RNASE2,-0.02153908847906356,0.009676497351372475,-0.0211361882128427,-0.018813777309322502,-0.0731598700986425,0.01095922490538095,-0.03608771376927475,-0.004417942610069582,-0.08924950795048521,-0.036220594479761566
ADM2,-0.018359659514952165,-0.015228933046365646,,,,,,0.07898014938045646,,-0.02104707799311299
GAL,-0.026945150740533448,-0.023820251177811492,-0.000592286232181271,0.02905799854372649,-0.0305467138632651,0.08747141315578605,0.0666512459502622,-0.028707430676621782,-0.10901795362135934,-0.030705131185002604
IL36B,,,,,,,,,,-0.028254716601750926
CXCL6,-0.013758076989709194,,-0.014300407356491593,,,,-0.03157719855533709,,,-0.005842045705609224
PDGFC,0.02402578557772693,-0.02048079056453807,0.03223243552558396,-0.0011156094011079683,-0.08495893589695644,-0.05855603664560749,-0.03496227270271614,-0.03152685516403733,0.09344530553162121,-0.01487615351527696
COL8A2,0.018186722697784086,-0.0007334941681989733,-0.03837386473740024,-0.04634313152765906,-0.09285533871281383,0.027681689357544743,-0.050538226425283383,0.03577639221980163,-0.019905193758875676,0.024326345143682235
SPON2,-0.02310858909301968,0.012324491766693918,-0.013325166425460326,-0.005093006052622069,-0.07847992055548098,-0.03609430636756851,0.010802628100029648,0.06732659660485005,0.011495211354310503,0.021167437426192922
LCN2,,-0.014937898530289602,,,,,,,,
SEMA3D,0.0129218345766562,0.0007372010758362454,-0.03881412273142125,0.021552703444845375,-0.06233642387115197,0.055211659315637325,-0.036940265067249275,-0.03041524528420034,,0.017674437699450988
BMP6,0.006088501304475966,-0.010639901174468797,0.00339017447035993,-0.01283071372103459,-0.021958749108831395,-0.011265180654563806,,,,-0.02157738544356885
TIMP2,0.029042230178661414,0.0125449825564428,-0.05716406763355431,-0.05312858157033454,-0.08093070830920188,-0.001669465382769763,-0.13805017726344773,-0.024086318118531447,-0.06975301884761011,0.029055273003422408
EFNA1,-0.059975219804784485,-0.014304935359779471,0.006933356544342189,-0.04355637312153742,-0.06271597417760276,-0.005902574407062936,-0.050955022328331954,0.0019116906704139329,-0.13991448230317877,0.009657149461824485
S100A12,-0.018861925647363366,-0.012269964794998173,,,,,,0.022387687850800427,,-0.01848789905342884
