,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf
CX3CL1,-0.08742088547446913,-0.012174549703590628,-0.0009098731839208058,0.05182476284529438,-0.05166848537416212
FGF1,0.09937867561801927,0.002848864153532651,0.07200341408059281,0.005091596051621292,0.002820206839525299
ALOX5AP,0.14637011798705096,0.029174070788469314,-0.0030340321680741482,-0.03124565583897816,-0.03370070837353672
IL1RN,-0.04177295497347535,0.004552739704554522,0.08720432834241229,,0.1581265958769464
NPW,,0.05620827623158366,0.07461048384820798,-0.019901657453052304,
CXCL9,0.04334520505843251,,-0.0370903853303523,0.01979733860250626,
ANGPTL4,0.04538723340239626,-0.02954824719977956,-0.03177098258107151,0.010874558935935318,0.005433258258182695
COL4A3,,-0.02021384737916109,,0.10918828127416179,
NRG3,-0.041016972301019285,0.010610689643174461,-0.04455155181674066,-0.014524548149111728,0.051627175985474116
IL23A,,-0.010723112024017049,,,
COLQ,-0.048255235041681534,0.010079636703104047,0.026185572141733244,-0.021312783556667457,
TNFSF12,-0.01755486612998884,0.0019906432745176875,-0.04647989960971447,0.01037236094813553,0.06758978338641497
DKK2,-0.033803613842733636,,0.002833386774580887,,0.05234312659365676
FYN,0.08268934792952908,0.025739041741238707,0.024961225677388177,0.0600917025007027,-0.039125900969258734
ACE,-0.028383750925144002,0.010900724592469354,0.017515671646613076,0.06858876784193725,
IL18,0.09852824458004819,0.0010224738541852146,-0.02128346004198763,-0.036842856419603796,-0.024946085738478087
PPBP,,,,0.08819955846130297,
CCL27,0.06626623970415363,-0.00012408876637769702,0.08984995611261157,-0.024600140288240948,
SERPING1,0.07389265415330395,0.051859893374991625,-0.01445046787039883,-0.008406282120796875,-0.05239816536666586
AZGP1,-0.020116813064989306,0.03871862374519773,-0.058074394526670875,0.026678263015370702,-0.053955192965081764
INHA,-0.04075798201888682,0.002289790549418177,-0.03624962002021667,-0.019901657335090465,
SEMA3G,-4.72206349347957e-05,0.007498623933241791,0.01911414266317954,0.035904402333098585,
COL6A1,-0.00246738388962684,-0.0045497047854357806,-0.01234464255130981,0.013919083243232754,0.07017006346433398
FGF17,-0.054288332869679795,0.05961866095930471,,,
TNFSF8,,,,0.03809314972245067,
FGF20,-0.03448920271467457,-0.019515566435414626,0.004850652480412568,-0.04722366072835782,
ICAM3,0.012953736783896636,-0.01511535738925859,-0.03277004192599412,0.010186959515887115,-0.03621875159415682
LAMA4,0.07652421922870419,-0.00539955185753729,0.039643444109783876,0.06622748684420354,0.05397261014480123
DLL4,-0.02952425608266757,-0.0413752570102236,-0.02296717899413049,0.03512551683647377,-0.037195756673365096
SEMA3A,-0.04411019555192404,-0.03175379295210156,,-0.00729893952796601,-0.05178759421118901
RLN2,0.002780888835335818,-0.01537517630960205,,0.004136928491953229,
C5,-0.006987764712203312,-0.05510037713064033,-0.01698636113410407,-0.05172791265276301,-0.04222518794004521
COMP,,,,0.003171032029069695,
EDN2,,0.0009049308078324733,,,
C1QA,0.14733624476476587,0.010298856106794638,-0.019704980375771276,-0.08403212755848265,0.016653035233831177
COL9A3,0.1300389864596748,-0.022635672706367915,0.08686847407564278,-0.028704179009873754,0.08414137803802778
HGF,0.039883758885827035,-0.00844908734440604,-0.04184462580294362,-0.0006566303851466279,-0.059562877937675895
P4HB,0.06177664902215412,0.012147733675646907,-0.008361401321819097,0.04514999620926893,-0.03313131234842495
ADCYAP1,-0.049228338991326365,-0.022655757933691657,-0.027393274039321604,0.07786808745182902,
GREM1,0.11980262649986373,0.047328583641138955,0.07766369526786371,-0.015664738104595198,0.0271892240109729
EGF,0.16274142527918542,0.05823280509688236,-0.015186659184702366,-0.011516046888108533,
VEGFB,0.0012495438382519016,-0.040027916925169875,-0.004601567913182019,-0.0018600869356802927,0.029849187870871718
FARP2,0.00793568143586156,-0.04645187434807859,0.05710798245882388,-0.030208748371547182,-0.018400700745488528
BMP3,-0.03377447480262362,,,,
LAMA2,0.022916059856136445,0.026635777942190575,-0.10522807164049265,0.023769375437668768,0.13421640667718052
NRG1,-0.06181456397847128,-0.03105422115587033,0.013959256912092927,,
SPINK1,,-0.01537517630960205,-0.026291705633112818,,
EFEMP2,0.04335146541961005,-0.016694749813850628,0.022998758086092877,0.0955623068254571,-0.033742345775096785
SELPLG,0.04325835712179794,0.05626858595370954,-0.002383688627136816,-0.014646201096443458,0.0620590425827789
HLA-E,0.17002327588282926,0.02319808653892695,-0.01849129104069415,0.04962980979857736,-0.05805853829716863
PTN,0.11727418155921339,0.015299223889290236,0.027952696049103318,0.03611708613720697,-0.010566640610788913
CD274,-0.05643705314470758,-0.02530356149742957,0.01650145875912572,-0.005837963604993279,0.22602230358981656
CD14,0.14078985663069402,-0.04422840001766878,-0.09944129618756485,-0.00023217387267186976,-0.040216336692952034
SFTPD,,0.026610703113552483,-0.05203508625064448,0.017686427021535694,-0.03470919013673621
SLIT1,-0.1284585304082161,-0.013215811772567698,0.02239314022286814,0.042775191281263045,-0.11291348706031858
CNTF,0.02937118133635344,-0.017852220443832625,,-0.018360813880784654,
BST1,-0.020105470673757883,-0.028065413012595186,-0.009513239353623644,-0.010787682654197356,0.0019852614038748085
AGTRAP,0.11203987609185032,-0.04033358680364815,-0.015119882952144009,-0.0637064385842341,0.08284194324310348
LAMC1,0.027736863092671232,0.003454034017700096,-0.08535916311569049,0.026865336565496736,0.021635765400284696
COL6A3,0.09873198360775183,0.01887742701015949,-0.05744782932911371,0.06280161235638691,-0.012505974491577209
FN1,0.09606948812684599,-0.04781306797469017,-0.050392076693842075,0.04154982161957373,0.05957887848521849
MIF,0.08796887637767627,-0.02933440284757401,-0.017038187253666886,-0.019660186269062106,-0.004010274262133449
JAG1,-0.010433123438075693,-0.0025616059271648807,-0.03624565829608382,0.05497225890221241,0.08454733468165881
NID2,0.07529018238596648,0.021221927765374092,0.03534408190962917,0.10574787404738024,0.08743207484778755
EFNB1,-0.013159340082482745,0.007180905347558652,-0.04533232758761154,-0.03349510112056614,0.05736816153060055
COL4A2,0.11551461884182566,0.012539012435638658,-0.05545992691950583,0.045860816427626884,-0.028400012653136724
SPP1,0.1607020795066503,-0.016677777280318738,-0.027033594911789968,0.0035936146812976036,0.09717348546491608
PODXL2,-0.043739060913675645,0.04642697224726685,-0.05003350909895762,0.015804110012919842,-0.012285425194354471
FGF9,-0.08759790018409613,-0.022857578540030288,,,
ITIH2,-0.023696695038100096,0.030325590234163903,-0.028346649969002977,-0.053626150597929426,0.0020652625620120866
ADAM10,0.046963400030801475,-0.011285781912081069,0.01031912522523504,0.06127360493314398,-0.02276906313082205
CFH,-0.02327658230898352,-0.009181548298868417,-0.0802450577698675,0.03852456379741223,-0.02602752450652264
COL4A5,0.058326678598691215,-0.06107142780470254,-0.019854208720616922,0.09104817860388371,0.12302423754734841
LTBP3,-0.013377745829054051,0.012529757150206176,-0.03689667891249761,0.02772090988784575,-0.06211833776890187
GNB3,-0.018204303596095425,0.003475656987396977,-0.06370844403064588,-0.031371245076567036,
COL6A2,0.08033223200962687,0.010873761449444075,-0.10595975925240854,0.01703030112624907,-0.037703914803823
PLG,,-0.00258776798602888,,,
GDF9,,0.03335220306396318,-0.034517435367794176,-0.026955238980687385,
NCAM1,-0.025086981676556222,0.031338229039422544,0.021871614341183263,-0.06611304493748055,-0.06555576467731644
APOC2,0.08047795326621777,-0.0008735437422288266,-0.06803016366955315,0.015201399659603975,-0.0788843440043333
BST2,0.06904832545764117,0.015168426740378441,-0.06514014873041264,-0.001970300217798926,0.02978428353929136
COL5A1,-0.006858694081865047,-0.043730168141485386,-0.028184370763704218,0.07174456795738827,-0.009520408946413476
CALM3,-0.13445367595278732,0.023916138107154834,-0.1584172173364462,0.04376975948406221,-0.044206881831032725
THBS2,0.09618467858296464,0.013196637428977549,-0.08457227545837394,-0.01239845598066808,0.10050660430300686
SERPINE2,-0.01658374320102199,0.01903690149176634,-0.05885902686742507,-0.08292182154065111,-0.01382419726507263
EFNB2,-0.05426488667412484,-0.04593087394632126,0.008191620442165929,0.04388609437355002,0.008414778729673517
PROK1,,,,-0.018360795958239477,
MMP9,0.0012105708820794629,-0.013757196016671977,-0.02756061338379977,0.11355542431881101,
NPPA,-0.031220359174702183,0.06646212663975022,0.01111193087270987,-0.033175826069314705,0.07672412152214117
APOB,,,0.07460567261878634,0.15532267416373577,
C4B,,-0.013516368057790246,,-0.020391297639360633,-0.0031631914365445285
NTNG2,0.007911927532477863,0.021621365278450048,0.0694779017835301,0.05346837255484771,0.08337140797429901
LAMA1,-0.04463118259067901,0.029713519122570576,0.017870358287694222,0.005134916165078737,
UCN,0.05072382482273957,-0.040711767960471955,-0.061971906261182756,0.017093923613536174,0.08032708108503335
ARTN,-0.04055772652036624,-0.017852221685386662,-0.031771590542736504,-0.025406328414324757,
PDGFD,-0.03804909663623404,-0.019362689141878813,-0.07674663953062344,0.036356063820480795,-0.03572167520550807
EDN1,0.021774992394722775,0.046418200473957026,-0.029520015189421912,0.13028443904178735,-0.02712731458655366
ARPC5,0.1084933630165068,-0.011614690742564571,-0.04835344436396833,0.08650405434273263,0.04968040250978759
GSTO1,0.0630313995461007,-0.014765598765658224,0.0649487467164991,0.04065458658801769,0.13127123414326472
SYK,0.048099170048133785,-0.05264011010462241,-0.03775591610696944,0.002761803235467536,-0.0035114422856142575
ST6GAL1,0.1415140987885224,0.004649434078154239,0.010440914005530795,0.004744943331102136,-0.054322752856858295
WNT3,-0.04687835367028433,-0.008096667470965034,-0.03653164605341506,0.021637130774468095,-0.009143892465172821
HSP90B1,0.062226863536537606,-0.047658604004870084,0.03316070231092824,-0.016897018512883034,-0.06886165461576375
ZP3,-0.036162780361040946,-0.0061676179221456405,-0.07415477039801648,0.037505680807281075,-0.038151440872377845
ANGPT4,,,,-0.025406327277847942,
NRG2,-0.04583727975623703,-0.025892419497434878,0.015459049952233734,0.04277974455980333,-0.0018575624994533813
MELTF,-0.03834551822554431,-0.005295732210528767,-0.004371215596679592,-0.007503104291664095,0.004959460030123789
NLGN1,-0.03913911165835928,0.02615449620310522,0.03022059268433779,-0.07198506072150535,0.05460997466032877
SLIT3,-0.03623412558111374,0.0469341973617864,-0.049407244708882726,-0.025801115385302466,0.03167996655369919
CCL8,0.03953788397813184,-0.01665737224486305,-0.02629173463504999,,-0.008653607111973575
S100A4,0.0507729947317288,-0.0418478219691524,-0.03316163790336626,-0.04244045692698788,-0.013762372080130507
TNFSF13B,0.08241166189864657,-0.028433373342773714,-0.015572383519039563,-0.044526054981659666,-0.059353508361836206
HSPG2,-0.01610066750239787,0.0322976339479251,0.0035139704535377464,0.06622165284013971,-0.04477084533219539
FAM3C,-0.10994451295218274,0.009948451886007062,-0.07503911338747442,0.013679355325490286,0.02318456754144646
FLT3LG,0.04494422257574054,0.04066612517083486,-0.07167636102749486,-0.03902730001908912,0.0034776649045871588
A2M,0.11061634378776711,-0.0187126513185443,0.0700158355837908,0.034270245106909486,0.006267457284403503
VCL,0.06183895818116814,-0.014084629152163028,0.015284115395256443,-0.002972102304416332,-0.06897328900798486
FGF2,0.033811729561541014,0.040611816965989304,-9.49124224352029e-06,-0.003111234853536354,0.04108286991321285
AGRP,0.023161857447976733,,-0.027840084328977836,,
CNTN3,-0.11475664153225901,-0.02000945264974223,,-0.028789911583893726,-0.036218719783547265
RNASE2,0.08999400591588914,-0.007494297651967593,-0.01218563120746086,-0.05100638338212886,-0.056131488876125644
GAL,-0.062038409568475054,-0.023567899233664463,-0.027131852212229725,,
CXCL6,0.15573749596045797,,,,
PDGFC,-0.03415641578666447,0.011942672153377295,-0.022141162828029116,0.04651688290864784,0.08950296496115596
COL8A2,0.05274631039692962,-0.01641398720965617,-0.07121038263384065,-0.0015701239689237226,-0.011422179907066708
SPON2,0.006443657741056221,0.010343955440471893,-0.037291157186900445,-0.02010043989595979,-0.011624667218831907
SEMA3D,-0.061695699290869224,-0.018044103080869477,0.010046274635295371,-0.0027585766597637493,-0.03419313903115862
BMP6,,,,0.061395307690057334,
TIMP2,0.09256668492731292,0.055191863796801056,-0.0743039588857995,0.02509593663100055,-0.03573028679568043
EFNA1,0.07982807021970535,0.00977855881026875,0.004698963047059145,-0.008186838720160435,0.006201542791600409
S100A12,,,,-0.01965263113730722,
TFPI,-0.019761726705183332,-0.0260277256416393,-0.07036330108984439,0.014012528630014478,0.11791619842400006
GPC3,-0.015370872601083335,,-0.025146723444449664,0.06036408656472918,
NMU,-0.04124966224365121,0.0059637449682933006,-0.001926512894973738,,
SCGB3A2,,-0.024879742066579773,,,
LAMB3,-0.007385678466752032,0.014129479818998878,-0.010507730839230199,-0.016213580852119998,-0.03440326416395764
LGALS9,-0.02691955920834722,0.004459113175823442,-0.0013303091038988314,0.010412619762795308,0.04493093992276815
VIM,0.15989639795138041,-0.0014351163906692072,-0.10500495266254199,0.03977139306450749,-0.013097173602606066
PLAU,0.15671188223432966,-0.04836946103954548,0.04667971439456657,-0.0015659581840586066,0.04542782710788541
TGFB3,0.03148151146036887,0.028274244878918196,-0.030914258214804848,0.10821774083867379,0.08376232734619445
APLN,0.020835857445228,-0.009792772810400061,-0.10057957755573585,0.05766316349789154,0.09602143331059136
SHANK2,-0.1281832303197999,0.041914343386933846,,-0.019145603428737085,0.0247940800673735
LTF,0.15723791585012076,-0.016010530408845633,-0.01275369433987024,-0.04576283125411019,-0.0416247411615193
PYY,,-0.014924514798955112,,,
PENK,0.034050206014104634,0.05333157029574638,,-0.02247366060827783,-0.07100413346287651
CTF1,0.01898589129294835,0.05992627340552594,-0.00648642172190427,0.06472622948294797,-0.043605141593165996
COL3A1,0.08323380313822737,0.001236404398154142,-0.05285570107808226,0.07989237177864494,-0.0059501541544469145
S100A10,0.12943274402144536,-0.02818433200864076,-0.08606457649486852,-0.08778087842089469,-0.013868658575420254
FGF13,-0.10048577451384338,0.0526119535359387,,-0.017819748496020353,0.08328026859827284
SEMA4A,-0.03609893554540927,-0.007614863542425672,-0.047599874207240794,-0.021481276178420404,0.10211127126168312
EFNA4,-0.005559574997195348,0.06416422534450245,-0.056901559432861286,-0.04094644961929806,-0.03671001101544139
HSPA8,0.006908495610731061,0.022191633855839405,0.016703367181415903,-0.06960065688168293,-0.006863431583040806
NPB,-0.0640735476748793,0.07057665772397002,-0.012803724351132988,0.05553476024358648,-0.07807920323993561
ULBP1,,0.06478039996402661,,,
SEMA3E,0.0008498549695759644,0.010844919470564797,0.03373236146163652,0.0255357109938322,0.0125207425238629
ADAM9,0.09174017698633331,0.0074597395095397125,0.059798734494382506,0.001553816862505632,-0.013431063126719255
ASIP,0.007488075126940953,-0.021385140325463344,0.026880453702626643,0.0639108457553714,-0.02832950697331257
IBSP,0.15337052664049203,-0.028359569872056893,-0.01585479089088363,0.10836584305139098,
FAT4,0.025302671432563387,0.025225221374452444,0.05917818205910873,0.023603222741860632,-0.034250675449901236
MDK,0.08531715056417129,-0.00687142771803428,-0.09622293602862801,0.037312960540680486,-0.028377976245462833
HSPA1A,0.0792572010021325,-0.008186139504484673,0.03580472965677561,-0.07111350282031022,0.012207286159665725
SOST,,0.0443165310739781,,,
SEMA3F,-0.03468186109983977,-0.012158988078284536,-0.026222188561834146,0.12683240993556819,
ARF6,0.038133743541943495,0.02820394274337555,-0.05894725747841542,-0.00714120371948204,0.1157710201475555
IL6,0.06789162664242275,-0.02122145059882204,,,0.00457756303681783
CALM1,-0.14126242547770496,-0.008399133690520422,-0.008645990073543454,0.03941029535653991,-0.08170671206555637
VIP,-0.07245882541009777,-0.008878668859023803,,,-0.032056606298358464
NMB,0.1661972426556038,0.00462330092291496,-0.028774222124079537,-0.023753922267861657,0.06388857374608331
CCL26,,-0.0235679048761275,-0.0331257581474919,-0.02157075181480342,
FBLN1,-0.00020023512425415305,0.0010164764512859408,-0.029507257749943522,-0.029090434365927745,-0.02860609942966005
SAA1,-0.017947537828352254,,0.19726831700368208,0.009064792055289083,
MICB,-0.04542820092842191,0.0006468295727906353,0.02138975967386733,-0.03517677327561577,
MMP13,,-0.014222947322338603,-0.02553356746834763,,
F13A1,0.0710111406552811,-0.030461131072821928,0.03939007171014785,0.05533111408074716,
CXCL11,0.09597631830833864,-0.017462506983336925,,,
COL5A2,0.05568604822065319,0.010548839088105279,-0.05175613492475529,0.06675209364705799,0.12010358972486433
EFNA5,-0.10174525998109195,-0.04019880631487456,0.0032576465724990762,-0.029363441565069343,-0.0441271880239824
AREG,0.027442154937600806,,,-0.02460012206976652,-0.01558646453330703
EDIL3,0.1438911149712514,0.03882746913936038,0.07187585572674415,0.017915720495654163,0.06234994655096339
CD86,-0.016274607675273486,-0.03932833905974825,0.06451165548857177,-0.05768641913015384,0.09518135475581073
HRAS,0.02126821260938011,-0.009464711330861934,-0.05116845315207172,-0.04303547228003735,0.047120354841547044
C1QTNF5,,,-0.044068829863420034,0.008854985515152724,0.013884409557338672
RLN1,,,,-0.017262840266335042,
COL4A1,0.08310155885857322,0.00012999716058053408,-0.04053712197340035,0.033384107534598875,0.053645595234673105
CCL3,0.11871689663486319,0.015070594579282304,-0.08953617802946966,0.025234679189102348,0.024833768144274238
BGN,0.0023772471014579305,-0.024968720722930507,-0.033063911174106266,0.0661689479081479,-0.02559753284599816
RETN,0.06558250222300924,,,,
S100A9,0.1724981104316214,0.01679872872900598,-0.055184265875874654,0.054090176617131586,-0.06097176805071783
HCRT,0.02141399917362606,-0.0024941356273007536,-0.05032100600458224,0.03929178181677269,0.03355074453621444
FADD,0.03443526126431215,0.0037902290060857916,0.0018030321018892876,-0.005475674314490671,0.07845383463853639
ACTR2,0.031988030851853456,0.007515477157913857,-0.01155633203107048,-0.040626409523002074,-0.08223181379804508
BMP2,-0.013199926029733614,0.0011402468857881329,-0.05779567820725804,-0.012165618732042503,0.03380890912472357
PDYN,-0.06914047232052489,0.02500562137995609,,,0.06964493213358666
CD55,0.12749554798904572,0.02439026973241818,-0.0010002303151607512,-0.0003361522142042754,0.020763791939021857
OSTN,,,,-0.017819746143189208,
CD6,-0.037678638943535625,0.017725309425497618,0.019650756498718582,-0.0013003190853886687,
IL16,0.009781535471129062,-0.026397526542133006,-0.046492432059430086,-0.037954459153766835,
LAMA5,-0.006693629362165819,-0.019517969056505564,-0.03742682193866756,0.032796226240649574,0.007723937885573687
RGMB,-0.06481858451715702,-0.0031205683050586188,0.04924358969551396,0.0037378004443809868,0.004566540683006148
INSL5,,,-0.0284564204115164,,
IL12A,-0.03077574350187659,-0.025582655518829267,,0.013720978794614442,0.1403537792042532
S100A8,0.12281129960497732,-0.039295038209464214,0.03903641121566243,-0.04777001326376106,-0.04600117819682221
TAC3,-0.09685432802467209,0.03752846395810111,,,0.06667431096368286
TAC4,,,-0.03145385451545211,,
MFAP5,0.021630523814272346,,0.024989760855027326,-0.024600126064187933,0.0403461546330132
CXCL16,0.059392618497718236,0.00975482879879991,0.007777291789907641,-0.038042139603000145,0.027228150702438794
AGRN,0.031847261110820195,-0.0022096216969925133,-0.011878368235175048,0.09459344503389712,-0.04150244924636331
COL4A6,,0.07222028602577985,-0.049414236196924234,-0.007085491754742347,0.056799297125553976
FST,0.021257490729772024,,-0.03451743456105488,0.060802042766883085,-0.0035806584860543643
MEGF10,0.07183143163361458,0.046109068044922784,0.06493649315524147,-0.004259347246883712,0.04169879986136389
C1QB,0.15652966030464172,-0.0037485305490438906,-0.04710429645011924,0.04948103686559111,0.02476833017056338
HLA-B,0.1541365323920369,-0.008385088449257344,-0.03284567468749128,0.06626261804346929,0.0654181611700725
PDGFA,-0.03315518469865071,0.007556350384100745,-0.003147400628123329,0.10009973452126122,0.0011669766031369576
LAMA3,-0.04424597783251009,0.023232821617800357,-0.03791586669463215,-0.020147846595216557,
DKK1,-0.03064249593777604,,-0.03177155129592602,0.12410283184670003,
INHBA,0.007861402424892402,-0.03010062182736873,-0.03106637847955857,-0.002965493270469051,0.1350174908876916
IL7,0.07276262993798185,-0.0182341050336751,0.06618781617166458,-0.018887361994072975,
FABP5,0.09720128137305362,-0.004461767228300558,0.01166500685847457,-0.0006434127898188949,0.09179013444955174
CCL4,0.10644042288162986,-0.04093180249217126,-0.03966167494264485,-0.025597655976384963,0.06378988749503509
FBN1,-0.04188134868366574,-0.006280613501489125,0.02301385750184519,0.10222790388153831,0.023858169211513142
TCTN1,0.015028333294236253,0.046219223490004735,-0.06732423077759511,0.0021516708097274145,-0.11528429838771913
NCR3LG1,,,,-0.0188873720226044,
BMP7,0.009841946902210462,0.010552139877343304,-0.03161329487803734,0.07006453688099999,-0.04684384793887116
NLGN2,-0.013498533518523469,0.05467184853909885,0.02737094719233437,0.09103918117276763,-0.06764758155310309
CCL25,,0.06082637782957786,,,
NPNT,-0.06733417840550637,-0.044370944012698886,0.04741864709357568,0.016907067660470374,-0.049375296916583274
KITLG,-0.005083175157205671,0.046190958542373504,-0.07456442429307096,-0.043853201883378885,-0.02686708244683277
MADCAM1,-0.017258112318230028,-0.02613298157929312,0.20724221596820216,-0.025006087806213,
F12,-0.09183972041991176,-0.036019704391936705,0.01787878838904181,-0.00909443842739461,0.017999890605369027
S100B,0.12646981377616093,0.022798040689478313,0.10721050166658161,-0.0024433525771024754,0.11335771282618812
CD99,0.09411037484344481,0.0023143907276954746,-0.07297564588445145,0.008427666445713236,0.011006127047893497
PDGFB,-0.014053300659534827,0.008764067680816267,0.030473414730574355,0.04456733451032882,0.06078793292932475
CLEC2D,-0.01790261098497634,-0.006159750786012051,-0.0877829191586479,-0.007686179728139487,-0.07042140444459079
F8,-0.002942537063855213,-0.010264739989731781,-0.04646135757434524,-0.04356731789891091,-0.057616724215601364
C3,0.17925959041782497,0.02383904135892916,-0.054150239139535546,-0.0014883364909997897,-0.03401469823050095
DLK2,0.003880979639418044,-0.024449424980897194,0.06390081827373226,-0.02014785464303532,-0.04134856116706983
TSLP,0.030662522692286632,-0.005573716457566528,,0.07992974755413834,
OSM,0.13455826680993405,-0.012561322305632361,-0.014749527888189794,-0.04381513153593635,0.029055705462822486
PRND,,,0.025207411809441988,,
SLPI,0.09932732245625257,0.013482473782043978,0.020902156253420352,0.0068765549414139425,
AFDN,-0.07241622214792531,0.011091332668675397,0.031070429584668862,0.000676184897614283,0.022069515943983896
KISS1,,0.055815629880519226,,,
ULBP2,-0.055861141499090224,0.06528421981100857,-0.03568002035477998,-0.028250167912763892,
TDGF1,-0.041591859228452197,,,,
ANGPTL1,-0.05456057164716478,0.03543261823223538,0.006666118050986314,0.020446883509176027,
LTBP1,-0.036370491037833685,-0.001790469960893084,-0.05734025084149719,0.03512443183404432,0.05347785810782395
NTN4,-0.05305893126427668,0.045354735371006226,-0.03422162558826308,-0.0035434684126995734,0.01977059042700708
APP,-0.1026792671915919,0.013823893642952388,-0.06621277476196101,0.026249289883698988,-0.04263014196779159
RIMS2,-0.11852803231373853,-0.0085829657858336,0.033130101462592716,-0.026575361774987063,-0.01780496502032418
WNT7A,-0.054332895843892344,0.0009713124601764709,-0.03539235539947098,-0.01450200003077652,0.08346245877409325
GAST,,,,-0.021799660146447943,
GPI,-0.1382942054298693,-0.0609954605568785,-0.07723132315630926,-0.025210574089789217,0.01065225760681201
IL1B,0.010579669086759643,-0.029513945594600754,-0.04611239055233628,0.042087801414808494,-0.029582726455233094
SFTPA2,,-0.014460428637343044,,,
HAS2,0.1704526004802833,-0.024425903825112866,-0.07581985708327037,-0.008763050579606009,0.15028614132383897
IL11,-0.03294337626497207,-0.016240669927050002,,0.0661278796617621,0.06978387908128857
SEMA4B,0.03698176247021019,0.0067450704192432535,0.039193360069721836,-0.010277512010906643,0.050070324211518705
FGF12,-0.1522135916984918,0.04528977174503928,0.022351007512215013,-0.05070970320720183,-0.06835437252676599
CP,0.08725351899604426,0.037609941156266716,0.01655204144176741,-0.02488805923508184,0.011696851721560838
NLGN3,0.017789413948572603,0.020860394798646334,0.031391749545563605,0.05424485873586528,0.05640091857364604
GZMB,0.04636897294729566,,,,
PROC,-0.027970310669594163,0.010193067303273259,-0.05893951515400256,-0.05777745424391045,-0.0059501541544469145
AGT,-0.053027752264883585,0.0595215585475839,-0.029053235787101072,-0.08546283332931058,0.03322499248848212
PTHLH,-0.07447186587227123,0.05125249790192539,-0.045125495957578775,-0.043164720464411964,-0.008270678993857188
COL1A1,0.09501645242206994,0.044347470730090585,-0.052271271740581646,0.07473000495834227,0.005993765208506527
LAMB2,0.09252530903173242,-0.011342860667794628,0.01706127600037221,0.028990089068492715,0.0066327111582947535
DSC2,0.09254283727707507,-0.023340061362603425,-0.04581926564859898,-0.020498960819196978,0.019993301185060076
WNT5B,0.018561329095510407,0.043630117074171644,-0.043337160515668355,0.05352130054080429,
LEFTY1,-0.03914168821450286,0.050408670115598665,-0.03791589108395926,-0.03070048794724133,0.1608279987264264
FGL1,0.03431000926338142,-0.0166573705218855,,0.04269419194156463,
CXCL5,-0.048589656328238945,,,-0.003488246052218434,
S100A1,0.10928753359270603,0.017639261651903836,0.011125176559929803,-0.0015401716335265573,0.03193772293108946
NPTX1,-0.0790356273394149,-0.012183955859674845,-0.05095143292345939,-0.01809216533584565,0.017636069852867885
TGS1,-0.05650671197373694,-0.041294623746844075,0.00228174604865884,0.07427229318803011,0.039981733430963576
SST,-0.021094896380558423,0.02577120670943843,,0.01705642311330137,-0.030367332173792196
IL34,-0.0719242842106935,0.014087570841023756,0.008178037269061824,-0.022766810533583863,-0.04292032338723134
DHH,-0.0008318636985503051,,,0.001639061718414535,
RSPO1,,-0.01537517630960205,,,
TF,0.15486573589587493,0.016790666966370677,0.06496687931470546,-0.008906730395608275,0.09616871625162626
IL33,0.009592862170173699,0.03700459837110784,-0.03966938420106869,-0.010822388445850116,0.10791173664100674
RBP4,-4.491281907704156e-05,0.01573346143561697,0.016448338175059425,-0.023979851909385664,-0.015390949600348683
CCL19,0.02442592140759917,,-0.021827947407945004,,
CCL20,0.035781884326045225,-0.015151443520100139,,-0.020147857558914063,
NAMPT,0.1098952747223848,-0.020710643343376238,0.017483362211418094,0.04900657493583381,0.07839893312135611
