,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
CCL27,0.06531306777417088,,-0.013441225092194864,0.016707453627321872,-0.00737257469759812,-0.01441909452883753,0.019821708551398656,0.049427971141918235,0.09402075983790194,-0.007141995212329438,0.06903742369198201,-0.032843989132716925,,0.054175571991393015
SERPING1,-0.06293263183879486,0.019849136600541828,-0.03742392654349655,0.0346729981298094,-0.012950885773516095,0.011061135207775163,0.019615027131481055,-0.07802557593498183,0.003832257740341295,0.0011471775639064457,-0.04866662554320488,-0.031130712170288788,0.03038159697106224,0.02407901842894818
AZGP1,0.0847684451639801,-0.04062341885526312,0.013941804426648385,0.024084915540506194,-0.05738176941639328,-0.016829676900392613,0.05173203139636775,,0.03528665890235136,-0.011497377112027033,-0.06130114359023899,0.010775470257541253,0.04811369209609256,0.0027260933925373075
INHA,-0.009487264565900069,-0.008117230804769832,0.018303629200761506,0.015234508053737605,-0.015472263033501353,-0.02221543526533894,0.07852388668975538,0.0023001720912550275,-0.03993637411199763,0.03318865549368055,-0.028416892520047723,0.005651062086618595,,-0.04171122988410562
SEMA3G,0.04518239472627336,0.0062739794190299555,0.021553251324063955,-0.04095358852473227,0.02817417661636455,0.004817832476646232,-0.024471209872734802,0.013950634297727405,,,-0.026216764762714357,0.05423239727580884,,-0.04728116271031414
OXT,,,,,,,,,,,,-0.011681149169335806,,
COL6A1,0.031875555844444306,-0.012652760755455383,-0.031804229926390856,-0.019379757428670052,-0.033879105083346,-0.008016597623276667,0.17644714685793472,0.11017335257116757,0.07961896029205517,-0.021378768793515277,0.005896290640376458,-0.04809607712355483,-0.004539881860110316,-0.022808086829285694
FGF17,-0.022596689167744998,-0.01617767414607407,-0.025568643700356112,-0.012342214066219066,-0.007824922634843372,-0.02816026080798691,0.006403079126525735,,-0.006342635876813817,-0.007774911027908086,,0.019273944022015415,,0.012631317059834689
TNFSF8,-0.017084892524264785,-0.01431961381299438,-0.017377102218351297,-0.028427055824332165,0.08013054164502456,,,,-0.022103089889696895,-0.02814634125936883,-0.025444205694117247,-0.012420918086512857,,0.043371771607644896
FGF20,,-0.03413353853880106,-0.007705924071122912,-0.05815262807907432,0.0809803846090659,0.010961100314426257,0.09008656796423825,-0.05066165074317405,-0.024035241501411234,0.014132054798337883,-0.03424748934990602,-0.009049872024543226,,-0.0215880360901646
ICAM3,0.05332685907707436,-0.03657522654175945,0.016708068419464244,-0.03839921920577611,-0.029528337418811758,-0.0248229651593489,-0.011256401230482,-0.03242975620339187,0.0154161316195525,0.02292628697675994,0.030284043037972483,0.002680573781471685,-0.03621880177391545,0.015407632430598513
LAMA4,-0.03583148127830977,0.06260772905667256,-0.0071766395589298124,-0.014299835590612842,0.0034758764601009536,-0.026576406691093943,-0.048454479556681425,-0.007215226587163119,-0.016813465071816903,0.011586021704450174,-0.07948862759595032,-0.011144098790062614,0.08688396423875627,-0.07854655069686749
INHBE,-0.0048752931885912235,,,,,,,,,,,,,
DLL4,0.025335188096012397,-0.0256948393806246,-0.017922073213257308,-0.07487845536777032,-0.013108248633176885,-0.020190817325922615,-0.012924523247947415,-0.055821607806562375,0.020833087998422477,0.04852105407429452,-0.013010426945048484,0.03168255893430496,0.07162849923238594,-0.033864013752523944
SEMA3A,-0.04356957242821392,0.045629939305981235,-0.018174428117339315,-0.003446100242101564,-0.03724985688303006,0.019341336497732283,-0.034066260047835945,,0.024603214094390237,-0.008257785423072726,-0.025054626936197227,0.029612833343122993,-0.04893737005104433,0.012317256999411844
RLN2,,-0.015378315385807811,-0.01753684541031876,0.035969021953915416,-0.012031461499299475,0.045053189581190575,-0.01649487213178938,,-0.015284232973599394,,-0.04236630522076232,0.09658745194315345,,0.016321819173929917
C5,0.040986599856276215,0.01928030231939267,0.00375451608423254,0.05484830914000008,0.013481566590571648,0.002334403970697934,-0.05289616921867206,-0.07688479742611257,0.053340616392499124,0.0276382467172526,-0.004386317098392169,-0.032623061551624914,-0.04222524644150221,0.04586067157966385
COMP,,,,,,,,,,,0.07515950741761063,,,
EDN2,-0.02310633971287617,,,0.07175536467113808,0.1180204648811311,,0.11300558244314256,,,,,,,
C1QA,-0.06343639869821617,0.032092303281956294,-0.06863254613413933,-0.05937044979590745,0.0014928510796929821,-0.024691331655548057,0.08275598176406242,-0.09001496739046741,-0.030719788853425193,-0.01669467697710535,0.02214520127124323,-0.0649638282311231,-0.03383312260574483,-0.02626215268742232
UTS2B,-0.01837269596652942,-0.017493219158451218,-0.017536845309567565,-0.03117920205282411,-0.01039990465138052,0.016531701233965492,,-0.048100890579921056,,,,,,
COL9A3,-0.030397440482380522,-0.016376008797278404,-0.013825155517735449,0.023975409248684312,0.008953263666381175,-0.038510203225887454,0.03515706524797853,-0.10589121845250449,0.06077997459129292,0.12113363042945222,0.07445349602125051,0.02962404955261399,-0.06345429262536287,-0.03549335841388395
DLK1,,,-0.02918815654375152,-0.025394214310283235,-0.004394575121502705,,,,,,,,,-0.08358853503298252
HGF,0.045149792122314764,-0.024793105865826743,-0.04301777243660081,-0.029787130511746137,0.13900286251948396,-0.009122403254539944,-0.011863138274873493,-0.06574358887721769,-0.015819062459368906,0.021138524204060247,-0.006261684780869257,-0.0031940591789388485,-0.0035224045668363502,0.005923062277546647
P4HB,0.04754352618564062,-0.045734411354230266,-0.0267879775267963,-0.0017380813495097688,-0.011402816648873063,-0.01633784198929588,-0.005001118932857877,-0.1535860436343217,0.04801521168128931,-0.079432185246511,-0.024892981594237893,-0.0182206132404339,0.04972143123727005,0.03542722046920613
ADCYAP1,,-0.02173147623529837,-0.03540877021903779,0.02931919206011421,-0.01994344572787441,-0.00605964700826428,-0.02430566145323696,0.0860134641158287,-0.01356196637288851,0.07702045517106973,-0.051302239291829595,0.06575373831719836,,-0.05226463134278485
GREM1,-0.01837268457540575,-0.0004636442609551291,-0.015157332257691277,-0.025319631418180687,-0.0329048390535319,-0.016372470308672542,-0.007010497702890922,-0.039078661028454795,-0.018613310656267174,-0.006151696538298232,0.05940598456730058,-0.04161990284630446,0.04213329610851983,0.008376668810372025
EGF,-0.05407927277108165,0.004947991207367637,0.045823841368788934,0.07926199282063522,-0.0176015630250871,0.04425744919965532,-0.030022492823814573,-0.050661607950142004,-0.018687495607062447,0.010269798432692184,-0.036015490557240834,0.17640331726497055,,0.02262962153795885
VEGFB,-0.020167971239107938,0.06852268591800958,0.04345714322370103,-0.019078557263713897,0.003346821355972318,-0.016656639266803618,0.06366332086662198,0.029044657628224106,0.06333728373933295,-0.016260305060631208,-0.049639383847000375,0.015567428920003417,-0.08897480212680413,0.05018332289133545
FARP2,-0.023049332061211705,0.05452350631477062,-0.0005031086404352923,0.06623504581736507,-0.004438808628148614,0.017931866614816966,0.0193335995860866,-0.03949811980236043,-0.009331694245680039,0.07453114418096181,0.007950126430400455,0.06111268142437109,-0.028435661056294206,-0.012217909635940475
BMP3,,,,,,-0.010798683181054461,,,,,,,,
IHH,,,,,,0.05824376817694164,,,0.0018503900174151034,0.051619439296494506,,0.09786633959517722,,
LAMA2,-0.026573957338584784,0.03669511901577623,-0.026500793680355107,0.03449843964514437,-0.04953270684422748,0.033833197240358055,0.028480496252619954,0.014674245141485414,0.029358798478236265,0.014580739784221001,0.009431513876582023,0.0033174385694482523,-0.021585046458936545,-0.006482616313352177
SERPINC1,,,,,-0.011126958482769156,,,,,0.00858490379525684,,0.04265026288003973,,
NRG1,0.04130673941944472,-0.043214662493432525,0.03562793443124986,-0.05749950610393073,0.017488686823709274,0.0191490329148567,-0.033315741998905746,0.02859633382535158,0.1438137563636211,0.0030252660689819447,,-0.014043631069384846,,-0.0036831927435103705
SPINK1,0.02639620942334862,,0.09700146644412622,-0.03423871767143431,,,-0.01649487213178938,,0.10271628141645284,-0.037276297217505375,,-0.016336771434458174,,-0.0027972905731967652
EFEMP2,0.03606276896879414,-0.009217773491672774,-0.013279461547300803,0.01982384062519598,-0.01561026870614803,0.019043327819626706,0.02233010603549377,-0.050370851680277134,0.044786140710003246,-0.01063137439694641,-0.07620620672430287,0.008482872025992289,0.007569082227826445,-0.016235999448871875
SELPLG,-0.0662534720531059,0.05382636462086963,-0.04238272556646409,0.0005218266232924187,0.028806636844048494,0.03172336503120032,0.009452334595705209,-0.10219210710139279,0.015272599307856738,0.05145634041190097,0.10651842783409432,-0.025359773936393378,-0.05551168664394826,0.011422854596163835
GDF6,-0.02154482177567783,,-0.004613302495847259,,,,,,-0.015918689907301116,0.012289382401263647,,-0.032372922993030996,,
HLA-E,-0.07172657138874573,-0.001961263676617629,-0.012810725050923462,-0.05711437268402085,-0.034772157039642385,-0.017560460778170216,0.07344332782190298,-0.07909448320765153,-0.04768395845157982,-0.015478469695193935,-0.03757184253750095,-0.010252250884980796,0.03220844500094385,-0.0219758745561699
PTN,-0.01176170618767682,0.059823257165310326,-0.10292121088172207,0.04729545382251505,-0.024592283393444506,-0.028638717390435553,0.08088653891055343,-0.001758230936238544,0.014699973066720976,0.012041237545036228,-0.11061699571561756,0.018634565984096775,0.07357491274314801,-0.009188819571322926
CD274,-0.057691201782960416,0.021377618066865074,0.032032832548912614,-0.0014863598525234661,-0.009499803671674353,-0.01942079537412961,0.04693087696973523,-0.09912139980547387,0.015803508372893477,0.03253536485862771,-0.01843008465634659,0.013146136884808925,0.04973937568585184,0.07010681188006648
FGF10,,,,,,-0.018292252100948328,,,,,,,,
CD14,-0.05020600425128461,0.015066967735514537,-0.05092708386332733,0.014426715252075435,-0.04066020912821444,-0.007646159993547669,0.08357978035862373,-0.05465790447891448,-0.014805208018833189,0.018043868495767355,0.016658194730302084,-0.08945042597671507,-0.04354094334720069,0.0035082209058593093
SFTPD,-0.023357433801135953,-0.024402340121065316,,0.05094474838363968,-0.019097899325843843,0.06463732339948666,-0.027889534645940156,-0.05043696388464708,0.04931708598397608,-0.0005634574399613448,0.007052400790059364,-0.03594798380231484,-0.03470923822505252,0.019153797589559048
SLIT1,-0.05080159968834836,0.035249548350902646,-0.09329990388251655,-0.01020234675164005,-0.02181507554692615,0.0023192740919593707,0.0008414337874405393,-0.008274009983027035,0.034542204748660876,-0.011587145899219373,-0.04629970481071158,0.017006191414140167,-0.06723112901201429,-0.027331980217850427
CNTF,,,-0.01382301883172424,-0.02842705841886238,-0.009484823446895581,0.0014109607339233227,0.05084309674755438,,,,0.1087660054481267,0.09547622275712937,,
BST1,-0.03667385947208449,-0.01742615469072185,0.028298732703573883,-0.03802917338423937,0.017227356869006758,-0.012071044068667854,0.04874932580083561,-0.029851091658095262,0.10509238090855913,0.024205201225339423,-0.033981109560067904,-0.014865201862143757,0.02836643946509406,0.032247995718390064
AGTRAP,0.04640066227115913,-0.020145963097687656,0.022249061006811174,-0.008466854234489644,-0.006344282140739342,0.09210906145253592,0.026667747895356055,-0.08198986000761714,0.0649311714330041,0.01010694434590431,0.02000863303605002,-0.009770270702410643,0.056360833754236436,0.05025180511021501
LAMC1,0.0205138991292272,0.024793984708071776,0.016015715122825375,-0.06977509487946333,-0.02762317380084057,-0.006922089032190726,0.043419498919676544,-0.02378542285187923,0.056206739887931394,-0.048071309110074144,-0.058379592482739225,0.03380626779325625,0.04143751143384564,-0.020848988313173347
COL6A3,0.034618273730340564,-0.02246196420603021,-0.023930325464583627,-0.025857769667283474,-0.019665034379330818,0.020488211781410616,0.04097093090452002,0.019955594512091265,0.05790746922834338,-0.010666281465436802,-0.03264472003297406,-0.02502515728552394,0.11864021330762048,-0.047554207261475696
FN1,0.06102203340650352,-0.039426045837323405,-0.04135616072385394,-0.03775164595322296,-0.03231834423348992,0.022452240521474695,0.05780111542399646,0.022730991071533476,0.03364127179574837,-0.059578745403077775,-0.077803737160886,0.00860232550254142,-0.02980494562597027,-0.04892220163704057
MIF,0.10671413660095923,0.03698130836272561,0.07873326837982701,-0.015071161394349114,-0.033963933128897415,-0.047181733853522034,0.055881348315739474,0.18216823014648564,0.05059351983309299,-0.02682391410644592,0.03380590896641699,0.00436895677840528,0.07947611687588657,0.017654473502826454
JAG1,0.057333570328068274,-0.01671838227727494,-0.01291822181422645,-0.014680209652784828,-0.011558928084627567,-0.011555033923521278,0.07323332735125057,-0.012699808316973113,0.030999921510576848,0.035522044660126914,-0.05130262695981853,0.07681048993847732,0.037581571566201795,-0.011453365268405744
NID2,-0.05211566475230575,0.04648576293542435,-0.022340411182097956,0.0038181419274462645,-0.024966708093787916,0.026526960686156602,0.018424080927895332,0.012109544346957164,-0.004751495738904611,0.04461016109430915,-0.06596583949189971,0.026863999603387034,-0.024918481648132963,0.003896452114314962
EFNB1,-0.0738158241339112,0.028647417647130146,-0.04896744079025834,-0.01279284836763334,-0.001502400116847689,0.0038979283566374233,0.042181914790759216,0.02916021310754559,0.009871631573842686,0.04540037732221621,-0.03240088375431927,0.017774751221185738,0.025608014364714684,0.03776873570766261
COL4A2,-0.0209567404328295,-0.02947636122555491,-0.07175824821155108,0.01681141749075292,-0.005599645764693819,0.005879005351595536,0.054056321472050896,-0.01122306583210483,0.022251901309316285,-0.0020511704203687578,-0.08289953208683405,-0.008612859376506167,-0.010403716197427913,-0.05158831046991307
SPP1,-0.009140842738746234,-0.015315325232400666,0.07205460518936316,0.008868704093195555,-0.046034163906965374,-0.0399996170224089,0.1044498926428612,0.1892571505961675,0.032895065166589146,-0.01703856144938001,-0.060509119508512815,-0.050557700528627764,0.1118694821221222,0.002868082714618427
PODXL2,0.016556916682609266,0.019759837821737448,0.0036128419622995897,0.0022030693276082623,-0.033377960589632265,-0.05091547254290999,-0.029322857678077914,-0.04859987942965019,0.06559312773806233,-0.017267882266804133,-0.0374993670868408,0.03222696511551821,-0.04438615542107623,0.014033908778553945
IFNE,,,,,,-0.01829225067372225,,,,,,,,
FGF9,-0.038191645095783655,0.016905639114298182,-0.02980546195190367,-0.03804013708125841,0.06856780467657755,0.009014935364446206,-0.03576710704668249,,-0.025778650979132827,-0.023569887759820128,,-0.04407867835577028,,-0.011749453246114724
ITIH2,-0.017084910713407335,,-0.018468086783699926,-0.025833794308232103,,0.0485925861597063,0.01175736596818599,-0.03425742184818492,0.0005800841157935633,0.0518752048886916,0.045407739066694305,0.025124656824285156,-0.03036755408687585,0.02960739771184423
ADAM10,0.035841208017173665,0.036697309935787,-0.030090477166705876,0.01543945567854138,-0.04935849303656772,0.028920042454113955,0.03899807422516058,0.008938350829444431,-0.0012378841552092342,-0.05340589570602212,0.005371495070684961,0.05071552974394614,0.013171131531989271,0.030024076458838832
CFH,0.001409485055225834,-0.008296676377945,-0.05278045840097663,-0.012792087304685248,0.023591112476072065,0.02135602973764237,0.03514937663589663,-0.061380163841337876,0.03592068282303527,0.07077537583208089,0.008433693668482989,0.02482055706621626,0.018876223436666853,0.08446242296516193
COL4A5,-0.07698834191385706,0.005581171311006392,-0.04618000713165572,-0.013598074770852538,-0.015916207808073957,0.013934851328858655,-0.019220956071661528,-0.012989211258317765,0.011947164778354249,0.056351951748293265,-0.023619088604923358,0.02251570375694814,-0.03734234225061906,0.08570829070638576
LTBP3,0.031564036930092784,-0.009272040415976523,-0.008890552341678015,-0.012182260087498294,-0.006663430407193555,0.011153956117335526,0.08892845795661382,0.032789415843285895,0.027558092346375827,-0.011056047953213159,-0.06431347671581802,-0.09615420718392925,0.03321418050288184,0.07778293227369605
GNB3,0.03534863826758207,-0.0052341828281243195,0.012312987431747661,-0.021180351206034145,-0.0001780137722559164,-0.024212740229665193,0.08353084142384985,0.10336344355796212,0.02469406295156929,0.03164672708578575,-0.04479392266437239,-0.00879435685530155,,0.021610660507260338
COL6A2,0.0704972099190559,-0.008368435436065363,-0.058060040424916644,-0.041787874142662156,-0.03392640224605871,-0.017620701495342336,0.04111678302174959,-0.010919601060069265,0.06657305528462122,0.021258466038193344,-0.017210765055384252,-0.0007320424046128809,0.03687698222835186,-0.03250539686900074
PLG,,,,,,,0.03861854681241128,,,,,,,
GDF9,0.014570266822203267,0.05131981118020959,0.05919273214806024,0.07876854783083573,-0.004385030356193358,0.05714262425538669,0.026417196377385276,0.15512208693236332,0.11126546399935369,0.06645691609329772,0.0485533817533877,0.019888249243149494,,-0.04009212499066195
NCAM1,-0.029849312514919586,-0.04487076608530262,-0.09452790081085166,0.07985476724670625,0.03854423862908167,0.025226808146590785,0.05501690889163844,0.043250625596939804,-0.018047857218011432,0.011152705274878088,0.07173088952155521,0.02800172265939628,0.07361185565663092,-0.02689784545388825
APOC2,0.010432364916030074,0.0290459081117262,0.0652008084122171,0.020109410562514123,0.018020265163918046,-0.010361802315077261,0.03054529320752117,-0.09611226554332823,0.06837579678133972,0.024609977695374853,0.022495785156650915,-0.029783765386044634,0.04233780137786326,0.05424382337824456
BST2,0.02427497664116814,-0.011814983309473072,-0.0033950427171866057,0.028154896969515585,0.006813486558171904,-0.02554780842510626,0.04263830749837143,-0.18411522911643963,0.03615478414486468,-0.008106624287481335,-0.028041911323745356,-0.036485370285987875,0.062444090940885204,-0.0298945316499613
COL5A1,0.07257409338378532,0.09784474263399516,-0.014415444880178414,0.0036085547223548677,-0.014113066659837826,0.00837836425670641,0.08127527701733542,0.10239383530280118,0.046197344593712476,-0.043408822861535065,-0.032042896910717676,-0.022541137937246894,-0.036710102306353014,0.012265909123082392
CALM3,-0.019294160690752085,-0.03536334215346696,-0.047659563883718316,-0.0013570999628224301,0.01781481918552828,-0.03142304961633339,-0.08027542135238948,-0.1263949197919542,-0.03302240742605298,0.09134027560966701,-0.0765753161263528,0.06242407054869898,-0.1230771865478181,-0.025407251712214286
THBS2,0.02006558418390095,0.03519408654878997,0.05781031805383283,0.0721497700058263,0.035727320055034026,0.0024137759139179127,0.029299123174573834,0.01458389473254096,0.02951997801612184,-0.032369433643757745,-0.0069259703100057,0.0013167927164616697,0.1297537314505306,0.00897606349242065
SERPINE2,-0.009615298750597351,-0.052896888613661194,0.07515673458720033,0.009945975439766514,-0.009554303172078712,-0.07648955134431575,-0.061853989325512254,0.052682732356136575,-0.006781910444095454,0.048203218743306055,-0.029660326137574796,-0.011708821155238035,-0.004186406771268407,0.045102051222093556
EFNB2,0.019318661237119263,-0.026903065736560566,0.019170825904732004,-0.029159787133749747,-0.023355911796996125,-0.0008302617362595816,0.08346121293801313,-0.017154661436779402,0.023447989945395393,0.018356374143224167,-0.05315360309027022,0.0008379935775498051,-0.05374144416370684,-0.05915646975889712
PROK1,,-0.0011010948892652415,-0.03355890149038519,-0.031179206332078623,0.05794447809148846,,,,-0.015284236364338549,-0.02708194238838647,-0.026216749517029417,-0.01277549770980236,,0.04358788379268802
LACRT,,,,,,0.061646159081104934,,,,,,,,
MMP9,-0.022596685017044097,-0.01453725337031412,-0.06270698119526341,-0.0466632166178028,-0.015838264879477176,,-0.027728863322755287,0.013806304242426026,0.052919457166519614,-0.030467313751986528,-0.046464678102238526,0.025757310474901998,,-0.05896052376797212
DMP1,,,,,,,,,,,,,,-0.0032998107370709167
NPPA,-0.028170552591680362,0.010520685464501594,0.035161411680326965,0.004495187006528886,-0.027692854134004477,-0.013735168862965079,0.022936510385738622,-0.10116206218290819,0.005209859273247015,0.04620320364038811,-0.01538183809661795,-0.006288417265832495,0.06701924820511974,-0.051714921357705654
APOB,,-0.014751817594584559,,-0.041042742236397096,-0.01924102140275455,-0.017094162481208992,,,,,-0.02876844101894367,,,-0.01126512701195858
C4B,-0.024816100811638188,0.021517668604751967,-0.011165491895765446,,-0.01246046872443467,,-0.02861583669709866,,,,-0.029116033082346306,-0.01577135284428012,0.0987782071182887,
NTNG2,-0.044217675379759264,0.12081519156520878,0.026133721460552133,0.002836138198690631,0.034154555708646166,0.07223997054345452,0.006641675213843255,-0.06149566930016904,-0.0010589041996541437,0.022528035702102305,0.04854166551254683,0.024208383792672664,-0.003929550021262385,0.03947085020847164
LAMA1,0.06982575244810343,0.010289456729781885,-0.0004515142563582329,-0.05815265200179804,-0.02294064733249835,0.01599718392898654,0.022174931106441212,0.004960682062892401,0.03553502200494283,0.0044314100944934515,0.03309290717197951,-0.013426879406347781,,0.0782216620970422
UCN,0.006345840787804551,-0.03113286511652111,0.00017260995829403882,0.008419693097371903,0.04331062246031099,0.07423307568324634,0.03809688491347257,-0.033047793256075146,-0.03888525285287658,-0.016945037563541848,-0.008091584216655763,-0.037370224845314146,-0.03470928065598211,-0.05594669011672349
ARTN,0.11631681075734893,,-0.011206350661654896,0.011070159854113509,-0.01583826641690727,,-0.01915230811271472,-0.02947723610845685,0.19281017976016906,-0.03305761443188347,-0.02195869488030652,-0.024649351483315696,,0.05308905544003727
PDGFD,0.05005371299820892,0.0634350490460139,-0.003999594963166921,-0.050381899652817946,-0.010309219025584708,0.018548494848970882,-0.011308517964055442,-0.09323239534071377,-0.04620081973668912,0.05012103216786434,-0.01906031373514004,-0.007496077692632428,0.16759210319830303,0.05420030052411496
EDN1,-0.024258881468804665,0.07449897418687972,-0.016190272408211775,-0.011961290479976737,-0.043738719835792146,0.0033448255734580402,0.027706130574858663,0.05967071658845766,-0.026820057355240606,0.040305679617004216,-0.011486922322055988,0.018579037528637647,0.005811404035415696,-0.007653503862647813
ARPC5,0.0009475811449274495,0.02275530450265153,0.03174924793141846,-0.046049877995789135,-0.042424644843565354,-0.00667639249565314,0.02508806136230435,0.007389100026470615,-0.004565666604627759,0.03958837795465909,0.030271663998960033,-0.018950366894924204,0.022479610391529924,-0.05423712334018108
GSTO1,-0.02256013323429781,0.0006345747004685657,0.019649435600185557,-0.01800558866010089,0.04562191946639387,-0.013671989135945419,-0.006615151455381173,3.746176730772562e-05,0.028978391316487103,0.006588771997457261,0.01713186900654119,0.015864102766611817,0.036662597760957975,0.027567877235601865
PROK2,,,,,,0.06328522960225955,,,-0.013280806437150081,-0.013169656338644446,,,,
SYK,0.026054791111804754,-0.021138907571414428,-0.0247121573110855,-0.037127894402373206,0.0033840474225688187,-0.022316467872429194,0.04335206662246613,-0.0012446838741839103,-0.026298484872510786,-0.017628385997349595,0.06801999908656495,-0.0009377552271616394,0.003262345697463469,-0.06124261146416322
ST6GAL1,-0.02940735678599473,0.05968949967144796,-0.0018702777006943813,-0.027812377385591776,0.013291463226479538,0.011820346113236109,0.0022964550339671487,-0.05058155468463207,-0.020363831895378007,0.054436822298706077,0.008001317861848926,-4.257869925286988e-05,0.008713007423657262,-0.07245477128399308
WNT3,-0.02179733168911277,0.0258974300955571,0.031288779701743735,0.0025031652737970084,-0.03777438708062741,0.05261880287458008,0.010004843835822645,-0.11581402374729617,-0.025700555000245533,0.03860522690487552,-0.03357118684773307,-0.025175333337664054,-0.03671008972795128,0.014323022688699763
HSP90B1,0.0296326826350952,-0.0566052732542967,0.019549831099015116,-0.019834330122392014,-0.03144224536491502,-0.01245564737594694,0.13106564243374322,-0.06484288280982548,0.03758138944038251,-0.05221983345307062,-0.044508862793462875,-0.034950725992273925,-0.07240043965532342,-0.039100801153450784
ZP3,0.00011707717539191539,-0.021494038167659803,0.036951491637378084,0.029987817817745174,-0.028563263553825855,-0.01709416400252251,0.012877798200230798,-0.008041214574828374,0.04382272873202222,0.02400887054136375,0.13505408089759804,0.045590182408051634,-0.03815149372980694,0.010569161325640614
ANGPT4,,-0.02066957289728464,,,,,,,,,-0.0362768215444445,,,
NRG2,0.012062699119738864,0.013986348839631681,-0.01674926131850184,-0.013285617323100227,-0.010667887248796519,-0.04413505509581446,-0.018867501221838123,0.06632700601319134,0.038373395392224834,0.09970045296784547,-0.035916192857823374,-0.05772780114257401,-0.06669619421728529,0.003614797737736621
MELTF,0.024005530614563897,-0.006646746461213936,-0.014062095488838166,-0.011069641380467066,0.002092305138866266,0.0663211642356622,0.014944830814921668,-0.014113557371279385,0.04988578948937677,0.018168306574240175,0.01773860379093555,0.007739799483320937,0.024861213581046537,-0.024812690324217478
NLGN1,0.015369487658901611,-0.011513258511224703,-0.023824884048981247,-0.008044301856845048,-0.015565420135297173,0.05273201711125088,-0.019158298220952035,-0.03632831507773648,-0.03644780309125371,0.06211470748457634,-0.017646675047984287,0.05796195358760264,-0.0031962065855764355,-0.0329303307085529
SLIT3,1.1226534899789644e-05,0.02450276370143393,0.021238271547572317,0.01503830762292525,0.024606319213620474,0.010489896185591261,-0.04429420771951544,-0.0004385227804701822,0.07882477322759845,0.05839746617316285,0.06661073538594657,0.0456363331834354,-0.039937048989728094,0.005172403482241145
CCL8,0.0036718926201648825,-0.013415265521129247,-0.014947321700584566,-0.028296549052367746,-0.02725370474774637,-0.015425379980681822,0.056805193834306406,0.03828946918725754,-0.003989605329994681,0.08444761993098404,,0.027259551752149145,-0.03621879904728471,0.04065579923346186
S100A4,0.030500748067265753,0.014941423858604037,-0.03678081761300731,-0.02582967770326671,-0.03797371118546573,-0.0012281182236016954,0.00750467102676261,-0.01151934632220369,-0.009678744462976875,0.04686438414861014,-0.0038123055347339843,-0.026248743445276685,0.03377889357322643,0.01732674651759881
TNFSF13B,0.017962972265174616,0.034223104049716145,-0.010353930097270175,-0.04576430400685782,0.055611751591619164,0.05242813458053511,-0.0016666667021131257,-0.05615412360042999,-0.024039056116490688,0.047350658201572304,-0.0026985830357501776,0.05764493062834445,0.054267246494672586,-0.011682569377863427
HSPG2,-0.06312644997786931,-0.011710900276122333,-0.05376068543622074,-0.050711240434993816,0.01195280853116891,-0.020313420562223256,0.030801855344385145,0.05667513225993104,0.010744351370112332,-0.012497065298359648,-0.08995749567361515,0.020714317462905366,-0.04477090736056781,-0.007506352691709259
FAM3C,0.0711227274155024,-0.0013433676277846505,0.03634133102960803,-0.049659122590934794,0.00047817257754584564,-0.02285080277489473,0.04664306084683479,-0.041395868109868214,0.05180982575664281,0.04182677938340584,-0.0637457542531964,0.052039287802089655,-0.031049879979876228,0.016421589923538146
FLT3LG,0.05431185062408189,0.016561084150978296,0.0028863605352940965,0.015552442689642487,-0.033747855920955555,-0.048940264815201105,0.007252801281635659,0.0110943926607365,0.043532216607775155,-0.015414831016747087,-0.04629257126076908,0.031231063255932903,-0.017636307015243078,0.0047103975779913525
A2M,-0.03822308751726379,0.012504855650028492,-0.11897250871939315,-0.009818699186040327,-0.006304242341675883,-0.00021251688424377114,0.02560665766986363,-0.06453881058578795,0.029696956681091544,-0.008933902496343802,-0.040689167526945076,-0.012401449415534694,-0.0664874536081897,0.02820146884085696
VCL,0.02843672090034522,-0.013802423623119736,0.029625665728014134,-0.02910443457853688,-0.005549089054088005,-0.03328410603598909,0.09701112505631158,-0.07027754363540131,-0.007216893999257873,-0.01849753974097506,-0.01242407966030921,-0.04404241609126876,-0.004619459689756866,0.03754243548920763
FGF2,0.010700717578279085,-0.005321493735812214,0.0021906005389003835,0.07097102438176442,0.0017005964141290557,0.008879784366403591,0.07913205766038298,0.09306793515472137,0.026367731303686876,0.05947657895026757,0.03540081037367904,0.022709391219080093,-0.06755048412427747,-0.02146709519503009
AGRP,,,0.014490827944412196,-0.01533483173023577,-0.011243784223832437,,,0.1381769588164671,-0.015747224097530713,0.054569012472819596,,-0.013120998889057598,,-0.021588030757241902
CNTN3,0.035336635132173035,0.005923105969770416,-0.024291139204217382,-0.03550553505308049,-0.01856140666751421,0.009456392787994115,-0.040954979385795454,-0.05011353677125474,0.05329590168518037,0.028865582182517946,-0.028552704553245288,-0.020442731006805128,-0.03621876996326182,0.03567433629456523
RNASE2,-0.052333581693323264,-0.036644845813221125,-0.02967527497569196,0.0525868274682566,-0.05887562457825544,-0.028950701396717005,0.01920196796739596,-0.049295209379842234,0.01908158949807467,0.039045358561111375,-0.09991426179241839,-0.03188129953700343,-0.037672192378694715,0.017064264425156937
ADM2,0.07272895522222884,-0.012547010193101636,0.05947063550022554,,,,,0.05553214857170473,,,,-0.016749346504570713,,0.11155094066070968
