,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
FGF14,0.0353681546352491,0.04309834054284827,-0.002106445952177163,0.005169243351370629,0.009261303821186789,-0.010241392528571553,-0.036851764527509594,0.05256237123812037,-0.05107630252298128,-0.009950865863805777
IGF1,0.04496843888305234,-0.03906150873298573,0.013869650633127653,-0.02033965252551591,0.029836460693275637,0.09068869508777468,0.033539018942095225,0.02272767066473927,0.023136129627162896,-0.0011055972880528364
TNFSF10,0.025521654461205807,0.01857525083951472,0.052043895382381015,0.02152364686085969,0.0010632041935706086,0.06241003791759463,-0.06045117057424433,0.0331017126484187,-0.0028862331334784047,-0.010568649221193178
GDF5,,,-0.005125171648325061,,-0.006702111920201419,,-0.02538301031146333,0.053008277136183723,-0.05232745824929754,0.00713890189903349
CHAD,,,-0.03202763169297468,,0.014608696072216699,,,0.061559787107846965,-0.02372660333553845,0.08019323964114308
RGMA,0.0042059180811875665,-0.031940331362436986,0.08006885732686345,-0.021674732679354904,0.003213797566419306,-0.14697092134693038,0.006369243190281106,0.07440613723619378,0.044702877362984866,-0.07401649764068961
CLEC3A,,,,,0.0018914584012198474,,,,,
WNT16,-0.013004430489594978,-0.029103071785738475,-0.01970605298920662,0.00813340885555547,0.0012763859704177053,,,,0.1371910297746984,-0.016248131892926773
CX3CL1,0.007413715994604653,-0.016642724136070416,0.03213458634215919,0.03535931833956559,0.03394081846941446,-0.03186105678929873,0.004048510021393988,0.043229879380127206,0.03173258808080428,0.04500403937862625
FGF1,0.002821606689807572,-0.030456332364544998,0.04923199631851895,-0.030203395611686057,0.001294106356853088,-0.04066947850718569,0.035071772977422526,0.026926205496823858,0.002139152981721282,-0.0015419719621235888
ALOX5AP,0.03344706517564583,-0.011085562821172587,-0.048360751569893126,0.034854404244936334,0.07378676492167802,-0.02105402459942891,0.06572822528475819,-0.05008921432270981,0.058947410315555566,0.04929575243652248
IL1RN,-0.005277155650411514,0.08545543730918735,-0.036845379605085965,-0.03430462887073374,,-0.028963965990188276,0.045082971798895026,-0.03569563540398373,,-0.03636705600208225
PCSK9,,,,,,,,-0.015167529951609216,,-0.015771350196818742
NPW,,-0.021090654582789494,0.017467443107228732,-0.01259527399068966,,-0.07469098751705226,-0.0010535050253057537,-0.05128320859793517,-0.021890690551645803,0.021124881120000896
CXCL9,-0.020602835058988057,0.026506946632243285,0.0030497684283079104,0.0017525875350223523,0.020228977719678177,-0.01603960781330557,-0.011891206102526454,,-0.025678163392345278,
ANGPTL4,-0.018125799540594918,-0.028964234167366994,-0.03895383585626067,0.02231220931027175,0.010421153078359991,-0.027002309062303793,0.042687912533618526,-0.12190837874608372,0.034521860243071904,-0.07566637876139719
UCN2,,0.14322852532677494,,-0.02725398977073646,,,,-0.026347347188391195,,-0.01782154727571516
COL4A3,-0.03168979081900751,-0.00342281452750278,0.03818981266346127,-0.026907614835671237,-0.01950735248250243,,,-0.01200237592179228,-0.036820923708137075,0.06579598750408208
NRG3,0.007419493396655392,0.011488274160084189,0.09425348541951456,0.04313773521897842,0.0037413851863028745,-0.03776825386962457,-0.022437490098733623,0.043055530405340756,0.018891472472560063,-0.031652620019641024
IL23A,-0.017346496587906993,-0.010414252798216683,-0.02464312415480393,,,-0.06247155519792929,,-0.019479475498435074,,
COLQ,0.010857374450093642,-0.03264769349690399,-0.07156832743549044,-0.020367804301425377,0.03979234200214056,0.14010534055008866,-0.04193017606704674,0.031192398546037774,-0.007603420778972221,0.04756891153298402
SCGB1A1,-0.01319637204457816,,,,,,,-0.019074485966081488,,0.002088564980696768
TNFSF12,-0.04740807759488497,-0.0833522113137624,0.03201558443671727,-0.0067978000147992015,-0.04853510699054716,-0.11843770571453556,-0.07197940593626652,0.042657223450010044,0.034979744202720625,-0.06475311383639853
DKK2,0.005392218957034259,-0.014839733034809361,-0.021782077510105333,0.022971430627076045,-0.029724815862374698,,-0.022080776372847673,,,-0.0210037319307969
FYN,0.0009753469096958298,-0.05858557570415346,0.003467537322316607,-0.000506739709938105,0.023936477720660702,0.019348052394069358,-0.0521453390024259,0.11459879037998004,0.06921607035827143,-0.06058017044536413
ACE,-0.02008821417198421,0.04199826959865016,0.0026706042916859883,0.00539223362217562,0.007630037986266179,-0.037703850711091606,0.03632021148841625,0.08591615492633316,0.048996928952118476,-0.07791991739606195
IL18,-0.02475449048056261,-0.014236721848204525,0.05506954060091137,0.020008024058289033,-0.007333459192406845,-0.04500044004737395,0.06661997667030298,0.13247547516484848,-0.0052979435113996685,0.01088322897784926
PPBP,,,-0.020620125046269484,,,,,-0.01795490563103437,-0.025203022351005556,
CCL27,,0.0005586129623148253,-0.032863928116124354,-0.03198743116121196,-0.03062083702210371,-0.007786778313427619,-0.039739840540941034,0.10156675262933275,-0.008380257421723047,0.0995995546988508
SERPING1,-0.04275497710781125,-0.001631999932969033,-0.013357711051881401,0.06296366945602079,-0.011560652996698471,-0.09989068907631117,-0.015552957818755125,0.010262065760001188,0.0843201119413467,-0.0952141738905177
AZGP1,0.022820822926563844,0.02978872365900285,0.06101644105144156,0.05031719972123091,0.043255072092239624,,-0.0361694521854879,-0.045591779552527405,-0.007430192321287292,-0.014936663153823622
INHA,-0.02022195923356663,-0.03058890502516451,-0.038937232780348364,0.02123334484391912,0.047390253198694623,0.12274033788636693,-0.03233453443363145,0.02248150649191114,0.02330913059416053,-0.010981965522292877
SEMA3G,0.02793565802326849,0.01483655263730329,0.005309968670068524,-0.01591418161295392,-0.009387815746355208,0.0525144093633616,-0.021476267274152267,,0.10653633762437494,-0.026165501042867453
OXT,,,,,,,,,,-0.015280422597880244
COL6A1,0.06249071332703423,0.03421165961229519,-0.02295675148482283,-0.029333611004624532,-0.014881798256742431,0.01174283111684192,-0.042164752697378564,-0.08679031767257409,0.029468977561415012,-0.03048879225813651
FGF17,0.07635795050604184,-0.027449272274660815,0.021727937607824363,-0.009902425579908926,-0.03947887597012819,,,-0.017845619146236225,,-0.03339381009861751
TNFSF8,-0.012809741517831666,-0.018655225350474643,-0.02062011970140767,-0.02231296161927059,,,,-0.016614808890605074,-0.01960070860978118,-0.0162481340375146
FGF20,0.02415964668078598,0.0015223714884804776,-0.04218214363640045,-0.03949206679449723,0.012410963026898347,0.07979950693555135,-0.021725687841138902,-0.02593024760811015,-0.04246265465432079,0.015387680882301013
ICAM3,-0.026469652172126865,-0.0046610912325651035,0.022139061561364887,-0.006798286745555624,0.02371538370942115,0.039540723652304405,-0.042496711345278285,0.012122545519266807,-0.0573952684876536,0.02434438329194414
LAMA4,0.06163487027024183,0.03489030004773921,0.04724324824705462,-0.0004694078269834156,-0.0116984939195155,-0.0758406350724162,0.072289246113217,0.01152663220465477,0.02619132899225249,-0.01245469886068375
DLL4,-0.010531075519238538,-0.00769012688203199,0.0010121780548244448,0.023450495189182335,-0.015001223372008756,-0.03635803664696511,0.007797599411410676,0.05607072149955894,0.0842667876452602,-0.015072550444630538
SEMA3A,-0.024116236850506338,-0.013259137462033718,0.00276067535706576,-6.19446551947957e-05,0.017896131711610214,,,-0.04237960527096347,-0.005187313978725148,0.03376488700451985
RLN2,-0.013756812693728552,0.04183536021040217,0.01461027584731939,-0.022728537642580985,0.00044756344800921956,,,,-0.0023322177663152163,-0.0178215453105136
C5,0.06771893165976149,-0.053475975080370795,0.030742741828826848,0.006391521075367585,0.04085949272974292,-0.02245381065414802,-0.0261615946471265,-0.04384052883596116,-0.027974147172710424,-0.0613220429669332
COMP,,,,,,,,,0.019597118306000246,
EDN2,,,-0.02711890460393438,-0.007343537065472363,,,,,,
C1QA,-0.000810521766212644,0.019468301232177757,0.030211147063634435,0.018047973635177003,0.02482980125039845,-0.05604093905794419,0.08144736967038921,0.03290890091078023,0.00023028340951769318,-0.01187392581667526
UTS2B,0.12625595662856928,-0.018826717888607604,-0.022616442676884674,-0.019646376656893928,-0.01703991910112853,-0.0005007817952358702,,,,
COL9A3,0.08552936515083177,0.051452453901269464,0.08489536814975707,-0.03810484334643347,0.0006877449639161648,0.09211250409254493,-0.051917271741337256,0.06658420603139739,-0.06863306852121626,0.05440199395925079
DLK1,,-0.012246919644128948,-0.01842018892273174,0.0046571720279653716,,,,,,
HGF,0.004733694521113283,-0.042132515717723876,0.022532787553761178,-0.020665085042532613,-0.02469459898438351,-0.05933351224743243,-0.03732526004777735,-0.029932811414423166,0.11436221375549187,0.004646609369371442
P4HB,0.0021202461117073184,0.04312073603982659,-0.00011325999805639058,-0.024003276734710175,0.005759284070387171,0.07675393755831468,0.05624416845158715,-0.08034458614359201,0.006756165724846148,-0.010888262817170619
ADCYAP1,0.04612142713982123,-0.0039822193676523334,0.02339984179381526,-0.0376750037370902,0.00984100035424617,-0.04954373741711152,-0.024434704754983872,-0.02962497208450102,1.0903753943475141e-05,0.015372712742703324
GREM1,-0.010060055522277157,-0.016272186549068795,0.03782181473792531,0.07244652724095603,0.01815999861802487,-0.026532447301659264,0.08009231869568209,-0.007775893340445992,-0.044781769190833466,-0.046615721786160955
EGF,0.053214715774344744,0.06712208494037276,-0.03343226666279571,0.03932926791725014,-0.006823995383116647,-0.04572204205946573,-0.03105136654369687,0.10065187215510663,0.05998853550568471,-0.005792192241817996
VEGFB,0.0223037519573147,0.03262754537560205,0.011226157085187104,-0.034742266126254764,0.04952988670437564,-0.006355414807622536,0.03344732870120023,-0.03672300505777345,-0.0006004646868162809,-0.02373697397402365
FARP2,0.023394713412013816,0.027154222334384064,0.005108357959510292,0.016509939802303083,-0.004846589313562112,0.09309879180470416,0.06916062415482647,0.06083689957198576,0.01218356925503857,0.009965916659233213
BMP3,,,,,-0.03974896759705807,,,,,
IHH,,,,,-0.019610089400494354,,,-0.01766509127687053,,-0.0176049096649062
LAMA2,-0.0044475090031020756,0.005739860485426606,0.008785202865750704,-0.03930824951259561,0.0013048157284820856,0.029233792967420822,0.029222113601907806,0.08324067761284545,0.08603116553524452,-0.005440599285805227
SERPINC1,,,,0.057920688255899896,,,,-0.014481551962984328,,-0.017385734401338632
NRG1,0.0051916538021882916,-0.032924977191523916,0.05990779839736041,0.0753222962779991,-0.037521875287133424,0.0127876695056855,0.06242072656160065,-0.031278297482647065,,-0.02365849757282449
SPINK1,,-0.0050085337274326245,-0.03687459762230827,,,,-0.023452109584560187,-0.03954414083226011,,0.031126909758385824
EFEMP2,-0.004998761922321158,0.0433834378650993,0.009284522472081409,-0.006320973699224261,0.04924221743494746,-0.04868665847377205,-0.009004525511014006,-0.06415121773395889,0.0044413945930362984,-0.043437162432184484
SELPLG,0.05478826625733105,-0.02023187563982295,0.03227945971752645,0.036036398363794055,-0.01785933431939266,0.034268510379672115,0.04674738803432672,0.04368474313974226,0.007656490420839175,0.016089713917909584
GDF6,,-0.02109065640752945,,,,,,0.05578740260886395,,0.004490556892228947
HLA-E,0.018379391143240244,0.02928838981443226,0.016515125194622414,0.04228784917422793,-0.011589532934965011,-0.0885517003913666,0.08825289530050816,0.03331643905950399,0.014668799688784288,-0.05471918391664599
PTN,0.013423464321781311,-0.022210701225298553,0.07762277997040985,-0.010469923280733345,0.022611770816411043,0.12156348218760658,0.0567626192793657,-0.025712913770261785,0.025497878983371525,0.022960875451012188
CD274,-0.010854447684472633,0.01706728096996688,-0.007190989896491988,-0.02097122231796288,-0.02613372947885687,-0.02817338434350946,0.027602633919857657,-0.03586613212255988,0.005754112735122414,-0.01167763121782099
FGF10,,,,,-0.038845994748848506,,,,,
CD14,-0.013675821888244831,-0.019224183566774865,-0.08299629284400092,0.01610727697996483,0.01583054886210115,0.07238661620729839,-0.009073277418941718,0.025794409322420348,0.028704417829259716,0.018483345103377923
SFTPD,0.14175029630020655,,-0.02315692454008467,0.052452915688458855,-0.06397949590962818,-0.05868735054012001,0.0852819601277746,-0.004724729740892438,0.015844725409650845,-0.020925842378765817
SLIT1,-0.004696747757854815,0.03356129756652716,0.04042709213837136,0.028542818543640398,0.014741057322939555,0.06573419711667024,0.08593329249120166,0.0073231298836419255,0.1005674405911518,0.04950226023400818
CNTF,,-0.014839731509281343,-0.020620121583400795,-0.01791770407598052,-0.01729783955866923,,,,0.029821106635219582,-0.01782154727571516
BST1,0.08791584068578552,-0.03658180628380926,-0.01983411938141658,0.023394444012255912,-0.00975718192666163,0.001259265694044167,0.0003804093218957352,-0.03425636750520766,-0.002501079606172464,0.10300437491258027
AGTRAP,-0.016624557461882596,-0.0014146376552784312,0.026233600458328333,-0.051044681683626934,-0.028216954376442314,0.02273315122314845,0.07528071070923217,0.00048133540002817747,-0.0056040615314294495,-0.017677906221397297
LAMC1,-0.011138511371456845,0.03284148462946914,-0.0027395300054890294,0.014609402460589558,-0.007955172197292935,-0.04655451888462683,0.025370171741765757,0.025220886134070027,0.03083257304459505,-0.04845917949953058
COL6A3,-0.020093555539949737,0.01394602605968117,-0.040845974631392556,-0.03714905908640389,0.0183382282220239,0.02590548044949908,-0.01763021468608533,-0.01764854126450156,-0.007386099921281514,-0.02528054750805672
FN1,0.027342314634628606,0.0017323615671643638,-0.012555309486389122,-0.05566457268354672,-0.060549886124634605,-0.0415637387326183,0.013900482587432435,-0.03689423910702386,0.04261992034799288,-0.0662882137672339
MIF,-0.029373936621536992,-0.028104371953145444,-0.06948258221770605,0.0031025218614557726,-0.017869917264468193,0.004939518354666918,0.03429956650770831,-0.062407819269497164,0.052928915208774935,0.026397686639865706
JAG1,0.05769854325291724,-0.004221977725004549,0.04446454478884621,-0.027882419684881816,-0.015289602497556155,0.04589574646730771,-0.0019258789966557113,-0.052993294104687436,0.03447705722088661,-0.02678211345422056
NID2,0.030932771996589902,0.06499878306875603,0.03943274176401395,-0.015289876961495367,0.002640449173858656,0.03493885763208446,0.106470365469515,0.006946436385946062,0.022180241311745872,-0.05087906328486167
EFNB1,0.0755986547331285,0.024792698762883227,0.009622046877459219,-0.011891400014873483,0.05500783407832718,-0.03629543704423323,0.030899877942002905,0.026185991781498313,0.0053872267900792175,0.03919463618401135
COL4A2,0.023812146702261745,-0.012869180234663897,-0.004144399823932948,-0.0447976648097871,0.03722851884403878,-0.045077166062879995,-0.02740818736266738,0.044764407580856556,0.08143206026054642,-0.022138053904724068
SPP1,0.011953933096387152,0.03543513512966701,-0.10463858635633236,-0.009861716359523874,0.04699386385012551,-0.008720693997948746,-0.016263572135911505,-0.08116945211302196,-0.06586012278023615,-0.003708255305808941
PODXL2,-0.009568497050563746,-0.0029962734928991423,0.03266130539851913,-0.014770673738433117,0.0158562161702738,0.01377745233630953,-0.0056398579337100475,-0.0017965514792186814,-0.05588953682181256,0.015493552070084765
IFNE,,,,,0.05272897977078839,,,,,
FGF9,0.03682448235055193,0.0026682658070044133,0.05241451104108359,0.008173623726818841,-0.06186747358646114,,,-0.02492868663990197,,0.00373730102029684
ITIH2,,-0.019826454170143712,0.04915923453185959,,0.017654178430327076,0.039311068419378495,-0.03909256011240443,0.04468130886684706,0.03694757113996633,-0.033915754625390315
ADAM10,0.030860367658423364,0.04380362960884336,-0.011935738428402055,-0.01602272575038277,-0.019319149060196664,-0.03203265302443104,0.010653577690033954,0.000620735991738103,-0.013758648669919648,-0.03781917540187561
CFH,-0.001377402561068438,0.038930820959816835,-0.014801042178372916,-0.008375361766658061,-0.036449572838441996,-0.07697731779604908,0.08482347880769203,0.05554123534497735,0.06408373194677784,-0.02765633445110972
COL4A5,-0.006384659157333472,-0.0069961802984735135,0.016479687787197793,-0.015812086223794604,0.05211707926399412,-0.06720924021563428,-0.00961774572710346,-0.008289685010377945,-0.0009284818994662081,0.02097118815578981
LTBP3,-0.010490000989748881,0.027235234548928143,-0.014022783121016553,-0.0218260816017552,0.02804029997121191,-0.12191879753903534,-0.003064661283203413,-0.010872124991905912,0.05902536577087968,-0.014544023497922847
GNB3,0.02264766677732905,-0.008728714916023525,0.06863669113082693,-0.007738443261394637,-0.01611640037309783,0.06266158991453573,-0.05682770953386915,-0.004700862778825623,-0.02022158855519551,0.040889492040861196
COL6A2,0.006906943225842556,0.035770119601167084,0.012073116984413476,-0.06103974122181344,-0.05376491024627729,0.015041679360383711,-0.02493727637422905,-0.08407012901711854,0.006988535882673749,-0.038354386772839325
GDF9,0.07367219762955496,0.05685026612220832,0.01238414762947281,0.0017927424000810774,-0.0007387927002428018,0.037642871654120266,-0.03078943177440561,0.13579162197075584,0.03755209849664103,-0.0397081078813222
NCAM1,0.023103272908105463,-0.0019033029141432558,0.08282100264700015,0.03001897263158454,0.0064754729915550875,-0.08972352715847656,0.016951348359890234,0.025639409397937112,-0.03301605078252298,0.034603674664230574
APOC2,0.02156149089455409,0.004459537438752365,0.022808260602787248,-0.005663139479092977,0.0784303616218318,0.0756619563109863,0.03180712633955954,0.07438197950324711,0.02962345721000117,0.06483473106414486
BST2,0.02036504984745477,-0.013887856485749058,-0.0035143761989105873,0.04801010349827035,0.0031446720166131603,-0.03643249268884945,-0.025498591270105564,0.042539371566097654,0.056888394307005076,-0.06767326940676878
COL5A1,-0.031249375228732914,0.036090193308806334,-0.07966384904547408,-0.0001270703079845913,0.039840215660069137,0.1085604654909445,0.10601300276162258,-0.06752677649355583,0.010430646482649634,0.0019802269743464966
CALM3,-0.033539531390892906,-0.012940343814393716,0.05735855548539973,-0.008338183178878352,-0.014228379433678402,-0.05129017703571402,0.06345650871375554,0.07409144343925173,0.07557225924275396,0.055034615041154235
THBS2,0.033060386903839646,0.04340093715634435,0.03893559690996043,0.006968507266402216,0.04656681961271517,0.030576505539952805,-0.009566618496559268,0.017757625300951426,-0.0049879965586079955,-0.03193514872401211
SERPINE2,-0.06399834864002178,-0.031910049966778806,0.030243757810790424,-0.05130947409201754,-0.015432336318274523,-0.024508774143491556,0.014857899721119673,-0.019775285590754976,-0.019919701208816493,-0.03428823989576219
EFNB2,-0.00989024387275997,-0.004037908868781824,-0.012230870334740695,-0.0486741697889966,-0.024334469673282552,-0.03834574327485032,-0.06837778081069143,-0.0051582730633620835,0.02939358398370069,0.013776578691961899
PROK1,-0.016747709462080655,0.10077664798361044,-0.022616445780925445,0.01124560441485028,,,,0.035268443401352906,-0.020195830601138477,-0.01671196909431568
LACRT,,,,,0.013885637406803306,,,,,
MMP9,-0.013004432974579703,0.01253106947960939,-0.026072723938612395,0.02581309527672027,,-0.04378556587324978,0.07698188826926566,-0.05124845571340904,0.05168022799740511,-0.037520853445802124
NPPA,0.07296945109630781,-0.015591820369004469,-0.0020191393382641334,0.06724185865872663,-0.01293140843773999,0.05907544999828295,-0.00845253390455122,-0.02560206923180783,-0.0477667500164391,0.08075827656947525
APOB,-0.013196373364018434,,-0.005182804915446647,-0.0054018873563943925,0.07395941095528148,,-0.025070467402185027,,-0.02216150255774586,
C4B,-0.015154924842269225,-0.025315623080662767,,0.03637633636684344,,,,,-0.022429266890094536,-0.020630927052409497
NTNG2,0.05304039762853203,0.015448883102945763,0.056918741012002935,-0.03913372851767226,-0.021150307519765047,0.08788688524630318,0.10026910882307022,0.0521408511351117,-0.04306910193081314,0.009085766537973732
LAMA1,0.03414110377001651,-0.05530712788161503,0.04488274051237152,-0.01557584636218313,0.03323920893310472,-0.005156359578805445,-0.01433785984060897,-0.018755848510012312,0.05458832603658299,-0.04403590746136008
UCN,0.08982882655947372,-7.665872771636575e-05,0.026116564811938716,-0.024442575654302807,-0.012691584667819984,-0.021660171622036622,-0.027295758363608556,-0.03340760734476533,0.02521826324880672,0.051523203288144574
ARTN,,-0.0020766818354713834,-0.024459102665686284,-0.02991994235038385,,-0.057482166149911196,-0.004295991341705338,-0.025186988455889243,0.00745481589944664,-0.008140189516502078
PDGFD,0.09558519479506343,0.014630766349169629,-0.016766762711568618,0.011878763060333952,-0.027417458055040367,-0.012086587092463352,0.06567544031277352,0.03933997100301658,0.031455825434826064,-0.018937128800354485
EDN1,-0.004777216400252314,0.07113212365058998,-0.01673128947632342,0.029506037439352126,-0.008469259643761346,-0.06199268701933907,-0.0172500551775753,0.04103057350332741,-0.02206765172882497,-0.026031622954157122
ARPC5,0.043078596150179935,-0.002832160834898569,-0.011156931581136497,0.03679457733317752,0.025785616142148065,0.008217879814683209,0.12276017719100232,-0.014877230363451364,0.024233946716877112,0.09759252743801276
GSTO1,-0.0054167075845277255,0.009753154889102384,0.024828279102548558,-0.0033970930429169316,-0.04662015429435074,-0.10257689708789693,0.040112671866453155,-0.027332941666160897,-0.06526683688891186,0.008615214611529138
PROK2,,,,,0.011413079845975027,,,-0.016303430240825718,,
SYK,0.011396034329661544,0.038125311558966875,0.013581668743590456,-0.01656147120107174,-0.029278018135999555,-0.017927701475276184,0.07287509009282175,0.026006399785790377,-0.07596389859258472,0.05171806873144103
ST6GAL1,0.01756607474569218,-0.047225960081603964,0.01503034654124485,-0.038478310746591145,0.015908700522336235,-0.06688706460688415,0.023284818957074568,0.06000360999036324,0.0022227589525457597,0.09291292879108472
WNT3,0.03511277523590541,0.039670116648229586,0.0355941118310851,0.0007886941279654418,-0.012234627816418694,0.13419777764165502,-0.03258610067009263,-0.0068032691245886075,0.07805957478926412,0.0061855330859690695
HSP90B1,-0.018206348051771487,0.009382595827712698,-0.06802844691955796,-0.05326233752903741,0.05193183881846882,-0.0121620999334951,0.019909863654775747,-0.05991376678440324,-0.0513630151559715,-0.022919512272133662
ZP3,0.14050066317955212,-0.0053583565171151735,0.021231520767502367,-0.018130497976920474,0.08996407880682308,-0.022909575930461706,0.08482747790886781,0.08390797035217358,-0.0024500136634252336,-0.01661034023751405
ANGPT4,0.03444336790670652,,,,,,,,0.04236517524767123,
NRG2,-0.015272923100396577,-0.02899685986992461,0.008690586541685858,-0.03407959912474483,0.030130772457900936,0.03475366548864865,0.03711209924519371,0.02522963088833958,0.043978448038482255,-0.07462945945854826
MELTF,-0.002002652180710371,0.015449291197852445,-0.051158710408353396,0.02454025062053142,0.009230179710011903,0.013201714688925857,0.08271804318741519,-0.012840827190108489,0.05068596462452294,0.09108316128634313
NLGN1,0.0203952570735449,-0.014093436664273906,0.03432153913928537,0.006527677437713241,-0.03188540613731105,-0.1418514568165164,-0.0264752444317588,-0.009374240232272613,0.023810495654730805,0.009318230815550551
SLIT3,-0.026735867972476672,-0.01738322696940048,0.043021863541290055,0.026736248915191878,0.030191625638703305,-0.04954369787835205,-0.044071089694712746,0.052355563299582464,-0.028379758526109106,-0.0060659046722447854
CCL8,0.09558867397049506,0.0538720759816313,-0.01570336819109379,0.001839504291913709,-0.0066799407598522,-0.0015006539521779652,-0.023452135454186836,-0.027166171219028236,,-0.024834673771533845
S100A4,-0.03419454402543926,0.019467805723185447,-0.07382234812298902,-0.03584023568402078,-0.010349476569437218,0.06280946704540338,0.03405531905229069,-0.032413442446936905,0.0051732397788365305,-0.006380820121998035
TNFSF13B,0.05635002909344229,0.015996085471826415,-0.023517011581851516,0.007484034584323169,-0.019199068302697155,0.04999926873753766,0.010864575849683217,0.0366634298945842,-0.01991150891207991,0.031718676143638984
HSPG2,-0.02587518308610254,0.005014538825295117,0.03651446146736025,0.014276051291546712,0.011850380282663057,-0.03149453342185853,0.00045208475163061756,-0.004437026567083357,0.04871248268551549,-0.0379690909735543
FAM3C,-0.009779110206689789,-0.009788236290496539,-0.07446858199546219,0.0656388476871508,-0.02506322015949306,0.03041608626093787,-0.011402003084917543,-0.026268607806899276,0.017966593916396108,0.03478382857243315
FLT3LG,0.04298861030546312,-0.02068650991728172,-0.03204500833591863,-0.03945397967140664,0.0065267776201484405,0.011454733661961923,-0.004495476403441752,-0.04939231319809698,0.02283567423578338,0.04154954775641118
A2M,0.024920808396659798,0.04056254903449675,-0.04055241645791762,-0.042119445760622105,0.009426038165366697,-0.04447302159407777,0.03264038119239976,0.02967769984066594,0.00799164839738673,-0.07815174882788592
VCL,0.035793298149256796,-0.01731033341690697,-0.011651631165185793,0.05091225977880698,0.02134627063254338,0.015050017831499774,0.04101438712867853,0.014825210803305683,0.05592260626579002,-0.02346482754117148
FGF2,0.04691043771579144,0.013018408773396745,-0.006556495626356085,-0.006074441902050675,-0.03580177114769704,0.10313049036504314,0.038066331233461655,-0.017427290913657124,-0.033958484389032054,-0.06076581177321108
AGRP,,0.04818021094586689,0.03401543308767392,0.0053777389088775236,,0.004577572771127228,0.013472923154823891,-0.01241428726561122,,-0.017163928396483053
CNTN3,-0.013572455028075484,-0.01787962595194936,0.048084099918740464,-0.005217266256808082,-0.01837370901303506,-0.026453671825875776,,0.10858793614149072,0.16488020771243656,-0.029990578371473623
RNASE2,-0.02287372733667642,0.015912057743402465,-0.02793090048589148,0.04025814667249712,0.032560140936390286,0.02382847050312425,-0.003381897235655076,0.009776696603112653,-0.0022333468664476677,-0.015275914455191065
ADM2,0.0359804458935338,0.052049291352701636,,,,0.11426832583602482,,,,0.045001270220344794
GAL,0.014548767519422775,0.014514883716556006,-0.006408320201749923,-0.012929801567470986,0.014141935061712074,0.1357519868073475,0.03568283668324292,-0.02526841169452386,,-0.02208748557744375
CXCL6,,,-0.020620113227355272,,0.022821854949865356,,,-0.05001381240489383,,-0.0282137155138306
PDGFC,0.006202571228192124,-0.028115127325457966,0.03677776877108695,-0.01991148094413652,0.01131738063345741,-0.03769801348536795,0.031310375645594635,-0.017247425688344118,-0.00991566592491768,0.004878167378890861
COL8A2,0.026184382616285154,-0.003367328289764733,-0.01421269181806777,-0.03921833576228509,-0.04060914069431061,0.10526130193585374,0.08883987431119907,0.05968013959650963,-0.04160654214867556,0.012393176135840232
SPON2,0.04631303257453812,0.03785676385813014,-0.02769663227899273,-0.047971973807318664,0.01877716309189653,0.07372929748669985,0.0016890796259024549,0.00274746608890279,0.0220539054826411,-0.01881734632034968
LCN2,,-0.022288478754829068,,,,,,-0.02613945329463104,,
SEMA3D,0.016121621748086935,-0.002845190963983241,0.04724812321028592,-0.030973825264543817,0.014450258205498471,-0.0457220383813126,-0.029991934844513797,,0.06580652629457731,
BMP6,0.03578438782063909,-0.015875540378036766,0.04886293617240079,0.03736393365171713,-0.035332854715355126,,,-0.01961283447112274,0.013284146822141645,-0.0318612106491008
TIMP2,-0.038975103556441945,-0.014716720602401905,0.07229261687655639,0.04985926545498697,0.007841957053995869,-0.08461892360006394,0.06106011633104702,0.02006479952964511,0.020350461735074855,-0.009656364964079097
EFNA1,0.048220732901067674,-0.0005908737363690219,-0.019061002882963005,0.038665985569299594,-0.044468621638399125,0.034944423654880805,0.06862083544197552,-0.057142225939849335,0.04751844769884088,-0.029225145420700503
S100A12,,-0.0183077190611038,,,,,,,0.13858803771364275,
TFPI,0.07240181075521182,-0.034911711933066816,0.027935221947168222,-0.029509519714610983,0.05716841595190512,-0.01221386336711013,0.010694944765838038,-0.00412399027662862,0.012578699129868604,-0.027992966487639874
GPC3,-0.02047657632666964,0.04183058012620595,-0.002429807938711083,-0.02545935823386812,0.07908807902169449,-0.039084432306514406,-0.02243078947183692,0.03583123661495699,0.019880541109502554,0.01840102670370119
NMU,,,0.03834494585320211,,-0.008343731741532506,-0.02638889706628269,-0.03525583351459575,-0.03678541610484337,,-0.03349611433316366
SCGB3A2,,,,,,,,-0.022487930795523678,,-0.028784167307840208
LAMB3,0.003699744962214928,0.01491158011909847,0.03737566956480037,0.00032756572136098986,0.021166168563468625,0.22815835335646423,0.03428536140996811,0.08436198522989627,0.034028696317338236,0.008384265772357773
LGALS9,-0.0027139464474129913,0.04384397801903217,-0.03258361312512445,0.03699677519938324,0.047755201415832095,-0.05690696258433509,0.056912164975461366,0.0918882989258174,-0.0137909208041944,0.010836447169866505
VIM,0.011769106040445048,-9.253645077343327e-05,-0.09906346033992272,-0.016887661087495835,0.0002477526704368184,-0.033338427252656365,0.06802050650169955,-0.11373644123572745,0.004159700061389364,-0.007276436267556801
