,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LEFTY2,0.012683681830606636,-0.03814872457678761,0.09202285472435696,-0.021463516791890635,0.11200980199882513,0.024211073900671093,0.0376670897926911,0.1421934082138779,0.034266727243487324,-0.022367772606087386,0.020977552454114135,0.010624231334464567,0.07580789108552642,0.03188528162485083,0.13305084411439888,0.1369232563372682,0.06176100139590387,0.0019547237159069026,0.08793395635499357,-0.0012572553240763579,0.1034807770620353,0.03199444428494731
PF4,,,0.009882729052262703,-0.03457888325092228,,-0.0234518045939683,,,,,,,,,,,,-0.04366985061486467,,,0.023894602519086622,-0.0416258437985516
ANGPTL2,0.09263797052726744,-0.06701934298677446,0.08440983308791465,0.02094980775147267,0.17695969152990246,0.0010391093940997458,0.01530267967888032,0.2398408434359823,-0.013842857619212681,0.00491272663388553,-0.023415249203009945,-0.09757005595583586,-0.09036107244546022,0.09783371249213861,-0.05699772140926315,0.10356059412512085,0.1805047392158517,0.152067207905685,-0.030691135674222218,0.08117972461770691,0.25037243261227754,0.017966499589025596
LRIG2,-0.001208499140291162,0.029304015548583282,-0.0356506012023317,0.03785721861114131,0.12043006920963933,-0.022991809095979046,0.04040552970754015,0.24918042240758076,0.0017128883417009448,-0.04285688015180232,0.018492018738887967,-0.01108999264308895,-0.0223821127354891,0.04532777457323507,-0.08426162408179208,0.06649919554305993,0.0840945514405713,0.06760327101157448,-0.005101713892061323,0.0535420816772324,0.05988918232672232,0.06794799671347365
ICOSLG,0.05096029365857649,-0.009645306445068001,0.03165014067190924,0.018590265632990294,0.0428486358153532,-0.016155034926493242,-0.04775428610398004,0.1670896101718395,-0.05449881568786457,0.0031430450329532358,-0.043147442382093906,-0.036401187975645344,-0.08064945913245916,0.024243017730974963,-0.05653107505492587,0.03519489840385167,0.05002151112840407,0.08920741277787099,0.043949013642990135,0.06216451344403252,0.13902132470661116,0.01681031786949775
WIF1,,0.2882980917397913,-0.03342279366183994,,-0.09024151635507649,,0.039102973726032574,-0.16561863603172977,0.09562080809068765,0.029448766280117254,-0.013687675607236644,0.12719804993906586,0.08299231466120245,,,,,,,-0.048745985682564746,,-0.03873065196442745
NPPC,-0.0018283329094215214,0.12489161497373177,-0.0313630768733958,,0.05321628524688523,0.04858878035918739,-0.027758624456023312,-0.015118713626193698,0.03296212832222459,-0.024109909819860602,0.045967161374075624,0.0807387748019791,-0.08914737015653275,-0.039472694198576665,-0.03240386056318101,-0.027673506438246044,0.040477171336798415,0.024521218369096584,-0.009990174227912528,-0.04297405922340525,,-0.050725355506038086
LYZ,-0.060774945550256365,-0.021336049129282265,0.07096893489376031,0.02950800811079752,0.024517518953618186,0.034137191274022025,-0.011616973737015892,0.02704169172493888,-0.010697621566202888,0.016583297103289162,-0.003516827532101923,-0.11609384985646086,-0.012676309668856064,0.125189997302926,0.0010154511628086488,0.013968223498444165,0.023777705600022327,-0.01127309911290078,0.02817170966774215,-0.08104258072039856,0.14781817574192282,-0.002826286869516225
EREG,,,,,-0.028210702649303213,,-0.06070594133001818,,,,,-0.028368567598557694,,,,,-0.0037550847584060854,-0.045308016590143864,,-0.06703817252169983,0.01090325850093304,0.004745724381892869
SPTAN1,-0.025218919826751816,0.12598978449372264,0.03913401135897597,0.003178183843311588,0.1508060017338624,0.03476887440938509,0.05910613155538557,-0.10718254311764648,-0.009509251509846519,0.03173189536441306,0.005248560526651526,0.14894128091791448,0.06477045216533116,-0.006186741898574538,-0.03679256476557812,0.060333227003612704,0.06547185192838581,0.1624592996922958,0.052737010197540464,0.19270147841225949,0.006397560170925624,-0.025321347447282837
PTH2,,,,,,,,,,,,,,,,,,,,0.05005837884287589,,
LIPC,0.013114587613090962,0.028936640210033587,-0.03723834942436097,-0.002787495291868911,,-0.012493832139423084,0.02942988489487272,-0.03867456948591745,-0.01679192826753033,0.016131260329195582,,-0.008328342846820914,-0.013781005407263307,0.03239187820422344,-0.04761598608754315,0.06939587543046838,,,-0.034177618664772605,,0.022031378822642025,-0.05537154080469449
COL8A1,0.057691801185447984,-0.1389283360154216,0.16282168688340662,-0.029925810940837964,0.06991116543041039,0.012495080251079448,0.020632943480955814,0.12828464864670433,-0.0023548087711032723,0.061734485302205794,-0.0285611085292038,-0.07016058270243943,-0.09524828170519846,0.06663236836511312,0.13807284415188043,0.07856427375224846,0.08362374027186702,0.0062934216334366464,0.08542583272036032,-0.07939161921949629,0.015294231418165511,0.003328094754356726
GSTM2,0.018681546179293615,0.04624498286253027,-0.014965794123971468,0.049772219827806365,0.03610403592950186,-0.003821359719540131,0.009505950551836772,0.02451085195832919,-0.017842321705942993,0.01181974100969785,0.04788405404437152,-0.04512055626873641,0.02548504719679777,0.032713383315611695,0.0038581344437269337,0.19303174335488654,0.047738977689506204,0.10115431690073895,-0.049198385796452304,0.024697812194194348,-0.03171801755510904,0.0065767301305090465
IL4,,,,,,,,,,,,,,,0.004086471315913862,,,,,,,
SPX,0.02097133468666653,0.17949117800063374,0.02305197790643315,-0.007452899100926648,,0.02649851163045953,0.03269487296663091,-0.07517724544267328,0.018137307313606518,0.008102571841274001,-0.027548764534733143,0.09382450866231505,0.11454830876305905,-0.03770154605707788,,-0.030945894790479028,0.11122926717401944,0.01843113058788221,0.004851263487517779,-0.03139790937619125,-0.0876275720677498,0.009916881154579412
MFGE8,0.05972393228521377,-0.07138865819364705,0.06732629292307946,0.05017197887917443,0.01761085780016846,-0.01837981087268696,0.05519101380000049,0.07992084378757679,0.0034524707750902177,-0.046909202192898826,-0.03166588294188212,0.004051010612715671,-0.0031907745786982087,0.10800805378353372,0.24741499780248952,0.1292119079247723,-0.031021272985037658,-0.04201982120477875,0.10838450097450733,-0.02697322911849592,0.37584430259811485,0.10749182376543664
TGFA,0.0351218823482132,-0.08945281495829645,0.03650581313689342,0.07108733837101296,-0.025942230475968674,0.025681539065584492,0.14741840968004008,0.12305503355297026,-0.04695250890829969,-0.051634087033613274,-0.03514132305786612,-0.07671573091971416,-0.06461159030399484,-0.031404344971989434,-0.03419307233610404,0.02226566901483804,0.07905865621808963,0.19210250782237098,0.01777401590997903,-0.007495457557458033,0.07556975411512025,0.03574534500121323
SLIT2,-0.0254930509710264,0.07501980062654683,0.039982339990917486,0.03332733562299167,0.04547769733932294,0.04594564849990464,-0.023368609880898398,-0.0019628051285946013,0.05358406489702279,0.02808946094985466,0.03274681286496797,0.11179966150131841,0.0784958508369058,0.12128415842711081,0.07959759773361796,0.13050063787677615,0.08260990550158052,0.11905327711047305,0.006197672699347803,0.049519178213717846,0.09430009874480522,0.008924809053777242
PLTP,-0.0009773511459557657,-0.029716699646394906,0.0634330212105848,0.03114483096742667,0.06162792803735519,0.05546902419170959,-0.009514350648074531,0.0794938176838164,-0.05475001979057914,-0.03694631409528197,-0.05821308502742123,-0.1214541515109736,-0.014174836095006017,-0.04176381009134194,0.032418473346316076,0.051157924370613964,0.019641045953209705,-0.04742541080522652,0.05889990656220488,-0.2563243718490825,0.13501697996475967,0.08702704491686156
APOD,-0.004357340997206659,0.03339650898694417,0.0234317412651515,-0.08308871105253549,0.2819142528626241,0.015695868549384158,0.11981024459463667,-0.16302906377914803,-0.09829715316458182,-0.017269936077903822,-0.017624644434046717,-0.10232365037718169,0.13270918630934458,-0.13393529054578607,0.06434483811195377,-0.1592038623459915,0.1869489855027525,0.174967760122976,-0.09155151688490602,-0.052462282420435075,-0.07786582773191518,0.06545612081444854
