,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ANGPT2,-0.011580318395156077,0.043751554265405036,-0.043276284902131104,0.13462473032038494,0.13618683487383187,-0.02759129467193137,0.14607515104650923,-0.00875528527402739,0.046510176160541816,-0.0008926030045881832,-0.004876140839391226,-0.0006497764479971447
NRTN,,,,,,,,,,0.005512041472227744,,
ADAM17,0.009457510208994177,-0.0009163856655072757,0.01522727664319793,0.07466837233728771,0.04889269585581884,0.029390197042290844,0.04814060992506064,-0.06619672417819732,-0.020112343717194416,0.023347597416584275,-0.03452855416341647,-0.004718550857796543
LRPAP1,0.05339244672983937,0.024556143355795024,0.043322209158616926,0.04313619097931387,-0.007375931378931746,-0.023268964689334336,0.0922178674691799,0.05324337945487783,0.08367613894207283,0.029964629315154333,0.021778062572633573,0.015333138727396849
NID1,0.0982288345239694,0.04733173317109224,0.035304336390553026,0.12713303653290242,0.09868936061848854,-0.04272377290969289,0.15895865149345978,-0.015869072877761677,-0.007992392689346312,-0.07649690565921743,0.019360943063869773,-0.034211736588378894
MST1,-0.04030763246858755,0.02530465026617755,-0.03292867731710927,0.1550971328710196,0.06612373237313283,0.03748330417539479,0.13648538038009203,0.1705938599928279,0.08137117914162796,0.04005850964871212,-0.019494124655288485,0.05311239313407001
IL13,,,,-0.019095891290942066,-0.029069349098338502,,-0.03662909179346861,,,,,
DCN,0.011210069423043438,0.05449906610875896,-0.055981275713307306,0.10218077016979518,0.029374724354775134,-0.03163106997114889,0.0813625805252646,0.033993398923513135,0.03315599844575738,-0.008840392036913483,0.0613729954518142,-0.08369449303672198
IGFL2,,,,,,,,,0.02065758485886708,,0.009395047578894401,
COL7A1,-0.025189005096035742,0.02878551052126765,-0.0372248405486574,0.06243787239321451,0.06988890891483786,0.08040145362721389,0.1657948380933954,0.030794230232457698,0.04265252181222446,0.013270342815999743,0.006837483224187626,-0.017844819813873185
CALR,0.008469774390927833,0.012200792304128872,0.0033456899729122497,0.08691465329743213,0.08778115849140342,0.03483530329892186,0.05563287597374334,-0.007691004635258229,-0.13993892183082482,-0.06767897850960326,0.03195413246151903,0.014726303526268735
PIGA,0.012761771238189308,0.02814509186219064,0.01295102223294942,0.07687816868676643,0.06259783194286742,-0.04336951398099206,0.04656729578988744,0.027896266051369738,0.0825547941525903,-0.025272715502151454,0.031696073991632594,-0.0042361086510697655
CD200,0.036522724866962036,0.08644827634319624,-0.01146563884909676,-0.05196719767011536,-0.074613883496072,0.041671821380116394,0.021786454609345775,0.039221415709229185,0.13309105249566872,0.04194089814204956,0.04860600129718851,0.0238357324303652
GRP,,0.01661815088205015,,,-0.03528769092425179,0.02740128288824896,,,0.06551402589073117,0.03891599297002917,-0.02579685431025899,0.06680163478602115
CDH1,-0.01909617957845332,0.009298444719066934,0.008378676882062978,0.05437127516083709,-0.0024451959619527473,-0.03861415804159287,-0.018027652611105397,0.03049935971242836,0.11016139605521366,0.00504495548252294,-0.0335314232872194,-0.008315379722441184
LPL,0.05364243657371456,-0.06190687198879621,0.010380987612986555,0.12107028745931685,0.01419067989592862,0.11054647064362912,0.025565138343080277,0.19314741721070905,0.14760241525131226,-0.040641222168166666,-0.022657603020537678,-0.0678265912835131
SEMA5A,-0.020073839087684488,0.046137892885946136,0.02251874527399778,0.10287443855993116,0.07753587558926216,-0.051971201345702746,0.13441774217047134,0.069354644750726,0.11071585648254716,0.03325532662441999,0.07254672274576897,0.00456236141921685
SEMA7A,-0.02957405509618106,0.016216326193047137,-0.012372956542173574,0.05552938154426334,-0.008874452483252238,-0.05193638332692742,0.013720767535827181,0.013686473500709211,0.024104351282033747,0.01999219722477221,-0.017537085214511233,0.04275145556194385
SEMA4G,0.011961158969742541,-0.0014514152833345693,-0.010294697224635463,0.07803101459035733,-0.036808080701938126,-0.015855126371980353,-0.01926180102695337,0.12276511050175849,0.1455940860093439,0.1407633821631834,0.01459233005030391,0.07478917841312557
SEMA3B,-0.007973266805173202,0.0029423394873816923,-0.012126354888251924,-0.03421646641349527,0.02527949485469123,-0.002694929718215672,0.11069787420683307,0.0874975804811045,-0.034103950697069015,-0.017509769955778343,-0.0356599660727068,0.03545163155951824
RPH3A,0.02856785126362099,0.061583960748152526,0.06923588715119117,-0.030977525419922367,0.056481015084957606,0.03638130330252703,0.08862969281977656,0.10375724286539231,0.08872500837884868,-0.013488572191970648,0.03359023358935545,0.004325362757727116
JAG2,-0.02110961310148838,0.06806820504005401,0.01235181390750414,0.018555193647820035,-0.030696413939199186,-0.006771285382462473,0.06235043791977932,0.030926815742269003,0.013816620069304307,0.05904575179527084,0.05531919855907579,0.007274922807141918
CGN,-0.011268195732210065,-0.010771317086004203,0.00819787855168158,0.1274370288651828,-0.017374959100317982,-0.010872810891611576,-0.0059908242895605176,0.08121600254731202,0.0922053067868335,-0.055314673582806666,-0.04701567537931816,0.08945205732415944
GDF15,0.012207504978422696,0.017886502330834258,-0.005057992672105069,0.06884288687512896,0.10693433342329613,0.17091401930929387,-0.012637228643032017,0.006922953165566384,-0.07137700077929242,-0.03354848706553323,-0.003045894929674002,-0.050461140674326166
SEMA4F,-0.03227844575246397,-0.03198769870118436,-0.03100365778549167,-0.02655233408685201,-0.06878274031735289,-0.004626569684625504,0.03146305246395708,0.0689580627609288,0.05736921350731845,0.03395045132031016,0.014755250596004537,0.07412716652748601
NXPH1,0.004829696233065494,0.0879817913632724,0.04974602928979982,0.04317949384870717,0.020230244666513828,-0.019740909273780985,0.08086255241737567,0.08944721621661818,0.1587094489760403,0.06851231918736655,0.03399673122344804,-0.014639671637032163
ARF1,-0.03253771140845433,-0.022975859733496393,0.017010034056502327,-0.05977763942528859,0.03948763765506668,0.0510178425213984,0.041852746863222184,0.019892190169125207,-0.012242837327087254,-0.03227301764679224,0.02321142622863119,0.0223949084046308
DSC3,,-0.024601623259616838,,,,,,,,,-0.021740800327116283,
EBI3,-0.02738974171947705,0.03153230556212756,0.03709525401808626,0.07053373403277734,0.03307958342642196,0.0491235579409697,0.11069673833886577,0.05376280509842121,0.07747673159500255,0.0412626932966563,0.04022401864129286,0.030322478918574793
TIMP1,-0.021685254762545833,0.03274477269843406,-0.00684666477398671,0.1326389723857679,0.11693944440474502,0.04379147060851331,0.07244798105609707,-0.08267229592900825,-0.16999102399643173,-0.05847294419662646,-0.008161481831916402,-0.07644915314567745
SEMA3C,-0.03485456380344741,0.018411755096362666,-0.030732862294776935,-0.07080968221250374,-0.001275093667297738,0.0016080731399139526,0.117691273504504,0.043404022891067304,-0.02489706819950489,0.009431166023487232,0.03147257925403848,-0.02600204363024887
GNRH2,,,,,,,,,,,0.08435335007153544,
GAS6,-0.058078209747419327,-0.03898023861823731,-0.008669318353916648,0.07053191889765001,0.01157699602664934,0.040098633344726395,0.0402422026082949,0.0651150283869317,0.06613186768759162,0.021969976754907927,0.07644761326950002,0.07553545636945647
MEPE,,0.020383556607010613,-0.01841980145196733,-0.005111594693335145,-0.03337756052414365,-0.029779743627402537,,-0.03510554409895388,0.0034194870795064263,-0.022912201407364875,-0.03004234799046372,0.007289551338930377
SERPINE1,0.06292565653301904,-0.011778967600483537,-0.013438960157699945,-0.06865668685436928,0.06593769739541833,0.05583093101058207,-0.008870077412982989,-0.11337024772056117,-0.15195033165918995,-0.05893427144551849,-0.04441692162951058,-0.024078164744847304
RSPO2,-0.016485142277439167,-0.019814707945152644,0.006547606512235806,-0.032763621119151175,-0.07854943400290888,,,0.02052876472727851,0.08287709918117699,0.03894478864262065,0.011915528453577432,0.009103284613963487
SHBG,-0.018520243458544253,0.0014956067798672088,0.0007958127472973161,-0.010421753602163322,-0.0347170649362967,0.027149002161902254,-0.05396719256860128,-0.060049189649707735,0.01501679177105273,0.03373402061961276,-0.03594712927294349,-0.04140341739479923
LGALS3BP,0.06111519036333503,0.06922236413581069,-0.04035181842988755,0.07532683127146042,0.03696736864341022,-0.057348101880071306,0.05353907784260584,-0.016578220081960332,0.00999596126650932,-0.05938374394436026,-0.06731004173025015,-0.013350038377938005
LAMB1,-0.026372568207306248,0.050434600930470044,0.06449454944559481,0.13367224035851452,0.09011811528208932,0.00229444407624369,0.08186252475203884,0.018511642639628866,-0.059113892724233855,-0.07036137864521681,0.008128406353565624,-0.05666452363986219
SPTBN2,0.003707505934839579,-0.05670372952002923,0.03992963610298734,-0.0959401034355289,-0.07165844823077655,-0.014804473467011928,0.0496928918577852,0.06996918581398735,0.09587907052259208,0.06398609762260017,0.08390753338331332,0.008832496694461943
COL1A2,0.0011963531006917835,0.05610998230254936,-0.03606947746968555,0.15628678577681152,0.12654433360611916,-0.039483792771157766,0.14230680269760382,-0.02531122053192438,-0.004891966087451811,-0.028495303723554646,0.01551838003852259,-0.0636060331523312
DEFB1,,,,,,,,,,,0.04668358553354086,-0.028473953418971954
CEACAM16,,,,,0.07694727275703171,,-0.03379429208974048,,,,,
WNT11,,-0.014567148946306438,-0.028182306861994546,0.06589195268096316,,,,0.052713691580636726,0.06888451526815689,-0.030343439232829204,0.0314374568480823,-0.025563042295562947
LGALS1,-0.05764114524696458,-0.03932397835469987,0.003772993169756415,0.017189191174808563,0.06538796032449805,-0.06263843219501872,-0.08819607858518387,-0.11259091335610269,-0.1807909237442511,-0.08613424143755942,-0.0088550887360006,0.028118336380776716
BCAN,0.11389256455876758,0.059106239336474714,0.03587567584569654,0.11713652277924963,0.12059422853123716,0.004843696204579736,0.14745385553671922,0.12351731021545043,0.23947994224914934,0.08997743788193598,0.009454975746976473,-0.007910992212909983
ANOS1,-0.011523376501862248,0.030620776022819478,0.06287859144355995,0.09271894751773933,0.08431324015544137,-0.017050263825508127,0.0425332693317709,0.057952705690848025,0.14785766964840236,0.04274262515204622,0.017249999296039452,0.025760237105909523
EDA,-0.023207635970812643,-0.025815269335602728,-0.03071752378525233,-0.022245791042061876,-0.027825931025707074,0.03760115166317627,0.1264617778162264,0.06941224900940021,0.020238752542163358,0.005614251967871223,0.00013145784021645408,0.042131489156917806
FGF22,,-0.036709413884293995,,-0.01705429411824031,-0.02593182221304482,,,0.005592112379554221,0.03614137265619873,0.017291830450205062,-0.0005195906768520244,0.0255021856078153
SHANK1,0.0034916558209046236,0.04187407698684662,-0.0339796767977821,-0.01622607769418849,-0.013965956301628571,,,0.06491684230922966,0.05596048660794216,0.12930141169537038,-0.028108671859860542,-0.009760279312310913
NPVF,,,,,,,,0.04691113244626273,0.03413385082121002,,,
RAET1G,,,,,,,,,,,0.021176048033334977,0.062301010274515574
TGFB1,-0.043117961582631426,0.008208996427384775,-0.03588555812203537,0.03815545939114523,-0.009715429755977155,0.017413313065453975,0.002908977554672957,-0.004057796873760469,0.002491323267538487,-0.05490591620032734,0.028363668969839065,-0.011120208447486773
MSTN,0.003713746094407024,0.01608626876663296,0.0046033427558289765,0.1305269921855401,0.006834759812729268,0.028854139134864776,0.005784598454876517,0.10992664930478062,-0.03878373749445656,0.10475727758516265,0.06080222191699456,-0.031834138674793636
WNT4,,-0.008566621876746104,,-0.01933674014899782,0.005409605258975744,-0.03306739308317086,,0.10803618511306529,0.10532501804136643,0.020147877315354952,0.09473427389099208,0.03069429573855956
TNFSF4,0.008547437340098123,-0.041031918287698976,-0.031667835840041104,-0.030694210782845226,-0.008036852394799811,0.04091740498004472,-0.02110096380436831,0.06969258400732162,0.07634969880159173,-0.06467308767351272,0.01139651126757176,-0.07022282492334746
NTN1,-0.07078440242318527,0.03951059221735703,0.038546886961451726,0.12730808158118934,-0.00889301106259158,0.008884619731753782,0.05597407319149079,0.05391866782266497,0.1646797248693366,0.009896113031757857,0.0014538646190350515,0.06647374175209321
CXCL12,-0.033081790877631946,0.0451944826016301,0.03040850265368453,0.007156677036122673,0.002538781611877937,-0.0317283162973189,0.020504312569704686,0.030311024684231476,-0.024023888430909034,0.01461512712299072,0.01931901007659194,0.008475281173843434
GNRH1,0.04947658049700501,0.0014062627677355322,0.03529133320054021,0.05229675160784805,0.11059273997869519,0.05204381870814821,-0.029354896225644894,0.04667554011587927,0.01334931921431144,-0.01852028750229048,-0.0007623094805354698,-0.032289120575128276
FGF8,,,,,,,,-0.008416035749992397,0.02102168481103139,-0.00957477440860861,,
RIMS1,0.09241456950204706,-0.05885783753270853,0.012029705673518479,-0.04513920655487661,-0.08601391168024058,-0.017600484958737686,,0.0991262823367126,-0.0025411289089758296,0.006908951736449715,0.029733970538967765,-0.0035615918893064117
FGF14,0.11763225610987799,0.03721326578142514,-0.044330250451516444,0.06712625805517904,-0.07455637237666381,0.05986622814106542,0.055362555750464074,0.08066775214076446,0.08370443184288752,0.07298809914054162,-0.01031255604849113,-0.015998010278868227
IGF1,-0.02415291316066195,-0.021642966069232113,0.03653426499606135,-0.0043224047865567,-0.024584475295006538,-0.0359944430477763,-0.006246961710736668,0.04908428508305155,0.07215128934083585,-0.025386602888180038,0.0816955072172371,-0.0032423217234068004
TNFSF10,-0.025076840592315748,0.06967940407759526,-0.03921144282274336,0.047399831408082224,-0.019158731841821798,-0.036393196828269546,-0.01040151458305973,0.04453903160415319,0.03475823819153792,0.022682823272663577,0.052505450943349234,0.018704957131750497
GDF5,0.09512627554665803,0.004129525920749402,,-0.030057551613771005,-0.03526114078026521,,,-0.0260585493917885,0.06484552298261749,-0.02520722682923873,-0.002235606654188676,-0.041672193146732796
CHAD,,,,,,,,0.10566029522683254,0.09122273074161187,0.017728138822608534,,
RGMA,-0.01344094405703223,-0.007061705346219184,-0.007183255968239767,0.11525966979863196,0.10928317505364235,0.007573343639561111,0.1104655687110191,0.06413297061250604,0.1490178688197665,-0.04183147412268608,-0.00104766539032448,0.13181064203077714
WNT16,0.07882753145819478,0.03848468007297924,-0.013590640800045932,0.009402301222932216,,,,,,0.00779004395917492,0.05179613434157478,-0.03574968747259341
CX3CL1,-0.036813756463662285,0.023569145274341712,0.03915823082850721,-0.007434373470221134,-0.024692761974130357,0.02512431835851989,0.055401695913340335,0.025977544409454306,0.05557972367314097,-0.01559704520866761,-0.004524955918083356,-0.03854143795192992
FGF1,-0.026992376951249994,0.01916946372088635,0.041201273596751034,-0.00033813532549261646,-0.0040486205509956,-0.024237735095970832,0.04146322167123631,0.022918045852540054,0.09653884060720638,0.009951618145173275,0.08805147930954478,0.027977636998272777
ALOX5AP,-0.0924458120733944,0.044203452756137324,-0.003372631078531452,0.13094911107076232,0.10058050464597758,0.0250112136407403,-0.01689922354602279,0.002888692639332626,-0.1361285767166766,0.00019170261664971664,-0.02115035967181859,-0.057771345288600034
IL1RN,-0.014670726954211209,0.060314890421892274,0.0031437702346619038,-0.017321966272272202,0.01157737488191831,,0.07724363981304609,-0.024285150721637627,-0.06931098298445967,-0.012927632926876128,-0.04721882964656824,0.009628295975475239
PCSK9,,,,,,,,0.0070408282856847535,-0.012426355813252361,-0.015450980353052968,,
NPW,,,-0.023359074304662036,,-0.024570521282002357,-0.03444032653126179,0.038348041665934196,0.007215495224593964,-0.0037815554368636987,-0.032292797869118796,0.0047206264442695755,-0.011111326308887542
CXCL9,-0.04460143378246388,-0.0049615252491888385,0.007360133256544295,-0.02094992022237687,,-0.025483805847864933,,,,,-0.08461443842337409,0.030903915868904123
ANGPTL4,-0.04323225948218559,-0.02246115625672198,-0.07235212077962616,0.04360251483162917,0.06407898224797899,0.06315781958574532,-0.028235126466704803,-0.061713235325172214,-0.18607974789042073,-0.06932562113597734,-0.04119408940549998,0.009424325463060126
UCN2,,,-0.016197043533986148,-0.018355511433499484,,,-0.04543776462649009,0.0388561140175091,-0.023225695250833952,-0.022558240660259247,,
OBP2A,,,,,,-0.032362116382403425,-0.02081930289565544,,,,-0.024420601639573974,
COL4A3,,0.013410626194466408,0.027478421383636827,,-0.031354333402872345,,,,0.0119314714336182,0.015064211158745093,-0.018686892435611856,0.042342544234157085
NRG3,0.04254380630960967,0.009039932397844027,0.038970822811674376,-0.07029565322126505,-0.08474464657772365,-0.036440196358819225,,0.022498074563280776,0.1357504570579111,-0.031012809545083675,-0.011516769522074533,0.1233994260443458
IL23A,,-0.011377725871988913,-0.025482713116517924,0.04505700481726047,0.049767715658727986,0.09777715024807124,-0.0019922137345390802,-0.01609619295857533,0.07003807100099049,,0.000113075940187418,0.03243564743614941
COLQ,-0.009790424977513224,0.076995404803902,0.0026080258955677614,0.0272810773351315,0.04496929174915951,0.061855484208204595,0.009562700678397347,0.10413270515500854,0.11530337504187427,-0.014231672332779879,0.006606890767264722,-0.04853109773245091
SCGB1A1,,,,,,,,,0.03010448424952195,0.013923599277232183,,
TNFSF12,-0.014009680649559412,0.03756644238064069,-0.014727309948569148,0.08013397254936748,0.03454155679908575,-0.01074199095702269,0.0126865710254882,0.05310363047330435,0.03523523906148869,0.035093224106510494,0.06028884845210076,0.011194994703473475
DKK2,,0.07294758925310574,-0.016435830631085703,-0.020987529645878987,,,,0.0004131225752499284,,-0.04033676730529244,0.004075088076487168,-0.03990838501251707
FYN,0.044615761952417135,0.05380492724041767,0.03782353901358094,0.07547760664384277,0.0572490191248416,-0.013412306008378424,0.06936607241261716,0.10265771188297025,0.1748748409944612,0.05882227167492524,-0.0016594798450250035,0.06001297716895096
ACE,-0.07896425240376762,0.06826900351763636,-0.010627164753232315,0.06716050911106233,0.03147789330665546,-0.024728226083502135,0.05400686339468049,0.06473375568287663,0.14750556418122718,0.03865460634832805,-0.005643356226872627,-0.01219245679316231
IL18,-0.07138976768438408,0.036307186095224424,-0.009766591389238929,0.107576690837031,0.04641200200340025,0.028705242880200082,-0.08274905106752362,0.04301287273879769,0.09653225949984308,0.006292554174428702,0.060979236565397985,-0.062314715390304504
PPBP,,,,,,,,-0.021548237581237473,0.00820964249585932,,,-0.02638563057420499
CCL27,-0.0166989519874426,-6.894505493816717e-05,-0.005512025186250409,-0.013637843234201181,0.01950021910292287,0.07004453451585035,-0.0056930027144683915,0.1085199272224683,0.0860605270538607,0.012805596374950334,0.08702111691821793,-0.014219615521661318
SERPING1,0.012634482219622958,-0.005738192266021044,0.002044310041662178,0.1397297029190429,-0.01840266542718867,0.055316135628450204,0.04391579183206733,-0.05133475605214884,-0.02571541651495144,-0.05814818961803361,0.004178885690446844,0.015682597541675187
AZGP1,0.006858505084766333,-0.001192626392632283,-0.04377883500706915,-0.014256163317328223,0.03166186475612348,0.11420452391881249,0.08055624770063265,0.0669093188746714,-0.02961982158122259,-0.03863884152978916,0.04418842234368473,-0.00962885963757974
INHA,-0.022889757204658013,-0.01896063182047025,-0.06089502088939133,-0.016865394550047708,0.061721161153894456,,0.021718069747151,0.09433220836347389,0.09227542953442817,-0.019257510693106168,-0.0034560778116760056,0.08233096320310485
SEMA3G,-0.025335929579237956,0.03189414526484496,-0.020932645776136377,0.08782030968542946,0.007992970316794789,-0.03954419597180134,0.07523785556477372,,,-0.040009862387507214,0.030428814456374863,-0.04817239407315954
OXT,,,,,,,,,,-1.1948745354388349e-05,,
COL6A1,0.038952102850005846,0.023977735650419482,-0.0046163211138246256,0.10906900312876502,0.09163848857666547,-0.03415805829877265,0.08309093512247492,0.006744819706645933,-0.1078383363676756,-0.06592415659709168,0.007915009090738044,-0.04807706860863253
FGF17,,-0.034482027795459856,0.011018007413967789,0.0012931759319571466,-0.042603492235274244,,,0.04283775734383709,0.022076264459698604,0.04640728310028995,-0.023265343402965613,-0.026309069983407436
TNFSF8,-0.018130082552834183,,-0.006709562413096783,-0.017321966420252223,,0.12444406620776806,-0.07068254585993639,-0.027165177697559446,-0.016518375873904128,-0.016757065439960923,-0.002215007881878966,-0.029712366168222055
FGF20,0.05224025854969355,0.0444125667823927,0.030651011910802883,0.02671572239032478,0.06341614260273375,0.03246965174541965,,0.06974848544823317,0.056293875912663535,-0.044332061192267284,-0.017174334240352564,-0.021994962098809398
ICAM3,0.028399488221039045,0.0029376337990624037,0.015033589869251223,0.0538824031527194,0.03466405802567152,0.13576230150274574,0.03403441014150404,0.06762223344314135,0.033713807993010304,-0.006163664432638376,0.008560447926211629,-0.0067392001904271305
LAMA4,0.006183724634760464,0.05588352544846334,-0.010364045602746189,0.11537218339208752,0.0203927944959104,-0.028246540728960445,0.13773346568443137,0.09012977632452861,0.04316422635061149,-0.013279407314813085,-0.025713168738977988,-0.012494903975027075
DLL4,-0.02901522121123674,0.0018147562687256728,0.027657931543685326,0.1307913811036825,0.05413105807328973,0.013616440760819727,0.08502923072292096,0.049399089814852346,0.11984594659329283,-0.013812431999427692,0.024012799536286836,-0.012935902075040525
SEMA3A,-0.012312813975677893,0.016329495985134942,0.04157665817645616,-0.0020505680046035302,-0.007993483433117662,0.008738588825805997,0.07497573814736684,0.04196469244256943,0.03457426743779094,0.0290604294520033,0.07102056661308193,-0.0429586866185663
RLN2,,,0.03512684844483119,-0.004859467277377323,0.002886581973631172,,0.012190958236324427,0.0014050289212718535,,0.013388303010048258,0.004963078209193852,0.03413904130443141
C5,0.08123880891921209,0.025979576993840795,-0.025615703657056923,0.14778281995015247,0.05393701744030955,-0.013870510082384276,0.03309277085650832,0.12491688980742012,0.015693450596199515,-0.048265149452256684,-0.04759599930095222,0.10471058816342735
COMP,,,,,,,,,,,0.07166512346508361,
EDN2,,-0.02916716280205744,,0.10743963836950335,0.03463499852005884,,,,,,,
C1QA,-0.10156650120624924,0.006952677106279568,-0.0029107586311869008,0.12676549140386664,0.06962106453033395,0.0031117790204719573,-0.0030348723961049007,0.01805115580926012,0.019814110194055157,-0.016011967240884415,0.041180100137379744,-0.06943862686202593
UTS2B,-0.015374686445805835,0.038339271860528504,0.03586092554315722,,,,,,,,-0.02860949192491444,
COL9A3,0.050499151664852256,0.028200772376901762,0.024790084600522466,0.10769342909561276,0.07673887941476694,-0.04018987104391556,0.09482634628184514,0.14206311914574957,0.16215955975492338,0.06373220365792072,0.04317414988139158,-0.02109452718575338
DLK1,,,0.0797059676081168,,,0.0789814618885083,0.024164911086098258,,,,,-0.00506858466234475
HGF,-0.016067893966102708,-0.029109838495833398,0.007958406180397764,-0.014018873357057161,-0.048542660458218236,0.0791061974297359,0.015418807780016863,0.058075083567794915,0.06578490575120809,0.016841153314250252,-0.06502940539239326,-0.006099228906575354
P4HB,0.002352851746836596,-0.02606816588807259,-0.020998386530603666,0.05868371027079858,0.028558937289939437,0.009205957301652344,0.04272007521009714,-0.040483298013927214,-0.16554693591589834,-0.06629392943328698,-0.002734246381771162,-0.01636048918828496
ADCYAP1,-0.016910237380733488,0.02749723765616973,0.002348741393458951,-0.04683500394507938,-0.053527233649974526,-0.029749398882984633,,0.05402282652089834,0.12406737061361112,0.04896040947668787,0.05698012532659596,-0.002979623273991218
GREM1,-0.055542426851924454,0.0281510761871379,-0.01802235265894468,-8.343317927367728e-05,-0.09295214908717854,0.04844590983377686,-0.06561230332052581,0.01675719525759134,-0.010615944129668467,0.016425213233687536,-0.031498642507066535,-0.03710661644197632
EGF,-0.03883242034028673,-0.02071292958446515,0.006876535006251028,0.0355310278728665,0.11986944259759,-0.02698065953059103,0.038362867555477645,0.009034760156245015,0.02960839807767919,0.03807578004692719,-0.008379167494230155,-0.010820387400444643
VEGFB,-0.01624690911234947,-0.00882649112637665,0.036325607541311325,0.04300065211869085,0.05127372350711213,0.02604212672074373,0.024509154284418803,-0.03522775810711584,-0.05426582115786191,-0.027688773433840012,0.05537863814573915,-0.058479423628663575
FARP2,0.0890846509506336,0.0370055538436444,-0.004447016029366921,0.055543009849166214,0.03726886883455131,0.024119915172255726,0.03860403916756154,0.03953348583153669,0.04368216484781072,0.029023867544023075,0.023672608550718784,-0.007913985340753988
IHH,,,,,,,,0.04701932766829094,0.01927389763702534,0.023961487136251226,,
LAMA2,-0.02319250148762413,0.028739206204064675,0.04902953784841292,0.1020454994815412,0.04012757598727647,0.03690058402234226,0.027894647367778466,0.05613526640616212,0.031060205173945366,0.006559193481988653,0.040293124200084615,-0.014100144727539768
SERPINC1,,,,,,,,,0.04890675076027732,0.013595924059329814,,
NRG1,,0.019528562014866344,0.03136541645465083,0.07339044968850517,-0.033593320652448605,-0.026559145371432585,0.0242728348794878,0.06225915011916755,-0.019031475692509233,-0.04602949025117219,-0.03699353108167899,-0.04536776908754586
SPINK1,,0.0013751899155149707,0.033853347664447676,,0.012456136591069873,,,-0.036283676014079606,-0.03654911172941842,0.010814777661899855,-0.03742894394045005,0.008108543867127727
EFEMP2,0.08025837693640991,0.007468149740899309,0.054180051908922236,0.14348228217812875,0.057213554335493175,0.08564620149960676,-0.005356537351589203,-0.007211175520864267,-0.06946240288425327,-0.02981746992673445,0.06265282145642811,-0.010674934075440566
SELPLG,0.03226925354650098,0.045989521042823195,0.049296431155959886,0.031109685494417744,-0.04174906113578696,0.0010244513387799301,-0.05489621934107129,0.03232380687118691,0.04178584988861363,0.0547268851471565,0.001958477627490408,0.03557243489078769
GDF6,,-0.013683013821743901,-0.023359076325663142,-0.022245790573836,,,,0.05137360427113428,0.013522737475292163,0.014015731096018303,,
HLA-E,0.006814666310043283,0.013882350195103895,-0.049748283262097966,0.12125638122520051,0.07733920507665928,-0.015946283766799612,0.0463476228775462,-0.07835274410541015,-0.03866151685871142,-0.06760463896134913,0.057940368007897744,-0.07599667955362915
PTN,0.09094557367092568,0.059737436811994,0.06866319170310284,0.16493601076975314,0.15424819972149895,0.11694750704570248,0.15738510855665436,0.05127993676128301,0.060192432592012395,-0.006471784816640065,0.019745962744821523,0.001675848515803023
CD274,0.014351968460418536,0.02240972620500196,0.01741432738413695,0.13077205753483223,0.027764961408057814,0.01914916118973999,0.07746190203570193,0.045166070029070235,-0.053560495104955405,0.047827984722470275,-0.009582602845101606,-0.038653062395055365
FGF10,,,,,,,0.01547312461919226,,,,,
CD14,-0.047750770704966694,0.030361925569299706,-0.04140396976236567,0.12554636349439938,0.10479005555806392,0.05799251927556617,-0.018499261210604117,0.027047423738441496,-0.001341213607074993,-0.0819387838076647,0.057111847092393246,-0.07933068578379687
SFTPD,,-0.0176168306831033,,,-0.02109752627008751,-0.03410155893341534,-0.030647091225782273,0.18020087770879126,0.04466947900577124,0.00014714852132536267,-0.013246266006750707,-0.030641863006425983
SLIT1,-0.06994079045591575,-0.012336538987900228,0.04461503426970196,0.10060848776376811,0.05668026979089309,0.12153566949466833,0.12303994744484495,-0.0009856837073453106,0.10934300455644831,0.012081409095385928,-0.018659253003926273,0.0024783541510158386
CNTF,-0.019830575368644174,,0.11162085051528271,0.060393312779536565,0.022359836594336394,,,,,-0.0035369672497186167,,
BST1,0.010128946374783824,0.040823165593215235,0.006905045458986566,0.1777816458562117,0.05914219507070112,-0.020713026678273506,0.0030687982070941268,0.13160417894630325,0.05892486431378631,0.02512585302680659,0.015904583170023797,0.006441984019839874
AGTRAP,0.05093462679371903,0.002251661132697724,0.045382286464733836,0.09847004723196592,0.0712233639063775,0.022601131977763478,0.04054835057531995,0.047324700168069896,0.018859506798383,-0.022234484475019748,0.03827750208733844,-0.023756321477735213
LAMC1,0.041870813181206105,0.11226620623170276,0.002859359017683886,0.14848372590211342,0.07577626911348398,-0.07147624229687416,0.14994177674950526,-0.030163813639699413,-0.0902535652810373,-0.03992008003392955,0.0384355399936792,-0.006931038351591545
COL6A3,-0.01854239283766721,0.030953737815405506,-0.040754536416153765,0.012446648386191377,0.021526378944308568,0.005460694672674617,0.10182427830668662,0.0225806176241411,-0.006136464264203136,0.00095207936591968,0.027247209145216007,-0.03618446023214239
FN1,0.02922180648852083,0.060292782039541054,-0.03401318892505079,0.16098252140039093,0.09424452590179745,-0.04177200406357218,0.13440924521054456,-0.1056069025808757,-0.11994776511400822,-0.04749090581352446,-0.029403269777886876,-0.04577751346292572
