,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
HLA-A,-0.07156420820202555,-0.0022939625223385306,0.07774851568048918,-0.09805193989717041,-0.09843086387800418,0.03495602672464998,0.039484477984751694,-0.09493025736236738,-0.004066666234566143,0.014409359678135586,-0.03757703536721691
CD5L,-0.026590380007993727,-0.000830021141614553,,,,,,,,,
FGF18,0.04637385139193787,,0.06329626166114836,-0.016176433212346256,-0.012376096381267757,,-0.01100895923966196,-0.0001262748953040601,,-0.012063615026472557,
ADM,0.006557171982266345,-0.020386162882303226,0.05169824836701441,-0.03781380185510364,-0.010746577430771563,0.11005988272216485,-0.017151751621066937,-0.0750915415339811,0.049345517674790534,0.026538561879193866,0.020183711813133155
CCL15,0.00429491408564322,,,,,,,,,,
GNAI2,-0.004055536915041646,0.018576221421070523,-0.051556792024424467,-0.06918263563203725,-0.010266550569842216,-0.01814038301206357,0.038272382767894485,-0.049896976050852616,-0.0067701696550105574,-0.04612147018872535,-0.06869738287278061
HDC,,,,,,0.01856853785752992,,,,,
COL11A1,0.02921653987799097,0.003453402915807287,0.06349456437050786,-0.04218474567466419,-0.09028045859654667,0.007282590285835185,-0.02102589664355989,0.05036604699187161,0.04452719642356615,0.027333738377555105,0.059038748136739844
NUCB2,-0.01667244349638041,-0.007103936806791185,0.06484476075924676,0.004724471248467082,0.04321263950766228,0.07199971590508628,-0.008239392273085143,-0.05252998928001835,-0.05312103314295657,0.026642858214720705,0.0632927484944695
CXCL1,-0.013108945437910734,-0.017354774447904016,-0.005982695567637716,-0.03718305171136491,,-0.03057410106303883,0.025541614926085615,-0.04929356896688518,-0.021168921203992726,-0.043299638806978846,-0.048930725782879866
VCAN,0.04653789374496938,0.021880857586090943,-0.09879631010402266,0.010000272595167434,-0.050928154110269325,0.0049010460716253125,0.03411020070562393,0.03716105422001951,0.012687382194502462,-0.05404207692669868,0.024752314772428032
MMP7,-0.037907155633602654,,0.019860246193141712,,0.023342096152116774,0.07869918389340727,-0.01014653335551743,-0.04784042955501636,,0.036127467431047146,
PTPN6,0.007694762290361875,0.04358830680770425,-0.00025851739182392687,0.010489441360008329,0.008511080790047766,0.024905646422884654,-0.02081301693824844,0.04876543441389649,-0.007682766766250499,-0.008029749050383938,0.0996630371354542
PTGS2,-0.06281025217255032,0.08845043737219992,0.033179872754207904,-0.0675969881121815,0.010065211283092247,0.054161753439225815,-0.02420507394059808,-0.05222337425557305,0.018405055999075628,0.0018671769889000113,0.024246945748967172
XCL1,-0.005637106311841109,,-0.016185977817864374,-0.012405928783946009,,,-0.016665301388947333,,,,
CD58,-0.06174999159038369,-0.0032234694367262048,0.0010359470592118528,-0.0034262183652309214,0.0018414901442280562,0.02436138317156824,-0.039156520458899176,0.0659009899825093,-0.015703405032428383,0.023048327287406342,-0.01588048602990353
TNFSF14,-0.029359841667020187,-0.01810045759988858,0.012466376908759404,-0.03491854690810841,,0.06870601134024039,0.10440929751877916,-0.03537604352560647,-0.045126425757294794,-0.021918289265183858,-0.008732544654273708
CNTN4,-0.051618130456841355,-0.014168980468364302,0.010384249830393983,-0.003472652987780061,0.02145221421799945,0.11719719323466989,-0.01770186979597517,0.022778868288003837,-0.03739681926249676,0.023854011216093825,0.02834639897959568
NTF4,,,-0.006210809062278006,,,,,,,,
INSL3,-0.00031154376804053705,,-0.014876325592522454,,,,-0.011700020127453891,0.038439125726766214,,-0.021918287147524192,
BTLA,,,-0.02361324969700208,-0.012933593749395967,,,,,,,
MFNG,-0.015092477836976499,0.05347334568848589,-0.018984217222378325,0.03155984584643155,-0.009258039149318992,0.014159922630475141,0.010650676203632418,0.07526091383934644,0.0029738583059873815,-0.017841228648865576,-0.06336726549677722
ICAM1,-0.024701252711893117,0.02804222946442596,0.050813795304498824,-0.04522352152791703,0.01895801884713112,0.055080761493333255,0.012249801693339018,-0.052477701236439724,0.009071952975319826,0.024894239248920775,0.059450802024991124
PROS1,-0.039353548451407594,5.952131586097343e-05,0.06663022572897181,-0.06489999514588987,-0.05002793122777401,0.07631852606832426,-0.03073930069817748,0.032565483470061614,-0.054259998354065184,0.04711561810348215,0.07099265486665723
CLCF1,-0.010555889034537368,-0.037299398395215816,0.019948847057263033,-0.04653694012789866,-0.021890634170700297,0.08335348097417951,0.02724605440839022,0.008425003794937906,0.010625798575428778,0.01629696987597489,
PSAP,0.001249980923279506,-0.014312010247036159,0.07358361904855706,-0.0611878408417287,0.033402405605859914,-0.022687987920183103,0.029524062780763013,0.007231342249439312,-0.031319792450869716,0.06206337664483781,0.039613954087351584
EFEMP1,0.014276102676001396,0.05682358428107917,0.007071413945089124,-0.0637328376656764,-0.060133046347269646,0.045979172486761914,0.06237806223368105,0.06557354790109318,0.042278933238082565,-0.002077613588029604,0.018596423951159673
C1QTNF1,-0.03656231581761704,0.01200750610289616,-0.03273637565622067,-0.05442879947506963,-0.014509048652647434,0.055184812315035636,-0.005249874358896944,-0.09953642990318454,0.06819659516291864,-0.010917672919861109,0.08147753870232105
ALB,0.014023016833984717,-0.009997021712313434,0.017221112653834345,0.06075356037816858,-0.022525488295378975,-0.027947241482073202,-0.012773353247693884,0.0008400362125705016,0.005520183634928114,0.028296336375515516,-0.08653496235094285
CCL13,,,,,,,,,,-0.024585913570453626,
EFNA3,0.03563878922274485,-0.005315694060465002,0.03374618232949127,0.013572545420087075,0.07624471061299623,-0.007361124103786682,0.004941420214990407,0.024115466987252022,-0.022586214010271867,-0.0265213124284343,0.11451582063691514
DRAXIN,0.023223107425643097,-0.0018601688264170658,-0.0011306486564807037,0.033637531610765284,-0.03456603548685748,0.02879647217630425,-0.053115852858249095,-0.11309326222616392,-0.01527836558330029,-0.041285295208330845,-0.0019515975766964293
RAET1L,-0.020334131805204863,,,,,,,0.005844255711374389,,0.02968579582924506,
NPTX2,-0.05022067834157068,-0.031459013313402354,-0.04454216833722208,0.04076144235564491,0.10011412216331793,-0.01024768047197564,0.0306769161730562,0.03871500130694458,-0.024635696060183898,-0.021360994924767354,0.040489219169591514
FGF11,-0.0039474630784563465,-0.008603957354015503,0.029778262481766727,-0.05200322117349519,-0.014420128183617029,0.04677360323813763,0.011772199086076296,-0.06906735991417237,0.005969870705803925,0.017180830922923905,-0.05855144049907741
CD59,-0.05068721239507524,-0.07357597643401546,-0.0311143429527,0.012441558949056632,0.00987793380522731,0.06250262462223471,0.06813485521567089,0.040243343793980965,0.05434008723342782,-0.018492611025030768,0.018883461592928565
COL9A2,0.017509098185987358,-0.0033307179964601266,-0.0381910754203955,0.06698713123212398,-0.06827737596160029,0.006228940198081512,0.03308715781829085,0.10922885212723342,-0.00988529361966305,0.02787748578467189,0.11026856227017577
DLL3,0.07833904301016287,0.055558259037445504,-0.056171112325274074,0.03514006715726122,-0.03289551208508103,0.04050531360994614,0.06270628484278366,0.0692355093278328,-0.030545571314856718,0.04586932946557975,0.039538694561638395
FGF5,,,,,,-0.022254231064466685,,,,,
LIN7C,-0.01363401353088709,-0.014309684815594364,-0.034261253252341646,-0.01196707397302551,0.0016172631104699876,0.024071279648962267,-0.04558729635698476,0.06585264939166938,0.06378983015773218,-0.037870145991719194,0.025450796346759487
GDF7,0.047225719774952636,-0.015204324290580955,-0.026543708011978275,,-0.03217615034333289,-7.579056907965314e-05,0.01355703073127765,-0.022487938950429654,0.007939667617158442,0.13329569710553385,
PSPN,0.042328910602601445,-0.027394168972531142,-0.03690611419984673,-0.0032186146954607422,0.02345411697638191,0.00898737792519289,-0.026222651426759416,0.042540463597307954,-0.0369466968910064,0.02013867717324101,0.007172558539945508
ANGPT1,-0.03403167182609197,-0.04720428788332023,0.0004107316192435252,0.09795153177679757,0.010575005292065051,0.07788457229074898,0.03603485849197049,0.045560128419190625,0.03778999361539997,0.033143157370525436,0.023461863634963505
PNOC,-0.00564396606408301,-0.010180629243245707,0.01221948884393424,0.10426829415180736,0.04890722501457546,0.02528918075625002,0.040448186047402974,-0.02391377319742198,,0.05219102607158164,0.13511330133947358
L1CAM,0.022459542892153274,-0.038111582436848875,-0.039915803802757076,-0.06201655974636585,-0.00928151158078733,0.02180923543799373,-0.045057708991233236,-0.0638481837297287,0.08799360439622218,-0.03580774279070246,0.045159433677957495
APOA1,0.0819394208152041,-0.021055948001880483,-0.01010824197755182,0.00647022806033007,0.015982691990835407,0.004251289063087929,-0.015235461516399809,0.05276922007580853,0.008090649120087072,-0.00430402463754869,-0.044385789552222395
PSEN1,0.03507132763843738,0.022979150400950603,0.011799022911555176,0.02978245845048316,-0.015212009381087669,-0.01613963846590885,0.000700791368845646,0.008802202507751811,0.04121624758933444,0.032069672995533455,0.04034830220673868
CALM2,0.010805739145357842,-0.028253283561187625,-0.1033593792480387,0.0730443577573967,0.08969409061969226,-0.030292378847165416,-0.007746674141274877,0.08640861460180863,-0.0348078442998316,-0.006658968751527974,0.04249880607404874
CLEC2B,-0.01994184562431699,-0.01859216662464734,0.05609180035139964,-0.009759867041935565,-0.04762250867965753,0.026466783351520605,0.05744470777587718,-0.06062072415898983,-0.059738691717563276,-0.015600734985431804,0.09909364062712744
NTNG1,0.014862190728718642,-0.039812476875640705,0.0326973350266843,-0.03152217305124866,0.0020744849322940633,0.011793807016854013,-0.009854624092682162,0.03947184537964301,0.07496763668507797,-0.0071261057405660935,0.11925173948467845
LRIG1,0.04701486916895679,0.024135046168352527,-0.010580574740578294,-0.011856399109123346,0.01672923377174496,-0.01204867896558538,0.0032572491140857593,0.13808618309675796,0.05459026212541415,0.00643671748323302,0.05851463958840318
CPAMD8,-0.006978805998520768,,0.048346465962377724,-0.015751349244732846,0.0007946147881017562,0.01820948886668569,-0.012978023690282304,0.12106422001608674,0.048898762317733976,,-0.0075781073390736265
GHRL,0.05307115834539972,0.015660764935199644,0.0227451336061599,-0.026676068842316845,0.03912171818384254,0.08138171825777984,-0.022755079562600884,,-0.05993727806562431,-0.01927393801496765,
NPY,-0.057117326929872585,-0.000859256809661933,-0.025861778282437447,0.0169604933144479,0.02343987332745174,0.017665511469172664,-0.04047592913050614,-0.00152709900341902,-0.010828051558230056,0.06472583419034013,0.005048765019808752
MMP2,0.037824265636868526,-0.01583715514385735,-0.042150101610816317,0.0625149844157174,-0.06658095421488444,0.007240669347390293,-0.07692329712754484,0.04023788279576994,-0.06095098170785459,0.004868040763810564,-0.0900629779668301
LHB,,,0.023497317441448486,,,,,,,,
PPY,0.005620637191488674,,0.07284061013211696,,,,-0.009484823939769838,-0.022318673889655926,,0.04160379120630913,
ALKAL2,-0.0024478312668295113,-0.012203961323502115,-0.015102175109986193,,-0.054676436025061094,-0.02282627935670107,-0.022878924382929825,-0.0054450954412236085,-0.04255203288589316,-0.021521916369449442,0.07914129268052225
CSF1,-0.012292043986469365,0.016008108211697868,0.001502415310900943,-0.05491065882116615,-0.0029912208054027286,-0.003704891158241951,0.023810045556886646,-0.0689632983046402,-0.02377751747940626,0.052259215021847105,0.06816987906492818
SEMA4C,0.012003401263114354,0.09245170258442569,0.03335981728856472,0.029583502268236993,0.028517118827976314,-0.024758306505950362,-0.023762132194208915,0.01405595879680644,-0.03418790734624785,0.05492402174124035,0.0965907128395142
ICAM2,-0.009869222069987802,-0.008205061246609687,0.018687493654472725,0.02278570239257481,0.006809791454224734,0.06977557166752259,0.01217306782352018,0.0862334587782359,0.017759824461644744,0.04114848768828108,-0.07947513414283734
SYTL3,0.009763077619893739,0.014235725940450732,0.006999856580915313,-0.042804278950319644,-0.0181335139889144,0.018321384221915135,-0.013338019875893508,0.1185548468114642,-0.007594445147452737,-0.035801590092414175,
IL1A,-0.0027982441931954033,-0.010589445469517123,0.05603262130639954,-0.02574190846992678,-0.020278212603654932,0.0011892215261094558,-0.03671518046537269,-0.04578014137842063,-0.0379759186267593,-0.0015019093353063854,0.06286033659614486
HLA-G,-0.009679995828579379,,-0.016185976356134633,,-0.017378801989226873,,,0.037314583248644805,,-0.032316029036806575,
PGF,-0.06360020000815161,-0.029996016010458357,-0.02299144802002685,0.013136847139825164,-0.0422916724203514,0.06351250551242318,-0.039852661794739806,0.06336551915551246,0.05307077852552623,-0.05343275341918823,-0.024993688603647736
LGALS8,0.008139356925330231,-0.032055185244641224,0.001039905139852074,0.025872726920923104,0.04323366076451382,0.058943731709070885,-0.03213542802010734,0.03114439288121741,0.007156926640024527,0.0334607240640595,0.019297277583746983
DKK3,-0.021051519220199554,-0.0068407610713488234,-0.01559434060024267,0.10585143998614684,0.07790074303770841,0.027697733738771116,0.015629524983013645,0.11472069230452234,0.02991925925292455,-0.0021469490158034423,0.07645017847975044
COL16A1,0.007172578299919598,0.004238339593598806,-0.04540928743090266,-0.053884310378841296,0.028340996185424232,-0.007066949729254166,0.002170052387258598,0.032168779602062596,-0.015376305547487323,0.02344920117660486,0.027267217122599774
TPH1,0.022648590986300194,,0.0013232408967880378,-0.015461991184114692,0.1043482561206789,-0.023931805714096085,-0.02193640748658313,-0.008857835139137018,0.016407382758851164,-0.013370664787614813,-0.0424474233969307
TNC,-0.015049848983840706,-0.017428934215989792,0.06695175411791733,-0.08158901528988308,-0.049736545133741254,0.022582498412185164,-0.01555445002653174,-0.0690761245188744,-0.04527506257255231,-0.002625452922726674,0.008986745950506447
TNFSF9,-0.0053837773252277685,0.04342392131229303,0.018726169204935434,-0.017185214132535414,0.052018575020427095,0.05806459613763577,-0.029815886441630548,-0.02022850062512617,0.01676627821280051,-0.013320784066272568,0.003767829636759732
C4A,,-0.01202645686031034,0.046456645872118764,,,,-0.011243783034103408,,-0.04059571429687491,-0.018006211272057714,
CNTN2,0.03218961322544284,0.03574133929692842,0.011332904813232068,0.08205568900727969,0.0017042177678658374,-0.038747369515687864,-0.030831746153496802,0.09392040869993808,0.007361322431917481,0.05874881486491074,-0.01644322524648702
F7,-0.02241320655502302,,,,-0.015993709499730686,-0.020131935194723793,,,,-0.017818289814852003,
LUM,-0.0870323471937653,0.019852204163701107,-0.05901274089805422,-0.04180655400468996,-0.011120868843601993,0.08144793088684435,-0.02238024120740004,0.041758395875178315,-0.031361686391954864,-0.04690421415158401,
BTC,-0.020334123335385444,-0.018819268975364838,0.02956488419371551,0.06744583224215153,,,,0.027309598396030685,-0.03483265493894039,0.027117636038878953,
APOC1,0.02455248289780639,0.054224249150939915,0.009320565644407542,0.07445364099709996,-0.07254133557824564,0.04348062476361181,0.04553490863124802,0.07553067263301307,-0.10355214319248605,0.09178427543928631,-0.07802087334142922
PKM,0.004036487963952307,-0.03436986450063359,0.08624100253426646,-0.08938863138585756,0.005196173362320063,0.014470674913157029,0.011574920586458152,-0.0989003423651849,-0.019978377685143774,-0.06014418187548237,0.05878281144775645
TNF,-0.004383366257271543,-0.026703735576236093,0.0422927850832573,-0.010361060032971745,-0.010392889841864752,0.010357523724630752,0.02747253440076693,-0.026232696570623146,,,-0.016316568825425634
GNAS,0.0009543423627935963,0.02504926663841501,-0.04079278786649831,0.10240903406966861,0.06278186074245067,-0.044694271569999736,-0.02167569168111232,0.025146021415525882,0.005880548281379169,-0.01993602713028758,0.03096501164958136
BMP8B,0.07217674871360615,0.018987510713252033,0.06316878408151802,0.003802431544253969,-0.03345551677140875,0.03933166722999199,0.01160648703616351,0.058487514569935,-0.017208046458006564,-0.007155841644990704,-0.07743835457127411
LIPH,0.08186911850239108,,0.029334004784076353,,,,-0.009065562799080747,-0.0010730461794733685,,-0.02829623232879402,
CCL28,-0.0101523142557186,,,,0.05722801499474447,,-0.013959475332400205,,-0.02806131860516589,,
PTPN11,0.027391943193562317,-0.01153682234296241,-0.029374347264772307,-0.03409305095748917,0.013369937305998726,-0.037517830494203576,-0.014336197303729613,-0.11777255345491504,0.04858517100414335,-0.043009575621445986,-0.020296054212277242
ADAM12,-0.0293473860083437,-0.014321185843963824,-0.03453537828756736,-0.0358061758826772,-0.0018740727395710616,0.11527984693021777,-0.041995711391696035,0.019074464108598914,-0.04102828691321353,-0.009819529881796591,
EPO,0.013559132297284263,,0.013334834491260737,0.02775238824094363,,,-0.009484824353784277,-0.03037544665712347,,0.004375166821832806,
EDN3,-0.04002021287992079,0.022427896373025433,0.0003689649929292414,0.004285231904154454,-0.022939699890593072,0.06588081814669787,-0.01470100995837188,-0.013895062784531674,-0.0028588014317538313,0.0037018275459693908,0.020923527749947886
CCL22,,0.00566048135613125,,,,,-0.004270174250876272,-0.027777880872464876,0.010567493093224774,-0.014958289374863857,
CCL2,-0.07748395982847696,0.0455422690503969,0.02215157745159539,-0.13094775212681603,0.023659390261774153,0.0429099317618552,0.003576778244914473,-0.06473789034268479,0.07273411031197573,-0.01750142463588316,0.008982344502808071
DSCAM,0.04586230849761874,-0.04357561480617042,-0.027898435377439922,-0.022348069668730854,-0.021872958403481343,-0.03777557846085291,-0.028100662920059492,0.03764893892326551,-0.06741642205617246,0.0824080723131797,0.04297135061289645
GPHA2,0.02945620165984099,,,,,,,,,,
ANG,-0.0246902071256417,0.06044405795726911,0.04559717703524065,-0.054710714124275306,-0.027556229156560134,0.05172145554176124,-0.01384807873203595,-0.0381261067519525,-0.007398964575827554,-0.023220677939081762,
FBLN2,-0.012279516149425858,0.04401682909813788,-0.03558045162865098,0.07095586979857409,0.056189196482652,0.1646033413625306,-0.033189217325229094,0.08837187013774638,0.018162073473469525,-0.06405185431467185,-0.04342638887332489
VTN,-0.043429510777635,,0.008622284011821062,-0.016727763368458312,-0.018415258169882133,0.013750746985462067,-0.015582501247763775,0.017213890147021942,,-0.02207399061024091,
VEGFA,-0.013788875189991955,-0.007527330242268608,0.07690073991830504,-0.08960389049665352,-0.055459448339046015,0.04153926966046999,-0.01044749028118207,-0.12356455735846841,0.02810204586894576,-0.023552729523215844,-0.04207382949699681
F10,,-0.01735477409699832,,-0.015607286295907888,-0.032023715579733804,-0.032734955952271924,-0.010399904904055344,0.010078034893161652,0.04171524556055096,-0.02952487532491509,
SERPINA1,-0.047316916111741145,0.03231041514433377,0.0264628917630006,-0.05051691927928883,-0.019134970372994577,0.012483116361176274,-0.04491827520751064,-0.0753746501460353,-0.06674585907382515,0.04194010326847561,0.031138836334196222
VWF,-0.07461265556533292,-0.02474399778890254,-0.0520970838630191,0.05689139943322348,-0.07517608701138802,0.0370373348912985,-0.006874792273212207,0.020433288260124624,0.012583731562944367,-0.03547478103232978,0.03878999764228132
GDNF,0.0030411939741307567,,-0.004246269190703177,,-0.015785385438869495,,,-0.047491439281925056,,0.10253597801670723,0.06527991417545724
VASP,-0.042062119564465865,0.003161134514043968,0.03885446085982895,-0.008080901222690453,0.013934107327952255,0.07026608866439203,0.05479331539099249,0.021833322058905685,-0.009293844384946022,0.014874006381459606,0.048747783628189226
ADAM15,0.0656492999282205,-0.028331989361445067,-0.07487273458828798,0.03970813232349022,-0.034688099187646766,0.04254465063247249,-0.017486885368992403,0.0037912493493561525,0.040769024685213456,-0.023749388854918563,-0.0812412745784799
WNT2,-0.04018799813478709,,,-0.013441631612221843,0.007585169948777966,0.103283532700164,,-0.031197105260033147,,-0.020469129989432934,
CALCB,,-0.0219967050954856,,0.03621175827861285,0.021437409163074603,-0.022254230822622713,,-0.03694785526266187,,0.029011983248863733,
OLFM2,0.07034588438342444,-0.02650219819094647,-0.026767406282775928,-0.0034070044311055934,0.036307581050226884,0.031888629676765305,-0.04646420926663024,0.020955522650680743,0.0461756717568028,-0.04230727737313264,-0.05470954321625803
MFAP2,-0.06407890319996817,-0.012369769104939083,-0.004455175226066964,0.03148349410282107,0.013095531084810088,0.05002373919736333,0.10477132283904807,0.056467825112938734,-0.005245740890051741,-0.0343031743962782,
HLA-C,-0.0710689450034287,0.005127741654080768,0.05748613980804547,-0.05366267708424593,-0.05777895779343435,0.049454313496664765,0.05873085764373719,-0.018339926529252523,-0.041534091716955594,-0.0014691169541348375,-0.005064042201925164
THBS1,-0.07384703615732545,-0.02491043639523924,0.02420302705969524,-0.0715930620288914,-0.03948977342942164,0.10447085970735637,-0.014001155072091057,-0.027303286439854066,0.005768597817958432,-0.023064500820952738,-0.04119559014030186
HSPA4,0.03771498097434015,-0.018921827759322142,0.03079694646391432,-0.042587381803596114,-0.022181741248385234,-2.6531168176357742e-05,-0.035478489184483764,-0.006688028082303686,0.000678966876386138,0.006062315139425353,-0.023326600816921676
LMAN1,-0.01600763767234048,-0.040230267089803415,0.0652791053296641,-0.02876863155112835,-0.047983224875727,-0.022218809941531286,0.05657575601957454,-0.12984674883102204,-0.022072147297484652,-0.020031606637139054,0.05978071083427017
LYPD3,0.04779199561787876,-0.01401522249099688,0.016763495641423574,-0.016727764807742,0.1057844970915743,0.11381569954617811,-0.013279517005762067,-0.027342485772183123,,-0.02715099188504924,
APOE,0.04786720217154657,0.04706755428428338,-0.03155289829120718,0.008135880507853882,-0.05802670594211863,0.00782445098281534,0.04331616656847037,0.060578683653611035,0.02469441577296172,0.05312104718683274,-0.07219013030841899
SOSTDC1,-0.037778902848529326,,,-0.020883386509987552,0.015226341522027786,-0.01821737452237957,-0.022940646300670484,0.02947852709967214,,0.02352238752986895,-0.045326912568218
ANXA1,-0.02944270414779068,-0.02243607285467416,0.028934621483771305,-0.05027316730741462,-0.08130351145880163,0.05444329036819685,0.03878787047000302,0.011457675009577784,0.08125892650678869,-0.04325156419740902,-0.03925956975795733
WNT2B,-0.02757348096990681,-0.019740963627238064,-0.01963039893852023,-0.008884835890719542,0.01992770053174421,0.026051259198310705,0.038670678798099975,0.0072818371711585545,-0.05564164926974578,-0.048964685604063536,-0.009101793553766058
AMH,0.007901150039547604,0.051300628236027906,-0.011334564523383444,0.12261127643772776,0.010307873850348393,0.0004560749708833119,-0.013671894150653438,0.11486920655856538,0.009373576936029868,-0.0006044981952942804,
GDF10,-0.026590381227907564,-0.01576735455064042,,0.008668469616335541,-0.038641647329694724,0.11131575044448579,-0.012773352891005207,0.013886111341075763,0.04080263139011047,-0.016682198424352753,0.010308385247012615
EFNB3,0.05373629786609552,0.029823124461658773,0.02258383706203075,0.017853983613839563,0.040433270615116194,0.05228053057800653,0.004189343993203509,0.041099638014917846,-0.03764666849840406,-0.03686580820659879,0.0872452373801932
LTB,-0.028839775318938044,0.0631940784939977,0.018896221314231874,0.03799231334081682,0.020071466873056294,0.02100815528899299,-0.016502861539279563,0.055333963686797404,-0.0033266627999749727,-0.025017809734337433,-0.0531334323365614
ANGPT2,-0.1161566561322649,-0.026972502679459703,-0.023837406196953848,0.0059324014271870075,-0.034076666674989195,0.055957440633305384,-0.01710222146991434,0.016326290029853387,0.014641467551276802,-0.051086804381048206,0.10704665639973858
NRTN,,,,,,,,,0.025535255175551413,-0.015179423569579697,0.01189756422474386
ADAM17,0.01586266922762779,0.020510201469138067,0.0022011259360874167,-0.023025779917841615,-0.051370598773982035,0.05969114452144023,0.07363182925105875,-0.031719990508082135,0.03034606820130912,-0.03719066896839522,-0.011641964191043717
LRPAP1,0.016535035982335626,0.025924603570742995,0.038022537355083874,-0.002910276026003327,0.06379610623149287,-0.059234891646870555,0.032031237809333424,0.0323334904854023,0.013768395822040643,0.05702973034168132,0.07124684879145594
NID1,-0.07143118178111403,0.03143596098925915,-0.0442538861183401,-0.0038266040217986175,-0.03865700581789619,0.06440893053224081,0.025842956433056806,-0.021087802787662306,-0.012120658904506185,-0.03414462465749,-0.08964235034585671
MST1,-0.02961434502475137,0.023198929124759807,-0.03123779496055887,-0.051648275795278614,0.032089631247783294,0.023008781902422778,0.006241626870738534,0.13042384914394473,0.056123291852493665,-0.02288728491826752,-0.06971610774832317
IL13,,,,,,0.04629894407673858,,,,,
DCN,-0.05749865005975242,-0.01185685771362008,-0.043805131246143464,0.05637570944689037,-0.051765826903123924,0.046695754809537,-0.04204139531596532,0.0037698857907549166,0.03194137638078901,-0.05431132241317745,-0.006757393875379472
IGFL2,,,,,,,-0.011243784223832437,-0.002830194202642657,,,0.01471869911122485
COL7A1,-0.0034716781513699437,0.010664545433766355,0.060020759123288456,0.002571796350192019,-0.015174808619599217,-0.012882732365804216,-0.012774070735572888,0.018817470080669287,-0.021146177724316106,-0.02277210319160127,-0.029156539164472108
CALR,-0.05348180683226444,-0.016028654910151957,0.017489563055038914,-0.12313369281666552,-0.020261122747964294,0.010849349838130693,-0.003984850217321401,-0.06183848313513249,-0.019969646873196394,-0.041887291004311426,0.040916066993015046
PIGA,-0.02562639907589075,-0.021665022367828163,0.09250310599242277,0.00014630384813363298,-0.0029326148890494465,-0.01641019505959919,-0.019643009227438852,0.06967159183028483,-0.022854021066364513,0.01091424248017539,-0.08230579725846511
CD200,-6.289099925597013e-05,0.010360122471185094,-0.035008558635424555,0.03643100382776202,0.08490263992201272,-0.015140250776417515,0.04907990575442164,0.05243565058432506,-0.09106078092611807,-0.013734065458333652,0.16576592403654242
GRP,0.07024874199459095,0.08354716699744286,,,0.06682199038794272,,-0.017457335551147774,0.028312378665640424,-0.03875720947308343,-0.016649346573506592,
CDH1,-0.01783452917159442,0.033131518119161575,0.02331060880268605,,0.02178706991747524,0.07584003262848826,-0.0360012252073382,0.012656830137425419,-0.03464027768817275,-0.013586109181726006,-0.07602482831837933
LPL,0.014873494374181107,0.003526526848466854,-0.04440306958688329,0.04709705953782355,-0.025517799476502293,0.05198002907586251,-0.02823013791486803,0.13589715349247475,-0.018787106016769754,0.0003693413706185852,0.03539321001378333
SEMA5A,-0.026311262111430273,-0.019401494900662862,0.008960577005231962,-0.007541915469038952,-0.07056000291643193,0.03348490911099577,-0.004667442777077129,0.06732344768374574,-0.033684080459027474,0.016256979190235568,0.07247766590817728
SEMA7A,0.04903712120877955,0.07140783603038124,-0.005364209540152489,0.0539749256437902,-0.013703987193302604,-0.0030749950116929683,0.006913079129156081,0.05479452341264019,0.02802727288014343,0.016361955680858267,0.10766695018523147
SEMA4G,-0.027021690819763675,-0.02179070394978751,-0.012151340522896598,-0.02843433660508227,-0.013663755124422649,-0.01438391122293225,-0.03472734956434048,0.05440764626108451,-0.045256183546514554,-0.013519042592400922,-0.05394038383253983
SEMA3B,0.04332357388382719,-0.02784450655163074,-0.012513862485961652,-7.28559931160137e-05,-0.013585021279530738,-0.025221319563507833,0.028377392840925178,0.057620712956537,-0.030860158308784517,0.01256155284996365,-0.005764892528292525
RPH3A,0.02199908380636946,-0.040398207495634865,-0.017030710130694873,0.02254664576245843,0.016543716914054186,-0.02093154797671411,-0.0168458969158938,0.08847728978686802,0.05234577524319435,0.010784001502200782,-0.0009042627602089738
JAG2,-0.08913408714451732,-0.04206238610285037,-0.0206910914969594,-0.0017185090191165295,0.05817550302053036,-0.004279137158237485,-0.038928998964297294,0.04318057249835789,0.010582932832056509,-0.011088673238444341,-0.020363991462414785
CGN,0.007647498758691675,0.17785792752211085,-0.0179900854093621,0.006901068543786441,-0.018273550497829538,-0.045873055461284416,-0.032714397223650826,0.02794187682026986,0.01063181357865571,0.12984394955924664,0.23310029801983187
GDF15,0.026585301475302345,-0.005711440166596153,0.04072912602808749,-0.03310239937812182,-0.024872052341174407,0.013062100811166317,-0.02546755549775682,0.007637310668518481,-0.033677613716973594,-0.04458506922760904,
SEMA4F,-0.012963777427245013,-0.03455084129369775,-0.024017946581970432,-0.05640359113687926,0.09297872670605642,-0.027246054092044076,-0.05148462693020115,0.031759869910848414,-0.020649660072019654,0.04838400176010403,0.03403553092837394
NXPH1,0.08786653317486273,-0.02329730196589599,-0.040708756899077145,0.03728726661319518,0.033238428636601085,0.03299312208693057,0.05333535426892714,0.11920230954145074,-0.056315865547546896,0.00921804902045242,-0.007390751234612481
ARF1,0.05006714295307818,0.006926111497133984,0.020873681471044073,-0.09525516700359848,-0.01612371709379391,0.021778366435150576,-0.02366344020179122,0.0149326485198772,-0.02690588965716568,-0.019502272501240196,0.015075276083017132
DSC3,-0.01937816749112918,,,,,,,,,,
