,UKF243,UKF248,UKF259,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
PTPN6,-0.034561976840163884,0.012095141446720472,-4.163013813790663e-05,0.015078016053544705,0.025052893823063787,0.0425896403142007,0.018210048295032578,0.031623527199173634,-0.0012498009926710427,-0.003850859732932369
PTGS2,0.02892098525241589,-0.03871976790339567,0.024237622524584473,0.03624676726247654,0.02516059963271463,0.003963378909736666,0.037553671492516635,-0.07095669841774092,0.00826521369303379,0.0037542127051639947
XCL1,,0.004843683896520097,-0.01556931529395232,0.049994146187353816,,,,,,0.07046962433086836
CD58,0.017047522952991452,-0.006584882708900357,-0.0063385776485633824,0.005479071568901974,-0.04595027038651702,-0.07115172057079416,0.009124090681236442,0.034308817350420844,0.02113732986283691,0.01982326434565611
TNFSF14,0.04523364092530199,-0.024544906832197764,-0.0029501256211606395,-0.02687355097639797,,,0.0441989415580229,-0.02348024384382692,0.07923231855084528,0.01111338003486769
CNTN4,0.10723054885182468,-0.04315289630252246,0.0346849376255547,-0.028108509199675245,-0.017607673602296973,,-0.04641804729815968,0.02951863021218317,0.14741270144564247,0.06529301117674498
NTF4,,,-0.01969450203011042,,,,,,,
INSL3,,-0.021821793465923216,-0.014309558938715635,-0.011700019616745725,,,,0.006961025740934727,-0.021596619560070283,
BTLA,,,0.028112443822703902,,,,-0.012312712481446232,,-0.020882851269375308,
MFNG,0.015685710887425288,-0.025687347630236574,0.030967897469325014,0.044514151527859355,0.0049924283767978275,-0.007178495254259891,-0.028658430442381443,0.07586447112999531,0.03923247432747899,0.006949951157298008
ICAM1,0.005678130611187371,0.007532661945397725,-0.0034649387281696265,0.052058749923090744,-0.028277312847590323,0.014497134514659933,-0.013359270426453445,-0.05118972567252923,0.006214740913373947,-0.07166764148095502
PROS1,0.06374483391606801,0.03935526547857979,0.008387035043453438,-0.042096109922041776,-0.016140611003897232,0.021895300250120108,0.022483159715762494,-0.012032830319312028,-0.017335967742804936,0.00719954212473781
CLCF1,-0.0147301691223811,-0.008938704237431677,0.02435408557747047,0.00697225381588961,0.04364225714338723,0.053596096771697396,0.10674725070472169,-0.024636939500277365,0.015723224022715143,0.019858668118002906
PSAP,0.003589009589957379,-0.01831883587605014,0.030652581661563517,-0.0042433563577728185,-0.05964057943949016,-0.09030604553216866,0.05185275448807492,-0.05901987301186894,0.01634503876815374,-0.02628992534457097
EFEMP1,-0.01477284974085993,-0.008278141293794774,0.03140691767822689,0.005231138234508966,0.015265001052162787,-0.056944101678174625,0.08857553862368872,-0.0318749839436913,0.02886303852108759,0.01292778597864164
C1QTNF1,0.010017934397719001,-0.0024038242366343286,0.0006454686946838831,0.048085744364194716,0.06060270296458942,0.028902571327595657,0.015140883340861276,-0.08631400760397884,-0.011716478819379202,0.0030590355716390316
ALB,-0.026078713906062045,0.028785237333884536,-0.025404578951989342,-0.012773352690134515,0.03202010553359793,0.05228194032159204,0.07449634086728221,0.021233352319688505,-0.02442060516681419,-0.026876511634103508
CCL13,,,,,,,,-0.01743011273749845,,
EFNA3,-0.00412585453968835,-0.024041187800901084,-0.019665302604571392,-0.01954966129636599,0.02096888178163267,0.010936314107919254,0.057938361351177116,-0.013211702137811504,0.013691352860262405,-0.005425995069503658
DRAXIN,0.03479223273791451,0.026746052781464556,-0.024931405198763634,0.006625161932381466,0.0017009594386390783,-0.07634813084423221,0.07385837572420852,-0.06998759027491218,-0.027496804948534015,0.061899681512471924
RAET1L,,-0.016999389040746063,,,,,,,,
NPTX2,0.05051226230491465,0.029705987534201086,-0.028065982629721042,0.03963138299746378,0.03296352443767126,,0.07641762640258061,0.02748671153915228,0.03447434974799454,0.013029497613167207
FGF11,-0.014873885169055225,-0.025712773688765556,-0.027971297557223787,0.01599909655665022,0.02462004220918064,0.08325639784217259,-0.00011682523017895313,-0.031107363553640216,0.013645462761482973,-0.03202169520265469
CD59,0.07976673587900054,0.04787573993311963,0.041996436186182866,0.023819550647966127,-0.025082530591022726,0.06948800852352165,-0.03121706229512331,-0.037300224687612876,0.0072217624819574475,0.0361448464241558
COL9A2,0.03325576732981627,0.026579456070282257,-0.003781427714889379,0.027963294216351867,0.006073228084081482,-0.044624174785017554,0.05820364942738582,0.046981624382511404,0.014951159986682625,0.08413161517567048
DLL3,0.07084145317500562,0.10334855262193506,-0.014269020146534783,0.018810844613988752,0.015697549080985942,0.13694404633660187,-0.04643080215847075,0.09630569736426364,0.004064309178435316,0.04823818962788068
FGF5,,,,,,,,,-0.015459592858011753,0.0006860182454037374
LIN7C,-0.019199860032408422,-0.018902135106226653,0.015834596751339854,-0.060890508542583634,0.025431403253064894,0.03183807961719305,0.025009368520524555,0.027896923191757194,0.0061670205508187114,0.05831589675193264
GDF7,-0.01842509843832059,0.0032972397020535073,0.043353724339380506,-0.03333083209900648,,,0.05413345510223624,,0.023666720755403173,-0.010476708680840599
PSPN,-0.009441936266708152,-0.011679316430807765,0.04221054691480076,0.01932598020255186,-0.025130993202687635,0.09365273498412327,0.02079468835111812,0.04248080917742445,0.06782585728882379,0.026902090235271216
ANGPT1,-0.00622007001951778,0.041114452218572774,0.050205618999899296,0.003836597411809603,0.05625671667456516,-0.04893335069665843,-0.03998460956238654,0.0336278810958043,0.08844296467940735,-0.023241805182658157
PNOC,0.05402449359069065,-0.02705037680593978,-0.03411614407096098,-0.00503537413675482,0.05055864693837972,,,,-0.022289716284536524,-0.010909942577093766
L1CAM,0.08012674518925308,-0.007927718057841522,-0.013549865943769,-0.029952353955189172,-0.04235393058119379,0.059844069198771825,-0.05235069148221,0.0011493265699666982,-0.027127648973506526,0.04770223765708519
APOA1,-0.02531820924076141,0.03706244357102213,-0.022284773785072327,0.0028562696931074194,0.016616132067085922,-0.07930053372064892,-0.03379330005576616,0.02834019588516942,0.03396721490858278,0.005934883254794224
PSEN1,-0.054029952881503356,0.06533562540164432,0.07571599333429233,0.007536860369262731,0.04878033384607981,-0.045618637443622635,-0.07281642685403043,0.04735605421977842,-0.02588693981221471,-0.013524905158708902
CALM2,0.037964067270466494,0.040413664317868477,-0.010816126225921732,-0.0006942011608089293,-0.038297625724002866,-0.0055498085454221795,-0.03324845532476936,0.05855337589655012,0.039060499809683694,0.04863975161921656
CLEC2B,-0.024936037164799463,-0.03253693323050872,0.02350372572419233,-0.01952494045990255,0.0666298068666458,0.024271920238781185,0.015099125570761705,0.02042165604371247,0.06603512453979048,-0.03698300812218743
NTNG1,0.10776089055602255,0.034263992181960176,-0.00037254124423381996,0.07682568335074166,-0.03456559371567362,0.027641972444213295,-0.005631638843135913,0.09265443429691449,-0.009571931752400547,0.03365386846456819
LRIG1,0.0515591997225123,0.04363275873978667,0.00856333009948705,0.033347098750268735,0.035160623733581274,0.0063786516900833775,0.08508407744567216,0.09761583304386377,0.021752472221477182,0.051707733404854885
CPAMD8,,0.03604459942284704,0.08489849158281193,-0.012978023123789031,-0.005322804987957865,0.019220132512042507,0.046549471573402015,,-0.022629108179101343,-0.020575963102885248
GHRL,,-0.045291956542469786,0.03220657758953511,0.07746368855809715,-0.014585020736562882,0.08300778924963523,0.023308197989852147,,-0.031064691495764275,0.01035563683080945
NPY,0.08339002615136264,0.02796553466902692,-0.04129637142743888,0.03875230040330723,-0.03319638020726007,,-0.03385444025967708,0.0002537972445260307,-0.011938532013778752,-0.0225487470308315
MMP2,-0.011847183797166426,0.020587783088337083,-0.057177308933578315,0.022602496305871685,0.020559962937261898,-0.021640872742622174,0.044295528027321854,0.05595628973284616,0.005291739658872364,0.058787575691152276
LHB,,,-0.014740967174802982,,,,,,,
PPY,,0.042625639425728876,-0.01432233888701504,0.048616495443443486,,,,-0.020690243747508986,0.020701862605998534,-0.03683349590515039
ALKAL2,0.06954911002807891,-0.031879683868559626,-0.014526803913714859,-0.022878923384260303,0.01626000990590515,,0.017305278925736363,0.07244155647469283,-0.013973752123319224,-0.019291700706526166
CSF1,-0.012813140357113447,-0.0435479686291308,0.007390393821977377,-0.006060929545565392,0.08486137505761747,0.0723203411803701,0.01269396360616347,-0.03458385003578338,0.03436033566762934,-0.027434109049631495
SEMA4C,0.05211753572283941,0.014299125323512553,-0.019761100574605596,0.03205919389129101,-0.024853469707117576,0.018566539796119812,-0.014192669177466056,-0.011742105668415723,-0.010708493680564028,0.059452467018791574
BMP8A,,,,,,,,,0.06706684527923433,
ICAM2,-0.007094915522369458,0.03706022916189811,0.007178927702599144,-0.00013729581511458616,0.02899616673323202,0.035168447457783324,-0.04437725402593535,0.07574943226307455,0.04663531057876996,-0.003341281978019882
SYTL3,0.03043718295441335,0.020802375310679674,-0.002472115048136757,0.03848419134558871,-0.025021859541548917,-0.01678749603848526,0.010721361392909795,-0.01467824364303422,-0.0017261580050195828,-0.056157092321924285
IL1A,0.054557493510044144,-0.010895352389734818,0.02098868266689552,0.07262133157859599,-0.021964285759671826,-0.030875085216151715,-0.01986027489083043,0.035039073172936544,0.017908469626265796,-0.03260349118373987
HLA-G,-0.029140721711180345,-0.012764042163871007,-0.01556931388791238,,,-0.0437444938688147,,-0.016203661863901115,,
PGF,-0.08907690195074677,0.03201186132437941,0.0283791799421567,0.03784864114627685,0.023648968043846127,-0.03935570456764181,0.019980530723956787,0.049482068926431366,0.0528080396198581,0.0011498398338262799
LGALS8,0.05247651884777823,0.015928710440816594,0.016301183166135325,0.0317543430202682,-0.031631860553598005,-0.0031637298141161552,0.04336225811398054,-0.0018171075074528925,0.04035680511320735,0.01009745405918413
DKK3,0.12819013394639614,0.03869399910616652,-0.008885558810347648,-0.010879035019103903,-0.06918424305636449,0.0023519184545935067,-0.04532175951074956,0.0706218569259138,0.01773843827445953,0.028938609734905238
COL16A1,0.08247505293575343,0.02140882573975728,0.029390594647420186,0.06199123210132286,0.017010535373709064,0.11550955510424095,0.04099711757063873,-0.03956986727771994,0.05417727600445496,0.02848352094774878
TPH1,-0.024538859451469844,0.017248684157503316,-0.007267120573813232,0.004874757006456589,-0.013752908100029746,-0.0576626004288789,,-0.03095863273239823,0.06891994779884372,-0.04283949155679859
TNC,-0.05748025276188219,0.015257986734376566,-0.012698985913223729,-0.0148974631088008,0.0009114988639120684,-0.005709830462562663,0.11514627101113355,-0.10271628804530405,0.03397662504537769,0.015292982021123662
TNFSF9,0.15411693402377352,0.02913922489085138,-0.0030670513123661385,-0.009469205664603004,-0.02333346812105382,-0.042999023776107974,-0.01884129532828789,0.04853307773039231,0.010965114633961881,0.01572037147043861
C4A,,,-0.017476271970370563,-0.01124378254331008,0.09936866701213246,,,-0.0194052206354242,0.005210550137228201,
CNTN2,0.01513949905367327,0.00659838856414716,-0.021676020260798737,-0.018635431415369535,0.025519672476213826,-0.06280632894945042,-0.017151110344709553,0.07395452827021194,0.070344031700353,0.006145881514175217
F7,,-0.01873750113992622,,,,,,0.04462812436447236,,-0.0254330531585346
LUM,-0.017866031569935034,0.023471598072316656,-0.031706955970844136,-0.009726083081615612,-0.028427114677500923,0.07531918374316413,0.0773985505034039,0.05966254254779275,0.01712184088635922,0.002647874919542666
BTC,,-0.016999381959954183,0.021209508248458436,,,-0.004605027986934908,,-0.017688323032643893,-0.0019887276523387902,-0.04136859444104834
APOC1,-0.08645904766709125,0.031313727974563034,0.022840476844172862,0.03538531875663959,0.03672454133577817,-0.09598715120008383,-0.014143366028453912,0.11072427527688891,-0.05329116836605744,-0.04116213474254149
PKM,0.0698147508686513,0.0010058643326625847,-0.00021395090249274676,-0.05015934835941792,0.025134058583938357,0.031380763593449226,0.10375612245879529,-0.09133163877413232,0.0003510586297090223,0.011253830789672322
TNF,-0.05468299773214758,-0.027767729654028663,-0.03119127364721218,-0.003634944396790069,0.020933154933168652,0.03684675366476792,-0.02543485456590311,0.081678466753537,-0.018154911743845162,-0.019794334381781787
GNAS,0.11422574826473267,0.01241805030762884,-0.05086032200997359,-0.0015523238288489409,0.034198803702530714,0.05726113961572225,-0.018224218189506092,-0.00567172996737124,0.041228572459926775,0.009075633328763983
BMP8B,-0.018729715462138617,0.0722868720053391,-0.022571494681731065,0.023769959488353296,0.030090865350280462,-0.015866890641344444,-0.057896853366154154,0.022563499785249044,0.017906141865695294,0.020612821169693114
LIPH,0.019208418863725218,-0.019206610958457018,-0.022140143117904767,-0.009065562403367157,,,,0.05769052374062411,-0.005174147780236182,-0.03156348494979903
CCL28,-0.018425082264986962,0.07756651196967858,,-0.013959474723066377,-0.010906653551675862,,,,0.03858642693119563,-0.02994795452380085
PTPN11,-0.005042588963415994,0.004126374214169342,0.013059704854029363,-0.02630702084530322,-0.0070977777679452425,-0.01718604617896949,-0.013201775701716439,0.015012834952313566,0.017682150503149946,-0.01676231669033641
ADAM12,0.04647295500308236,-0.010702741070552715,0.005785738439643889,-0.02936731647649059,-0.052560502543791875,-0.007873486004929773,0.05534689025756396,-0.007625404999803938,0.0392750228434841,-0.045924141960244046
EPO,-0.03746617992041649,-0.025807440369797843,-0.009167850348609227,-0.00948482393976984,-0.013752910119690879,-0.06853251017190427,-0.0341670852439507,-0.018929554537670024,-0.016006357262666002,
EDN3,-0.025428729323431338,0.048859033933507046,-0.0059102961624573494,0.0043217424979126035,-0.013894819684688881,,-0.02618198094251789,0.052389300789661926,-0.029083434608128515,0.00042198411114149735
CCL22,,,,-0.019097898409397223,,,,-0.021424178643501445,-0.024734016450288162,
CCL2,0.021032762373300054,-0.05787596819076693,-0.007889997295043354,0.04726511677134035,-0.04287018688787289,0.07539541237498028,-0.005374672090464762,-0.04741096586996646,0.0039908399287157306,-0.06515916553788818
DSCAM,0.031186843804817142,0.01117729234248874,0.026662286531286945,-0.03638748573910646,0.008731766484755571,-0.011216598672053903,0.007499097513002191,0.0375709830135804,-0.014883080703599477,-0.01969784200998617
GPHA2,,-0.021406743851577995,,,,,,,,
ANG,-0.11131116344449744,-0.014278540004844669,-0.014850206077895,-0.03952065050994518,0.005928387797308254,0.01678358030563784,0.055309621617136984,-0.0032938867813283616,-0.015806163407944697,0.013115082980789238
FBLN2,-0.039127655472389375,-0.054300374437606894,-0.03422488748849515,-0.02463946209811534,0.04252527413718403,,0.014005003193303812,0.032518691578125584,0.009938898425521593,-0.0004149460859690836
VTN,-0.023852376320014104,-0.026277650869864912,-0.02902364742763999,-0.015582500567584548,-0.011427840295192305,0.0023216714828979035,,0.06077356390481213,-0.026103696960405154,0.10351983554993321
VEGFA,-0.10942309802978124,-0.02667842598929982,-0.008456575280209577,-0.005849917649508174,0.004828235329883961,-0.05667404656897268,0.03251480580027272,-0.13257222302383853,-0.06386147756741342,-0.0040871286458417635
F10,,,,-0.010399904450097463,,0.01687421655204637,,,0.001287162468622839,0.11072354060481553
SERPINA1,-0.028422659378882494,0.004477785684628632,0.035430400270082894,0.04913225531797035,-0.010516484756525361,-0.029056757909834453,0.002516679264169383,-0.03394409478435469,0.015704236882029047,-0.04091440287642985
VWF,-0.022312046514814325,0.05858897105583698,0.020746258494087354,-0.0075810668434540245,-0.033338448597183774,0.008653066480271412,-0.04489101854625355,0.06318180914045755,0.06417525358037222,-0.03753547573885755
GDNF,,-0.018867037855199453,-0.0025237157682418093,,-0.013752909048658349,0.04302150622088813,-0.0039837487408939205,0.01829052375795674,,
VASP,0.007337716473424671,0.045009781730515494,0.022397941105029875,-0.030621001634466922,-0.011271670542487856,-0.026003953180227163,0.05793048819014407,0.03587224808300596,0.06800045607371201,0.016636292324623023
ADAM15,0.06906015846576043,-0.004839126243032342,0.04389662103831583,-0.023901762542683294,0.058559955406043744,0.027643909055829433,0.013470108321882245,-0.027816109533155733,0.05638886590249613,-0.05606263667293588
WNT2,0.005539098509961782,-0.033597274848349,,,-0.01287068383133473,,,0.030554927274526498,0.04988942046727661,-0.026326564188708736
CALCB,-0.02242386079278582,,,,,,,4.976693671492592e-05,,-0.01384388837168732
OLFM2,0.11693234104088154,0.02973372961962307,0.003070007524083531,-0.0304950140894804,0.005209112992084272,-0.0423802024839412,0.07953430584658927,0.0924412533968572,0.043486601710697216,0.04231870032791326
MFAP2,-0.02874847433666595,-0.010822253419953689,0.07645434995490777,-0.0008181855658532985,-0.03219109534990435,-0.04084892286546633,-0.025307142542577824,0.0168387595177085,0.04523722788352493,0.039539484588025295
HLA-C,0.03695977198728595,0.010356713487624531,-0.020072384970782554,-0.0026805616203710116,0.028672366977965096,0.029518795295862224,-0.011828941598819238,-0.07400929505843129,0.04479745218221006,-0.09002839749693727
THBS1,-0.005252095944387163,-0.04117795555955393,0.015913268567427443,0.04709075792308985,-0.03085005491263892,-0.058466660516057506,0.012673605045039685,-0.026373455735444654,-0.012875847062728417,0.010439567587126096
HSPA4,0.0001228834051520439,0.00593044910534917,-0.047054273706400786,0.06982069675111997,0.043313237789026945,0.009262825493625504,-0.07935579276042344,0.007378841866963353,0.021463694868672088,0.005197728633493034
LMAN1,-0.07373952423631318,0.01502453520980982,-0.0026332116876387496,0.0029841245174941425,0.001743938682014091,-0.19102893103260377,0.06706555797024329,-0.0936031721760593,0.007334000978011517,0.03526095082832185
LYPD3,,-0.005855928996051646,0.018350840166126613,0.007510180298126939,,0.04307169339221897,-0.03717017903795623,-0.018153032683896758,0.04465995977421482,-0.028829013150520343
APOE,0.04217122775899241,0.0219801493718728,-0.04902690769353441,0.03937178738891053,-0.023452136373027233,-0.012542068297973387,-0.006111254473860738,0.07536501502132331,-0.06175898356214295,-0.01177929327407671
SOSTDC1,0.12648685823874709,0.02410488493986338,,-0.022940645299306787,-0.020912506549091475,,,0.04695761509611448,0.08107179897649372,-0.025100237413282222
ANXA1,-0.05082163084978907,-0.025459221518630375,0.05120915421155465,-0.03539344307998475,0.010990493189657391,0.023011958914432182,0.07229921306942126,-0.027238814512931944,-0.01169174142083566,-0.09548795041309349
WNT2B,-0.012621483793744183,0.04145480232907509,0.06279445656989627,-0.014995657070914317,-0.02252032398779157,0.05958863385362024,-0.04810059749535452,0.016655093143734295,0.08268799171940619,-0.018140437117201716
AMH,-0.03292603763043559,0.05193646485837457,0.02977912461727183,0.026777021797211475,-0.009752304729229984,-0.008800237906201864,0.042128004798131315,0.044589495025476863,0.009599791781151798,0.08020763362059954
GDF10,0.03472000187682116,-0.02222963043444272,,-0.012773352333445854,-0.026458786626509793,0.08237638168236198,,0.07198809558720845,-0.04229148631589798,-0.03191325724653932
EFNB3,-0.02519258512999787,0.0381709046590415,-0.04393982664660215,-0.016615771817508937,0.01153911601312757,0.04138382268391744,0.09731469354016775,0.01496565645650389,0.04563565253216585,0.03348550376096212
LTB,0.11244350129857039,0.02770292737095931,-0.01010444597569956,-0.016502860818926428,-0.025561858667559032,0.014601489147761474,0.08648443600466106,0.08159776343255333,0.06717391821131931,-0.06626596658742223
ANGPT2,0.008418250726348575,0.040716652765001346,-0.026374284279716158,-0.027838260116625123,0.01349666990687634,-0.020762668313210997,0.01151274810850877,0.03551766122235964,0.04016410382002973,0.0009393064005680957
NRTN,,,,,,,-0.02988610002593185,,,
ADAM17,-0.029203468021011012,0.03561744536847976,0.04584588041015798,-0.011770756256223036,0.00915072205707519,0.005633996623232785,-0.023828317726739875,-0.03042713116863306,0.0005148913164001606,-0.05724056223443289
LRPAP1,0.12497509962446007,0.010020599612881728,-0.02696089441015743,0.03029889209650604,0.0348131120247175,0.05465130569091523,0.054759505183674624,0.05907058974314111,-0.01734934624444917,0.008870909265168328
NID1,-0.015253981169913984,0.05936151812522924,0.025139548460733692,-0.0358329319654739,0.051217516071767846,0.07845834170350614,0.0006386550733731957,0.055745148208496145,0.05868013409932265,-0.030160410536421826
MST1,0.029152533305727642,0.06540810390817559,0.01598254819583007,-0.019117876133362983,0.019172921589658803,0.03736903931383288,-0.00429026660899909,0.04078337202028979,0.04134749424668811,-0.02977913594248244
IL13,,,,,-0.0161295514046253,,,,,
DCN,0.007390699061603142,0.060362900707109174,0.04118303223300886,0.0057409530204510645,-0.030677508080889763,0.004406563529804004,-0.02704466263741428,0.06607762657435752,0.017035631279728715,-0.008013925592041579
IGFL2,,,,-0.011243783733039055,,,,,0.03360746422227096,
COL7A1,-0.01962570845903819,0.07665958021171616,-0.004029409375262236,0.0033891707582607076,0.03841339541040696,-0.1005899886678023,0.055293732944156376,-0.027885607798564565,0.02842854317177935,0.010093363759917822
CALR,-0.0286256959858118,-0.026099295189435556,0.006553173639888478,-0.041378099208298824,0.03349180808569233,-0.015292703264257863,0.023465916655763103,-0.033819284292511236,0.022439002777336448,-0.021620935787620928
PIGA,-0.005148888600885491,-0.019968763785155733,0.012366860429021567,0.020124406353124076,-0.028618972282894034,0.06728870172811227,0.0746674461431517,0.005984199415631326,0.010643686368590045,0.03448325311379445
CD200,0.0003667960045153078,0.03875212303030092,0.014590248228520699,0.002757227773069815,-0.032216475703295507,0.012900594153969765,0.0730669581780076,0.04377816659754292,0.03781797359572308,0.05619630506303772
GRP,,-0.035645721125313265,,-0.017457334789131664,-0.013894821775962888,,,,-0.018992575501627668,-0.029578952205630976
CDH1,,0.009884521503081011,0.01718762409366657,-0.01002790562964295,-0.006723558350605763,-0.04772319321195237,0.050042783275376486,0.014864487095002595,-0.032205715103151,0.04341165614340582
LPL,0.05052912442046941,0.025639464693812602,0.007606624979772552,0.0024722585952807654,0.01910094188516132,-0.005891092616313392,0.00964257024069531,0.10478249321196029,0.034271806277718864,0.014488650704914615
SEMA5A,0.06255238466106444,0.05693109476738493,-0.007670276008874938,-0.006644780045811213,-0.025646598418772985,0.03462674663323882,0.05087854287124767,0.023480900202228597,0.021097325368569248,0.020491615044144613
SEMA7A,0.05171465724638306,-0.017297820722359428,0.00036883020410657263,0.007357275159596474,0.009541807796233122,-0.022321936285497578,-0.00591313535208279,-0.020166706163237284,0.04413788427046627,-0.023487265984269683
SEMA4G,-0.01958668812918318,0.01956392403806752,0.0034657383317788166,0.022573025238686522,-0.0360685914875591,-0.027102548561561527,-0.005359285090212588,0.07744125645799457,-0.009404537052085436,0.019975234313412624
SEMA3B,0.08807546239771828,0.054021505927183494,0.017507446181296963,0.015359028044483618,0.0660389482343798,0.06938866370580246,-0.04032702934199281,-0.019841276111677342,0.009727798070624157,-0.02815974815531211
RPH3A,0.08398240675949958,0.0459833232517816,0.025464743089444138,0.011318972427076041,-0.0174371667046466,,0.025788959358479656,0.047841297659773824,-0.03849019344307022,0.00041038310627358304
JAG2,0.024631798298762168,-0.02378847552395682,0.006411455050396202,-0.020689234516790087,0.027040935544716777,-0.02278187965046692,-0.025670580840736385,0.002276584510141598,0.06164146788119853,0.04535570350152539
CGN,0.013132846137004517,0.02258325522678457,0.08326952759597292,0.0035197540729568475,-0.034432896129606184,0.08080552837567044,0.10852575284296424,0.012122775678186284,-0.008214019111525504,0.022318022901855927
GDF15,-0.06878526393303343,-0.013632620349403666,-0.007882653567044321,-0.03503275880347448,0.026118511942151052,0.02381475979740481,0.10870250077607667,0.005009380167982331,-0.005349312658678781,-0.09318282879156015
SEMA4F,0.0296954876494001,-0.01592255570201261,0.029696230107453047,-0.007168971300497169,-0.053262603451927994,0.03012385502082589,-0.03691763172727106,0.05387368231224766,0.010239284856841805,-0.027511084823935557
NXPH1,0.06193130714499028,0.05492747000148372,0.012215924692322248,-0.008424642883394045,0.005154112876869647,0.10984239196387516,0.06973010321017717,0.02273738382993511,0.08677590847659779,-0.006402077035035146
ARF1,0.02740045611946632,0.022185095157220527,0.020970613141395963,-0.025884072748275526,0.004722569772908308,-0.006013607409938776,0.06403829438664527,0.016007302360100624,0.017669359121294265,0.03851047662603773
DSC3,,-0.01620020029545216,,,,,,,-0.016006362121228027,
EBI3,0.008802748737944899,0.042410001354658285,0.006985229436612737,0.01408233971161001,-0.026297510962206106,0.042463523259881356,0.07775835505218893,0.07029041573496786,-0.050758262712254164,-0.0025517592046077624
TIMP1,0.015432410012211064,-0.0075552034060941825,0.003165100393021962,0.013943071000388116,0.01743944181097343,-0.034830045321520106,0.033328996230281314,-0.10803938322481824,0.01938857110183349,0.01405480233457535
SEMA3C,-0.026749737217319988,0.008060621884381556,0.04177399164128208,0.04336038740901128,-0.01642630614092096,0.09389023598470234,0.0023769726767815416,0.03433093458884441,-0.008054522951933657,-0.025713309012662666
GNRH2,,,,,,,,,-0.017345074837642825,
GAS6,-0.006400754643712183,-0.05898862955352518,-0.0576620569161809,0.0030170056437462743,-0.0007053674773568693,-0.09975467034241346,-0.04429637175712409,-0.029826084695615956,0.008471116373139275,-0.040598619333586855
MEPE,-0.02167813816828678,-0.026041579600330336,-0.035429975863161524,-0.03347207941619082,-0.025479069633672864,,,-0.019912670609938957,-0.022118261226452846,0.021198275030164488
SERPINE1,-0.015754875596833164,-0.021083551287463993,-0.003447450732622572,-0.01667383059569599,-0.01758864204681531,0.031113409035154783,0.09915659626193271,-0.11149848529824609,-0.016207460967220127,-0.06807723282527924
RSPO2,0.11417448993981608,0.10864867436250848,0.011711004783976369,-0.022443064204835196,-0.03012724588855938,,,0.039717365087988274,-0.01282403319726376,0.024093918369663514
SHBG,-0.011015393163400134,0.046717526032458594,0.009718004772340767,-0.019097898481864356,-0.011082990246527057,-0.045994030894592725,0.03507573909215404,0.09402754468473172,0.053988668693314645,0.08622916206105281
LGALS3BP,0.08472837764682478,0.030823262022290656,-0.010693039736979939,0.03414185342171451,0.07937631962674306,0.06977373763322595,0.0395245391922486,-0.07294127247847969,0.02239660030365536,0.08558184444110609
LAMB1,0.021246757768970476,0.010851941594568103,0.031215266450648066,-0.017187164794868336,0.05530516598114908,-0.03462349520376879,0.048104680084397854,-0.05422557553974913,0.056041647234817464,-0.02353171402736203
SPTBN2,0.09791751624478738,-0.0011844231108209357,0.008397710044323228,-0.00030937480185979954,-0.014625648690922196,-0.07542165336128616,-0.044477797442552036,-0.0008974168771582658,0.0011409970687270567,-0.005175941116383864
COL1A2,0.06958096465349438,0.022474035318042134,-0.010487864801024297,0.01968438826861768,-0.005647653595178878,-0.013880311320273188,-0.06258998426942095,0.0333880208249895,0.012767707675173516,0.020753470014712647
DEFB1,,,,0.10104069495325808,,,,,0.013885865496596877,-0.024574775815274574
CEACAM16,,,,,-0.02011813762169652,,,,,
SCT,,,,-0.009207362119277175,,,,,,
WNT11,,-0.023220148228152566,-0.01360956837801246,,,,,0.1395186099150005,0.056073728793450926,-0.022062480201687516
LGALS1,-0.001698556328143185,-0.085306789744598,-0.057894380252417985,0.020469158409968477,-0.017427800065912352,-0.003647227712597231,0.035245963235475075,-0.13048067033246014,0.036431518110926084,-0.005450707220489919
BCAN,0.020196383406908193,0.11238593269032636,-0.0006951609461456638,0.0844171990934452,0.05856114800945397,0.14932309305573516,0.05218771084270383,0.11316701567789225,0.039016877290819006,0.06356078220477586
ANOS1,0.025345051660440442,0.06536126282968846,0.021836696697107524,0.031421896289531404,-0.00960500062243245,0.029744705377056823,0.041136617870464215,0.12190943900279724,0.016821092235680585,0.03181856403689897
EDA,-0.03231494172837565,0.0027520248634067277,0.007291730007797094,-0.014427029985363089,-0.02421029267416132,-0.003921990872934452,0.0378676219069548,0.009052409810290695,0.07811941273491196,0.06796041830288642
FGF22,0.02233571140092182,0.034452545140200824,,,0.06877494100506784,,-0.03599422687457139,-0.028861647532083565,0.07969642915746739,-0.030674732046948143
SHANK1,,-0.008082806028470743,0.038647886316654924,-0.013477027684804499,-0.015503240103997864,,-0.0377467792210416,0.15980211761767252,0.015938563491803698,0.03171265302989081
NPVF,,,,,,,,-0.021424180079546277,,
RAET1G,,,,,,,,,-0.019958205255740696,-0.020318500717144545
TGFB1,0.028674520292437618,-0.022828704916027256,0.030843530122118816,-0.021936405293389843,-0.03606859022440896,0.007025811910442948,-0.010773082250443744,0.018383271949584144,0.021746439566479266,0.044774138495233866
