,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,,,0.04156144944625591,
CXCL1,,0.03473127116463626,0.04154439158386773,0.034518854462144144,-0.0159826056725427,-0.029506424707479096,0.01793512108579345,0.015041197227678766,-0.04495318812902086,-0.021231989070254084,-0.0319534923595479,,-0.029787377046539536,-0.05964972527590452,-0.039024376969327375,-0.004291126924240036,0.039316779085818945,0.08219302643152417,-0.04544717803498373,-0.04617007448893332
VCAN,0.09704071408164625,0.01881465474526739,0.05342158414724203,-0.0012336051460011843,0.036343095526930894,-0.03449001874281951,-0.03367343517779545,-0.020830060326151995,0.09276419614704993,0.009959749188730193,0.03447994032889649,0.020020359665852288,-0.04647647673570807,0.05287450201216783,0.0006148642740801676,-0.016534399846872293,0.05195476952582549,-0.023649264839405548,-0.020929896188941553,0.1417009481539355
MMP7,,-0.05488877752019123,0.07077047350276885,,-0.009694383597205005,,-0.020659559751243756,0.02762579592014561,0.07903883899612052,-0.024189670240763062,0.01188036092380655,,0.012496690573321563,-0.026333141566573535,,-0.07187931212538475,,0.07818694957617418,-0.05295354487846231,
PTPN6,0.06241185769372201,0.14150496696842998,0.08307684956482601,0.03477190400403783,-0.014477687243739322,0.030731888622788923,-0.0038724913633794906,0.0001290774666707672,0.1007117465317702,0.027365936375822193,-0.05017212835902906,0.12438498876282404,0.024853542109591762,0.03538714668875787,-0.03247799325329244,0.11823487267885431,-0.011580343802657257,0.15303891059964306,0.05315882105716101,0.07415117435605821
PTGS2,0.02919540982254889,-0.0009023188845239322,-0.0603802376289611,-0.02066290060447644,0.01551509487589855,-0.035739841597132956,0.010411847671649568,-0.034910956231418606,0.0177134276262716,-0.036125512724495656,0.01345133271726268,-0.0427385391381829,-0.09186562516351315,-0.07347464692022465,-0.062474697638536185,0.004322484950100059,-0.032394586179721234,-0.005423957533758635,0.008542021906776864,0.17400294816153258
XCL1,-0.04544958820112282,,-0.026393142389542146,,-0.03274422774985324,0.07731621277015929,-0.03393255388356089,,0.005637473083420731,,,,,,,,,,0.09049750888789332,
CD58,0.038325144293398145,-0.05468167383278343,0.028005269273506616,0.03183443857921201,-0.002213234571110314,-0.02051290491927675,0.010612524006635538,-0.008331531455046209,0.05064785253310194,-0.017547744845545162,-0.019615013860815884,0.06539926855372376,0.04786067679192241,0.039541317047496895,0.021917999890354155,0.02866272015073306,0.11933955597623556,0.09485434131004732,0.018786189890948858,0.06588116581653976
TNFSF14,-0.030004267331676555,-0.019833034085604762,-0.026593811840973102,0.02950977468450698,0.01050166139860008,-0.012504630015835235,-0.021629546913688458,-0.027233599294280337,0.05845925919419602,,0.06300757945386537,-0.002633531796945087,0.013499291706902727,-0.025441982521117734,0.02628232410130527,-0.04238752704166979,0.06506675759590218,-0.027998214775309505,0.07589919473691757,-0.05013577865895921
CNTN4,,0.048744211629884016,0.021924706139457347,-0.018902890383002687,-0.01746550733673109,0.06340532896517298,0.03795269744753109,-0.03493384638840293,-0.10593464567843583,0.01257818531932728,-0.03548112420190847,-0.030276789197712886,-0.008108433233996654,0.002302893396264998,-0.03465226867150014,-0.004226418918117601,0.05252167950583505,0.01426852241983225,0.030123806134626223,-0.051509341372700405
NTF4,,,,,-0.027095144546458838,,,,,,,,,,,,,,,
INSL3,,,0.12110958837132703,,-0.030094801732948193,,0.010947329601073556,,,,,,0.07006854068763436,-0.021181902747151655,,0.053358315509331906,,0.0405400637557358,,
BTLA,,,,,-0.033512147211276266,-0.016664028022511577,,-0.026222514741933864,,,,-0.01745706380887782,,,,,,0.0681840993896969,,
MFNG,0.060920331983100574,0.014624470465051017,0.10141961438802924,0.018108307980862468,-0.022666646974198977,-0.024901524301537335,-0.009139280065291432,-0.005398232801247798,0.05533805303961571,0.08975070827469411,0.001724289305793554,0.06321125577343564,0.0808836552222312,0.018214348565008455,0.02180410828777079,0.04987283868540796,-0.07942048121290841,0.030645266993137514,-0.07319797529054944,0.043203567252844494
ICAM1,-0.0063167287867400435,-0.04852667508441811,0.03888550178163363,0.07419666855675754,-0.03730726169720007,0.005401980363772032,0.005326336296963773,0.027904821682631472,0.1312521471203415,0.008903530604744391,0.09067024187042039,0.03710432981839713,-0.013924169707490924,-0.0016832175151130753,0.029720603076666817,0.034886941351083285,-0.021537159993959793,0.034843424871886686,-0.04680269103083511,0.10012895008330497
PROS1,-0.0028348710082414805,0.04586052666064805,0.0898052800157307,-0.016973923158215682,0.03337914088645541,0.022873322853895078,-0.008708480587493714,0.009370707595403,0.08278900371737719,0.024195592566399134,0.013423397467414713,0.040460387755537223,-0.026893740992389534,-0.0549568918521762,-0.07519561960327088,-0.04847455171979943,-0.042924966894816535,0.04431256105976221,-0.09543319481409816,-0.03607596823477709
CLCF1,-0.033559928054726434,-0.07700802918442609,0.10521521352792407,-0.006117799280113978,-0.032507417722549975,0.009041880892860614,0.09963816734905424,-0.007665366658894984,0.08810361388433083,0.02692460486484719,0.0893155948651728,0.025403428477501565,-0.026961158346419725,-0.012708268621469754,-0.0012735519321517169,0.022878462436115583,0.018350581200929476,0.07548475637731315,-0.0755521325018639,
PSAP,-0.037696939683845,0.04179380593951761,0.11532507941744963,0.03259102920943313,0.046947111896101026,-0.036211967938925824,0.010985102715070184,-0.00034358135892852034,0.008887690651370982,0.05993808161395961,0.10442704269534624,0.05016951058909119,0.024328130063816424,-0.011545366871017171,0.02041354660785265,-0.006796787383411002,0.05592824693825031,0.1619047884119385,-0.08240636298639813,0.048045152142958986
EFEMP1,-0.03746840679100824,-0.04512475032974581,0.07169835546223748,0.02735400574360981,0.0891363169407343,-0.07806375811715692,-0.008733089377048923,-0.011788719515343167,0.055941178886190324,-0.009981144380853705,0.14522833543636,0.09567053235799583,0.034992385831540844,0.011214865516236034,0.016430344657381253,-0.02546783882900399,0.04356070916526586,0.08839638329176289,-0.082080656231204,0.020993403359588707
C1QTNF1,0.016933803810422796,-0.013583751184296666,0.03315831338848738,0.0029799257450387404,0.029723292389777934,0.019785712735870518,0.04394643206760586,-0.01800643702202806,0.03125057199019718,0.01965847436926709,-0.009781891997527936,-0.016619256813048627,0.022186325793948386,-0.029790622903528765,-0.04282659402166853,-0.0225029749326013,0.027623529270773606,-0.13504670602603627,-0.06313416625732496,-0.0254675394963984
ALB,0.09841212311654056,-0.025261950762086677,0.04905120067138615,0.039465301130827024,0.020037504285980418,0.011614900423134768,-0.02600808033622414,0.005644395599889868,-0.025719767292324693,0.026743168467587564,-0.040436171791064714,0.05013637884482365,-0.028072058944978717,-0.011243707091132576,0.026368450210340552,-0.02982199723499438,0.0033190491027251805,0.06435306408960802,-0.016653838313513903,0.01985119067994021
CCL13,,,,,,,,,,,,,-0.017789784326914766,,,-0.029988380237864973,,,,
EFNA3,-0.035561622120674985,0.032473590762019514,-0.003386767589977207,0.036006171897351516,-0.02122730929479607,0.02393730528348607,-0.012066076904753342,0.00990971250942166,-0.07121080306704981,0.02883944544562488,-0.0184112354323521,0.06740921353162613,-0.0032158901199160032,0.01065092816289109,-0.013352629859786087,0.11012119126115369,0.11336691695561799,0.06255090253852498,0.10489828593670819,-0.07384985796205128
DRAXIN,0.04720561116837317,0.00891811037347242,0.036182071858043556,0.021008226531820676,-0.0024934981353690196,0.0049715027636060985,-0.046133595814453233,-0.013163424993196967,0.001709328442315011,-0.024738483114942072,0.007059455771165096,0.08771482857223999,0.0001860549311405636,-0.06980573728857166,-0.0052848098446487525,0.030830420703357227,0.06478890812757215,0.11944969490741163,0.018918810019127836,-0.06516533586771592
RAET1L,,,0.0007899302257557879,,,,,0.07077972125104696,,,,,,0.03643584240546062,,0.12727826349932553,,,,
NPTX2,0.01985591653459614,0.04268914427948527,-0.0417455447919769,-0.014628239428269902,0.02322334365490382,0.006280618660403563,0.04754666339102247,-0.006175400562178939,0.08912312783743394,-0.04484394348132904,-0.08111969061826602,0.12057212640483346,0.047228360193794665,0.0039659315088519664,-0.0795090195324369,-0.010540423322828365,-0.02071806346966745,-0.02002075912359452,0.03335101015240869,-0.04078215116592276
FGF11,0.012200105561820907,-0.0015076945641145807,-0.03746893460063634,0.08829372403214994,0.020193751497292606,-0.01985066917841585,0.012422626538671417,0.03595499255241699,0.0007895190508370587,-0.009526145378835815,-0.04435945469703113,0.08040858461347324,-0.0277887155771804,-0.012587549593356331,0.07558990724512643,-0.02239829166629326,0.09479132409693389,0.051688031873525345,-0.01371841870532722,0.041086342345392504
CD59,-0.02772713578365587,0.07892755021825913,0.11067368792190845,0.011986083579749016,-0.009353184058106267,0.05356301341055818,0.0037959934088503625,0.05202458999268138,0.08617120031415354,0.04402228422783547,0.05659693657482496,0.040243024413108196,-0.007329494762341377,-0.03612888079101216,0.05246328624504568,-0.030299582171327274,-0.057358873707020405,0.06468350143311022,-0.03286875622940826,-0.020425518069724674
COL9A2,-0.004363592463290427,0.025078802899388474,0.05116513925419081,-0.014489375810212294,0.03423751118012958,0.030843368511814604,-0.012182385567663882,-0.009925588038341638,0.07276936164472589,-0.007013149474273958,-0.06583273897810002,0.014060786358557254,0.004759010696833541,0.051234633065989486,-0.04020057369035522,0.034927298814628666,0.023521192139428795,0.1452232066423606,0.07234873484655613,-0.004541335382064211
DLL3,0.025945290647222525,0.10886646247218515,-0.007610628891121542,0.03801069832014976,0.06750916242328169,0.01839237592279516,0.034544329321083284,-0.00477228798441413,-0.06663618347801356,0.0015891722943071162,-0.11334359288858278,-8.071608080929712e-05,-0.006428287189322231,0.06681406047232726,0.02353836089782851,0.0388449601349642,0.07297098685581714,0.06507587799994372,0.0015744131693211138,-0.004043373840765988
FGF5,,,,,,,,,-0.0035934553233060136,,,,,,,,,0.04445322341049152,-0.03877683288733404,
LIN7C,0.03002582189901163,0.03263204151369541,-0.023204346013772616,-0.019639702020360656,-0.06172323217704374,0.0013651786670911244,-0.03963415679356166,0.0158140803615913,-0.04142707027778345,0.08392546655988266,0.019428701332107452,0.06276361578258517,0.014872211893970685,0.023119758981647573,0.06819351193287958,0.1081149011967014,0.03193057292161468,0.02063152624164359,-0.0009454199361127238,0.09728985771111671
GDF7,0.004664014903057132,-0.017848040022681456,-0.02710530718779999,0.04428062980872819,0.021171521680932823,,-0.03684940946544,-0.027233598235982624,-0.06733520430500223,,,-0.05387430243602638,,-0.018381912642315205,-0.00035599232320445795,0.011961729250054677,,0.020661711926093264,0.001174858088171343,
PSPN,0.1057196938748745,-0.05863277849508679,-0.033865913155551014,-0.027457238921247518,-0.008118999848044615,-0.0014696529183128738,0.0071036790791989685,0.0745525241219262,-0.08551370404795904,0.03561296121033585,-0.007382942624041911,0.033288087028900494,-0.027214328551012124,0.017753816924999354,0.0144986840205918,0.04785756673938853,0.020799024409169406,0.0996129105712595,0.10137531781653462,-0.08165277204401858
ANGPT1,-0.0006345248395680544,-0.022193213247958834,0.0743682901247281,0.0432300863317396,0.022737053185298433,-0.04224738739504237,0.011486480057190126,0.05369717322502041,0.04312313153379762,0.0020933322271533493,0.03913987744792826,0.023708023654973518,-0.010304547634652255,0.03231890623405558,0.019495465720999517,0.08054133106917645,-0.032561625133717444,0.053198520180014836,0.0797705783958574,0.03563105393166583
PNOC,-0.03589689437694378,-0.016789488575161986,0.017917848035618644,-0.02670017635928696,0.019993416747349026,0.016798568185430775,0.0378885877122693,0.06592041920717612,-0.080768695975744,0.04916619102517986,,,,0.04391069236511904,,-0.040852056381021754,-0.04734312476826991,0.00024230494542852316,-0.0330950791667537,0.006613457869660256
L1CAM,0.045446159864281764,0.05962292912150729,-0.0005127579899550607,-0.012435149695132814,0.025179534462861045,0.01717014442639488,0.038519843292355804,-0.04410142701094932,-0.11100914527613587,0.03179841403892192,0.002314127539369046,-0.05230720040110645,0.020988298759002613,-0.0741781946631861,-0.016024846173704657,0.035320054925164025,-0.017053139693569645,-0.010718583826134527,0.013243475571499094,-0.10736991632983951
APOA1,0.04348517999415322,0.047017229007031563,-0.05932586433552341,-0.028090819793168884,-0.018963297560374296,-0.0222376346923724,-0.0034089819736705562,-0.011381062506177307,0.032644647162052606,-0.0039469797432444605,-0.018921909876354278,0.06896058819998369,0.02656718845748923,-0.010321861501497555,-0.06187432757363806,0.053697552655445624,,0.11454279540558353,-0.028058350723821283,-0.04188156167904716
PSEN1,0.03327722919456994,0.021088260049109925,0.03002285121463707,0.026531410379615813,-0.02057431811933499,-0.004770304337117851,-0.0061504791666762496,0.0287123543622747,0.028088463677047943,-0.015978767443345285,0.02497162978563827,0.004940813474451063,0.0058594127079644506,-0.022686842696819084,0.014329222594604686,0.061845075969676915,0.007886586180057288,-0.00014020890549562443,0.04362369123670757,-0.014801210981642303
CALM2,-0.014333254435766296,0.07583871326429091,0.0014329887902504793,0.009324171952918578,-0.03459247849602462,0.056262591040226156,0.022532422466556436,-0.029458702442844844,-0.14469277445611586,-0.005396699025522812,-0.01658503731125988,-0.0522136841518567,0.041972523613612395,0.04037481932222052,-0.08314154347496495,0.09351428659077715,0.01727355230000505,-0.033219581130670826,0.04909949202353883,0.09399366661047384
CLEC2B,0.009990299393515934,-0.07715674953308092,-0.010310502628228274,0.040870609030319964,-0.03679888459492997,-0.0009642087712274373,0.006547329798281457,0.049699027112256725,0.0476102465811341,0.05037337319565414,0.14977055213439458,0.06128442371733827,0.0632573219288055,-0.015676264516456737,-0.01204808514577024,0.03710460964254557,0.04025462060576319,0.12472174060819677,-0.030879920284659062,0.05801464116572832
NTNG1,0.07942094041127876,-0.03605870205144032,0.0003443011953679895,-0.04663457463960809,-0.018455328076538647,-0.040614108130696415,-0.009374726886348883,-0.0033382871258750726,0.0005991863977448495,-0.04733823789581944,0.006603011800902219,-0.04133333711014395,0.04399853464148246,0.09808028655488729,-0.001119829465566606,0.03748919050115953,0.1108972463961016,0.12435122411882099,-0.06387505852214011,-0.02453837568467362
LRIG1,0.022010434374249203,-0.05232572727030084,-0.010199782316746921,-0.0382894197393576,0.044159062592348905,-0.007904382660646539,-0.022633846905246335,0.012905478178329726,0.0985511468704276,0.008713623151051127,0.07405434191565771,0.02618690540350797,0.028960546938223804,0.061190696875350614,0.015803347412919368,0.019778709525660416,0.10558140274239802,0.04687459151177084,0.1220816160924154,-0.002114233031449089
CPAMD8,0.008252752168952453,,0.046840767154450264,,-0.03559678045572233,-0.02029450826216444,-0.016191021251904247,0.00929969644815683,0.010832001771048826,-0.02890653547954177,-0.0319534881651216,0.07937217002182212,,0.057314010032092626,0.04942841458968191,,-0.05241425190738308,0.08473200344161891,-0.031865752207417886,0.06847152659438688
GHRL,-0.04950366677206009,,-0.04224250854081775,-0.025728249198125372,-0.007775151006940283,-0.02401630955882762,0.011335623368616266,-0.01261665487805318,-0.010683140119902214,-0.019974463248690025,-0.026307917916375698,0.08581023135188985,,,0.01727798994616494,-0.0155168600894148,,0.07688071017391108,-0.028089992135393996,
NPY,0.012873048005534843,0.020840558643293768,0.006478536910519233,0.010952748007486753,0.08420596817393264,0.019240821158328886,-0.00021064513920829992,0.013433650533514396,0.007733587839796208,0.016969968997910003,0.003527699850667861,-0.04795614840999721,0.028699676124962246,0.05739969580201604,0.011483099076455882,0.03966804533585045,-0.055943856197766186,0.03936828536409495,0.039549854222391635,-0.12543194445246156
MMP2,0.030072756754131656,0.1158828007495547,0.10263385180538685,-0.053062376490736696,0.010279182555205409,0.00411177760899358,0.051241694579056744,-0.0587543380090793,0.0677205382913718,-0.012068240091363779,-0.033081434093905855,0.03846922615809782,0.05837440597613815,0.028100918681279372,0.04527696598731516,0.07974837656920804,0.09493701855027652,0.047309637462431886,0.05473578563363593,-0.0677551017380513
LHB,,,,,0.07439797945893749,,,,,,,,,,,,,,,
PPY,,,0.04523746554582758,,-0.02648258569483769,,-0.01931223995899528,,,,,,-0.014180963509371234,-0.001767257748085317,,-0.022472580044155692,,0.023989007597010014,-0.057043602167126686,
ALKAL2,-0.06203222079429735,-0.023328858070504332,-0.034540865041624104,-0.016281350916647584,0.03403340043581349,,-0.020432535225707985,0.023665307425870016,-0.0032310522430154184,0.08136285832375563,0.009305496554611593,-0.020434027537421486,0.07354575839629279,-0.02118646347519536,0.008377114062264154,-0.0012979585852466084,,0.011724869300149406,0.02008937268470194,0.02169048795374241
CSF1,-0.017065039404195396,-0.01972123884877275,0.07880544412754407,0.04681249918709896,0.014089007654710918,-0.031368145244532894,-0.01904512483463284,-0.03835291075411674,0.07544197736935127,-0.005139313220838322,-0.03837251672863505,0.024528764882277,0.043588951255106645,-0.038732474267380995,0.03521306754976648,-0.02388520558575844,0.0223664981856124,0.03367000155443173,0.01572356875893041,0.10681708569699365
SEMA4C,0.01805042189571934,-0.0008563064398580063,0.01141882001939074,0.00030340583186151655,0.0028595949590977175,0.022001722456262904,0.012976883197032501,0.026741883602539616,0.00013176398889305175,0.02360385896099381,0.020830797094252406,-0.04725357074262056,0.02449656257177658,0.03356217107073999,-0.0014151681789732026,-0.056787224730833974,0.07903293657112499,0.10731179011681216,0.045855249115209336,0.014173597273115917
BMP8A,,,,,,,,,,,,,,,,,,0.07880712804247364,,
ICAM2,-0.036568780776262175,0.12054490728573726,0.004177895712675058,-0.00021018472869289046,-0.04918835015538026,-0.034628337028244374,-0.01759314961414783,-0.06376946504144712,-0.044988148004375346,-0.043652527308888224,0.006760944390918122,0.08538594501144142,0.011866148405480424,0.10958399936496044,-0.029635291953338718,0.08894383140456041,-0.09688791043671664,0.11161977210712308,0.029795245295200782,-0.04221766019100526
SYTL3,-0.008546780342401734,-0.01716624431454954,-0.005508918626903737,0.0604637094655836,-0.0020153392607523595,-0.0008628526640411089,0.009894965985817343,0.01825984871299956,-0.028425311350740032,0.020538536488021557,0.0014945762408026966,0.06607220196744487,-0.0497428566657885,0.030092611659447082,0.09404522043084194,0.09149428464676951,-0.016619893033393805,0.08250757949279479,-0.05433942943079156,
IL1A,0.002408471171281279,0.04860482894444729,-0.010010749056805608,0.018214885569326118,0.020693376735295792,-0.025641215318592526,-0.010964923687602289,-0.01758048487980369,0.03278833593588472,-0.00721962782949204,0.0032198341246337508,0.06368173215636547,-0.04494363013677307,-0.0018028155445700476,-0.0001761205140778554,-0.02350234317779661,-0.058881337124922536,0.12742093034315466,-0.05049264357458458,0.19495220188600465
HLA-G,,-0.0282280590864716,-0.028341559838774535,,-0.01199182033985968,,,,,,,,0.040990674242522875,0.010965632487367599,,0.04472513514772581,,,,
PGF,0.04932745535053824,0.11028848657346267,0.048619165587235676,0.05368614550525735,-0.01987267407332226,0.06254589361641241,-0.008461798668177728,-0.006422702431378976,-0.05596454749694572,0.03347038695488346,0.08636360556028191,0.05521262761649025,0.06478278357976824,0.07525548143991795,-0.03878270558677491,-0.0007007406415729296,0.10341940703638461,0.10553242932750592,0.013552159436419017,0.06819600853383694
LGALS8,-0.028309013609030265,0.03883035619159874,0.027245391061364387,0.02288647230115817,0.022823404948844758,0.10205523106985434,0.03707082993561517,0.005985673616455504,0.02937121117705103,0.02898893739917777,0.04945354666859366,0.008801592592760657,-0.011877501604138809,0.003961978903981478,-0.004175729555645636,0.10102783570861103,0.029450280739015566,0.025790201417951512,0.009441144015243971,0.008861944305729036
DKK3,-0.019523668755267138,0.09268243175710761,-0.03734221142783108,-0.0709335340244815,0.02292917563249614,0.04948431992419192,0.03874495805309455,-0.07017112410147337,-0.1580994181777839,0.03535749562580824,0.05959611509766002,0.012814689937465533,0.0035175839121826583,0.036259469198121355,-0.06783729886208152,0.007122551562801643,0.12877074318071555,0.11500775315272017,0.06294749716117683,-0.12293251846432462
COL16A1,0.0328739021582417,-0.021245923487319768,0.08086434230308281,-0.043986395053278705,0.0853198724842598,-0.04253741967811343,-0.01581204528197958,-0.01141692814607315,-0.0600913931012921,-0.0045487828957938336,0.08909563810031731,0.03627329534381847,0.012200312722491651,0.013208676588001806,-0.025291584016072143,0.001969241161558822,-0.0053423954048705145,0.08765857153695189,0.04983218266079486,0.09714999086421365
TPH1,-0.03269506067612591,-0.02377032323962493,-0.020809902729444472,,0.0066035276973060155,-0.01992169070471597,-0.007179362325204744,,,-0.018834869169434793,,,0.024311566638412562,-0.004146889904096296,0.009778397897946772,-5.592896649265642e-05,,0.08330018580350022,0.008514581992214582,0.08442978497248281
TNC,0.03321517960790483,-0.07223024939609254,0.06984364924227546,0.04213980662614554,0.03335788114204419,-0.050976224501263365,-0.054284864684245225,0.028105813824278656,0.14755300390933582,-0.014110825889411913,0.14691816752097125,0.05437993046102486,0.050154416198103596,-0.06948361376093032,-0.004316492329062442,-0.08719850340256559,0.05407531523451149,0.08337044063590317,-0.03451069951888479,-0.08504351798040241
TNFSF9,0.04989246996814455,0.0011089002407988744,0.001381767148710331,-0.027226130472823094,0.03636884135595518,0.011523271210577146,-0.015115694461652411,-0.012527625254738323,-0.005349984663402631,0.002485328770958851,,0.028674180388869173,-0.024245975845984945,-0.0374693831468409,0.059148133573765874,-0.007850700961564625,-0.03546417130027367,-0.023857223306862945,-0.014771119158241015,-0.07070284059187612
C4A,,,,0.06598951599190167,0.04109595722875533,,-0.02289369179442611,,0.08575218033615832,0.0038196261453210573,,,-0.019805648713775176,,0.014945378300405567,-0.03482200449032004,0.0005452486220146213,0.01913219959511372,,
CNTN2,-0.033761102268012336,0.042770362183839436,0.05022520208932927,0.06602116890218904,0.024846094252353387,0.02507333504328938,0.0293988902312696,0.00025596346410661154,0.08351211582687669,0.020692210048341864,0.05146374039307134,-0.021182111983736724,0.015098714368583243,0.04972208439667628,0.037811607728477574,-0.031085729607818097,0.033991291025295294,-0.0015896131865072978,0.08913087658349565,0.15441228035138357
F7,,,-0.003451024752546883,,,,,,,,,,0.011597802753824266,,,0.036706566722687926,,,0.12089513288930279,
LUM,-0.003906994359547126,0.0920928202798209,0.09613430068309908,0.03160828826924038,-0.01062330487957385,-0.006652594577963461,-0.039352329825393835,-0.004352849867852073,0.03713261125213987,0.0041751427116260564,0.006887375528729582,0.04994862823235766,0.07090332113009978,0.09059520263412565,-0.07051716097703964,0.06926630506132894,-0.024598744553950117,0.06578713735406835,-0.04678261477836173,
IZUMO1,-0.015862587177849188,,,,,,,,,,,,,,,,,,,
BTC,,,0.05700870756507896,-0.025106857852181943,0.02946005978388175,-0.009591382276137385,,0.06232103144824677,0.00456986840377216,,,,0.07546054273057497,0.025131741523128387,-0.020380314740565703,-0.033346238124874764,,0.024651558880882416,-0.037915123607242966,
APOC1,-0.030972154361991217,0.022482976692113146,0.08778773934765705,0.08593325517853588,0.004903926645317406,0.023674631963722256,0.006656417855479506,0.10082184572914706,0.19562170601303214,2.5670670732678803e-05,0.10424260217002858,0.06934764832958097,0.1005212842221733,0.055990371631016354,-0.04621839808540701,0.03072643867705766,0.1580889869283975,0.17365896038413195,-0.027952442839948403,0.10800436546073836
PKM,0.02543815539345541,-0.12847272748460614,0.017534629390633053,-0.05525423687032165,-0.007287206317881773,-0.011623502887874209,-0.024404768788166765,-0.0020947878296268046,-0.11630107218083226,-0.03586237939212477,-0.0024609401614696462,0.05478122028175722,-0.035420077561009844,-0.09013972224846797,0.013958530351178564,-0.1015354308822064,0.09937767658141866,0.0060587163747764265,-0.06665030810130387,-0.08112121843228748
TNF,,0.19353188684897882,0.0379978866416239,-0.026438056433758038,-0.016495779436377995,-0.006387063658675734,-0.019137031713425498,-0.02760866001897393,0.0795660463401504,0.05864308156024377,0.062464014077277884,0.04071379393097559,0.05509544081696693,-0.021442922706099897,,,,0.15484962929033563,0.0034565993779869407,0.2023745455641992
GNAS,0.052388384260879196,0.15905894709542395,-0.07784754040117772,0.021731840592860926,-0.0006533421137427812,0.046392314238416416,0.014373074801975229,0.008476047541127922,-0.13380210209713356,-0.02900548002967081,-0.0650538151022281,-0.0050883338767402485,-0.023073270730066504,0.062082282279511916,-0.08833917400169254,0.0011917547180304313,0.04961009328686977,-0.0497007358645811,0.031829366272365336,-0.09389409311364977
BMP8B,0.02869915720045182,0.03393971566493668,0.02243408166778976,-0.021764276085294878,-0.04747069145682282,0.009869677425914073,-0.020664809651921946,-0.02410981014587406,0.059809812632194544,-0.02362538936145248,0.02806311692888697,0.0024390878683784264,-0.015824206003879095,0.020694618680973,0.02736977912201056,-0.06212783023550356,-0.0178456349302394,0.0931756590944933,-0.02012223220485637,0.1320646715187819
LIPH,,-0.02441931375087742,-0.02080989760620912,,-0.046563504879923716,,-0.018458573954661807,,,,,,-0.017789790869564687,0.010384738434644585,,0.11107365836031496,,0.04249528891686958,-0.038516783585579965,
CCL28,,-0.01784802435588289,-0.029271709585955406,,,,0.0014175803822502257,0.00185636947191121,0.0024118018986496125,-0.01493686944085098,,,,,-0.047586808455645925,,,-0.043189714255732384,0.06357352831747985,
PTPN11,-0.03463203606972734,0.026829135959009025,-0.05109410660307624,-0.036749773458591074,-0.0633256197003622,0.05850714936951758,-0.047404430262478404,-0.05055658823166586,0.031939452732297584,0.01050768676220677,-0.02654167928258786,-0.06379675543010203,0.028066026907720188,0.03706559623407994,-0.017970623283728077,0.013063237576558506,0.055294924894954765,0.019906531120182674,-0.0073462056998000605,0.08770146165861681
ADAM12,-0.036652208814560085,0.024408869360660054,0.0854293315141501,-0.01910594814972665,-0.027461669565352596,-0.006063639257059993,-0.00506037201703989,-0.027559728391490526,-0.011954812449590952,0.044369735728968976,-0.09196421263885093,0.02701961731883895,0.05355542933251899,-0.043194244748612845,-0.06411251752968636,-0.00592932021926552,0.04758029794977667,0.06077414388848094,-0.03573555704948631,
EPO,,0.04948712964403203,-0.027961736338360507,,-0.034261317807515373,-0.003987360410211863,-0.01931224080197837,,,-0.018834871935399122,,-0.03307082011863332,0.07253758393667771,0.04275105220248479,,-0.032967633760412084,,0.09015053717946325,,
EDN3,0.001037248401742474,0.02338849612170467,0.03973026815804535,0.009685599073483982,0.023206749634191958,0.04481299750253718,0.015213425313775598,-0.047735965743218534,-0.022992083623874705,0.05428564377475595,,-0.037087807511104985,0.00791333211630793,0.010793699884591829,0.026477739513375034,-0.01991617468589789,,0.039362517939678,-0.0382770515848603,0.018121439246263516
CCL22,,,,0.042545951853204686,,,0.026620422099632068,,,,,,-0.02186626806086187,-0.022705974998946363,0.01374191225338994,-0.028927663455072347,0.019695268270126177,0.10386217488472496,,
CCL2,0.0009711311365248674,-0.055795231466849546,0.0930226880186013,0.038855073796736514,-0.035882487173994344,-0.04773213963194822,0.01623444745491346,0.059670465889172075,0.09988249307044192,-0.02174724718733766,0.16406863706327487,0.12753850367840583,-0.004355168689158754,-0.018599237654890015,-0.033560590121151083,0.018674009219516518,-0.0955070309316944,0.04246044775017974,-0.11185049778274682,0.11965541425118582
DSCAM,-0.02556649688285975,0.15160340031608868,-0.036548301708876955,0.003785777066605825,0.03104316807870208,-0.015528485869064855,0.00829037331643459,0.02097999787771811,-0.012000029145463394,-0.028098176207424046,-0.018691629415413486,-0.07612388092461399,0.03189869636617145,-0.00027545512960242663,0.022912730162913654,0.028905806423731254,0.1455462813572635,-0.03696625786792378,-0.04841232518075329,0.024202907936093903
GPHA2,,,-0.023193688287705707,,,,,,,,,,,,,,,,,
ANG,-0.018748510002482757,-0.03266626112307891,-0.030253513846639036,0.045876800679292555,0.03479217057194477,-0.03823534256261931,-0.002793487767532156,0.05672390200184159,0.007263628808416913,0.0038691580263359817,0.029397433970123933,0.045154776954638216,-0.018912829128273675,-0.06203509481043644,0.08727976717075205,0.0013676816903902278,-0.0457357079472059,0.10139469340364209,-0.06200273678053348,
