,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007nec,ZH916T1
GNAS,-0.03338675976365055,0.017343961632755815,-0.04650119498323252,-0.030974668539595334,0.006894769274922515,-0.012654034426554009,0.023291345255299824
BMP8B,-0.0005817663357550281,-0.016084700148696802,-0.004979860409777037,-0.004849245979286834,0.005485250509755498,0.05117656231867498,0.01215289491378844
LIPH,,0.02170229817827004,0.13583882757864268,,,0.17111522200712143,0.061223876964717774
CCL28,,,-0.005902805424984325,,0.17320783774517912,-0.048801064447742015,-0.015396318659053174
PTPN11,-0.022712819685141588,0.01709486687317788,0.039405632216023334,0.03939409195936475,0.04492442141288186,-0.07474468572981698,-0.002605330496696333
ADAM12,0.05556142026734746,0.014685271933727002,0.004151437175282009,0.018310574171175154,0.017911955619001368,-0.007971504443476836,0.011712910579887747
EPO,,-0.01608470059908534,0.07027599468439684,-0.011999093355087443,-0.015968600791332804,,-0.016372705337856452
EDN3,0.018669070651796977,0.03961813765298505,0.06030558833521839,,-0.01613337298661388,,-0.0003681444897800107
CCL22,0.017227303592763598,,0.044894360017147326,,,,-0.02530012022828061
CCL2,0.019858168025118778,0.015106956602907052,0.055179513248616564,0.0552056280072376,-0.015350793166689884,0.0672416202176713,-0.03679301689275984
DSCAM,-0.031167564962237184,-0.01310206900286731,-0.034921825708175605,0.004770697225072187,0.04494776434202689,-0.02983154616484283,0.08098053292740823
ANG,0.040709737365683694,0.013341579476882508,0.01775060955076241,-0.0033660800633196534,0.017976175698269245,0.10952077237544604,0.061228744031861355
FBLN2,0.0746892406583408,0.03367705045609573,0.03580175601230091,-0.0165173265957258,0.038444192435110464,-0.009505538953558886,0.08730329469649374
VTN,,-0.02068257652750543,-0.021979555037456296,,-0.013268945844396638,-0.00041094228407292574,0.050217020889207466
VEGFA,-0.006306654842958595,0.05799603686704978,0.04301164722245779,-0.06568925509869972,0.04463325603766734,-0.020186112093660665,-0.04419816425966798
F10,-0.005261447309394008,,-0.01466935754334049,0.07040626270122259,,,0.014282541520508236
SERPINA1,0.0037925122559661095,-0.005524220219910877,0.025483962112416155,0.03907489698167519,0.056149242033652035,0.02719722596102208,-0.007928954305829648
VWF,-0.017836984777922657,-0.023776603665044763,0.0002911523034282322,0.06647511136415792,-0.026535404508063264,0.08667991123363195,-0.05737183687351305
GDNF,,-0.013082994908079508,,0.02144563304550623,-0.01596859954774939,,
VASP,-0.02029173137702445,0.010953867987450011,-0.0014929682723507723,0.045045189742492074,0.025986296429495636,0.021670721375608347,-0.005105950030084266
ADAM15,0.012077041142279277,0.013947052314332782,-0.0028118727697947505,0.07158010300323481,0.02276529586548646,-0.03237428087422691,0.04544609623780619
WNT2,,,,,-0.014944241635068987,0.08236554778870883,0.06083498369491881
CALCB,-0.0268103197444241,,,,,,
OLFM2,-0.01981007895255762,-0.023950404020622665,-0.0021601168660950964,0.03710887710903485,0.0018467545870000403,0.028658459367770905,0.03623127733679588
MFAP2,0.010219908526135484,0.009913973866936727,-0.018934722633869867,0.06135374046004537,0.020316892336094503,0.0560111704438265,-0.02939649498518733
HLA-C,0.0569309117286351,0.009967381761807751,0.062054370114593686,0.018534952107328993,0.009916259696548016,0.07346518018144252,-0.015562618862164762
THBS1,0.0902183473773972,-0.042067667692977734,0.027337641321635447,0.024210566533042002,0.041195294121269106,0.06695196231717142,-0.03516434578819205
HSPA4,-0.00859272027336796,0.015798057562664333,0.051312032789089274,-0.006363862250404341,0.009923132161242465,-0.0507044533226239,-0.016796888045419903
LMAN1,0.02757771279446318,-0.008725453245453527,0.05354616846377918,0.008801406615419083,0.07588706128360118,-0.013430225994118269,-0.027157740556216444
LYPD3,-0.017082221843760875,-0.011792959876641116,0.02640808491665494,0.03776726783556225,,0.03540536701419948,-0.02093835751402862
APOE,-0.00463191717120254,0.01340317129445761,0.004192864894163283,0.040728179985833175,-0.03356277509157846,-0.051818561819785856,0.007137451882481257
SOSTDC1,,,-0.015286199901801373,,-0.024281658625140538,,0.06761389496211824
ANXA1,0.04762943915924219,-0.019858766008148034,0.012660500792719935,-0.011412216183528088,0.052756964586823725,0.07574754011440506,0.02547516957496983
WNT2B,-0.010410663270795326,0.023640899312193993,0.12650708910645886,0.016008375031193654,0.06707268080089994,0.10592098620152446,0.1440707458592262
AMH,0.005218070279724702,0.05281351550581441,-0.005083938086186984,-0.01627531596868377,-0.021448608845757222,,0.015644121598830253
GDF10,-0.01921777898968726,,-0.018017172494755356,,-0.030721483481292958,0.08878304109761347,-0.023732855523787986
EFNB3,0.046164227466509826,0.01794352746314755,-0.021719664423148932,-0.016912215850121957,0.0032266171948684844,-0.03311999650033976,0.015016158997594892
LTB,-0.02803653216974844,0.058242685429220134,0.08777315627431029,-0.02372730616496746,0.018377404461844504,0.17394062506908303,0.010756384087745806
ANGPT2,0.0064165395587655796,-0.032502617310475816,0.04242645361748187,-0.017404661720014137,0.009549307378522134,0.1359321352684528,-0.013527031421505811
ADAM17,-0.04195155486149178,0.031012066876504103,0.03070024347936875,0.04313346267872603,0.011388948621213367,-0.04728686069720285,0.05415721873792899
LRPAP1,0.024140523630322704,0.004238514584163179,0.0038922764101519325,-0.0487145619305774,0.030327290331387056,0.010909846162280109,0.01891427173900363
NID1,-0.011675578514624252,-0.00819065250060089,0.031853372525960356,0.05415224606366958,0.009041334537566963,0.10474897773906351,-0.02251293716904986
MST1,-0.009200753690541408,0.027806607072689324,0.04194733834699848,0.03468558820517058,0.01722671687778982,0.026621816499626947,0.07753750077785276
CCL14,,,,0.06529335178365596,,,
IL13,,,,,-0.018728135724159885,0.02143320309136764,
DCN,-0.04405667172247699,-0.03100696562602318,0.014182083612626269,-0.006002845444624995,-0.035301926311603386,0.04817697460045299,-0.018817903014918053
IGFL2,,,-0.015859672991360978,,,,-0.043259426621282814
COL7A1,0.03627872016214792,0.05791605441410772,0.022526442843757474,-0.0035120600428236322,-0.0056230709297385665,0.21726658728144704,0.017420700640059204
CALR,-0.050312831800675126,0.006670588573243605,0.046828303618674454,-0.02466843004407248,0.01918082848070226,-0.004154169820814167,-0.02058073600851681
PIGA,0.045238019284810214,-0.02503946781931142,0.04675252082977835,0.03986876887488688,0.024041813059911356,0.14294252160213583,-0.011398071542594328
CD200,0.013106136503410868,-0.02264826191936087,-0.06942346930586898,0.036373664500024494,-0.05683888654140059,0.0314262695935902,0.004049768198399172
GRP,-0.0163123210199081,,0.019467835853066162,,-0.016133375414806857,,0.06480375766703436
CDH1,-0.039058420354419254,-0.003242581234672766,0.04845783396943583,,-0.013321183756383838,0.10483130071104205,-0.007128541003842316
LPL,0.013705978959553078,0.01595028725500412,0.08631613283972851,-0.0067628620289124025,0.02007461407098108,0.027228230017349236,0.04487490974934049
SEMA5A,0.016173243477351783,0.024370698361884068,-0.020563903804088873,0.015953402792820894,-0.012846173022822906,-0.010775129103713438,0.04322972518974362
SEMA7A,-0.004470894232131377,0.04451678516534309,-0.0033525910322720963,-0.0004464462006504342,-0.006634000457052934,0.055850546629161765,0.0711831719847449
SEMA4G,-0.026559238659329357,0.010873885796972883,0.020241694441277634,0.0986954107818914,-0.03327670089395268,0.02700610892568556,0.12821375890876316
SEMA3B,-0.04734397450650854,0.016398591823903942,-0.02128236070307112,-0.014942062312119416,0.0030864117919472264,0.17355370800664194,0.058279175845697244
RPH3A,0.043628931524763596,-0.03583453001278557,0.005610724858694158,,-0.014983221348965247,0.05725813802566874,0.061385613532671655
JAG2,0.004271663795329405,-0.021006921943514802,-0.034153377283490015,0.05052622922515123,-0.0275964512872218,0.09173475945260172,0.014316304803132196
CGN,0.037243425717477706,-0.03673937528563042,0.05081389678281737,,-0.03153962895739124,0.08955176651649126,0.022367929688328056
GDF15,0.028320558306590048,0.027997452298278564,0.056128164383115464,0.003618868354811311,0.022266269886309194,0.022463641881603873,0.08397565958646211
SEMA4F,-0.007086412955508109,-0.03636847565664355,0.05331127123406766,0.10004661186470563,-0.04014016029177842,0.05200653221961921,0.08193507103201222
NXPH1,0.018577818564839577,0.042927146571564954,-0.019034404582293114,,-0.014365152569751932,0.02057135141597687,0.004192941240453162
ARF1,0.02297377652382028,-0.004621104201473716,-0.002170704858436446,0.021152972133199825,-0.017038770516553642,0.025415743024900385,-0.013810793501360639
DSC3,,,,0.03307290911710899,,,-0.0163727103076196
EBI3,0.06906796683216125,-0.0164468460319992,0.058756360375468726,-0.017942561336007565,0.0032751043551755518,-0.006332520161035495,0.025089978009176186
TIMP1,-0.031388335489388575,-0.030111656333267005,0.08456346471673765,-0.06986176496468559,0.017320987139404005,0.0323316854338954,-0.053121692431074244
SEMA3C,-0.03656394732147017,-0.024600886054699626,-0.033691697601587765,-0.0009718518987583672,-0.055872982963300254,0.032610285571006925,-0.013603967220318824
GNRH2,,,,,,,-0.017742063026556107
GAS6,-0.007356737134902117,0.003880485500841791,0.015160428384143816,-0.01726109629164936,-0.03231812332977898,0.010419908696443395,0.020485812837282957
MEPE,,0.044115355560858896,-0.047213308836754675,,-0.029583927181503107,,0.0524714347406018
SERPINE1,-0.048335201415430004,-0.001912787367181838,0.07860389323521233,-0.08399707673660345,-0.001421328610633207,0.061357804916289505,-0.06778582093495295
RSPO2,0.06383800404424361,-0.013326837322498166,-0.012866698406709391,,-0.034980957364646875,,-0.03259122144307776
SHBG,0.002391636096382428,-0.021324395124169095,0.01430278216393893,,-0.012868538024372956,0.006245118753440017,-0.009527007784057783
LGALS3BP,-0.02310433992888881,0.008893277783897402,0.06704843977869014,-0.02053801891330906,-0.010497335942676727,0.0131246186474299,-0.014561122947983085
LAMB1,0.049355777133072036,0.031761463258088,0.004153957376423249,0.05849983801242656,0.022909927367118915,-0.028638138173975976,-0.03896211792448666
SPTBN2,0.006757980467295278,-0.026555227330631426,-0.046940188073393084,-0.013175752062867512,-0.06050308437889496,0.0018178696858274384,0.106537694167647
COL1A2,0.001247922695361806,-0.022619475668003635,0.03112181934383227,-0.031225915193624203,0.044400125044836175,0.055442783193266156,-0.04400831333522451
DEFB1,-0.014438794553647244,,-0.014130034599985792,,,,0.025816878946343293
CEACAM16,,,,,-0.0233593112694018,-0.017584049658162182,
SCT,,,-0.012987243066201472,,,,
WNT11,,0.044958746209293146,,-0.016910710887333303,,,-0.021728636246166867
LGALS1,-0.018210545618278836,0.012314554446213337,0.013849352939001358,-0.11893131853444336,0.05524353805232831,0.011164894150433504,-0.08715625772692102
BCAN,0.017952741642211535,-0.07266264025725616,-0.002234293294383171,0.027327015993334793,0.02022556084613707,-0.02082710804003915,0.03929039765141433
ANOS1,-0.032240530044696604,-0.04366268804755157,0.006630925150485672,0.09080420324849996,-0.006309408816905609,-0.06598254349796462,0.09037036582575526
EDA,0.038995882340078794,0.06906463944376193,-0.02034973130371425,-0.01779849748298301,-0.028110741318776306,-0.029576627004653796,0.024019966801958857
FGF22,-0.019881996391257584,,,,-0.017000255848759877,,0.034810884946679124
SHANK1,0.024952971813660994,0.03333926421445888,0.03930259537440842,,-0.01800092126236387,,-0.029189241315450455
RAET1G,,,,,,,-0.02041500188721103
TGFB1,-0.008611840648591775,-0.02775078769798626,0.04236956991964997,-0.00018970397913672105,0.028642331575881957,0.061991283400259,0.003621485900168453
MSTN,-0.021837826307849816,0.05703534823300526,0.021190503438463567,,0.02858510485395892,-0.019150165510486428,-0.0394827551523287
WNT4,0.05172499284462201,,0.008056147405864468,,-0.017852223317929804,,0.008240875860648795
TNFSF4,0.01922927205982111,-0.01336561180704495,0.022363756941131616,0.021571135594023357,-0.026676478058198047,-0.09382470455483155,-0.0023592189287266955
NTN1,-0.012101153689522661,0.011932134262000129,-0.04998009781972109,0.003240658243968963,0.0022183672666816023,0.0879829717246121,0.03329275464237944
CXCL12,-0.022407901460553676,0.06475491648794275,-0.03925533652456077,-0.01986094640659087,-0.028524604185303434,0.103676263754202,-0.0005241014443425685
GNRH1,0.012708358296860815,0.05112390876762346,0.07173700394394288,0.0016640426786342483,-0.035828244722778485,0.02616517285006461,-0.01728577841078821
RIMS1,-0.0020405267752474157,-0.019031215379378397,-0.038658751290523506,,-0.047005944183132205,,0.0404417974070984
FGF14,0.007047878031667926,0.00972111289983223,0.05068580285038739,,-0.029351197106080678,0.07182025305369741,0.014521558030514825
IGF1,0.07076245612418894,-0.008256131700044503,-0.016839220918027014,0.014101844662211559,0.008166596014794235,0.17259248431419208,0.053778507643504656
TNFSF10,0.01114945941548295,-0.03261593656035996,0.018340064175322177,-0.039164267282795,0.023141688190744393,-0.02649418146024941,0.007174665932625922
GDF5,,,,0.07965939978984125,-0.013070210046449097,,0.0408612454087343
RGMA,0.032981542119116754,0.03784032941813385,-0.05005731760593165,-0.03236919785655449,0.06097718491334962,0.06602571999323,0.04352449378798104
WNT16,-0.014658244211703234,-0.02060114730560224,-0.022340320530725894,0.005343770149433923,,,0.10235773333340162
CX3CL1,0.03333025448390542,-0.00044165710632349615,-2.5535754787494843e-05,0.048111401198106946,0.001692833664210407,-0.0017194633505569306,0.025578868320480896
FGF1,0.011470251900258872,-0.06226661439572831,-0.078032554771473,-0.02515186917933505,-0.04007303850936336,-0.039546567623982065,0.02372852142431702
ALOX5AP,0.029706177346838426,-0.03691875878968562,0.0016508809488509871,0.026489722645886137,0.09048380812561058,0.050913990167070745,-0.0027725520257960625
IL1RN,0.0017347677051779363,0.01698484439315549,0.006747036439686662,-0.010851432719360718,-0.01403700155803983,-0.059389871730797725,0.010748536200567245
PCSK9,,,,0.010047597051990645,,,
NPW,,-0.01492940968673065,-0.01801717419278344,0.0038586438896645223,0.0061431361108670625,-0.04348692626477976,0.0045284527844022225
CXCL9,0.005944642538461438,-0.021275546883174158,0.027814136809263704,-0.0225804808025043,,,-0.023892769652991207
ANGPTL4,-0.028460163700849736,-0.03273180865733589,-0.013828743373363718,-0.07891554499387175,0.04354900188683762,-0.04557977308564619,-0.06991923459357355
CCL11,,,,-0.017653360089566642,,,
UCN2,,0.09879624452964181,-0.006272380984759706,-0.03847347852606388,,0.03947460012329072,
OBP2A,,,,-0.014121225285990484,,0.056497276220184155,-0.018390833371659913
COL4A3,-0.00698244974457764,8.85993912727557e-05,0.0057065641143658145,,0.021727478356544004,,-0.029749088229857293
NRG3,0.0036008102746434996,0.049216132370562674,-0.040508549852388324,,-0.03264148391800784,,0.05900296472197461
IL23A,-0.01955250431047033,-0.016286684099035196,,,0.010849684516702433,0.10350568516445781,0.09857460084760743
COLQ,0.004243396499062637,-1.8391519135133445e-05,-0.021345606708486373,0.07078487108452523,-0.0398576985457137,-0.0002313832533760322,0.004507806823964188
SCGB1A1,0.007370290324590412,,,,,,
TNFSF12,-0.01655688965944461,0.007667041938548937,0.02059746906891521,0.015639553946486747,0.01647224442775495,-0.028603885979891698,-0.010605820534992464
DKK2,0.05742868075709649,-0.010504579326768206,0.005203177119917494,0.05612596906785825,,,0.028687195766588916
FYN,0.09994581460052727,0.055223488791110074,0.013219324123488708,0.010460779191343745,-0.015123637101816008,-0.03546789704953407,0.06314347056872172
ACE,0.04424669429325735,-0.020449598549815495,-0.0035534295191934373,0.03505862846961194,-0.03276694969437119,0.08389121540714879,-0.0252900322818401
IL18,-0.01987096471040942,-0.05088390439993989,-0.03321198648111475,0.10990199551885749,-0.04838267669075186,-0.014831089740298144,0.04933401350653962
PPBP,,,,-0.013196854307265977,,,
CCL27,,-0.024389042130900103,0.02204844714488832,,-0.019372829048581917,-0.025878447466872904,0.021069259217057233
SERPING1,0.002759406308391089,-0.04253632657892918,0.010773337061670557,0.05443159504147561,0.019789299793853746,0.026417924754200347,-0.017109006044523978
AZGP1,-0.025308713126562445,-0.014930161995563572,0.059677250428558655,,0.050464507823324165,0.09234346206509536,-0.0001791297580806594
INHA,-0.0227936484509564,0.031041978277919817,0.013882911386232663,-0.024283460660081913,0.010699437159721322,-0.006336112629839692,0.011436248598652034
SEMA3G,0.005876559467810367,-0.019516109037690983,-0.03227136568732782,-0.019463530463344404,-0.019976021867060715,0.12665056705479266,0.07793389421069272
COL6A1,-0.023930050819091945,0.06632455265823575,0.007144783613037398,-0.047915042257771094,0.005055280409498746,0.06744652869082786,-0.03954693025270557
FGF17,-0.0163123210199081,-0.004271151368275325,-0.02956412366398918,-0.014991837833640628,0.016938145185263532,,0.0767117456047535
TNFSF8,-0.014438796040119294,-0.013205446088088307,-0.016660415791051663,,,0.01647164576184348,0.016159406526209688
FGF20,-0.03441763217399511,0.032056597542032494,-0.030441083164740118,,0.0026750766578618915,,-0.01651635881077622
ICAM3,-0.02001011257698277,0.041870061007836024,0.016354300591532197,0.04025257896091291,0.030278200008663,0.02842645792084813,-0.002528068792299508
LAMA4,0.03853350865151332,0.00392945027716579,0.027774770375298786,0.05586553473686216,0.020447923244509652,0.058159954392513216,-0.020839316300366017
INHBE,,,,-0.017359783310486782,,,
DLL4,-0.006190950767100741,-0.06751594692720059,0.04443484812267965,0.06296478675105924,-0.02556992984252221,0.049229026693212295,-0.013986686562369509
SEMA3A,-0.027183173419615743,-0.0418215047553776,-0.019667054435403775,0.09706829164612579,-0.027808529254728542,0.09044292913847446,0.03417556703151105
RLN2,-0.015506309192138452,-0.013326840327643266,0.016138511734321754,,-0.013464880899334595,0.03181866711710136,-0.020220996147128238
C5,-0.007924013050393251,0.040665321193232795,0.01832743795475451,0.00037223228755750695,0.017162174561253556,0.044366731613691084,0.08031824063059322
COMP,,,,0.01725784410826873,,,0.009602382127609657
EDN2,,,-0.020608102062767305,-0.013758519604696113,0.018531884079918577,,
C1QA,-0.006091623515008985,-0.04887052583771965,0.04233274329294139,0.050124753644774096,0.0853791773907064,-0.007623720176823712,0.007146594397145651
UTS2B,-0.017638815320897762,-0.013326840251079034,-0.014669357186935563,,,,-0.0016132749607785453
COL9A3,-0.04077190242751983,0.04593660469591004,-0.04085069251925467,0.06158066042483978,0.01889648325806391,0.001599031380529847,0.0064672041487637
DLK1,,-0.022181064645067312,-0.011307662144851698,-0.021867869715472468,,0.0009155725851840643,
HGF,-0.026092627854807433,-0.001014128818315678,-0.04079753113184239,0.060239113142006646,-0.020508510070120937,0.13443833709192515,0.07123748685631191
GIP,,,,-0.01822759528152744,,,
P4HB,0.010300407853818389,-0.03166147894743775,0.057783245930402856,-0.009177440607550064,0.03353577067243708,-0.009095278560147586,-0.04106416813925719
ADCYAP1,-0.00701325522112839,-0.026908318792025508,-0.02813078953388469,,-0.019840883520197417,,-0.030978057252481494
GREM1,0.007497826003886704,0.08752087310550617,-0.021766550640020293,-0.03579076123460017,0.06348884122851542,-0.018924826875411825,-0.016476288338124884
EGF,0.030041581975370792,0.05310383612489003,0.009130739385817871,0.0689441661576099,0.07551785911341678,0.019849188972348206,0.037307348020250854
VEGFB,-0.014441664395152425,0.05966983535808595,0.009540243033028733,-0.09813525474700123,-0.0062460166269880145,0.025697923293061926,-0.01680598087524009
FARP2,0.019113625994311528,0.053537661460872646,0.042627591202063976,0.03703811376472926,-0.033678725064025306,-0.04348362074668194,0.064998551175949
LAMA2,-0.034401101569189727,-0.032629441164876025,-0.0388840169348624,-0.033619181584816214,0.05354094591602908,0.02347056483147845,-0.012425460363143799
SERPINC1,,,-0.01569488700709157,,,,
NRG1,0.023801426933157354,-0.02330655369130365,0.03174387201621514,0.030253618054605178,-0.027195876057971094,-0.023502975689910825,0.11939430641497288
SPINK1,,0.018585461183989037,,-0.023388267438906794,0.03648205116616066,,-0.028187244583300335
EFEMP2,0.047741905920357264,-0.022644067985393302,-0.0192009120267346,0.004341900638461341,-0.047724775245937705,-0.021329872329421056,0.005674243257484735
SELPLG,-0.08066011000632572,-0.02107959140136316,-0.019911593208468522,0.05087036548716314,-0.016480826692839845,-0.004688279527846894,0.028357805226951156
GDF6,,-0.014929410978406556,,,,,
HLA-E,-0.054101004919846096,-0.027672174018070397,0.052920544365015414,-0.00999080287864533,-0.0018349739121592955,-0.03661189589574509,-0.016711780952498576
PTN,0.031136198915109898,-0.014080398409696028,0.03004356960068795,-0.013996072936111291,0.03542301719449062,0.04239263794495942,0.07495735959698233
CD274,0.022789072684878106,0.015942138572978524,-0.030587872889737234,-0.024829170643365914,0.009141566870524077,0.02880597088143887,-0.014678496035643827
FGF10,,,,,,0.0033202908706336,
CD14,-0.024719627529179486,-0.027257002089566496,0.01574832359974463,0.06169316857242948,0.0034272848066135334,-0.05018196215762027,0.0029912032436611516
SFTPD,-0.02460544093653906,,0.06601900608495415,,-0.022766424580019602,0.05791277276327449,-0.0054918691460763705
SLIT1,0.07784515828564655,0.021963830443193843,0.00962158803805841,-0.01629434691183389,0.02792657386796365,0.006287525934559475,-0.01564112554812695
CNTF,,-0.010504578246895001,-0.0133786094836036,,-0.015634163617021583,,
BST1,-0.034145603491188024,0.014568034878450636,-0.004355177442107581,0.014992478308315633,0.06425292199313282,-0.0037585056487666637,0.02660446273937739
AGTRAP,-0.020792853756556644,0.024860879167628865,-0.022882797397200238,-0.05202727248951663,0.04731570677234264,0.0953006682359775,0.0490640835456096
LAMC1,-0.0024617529118749126,0.010231839508094604,0.021459621546527297,0.12501638520883449,-0.02194056138191091,0.02192637748750671,-0.0534529219150425
COL6A3,-0.008274552185943255,-0.0016972700358663605,0.01438831134495594,-0.018148668821509006,-0.009458510536042141,0.08212211785417277,-0.03662628851217869
FN1,0.022861115045910055,-0.02842703502307776,0.07278575503613005,-0.05283864235321711,0.05835417068248976,0.05256061660460895,-0.08636609319604495
MIF,0.004816257377183393,0.023207799892777423,0.003889498762451587,-0.10744433248939426,0.011474043115809417,-0.01551990000564721,-0.054928744853995515
JAG1,-0.0019635269287640662,0.012629909394507614,0.018048049007695518,0.04890802844159645,0.09151591096438501,-0.029491860258317237,-0.049481046202453006
NID2,0.021039348723821284,-0.05281988354199231,-0.0031655708546274265,0.051024661238315255,0.0036182308920793085,0.036100595731524576,-0.07647133419891468
EFNB1,0.05861625967472402,0.011868368321673319,0.041866128676793644,-0.007425569185565034,-0.006209409410117505,0.10695554538089892,0.0246890278036092
COL4A2,0.04913181772755828,-0.006100090355059724,0.05918164490241169,0.05106382904013828,0.0186571362127351,0.09950832904327876,-0.07214938237435001
SPP1,0.03316593870538041,0.0169852701998272,0.08134742554785461,-0.07604360971429996,0.10012704042278082,-0.048922836013450266,-0.07228915750274974
PODXL2,-0.008990668000101799,-0.012144300359160906,0.02009873171634345,-0.012410600021156602,0.0012090261027469414,0.04974594106975002,0.05717182887925144
FGF9,-0.01992595793546565,0.06323470419551643,-0.03268275180398765,,-0.029196942701312505,,0.058839580723334194
ITIH2,,-0.014034522057120313,,,-0.021912884140487632,,0.033433181563581924
ADAM10,0.05660821851451841,0.010981318002125227,0.0046279222343279,0.058431706630459296,-0.024458724171558654,0.03778771829676791,0.02654864568569734
CFH,-0.01964391441888193,-0.021501374128773256,-0.014030946901634363,0.09146723773343876,0.028603807539525804,0.05657027134958858,0.036715259648042356
COL4A5,0.06608046793463715,-0.01575677246612638,0.027098371533400962,0.030214079367460157,-0.03900930832235247,0.07626641951181128,0.013899966829949408
LTBP3,-0.04427351866434474,-0.03696202487963485,-0.012932254369397182,0.03224169925179497,0.017832878067713963,-0.025387437953916268,-0.04591703212802114
GNB3,0.03314361354935401,0.07453604523553584,0.009640826334812882,0.042007234916708394,0.036131209348787635,0.007501040599680411,0.04813295804835274
COL6A2,0.010356818041211226,0.0025433514677296654,0.06738700758581909,-0.06106480454329193,-0.006364297755901753,0.02490788110923532,-0.054830254698907815
PLG,,,,,0.10213870770818859,,
GDF9,0.021763661613985092,0.008419135361928181,0.04633381195000946,0.05969007754515991,0.046254779413974996,-0.04733580827194192,-0.0005420718511143705
NCAM1,-0.008277779105631166,-0.02489715007419178,-0.023271690622774174,0.002941343014897986,0.008341811705137037,0.038441095951939216,0.05190353786439171
APOC2,0.042445905349648504,0.0415885073894074,0.013840349047649404,0.037337452381399086,0.049909363407074706,0.0028772158732049895,0.04242007811678341
BST2,-0.052747591121729054,-0.01373235215538081,0.08805527556525387,0.04467269541753276,0.0342150482789505,0.05606647331344491,-0.017647536380073138
COL5A1,0.011315063430909218,-0.022438461938088575,0.1102061092145856,-0.0500597844152459,0.0076588962261022586,0.07566568367950166,-0.03384161308127996
CALM3,0.015903119465715664,0.00888972245444085,-0.06758385616833533,0.030103676862196185,-0.03399919630156632,0.06059074965158719,-0.023037353444855888
THBS2,-0.02266576577743887,0.05692179650512922,0.03329092939997515,-0.029560897931570844,0.025967521457265965,-0.027066536272827183,0.06267551599197797
SERPINE2,-0.014788084459094852,0.030677968724852477,0.015919752083951876,0.009550532648641925,0.009493439814771139,0.007941292536142808,0.009066228513726014
EFNB2,0.0017028406697031752,0.018803967727851065,0.09067253827933605,0.038846573517084815,-0.01494352861221247,0.01853992960250273,0.009231015899502945
PROK1,-0.018877567570394774,-0.02550254115089128,-0.008653993914634167,,,,
MMP9,-0.014658247012711166,-0.05525649480420216,0.029259575881689034,0.05417649065534905,0.025903286701399228,-0.03386594055972336,-0.04316997988475559
NPPA,0.009779256913424723,0.019268663334952574,0.053121013565039746,,0.02631318354996688,0.028991320093776956,-0.003316796381691846
APOB,-0.01487459705623929,,0.04637820918105206,,,,0.08392406552566321
C4B,-0.017082223594930307,-0.017920131732396923,0.014628477612558788,-0.014475365777701149,0.005342101395376423,0.03979668180279236,-0.018390838513957532
NTNG2,0.04258122611847075,0.03280664507419371,0.015725406294544268,0.009598033373789438,0.043525468780563785,0.0758587779407217,0.09149623695437031
LAMA1,0.0037376980554408557,0.04540111844725827,0.012918444453956691,-0.03236919536811334,-0.026041840082547042,,0.0035472493808675915
UCN,-0.01879306066219498,0.07058094169870155,-0.00899616134823097,0.033854666242093254,0.10411852597325062,0.08993125484457977,0.036910997787173105
ARTN,,-0.0178277732460202,-0.02234031898173389,-0.040932491165872706,-0.0156341647043182,,0.047785477871090054
PDGFD,-0.009337518534344837,-0.008952398334549578,0.03862916827135178,0.0349459569807429,0.03018511515190609,0.007791449135430436,0.042539970325658184
EDN1,0.045308942208076804,-0.012345202376367758,0.01632558490537535,-0.022580491127474192,0.024688075031391178,0.008233859335956245,0.0063806581222195305
ARPC5,0.004307329232533978,-0.034220591355784806,0.05705659783373038,0.06551200019275846,0.09087656214034248,-0.10210714084817676,0.005942395592255316
GSTO1,-0.015466261010898267,-0.005275826952475155,-0.05516430523093433,-0.014954042764415483,-0.025198979416716016,0.006592919916541821,-0.023157312910360675
PROK2,,,,,,,-0.015142905103237342
SYK,-0.03309216078371804,0.026764490550571333,-0.00869997428507816,-0.03725085544895424,-0.01464878384584714,0.028083341423662273,0.05487962684403461
CD40LG,,,,,,,-0.017960752904171096
ST6GAL1,-0.0005325065630659582,-0.006646262936436649,0.009901918834756124,0.02984737785673751,0.002783838595460879,-0.006357111833374635,0.03843345580603383
WNT3,0.015039799660702872,0.0005759024183757074,0.0015970565441090247,-0.02630711154846758,-0.06058025839111046,0.0009786970579950312,0.02902872968406846
HSP90B1,-0.004728390808414555,-0.0420672097838561,0.0013560446416922684,0.07209611673597548,0.05249298527893037,-0.08285310943245626,-0.036330505692689044
ZP3,0.08082180744534619,0.01926019143797556,0.01701479136091438,-0.00013593025680840227,0.04164424413207721,0.08155395609010377,0.054325249846013994
ANGPT4,-0.005417599073370754,,,,,,
NRG2,0.01118705526966902,-0.030291295759630327,-0.007469447684897554,,-0.01778806693945568,0.027021661586873708,0.08332199029860515
MELTF,0.07497266613012857,0.04799942173646839,-0.0008117172594794278,-0.06415632705580411,0.004363043453239205,0.026049811142205902,0.08578461795175968
NLGN1,0.01218430801944586,0.00036274309684395284,-0.006304633445006356,0.02052492420240425,-0.015718512731146026,0.050624168429999915,0.027534273181828158
SLIT3,-0.018721602982331192,0.05941369301056624,-0.0002780013535127956,0.05044796042395643,-0.0315601242682027,0.23161415515442604,0.05743423531680103
