,UKF259,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
HLA-C,0.01569933625350377,-0.015037582529718947,-0.07534823295119313,-0.07741446980111989,-0.0204920001831518,0.021767585098231623
THBS1,-0.016557639068914488,0.013717407970160468,-0.015728455631674194,-0.017044599883740297,-0.04684760037533571,-0.0006457181339866128
HSPA4,0.049787485732613705,-0.014902758829665139,-0.06152193061190998,0.005699271734311802,0.018961263394681706,-0.011518656913529934
LMAN1,-0.02587820493057306,0.051848684062505306,-0.06998920827227124,-0.056658009306155464,0.007565511703985861,0.0020531476293456936
LYPD3,-0.01032997793474502,0.09235372416809218,0.007207680241844168,,0.09805729911545412,0.0029973089817425928
APOE,-0.026624716412348818,-0.025313719751581483,-0.0049508410526015985,-0.04053090986818135,0.007753248783963298,0.016423165407407264
SOSTDC1,,,0.04314266778243683,,-0.0041390509906652955,0.03275060875360823
ANXA1,-0.042784165821486926,-0.008354237467309586,-0.04455445441692444,-0.031680484984028784,0.010668381711607755,0.041565704255892656
WNT2B,-0.005088206365051055,0.005192024854083585,-0.015180387684191568,-0.031216398207430912,-0.02392607119597549,0.020173377563294712
AMH,-0.014353947032275782,,0.08608478419217776,0.03898138678235942,-0.03110197399732309,0.02367833385237566
GDF10,,0.18443701316453145,-0.028575492291185303,-0.037487396515264566,-0.006100959657763122,0.0027331753797945712
EFNB3,0.03294728217078215,0.01422251734566771,-0.0001390827605944013,0.00622319564265424,-0.031866496226392,0.015115028354065311
LTB,0.014531686382633528,-0.02919693324781752,0.04223263181051042,-0.000622340341325059,-0.04333298665204752,0.044793788241367476
ANGPT2,0.04402534459600186,0.08848682444891279,-0.004713359238341335,-0.03525802842581688,-0.06811629592570884,-0.058904245175118934
NRTN,,,,-0.0374874099636915,-0.018078430647647935,
ADAM17,0.013634578710280842,-0.002049037827497577,-0.04484833240547786,0.06102794385122269,0.015478914615413264,-0.005958678828162338
LRPAP1,0.030810616025769066,0.036554464437870894,0.0709242524033373,0.008274031199825223,-0.02202136791025286,0.09040377439825574
NID1,0.059658584977742624,0.004598104885144095,0.0034676197290463523,-0.029402156164650268,-0.015609718403368963,-0.015205376676433317
MST1,-0.06801724411384198,0.06057943251815954,0.00276559970037455,-0.05613685035311932,-0.02854704026974696,0.017890979156606784
DCN,0.08439368610343174,0.05796961953027971,0.03551909801532241,-0.06493737624429047,-0.019693210432901113,-0.03359890894777699
IGFL2,,,,,,0.051900756881486265
COL7A1,0.01630112040312842,-0.03520060758069969,0.01000203800751939,-0.010832562411947584,0.008593097885852108,-0.05669374322436496
CALR,0.022097244209482496,-0.042751816865908426,0.008945210384710266,-0.048329756049160795,-0.0059229843090607345,-0.030570305582924683
PIGA,-0.04546123376965213,0.052433273121435545,0.0170641018904789,0.012531037478994492,0.016745001320857825,-0.024931232369645142
CD200,-0.016605047547199752,-0.020169418309273244,0.016529257129611005,0.003666223971437582,-0.0006418564439102456,0.0022731966351022376
GRP,,0.10053663661383842,,-0.015147661158580144,-0.019829083494382515,0.042908705871223744
CDH1,0.04134119269446457,-0.03713442875110567,-0.02868440633678931,-0.02566611044896356,-0.0016694497497863991,-0.02719542986666313
LPL,0.0208346708728832,0.07204498267003853,-0.00400989156397581,-0.020809328289537993,-0.06626776826686319,-0.046328884441450564
SEMA5A,0.009823892191530159,0.002980698498948694,0.08721654496811218,0.03171286096207345,-0.04044368867571967,-0.004138185418190692
SEMA7A,-0.026747595373178983,0.0972561801841808,-0.030100651791805617,-0.02138999877547558,-0.02538611824784512,-0.018758059398703418
SEMA4G,0.03458546655388994,0.0061065664760788976,0.016222160658738643,-0.0040747521595094595,0.018902406801288,0.028817559463605136
SEMA3B,-0.02249453489830673,-0.04013883110960817,0.009745936669222662,0.02703466190983209,-0.0373031009432285,-0.0029654127384096517
RPH3A,0.012345592688621215,0.03960605627649468,0.01745321165282902,0.03611561991554432,0.052180177534662926,-0.042750473898892624
JAG2,0.03310318398085178,0.0416015068840592,-0.011410972204502125,-0.02764882741980107,0.07136354125083423,0.0007532709298585066
CGN,0.019716850944910498,-0.04269844868637126,0.055733775916056424,0.09900510403507418,0.03358412264888339,0.06579394035114149
GDF15,0.005600494805416589,0.02999548450169327,-0.03493671055393789,0.013586555349187226,0.04432253239210014,0.0067603472757352115
SEMA4F,-0.021047236293691603,-0.0030715220510851666,0.043245796014941926,0.04429749531948697,0.031881065182524204,0.024793490942950285
NXPH1,0.06299436338733927,0.07304784136932145,0.008254030699691049,0.05345016675164879,-0.014599197772802594,0.0640018505767046
ARF1,0.023444807465914826,-0.04450498390490058,0.03822903700937734,0.022311412502251958,0.0033399507873865275,-0.005788653347595413
DSC3,,,,,,0.03368086531525124
EBI3,0.03398155149179666,-0.06154702589213096,0.015482336163076892,-0.019730711227558262,-0.016210736832674363,0.037161492082848226
TIMP1,0.00787186079798459,0.047014176679417076,-0.08482277667020321,-0.05388641859177674,-0.019605184122255627,-0.08003329335472906
SEMA3C,0.035385938865996946,0.00525435068775668,0.015955595684496143,-0.033605150890192774,-0.003719360253138674,0.002024732499366899
GNRH2,,,,,,-0.030706180311119442
GAS6,0.04375543246098889,0.027026415290381467,0.030588933091898026,-0.0018585533071776611,-0.051346403026788445,-0.00024911655343549726
MEPE,0.012180600130605733,-0.02863855704860411,-0.004355072107177205,,-0.03059974445176169,-0.016204406631891186
SERPINE1,0.012899554955180314,0.08817097780840323,-0.05126451666679608,-0.05119841493669941,-0.03257648776769536,-0.009189310136403627
RSPO2,-0.011673569394060602,,0.007034645455589395,-0.037221751384569145,0.01585190875425298,-0.044879188408316714
SHBG,-0.018678985887230166,0.0007853325806364268,0.004894347354299337,-0.028321850175648,-0.028773494379663395,-0.02178739193409608
LGALS3BP,-0.004450098641316842,-0.02217692938387422,-0.06199676021722237,-0.007193097659278558,-0.03482536089725157,0.05867776653179788
LAMB1,0.032668736632493464,0.025227102415677733,-0.026932733195648206,-0.02813020803606431,-0.047072921955464,-0.0554188448457771
SPTBN2,0.034385514187003946,0.018057517078648215,0.009775758056050255,0.11704461128380723,-0.03953664882212577,0.017160133653323226
COL1A2,0.03374508779124095,-0.006951346427041338,-0.004958522745425142,-0.02562579837015382,-0.010351625536994064,-0.07957468419500231
DEFB1,,,,,,0.00970597018067592
WNT11,-0.015777570160235538,,0.02364679749919132,,0.03058783478180853,-0.03760574074677016
LGALS1,-0.01599908026284488,0.02407527559358072,-0.07922240174824287,-0.062497783157329234,-0.010010644123276378,-0.011989738694301607
BCAN,0.030735045864402524,-0.039290425661531535,0.06270329470550906,-0.005359542199259561,-0.018265610985978658,0.0035856695668314647
ANOS1,0.009796807698682474,0.01945615476961648,-0.009638146423732527,-0.01955992315712085,0.0063544864634919145,0.05095929826653747
EDA,-0.021672011975407593,0.046831796686201195,-0.037766582105031844,-0.024613939033901477,-0.04071021448521819,0.03947830975771326
FGF22,,,0.0045317406140155765,0.012362319572628813,-0.005706875307539764,0.05922103285176064
SHANK1,-0.01902316717096423,,-0.019102954047498948,,0.01320557513263071,0.0106164735450492
NPVF,,,0.0197197106705739,,,
RAET1G,,,,,,-0.010835037477384346
TGFB1,0.028278390462048608,-0.04717298656919303,-0.058638410219758096,0.0513473760407766,0.010572399011916006,-0.018624582371369162
MSTN,0.013264444120304602,-0.02594675198272707,-0.005382089712703389,0.02408104116646449,-0.0059493449817566305,0.024525235719110788
WNT4,,0.018474820630789625,-0.034322088685443036,0.040937090421075996,-0.06853205305174528,-0.005524772291736119
TNFSF4,0.033885279267637715,-0.01630039228752418,0.010417832271619578,-0.04457982345638235,-0.01806019049807021,-0.020632153854663576
NTN1,-0.041011055421587214,0.009484259109465236,0.011895082454473904,0.00439240683323665,-0.04008991738462464,0.0357751303845716
CXCL12,-0.043555799520664504,0.08971599199423812,-0.022339842165022643,-0.033637183247020336,-0.06681601971495586,-0.029789296961981893
GNRH1,-0.0012124608980748092,-0.021265523320860354,-0.04437215577851687,0.02269079312178413,-0.02860243366705482,0.031052010899369105
FGF8,,,0.01218926266086784,,0.006307978357069236,
RIMS1,-0.02626953859906083,0.10770623378727245,0.04903845472328478,-0.03260619888146931,-0.01927371902157642,-0.011902752366297583
FGF14,-0.03418081767366496,0.05001173590131013,0.03111390228539466,-0.007889786009370963,0.04507336911917986,0.02406816214309374
IGF1,0.003172678073608672,0.03790851734569109,-0.0048879472582971295,-0.004964379813922516,0.009181294375766232,0.002352823194269724
TNFSF10,0.03302243583616807,-0.015559600361096238,0.025812784657082134,0.003362272429737908,-0.03236075100792579,0.08109941280521006
GDF5,,,0.05206765187632896,0.05995176015558011,-0.04038308040414042,-0.04958657662049765
CHAD,,,-0.022037798589389628,0.06591821217560585,-0.014171431169107894,
RGMA,-0.028662661985762776,0.0377197559764971,0.06523517742937564,-0.07496722955386542,-0.07828234225131353,0.022136871212508298
WNT16,-0.018045460963436736,,,0.012980118225230448,0.002792237574133294,-0.053207028378059774
CX3CL1,0.019036055123642693,0.0053183881878194166,-0.005442006559338582,-0.046358568369424064,-0.06418126558729749,0.040986096773782066
FGF1,-0.02439801586916362,-0.0897528219068137,0.007991317884088559,-0.028732721013472337,-0.023506117489814703,-0.0073512529297693145
ALOX5AP,0.0184420601928421,0.036099307022363795,-0.013159291149958197,0.05910210892554398,-0.0026690690033261935,0.012268091297140685
IL1RN,-0.023223560474761897,,-0.0478112635954284,,0.043372790007300634,0.0427696313616413
PCSK9,,,-0.01829441243030251,,-0.017547938741436543,
NPW,-0.013077333786928935,0.05397422043298632,-0.03065306084465204,-0.0300784643309753,-0.042708072693287184,-0.013358229558229013
CXCL9,0.019127301717003553,0.08847205090577116,,-0.0352825654293279,,-0.031381012083625454
ANGPTL4,0.03644134238500627,-0.06852208343890034,-0.07087904801345005,0.027305119961984717,-0.026192164640200258,-0.053151109955150815
UCN2,-0.009067745660327033,,-0.03163298289340952,,-0.019829083494382515,
OBP2A,,-0.031121970955391473,,,,0.03507268367830545
COL4A3,-0.03991488204811284,,,-0.04011688784653865,-0.027733222438880926,0.1097201745595089
NRG3,0.010384351087072287,-0.01151970087555924,-0.0004995768508370634,0.012619955932745256,0.031879365826188465,0.030322901764136614
IL23A,-0.014266230796429604,-0.028638551033744342,-0.018294406048444765,,,0.09772796314061892
COLQ,0.006563814300517196,-0.01434295989637541,0.0008083564783632111,-0.06000584576583664,-0.06353974054769965,-0.025804441399903816
SCGB1A1,,,,,-0.02030307394951563,
TNFSF12,-0.008960859729000395,0.01922019684345042,0.06981660085078556,-0.07475727524750973,-0.012815312369192026,0.024960046574803597
DKK2,-0.009201428122742055,,-0.021595276193568793,,-0.023369730344173306,0.02092200383810956
FYN,-0.03076032708067202,0.06561035667616395,0.04039759081057364,-0.032645282383753735,-0.005190637404588901,0.08262661447678252
ACE,0.09053911609115642,0.02835164335632315,-0.0028237191800624304,-0.0670194039972926,0.016968067508657834,-0.009857313578706834
IL18,-0.0006759829258205522,0.05458567556538522,-0.006224173180606891,0.07397491917621551,-0.00404361673624303,0.06367376850248521
PPBP,,,-0.022399740860580802,-0.004430088454325879,,
CCL27,-0.021363446471211262,-0.028638550281887137,0.044135128605170534,-0.03717953863603257,0.03240560195727413,0.0477663810512794
SERPING1,-0.00017984322581969994,0.03765312487840741,-0.06953502060927905,-0.06002680782540718,-0.041853822309220995,0.015064412916805194
AZGP1,-0.01620863437254347,0.055689114993222474,0.0026367206940361553,-0.006430106553010384,-0.021748103212101265,0.04474861787814052
INHA,0.0053440407510248755,,-0.04391556787091852,-0.030078464152693118,-0.021386884272746508,0.0790224611735256
SEMA3G,0.000589850443738281,-0.06047173867415431,,-0.027749692143804027,-0.029112955055163748,-0.022306770119164997
OXT,,,,,-0.01700170983109309,
COL6A1,0.00973461876435993,0.020500069778722364,-0.05095083107250945,-0.05190640681920227,-0.06102314630588612,-0.054890581974147354
FGF17,-0.01702001682000693,,0.017516780618635867,,0.011133332295265664,-0.030323281360514865
TNFSF8,0.08952522188554041,0.15518648030809468,0.012236404732177329,0.05282565869512541,-0.018078430647647935,-0.006331713616183911
FGF20,0.0022924314536284986,0.037995532831246986,0.006330476900564234,-0.009454043152456225,0.003274750148118247,0.040962562969120334
ICAM3,0.042384515371808325,0.007859229204628176,0.14068048506695857,-0.0832511455898497,-0.02227394411935388,-0.0214617572743841
LAMA4,0.03820977121404209,-0.00304914631775856,0.02216477653880088,-0.05207312654002623,-0.04813419706116111,-0.034970800751116825
DLL4,0.004211857281737161,-0.009498159054433214,0.006577147718815531,0.026167579638932136,-0.003467439808732611,0.024511695854759027
SEMA3A,0.049051171706208686,0.1506436252886748,-0.013678271230248316,0.001866473170085598,0.005559211827712875,0.027845694823335657
RLN2,-0.011673572026400821,,-0.016807128474524913,0.00491497490093468,0.019166032059232594,-0.0349964687215236
C5,-0.02416402297468683,-0.005835854383898099,0.046948085192689774,-0.057849705578753706,-0.02318390018022479,0.07060800585333565
COMP,,,,-0.032251744950621386,,-0.03351316307602883
C1QA,0.06877094099967332,-0.027893976586253928,-0.01071281891686219,-0.006394127176090228,-0.02660529467567765,0.010209217994461468
UTS2B,-0.011673571959334805,,,,,0.03029107542278222
COL9A3,0.027303207906180342,-0.03391373224165415,0.014726879340273042,-0.00663302316066419,-0.01686892234981698,0.009583982538323706
DLK1,-0.019429380812746325,0.04171876792057494,,,,
HGF,-0.022144035206232583,0.0754037450814442,0.04300736938677327,0.013799374043663125,0.032010394415336395,0.03012833064289604
P4HB,-0.005816251836020844,0.011201374248844556,-0.04458868797465338,-0.05798722545805713,-0.0007895926551446596,-0.04039214458213952
ADCYAP1,-0.023570192919360446,0.04767573841954151,-0.0739482288007527,-0.01077111786360131,0.05266838563958081,0.025772079888988296
GREM1,-0.010089625910378116,-0.003971288063674187,-0.026989574794347205,0.02423358635470792,-0.013500288067195882,0.04369114943349255
EGF,-0.047871578576580975,-0.02594673637367344,0.10441974449250802,0.022109380119801413,-0.02496568733836174,0.017296936877648026
VEGFB,-0.015828993739001044,0.018010113635380954,0.002393258569347284,-0.02611712439537445,0.038076828888694285,-0.0019585232245252484
FARP2,-0.015545742500788098,0.08928356322756853,0.013699833300844103,0.010237087912378899,0.011327071198124709,-0.00036991862714565177
IHH,,,-0.022000860890517573,,-0.01958804239922419,
LAMA2,0.015190069162749046,0.032790323851190455,0.048918160718889485,0.004675170043105102,-0.029666824762156423,-0.03863248470211848
SERPINC1,,,,,-0.019344177793421586,
NRG1,0.03900151020992473,0.003072001482758564,-0.022695631530046445,,-0.015566548388324473,0.06552092044856823
SPINK1,-0.023107121482601092,,-0.003987909612146179,,-0.00749339138548888,-0.039501067187577156
EFEMP2,0.021638046731056303,0.0532576153789559,-0.0768888345156694,-0.03238589603325265,-0.03267433235220103,0.003443276535559366
SELPLG,0.0004115031207322418,-0.037936664512420615,0.09199556327263549,0.005029953230484327,-0.037433263519099376,0.03869100054925208
GDF6,-0.013077334918365296,,0.08509372272198416,,0.010857618527492133,
HLA-E,0.015107016928500753,0.0036960294371246242,-0.012663066157320576,-0.038413385252594204,-0.029533752838167452,-0.0016869710934111332
PTN,0.01443547252713549,0.060435641667325575,0.05049265400151736,-0.03240101985763749,-0.046184532254168256,-0.04947602239606436
CD274,-0.004449255894270004,-0.029502760708194586,-0.019998763312714232,-0.027990370898552726,0.03391801860640507,0.09446937608035026
CD14,0.04592659569859756,0.025543615938107965,-0.017488746768628653,-0.026751863064231562,-0.009202011422679202,0.04946817300025273
SFTPD,,0.011185947183337586,-0.024544129204154493,-0.0408061749576025,0.016849079300072817,0.00017534128699478333
SLIT1,-0.029062202527736527,0.005260577719993807,-0.027931861024103975,0.06064777170208584,0.05909025616218706,0.07148504553670829
CNTF,-0.0092014271768331,,,-0.02774970309400823,-0.019829083494382515,
BST1,0.032951618569145184,0.09746525670321092,-0.057538917893876586,-0.039612213606455435,-0.002979399900204204,0.023236050758808188
AGTRAP,-0.005521954610530361,0.029336071046284988,-0.010192384407664061,0.012441180026530805,0.015265008280416038,-0.02845828211763499
LAMC1,-0.037232107327046404,-0.00804386738826717,-0.035564460666967335,-0.06940110723424792,-0.04586111609919913,-0.027058951657686958
COL6A3,0.019810505294222718,0.0064639698350373,-0.01171320099203508,0.06485286499643794,-0.02731975959522708,-0.05897438880594692
FN1,0.04021153265077661,0.041901221839648846,-0.0318744080828884,-0.06328958857000923,0.010822160680722396,-0.07530488404142274
MIF,-0.067200122637677,-0.03563137537425211,0.006077024697284569,0.05408915895427807,0.017526457392301582,-0.03839923260196311
JAG1,-0.0043531450122605425,0.05632552053745527,-0.04847232899085817,-0.030285290720223665,-0.014934525226120564,-0.03383969283595278
NID2,0.05467089979456382,0.0851111465612008,0.016225013919826222,-0.002075894603269538,-0.038151706019891936,-0.04933068793596004
EFNB1,0.018156569124080733,-0.0031317496190116176,-0.05860335204815912,0.01098904485016801,0.028839611366996927,0.06483873261033524
COL4A2,0.057558158270293286,0.023202944305587635,0.018614129498476704,-0.059005149520369116,-0.08665827105028522,-0.0577596103748334
SPP1,-0.05497755275562556,0.08206206317699757,-0.007880869567518099,-0.01345013775332937,-0.003330528163474155,-0.0007416993180699253
PODXL2,-0.02715947696013005,0.07114933850357438,0.08652400360400997,0.039533187243100704,-0.016783594955596146,0.008401724537604327
FGF9,-0.02519381011073452,,-0.032561091253387006,,-0.027106712664045594,0.07989128033062586
ITIH2,0.08118886831719274,,0.06449467058335463,0.02737395129885134,0.01061074962060003,-0.012926445064100796
ADAM10,-0.05191730459772942,0.03929932133101397,0.020984940868027182,0.014378794317194687,-0.030288157890905477,-0.022346760350643438
CFH,0.038947371526880374,0.029967204233988486,0.003104448575116958,-0.03444052685283576,-0.011833888928500425,0.026247563879941312
COL4A5,0.040301110121810396,0.08484013321573186,0.006254336630917486,0.03656828743311192,0.006328477153203866,-0.006808115026134365
LTBP3,-0.024870812061352613,0.019573895774744086,0.019160929518881705,-0.07739029465942171,-0.05264685716011368,-0.0061565569944271835
GNB3,-0.02271723984187813,-0.025871087857124456,-0.012488222417033689,-0.0474130799547596,0.030579515839539006,0.06420572715781485
COL6A2,0.017594794120858768,0.03459942422382366,-0.03393342909757131,0.0024381288331509978,-0.04029398128606805,-0.10187056764284509
GDF9,-0.03692707283227384,0.05370091560711092,0.014526536446148455,-0.04073892820867404,-0.017372365749726507,-0.01098900387845521
NCAM1,-0.01394333363099166,0.003415626029549633,0.04674082280102445,0.060327008799330596,0.02597844217001568,0.016585715015233593
APOC2,0.021852639278555786,0.02096993929036373,0.08651999679034926,-0.006605689700902309,0.0063525764804991496,0.046907811581065766
BST2,0.01712820861964684,0.006416082342457053,0.023013739683803255,-0.008295832895970183,-0.04069339667426956,0.05487969869072624
COL5A1,0.014969983817733,0.028215643235857506,-0.05594231174817579,-0.008885562824354524,-0.011885207934352233,-0.07756484603325504
CALM3,0.036763894157556425,0.022449457449180362,0.057645337556715186,0.024572648622197678,0.007962624161280504,0.013748182081669152
THBS2,-0.06424532769161696,-0.018121235021962025,0.003505465758758255,-0.030242851920014604,-0.05650537214292271,0.011966082748206272
SERPINE2,0.05729283752424735,-0.010575939942345255,0.005035178581946017,0.009867362953655048,-0.0267711749995015,0.02746144392074022
EFNB2,-0.018559830014858333,0.030490322022862365,0.017313805441446548,-0.020460221865786207,-0.030883162463251106,0.021799904506362995
PROK1,-0.022338809775011906,,-0.016807132203111665,0.0447663532753968,-0.01859451513383973,
MMP9,0.031948374597039496,0.05682550269016904,-0.06163183353948395,0.038932821066482076,0.0014449811856069913,-0.07084403069700718
DMP1,,-0.029725207687277367,,,,
NPPA,-0.0462706581559669,-0.006667373716594267,0.008595119607425364,-0.04376562874766631,-0.030951220038852114,-0.02668484230568313
APOB,,,,-0.030450568136776344,,-0.013074510886113635
C4B,-0.01569704021040974,0.08060615743191706,,-0.030818484347580926,0.04336303015590653,0.03520274907368715
NTNG2,-0.029472061059430368,0.02726336255660993,0.004385066569777295,0.05552837083279391,0.0163197980695278,-0.003640565638900426
LAMA1,0.01387505006766529,-0.04348432162920023,-0.037034898880634,-0.05810355331936869,0.0018467363485428288,0.08130896922550296
UCN,0.007748499332837688,0.06797812191775121,-0.042759714641327794,-0.024571128220113776,-0.023708222681834604,0.025462041805346107
ARTN,0.022782202355680337,,-0.03163298206605606,0.07771937256232675,-0.035876703170959215,0.019248981215542898
PDGFD,0.01697889402846281,0.09992252595658321,0.004316526468254532,-0.05455317008165923,-0.016529783836410978,-0.011273962672119584
EDN1,0.019156498627146263,0.004421517589525653,-0.035229181851053976,0.008488706327033493,-0.0013257256635360903,-0.030610439169980602
ARPC5,0.05684734201486386,0.04431528155062683,0.04007194585303743,0.029871979352936368,-0.039362470821317976,-0.01745318670074793
GSTO1,-0.06720606881953896,0.0804977650362861,-0.011958302357759996,0.015269713015805285,-0.0048288085010128184,-0.007364195923458043
PROK2,,,-0.01460408385687627,,,-0.010589094361568506
SYK,0.029249360808176774,0.0093350216098451,0.027452637682176078,0.003519418324642475,-0.019634672456638268,0.08456881252943053
CD40LG,,,,,,-0.004281315255624408
ST6GAL1,0.011262680264830105,0.03184832777195302,0.021249681912375987,-0.006908690436146697,0.02534774702780001,0.052100617203673365
WNT3,0.0016047629801518063,-0.029366953485497182,-0.0007588618178854568,-0.01659981541723872,-0.052642031351830244,-0.014597272330456322
HSP90B1,-0.009197221414261537,0.009203094481731537,-0.051350615804078376,-0.006188760962602581,0.01136470504161228,0.0084683497815018
ZP3,-0.01582463956607471,-0.044259550365460046,0.004778558569444026,-0.04536701162394126,-0.03249029988296598,0.009591915426308132
ANGPT4,,,,-0.011648223101861005,,
NRG2,-0.026533492870743112,-0.012336616830141686,0.028026967019129045,0.0031047844862452266,-0.06257553946847111,0.010254296917814666
MELTF,0.014340632986990402,0.04638539027030998,0.04487314069041532,0.013548425899944802,0.019137665390349896,-0.026805564491135712
NLGN1,-0.007421952810078613,0.08455118928982532,0.0023063537139001427,-0.046543791264676754,0.04011360631449796,0.0003325264900697954
SLIT3,-0.021549011742228476,0.04388329593697526,0.01787199789989666,-0.010338676998455133,-0.008421977085468931,-0.01267554735140635
CCL8,0.055141137005680615,-0.03801029307378479,-0.021266059458207042,,-0.0014707124926834833,-0.04986113859771239
S100A4,0.003941078006400559,0.056733051216266234,-0.0232651721509115,0.046877409152141454,-0.060621931412977406,-0.004429035453929138
TNFSF13B,-0.01742857782165585,-0.012735369706376424,0.00026743084818843223,-0.022286416029056882,-0.031098842095811496,0.019638010497966315
HSPG2,0.036468457210243194,0.03990226321427337,0.00345769119351235,-0.03723883927790792,-0.056310975876531576,-0.05482029478012152
FAM3C,-0.0822336218403452,0.06880786759429508,-0.01759340326274061,-0.00831254989088394,0.0500054546786898,0.053771486575290156
FLT3LG,0.04442148018492673,0.07647872123887266,0.032192398229040006,0.02350196167769908,0.00971923102362266,-0.03195898009770424
A2M,0.06286532402228215,0.012317156171932298,-0.03288719576844519,-0.04721409986672487,-0.016843900843961594,-0.00022769230169535448
VCL,0.02384033098162658,-0.0004976349644302093,0.02955019001885167,-0.0421864613865149,-0.05999236219103635,-0.01652783251183687
FGF2,0.012619632854152327,-0.02118299175838765,-0.012994157099344926,0.04357579671509642,0.02017647422407366,-0.006113120483533204
AGRP,-0.018609501331036005,-0.036241227331784864,-0.017316251262427945,,-0.019097386102341542,
CNTN3,0.04803776467168714,,-0.01140917617907899,0.017930289720217592,0.0005995726341497368,
RNASE2,0.028517038057756957,0.009928061766508553,0.02343149296882006,-0.02808643495566179,-0.05190394428524644,0.044834664790378
ADM2,-0.014089304326646058,,,,-0.024378383068567263,-0.029543548996359595
GAL,-0.02203770723527005,-0.0009945895452193741,-0.029183916318977775,,-0.02457556512463513,0.00083086106043135
CXCL6,,,-0.055594870627959085,,-0.033745279508395454,-0.05338079501185473
PDGFC,0.019571196642351293,0.06158067435282192,0.06503783153766171,-0.02895457082426466,-0.05604428525909191,0.04266242868406994
COL8A2,-0.05031697276016951,0.04041210595984608,0.09345160079432986,0.08771124610206156,-0.017396778623527443,0.02770035570461632
SPON2,0.00660684424316452,-0.0016101268159622595,-0.052479008776954314,-0.026019257667253957,-0.07688904984229131,-0.04794025331191436
LCN2,0.0283507374896102,,-0.024604909250289235,,,
SEMA3D,-0.021733302029640664,-0.026740651955837337,,-0.016847967679180387,,
BMP6,-0.00984368407137394,,-0.030591877463560152,-0.007976602068146463,0.01861008532302886,0.05189702452098273
TIMP2,0.013327848281332433,-0.026157326641110725,-0.064716603472366,-0.04236649786771741,-0.025073849858416503,-0.021327647983299686
EFNA1,-0.02369822741934792,0.00640213049796641,-0.05842413648109902,0.005822363067093339,-0.028297464795667353,0.03574417495822789
S100A12,-0.011351764929797163,,-0.01853137600952563,0.04083121544918057,,0.01838334353887615
TFPI,0.03021075508014373,0.06297934272879295,0.0026112942592520423,-0.03397764614670728,-0.043913055307260945,-0.005808032480637332
GPC3,0.005757540528409007,-0.03408199363928882,0.09423277076034789,0.008431256098478758,0.007428437122548672,0.03765659701249412
NMU,,-0.01722624657866556,0.008466798966239688,,-0.01667620573681768,0.010881128966986441
SCGB3A2,,0.1474400052240298,-0.02097353215266245,,0.038977694695940354,-0.028444923903862763
LAMB3,-0.03646110860959651,0.012608655144623023,-0.038400597066088234,0.008154948173973916,-0.030149282632228595,0.037971782588121686
LGALS9,-0.07260376597627445,0.06138294686244018,0.045837639294616005,0.00454625461683958,0.04688755694134345,0.09429399813011023
VIM,-0.03966060250512095,-0.013284587724714147,-0.06889571047744227,-0.06636093520065897,-0.021034839262641557,0.07851772408495732
PLAU,0.015726454953721897,0.11817251344588096,0.041169055416523014,-0.04292258029276736,-0.09133832378442035,0.006394677739586538
TGFB3,0.010922360904184858,-0.005752621286352596,-0.04081709128749266,-0.018132913670269434,-0.0046611028525984245,0.011667972926767705
APLN,0.04115948277506098,0.008685903934669474,-0.0026954767311940953,-0.053622594535492535,-0.025633193566894377,-0.029370100386867555
SHANK2,-0.024919571771599376,,0.007084391667808368,-0.028935798497423438,-0.011376664994463678,-0.007201917231167241
LTF,-0.040622544452363324,-0.0511197734096846,-0.035658424499296064,-0.04154702293751183,-0.04263957528585487,0.0029991544780706143
PYY,,,-0.024488665249756864,,,-0.04878367343907916
PENK,-0.00012993057098833365,-0.014995114360614138,,0.08662011159617282,0.09375939151709325,-0.03499647263512904
CTF1,-0.01894113711051978,0.07828567737970182,0.003550943789136303,-0.08176166777919379,-0.04961851117021848,0.0778231643571455
COL3A1,0.0632822206150654,-0.004838079275689313,0.032707684113814306,-0.03717284296353149,-0.028668763634462316,-0.07155776822201013
S100A10,-0.045489871442973506,-0.06366160736391388,-0.06025349662829671,-0.02816730114633075,-0.005059035778457568,-0.03022763150078855
FGF13,-0.02409972103227744,0.16540077101050799,0.02204525268839594,-0.026931961359946653,-0.008403720939198943,-0.02958722044414333
SEMA4A,0.0418376636749356,-0.04348432348995181,-0.006723322759857734,-0.021354221865322136,0.07749411546295552,-0.056197090011436135
EFNA4,0.0008252952360949322,-0.03621993330745888,0.039074298912061406,-0.009340207902546976,0.009652153126016708,-0.0006435514171679658
HSPA8,0.009081006406673508,0.013971094936473057,-0.02546889209485677,-0.027578605190788197,0.03251544847496446,-0.046314044526598104
NPB,-0.009843685017178892,-0.06162041849778738,-0.004566768699679496,-0.035665459828115066,0.021794684713814152,0.07011126200517703
ULBP1,-0.01686911936502189,,0.015390226842524224,,-0.01028157731197038,0.02072704791549978
SEMA3E,0.01678943595136457,0.02358821237751336,0.038991543899465304,0.003912825130926221,0.03483140054776751,0.027840964077401154
FGF3,,,0.004728125354544119,,0.00577030682254857,
ADAM9,0.06348172648466022,0.045864187064081824,-0.013592596333989244,0.033130277666309986,-0.004123514301561093,0.006036539955816878
ASIP,-0.009067745724281177,0.1106403102244494,0.0439645788163379,-0.04532505715900112,0.014584565377234604,0.04432848036966551
