,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH881T1,ZH916bulk
SLIT1,0.025806931521800358,-0.045242526927366036,-0.017292253437288255,-0.013889857235571648,-0.036219219399659906,0.0009149824420220314,0.016998221127102274,0.018999293005127992
CNTF,-0.009505876836221188,-0.014138103503089144,-0.017917704196307945,0.04518638716347487,,0.10539115207009897,-0.01539472979055766,
BST1,-0.01391570050482539,0.017712245910455313,-0.02717167937727735,0.003067723536936882,0.17533676599654793,0.02359183058420254,0.010139323402437526,0.039790773939565253
AGTRAP,-0.01727724319625123,-0.020450851362258653,0.05625962390126388,0.02570432303778064,-0.060361848442361,0.030424652781212813,-0.01777600201329908,-0.017605242432840496
LAMC1,0.040351080898592455,-0.011336035507485576,-0.04747176102316204,0.026420115214405706,-0.06390619944050023,0.024215461531477345,-0.023350111618672623,0.030480426790962932
COL6A3,-0.02613985726864969,0.019228602427465054,0.017855864848093355,0.01797773413658873,0.07565784671221064,0.033659021178880234,0.0060840139277154,-0.0010013186271643363
FN1,-0.015013743366600192,-0.024462949467383716,-0.043521853767997096,-0.012587510728502399,0.008050959962679493,0.015594179927209309,-0.033910896002625535,-0.03590388819084281
MIF,-0.005688106667895676,-0.033134006680037166,-0.036309779863441444,0.004139159016387912,0.08329290985551073,0.04755295980322039,0.027344257686701835,0.0713819432460294
JAG1,0.010928421853772904,-0.030726096376501682,-0.0898174738747634,0.00641120916911806,-0.07075665713350479,-0.010381829682688795,-0.008771449720112654,0.019618821389946094
NID2,-0.012389814147362803,0.052192098813777024,0.02864114885498142,0.014093789876260544,0.019178934236565123,-0.03833594357691108,0.043408295168758965,-0.04395882672417662
EFNB1,0.013369398173547754,0.022118126474736616,-0.030017403542069655,-0.03634625010619924,-0.05045418441359196,-0.019418306499073532,-0.03880933802934275,0.010753788546101121
COL4A2,0.021704841717549644,-0.025690684915383337,-0.07545672164057002,0.020636250134253253,0.03257134045582964,0.019010462563736733,-0.01462237200758278,-0.07486926059471458
SPP1,-0.022377930194592104,0.008932346765257525,0.06608079690621324,-0.025792330327790863,0.01850912425517626,-0.04120445798735327,0.02386656278807745,0.1140401956364045
PODXL2,-0.028058108590937145,0.03370370430643247,-0.014272722014030072,-0.005480871630295014,0.022881341977816157,0.02257260096881469,0.06816793679525761,0.006250976451646545
IFNE,,,,0.018250637366024298,,,,
FGF9,0.0439067602230037,-0.002902908356756714,0.03225315189417673,-0.030329575112697273,,,0.0611207274763813,-0.046812394578250795
ITIH2,-0.012700218418540457,-0.02154749932496083,,0.03851782270126774,0.05577891499410783,-0.005725655845185387,-0.045196390646112077,-0.021820176900016867
ADAM10,0.013733412780516789,0.041112376923629484,0.028891740522064106,0.02166966292443856,-0.0022175434367208637,-0.03762163254967795,0.023194498356950654,0.03365567925709965
CFH,0.013076042673126124,-0.014970877630495582,-0.04442386686846982,0.053755538258315735,-0.12386949040171387,-0.004205577302891132,-0.007853174856031384,-0.04585946624871077
COL4A5,0.018005762768149604,-0.003913171494655767,-0.034271759995585814,0.1003086489190777,0.0711301695529253,-0.04892343412960741,-0.036078635592223664,0.0698595856525701
LTBP3,-0.013860190700889174,0.023907309772487312,-0.012295954258955119,0.026967524796566666,0.04162253891423246,-0.024133866721950063,-0.00115122927963776,0.11033028217709642
GNB3,-0.013359070049293978,-0.025336222424778034,-0.06444088854304313,-0.011039323464141684,-0.02654557819418888,0.0820352474206029,0.05466467498688511,0.05032113255991177
COL6A2,0.0019546383419712706,0.02379794361141136,-0.022333304520377798,0.005226700282358564,-0.06501829987246792,0.010574838505272337,-0.02202150486397691,-0.027310905051289712
GDF9,0.023021857082210315,0.004249971243408177,0.04669852130827961,-0.010193334879197878,-0.0011565822087098688,-0.024758712884746154,0.01141605407948147,-0.01993790733540886
NCAM1,0.03434689916719513,0.03513700202716075,-0.01020969981637155,0.009997631439756554,0.030171811404338878,-0.029190893768693906,0.06667010830528948,-0.05826659330070305
APOC2,-0.005303940354519218,-0.00864927183555071,0.04988199853367478,0.05739896792912465,0.02417699913884531,-0.029410882320878153,0.01794325752310725,-0.02231764732164345
BST2,-0.03694092249935724,-0.043710716467094526,0.010249234611347946,0.012273482178042583,0.010232435546892989,-0.03977552242471047,0.058223010593739515,0.08507071472295581
COL5A1,-0.015825619933529392,-0.018518771754615925,-0.017766224108600275,0.009665454855573305,0.031504273124833025,-0.035680284369451594,0.00681371704983731,0.022667812695189662
CALM3,-0.006098511573129685,-7.502979155429614e-05,0.04283474890783385,-0.04529598085076379,0.12164033053602599,-0.08115641548745411,-0.021117637617976512,-0.08778420044224765
THBS2,0.035518721549347695,0.03297116105115043,0.014523597879731462,0.025823098235280114,-0.04817326826654181,0.03948904293848938,-0.08154347556110847,0.05619400357197966
SERPINE2,-0.016298211192211674,-0.040241785220631876,-0.042104573432694574,0.051296124571630665,0.05675783415798356,0.007529739151306662,-0.0037736751308448556,0.0311090436789832
EFNB2,-0.02547664883187857,0.010329892686434278,-0.11383645704020816,-0.0011682861477297973,0.0016943537310622357,0.007584698714377743,0.02625366773744064,0.023909273980494316
PROK1,0.027163763523132354,-0.015506875167027605,0.020970229411299616,,,-0.016864613064315945,-0.014436246443411929,-0.025122262456923786
LACRT,,,,0.006244533133430328,,,,
MMP9,0.013999596693652566,-0.02973578154290563,-0.02991993964696612,,0.12161688519564678,-0.014673587660817828,-0.03651765467509366,-0.03418474313680071
DMP1,,,,,,,,-0.021313745825072082
NPPA,-0.05553307995201513,-0.03583210850322432,-0.022112695808485745,-0.005253059888663137,0.033264624363459123,-0.033639191107954776,0.029358434711145555,0.044336250143029186
APOB,,-0.0204124721326693,-0.0032662750575124045,-0.005700898119774495,,-0.018506055677609184,,-0.0251222620624782
C4B,0.0016422268029515246,,0.011238128651649746,,,-0.018729653406599385,-0.01782154727571516,
NTNG2,-0.008842606569975101,0.010542715423146517,0.016140710341119465,0.05979362497135992,-0.05814632626414335,0.018862578781077284,0.009137631598386528,-0.031038428563150755
LAMA1,0.0012117565332707683,-0.02892202917608269,-0.04333699359581254,0.013760030787120549,-0.06955827400309593,0.04394481934257965,-0.006818993435679531,-0.02735605249901505
UCN,0.004032262495783438,-0.04324726424355511,-0.030205280980140928,0.042926982068744526,0.04587565010521146,-0.008875503908015578,-0.01088851678769789,-0.02561676961886314
ARTN,-0.016132833966069952,-0.016770285455471302,-0.02991994255131303,,0.10744725139434914,0.06082697288607924,-0.0003179154458160442,0.08340751994376681
PDGFD,-0.016070641120193196,0.018832738994014657,-0.02307238716138143,-0.022479752884743482,-0.07304984231167401,-0.001232714792804957,0.003932182113648967,0.025400406520843816
EDN1,0.0030762817499994355,0.019962626988083904,-0.010955543067150757,0.045586925532821836,0.006886817818166681,0.01946949761066233,-0.05784948099299676,-0.07016073577332303
ARPC5,-0.0024629606551315963,-0.010620585233800049,0.04569048626402843,-0.03068947497036366,-0.020217528389278594,-0.046652667637329004,0.010387506943293797,0.05364217850834316
GSTO1,-0.04559084863969483,-0.04733220008424611,0.02480577926893688,-0.04308531313574951,0.03601242468798093,-0.012516945481104349,0.016828310284669107,3.0274378977932202e-05
PROK2,,,,0.010800663122148894,,,,
SYK,-0.006018037538760706,0.013050885109994977,0.023595826878969207,0.006959970495981055,-0.03582719639770942,0.0007250106610176455,-0.07008495966723198,-0.03300691627910251
ST6GAL1,-0.008045509103391054,0.05417471033375476,0.06065694884662463,0.02058327831316908,0.027262502657472956,-0.044199711741671865,-0.009157849225556654,-0.024341713221070104
WNT3,-0.017733129170888727,0.05235303922097058,-0.01406602716477387,0.024456353608391646,-0.03979876831543721,-0.044387435902115344,0.07483610371278909,-0.009712772591533188
HSP90B1,-0.025266114385051854,0.00015047532451222038,-0.030613913182151634,0.006998454836883507,-0.0027533728819114254,0.005626310012034476,0.004153613406965877,-0.005959075763571737
ZP3,-0.008402451860121523,-0.010266298211020654,-0.007333603627563848,-0.002570821343648241,0.0505750882082791,0.17970711898007408,0.050755247315951754,0.03255998387466317
ANGPT4,,,,,,0.14863361675374578,,
NRG2,-0.027411412427310673,-0.04036077157189958,0.09583291153196673,0.029672984870788836,0.05245658918616805,-0.010686667800437828,-0.016642750532664417,0.030440498913517525
MELTF,0.03353127424440234,-0.007613153313671776,0.013155941102813252,0.00519446090276605,-0.08799745776455667,0.07504364812451109,0.007581730433849506,-0.006339343292260278
NLGN1,-0.04178087082888241,0.014353736317374924,0.029731350295558453,0.0007716636106110876,0.0773521816504951,0.0152525386940205,0.06892761438253665,0.10988911175926902
SLIT3,-0.02226200866748691,0.03786632483920225,0.07036384626470264,-0.004248006205808018,-0.06146557886345019,-0.02369863640936714,-0.049072616549905586,-0.0678487134727678
CCL8,0.002088280461816524,-0.03619715081632164,0.01380280880393774,-0.00354878494980018,0.011166867496952,,-0.031106531476955995,0.10305533306667697
S100A4,-0.047512790184319836,0.02668820054785254,-0.004367133258145573,0.0059209873670865365,-0.046899011432436584,-0.01035582969406206,-0.03707826667151521,0.049982100585526074
TNFSF13B,0.019901551150929172,0.028766903391612933,0.02527908707486058,-0.030037462995920878,0.025919527210128586,-0.028713170785426356,-0.03394518889087428,0.058999751648045495
HSPG2,0.016714465220610025,-0.0037824956768140157,0.0316166826648062,0.06945213935995365,-0.029888463605966892,-0.016676431905341016,-0.02806884091722139,-0.04051543220974284
FAM3C,0.009237977460657213,-0.0032445310527277017,0.0038277497138188817,-0.04042373879114141,-0.1375678300355272,-0.02270147394480124,0.0467788800472301,0.10010509811379839
FLT3LG,0.013931673140516833,0.016530888822650896,-0.00336278364871977,0.06822793700990464,-0.0591798396927817,-0.04491002131830552,-0.01878154729951084,-0.04945645427448587
A2M,0.024322217853156605,0.01683889693678046,0.01300046999599028,0.02445771599426847,-0.004851250241849263,0.07320326370773919,-0.002208421828884794,0.08076612276326754
VCL,-0.04540030180606792,0.009523791340196684,0.006967569527469241,-0.013395439033036492,0.023837347935609998,-0.017063115446102756,-0.0027537643195016336,0.016177055989107337
FGF2,-0.009004303039780674,0.03520734337214265,-0.02661262897724815,0.003917127821277607,-0.05320239775001949,-0.007752359628257216,0.053155930543252176,0.03614877620819896
AGRP,0.0733114267899077,-0.014138105877391146,0.03383572930482156,,0.1074762968055675,,0.01002049043663092,-0.01875105533267376
CNTN3,0.05265996723712574,-0.029175252039114623,0.01883621061695187,0.050492488354708716,0.04592266548445287,0.012325866579032538,-0.013035462129824224,0.007872007727077423
RNASE2,-0.0020806106331139568,-0.022590337258595942,0.0242337852917872,0.007326887467909019,-0.005307905208907714,0.043977996539990905,-0.03058081357874834,0.023580097496186076
ADM2,-0.014555480260099337,,,,-0.047679241123848665,,-0.018926675061790896,0.00483352340961434
GAL,-0.02276687373656725,0.007946084100379305,0.02727103751615072,0.026842258077695025,-0.06132905188880929,,-0.019079761535685226,-0.01536647852457838
IL36B,,,,,,,,0.10478211485404257
CXCL6,,-0.01413809777380011,,0.0026888995690314203,,,-0.03307037449695709,-0.05190737056951483
PDGFC,0.020205457462723862,-0.023357023425697697,0.05727597821904453,-0.001092757679104378,0.12320618502699132,-0.049364754061048954,-0.0028338082686747926,0.08203939915217436
COL8A2,-0.022154755132798788,0.04864173215259372,0.045586119584015164,0.027626552787409775,-0.06286104535466666,-0.028949588435883526,0.0998541169987422,0.007571817573547644
SPON2,0.03842067975535111,-0.004970789154409695,-0.03251016206930297,0.018278662508787867,-0.008657844305532758,0.0036564253401341674,0.0448617231958085,0.012040480733361456
LCN2,-0.014277315851545227,,,,,,,
SEMA3D,-0.022452396608464455,0.012988737093397202,0.02173471677058397,0.0377259487100062,-0.03822313038409647,-0.03744333455140742,,-0.03714432743458832
BMP6,-0.010169384226910596,0.026064808560693493,-0.019408465822724232,-0.042729198774581825,,-0.02221713267365446,-0.027522566988968804,0.0031737260710191194
TIMP2,-0.021463272052073715,0.0020887547939584536,0.00820197775824093,-0.02106787283742728,-0.05529658106688293,0.005779512883263411,-0.005578166217192614,0.06676348719081297
EFNA1,0.005641474100703707,-0.02176281938775181,-0.003892670335678718,0.03407897806693902,-0.01932985956632624,-0.04690928327540245,0.04014089785361197,0.039782237141088195
S100A12,-0.011727363290780972,,,,,0.1505063024513016,,-0.017629825055458157
TFPI,-0.029368375333222608,-0.010528720414572059,-0.006162838107761835,0.08326508576670509,-0.009346845036619119,-0.028849246217060517,-0.07140188773377142,-0.033468544745165134
GPC3,0.025182657987707125,0.02914533963141453,0.04238698460804111,0.05173070120107508,0.0342363774313416,0.06547116677032032,-0.0061596596267481565,-0.03133067850893922
NMU,,-0.0367382423645562,,0.008699300437038971,0.03785324473335293,,0.0601195298711331,0.029520076041373484
SCGB3A2,,,,,,,0.006354204691485087,-0.020575938343890945
LAMB3,0.03655405752507389,0.047573048322467594,0.021689291849243206,0.018492312852022103,-0.003805694870694954,-0.01592936631553504,0.019496794837219087,0.0044065269695157845
LGALS9,0.10291071995019653,-0.04361553721573991,0.05035138820092435,0.03703678838132787,-0.03302922992167461,-0.02239537831432995,0.021069967033280904,0.041032803511511624
VIM,-0.06829256222874751,-0.013760812302554394,-0.037298007876884115,0.025629225591002766,0.029496705881776022,-0.03358460348173272,-0.012492372261060794,0.11670843305020148
PLAU,0.04244623348382871,0.005836939118690213,-0.02023513322811908,0.02091641572446706,0.0013409664742989806,-0.05130288614729622,0.0660719939689514,0.09572922812876182
TGFB3,0.0007921201511247562,-0.020248034833604125,0.017991760238892145,-0.03340401215675016,0.12935407202256616,0.00832798646246771,-0.009456734309410486,-0.0046045628592606596
APLN,-0.051136675752157926,-0.016298049104604806,0.01361501829049725,0.0362514041893347,0.04617480896695316,0.0015453563360172378,0.01608518380063053,0.015728962156289026
SHANK2,0.06475012557776433,-0.013484316310125892,0.011249367831180647,-0.00366403422458324,,-0.01758546821406163,-0.03618056401022165,-0.04008158030064509
LTF,0.07568644937271125,0.0021496141646196697,-0.01238608622690279,0.015856471089929863,0.015736840741268486,-0.04579001959455984,0.014911641721096013,0.011282426701630405
PYY,,,-0.024130040187568702,,,,,-0.018751059964774285
PENK,0.05118572616835327,0.02937316492119657,0.0422676011728318,0.027104062341860743,,-0.020642328968711345,-0.019975892897518967,-0.03419493042853012
CTF1,-0.034414622570922954,0.10421926448640152,0.005822904411538365,-0.03875012914089711,0.09297453811812498,-0.012727961916206783,0.015539347445700251,0.037930784042057415
COL3A1,0.001889494389252366,-0.0033520173859719967,-0.059416928302950964,0.01735328114618682,0.024218911215979924,-0.018992255166366656,-0.018655303841425,-0.02048977948790049
S100A10,0.005153474897468341,-0.00796660158708744,-0.04844834769920152,0.0660597023197379,0.015941646762486366,-0.02473214563310273,-0.013361734178433613,0.07294093956522492
FGF13,-0.009196396434287876,0.09671487909322884,0.028190728898490204,0.03516670829617965,,-0.016367654429161518,-0.026272674404154345,-0.04663659082137705
SEMA4A,0.047027926863303024,-0.007629394851222701,-0.01399083494128652,0.012836481496593407,-0.04865377722834475,-0.037805499064947894,0.020081881923639244,-0.06963993457457757
EFNA4,-0.013839378530902441,0.03375667564755065,0.012884906073475836,-0.008643935841550888,0.03779938421548231,0.03160424477059389,-0.009182270207475626,-0.0019896680259712434
HSPA8,0.06938151774062395,0.008982932528478703,0.0078357714504123,-0.03450877624295663,-0.07735660823408097,-0.00634212594986497,-0.04202433786415517,-0.05375556493510123
NPB,-0.010169385204009606,,-0.019363221263181667,-0.011959678476857027,-0.042277327534151796,-0.06004709212344256,-0.0002560536687686011,-0.039226915869870135
ULBP1,-0.017427271654461143,-0.01329621896227162,0.05808355313250999,,-0.051616959028784735,,0.033557632970310905,0.011702333503221213
SEMA3E,-0.021170302249455947,-0.006070726422968122,-0.006461218607524631,-0.007124695522083559,-0.05811211942018053,-0.051808727584038525,-0.03958950501866086,-0.022945135216120596
FGF3,,,,,,,-0.020097257466132362,
ADAM9,-0.0040962155837108724,0.05264545586092631,-0.006106575972847118,0.026490775376670127,-0.04504093288207611,0.0011447529392333824,0.01011231428209581,0.11125339116269112
ASIP,-0.009367772235834286,-0.020986858560417192,0.01641535300652165,-0.001607956280974888,-0.04024374673685108,-0.004968297809472732,-0.017975684395651812,-0.018401958514106437
IBSP,-0.0016828074629497505,0.06598024625797959,,,0.09224618800570926,-0.02124510068815083,-0.0022912097318907214,0.040785851509806854
MMP12,,,,,,,-0.014035573300032798,
FAT4,-0.022704256966184954,-0.02913694030029035,-0.011109542210954995,0.008879735669279371,0.014613509541212499,-0.0067490135535775864,-0.019049567684649875,0.033511933986836474
MDK,0.02880931601854763,-0.04427762805923044,-0.06512946366994186,0.022138632903731026,0.01402400548574074,-0.022176789691151305,0.01518492418533045,0.09088359178493374
BMP5,0.060127035771203124,,,,,,0.08378238027320527,-0.017734917803331737
CAMP,-0.018195053538982823,-0.02055741477935217,,,,,-0.02055366524190479,0.034414014604365425
HSPA1A,0.039575823352366896,-0.05256155680621583,-0.1011715190208883,0.04516441811574351,0.0442502165264994,0.028584990712147623,-0.004206930578754016,-0.022995151593921376
SOST,,,,,0.005725899550531484,,,
SEMA3F,0.016510813816375338,-0.0382840872389418,-0.007518904905744863,-0.029111582978609035,0.00501369041382649,0.10690565257164866,0.02996007325761828,-0.02131957361789935
ARF6,-0.0021513920131634736,0.03827513705917549,-0.012516153033300552,0.023006801770934008,0.02812708890810855,0.0033177532438306316,0.024216270128891566,-0.010326890587442624
IL6,-0.036454726965509096,-0.034826123306993154,0.00832748309150211,,0.007873990061590364,,-0.0054821579178503015,0.08053386070472905
CALM1,-0.009260206715635438,-0.016331038872635865,-0.0828362355764314,-0.0024428464485999717,0.016955987744218207,0.060781104801681515,0.030457815496187302,-0.03521559717777494
VIP,0.002448996296559066,-0.03425225367647596,-0.034430539794734705,-0.03526110356779312,,,,0.014752574416404582
NMB,0.023562632870116514,0.037084230696988026,0.03289801673617216,0.12053452494218772,0.004534942280625349,0.02021315034937079,0.02556338342964369,0.06094712221093013
CCL26,-0.026140090848794914,-0.022631669870368153,-0.017917704568741855,,-0.07033115769843362,0.08008216626883674,-0.010241076136542834,0.0791793811656533
FBLN1,-0.00448799040705972,0.020024911534037314,0.037076340060525854,0.015201528554407207,-0.013784426858433068,-0.056283023523130825,-0.006282882995755765,-0.018771300024003037
SAA1,-0.056462443005583424,-0.009662538107937475,0.01543560929633422,-0.00523205035228074,0.12261577863122457,-0.04712820106721247,0.004793502287288939,0.004778131546636785
MICB,0.04520795825367052,0.06275765786431386,0.017947427006260137,-0.025218014494605815,0.030261604623772233,0.029414638430709496,-0.003458951079012885,-0.05322169630819888
MMP13,,,,,-0.04517082741283369,,,
F13A1,-0.050901324906067295,0.007372350475191445,0.033145408079300685,-0.0022697278119527637,,-0.04862330249883526,0.01051095110121639,0.08413396251551075
CXCL11,-0.034428875901502586,-0.019063374414704216,0.02311621583896262,-0.02962531377175485,0.012451583595793162,,,0.06254143341148936
COL5A2,-0.004434398754991609,-0.019967043630326652,-0.005249380719865657,0.03218028256751569,-0.05867098906026519,-0.004860294023937064,0.012639625387645455,-0.008178668498310683
EFNA5,0.01655195713869432,-0.021029108110236377,0.01125246278288142,-0.061504864775770954,-0.04438093488197337,0.07031002810553966,0.005099917986305787,-0.07632792217197526
AREG,0.0018293005115377313,0.06352317178697502,0.019180331896188108,,,-0.022595509529388144,-0.030600508086597023,0.07933554741491204
EDIL3,-0.017709085123793992,0.026966088375014657,0.029767061572786732,-0.03378905232720711,-0.050381064698360886,0.027726772616652188,-0.045413509943545406,-0.09003300770376717
CD86,-0.018297733708462695,-0.015821513871481285,0.03493798828230504,-0.01707561982977169,0.032495417197995896,-0.03547768611989065,0.04571973152516229,0.05379691772357759
AHSG,,-0.022230586221606365,,,,,,
WNT9B,0.021906914227983614,,-0.021240542947131305,0.026684619536282705,,,,
HRAS,0.05507370354256374,-0.006444453872841439,-0.0013036323616715895,0.021343541271974333,0.048124133657877835,-0.03858536393799395,0.007535907195745564,0.05453186055848817
C1QTNF5,,,,,-0.03799632088568849,0.052969848650671274,0.07498717229494711,-0.02518287313007925
RLN1,,,,0.037743986236937414,,-0.015856127487337338,,
COL4A1,-0.034054256026054185,-0.05204588439140699,-0.026396053238262305,0.053042920807616745,0.02093651011088507,0.05231053019085767,-0.04293496493259561,-0.0626193963336552
CCL3,0.006029574052485318,0.04075498713073571,0.008206336776020447,0.03327721988756955,0.022046250143878454,0.08736590313293893,-0.07290363752001502,-0.06793869815649328
BGN,-0.052085853550192594,0.04246488953325874,-0.040989793600202794,0.03351524861235574,-0.06602217064600963,0.011542216756237844,-0.03876868773588805,-0.058870874704064095
RETN,-0.011385792193600714,-0.025040886333296503,,0.022448759285519242,0.08914493170864998,,-0.017658496405803924,-0.004675200925290724
S100A9,-0.012232938095528193,-0.0013402556808302295,-0.03817267211895038,0.015657273395276585,-0.023108409804946724,0.0587595500008813,0.01930819296963727,0.12245499607592202
HCRT,-0.023871680556438454,-0.052899522061471305,-0.02545934924309323,0.002266553623847077,-0.04381485233583578,-0.03504476213327193,0.053086504299223854,-0.03880991487237251
FADD,-0.04008717533299852,0.02091947876135513,0.04933190292133674,-0.02821251400107397,-0.051029510689335186,-0.051664042784740585,0.07685751316742859,0.02245337870992533
ACTR2,0.01436226386069533,0.029336155739941184,0.002607035828789069,0.02044167836365159,0.052764775347113074,0.10146036688093873,-0.011213362476284279,-0.043618634584154825
BMP2,0.022537828047248045,0.03330508192851876,0.03988608558318286,0.021052116356492272,-0.08663156504345901,-0.04605960383207477,0.0009106467579595844,-0.027158649446796565
PDYN,0.08485140058117434,0.017955778216389946,0.026969675628772265,0.01987840361164132,,,0.008463690959815435,-0.058987671349236936
CD55,-0.017472133533503343,-0.018556387765858887,0.004496307560231184,0.05055489874220392,-0.01393477372214616,-0.016030773311787642,-0.06385126991868859,-0.01744321600665862
OSTN,0.013213186130883084,0.007372087977484021,-0.010969777282530707,0.02941991759492794,,-0.016367652268057663,,0.02390585693992775
PDX1,,,0.0123648970116443,,,,0.0422187172694467,
CD6,-0.018862850558767307,0.05433241621623518,0.025144102065869357,-0.0026713206003104633,0.01391917577547867,-0.021045906411785158,-0.019681282495173938,-0.03592096566739022
IL16,-0.008131075973262224,0.004624453476454431,0.020759233710954544,-0.029968375715474723,0.04860219278719483,-0.016629415422188102,0.00023208531203738753,-0.011376715834938619
LAMA5,0.011316325612947195,0.06137765859176472,0.005329548947097918,-0.023609682424796486,-0.04182054179453937,-0.035659043704522185,-0.05372825989489638,0.047932893321238776
RGMB,-0.01607058312429339,0.010731951809229489,0.013398766840020577,0.008533652454904925,-0.051047093391615415,0.0688418424847315,0.03184857385422082,0.03764752267586745
INSL5,-0.015794587743384023,-0.014138105877391146,0.04410404277660112,0.025120149098680843,0.10030560333937344,,,
IL12A,0.06603100895441953,-0.022763982650406772,0.02267790352085621,-0.010617088730776025,-0.05994440296912716,-0.03540426143121708,-0.016122837412547556,0.0491268788418551
S100A8,-0.013303199178317028,0.019293138801672174,-0.057261018239329935,-0.02428535872053974,0.011012052735596954,0.058608190325060434,-0.010126902430087539,0.042253352124733336
TAC3,-0.004246450289503122,0.003953876561894764,-0.01925472947411713,0.014942389393117156,,,0.03190770729961113,-0.04029181296092007
TAC4,0.029772648004850893,,,,0.013490742198331166,,,
MFAP5,,,,-0.016871134443500933,-0.03711537947499728,0.06432873004444314,0.04316455662624802,0.07601375914247963
CXCL16,0.028766635672164826,-0.04969662308082043,-0.015121051187163509,0.01292354772187988,0.03869676802536521,0.05388814496145703,-0.08241772090209648,0.032308701274935035
AGRN,-0.020364277583495623,-0.013433824518650151,-0.03236483885164248,0.049976064211447034,-0.008782440100562726,0.04836947781866653,-0.021623170069818027,-0.017681685883457837
COL4A6,-0.012595598795595964,-0.03159402831852624,0.001765649926762727,0.020386933332601047,-0.05016841793066031,0.03329423408810933,-0.05120678954718504,0.013040319761077137
FST,0.094771050770699,-0.01553972377828937,0.0037931667946064533,0.04003497737828582,-0.04844772185847915,0.054432524278473976,-0.0064147051745730545,0.06825534958957387
MEGF10,0.0259519184219655,0.0036829506536822246,0.008982800085949934,0.014704046168649855,0.015402897389445669,-0.002251296574545486,0.008857302821603418,0.011282273221772986
C1QB,0.02359284560545379,-0.0501516114624878,0.04310230587772331,0.043487975993318814,-0.009369353941468164,0.06361849983472787,-0.007923422055145223,-0.010184808432615603
HLA-B,0.008079989239598432,-0.02040169193947282,0.038377537953881345,0.062311496625142924,-0.022187793210931818,0.04556025266220854,0.006158760141498371,-0.08001113186975302
PDGFA,0.011139154520608695,0.07019008349635823,0.01823997913616603,0.019677726990380732,-0.01032554080398916,0.018241593600056196,-0.018433341803975274,-0.02305473068242612
LAMA3,-0.01766065383329382,-0.01584359088306866,-0.04095451451590506,0.0782681388017567,-0.014524277286725678,-0.018506040679300867,-0.016300100715424426,-0.029762857634564734
DKK1,,-0.014373074576767161,0.010627524404881267,-0.00301649881464153,-0.016761873473239257,-0.01661787673291898,0.039144509607121916,0.11746781365200948
INHBA,-0.02048467994767585,-0.011931472721970038,0.05236523477107149,0.051245154538847995,-0.03213695847574753,-0.0462616374603635,-0.017340941189033544,-0.004154076433733495
IL7,-0.015274666047326899,-0.013809377610095578,-0.040217466047511995,0.0177869173765714,-0.038341089633433904,-0.017348270334258953,-0.02730002563571048,-0.0394752104372095
FABP5,0.019298268960285223,0.019014364882718668,0.047494074083174694,0.02986458341031054,-0.0029259039609401314,-0.09567068732447234,0.056901352450604556,0.13948760874504165
CCL4,-0.0050421987203411725,0.07065445105056908,-0.045616791128973246,0.048040574017020846,0.006585217576539448,0.04683612034562675,-0.04798790213953164,-0.0815158776620299
FBN1,0.028291260981095794,0.045905386109289806,0.016357596209915427,0.03030840678883444,0.023458107608687852,0.019436022341176383,0.0064911801399824,0.07828002307384536
TCTN1,0.01858595678623772,0.02380772432688151,0.03288018757289282,0.04462733506465867,0.0751946087658548,-0.018134610742434894,-0.022605201388162962,0.09275730906261934
NCR3LG1,,,,,,0.03946537375000445,-0.009159603808971602,0.06359327144411166
BMP7,0.03411800369693177,-0.02574374341918092,-0.016161344040363644,0.05865608823282855,0.04646060619199627,0.05312464949004225,-0.024360395425217892,-0.01867592148681251
NLGN2,-0.03865432226035366,0.05017982821354614,-0.020178780579938035,-0.0028428390259071686,0.012578274830207462,0.049752815827437985,0.03515226776623388,0.010830801323942714
CCL25,-0.01570900650628286,,,,,,-0.0004882149610604044,-0.023840632227905716
NPNT,0.027939820841447197,0.0003828536518613745,-0.04724588293445545,-0.03183301518356955,-0.008323737883177064,0.00627278052281005,-0.02293519290453134,0.011903715979173087
KITLG,-0.016213972120561415,0.04653371924902257,0.04147899700107594,0.04133514288962013,0.04488106238611024,0.014118940687020517,-0.009293418986246837,0.0032553966861790713
MADCAM1,-0.0263643966379933,-0.01659530788594368,-0.003808197537725124,-0.026096012090417,-0.04291021971822592,-0.022968393966321693,-0.015018265490743808,-0.037744623500728165
F12,-0.004627332698960428,0.030500451779211617,0.06467881156403901,0.04268910400943383,-0.043453464703505675,0.08062321099970518,-0.026475958411425023,0.08829330763679728
S100B,0.0745765947546132,0.004500636484672685,-0.032714730577115846,0.02225542614100056,0.022731402546753085,0.016369122390997796,0.0020089211898942114,-0.07598395990734008
IL27,-0.004929082280532321,-0.015506873464409071,-0.02272854037864153,,,,-0.014035573300032798,-0.019812925500842033
CD99,0.048372583750187374,0.030418977844480066,0.014257796313891886,0.09353685586732219,-0.098696911787559,0.025035755899099364,-0.003576321796599251,0.12082348799416184
PDGFB,0.05508539359354755,-0.003830320637739808,0.04395813678693994,-0.04864247593319295,-0.025792397437070742,-0.01141359590988617,-0.04534950696912569,-0.06108075472166487
CLEC2D,-0.002929839471355582,-0.03071693767169678,0.024181265645672887,0.05902601059464407,0.019853539619034067,-0.009746769814680247,-0.029555249768673304,0.0656332489865417
