,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
COL14A1,-0.014792176365854103,0.06262294248749181,0.017269206920691726,-0.019190200637815225,0.03488670458646344,-0.024470413095930274,-0.0158118066724975,0.03764608201694289,0.0026110652621741336,-0.022361619278000316,-0.017094307284184356
HLA-A,-0.031205323023304653,0.050453190438125864,0.03934000235224601,0.0706451327337061,-0.02578857533420782,-0.05370788858984177,-0.0654094245235251,-0.015488901114272528,-0.06340232098092606,0.005545079626676321,0.05899596016248942
CD5L,0.010436406030704485,,-0.02582221296241687,0.004401908218253763,,,-0.02445397598287851,,,,
FGF18,,,0.006450122765001449,,-0.011796305519131897,-0.012071086304508753,,,-0.031900378454330594,,-0.01960712412651684
ADM,0.0664673948780859,-0.06894012701703378,0.003523353571543809,-0.030028045196303182,0.011328808658590933,-0.029160363349280877,-0.04662055859082725,0.024014016278032117,-0.03577118076688506,-0.0347369025506112,-0.009297311309846727
CCL15,,,0.01223610450389231,,,,,,,,0.07848424902997733
GNAI2,0.052253092867338584,0.09300650586699787,0.0220329595417168,0.04895493443131529,0.022852686946377494,-0.007263060685178322,-0.04588222127078504,0.0577922730501706,-0.03686851537785527,-0.017451659154355644,0.0788179772829267
HDC,,,,,,,,,,,-0.0060460004900520685
COL11A1,-0.024958011994386544,,0.01059623146098232,0.04972786051291939,0.010394701853756893,-0.023054442067485182,-0.029683097470016257,0.05819094950243284,0.026295202931012833,0.013574029173852708,0.0032872024073194316
NUCB2,-0.013091757693151565,0.010561920581289097,0.00038867370379134554,0.039599084685908316,0.02235323156529435,-0.025507135973576046,-0.032206347880073066,0.02187450954278821,-0.051776836071199484,0.02398080968969901,0.058674142548878164
CXCL1,,0.1012410141657191,-0.0076906724523804135,-0.016497257856665105,0.029388840982219153,-0.025490147250664612,-0.033362817498559294,0.04953553451246644,0.011053795506038107,-0.02791434962635577,0.04803729560373889
VCAN,-0.029080825865296884,0.04177439510395228,0.003771607330182289,-0.02171344201409986,-0.009416410435135348,-0.03160061451008224,0.0230559676640601,0.04993173488279207,0.11523613080457232,0.029212561439957815,-0.06572284894449688
MMP7,,-0.018694603184931543,-0.04552199023882113,,0.02715932433505956,-0.011125454928088967,-0.01439081428537251,0.059094658583943326,0.023171771650370952,,0.06468578837610747
PTPN6,0.022075004491024335,-0.004589391592435765,-0.011058223387225317,0.03934220642855269,0.020312462683386663,0.0074776332670475785,-0.054561183708771235,0.005820324681192852,-0.008398219600186552,-0.05792958100712168,0.03772406216800584
PTGS2,0.06024499101170981,-0.022485878453729635,0.003935388386528348,-0.014722937253986174,-0.004194885030275241,-0.0031280721063621716,0.007549471673184155,-0.02637825121142682,-0.004566196691475827,-0.022958012698356272,0.02600824583822808
XCL1,-0.019352530536468293,,-0.015510880881555986,,0.009474100369460775,0.013063740064010943,-0.01887665370258432,,,,
CD58,0.04189563857814979,0.07484993422208039,-0.05082230810210395,-0.015607263913400369,-0.02886510717357272,-0.022999884536776028,-0.010992597542810519,0.02967852443477717,-0.0031341160245357113,-0.02070458024202673,0.03866190681461519
TNFSF14,0.02703561758929456,-0.022881644268288866,0.021054708757066547,-0.01720609606568866,0.008299447976770836,-0.019362650062315852,0.019270710323991455,,-0.022617323575006194,0.012630465506643773,0.06748077711426297
CNTN4,,-0.005212280381200355,-0.03597526699857958,-0.013468877112424121,-0.023066449338214272,0.06033751451851645,0.1041893189944082,-0.03593950200307695,0.05640844173574096,-0.0233046882724842,-0.028935502700495216
NTF4,,,,,-0.016235463190769923,,,,,,
INSL3,,,-0.02534846567118546,,-0.011796303205355421,-0.012828819659370643,,,-0.02018704471819981,,-0.02328405438115342
BTLA,,,,,-0.018724318136033234,,,,,,0.06994179228957151
MFNG,-0.002689648233166886,0.023241839523056432,0.059156463176467396,-0.02720221383402703,0.002171609128391214,-0.019429517390766964,0.018469982868095612,0.014435168751105263,0.0420789189795269,-0.006169422894282255,0.05423461879227405
ICAM1,0.0445571716592513,-0.007996507898937416,-0.02916210523749118,-0.022333275043730328,0.008457419858179134,-0.010199573755829727,0.053439891566607625,0.030515754637399885,-0.0209131684366126,-0.005863658406107652,0.035433522120806055
PROS1,0.02211505236736499,0.04344709815644529,-0.009141320743468533,-0.0010901641705676401,-0.0487745781891253,-0.00898659435299907,0.016440742497418514,-0.04365075309088122,0.002510003073947333,-0.04329733963607665,0.011913274016003134
CLCF1,0.0013795361799456038,-6.551548725570887e-05,0.06007247129125532,0.056604564104178884,-0.001528134892983355,-0.041352394822681354,-0.033100915084349695,0.07550036291677145,0.05686152038896635,0.004408893824129347,-0.003811759354433285
PSAP,-0.0665280565639553,0.0024398922351944858,0.009035419421644514,0.03825350445652659,0.004085191440189793,0.032177690218946814,0.02005342899146831,-0.008343432074739362,-0.06443215061871513,-0.00018219643919210602,-0.029109773138395977
EFEMP1,0.029352953042466788,-0.021992601423343527,0.02345766537475732,-0.017162822102811254,0.07130658124491271,-0.017739360107713056,-0.07302391913961703,0.04345045684439028,0.002046569026834287,0.0734643668743069,0.006117964125865782
C1QTNF1,0.03943312404069933,0.006445151347311001,0.042449690451275994,0.05223990628850495,0.011099481129567832,-0.03518094577745048,-0.03883124399838901,-0.021966148861482303,-0.04256719151697586,-0.05876889541026157,0.01693675661406622
ALB,-0.029134781978594478,0.053878040485020866,0.014427380611934168,-0.02269731078787841,0.021261274576564,-0.014005706270161877,-0.007875901191779318,0.07388703346592859,-0.02648212389555827,0.03733081466310502,-0.026328689874042827
EFNA3,0.015865514310465206,0.030321603422417076,0.02111469775077288,-0.04617462311225128,-0.015858225595625716,0.01997469455064015,0.0218953041461365,-0.006339395651875849,0.04407004343424193,-0.013896307170733391,0.05057064746539467
DRAXIN,0.0025054794060858612,0.055787652769224344,-0.007760445349562651,-0.012600616428125268,-0.029032074820306,-0.05332886126126994,-0.01970074983265788,0.011207200559896352,0.013854305613209331,-0.06303765069563963,0.04924044922982379
RAET1L,,,0.0159499136914148,,,,,,0.058287813218061583,,
NPTX2,-0.02889585311201157,0.04300904377624684,-0.00460498216832362,-0.029312596321472196,-0.005835311374303321,0.01703258007648237,-0.011724190150239292,-0.03117196511044721,0.044327369025195865,-0.05609464150190123,0.1234933775615924
FGF11,0.047426757321178174,0.004746434862422937,0.024771684788281744,-0.01628832591741865,-0.0033416398918596725,-0.033297683800117314,-0.011152927344915941,0.05660353226176867,0.008031337535251211,-0.07112642472049806,0.03477548801957062
CD59,0.005431639518589673,0.10143544217670883,-0.0031871712481372377,0.023380417690221776,0.01215224857542522,-0.025081015952552334,-0.008922113869206076,0.018723341214332792,-0.004144364799836757,-0.026524766242135865,0.020004545955378535
COL9A2,0.030429652551187403,0.008918303361000888,-0.02254874873653576,0.004946320056884722,-0.036693558335130515,-0.012310803671272842,-0.012861336893048757,0.0012472655726862268,0.06626066277606123,0.006277037374051543,-0.026616499864286037
DLL3,-0.11280047299580057,0.07166521361159386,-0.012684672730415587,0.010993415504849492,0.007173586012962485,0.013464742503126102,-0.007410990702846821,0.03583676847997227,0.11775764460666506,0.03603855732027738,-0.017352954203865643
FGF5,,,,,,,-0.013840400738181349,,,,0.020988835227792463
LIN7C,-0.02769907838023871,0.044798324029443816,-0.016013495707030066,0.05790977526743068,-0.011317159248221973,-0.01658647025951216,0.023773771529821405,-0.009441609116345999,0.00637654550742827,0.014526826389229225,0.0433376307260408
GDF7,0.11644501819101043,0.05647035365437145,0.07675129279090717,-0.014453063571123739,-0.021048048858321938,-0.02083340846870071,-0.025440809292111122,,-0.017518562753592024,0.08997325510831065,0.02968087340551646
PSPN,0.08551507693825762,0.05942601180800769,-0.05406667217055798,0.060351131150442924,0.00046055661257881074,-0.03868001034152797,0.0160424639638995,0.09149670519186412,0.005915970531551643,-0.016420416354447732,0.0340198043953044
ANGPT1,-0.014787811518889008,0.015901535053647855,0.07385305970676377,-0.014032993447852547,-0.05799024678733509,0.006968409684918894,-0.03827371384215044,0.11202978445119563,-0.02608455199825576,-0.0808252097906081,0.02169382789488814
PNOC,-0.011900838776247306,0.06997392564337562,-0.009609103839054809,0.01532305521434886,0.004959726494762901,0.06542794242129885,-0.034526460354451644,-0.02261187512333593,-0.018629316690945558,,0.011486162104212773
L1CAM,0.03288398780245956,0.04818397370131133,-0.01152210180329208,-0.013078329779761144,0.08019724575069749,-0.003556094192246538,0.0857644935123105,0.00013513299849239306,-0.022196715323871463,-0.029645912206349635,-0.029247246411646798
APOA1,0.03991987580145307,-0.01577088310492339,0.02080661031362644,0.028541688340818838,-0.018370793226912967,-0.01670535487050554,-0.021804970059726102,0.020433232491231888,0.03364608305681508,-0.02561747029204697,0.05507448912780209
PSEN1,-0.02753777855583151,0.06172526052224525,0.0256821486945888,0.05366096318625766,-0.0017632244483515914,0.00971772581851364,-0.09055300250764257,0.020174048282560645,0.09037935363825157,-0.017268358766215467,0.03367872303168043
CALM2,0.0038367416911564366,0.05022488528413535,-0.017882940380034764,0.0004002822965519905,-0.026775653213542503,0.06813147852102601,0.09165862449623151,-0.03798468169663601,0.02522006006737691,0.09842916870641481,0.00981039129953219
CLEC2B,0.03499926035741307,-0.060460456268420774,0.014289440253694127,-0.055360248395272454,0.026564283105637278,0.008604367416266719,-0.005163665415639209,0.01731062577042434,-0.013005837967508142,-0.03235007993984348,0.07588469880596611
NTNG1,0.029141444930796033,-0.0011078604074429646,-0.029546049570496887,0.011687577918590071,0.06076630479708245,-0.02256271410749714,-0.02916452791152391,0.024907155268841,0.023277497025392103,-0.03620489230104284,0.026267748622987495
LRIG1,0.034042100954289396,0.049706528802689026,0.06545582933062728,0.011887066027817278,-0.0011309338753815476,0.01308365423637605,-0.010959834726219073,-0.005790152159107528,0.07789201527585743,-0.039421629492915784,0.017438455464001475
CPAMD8,-0.01763826733646982,,0.10142196135232585,,-0.013952921807437825,-0.01423012299500232,0.05484614778243514,-0.021107073561736422,-0.01968069044545241,0.1520255437543839,-0.024397215683392103
GHRL,0.03805305111189524,,0.001051131493604047,-0.01833215025565468,0.04621481233717098,-0.024950453833686177,-0.015436004216774428,0.0773355470020465,,0.01838344756993696,-0.00668918871332264
NPY,-0.025876026571608923,0.009344446230065747,-0.04968114844208481,0.07687751434170013,-0.021034203326366133,-0.07306725667720797,-0.05925141992718423,-0.017257705149035654,0.0480404059527963,0.06555212696920606,0.15947224228297455
MMP2,-0.0005779512162333843,0.10251892172793878,-0.019646139827665936,0.014780777349483307,0.041509033872313986,0.0043877190661388305,-0.07712633657819416,0.017343964677789474,0.010019827970644055,-0.1160002971429962,0.007931383118712722
LHB,,,,,0.03446915354410935,,,,,,
PPY,,,-0.03329684005454926,,0.0211824729823563,0.0948137695380376,,,-0.004762404774535094,,0.032344672138365095
ALKAL2,0.02695930175098879,-0.018622940548986253,0.050777600903205745,-0.011600951509392719,0.01234175700717425,0.020527002158072467,-0.012154519309493066,-0.00013293989982414618,0.05944528718979922,0.03177993124503371,-0.01146721553214338
CSF1,0.006898244412304267,-0.020353305502158053,0.025047607224093365,0.018177487441390743,0.017074128833955666,-0.07868771551329061,-0.007148945293723734,0.0008297959070521344,-0.03287839981293061,0.01722448998410443,0.015017131524290994
SEMA4C,0.043099755635230254,0.041188745131581564,0.03781513155293534,0.004821515918719653,0.01511133054164032,0.023466416595871474,-0.05671597554048396,0.028803337563199072,0.009256461202749745,0.004197789664825694,0.01635790294284359
BMP8A,,,,,,,,,,,-0.020898692169245982
ICAM2,0.03148881060384249,0.034626658672760456,-0.004435467462134541,0.05339578322839582,0.03844630257511044,0.06821363997128894,-0.003080497584828838,0.03665107365449756,0.08172164795918369,-0.0057292376687404735,0.04380500069044054
SYTL3,0.05628486473091785,0.025440245451341333,0.024339179345892376,-0.03758043494758898,0.013355804163736952,-0.034899265893298226,-0.03938233020076009,0.007281352431651394,0.06818820381510321,0.018049834709777328,0.03822254516933418
IL1A,-0.020495383167744564,-0.04569683786884942,-0.02138622502604909,-0.023148124518747988,-0.0031928557769399734,-0.04536327023541712,0.015782761216998814,0.009365854535969895,-0.036540968700830886,-0.03590873888619893,0.02014344164908572
HLA-G,,0.06767187883135928,-0.030385457589366262,,-0.012834801415455092,,,,0.09845398561517574,,
PGF,0.04314066619585617,-0.028737003631497542,0.013370133287765203,-0.03677946498860158,0.040528820651831124,-0.012710585677756497,0.020509488502642434,0.06868574863027244,0.08303354130640311,-0.032706839040718715,0.06717083322359815
LGALS8,0.003036860909327392,0.10010610156921329,-0.0017715928028906572,-0.0036448616854362907,0.014633943686253547,0.041780449669924724,0.07702277054148106,-0.0040234423710146135,-0.006686342583131236,0.0050028418987585555,0.00708021789418655
DKK3,-0.02632314764427033,0.04932826349897443,-0.054154929707685436,0.0036954964322248617,0.001085408281614929,-0.005415972735880396,0.10629279854221202,-0.03174082066075419,0.07757538904111047,-0.004007123932680079,0.04018380889327056
COL16A1,0.00017182090081963226,0.07064460659866724,-0.0027704691016623914,-0.04945374853902602,-0.016577428915136017,-0.02533345698653151,-0.05815562023073399,0.019017786553841363,0.049466968393594865,-0.04291660352776626,0.015737790934832654
TPH1,-0.002835646618649724,-0.003359450376639989,-0.02231064276001095,,0.0019247364010062493,0.023984071868731225,,-0.013752909592583374,-0.028803868081906218,-0.03603051450246579,0.050684799089805485
TNC,0.03591457877202487,0.02560310593067685,0.013535575167176035,0.025211796475337805,0.01958505788970336,-0.016478604301923796,-0.052050220877183716,0.02508909694336613,-0.07473163191523598,0.005737221558836579,0.046671779035319015
TNFSF9,-0.017638258965061167,0.05483097086597344,-0.039673159887210305,-0.019399435650064297,-0.00751443815899336,-0.032692476250226005,-0.021657598488061168,-0.023333470653351153,0.002737451022453243,0.05464263353974483,-0.03307371797119159
C4A,,,,-0.011432217717503116,-0.01440683140162872,-0.012328565529142708,-0.01665591803509612,-0.01208932997615188,,0.015187281056494693,0.0623400587252093
CNTN2,-0.04266356379367009,0.030229613283960642,-0.05289196538447487,-0.01599515728852434,-0.05240079974076723,-0.009651931849359034,-0.08513622302043146,-0.0406398408700699,0.10364677722366734,0.045923898169046594,-0.004416643488111198
F7,,,-0.02176571348963245,,,,,,,,
LUM,0.07542203383453591,0.05819206094977095,0.03736401315477032,0.06254528230374033,0.006531058568316771,0.04460528592074971,-0.022220294799629423,0.04582033029419213,0.033293438802044224,-0.0411700797194443,0.01340505357053143
IZUMO1,-0.016853915198259177,,,,,,,,,,
BTC,,,-0.00232963335639153,-0.01788939025929128,-0.013719281481538384,,-0.020299009448377776,,0.06607636568026176,-0.021706770283244036,0.07790081489109531
APOC1,-0.06871983852867965,-0.012250624757568178,-0.03762559400166859,0.012540406732722635,-0.01791414204211142,0.008288750035154599,-0.09094211378382488,0.018337314743174175,-0.0463698348271956,-0.043640546678525946,-0.05890638814733077
PKM,0.10011876980407199,0.06977172681420864,0.012147140186260138,0.0042058133756968505,0.020685802217650238,0.024128506712822028,0.08517464128671462,-0.006933713525871937,-0.07605403230702114,-0.07834840807662773,-0.006709927491981164
TNF,,-0.008136561453292912,0.009549117664645237,0.03875707974225173,-0.031805310134084025,-0.00799537911649627,0.01609218798938666,-0.028717620797602796,0.060517236961366495,,-0.0012173291956766759
GNAS,0.030114691840854663,0.019994985851541715,-0.04872504985651449,-0.014706115269183855,-0.007761633151366343,0.07756441076026258,0.06666329401823148,0.011837735490662792,-0.026443280948413556,-0.10766650376272077,0.0659111841602876
BMP8B,0.039899978464646886,0.001832588153350171,-0.05253845713302604,0.04610556328386752,0.030128400919164015,-0.03202056814782401,-0.033960180825815936,-0.02556923264824562,0.059661717023157874,0.03410106473205875,0.08183915109430008
LIPH,,-0.0370989365254066,0.08631833933030192,,-0.018251564730073326,-0.009940194033274287,,,0.04918794376819665,,0.013156514245442903
CCL28,,-0.027115533607451135,-0.020091284321214105,,,-0.015306263547237737,-0.020689236240111986,-0.010906654735335726,,-0.017487056265880707,0.13395630037503772
PTPN11,-0.029676731220024996,-0.010794238045570314,-0.012610224498806331,-0.010481934035703333,-0.04724935676108946,-0.03843396353788226,-0.05296182531346834,0.05546828999509634,-0.036365075104903985,-0.00901438356241327,-0.011832109358757227
ADAM12,0.029947898730171587,0.07666573549780928,0.045770371264978446,-0.013613561869692118,-0.016059406965828492,-0.03719894624062733,0.07712238439227244,0.04779079630808476,0.026955343486660545,0.0809439625026121,0.06840375201689616
EPO,,0.040462956126100624,-0.029978242498562208,,0.028291022113220616,-0.010399905283067617,,-0.013752911612244727,-0.023663092006972808,,0.03077041867530861
EDN3,0.053008270478177265,-0.037422550122045185,-0.021350997406686223,-0.04176535279725684,0.0018126290977147253,-0.01611934026711853,0.10448004717515381,-0.013894821192643665,0.04115416127330555,-0.03023998620899836,0.06300883474320366
CCL22,,,,-0.014453063221137047,,0.03490025862938003,,,-0.02163953532152318,-0.021706771243901617,-0.02666658930074604
CCL2,-0.001842494345691387,0.04888351426357692,0.029106755850688643,0.05492875076753999,0.019160055843237885,-0.012184276011159463,-0.04082314568072142,-0.011796791109244814,-0.045931977857506634,0.026198437770711444,-0.00022068716999059455
DSCAM,-0.009516102359298603,0.05058921050520033,-0.02577781849534956,-0.017228968167461743,0.03305601230190603,-0.009109496966747913,-0.02789657009768362,-0.003182084282379935,0.06904090417485141,0.005016832732732619,0.05353830793296956
GPHA2,,,0.08569699278789618,,,,,,,,
ANG,0.015002287533479725,-0.03355680091738507,-0.027004711518805395,0.07141050758875955,-0.049735723696214165,-0.029227455843077458,0.01917521997112931,0.033152278230912026,0.035076056953095174,0.11100390230441981,0.012427458874431987
FBLN2,-0.0023944089546264163,0.01166233881716878,0.059308720904488986,-0.026283322528068892,0.004511880785258786,0.010961031090651056,0.02665908129355235,-0.04054389128319991,0.05821969927570033,-0.04289199233978879,-0.03126863965676364
VTN,,0.032614919021069264,0.006841034643726311,,-0.023926086516577502,-0.017085876449084533,,-0.011427841535414691,-0.0166394092668613,,0.03077836128667094
VEGFA,0.017223873025812377,-0.03598955488386313,0.004315577858033881,0.07641656713326092,-0.005129870713812193,-0.020086339818430114,0.06923389096849214,0.024191838475261615,-0.043845352929415424,0.015502614141157079,-0.050431112461309394
F10,,,,-0.016497257523098004,,0.03603533711516875,0.07018795157882739,,0.0005354838904157208,-0.01878044505191386,-0.015606275254217537
SERPINA1,-0.028732149767227443,0.0116592945427745,-0.022417223899332737,0.002283762787859384,-0.03951436173054853,0.02155155026914243,-0.047537119959046484,0.06611961694821647,-0.06326524812709276,0.03363524960530438,0.016242469626442026
VWF,0.0048789251157420645,0.023057366927786035,0.03774191336643262,0.004573758943017571,0.03734482688647471,0.004466147578841792,-0.06188845712295911,0.037869627858728584,0.07595628460896736,-0.046510483354906845,0.002133709675204801
GDNF,,,-0.01581890732364716,,-0.015134713397548245,,,-0.01375291054121208,0.0337632792135805,,
VASP,0.06764260429550895,0.005193898631832969,0.0014949771727831495,0.023917768838444875,-0.015140072796655574,-0.011475436352959998,0.01297920596513493,-0.007396619297396647,0.01110443063165082,-0.00928271407515913,0.07101693247010188
ADAM15,0.034124179503164,0.020738412741330106,-0.035336998975569855,-0.012802854784802267,0.009067412980794142,-0.021142903577605083,-0.06790884848570652,-0.03518263726722246,-0.01833659234410334,-0.07578706559926499,0.06657754228862678
WNT2,,0.14333717473046195,-0.03902701074816203,,,,-0.023432088427606204,-0.012870685228143733,0.027953560086299456,,0.0005161301916617223
CALCB,,0.036170912153135,,0.011721882740556678,,,-0.015687071041983,,-0.02878313225842382,,
OLFM2,0.015870344255082613,0.016088271193346066,-0.05050189703102969,-0.011046294437772556,0.038004216253849026,-0.025997884186286423,0.03202761604629905,-0.04299917647919253,0.03584101361806991,0.003950381658843658,0.008319730459185982
MFAP2,0.04196339217021895,0.13463170659445078,0.024803213472846034,-0.03138811293261799,0.050524314152639846,-0.005705920289138309,-0.018236499031206617,0.045915589068731145,0.033152323674163126,-0.029580742060149347,0.08836636439686252
HLA-C,0.021672799264692177,0.0731257247499236,0.05451982400241655,0.051412701068996265,0.006560595472584935,0.01929888667023903,-0.06126031758005504,0.023817919359899086,-0.046381128200798975,-0.020951483943524474,0.07016782984057508
THBS1,0.04510839367631852,-0.008223942661778416,-0.02542942228679866,0.004089160898144735,-0.0146607686767202,-0.05410939341546353,0.005730528918672196,0.06706002163908428,-0.002730627272883294,-0.05079934759043075,-0.029655955666355687
HSPA4,-0.016820509248123155,0.024605476931340752,0.01896329921323511,-0.01970309831918525,0.016739248511149354,0.006556377900467832,-0.05620544369583221,-0.00029894402081656173,-0.029971657443015314,-0.012843896765240956,0.04216781480621297
LMAN1,0.033813872467154144,0.004521910504209824,-0.023385482551220017,0.041410736413996535,0.014478366867495401,-0.051043785929668795,-0.028562488601982794,-0.002224765142678309,-0.06968452030884621,0.05437197942331238,0.026217871243466997
LYPD3,,,0.07685697627339368,-0.013322716468979052,0.02877411693640449,-0.014560703911159878,-0.01887664586994231,,-0.007593221355452846,,2.19489865060005e-06
APOE,-0.12278538590301662,-0.012682120024973773,-0.019354685718190812,0.08865808986494787,-0.038916321397172035,0.04220248479065381,-0.10695364324120765,-0.0480166637179732,-0.03227162195424193,-0.06259603237607637,-0.0347620051990848
SOSTDC1,-0.01763826587147245,0.05073592078086873,-0.050259982626725604,,,0.010537620647741296,0.10222457841583545,0.012061578689852774,0.015028803241991677,,-0.014430530056230169
ANXA1,0.04168059957489142,0.005902974846222017,0.03116630559939118,0.04293901918264796,-0.02732927439979435,0.030868903101372375,-0.03907534759185803,-0.00819651488724233,-0.04179889546652056,0.012852260487649337,-0.10505287117789493
WNT2B,-0.027779422001410314,0.032736301634703376,-0.013077246963653998,0.05141402662584186,-0.006352745633618925,0.01146154578643047,0.06071402950066913,0.036957464269396695,0.00768044677941215,0.05891102338530658,-0.04326556820467931
AMH,,0.04269248801517426,0.010960515930436905,-0.017889392141179752,-0.018956658885318625,-0.014990936985584987,,-0.013569655938015152,0.05251753721057599,-0.01748705403590932,-0.03026040401099097
GDF10,,0.04764833372119594,0.0012619373522819938,0.06926995154679101,,-0.01400570587906044,-0.02378915382766434,-0.013914652147482817,0.04366001551553201,0.0004324780395546908,0.016969365302185478
EFNB3,-0.000998100770465355,0.1001816948585386,0.00868285856751849,0.03168124642938297,0.0031896064516286483,-0.024987628613210876,0.08111475831440225,0.01636426469553932,0.011790924719953752,0.03608894389263519,0.016644274573772225
LTB,-0.018304401217457505,-0.00390344021247139,0.0449015127026874,-0.02186617012045153,0.030098483673509684,-0.01809503165333898,-0.03426786484277276,-0.025561861441695574,0.039967212579906916,-0.0282459293213091,-0.0008920570744366499
ANGPT2,0.026955539716982217,0.03291490035128243,0.006924525928362156,-0.023851347157971516,0.02874061291209508,-0.03385421330372811,-0.022245384277527504,0.009264217149734045,0.0359716346489036,0.030458323272259946,0.07464702318912078
NRTN,,,,,,,,,,0.0013554888279650274,
ADAM17,0.021534365445817653,0.01313386364684833,-0.00822891435779333,0.015241132165060428,0.04717678383713679,0.05151413059214112,-0.008996199139865048,0.015067243305505766,-0.0785914335702327,-0.10354640268868212,-0.0037725368879573335
LRPAP1,-0.004102737949368473,0.012312567770572826,-0.0109424441637998,0.012392718689572266,0.03607563569255571,0.008982782551913275,0.01726681025693211,-0.02056583926485209,0.07761490224702457,-0.03890851637142957,0.0038200923154661504
NID1,0.043576837252739746,0.02832701549967131,0.024720577690466265,-0.021504052127640255,0.020232195792538047,-0.045035930196424184,0.003514709421505632,0.041077975534605966,-0.013001131220968586,-0.04257466973926701,0.03819002997829307
MST1,0.12645676937661396,0.14478145025832082,0.027212273363706997,0.012873856904757723,0.032741967634864186,-0.008273250416578167,0.036935542642305454,0.03669404383180541,0.05023384198427158,-0.004041330848712533,0.024757959098401443
IL13,,,,,,,,0.04710198059812354,,,
DCN,-0.0010570318069771218,0.06178396982184365,0.05215968400941123,0.00935224388433433,0.022044923528995355,0.04380253491275993,-0.04412799207041738,0.004805854782146415,0.004636876001617173,-0.025464242580018885,-0.013136738154692624
IGFL2,,,,,,-0.01232856683365492,,,0.031023672218845125,,-0.036786231827919805
COL7A1,0.0037777089738695747,0.01770690742433754,-0.02472531890411593,0.014736968896191109,0.05291390481499505,-0.020624796444783117,-0.021647851145726028,0.08216861142837752,0.02096560121013057,0.02262944136295962,0.03877397003229659
CALR,0.012533970379032613,-0.005988439738334079,-0.010919872979344363,0.029585456559595668,0.02219400092061943,-0.050075467264878604,-0.026875539741429606,0.007605822813398101,-0.009985757105765143,-0.0549321839541474,0.042146737508029615
PIGA,0.02265573910688646,0.02336081612565246,0.014038123195327223,0.033842253478276095,0.018270563067551676,-0.05988974635581188,0.04098008387042436,0.0159296256241883,-0.0009439526270524225,-0.06637893458762173,0.019077476599606052
CD200,-0.05565358738731209,-0.00501494130887455,-0.03498849592855473,-0.02299817785564796,0.032578732542992955,0.01667718365113866,0.032815670992855324,-0.0607599474009951,0.048347691060627265,0.025407531017649868,0.08222411828823037
GRP,,,0.047065311195047116,0.09033718397487814,,0.03955517205686716,0.13442219124206478,0.10663318191967414,-0.022103965951549148,-0.024152446729269722,-0.020476545395821274
CDH1,0.0069840482858403476,,-0.034604277727510534,-0.030462328897700522,-0.04153423109867887,-0.030771810421042385,-0.028816751052645154,-0.022611881402811763,-0.026184415659009485,-0.016923653065392563,0.014465661674326658
LPL,0.005126746614773798,0.0036199327997277937,-0.031040623852441548,-0.00889548120718034,0.004966110146418784,-0.04743149134266589,0.008882027472521814,0.008312374629232353,0.13266689263040668,-0.08433922936298253,0.0574486392772472
SEMA5A,0.004074187188154281,-0.01033683422753689,-0.014318994605099859,0.011160014216384006,-0.005925839544026985,0.04954960955014347,0.043476475615930474,0.024794492643100463,0.05573853499476882,-0.06559641557491067,0.056094601391203786
SEMA7A,0.00433641085319023,0.05267854956429501,0.026027638565714148,0.05313032527130821,-0.01923075618565683,-0.026398144211767494,0.03701367558499356,-0.039788584015643745,-0.03197811247394293,0.04547119530880629,0.12064387707495841
SEMA4G,-0.0448631389787731,0.011386382700366704,-0.020277134790579646,0.026227522195198173,-0.0027228645338701406,-0.02984036003110528,0.030114321800664035,0.08880443312635339,0.07480779839777606,0.021568871249946293,-0.012761437037656823
SEMA3B,0.0026136103224510244,0.014291850052783012,0.03253147084194629,0.01806448857454035,0.00819758896270729,-0.02114575993298267,-0.05515722597090179,-0.05001990123436992,0.01755573609058582,0.018211206897625332,0.0017595365534603328
RPH3A,0.014584273936946458,0.08474514871732285,-0.003003206539482658,-0.038402092058479,0.00731519871551646,-0.015933636073638843,0.043315083796675605,0.021261232234712435,0.06966652938530832,-0.032073795462602084,0.002935174897995116
JAG2,0.07120259794599092,0.01185155923911615,0.03199820775531667,0.05576011792237394,-0.015263873780567693,0.03668776957873247,0.009319390419609466,0.011172155557121899,0.045759653212627815,-0.01573547591601832,0.052602300713746455
CGN,0.09957647011144366,-0.04086740974555304,0.03519979123142908,-0.017321668223316947,0.007125634689807836,0.034522925363449045,-0.0319027020068795,0.05996431981788895,0.09869612901757215,-0.03280220768064624,0.024210765885750826
GDF15,-0.005035416100817211,0.023908696468132595,-0.04625209980780252,-0.019914031795699883,0.01953591666914332,-0.04778463728509514,-0.03676443695392815,0.03424397419480491,-0.008302791193696214,-0.04730861127747512,0.06559891494227969
SEMA4F,-0.0486489371009198,0.10397110315901438,-0.002426784989266533,-0.022253560731352914,0.04185248923337001,-0.03430302688910526,0.004416570027896254,-0.01784010107923081,0.048364831280445254,-0.013092485644757887,0.054806611894689446
NXPH1,0.023941570024147197,-0.046109446754609054,-0.006759864605680057,-0.022146159205335855,0.014892097503885622,0.047138285507161704,0.056288569037291666,0.059869900626197334,0.028279824909500248,-0.007346751860675719,0.021728118629773932
