,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk,ZH916inf
SEMA6A,0.09475062973393887,0.05785871379342517,-0.02374622048425005,0.052519435096313426,0.0032220611686711942,0.41740406266980395,-0.03491674436533564,0.01739062750774657,0.10356217942152375,-0.02964239945193251,0.03665647680498336,0.011380876250934637,-0.021797075527547276,0.014332654864611407,0.037950098659040137,0.060618982533480505
IRAK4,0.0221700736009534,-0.04106027665340163,0.04739296063807334,0.06256533002838359,0.04007362850536377,0.34587539516606847,0.02604413656655864,0.01812746301317455,0.055958937453082225,0.03175885934444298,0.14457161924981746,0.08214388497703731,-0.03522301599309058,0.005217018911144455,0.004154303560879184,0.022282187788124293
GSTP1,0.1798742375195649,0.16442570797911202,0.07036223527667528,-0.04447810110066858,-0.013707126289656209,0.48000643734607296,0.006298030208267192,-0.004292225784442952,0.17228890600852154,0.013718407162890498,0.04113587058408508,0.03618567482789992,0.02287569528671479,0.022438682403576413,0.01990662021352681,0.03005509420996463
VCAM1,-0.04996519438050602,-0.01149235360885195,-0.06041690445726074,-0.008802236480020454,-0.013139901903950075,0.5787688336959271,-0.014109841923478998,-0.012000884012082295,0.06618217149112546,0.07774985093102092,0.008667669191123158,0.07273629058219094,-0.02360258145174595,0.043861198283751755,0.05894866841402452,0.006269583238786686
NXPH3,0.004856523315652205,-0.07993776685627044,-0.003220614437876861,0.051542316159501333,0.004409514727925997,0.18158045361668698,-0.01354277170495756,-0.022432422265864248,-0.06709455610020076,0.026414882625721735,-0.01246348254674919,0.0922374553618623,0.06481247624512046,0.005714185637699159,-0.046863420610183094,-0.025316257944000328
MTMR4,0.09434495855300673,0.07679040888937747,0.06189071758698982,-0.01350797360965332,-0.04576267279114543,0.10369141298747346,-0.027686255879484943,-0.028200735494181135,-0.028199877602700034,-0.041718673281481544,0.07724165143446869,0.05322088069140479,0.02663183503517308,0.01135006740953085,-0.038908035615881846,0.024553282077037233
LAMC2,,-0.039247395346283506,0.0013180785373647697,,-0.028252475132905297,,-0.017202065331075277,,,,-0.059057644882610366,,0.02055629045431465,0.0262721865866292,-0.04384300210332122,
IL10,0.06142618509263939,-0.009761712694415298,-0.012759966761116832,-0.021981676709819795,-0.012206222171825194,0.10595248894788005,0.010242229628664936,,0.08448796627292728,0.03587457747836886,0.0020659898336871678,0.09744179224851394,-0.040655805998486304,0.045216546267449635,0.16731264057622902,
SEMA4D,-0.1344438003063148,0.21563998670816917,0.026633125240269298,-0.015576513321459422,0.0061871886141010805,-0.21003286557180298,0.04666658591560678,0.01688204662365158,0.09316134308123399,-0.023923511227060903,-0.04395686130840434,-0.020433017991891407,0.02064644784825391,0.06675331394659066,0.06010351155662418,-0.055500328842613036
TRH,0.01924857521985847,0.1658819081499086,0.012420131047737782,,0.011988153824962383,0.16513206366143468,0.04209636333581921,,-0.0007586489177324459,-0.0413849231448383,,,-0.0013626818330811316,0.011100661963092812,-0.040921437846527554,
SEMA6D,0.12498260395173863,0.0586715078850562,0.048846539468744725,-0.000979032463091705,0.03327906182697635,0.29574955320483326,0.02236754559260784,0.06276205789082957,0.004974121940572949,-0.0035062466966721273,0.006023082228915379,0.03245105425758523,-0.0034263371793453058,0.024292294243722957,-0.03044556465978998,-0.11665955724916688
CEL,,,,,,,,,,0.09794356069577238,0.03284513849009972,-0.041367904066385325,0.040032189890526544,0.04953493018254862,0.02337014955969168,
PDCD1LG2,-0.013076013305837523,-0.005473320682015089,0.03484083278933326,0.00609000296907192,-0.06267564375733639,0.21683386563821172,-0.018243148379361734,0.005197614129548909,-0.02125422136827213,-0.026320783402379012,0.02863211923165101,0.07209706208468787,-0.009413818861331516,0.06150937766488079,0.03705598112625877,
SPINT1,0.08591472943462813,0.0046648940829460625,-0.029405743985830547,0.07347073010724857,-0.0352228927489704,0.22296963894675367,0.045879974311477584,-0.010900234407512416,-0.03380047509521776,-0.07090439746941357,-0.02852743897724444,0.028063275876444277,0.03728193432057327,0.08375226301907145,0.06078250686912213,
CTHRC1,0.08436009793946907,0.02515853573113556,0.07772084026285028,0.02015403096852704,-0.011851809855636265,0.42664675000243624,-0.01436717432399813,0.024341416459504044,0.05431305471850734,0.05472003037464441,-0.03348596274578376,0.1210275949198306,0.04567524557174188,0.06279210562054428,0.14820631311972285,-0.07175876509083508
PODXL,0.12764552608473204,0.11930103045466223,0.1295077925502948,-0.020439769196493814,0.08392951224220416,0.623888869147626,-0.028386241907218984,0.06328758516764986,0.011611547919442,-0.030639354372343372,-0.054716572741246076,0.1305635462037897,0.03232576953864241,0.018180359180557232,0.05386041932956688,0.005398649032180769
JAM3,-0.006195087696887747,-0.07010217111196344,0.005017979450023738,-0.020388529565263824,0.007292966893575418,0.4844618396004692,0.03236059122659501,-0.0420070540359284,0.14977232193019122,0.05319814105906708,0.023318382147172894,-0.054157050212323234,0.019432171485173656,-0.003656719776478317,0.07316214118958739,0.01988705444697915
TGFB2,-0.2215236375558615,-0.02203085569616584,0.027309827909576805,-0.006741112766898265,-0.0664483023731025,0.6623362889582264,-0.01895451727766414,-0.0026915769460288956,0.06725984945042847,0.003756868712798419,0.036987777941870116,0.08907720845821544,0.016756088014591417,0.021278645276347156,-0.008922552572662664,0.08360913564779743
COL18A1,0.05003665976573229,0.11274450926982608,0.07719985679072584,0.02025845342930625,0.10573676128396277,0.5577725107111685,-0.0009881279423099138,0.021348283354230314,0.09959616014111718,0.12135404070831597,-0.03757096215483346,0.06441841132556064,0.01887162953854966,0.03440157190037894,0.17297936971904565,-0.0961936965342491
NODAL,-0.0016425248522376882,,0.028977179814835097,-0.014781623652325685,-0.02489319295777367,0.31331162306965576,,,,0.07640056237656996,0.035718885079185955,0.16268772804058798,-0.025972450709319108,-0.011501619334445464,-0.01769441739340911,
INHBB,-0.0833106628277134,-0.06046102338203912,-0.07144193767771108,0.03951569684379177,0.06454854540555487,0.30474925012493126,0.02234103748447753,0.000682151299463743,-0.019673509233014124,-0.0479767573453146,0.04292128264693594,0.026196409574458786,0.013631482551974324,-0.03582464591045932,0.0729954350733957,-0.017859071000540048
LCN1,,,0.02368431894233656,,,0.0001245945721178453,,,,,,,0.003303718227692665,0.038677258159484015,-0.012951410419868256,
ARF4,0.0832274083373628,-0.03823509138455772,-0.018368439419180062,0.031936297226652616,-0.04065731307327626,0.3325574675417081,0.025017536688506106,-0.03335770257526269,0.06806875148420982,0.04684965021191482,0.050833647833960584,0.18169768736246725,-0.020476314704003188,-0.02886936680935908,-0.08789355594706204,0.0007900670667900235
CXCL14,-0.10937384413988727,0.2009645970055067,-0.04039484982196924,-0.02480415759828262,0.027347233055768985,-0.04623168012302404,0.02883426244986492,0.05898547824415844,-0.059192875668344365,-0.09035046046542917,0.04991905939819321,0.12558630948817973,0.018301623520261243,0.06670495361343778,-0.12884786338527773,-0.03168506729732875
LIF,0.0001434173676479325,-0.03938717382886818,0.005377313336322913,-0.01870529678434556,-0.017639303043013217,0.24731599891812195,-0.007934972126281161,-0.010952006209313017,0.0719094992710889,-0.06304623872273965,0.021946764544539237,0.08005208362173222,0.004817461407095601,-0.053990025886111875,0.02523419273475062,
IL17B,,0.02914833364575561,,,,0.1525775272923697,,,,-0.02534577779418765,-0.023546516318727184,,-0.02404037709817993,0.006205172904284804,-0.034769505483357464,
MMP1,,,0.0410472771063336,,,,,,,0.08392261028424447,,,-0.037981924221849844,-0.024020182558915134,-0.028699046403261718,
MATN1,,-0.03696134757322442,-0.019836539060991684,,,0.003603569734734906,0.026300796105409748,,,,0.013925677098713299,,0.028710858681757438,0.00609254165871045,0.06371151887389226,
ADAM28,-0.1349336311471362,-0.015206960131008187,-4.328671435969084e-05,-0.04370189175370252,0.058150927350222044,0.32183475678938017,0.048821195058342516,-0.017218806816487728,0.007337003968584938,-0.02032761136384255,-0.05304775387096068,0.17280474786440125,0.04497046884352114,0.08092087133948628,0.06031249698828865,0.00633877603051737
TCN2,0.133923640565838,0.06037191909040687,0.07538835078016863,-0.007444764641039058,0.04740393287047562,0.5013631453446533,0.017782027309323926,0.02539371147746447,0.08780208128702008,0.023050694060860626,-0.00024116381433346987,0.09390905729249842,0.028028361675174536,0.1466912225394405,0.14347448856426329,0.05310547516850661
THPO,,,0.01918243135304961,,0.021038190395937174,0.10037370690964781,-0.02840491905870837,0.0467186374184655,-0.011103791023408088,0.019810488102043427,0.023683135301650903,-0.017817475331234966,,0.07229612142020628,-0.0474840514163396,
CUBN,0.0926768468731412,-0.08420054155052961,0.049104979394663364,-0.017114660745225625,-0.007341657063167217,0.20839088652287938,-0.03371996946066034,0.04767045453510891,0.0406462467844365,-0.018970770590426806,0.0975462872666276,0.15129568987769437,0.0263375453323232,-0.0414482850000969,-0.046043079309230406,
TIMP3,0.11260955575442454,-0.007849831357357836,-0.028339326464562536,-0.03444001476207196,-0.02681432045099764,0.3237331172917887,-0.026364300844723867,-0.009008519598179249,-0.06213339513983019,0.06437285383934056,-0.03888287770232297,-0.004502505104489856,0.024225206651041185,0.04694412629262162,0.22373303232403713,-0.06557744799563461
PIGF,0.11801857178073943,0.040463574382584,0.10178500893773787,-0.021908941064962592,0.00595417895551321,0.34872715270553023,0.0029047948180174034,0.001537984580795594,0.0680824691717777,-0.04385342613830586,0.01325703655735855,0.06819557211933734,0.043850642954178905,0.040191816659838134,-0.04266663789300697,0.028815643854199977
CRH,,,0.039508578261998356,-0.01855089870696155,0.02600109347814251,-0.17159410741096331,0.0037069204764486135,0.032320217143723594,-0.04089961620388056,,,,-0.046967742279809245,-0.0034552119133747154,-0.020741956436632698,0.049308187649233975
BDNF,,0.18635007158406441,0.09828597642252664,-0.016594871150086076,-0.03064863614615325,-0.4270264605884081,-0.04000309674216983,0.014079027108666717,-0.03606411460600352,-0.05862485225842244,,,0.01850865677151849,0.1064730509136675,-0.03489759771277628,-0.001627953839991964
CCL5,-0.12902020621144683,-0.049835556888446,0.021893211795091985,0.027793233901059013,-0.022853657098245495,0.22917531675276423,-0.020573155287155552,0.022179300314490592,0.05319536473344629,0.04436439976770107,-0.08965826826719986,0.06702701493285587,-0.0038952907189487122,0.0720099673950364,0.17588759477700863,
GAD1,0.12727587492018463,0.2530039097016776,0.0045119375151429384,-0.07546154753106851,-0.009871793111813916,-0.3492045571174049,-0.02999780604440802,-0.023393769716564452,-0.07440663094301199,0.006490492652484475,-0.08051355168333776,0.20861003884203164,-0.016859630048214124,0.03685589485644068,-0.0535601478038287,0.03661901209384635
COL14A1,-0.06527353502011038,-0.0014666831824657622,0.010374294009316217,0.07808888033834102,-0.011629713916138259,0.17947405882695336,-0.02048827116503207,-0.02800936228636105,0.06554206351477643,0.05349434519473872,0.10813049783590924,0.1192700515944938,-0.03864652253774172,0.10519479017946055,-0.006214179809803133,
HLA-A,0.26339335479646886,-0.025691903349651254,0.04318340272009753,-0.039272438329008987,0.027284253008713,0.7158097520377568,0.037116008234614695,0.031603292016515336,0.19906315267797803,0.1255943570590422,-0.01815296331300805,0.12718391600629608,0.015100129570990358,0.05593082088151083,0.031441982849480646,0.01954850605170024
CD5L,-0.08051451540321994,,0.01465537919000583,-0.023954984010928142,,,,,0.04693063568751173,,,0.049979191458418136,,,,
FGF18,,,-0.04007976594875946,,-0.01132711748694698,,0.022017434231631036,,,,,,0.0037255091660348127,0.07651991000253643,0.02887995850881504,
ADM,0.0809881755591795,-0.26296252902068246,-0.08980311190039368,0.011073133572317394,0.012065886454919936,0.34282360711459153,-0.053907195706572396,0.025495588462924712,0.009442756422731763,0.007909750348573484,-0.16523683746607074,0.05242193107104986,-0.008391946191039909,-0.025295189014268648,-0.043265819833633895,-0.010764095616260747
CCL15,,,0.005068710238913785,,,,,0.01778423088982036,,,,,,-0.0016147394573454458,,
GNAI2,-0.024204518650353484,0.06759093318215006,0.020439685266526484,0.061950661776526667,0.046048865476269414,0.5849049767877357,0.06817710635545741,-0.01271109916396306,0.12048281391101762,0.03462120969617377,0.13172721008229255,0.08025942706919606,-0.05597619963911364,-0.029375204692940343,0.01284700745739336,-0.004822605863254781
HDC,,,,,,0.285308896490594,,0.014661193465376922,,,-0.030961346973791472,,,-0.0023447738358568482,0.03325721810977379,
COL11A1,0.00960310812921496,,0.041094937958418155,0.07293633615967884,0.044242459395675955,-0.10006842532561726,-0.008528227711621325,0.012114721122303513,-0.023791767189108234,0.05815933895625231,,0.0671805448837271,-0.018206423631487365,-0.005846506560285271,0.06769938485463523,-0.06522594997852317
NUCB2,0.01214801026309871,-0.028291576972593657,-0.02192599636874072,0.014583813860088978,0.046995060103816905,0.24924560873167204,0.03171052948700011,-0.007296897975730613,-0.011168575345777474,-0.09504455049864545,-0.04311087388577328,0.048688506336517154,-0.037188227027985354,0.012556699115383563,-0.0775309337913035,-0.03506126802795554
FGF16,,,,,,,,,,,,,,,-0.03122222212565685,
CXCL1,,0.04092369380865486,0.02308326227345821,0.04670361894259622,-0.019408912129223962,0.09088125696816123,-0.012651483127202816,-0.013186354736304183,0.06717757684644803,0.05391672748084979,0.07503984891259388,,0.04438050265076554,0.14764229464779965,0.16517856304359893,0.0643119824349862
VCAN,0.15513413232935988,0.04646543255923313,-0.006612759275354112,0.05966213757299764,0.0036360304190926336,0.46323928469933645,0.015378068543717883,0.02741945141214607,0.029167817010921072,0.057387738655619844,-0.06077812193996598,-0.08787351187783872,-0.020224958190422932,-0.042082499530630334,-0.03402963294348467,-0.0173756307273809
MMP7,,0.009657823954316223,-0.018999373629124905,,0.030601852962651957,-0.007596046490096197,-0.013664487453930932,0.0672480161688142,-0.029280536520568376,-0.03291833379045435,,,-0.05218904320046363,-0.0172483424124337,-0.1190508331141522,
PTPN6,-0.07183179535093157,0.0786663281294733,0.045807815931786185,0.01579721714631051,-0.03841042481942649,0.378471173352301,-0.02423533164837173,-0.02798989269458054,0.09661492604845809,-0.007942701275342788,0.03198905681945561,0.13795003289216679,-0.027351880021277593,0.05963706911998931,0.11744527325820281,0.03730453813270993
PTGS2,0.16421594526696104,-0.021946194284823504,-0.022553409347243668,-0.017760311108610302,-0.026591554156085558,-0.4361103861245386,0.003951862997314027,0.023482216047323246,0.06188367326569316,0.08587522131015675,-0.07159241097845077,-0.07804960959401236,-0.03547510665993637,0.06160555504160265,-0.01174844418475882,-0.06616660294908873
XCL1,0.025245580718078097,,0.05297099678056645,,-0.012324309204085955,,-0.022443409366157418,,0.022856452574999544,,,,,,-0.036831576669073426,
CD58,0.06670760025739972,-0.006977983207183171,0.037762746413083054,-0.021869738137362323,0.019324467024297316,0.5216943909275199,0.03912674470987325,-0.01669817754300803,0.031346219466019794,-0.05094621929297336,0.026472413172233512,0.1462661461071861,0.03788329609506992,0.0806809983279753,0.07593882694843133,0.07189665035187248
TNFSF14,-0.07125397203521286,0.017669083538643972,0.081002754967883,-0.020755750963248207,0.01183862643930668,0.19389005612245724,-0.0036825898339793365,-0.04605671516187369,0.018696827128233454,-0.046148009452003105,,0.014451687653675655,-0.022735692454573016,0.13814145044678716,-0.03484712815566863,-0.04752671554701988
CNTN4,,0.19591555894723048,0.005710506190003209,-0.016247535642762295,0.03192012420076308,-0.27783349973858296,-0.0378541492562423,0.018712480317453407,-0.061389111843426596,,,-0.016712172831462858,0.013287419738299392,0.0035740424067697233,0.080971049987918,-0.027727881336445215
NTF4,,,,,-0.015589711432837446,,,,,,,,,,,
INSL3,,,0.059487563193114525,,0.014575943343684533,,-0.01575659120613812,,,,,,-0.025284925570843043,0.04046762690712637,,
BTLA,,,,,-0.01797957428669825,,,0.04735907738208954,,,,0.024295526289771725,,0.011988351568488634,,
MFNG,-0.05797589775747761,0.12104147742176394,0.048446557147623845,-0.014124340004387007,0.10801618046279109,0.3470205933120676,0.003705618857461174,0.055145740707211836,0.15872781553132564,-0.02601438606838842,0.011518569561789647,0.1424005180835214,0.05544233070632761,0.021012859604922746,0.06077408024805519,0.06866574651689683
ICAM1,-0.007663050573312505,-0.11125531823142287,-0.04954883649688612,-0.037770345765256334,0.028169049550738193,0.49427034110475215,0.03528305537279158,0.022738206680587538,0.13375752632957996,-0.038157064088837636,0.14055518215909327,0.0946173040512831,-0.026846374305760975,0.10531737069223596,0.020394571063138692,-0.0192345768523661
PROS1,-0.04513066151902988,-0.015830775326158477,-0.004564190120513595,0.035853205299064814,0.02652836006790524,0.5956164546273703,0.026138475063429582,-0.006795056866686037,0.13040257808926695,-0.06840846377530234,0.004085212245824711,0.07678087125473149,0.02714180515344285,0.0813634001226157,-0.06730810782416913,-0.01187382797057143
CLCF1,-0.033674939129597195,0.007116675495684017,0.04394946661683916,-0.0005175176295429729,0.011615800732143739,0.13771887020974719,0.010014350132785878,0.051989209550707426,0.07017696188200896,-0.014269280238818436,-0.0731496091422816,0.16809843164085647,0.07155951784754964,0.018352994792444916,-0.053024013803336774,
PSAP,-0.3032362327371264,0.14949801922471914,0.0007065555648778756,-0.05713383970129278,0.012286474418861444,-0.3360730864804199,-0.0178583014063532,0.004439082196052416,0.10297411140822783,-0.020815010114511534,-0.0789859642400135,0.07183389829556872,0.04591837207722292,0.13655967490582208,-0.06734523136699218,0.1112238441981027
EFEMP1,-0.18278572527659492,-0.10201581438035749,0.012241640614050232,0.03263536950826009,-0.0029544745684213724,0.4821789504837119,0.020822416218038698,-0.022285569842697014,0.18069631595375912,-0.022452679703245028,0.0548769726673353,0.08821420422290727,0.09140622526622415,0.05421317006647894,-0.14687600045597188,0.011509226333341309
C1QTNF1,0.1613183711770332,-0.20477722219675576,-0.014944157819821315,-0.013136861291831007,0.030439180847864872,0.4363687014964888,0.04239963310546408,-0.03696939504001653,0.03471337026853891,0.04092890493600883,-0.06295237032331798,-0.053991454937531276,0.017846603945285724,3.768961230651083e-05,-0.03880788918196471,0.03424096198162113
ALB,-0.0390446331375614,0.04184926161646676,0.01555866437946525,-0.02737981518004478,-0.020109676006468156,-0.0635720116570099,0.014482983206195085,0.035548947428309385,-0.0255942965149731,0.05020778432214061,0.12145151998790686,0.04494272609550643,0.04792315408708314,0.06082985279851916,0.010962389743785732,0.12747601190047092
CCL13,,,,,,,,,,,,,-0.016877409165087787,,,
EFNA3,0.12826436488318646,-0.022136849164187945,-0.03945484340218386,0.053132641516614905,-0.00034973009531527415,-0.41650913719752064,-0.031805927567714394,-0.02153194293432286,0.0021254458565474524,0.09610456457062069,-0.030769200311366672,0.00010895056711400425,0.08068910846529369,-0.03334026020009382,0.1001169750008707,-0.02129702401151739
DRAXIN,0.17646989359042348,0.2465940604026769,-0.05541036064975899,0.004628029789767518,-0.02823246104520086,0.4529648402171829,-0.037384465425363216,-0.017791881167044422,0.0015075428336911796,0.08346972161476514,-0.034847342200516246,0.11129280564895423,-0.03967901961470813,0.09701384763089702,-0.03679046675949316,0.0005080372723629287
RAET1L,,,-0.011311373124522241,,,,,0.026666789490864602,,,,,,,,
NPTX2,-0.003916624393362439,0.22801949058246854,0.05450378126649959,-0.04705001135511807,-0.02824357287410928,-0.5642518194880008,0.01409819844840777,0.003958074573060768,0.12684481220625926,0.06498344362087058,,0.09832331981473767,0.023304301767059523,-0.054051058475417274,-0.08519927912171864,-0.06783347264701232
FGF11,0.11270691233095391,-0.09615830057196767,-0.029392556097013554,0.0354385916846114,-0.01959779183573572,0.47646667517504154,0.013562150509691843,0.0033136743428515024,0.023134439698293496,-0.03361460035316862,-0.07453484829005078,0.02470502916460645,0.017949483757228706,-0.021821313454820728,-0.10508195177298814,0.02847062066126218
CD59,-0.1661190743164018,0.13895346458485808,0.06673669657990622,-0.029189796519443426,0.06355601555145751,-0.3077171987501058,0.028734393232604537,0.031887053365062104,0.1683441841727903,0.08349681905248997,-0.059631616112770416,0.07603303533564126,-0.0040216097328147505,0.06340414093969887,0.08866395688339077,-0.03355778970031281
COL9A2,0.07109230722399987,-0.0655480139601357,0.078134050459054,0.009686465308194508,0.007445120898980652,0.18544066254709596,0.03928311962901622,0.08212583293645385,0.00574829601605087,0.12574376777338211,-0.01282756532317517,-0.014453393589027709,-0.006041934867633388,0.0931361530259584,0.052076982522071186,-0.015913500198392105
DLL3,-0.19431468423191173,0.28877475775256983,-0.005425941538457349,0.02082568867857791,0.018149687311162288,0.2417854450849634,0.05168132544866866,0.05197887582868438,-0.052317988197481805,-0.04584914946914213,0.09682611075949947,0.0778622284724971,0.06930825290322667,-0.030961314007750013,0.03319406208667231,-0.00028317541784230425
FGF5,,,,,,-0.05807435921576186,,,-0.028160627413942783,,,,,0.018973413580998584,0.08473826819820877,
LIN7C,0.03550391180468379,-0.035339685268620566,-0.05131641590084285,-0.013515498685469968,0.006322935667938938,0.19178339018907453,-0.00839487090096061,0.0014884898730001938,-0.014346566397173653,-0.0866680709072855,0.1348677275988389,0.0690170835827066,-0.0030165672184627127,-0.042901158705267,-0.04001787394441239,-0.06830261978308394
GDF7,-0.05550437259485795,-0.02011018312922173,0.04094559272278738,-0.0174347619002575,-0.020210880593295955,0.09720279686501246,0.05806210362116321,0.018951190538797947,-0.05176361328960007,,,0.004467412367570116,,-0.0026882512604494272,-0.02525562866695354,
PSPN,0.11713646960571868,-0.001418772546768006,0.0457421011944923,0.013904912494606096,-0.021798309574002105,0.11445422335382148,0.05399165005260844,0.004434449339576746,-0.04140639413083776,-0.028669909728630958,0.001364832962542071,0.018888472574842625,-0.023019175245484105,0.04193937067331745,0.021445777247830495,-0.026359430950957437
ANGPT1,0.09254087972043999,0.1464313604615241,-0.013679247201120053,-0.03405986853461175,-0.02352043945150027,0.38322265859428895,-0.0025749113484582827,0.009697075525805853,0.04976775926803015,0.21087419494708237,0.031065192443719917,0.04203378540778691,-0.04635593625375596,0.04902359457795175,-0.03008774215209587,-0.0365870330219061
PNOC,0.04560121597603599,0.4037842710687241,0.05291021315759941,-0.03648552298758975,-0.06165820262111774,-0.4514764530694447,0.015881554421234696,0.023021864553118214,-0.053183655092810755,,,,,0.11062141775143329,0.0006726100097192953,0.060880358716024784
L1CAM,0.03201672788979218,0.2545023775464422,0.020874276483395963,0.069672274625322,0.025043317607224298,-0.2969106718920932,-0.027967453256779195,0.029526376448869577,-0.06962045979946631,0.014290038827745422,-0.061018741530441505,0.062440189715818474,0.008676967629381221,-0.0529658158596475,-0.08302638974333534,0.036504869053436334
APOA1,0.1266721419186012,0.06406483672387929,0.004175109224883102,-0.010703479418538962,-0.01764011053055249,0.13079320670006944,-0.006984793476700551,-0.06592847589939224,-0.07505102556539912,-0.09980551724394934,0.03622444928917094,-0.03120179211739346,0.049361821997135395,0.08985928621551831,0.06111579449848768,0.054223644906852664
PSEN1,-0.10085232487668153,0.0428459733906948,0.02339130333579542,0.00968835701113579,0.008445894888912214,0.04535835895163577,0.017899521348210892,0.055483075118298815,0.0981669232383734,0.02939872425523076,0.0725615683562879,-0.08597399620305149,-0.005057766805414352,0.06882899230070989,0.06396802641209438,0.033168770097519035
CALM2,-0.11202277467348482,0.2405960714567944,0.06023469890476946,-0.03894438149099454,0.03303467673283565,-0.7167533010035583,-0.01608803457705502,-0.025049678965846946,-0.08455803129401347,0.054282397635787585,0.15006958016848063,-0.040481020561937545,0.00344860082304213,-0.005329784295740452,-0.04185974870534436,0.021009759735189062
CLEC2B,-0.05101854695349691,-0.12159403834406353,-0.06757667175889612,0.033580738499889594,-0.012790517273590861,0.5013336835576294,-0.012029951745861503,0.02205351554267305,0.023326686228765246,-0.029914479217116638,-0.02232986632074259,0.040150565852208324,0.06694098126184611,0.09133551120396281,0.05012380538110865,-0.07436023999916894
NTNG1,0.19945820314853682,0.09731316358843328,0.04590099096976512,-0.03824526748721651,-0.03921075666972381,0.09664696226089377,0.034037304525631466,-0.03347465246465055,-0.03135259818864857,-0.0023565655670485667,-0.08171412228799646,-0.05922928763986469,0.03676459565860261,0.025160927567014973,-0.05351103049261538,-0.02636850002463715
LRIG1,0.09226776801372623,-0.01700014340899526,0.0048060801370833454,0.04961923312267477,-0.012574369029422761,0.38380008448464326,-0.0007813090407680623,0.07233883162227793,0.18133801331373364,0.023619411575087058,0.05364894297344593,0.09560427318830086,0.047190784663829255,0.03680009265632632,-0.11457536900554288,0.0860312299913971
CPAMD8,-0.04292719189084157,,0.04556937985409807,,-0.013397956194225772,-0.03225843953787411,-0.017477697621350544,0.03980618034892209,0.07311924321426654,,-0.12568863375795677,-0.04649055042445211,,0.06714000032494535,0.2784877617636552,0.13174005016858434
GHRL,0.044720604490021985,,0.062004477223294094,0.006848785387637244,-0.003462519364692696,0.000883703363415342,-0.011656492693435976,0.007119733677659617,-0.031407151550855536,0.09417047318478815,0.019704392377907623,0.25572330398494036,,0.03630432761989446,-0.03027522482532609,
NPY,-0.08396759304955802,0.1735402280472047,-0.002891042300523571,-0.01734226662505905,0.06830216773702788,-0.3613796870022928,0.04069468739114982,0.022834983355053514,0.112242006263323,-0.05227251677153313,,-0.01848951207226329,0.022522373074240747,-0.053246188996143695,-0.008724213660631903,0.09823624444346016
MMP2,-0.030491832976927778,0.20928882401367446,0.11686013638618192,0.07986601467595329,0.04606878157833295,0.550866939300288,-0.010449841233177406,0.009902632656702885,0.075395050853797,0.060022739925394065,0.09099278272507363,0.040710618353016696,-0.0027400401118381442,0.06009911029849608,0.1590583222821429,0.11209955277931959
LHB,,,,,0.03790908489098297,,,,,,,,,,,
PPY,,,-0.04527085527331386,,-0.02031164339005858,,-0.012773353537270207,,,,,,0.009806288601916955,-0.04075016092771034,0.04081140080204328,
ALKAL2,-0.03410822650936472,0.038994950340907684,0.032036780209979604,-0.013994252940725769,-0.011499081353262252,0.0028537567048605617,0.02366725642520155,0.04451595297528509,0.0647454691332597,0.023775406756923915,,0.07345706430963063,0.0022819813258577164,-0.015657038700527422,-0.017001743215030014,0.030742835672421705
CSF1,0.12666939908339217,-0.12220742812398101,0.005562544234449533,0.07950566296807388,-0.007616303491675884,0.372636548328668,0.07022166364399667,0.0038200261272499777,0.040528371073271216,-0.09417466159874918,0.06971673474103482,0.09133138740988679,-0.0005010915512043601,0.04505053933577823,0.10840103193207684,-0.10602793659707242
SEMA4C,0.08477101444401522,0.042718174859777414,-0.011795698602690516,-0.011249768993143578,0.025384054273802626,0.1555037925306346,0.030798760192489002,0.02124012055137621,0.09533709968995886,-0.015565876840856918,0.03579132278157501,0.011918552883679503,-0.03407696383214209,0.02874084563160259,-0.005164336806275877,-0.06681446249725775
BMP8A,,,,,,,,,,,,,,0.052724554120168646,,
ICAM2,0.08865913441526727,0.17963270079343055,0.06522836339161903,-0.007086382661237343,-0.0034450158276175366,0.28270760348551205,0.024586392230948172,-0.004654743058369602,-0.0018735708244886646,0.08191868092852059,-0.06063777541330842,0.10632411097679238,0.024219554606676845,0.05558037662434809,0.11389128298674386,0.07564314863350143
SYTL3,-0.0146127089074654,0.0007160179260699008,-0.04974447557447995,-0.03679040653563659,-0.04604573375947687,0.34087105548028934,-0.020497720823158552,0.07003764120478356,0.07284899682328956,0.02595232467573887,-0.003379469472827776,0.03257935978307318,0.04201643628253573,0.050513683360355666,0.0024153884837135762,
IL1A,-0.003347786221239229,-0.006058903896682248,-0.00033244697848876584,-0.004893456542916497,0.00506209569775721,0.17757268867938603,0.019238814933800908,-0.03406066866991579,-0.002108611382375512,-0.06154585376926462,0.08938983414647265,0.04865286830817742,-0.01041192879664642,0.10865677304638618,0.013205889275650286,0.074493575068172
HLA-G,,0.023344602142196393,0.012451474128603047,,-0.012324308091097321,,,,,-0.015029981946152555,0.0732457277260098,,0.03795174783166709,,,
PGF,0.16002032468407587,-0.059327832372633935,0.05488297289638236,0.006180218922214993,0.002570568086102064,0.508721661291398,0.05710410572172856,-0.018231091923852638,-0.02314330780570575,0.05413898964884837,-0.14748375133369818,0.0703217898446668,0.07082456552124826,0.006456786090304906,0.03263073414351215,-0.05137047011370228
