,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADA,0.03464427995797872,-0.04062002095063763,0.0516734180093751,0.018547956903238145,0.05519050948304014,-0.022303505336697112,-0.04171163200194556,0.027715477938412787,0.058367066685107646,0.030447982142066073,0.04720561553494106,0.12040134380180716,0.05655974519349015,-0.013982728267696186,0.018719651089660172,-0.048794789760111534,0.0636403750461578,-0.008727026674206186,0.10789829311679575,0.038700171151784334,-0.005085777999161353,-0.02026377646748525,0.09028064330731927,0.06746895833239157
LAMC3,-0.027862194663047804,-0.006815484444832424,0.13214327966102182,-0.013913534698805649,-0.011790574647285711,0.06311703810516842,-0.008817078509722177,-0.0038242818080268517,0.05921933376106555,0.023184133224838047,0.010342246638366663,-0.037187608125477334,-0.0075514077690141505,-0.020980686283351573,0.07576548935468828,-0.02536530046560852,-0.08551036990144359,-0.012462279836671185,0.06848229228882295,0.14391634558917732,0.016226258012733426,0.2015781093201945,0.12457759087595147,0.21323210409251594
CCL7,,,0.03349803048457005,,,-0.02906711962702308,-0.002390593246667962,,,,,,,,,,,-0.03422141836767207,,,,,-0.0030309979234425877,-0.12035215991298813
NGF,,0.13961051826659487,0.0701872270599143,,,0.0159542676341124,-0.00037494483612168973,0.04094829091373804,,,,-0.04914545931166944,0.08344539983551394,,,,-0.01816533304423553,0.04009522574555923,-0.003726069079792914,,0.014018113217285329,,0.13238160459012635,-0.031362213491022
TNFSF15,,0.042588110192074445,,,,-0.04000837912989168,-0.039023152639023236,-0.023402219019213136,,,,,-0.035957726962620305,,-0.008619531361781379,,0.048142071923448,-0.01630218236070518,,,0.03481225155980078,,0.015151742747691791,-0.034707948020047855
HMGB1,0.01549479438253258,-0.007910238459971046,-0.011791649954607344,0.01948127003771561,0.04609834568720322,-0.025591178183563768,0.02747646005638754,0.10234183396147617,0.07453494502930647,-0.06899995443865016,-0.060514124462010446,0.04189172872308947,0.13021766759723816,-0.018275854755268498,-0.09166301955364015,-0.06501743067048772,0.021935747722130857,-0.05182023456525061,-0.06854062493284774,-0.09469038378462467,0.03309167218426814,-0.01686914159210197,-0.030499465625493303,-0.0073645012633385635
ITGB3BP,-0.023759308734250202,-0.006296710889188919,-0.011259100233644266,0.05098027058609335,0.04376562133501791,-0.03541335877711197,0.00643911405879997,0.044128069379887294,0.05186982721141119,0.03030130961212722,-0.031972899576069184,0.09100283820964157,0.04018843789902255,-0.00020540661981897744,-0.02186852778128553,-0.03310406320435106,-0.04447610146449245,0.00275538006633987,0.0134095718033264,0.05559126386640098,0.002903761785224434,0.042980743467464985,0.05957563842375484,0.05506224265813674
AANAT,,-0.04490317241132717,-0.0275964195836642,,,0.020546521290501933,0.030286306867931274,,0.009190654620388091,0.05953224155959307,0.0005473250204236608,0.03531293383575816,,0.03841163284910686,,-0.019687688438343544,,0.02310797936042898,0.017682920307110515,0.057045587831628455,,,-0.043031754494778675,-0.04652088105069174
RELN,0.12667283750935768,0.059670715021648814,-0.03939046961213194,-0.03588002963887826,0.0644738493626973,-0.031172044028724408,-0.05352461996887552,-0.034025625887926916,-0.00877862494941645,-0.04310748208837691,-0.034943895296296046,-0.08394835063085013,,-0.022854061005511173,,,0.04336629309945429,,,0.06524938006665025,0.13006131793578765,-0.06224017632521142,,-0.0163543732048649
IL15,0.010033731392951703,0.047008366546676054,0.014002684217760691,-0.011574357534572963,,0.011928243095887161,0.05660922005671393,-0.01665207007801489,-0.02155393701240125,0.053803398882396006,-0.03394809025510373,0.09487686599697517,0.03790522152737927,0.05434329524177294,-0.028819402010049847,0.07911298385955914,0.10590103589892373,0.02569100267725546,0.03450998994541628,0.053654727110288916,0.053586508683329884,-0.03630870333951726,0.18889950551395798,0.09785927800343901
UTS2,,,,,,,,,0.08618711463371935,,,,,,0.04524467095477159,0.11361400141129456,,0.03205774050912187,,,,,,
BSG,0.06393930280108799,-0.04318345373856863,-0.02112748584285085,0.01925479815917185,0.017317848392641142,0.03242898643958283,-0.022352535208925654,0.03474797239143273,0.01886202108031267,0.017930342521827923,-0.013979343922936862,-0.05875913745598313,0.03796901496567398,0.08340654432662215,0.026350573639054832,-0.07341838725271793,-0.011562677537187736,0.04523444727288238,0.0477094277085568,0.20307496043523596,-0.018268600854392546,-0.04190395859174502,0.051939236234003074,0.11219129790837044
ADAMTS3,-0.029965036466781073,0.08816881326498245,0.05395935380245357,0.03058663996158611,,0.0179591312553812,0.007069146563540488,0.07219859467735601,0.059638603908459126,-0.019900458921536857,0.03381376074944147,-0.07419270204029685,0.14273348106235098,-0.016074117866382943,0.09330183643559536,-0.08625632584927204,,0.06512569730974231,0.11679677865384792,0.03904954042758211,0.010787923523452113,-0.04174438798410714,0.09300479823420249,0.031330273014321154
CD34,0.06129802787818492,-0.014380110119714254,0.0838163863720218,-0.019059849660614282,0.06460100269613156,0.015118713825517957,0.03644010065354319,0.05464996689788796,0.13188778156700684,0.04035659458683433,-0.012891965063568973,-0.04125852579200168,0.12294294579484294,-0.04645826547522849,0.05196932110534862,0.008907508620619228,-0.060694240970404656,0.0560776391979212,0.10942006682066996,0.11347087349197028,0.05425616054666504,-0.07973044958321003,0.07306857720071754,0.041700669052968396
CCL23,,,,,,,,,0.001224029086500203,,,,,,0.010371880847923417,,,,,,,,,
PLAT,-0.008182340329597896,0.08971503046758218,0.07735873493441858,0.014900600349362574,-0.05176960128897579,0.0007186718841301756,0.1025083795373885,0.04449618492867084,0.08403521116979584,0.0471389121088478,0.029066616544296518,0.06265932693005213,0.016455799078934512,-0.011611323551525865,0.04585791218769611,-0.05094946949715907,0.01466747120451823,0.1320635464127794,0.09593349905769759,0.055544931162323605,-0.009547116352708052,0.048560151858204885,0.0957113411194763,0.10127144818353502
NTF3,,,,,,,,,,,-0.0006363169236472779,,-0.0078235202027936,,,,,0.06679357957035846,0.07225678085679714,,0.08218119621551132,,,
LTA,,,,-0.02789557246482631,,0.009943688671266,,,,0.04519301128004388,,,,0.044105196916694754,,,,,,,,,0.04054143017713014,
CKLF,-0.018143403238050363,0.09442620477335012,0.05463239497755699,0.055539523124409386,0.02928284384819878,0.028666853664516514,0.057103680954096916,0.045500099068821465,0.07539865119705244,0.05063456114802142,0.013842712757334626,0.04518706397962939,0.0484095151569651,-0.006379647813559718,0.07270366720726573,0.09352908602447459,0.07215391827966018,0.06007543887333644,0.1355203585398168,-0.0002676711992414726,-0.02068556740548208,0.10324501787261627,0.10526038410293224,0.059969142246572134
APELA,,,,,,,,,,,,,-0.01621526984396762,,,,,,,,,,,
CD24,0.027421754173224535,-0.009097927123699362,0.023267478842114435,0.027573025910954552,0.022944539292035264,0.009454506291115314,-0.03993440347627239,0.08397395543424106,0.028022607858441215,0.05622529184856381,0.07223644591866463,0.08188309749499206,0.009363879056678074,0.008226189239832008,0.0026268277832971515,-0.06859255651223126,0.004091750667043599,0.0373497024666168,-0.03362543078909761,-0.007508275111148949,0.06561675437202714,-0.03588809777680058,0.059706967629364206,-0.06829515414123771
HSP90AA1,-0.013879016055607573,-0.03596066596831677,-0.04869975824772844,0.02183043772943221,-0.011013709853827013,-0.023483336577782277,-0.06406708996954633,-0.09243410603877936,-0.07611560546647819,0.049414622645437854,0.0248109288026512,-0.12831764845786797,-0.007370725524261943,0.011407680056238424,0.08100941622028444,-0.016271168814595085,0.004562646343976309,-0.07671717787894664,-0.1725553474382705,-0.13380891714235635,-0.04413300506776595,-0.014445293667213916,-0.167089265686421,-0.10949768387225782
BMP4,0.0928529286786248,0.03373774153714397,0.023525842729497568,-0.029570942051332587,-0.02492470818242684,-0.056632912985205806,0.10573786468593019,0.035342634249418234,-0.0627481491610554,-0.025124193431089806,0.05322538583406065,-0.025216246759024147,0.01152964445756902,-0.023905606632575318,0.02762727963474849,-0.04068684685879664,0.07111856506264778,-0.03782499752202011,0.025307591673930426,0.16688961039399655,0.012952390301757584,,0.05160758045668612,0.05147719116572821
SCGB3A1,,,0.04895185567829824,,0.0517504134635815,,0.020156901998426038,-0.02125666196831953,,,0.06791660551199885,0.08605880828589052,0.07206582915247196,0.015442612062301108,-0.05232239605583642,-0.050491451669448455,-0.038511184126436636,0.02797153652624886,0.05448079080809647,,-0.02149128348577136,,0.0644034244408052,-0.04242436406411381
IGFBP4,0.08665848840925224,0.011620268304016754,0.10806127230972389,0.018505979913479808,0.010858151606678853,0.07077736806145848,0.04115232317462357,0.06060030608871234,0.07592712221014533,0.10022686707880944,-0.025680646883860143,0.11397558669231465,0.03573911790727686,-0.025065657237455047,0.06608976970005163,-0.026116868720298992,0.0957011755806577,-0.04899840802917553,-0.0017832808957535253,0.14405881139164195,0.019259614620250456,0.03211738650903766,0.16695616670442523,0.17539110632989258
RSPO4,,-0.048243788496370475,,0.0397101321515526,,-0.0048573517863654304,0.03799636979206533,,,0.002927852695262694,-0.02010060392260179,,,-0.0025918047226508876,,,0.13417465147656885,,,,0.05250820044287812,,0.07609566427126892,0.09333618643970581
LEFTY2,-0.029941231958900607,-0.01617974250600267,0.12531314063716004,-0.028238172537064517,0.008340686848408508,0.03917016777374273,0.024175702549591345,0.019156345214492696,0.04480678181262276,0.07509080838017555,-0.02204055803692026,0.04672933437298986,0.010789126785234601,-0.03463336541266667,0.043771518221369994,-0.12280028147823671,,0.023519649926264916,-0.01738244805374927,0.09018447466272735,-0.04168952023846265,-0.019101079320364697,0.00806505718086122,0.026695095087947814
PF4,,,-0.010231771950237807,0.05286326610520976,,-0.003448051719738024,,,,,,,,,,,,,-0.028604748786472803,,,,-0.0038189356788077312,-0.03979520987060075
ANGPTL2,0.08019825722446343,0.0669380848128581,0.11740627748885112,0.02991287833745662,0.02122002632171051,-0.0047565941880579,0.03107244761774857,0.05325539706786665,0.10696717174333378,0.04296580220522861,0.024371808106569554,0.1109603392382157,-0.08535871093863376,0.03170090027426027,0.06792733093281106,0.041489667010454215,0.0363728470031935,0.0546942241748102,0.14035360776708464,0.009335433056894545,0.016929194208777674,-0.047001493650217795,0.04860918084523474,0.10984066308335316
LRIG2,0.05306170822564895,-0.043895322000200396,-0.03912344340203475,0.07459406543486596,-0.01795927600327787,0.020891273654034835,0.0062452575872339045,0.00870134081248803,0.08208080405303181,0.03214152490687923,0.060285516889881666,0.011589273373277725,-0.024095357942947468,-0.06152559660433953,-0.002721865348131584,-0.05273925096124288,-0.05325219013168409,0.04014755518495551,0.08041659128281942,-0.03568440739233819,0.05052576126858059,-0.042545848689306734,0.1356146653894078,-0.0007338444393746427
ICOSLG,-0.0009169043362574811,0.025929203564040413,0.05300119974072146,-0.043840584234034086,0.0972334123502621,-0.07670142613009376,0.030553572486912105,0.05337889361386698,-0.01676016362298142,0.017348221690377058,-0.007644621153221224,0.002006396034565049,0.02587964871671248,-0.02827422969321556,0.025082735236733364,-0.04015522296721868,-0.010954949711772322,0.03397119706375074,0.09949468097445777,0.03971569404604744,0.049631403282104025,0.10098457410911534,0.16723092770174755,0.023434220535141482
WIF1,,-0.036645647139343325,-0.01792902428527932,,-0.016793784861893472,,-0.025291205796379466,-0.03651685479936656,-0.07019362424661287,0.0023025845178361332,0.03164553929862505,-0.08756776025156046,,0.029912596110099533,,,,,,,-0.010178236981454118,-0.03694725173910743,,0.07933545519821643
NPPC,-0.00011037986136690366,-0.045184088648982886,-0.02562180597570046,,0.03942713465071668,-0.01526400042113787,-0.006550686364273072,-0.04078083084093632,0.021762630329250514,-0.001769786310938131,0.05505891936145079,-0.042039747030442366,,0.05898906891148041,-0.037459986429394784,-0.05186912352394874,-0.0040983811239798575,0.11624506112671708,0.03994760515377205,0.09604833022960249,0.02604946436706574,-0.027052376549626663,,0.04387402754222027
LYZ,-0.01468608728761554,0.07505621842660731,0.08036691062411057,0.06256297106202638,0.09203712838469734,0.016659617127120236,0.04195448828932236,0.08775282150079952,0.07778430526353677,-0.022507872712287685,0.0607573893744729,0.10664216315888794,0.08601776602752248,-0.010162071909146645,0.034702748183821214,0.035239137347177596,0.0250220427474947,0.038203070064984135,0.09188246786299743,0.08012246034302778,-0.006276166859289939,-0.07394813406076561,0.11149734283391143,0.05181540028239944
EREG,,,,,-0.023495850442369542,,0.08089013818782097,,,,,-0.03823132387948875,0.07413955656690058,,,,,-0.059401612479998825,-0.0054333765303942825,,-0.015237314693962674,,-0.016484972893044056,0.11805649021107352
SPTAN1,0.031657640833284297,0.013066197949156644,0.036881989559056035,-0.0264158521208487,-0.013488931183869736,0.07476180987755324,-0.044705124818902674,-0.06825092395409663,-0.03740891041559616,-0.02350399511186438,0.037571435462903036,-0.12343049553355243,0.0818496151983814,-0.06047989005768806,-0.02815520492761939,-0.07113887208704298,-0.040276035167692854,0.07486749785722374,0.05595354902449475,0.11147043928209587,0.02460144885230264,-0.010351460597626885,-0.002379020483117292,0.05333084234148219
PTH2,,,,,,,,,,,,,,,,,,,,,-0.052189740533679196,,,
LIPC,0.06322674671937684,0.07299690342424432,-0.024680887277205733,0.016295716504068337,,-0.017922390072384345,-0.02236483172021717,-0.025823090877459896,0.0728425151612801,0.026572225211246064,,-0.013261949939862966,-0.03149994601862852,-0.036377122351280135,0.038743750029473834,0.1933386611666267,-0.0654682217647494,,,0.07137846864211633,,,0.03898753502558263,0.010251624648213593
COL8A1,0.0024050236705401456,0.08873469115165104,0.12103422534641387,0.001653969987161534,0.006877510049177239,0.027983972422756232,0.09330648228371095,0.05586237800575904,0.07627111835647793,0.011182546675038542,0.07027255137665997,0.052475473313088335,-0.04672443708070057,-0.057034501849677365,-0.016011487366345816,-0.037983746361316593,0.0027733858969275506,0.024473009308855428,0.06660871072627472,0.15849063514347045,-0.019486535904480094,-0.01385183324753237,0.07595879718189713,-0.04206348375426598
GSTM2,-0.02136430914253847,0.04876588244264749,0.0014912650967376284,0.017040118802358093,-0.05763949775518401,0.015238014186304712,-0.04399302730781417,-0.014081567495681346,0.03138459994690241,-0.026022325013868575,0.013703026900297701,-0.0071350295030045635,0.0438594623664968,0.015703609770764994,0.058383411243441805,0.10712686200356697,0.03946564542894001,0.013864700686868427,0.03990412802933982,0.039014168780626135,0.016074274509752223,-0.0309191632523744,0.0494481636457195,-0.02526428568366113
IL4,,,,,,,,,,,,,,,,-0.01161822035878793,,,,,,,,
SPX,0.04626449103874396,-0.056842349504242155,-0.0588545926844226,-0.009782438574234612,,0.004519532985975658,0.01929310050597189,0.011579314036967667,-0.031684563408837546,-0.036400585017637946,-0.020261131271738182,0.0029401345302682053,,0.014898573798256843,0.03425507907778275,,,-2.5069520526948645e-05,0.054451279420151204,-0.09503641240835997,-0.01638080133728749,-0.005948327702441598,0.03692805843480845,0.11036574565360792
