,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
GSTP1,0.03293160709347028,0.023885580739098064,0.07108061166542112,-0.021214665349293668,-0.010365994083216994,-0.04318437116034488,0.07247459664577648,0.0646002080653864,-0.017166846566309013,0.011098045226038753,0.05930954657893549,-0.09924402044961328,0.04894954275756511,0.08126735626838874,0.0030044427498350018
VCAM1,0.09573798125928,0.05973361096492161,0.02985997441125367,0.031253155207687115,0.018134432345247708,0.09368580864464271,0.0531552156476859,-0.059932440274097026,-0.010960203909744013,0.09643973270060498,0.02589218686787328,0.013962194737172893,-0.0010815150743494393,-0.0003077110836927225,0.04611382037111965
NXPH3,0.040436416670865345,0.0409276288055639,-0.039981611966533485,0.0029596204601635657,0.05431778252529417,0.03286866170868657,0.04257449573104076,-0.03300316386623424,-0.00929599054995469,0.01524112731330749,0.007768333669756551,-0.08076293649352803,0.004800416602234702,0.029298850153272136,0.05561494220859301
MTMR4,-0.011147721139126772,0.024589111647492824,0.03876296646371008,0.017945057532193318,0.02133319057946639,0.055963357137510016,-0.031102015043850708,-0.011580348535905173,-0.00816413631248015,0.08321009594055187,-0.06815510364522019,-0.12319767046084128,0.05301545495145124,-0.01821909903565158,0.08944131860344853
LAMC2,,-0.01035641182801097,-0.015678344512011576,,,0.0011754347464337602,,-0.016055461520181055,,,,,0.04532689476871584,-0.021616325672666997,-0.029472362443973756
IL10,0.07209556829931811,0.0804614808937625,-0.033126618633339565,0.1568670286464239,-0.031771428627323746,0.007796728661663533,0.017849421142630207,0.011352896220321646,,-0.010135564684650716,-0.016376623908096036,0.05282036274353154,0.06446022101882572,0.022983449493397812,-0.03494404290372836
SEMA4D,0.027509781084921192,0.04719550364201542,0.006095281855178811,0.01734164122897374,0.007289398700468327,0.003319871306206451,0.016616907765114985,-0.02124768786053525,-0.039191269786423025,0.014464175013297173,-0.07062896677972215,0.05207903930050755,0.029948889586447404,0.06660293319348892,0.07869870800362783
TRH,-0.018061543334759685,0.048335153788107356,0.04330981479729343,,0.09019761717202654,-0.00020046385481759774,0.06495355408213489,0.026829824418579774,,-0.03704978467062881,-0.007671497929181462,0.03700958309591221,0.008399821611565252,0.006489432494422907,0.0800897173129506
SEMA6D,0.005170031580424826,0.05778504252039104,-0.06268094842146678,-0.017736267893166655,-0.025036530219533427,-0.00951348529835108,-0.0015873973354660722,0.03738231943046399,0.005627322238364277,-0.03459292270674716,0.06229635516658258,-0.036268142539082275,0.05694982188027315,0.03920096575256839,0.027143036334171474
CEL,,,,,0.015978758589260397,,,,,,,-0.04739957567044889,-0.030394095495553424,-0.026872793369897268,-0.013857564272697173
PDCD1LG2,-0.017199128305706208,-0.03726803033627742,-0.009695382280760828,0.018259252354126808,0.019802027590728355,0.029686796718171444,-0.03394037623634845,-0.025778865241814948,-0.011534944295609648,0.04381005592243071,0.01071028860920782,-0.015121281512707882,0.019667075047023988,-0.008904183629457437,0.0502216254176648
SPINT1,-0.03847968665442618,-0.04620955761475284,-0.03966348425899198,0.00481918720030542,0.07152391650958004,-0.0012408417376880262,-0.02396400590959532,0.052388911423394816,-0.016007822010756546,-0.035981767276431056,-0.024037358312732605,-0.09713534142381647,0.0030471159691392584,-0.01082238302968855,0.04427676692098314
CTHRC1,0.032097934922947054,0.04416841048429789,0.03174225817779891,-0.039532580984316446,-0.027627401100721576,0.0027281734761969456,0.06832759025690625,-0.016727924096910585,0.02031084310440312,0.0007937332053447851,0.03501444304756561,-0.05195063035465765,-0.0031815522634375394,0.0033372476449437904,0.036387462318590136
PODXL,-0.0007701094680876085,0.07555668882941002,0.02077034598457363,-0.02967742197864526,-0.07999307593578749,-0.037157034560715466,0.04570724819255204,-0.05878197806488383,-0.026675948989713615,-0.021344115165187222,0.0370739827224163,0.049534551379954196,0.00783840330532026,0.008528223371363875,0.06998660158355928
JAM3,0.04637381367208843,0.008736058678189364,0.03391708323239211,0.011753581006015517,-0.0004234173591372173,-0.010763105962742336,0.05553338949389856,0.01708442556314224,-0.027444605305905884,0.04883678713953182,0.07171134556170322,-0.12270973802197685,-0.03967211663321688,0.006809981824177797,-0.025875699774417622
TGFB2,0.030160460777855332,-0.03468327469504183,0.011658260819059615,0.02787305017334871,-0.06854621097669482,-0.028096889211544643,0.05493765939838683,0.047024893606737464,-0.010419512665826634,0.0012119578285515586,0.0810730479158052,0.05562050021513088,-0.003964598190729391,0.05570845528039961,-0.03414073508202294
COL18A1,-0.015169746824145963,0.05408199072169035,0.03502741007619148,-0.015612240211220157,-0.03920617797439403,-0.05141865989105406,0.01721293588638472,0.012629196128011621,-0.005983509450913443,0.07412600683785887,0.007522793230407891,0.01712872901201621,-0.06429836947648265,-0.009682053115588611,0.017881465783272037
NODAL,0.020197657197278528,,-0.03221460746162392,-0.025382426128948456,,0.03219957181332353,0.023258696957559756,,,,0.03167257125493331,0.0028184255973936743,-0.03000378124712261,-0.02033172066480269,0.1013618598484359
INHBB,0.00913522583549273,-0.07492222294525511,-0.0390679583256707,0.011717233414785274,-0.04241262025180815,-0.026067040659847492,-0.003876775628710629,-0.020864978839928276,-0.04442926300548142,-0.04742856184957531,0.009271211338672649,-0.05959681282568213,0.01595563012422654,-0.025699938934850862,0.020160702319445317
LCN1,,,-0.015678348039702927,,,,0.10356133088636124,,,,,,-0.0319138710912195,-0.01920073854046346,0.05362745448937623
ARF4,0.020001803733500273,-0.029269435921593687,0.06600288138932342,0.002432967460201929,0.04669620696300662,0.0393119191522683,0.04854941298439264,0.03300424806931648,0.009179083391333075,0.021785769714874153,0.05719145575559894,0.015196007370386112,0.09245568193825393,0.061359394812088026,-0.007925878747782463
CXCL14,0.06344315979877817,-0.022393924082363823,-0.009329909757547878,0.03504583260894497,0.04948375154110139,-0.05416380557346108,0.002417835790377815,-0.0006915742950063024,0.019357230370134388,0.020750025311725765,-0.052295418871696524,0.14235387953892592,-0.0049845301806469644,-0.029902160448924745,0.06903194611833187
LIF,-0.02439550812997048,0.032451406942643396,-0.0007134075928867868,0.010941858970814136,0.03915955118299203,0.01628332965335229,0.0197303439636537,0.03723316697041513,-0.011612658261491772,-0.032369428511047786,0.03546225345211907,-0.1154422961678371,-0.1010607294167208,-0.017080459140421674,-0.03294461415817971
IL17B,,0.027633796330836857,,,-0.023514163213188156,,-0.03945258360311582,,,,,0.21978874649202537,0.06631433623386294,0.1267165631216915,0.02912746792751616
MMP1,,,0.010347641988724877,,-0.047107910880455434,,,,,,,-0.08838972774744526,-0.013654598666826293,-0.03164763369533142,0.07515439736353202
MATN1,,0.032401157684775084,-0.020585213593982517,,0.13558544446885698,,-0.025045703690064,-0.012913857228683984,,,-0.014896079380274358,,0.00590616684216512,-0.02204423594580912,-0.021071913548649686
ADAM28,0.012047398349681819,-0.039298231287613394,0.021125636811387162,0.04891233167855549,0.05359924839091,-0.022166635246067334,0.006704057030118276,0.016930215092209454,0.05723776539860618,0.04454591501118996,0.018750355901445893,-0.025840655937314914,0.0572614018728526,-0.0021483936386095786,0.04961079744936462
TCN2,0.028865441965123296,0.03767851095112125,0.048234768354745224,0.00247114659212495,0.013604296516136793,-0.05425956195338008,0.02790760463936264,0.032133745044860614,-0.03987112126459721,0.0871078741169983,0.0009834525045427057,-0.012150465391850317,-0.006152652881309168,0.004090690444794743,0.06758634759438535
THPO,,,-0.0013390336694884205,,,-0.002252827216118336,0.007696459417564866,-0.015960865125471804,-0.012084073690283833,-0.032132262925536934,-0.014896081091424521,-0.04692519335657675,,,0.07002315474130831
CUBN,0.03006754085757672,-0.008036816213134968,-0.013445344403237539,0.11050161364399565,0.006694672851600629,0.016008620727126756,-0.014734132009133207,0.002336528984046565,0.04031659681341931,-0.024708682218404793,0.052736308246676744,0.03180011200527613,-0.005425567069537137,0.007349906474843254,0.10571072543236283
TIMP3,0.06245633962124651,0.024085557909342203,0.0032683175771501954,-0.030774395680352618,0.02829619735915108,-0.0739242387036876,-0.026253204674009642,-0.05904776710775392,-0.03409473187223009,0.03143368339566534,0.08619188337222092,-0.009417610597631498,0.004244087772822563,-0.012226464257654333,0.03758732956585253
PIGF,0.04321727810074296,-0.008457658869568145,0.06993461062015618,0.009811476081268795,-0.03797838253931881,0.009749122212603937,-0.006642989732826373,0.002680321254171461,-0.043345357998442614,-0.0014204879680133834,-0.0032089754237640484,-0.0757858708476523,-0.014612560235298857,0.052798821147518736,0.033707473016543005
CRH,,,-0.01836905136922933,-0.009504669003382251,,0.06622744957868236,0.0059611984545741145,0.007734765254130247,0.004102948134866928,-0.02756488490592648,-0.020374002218257622,,0.017173706535914664,0.029472324396906578,0.12011926167565899
BDNF,,0.09190598150681746,-0.016568821819971515,-0.028496063828563577,0.01720081505319119,-0.0035684263507516586,-0.020935185923007537,0.039671870778486655,0.038959369131202626,-0.0318935749036555,-0.016776813173872574,0.003639399570320658,0.05154313708750638,0.025445209004517303,0.05558284893759698
CCL5,0.08087533862530456,0.02727546914615894,0.07924513342258863,0.0319671986564995,,-0.0007102981060855941,-0.0076141231894955716,0.0095225329097428,-0.009640500429486708,0.05148720076083014,-0.02020832533751976,-0.07426422025631033,0.023347405185857553,-0.022515229694012834,0.013174509173495016
GAD1,-0.010795406842667003,0.022042489810778217,0.021364168143837414,-0.031127578010225428,-0.03435775244935236,0.03978615650072942,-0.05099637221802001,0.017922490795620905,-0.04917809850157736,-0.09001340338062246,-0.06912954771329186,-0.05595234715899613,0.0034166009182135795,0.04289522407098182,-0.014259094303843051
COL14A1,0.03228418609817161,0.006694810547078141,0.029022572390681175,-0.007267057943907543,-0.006402834413424811,0.02033041550375491,0.014405414658103324,-0.007658619438099698,-0.015828445439991814,0.1504922493415515,-0.009054307770815234,-0.06679873204070938,-0.03615773173961816,-0.008032514027925855,-0.035245819912426826
HLA-A,-0.05245535683908088,0.03623130846450411,0.04817896852086742,-0.015739140369203656,0.05245337847127525,0.015496679853770257,0.07883602202423001,-0.03551657003965406,-0.04672367479482504,0.06216748487153222,0.05160685682560484,-0.12436793221488458,-0.05141520874715997,-0.08573537627315164,0.009764490501685123
CD5L,-0.007376679893263222,,-0.018369049244070006,0.08571483885486127,,,,,,-0.03353359336994304,,,,,
FGF18,,,-0.016620669470013647,,0.06627849607806763,-0.011446118780581221,,-0.013837706786751919,,,,,-0.032832943012662284,0.06862975383960095,-0.01732583300036198
ADM,-0.010649368928907155,-0.06579363938397641,-0.011674285170130026,-0.02418658183756695,0.12358246475978901,-0.014133517566787107,0.09755274187812848,0.013052019302075498,-0.007969459772223198,0.013585959387848878,-0.01750511228365737,-0.003335781523905271,-0.05225030728041115,-0.06448279958417259,0.012675012010281518
CCL15,,,-0.01939034089561638,,,,,,0.04650067766569884,,,,,,0.15079786667977074
GNAI2,0.02067908414278065,0.06053489596281748,-0.0030979709430950853,0.007981225502782456,0.016987128246906538,-0.02793177201845094,0.019426440898810456,0.0006181688868626114,-0.04445782182280463,0.06489187646982708,0.022861128236239175,-0.04432201847697863,0.00528553603784759,-0.03819039358452821,0.01235224200537534
HDC,,,,,,,-0.01469988473220042,,0.0042007902539217875,,,,,,0.03530198740556487
COL11A1,-0.022747206585838772,,0.08974923982162761,-0.00949427816733164,0.09062980471359684,0.007116745623385159,0.01217552654278795,0.006200413296212339,-0.0017428945906197999,-0.01413753015752369,0.0010840153084092324,0.09329622636008877,0.014729496633040417,0.026473040210593293,-0.032139030906952255
NUCB2,0.027293838754963242,0.04324006479455759,0.012269402906673268,-0.0086047044193431,0.04253715635525349,0.021139415745668824,0.0017232099927185333,0.03602503389504125,-0.039804975967991506,0.020522881938654796,0.03628331481309204,-0.030302728099509773,-0.03357217005320276,-0.015103773963754735,-0.0038008821796158302
CXCL1,,-0.0633155785815238,0.01597720123407018,-0.03417266590531621,0.06786814746603217,-0.030418607059558758,0.05461918717993578,-0.02922066620251723,-0.010996579200854768,0.026776564225815556,-0.020208328763669868,-0.035226776926799236,-0.0542907525730217,-0.02796750318413225,-0.013227149661496686
VCAN,-0.024797243173198952,0.021921417534987095,0.036826594995233095,0.03503120246316801,-0.09331727483800936,0.028194120685419953,0.03570229786578815,0.02608384858376812,0.04327483222964076,0.09933229511102713,-0.016484025625430283,0.058957088914754284,0.07587521452705359,0.012766832657427545,-0.051975859628415104
MMP7,,-0.03925708952346245,0.01853753494151022,,,-0.022755662733374326,-0.01743679888347207,0.008985772029226896,-0.007241327513049007,-0.019734038949164152,0.04931114096862805,0.004479104509420149,-0.0647281006984272,-0.04190031315920083,0.011606821433867029
PTPN6,0.0025589438241255895,0.034914677758383764,0.028461624027004608,-0.0008435858730538308,-0.0438334372234837,0.029327551076694713,0.014006277437725506,-0.03775899346178352,-0.03991153462731851,-0.011725167679065366,0.045608410043135296,0.004043115948515637,-0.0415491493978618,0.02331206991484802,0.018618792954027873
PTGS2,0.06716079117379087,0.024572098282838878,-0.04536680991936915,-0.01991320252681715,0.03259020218268749,0.03659205774952079,-0.04560680781873249,-0.012204570827160456,-0.0234523504255426,-0.014201092293601452,-0.03438378926614674,0.05196584832287108,-0.05835653720474391,-0.05983432835736803,0.006505645181126033
XCL1,-0.017638264224362467,,-0.0034605778889223973,,,-0.012453786870414098,,-0.020947443724043058,,0.13859903055318518,,,,,
CD58,0.055100576277167954,0.08032691993881565,0.005629553480603728,0.0075259592628230355,-0.08904957318056751,-0.012543616712886901,0.05784024435264688,0.017092788671539263,-0.003940675305610582,0.04856151669712129,0.01741838316577438,-0.05600654511183544,-0.018904276640755356,-0.01958346277517494,0.041105405781888905
TNFSF14,0.034140169089872406,0.03245556473858584,0.014353590819261049,-0.03564096394056202,0.10287002506992246,0.021156333668732003,-0.02590340007309539,0.00895645733133364,-0.010740764267010105,0.08165138261304979,,-0.045478411539781785,-0.00878861813961255,-0.020522081130326518,-0.03604119888958398
CNTN4,,0.004893151727818995,0.04359744357652358,-0.027899632877270916,-0.02703204869693335,-0.022381695569282718,0.018897871945398565,0.020862644028712955,-0.03678089361296309,-0.04671934430593628,-0.03191721765666851,,-0.044800610082450086,0.041339163037143266,0.04200765407705296
NTF4,,,,,,0.0023195855515877693,,,,,,,,,
INSL3,,,-0.018032041438637507,,,-0.011446116535491829,,-0.014706335485330959,,,,,-0.029209541454828694,-0.018967004936880753,-0.020574952000922363
BTLA,,,,,,0.07789255769615963,,,-0.013716323330395639,,,,,,-0.019894949823730624
MFNG,-0.008023334958188919,0.02929686137750781,0.04477581944340763,0.005377721895190228,-0.03884216943445868,0.03228721005589481,0.06715514610819669,-0.039026444774546976,-0.03037736848591292,0.02872602358543988,0.04640697601508915,0.04492522142276585,0.10175033852622788,0.049674863987965605,0.019889372828062805
ICAM1,0.04018097136397192,0.005489429983484722,0.07167987101788928,0.019162297339027315,0.05787461834255041,0.015703139344469652,0.07467103622234257,-0.02222351188988544,-0.007557678201420478,0.09097392968521709,0.03528858886394806,-0.09405847617113891,-0.0065659304171236605,-0.037574707243970135,0.06852975937121181
PROS1,0.01289700946068847,-0.010510998652935078,0.024946206553072368,0.02825318494521567,0.03711295163437971,-0.0666491390277341,0.016256681714153155,-0.009815724112874711,0.007543557249798155,0.020646142755354587,0.05403914067879853,-0.0765491360127572,-0.017742553260576385,-0.02074620537309159,0.033798382588442775
CLCF1,0.01888909649461445,-0.05722596397195672,-0.010862415210929493,-0.0456548930852501,0.002358686352882172,-0.008341994991098438,0.025318776036408277,-0.02393324697769992,-0.00875683898436896,0.02735228260285741,0.14704491126523297,-0.11022835726681708,-0.013432480448314252,0.03286274082409529,0.013115628095653843
PSAP,-0.04582120560397877,0.02066033236347222,0.02380198463685462,0.009250090677677816,0.006752790929081324,-0.0610712707009801,-0.03596988342652217,-0.06469485947671008,0.0018891525169532262,0.11825503454459596,-0.035329350997811024,-0.16687793118464514,-0.06038519746724845,-0.0307723192230515,0.06807309246309896
EFEMP1,-0.07144009784848776,-0.006435414732863006,0.05256525933539077,-0.008053837512894372,-0.028701218555111485,0.0057107671245942545,0.048949248515395304,-0.023448037523801625,0.040786216883374665,0.07463166309305344,0.03732722877877343,-0.06052864010438774,0.005509524100903261,0.006217006333352155,0.04073752003012752
C1QTNF1,0.01257644540102626,0.065507589112378,-0.03133307490240867,0.03383987331975383,0.029102850284586826,-0.0221100201271281,0.1161271952227324,-0.03452381638448089,0.06027726501182711,-0.00791636369752394,-0.023899155750456997,-0.14282926790456718,-0.02679610511382035,-0.049974846639016884,0.04422163633136678
ALB,-0.026553994150236033,-0.011071062484740051,-0.027878006608897183,-0.03336526914311983,,0.007811458860319483,-0.015298471025188576,-0.016055461109202977,-0.012199239679294368,0.0025906247168421036,0.011856060054176816,-0.03098618344336986,-0.04329843136971949,-0.034067335684263456,0.10514258913864732
CCL13,,,,,,,,,,,,,-0.019497047016274867,,
EFNA3,-0.018286206811298104,0.02675468247558366,-0.07520302555481302,0.058606162173495444,0.026342744500497648,-0.012373144886888869,-0.05856374618496728,0.012578251613574709,-0.04400327903264162,-0.04470732954060194,-0.008520298124995789,0.040291473219898614,-0.03595810936173344,0.054104893583864416,0.04703869264202825
DRAXIN,0.010817022278220198,0.08670530252286028,-0.01034186168454307,0.010359680655311567,0.06993702852028141,-0.021465983326972412,0.03191923500645354,0.009900636752238423,-0.009795390823372642,0.014768142398828918,-0.007596620966265778,-0.008598305764099964,0.005301298800897824,-0.038563849362416525,0.005838783205142838
RAET1L,,,-0.014047135405847126,,,,,,-0.011732184976668402,,,,,0.15156605804279832,
NPTX2,0.0266921526921417,0.07979637904010786,-0.050442877511299035,-0.012572227247955942,0.011598386025474737,-0.04705270967005753,-0.07856212624756241,-0.021627100117515737,0.04801782507693013,0.03456941059123694,0.06000190106705966,-0.06417361091090425,-0.04350820501116439,0.04583995124637215,0.07898484214682362
FGF11,0.03069779831574185,-0.004973174582830631,-0.013577310147143924,0.0012693527466844162,0.028583634031581075,0.04889355222307574,0.07765553653263006,-0.06281728625474174,-0.02220220131710143,0.011284397773010282,-0.014034770787194596,0.1285736004786485,0.0031749416955185604,-0.06425609668630573,0.0235969961632895
CD59,0.025828849783260173,-0.010922074159172835,0.07931819230324798,-0.008291268369934011,-0.0439931571192658,-0.031844075177308875,0.0083418452935748,0.011936841275450952,0.015172145573813453,0.029961543634090267,0.006742027673896824,-0.036817143475211596,-0.05895545264953403,-0.02397043932224461,0.010907664315785092
COL9A2,-0.022145389499914635,0.0013128275484567693,0.006448269993524281,-0.01018631046088068,-0.05185347694184654,0.027189980829427123,0.1159837793527681,-0.037807997783383125,0.011840070454347568,0.06580560973326069,0.014403480048957697,0.07528231049420898,0.0623393728041047,0.06702632303094339,0.02526734565425176
DLL3,-0.00820520705847142,0.04258258939095335,0.011301858577725116,0.03014616118862754,-0.06616715136766302,0.029102353314909988,0.024401088138358073,-0.01143917895699698,0.014835828879447982,0.02453240450842072,-0.0058565308133621844,-0.03284187692101565,0.05686091518977482,0.01626434720989382,0.050681238126044005
FGF5,,,,,,,-0.0062008746513517645,,,-0.018979260090718424,,,,,-0.035358689131871256
LIN7C,0.08892004752675438,-0.0635434003226064,0.024725820166498522,0.005199242266598922,0.06378545730778741,0.016027196678403147,0.04623509366136844,0.015215663468276727,0.026854088567212074,-0.025504616513269712,-0.0611253095957311,-0.15750981788636678,0.020996287550209984,0.014830619945311221,0.04459603781678915
GDF7,-0.018269795545301098,-0.028106874014187003,0.00906174071986567,-0.018499011590166998,,0.038564483770568786,-0.04166208750621038,-0.008774077956200844,-0.010740763849623988,0.02466759160995799,,,,-0.01645979740337475,-0.014674545309935212
PSPN,-0.05767284193409545,0.04899391739153031,0.03361018116250407,-0.034718792075861635,-0.05999507370053046,-0.002189229702679782,-0.006651686991481733,-0.0048731435138784345,0.01573504635652824,0.02767766044882998,-0.056162391603236994,0.020561459302327202,-0.04668334044468093,-0.03700785061905912,0.026798919279939173
ANGPT1,0.14330353710623936,0.04792540285230675,-0.019850296485440323,0.06567450664766722,-0.02762739947270945,0.009726924274529194,0.026081027853762,0.019477063983158988,-0.023680944946467112,0.025861672953123083,0.048229235743531884,-0.07006231718721229,0.04864780135875758,0.034516675576164633,0.0035047904373502726
PNOC,0.048888030488542046,0.04100869137566159,-0.03750681622570893,-0.06265151337842648,-0.022515784266865752,0.008288641980767448,-0.052664985937390184,0.008560388756901615,0.010924258443924043,-0.04377618687919318,0.02035361846121267,,,-0.01750342096034099,-0.021235260518106015
L1CAM,0.05652625079198707,0.057332634596942614,-0.007069893940825829,0.024038790029368182,0.07541026046530074,-0.006157404775871594,-0.06085127006857916,0.01875016502022069,-0.0014506482193361997,-0.00855763591693961,-0.07101296045698383,-0.012151834287267469,0.009262556574582527,0.01817038005742674,-0.009030173787873855
APOA1,0.038740597726507786,0.019058087599056216,-0.055631663078894375,-0.010598320858207628,0.003771676722643975,0.03154702832498269,-0.01023045467723533,0.03876410042762936,-0.017382895067171906,0.0939606033835877,0.014617295880766889,-0.008597710884367034,-0.0054680519776767736,0.026412247681478367,0.013940667321125012
PSEN1,0.005427881122526456,-0.030283828314034922,0.02975174228022692,0.05424343464223634,-0.06716038132117931,-0.028470077025733315,0.02792752419200926,-0.04027610061480383,0.043645542275456806,0.016607504674759396,0.007912204196290904,-0.16051336304447786,0.0033222988566100216,0.004706699446588532,0.06412189875834517
CALM2,-0.006092949960107862,0.05337171364086185,0.00647015207552918,-0.01399089621392187,-0.029431599415554927,-0.018896054718226068,-0.08027810371278357,-0.005931895370135684,0.030128287809505855,-0.053977772944037744,-0.08299668410627802,0.0195449820645782,0.06013296078184032,0.07637598176242595,0.07470945827988655
CLEC2B,0.021577001419159293,-0.017432796253871816,0.009411010959973836,0.0446241501602274,0.011204402367269491,-0.008582997524949888,0.03860182059674602,-0.017050983434739965,-0.030630987222044572,0.07965830139499439,0.026601779600829687,-0.02173645754876113,0.0035647382837059247,-0.03469026158535245,-0.0009964436154903556
NTNG1,-0.018053823822023495,-0.045763793844000936,-0.013362986210936163,-0.006831924818239062,,0.0039419287577000285,0.03249622430268478,-0.018268772187902498,0.011642053749443776,0.025492008290657626,-0.014896746301669152,0.08210703254689385,-0.01442229198298328,0.015284565700306034,0.0003977840614570997
LRIG1,0.038460713566289224,0.06190562522415742,-0.01981609453054182,0.016337201608007453,-0.03946244655104297,0.009032205309390065,0.05437879064570225,-0.00013229505935202071,0.014581348380062201,0.06539882570948051,0.004955076194857052,-0.07618567339185797,0.0404966149109563,-0.016865560751114762,0.01166749426642305
CPAMD8,0.040468621798871056,,-0.028222147511282766,,,-0.013538713462878195,-0.021068981502170556,0.01735289912213905,-0.01988026576850493,-0.004789449404682705,-0.027512861393078934,,,0.09010919238722231,-0.02155859685881204
GHRL,-0.025647866409290374,,-0.007910119639612695,-0.03797348937959695,,-0.03611247965412103,0.08010492073797115,-0.02860198789383027,-0.009795390823372642,-0.021167301751848278,-0.0014748533755511782,-0.053264106980400905,,,-0.0004223022989829397
NPY,0.015449698012261375,0.0051221789807256125,0.03669361103943342,0.03411908708060559,-0.0217424683673374,0.023957602357567363,-0.008066416838336768,0.020604354519197704,0.006632007912709214,-0.024332420738037486,0.08867643599460816,-0.007540685528568255,-0.015630145508249853,0.0013200343435619143,-0.025981132210805512
MMP2,0.024971618341663462,0.1298391501847034,0.039403440550481526,0.033035006886061286,-0.041437489402736165,-0.004156151627527951,0.07967796957902842,-0.04617927895508489,0.013992105367100863,0.06150495568262943,0.007609789174001452,-0.11102754620643579,-0.02973175168538706,-0.006676393106201337,0.02680320769889964
LHB,,,,,,0.1108397432820449,,,,,,,,,
PPY,,,0.048680850385798086,,,0.09412602239538055,,-0.011921945548644824,,,,,-0.03652362334309285,0.001312409561489388,0.03583750670417951
ALKAL2,-0.02407372088723959,-0.036737998897875816,-0.026343195918622473,0.003992604675764257,,-0.011619889277981006,0.04268571534956205,-0.018316115117008237,-0.026044804525304863,0.014300880807398029,0.07485391143727112,-0.04787031659904283,-0.006349773654970149,0.03745954723826671,0.010081502363385748
CSF1,-0.025551492007726252,-0.00877088777009174,0.06290027198408149,0.04374237536979154,-0.05380746357937534,0.006689445493514595,0.05915194402516001,-0.03516329564453824,-0.007812276565018999,-0.044875881913869126,0.02805292398618951,-0.08001203431799407,-0.01335993832612448,-0.030594065018706384,0.02940984656526418
SEMA4C,-0.041110811176781614,0.019103011546356897,-0.02501633652545475,0.02055771826901309,-0.08295390666025931,0.09444311331139278,-0.012753862010474622,-0.021432750390425904,-0.02088496837146765,-0.002052327401851858,-0.04685657679616842,-0.04322423415696166,0.014342986728135812,-0.022961262591496587,0.020065679251213192
BMP8A,,,,,,,,,,,,,,,-0.0184671269541584
ICAM2,-0.0047710072112058174,0.0569588057595473,0.0257636875910655,0.012021413990448275,-0.03485580295427496,0.022581100757406485,0.05309213082570904,-0.050103414976472485,0.0381841566605685,0.02096152141035343,0.05584947226825597,-0.04181263905643517,-0.0123144309019838,0.06220511681418204,0.04796701007581593
SYTL3,-0.04393043267856441,-0.015014120852059056,-0.001585324311086593,0.07631698450849819,0.10103192511115519,0.04237120351320846,0.017722336740593647,-0.003580600778630476,-0.022067276873257755,-0.011686219544893324,-0.02388916134077984,0.06410496898168916,-0.07066690406762771,0.0007776071008020295,-0.002054739178977129
IL1A,-0.01867988183824365,-0.0778332402328919,0.04815485715276123,0.008799106165692325,0.06418467714175921,0.06539894039038681,0.1009079759606619,0.008898523489857011,0.025889696149678093,-0.010337635480493563,-0.028630232112416852,0.0746196376376906,-0.02083495915609808,0.0267300381705678,0.07343594448099829
HLA-G,,0.13123838744352098,-0.02161518718690129,,,-0.012453785745732544,,,,,,-0.04194797662785641,-0.010526320187575154,-0.01787892186069332,
PGF,0.05693065060086904,-0.0011799931265217374,-0.016322364466604462,-0.020030751468349903,0.025425868279620754,0.030399731856084158,0.024008115225597385,-0.0018459217686989735,-0.0012334994568081003,0.061932568869770714,-0.006876929123035326,-0.021140402158083424,-0.016651388190448525,-0.004217318590443095,0.027718408383319355
LGALS8,-0.03157513714839464,0.008931299756743671,-0.0555331246937095,0.04447865644675657,-0.038462512853068044,0.015082451071188356,-0.015454083487540434,0.01969247138509067,-0.04464939119469738,-0.021699314737489303,-0.02327532005814378,0.09405813683823828,0.02200153832947739,0.014026614778507274,0.028916341495609933
DKK3,0.023591816688792577,0.09542464919389215,-0.0007059489799103922,-0.009776697030228052,-0.046402949916331704,-0.04077493597742031,-0.04663596052498052,0.020774686494468623,0.004403460280453585,-0.03306668448504289,-0.04991443513234594,0.0503566112207061,0.02035549886062361,0.014320082165710455,0.009969189076484343
COL16A1,0.047680430999313884,-0.005947723053304765,-0.006076138410885955,-0.03257331932863208,-0.05831376394835767,0.019220600018721244,0.03450171647311055,0.02277223393126594,-0.005277247548591553,0.06300908401421887,0.016848515960145513,-0.014594126992129437,0.03656297432595306,-0.02805231546235642,0.043196588987787145
TPH1,0.00039275600010067676,0.024557164231482607,-0.01587103692940563,,0.030832226806363622,0.06854920863989554,0.005549272698176133,-0.0275729583647153,,,-0.01792678147757228,0.035854653921028615,-0.0008546550110620486,-0.0061972249079115796,0.10931532841967002
TNC,-0.004928500586467552,-0.004781407420868405,0.06810061408751888,0.023072159102009597,0.01875014592217243,-0.046849927445865996,0.045198723176333375,-0.04364846127558029,-0.003896268395761628,0.1341053751592135,0.036946200035262,-0.017703931850481653,-0.03704241273596951,0.03069316757562552,0.042958976750601945
TNFSF9,0.1551454499661643,0.02626681786843519,-0.028222144581361224,0.013009257624789742,-0.035956948187046076,0.03693228360630639,0.004220605730866257,0.03294007575534137,-0.016361260870955352,0.03383407299794769,-0.03041494795701617,,0.06582503462785799,0.0523410735399265,0.0006325694604714102
