,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
SHBG,0.04703823860846288,-0.033830995857847906,-0.018154381048736876,-0.011835371069368848,0.034307307003270324,0.03040154801766026,-0.015085843380013906,-0.0002817206767774231,-0.0029129472534889914,,-0.03588166322459665,0.08046462652038612,0.1300425481164121,0.05660008311282804,0.05485726455093783,-0.005052105916263453
EFNA5,0.03881275634602697,0.12603223670589123,-0.03845558898809228,-0.02945205277079715,0.09176533256202514,-0.015155795928975343,-0.025246877349463147,-0.055712278633860565,0.036969082622487104,0.047677986374328706,0.05895777561241625,-0.023136864667127804,0.039127798540782285,0.030056158896307916,0.06874459146754507,-0.005253368754536946
THBS1,-0.06202065981403593,0.02215383127259621,0.09288340127286344,-0.031102316233503645,-0.0017645920665503186,-0.08545423062139883,0.027950976999366845,0.05325935328788595,0.023393792556916655,-0.012741729796748565,0.0981326872747384,0.10142822039230363,-0.003914411400855581,-0.00775701788888814,-0.06910066746467965,-0.01957568589021029
PODXL,0.00202812401561291,0.03753022777326742,0.11529438001558809,0.03852075481736337,0.022708923670060336,0.005909618007739845,0.009592279848789196,0.11332386887322182,0.03285887805776708,0.018260842471095346,-0.03936087649618917,0.1060367704354366,0.009327182701469417,0.07485978287838918,-0.022971885903951106,0.016366041142274437
LCN2,,-0.021167853966837413,,,-0.01877863132131092,,,,,,,,0.08789838654643803,,,
C5,-0.009364461363302353,-0.016583071273885416,-0.0030574079689474135,-0.004989939198033279,0.00032507228349502014,0.01181870775644501,0.03662972761219815,0.0803790238110188,-0.03535145458434325,0.014435225339393632,0.020503945923444112,0.04201519633040483,-0.006281802616715941,-0.011912809075525357,-0.04366125974216271,0.058677576803325124
DLK1,,,,,0.017052277202253944,-0.017249855951045785,-0.04708437410887334,,0.023481170838382075,-0.02154917537230548,-0.03209444348706594,,,,,-0.0067635836395931025
CXCL5,-0.021714157095871104,-0.00045346645772227596,-0.02465971560782089,-0.03113720277291083,-0.012136957287712215,-0.009541679042067248,0.04891507653198278,-0.02055762693378592,-6.32540964992812e-05,-0.022709181550599793,-0.02754188464292868,,0.15837908396828346,0.008384976891058491,-0.026351659289374347,0.08935370455026471
BCAN,0.037232076819945656,0.08093557496350529,-0.02537053765344261,-0.04298035240043456,0.01107104577720347,0.058598458706553315,0.004810465766236596,0.05875459157616218,0.0006683127491136379,-0.01681295126180097,-0.11758779438855743,0.04210974544308196,-0.13231632459047657,0.03625818272829833,0.05009449861898219,0.0018030170531772988
RELN,0.035819449590544394,0.12443596772456945,0.01570022502980711,-0.01130045999069563,0.027328700544290787,-0.015388914631329999,0.0042221775131971355,-0.031663906880864005,-0.03479983908050281,,,,,-0.013670363172781448,,-0.0209186461792286
COL4A3,,-0.0057523237131317205,0.02170320376804058,-0.036591231279901486,0.0021230083858282092,0.003993872948209265,,,-0.024517950263353648,,,,,-0.01846119521576842,-0.006237846792690862,0.02368220084497885
GNB3,0.00933123156572687,-0.05185966400258816,0.03438946712595557,0.02157302252030687,-0.04312113006716985,0.012718235040919986,0.06947054673610953,0.03342558690925256,0.0621487470695846,-0.011634868627222813,-0.02722864961510192,0.13310828281466783,0.010662464113485768,0.00862923012361673,0.0652804705093244,0.01960669559467356
PYY,,,,,,,,,-0.01678069984863138,-0.012815006282367845,,,0.072264969317821,,-0.0033269662734168306,0.002254163991172054
MSTN,0.08810538372164213,0.15374986206806826,0.007502531470529264,0.04085605654667249,-0.026317618681351157,0.012591479420452635,0.005401263789159984,0.05600672586179131,0.023107938670333592,,-0.03481629464814698,0.00642009464602616,0.04361820685262012,-0.020476758305557285,-0.023599240419661056,0.012000240952480293
COL18A1,0.009116761660690998,-0.007072110597703123,0.06923114681074773,-0.04805267391241713,0.04267248058511173,0.005937908531880502,0.01883040322704082,0.06900734725385357,0.016881256261926117,-0.007764396240958694,0.10462469064534313,0.11098873552685865,0.03411130949168575,-0.015475748953061622,-0.02402406731074469,0.000883270480271136
FABP5,0.0981685089542944,0.12962126301701832,0.004158711460184916,-0.0040904847179357665,-0.059477860798678776,0.007573547482477942,-0.034482732659771614,0.03499407188591449,-0.010438776888192324,0.0028986710786355428,-0.0006867809027858512,-0.04264320491111098,-0.06319267978046049,0.05447562246683028,0.09199042490510174,0.06075137402568494
TGFB3,0.012788953876844967,0.0391009332650958,0.046870849396591696,-0.02189048898049889,-0.005281299703945716,-0.029157629292323337,0.049919574387827056,0.05868433033383796,0.007676171677296486,-0.0004042862037923706,0.04760999984397144,0.06855159699747287,0.025164330273602164,0.008111456897937562,-0.03596955237012196,0.03164504900239408
BSG,0.06094588771354961,-0.03395421942003971,-0.0342662486029643,-0.05074524370140322,-0.04960723541987083,0.05284755282932669,0.06088947739796559,0.021448819531006386,0.010756953367650977,-0.06937833514359558,-0.04129661808453588,0.039029633225388397,0.14232218471896144,-0.03512572684452556,0.030850944508788152,0.03385438480558389
TDGF1,,,,,,,-0.014404586854424943,,-0.013662635607834327,,,,,,,
BMP8A,,,,,,,,,,,,,,,-0.021921333829697163,
S100A10,-0.11412939489394472,-0.04062119540811146,-0.004147288716963116,0.011541354301856759,-0.0007921435512863627,-0.051647769895443355,-0.060573052438935265,0.13304669487271356,-0.009288625900909406,-0.006862973823866787,0.04298032657829996,0.0142316815216715,0.08772024314802324,0.006601705530722797,0.013144364186227228,0.028721727932215887
PLAT,0.07269271053096919,0.10884846409198642,0.020643839458456305,-0.03375122043440817,0.036467679120059104,0.036188790620666655,0.007252410180118846,0.04017468847815748,-0.0698124570037811,-0.003840585213571144,0.09879236206829893,0.11059131195194154,-0.12099088331980554,-0.04355666796238861,0.04104414916301056,-0.007569990987991416
SFTPD,,-0.025637048488591746,-0.026811576094702146,-0.025205666627413584,,-0.004721737787056837,0.026144736881569607,,0.05687380832014002,,-0.04400519595121832,0.02911333307704257,0.020809118393789995,-0.03482900333497362,0.05271714127209078,0.11069639331617588
EPO,,-0.0369396225373545,-0.022327346201618803,,-0.019144494881568684,-0.011752823729911956,,,-0.01246047012380599,-0.011824222952750386,,-0.03065767214705744,-0.020266512790519327,-0.013515162716641275,-0.018101443117802457,
FGF7,0.05511236603036649,-0.051110430206082386,,-0.026686271659354475,0.0007089471589040968,0.041261486487186666,0.06603963181942372,0.015165183841433507,0.04434929767230224,-0.020400687097771885,-0.02819353828777262,-0.04569364686809968,-0.032843960238485105,0.010332664655918875,0.10044303478788995,0.09421832034506097
CGN,0.03625536834831452,-0.0474890693155549,0.04717424950964465,-0.022751410372668954,-0.0437283105007114,-0.04613932125037783,-0.022228320958798693,0.08673210338203867,-0.013209540329370086,,0.05208340684965016,0.01331785176299757,0.02243820499796012,-0.04240378115487708,0.02610315750241586,0.07000032153275261
FGF13,-0.013487248652431323,-0.015025138739071488,-0.01540599147517604,-0.009749969778665562,0.03643059275931302,0.023372921646608848,-0.011276282697060389,-0.06389862177282106,0.037642950607999846,-0.01605688025196133,0.05112926360120437,,-0.02359797154074562,-0.002043455557134108,-0.0022234693993635124,-0.08678601951630319
CXCL13,,,,0.09743214722708282,,-0.024517226268212386,,,,0.013469530311505789,,,0.1089895935281561,0.04022305020874001,,0.05725242084925298
ACTR2,-0.018459468430254998,0.032030030755011145,0.04823135808565026,0.012937175494370257,0.03264519591237565,-0.007834706256380941,-0.0049499574407240775,0.01258211556696318,-0.024402134879990187,-0.014498145547839038,-0.0009690281630080573,-0.04800545179277528,-0.045213252805984545,-0.026360834147167066,-0.042907081073239255,-0.08629885304120717
SLIT2,0.017655704075213094,-0.04732202261962683,-0.0374721400905155,0.07929959624156259,0.037852462401170926,0.026930810123963356,0.06428783671036359,-0.01946659673951883,-0.014308047361613813,-0.031984001565065555,0.036585518133437134,-0.002415234353482998,0.0978182113409308,-0.021851779780431825,0.02224313084714483,0.01671289399416661
LAMA5,0.033009499408753036,0.024320166162737553,0.08041253239167638,-0.01266936137429532,-0.0058166106539914355,0.05046123147264118,0.07867044282733876,0.06712789689181128,0.02862133728482593,-0.029418773071958115,-0.033941853298083365,0.06620027625137183,0.10651795390734571,-0.01848911498221198,-0.01654671268904395,0.06487186340739634
TIMP1,0.0009181114940009432,0.027271857397087925,0.08952101266871677,0.06408766452206371,-0.013943779630960268,-0.0442275956550052,0.007078570463576532,0.10186651587975773,0.012967370365279866,-0.01635837511157152,0.08454624429694417,0.08320378962542385,0.16430552681140592,-0.017591917407979316,-0.032163140213141685,0.0703311379425493
PLTP,0.007682854532116627,0.02410191175979865,-0.011158232019683393,-0.08233268188972123,0.08482768506674954,0.006289632336387479,-0.017529827457794918,0.09581024745213765,0.033316533610858734,0.02269418903020982,-0.06278863531012584,-0.0025015348650292393,0.07053396901593026,-0.019176246324513077,-0.029183523514405767,0.003517228984694315
TNFSF15,,0.0015824600090045943,,,-0.014513108011616638,-0.02406682528236869,-0.019496719495645576,,,-0.014605548085598411,0.14216073803577395,-0.02952202112138531,-0.024712605159905855,-0.011317541126705454,-0.027473584502070738,0.09662073265270939
PRND,0.019203974772429494,,-0.016616631786034123,,,,,-0.02077907189855807,,-0.011611975796342718,,0.20256225639349218,,,0.08394774473952749,
NPW,,-0.03906678841278996,,,-0.017769432857749914,-0.03353168894267578,0.0265342996344887,,0.01651080303630301,0.02776243525131548,0.027614937212911497,-0.0394197150386451,0.15168105677973423,0.02808267899084372,0.008715330065465892,-0.022620906340559525
SHANK1,0.0004955102626307916,,-0.02008894518908256,-0.016507505696431682,-0.02584860930322587,,-0.011941369302615086,0.057171935690882816,0.07560256396893526,,,-0.03386968404543497,-0.036324703807630206,0.017259218451661947,0.09025030156285815,0.00534286783167716
PTHLH,0.035095558721680666,-0.010238533965857926,0.094080739237433,0.047717619717072605,-0.0416643704570098,-0.0024774634835911936,0.01407917249193856,-0.015348206302425131,0.013382683569162309,0.060756250920803334,0.014322359681159996,-0.06353141157629497,0.051984328860957274,0.042711987215315904,0.024268382292946925,0.12647184056157385
