,MGH258,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RIMS1,-0.023815584893501395,0.13969990350943265,0.048732472243027215,0.10213519230416966,0.12263913417072328,0.04609462431182191,0.016125074688480154,0.04416847897313267,-0.03203740483295992,0.0240743234698576
FGF14,0.04167171317764462,0.059339108869308904,-0.012146758477542284,0.05534977159370796,0.006444960205348964,0.055109248114590975,-0.025522865050832785,-0.02246335582031588,-0.03750200151512932,0.007404708522812029
IGF1,0.006457215885710584,0.06380158313987169,0.09115169047827375,-0.02711866838582088,-0.004353772706835172,0.02397475501484614,-0.04582052170563064,0.026989452815803394,0.008050990605438594,-0.058484017022646766
TNFSF10,0.012148177361717024,0.09267902367921502,-0.06841836729722699,0.022840608663220897,-0.02275851873677616,-0.016158912237790972,-0.02968685226162451,-0.05439124862403454,0.056154002601571065,0.025657039164870592
GDF5,-0.018635835239891034,0.07648432517585278,-0.028869098742306202,,0.019565194301568143,-0.023705636482887222,-0.0499824542973836,0.07091951211887608,0.08456778739312507,0.011730042092556379
CHAD,,0.009370253156857015,,,,0.013591191190897203,-0.018877056070628003,-0.019414575091291266,,
RGMA,0.028566092519735405,-0.015794744719740895,-0.03300451966491385,0.05707897080130519,0.05944550889011646,0.014725187161600359,-0.0699293138334174,0.04160389782715722,0.12133350618138032,0.03712533627925027
WNT16,0.024466907679058215,0.010491202498986128,0.042752655120207275,,,,-0.015594458522871463,-0.012420916447078467,0.04171260694831331,-0.0027186847020837044
CX3CL1,0.06577609655923311,0.0374029700959943,0.0803021038866466,0.05152906462705686,0.10121212799005697,0.03685890566959687,-0.06541788454577324,-0.009464062903651956,0.027218863222813593,-0.07359402684075078
FGF1,0.07220293352496934,0.1313337718422792,0.016618947260002098,0.07041396768245498,-0.06654214903520621,0.00538800876556438,-0.021477770887701905,-0.01684546549475818,0.007584027705391076,-0.004954669610479739
ALOX5AP,0.07207053649019377,-0.03925425853257443,-0.03213948819723099,0.02238034933478184,0.012059907710526363,0.01199538341956452,-0.06877371989106273,-0.05397751614932381,0.0004073759763755294,-0.002700257139823798
IL1RN,0.12598149412816115,-0.05787268703547486,-0.03938675526695621,0.0795187987216851,-0.05251430718628139,-0.031003589849289775,,-0.03460828746208799,-0.028264390902197366,0.02431255487444406
PCSK9,,,,,,0.02965922293824097,,-0.012056439739855762,,
NPW,,0.04338244683540555,,-0.058077850438760986,0.1085786545710766,-0.015295513615002585,-0.01741639067018215,-0.0032904811265753115,-0.0374213290908211,0.029391452301372734
CXCL9,-0.008444857809595778,-0.022994339654669925,-0.019935057610747185,0.046580440896940085,0.04792547494918379,,-0.020429731272238544,,0.006667837331643414,0.0468749963587793
ANGPTL4,0.024020774509714144,-0.11281198693246984,-0.028842985332704123,-0.10961388046266952,-0.0014309585082405952,0.035619206533490086,-0.02321221493252705,-0.08384616733101342,-0.02639068173114741,-0.03417874796701441
UCN2,,,,,,-0.004873897964993638,,-0.013623716937310223,,
OBP2A,,,,,,,,,-0.016688331062753508,
COL4A3,,-0.0682997128741172,,,,-0.014001053404207974,-0.029294991431399752,-0.019054313446902945,-0.026995113443851117,-0.036699771172740786
NRG3,0.06441788941341411,0.009638150127946457,-0.03821819665683097,-0.035077199522400675,0.017843843530747614,-0.01826427546629335,-0.0594439594240656,0.09098165717704061,-0.0025739692720506443,0.01068675789654708
IL23A,,-0.030870291076920135,,-0.02024595735749031,,0.013533826023881604,,,-0.005940396370636932,-0.01540638677961164
COLQ,0.05161847786700936,-0.045229071957049706,0.005897418331266721,0.06411459931427586,0.11795157551390391,0.012467519600761338,-0.026622188229296774,-0.007668025850002945,0.016582281832842227,0.009353520026543969
SCGB1A1,,,,,,-0.004037601221942554,,-0.013949375548488584,,
TNFSF12,0.004840242832244859,-0.004185851834230818,-0.07443946652669815,-0.0014876196051020272,0.029259634166022844,-0.013622550430176437,0.02508611457604396,0.004415029675867529,0.030725153163983967,0.029461831945133958
DKK2,,0.07521127698807599,0.07548370201879104,,0.03383577450010609,,,0.07719417202647695,0.010221897550070769,-0.020722447430898287
FYN,-0.05009080851091534,-0.025147858677750257,0.0367811476748321,0.05776825804015984,0.03429036849764833,-0.0073699584783824676,0.018399354622323408,0.047401536288708065,0.08063569336423305,-0.016109752925314906
ACE,0.05465272796539005,0.07182114670936808,-0.03489785260934248,0.09153687728393048,0.08052398355202449,0.06623860834813257,-0.010647687703580244,0.03924825577404138,0.014366517186028523,0.00022614020949857658
IL18,0.007989558000327744,0.1145039999988781,-0.04687325580637296,0.004090540028568327,0.025659412740595945,0.05518916896243754,-0.06649986502040561,-0.0030362987361200154,0.04346816500446891,0.04076136448643283
PPBP,,0.009623442023369929,,,,0.036676424078464165,0.13541789633711943,,,-0.034313582750771
CCL27,0.07973672550498845,-0.03040113724394715,0.018174063784012724,-0.03801959164079138,0.12476157105522834,0.046463174536796326,-0.021528139292518133,-0.010300019772667542,0.019851924447634065,-0.0372854645234498
SERPING1,-0.007287054860464797,-0.07807998924854426,-0.0080792842246995,0.047658474303399395,0.07095973579663833,-0.004405342023585833,0.035615396999503605,-0.02558424027631034,-0.01228355400590223,-0.06036021669757991
AZGP1,-0.002937156553074233,-0.08909850557128363,0.008750995441612824,,0.043896157627451755,0.0599933128851878,-0.05675784377049919,-0.06254221351478534,-0.0011664023978933747,0.0528686988610184
INHA,0.01062333120337051,-0.03928929141367008,0.07833470478714354,0.06457600806264424,-0.07350295291223523,-0.0029126848635865764,-0.017416390566951077,-0.016306646859099907,0.006951656246539122,0.057005859348532945
SEMA3G,0.04158574906797223,0.08760187682291652,-0.02759681546577474,-0.037317950482901714,0.07278048968425892,,0.04697946722621187,-0.020002268838726113,-0.011079787432952994,-0.037713451055326364
OXT,,,,,,,,-0.011681149169335806,,
COL6A1,-0.046818710923559735,-0.09898413522521682,0.039016481381624855,0.0826239659225393,0.016069460197040822,0.019354912128377543,0.005506149182395282,-0.08943425289124153,-0.07376458080344304,-0.048609752879942535
FGF17,,0.1072698321627413,-0.035165390668222066,,,-0.04540028862721935,,0.024500344813920095,0.1413184404525558,-0.0026894864966914844
TNFSF8,-0.02049538663447348,0.033639700146932745,,,,0.02217033647915759,-0.015594464585526125,0.19594482698638221,0.007254479425821303,0.044448925509894224
FGF20,0.0077331411973956534,0.08899360213538812,-0.035692339738760556,0.018914703214645792,0.023578511428007303,-0.030248242840511946,0.01554744251654484,0.033315317140733554,-0.027370994699567112,-0.028603673122574533
ICAM3,-0.01972569416873309,-0.003331476829341335,-0.05817033549481208,0.025725238432458688,0.0021870390860540567,0.02008817119439202,-0.060222348476695615,0.030217051609244733,0.025195474165870587,-0.036926128797925936
LAMA4,-0.04918614296759708,-0.053211302577833686,-0.01716515076615762,0.09517738236995521,0.11924245938413183,-0.017879495359278637,0.008537008162627669,-0.057782849789577054,-0.017178997862942465,0.0027459072301420514
DLL4,0.0038376911820487652,0.0670606116309226,0.009983622393491372,0.0545816628952744,0.07859632390193183,0.03062732940166704,0.09374910813195862,0.03147310655863097,0.057315206799956976,-0.01432300287226344
SEMA3A,0.06644789834181596,-0.0004073192941964522,0.03717811491995864,,,-0.02517971569714922,0.03212573377745788,0.058142569775770384,0.038012694184031255,-0.011245434808215752
RLN2,,-0.023141761487464985,-0.02581636160575736,,,,-0.02596582712493631,-0.013623715435008017,0.15912568898992005,-0.018567943202738264
C5,-0.03963291332056787,-0.03313448775586867,0.06119961681551057,-0.07147757621183726,0.08105528257313473,-0.02452587596361727,0.06530535785578012,0.04445364779956824,0.10938919169901264,0.08152274196724507
COMP,,,,,,,0.0077776426978679964,,0.06984616548756957,
EDN2,,-0.019842487618793533,,,,,,,,
C1QA,0.0020747934142913505,0.057356588192450764,-0.057203898848431224,0.09992849604963422,-0.020105369446884517,0.006270398258630827,0.002648816872514382,-0.08532759066263107,-0.06910986761253798,0.011341093368248954
UTS2B,-0.017380513418640223,-0.016548105107908054,,-0.03523663195438818,,,,,-0.01955089722304133,
COL9A3,0.031207957517827224,0.07525694999445837,-0.0031496215170795532,0.05416538235855178,-0.009130401342273092,0.040127488379417244,-0.03655509556633792,-0.05659277605939763,0.06571353590741195,-0.0006695506944241654
DLK1,,0.12414828164321196,,,,,,,,0.02153961431428436
HGF,0.0030453867175496297,0.032740862256971606,-0.023915796272376076,0.07420849485439278,-0.04789028342369437,0.0033619731564901,-0.038913005260888235,-0.01121790254345393,-0.05479877077400661,0.013834581149083583
P4HB,-0.05761513932635993,-0.11336393905736232,-0.003007453716963065,-0.053252456443872595,0.02691612216384849,-0.006695838457724108,-0.00048185142547024345,-0.11677575188737088,-0.06331844551487305,-0.042753616618581784
ADCYAP1,0.15269608078064112,0.054891623021314034,-0.051014149317904774,-0.024529005777621973,0.06379413839839738,0.05338057334136321,-0.03144255959145906,0.061403517223941016,0.04695312109622846,-0.0005804867998950441
GREM1,0.00621626736167401,0.10164213963734436,0.0030535825010177555,0.039033586320704014,0.03967042529612567,-0.00529025772018481,-0.057120811998891116,0.025454855245200903,-0.009484076822647746,-0.02545785780186461
EGF,0.00762286533715486,-0.00691428286150626,-0.02866044034796516,0.05135813560467901,0.01800120997878676,0.0815189442828845,0.02820699515119102,-0.017152858201418444,0.037570299342501716,0.027863147663913592
VEGFB,0.008908898832392292,-0.033092074011359426,-0.07827532068768032,-0.12230199794779087,-0.06674045209767858,0.025417776197315185,-0.03487441167061656,-0.0008181165238483945,0.03797908222075468,0.04654300692945652
FARP2,-0.04341231306127099,-0.014619559935548084,-0.04333264288261197,-0.016096163447042476,0.032676262391698664,0.004916965724666944,0.0397417294879414,0.045757148950612093,0.07144139653678594,-0.03890501067967543
BMP3,,,-0.021877492607838247,,,,,,,
IHH,,,,,,-0.0011281239639872062,,-0.013458107888781748,,
LAMA2,-0.03464620029722505,-0.023398719594108996,-0.009031597204429332,0.0949640734663151,0.08062942313038832,0.019846900454611124,0.07619572315919611,-0.04946617210737387,-0.03065772301617962,-0.039038721538027114
SERPINC1,,,,,,-0.01689307048293812,,-0.01329055892660079,,
NRG1,,-0.004856632052839993,-0.0036602525621231147,0.020764668767372103,0.09723481001401146,-0.01345393467716339,,0.06168493620810662,-0.007792054479727379,0.0036169700238286692
SPINK1,,-0.02698057895238487,,,-0.06035687102424552,-0.0014204774859230527,,-0.016336771434458174,-0.025577855002362218,-0.00678745344459587
EFEMP2,-0.04224098938387621,-0.08484281873278489,0.06642464501956725,0.016865469054981607,0.018950263959613953,-0.009111300670687302,0.02984572909382118,-0.06287062325010122,-0.010796367627322702,0.0028659701099244496
SELPLG,0.05574465394072142,0.07049224959101714,0.055318908489560656,0.0683511988416162,0.058844628025608726,0.052726415602532294,-0.0023493316243402332,-0.021798925998186416,0.01709079158157981,0.02320968258741034
GDF6,,,,,,-0.031239085639145268,,0.013642915483350062,,
HLA-E,0.03228016879998229,0.059970932539184174,-0.07646238400016733,0.03373125566822647,0.012248689359498625,-0.004417192162438516,0.13017849156811573,-0.04686619695311913,-0.05917482669566288,-0.06293586444715796
PTN,-0.010190317136270688,-0.004803842601703076,-0.042915025851791785,-0.026308604437445853,0.07813165373551911,0.06481600697693672,0.029290719241165948,-0.0836955081695758,0.09198481377576789,0.12693940136652332
CD274,-0.036953405754676816,-0.04291929264970171,-0.03655722909673793,-0.01963977739310831,0.04188592901563705,-0.0005555685219776564,0.014134336321247415,0.032681098040622206,0.035871667961702165,-0.011112484533086917
CD14,0.03986476147080929,-0.11080527725370776,-0.080772648496883,0.07033825835974951,-0.07787224349335675,0.060914234293990385,-0.07304363381615404,-0.06531129614897363,-0.04117745709416722,-0.02710761263982868
SFTPD,,-0.016943567418622938,,-0.04519331607922912,0.02862531323430641,0.012723544725759942,-0.0018678307092431234,0.0916228580757975,0.017698302921655022,0.0592907890789363
SLIT1,-0.06049135126208575,0.063178633834842,-0.017990692116114076,-0.0010437040877911822,0.13699846026124396,0.032183515063686385,-0.017949306917757205,0.006124897022355302,0.004351463749466946,-0.004735459987179884
CNTF,-0.02241773076211905,-0.015087427504623024,-0.003564365136985835,,,,0.04678641179354913,-0.013623716937310223,,
BST1,-0.0111032313952888,-0.004839718461442039,-0.05639387063577327,-0.035241097776931726,0.0800223167826486,0.09778717022193402,0.044938856102892166,-0.026999800973310527,-0.01335695279888813,0.05880163557494975
AGTRAP,-0.025446418850448845,0.0053592031311754385,-0.09713799496280955,0.005935909133194484,0.03683690396660801,0.03449216834100639,-0.04899942849634778,0.04020568945195727,0.02468713235135026,0.04064134143951966
LAMC1,0.08013076942007456,-0.05829496911879641,0.01686830153707978,0.0331368497509346,0.032491158750122116,0.012435247740562125,0.09867487061434929,-0.050941950149300565,-0.04160814775590845,0.04887234568525023
COL6A3,0.0035892382574873147,-0.017991584874421006,0.0077729412866050325,0.03875081856753946,-0.01036879398632891,0.03210291494621351,0.050152630428607334,-0.06159780499155732,-0.044171580332807894,-0.01069389234009198
FN1,0.06664654892759861,-0.06108615285151701,-0.07199167243767197,0.055192793650448074,0.04017915615919076,-0.0335459386871864,0.09002723944152284,-0.05133535864866525,-0.08874020144194977,-0.06291695576875476
MIF,-0.008245976026429241,-0.0172790598916049,-0.03795398291225184,-0.07742020625787975,0.06901323127838585,0.020633758947393166,0.02616421586294834,0.04235075690410422,0.09176570878091021,0.03035617259223465
JAG1,-0.025962105128866486,-0.02956532773978151,-0.061191615206311466,0.08163224103307903,0.04079240270111397,-0.03396844305555796,-0.005592932591211357,-0.011639425520128144,-0.04233095395659343,-0.051698061385244826
NID2,-0.03968299717013071,0.015516200535114738,0.0028417026855732585,0.060163310998227325,0.12508878623854155,0.005062939724005426,0.05309184283076699,-0.021723274044776628,-0.028377908683594587,0.014358190534826488
EFNB1,-0.0004217098310057543,0.01739297170866109,-0.08694246369125265,0.14662963596444398,0.11494945226430389,0.06004744654499504,0.0019023142590604556,0.01782845402853748,-0.007733244248860656,-0.033530433384877364
COL4A2,-0.03578504721179059,0.009319253173265273,-0.004628146395159188,0.09867366349575211,0.029876178789908274,-0.04470320363083114,0.07897341835561221,-0.04503846186973304,-0.059458102362767204,-0.0011516756592049474
SPP1,0.01686116602118203,-0.1375467266914302,-0.05005265014098588,-0.08443073275295497,-0.12718985709422137,0.015175521296214243,-0.054499642720587285,-0.04840776889608935,-0.04544900631087488,0.010099170421738449
PODXL2,-0.02030389312942776,-0.02467443040068259,-0.007367959402456652,0.0028013181121340526,0.040936151528135116,-0.03684357675595976,-0.03922594879122845,0.09440420378455627,0.0766797638167639,0.03355321837973168
FGF9,-0.020495389912045744,0.1797400555923473,0.04851616611553766,,,0.0004612014513420738,,0.07419182956261486,0.07269691001644456,-0.05444910560452711
ITIH2,0.01173189358517501,0.05564256961009634,0.07338349450023325,0.07987254989168557,0.007543699998578728,-0.03805281196352298,0.007741247226098207,0.004363282683256549,-0.04502429502828146,-0.00675211385672049
ADAM10,0.021915625079872346,0.04293985320982587,-0.026236136616679364,-0.053952068016994446,-0.0004462937256152865,0.021713879098316832,-0.02542113562372104,0.00027051344617692695,-0.01801421508429043,0.06201396420669056
CFH,-0.011676355497878635,-0.002456712487407559,0.06304751872147916,0.03355699843875269,0.039459177945302536,-0.013409693850278287,0.0016191190919894796,0.019621669860879185,-0.04747410855985674,0.021394076893966975
COL4A5,-0.010513065553463019,-0.035515115094439755,-0.04454445064411019,0.11505355016836741,0.023728448557632103,0.014261326298490981,0.06741238559855504,0.06050167231963873,0.08305238150624487,0.02435063946341391
LTBP3,-0.0025575321790319155,-0.04515638772931722,0.004645985358262234,-0.09253482678446184,-0.0006073987768899146,0.03555917024585017,0.08043244312885739,-0.043454805805705744,-0.0368055946841691,0.014908908895928828
GNB3,-0.03196142736792959,0.02668175880029484,-0.05113441901837527,0.06433412148261326,-0.05968545918378268,0.03245701290970163,-0.008079180113087274,-0.04569835097517323,0.003586138504600629,0.09674403845583969
COL6A2,-0.009250426609612365,0.046470840707497935,-0.06713992332725154,-0.015663914514476827,-0.016983207417752957,0.016197792048170886,0.0571661547735462,-0.0986058663655191,-0.06341636523804053,-0.003824062602550654
GDF9,-0.0007566503542202717,-0.0032587784479571973,,0.016459360365502003,-0.009108160287433092,0.1262855040258286,-0.023589139437417694,0.041814509562143914,0.05761134047285426,0.01764816356432941
NCAM1,-0.003692676098136327,0.014562849451965069,-0.054676721398596174,-0.05072746582265848,-0.1000601487088381,-0.008774736650462052,-0.029348552620397067,0.07524055584965048,0.06523488924732718,0.006879354620144647
APOC2,-0.038319778585494714,0.007893867571521839,-0.08353162197901466,0.01720376946404781,-0.0033247140763726607,0.054927867572511106,-9.570430921858413e-06,0.01235336115145807,0.06092188733357409,0.1109971779462169
BST2,-0.017969366588167158,-0.014583376651479739,0.023995489572063804,0.041890612084741645,0.06313178911124782,0.021665269571740177,0.02613913491851775,-0.0561172555360509,0.03887913898323228,0.02823770423806638
COL5A1,-0.003100924035546143,0.004139078648173413,0.024370046330538818,0.034856915505131564,0.04509853468678617,0.0006447325169235893,-0.005499163728166356,-0.07297912733718366,-0.04995979930268983,-0.02277274336186803
CALM3,0.0560279763369142,0.12240221713816501,0.06251323320461775,0.09891352729971896,0.006029155171582831,-0.0015806723031105455,-0.061475506880601966,0.05748832149067472,0.00563524165266003,0.0003077826404018695
THBS2,0.02947431932454043,-0.06077476112667878,-0.06743736379813539,0.03477696429782299,-0.018860819239238692,-0.02155942487970485,0.007580422054704078,-0.08441322745590385,-0.03554125031347116,0.029351051423114
SERPINE2,-0.028653988870719804,-0.11713908064026475,0.07106007189907716,-0.0078051449473065,-0.01239830272685637,0.07189429132049789,0.04749379032888154,-0.07830958989567402,0.022640075749699635,0.060896689036469574
EFNB2,-0.026899609835296157,0.020546190732160546,0.09392956504588067,0.04986293209936105,0.1450957748136681,0.061374229146562556,0.021959239557207556,0.04191522482241778,0.010550667005023879,0.002086234746752653
PROK1,,-0.016548107379087202,,,,0.024900767107225816,-0.01606794791733067,-0.01277549770980236,,-0.009518170241583551
MMP9,0.04783509632566443,-0.04764513083269727,0.040202564217742875,0.1744339649368563,0.0017718716929221705,-0.005407476962629571,0.02797062223756044,-0.009981221132643879,-0.06552744233256443,0.046398546920805424
DMP1,,,,,,,,,,0.03069709248046607
NPPA,-0.005488891483112227,0.05934677311888728,0.11387995207103681,0.024871709232418188,0.016098019649511488,-0.001151351629640929,0.0016643943497704954,0.09611432740207541,0.19000007733962432,0.107199956228349
APOB,,-0.004225585680078922,,,0.07096510546918378,,-0.017631850647805362,,-0.015070812693480078,-0.025204095750415056
C4B,,,,,,,-0.01784488587429686,-0.01577135284428012,-0.01668833572901106,
NTNG2,-0.004754681196089111,0.054637466940414346,0.0419075110273338,0.016973377678213886,0.07912608739407555,-0.00905447250320397,-0.0661960522732241,-0.013926542754216578,0.05380295548655501,-0.04603081654887926
LAMA1,-0.06483006814403244,0.02764109920210456,-0.01472831927364394,0.04538004856351465,0.09334631689803301,0.03862734742038489,0.06230638572176993,-0.06071908899098775,0.05833077894960616,0.005908826300635841
UCN,0.00944713198126818,-0.003899534363455586,-0.03317654723754143,-0.053358961534843465,-0.018822128223336575,0.03935606198482454,-0.034469594089705013,0.06437767896510467,0.04315910364578804,0.06834350493078696
ARTN,,0.022946144035796253,-0.026271359283168233,-0.055377748555111475,0.10506906301533923,0.08658808403529143,-0.022233652759959723,0.06761892355253706,0.039455901871818876,0.0650857772908619
PDGFD,0.10176926073193195,0.06087566881999944,-0.024646388589570918,0.030945333619374873,0.1139371892332501,0.025754925055158626,-0.025095838475524223,-0.029479806254691904,0.01483278504305466,0.0289579078010014
EDN1,0.01714321889531151,0.11909056136071282,0.09663134084192666,0.010200594196307212,-0.06922288574687131,-0.013482241004629116,-0.07901003544412755,0.03320049929679588,0.011892395870205854,-0.03652268999107504
ARPC5,0.0033297798813646915,-0.1061515979916322,-0.033930178704276,0.03469283409338671,0.013825220015107416,-0.03159473740616686,0.01423674603662749,0.040386185933533825,0.010765630248867196,-0.06696760113055397
GSTO1,0.05108168900771346,0.013492294752248188,-0.015523037876610815,0.015604499412275019,-0.026415788277403977,-0.015179420581306984,0.009525678189584922,-0.013248610228072943,-0.010531848986988205,-0.03582671795239007
PROK2,,,,,,-0.019018334283225313,,,-0.013741074616232866,
SYK,0.00554779230963378,0.010504192722666832,-0.012892503248828902,0.06433352912612604,-0.013693235786067197,0.010164683064535156,0.0010560418374714097,0.00403220048778705,0.005414436767211153,-0.014880459647459059
CD40LG,,,,,,,,,-0.016298064614244576,
ST6GAL1,0.06596203649107667,0.062336126714374,-0.02261247554292663,0.08745176658877253,0.007610121657804001,-0.007253024928955865,-0.04695763435296772,0.0317947648730126,0.0506978238350659,0.029319440176736176
WNT3,0.03181177121036381,0.044419910439533875,-0.03724708565663384,-0.05069830544443079,0.019498707582602314,-0.00795706221560796,-0.01579378308692588,0.0775869243239433,0.05873880727377872,0.1089495294711238
HSP90B1,-0.07941452157827783,-0.11091699005840969,-0.007839050041895888,0.018182907372072295,0.01624356576547625,-0.0036433386921254965,-0.0013247234407402057,-0.08898902485584298,-0.04654039780474142,-0.0906513489304331
ZP3,0.03241011370473965,-0.014183452192926478,0.13316528655746948,0.006261436335702152,0.1097267448733518,0.004395640454919119,0.012014071593948211,0.011561306662728324,0.03678348778218537,-0.0003359398821133734
ANGPT4,,,,,,,0.00017234420355788198,,,
NRG2,-0.03735606866361272,0.040294710384517346,0.008324302983932122,0.03965164310544954,0.06114269732781328,0.017463087775172075,0.03680381797221933,0.008820444866533841,0.05952780410123198,-0.010409537261749926
MELTF,-0.0025824339067564315,-0.02969279030215146,-0.03198072446255081,0.07680684944675978,0.11685180437097391,0.04317452420759311,0.00983766300795425,-0.016128438757146604,0.033830544645198884,0.01851999928383177
NLGN1,0.03539664459689476,0.005021916079993709,0.04117038138342747,0.044608930399833116,0.04261214092178304,0.0023205108645952283,-0.03362445376915856,0.040510128871556736,0.11122536689415569,0.020931017366551476
SLIT3,-0.02605624289349618,0.10853854549884195,0.0197730772957148,-0.08263333276794498,-0.03306869033451616,0.034455462660288635,-0.022579139769484707,-0.03401270476587381,-0.008764475954864561,-0.007491198392168481
CCL8,,-0.048374840878865843,-0.0405080326681721,0.0009318499749222114,0.06723108303497688,0.07349193053181942,,-0.027528029754930024,-0.041509693234910584,-0.05011751353700969
S100A4,-0.017083253379119277,-0.041381462180382,0.040432242681667,-0.05953536560924337,0.04250382522995908,0.01879470456731397,0.030803389972872807,0.0028893841027702524,0.0053693520268700765,-0.0457421887272591
TNFSF13B,-0.015366996176686465,0.06359915146294338,-0.08232637651286956,-0.02695455516372883,0.05959137429215184,0.021288582524585677,0.013200074983736416,0.016921715400489902,-0.011113390652314595,0.025436669676667266
HSPG2,0.05463053617705335,0.005596428959120502,-0.07351172351454051,-0.006151193767257297,0.09292756430167268,0.012061576063978828,0.07629062515817495,-0.057196916774884726,-0.036176990995189534,-0.04320047536241535
FAM3C,0.010267605856856614,-0.06404055566630856,0.06166477681684652,0.09526270791759436,0.04947749308534286,0.04963881086201235,0.024313130197728895,-0.010332556954489388,-0.007481308357273899,0.021832904629300452
FLT3LG,-0.016171387484400387,-0.020630172796781008,-0.043904800749501864,0.02906107160452074,0.05067601847346757,0.008257856229002812,-0.051617218389063774,0.09678960639392492,0.08520117132186378,0.04216177975910992
A2M,0.015000324359771534,-0.017353528569624216,-0.021564740552606963,0.07161275492132908,-0.009334318916167676,0.03637697450505549,0.0476544838004319,-0.028142944149697195,-0.0362512585387911,-0.028914329768026232
VCL,0.012615103977723963,-0.006875857840766952,0.037773362385883455,0.039592939472487876,-0.024512211100350265,0.005862088032159554,0.011656410431624447,-0.09712257110504123,-0.06192241304047694,-0.04681994863788425
FGF2,-0.011575298993190888,-0.08905367950195275,-0.01573770927228529,0.022932082533769924,0.024247188618766766,0.02419462000665411,-0.06626238623345317,-0.029435948623116014,0.060616207257558716,-0.01911290293807975
AGRP,-0.017119124889709028,-0.015087430038351068,0.14957878240854053,-0.05430760287930833,0.0938849592358329,0.041609254553829765,,0.04340225873881166,,-0.028603666056569218
CNTN3,,0.11909278109354876,0.011759468038020813,-0.03585080746643407,,-0.039378409925615594,0.12333967117604173,0.02687328586607324,,-0.015726547649759632
RNASE2,0.022176838549769547,-0.03836771320252255,-0.02843300268671051,0.044706362741539704,0.06903571889702423,0.05127225383057141,-0.018911559103728652,-0.029604092682158557,0.06389040457443818,0.005514325642695156
ADM2,,,,-0.06685833678871028,,,,-0.016749346504570713,-0.015490038026128247,-0.014599147816413818
GAL,,0.04185223187314523,0.03216496573515694,0.07633048602563516,-0.014446909550029417,-0.042504327708130465,,-0.016884821879302302,-0.015281780004338743,-0.03388500420178304
IL36B,,,,,,,,,,-0.04110052608638882
CXCL6,,-0.015087421390632351,-0.02416430307262777,,,-0.014632229275326716,,-0.016707856589267614,-0.027988192776043086,-0.03710719837045507
PDGFC,0.03293135413256543,-0.03556756923449694,-0.047525280711134,0.1304511702578789,0.06545931170144641,0.012123381126706738,-0.00025963621515925895,0.01809356809666123,0.039667419426476766,0.039738913954935035
COL8A2,-0.012679567917591094,-0.00637617510351044,5.2805120660947246e-06,0.030841319711737564,0.05040107545530622,0.011950793038055987,0.002572113460343431,0.0059687618242583495,0.04533610966277108,-0.06497521747728209
SPON2,-0.00023135611033757843,-0.024587945099961084,-0.017066710418040275,0.012875125301182065,-0.020870492898471617,0.04150009648249391,0.06756405191177503,-0.06400252090746203,-0.02599659401399154,-0.03607923567119883
LCN2,,,,,,-0.030492286187306702,,,,
SEMA3D,-0.0034831668679443364,-0.042789982124833,-0.031492245087206445,0.00036037346796152195,0.013119488351960085,,-0.035674553998289775,,,-0.028080604108579214
BMP6,,0.061509114760879544,,,,-0.004224986661154118,-0.021167620585855706,0.03749117980257399,0.047181739035525194,0.0006186151334026678
TIMP2,0.02215076728434425,-0.04335339108680929,-0.024054214320691613,0.060160728180484443,-0.06718751745270908,0.0005190303023460313,-0.0403545244857284,-0.07880787899471577,-0.04447370253234958,0.08313401073451955
EFNA1,0.029346681704763997,-0.10602497993073225,-0.10181489223962062,-0.08811057235173507,-0.025067962052964424,0.027076849674510135,-0.029365147380897738,0.011437876076953946,-0.009950828265623953,0.026977255407807568
S100A12,,,,,,,-0.01719846210757857,,0.03125922239290208,-0.02689329318139001
TFPI,-0.023349183062974503,-0.09554702393670149,0.012432216186159466,0.0038075046706308666,0.06470440737988344,0.05591338878007162,-0.004064924766751665,0.01113058260422484,-0.01208477417643482,0.01699587730340889
GPC3,-0.024201695250450423,0.06633054297196508,-0.02106524580744564,-0.05350807356284075,-0.031659951913947104,0.05131315430847416,0.02543517435143909,-0.025618814716251853,0.02302860225546148,-0.004285110459395757
NMU,-0.009777701162380007,-0.002477968914454036,0.055391480778608546,0.15694625123397085,0.08237097351563244,0.014726497472333839,,-0.0256061706155359,0.04461866511797311,0.01579559354279563
SCGB3A2,,,,,,0.03576665446633761,,0.07744320281633783,0.08060467322816899,-0.031387421067638234
LAMB3,-0.029102412373129695,0.07397377161807342,0.051412875257106805,0.08734149740855467,0.04034166240568767,-0.006053732875301471,-0.005427070774066595,-0.02223877323494516,0.031977643530514376,0.029944581257189438
LGALS9,0.05466524076910471,0.043362846809991445,0.006256469523709636,0.10857304166962259,0.026544954857089333,0.06076728363321746,0.0574564267517258,-0.04357230740744034,0.011857614596728891,0.025676770217200016
VIM,-0.007224309881340357,-0.050354665707871095,-0.028105820916755783,0.019334530749902615,0.058615734547479786,0.017816565307932797,0.03494643795054311,-0.08410356633269742,0.02985781104907683,-0.022508983943276425
PLAU,0.08971569191063611,-0.030187554325642452,-0.05420314488042297,0.07831127398819326,0.1227068634209588,0.04953627112164415,0.019513244326263144,-0.10733967137202667,0.03075992478056162,0.009958075391263574
